0.0327983+0.00988927j 0.00757582+0.0187663j 0.0102353+0.0243562j -0.00556844+0.0119162j -0.000678757-0.0270256j 0.0297973+0.00219674j -0.00860297-0.0275278j 0.0167649+0.0218426j -0.00518375-0.00975065j -0.0113485-0.0062781j 0.00111188-0.00697459j -0.00562297+0.00226737j 0.0260079+0.0237442j 0.00755991-0.0142964j -0.00380926-0.0192587j 0.0270511+0.000864708j -0.00833459-0.0309551j 0.000864557+0.0114054j 0.0120939+0.0307083j 0.00266716-0.00414293j 0.000688386-0.00388662j -0.00876647+0.00850387j 0.00618573+0.0208338j 0.0218378+0.0267025j -0.0130129-0.0184164j 0.0163356+0.00518357j -0.0116761+0.00238302j -0.0134942+0.0050818j -0.00407812-0.00594876j -0.0101166-0.000853266j -0.00849163-0.00738159j -0.00452285-0.000382059j 0.0189911-0.00677533j 0.0020315-0.0195077j -0.000235502-0.0111087j 0.00924292+0.0202434j 0.00013922-0.00799543j 0.0115685+0.00961675j 0.00575162+0.00496932j 0.0153312+0.00121723j 0.00249603+0.00730118j 0.00767597+0.000945437j 0.0067032+0.0180141j 0.0117261-0.00236087j -0.000701232-0.00553042j -0.0117966+0.00508264j 0.00597492+0.00977699j 0.0042121-0.00748237j 0.00610894+0.0132508j 0.00777386-0.00420996j 0.00351175+0.00825447j 0.0090129-0.00846539j 0.000669705-0.00518983j 0.00231945+0.0135505j -0.0116552+0.0111908j -0.00352474-0.000310992j 0.0116582+0.00789058j -0.0155555-0.00502747j 0.00524838-0.003803j -0.00632546-0.0176697j 0.00746176-0.00434099j -0.00635493-0.00113831j 0.0255458+0.00961971j -0.00663155-0.0147271j 0.00615626+0.000299937j -0.012042+0.00107205j 0.00599763-0.00124651j -0.0111867-0.00964564j -0.00303785-0.00778415j 0.00270559+0.0014292j -0.0214497+0.00866498j -0.0169905-0.00494983j 0.00536033+0.00377799j 0.00786478-0.00081079j 0.0127902+0.00178685j 0.000465057-0.010915j -0.000643098-0.00715522j 0.004392+0.000360647j 0.00178136+0.00193947j -0.00310217+0.00287612j 0.0100504+0.00677952j -0.000999545+0.000157484j 0.00574975-0.00285693j -0.00573012-0.00281102j 0.00339863+0.00298782j 0.000201457-0.00317993j 0.000400461-0.000606623j -0.00375134+0.00715984j 0.00275227+0.00450727j -0.00897197+0.000807467j 0.00367448-0.0101048j 0.0010784-0.00807934j -0.0059491-0.00362593j -0.00423025-0.0119002j -0.00463601+0.00607815j -0.00698879+0.000370143j -0.00860948+0.00335827j 0.0127285-0.00235174j -0.00235096-0.0157733j -0.0077097+0.00536875j -0.00621015+0.000854196j -0.0110817-0.00191334j -0.0119809+0.0048758j -0.00842682+0.000222263j -0.00203104+0.0105223j 0.00714809-0.0118055j -0.00543015-0.00197899j 0.00295928-0.00160986j 0.0192643-0.000162121j 0.00719013-0.00647237j -0.0032154+0.00296565j 0.00956388+0.00114459j 0.00131674+0.000582217j -0.0159862+0.019923j 0.00925278+0.0145087j 0.00272191+0.0113025j 0.022688-0.00394163j -0.00283454+0.000794211j -0.00512615+0.00758291j -0.0172226+0.00295174j 0.019295-0.0193592j 0.0154165-0.0125585j 0.0164884-0.0168743j 0.0288786+0.00543309j 0.00681137+0.00907991j 0.0196763-0.00724221j -0.00261685-0.00437465j -0.0371887+0.00445696j 0.0262752+0.0174267j 0.0109048+0.00424278j -0.0190835+0.0019131j -0.0136513+0.0135719j -0.013079-0.020468j -0.015195-0.0069224j -0.0323955+0.00677144j 0.0411707-0.0251165j 0.00167517+0.00602548j -0.0127481-0.0282154j 0.00191514+0.0201282j -0.0181561-0.00553281j 0.0376125-0.00272869j -0.0355051-0.0411142j 0.0110828+0.0100408j -0.00256943-0.0153522j 0.0154692+0.00336428j -0.00153713+0.00837847j -0.00663018+0.02571j 0.00478998-0.00512659j -0.013869+0.0132367j 0.0218221+0.00190008j -0.00547123+0.00232154j 0.00888278+0.0158738j 0.00470425+0.00595791j -0.0141226+0.0276154j 0.0117702-0.0189734j 0.0231577+0.0224166j -0.000164621-0.0205381j -0.0156517-0.0166517j -0.0656828-0.0647729j 0.00415051+0.0303665j 0.0166197+0.0112603j -0.014882-0.0588767j 0.00631229-0.0380785j 0.00740877+0.0427822j 0.00177227-0.0402155j -0.00545282+0.0177156j -0.00658004+0.0212753j -0.0123537+0.0247969j -0.0210516+0.0246062j -0.0121308-0.017976j 0.0060164-0.0371985j -0.000483135-0.0125282j 0.012883-0.0186926j 0.0597833-0.0427636j -0.0473358+0.0378015j -0.0476732-0.0287851j -0.0381028-0.0191451j 0.0269337+0.0314722j 0.0397178-0.00675754j -0.043445-0.042724j -0.0369087+0.0149679j 0.0329729-0.00485066j -0.0103179-0.0107844j -0.149851-0.0230585j -0.121658+0.133945j 0.208427+0.0465022j -0.0746163+0.0549893j -0.133639-0.0482769j -0.349979+0.0450613j 
0.0067808+0.0183543j -0.0325792-0.00864687j -0.0135455-0.0125352j 0.0232942+0.0463942j -0.0238439+0.0158776j 0.0172346+0.00583098j -0.0164722-0.0353403j -0.011309-0.00207338j -0.0229706+0.00876991j -0.0087789-0.0122459j -0.00673435-0.00142044j -0.0092591-0.0153149j 0.0203977-0.00760528j -0.00406953-0.0014263j -0.00977762-0.0130805j 0.0034322+0.007018j -0.00312307-0.00994903j -0.00639506+0.022312j -0.0037785-0.00230739j -0.0141166-0.00877035j 0.00513259+0.000641631j -0.0192742+0.0185866j 0.0153681+0.0057517j -0.00990567-0.00208103j -0.00791464+0.0044208j 0.0151844-0.0128403j 0.013661-0.00883099j 0.00376027+0.000893106j 0.00199465+0.00736643j 0.00675999+0.00455003j -0.0203178+0.00209916j 0.00753193+0.00412649j -0.0101842+0.00741173j 0.0203953+0.0154084j 0.0204498+0.00280891j 0.00299325-0.00976994j 0.00125581+0.000469638j 0.0106182-0.0052014j 0.00221516+0.0103998j 0.00587545-0.00339537j -0.00398308+0.00991848j 0.000386612+0.00284206j -0.0176327-0.0157529j -0.00378403-0.018588j -0.00753839+0.00200418j -0.00629757-0.00646206j -0.00775787-0.0119104j -0.00549165-0.00162151j 0.000179885-0.00459268j -0.00886255+0.000566514j -0.0100847+0.00401224j -0.00242869-0.00246721j -0.0100086-0.00402325j 0.00968685+0.0042341j -0.00979474+0.00510112j -0.000446562-0.00102264j 0.00535432-0.00556746j -0.00741569-0.00292526j 0.0141079+0.0153997j 0.00747519-0.00555645j 0.00994857-0.00478397j -0.0122729+0.00129662j 0.00997545-0.00631392j 0.0101315+0.00224592j 0.00768282+0.00581999j 0.0040246+0.00266932j 0.00162404-0.00649457j -0.000147223+0.00195416j 0.00989453+0.0150237j 0.00946125-0.0119801j -0.000611623-0.00701382j -0.0074957-0.000831942j -0.00116137-0.0138j 0.00893677+0.00838528j 0.00590526-0.00271717j 0.00370295-0.015231j -0.00280758+0.000814417j -0.00211314-0.000550026j 0.00952832+0.0113681j -0.00493408+0.000638535j -0.0112162+0.00158209j 0.0120113-0.00352838j -0.00425194-0.0121907j -0.00470483-0.00934052j -0.00564645-0.00116562j 0.00722002-0.00355018j 0.00310927+0.0130723j -0.00963184+0.00528367j -0.00440273+0.00553525j 0.00398423-0.001698j 0.0100373+0.00849167j -0.00080251+0.00415387j -0.00611496+0.00482178j 0.00532563+0.00938401j -0.000475825+0.00588819j -0.00587688+0.0164298j -0.000856014+0.00179293j 0.00705608+0.000151041j -0.00161321-0.00285097j -0.00445376+0.014953j -0.00539224+0.00601587j 0.00208936-0.00543831j -0.00558063-0.00503128j 0.00196147+0.0117371j -0.00312346+0.00403344j 0.00601822+0.0131318j -0.00182591-0.00231106j -0.0090218+0.0015112j 0.00810708+0.00793852j 0.00879935+0.00159817j 0.00396853+0.00645974j -0.0064178+0.0132878j 0.00237867-0.0165625j -0.00992199+0.00489318j -0.00446068+0.00736654j -0.00713108-0.00542394j 0.00329051+0.0110223j -0.00926271+0.00891151j -0.00219375-0.00647692j -0.00541747-0.00614777j 0.00422153-0.000262368j 0.000918879+0.00507619j 0.0170675+0.013074j -0.0131544+0.016238j -0.0133026+0.012915j 0.00252518+0.0031326j 0.00354929+0.00638105j 0.0123601-0.0122j -0.0196843+0.0143469j 0.00272867-0.00756294j -0.000467443-0.00889149j -0.0190068-0.015997j -0.0204232-0.00242114j 0.0180965-0.0169004j 0.00508831-0.0155271j -0.00263128+0.012286j -0.0212736+0.0184114j 0.0461957-0.0184773j -0.00683074-0.0105531j 0.00585273-0.0250924j 0.00349054+0.00973873j 0.0680965+0.00357627j 3.16094e-05+0.000968171j 0.0150942-0.0207774j -0.00286127+0.0278139j 0.0146132-0.019755j -0.0257567-0.01938j -0.00406769+0.0198138j -0.0243313-0.012237j -0.0185062+0.0035388j -0.0193191-0.0122825j -0.00596412+0.000933544j -0.0222331-0.00315053j -0.030624-0.0352321j 0.0359361+0.0113895j -0.00897883+0.00326034j 0.0146284+0.0331347j -0.0650275-0.0974531j -0.00741975-0.00839661j 0.00055351-0.0145229j 0.00325884-0.0311745j 0.00857216+0.0127806j -0.000795661-0.0602506j 0.00534234-0.0465658j -0.0292527-0.0315192j -0.0115636+0.0222522j -0.00539798+0.00477901j -0.00132726-0.0262234j -0.0138937-0.000611063j -0.0213311+0.0354344j 0.013073-0.0180434j -0.016111+0.00163376j -0.0111991+0.000198338j 0.022154-0.0125248j -0.000361168-0.055389j 0.0551818-0.0342047j -0.0188422-0.0172541j -0.0509514-0.00317397j 0.0495732+0.0458696j 0.0288118-0.00627273j -0.0124385+0.00713281j 0.0445843+0.0325009j 0.0686224-0.0205709j 0.00407613+0.0734978j 0.20377+0.0508537j 0.175988-0.120908j 0.126313+0.0261519j 0.342925-0.0428292j -0.121325-0.0495535j 
0.00848259-0.0146964j 0.0394088+0.0140807j 0.0162781+0.0100991j -0.0385536-0.0370336j 0.018806-0.039167j -0.0186591-0.00521142j 0.0292758+0.0492057j 0.0130154-0.0059497j 0.034779-0.0166902j -0.00156472+0.0073623j 0.0108443+0.0127274j 0.0107972-0.0144109j -0.0287991-0.0249772j 0.00095208-0.00250151j 0.0168355+0.0277999j -0.0107964-0.00518321j 0.0287106+0.0252091j 0.0166418-0.022058j 0.00515356+0.00701263j 0.00752161-0.0128263j 0.00458644-0.0232863j 0.0407683+0.00807635j -0.0267621-0.0372328j 0.00191654-0.00900108j 0.00570132+0.0140525j -0.0112281+0.0105453j -0.0187201+0.0119565j -0.00802746-0.0107089j -0.00547965+0.00596055j -0.0189786-0.0124568j 0.0222641+0.0147453j -0.0127922+0.00842094j 0.00210982-0.0112687j -0.0188185-0.0191141j -0.0265258+0.00773529j -0.0271957-0.00236348j -0.000346739-0.00267107j -0.0122252-0.019899j 0.00299457+0.00775921j -0.019677-0.00241414j 0.0116986-0.023506j -0.0127586+0.000581696j 0.0157388-0.00806664j -0.00785301+0.00968722j 0.0122319-0.0300283j 0.0122049-0.00848367j -0.00597959-0.00963905j 0.00873901+0.0144012j 0.000748864-0.0147773j -0.010522-0.0115666j 0.00952407-0.0156549j -0.00628556+0.00823153j 0.0130873+0.0186267j -0.0185441-0.0185361j 0.00303259+0.00181836j -0.0110209+0.00634714j -0.00217837-0.0117701j 0.00914255+0.000970226j -0.0124407+0.00187738j -0.00706941+0.00752118j -0.00401291+0.0119811j 0.0125494-0.00485198j -0.00964707-0.0124097j -0.00107452+0.0136538j 0.00131069-0.00370275j 0.0193123+0.01145j -0.00606199+0.0129745j 0.0144073+0.0106434j 0.00302591-0.00590073j -0.012116+0.0199975j 0.00781871+0.00873967j 0.00463167+0.0133864j -0.0119563-0.000291619j -0.00514787+0.00224373j 0.0029854-0.0028975j -0.0134395+0.00919471j 0.00732827-0.00800227j 0.00320459-0.00281631j -0.0139121+0.00654444j 0.00722758-0.00461432j 0.010931-0.00697642j -0.00697668+0.00337679j 0.000731623-0.000362567j 0.00653092+0.01931j 0.00702773-0.00608829j 0.001911+0.00564607j -0.00982897+0.0104074j 0.00318601-0.00838725j 0.000552701-0.0106435j 0.0068914-0.000547025j -0.00593257+0.00360939j 0.00366988-0.00457895j 0.00457407+0.00713533j -0.00641296+0.0102641j 0.016206-0.011216j 0.0219388-0.0219198j 0.00725178-0.0140245j -0.017319+0.0192688j -0.00842328+0.000277453j 0.012529-0.0025272j 0.00964322-0.00576596j 0.00126835-0.00634404j 0.0211634+0.00932183j -0.00107565-0.00183974j 0.0024165-0.0110425j 0.0103061+0.00142169j 0.00685171+0.0104665j -0.00318824-0.000775769j -0.0244244-0.0153864j -0.00470821-0.00136346j -0.00766701-0.00173467j 0.00661413-0.0014024j 0.0151596+0.0143486j 0.0373658-0.00326046j -0.0236535-0.00247664j 0.0129642+0.00195219j -0.0200688-0.0119258j 0.00505411-0.00876079j 0.00599208-0.0167551j -0.00301203+0.0158271j -0.0236735+0.00152408j -0.0361109-0.00582009j -0.0232531-0.014612j -0.0164973-0.00976491j -0.0174402+0.00014698j 0.00662891-0.00655687j 0.0146522+0.0155608j 0.0225218+0.00310121j -0.0204354-0.0117953j -0.00285874-0.0272148j 0.00562722-0.0227477j -0.00693641+0.00367878j 0.00830293+0.052744j -0.0101494-0.0111096j -0.0206294+0.0119383j 0.0225173-0.00587462j 0.0140108+0.022327j 0.0389535-0.0276363j -0.0250033-0.0228704j -0.0193192+0.00793278j 0.0266288-0.000103978j 0.00156405-0.0118779j 0.00650807-0.00955289j 0.0228699+0.0238158j -0.00779603+0.00138182j 0.00241901-0.0203128j -0.0398828+0.0197171j 0.016336+0.0402112j 0.0147623+0.0128359j 0.0106987+0.0125909j -0.00286972-0.00195625j 0.0256416+0.0221266j -0.000423636+0.0115784j -0.00349765+0.0183361j -0.0071469+0.0021272j 0.0396161+0.0210189j -0.0113425-0.00104056j -0.0303592-0.0483169j -0.0461973-0.0493541j 0.0133509+0.00497516j -0.0152906+0.0491208j -0.00518715-0.0436523j 0.00290187-0.0586629j -0.0253283+0.0541071j 0.0391458-0.0249304j 0.0214015-0.0505518j 0.053097+0.00958103j 0.0447776+0.030503j -0.0124238+0.00158099j -0.00131987+0.0360577j -0.0687064-0.050662j -0.0571359+0.0121701j 0.00899864+0.0190975j -0.076591+0.0340311j 0.00328899-0.0151332j 0.0942255-0.0426286j 0.0657841+0.0184303j -0.00950349+0.00605732j -0.00596052-0.0435697j -0.0371915-0.0343785j -0.107149-0.0666214j 0.0919686+0.0346899j -0.160226+0.107459j 0.0254751+0.0732176j -0.15144+0.0343664j 0.0545418+0.0713547j 0.345826-0.0373984j -0.00935163-0.0355485j 0.0520276+0.0156953j 
0.0502719+0.0113395j 0.0041753+0.0217411j 0.030705+0.0193688j -0.0370905+0.00736333j -0.00448044-0.0540383j 0.00866017-0.0282664j 0.0205889+0.0337863j -0.00819102+0.00154475j 0.0232444-0.012528j -0.0263753-0.0110386j 0.00395639+0.00119831j -0.0102327-0.0251518j -0.00870972-0.0213723j 0.000352641+0.0038867j 0.00297008+0.00623998j 0.0203225+0.0119109j 0.02795-0.00968775j 0.0244142+0.00783781j 0.0123534+0.0220066j -0.0311754-0.0114742j -0.0011142-0.00653592j 0.0343364+0.0131623j -0.00287453-0.00185518j 0.00802412+0.00509257j -0.0103205-0.0147908j 0.0135089-0.0129175j -0.00757412+0.0144999j -0.0152717-0.000365183j -0.00898685+0.000453006j -0.0221603+0.00354925j 0.010143+0.00571141j -0.0290915+0.0138214j -0.0131724-0.00164581j -0.0164122-0.0217686j -0.0276677+0.0023679j -0.00981396+0.0156779j -0.00078793+0.010207j 0.0133828-0.0142326j 0.00873112+0.0113792j -0.00873261+0.0120495j -0.000230173+0.00195386j -0.0212585+0.00322305j 0.0072478-0.00357407j -0.0114136+0.0151472j 0.0102143-0.0311239j 0.0101217-0.00025895j 0.00148909-0.0078156j -0.012052+0.00505654j 0.00639994-0.0059705j -0.0168028-0.00936772j 0.00885471+0.0126768j -0.0121577-0.0170078j 0.00537162-0.00213229j -0.00291942-0.00610643j -0.0196578+0.0024632j -0.0260335-0.00637156j -0.00234108+0.00118831j 0.00196181+0.00855439j 0.00421147-0.00412064j 0.00696424-0.019463j 0.00514425-0.0053697j -0.00196168+0.00615418j 0.0182694+0.00622555j 0.00744873+0.000164706j 0.00617978+0.00569773j 0.0159193+0.00717043j -0.000181929-0.00960639j 0.00334711-0.00154591j 0.00349488-0.00393731j 0.00159124-0.00144333j -0.0110234-0.00558021j -0.0118562+0.00752491j 0.00183764+0.00880613j -0.000244182+0.00165509j 0.00887561+0.00697347j -0.00304537-0.00333882j -0.00184658-0.00734199j 0.0131671-0.00568483j -0.00565529-0.00176955j -0.00071771-0.00119499j -0.0014008+0.00600173j 0.00793036+0.00205031j 0.0105486+0.00760302j -0.00246897+0.00640533j 0.00181812+0.0134951j 0.00638192-0.00215382j -0.0171131-0.00154404j -0.0139789+0.00868905j -0.00679487-0.00956165j -0.00202167-0.00968815j -0.00211113-0.0179606j 0.00180863-0.00448481j -0.0119176+0.000204343j -0.0116648-0.00884068j 0.0106422+0.0077228j 0.0140062+0.00348859j 0.0167739-0.00184127j 0.00187162+0.00400499j -0.00373205-0.0150225j -0.00403899+0.00660897j -0.000768056+0.00233052j -0.0058371+0.000700293j 0.00724964+0.000236171j -0.0151919-0.0103656j 0.0191964-0.00702252j 0.0146593+0.000198985j -0.0105766-0.00217557j 0.00268244-0.00806985j -0.00094138+0.00442644j 0.00267105-0.00770534j -0.0103846+0.00563718j 0.00516841-0.00486867j 0.0132743+0.0106825j 0.00747823+0.00328538j -0.00516353-0.014867j 0.0147078+0.022618j 0.00523529-0.0213602j -0.00446899-0.0102406j 0.0124441+0.00365077j -0.0113932+0.00161921j 0.0275436-0.0244362j -0.0170156-0.0285371j 0.0131237-0.0198735j 0.0209957+0.000209887j -0.0147911-0.000469532j 0.000514853+0.00809405j -0.02983+0.000808178j -0.0183627+0.00416022j 0.0193913+0.0137316j -0.00239892-0.0130691j 0.00421601-0.00980541j -0.0296227-0.0108158j -0.0134494-0.0293366j 0.0177534-0.017211j -0.0110289-0.019692j 0.0072074+0.0295595j -0.0221249-0.0057933j 0.0369259+0.0252813j -0.00867939+0.00461664j 0.00049878-0.0232048j -0.0109989+0.0525417j 0.00753429-0.0729553j 0.0323608+0.00434536j 0.00602574+0.00714638j 0.0446588-0.0116416j 0.024503-0.0132756j 0.017941+0.015751j -0.0235247-0.043957j 0.00438988-0.0116109j -0.0405207+0.00308218j 0.00296739+0.021482j 0.00385292+0.0188049j -0.034234-6.05265e-05j 0.0190462+0.00378643j 0.00583303+0.0125548j 0.00513481-0.00259018j 0.0380574+0.0703885j -0.00539301-0.0977264j -0.00920242+0.0515043j 0.0154826-0.0165879j -0.0233958+0.0263159j 0.0138804+0.0138128j 0.019989-0.0029927j -0.0228427-0.0697575j -0.0215869-0.0250354j 0.0300889+0.0306314j 0.0463951+0.0263537j 0.00477354-0.0137851j -0.034025-0.020955j 0.0176487+0.0303804j 0.0237319-0.0188361j 0.0326606+0.0176061j -0.066409-0.0393569j 0.0162362+0.0780669j 0.0358864+0.00210464j -0.051226-0.0159639j 0.182499-0.0666278j 0.0966485+0.00751139j 0.00273972+0.0253489j -0.0107459-0.000975442j -0.0980682+0.07139j 0.0925104-0.0432238j 0.175425+0.0857037j -0.209943+0.081532j 0.0263568-0.00294597j -0.150608-0.031198j 0.050289+0.0551736j -0.00360607-0.0267822j -0.0110484-0.0364305j 
-0.00612325+0.00143411j -0.00554289-0.00925819j 0.0163455-0.0136674j -0.0112623-0.00647435j -0.0118221+0.0141071j -0.008313-0.007638j -0.00604409+0.0306747j -0.00450995-0.0141708j 0.00309144+0.00600414j -0.00696816-0.00957439j -0.0152911+0.00166465j 0.00771905-0.00109726j -0.00493011-0.0188282j 0.0020188+0.0164071j -0.022848+0.01943j -0.0107611+0.00958783j -0.0105679+0.0061147j 0.00310729-0.00603533j 0.00769026-0.0174542j -0.00490271-0.00180188j -0.000777035+0.0146587j 0.0207665+0.00215383j 0.0129884-0.0123269j -0.0105437-0.016593j -0.00559371-0.0022099j -0.00189121-0.0108703j 0.0017108-0.00428564j -0.00316298-0.00118631j -0.0177573-0.0106157j -0.00387869+0.010337j -0.00515104+0.0086349j -0.00921983+0.00969723j -0.00892984+0.000973989j -0.029607+0.00107688j -0.0120781-0.000295593j 0.0202949-0.00807732j -0.0033158+0.00457707j -0.0118129-0.00864785j -0.00222054+0.00129831j -0.00477389-0.00237136j -0.00704357-0.0094102j -0.0161203+0.00770264j 0.00925737-0.0131068j -0.00599562+0.00708069j 0.00913597+0.000912881j 0.0141107-0.0120852j 0.00780497-0.023179j -0.00455088+0.0185912j 0.00416527+0.00590532j 0.000310237+0.0120961j 0.00688817-0.0057156j -0.0144766+0.00658155j 0.00128213-0.00700404j 0.0201025-0.00235505j 0.0035053-0.00838595j -0.00525118+0.00280448j -0.00272446+0.000271853j 0.00623309-0.0108593j -0.0110247-0.00589221j 0.00160784-0.00286358j -0.00727472+0.0082213j 0.00568304-0.00361744j 0.000987169-0.0176445j -0.000381651+0.0070496j -0.0147124+0.00348492j 0.00548513+0.0123227j 0.00602933-0.0131614j -0.0119172+0.00397455j -0.0154756-0.00989632j 0.00249684-0.0079075j 0.0171446-0.00380502j 0.00359034+0.00360664j 0.0108485-0.0177724j -0.00866927-0.00213258j -0.00443264+0.00264731j 0.00647351-0.00163776j -0.0104086+0.0229822j -0.0105382+0.00174998j -0.0139733-0.00798734j -0.00769506-0.021781j -0.0200476-0.0153753j 0.00616285+0.00943219j -0.0142115-0.0129455j 0.00558311+0.022801j 0.00259692+0.0119805j 0.0139274+0.0165545j -0.0117542-0.00314585j -0.00262041-0.00565297j -0.00759513-0.0231725j 0.00722481+0.00306942j -0.011288+0.00835342j 0.00376525+0.00416078j -0.0107611+0.0152796j -0.0180131-0.00716483j -0.00745935-0.0114819j -0.00779752+0.0148523j 0.0110813+0.00436129j -0.00409614+0.00734704j 0.0102891+0.0365231j -0.0117741-0.00520779j 0.00137943+0.0126385j -0.00612994+0.000537682j 0.00564786-0.00492845j 0.00674212-0.0150031j 0.00897946-0.0125697j -0.0132736+0.00693237j 0.0012023+0.0142474j 0.000770784-0.0283503j 0.0016165+0.0253362j 0.0086513+0.0127598j -0.0128022-0.0211425j -0.000996177-0.017359j 0.0111172-0.0252806j 0.0243523-0.0465056j -0.00506722-0.0203494j -0.0109802-0.0147017j -0.0145062+0.00881384j -0.00782316+0.00173985j 0.00775399-0.0137396j 0.0324521+0.00104965j -0.0197824+0.0385065j -0.00854417+0.0348042j -0.0036992+0.0261494j -0.038639-0.0145332j -0.0372985-0.013024j -0.024428+0.0264495j -0.0092849-0.0370813j 0.0467648-0.0359631j -0.00977392+0.0174436j -0.00308111-0.022559j 0.00454298-0.0215176j 0.00509593-0.0140831j -0.00421088+0.0177441j 0.0184829-0.0255357j 0.0347468-0.0111304j -0.0300013+0.0558304j -0.000410706+0.00883279j 0.0104272+0.0338526j 0.00425309-0.0270707j 0.00741222-0.0536532j -0.068302-0.0189503j 0.0247567+0.0328837j -0.032304-0.0258122j 0.0337923+0.0320856j -0.0339871-0.00690131j 0.00774991-0.00948587j 0.0165213-0.0323618j -0.0197518-0.0406822j 0.00711961-0.0141878j -0.00532764+0.00829208j -0.0182717-0.00630883j 0.00308757-0.0321167j -0.03572-0.0111771j 0.0671563+0.0106903j 0.02085+0.0298152j -0.0331054-0.0400751j 0.00133946+0.0116152j 0.0310987+0.0175366j -0.0437998+0.0536951j -0.00820657-0.0311544j 0.00235247-0.0103067j 0.0110201+0.0244866j 0.0739484+0.0288525j -0.00849648-0.0314137j 0.0316422+0.00957524j 0.0113421-0.00444415j -0.00651398-0.0422127j 0.0169933-0.00187102j -0.0340637-0.0184904j -0.0389433-0.00498083j -0.0013956-0.00608959j -0.0151108-0.00161323j 0.00377129+0.0126263j -0.0100904+0.0282015j 0.0804397-0.164634j -0.124821-0.0203281j -0.0139446-0.00834016j -0.0179111-0.125039j 0.0328097-0.0287288j -0.00565534+0.0590283j 0.0532901-0.015299j 0.088296-0.0264134j -0.0177114+0.0103556j -0.0642493+0.0491935j -0.00714301-0.159529j 0.0151942-0.0882956j 0.00067483-0.0488402j 0.0485132+0.0256978j 0.0688142-0.0442852j 
