-0.0683907-0.0339905j -0.0161435+0.00201166j -0.0380105+0.0636593j 0.0121889-0.0153685j 0.00719028+0.0150774j -0.0190069-0.00246627j -0.0578388-0.00287237j -0.0373016-0.019644j 0.0941552-0.0463945j -0.00704471+0.0214122j -0.0285727-0.0125331j -0.00742296-0.00528806j -0.0108811-0.0108879j 0.0101336+0.0155843j 0.0225731-0.00728891j -0.0647347-0.0422731j -0.0172774+0.0249687j -0.00935158+0.00824982j -0.0346852-0.0128529j -0.0561727+0.00729831j -0.0023157-0.0236331j 0.0492655+0.00109772j -0.0181154-0.0221999j -0.0122496-0.0219636j -0.020223+0.00951832j 0.016678+0.00221807j -0.0290462-0.0122738j -0.0259772+0.0174063j 0.0231771-0.00560892j -0.00161381+0.0179081j 0.011402+0.0134559j -0.0149303+0.0323792j 0.00812949+0.00156376j -0.00397442-0.00576639j -0.0588395+0.005874j 0.00996622+0.0167073j 0.00102436+0.0104718j 0.0190547-0.0205248j 0.0138372+0.020942j -0.00791661+0.005724j -0.00375815-0.00216308j 0.0117717-0.0160322j -0.0189725-0.0111235j 0.015185-0.0216482j -0.0136194+0.00511013j -0.0002531+0.00518656j 0.00281961+0.00653132j 0.0216561+0.032942j -0.0231896-0.00924864j -0.000297213-0.014383j -0.0173215-0.0303333j -0.00983006-0.0173061j 0.0198288+0.00192952j -0.0211324-0.00222921j 0.0237191-0.0150906j -0.0115465+0.0210547j -0.00422458+0.0136442j -0.0100932-0.00160901j -0.0115851-0.0158822j -0.014177+0.00310517j -0.0135044+0.0143435j -0.00885038+0.00180192j -0.0146889+0.012698j -0.0226438-0.000208271j 0.0108304+0.00474004j 0.00505717-0.00372275j 0.0115651-0.00806511j 0.00412908+0.00650149j -0.0389312-0.00492978j -0.0168541-0.0191439j 0.00519221-0.00616277j 0.0157462-0.0137697j 0.00636276-0.00395522j -0.0300565-0.00158862j 0.00905799-0.000658709j -0.00770379+0.00391701j 0.013638+0.00758729j -0.00423911-0.00190387j -0.00552309+0.000629735j -0.0162574-0.0144551j 0.00687422+0.00243017j 0.00552774-0.0020108j 0.0137631-0.0176701j 0.0338179+0.0105616j 0.00895128-0.00345031j -0.007802+0.0108384j -0.00476388-0.00544237j -0.00882608-0.0164566j -0.00352527-0.00539212j 0.000269327-0.00339648j 0.00777667-0.00714934j 0.015283+0.00874937j 0.00331055-0.0231671j 0.0151186-0.00328461j 0.0154515+0.00809311j 0.0112021+0.0161087j -0.00478455+0.00427685j 0.00123263-0.013869j 0.0130267+0.00143155j 0.0215876+0.0133465j -0.0245733-0.0235593j 0.0175826-0.0100755j 0.00285881-0.0159688j 0.00246401+0.00143017j -0.00487776-0.0213345j -0.00760452-0.0203013j 0.00962553+0.0153915j -0.0253222+0.0178083j 0.0186902+0.0037352j 0.0148696-0.00523159j -0.0217583+0.0226773j -0.012205+0.000334003j 0.0489079+0.00748223j 0.000528588-0.00925122j -0.0431564-0.00349239j 0.0555736+0.0169053j 0.015177+0.00303765j 0.00529762+0.00888761j -0.0127963+0.0043765j -0.0372521+0.0141238j -0.0345115+0.0174724j -0.0179559-0.0212158j -0.0168518-0.0208321j -0.0092487+0.0181146j -0.0333986-0.0538202j 0.0285597-0.0212299j -0.00113452-0.00108435j 0.00224229+0.0111496j -0.0621711+0.000111036j -0.00798279+0.00886955j -0.0306957-0.0228174j -0.0389844-0.000910711j -0.0707217+0.0165812j -0.0562983+0.0524246j 0.00594571-0.0333113j 0.0621887-0.0126858j 0.018405-0.0141349j -0.0266183-0.0673116j -0.0083137-0.0203169j -0.0488499+0.0719704j 0.0233299+0.0135745j 0.0504518+0.0345958j -0.0173799-0.0499748j 0.0437591+0.0708918j -0.0410379-0.0124915j -0.00507292-0.0392396j 0.0211044+0.0276994j -0.00103007-0.030313j -0.011843-0.0165542j -0.0290077+0.0186576j -0.0425219-0.046265j -0.0607292-0.0384656j -0.0187294-0.0325748j 0.00705638-0.160825j -0.0207533+0.01918j -0.0143578-0.00277016j -0.173124-0.0849511j -0.00185238+0.137977j -0.236495-0.0973174j 0.0640914+0.176698j 
-0.0307152-0.00186494j 0.0745541+0.0316497j 0.00459121+0.0171143j -0.0564227+0.0597651j 0.0357196-0.00318643j -0.0162976+0.0215956j 0.0148813-0.0233738j 0.0471361-0.00329014j 0.0592533-0.0160882j 0.0295382+0.0132874j 0.0192837-0.0164446j -0.060419+0.0149931j -0.0254295-0.00638541j -0.0279058-0.0122081j 0.000982692-0.00631698j -0.00355583+0.00672316j -0.0340189+0.002378j -0.0132301-0.0161366j 0.00914232+0.00283403j 0.0318432+0.000692591j 0.0128598+0.0140319j 0.00798293-0.0364382j -0.020653+0.00158184j 0.00401657-0.0298092j 0.0174458-0.0516561j 0.0475049+0.0175255j 0.0164956-0.00236553j 0.0131908+0.0213881j 0.0115002-0.0185529j 0.00327159+0.0067321j -0.00776147+0.00573692j 0.00934056+0.000601832j 0.0203145-0.0178185j -0.0145245+0.0103522j 0.00485945+0.0315866j 0.018728-0.0255678j -0.00937179+0.0055379j -0.0198662+0.00897226j 0.0248362-0.00748862j 0.0110302-0.000560109j 0.0124301+0.019491j -0.011717+0.014084j -0.00552802+0.000385949j -0.0256739-0.01876j 0.00552866+0.00498138j 0.00812069+0.0137445j 0.00866527-0.00952218j 0.0138525-0.0219603j -0.0306399-0.0156013j -0.00851461+0.00632933j -0.0309933+0.0101628j -0.0182256+0.00751703j -0.000249457-0.00549268j 0.00580933+0.0136659j -0.00687862-0.0168954j 0.0125755+0.00769252j 0.0214363+0.00111714j -0.00806056+0.000126737j -0.0108696+0.00989104j 0.00247578+0.00439275j 0.0159798+0.0091753j 0.0114176+0.00612084j -0.00608799-0.000750116j -0.0240355-0.00898649j 0.00481206-0.0129981j 0.000701487-0.0144605j -0.00170236-0.0121653j 0.000378658-0.0035098j 0.0166533+0.0285211j -0.0265408+0.0076253j 0.0272998+0.0024596j -0.0118403-0.0156463j 0.00415167-0.0042932j -0.0214116+0.0118059j -0.00403623-0.000882034j 0.00718236+0.00744665j -0.00226905-0.0148222j 0.00793709-0.00194598j -0.00130996+0.00475492j 0.00933071+0.0146632j 0.0121152+0.00448507j 0.00454979-0.00740676j -0.00257008-0.00822989j 0.0132298-0.0217585j -0.0144971-0.00865225j 0.0205683+0.0131957j 0.0100766+0.0108166j -0.00598118+0.00571058j -0.0115248+0.000608025j -0.00257225+0.00493604j 0.0131723+0.00695955j 0.000582402-0.0164074j -0.0296997+0.00592697j -0.00587612-0.0143842j -0.00418817-0.00989084j -0.00199562-0.00146005j 0.047044+0.0154024j 0.00776801+0.00329613j 0.00988532-0.00602837j -0.0451511-0.0140332j -0.0230158+0.0127232j -0.0224157-0.0316207j 0.00156944-0.00411259j 0.0154348-0.0113768j 0.00340364+0.0109313j -0.0101197+0.00296731j -0.00500122+0.00955229j 0.0466163+0.0371321j 0.0145196-0.0126437j -0.0253771-0.0126929j 0.0285189+0.0424465j -0.00296186+0.0052678j 0.00241884-0.0407984j -0.0156782-0.00572992j -0.0141926+0.0206144j -0.0121863-0.0460618j 0.0056312-0.011512j 0.0349556+0.0171451j -0.0203824-0.0296324j 0.00407537+0.025821j 0.0258396+0.0287653j -0.0255941+0.00180198j -0.00893956+0.0160467j 0.0265212+0.0364112j -0.0459535+0.0317194j -0.0247378-0.0377488j 0.0109386+0.00226029j -0.0142069-0.0295244j 0.00298114+0.0640794j -0.011958+0.0163585j -0.00925781+0.015925j -0.0236187+0.0395737j 0.0159989+0.0595143j 0.0378876+0.011104j -0.0386432-0.0064463j -0.0284607-0.045619j 0.0266741-0.0239611j -0.066078+0.035314j -0.0701319-0.0254302j 0.130022+0.0350734j -0.0397022-0.0156888j 0.00594909+0.0229939j -0.0223401+0.0378598j 0.0411024-0.0288649j -0.0359825-0.000113292j 0.0110146+0.0103467j 0.0125637-0.02422j -0.0110778-0.00122812j -0.0569792-0.0276259j 0.0234375-0.0469916j 0.00710925-0.0283003j -0.0543306-0.0957222j -0.0400948+0.0228941j 0.108931+0.0373034j -0.0115692-0.0516005j -0.015042-0.0623886j 0.0160722-0.181178j -0.118501-0.0568277j -0.0670277-0.16237j -0.244025-0.107174j 
-0.0343021+0.00301334j -0.0656365-0.00425836j -0.000763863+0.0372945j 0.0118567-0.023952j -0.0243609-0.00206427j 0.00665037+0.0198556j -0.0355129+0.0667164j 0.00357077+0.0125418j -0.00122401+0.0174728j 0.0059711+0.000759585j -0.0115738-0.00610353j -0.0356415-0.000973348j 0.0172282+6.50645e-06j 0.0236004+0.0152138j -0.0016834+0.0171823j 0.00131826+0.0110723j 0.0311492-0.0075358j -0.0313603-0.00272034j -0.0366734-0.00713166j 0.00387175+0.00145848j -0.0227572-0.0305954j 0.0279374+0.0238969j -0.0114201-0.0333787j -0.00452443+0.00987409j 0.0168584+0.0186485j -0.0194434+0.0471895j -0.0226077+0.0321656j -0.0322681-0.0225868j -0.00122012-0.0139648j -0.00101136-0.0171587j 0.00409353-0.00617978j 0.0362811-0.016472j -0.00412995+0.0294014j 0.010824-0.0180418j -0.00451022-0.0148356j -0.00222098+0.0131948j 0.0166321-0.014678j 0.0231059-0.00981558j -0.029165-0.00346505j -0.0193176+0.0214912j 0.0173668+0.0109192j 0.023082-0.00979991j -0.0187041-0.00784791j 0.028583+0.0178511j -0.0205933-0.00444786j 0.0177586-0.00364364j -0.0309901+0.00601985j 0.00886775+0.00541563j -0.00370938-0.00791944j -0.0193358+0.00649951j -0.00456571-0.0316503j -0.0127072-0.019478j 0.016994-0.00937816j -0.0129531+0.00530186j 0.0182043-0.0105475j -0.0190352-0.00823851j -0.0195464+0.00294452j 0.00531835-0.00843281j 0.00915518+0.00178303j -0.00968191+0.00724086j -0.0189838-0.00883734j -0.00599319+0.00110613j -0.00532695-0.00590568j 0.00388613-0.0218401j 0.0101867-0.00986077j -0.0179046-0.00608764j 0.0206849+0.0213499j 0.00425947+0.0031234j -0.0139508+0.00596743j 0.0074155-0.0041732j -8.81748e-05+0.0103798j 0.00534883+0.020284j -0.0130398-0.00192261j -0.0220681-0.0260875j 0.00480732+0.0143884j -0.00559091-0.0113501j -0.00289036-0.00308777j -0.00274232+0.0183001j -0.0066708+0.00344688j -0.000805713+0.0188874j -0.0102606+0.004329j 0.019164+0.00277415j 0.0345266-0.0218102j 0.0079706-0.0104949j -0.000107682-0.0195916j -0.0286793+0.024137j -0.0108769-0.00260055j 0.0076875+0.00800381j 0.016347-0.000398207j 0.00987838-0.0239639j 0.0244695+0.0137192j -0.00701003+0.00189237j -0.00474386-0.00228958j 0.00861907+0.0177534j -0.00366533-0.00177309j 0.000637852-0.00951162j 0.00793128+0.000664852j -0.0152969+0.00289101j 0.00899472+0.0286538j 0.0138359-0.0162256j -0.00124035-0.0156649j -0.0279446-0.030972j -0.0059798+0.00733626j -0.0233409+0.0343692j 0.00407486+0.0269571j 0.00596921-0.00573068j 0.00723716-0.0258186j -0.020069+0.00812458j -0.0058599+0.00366013j 0.0237776+0.0169378j -0.0212455+0.0242464j -0.00446176+0.00467121j -0.00267279-0.0136489j -0.0123236-0.0231346j 0.0126457+0.00292328j 0.00550607-0.000613736j -0.078973+0.0296858j -0.025454+0.00609686j -0.00655372-0.00828217j -0.0255926+0.0110356j -0.00414309+0.0153636j 0.018198+0.0173906j -0.0130026+0.0276616j 0.000615372+0.025217j 0.0319326-0.0290627j 0.0328217-0.0333424j 0.00064842-0.000677555j -0.03669-0.0168437j 0.0422205+0.0466021j 0.00451085-0.0291044j -0.00478408-0.0197209j 0.0180457+0.000696266j -0.0228927-0.0130433j -0.000177069+0.029321j -0.0330891-0.00470433j -0.00886427-0.0367738j 0.0421787+0.0156807j -0.0458098-0.00393634j 0.0433036-0.00770872j 0.0129652+0.0445051j 0.00299931-0.00154514j -0.07875-0.0214121j 0.0313933+0.114692j 0.0620472+0.0413704j 0.0332947+0.0160447j -0.00512139+0.0214054j 0.0424923-0.0128038j 0.00242309+0.0106417j 0.000857896+0.0112595j -0.0860032+0.00184607j 0.0797093+0.0196439j 0.134865+0.0261533j -0.0386071+0.17232j 0.00902429-0.0605209j -0.0183917+0.0938153j -0.11973-0.0675423j -0.0224856-0.0131058j -0.0192365+0.0231098j -0.0699197-0.0483548j 0.0428645+0.0269334j 
0.0352931+0.00658128j -0.0267155-0.000627643j -0.00592815-0.00516673j 0.0216633-0.0327672j 0.0500125+0.0366579j 0.00395888-0.0166686j 0.00980136-0.0121282j -0.0511643+0.0300389j -0.028431+0.0123294j -0.0479809+0.0389497j 0.00621191+0.0180554j 0.0119085-0.000587473j 0.0126645-0.00683782j -0.0417937-0.00533758j -0.00782916+0.0049026j 0.0246711-0.00393528j 0.00568627+0.00528362j 0.0734492-0.0012662j 0.0119659-0.000353148j -0.0263305-0.0213784j -0.0382783+0.00772726j 0.00923689+0.0304422j 0.045492-0.0110581j -0.000936249+0.000909972j 0.016507+0.00224401j 0.00718871-0.032787j -0.0406014+0.0131468j 0.00244779-0.0446572j 0.0133342+0.050588j -0.00037036+0.00374857j 0.0152329-0.0150102j -0.0170151-0.00226266j -0.0196518+0.0219392j -0.0210266-0.0079359j 0.0144362-0.0177249j -0.00655938-0.00684441j 0.0133142-0.00453743j -0.0146467+0.0010644j -0.0171326+0.0247794j 0.0281517-0.0343961j -0.029608+0.00833144j -0.00887634+0.00568884j -0.0198781+0.00392055j 0.0130569+0.0175079j -0.00871517+0.0165449j -0.00474424+0.00482326j 0.000334816-0.0101664j -0.0173987-0.0124822j -0.00836951+0.00227809j -0.0049489-0.0259753j 0.00719677+0.00334633j 0.00708193-0.0183647j 0.00876604+0.00883481j -0.00267628-0.0396165j 0.0254875+0.0209849j 0.0088508-0.0164487j -0.0122645-0.0195888j 0.017197+0.0140381j -0.00833691+0.000150279j -0.0206477-0.0146433j -0.000291377-0.0102586j 0.00658569+0.011874j -0.00552383-0.0154176j 0.00779391-0.00380687j 0.0046499+0.0213685j 0.017851+0.0228218j 0.00639341+0.021934j -0.00546591+0.00910843j 0.0171196-0.00790746j -0.0190837-0.00369898j 0.000532051+0.00673169j 0.00460746-0.0164919j 0.0185549+0.00457307j 0.0118817-0.00466159j -0.00718985-0.0166155j -0.00617858-0.00684265j -0.000840881-0.0110223j 0.0101057+0.00413052j 0.00187897+0.00338762j -0.00555826+0.017387j 0.00143901-0.000432846j 0.0253461+0.0140079j 0.0145618+0.033994j -0.0140036+0.0180089j 0.000766635-0.0158461j 0.00424074-0.0204209j 0.0309436-0.00107625j 0.00532734+0.014723j 0.0075594+0.0159656j 0.00951228-0.00279234j -0.032931+0.0110619j 0.0141873-0.000979494j 0.0068914-0.00998839j 0.00178037-0.0015594j 0.0385757+0.00750897j -3.49426e-05-0.0167528j 0.00126726+0.00648273j -0.0119599-0.0194652j 0.00596679+0.00599962j -0.0259059-0.00654242j 0.0421196+0.00350654j 0.0485785-0.00998205j 0.0194045+0.007903j -0.0119308-0.033324j -0.0439145+0.00445563j 0.0284308+0.0118269j -0.0267546-0.00818443j 0.0133336-0.0288345j -0.00981159-0.0103715j -0.00925549+0.0126894j 0.0282935-0.0568694j -0.0172074+0.0292132j -0.00791724+0.0119815j 0.0190734+0.0102332j -0.043691-0.00294468j -0.035776-0.019174j -0.0255532-0.0381897j 0.00501488-0.0443727j -0.0286232-0.0112779j -0.00758704-0.0145065j -0.0558948-0.0252214j 0.00795176+0.0432571j -0.0138144+0.00853911j -0.0208167-0.0110829j -0.0257059+0.022741j 0.0220556-0.00683145j -0.044282+0.0250128j 0.0128285+0.0422075j -0.00978453+0.0388109j 0.037438+0.0322309j 0.0266582+0.0173825j -0.0149704+0.0389525j 0.0835719-0.0062949j -0.0137789-0.00747519j -0.066607-0.0481102j -0.0267312+0.0076132j -0.00605869+0.0469163j 0.0506801+0.0267934j -0.0162002-0.00980043j 0.038422+0.0129425j 0.0309335-0.000266629j 0.0353283+0.0626277j 0.000459509+0.0124021j 0.0323077-0.00691557j -0.0492771+0.0569159j 0.0117284+0.0440937j 0.0293943-0.0652548j 0.00469877+0.0582419j -0.086377-0.0209109j 0.0385989+0.11921j 0.0121726-0.10927j 0.0884659-0.00556503j 0.0953055+0.0597607j -0.0126447+0.0534998j 0.20491+0.110002j 0.00506139+0.116274j -0.0291449-0.0252022j -0.0497124-0.0671759j 0.012863-0.0077778j 0.00193417+0.0130038j 
0.0400149+0.00460091j -0.0348397+0.00622939j 0.0455652+0.00675837j 0.0164256-0.0153132j -0.0282302-0.00699648j -0.0260148-0.027989j 0.00196601+0.0664544j 0.050227-0.0171382j -0.0228337+0.0452943j 0.00597931+0.0204994j 0.0158701-0.0138316j 0.0134551-0.0322158j 0.0200153-0.00867426j 0.00809502+0.00344349j -0.0368097-0.0301406j 0.0176614-0.0239058j 0.0208721-0.0132194j 0.00801923-0.0236364j 0.0214935-0.0103043j -0.0380871+0.0176776j 0.0538605-0.00659303j -0.0258891+0.00434795j 0.00768926+0.0107693j 0.0111319+0.0166587j -0.0291181-0.0220919j 0.00633315+0.00290302j 0.01169-0.0163174j 0.00615268-0.0082417j -0.0198657+0.0164374j -0.00487644+0.00983585j 0.0150749-0.0169167j -0.0241957-0.0219482j -0.047152+0.0195577j 0.0171989+0.0117376j 0.0051634-0.0185439j -0.0168305+0.031074j 0.00351719+0.00583363j 0.0211875-0.000730379j 0.00651122-0.0202166j 0.0277473-0.00386839j -0.00317692-0.0256028j 0.0362667-0.00238509j -0.0117522+0.00780539j -0.000315893+0.0163667j 0.00769651-0.00109063j -0.000817237-0.0018298j 0.0110021-0.00303442j -0.0389829-0.00590983j 0.0129666-0.00816376j -0.0071217+0.00351914j 0.0127215+0.0188183j 0.0188083-0.00818477j 0.00272316-0.00567675j -0.0250192-0.00287332j 0.00543867+0.0162797j 0.0279358-0.00845295j -0.00902429+0.0125447j 0.000858312-0.0137209j 0.0349026+0.0211884j -0.0116455+0.0110244j 0.0437656-0.00490156j -0.0259625-0.00532515j -0.0049926-0.00733369j -0.0287732-0.00757723j -0.00818559+0.0115276j -0.0181348-0.0221519j 0.022972-0.00296254j 0.00168685+0.00946328j -0.00819827+0.000526102j -0.0119829-0.00445543j 0.0274441-0.0125723j 0.00870212-0.0124803j 0.0183807+0.0016654j 0.00534756-0.000858367j 0.00607288+0.0023117j -0.00269092+0.00351895j -0.00295974+0.0203359j -0.00542508+0.00176875j 0.00734353+0.0149639j -0.00939284-0.0172667j -0.0189057+0.0406163j 0.000789873+0.0017592j 0.0110298+0.00948565j -0.0213623-0.0127538j -0.00199261+0.0168031j -0.00705678-0.0101338j -0.020652+0.0221474j 0.000777131-0.00301938j 0.000808074+0.0059516j -0.0150129+0.00687241j -0.00941676-0.0141815j -0.00794883+0.0196941j -0.00036128+0.00012757j -0.0160499+0.00732757j -0.0384569+0.0135913j 0.0323194+0.0280978j -0.00669131-0.00960379j 0.00256595+0.000317354j -0.029573-0.0125798j -0.0119718-0.0273921j 0.00469758+0.00677879j 0.00671715-0.0208172j -0.00065314+0.00462684j 0.0380056-0.00331568j 0.00394956-0.00363844j -0.00285036-0.00719058j 0.0217136-0.0468529j 0.0333929-0.0171434j 0.0176866+0.0050525j -0.0265586-0.0213562j -0.0300362+0.0243042j 0.0175059+0.00741198j 0.0140824+0.00443624j 0.0269515+0.0105079j 0.0179374+0.000713376j 0.0349075+0.0076771j 0.0425576+0.0233378j 0.00305953+0.0213001j -0.0119269-0.0074433j 0.0125629+0.0406394j 0.0179965-0.0210704j -0.0507862-0.0218575j 0.0121606-0.0285123j 0.00895211+0.00155852j -0.0295491+0.0161434j 0.0248682+0.0156913j 0.0169051-0.0296239j -0.0494546-0.0668407j -0.0884046+0.0187984j -0.0604013-0.0105369j -0.015436+0.00565513j -0.0173931+0.00819129j -0.0702237+0.0303334j -0.00803809-0.0299044j -0.0600706-0.0797829j -0.00413966-0.0427875j 0.00827744-0.0159776j -0.0538664-0.00394104j 0.0245735+0.0351072j -0.000747263+0.0205223j 0.00318835-0.0435236j 0.0304676-0.000665143j -0.0323754-0.0982656j 0.0329871+0.0214586j 0.000631696-0.059916j 0.0319451-0.0210168j 0.00678814-0.00787324j -0.000261745-0.0118375j 0.0819682+0.14941j 0.0281159+0.0250174j -0.0334328+0.0164636j 0.109453-0.0855594j 0.00394969+0.0758716j 0.0897167+0.00064876j -0.0595359-0.0675299j 0.134063+0.0464643j -0.0700135+0.00637402j -0.0193843+0.0540642j -0.0200049-0.010083j 0.0389971+0.0286971j 
-0.0402819+0.00594068j 0.00377601+0.00731077j 0.000159319+0.00137812j 0.0157183+0.0533744j -0.0151151-0.00896298j -0.0487545+0.0112525j -0.0107154+0.00993001j 0.0155096+0.00743592j 0.0108231-0.00905061j 0.00313914+0.0111228j 0.056717-0.0510476j -0.00348508-0.00846047j -0.0457968+0.0284615j 0.00811953+0.00282492j 0.0203227-0.010089j 0.0360867+0.0357773j -0.0183835-0.00225437j 0.0151115+0.0122937j -0.00637424-0.0178291j 8.94167e-05-0.0146983j -0.00374379-0.00186146j 0.00681727-0.0220489j -0.0230306-0.0383625j 0.0140065+0.00226819j 0.0194264-0.0282941j -0.0135054+0.0303131j 0.00790589+0.0183182j -0.00355431-0.00232068j 0.00211064-0.00462697j 0.0327193+0.0103214j 0.022213-0.0129741j -0.0139879+0.00293505j -0.00354142-0.0324038j -0.00282839-0.0241975j 0.0040645-0.00225427j 0.0214868-0.0248583j -0.00975413-0.0180074j -0.00835048+0.00318772j -0.00452166+0.0106865j -0.0342325-0.00733988j -0.00480591+0.00532429j -0.00178707-0.0187101j -0.0142731-0.00342732j 0.00182754-0.0207244j 0.00994942-0.00505603j -0.00413479+0.00121331j 0.0163841+0.01818j 0.00657446-0.0201738j -0.0188478-0.030814j 0.00960868+0.00449749j 0.00329351+0.00223762j 0.00641022+0.00445115j -0.0049103+0.00318636j -0.0119995+0.0150397j 0.00759257+0.00857759j -0.000653315+0.0104688j 0.0257624+0.0154711j 0.0102932+0.0147027j -0.00361829-0.0200183j 0.014715-0.00612212j 0.00909986-0.016336j -0.0243954+0.0173161j -0.00858964-0.00608731j -0.0188475+0.00809251j -0.0115788+0.00659445j 0.0210542+0.0306481j -0.0038022-0.00348719j -0.014375-0.0103987j -0.0263902+0.0173285j -0.020511-0.0226145j 0.0129741+0.0080403j 0.02285+0.0193973j 0.0120061+0.00931578j -0.0214075+0.0120202j 0.00343327+0.00586646j -0.015803-0.0111067j 0.0206707-0.0026484j 0.018146+0.00674852j 0.00710103-0.011293j -0.00999385+0.00215543j -0.00566762+0.0155759j 0.0197168-0.00638864j 0.0197262-0.00443967j -0.0105418+0.00158295j -0.0154967-0.0123361j -0.00496981+0.0173583j 0.0145977+0.0264298j 0.0114372-0.00143236j 0.00550333+0.00302542j -0.0115056-0.00578747j 0.00349639-0.0108285j 0.0197152-0.0105768j -0.00834331+0.0149543j 0.0112958+0.00770951j -0.00290526+0.0382883j 0.0221678-0.0305187j 0.0202219-0.0436898j 0.0198565+0.00867992j 0.00691106+0.0151872j -0.0458972-0.0102055j -0.0068327+0.0278304j -0.00177658-0.00213662j 0.0186742+0.00495677j 0.0360152-0.0086752j 0.0322189-0.0211562j -0.0160905-0.0172855j -0.0617656-0.0149117j -0.0104149-0.00332666j 0.0444697-0.00950243j -0.043552-0.0433488j 0.00615544+0.0332178j -0.02148-0.0115555j 0.0452807+0.00538372j 0.0170418+0.00653897j -0.0067865-0.0410703j 0.023999-0.0352909j -0.0189563-0.00208625j 0.0225841+0.0266145j -0.0443354-0.0168332j 0.0332195-0.0141203j -0.0157-0.0318965j -0.0108332+0.0346856j 0.0215889+0.000347831j -0.00947549+0.00115726j -0.0481903+0.0496107j -0.0250859-0.0366581j -0.0816468-0.0412531j -0.0256385+0.0645191j 0.0297713+0.0343732j -0.0220562+0.0465253j 0.0330379+0.0268276j -0.0312691+0.0223699j 0.0256763+0.0304483j 0.016314-0.0054672j 0.0268177+0.0186266j -0.104322-0.0555117j -0.0269986-0.0123351j -0.0368843-0.00739553j 0.00666488+0.00870687j 0.0184643+0.00462615j 0.0023255+0.0124768j 0.00938584+0.0797877j -0.0193035-0.0166895j 0.0790725+0.0265774j 0.0113742+0.0566405j -0.000217672-0.0127574j 0.00596389-0.0329796j -0.00190225-0.0204281j -0.0898747+0.126582j 0.0348251-0.0715988j -0.0558184-0.0401536j 0.0584267+0.0885419j -0.172032+0.0184277j -0.00102455+0.101884j 0.0286735-0.0501616j 0.117296+0.0468981j 0.0214024-0.108187j -0.0322564+0.0166898j -0.0502614-0.01454j -0.0327464-0.0174911j 
