-0.0230043-0.0590496j 0.0269247-0.0440048j -0.0186276-0.00270641j -0.00707446+0.00969431j -0.000176515+0.00150434j 0.0128333+0.00209979j 0.0573269-0.0620198j 0.0812224+0.0382857j 0.00658209+0.0250095j 0.0471257+0.0064311j 0.00530263-0.0365691j -0.00541059-0.00852817j -0.0221646-0.0293397j -0.00930185+0.025748j -0.00277115-0.0163269j 0.105934-0.0453007j -0.0247377+0.0488457j 0.0534652-0.125693j -0.0400997+0.0470059j -0.00620899+0.0180963j -0.104144-0.093769j -0.0253423-0.000589911j -0.060978-0.0561959j 0.17416-0.030757j 0.105073+0.0377702j -0.0404225+0.242827j 0.0307341+0.0836213j -0.0637842-0.0147766j 0.00812689+0.0344656j -0.0240937-0.0118697j -0.00080718-0.00376017j -0.00379988+0.0951807j 0.037954+0.0149648j -0.0657659+0.00102986j 0.0114826-0.0349117j 0.0509653-0.0101414j 0.00654312-0.0181264j 0.0131382-0.00786013j 0.0533872+0.0139577j 0.0199822+0.00332016j -0.0168469-0.0301397j 0.0448638+0.120555j -0.0369669+0.0300509j 0.0140846-0.0302505j -0.034929-0.0816548j -0.103804+0.0107215j -0.0705481+0.110407j 0.000691731+0.0481751j 0.0601977+0.0339026j 0.0110918+0.0326496j 0.0423417-0.0572934j -0.115917-0.0934796j 0.113494+0.0445385j 0.0626218-0.0640669j 0.198232+0.0213918j 0.0575427+0.0120252j -0.00866047+0.0172416j -0.0616987-0.091747j 0.0192132+0.12949j 0.0252054-0.0432055j -0.0514337+0.0834441j -0.0190991+0.0834759j 0.00284691+0.02031j 0.0683377-0.0231752j -0.0372967-0.0626681j 0.0760491-0.122412j -0.0835593+0.157125j -0.0359262+0.112478j 0.122717+0.0596303j 0.101777+0.198131j 0.0637286+0.0638954j -0.0200176+0.0205031j 0.0310039-0.000973086j -0.11248+0.0353012j -0.071632+0.0139863j -0.129031-0.0184272j -0.0939717-0.026133j -0.0593261-0.0445335j -0.0136743-0.00690389j -0.136926-0.0854224j -0.0211642-0.0383735j 0.0449978+0.143374j -0.0410019-0.00399564j 0.0505783-0.00703465j -0.119812+0.0879068j 0.137734-0.088059j 0.0997282-0.0539863j 0.00456175-0.0184399j -0.0145827+0.0246452j -0.0547487+0.0137922j -0.0578352+0.0269423j -0.127472+0.00437921j 0.0195589+0.000955193j -0.0193748-0.0099636j 0.0351208-0.051471j -0.0211598+0.0134092j 0.0385683-0.120003j -0.0224039-0.0655854j -0.0607135-0.0686797j 0.0116868-0.0305918j -0.0145232-0.0215735j -0.00195822-0.0546005j -0.0365926+0.0780583j -0.0526869-0.00999017j 0.105603+0.0183281j -0.0288503+0.0276474j -0.0163891+0.00306311j 0.0143908-0.00212198j -0.0379448-0.00390939j -0.0139708-0.0048645j -0.00798171+0.0384888j -0.0212419+0.00418778j 0.0679786-0.0543574j -0.0456213-0.0617169j 
0.100599-0.099602j 0.0576284+0.0900088j 0.0105864+0.0118305j -0.00607273+0.0402153j 0.0110766-0.0133306j 0.0104303-0.00671011j 0.128915+0.0858723j -0.0712185+0.115473j 0.036761+0.0264273j 0.0748554-0.010977j -0.0332886+0.00113062j -0.0109397+0.00493302j -0.0271176-0.0474031j 0.00422805-0.00646578j 0.0967279-0.120865j 0.163221+0.0193324j -0.0488665-0.113208j -0.103467-0.0959747j 0.00633546+0.0581212j 0.00993553+0.0144126j -0.0692225-0.0170512j 0.0388074+0.0652611j -0.125694-0.0338131j -0.0511497-0.0592082j -0.0146602-0.0430199j 0.0647699-0.0305135j 0.0339292+0.139688j 0.0702676+0.0595607j 0.0635244+0.169554j -0.0138678+0.0923903j -0.0303938-0.0935985j 0.000600296+0.0747625j -0.0102653+0.0338965j -0.0566174+0.0522152j -0.046191-0.0380124j -0.0236024+0.0551931j 0.00882272+0.130967j 0.0351841+0.137329j 0.00773242-0.0320171j 0.0288771+0.02483j -0.00430986-0.0670438j 0.0208894+0.0442575j -0.0419473+0.0319727j 0.0385313-0.0904829j 0.134836-0.071534j -0.151442+0.233492j -0.225859+0.200669j 0.144373+0.110657j 0.141681-0.0466056j 0.105048+0.132024j -0.0907231+0.0817055j 0.0471818+0.0399928j 0.0586339+0.119968j -0.0501663-0.0547424j -0.0465249+0.0172558j -0.0289874-0.0106901j 0.0262503-0.0442092j 0.0124684+0.017142j 0.038624-0.0277237j 0.052555+0.090087j 0.0075319-0.00671002j -0.0436395-0.0877978j 0.0152407+0.00671484j 0.000339032+0.0406181j -0.0193589+0.0234766j -0.0251282+0.0291827j -0.168283-0.10218j 0.189072+0.00453621j 0.00839244-0.00769181j -0.000182589-0.0623163j 0.00993964-0.0155294j -0.0588958+0.0054202j -0.0874422-0.00629706j 0.0313216+0.0353933j -0.0814532+0.00327383j 0.120093+0.0274621j -0.0854654+0.0428938j -0.0176362+0.0109611j -0.0216828-0.00509207j 0.0489203-0.0110696j -0.0815817-0.0514494j -0.0386536-0.0374279j 0.0018679-0.00161461j -0.0188214+0.0143941j 0.0368838-0.0263128j -0.0384972+0.0301575j -0.0299498+0.0142138j -0.0409693-0.0092233j 0.0151502-0.00339887j 0.0304538-0.0110896j 0.0358237-0.00932141j 0.0634709+0.0126657j -0.0168394-0.013325j 0.00336905-0.00423123j 0.00282328+0.0602917j 0.0139428-0.0328307j -0.00582828+0.0112491j 0.0165348+0.0329705j 0.00233389-0.018594j -0.00353421+0.0484477j -0.012377-0.0363497j -0.00274283-0.00972148j -0.00848239-0.0503563j -0.00211589-0.0110798j -0.0537317-0.00969927j -0.0556753+0.00599704j 0.00230856-0.00203739j 0.00397716+0.00466984j -0.015627-0.0090055j -0.00555798-0.00888461j -0.00451928+0.023586j 0.0371371-0.0630594j 0.051201+0.0555331j 0.0579054-0.0463598j 
-0.0423132-0.00460465j 0.0124457-0.0452063j -0.0240138-8.91195e-05j -0.0555685-0.00507894j -0.0032744-0.00779796j -0.00449344-0.0361231j 0.000674482+0.0157757j -0.00847274-0.0142704j 0.00838667-0.0063087j 0.000906375-0.0143184j 0.00565154+0.00685086j 0.00365198-0.0422545j 0.00699593-0.00863581j -0.0128881+0.00218709j -0.0190508+0.0206242j -0.0201176-0.0307905j -0.102649+0.110979j 0.203507-0.112092j 0.00640818-0.00121212j -0.00819787-0.060178j -0.222589-0.170546j -0.0609029-0.0817748j 0.023686+0.0456752j -0.0373243+0.0513329j 0.0218804+0.0516574j 0.0283831-0.046711j -0.00305434-0.022615j -0.0864699-0.00683422j 0.0154044-0.0819877j 0.0303538+0.109032j 0.0238997-0.0731685j 0.244873+0.239579j -0.0301563+0.0393202j 0.00971012-0.0765149j 0.00334759+0.301707j -0.060345-0.150025j 0.000367034+0.0674166j 0.0267234-0.0638757j 0.0146127-0.197084j -0.00242128+0.0354468j -0.00168095+0.0298916j -0.21409+0.187346j -0.209244+0.115171j 0.0450522-0.0661203j -0.123623+0.13645j 0.0434558-0.139762j -0.0454208+0.0682764j -0.0311326+0.0527783j 0.0943473-0.0504965j 0.017336+0.0029033j 0.0356548+0.0378379j 0.105064+0.0518738j -0.0457059+0.00526937j -0.0612901+0.0192981j -0.0154377-0.0888509j -0.00106949-0.00300729j -0.0321195-0.0516387j 0.0313331+0.0335913j -0.00421717-0.0364343j -0.0189012+0.00292484j -0.00538832-0.0230656j -0.0296664-0.0309317j 0.0130383+0.00704148j 0.122077+0.0319626j -0.297554-0.0237906j 0.0983252+0.048008j 0.0750764-0.0162734j 0.0149729-0.0491895j 0.0311921+0.0258918j -0.0216619-0.0195195j 0.00826363-0.00374792j 0.020616+0.00437032j -0.0383418-0.0114803j 0.0683033+0.00357418j 0.00253506+0.0277799j 0.0544127+0.0386325j 0.0164559+0.00724585j -0.0031322-0.000542675j 0.0127244-0.00746641j 0.017563-0.00680847j -0.000326676+0.0093857j -0.00539574+0.00281807j 0.00418846+0.000858028j 0.00334413+0.0124901j 0.0186354-0.019009j -0.0145391+0.0160129j -0.010749+0.0155347j 0.00369826+0.0044841j -0.00142478+0.00310872j 0.0042398-0.00514463j 0.0108968+0.00356282j 0.0189011+0.0104768j -0.000894731+0.00790038j 0.00187383-0.00253502j -0.000496452+0.00405257j 0.00221118-0.00450729j -0.00476447+0.0120327j 0.00712375+0.0119879j 0.0176461+0.0140206j -0.00239578+0.00681483j -0.00789072+0.00586056j 0.00148243+0.00518989j 2.80884e-05+0.0055288j -0.00251293+0.00810775j -0.00735103+0.00652409j 0.0100132+0.00234087j 0.000137504+8.76693e-06j -0.00336141+0.00071826j 0.00323053-0.00177126j 0.00256379+0.00213889j 0.00186712-0.00628007j -0.00334484+9.86028e-05j -0.00638273+0.00488282j 0.00495302+0.005446j 
0.0165683-0.0394487j 0.0456224+0.00425582j 0.00792806-0.0110603j 0.00585651+0.00705178j -0.00593348-0.00380851j -0.00702946+0.00537043j 0.084697+0.0164468j -0.0291573+0.0959643j -0.0118157-0.00565706j -0.0131155-0.00684572j 0.0121876+0.0188928j -0.00274334+0.00203269j 0.0337061-0.0244223j -0.0100984-0.0365488j -0.0110616-0.129029j 0.0496635+0.022264j -0.068973+0.0217887j -0.0631618-0.0159347j -0.0311701-0.0193481j -0.0755265+0.000924287j 0.0169874+0.00949446j -0.0563167-0.00856949j 0.0927629+0.0155805j -0.00915526+0.0308652j 0.0584014-0.0992736j 0.0523279+0.0323502j 0.0115484-0.10135j -0.00150864-0.00235317j 0.00140579-0.0437607j -0.0199018-0.0634715j 0.0025044-0.00827915j 0.0258266-0.0230896j -0.000875292-0.028864j 0.0392862-0.0579283j -0.0101123+0.0110251j 0.0250264-0.0607373j -0.000579695-0.00938941j -0.00612604-0.00680867j -0.00868638-0.0135825j -0.021006-0.0221723j -0.00398474-0.0127888j -0.0242211-0.0154913j 0.0271292-0.0232989j -0.0275586-0.00107856j -0.0446972+0.0321774j 0.0222698-0.0692988j 0.0472473-0.0874687j -0.0350643-0.0470604j -0.0576316+0.0151868j -0.111726+0.0674604j 0.0251452+0.0114467j -0.00445724-0.021835j -0.0757853-0.152868j -0.00241828+0.00916283j -0.0156205-0.0040829j 0.00626839-0.0264264j 0.0171858+0.0243042j -0.0116543-0.0108864j -0.0226241-0.0404308j -0.111274-0.0404233j 0.066813+0.0122215j -0.0938501-0.0607708j 0.0139575+0.00488823j 0.00316839+0.0153168j 0.0187353+0.0243434j -0.0344306+0.0103016j 0.0949872+0.0118276j -0.0277625-0.0261723j -0.0296853-0.00728785j -0.041398-0.0326751j -0.0079519-0.0226801j 0.0657729-0.049534j -0.00283687-0.0127302j -0.047408+0.0168708j -0.035211+0.0104962j 0.0553516+0.0164929j -0.155551+0.0125124j 0.00763859-0.0104559j -0.0102708-4.05599e-05j 0.0164699+0.00423727j 0.0105855+0.0358541j 0.0176883-0.0185612j 0.0401436+0.142587j -0.0440523-0.0466696j 0.0483516-0.0150524j -0.0449141-0.0105848j -0.0211402-0.0600223j 0.0762326-0.200879j -0.00275896+0.0193522j -0.00593989+0.0235389j 0.00554036-0.0251989j 0.0166957-0.00549943j -0.0146423-0.0484154j 0.00208501-0.0149661j 0.0129583+0.0635467j -0.0529389+0.0143636j -0.0785089-0.00555372j -0.00904008+0.0297138j -0.00625119-0.144289j 0.0383693+0.100911j -0.02856-0.109889j 0.0524061+0.0285045j 0.0242146-0.030485j 0.157418+0.00111365j 0.0696962-0.0164921j -0.102727-0.0638785j 0.000674612-0.00572513j 0.0544288+0.0107115j -0.143607-0.00260076j -0.00880189-0.0778168j -0.0312474+0.00967682j 0.0572703-0.0657524j 0.283248-0.0216352j 0.00887441-0.263036j 
-0.0137461-0.0203054j 0.0221095-0.0416774j -0.0189271-0.0229512j -0.000405042+0.012234j -0.0152472+0.0204438j 0.0124274+0.0231987j -0.0132386+0.000746445j 0.0241939-0.0142342j -0.00826009-0.000620795j 0.0181868+0.00823574j 0.00692676+0.000670545j -0.0360195-0.00803869j 0.0162118+0.0110467j -0.00382202-0.00114419j -0.00896211+0.0180764j -0.00680956-0.00962405j 0.00286197+0.01611j 0.0221379-0.00400058j 0.00363557+0.00729662j 0.00559523-0.00166158j -0.0127057-0.0183589j -0.00116744+0.00229149j -0.0103754-0.00078365j 0.0223982+0.00487894j 0.00200414+0.0284363j -0.0228667+0.0247375j 0.00223589+0.0120157j -0.0124536-0.00171816j -3.86315e-05-0.00570041j -0.000716888+0.00527218j 0.000541385+0.00583536j 0.00104648+0.0135016j 0.00165756+0.0072573j -0.00435122+0.00214121j 0.00294722+0.00166586j -0.000641166+0.0011513j 0.0014107-0.0101652j 0.00199613-0.00930079j 0.00760028+0.00443472j 0.00229809+0.00266829j -0.000263174+0.000762254j 0.000724396+0.0134727j -0.00851431+0.0058661j 0.00489651-0.000616587j -0.00708302-0.00592733j -0.0046457-0.00476106j 0.00504547+0.024637j 0.000261602+0.00171335j 0.0149139+0.00757263j 0.00641787-0.0157674j 0.0183695-0.0100967j -0.00847999-0.0193341j 0.0189408+0.0100289j -0.0114712+0.0339656j -0.035136+0.0203444j 0.175344-0.156369j 0.0107454+0.0596072j 0.00147658-0.145377j 0.0198019-0.153884j -0.00685545+0.0515759j -0.0144369+0.00467615j -0.0252839+0.0241687j -0.058982-0.0349278j 0.00746255-0.000344326j 0.0607699+0.00611696j 0.113387+0.0715493j 0.051465+0.0667686j 0.070402+0.10983j 0.0147349-0.00231404j 0.0364275+0.0498136j -0.057729-0.0878582j 0.00366097+0.0108783j -0.0199723-0.0236243j -0.000325236-0.0201918j -0.0103629+0.0105874j -0.0205947-0.00323625j -0.00977807-0.00792457j 0.190469+0.0453289j -0.168152-0.100383j -0.0292682-0.119854j -0.00274685+0.043887j 0.132287-0.113366j -0.0822022+0.00458289j -0.218713-0.0251563j -0.0212324+0.0332567j 0.100422-0.00141611j 0.0394187-0.20617j -0.0221224+0.00142709j 0.120514-0.253236j -0.0277937+0.0596908j 0.0209656-0.00336532j -0.0527051-0.0467035j -0.109285-0.21037j 0.050684+0.200337j -0.0746959+0.0182571j -0.0261573+0.0543781j -0.0996344-0.0778051j 0.0749393+0.0208207j -0.0945675+0.0819379j 0.0732846-0.0163004j 0.209472+0.0068448j 0.0438083+0.0654399j -0.127297-0.200226j 0.150017-0.109138j -0.197748+0.0802309j -0.0328632+0.00823911j 0.166088-0.0247751j 0.0260514+0.00509778j 0.0165579+0.0131291j 0.00371541-0.000539715j 0.0188252-0.0588743j 0.00801655-0.0395297j -0.0286591+0.0207563j 0.0182623+0.025812j 
-0.00162271+0.0141558j -0.0142006+0.00361206j -0.00217512+0.00161988j -0.00244228+0.00288541j -0.00161469+0.00319354j 0.00138272+0.00114008j -0.0372362+0.00801696j -0.00468163-0.0394358j 0.00672548-0.00553875j 0.00794124-0.00343441j 0.000254874+0.00747403j -0.00531509-5.73464e-05j -0.00365199+0.00905335j 0.00599942+0.00732663j 0.00243806+0.0344921j -0.0235935-0.0111389j 0.0304608-0.0128479j 0.00837511+0.0178585j 0.0209501-0.000828739j 0.0182459-5.49165e-05j 0.00088269+0.00696712j 0.0248503+0.012944j -0.0222048-0.0116244j -0.0192152-0.0230789j -0.0451359+0.0128823j 0.0171438-0.0401448j 0.010283+0.0193047j 0.00459397+0.01817j -0.00402607+0.0140955j 0.0105706+0.00874228j 0.00557706-0.00465994j 0.00363349+0.0134614j -0.0080685+0.0038156j 0.00638423+0.0239173j -0.00166378+0.0115013j -0.00697148+0.011948j 0.00047242+0.00900798j 0.000995016-0.000460976j -0.00436499-0.00580398j -0.00305551+0.000415938j -0.00275624+0.0115178j -0.0132096-0.0110364j -0.00673198+0.0131166j -0.00192356-0.00096368j 0.00922169+0.00113263j -0.00438503+0.0242507j -0.0108721+0.0116588j 0.0125924+0.0159251j -0.00601883+0.0302758j 0.00897966-0.00722716j -0.0208373-0.0131629j -0.0107364+0.0132147j 0.00888579-0.00425996j -0.00133251-0.00125919j -0.0629274-0.000310762j 0.0135506-0.0209873j 0.00190563+0.0126314j 0.0129773+0.00465697j 0.0162236-0.0424945j 0.00494003+0.019762j 0.0178604-0.0255671j 0.0132417-0.0210037j -0.00659778-0.013694j -0.00982825-0.00260274j 0.000534215+0.0134165j 0.00201418+0.0377156j -0.00405471-0.0272294j 0.0417697-0.00775917j -0.0271657-0.0238889j -0.0276747-0.0613373j -0.017647-0.0192412j -0.00742617+0.000297479j -0.0320485+0.00490111j 0.00243128-0.0179058j 0.0272166-0.00459727j 0.0387016-0.0293188j 0.0442705+0.00283476j 0.0239039+0.0233937j -0.0188108-0.0201407j 0.0204382-0.00687347j -0.00125374+0.0035016j 0.00116092-0.0228599j -0.0182846-0.0298331j -0.040967+0.00565683j -0.0103948-0.0189891j 0.0189116+0.0322056j 0.00942956-0.00260787j -0.0262356+0.0299725j 0.0288297-0.0523433j 0.011219+0.00253509j 0.0244461-0.000869236j 0.028621-0.0223178j -0.022766-0.026312j 0.0158366+0.0456632j -0.013907-0.0103405j -0.00222347+0.00552466j 0.00838059+0.00407825j 0.0221069-0.00912746j -0.0058935+0.0386343j 0.00717284-0.0236139j 0.0407445+0.0259915j -0.00189813+0.00180973j -0.03245-0.0311557j 0.00156678-0.0214137j -0.0412833+0.0345868j 0.0388733+0.000488519j 0.032755-0.00425675j -0.00669773-0.00294463j 0.0330605+0.000751972j 0.0127424+0.0182344j 0.000886545-0.00804841j -0.0176708+0.00963992j -0.0264108+0.0229544j 0.0125671+0.0190771j 
-0.0260998+0.028729j -0.0281174-0.0192562j -0.00370757+0.00448281j 0.000132716-0.0126909j 0.000962177+0.001709j 0.00180447+0.000918533j -0.0509153-0.0340753j 0.034717-0.0470592j 0.000367353+0.00897087j 0.00138359+0.0036628j -0.0147252-0.00612062j 0.00550261-0.00169783j -0.00862386+0.0068189j -0.00164193+0.00210257j -0.0214258+0.0722657j -0.0252096-0.0160371j 0.0434274-0.0023815j 0.0351352+0.0273091j 0.017481+0.0111929j 0.0368478-0.00264531j 0.000413364-0.000759838j 0.0210425+0.0100114j -0.0345145-0.00511059j -0.00370248+0.00228437j -0.0391142+0.049943j -0.028396-0.0289598j -0.00657683+0.0287732j -0.00314119+0.0197844j -0.0258345+0.00501657j 0.0101856+0.0275031j 0.00332174+0.0152412j -0.00488527-0.00329706j -0.000742988+0.00640155j -0.000901674+0.0282795j 0.0081592-0.00231751j -0.0110132+0.0165895j -0.00249818-0.00131021j 0.00250434-0.00580192j 0.000978892-0.000234022j 0.0038089+0.0117903j 0.00446538+0.0159502j 0.0068156+0.00113436j -0.0141292+0.017681j 0.00704957+0.0110933j 0.0247933+0.00381473j 0.0141007+0.00506227j -0.000881509+0.0141002j 0.00278212+0.00148029j 0.0310881+0.0180702j 0.0433924-0.0424125j 0.000771151-0.00419081j -0.00787915+0.0134348j 0.0122006+0.0477128j 0.00150233-0.0139102j -0.0185786+0.00424477j -0.026654-0.000505791j -0.008169-0.0110596j -0.00461085+0.0158446j 0.00894071+0.0277338j 0.0323741+0.0251034j -0.0169059-0.0297831j 0.032304+0.041575j -0.00220858+0.00194882j 0.00279684+0.00573052j -0.00258027-0.00960907j 0.00783428-0.00530198j -0.0174041-0.00456903j -0.0027684+0.0122681j 0.000449867+0.00391146j 0.00290381+0.00463796j 0.0198603-0.00639985j -0.000715624+0.00194504j 0.00311785+0.0148461j 0.0181851+0.0129012j 0.0265022+0.0136005j -0.054895-0.0313064j 0.113892+0.00109784j 0.0178099-0.00381075j 0.0020806-0.00243298j -0.00478334+0.0103241j 0.00605392+0.0144268j -0.0133591-0.00990996j -0.0106025-0.0578174j 0.0284079+0.0239982j -0.0204039-0.00239639j 0.0124259+0.00430053j 0.00273535+0.0407956j -0.0583742+0.114388j -0.00877149+0.00430302j 0.0120812-0.017815j -0.00493762+0.0244686j -0.00769476-0.0146939j 0.019249+0.0446833j -0.010566-0.0072683j -0.00952465-0.0418398j 0.0406264+0.00334136j 0.0463233+0.0134073j -0.00133156-0.0063991j 0.0106916+0.0880451j -0.0371442-0.0660677j 0.00792+0.0820545j -0.0492022+0.00593771j -0.0125447+0.0082329j -0.0484372+0.0120619j -0.041241+0.00284317j 0.0742182+0.00849347j -0.00865311+0.00365798j -0.0369414-0.00919177j 0.0903959-5.41516e-05j 0.0240709+0.0309908j 0.0298791-0.0247018j -0.0270921+0.0498721j -0.124468+0.0524729j 0.0307649+0.115589j 
-0.00931988-0.00757203j 0.00913318+0.00123493j 0.00710883-0.000555089j 0.00699573+0.00809755j -0.00223362-0.00193719j -0.00413439-0.004226j 0.00634034+0.00125343j -0.010054-0.00224856j 0.0142732-0.0221135j -0.00201606-0.00274268j 0.00694358+0.0151043j -0.00211202+0.00306273j -0.00113806-0.00461063j -0.00505923+0.00915427j 0.00291522-0.0298707j 0.00220499-0.00828597j -0.023184-0.00526539j -0.00917598+0.00270661j -0.0117326-0.000404441j -0.018899-0.00372327j -0.000793247-0.00521343j 0.00399596-0.0101388j -0.0138085-0.00846435j 0.00369757+0.0273986j -0.0117214+0.0155781j -0.014719-0.00528566j 0.014505-0.0126831j 0.00277695+0.029081j -0.0294773-0.00180768j 0.0105158+0.0059652j -0.0036329+0.0145806j 0.00193994-0.0108374j -7.49363e-05-0.00563987j 0.000307074+0.00820288j -0.00268397-0.017667j 0.002198+0.00428876j -0.00643691+0.00698523j 0.00461303+0.00739708j -0.00033651-0.00876686j -0.00285636+0.00943614j 0.000604545+0.00547086j 0.00841956+0.00242724j -0.0131093+0.0126973j -0.00445507+0.00452187j 0.0187326+0.011883j 0.0192271-0.015956j 0.00888532+0.00293698j -0.0103394-0.00755318j 0.0209253+0.0136412j -0.0107025-0.0218919j 0.00861987+0.010262j 0.00813065+0.00749385j 0.00574174-0.0062074j -0.00520107+0.00499111j -0.0325586+0.00497832j -0.00909281-0.0130158j 0.000992155-0.0128038j -0.019094+0.00238404j 0.0010683+0.0124934j -0.0138736-0.0143066j -0.00566802-0.00800039j 0.0045006+0.00459536j 0.0201916-0.00446779j -0.0060122+0.0215231j 0.00878131+0.000469626j 0.0131771-0.0140816j 0.0173884+0.0176894j -0.00986392+0.0338275j -0.002452+6.86158e-05j 0.0190844-0.0254438j 0.0222719+0.0213384j 0.00484757-0.0119948j -0.00860171+0.021412j -0.0156012+0.0167828j 0.0069093-0.0126433j -0.0326402+0.0121832j -0.00848372+0.00796037j -0.00671301+0.0201572j 0.0191733+0.00512022j 0.0260677+0.018938j -0.00131853-0.00873167j -0.0128824+0.00764955j -0.00840714+0.0054353j -0.044175-0.00408441j 0.014421-0.00341659j -0.029245-0.0031813j 0.00327734+0.00512344j 0.00934583-0.00875725j 0.0117599+0.00284286j 0.00373221-0.00586016j -0.0108304+0.0306312j -0.00367637-0.0278392j -0.0146014-0.0104423j -0.00417115+0.0200978j -0.0138597+0.0241347j -0.0129428-0.00142959j 0.0136596+0.0126789j -0.010656+0.00950575j -0.00935699-0.00290857j -0.00409991+0.00697565j -0.0188356-0.0203087j 0.00729027+0.0101343j -0.0201212-0.0133747j -0.00334438-0.0133829j -0.00371887+0.00046619j -0.0194928+0.00213623j 0.00583829-0.00105725j 0.000465946-0.0228935j -0.00335002-0.0110724j -0.00161818-0.00796341j -0.00601547+0.00718806j 0.00798152-0.0096999j 0.00323849-0.00178879j -0.00115408+0.000948965j 
-0.0119084+0.0171637j -0.00668233-0.00910919j 0.00649856-0.0083243j 0.00838042-0.00372583j -0.00603182-0.00439029j -0.00420972+0.0039795j -0.0131849-0.00786352j -0.00834232-0.00572235j -0.0136154-0.0327161j 0.00673825+0.0124462j -0.00505187+0.0117538j 0.00198914+0.00478114j -0.00233961-0.0207142j -0.016522+0.00249207j -0.00349708+0.00685148j -0.00384082+0.0161808j 0.01546-0.00763733j 0.00836776-0.00652987j 0.00205705+0.00893494j -0.0371988+0.00139852j 0.0101282+0.00487356j -0.0103374-0.00199369j -0.00841858+0.00268974j -0.0127041-0.0173274j 0.00942826-0.0123859j 0.00869697-0.00138775j -0.00764758+0.00658104j -0.00475279-0.0212474j 0.0233258-0.00881861j -0.00465915-0.00557194j 0.000726901-0.00490128j -0.00386871+0.00357736j 0.00167517+0.00582082j -0.0031512-0.00773038j 0.00524696+0.012555j -0.00432015-0.000904193j -0.000682689-0.00623667j -0.00906038-0.00469662j -0.000642491+0.00831212j -0.00138564-0.0065491j -0.00113993-0.00514042j -0.00646344-0.000175477j 0.00836572-0.0168689j 0.00537447+0.00177495j -0.0153754-0.000961093j -0.00613209+0.00718059j 0.00078222-0.00588885j 0.00489203+0.000638336j -0.018849-0.014686j 0.0103366+0.0153835j -0.00537832-0.0034653j 0.000260215-0.00410943j -0.00884056+0.00574995j 0.00813285+0.0068479j 0.026+0.0117276j 0.000659162-0.037656j 0.00700222-0.0090348j 0.00146089+0.0151443j -0.0224905+0.00309425j 0.0186186-0.00351151j 0.00292597+0.00678797j 0.00229226-0.00644821j 0.0224549-0.00643091j -0.000871569-0.0201959j 0.00365666+0.00828618j 0.0132209+0.0293591j 0.000656369+0.000833245j 0.010563-0.0181608j -0.00581689-0.00399216j -0.0154806+0.0104916j -0.00254847+0.0251293j -0.00975369+0.00657378j 0.0189269-0.00311147j 0.0139703-0.0123882j -0.0112122+0.00286571j 0.0336209-0.00079239j -0.00208475-0.00522818j -0.00416217-0.00832596j -0.0110231-0.00437664j -0.0258021-0.00446909j 0.00690583+0.00214409j 0.013249+0.00328449j -0.0152542-0.000262645j -0.0196314+0.00398371j -0.000433754+0.00284154j -0.0020289-0.0211045j 0.021307+0.00453824j -0.00433279-0.00673898j -0.00961364+0.0209829j 6.13699e-05-0.0259229j -0.00562867-0.00736686j 0.00994022+0.0166462j 0.0116108+0.00852409j -0.0150775+0.0256742j -0.0152335-0.00704465j -0.00859406+0.00952834j 0.00735713-0.022701j -0.0300391+0.000755485j 0.00277173+0.00792985j -0.0215869+0.00875297j -0.0143487+0.00881456j 0.00810207+0.0066685j -0.014384-0.0184737j 0.0105073+0.00306564j -0.0208161+0.00243526j 0.00557995+9.16062e-05j -0.00716042-0.000513042j -0.0017671-0.0272431j -0.00542483-0.00858486j -0.00144835+0.00706432j 0.0105217-0.00569874j -0.0046106-0.00658632j 0.00237947-0.00464776j -0.00263139-0.00362814j 
