0.0252874+0.225213j -0.111388+0.101731j 0.0214362-0.110103j 0.0844515-0.0421657j -0.0505812-0.0411974j -0.0197107+0.0371844j -0.0417354-0.00633947j -0.0139084-0.0426414j -0.00554874+0.000936j 0.0175991-0.0178525j 0.0103603+0.0141323j -0.0237474+0.0355679j 0.0285102-0.0100127j -0.030251+0.0116354j 0.0105723-0.0456951j 0.0129929+0.0180137j -0.0215147+0.0330598j -0.00414128-0.00826507j 0.0026316-0.00851658j -0.00270138-0.00504138j 0.00607446-0.0017683j -0.000225175-0.00328372j -0.00114327-0.00577854j 0.0029906+0.00540777j 0.000234312-0.00427138j -0.00573251-0.0008902j -0.00471198+0.0014409j 0.00484949-0.0041454j 0.00595057-0.00874139j -0.00295145+0.00467758j 0.00229764-0.00199797j -2.00141e-05-0.000309267j -0.00108473+0.00550973j 0.00231724+0.0041816j -0.00233595-0.00566356j 0.00992875-0.0035847j -0.0080317+0.00111607j -0.00383245+0.0109491j -0.00407511-0.00380241j 0.0125878-0.0141142j -0.00787289-0.00170475j 0.0102742-0.00406403j -0.00654632+0.00121924j 0.00782831+0.00206086j -0.000463813+0.00608429j 0.000683451-0.00290746j 0.00211897-0.00185624j -0.00350913-0.00209237j -0.00307408+0.00473863j -0.0009482+0.00303391j 0.00714943-0.00277551j -0.00144378+0.000492436j 2.18394e-05-0.000506337j -0.00184794+0.00195108j 0.00162572+0.000696181j -0.00312284-0.000251885j -0.00282685-0.00125165j 0.011124+0.0023779j 0.00122212-0.000393289j 0.00423541+0.00216321j 0.00561903+0.000650576j -0.00452011+0.000946498j 0.000377937+0.00147249j 0.00201148+0.00147689j 0.0027782+0.000835522j 0.00134872+0.004151j 0.00147463+0.00148662j -0.00177037+0.000616414j -1.53246e-05+0.00126903j -0.00372933+0.00551626j -0.00916348-0.0013101j 0.00290973-0.00149172j -0.0123636-0.00584413j -0.00073078-0.00253791j 0.00733401+0.00943917j -0.00204736-0.00598439j 0.00254152+0.00421305j -0.000690244-0.00111001j -0.000192049-0.00158545j 0.00382307-0.000382416j 0.00223527+0.00408692j -0.00471634-0.00553921j -0.00645029+0.00582317j 0.000841258-0.00318158j -0.00626217-0.0046966j -0.000785026-0.0117493j -0.00114506+0.00351677j 0.0087661+0.00236306j 0.00286753-0.000210889j 0.000573266+0.00439484j -0.0031111+0.000399269j 0.00010238-0.000160622j -0.000672373-5.73576e-05j -0.000559098-0.0014912j 0.00304897-0.00628688j 0.00254593-0.00239661j -0.00168607+0.000170209j -0.00134191+0.00238806j -0.00263681-0.00522197j -0.000819411-0.00281764j 0.00537934-0.00686518j 0.00445707-0.00421209j -0.00188063+0.00145876j -0.00378501+0.00286258j -0.00962665+0.00334093j -0.000826053-0.00342778j -0.00299409-0.000795077j -0.00175755-0.0052121j 0.0044211-0.00267324j 0.00247987+0.00202653j -0.00855975-0.00235988j 0.00175714+0.000474773j 0.00742185-0.00296013j -0.00236983-0.00505367j 0.00339458+0.00344288j -0.00199891-0.0044451j 0.000419022+0.00187316j -0.00324194-0.00105676j -0.00404124-0.00267645j 0.000884406-0.000441142j -0.00179797+0.000725369j -0.00383139-0.00383708j 0.00152431+0.00422411j -0.000991054+0.00175465j -0.000852272-0.0032018j -0.000238776-0.000633249j -0.000532064-0.0042011j -0.00114082-0.000565148j 0.00254716+0.000234147j -0.000124315+0.00102984j 0.00143777+0.000965201j -0.00240561+0.00304529j 0.00377939-0.00241375j -0.000537457-0.00183885j 0.00253629-0.00290459j 0.000186269-0.00311389j 0.000405188+0.00243925j -0.0023899-0.00308991j -0.000740238+0.00124019j 0.000285871-0.00090804j 0.00141126-0.000375392j -0.000800578+0.000295352j 0.0027429+0.00212926j 0.00239307+0.00200177j 0.00429022+0.00119078j -0.00272038-0.000343092j 0.00025864+0.000813368j 0.00351355+0.000304918j -0.00166079-0.00119534j -0.00108351+4.5634e-05j -0.00115844+0.00190438j -0.000111218+0.000989919j 0.00186676-0.000439798j 0.000454329+0.00163549j -0.00115514-0.00165638j 6.50736e-06-0.00716895j 0.000876993-0.00588214j 0.000643492-0.00123774j 0.00326334-0.0124216j -0.00269441+0.0040995j 0.00578504-0.00511777j 0.000869986+0.00035017j 0.00145747-0.00139717j -0.0029061-9.35332e-05j -9.69768e-05+0.000904133j 0.00291093+0.00110319j -0.000773219+0.00387426j 0.00199184-0.00193398j 0.00370247-0.00276945j -0.000923325+0.000974829j -0.00619898-0.00448157j 0.000522276-0.00141756j 0.000127584+0.00646407j -0.00504915+0.00161371j 0.0153569-0.00070072j 0.0069641+0.00549587j -0.00262159+0.000695574j -0.00848985-0.00455818j -0.00404636+0.00714234j 0.000372716+0.00123191j 0.000768825+0.00458463j 0.00178614+0.00288637j 0.000801554+0.000105956j -0.00279446+0.00495727j -0.000969326+0.00631877j -0.00177686-0.00518411j 0.00292672+0.00833201j -0.010296+0.00202812j -0.00337175+0.00768688j -0.00762659-0.00531911j -0.000884932-0.00385132j -0.00279977-0.000556826j -0.00689632+0.00167236j -0.000815462+0.00411815j -0.00219054+0.00320268j 0.0107082-0.00410457j 
-0.234095+0.0200418j -0.10455-0.121237j 0.0963117+0.0192012j 0.0293771+0.0993018j 0.0397418-0.0611799j -0.0195169-0.0151118j 0.0121782-0.0600885j 0.0446905-0.0197301j 0.00151865+0.00236007j -0.000683365+0.0163821j -0.0163935+0.00705245j -0.0223338-0.0192436j 0.00409351+0.0319551j -0.00638486-0.0264528j 0.0493775-0.0132864j -0.0157151+0.0236317j -0.0195868-0.0258628j 0.00830261-0.00323705j 0.0102637+0.000600519j 0.00409951+0.00203774j 0.00325318+0.0106863j 0.000217048-0.0014601j 0.00227762+0.00211292j -0.00171696+0.00840884j 0.00123895+0.000942267j 0.00141835+0.00125069j -0.00150327+0.00379226j 0.00106601+0.000780287j -0.00102517+0.00246558j -0.00141398-0.0016877j -0.00363756-0.00503444j -0.010741+0.0017507j 0.00029068-0.00847302j 0.00207096-0.00709257j -0.00199547-0.00925633j 0.00504038+0.00543022j 0.000705954-0.00801951j -0.0108927-0.00180798j 0.00836276-0.00791821j 0.0109621+0.00690125j 5.43975e-05-0.0042517j 0.00332861+0.0102707j 0.00170441+0.000739908j -0.0113092+0.00679669j -0.00815208+0.00342377j -0.00113829+0.00337505j 0.00244445-0.000219821j 0.000527268-0.00146605j -0.0041517-0.000309683j -0.00802964-0.00154036j 0.00860251+0.000178158j -0.00666231-0.00327648j -0.00262481-0.00209614j -0.00706077-0.00143759j 0.0042428+0.00341835j 0.00467366-3.60553e-05j 0.00186539-0.00160909j 0.00450758+0.000839818j 0.000312019-0.0013506j 0.00117654-0.000399577j 0.000419293+0.000211273j -0.00115324+0.00261312j 0.000486986+0.00265106j 0.000271525+0.000539266j -0.00195785-0.000338011j 0.00212244+0.00159134j -0.0026537-0.00284067j -0.00175875-0.000500178j -0.00041587-0.00136195j 0.00830784+0.00558488j 0.00595818+0.00448016j -0.00321577-0.00269228j 0.00612439+0.00578833j -0.00168832+0.00108413j 0.0112607+0.00323418j -0.00562309-0.00147995j 0.00577375+0.00024592j 5.66835e-05-0.000203537j 0.00385829+0.0066937j -0.00543036-0.00709024j 0.00110416-0.00564369j -0.000422033+0.00428467j 0.00238502+0.00789678j -0.00514163+0.00117143j -0.00130976+0.0084057j -0.00862303-0.00197387j 0.00404513+0.00298777j 0.00631892-0.00844916j -0.00605453-0.00737394j 0.00260992+0.0026446j 0.000133259-0.00187281j -0.000303742+0.000956382j 9.33592e-06-0.000479757j 0.00109574-1.11758e-05j 0.00331771+0.0034204j 0.000749608+0.00516301j 0.000192557-0.0027719j 0.00527284-0.00744715j 0.00258574-0.00371832j 0.00671556-0.000966938j 0.00705143+0.000247724j 0.00422068+0.00208357j -0.00221797+0.000663379j -0.0057537-0.00165159j -0.00622595-0.00133109j -0.0011898+0.00112784j -0.00218737-0.00119447j 0.00314139-0.00215968j 0.000179752+0.00361525j -0.00181027+0.00296063j 0.000920953-0.00261753j 0.00180642+0.00249484j 0.00143396+0.0031528j 0.00177341-0.000694539j 0.00078608-0.00182341j 0.00298336+0.00302173j 0.000328634-0.00422768j 0.0022639+0.00176225j 0.00298868-0.000408127j -0.000185958-0.0010123j 0.00351518-0.000611255j -0.00180042+0.000886932j -0.000702681+3.39945e-05j -0.00249178+5.05751e-05j 0.00625147+0.00248333j 0.00250126+0.000299869j 0.00540462-0.0035471j -0.00266545-0.0026312j -0.00404318-0.00268851j 0.00314548-0.003285j 0.000598544+0.00314231j 0.000606822-0.00420927j 0.00214368+0.000259843j -0.000226869+0.00198621j 0.00266018+0.000347865j 0.00272644+0.00107328j 0.000497537-0.000777858j -0.00097686+0.00221602j -0.00453473-0.00370396j 0.00122433+0.00276182j -0.00112218-0.00089296j 0.00105334-0.000437676j 0.00255375+0.000277004j 0.00165604-0.00385948j -0.00127742-0.00533588j -0.000589553+0.00216422j 0.00365359-0.00109148j 0.00144251-0.00320983j 0.00308153+0.000235118j -0.0017571+0.00036378j 0.00175209+0.000804331j -0.00118916+0.00374826j 0.00448655-0.014397j -1.92947e-05+0.00376738j -0.00105582+0.00279197j -0.00344223-0.00844591j -0.00465104+0.00184907j -0.00216635-0.00502281j -0.000913902+0.000766167j 0.000325978-0.003464j -0.00130377-0.00114759j 0.000827947+0.000287614j -9.65379e-05+0.00141273j -0.0022558+0.00146622j -0.00278398-0.00042178j 0.0027384-0.00389623j 0.00459281-0.00168601j -0.00463829+0.000514224j 0.000533958-0.000836965j 0.00426717-0.00108988j -0.00212524+0.000162801j -0.00838951+0.00162583j 0.00923211+0.00175996j -0.00339907+0.00421567j -0.00423698-0.010289j 0.0050642-0.00233752j 0.00134389-0.00326039j -0.00495384+0.00724389j 0.00868478-0.00121484j -0.000361779-0.00130137j 0.00390498-0.00171942j 0.00593538-0.000761445j -0.00236846+0.00202111j 0.000999154+0.00613413j 0.00767577+0.00106181j -0.000352001+0.0048776j 0.00628768+0.000208602j -0.00300226+0.00895556j 0.0064051+0.00221202j -0.00643958+0.00512656j -1.32571e-05-9.39365e-05j -1.59485e-05+0.00512137j -0.00738317+0.00334153j 0.00431143+0.00143935j -0.00871441-0.000934149j 0.00403781+0.00447149j 
-0.0946494+0.176376j 0.26551+0.055358j 0.0703146-0.0700101j -0.00240442-0.0213817j 0.0332544+0.0658507j -0.0288808+0.000193239j -0.0192892-0.0185197j -0.0027154-0.0219813j -0.0128444+0.0307816j 0.0148587-0.0393124j -0.0122101-0.0236292j 0.00147936+0.0318662j -0.0145303-0.00890123j 0.0210283-0.00151272j 0.0163093+0.0183341j -0.00775194+0.0106224j -0.0176409+0.0114651j 0.000501543-0.00526027j 0.00350632+0.00325178j -0.00567499-0.00848535j -0.00826376+0.00248389j 0.00157976-0.000940606j 0.00388621-0.00590812j -0.0138221+0.00545157j -0.000808066-0.00570687j -0.00705171-0.00200907j -0.0109815-0.00253672j 0.00990719-0.00285235j 0.00777544-0.0129807j -0.00388241+0.00224167j 0.00832225-0.00957899j -0.00177801-0.0110216j 0.00551104+0.0137554j 0.0125021+0.0108936j 0.0123263-0.00237268j 0.00601366-0.00199964j -0.00232048-0.00066899j -0.00807719+0.00243075j 0.00381186-0.00431904j 0.00776011-0.00482302j -0.00205985+0.000945441j 0.000375495+0.00303207j 0.000792202-0.00298376j -0.00384474+0.00670447j -0.00244971-0.00120065j 0.000390877+0.00191659j 0.00130156-0.00254659j 0.00257293-0.00168521j 0.000522498+0.000425444j -0.00510697+0.00364876j 2.46864e-05-7.71036e-05j -0.00390515+0.000680785j -0.00114035+0.00372976j -0.0043984+0.00205148j 0.00104565-0.00521812j 0.0039313-0.000909931j 0.003693-0.00101269j -0.00629364+0.0032577j -0.000312373+0.000987604j 0.00156159+0.000646358j 0.00336972-0.000246447j 0.000225279-0.00121167j 0.000672083+0.000686963j -2.5003e-05+0.00184765j 0.0046084-0.0017672j 0.00110469+0.00257822j -0.00111235+0.00425207j -0.00242306+0.00278949j 0.00125148+0.0017835j 0.00440188+0.00320891j 0.00146262+0.000529166j -0.000422052-0.00119179j -5.5672e-05-0.00178292j -0.000229924-0.00159639j -0.00189235-0.00420409j 0.00228314+0.000631394j 0.00260662-0.000852783j -0.00242475+0.00193621j -0.00122298-0.000612517j -0.000172825-0.00043627j 0.00110932+0.00460615j 0.0025039+6.7919e-05j -0.0017637+0.00212615j -0.00404284-0.000471998j -0.000173731+0.0030124j -0.00107545+0.00121339j 0.00478792+0.000167395j -0.00465661+0.00254817j -0.0011091+0.0062789j -0.00384326-0.00128236j -0.00120216+0.00163552j -0.000536057+0.000108097j -0.000140977+0.00016273j 0.000735689+0.000841457j 0.00316388-0.00157519j 0.000127172+0.000448806j -0.000359559+0.000906197j 0.00353856-0.00382897j 0.000419298-0.000915093j 0.00327042-0.000868042j 0.00403961-0.00108306j 0.0030664-0.00149321j -0.00126452+0.00371931j -0.00481941+0.00307092j -0.00385462+0.00259983j -0.00319546+0.00357076j -0.00251532+0.00267083j -0.00162511-0.000897771j 0.00355674+0.00490915j -0.000359233-0.000851979j -0.00375868-0.00361957j 0.00356271+0.000965197j 0.000352615+0.00371485j -0.000638858-0.00273119j 0.00351447-9.56436e-05j -0.000552579+5.53078e-05j 0.00436276-0.00100691j -0.00120288-0.000219277j -0.000636914-0.00383687j 0.0011777-0.00124533j 0.00373518+0.000537794j -0.00189251-0.00132539j 0.00469524+0.00255648j 0.000647053+0.00321092j 0.0011217-0.00463049j 0.000230773-0.00145217j 0.00122255-0.00521747j -0.000225575-0.00152014j -0.000492251+0.00966017j 0.00629413+0.00107425j 0.000711465-0.00232102j 0.00535839+0.00152185j 0.000704738+0.00711955j -0.00560253-0.00200503j -0.00107711-0.000341609j 0.00118864+0.0040608j 0.000743548+0.00153445j -0.00294838-0.00170109j -0.00266517+0.00293798j 0.000839376-0.00324732j 0.000719868+0.00193609j -0.000770771+0.00136204j 0.00291334-0.00609687j 0.00252357+0.00230136j -0.00312849+0.010924j -0.000268652-0.00452156j -0.000228794-0.000586325j -0.000638842+0.00285864j -0.000757363-0.00296263j 0.00247831+0.00152673j 0.00129695+0.00102331j 0.00291799+0.000167452j -0.00611683-0.00201082j 0.00132575+0.00437652j -0.000460114+0.00545996j -0.00929255+0.00993764j -0.00585021+0.0017455j -0.00402566+0.00108694j -0.00943668+0.00670047j -0.000279828-0.00265323j 0.000150143+0.00527558j 0.000215665+0.00185018j -0.00106166+4.71005e-06j -0.000466193+0.000168607j 7.40491e-05+0.00583739j 0.00182636+0.00141785j 0.00524136+0.000437404j 0.00143964-0.000192976j -0.00623138+0.00412017j -0.00256027+0.00404261j -0.00322351-0.00080421j 0.00544865-0.00415052j 0.00304862+8.89056e-05j 0.00586675+0.00378811j -0.00328522+0.00266421j 0.000613246+0.00375916j 0.00189218+0.00255367j 0.00173223+0.00102185j 0.00132625-0.000920846j 0.000514385-0.0028883j -0.000260521+0.00269437j 0.00401289+0.00627058j -0.00206731+0.00204312j -0.00322385-0.000252044j 0.00175837+0.00118163j -0.00123696-0.00569454j 0.00551904-0.000701581j -0.00696263+0.000897449j -0.00297867-0.00283753j -0.00449746-0.00110594j 0.000309104-0.00384213j -0.00275329-0.00432869j -0.00149796-0.00218516j 0.00407898-0.00398374j -0.00562294+0.00406414j 0.00339699-0.00223154j 
-0.24218-0.0536752j -0.0260172+0.326747j 0.0645292+0.0596214j 0.00607221+0.00384833j -0.0512283+0.0193842j -0.00566132-0.0115939j 0.0203422-0.0138027j 0.004909+0.00051909j -0.0155864+0.0121489j 0.00916655+0.00857072j 0.000858232-0.0129101j -0.0184492-0.0178434j -0.0159746+0.0133072j -0.0252836+0.00653717j -0.015387-0.012085j -0.0110648-0.00466534j -0.0118588-0.0120087j -0.000195548+0.00221053j 0.00523594+0.008583j -0.000182475+0.00496922j -0.00168791+0.00252717j 0.000637388+0.00049384j -0.00677078+0.00477333j -0.00327007+0.00773835j -0.00316615-0.00220438j -0.00517723+0.00229726j 5.3319e-05+0.00308554j -0.000936887-0.00609523j -0.0156305-0.00795742j 0.00306231+0.00183765j -0.00427954-0.0178999j -0.0201343+0.00139718j 0.0100686-0.0141373j 0.00989562-0.0141858j -0.0159725-0.0096909j -0.00298794-0.00711521j 0.00196292-0.00265611j -0.00384083-0.00430131j 0.00331348+0.000866573j 0.0053221+0.0070861j 0.000960742-0.00147747j -0.000573203+0.000742958j -0.000142069-0.00495045j -0.000218138-0.00457242j -0.00225252-0.00487788j 0.000346261-0.00218804j -0.000327145+0.000258541j 0.00250209-0.00152093j 0.00134533-0.00137601j -0.00277011-0.00306835j -0.00207402+0.00196841j -0.00114045-0.00126044j -0.00180494-0.000102433j 0.00154296-0.00247806j 0.000718447+0.000879669j -0.00427123+0.00445006j -0.000270841-0.00206682j -0.00716949+0.00292992j -0.00238514-3.53133e-05j -0.00116665+0.000912701j -0.000697567+0.0024135j 0.00153696+0.000723917j -0.000345341+0.0010363j -0.00196685+0.000768571j 0.0044788+0.00449105j -0.00143586+0.000370836j 0.00176323+0.00223544j 0.00151138+0.000106607j 0.00302505+0.00178283j -0.0034357+0.00227205j 0.000864233+0.000792487j 0.00149414-3.63017e-05j 0.00283272-0.00215151j -0.00345336-0.00311993j 0.00241642-0.00112022j 0.0012234+0.000355167j -0.000830777-0.00127757j 0.00100819-0.00268448j -0.00469458+0.00123507j 0.00276714-0.00217251j 0.00127145-3.5282e-06j -0.000382598-0.00330553j 0.00125657+0.00395561j -0.00185687+0.00268139j 0.00268636-0.00128094j 0.00389498-0.00250302j 0.00121243+0.00162688j 0.00205878+0.0027123j 0.00312635-0.00452108j 0.000420439+0.00341007j 0.000124174+0.000600005j 0.000616796+0.000382044j 0.000355771-0.000190607j 0.00234252+0.00123191j 0.00194877+0.00282817j 0.000777511+0.00181629j 0.000409248+0.000806923j -0.000570197-0.00446985j 0.00321438+0.00456365j 0.0042851-0.000184315j 0.00545454+0.00244349j 0.00285913-0.000324672j -0.00281128-0.0038616j -0.00172566+0.000851143j -0.00253508-0.000687965j 0.0019499+0.00310791j -0.000148582+0.00118156j -0.000298816+0.00539607j 0.0028324-0.00180702j -0.00356349-0.00512485j -0.00154642+0.000939655j 0.00121817-0.00166579j 0.00176854+0.0049202j 0.000502057+0.00331945j 0.000627987-0.000472245j 0.0013696+0.000468716j 0.0036808-0.000314579j -0.000658801-0.00115722j -0.000663494+0.000626866j 0.000188803+0.00144153j 0.00267403-0.00107356j -0.00209424+0.00314916j 0.00219037-0.00273562j 0.00154397-0.000401661j 0.000850414+0.00196792j 0.00145114-0.000761039j 0.000186109+0.00481519j -0.0027505+0.00274352j -0.00207798+0.00462268j 0.00194348-0.00138208j 0.000655125+0.0015631j 2.01418e-05-0.00101369j -0.000592955+0.00137495j -0.000516219+0.00165555j -0.00523204+0.00255845j -0.00178564+0.0018183j 0.00232241-0.00545925j -0.00170089+0.00188275j 0.000369665-0.00640597j 0.00246775+0.00594184j -0.000640238+0.00359202j 0.000955881-0.00330031j 0.00188179+0.00170131j 0.000640846-0.00526446j -0.00221833-0.0013217j 0.000548735-0.000405086j -0.00117587-0.00505171j -0.00402791-0.00195123j -0.000769527-0.000692144j 0.00496428+0.000994508j 0.00361999-0.000593224j 0.0055013-0.00380335j -0.0104118+0.00909045j 0.00210706-0.000789432j 0.00784214-0.00503497j 0.0114618-0.00210264j 0.0101372-0.000670694j -0.00486256+0.00140984j 0.00766245-0.00267613j -0.0068647-0.0020044j 0.00351968+0.00193744j 0.000178455+1.22297e-05j -0.00126966+0.00379626j 0.00107928-0.00358604j 0.00706412-0.00396332j 0.00117288-0.00213799j -0.00378847-0.00485978j 0.00324217-0.0017827j 0.00573813+0.00363224j -0.000564807-0.000545426j -0.00547673-0.000389283j -0.00136334-0.00118319j 0.00283584-0.00122857j 0.00134908-0.00168221j 0.000686869+0.00379175j -0.000387737+8.03449e-05j 0.0016388-0.00439782j 0.00156019+0.00235329j -0.00237498-0.00628467j -0.00123708+0.000305621j 0.00336937-4.17499e-05j 0.00440785-0.00324329j -0.00133089+0.00172264j 0.00193597+0.00635126j 0.00254766-0.000446176j -0.00348066+0.000782865j -0.001436-0.00451608j -0.00424667+0.00242792j -0.000821427+0.00570426j -0.00321996-0.000114186j -0.00013638+0.00375767j -0.000339073+0.00156756j -0.00565817-0.00259911j -0.000603616+0.0021428j -0.00183842-0.00324498j 0.0041316+0.00225346j 
-0.05153+0.180208j 0.000658419-0.0521673j -0.0273605-0.00330587j 0.0224343+0.078375j -0.0417717+0.00875592j 0.000627005+0.00137545j -0.00809502+0.000522058j -0.00279614+0.00982847j 0.02284+0.0102452j -0.0205005+0.00717866j -0.0143736+0.0308992j 0.00730779-0.0291476j 0.0382855+0.0164681j -0.007568+0.0197773j -0.0193997+0.00837062j 0.00652691+0.00516455j 0.000408866-0.00104043j -0.000865772+0.000321893j -0.000674575-0.00544168j 0.000408636+0.000570967j 0.00080831+0.00485062j -0.000595779-0.00180083j 0.00379067-0.00908511j -0.0053664+0.00225609j -0.00187312+0.00575008j -0.00408796-0.00501854j -0.00515401+0.00375618j -0.00762211-0.00342014j 0.00626343+0.00258112j -0.00397633+0.00730621j 0.00376031+0.0148521j 0.00295882-0.00661398j 0.00748341-0.000283132j 0.00392643+0.0018992j 0.00362495-0.00506567j -0.000583986+0.000481157j -0.000721033-0.00142046j 0.00105373+0.00281134j -0.00197247-0.00205318j 0.00131443-0.000278753j 0.000147161+0.00108018j 0.00329921+0.00240733j -0.00411253+0.00300086j -0.000559419+0.00695976j 0.00161029+0.0012284j 0.000101904+0.00321403j -0.00144923+0.000425915j -0.00018167+0.00011229j -0.000121914-0.00341804j -0.000947743+0.00438324j 0.000829835-0.00134184j -0.00309948+0.00299102j 0.00434176+0.000979525j -0.00170824+0.00297508j -0.003711+0.000335624j 0.00553707-0.00633434j 0.00426938-0.000306057j -0.00521906+0.00294401j 0.00346116+0.000805207j 0.0020337-0.000983356j 0.00504697-0.0039734j 0.000264671+0.000315094j 0.0023729-0.00148462j 0.00383188+0.000192855j -0.00121717-0.00353084j 0.00321364-0.00110986j 0.00170925+0.00182076j 0.00221908+0.00222858j -0.0003722-0.000893121j 0.00115994-0.00552656j -0.00282001-0.0015386j 0.000520799+0.00233719j -0.00398785+0.00323562j -0.00187299-0.00385675j -0.00615974+0.0131075j -0.00130362-0.00544586j 0.00201634+0.000763933j 0.00258787+0.00157505j 0.0048531+0.000432043j -0.00227072+0.00150272j 0.00450341-0.00450513j 0.0027812-0.00094672j -0.00627978-0.000661981j 0.00315051-0.00199871j -0.00474261+0.00243024j -0.00085623-0.00381592j -0.0020494-0.000398037j 0.00740558-0.00180899j 0.00218426+0.00208972j 0.00321085+0.000259823j -0.000671667+0.000119231j -0.000638274+0.000222258j 1.45518e-05-0.000391898j -0.00172153-0.000959979j -0.000813361-0.00149496j 0.000279024+0.000728569j -0.00196733-0.000635571j 0.000481428+0.00236505j -0.00365961-0.00173474j 0.00140171+0.00103682j -0.00179426+0.000570345j 0.000485969+0.00315399j 0.00344766+0.00127245j -0.000432136-0.000327917j 0.00123942-0.00161274j -0.00145965-0.00160156j 0.000465547-0.00185463j -0.000420593-0.0047221j 0.000762879+0.0025711j 0.00249942+0.00103509j -0.00075677-0.00216693j 0.000937849+0.00298028j -0.0011041-0.00249849j -0.000268026+0.00108178j 0.000820382-0.00253973j -7.16762e-05+0.00193622j -0.00205369-0.00390893j 0.00118287+0.00493721j 0.00151964-0.000680712j -0.000127836-0.00387983j 0.000258206+0.00197612j 0.00207424-0.00492939j 0.00101886+0.00157438j -0.00160259-0.000589323j 0.000372956+0.00217614j -0.00218714+0.00136029j -0.00167124-0.0046999j 0.00321849-0.00488715j -0.00108368-0.00204636j -0.000150894-0.00390897j 0.00108338-0.000421533j 0.00426374-0.00660606j -0.00298911+0.00293017j -0.00424141+0.000237981j 0.00140262-0.000929446j -8.8804e-05+0.00109561j 0.000560539-0.00398505j -0.000918839+0.0043874j -0.00243137-0.00358211j -0.00405964-0.000216165j 9.5413e-06-0.0053696j -0.00160373+0.00255407j 0.00025623-0.00285416j 0.00324155+0.00225302j 0.00096028-0.00320265j -0.00119403+0.0024728j -0.00186331-0.000854805j -0.00101384+0.00218253j -5.40743e-05-0.00100176j -0.001439+0.000666183j -0.00137247+0.00068668j 0.00740194+0.00105892j -0.00793997-0.0110446j 0.00285421-0.000210203j -0.00212591+0.00405634j -0.0021152-0.00565089j -0.00122256+0.0038808j 0.00113643-0.00497136j 0.00141268-0.000215988j 0.000879203-0.00115467j 0.00277899+0.000102209j 0.00212239-0.000986167j -0.00127767-0.000563774j 0.0029006+0.00103984j -0.000141292+0.00201833j 0.00106235-0.00106066j 0.00257937-4.42458e-05j 0.00286782+0.00438769j -0.00169048-0.00156125j 0.00106535-0.0046863j -0.00141004-0.00593477j 0.000227398+0.00504693j -0.00100387+0.00142972j -0.00135077+0.00212345j -0.000624239-0.00335821j 0.000644827-0.00343481j -0.00179355-0.00144196j -0.00155441+0.00327315j -0.0004933-0.00219534j -0.000242914+0.00116241j -0.000585784+0.000765597j 0.000653259+0.000921812j -0.00156788-0.00369872j -0.000692741+0.00177437j -0.000649059+0.000910218j 0.00238582-0.000357884j 0.00149122+0.0041682j 0.000288381-0.00550241j -0.000641442-0.000218134j -0.000859292-0.00240775j -0.000666985+0.00118615j 0.000413332+0.00189285j 0.000480065-0.000168612j -0.000244668+0.00165221j 0.0013915-0.000479014j -0.000140409+0.00191354j 
