0.00420523-0.00458344j 0.0109972-0.0135601j -0.0245654+0.0144682j -0.0245986+0.013258j -0.0311262+0.00252137j 0.00106569-0.00497942j -0.000704758+0.00404456j 0.00566152-0.0210119j -0.00537728+0.0146406j 0.0116273-0.0173545j -0.0165291+0.0261189j -0.021067+0.0117253j 0.000144338+0.00152373j 0.0020377+0.000194722j -0.00139242+0.00377346j -0.0093198-0.00424621j 0.00213579-0.0047144j 0.0108615-0.00135144j 0.00192394-0.00524155j 0.00639078-0.00777021j 0.0064231+0.00512174j -0.000378196+0.0147359j -0.00104667+0.00379813j -0.00490838-0.00238698j -0.0121626+0.00653932j -0.00139489+0.00268899j -0.00320143-0.00801173j -0.00407875-0.0104949j -0.000849913+0.00048792j 0.00508833-0.00630821j -0.013654+0.00918345j 0.00461025-0.00354953j 0.0143563+0.0115692j -0.00547083-0.00807173j 0.000340117+0.000372797j -0.00418151+0.000229509j 0.00172759+0.00191688j -0.00199205+0.00199744j 0.00102815+0.00053547j 0.00455047-0.00246541j -0.0014096-0.00316509j 0.000839028-0.0057316j -0.0046793-0.00052264j -0.00589521-0.00147529j 0.000376821-0.000244713j -0.000570379+0.00621683j -0.00699306+0.00116717j 0.00554291-0.00713054j -0.00593189-0.00122861j -0.00441069-0.00126842j 0.00129314-0.00846114j 0.0059374-0.00362354j 0.00667892+0.00782127j 0.00322623+0.00231923j -0.00354276-0.000543865j 0.00283851-0.00107963j 0.000999333+0.00637359j 0.00294318+0.00224986j -0.0033573-0.00414663j 0.000902647-0.00248487j -0.00124501+0.00336587j 6.08196e-05+0.000341766j -0.00161005+0.00748286j -0.00899184+0.00274055j 0.00115518+0.00456853j 0.000755896+0.00834553j -0.00842157+8.19579e-05j -0.00494544-0.00157568j 0.00478057+0.00256455j -0.00267428-0.00422292j 0.00188953+0.00726259j -0.00470141+0.0034151j 0.00980967-0.00393145j -0.00192066-0.00407806j 0.00604725+0.000929625j -0.00920521-0.00349442j 0.00289292+0.00734826j 0.00204518-0.00878735j 0.00827254-0.00120415j -0.00455788+0.00158231j 0.00147886+0.00269898j 0.00303622-0.00240326j -0.00127552-0.00223746j -0.00144086+0.00286804j -0.00148118+0.00268694j 0.00893046-0.00324203j 0.0010712-0.000402041j 0.00106257-0.00267693j 0.00662937-0.000168293j -0.00219272-0.00263197j 0.00317749+0.000250621j 0.00181142-0.0028413j -0.00666296-0.000880219j 0.000828892-0.00429171j -0.00245639-0.000118557j 0.0027931-0.00175511j -0.00187318-0.000652971j -0.0058791+0.000864267j -0.00420868-0.00460933j 0.000592269+0.000403707j -0.00334357+0.000531614j 0.00935895+0.00307325j -0.00518626-0.00201606j 0.00350699+0.00105782j 0.00476816-0.000614278j -0.00583987+0.00467657j 0.000154859+0.00274469j -0.000745359+0.00152194j -0.00652782-0.00214996j 0.00802259+0.0054608j -0.000440083+0.00127804j 0.00380224+0.00280415j 0.00058042-0.00198227j -0.00374897-0.00176822j 0.00609612+0.00469712j 0.00121073+9.04641e-05j 0.00273141-0.00196999j 0.00191636+0.00496854j 0.00342453+0.00100578j -0.000736024+0.00201884j -1.35799e-05+0.0025837j 0.000792265-0.00186287j -0.00160061-0.00255075j -0.00598168-0.00672175j -0.0057771-0.00444705j -0.00285397-0.00301465j -0.00248763-0.00287572j -0.00166709+0.00119015j 0.00169437+0.00441484j 0.00482378+0.0026669j 0.000840381+0.00110961j 0.00776389+0.000974894j -0.00135421-0.00354216j -0.000608081-0.00126131j -0.00204808-0.00285739j -0.000898485+0.00139558j 0.000410822+0.00067017j 0.00668155+0.00138651j -0.00512125-0.00431914j -0.00495249-0.00304378j -0.00564976-0.00219521j -0.000853117+0.00117905j -0.00126154-0.000296685j -0.00238095-0.000879065j 0.0011761-0.000434082j 0.00173359+0.00714902j 0.00222689+0.00628588j 0.00226897+0.000434621j 0.00158069+0.00622481j 0.000677885-0.000731901j 0.00214448+0.00866487j 0.00255132+0.00120443j 0.0020137+0.00270554j -0.00574484-0.00116442j -0.00127027+0.000985863j 0.000221324-0.0031634j 0.00207126+0.000690673j 0.00359173+0.00343974j 0.00574594+0.00379999j 0.00180231+0.000241439j 0.00409633-0.000653388j 0.00337911-0.000770125j 0.00630334+0.00873623j 0.000177405+0.00382968j -0.00494836-0.00633974j -0.00960322-0.00161739j 0.000278163-0.000931134j -0.0014068+0.000444245j -0.00406464-0.00213675j -0.00374379+0.000370692j -0.0028798+0.00405705j -0.000785157+0.0061721j -0.0012826-0.00112643j 0.00670316+0.0038641j 0.0042155+0.00118755j -0.00286232-0.00317909j 0.00139113-0.00401207j 0.00101012+0.000702734j -0.00204781+0.00217583j -0.00941955-0.00194456j 0.00623211-0.00173503j -0.000991187+0.00106868j 0.00302522+0.00196882j -0.00078758-0.0032773j -0.00573672-0.00143433j 0.00401941-0.00186622j 0.00363242+0.00143566j 0.00198454-0.00222757j 0.00342985+0.00130056j 
0.00321724+0.00358786j 0.0123476+0.0138725j -0.0149524-0.0240319j -0.0139572-0.0233272j -0.00538273-0.0306796j -0.00378747+0.000215144j 0.00385532+0.000274652j -0.0170914-0.00314486j 0.0123597+0.00409627j -0.0163762-0.00607879j 0.0221227+0.0101706j 0.0151196+0.013766j 0.00257462+0.00239785j 0.00130576-0.00157928j 0.00375708+0.0031722j -0.00386035+0.0110521j -0.00537745-0.00274489j -0.000104886-0.00909869j -0.00570267-0.00216745j -0.00777151-0.00628185j 0.00499814-0.00614156j 0.0139326+0.000182914j 0.00353246+0.000597134j -0.00246797+0.00432921j 0.00599434+0.0114201j 0.00257833+0.00164403j -0.00785678+0.00286888j -0.00962325+0.00405802j 0.000362021+0.000930487j -0.00579002-0.00501321j 0.0077974+0.0138499j -0.00319769-0.00594334j 0.0113757-0.0137177j -0.00862001+0.00509448j 0.000717793-0.000838978j -0.000962398+0.000933748j -0.00106076-0.00173902j -0.00360962+0.00120236j -0.000641991-0.00175514j 0.00100695+0.00643082j 0.00352576-0.00116515j 0.00650242+0.00149209j 0.000676678-0.00485699j 0.00117403-0.00608269j 0.000550663-0.00166761j -0.0060366-0.000945207j -0.00119182-0.00634679j 0.00688538+0.00660533j 0.00118118-0.00540753j 0.00129071-0.00506391j 0.00784235+0.00193714j 0.00335747+0.00520112j -0.00770292+0.00783809j -0.00208987+0.00188476j 0.00114155-0.00384491j 0.000702164+0.00225321j -0.00634462+0.000732302j -0.00231727+0.00303143j 0.00465957-0.00339908j 0.00212286+0.00125021j -0.00387567-0.000672469j -0.000328841+7.03815e-05j -0.00747669-4.37693e-05j -0.00253537-0.00909299j -0.00532139+0.00146112j -0.00846461+0.000674532j -0.000102389-0.00788861j 0.00133302-0.00386338j -0.00260896+0.00420376j 0.00378021-0.00194995j -0.0076134+0.00114743j -0.0043744-0.0032047j 0.00395998+0.00918186j 0.00438956-0.0016664j 0.00062312+0.00513521j 0.00309605-0.00827295j -0.00651518+0.00314533j 0.0100412-0.000208538j 0.00496932+0.0041143j -0.00227841-0.000544373j -0.00167667+0.00140101j 0.00296899+0.000477443j 0.00227517-0.00248192j -0.00234197+0.00156806j -0.00320859+0.00125734j 0.0054649+0.000219822j -0.000119037+6.51889e-06j 0.00283851+0.00316147j -0.000896472-0.00397316j -0.00236647+0.00501678j 0.000471625+0.000773677j 0.00297268+0.000677534j -0.00171868-0.00365037j 0.00529865-0.00256843j -0.000735056+0.00216154j 0.00345023-0.00121486j 0.0013407-0.00664635j -0.00124605-0.00342265j 0.00245052+0.00146302j -0.00340166-0.00130225j 0.00155591+0.00269714j -0.00112359-0.00228032j 0.000828881-0.000582491j 0.000360863-0.00908855j 0.0033141-0.00444658j -0.00849787+0.00559111j -0.00151845-0.00773856j -0.00136869-0.00307413j -0.00167271+0.00751422j -0.00164054-0.00653366j -0.00208145+4.72137e-05j 0.000651306-0.00459745j 0.0013865+0.00385711j 0.00162013-0.00430837j -0.00235743+0.000948785j 0.00276758-0.00544654j 0.00214985+0.00308074j -0.00458204-0.00103524j 0.00128851-0.00313351j 0.000466152-0.00767298j 0.00146676-0.00923988j 0.00307894-0.000615147j 0.00593671-0.0106806j 0.00264635+0.00461033j -0.000161878+0.00577209j 0.000596269+0.00307009j 0.00100766-0.000144249j -0.0014806-0.000813231j -0.00442071+0.00149938j 0.000633196-0.00358259j 0.000101522-0.00142299j 0.00358324-0.00423332j 0.00271757+0.000377694j 0.00176521+0.000228985j 0.00158555-0.00174615j -0.00349079+0.00327595j -7.17556e-05-0.000367609j 0.00320043-0.00310462j -0.000523165+0.00552337j 0.00248469-0.00258258j -0.00451137+0.00662346j -0.00316509+0.00257787j -0.0042328+0.00638424j -0.000810418+0.000501375j 0.00581448-0.00947959j -0.00551252-0.000920155j -0.00115645-0.00743479j -0.000398638+0.00107396j -0.0027143-0.00395444j 0.00321134-0.00302808j -0.0045179-0.00469708j -0.00347057+0.00734967j -0.000947315-0.00122666j -0.00430282+0.00489377j -0.0033639+0.0024767j -0.000332919+0.00512548j 0.000656858+0.00042146j 0.0065671-0.0101266j 0.0032163-0.00466637j 0.00302979-0.00255938j -0.000176844+0.00354192j -0.00315042+0.00658918j 0.000231943-0.00394235j -0.00376396+0.000516207j -0.00344099+0.00630536j -0.00480405+0.00173649j 0.00819763-0.00408692j -0.000107604+0.00221114j -0.00115353-0.00239623j -0.00111314-0.00362987j -0.00394291-0.00120599j -0.00363093-0.00365426j -0.00102507+0.000662721j -0.00225096+0.00529866j 0.00109713-0.00261927j -0.00449895+0.00364465j 0.0020272+4.6816e-05j 0.00227728+0.00017037j -0.00245737-0.00566187j -0.00560433-0.000535168j 0.00236521+0.00350584j -0.00181058+0.000870661j 0.00144751+0.00157778j 0.00152162-0.00173208j -0.000961161-0.00239094j 0.00291605+0.00151688j 0.00172427+0.00181071j 0.00163422+9.6622e-05j 0.00117285+0.00187062j 
0.00387549+0.0129705j 0.0327199+0.00930394j 0.0155015+0.00203513j -0.000660834-0.0182873j 0.00762075+0.0362205j 0.0100887-0.0141385j -0.00653048-0.00611398j 0.0233091-0.000863383j -0.0205027-0.000266562j -0.0388167+0.00210135j -0.000618334-0.0175258j 0.041148+0.0285318j -0.00348554+0.00688946j -0.000824307+0.00722622j -0.00532131+0.0077318j -0.00271344+0.00414011j 0.00650435+0.00332951j -0.00279763-0.000514737j 0.00570848-0.00440367j 0.00160342+0.0054107j 0.000626593-0.00158601j -7.01602e-05+0.00461472j -0.00490839-0.00637881j -0.00246088-0.00427426j -0.00354328+0.00418527j -0.0058178+0.00112064j 0.0119666+0.000710604j -0.00575026+0.000758115j 0.00181571-0.00143962j -0.0044225+0.00781999j 0.000857236+0.00298105j -0.00698415-0.0105791j -0.00042002+0.00447957j 0.0114887-0.00327254j 0.00569893-0.0033663j 0.000763969+0.00298882j 0.00170888-0.00552138j -0.0119964-0.00234158j -0.000106475-0.00570842j -0.00552479+0.00430552j 0.00328758-0.00250079j 0.00645371+0.00870761j 0.00863426-0.00711789j -0.000677796-0.00305253j -0.00244172+0.00319465j 0.00215981+0.000918326j -0.00687952-0.00147208j 0.0087145+0.00212157j 0.00339358+0.0013904j 0.00847683+0.00173548j -0.00226245-0.00637649j -0.00132412+0.00749864j 0.00806877+0.00183766j -0.00686738-0.00461019j 0.00148888-0.00265785j -0.00216514+0.00480984j -0.00296937+0.00580553j -0.00244869-0.00856375j 0.00581123-0.00242254j 0.00107069+0.00651403j -0.0114036+0.000528868j -0.00535729+0.000745619j 0.00687482-0.000861132j -0.00488447+0.000464494j 0.00218722+0.00780782j -0.000381518-0.00303329j -0.00578841-0.00931784j 0.00158847+0.00783295j -0.00265961+0.00388143j 0.00032393+0.00286536j -0.00102958+0.00660603j -0.00166061-0.00144851j -0.00597174-0.00124687j 0.0116553+0.0045011j 0.00649954-0.004662j -0.00105792+0.00537559j 0.00655917-0.0112047j -0.0121878-0.00456379j -0.011472-0.0151622j 0.00402532-0.000189162j -0.00103656-0.00131521j -0.000769649-0.00257669j -0.00118146+0.00271421j -0.000269606-0.00224998j 0.00160604-0.00147464j 0.0023817-0.000360276j 0.000269156-0.00139244j -0.00305604-0.00139357j -0.00293152+0.00860345j 0.00299563+0.00347465j 0.000418936+0.000618285j 0.00245152+0.0029493j -0.00194706+0.00281646j -0.000523927-0.000295577j 0.003806-0.00101538j 0.00258193-0.000911519j 0.00322604+0.00195143j -0.000630716-0.00568913j 0.000557366+4.91042e-05j -0.00180257+0.0034428j -0.000221695-0.0041826j -0.00143505-0.000531563j 0.00217295-0.00353197j -0.000494166+0.00383603j 0.00255491-0.00159286j -0.000216788-0.00318442j -0.00111196-0.000257956j 0.00113135+0.00169553j -0.00190706+0.000450519j -0.00159841+0.00311827j -0.000598701+0.00400675j 0.00105867-0.000246598j -0.00141046-0.00209393j -0.0010796+0.00318771j 0.000290182-0.00263544j 0.000922425-0.00670206j -0.00209672+0.00114112j -0.00438247+0.00466115j -0.00134117+0.000972305j 0.000211225-0.000237648j 0.00442139-0.00247621j 0.00525519-0.00367578j -0.00268698+0.00195545j -0.00307962-0.000791416j -0.00192373-0.00331017j -0.00153017+0.00251815j 0.00107981+0.00152173j -0.00143454+6.42513e-05j 0.00105898+0.00192527j 0.000236866-0.000408749j 0.00102649-0.00102292j -0.004827+0.00109527j 0.000411114+0.00108121j 0.00465705-0.00428024j -0.00170333+0.00633193j -0.000594508+0.000212764j 0.000761086+0.000834373j 0.00272118+0.00387681j -0.000440919-0.00321356j -0.000904046-0.00323717j -0.00268907+0.000184452j 0.00296102-0.00334434j -0.00314503+0.00167404j -0.001196+0.00542801j 0.00183578-0.000236555j -3.25208e-05+0.00229462j -0.000507452-0.000207873j 0.000310116-0.000846937j 0.00114759-0.00160959j 0.00231051-0.000741168j -0.000500312+0.00177631j 0.00484665-0.00453059j -0.00102728+0.00386698j 0.00387872-0.00549658j 0.00110164+0.00134364j 0.00272538+0.0016903j 0.00128836-0.000820501j 0.00180994-0.00064592j 0.00434568-0.00204173j 0.00296644+0.000263156j -0.000516276+0.00271638j -0.00232006-0.00110115j 0.00223148-0.00220806j 0.00471019-0.00144811j -0.00147787+0.000580863j 0.00134392-0.000676704j 0.00405281-0.00158776j 0.00433831-0.000995325j 0.0033798+0.00296924j -0.000263293+0.00160218j 0.000242339+0.000971307j -0.000367581-0.00376084j -0.00211733-0.00117183j -0.000609143+0.000363735j -0.00282852+0.00127032j -0.00345168+0.00116223j -0.000606445+0.00558343j 0.000645856-0.00495107j -0.00533875+0.000513119j -0.00237532+0.00394976j -0.002667+0.00479216j 0.00357673+0.00335789j 0.00417397-0.00323875j 0.00299922+0.00202721j 0.000928397-0.00395487j -0.00010431-0.00327059j 0.00526384-0.000435191j 0.00507045+0.000522207j 0.00693929+0.00463443j 
-0.00692936-0.000254318j -0.0118109+0.0386738j -0.00348457+0.0163288j 0.0249001-0.00971085j -0.0430665+0.0184108j 0.00109667+0.00297875j -0.00224172+0.00255088j -0.00595396+0.00545093j 0.00472974-0.00295948j -0.000168911-0.00758018j 0.0100388+0.00602909j -0.00688769+0.00552004j 0.0073717-0.000580064j 0.00291281+0.00264042j 0.00888358+0.0027452j 0.00807724+7.99622e-05j 0.00378766-0.0110172j -0.00214628+0.00598389j -0.00428588-0.0109399j 0.00776455-0.00187713j -0.00429559-0.00125732j 0.00481213-0.00189913j -0.0101932+0.00710417j -0.00479834+0.00414992j 0.00515617+0.00458396j 0.00112734+0.00556804j 0.00489139-0.015856j 0.00159681+0.00676714j -0.000783116-0.00424905j 0.0136285+0.00676322j 0.00849034-0.0047619j -0.0185828+0.00739447j 0.00223245-0.000111223j -0.00920849-0.0143858j 0.000864121-0.00412358j 0.000544627+0.00322534j 0.00103841-0.00206711j 0.00130588+0.00688262j 0.0011676-0.00639891j -0.000996344+0.000559007j 0.000113157-0.00531112j 0.000118453-0.00331839j 0.00085077-0.0028039j -0.00281014+0.00749271j 0.00214674-0.00544834j 0.00501442-0.00868591j -0.00233607+0.00185754j 0.00240258-0.00546473j -0.00338335+0.00401979j 0.00319988-0.00487192j -0.000440658+0.00315262j -0.00373531+0.00606375j -0.0016668-0.00400018j 0.00248527+0.000796643j -0.00508813+0.00786564j -0.00153374+0.00198467j -0.00186109+0.000532722j -0.00672225+0.0103344j 0.00167766-0.00235167j 0.00445331-0.00678457j -0.000354085-0.000246128j -0.0029247+0.00369973j -0.0022456-0.00283854j 0.00163725-1.63122e-05j 0.00457927-0.00716883j 0.00318502-0.00170363j -0.0025555+0.00443005j 0.00476626-0.00531177j -0.00132148+0.00245887j 0.0107082-0.00865125j 0.000422207+0.000369411j 0.00209391+0.0015457j 0.00660649-0.00192357j 0.00372597-0.00722274j 0.00364905-0.00030695j -0.00100508-0.0016311j -0.00338159+0.00247098j -0.00439309+0.00966068j -0.0146056+0.00955568j -0.00174313-0.00328962j -0.00386976+0.00352566j 0.00428433-0.00143671j -0.00221679-0.000861087j -0.00140225+0.00111452j 0.00140583+0.00230315j 0.00199987+0.00202419j 0.0070172+0.00189219j -0.00175525-0.0103777j 0.00826491+0.00439582j 0.00642846+0.00176163j 0.000981144+0.000645132j -0.000381648+0.00288445j 0.00197408+0.000360601j -0.00235315-0.00091565j -0.0061523+0.00278896j -0.00119961+0.00165802j -0.00227836+0.00641783j 0.00677874-0.00208586j 0.00226233+0.00105494j 0.00523902+0.00141849j -0.00571243-0.00207499j 0.00675489+0.00060339j 0.00517315+0.0032025j 0.000895013+0.00132865j 0.00157597+0.000411076j -0.000866988+0.000491181j 0.00403122-0.00222836j 0.00237277+0.00423138j -0.00496108-0.00255292j 0.00357648-0.000391364j 0.000265747+0.000918312j -0.00361689-0.000324953j 0.00315533-0.00397422j 0.000115075+0.00107953j -0.00762094-0.00621237j -0.00491851-0.00722058j 0.00527325+0.00206717j 0.000789134-0.00206645j 0.00341916-0.000135251j -0.000625983-0.00128007j -0.00230786-0.00292474j -0.00425053+0.00373464j 0.000296078-0.00480304j -0.00134894-0.00255363j -0.00298844-0.00535961j -0.00684555-0.00089364j 0.00457933+0.00605072j -0.00152313-0.000225993j 0.000152404+0.00275334j 0.00212705+1.59617e-05j 0.00102207+0.000605663j 0.00596419-0.0048222j 0.00219896+0.00496482j -0.00809191-0.00399465j 0.00328207+0.00888045j 0.00363799+0.00473579j -0.000330011+0.00160807j -0.00603134+3.30962e-05j 0.00050341-0.00284966j 0.000602488-0.00148473j -0.00194455-0.000188119j -0.000306138+0.00210629j 0.00142372+0.00155034j -0.0016947+0.00562475j 0.00325889-0.000857761j -0.00853058-0.00424669j 0.00594731+0.000864851j 0.00654945+0.000399582j 0.000753885-0.00141278j -0.0104349-0.00580984j 0.00408357+0.00241425j 0.000903505-0.00088766j 0.0019408+0.00601735j -0.00355057-0.0060609j -0.00498757-0.00136131j -0.000107777+0.0046847j 0.00113268+0.00146227j -0.00143379-0.00697143j 0.00238024+0.00191413j -0.00106136-0.00281344j 9.51772e-05+0.000245928j 0.00139984-0.000928167j -0.00556863-0.00291315j 0.00301966+0.00658435j 0.00120181+0.00246465j -0.000757468-0.000736382j -0.00381565-0.0048807j -0.00231846-0.00027557j -0.00093665+0.00974995j 0.000491181+0.00342266j -0.00276586+0.00148494j 0.00622478+1.44141e-06j 0.00738373+0.00198414j 0.00453881-0.000433596j -0.000313294+0.00471293j 0.0082175+0.0067144j 0.00504197+0.00751143j -0.00016771-0.00557969j -0.00130522+0.00428438j -0.00114999+0.00416679j -0.00430599+0.000756587j -0.00362677+0.000621616j -0.000909679+0.000511689j 0.00528165+0.00576372j 0.0029309+0.00260379j 0.00604304-0.00185448j -0.00235593+0.0015844j 0.00856852+0.00419129j -0.00555725+4.66324e-05j 
-0.00172068-0.0034749j 0.0235767+0.00840365j 0.00753351+0.00364726j -0.0136379-0.0165306j 0.0188114+0.0253503j -0.0105536+0.00709255j -0.00360296+0.00175592j -0.0146922+0.00764643j 0.0152023-0.0050165j 0.0233545+0.000634404j 0.0107604+0.000139826j -0.026435-0.00948221j 0.00157641+0.00303652j 5.81773e-05-0.000838424j -0.000595693+0.00549234j -0.00172866+0.00583065j 0.00634837+0.00354742j -0.00449002-0.00360205j 0.00661709-0.00286599j 1.75854e-05+0.00505323j 0.00132671-0.0033137j 0.00116414+0.00454612j -0.0041949-0.0078354j -0.00284852-0.00447193j -0.00270024+0.00428602j -0.00426578+0.00145063j 0.0109929+0.00284385j -0.0051344+0.0020566j 0.00375739-0.000836403j -0.00471334+0.00958846j 0.00135906+0.00516843j -0.00698227-0.0115361j -0.00126432+0.00116811j 0.00981435-0.00802903j 0.00197542+0.00109558j -0.00083907-0.000164087j -0.000231389-0.000501207j -0.00195089+0.000690003j 0.00687387+0.00707638j 0.000897031-0.0005865j 0.00398133+0.00402941j 0.000300308-0.00579749j -0.00108806+0.00567965j -0.00732756-0.00136665j 0.0116678-9.31522e-05j 0.010348+0.00336237j 0.00206037-0.00238252j 3.55973e-05+0.00205748j -0.00915418-0.00590021j -0.000814511+0.00424302j -0.00134024+0.00514015j -0.00784353-0.00968134j -0.00206461-0.00160493j 0.00528639+0.00552498j -0.0119234-0.0044595j -0.00124644-0.00583841j 0.000236446-0.00805556j -0.0111271-0.00092498j -0.00157184+0.00467593j 0.00715198+0.000305826j 0.00860072-0.00205781j -0.00150663-0.0044961j -0.00260808-0.000707674j 0.00244277-0.00011698j 0.00675568+0.000212604j 0.0038678+0.00704354j 0.00047299+0.00456745j 0.00541551-0.000634814j -0.00173099-0.00483055j 0.0111059+0.0129355j -0.00154836-0.00413413j -0.00129128+0.00765397j 0.00949105+0.00989122j -0.00299083+0.00349648j -0.00444034+0.0105279j -0.00330253-0.0072296j -0.00782261+0.0100234j -2.8535e-05-0.00724366j 0.0030608-0.00528286j 0.00166661-0.0002911j 0.000301212-0.0026018j -0.000796641-0.00272184j -0.0018139+0.00054251j 0.00038536-0.00627137j 0.00196749-0.000808058j 0.000446516+0.000118421j 0.000841313-0.00253719j -0.0028991-0.00114428j -0.00468951+0.00908411j 0.002761+0.00309536j -0.00145901-0.000989645j 0.00278627+0.00373411j -0.00109341+0.00533311j 0.000797539+0.000530024j 0.00516596-0.00165757j 0.00269819-0.00168488j 0.00358489+0.00226552j -0.00156624-0.00639193j -0.000312193+0.000409286j -0.00233706+0.00212845j 0.00131905-0.00479122j -0.00199407-0.00106066j 0.00244598-0.00481899j -0.000974477+0.0037351j 0.00163269-0.00216841j 0.00121813-0.00408448j -0.00191166-0.000468666j 0.00128467+0.00179743j -0.00204603+0.00110465j -0.0018043+0.00344367j -0.00174438+0.00460007j 0.00169669+0.000201154j -0.00141021-0.00194491j -0.00153403+0.0031661j 0.001056-0.00193126j 0.00147127-0.0064133j -0.00232686+0.00141605j -0.00604205+0.00455577j -0.00213739+0.00162773j -8.27674e-05+0.000997928j 0.0047794-0.00273475j 0.00739918-0.00483242j -0.00359429+0.00301212j -0.00351192+0.000197775j -0.00165618-0.00296953j -0.000520256+0.00421936j 0.000234729+0.000791766j -0.000892842+3.79396e-05j 0.000467553+0.00135269j 0.00016125-0.000496109j 0.000984593-0.0011406j -0.00612749+0.00164534j 0.000441877+0.00161412j 0.00614508-0.00432959j -0.00136215+0.00604599j -0.00126512+0.000722006j 0.000791631+0.000731552j 0.00284044+0.00378003j -0.000837869-0.00309714j -0.000744669-0.00318716j -0.0027713-0.000153524j 0.00436716-0.00428063j -0.00461989+0.00183838j -0.00113137+0.00542497j 0.00140189-0.00141536j -5.60242e-07+0.00277656j -0.000596075-0.00148989j -0.00138548-0.0017277j 0.0012475-0.000649517j 0.00381695+0.000664343j -0.00123744+0.00127313j 0.00416423-0.00508178j 5.87989e-05+0.00373934j 0.00544548-0.00610774j 0.00177862+0.000775954j 0.00306046+0.00159215j 0.000823127-0.000666726j 0.00226553-0.000315939j 0.00378602-0.00287432j 0.000346833+0.000833347j -0.00201288+0.00265093j -0.00198452-0.000264766j 0.00414525-0.00160779j 0.00501153-0.00243912j -0.00249228+0.000869429j 0.000254818-0.000838635j 0.00455906-0.00157143j 0.0055691-0.00129768j 0.00289896+0.00261415j -0.000100853+4.44546e-05j 0.00233183-0.000445742j -0.00196004-0.00469574j -0.00393833-0.000291964j -0.00310622+0.000139748j -0.00442016+0.00122012j -0.0039633+0.00151926j -0.00151816+0.00339946j 0.00127631-0.00256945j -0.00336693+0.000690276j -0.00270828+0.00524405j -0.0032924+0.00596666j 0.00243121+0.00122992j 0.00461915-0.00227417j 0.00215072-0.000789893j 0.000610953-0.00148845j -0.00236039-0.000988726j 0.00557167-0.00137608j -0.000480318-0.00101769j 0.00512261-0.000673996j 
