0.00051389-0.0242473j -0.025923+0.0614855j 0.0263576-0.0201024j 0.00760267-0.0640718j 0.00666187-0.0537529j -0.0157106-0.00281573j -0.035114+0.0335036j -0.00108879+0.0220181j 0.0209828-0.0177977j 0.00326028+0.0121168j 0.0102967+0.00761855j 0.00167584+0.0161133j -0.000437399+0.00210095j -0.0027501-0.0482311j 0.0054746-0.0326308j -0.00103307-0.0385273j 0.0129567+0.00375885j 0.00115222+0.0240058j -0.00733348+0.0295414j -0.0109703-0.0325264j 0.00179311+0.0184352j -0.00855667-0.0201554j -0.0228028-0.00322984j -0.0139766+0.0282188j -0.0144998+0.00757029j 0.00160207+0.0479476j -0.00985317-0.00107516j -0.00909042+0.00364359j 0.0161569-0.0334053j -0.00209725+0.00802453j -0.00239319-0.0230337j 0.00676605-0.0181115j -0.00661552+0.0200147j 0.00437833-0.0167513j -0.0113928-0.0188513j 0.00317158-0.00100885j -0.0118913-0.00601358j -0.0166727+0.00604463j -0.00236324+0.00146561j -0.00116255-0.0285396j -0.00432261+0.0286613j -0.000747862+0.00570234j 0.00659831+0.00231864j -0.00385898+0.00407223j -0.00561361+0.00120946j 0.013236+0.00496294j -0.00352889+0.00528474j 0.0205193+0.00140247j -0.00412471+0.016378j -0.00639215-0.00647413j 0.0067707+0.01124j -0.0107991-0.00906087j -0.00398872+0.0356736j 0.000618327+0.0163273j -0.00091442+0.0197691j 0.0115502-0.0207624j -0.00376695+3.8587e-05j 0.0104353+0.0110899j -0.0164961-0.0124043j -0.00278572+0.0308702j 0.00136648-0.0100782j 0.00605076+0.0278337j -0.00263303-0.00823399j -0.00511486+0.0147649j -0.0111489-0.00109202j 0.0123324-0.0114494j 0.0225516-0.0170915j -0.00368179-0.0167629j 0.00210428+0.0112015j -0.0014146+0.0107184j -0.00159987-0.0128388j -0.00153122-0.00719483j -0.00753492-0.0316774j -0.000541304+0.0296028j -0.00716232-0.0191083j -0.00436268+0.00261087j 0.00228773-0.00333339j -0.00173738+0.0196128j 0.00303098-0.0295452j 0.00132426-0.00807396j 0.000695763+0.0347944j 0.000623319+0.0175136j -0.00685295-0.0191777j -0.000838433-0.0109739j -0.000990651-0.0108446j -0.0055596+0.0340834j 0.0101066+0.0417539j -0.00225149-0.0123223j -0.00559247+0.00501218j -0.00214625+0.028982j -0.00292048-0.00932029j 0.00491895-0.0189101j -0.00570526+0.0151246j 0.00989022+0.0165658j -0.00821208-0.0171418j -0.00252647+0.014904j 0.00378595+0.0402708j 0.00564238+0.0117467j -0.00468307-0.0128246j 0.00332511+0.0437978j -0.0116993-0.00517193j -0.00317928+0.0412235j -0.00112086-0.00897635j -0.00343064-0.0416529j -0.00317232-0.015578j -0.00082952+0.00234417j -0.0091686+0.0139474j -0.00715528+0.012375j 0.00207291+0.00911723j -0.00639642-0.00866737j -0.00944999-0.0260288j -0.00995704+0.00988214j 0.00082524+0.0526253j -0.00230934-0.00417311j 0.00318295-0.04127j 0.00747515+0.0383851j 0.00864573+0.00975019j -0.0108226-0.00977606j -0.000699074-0.00731404j -0.00773125+0.0374859j -0.00345918-0.000316284j -0.0033191-0.0218083j 0.00568269+0.031857j -0.000686981-0.0321868j -0.0155956-0.00483447j -0.00365378+0.0141957j -0.00836129+0.0192059j 0.00158675-0.0265753j 0.00271122+0.0145535j 0.00948585-0.0175026j -0.002106+0.00181784j -0.00536841+0.0180715j 0.0104924-0.00604455j 0.00232433+0.0251732j -0.00255113+0.0188385j 0.00117986+0.00396025j -0.00786684-0.00811819j -0.0119019-0.0419906j -0.0154429+0.0466394j 0.0113191-0.00458866j 0.00107268-0.0258864j -0.00529019+0.0219503j 0.0035177+0.02117j 0.0121814+0.012439j -0.00900182-0.00915907j -0.00394496-0.00447275j -0.0134887-0.00617704j -0.00342829+0.00302666j 0.00397675-0.0381392j 0.00217089+0.0344398j -0.0123989-0.00625542j 0.00294207+0.0166138j 0.00514986+0.0339756j -0.00593088-0.0090489j 0.00875669-0.0351191j 0.0184517+0.0158044j 0.0126085+0.00207947j 0.00541653+0.00752555j -0.00746986-0.0171522j -0.00424835-0.0573016j 0.0142408-0.0210194j -0.0198099+0.0211805j 0.0134461+0.0107925j -0.00366362+0.0442696j -0.000829628+0.0555897j 0.00389673+0.0163498j 0.000926834+0.0419806j -0.00607278-0.00395031j 0.0160978+0.00658233j 0.00134961-0.000261861j -0.00931135+0.00891446j 0.0131829-0.0538268j 0.00390097+0.0377531j -0.0179264+0.00856272j 0.0118905+0.0021862j -0.00234062-0.018023j -0.0175208-0.0659395j 0.0023618+0.000216081j 0.016322-0.072952j 0.00610742+0.068559j 0.0147029-0.0239963j -0.00963159-0.0341072j -0.00525248+0.023092j 0.00166924-0.028332j 0.0117338-0.0408444j -0.00314428+0.041731j 0.0140667+0.00143781j -0.00869725-0.0182877j 0.00366327+0.0348119j -0.00248592-0.0460703j 0.00628813+0.0346776j -0.0460733-0.0280035j -0.00344905-0.024618j -0.0103358+0.0014599j 0.0867716-0.0185413j 0.000757221+0.14572j 
0.0155198-0.0529213j -0.00731955-0.00274726j -0.00539835+0.0399948j 0.00870204-0.0203616j 0.0191919-0.00742715j -0.00223156-0.0110532j 0.01128-0.0449355j -0.0133597-0.0218528j 0.0192188+0.0223577j -0.00215272+0.00692007j -0.0278087+0.00832241j -0.00651968+0.0107328j 0.00181269-0.0127848j -0.00288064-0.0189012j 0.0240217-0.00318232j 0.00785285-0.00953533j -0.00973891+0.0193045j 0.0110938+0.011686j 0.00984221-0.0200439j -0.013826-0.0111435j 0.0141544-0.0237977j 0.00264129+0.000166484j 0.00240021-0.0236177j 0.00847728-0.012271j 0.00235193+0.0135306j -0.000930907-0.0105988j -0.0127504-0.000937793j -0.0175966+0.00792271j -0.0103097-0.0153598j 0.0118109+0.0148215j 0.00946326+0.00605058j -0.00744428+0.0323296j -0.00382944-0.00333795j -0.0178004-0.0080439j -0.0219445+0.0287906j 0.00810046+0.0190026j -0.0111334-0.00410299j 0.00249072+0.00545411j 0.00626548-0.000557908j -0.0247447-0.0231419j 0.0125533+0.0156642j 0.00272397+0.00965271j 0.00587819+0.00218142j 0.00224832+0.0370095j 0.0193958+0.00316483j 0.00881242-0.00960024j -0.00762747-0.0186997j 0.000424871-0.0343431j 0.00413048+0.00132495j -0.00680098-0.00260362j 0.020917-0.00571392j -0.00660299+0.0301619j 0.0167256+0.0240162j -0.00179457+0.0171799j 0.00480217+0.000315972j -0.00186913-0.0258866j 0.000691841+0.0303787j 0.0142559-0.046356j -0.004866-0.00110229j 0.0134644-0.0132381j 9.60885e-05-0.0237625j 0.00649017+0.015857j -0.00717333+0.00639148j -0.0095784-0.00199975j 0.00308288-0.0132454j 0.00452297+0.0149503j 0.00943315-0.00968339j -0.0109073-0.0183454j -0.00110968+0.00624319j -0.0133063+0.00818464j 0.00681184-0.0172569j -4.1913e-05+0.0023421j -0.00937919+0.0298195j 0.00795131-0.00787794j -0.00390313+0.00849036j 0.00456997+0.00483152j -0.00210952+0.0291539j 0.0169565+0.00129245j -0.00767176+0.0197892j -0.00191375-0.020128j -0.00136985-0.0254565j -0.00538676-0.0167605j -0.00300838+0.0146641j -0.00237575+0.00685124j -0.00309328+0.0233938j 0.00836084-0.0115459j 0.00525613+0.0151879j -0.00127508+0.0130203j 0.00293496+0.0129562j 0.00646295+0.000150953j 0.00839503+0.0102331j -0.0128179-0.0142504j -0.00651675-0.0113508j 0.0109102-0.027154j -0.0102179+0.0129005j 0.00431981+0.015818j 0.00584165-0.00140583j 0.0179856+0.0158432j 0.0065423+0.0167973j 0.0129846-0.0107662j -0.00414155+0.02477j 0.00178944-0.00509707j 0.0132014+0.0253067j -0.00654849-0.0140685j 0.00649455-0.00121756j -0.0165216-0.0022277j 0.00118136+0.0193156j 0.0151445+0.0156134j 0.00333688-0.00618214j 0.0108723+0.00520293j 0.00335185+0.0180052j 0.0189717+0.00991579j 0.00566954+0.0034851j -0.00284704-0.0168741j -0.020432-0.00400913j 0.0295684-0.00119205j 0.000352336-0.015342j 0.00188823+0.0115455j -0.00738573-0.00474382j 0.0108724-0.00734456j 0.012262+0.0153666j -0.00136355-0.0074866j 0.00425227+0.0048695j -0.0231251-0.0340737j -0.014872-0.00918951j -0.00872334+0.0232559j 0.00847458-0.0142633j 0.00402191+0.0310115j 0.0114393-0.00174409j -0.0122469-0.021761j 0.00660589-0.0057876j 0.00906291-0.00486866j 0.00105059-0.00444066j -0.00112121-0.00522076j 6.53103e-05-0.024557j -0.00406222+0.0144799j 0.0132711+0.00603411j -0.00503481-0.0127046j -0.00729097-0.0235478j -0.00478469+0.0096621j 0.000933711-0.00944884j -0.000369525-0.00367012j 0.0028429-0.0100908j 0.00879903-0.0294855j -0.00668819-0.0195254j -0.00701116-0.0154917j -0.000244293-0.000763617j -0.00120319+0.000242454j -0.00157628+0.0100353j 0.0127395+0.00459797j -0.00319238-0.0303146j -0.0083759+0.0236381j -0.00330308+0.0223845j 0.0123817-0.0355737j -0.0012865+0.0142122j 0.00490336+0.0145724j 0.00183109+0.0275674j 0.00639937+0.0319459j 0.00114852+0.0178655j -0.00689844-0.0195362j -0.00140784+0.00198895j 0.00293769-0.0636887j 0.000870102+0.0390637j -0.0187995+0.0454907j -0.00593074-0.0029331j -0.0119348+0.0187012j 0.000923715-0.0233269j -0.000764332-0.000347829j 0.00475548-0.0126772j -0.00507858-0.0354158j -0.0076656-0.0198729j -0.00953038+0.0116236j -0.000761076-0.000788999j 0.00542965-0.0573519j -0.00715001-0.00328346j -0.00850838-0.0197386j 0.0151188-0.0299172j -0.00446966-0.0284302j -0.00104216-0.00606016j 0.0108508-0.0186415j 0.00154945+0.00837192j 0.0135028-0.0264495j 0.0150078-0.0374714j 0.0257195+0.002518j 0.0129379-0.0023615j 0.00825835+0.00961105j -0.0004314+0.000412867j -0.0222547-0.0344373j 8.25779e-05+0.0114581j 0.0112462+0.0119129j -0.0159918-0.025375j -0.00427372-0.0216615j -0.00451573-0.00714439j -0.0103503-0.00895301j 0.00724843+0.10778j -0.0718668+0.0192123j 
-0.000935745+0.0146812j 0.0117862-0.0257874j -0.0195467+0.022345j 0.00659137+0.032097j -0.0293094+0.0666924j 0.0104156-0.024285j 0.0175585-0.0393129j 0.0235317-0.0508049j -0.00707175+0.0422215j -0.000221977-0.064254j -0.0248797+0.00925568j -0.00530437-0.0255262j 0.0133077-0.0190595j 0.0259918+0.023854j -0.00233554+0.0512802j 0.000396902+0.0387195j -0.0131014+0.0484016j 9.86969e-05-0.0101572j 0.0158519-0.00762764j -0.0166669-0.00760433j 0.0146964-0.0528258j 0.0178672-0.0353162j -0.0034251-0.0118405j -0.00590725-0.0655097j -0.00552659-0.0420928j -0.00471465-0.0346638j -0.0195026+0.02738j -0.00310639-0.0397868j -0.00153504+0.0116982j -0.0116442+0.0386245j 0.00258716+0.0366646j -0.00574449-0.00758607j -9.22794e-05-0.0150855j -0.00442517-0.012414j -0.0467048+0.0220947j 0.0109647-0.0119267j 0.0090551-0.0328092j -0.00511606-0.0170179j -0.00230105+0.0126537j -0.00713478-0.0374311j -0.00420642-0.0334146j -0.0139479+0.000948491j -0.00472335+0.0103169j -0.00608706+0.0264062j -0.00719574+0.0420158j -0.00702268+0.000602734j 0.0107008-0.0234392j 0.0114278-0.00146914j 0.00657249+0.00896021j 0.0149736+0.0194508j -0.00605839+0.0537813j -0.0089806+0.0136591j -0.00405866+0.0151224j -0.01783+0.0373853j 0.0111063-0.00957762j -0.0023645+0.0198362j -0.0261646+0.0122345j -0.00266717-0.0188433j -0.00247677+0.012409j 0.00812387+0.0204541j 0.0134134-0.0126648j 0.0166661-0.00598268j -0.00267159+0.00464653j 0.00992565-0.0370048j 0.0103121+0.0306772j 0.000671012+0.0292708j 9.76661e-05+0.0357243j 0.0117677-0.0191196j -0.00718894-0.0300967j -0.00795525-0.0442985j 0.011426+0.025893j 0.0112574+0.0119187j -0.0111624-0.00198718j -0.0125423-0.00262454j 0.00761032+0.000542475j -0.030383+0.000565901j -0.0118314+0.0306666j -0.00132339-0.00143906j 0.00276782+0.0409362j 0.00454963-0.0247467j 0.0200727-0.0569653j 0.0297985-0.00650926j 0.000541293+0.0410029j -0.00714486-0.00090588j -0.0034647+0.0331792j 0.013718-0.0327714j 0.000436976+0.0179373j 0.0050896+0.0503963j -0.0113638+0.0542182j -0.0028733-0.0493819j -0.0128721-0.0246711j 0.0232828-0.00786606j 0.000633692-0.00639413j 0.00852073+0.00849017j -0.0221603+0.0248682j -0.0295502+0.0349177j -0.0114257+0.00876902j -0.0198481+0.0272301j -0.0332863-0.00864915j 0.00929829-0.00157462j -0.0033279+0.0275173j 0.0272666-0.0404125j -0.0072371-0.00456663j -0.0036619+0.0068412j 0.0142659-0.0244215j 0.0167635+0.0068588j 0.00134319-0.00231148j 0.00245688+0.0193096j 0.009028-0.0219583j -0.0234056-0.0625066j -0.0193738+0.0443715j -0.0280255+0.0137691j 0.00226949-0.0452153j 0.00148529+0.00424485j 0.0187314+0.0422858j -0.0184404-0.0493503j 0.0184921-0.0391869j -0.00119982+0.0107779j 0.000668044+0.00397016j -0.00642104-0.0176871j -0.000527238-0.0057676j 0.00656718-0.0217299j 0.0127892-0.0358757j 0.000146439+0.00803539j -0.00700149+0.0142858j 0.002189+0.0151112j 0.00485753-0.00672833j -0.00549593+0.0849393j 0.0162744-0.00212387j 0.0286909-0.0104013j 0.0164884-0.0440982j -0.00236466-0.0268444j 0.0183932-0.00614154j -0.00782773-0.014675j 0.0237692-0.0429303j 0.00820779+0.0190884j -0.0130303+0.00353284j 0.0088539+0.0415925j 0.0217805-0.0475798j -0.00884454-0.00625921j 0.0185257-0.0490054j -0.0137753+0.0142207j 0.00264378+0.00918827j -0.00506764-0.0443166j 0.023517+0.0205819j 0.0142777+0.0101369j 0.00939+0.0103647j 0.0136135+0.0314748j -0.0149824+0.0520141j -0.00770271-0.0302606j 0.0412211+0.0462913j -0.019331+0.00677844j -0.0196776-0.0193938j 0.0126499-0.000444167j -0.00898232+0.0176567j -0.0294632-0.0405394j 0.0129499-0.0588357j -0.0118331+0.0124435j -0.00921835+0.0771734j 0.0126777+0.0516051j 0.0161456-0.0285806j 0.00724466+0.00202465j -0.0356823+0.0298494j 0.00863887-0.0132894j -0.0224702-0.0763215j 0.0151414-0.0699398j -0.00390864-0.103091j -0.00254271+0.0218058j -0.0285372-0.01938j -0.00135816-0.00154914j -0.0208615-0.0446176j -0.0178088+0.0183229j -0.00797535+0.0109289j -0.0039734-0.0455836j 0.0196232-0.0500902j 0.0329145-0.0631525j 0.0116442+0.0812963j 0.00963579-0.0600739j -0.00225577+0.0640952j 0.0074847-0.109062j -0.0268968+0.0254605j 0.0044367-0.0269266j -0.00064042-0.0558509j -0.0416227+0.0472314j -0.0111073+0.0508099j 0.00155711+0.034379j -0.0191506+0.00535831j 0.0107582+0.0193676j 0.0324683-0.0174544j 0.0083082+0.0601791j 0.00809424-0.0957962j 0.0816926+0.0438461j 0.011717-0.00450517j -0.0239917+0.0731582j -0.0355855+0.0833997j -0.00267999-0.0866708j 
0.0089614-0.0467447j -0.0296278+0.0259386j 0.0205145+0.0132682j 0.00921202-0.0172911j 0.0129164-0.0309123j -0.00331217+0.0241019j -0.0182356-0.0136765j -0.00529862-0.0120616j 0.00589568+0.00109184j 0.0148116-0.00828552j -0.00136736-0.0351327j 0.00527922-0.00454407j 0.0126153-0.00497478j 0.00292464+0.0188975j -0.0144793-0.0248524j -0.00573071-0.0287011j -0.0122328+0.0142934j -0.0204408+0.00568417j -0.0258944+0.00780962j -0.0192736-0.0462196j 0.0144869-0.044715j 0.00732032+0.010371j -0.00229702-0.0355563j 0.0195859-0.00233758j 0.00791845+0.0101614j 0.00217044-0.00378917j 0.0274202+0.0120052j -0.0070718+0.0112472j 0.0179651-0.0384739j -0.00199457+0.0105149j 0.0139545-0.00213657j -0.000194192+0.0127314j -0.0079325-0.000583567j 0.0177036-0.0101963j 0.00464925-0.00731622j -0.00804643+0.0165977j -0.0149695-0.00645984j 0.0249324+0.00349703j 0.0183284-0.000711298j -0.00044655-0.00464662j -0.00237036+0.0218915j -0.000951757+0.0146495j 0.00684085-4.51119e-05j 0.0105244+0.0395846j 0.00913083-0.00577855j -0.0132544-0.0225421j -0.0146166-0.0218092j -0.00280701-0.0220568j 0.0118006+0.0250972j -0.00313312+0.00667318j 0.00516203+0.012726j 0.0144191+0.0322139j 0.01802+0.0298775j -0.00377612+0.0143143j -0.00974299-0.00329981j 0.0105052-0.022336j 0.0186908+0.023914j 0.0133052-0.0721472j 0.00996588-0.00246765j -0.0250725+0.0221446j -0.00999906-0.0465732j -0.0110275+0.028324j -0.00058018+0.00945592j -0.00595918+0.0292433j -0.00484258+0.0037814j -0.0119712-0.014935j 0.0037606-0.0208574j -0.00864879-0.0232594j 0.00829444-0.00432685j 0.00156896+0.0230351j -0.000566906+0.000525036j 0.020695+0.0446971j 0.0207092+0.00679608j -0.00137231+0.0270054j 0.0072649+0.0188298j -0.0188178-0.00988882j 0.0097714+0.0233761j 0.00644544-0.0248778j 0.00511013+0.0137227j -0.0134089-0.0188605j 0.00584332+0.02578j -0.0161234+0.0142951j -0.0303205-0.00354123j 0.00692005+0.00444378j 0.00796647+0.00854078j -0.000346156+0.0135335j 0.015449+0.00301766j 0.003922+0.0260125j 0.0126076+0.0109644j -0.00131684-0.00343835j 0.0059716-0.0113781j -0.000908725-0.0117558j -0.00161736+0.0032797j -0.01897-0.0178364j 0.00185097+0.00636159j 0.000926509+0.0245806j -0.0227771+0.0120978j 0.00540785+0.00858789j 0.0155886-0.0246895j -0.024568+0.0113031j 0.0127401+0.0375428j -0.0105139+0.0491215j -0.0112947+0.0170784j -0.00825976-0.0375183j -0.00587754-0.00126235j -0.014679+0.0218245j 0.0344078+0.0479908j 0.000741854+0.0433641j 0.00489572-0.000453175j -0.0146361-0.0471597j 0.0161078+0.00689947j 0.00234974+0.00475441j -0.0218585+0.00937387j -0.0270874-0.0207066j 1.511e-06-0.00403079j -0.0367676-0.0350434j 0.00144157+0.00123296j 0.00836625+0.0270336j 0.0203807-0.00162603j -0.0212263+0.00258719j 0.010107+0.0201882j 0.0088054+0.00382685j 0.00848459+0.0328092j -0.0110035-0.0544929j -0.00272601+0.000366356j 0.00535652+0.0366384j -0.00896149+0.00593434j 0.00957076+0.00959082j 0.00449363+0.0264058j -0.00296066+0.00639598j 0.00364438+0.0144831j 0.00302147-0.00588546j 0.00326851-0.00323922j -0.0181714-0.0333141j -0.0192918+0.00198006j 0.00707869+0.0448634j 0.0066171-0.00840434j 0.00326313-0.0020196j -0.012885+0.0270911j -0.00438154-0.00284684j 0.0178528-0.0183968j -0.000940298-0.00559373j 0.00503049+0.00796537j 0.00640772-0.0395649j -0.00492618+0.0170539j -0.0085669+0.0110123j -0.00475409+0.0231695j -0.0104036+0.0107808j 0.00234408-0.0251352j 0.00217923+0.00733789j 0.00165638+0.044291j 0.0105729+0.0207597j 0.0194977-0.00713693j -0.0161413-0.0288462j 0.0335221+0.00357252j 0.0107191-0.0448629j 0.0231225+0.0134703j 0.00845755+0.0127938j 0.0035932+0.00571798j -0.00544503-0.00102225j -0.00661658-0.0185425j -0.0350172-0.0207146j -0.0100576-0.000313711j -0.00851481+0.0699793j 0.0110625-0.0163227j 0.028288+0.0318076j -0.013435-0.0266655j 0.00887851-0.00260638j 0.00858618-0.0448067j -0.0149116-0.0363464j 0.0122302-0.0113847j 0.0206264-0.0697338j -0.0164706-0.0193977j -0.0278505-0.0246136j 0.00147346+0.00202513j -0.00160475-0.0190492j -0.0218467+0.00290849j -0.0136078-0.0145576j -0.0218914-0.0323819j -0.000693358+0.0157371j -0.0498164-0.0424334j -0.0226975-0.0198424j 0.00859337-0.00615924j -0.0347915-0.0421474j -0.00537888+0.000772031j -0.0262476+0.0427902j -0.0252844+0.00150655j -0.00590528-0.0310999j -0.00976636+0.0253156j -0.0045114+0.00688789j 0.00952382-0.050526j -0.00493282+0.062434j 0.00411752-0.00915396j -0.057417-0.0189795j 0.016196+0.027935j -0.0125096+0.069501j 
0.0449804-0.0701133j -0.0321359+0.0165254j 0.0148144+0.0455463j 0.0358186-0.0418369j 0.0226532-0.0526831j 0.0211724+0.000440354j -0.0363122-0.0449199j 0.00932046-0.00395221j -0.0243774+0.0318755j 0.0164127+0.0206555j -0.00682153-0.00931437j -0.00125346+0.0178349j 0.0126334-0.0175271j 0.0278698-0.0354599j 1.48406e-05-0.0139489j -0.00330593-0.0125227j -0.005445+0.0255073j -0.0213707+0.0392195j -0.0226762-0.0113236j 0.0058656-0.0392002j -0.0113553-0.039757j 0.0408159-0.03913j -0.033609-0.0632114j 0.00341998-0.0327816j -0.0128527+0.0289456j -0.0303434-0.0158754j 0.0141579-0.00100146j -0.00237518+0.0290085j 0.0240169-0.0276897j -0.015041+0.0180422j 0.00573676-0.0146065j 0.0220436+0.0215424j -0.0241699+0.0133671j 0.0383822-0.0403693j -0.0193531+0.022163j 0.0184663+0.0456579j 0.023182-0.0320156j -0.00292872-0.00807709j 0.00677222+0.00275654j 0.0606227-0.0463167j -0.015264+0.0256657j 0.0228189+0.0264561j 0.00697435+0.0110076j -0.00681929+0.0321701j -0.0134475+0.0050332j -0.0141725+0.00263966j 0.00030455+0.0136201j 0.0228094-0.0245701j -0.0176871+0.0130474j -0.000622124+0.0119056j -0.00670717-0.000967504j 0.00564706+0.0313879j -0.00751743+0.0147609j -0.0124042+0.0822466j -0.0118766+0.0165132j 0.0224158-0.0269231j 0.00217537-0.0157823j 0.00887558-0.0610546j -0.0271772-0.016712j -0.0496696+0.0328155j 0.000250276-0.0142457j 0.00282093+0.0380825j 0.0119172-0.00352559j -0.00333093-0.00676176j -0.0381117-0.0218123j -0.0197216+0.00674111j 0.0133065-0.0180145j 0.00321044-0.0385935j -0.000545551+0.0163643j 0.0344321+0.0398325j -0.0107482-0.0530864j 0.0386039+0.0183089j 0.0397971-0.00915505j -0.00681636+0.00157386j 0.0322008-0.0431533j -0.0285656-3.01919e-05j -0.000221244+0.00528258j -0.0301099+0.00373781j 0.00515618+0.0219091j -0.0132634-0.0345685j 0.00419849-0.0256128j -0.0184344+0.000246251j -0.0261753+0.0653808j -0.00926861-0.0144186j 0.0117912+0.0109688j -0.0212625-0.0194134j -0.0297649+0.0115904j 0.00909637+0.0213031j -0.016865+0.0217817j 0.00371828+0.0239048j 0.0326276-0.0238585j 0.0243985-0.0575311j 0.00056604-0.00649267j -0.00948498-0.0253661j 0.0298311+0.0615798j -0.03883+0.0144958j -0.0047279+0.081054j -0.00229363+0.0147083j 0.0117097-0.0104051j -0.0713326+0.0259293j -0.00510064+0.0505991j -0.0384761+0.0591624j -0.0519743+0.027657j -0.0047984-0.0633557j 0.0119629-0.00585411j 0.00967102+0.0230844j 0.0192053+0.0186037j -0.0207116+0.0561729j 0.0112698+0.0191234j 0.011469-0.0198451j 0.0136116+0.0154343j -0.0166775+0.00197413j -0.0217584+0.0252252j -0.0213417-0.0289079j 0.0134767-0.0183224j -0.0587017+0.0271161j -0.000915314-0.0650308j 0.0123148+0.0188405j 0.0360126-0.00458576j -0.036687+0.0439912j 0.00856118+0.0622459j 0.0367484-0.00346538j 0.00484548+0.0279226j 0.00756992-0.0788239j 0.00400137+0.00662944j -0.00583147+0.0267412j -0.0171494+0.00622121j -0.0023252+0.0843619j -0.00216+0.0379786j -0.00946404-0.0360714j 0.0272569-0.0150147j 0.00905684+0.00684568j -0.0224771-0.0434139j -0.021517-0.0275029j -0.0366182-0.0369347j 0.0124346+0.0231047j -0.00338019+0.033321j 0.0104156-0.0276754j -0.0458574+0.00267133j 0.0325147+0.00501211j 0.0262608-0.0490568j -0.0325307+0.00439667j -0.0196023+0.0147053j -0.00840735-0.0448722j 0.0106302-0.0502929j -0.00507942-0.00980203j -0.00415528+0.00478429j -0.024998+0.0287256j 0.013462+0.0134402j 0.0161122+0.031388j -0.000382898-0.0115231j 0.0153548+0.0564748j -0.0232798+0.0206462j -0.0150078-0.0361247j 0.022454+0.00195844j 0.0231642+0.0209247j 0.0284563+0.0312563j 0.00364481+0.0384235j 0.0141995+0.0139554j -0.00654941-0.0563042j 0.0027242+0.00924005j -0.0479792-0.0416705j -0.0136766+0.0569562j -0.0269401+0.109328j -0.0262962+0.0133771j 0.00289409+0.0187982j -0.0318153-0.041348j 0.00660884-0.00175167j -0.0175984-0.0308683j -0.00204236+0.00101042j 0.00477256-0.0553701j 0.0330984-0.0709202j 0.00465321+0.0163022j -0.0383271-0.0679029j 0.0378084-0.0324152j 0.00631369-0.0816929j 0.00191109-0.0434342j 0.0296987-0.0489728j 0.0252783-0.0700007j 0.00527869+0.0178686j -0.0291866+0.0075826j 0.00597053-0.0438317j -0.0479385-0.050481j -0.00851222-0.0117085j -0.00346383-0.0147478j -0.0399316+0.0891516j -0.00578174+0.00415515j -0.0307779-0.0712572j -0.0324159+0.0366157j 0.000113694+0.000651589j -0.0517339-0.0709869j 0.0122397-0.0330535j 0.0405113-0.0187887j -0.042541+0.0188176j 0.0234094+0.10412j -0.0780385+0.104753j 
