-0.0447381-0.0253247j -0.0472637+0.023391j 0.0415507+0.0117775j -0.00453603-0.00345591j 0.0200504-0.0501361j -0.01167-0.013811j -0.0516058-0.00142429j -0.0102454+0.0012675j 0.0243627+0.00223248j -0.00820574-0.000291082j -0.0036177-0.00528824j 0.00148597+0.00423787j -0.0385303+0.00478731j -0.0362223-0.0101226j 0.0245301-0.011238j 0.0174013-0.000319462j -0.0178454-0.00917637j -0.0208948+3.20038e-06j 0.0321145-0.00821757j -0.0155331+0.00667565j 0.00879383-0.00588928j -0.0186655+0.00303829j 0.0132943-0.00488388j 0.00944395-0.00539267j 0.00583042+0.00139066j -0.0184282-0.0032534j -0.03067+0.0125905j -0.024117-0.00671147j 0.00169987-0.0184306j -0.00297958-0.00371585j 0.0180971+0.00290796j -0.00366158+0.0045008j 0.0448331-0.00997683j -0.0015326+0.00324704j -0.00563061+0.0183592j -0.0123878+0.00600093j -9.89976e-06+0.00169703j -0.00213564+0.00291222j -0.00338857+0.0070896j 0.0164172+0.00493715j -0.0104614-0.00517159j -0.0036842+0.0119849j -0.00359318+0.00288822j -0.0276831-0.00154126j 0.0126187-0.00362274j 0.0336286+0.00439719j -0.0279033+0.000488534j -0.0361631+0.00157033j -0.0163972-0.00241585j -0.0224188+0.0032249j -0.00105357+0.00216269j -0.00751179-0.00427329j -0.0096864-0.00382193j -0.0171885+0.00135248j 0.00207569+0.00117414j -0.016424+0.0115836j -0.00668815-0.00152281j 0.00448676+0.00420944j 0.0208197+0.002665j 0.0124387-0.00535294j 0.0214883-0.00631477j -0.00255589-0.0031596j -0.0138662+0.000222652j 0.0191287-0.0040845j -0.00583343-0.0132076j 0.0118782+0.00110269j -0.0256335+6.64528e-05j -0.00623202-0.00946411j -0.0118128-0.000109275j 0.0097991-5.58353e-05j -0.0014137+0.000752407j 0.0251298+0.00432538j -0.0176155+0.00315126j 0.0184122+0.00125466j -0.0137474+0.00129172j -0.0049127+0.00369383j 0.0147877+0.0130903j -0.0155715+0.00693118j 0.0204606-0.00582831j 0.00625675+0.00232481j -0.0128758+0.000240999j -0.0131473+0.0151707j 0.00749262-0.00225886j 0.0194763+0.00656825j 0.000509904-0.00663259j 0.0153758-0.00250071j -0.0118305+0.0145222j 0.0333042-0.00251745j 0.00041188+0.00199202j -0.0126067-0.00305161j -0.02319+0.00159964j 0.00764223+0.004974j 0.0270213-0.00211037j -0.0174166-0.0176895j -0.00340034+0.00128478j 0.0141344+0.000432507j -0.0226914+0.0028905j 0.00342713+0.0213055j 0.02119+0.000116038j 0.0103894-0.00916516j 0.0111421-0.00162781j -0.00276833+0.000240315j -0.00208162+6.88891e-05j 0.0042281-0.000842681j -0.0232932+0.00168289j -0.00583124+0.0259281j 0.0336811-0.00429746j 0.0118227-0.00360045j -0.0334944-0.00253314j 0.017645-0.00360805j -0.0138852-0.000821196j -0.00104193+0.0147209j -0.00430705-0.000138305j -0.00581695+0.00673076j -0.00952451+0.00748523j 0.00802358-0.00356554j 0.000286709+0.00124603j 0.0101613+0.00189639j -0.0028866-0.00916026j -0.00727841-0.000223416j 0.0025185+0.00425012j 0.00615481+0.00932641j 0.0055694+0.00542277j -0.00645004-0.00507358j -0.0250471+0.00851112j -0.0125362+0.00763162j -0.010196+0.00588619j 0.00322869+0.00408319j -0.00293307+0.00889884j 0.00610937+0.0121712j -0.00889111+0.00931772j 0.00955793-0.00272524j -0.0123676+0.0189317j -0.00149208-0.000360037j -0.0165261-0.00807206j -0.0329831-0.000399753j 0.00145514+0.00360746j -0.00417141+0.0022576j -0.00271824+0.0064926j 0.0308974-0.00556709j 0.00713983+0.0209094j 0.00207425+0.00104647j 0.00882142+0.0145936j -0.0176485+0.00398393j 0.0130498-0.00324631j -0.00546601+0.00205742j -0.0131347+0.00408104j -0.0167538+0.000910357j -0.00314276-0.0123344j 0.0329664-0.00606727j -0.0202879+0.0210226j -0.0177314+0.000788011j 0.000384647+0.00303806j -0.0234391+0.00937527j 0.00586215+0.00582366j -0.0326624+0.00821249j 0.0147297-0.00407289j 0.0279555-0.00731679j 0.0301376-0.011149j 0.00412173-0.00559513j -0.00677866+0.00351652j -0.0028606-0.00108334j -0.0301793-0.000561991j -0.00517619+0.00415539j 0.0313654+0.00530294j -0.00418341+0.0121753j -0.0246624-0.00421759j -0.020106+0.00641817j -0.03324+0.00286385j 0.015063+0.00909988j 0.00729848-0.00262123j 0.0125708+0.0253457j -0.0236032-0.00330521j -0.035123+0.00856596j -0.0167197+0.0371842j -0.0021047-0.00158442j 0.0196227-0.0271266j 0.0527272-0.0121717j 0.00310394+0.0140826j -0.0315601+0.00395622j 0.00696889-0.000970972j -0.0254184+0.00935381j 0.00505698-0.0095153j -0.0301196+0.00702341j -0.0292535-0.00636293j 0.0142238+0.0214472j -0.0160118-0.0121927j -0.0027122+0.0149465j -0.0435861+0.00171194j 0.0358359-0.0144269j -0.00568683+0.0192069j -0.00583468-0.0121491j -0.0432668-0.00364962j 0.0743985-0.0180421j -0.00753837-0.0399574j -0.0114371-0.012086j 0.0223655+0.0157763j -0.0117127+0.000173543j 0.0209411-0.00554453j 0.0135568+0.0118948j 0.0478161+0.0035566j -0.0252274+0.00681413j 0.0131926+0.00286626j -0.0481272+0.0159942j -0.0229961+0.00950835j 0.0138362+0.00128074j 0.0297444-0.0409921j 0.00591095-0.00538581j -0.120962-0.0299922j -0.113085+0.00924279j 
0.0271915+0.0440294j -0.0213344+0.0310966j -0.0119474-0.0421667j -0.00586472+0.0076463j -0.0204888-0.0233137j -0.000800295+0.0044066j 0.006351+0.0439384j 0.00802655+0.0159218j 0.000300156-0.000594209j 0.00644617-0.0141795j -0.00553628+0.0171349j 0.00678729+0.00583356j 0.000159085+0.0266007j -0.000703552+0.0217812j -0.00672731-0.0162405j -0.00863562+0.0168286j -0.0078775-0.000941412j 0.00735681+0.00938165j 0.0117746-0.0148998j 0.00598914+0.0168931j -0.00454931-0.00752657j -0.00245432+0.0151272j -0.00334596-0.00416713j 0.0099212-0.00172212j 0.00381362-0.00599207j 0.0211684+0.00371588j -0.00414787-0.0112431j 0.0187061+0.0099297j -0.011957-0.0109959j -0.000857235-0.00461189j 0.00532906-0.00205128j 0.00614771-0.0107129j 0.00694807-0.0120933j -0.00679274-0.0137178j 0.0210111+0.00713022j -0.017139-0.00157158j -0.00713852-0.00895006j 0.00933884-0.00175479j 0.00855465-0.00967114j 0.00357622+0.00506947j 0.0136796+0.0119322j -0.0224279-0.0163695j -0.0181926-0.00051784j -0.000275316+0.000865673j -0.000433195+0.0127268j -0.0250587-0.0153641j 0.0113589-0.000440554j -0.0204105+0.0245235j 0.00161627+0.0119434j -0.0118892-0.00447558j 0.00677796-0.0108564j 0.00250695+0.00798006j 0.000537047-0.00347602j -0.00853876-0.0109669j 0.000737198+0.0068299j -0.00119892+0.0152282j 0.000839044+0.00306105j 0.00371778+0.0102001j 0.00169046-0.00306262j -0.000552036+0.0107424j -0.00305586-0.0139539j 0.0182496+0.0140532j 0.0175453+0.0223235j 0.00102351-0.00702108j -0.00454912-0.00425526j -0.00708992-0.00906007j -0.00255018-0.0166132j -0.0188976-0.0161476j -0.00408711-0.00174312j 0.000711996+0.00643867j 0.00344818+0.00520557j 0.00317188-0.00769913j 0.00969682+0.00942085j 0.0102365+0.0115762j 0.00901085+0.0212001j -0.00259667+0.00159369j 0.0153146-0.00688839j -0.0131263-0.00379878j 0.00802503+0.00136251j -0.00511746+0.00291716j -0.00338087+0.0166576j 7.15666e-05+0.00236007j 0.000198352-0.00251446j -0.00239167-0.00749113j -0.00433199+0.00526106j 0.00806712+0.0103597j 0.00929379-0.00645993j -0.00602122-0.00922455j -0.00101664+0.000324907j -0.00417512-0.00307214j 0.000658672+0.00422888j 0.00111427+0.0067569j 0.00294967+0.00709221j -0.0220535-0.00116803j -0.00890495-0.000828358j -0.00525229-0.00611999j -0.00137286-0.000699093j -0.000281-0.0050071j -0.00493343+0.00183189j -0.0114015-0.00597872j 0.0056101-0.0104789j 0.00598117+0.00326979j -0.0266845-0.00948685j 0.00333044-0.00147148j 0.0119694+0.00316115j 0.0218195+0.0132711j -0.0132636-0.00433542j 0.0144511-0.00762679j 0.0192347+0.000769125j 0.00102258-0.0306251j 0.00454378+0.00661414j 0.00274488-0.00840659j -0.0158218-0.000840798j -0.00382523-0.00712197j 0.0190419-0.0136227j 0.0138551-0.00634946j -0.00133856+0.00271506j 0.000929111-0.0155366j -0.00738447-0.00889516j 0.000556084+0.00445025j 0.0088435-0.0117269j 0.0151708-0.0122306j 0.0117075-0.010172j -0.00994961-0.000953124j -0.000509221+0.00307958j 0.00747808-0.0140214j -0.0117125+0.00332142j 0.00181139-0.00192872j -5.49275e-05-0.00116291j 0.01048+0.00122424j 0.00584549-0.00837446j -0.002793-0.00379951j 0.00198639+0.0102834j -0.00416275-0.00241546j -0.0142021+0.00943463j -0.00250726+0.00863845j 0.00333557-0.00216727j -0.00109527+0.00161243j -0.000624081+0.00726328j -0.00932942+0.00117957j 0.0205103-0.00384118j 0.000966815-0.00723638j 0.0105834+0.00344405j 0.0061762-0.0072406j -0.00679863+0.00518501j -0.00600657-0.00341904j -0.0118716-0.00159617j 0.0006743+0.0116337j -0.00764173+0.00270057j -0.0116754-0.0195169j 0.0287006+0.0154212j -0.00676404+0.0296397j -0.00478987+0.00779643j 0.01209+0.00939616j 0.01399-0.00261431j 0.0130242+0.0103523j -0.00366709+0.000242681j -0.0173908-0.00406525j -0.00920195+0.00156634j -0.00413271-0.0167979j 0.0117503+0.00552105j 0.00261664-0.00583285j 0.00157387+0.0155116j 0.0114249+0.00457965j 0.0149719-0.023862j 0.00485892+0.0104761j 0.00964478+0.0266514j -0.0128831+0.0196286j -0.000134844+0.00508271j 0.0101456-0.0205708j -0.00434336-0.000761618j 0.0479663+0.00367542j 0.00683613+0.0145019j -0.00330606+0.00325459j 0.0443665+0.0264157j 0.00736808+0.00826219j -0.0181074-0.0214201j -0.0185727-0.0243564j 0.0161481-0.0072796j 0.00494076+0.00681567j -0.00288724-0.00810914j 0.0305519+0.0168121j -0.0298703-0.00608086j -0.00826807-0.00165133j -0.00162552+0.0120699j 0.0384841-0.0262707j -0.0140792+0.0218118j 0.00674454-0.00511264j -0.0104084+0.0100558j -0.0211628-0.022031j 0.0239981+0.00979278j -0.0140945+0.00119536j 0.00762755+0.0152817j -0.0127193-0.00821312j -0.0365107-0.00352124j -0.00351546+0.0155513j 0.0203382-0.0337772j -0.0116843+0.0341608j 0.00700513+0.0101738j -0.0121634-0.00817829j -0.00738717-0.0249152j 0.013372+0.000638278j -0.00149023+0.0142531j -0.00181455+0.028701j 0.0313794+0.0269224j 0.00223302+0.0183808j -0.0102429-0.014209j -0.00792052+0.024729j 0.00295142+0.0793323j -0.00839877+0.111449j 
0.0288603+0.0409773j 0.0193052+0.00810255j -0.0551066-0.0127307j 0.0260216+0.0353386j -0.0188562+0.025092j 0.000581138-0.013781j 0.0925651+0.0156344j -0.00564716-0.0276601j -0.0140298-0.0299169j -3.1755e-05+0.0244953j 0.000430248-0.0189997j -0.00296956-0.00643067j 0.0265039-0.0054973j 0.0302447-0.000897482j -0.0109308+0.0148395j -0.0512773-0.0355512j 0.00103462+0.00309075j 0.0309832-0.0131573j -0.0425018+0.00775869j 0.0135394-0.005667j -0.0158186+0.017759j 0.0341437-0.0265564j -0.0415298+0.0135284j -0.00578862-0.0129221j -0.00925427+0.00607843j 0.0443024+0.0214287j 0.0392783+0.00522892j 0.0364226+0.0108437j -0.010028+0.0185109j -0.00140012+0.00879147j -0.00858591+0.000183787j -0.00864507-0.0041268j -0.0557732+0.0104806j -0.00738936-0.000332559j -0.0106032-0.0179725j 0.00560507+0.0189086j -0.0103238-0.0185919j 0.00694914+0.000862619j -0.00767345+0.00208131j 0.033588-0.0366701j 0.0433204+0.0228974j -0.0383821-0.00782739j -0.00250143+0.0231594j 0.0130093+0.0349621j 0.0123727-0.0184289j -0.0274274+0.00348918j 0.0222413+0.0014223j 0.0339246+0.00945352j 0.013747+0.0138354j -0.0105534-0.00268455j -0.00337497+0.00010851j -0.00702085-0.00525465j 0.0240986+0.0207943j -0.00276357+0.0062272j 0.00906254-0.00616062j 0.0217139-0.0145933j 0.0270028+0.00596846j 0.00701066-0.0009465j -0.0218341-0.0224976j -0.00252423-0.0125043j -0.00954027+0.00587045j 0.0342718-0.00313835j 0.00781156+0.00189307j -0.0113492-0.00895284j -0.00100224+0.00738486j -0.0280678-0.0197398j 0.0267168+0.00136192j -0.00468159+0.0277962j -0.00344204+0.0143315j -0.0151544+0.00969439j -0.0201065+0.000296075j -0.0330355-0.0123625j 0.0164616-0.00797562j 0.0115162-0.0248919j 0.0401245-0.00246844j 0.0152389+0.00936484j -0.039319-0.0170544j 0.0575478-0.00763614j -0.0342653+0.00429671j -0.0176809+0.00297503j 0.0183631-0.0145366j 0.0059617-0.009513j 0.00286179+0.00367769j -0.0370069-0.0154057j -0.000353582-0.00267154j 0.0126902-0.00924029j 0.00517254+0.00502808j 0.00122731-0.0196871j -0.00285376+0.00978364j 0.00158582+0.0156173j 0.0243631+0.00153585j 0.00604815-0.0127111j -0.00688023-0.0213988j 0.00378181+0.031273j 0.0120392-0.00525228j -0.0457436+0.000899912j 0.0294776+0.00486894j 0.00889393+0.0100796j -0.0270889-0.0060453j -0.0297952-0.0143332j -0.016966-0.00670706j 0.00430223-0.0248277j -0.0221467-0.0470845j -0.00961302-0.0090179j 0.0593173+0.00814591j 0.012916-0.0337406j -0.0385047+0.0107461j -0.0231702-0.0184122j 0.0732569+0.0306744j -0.0413393-0.00257566j 0.0352895-0.0165752j 0.0107209+0.0159312j -0.00568718-0.0247488j -0.00291064-0.0429809j 0.0438404+0.00716955j -0.0145007-0.00635356j -0.00301251+0.00201543j -0.0129013-0.00439029j -0.0184392+0.0142413j -0.00325444+0.00831258j 0.011858+0.0202377j -0.0375203+0.00181637j -0.021561+0.0095252j -2.07242e-05+0.00379469j 0.00179381+0.000338174j 0.0117764+0.00307589j 0.0155947+0.0172601j 0.0130727-0.0119776j 0.00479282+0.00184759j 0.0159774-0.00644113j 0.0114358-0.0294596j -0.00503678+0.00545012j 0.015965+0.012277j -0.0179516-0.00945406j 0.0146662-0.000951094j 0.0398339+0.00652837j -0.0113673+0.0118903j 0.00771763-0.000775744j 0.00999489-0.0114717j -0.0369964-0.0195448j -0.0126699-0.0171612j 0.0107921+0.00801343j 0.00784563-0.00328918j 0.0331443-0.0318052j -0.0296591+0.00697241j -0.00306016+0.00483466j -0.000496166+0.0112238j 0.0125488+0.00603765j 0.00636753+0.00958687j -0.0289092-0.0257502j -0.000482913-0.0250751j 0.0458357+0.00573739j -0.00989232+0.0138708j 0.0399475-0.011318j -0.00263708-0.00581801j 0.0627724-0.0289259j 0.00316033-0.0120227j -0.05639-0.00243325j -0.0296276+0.0147987j -0.0239933+0.00718781j -0.00103157-0.00072121j 0.0133804+0.00976776j 0.0359477+0.0248459j -0.0035239-0.0133361j 0.0302465-0.0127354j 0.00608682+0.00559918j 0.00942686+0.0379088j 0.00362969+0.0146701j 0.0279194+0.00229366j 0.0232352-0.0347548j 0.011872+0.00961354j -0.0048615-0.0351544j 0.0387972+0.005195j 0.0393099-0.0234146j 0.0261675-0.0322484j 0.0160319+0.0410955j -0.0142656-0.00551058j -0.0866271+0.00276257j -0.0090739-0.0303308j 0.0492957-0.0282041j 0.0130743+0.0105493j 0.0762122-0.000560998j 0.0138199+0.023498j 0.014789-0.0107724j 0.0211189+0.0426169j -0.0216382-0.016664j -0.00398173-0.00331562j 0.00607516-0.00744748j 0.0206847-0.0108667j -0.0799066-0.0138538j 0.0444531-0.0176978j 0.00941833+0.00514509j 0.0581617+0.00456384j -0.115141-0.00386566j -0.00541098+0.0113861j 0.00515985-0.00759103j -0.0440362+0.00375802j 0.0247412-0.0151914j -0.00694467+0.0067486j 0.00775759-0.00772367j -0.0416844-0.0565663j 0.06094+0.0270188j -0.0100892+0.0258882j 0.0541278-0.00385792j 0.0478926+0.00657323j 0.0252085+0.0159396j -0.0708698+0.0547243j -0.0431346+0.00426639j 0.0600579+0.00557897j 0.106645+0.035109j 
-0.0286396-0.0025473j -0.0120477+0.00247845j -0.00323497-0.0144708j -0.0188974-0.00695858j -0.00118466-0.00799082j -0.0266408+0.00578105j 0.00316399+0.0307078j 0.0249228+0.000757861j 0.0108515+0.00142143j -0.0102918-0.0166542j -0.00459775+0.0052325j -0.00450718+0.021407j 0.00695425-0.00320776j 0.0134538+0.00927127j -0.0023881-0.0238526j 0.0126657-0.0210139j -0.0109843-0.00691771j 0.00980348+0.00402612j -1.28343e-05-0.023104j -0.0141061+0.000176178j -0.0165134-0.00620393j 0.0209494+0.0108522j 0.0018356-0.0389641j 0.0114893+0.0124391j -0.015732-0.00167386j -0.00528171+0.0133653j 0.0335944+0.0183854j -0.0214768+0.0125161j 0.00310359-0.0186103j -0.00158127+0.00833495j -0.0108007-0.00509404j -0.00171921+0.00884552j -0.0247949-0.00860666j 0.0198349-0.0090951j 0.0154107-0.0129382j -0.00455049-0.00540054j -0.00179476+0.00306459j 0.0215638+0.0125704j 0.0050112-0.016365j -0.0145584+0.0149219j 0.0136671-0.00744296j 0.0308619-0.0111494j 0.0168358-0.00388158j 0.00363181+0.0103841j -0.0262178-0.0126842j 0.00304624-0.0175024j 0.000504231+0.00222096j -0.0207616+0.0129796j -0.000562233+0.00374874j -0.00126046-0.00240313j 0.00181681-0.0128798j -0.0115367+0.00398458j -0.0109546-0.00408081j 0.022961-0.00157535j 0.0153681-0.00751814j 0.00306254-0.00101478j -0.00567508-0.000460276j 0.00182895-0.0040896j 0.00714655+0.00791025j -0.00649861+0.00483396j -0.00304396+0.0054883j 0.00388429+0.0232894j -0.034368+0.00216944j 0.00543591+0.00183769j -3.94178e-05+0.00287545j 0.012703+0.00066519j -0.0115863-0.00227952j 0.00823193-0.00587021j 0.0017555-0.012635j -0.0107216-0.00624541j 0.0131006-0.00344475j 0.00226241-0.00796456j -0.00490262+0.0104593j 0.00329189+0.0048377j -0.010165+0.0116527j -0.000792702+0.00234275j 0.0259749-0.0126738j 0.00275922+0.0189303j -0.0174294-0.00994029j -0.00598623-0.00776567j 0.0103986-0.018643j 0.0230714+0.00489515j -0.0108221+0.00720968j 0.00591432-0.002885j 0.00802438+0.0146589j 0.00380936+0.000390389j -0.011569+0.0224837j 0.0339228-0.00402581j 0.0179581+0.00865043j -0.00669777+0.00274276j 0.0236733+0.0107751j 0.00961518-0.00652104j 0.0126591+0.00117547j -0.027107-0.000862361j 0.0137376-0.015695j 0.0168861-0.00842794j 0.00962575+0.00641249j 0.00456236+0.0105097j -0.00594415-0.010663j 0.00196243-0.00446463j -0.00644364+0.00526512j -0.00800697-0.0204439j 0.0405299-0.0167247j -8.80218e-06+0.00561487j 0.0184103+0.015816j 0.0115597+0.00621177j -0.025777-0.0139765j 0.00502623-0.00462028j -0.00331684+0.0130207j 0.00356472-0.00181185j 0.0106443+0.0123023j -0.00800547+0.0172931j 0.0155386-0.0066774j 0.0384864-0.00019958j 0.00821612+0.0135711j 0.00607869-0.00839914j 0.0171918-0.0188289j -0.00499132-0.0116421j -0.000248-0.0150181j -0.0219711-0.0116419j -0.00960173+0.00170195j -0.00809991+0.00913567j 7.72613e-05+0.00419147j 0.0128536+9.69624e-05j 0.01089+0.00986598j 0.00162296+0.00470934j -0.00499831-0.00884625j 0.0130245-0.00285824j 0.000325357-0.00141173j -0.00397425+0.00874818j 0.0218825-0.000450703j -0.000610951-0.00397974j -0.022839+0.00968946j 0.00679339-0.00784885j -0.00690743+0.00948554j 0.00775815+0.0084585j -0.00162464-0.00793571j -0.00253366+0.00154581j -0.00103993+0.00164229j 0.0135178-0.013389j 0.0103267+0.000381247j -0.0103397-0.00516989j -0.00747129-0.00647051j 0.0244672+0.015956j -0.0145171-0.00652702j 0.00620643-0.00463157j -0.00221746-0.000129862j -0.00371056+0.0100754j -0.00488474-0.00211532j 0.0384474-0.00366602j -0.00554119-0.00415527j 0.0136351+0.0336179j -0.0123224+0.0134355j 0.0220133+0.012767j 0.0106661-0.00955344j 0.00811441+0.0164196j 0.0156964-0.00165343j -0.0139272-0.0211737j -0.0326779+0.00244221j -0.0100158-0.0137775j -0.0106203+0.00164486j -0.0129803+0.000883536j -0.0275293+0.0233219j 0.00134058+0.0071964j 0.009552+0.0161182j -0.00108495+0.0168037j -0.0329032-0.00283608j -0.0183012+0.0207651j 0.0170995+0.0138428j 0.0334454+0.0115801j -0.00279198+0.00954047j 0.039302-0.00812437j -0.00102415+0.00811751j 0.0394383+0.00981917j 0.00808645+0.0203363j -0.0481775+0.0204317j -0.000669208-0.020126j 0.00200669-0.0276983j 0.0225507+0.0100969j 0.0290454+0.0248392j -0.00451404-0.0111217j -0.0100063+0.0278517j -0.007387+0.0039371j 0.0121305-0.00685854j -0.048953-0.00644238j 0.0212236-0.0129076j 0.00471611-0.00334155j -0.00952632-0.00329536j 0.0281241+0.000631774j 0.0148294-0.0298034j 0.0163924+0.004241j -0.0227943+0.00458351j -0.0246904+0.0260096j 0.00239191-0.0496861j -0.024069-0.032041j -0.00221358-0.0143767j -0.00311927-0.0134013j 0.00888313+0.0137042j -0.0169257+0.025274j -0.0107755+0.00103557j 0.026159-0.0356336j -0.00320781+0.00270731j -0.0113038-0.00695473j 0.00535429+0.0333263j 0.0408384+0.0507038j -0.00817098+0.0179616j -0.050302-0.0333637j 0.0189698-0.0464681j -0.0105476+0.0227057j -0.0276723+0.0413504j 
0.0210875+0.0458097j 0.0332427+0.0251581j -0.033659-0.0219746j -0.00646828-0.0222523j -0.0656838-0.018273j 0.00361086-0.0102381j 0.0226233-0.00793439j 0.0136584+0.0315169j -0.0308927-0.0351279j 0.00943222+0.019578j -0.00387002+0.00955164j -0.0155207-0.000931833j 0.0321916+0.0309799j -0.0141628+0.0599974j 0.00397815-0.00482745j 0.0169001+0.0281942j -0.0241967+0.00432532j -0.00249318-0.000885979j -0.0174468-0.0101371j 0.0305315+0.00378509j 0.00858088-0.0120056j 0.00791762+0.0147838j 0.0110052+0.018991j -0.00369063+0.00213789j -0.0140132+0.000385609j -0.00797233+0.0117607j 0.0108188-0.0110289j 0.0280146+0.0238278j -0.000554772-0.015046j 0.00762945+0.0166881j -0.013525-0.0108283j 0.0112445-0.0162946j -0.016549+0.00276163j 0.00103874-0.0140682j 0.0149641-0.0150215j -0.0138147+0.00330433j 0.00996236-0.015697j 0.00728921+0.0181914j 0.00051211+0.0144869j -0.0638366-0.0354602j -0.00302981+0.000631646j 0.00363995-0.000759392j -0.0297887+0.0168312j 0.0168955+0.0221405j 0.0172503-0.00111025j -0.0377648-0.0343996j -0.011628-0.00542596j -0.00927139+0.0433168j 0.0357235+0.035303j 0.0550903+0.0286516j 0.0144233-0.010814j 0.0265276+0.0210229j 0.0175245-0.00692951j -0.000642248-0.00835062j 0.00846401+0.0276865j 0.0262326+0.0108924j -0.00364514-0.00516886j 0.0186037+0.0197186j -0.0235499-0.0127975j -0.0127065+0.0146528j -0.0257499-0.0124404j 0.00778056+0.0152592j 0.0472017+0.0579893j -0.0103695-0.0110723j 0.00418305+0.00908616j -0.0180019-0.00375922j 0.0283719-0.004955j -0.0508202-0.0193554j 0.00879056-0.000132709j 0.00231582+0.00170623j -0.0118566+0.00746452j -0.021203+0.00521278j 0.0348477+0.0330307j -0.0343668-0.00233757j 0.0360379+0.012606j 0.00654649+0.00366164j 0.0242127-0.0255153j 0.0179703-0.0174136j -0.0241996+0.0154602j 0.0100083+0.00883774j 0.040246+0.034022j 0.0311662+0.0231519j 0.00287247-0.00172647j -0.0253019+0.00711675j 0.00277264+0.0353649j -0.0252469-0.0143387j -0.0191943-0.0036335j -0.0140553-0.00136503j -0.0374182-0.000453382j 0.013428+0.0214962j 0.0299797+0.00903464j -0.00418949-0.0161092j -0.0584606-0.0141138j -0.046114+0.0123906j 0.0147889+0.0210411j -0.00575946+0.0143761j 0.030229+0.0293897j -0.0157454+0.000573296j -0.0185342-0.00333983j 0.00669239-0.00992058j 0.00417424-0.0250174j 0.050545-0.0220428j -0.00422649-0.0134004j -0.00573885+0.000620807j 0.0171416+0.0421596j 0.0544402+0.00234373j -0.0293462-0.0301589j 0.0340462-0.0459173j 0.0194213+0.0235517j -0.0206179-0.0640328j 0.00311099+0.0108356j -0.0272084+0.0158575j -0.0260182-0.0364244j -0.00362501+0.0036062j -0.00554078+0.00173554j 0.0102357-0.00988218j 0.0290401+0.0101998j -0.0316085-0.0304417j -0.0201197-0.0373611j -0.00110441+0.00586689j 0.0137641-0.00949684j 0.034778+0.0163371j 0.0331714+0.0249498j -0.00537722+0.0202802j 0.0555986+0.0460967j 0.0351483+0.0173654j -0.0201372+0.0323991j -0.0354577-0.0201569j -0.00620353+0.0182575j 0.00101976-0.0102281j -0.00284891-0.00106788j -0.00498979-0.0014529j -0.00386622-0.0139874j 0.0173879+0.00829458j 0.0185175+0.000915194j 0.0277893+0.0276068j -0.00823704-0.00282085j 0.0146124+0.00574217j 0.0196804+0.00539857j -0.0455574-0.00716844j 0.0143887-0.0191043j -0.00623583-0.0142217j -0.019079-0.0052536j 0.000299091-0.00118665j 0.0105232+0.0109748j -0.0195408-0.0148934j 0.021792-0.000863312j 0.0121848+0.0114578j -0.0217284+0.00461793j -0.0280696+0.0129452j 0.0557058-0.00404522j -0.00800936+0.0713391j 0.0138954+0.00731606j -0.00497216+0.00654954j 0.0173368-0.0105515j 0.00389844-0.0058545j 0.026267+0.000427834j -0.00312392+0.00655501j -0.005748-0.0155913j -0.00838707-0.0329164j 0.0133268-0.00703439j -0.00111117-0.01569j 0.0319922+0.00333009j 0.0189846+0.00814549j -0.0535558-0.0319532j -0.00169522-0.00511483j 0.0221988-0.00317064j -0.028727-0.0117556j 0.0232004+0.0199658j -0.0391288-0.0240676j -0.0242176+0.00944669j 0.0471476-0.00814775j 0.00657885+0.0192987j 0.015775+0.0258917j 0.0507466+0.0210105j 0.0151024-0.0104859j 0.00683896+0.0034636j -0.0115275+0.000237723j -0.000747246-0.00921609j -0.0228602+0.0126121j 0.00286235+0.0132891j -0.025985+0.006185j -0.0277015+0.0272212j 0.0388782+0.0157831j 0.0328886-0.0065041j 0.0250037-0.0572697j 0.038393+0.0129412j 0.0130949+0.00414928j 0.0471498+0.0300341j 0.00535772+0.00278248j -0.0613947-0.0162958j -0.0186527+0.0124896j 0.00056496-0.0320337j -0.0176358-0.0119448j -0.0185796-0.0254095j 0.02122+0.0323199j 0.0264373-0.0237807j 0.0310953+0.0392824j -0.0411399-0.0428242j 0.0094594-0.0155204j -0.0282678-0.00217126j 0.0279649+0.0104542j 0.0296914+0.0210932j 0.014095-0.00730461j -0.00596749+0.0768969j -0.0297044-0.0570027j -0.00266464-0.0664247j 0.0395579+0.0495237j 0.0374542+0.0816498j 0.0556446+0.0513653j 
