0.97918-0j -0.0148654-0j 0.203964-0j -0.00857713-0j -0.00866601-0j 0.0713089-0j 0.0180799-0j 0.0720478-0j 0.0182673-0j -0.00606114-0j -0.00750027-0j 0.0475094-0j -0.00437516-0j -0.000618612-0j 0.0120036-0j 0.0587899-0j -0.000765493-0j 0.00142208-0j 0.0342941-0j 0.0148537-0j -0.000446538-0j 0.00866467-0j 0.00175974-0j 0.00102651-0j -0.00469199-0j -0.00547398-0j 0.0356097-0j -0.00335212-0j -0.00478974-0j -0.000618224-0j -0.00197567-0j 0.00848251-0j 0.0415446-0j 0.00363439-0j 0.0254408-0j -0.000721261-0j 0.0363515-0j 0.00130317-0j -0.00044168-0j 0.00989626-0j 0.0149942-0j 9.94124e-05-0j 0.00424013-0j 0.0060602-0j -0.000631103-0j 0.00259654-0j 0.00152036-0j 0.00865923-0j -0.000260317-0j 0.00371011-0j 0.000931028-0j 0.00357175-0j 0.000115981-0j 7.10237e-05-0j 0.00153034-0j 0.00133032-0j 0.000548728-0j 0.000101484-0j 4.18598e-05-0j -0.00382859-0j -0.00432485-0j 0.0284698-0j -0.00353122-0j -0.00356782-0j -0.000478573-0j -0.00308982-0j -0.000319049-0j 0.0321601-0j 0.0065664-0j -0.00254897-0j -0.000814409-0j 0.00375123-0j 0.0262586-0j -0.000540606-0j -2.82002e-05-0j 0.0265307-0j 0.000951101-0j -0.000360404-0j 0.00741753-0j 0.00067018-0j 0.0229763-0j -0.000441403-0j 0.0189545-0j 0.000112284-0j -0.000294269-0j 0.00423746-0j 0.00605639-0j -0.000445977-0j 6.28782e-06-0j 0.00605604-0j -0.000297318-0j -0.000386227-0j -3.18555e-05-0j 0.00611915-0j 0.00107438-0j -0.000257485-0j 0.00345987-0j 0.00529934-0j -0.000318621-0j 0.000757049-0j -2.60099e-05-0j -0.000212414-0j 0.00349573-0j 0.00087723-0j 0.00437173-0j -0.000101801-0j 0.000126838-0j 0.000618128-0j 0.00302739-0j -2.62795e-05-0j -6.78674e-05-0j 0.000886321-0j 7.10285e-06-0j 0.00139679-0j -2.27587e-05-0j 0.00249747-0j 0.000767576-0j 0.000103563-0j 0.000624533-0j 0.000540862-0j -1.87749e-05-0j 0.000104636-0j 5.79945e-06-0j 0.000797954-0j 0.000633218-0j 0.000446188-0j 9.06178e-05-0j -5.99869e-06-0j 5.85955e-06-0j 0.000202316-0j 5.07452e-06-0j 7.47558e-05-0j 0.000142559-0j 4.18627e-06-0j 2.38849e-05-0j 1.33753e-06-0j 
0.0148654-0j -0.0199821-0j 3.03211e-05-0j 0.00612395-0j -0.00594248-0j -0.102975-0j 9.02143e-05-0j 0.0999236-0j -8.7541e-05-0j 0.00432757-0j 0.00010599-0j 0.000721261-0j -0.00606212-0j -0.0844676-0j -0.00857586-0j 1.76651e-05-0j -0.00206877-0j 5.31259e-06-0j -0.00101035-0j -0.000210039-0j 0.118323-0j 0.0120132-0j 1.30116e-07-0j -7.44196e-06-0j 0.00335001-0j 7.73559e-05-0j 0.000540606-0j 0.00239336-0j -0.00328443-0j -0.0419866-0j -0.00412011-0j 6.3711e-05-0j 1.24832e-05-0j -0.0105518-0j 0.000386227-0j -0.000969521-0j -0.000530023-0j -0.00061852-0j -0.0299966-0j 1.47116e-06-0j -0.000664881-0j 2.96796e-07-0j -0.000243654-0j 4.55173e-05-0j 0.0411646-0j -0.00753858-0j -1.42824e-05-0j -6.24638e-05-0j 0.0516384-0j 0.0103452-0j -0.000441892-0j -7.83569e-05-0j 6.85339e-09-0j 2.12041e-07-0j 0.0129775-0j 0.000606412-0j 0.000760706-0j -2.90986e-07-0j -3.65024e-07-0j 0.00273356-0j 6.11168e-05-0j 0.000432213-0j 0.00252124-0j -0.00244653-0j -0.0325022-0j 4.36639e-05-0j 0.000227796-0j 9.66341e-06-0j 4.93193e-05-0j -0.0035318-0j -0.00226836-0j -0.00541704-0j 0.000398643-0j -0.000726684-0j -0.0057859-0j -0.000386831-0j 4.74576e-06-0j 5.09306e-06-0j 1.10268e-06-0j -0.000962639-0j 6.90387e-06-0j -0.0299778-0j -0.000558426-0j -3.99002e-05-0j 0.000210104-0j -0.000121114-0j 4.54888e-05-0j 0.0290895-0j 1.56327e-08-0j -0.000358659-0j -0.000203878-0j -0.000519168-0j -0.000129361-0j -4.41408e-05-0j 1.06105e-07-0j 3.63866e-06-0j -0.0049963-0j 7.87793e-07-0j 0.0419934-0j -2.15227e-05-0j -0.00533652-0j -0.000294316-0j 0.00484825-0j 4.37716e-06-0j -6.37214e-05-0j 0.026971-0j -8.92089e-07-0j -0.000887872-0j -8.6528e-05-0j 0.00517839-0j -0.00018903-0j -4.24745e-06-0j 3.49516e-10-0j -4.09262e-05-0j -9.242e-05-0j 0.00699889-0j 7.58054e-08-0j -3.68012e-05-0j 0.000861562-0j -1.53765e-05-0j 0.00747548-0j 3.57107e-05-0j 1.44185e-08-0j 0.00449517-0j -6.13159e-06-0j 0.00124374-0j -6.37339e-07-0j 0.00480126-0j -1.39913e-08-0j -3.93813e-06-0j 2.49706e-10-0j 5.15517e-05-0j 0.000798818-0j -2.01977e-08-0j 3.311e-05-0j -1.29723e-08-0j 
0.203964-0j -3.03211e-05-0j -0.0193557-0j -0.000883916-0j 0.000857723-0j 0.0148537-0j -0.176493-0j -0.0144136-0j 0.171264-0j -0.00062463-0j -1.52984e-05-0j 0.00989626-0j 0.000874992-0j -6.37511e-05-0j -0.0575528-0j 0.000242379-0j -1.56139e-06-0j -0.0209334-0j -0.0138628-0j -0.00140958-0j 8.93035e-05-0j 0.0806209-0j -0.0005127-0j 0.0293239-0j -0.000483533-0j -1.11654e-05-0j 0.00741753-0j -0.000345452-0j 0.000474067-0j -6.3711e-05-0j 0.000594687-0j -0.0406704-0j 0.00017128-0j 0.000757049-0j 0.00529934-0j -1.47116e-06-0j -0.00727233-0j -0.0127213-0j -4.55173e-05-0j -0.00093913-0j -0.00912268-0j -0.00195596-0j 1.74812e-05-0j -0.0290564-0j 6.24638e-05-0j 0.000540862-0j -0.000293751-0j 0.0398743-0j 7.83569e-05-0j -0.000742229-0j -0.00908855-0j 0.0500198-0j -4.51656e-05-0j -0.00139741-0j -0.00093108-0j 0.0124723-0j 0.0156457-0j 0.00191767-0j 0.0024056-0j -0.000394555-0j -8.82145e-06-0j 0.0059303-0j -0.00036391-0j 0.000353127-0j -4.93193e-05-0j -6.30234e-06-0j -3.28796e-05-0j 0.000132589-0j -0.0314834-0j 0.000509771-0j 0.00032741-0j 0.000781386-0j 0.0054697-0j -1.10268e-06-0j -2.90617e-06-0j -0.00530762-0j -0.0092845-0j -7.3512e-07-0j -0.000703905-0j -0.00321326-0j 9.47265e-05-0j -4.54888e-05-0j -0.00766204-0j -0.00165286-0j -3.03258e-05-0j 1.74702e-05-0j -0.0290381-0j 4.41408e-05-0j -0.000154859-0j -0.00492108-0j 2.94272e-05-0j -7.87793e-07-0j -6.49761e-08-0j 0.0281776-0j -0.000207583-0j -5.25195e-07-0j 0.000720696-0j -0.000502894-0j 6.37214e-05-0j -7.1842e-05-0j -2.68045e-06-0j 4.24809e-05-0j -0.00069934-0j -0.00856339-0j 0.040677-0j 4.09262e-05-0j -3.69545e-05-0j -0.00296369-0j 1.24813e-05-0j 2.60102e-06-0j 2.72841e-05-0j 0.00830963-0j -3.46234e-06-0j 0.0261256-0j -4.64212e-08-0j -0.00100956-0j -0.000148304-0j -0.00152448-0j 0.00287587-0j -5.13264e-05-0j 3.75482e-06-0j 0.00147931-0j -0.000142832-0j -0.00064841-0j 0.0119957-0j 0.00415158-0j -2.64016e-05-0j 2.4116e-06-0j 0.000138599-0j 0.00770447-0j -2.47362e-06-0j 0.00213551-0j 0.00266643-0j 0.000200081-0j 0.00137157-0j 0.000128505-0j 
0.00857713-0j 0.00612395-0j 0.000883916-0j 0.486826-0j -0.511488-0j -0.000600674-0j -5.00562e-05-0j 0.000631103-0j 5.25919e-05-0j 0.00249695-0j -0.00297132-0j -0.0596237-0j 0.00180239-0j 0.000254844-0j 5.20198e-05-0j 0.0709509-0j -0.000303259-0j 3.0653e-06-0j -0.0430387-0j -6.19024e-05-0j 0.000183956-0j 3.75499e-05-0j -3.64764e-06-0j 2.21265e-06-0j 0.00193292-0j 0.00225507-0j 0.000311923-0j -0.0040369-0j -0.00189751-0j -0.036489-0j 0.000813897-0j -0.00526673-0j 0.00036391-0j 3.18355e-05-0j -0.000651452-0j -0.0425705-0j -0.000306209-0j 3.75185e-06-0j 0.0762074-0j -0.00614452-0j 0.000131342-0j 1.71248e-07-0j 3.71414e-05-0j 0.0109996-0j 0.0358206-0j -6.64885e-05-0j 4.37716e-06-0j 0.00517026-0j -0.0153645-0j -3.12523e-05-0j -7.83575e-06-0j -0.00221768-0j 1.99789e-07-0j -3.57651e-07-0j 1.3405e-05-0j -3.68312e-06-0j 1.5798e-06-0j -1.68111e-07-0j 7.21077e-08-0j 0.00157723-0j 0.00178167-0j 0.000249382-0j -0.00139893-0j 0.0014698-0j 0.000197153-0j -0.00372102-0j -0.0377934-0j 0.000281706-0j 2.84566e-05-0j -0.0010098-0j 0.000335505-0j -0.00470775-0j -0.000221191-0j 0.000222708-0j 1.16174e-05-0j 0.000232396-0j -0.000392313-0j -0.0426922-0j 3.21452e-05-0j 2.90434e-06-0j -0.000588345-0j -0.000174867-0j -0.000159664-0j 2.42029e-07-0j 0.0335212-0j -0.00531797-0j -2.52398e-05-0j 0.000183725-0j 9.01988e-09-0j 5.30479e-05-0j -0.0352193-0j -0.000465127-0j 1.31232e-05-0j 2.65184e-05-0j -0.000443164-0j 0.0891628-0j 0.00417557-0j -6.71353e-05-0j -0.000126225-0j 3.28081e-06-0j -1.03041e-05-0j 0.0241969-0j -0.0043871-0j 0.000347964-0j -1.82191e-05-0j 4.19381e-05-0j 2.73401e-07-0j -2.57603e-06-0j 0.0111066-0j 1.08261e-05-0j -0.00803934-0j -0.000365592-0j 1.0189e-08-0j 6.05324e-06-0j -2.74079e-05-0j 0.00301409-0j 0.00092555-0j -2.14669e-07-0j 2.70653e-06-0j -6.85197e-06-0j -7.4379e-06-0j 2.25544e-07-0j -8.00024e-09-0j -0.00100142-0j 0.000251174-0j -1.85948e-06-0j -5.70998e-07-0j 2.47122e-06-0j 8.40553e-09-0j -8.34519e-05-0j -2.12798e-08-0j -1.54956e-07-0j 6.17806e-07-0j -5.77488e-09-0j 5.14838e-08-0j 1.91869e-09-0j 
-0.00866601-0j 0.00594248-0j 0.000857723-0j 0.511488-0j -0.516384-0j -0.000631103-0j -5.25919e-05-0j 0.000637144-0j 5.30953e-05-0j -0.00252283-0j 0.00299826-0j 0.0602416-0j -0.00160909-0j -0.000257485-0j -5.25589e-05-0j -0.0715943-0j 0.000306009-0j -3.09706e-06-0j 0.0384229-0j 6.24638e-05-0j -0.000164227-0j -3.35228e-05-0j 3.68071e-06-0j -1.97535e-06-0j -0.00195295-0j 0.00218825-0j -0.000315155-0j -0.00139525-0j 0.00199207-0j 0.0368671-0j -0.00385511-0j 0.00532131-0j 0.000353127-0j -3.21654e-05-0j -0.000225158-0j -0.041309-0j 0.000321469-0j -3.79073e-06-0j 0.0263392-0j -0.00596245-0j -0.000622115-0j -1.73022e-07-0j 3.60408e-05-0j 0.00380173-0j -0.0376057-0j -2.29801e-05-0j 4.24745e-06-0j -0.00542792-0j 0.0727756-0j 3.28098e-05-0j -2.70823e-06-0j 0.0105042-0j 1.93869e-07-0j -1.23613e-07-0j -6.34944e-05-0j 3.86667e-06-0j -7.48288e-06-0j 1.76489e-07-0j -3.41545e-07-0j -0.00159357-0j 0.00172887-0j -0.000251966-0j -0.0014698-0j 0.00148387-0j -0.000199197-0j 0.00123517-0j 0.0381851-0j 0.000273359-0j -2.87515e-05-0j -0.000937458-0j -0.00353017-0j 0.00475654-0j -0.000232396-0j 0.000216109-0j -1.17378e-05-0j 0.00023462-0j 0.000396378-0j -0.0414272-0j 3.11927e-05-0j -2.93444e-06-0j 0.000195297-0j -0.000183725-0j -0.000148225-0j -2.44537e-07-0j 0.0352193-0j -0.00516039-0j -2.65184e-05-0j 0.000185484-0j -9.11335e-09-0j -0.000558169-0j -0.0355564-0j 0.000154396-0j 1.27344e-05-0j 2.67723e-05-0j -0.000430032-0j -0.029597-0j 0.0043871-0j 2.22851e-05-0j -0.000117182-0j 3.18359e-06-0j -1.08261e-05-0j 0.0224633-0j -0.00442909-0j 0.000365592-0j -1.69138e-05-0j -0.000441272-0j 2.65299e-07-0j -2.70653e-06-0j -0.00368676-0j 1.09297e-05-0j 0.0845898-0j -0.000369091-0j 9.88711e-09-0j -6.36921e-05-0j 9.09786e-06-0j 0.00279815-0j -0.00030723-0j -2.25544e-07-0j 2.73243e-06-0j 2.27447e-06-0j -6.90503e-06-0j 2.27703e-07-0j -8.40553e-09-0j 0.010537-0j 0.000233179-0j -1.72626e-06-0j 1.89539e-07-0j -2.60022e-05-0j 8.48598e-09-0j 0.000878079-0j 7.06369e-09-0j -1.43855e-07-0j -6.50054e-06-0j -5.36115e-09-0j -5.41712e-07-0j -2.01884e-08-0j 
0.0713089-0j 0.102975-0j 0.0148537-0j 0.000600674-0j -0.000631103-0j 0.475024-0j -0.00126617-0j -0.499088-0j 0.00133032-0j -0.000441403-0j 0.00052526-0j 0.00345987-0j -0.000318621-0j 0.00861552-0j -0.0831512-0j -0.00411717-0j -0.0102523-0j 0.000103563-0j 0.00249747-0j 0.098948-0j 0.00621901-0j -0.0600217-0j -0.000123238-0j 7.47558e-05-0j -0.000341694-0j -0.000398643-0j 0.00259328-0j 0.00071363-0j 0.000335435-0j 0.00428254-0j -0.000143878-0j 0.000617739-0j 0.00302549-0j -0.0506169-0j -0.00541606-0j 0.0049963-0j -0.00254577-0j -0.00902727-0j -0.0089441-0j 0.000720696-0j 0.00109196-0j 7.23972e-06-0j -0.059053-0j -0.00129015-0j -0.00420409-0j 0.105713-0j -0.0105318-0j -0.000606423-0j 0.00180326-0j 0.0496896-0j 0.0188535-0j 0.000260113-0j 8.44634e-06-0j -1.51202e-05-0j -0.0213134-0j 0.0088619-0j -0.00380113-0j -7.1071e-06-0j 3.04844e-06-0j -0.000278817-0j -0.000314957-0j 0.00207332-0j 0.000247299-0j -0.000259827-0j 0.00331516-0j 0.000657789-0j -2.32348e-05-0j 0.00234206-0j 0.000478198-0j 0.00017851-0j -5.93094e-05-0j -0.0259854-0j -0.00183894-0j 0.00374487-0j 0.00059015-0j 0.0019321-0j 6.9264e-05-0j -2.62464e-05-0j 0.000540183-0j -0.00933371-0j -0.0048914-0j -0.0029404-0j -0.00132742-0j -0.000777812-0j 2.06082e-05-0j -0.0293537-0j -0.000424141-0j 0.00308936-0j 4.57911e-07-0j 0.000441032-0j -2.16522e-05-0j -0.00782117-0j 0.000666646-0j 0.000445628-0j 7.8242e-05-0j 5.48158e-05-0j 0.023048-0j -0.00112817-0j -0.0021225-0j -0.0105436-0j -0.000523438-0j 1.48758e-05-0j -0.0242155-0j -6.14342e-05-0j -0.000306161-0j 0.000705194-0j -0.000878632-0j 0.0082786-0j 0.0613052-0j 0.000549955-0j -4.94245e-06-0j 6.45464e-05-0j 5.17266e-07-0j 0.000101721-0j -0.00139229-0j 0.0166369-0j -0.000163409-0j 0.000689886-0j -0.00869799-0j 0.0220202-0j -0.000377838-0j -0.000724835-0j -4.06148e-07-0j -0.00552756-0j -4.43456e-05-0j 0.00597581-0j 0.00183503-0j 0.000125536-0j 4.26723e-07-0j 1.47337e-05-0j -1.08031e-06-0j 0.000497986-0j -0.00198545-0j -2.93173e-07-0j -0.000165455-0j 9.74059e-08-0j 
-0.0180799-0j 9.02143e-05-0j 0.176493-0j -5.00562e-05-0j 5.25919e-05-0j 0.00126617-0j 0.459923-0j -0.00133032-0j -0.483222-0j 3.67836e-05-0j -4.37716e-05-0j -0.00087723-0j 2.65518e-05-0j 3.75421e-06-0j 0.0103869-0j 0.00104388-0j -4.46742e-06-0j -0.116356-0j -0.000633218-0j -0.0123602-0j 2.70993e-06-0j 0.00749767-0j 0.138461-0j -0.0839899-0j 2.84745e-05-0j 3.32203e-05-0j -0.000657509-0j -5.94691e-05-0j -2.79529e-05-0j 3.75185e-06-0j 1.19898e-05-0j 0.00734004-0j -0.000767094-0j -6.71068e-05-0j 0.00137321-0j 4.37716e-06-0j 0.000645465-0j -0.0344725-0j -7.83575e-06-0j 0.00856339-0j -0.000276859-0j -0.0164238-0j -7.82912e-05-0j -0.0153297-0j -3.68312e-06-0j 0.000140153-0j -0.0402179-0j -0.00720559-0j 1.5798e-06-0j 6.58775e-05-0j 0.0719959-0j 0.00309069-0j -0.0191611-0j 0.0343011-0j -2.82568e-05-0j 0.033841-0j -0.0145154-0j 0.0161229-0j -0.00691559-0j 2.32348e-05-0j 2.62464e-05-0j -0.000525677-0j -2.06082e-05-0j 2.16522e-05-0j 2.90434e-06-0j -5.48158e-05-0j 1.93623e-06-0j -0.000593815-0j 0.005682-0j -1.48758e-05-0j 4.94245e-06-0j -6.9264e-05-0j 0.000466253-0j 3.28081e-06-0j 1.7114e-07-0j -0.000489873-0j -0.0251593-0j 2.1872e-06-0j 0.0064185-0j 0.000579917-0j 0.00124018-0j -2.57603e-06-0j 0.000336559-0j -0.00918717-0j -1.71735e-06-0j -7.8242e-05-0j -0.00503969-0j 2.70653e-06-0j -0.00173925-0j -0.000111821-0j 1.80435e-06-0j -6.85197e-06-0j 1.93323e-07-0j 0.005295-0j -0.0284205-0j -4.56798e-06-0j 6.14342e-05-0j -0.0134051-0j -1.85948e-06-0j 0.000655086-0j -1.51794e-07-0j -1.23965e-06-0j -6.45464e-05-0j 0.0223152-0j -0.00363784-0j 6.17806e-07-0j -0.010378-0j -0.000514361-0j 0.000163409-0j 1.59484e-07-0j 4.11871e-07-0j -0.0234457-0j -0.00196469-0j 0.00120866-0j -4.03756e-07-0j 4.43456e-05-0j 0.0593563-0j 0.00814862-0j 0.000540418-0j -0.00136815-0j -1.09571e-07-0j -0.00856142-0j 0.00154264-0j -1.47337e-05-0j 0.016108-0j -0.000371286-0j 0.0216745-0j 3.64046e-08-0j -0.00162079-0j -0.00535184-0j 0.00410326-0j 0.00588199-0j 0.000123359-0j 0.00111354-0j -0.00195428-0j -0.000369969-0j 
-0.0720478-0j 0.0999236-0j 0.0144136-0j 0.000631103-0j -0.000637144-0j 0.499088-0j -0.00133032-0j -0.503865-0j 0.00134305-0j 0.000445977-0j -0.000530023-0j -0.00349573-0j 0.00028445-0j -0.0087048-0j 0.0840129-0j 0.00415451-0j 0.0103452-0j -0.000104636-0j -0.00222962-0j -0.0998453-0j -0.00555204-0j 0.0535845-0j 0.000124355-0j -6.67385e-05-0j 0.000345235-0j -0.000386831-0j -0.00262015-0j 0.000246648-0j -0.000352152-0j -0.00432692-0j 0.000681493-0j -0.000624141-0j 0.00293584-0j 0.0511414-0j -0.00187193-0j 0.00484825-0j 0.00267264-0j 0.00912082-0j -0.0030913-0j 0.00069934-0j -0.00517217-0j -7.31474e-06-0j -0.0573031-0j -0.000445908-0j 0.00441361-0j 0.0365372-0j -0.0102197-0j 0.000636645-0j -0.00854133-0j -0.0521659-0j 0.00651623-0j -0.00123205-0j 8.19605e-06-0j -5.22591e-06-0j 0.100953-0j -0.00930354-0j 0.0180045-0j 7.46128e-06-0j -1.44393e-05-0j 0.000281706-0j -0.000305625-0j -0.0020948-0j 0.000259827-0j -0.000262313-0j -0.00334951-0j -0.000218349-0j 2.34755e-05-0j 0.00227266-0j -0.000483154-0j 0.000165721-0j 0.000624052-0j 0.0262547-0j -0.0019321-0j 0.0036339-0j -0.000596266-0j 0.0019506-0j -6.99818e-05-0j -2.54687e-05-0j 0.000524176-0j 0.00943044-0j 0.00162367-0j -0.00308936-0j -0.00123232-0j 0.000785872-0j 2.16522e-05-0j -0.0284838-0j -0.000445628-0j 0.00311893-0j -4.62657e-07-0j -0.00464053-0j -2.18595e-05-0j 0.00259619-0j 0.000646892-0j 0.000449893-0j 7.59235e-05-0j -1.81957e-05-0j 0.0242155-0j 0.000374489-0j -0.00197043-0j -0.0102311-0j -0.000549955-0j 1.38101e-05-0j -0.0244473-0j -6.45464e-05-0j -0.000284227-0j -0.00742004-0j -0.000852596-0j 0.00869799-0j -0.0203498-0j 0.000555218-0j 5.20044e-05-0j 6.51642e-05-0j 5.01938e-07-0j -0.00107031-0j 0.000462162-0j 0.015445-0j 5.42424e-05-0j 0.000724835-0j -0.00878124-0j -0.00730947-0j -0.000350768-0j -0.000731772-0j -4.26723e-07-0j 0.0581609-0j -4.11685e-05-0j 0.00554769-0j -0.000609124-0j -0.00132088-0j 4.30807e-07-0j -0.000155028-0j 3.58602e-07-0j 0.000462309-0j 0.0208908-0j -2.72169e-07-0j 0.00174091-0j -1.0249e-06-0j 
0.0182673-0j 8.7541e-05-0j 0.171264-0j -5.25919e-05-0j 5.30953e-05-0j 0.00133032-0j 0.483222-0j -0.00134305-0j -0.487847-0j -3.71648e-05-0j 4.41686e-05-0j 0.000886321-0j -2.37042e-05-0j -3.79311e-06-0j -0.0104946-0j -0.00105335-0j 4.50794e-06-0j 0.117561-0j 0.000565307-0j 0.0124723-0j -2.4193e-06-0j -0.00669356-0j -0.139716-0j 0.0749822-0j -2.87696e-05-0j 3.22359e-05-0j 0.000664323-0j -2.0554e-05-0j 2.9346e-05-0j -3.79073e-06-0j -5.67911e-05-0j -0.00741611-0j -0.000744363-0j 6.78022e-05-0j 0.000474615-0j 4.24745e-06-0j -0.000677632-0j 0.0348297-0j -2.70823e-06-0j 0.00830963-0j 0.00131137-0j 0.016594-0j -7.59713e-05-0j -0.00529832-0j 3.86667e-06-0j 4.84402e-05-0j -0.0390262-0j 0.00756468-0j -7.48288e-06-0j -6.91605e-05-0j 0.0248836-0j -0.0146394-0j -0.0185933-0j 0.0118553-0j 0.000133841-0j -0.0355275-0j 0.0687537-0j -0.0169264-0j 0.0327564-0j -2.34755e-05-0j 2.54687e-05-0j 0.000531125-0j -2.16522e-05-0j 2.18595e-05-0j -2.93444e-06-0j 1.81957e-05-0j -1.95629e-06-0j -0.000576219-0j -0.00574089-0j -1.38101e-05-0j -5.20044e-05-0j 6.99818e-05-0j 0.000489873-0j 3.18359e-06-0j -1.72914e-07-0j -0.000494561-0j 0.0254201-0j 2.12239e-06-0j 0.00622831-0j -0.000585927-0j -0.000411671-0j -2.70653e-06-0j 0.000312447-0j 0.00928238-0j -1.80435e-06-0j -7.59235e-05-0j -0.005295-0j 2.73243e-06-0j 0.00175727-0j 0.00117658-0j 1.82162e-06-0j 2.27447e-06-0j 1.87595e-07-0j 0.00534568-0j -0.0275783-0j 1.51631e-06-0j 6.45464e-05-0j 0.00444972-0j -1.72626e-06-0j 0.000635674-0j -1.59484e-07-0j -1.15084e-06-0j -6.51642e-05-0j 0.0234457-0j -0.00337722-0j -6.50054e-06-0j -0.0100705-0j -0.000540418-0j -5.42424e-05-0j 1.6101e-07-0j -4.3337e-06-0j -0.0236701-0j -0.00190647-0j -0.0127175-0j 1.34024e-07-0j 4.11685e-05-0j -0.0197029-0j 0.00856142-0j 0.000545591-0j 0.000454148-0j -1.01721e-07-0j -0.00864337-0j 0.00162079-0j 0.000155028-0j 0.014954-0j -0.000344686-0j -0.0071947-0j -3.83048e-07-0j -0.0016363-0j 0.056312-0j -0.00136205-0j 0.00546059-0j -0.00129798-0j 0.00103376-0j 0.0205629-0j 0.00389281-0j 
0.00606114-0j 0.00432757-0j 0.00062463-0j 0.00249695-0j 0.00252283-0j 0.000441403-0j 3.67836e-05-0j 0.000445977-0j 3.71648e-05-0j 0.656932-0j -0.418096-0j -0.000571793-0j -0.243889-0j -0.00035015-0j -7.14741e-05-0j 0.00036391-0j 0.000222848-0j -4.21165e-06-0j 0.000212281-0j 4.54888e-05-0j 0.000129995-0j 2.65351e-05-0j 2.68045e-06-0j 1.5636e-06-0j 0.00136592-0j -0.00309841-0j -0.0422075-0j 0.00097586-0j 0.00139438-0j 0.000179976-0j 0.000575151-0j 2.59772e-05-0j 0.0957424-0j 2.2497e-05-0j -0.0301545-0j -0.000408252-0j -0.0430869-0j 2.65129e-06-0j 0.000128581-0j -5.89261e-05-0j -0.0177724-0j 1.21014e-07-0j -5.10315e-05-0j 1.8559e-05-0j 0.000183725-0j 1.60726e-05-0j -6.01412e-06-0j 2.65184e-05-0j 7.57828e-05-0j 2.29656e-05-0j 1.89417e-06-0j 1.09383e-05-0j -2.74506e-07-0j 8.64568e-08-0j 9.47284e-06-0j 2.70653e-06-0j 1.11639e-06-0j 1.23535e-07-0j 5.09558e-08-0j 0.00111457-0j 0.00125904-0j 0.000176229-0j -0.00199876-0j -0.00201948-0j -0.0266776-0j 0.0008995-0j 9.28806e-05-0j 0.000199071-0j -0.00385058-0j 0.00074205-0j 0.000237089-0j 2.32202e-05-0j -0.000316032-0j -0.0301356-0j 8.20957e-06-0j -0.000319307-0j 1.93501e-06-0j 0.00010492-0j -0.0043497-0j 2.05239e-06-0j 0.000142223-0j 0.0478412-0j 0.000117328-0j 1.71033e-07-0j -0.000166563-0j 2.623e-05-0j 0.00690528-0j 0.0483369-0j 6.37401e-09-0j 3.7487e-05-0j -0.00016829-0j -0.0215299-0j 9.27369e-06-0j 0.00697684-0j 2.18583e-06-0j 7.49584e-05-0j -4.16409e-05-0j -0.00310757-0j -0.0177613-0j 2.31842e-06-0j -1.47223e-05-0j 6.18375e-05-0j -4.20724e-05-0j -3.47007e-06-0j -0.00256362-0j -0.00567481-0j 1.93202e-07-0j -3.68057e-06-0j 1.87396e-05-0j -1.48748e-05-0j 1.97574e-05-0j -3.50603e-06-0j 7.20021e-09-0j -0.000819088-0j 6.62545e-06-0j 1.54594e-05-0j 1.56163e-06-0j -3.06714e-07-0j -3.71871e-06-0j 1.65636e-06-0j 5.46571e-06-0j -3.09892e-07-0j -1.14306e-08-0j 4.93934e-06-0j 1.28828e-06-0j 1.36643e-06-0j 1.3803e-07-0j 1.74632e-06-0j -1.1549e-08-0j 4.11612e-07-0j 5.14408e-09-0j 1.13869e-07-0j 4.3658e-07-0j 4.24365e-09-0j 3.63817e-08-0j 1.35587e-09-0j 
