0.00278399+0.000592404j 0.000475024-0.0008224j 0.00509347+0.00601241j 0.000479909+0.00593487j -0.00709531-0.0259309j 0.00224631+0.00386725j -0.00334502-0.0244526j 0.00220384+0.0103528j 0.0024043+0.0258917j 0.0044992-0.00994235j -0.00441943+0.00335596j -0.000297185+0.00642139j 0.00078875-0.0113493j 0.00232607+0.00184445j 0.00104347-0.0100747j -0.00126093-0.00149985j 0.000386406+0.000520266j 0.00283232-0.00924833j 0.00800194-0.00590212j 0.0029515-0.00326281j -0.00118585+0.00124154j -0.000890488+0.00209508j 0.00453422-0.00545488j -0.00517982+0.00704683j 0.00651956-0.00703463j 0.00118957-0.000957356j 0.0041441-0.00213881j 0.0029541-0.00146267j 0.00154994-0.00201158j 0.000959966-0.00204178j -0.00285375+0.00163021j -0.00522266+0.00431799j -0.000716669+0.00284768j 0.00704083+0.000359967j -0.00534039-0.000258739j 0.00509323-0.00168514j -0.00693205+0.00402852j 0.00445521+0.00278424j 0.0112356-0.00509014j 0.00901589+0.00245707j -0.00089798-0.00740279j -0.0104449+0.00269986j 0.000958793+0.00422189j 0.00081019+0.00235535j -0.0193976+0.0055016j 0.00396622-0.00669714j -0.0122862+0.0031706j 0.0114974+0.00152367j -0.0142127-9.47899e-05j 0.000749683-0.000514265j -0.00808572+0.00128567j -0.0107076-0.000229179j -0.00255392+0.00078384j -0.0108808-7.38909e-05j 0.000705028-0.000424852j -0.00868822-4.82216e-05j -0.0100072-0.000903629j -0.00595986-0.000601366j 0.00429331+0.000573822j 0.00249159+0.000138189j -0.00523997-0.000515624j 0.00174183+0.000500955j -0.00105717-0.000395156j 0.00229819+0.000451964j -0.00504188-0.000557468j -0.000780163-6.96741e-05j -0.00679697-0.00150136j 9.3159e-06+0.000142923j -0.013623-0.00296655j 0.00368675+0.00123436j -0.00113731-0.000462891j 0.00358074+0.00119846j -0.00213079-0.000847316j -5.53961e-05-0.000175558j -0.000363961-0.000282195j -0.00280421-0.000421018j -0.00522655-0.00115495j 0.00323623+0.000196288j 0.00610541+0.0017431j -0.00430958-0.00190933j 0.00221201+0.00103816j 0.00585781+0.0026536j -0.00335338-0.00153161j 0.0016448+0.000397242j -0.00331173-0.00173562j 0.00404087+0.00155763j 0.00391689+0.00186736j -0.00209585-0.00185304j 0.00146079+0.000485077j -0.00111139-0.0026298j -0.00379418+0.000894126j -0.00287577-0.000240659j -0.00359856-0.000324462j -0.00358722-0.00196275j 0.00283341-0.0011141j 0.00403767+0.00166006j -0.00103378+0.000970836j 0.00256122+0.000715397j 
-0.000997986+0.00514782j -0.00785234+0.00198412j -0.00328296+0.00531076j 0.0152735-0.00381771j -0.00517838+0.00229856j 0.0201567-0.00970706j 0.00906267+0.00535889j 0.0127691-0.00143989j 0.00254509-0.00745401j 0.0259353-0.00346945j -0.0165647-0.00155453j 0.0147031+0.00243083j 0.00483371+0.00735836j 0.00441489-0.000826654j -0.00629332+0.000799067j -0.00210599-0.00018376j 0.0048139-0.000582545j -0.00513906-7.00759e-05j 0.0120445+0.00379428j 0.00276098+0.00332617j -0.00336785-0.00144j 0.00212502+0.0012072j -0.00495498-0.00139117j -0.0051081-0.00377143j -6.05749e-05+0.000864077j 0.00660679+0.00497275j 0.00142045+0.00269916j -0.00351182+4.95893e-05j 0.00225623-0.000256951j -0.00153661-0.00166341j 0.0040855+0.00231248j -0.00324825-0.00122916j -0.000973435-0.000767468j 0.00305165+0.00249514j -0.00380529-0.00313795j 0.00349671+0.00303943j -0.00307282-0.00149491j 0.00382313+0.00108364j 0.00298984-0.00352632j 0.00517737+0.00466618j -0.0047982-0.00124371j 0.00191895+0.00293914j -0.00208243+0.00592726j -0.00595452-0.00191224j -0.00460201+0.000215209j -0.00304954-0.00259293j -0.00163786-0.00431969j -0.00204575+0.00173181j 0.00513438-0.00100497j 0.00435045+0.00244183j 0.00194111+0.00452844j 0.0014119+6.81431e-05j -0.000822749+0.00214766j 0.00230621+0.00197691j 0.00114161-0.00228515j -0.00391657+0.00158949j 0.00194965+0.000910808j -0.000748719-0.00106365j 0.000687418+0.000582041j 0.000933881-0.000207645j 0.00328342+0.00200278j 0.0017721+0.00109626j -0.0012296-0.000560645j -0.00139434+0.000591495j 0.00108901+0.00264293j 0.000127359+0.000667956j -0.00120863-9.24015e-06j -0.00110837+0.00111423j -0.00101008+0.000191959j 0.000729167+0.00134886j -0.00116326-0.000573784j 0.00079166+0.00132636j -0.000153018-0.000994545j -0.00042137-0.000655799j 0.000150793-0.000452553j 0.00103103+0.000275936j 0.0013527+8.87276e-05j -0.000451881-0.00200327j -9.22415e-05-0.000146349j -0.000191804-0.00127042j 0.000325018+0.000690769j 1.76014e-05+0.00113498j 0.000286596-0.000102652j 2.91552e-05-0.000173239j -0.000204855-0.000422115j -0.000551115-0.000288025j -0.000735517-0.000190735j -0.00098793-0.00113534j -0.000426691+0.00010037j -6.72483e-05-0.0023587j 3.86102e-05+0.000877642j 0.00167446+0.000660224j 0.000935498+0.00225978j -0.00111463-6.32093e-05j -0.00208416-0.00274371j 0.000334997-0.000890969j 0.00476734+0.00391457j 0.00223016-0.00442258j 
-0.00724368-0.0100599j 0.00871067-0.00675526j -0.0020795-0.00709198j -0.0033224-0.000149039j -0.000196832+0.0030885j 0.00814831+0.00749416j -0.00454048+0.00190753j -0.000924027-0.00628499j 0.000821949+0.00466156j 0.0144242+0.00186039j -0.00541439+0.00151386j 0.00589026-0.00620228j -0.000577468-0.00502151j 0.00123877-0.000207428j -0.00434306+0.000672753j -0.00267739+0.00153367j 0.00406165+0.00527338j 0.000646384-0.0019886j 0.00959484-0.000673167j 0.0023243-0.00498342j 0.000545682+0.00124948j -0.0047512-0.00277543j -0.00341652-0.00424702j -0.00113888+0.000512134j 0.00493682+0.00148031j 0.00451252+0.0021184j 0.00478673-0.00194734j 0.00146104-0.00577881j 0.000517903+0.00371838j -0.00155504-0.00110374j -0.00167745-0.000916681j -0.000200165-0.00358333j 0.00122562-0.00391816j 0.0021285+0.00209444j -0.00413885+0.00210583j 0.0025662+0.000508108j 0.0021642-0.00145512j 0.000317953-0.00103629j 0.00330238+0.0030327j 0.00664892-0.00233865j -0.000270159-0.000377399j -0.0031622-0.00210419j 0.0049366-0.00271121j 0.000592138+0.00378002j -0.000768706+0.00057716j -0.00379253+0.00501117j -0.000469121+0.000679061j -0.00139088-0.000732973j -0.0061787+0.00245389j -0.0049238-0.00456035j 0.00957081-0.00939044j -0.00169472+0.00339954j 0.00177657-0.000132641j -0.00233376-0.00173859j -0.0024973+0.00383471j 0.0127988-0.00193745j -0.0018076-0.00193342j 0.00185576+0.00498686j -0.00364855-0.0027611j -0.0011917-0.000734484j -0.00834741-0.00511526j -0.00357853-0.00460176j 0.00133127+0.00269206j 0.00212644-0.00226444j 8.18838e-05-0.00667027j -0.00160172-0.00341438j 0.00409553+0.000688547j 0.00296898-0.00364997j 0.00269838+0.000696151j -0.00161645-0.00488667j 0.00438489+0.00174529j -0.00324002-0.00511538j 0.000185554+0.00326537j 0.000308907+0.00163204j -0.00143794+0.00174469j -0.00111878-0.000217101j -0.00192125+0.000576714j -0.00218718+0.00525361j -0.000624071-2.09937e-05j -0.000851652+0.00264005j 0.00059167-0.00198522j -5.93415e-05-0.00439772j -0.0012207+0.000234807j -0.000701219-0.000457205j -0.000417518+0.00131681j -0.00216845-0.00114084j 0.00149405+0.000454644j 0.00147996+0.00160153j 0.000250088-0.00160262j -0.0033776+0.00617847j 0.00505262+0.00150613j -0.0031326+0.00125871j 0.000710496-0.00560032j 0.00356386+0.00170344j -0.000993105+0.00467429j -0.0023015-0.00136586j -0.0146427-0.0133043j -0.0126844+0.0158729j 
0.00432609-0.00729324j 0.00414652+0.000133358j 0.011031-0.00555669j -0.00304573-0.00745142j -0.00575614+0.00151726j -0.00592715+0.00276869j 0.00165373+0.00800147j -0.00200856-0.00345323j -0.00444633+0.0104314j -0.00316948+0.0104031j 0.000562534+0.00684254j 0.00718405+0.00806149j 0.00942274+0.00194896j 0.00015078-0.00816147j 0.00317995-0.00535279j 0.00125744-0.00413265j -0.00544968+0.00419733j -0.000584981+0.00428821j 0.00110826-0.00229641j 0.00507567+0.0021996j -0.0020872-0.000700055j 0.00454604-0.00257488j 0.00438441-0.00563214j -0.00431881-0.000953689j 0.0005855-0.00188263j 0.00229863+0.00339252j 0.00147807+0.00383659j 0.00353922+0.00110355j -0.00243257+0.000623534j 0.000683745-0.000209605j 6.58139e-05+0.00277772j -0.000830235+0.000485529j 0.000666447-0.00174677j -0.000811731+0.000342862j -0.00163348-0.00245371j 0.000419858+0.00238461j -0.0021552+0.000236628j -0.000659124-0.00333623j -0.000872088-0.00249562j 0.000890821+0.000733917j 0.00308019+0.00387855j 0.00181744+0.00204691j 0.00581127+0.00158601j 0.000125564+0.00746979j -0.00824948+0.00901131j -0.00404729-0.0036203j -0.0143956-0.0035797j -0.00108884+0.0118538j 0.00288884-0.00879371j 0.00146305-0.00400242j 0.00778529-0.00418912j 0.00439749+0.00185625j 0.00283006+0.00383244j 0.0101943-0.000645563j -0.0105657-0.000744839j -0.00079553-0.00110781j -0.000506915+0.000668654j -0.00210954+0.00629426j -0.00510308+0.000254715j -0.00208476-0.00761024j 0.00385017+0.00699209j 3.74509e-05+3.16258e-05j 0.00628223+0.000644679j 0.00585114+0.00291849j 0.0042905-0.000864613j -0.00475405+0.00183771j 0.000172482-0.000288444j 0.00188278+0.00318272j 0.00210041+0.00668704j 0.00156661+0.000253535j 0.000497362-0.00503214j 0.000438309+0.00532949j 0.000861051-0.00448206j -0.00338731-0.000354743j 0.00163189+0.00480545j -0.00324211+0.0021562j -0.000914245+0.00213204j 0.00178401-0.00156019j 1.93898e-05-0.00604807j -0.0023492-0.00145102j 3.27062e-05+0.00190051j -0.00514394+0.00290844j -0.00121779+0.00245622j 0.00201688+0.00277852j 0.00297014-0.00094272j -0.00196931-0.00544498j 0.00123591-0.00567069j 0.00134474-0.00120569j 0.00442045-0.00259027j 0.00284831-0.00106714j 0.000919414-0.00481448j 0.00348511+0.00650142j -0.0046365+0.00461848j 0.00246916+0.00193721j -0.00313851+0.000568611j -0.00222087-0.00650244j 0.00867742-0.00116242j -0.00245448-0.0125904j 
-0.00109269-0.00545364j 0.000902914-0.00561338j -0.000166397-0.00422955j 0.00369311+0.00618407j -0.00250099+0.00167792j -0.00795948+0.00635079j -0.00903727-0.00734942j 0.0110464-0.00264963j -0.0126862-0.00614671j -0.00986377+0.00124479j -0.00795837-0.00323907j 0.000743996-0.00860321j 0.00249535-0.00416909j 0.00812324+0.00219175j -0.00348482+0.0030547j 0.00139378+0.0090158j -0.0103708-0.00400665j -0.00909658-0.0042102j 0.00300791+0.00528853j 0.00292768-0.00160361j -0.00194768-0.000319014j 0.00590423+0.00634695j 0.00287267+0.00609862j -0.00337839-0.000299001j 0.000446605+0.000609221j 0.00643042+0.00507465j 0.000716737-0.00183938j 0.00280861-0.00152364j -0.00370701-0.00446193j -6.35597e-05-0.00250918j -0.000734656-0.00376378j -0.000113486-0.00444573j 0.00115656+0.0007079j 0.00672503+0.00612212j -0.00135962+0.00037981j -0.000595774-0.00119848j 0.00189496-0.011292j 0.0032397-0.00482211j -0.0072345-0.00491463j 0.00249029+0.00621718j 0.000624287-0.000950233j 0.00332521-0.00119922j -0.00261479+0.00144588j -0.00148889-0.00077054j 0.00275397+0.00903165j -0.00652986-0.00183501j -0.000101134-0.00133442j 0.00583041+0.00617664j -0.000645718-0.00307926j 0.0133167+0.00282863j 0.00207588-0.00467643j -0.00201871-0.00144672j 0.0118692+0.00840638j -0.00665998-0.00499377j 0.00292001+0.00491951j 0.00551037-0.0039379j 0.000310594-0.0026164j 0.006348+0.00687481j 0.00521258+0.0046724j -0.00140856-0.000805107j -0.000739616+0.00447864j -0.00261609-0.0015705j -0.00358845-0.00518122j -0.00567595-0.00722141j -0.00151828-0.00331556j 0.00487337+0.0056392j 0.00176738-0.00228074j -0.00145032-0.00198696j 0.000167231-0.00327716j -0.00185226+0.0013707j 0.000266001-0.00427475j -0.00113923+0.00508543j -2.41217e-05-0.00386229j 0.00359726+0.00613519j -0.00339574-0.00414083j 0.0010518+0.00547322j 0.000484052+0.00347016j 0.00110073-0.000667539j 0.0024199+0.00184775j 0.00263208+0.000177809j -0.00121829+5.35329e-05j -0.000702962+0.00582794j 0.000793371-0.000612549j -0.000951525-0.00457832j 0.000820676-0.000115034j 0.000938867+0.00396828j 0.000966797-0.00151156j -0.000525313-0.00390967j -0.00107433-0.00217872j 0.000223034-0.00590944j -0.00251304+0.0034023j -0.00278682-0.0016166j 0.000339162+0.00476293j -0.00157954-0.00244834j 0.00326834-0.00716104j 0.00364374+0.00202967j -0.00267721+0.00531745j 0.00238922-0.000307507j 
0.000119332+0.00102801j -0.000180054+0.00510967j 0.000359029-0.00156326j 0.00321523-0.00911891j -0.00045173+0.00213229j 0.00731703-0.00557818j -0.0113744+0.0120052j -0.00328222-0.000378857j -0.00848268+0.00806637j -0.00268402-0.000719478j -0.00832947+0.00564635j -0.0172158+0.00756578j -0.00933995+0.00439268j 0.00798212-0.00358196j 0.00801406+0.000371603j 0.0106552-0.00408471j -0.00376678+0.00611255j -0.00242785+0.000963708j 0.0106819-0.0023439j -0.00415117-0.000808249j 0.00195589+0.00203768j 0.0031112-0.00348747j 0.00998805-0.00241012j 0.00298767+0.00219327j 0.00685283-0.000826516j -0.000851086-0.00236189j -0.00273923-0.000508759j -0.000706374-0.00296837j -0.00341499+0.000499917j -0.00192658-0.00302006j -0.00752573-0.0046086j -0.00525346+0.000162713j 0.000931119+0.00289378j 0.00549375-0.000721903j 0.000960064+0.00245289j -0.00170215-0.00531882j -0.00680442-0.000263463j 0.0017705-0.000204987j 0.00111019-0.000599342j 0.00371292+0.00283183j -0.00149105-0.0117009j -0.00571108+0.00310586j -0.00561483-5.25359e-05j -0.00274508-0.00477619j 0.00213035+0.00122397j -0.000925358+0.000566208j 0.00140455+0.00758269j -0.00254787+0.00226792j 0.00607118+0.000634545j -0.0026805+0.0130299j -0.000899298+0.00608996j 0.00258342-0.00379841j -0.00683888+0.00661696j 0.00277503-0.0067653j -0.000919013+0.00760941j -0.00107231+0.00887337j 0.00302071+0.00204931j -0.00293509+0.00604754j -0.00388604+0.00835752j 0.00014383+0.000534021j 0.000501046-0.00487497j 0.00405144-0.0022629j 0.00201898-0.00606463j 0.00405394-0.00755782j 0.00253753-0.00101076j -0.00445164+0.00539268j -0.000585214+0.0030137j 0.00165151-0.00190213j 0.00252292-0.00360292j 0.00151559-0.00406606j 0.000309905+0.000887128j -0.000483937-0.00411813j 0.000455151+0.000164817j -0.00468336+0.00460785j 0.0044326-0.0052155j -0.00169002+0.00204412j -0.000794162-0.000433039j -0.00107528+0.000196697j -0.00431601+0.00566693j -0.00212874+0.00140695j 0.000612134-1.54022e-05j -0.00133859+0.000919409j 0.000269559+4.87752e-05j 0.00305605-0.0021188j -0.00167884-0.000111412j -0.00467756+0.00408476j -0.00148684+0.00455556j 0.00138203-0.00236717j 0.000153899-0.00133319j 0.00147944-0.00258687j -0.00157815+0.0010852j 0.00326059-0.00357576j -0.000598499-0.000258534j 0.00158783-0.00328446j 0.000348767+0.00181484j -0.00284587+0.00394295j -0.000525006-0.00254768j -0.00210254+0.0034524j 
0.00492807+0.00223867j -0.00929102+0.00449877j 0.00046732+2.50735e-05j 0.00634568-0.000117116j 0.00185878-0.000225419j 0.000436426+0.00608623j 0.0111731+0.000638013j 0.00138781-0.00215137j 0.00264939+0.00625027j 2.99894e-05+0.00745605j 0.00501746+0.00597166j 0.0101592-0.00327407j 0.00765221-0.00134875j -0.00188992-0.00986001j -0.00117356+5.0717e-05j -0.002902+0.0021408j -0.00243028+0.00891888j -0.00314028+0.00581484j -0.0100029+0.000114355j 0.00223883-0.00356867j -0.00184804-0.00122317j 0.00328069-0.000793069j -0.00245228-0.00144561j -0.00477012+0.00381225j -0.00583193-0.00429623j 0.00435636-0.00728199j -0.00224687+0.000149262j -0.000460583-0.000701094j 0.00056899+0.00201161j 0.00231229+0.000889606j 0.00678518+0.00267463j 0.000878231+0.00157346j -0.00157009-0.000436746j 0.00190175-0.00594474j -0.000962103+0.00325992j 0.00155956-0.00188489j 0.000232457-0.000834308j -0.000843347+0.00101852j -0.00403513-0.00109783j -0.00372176-0.00510868j 0.00167567-0.00243566j 0.000610165+0.00277795j 0.0045024-0.00310016j 0.00123659-0.00156405j 0.00141325+0.000435594j 0.00410228-0.00106493j 0.000148519+0.00331563j -0.00251812+0.000541945j 0.00438931+0.00512584j -0.0027938+0.0111643j -0.0112784+0.00292982j 0.00154636-0.00250837j -0.00217517+0.002467j 0.00141327-0.00098864j 0.000540888+0.00291077j -0.00938787-0.00240523j -0.00174358+0.000392829j -0.0056318+0.00171473j -0.00455939+0.00391672j 0.0033737+0.000882411j 0.00327956+0.00289541j 0.00148092+0.00398235j 0.00132559-0.0038087j -0.0014425-0.00487497j -0.000676531+0.00402874j -0.00184814-0.00112764j -0.00354683-0.00239144j -0.00445534-0.0013918j 0.000648936-0.00706j 0.00277001+0.00214451j 0.00128725-0.00182824j 0.00195383+0.00221032j 0.00304095-0.00196717j -0.00191253+0.000563528j 0.00133614-0.00307268j -0.00177735+0.0013509j 0.00142381+0.00170717j 0.000416587+5.96953e-05j -0.00442136+0.00372008j 0.0028624-0.00426189j -0.00353387+0.001404j -0.00117838+0.000826894j 0.000623064-0.00276408j -0.000379661-0.000828016j -0.0016113-0.000485355j -0.00298111+0.000279812j -0.00450694+0.00235439j 0.00341002-0.00395937j -0.00147768+0.000600234j 0.00572712-0.00332097j -0.00360143-0.00122996j -0.00046142+0.000737594j 0.000559454-0.00108832j 0.00166558-0.00329024j 0.00231894-0.00670651j 0.000230567+0.00319671j 0.000135556+0.0192157j 0.0139191+0.00157104j 
-0.00746907+0.00366005j -0.00535769-0.00586141j 0.000585848+0.00179485j -0.000467806-0.00146244j -0.00178645-0.00174909j -0.00247937-0.00967437j 0.00172442+0.00444239j -0.00191858+0.00774118j -0.000474402-0.00574419j -0.00666233-0.0105586j 0.000683167-0.00278366j -0.00154445+0.0105497j -6.28198e-05+0.00922941j -0.000130814+0.00702178j -0.000637909-0.00277817j 0.00102986-0.00501631j -0.00144109-0.00944049j -0.00199064-0.00865867j -0.00227152-0.00443502j -0.00203059+0.00764736j 0.000706258-0.0016187j 0.000154947+0.00492549j -0.000583449-0.000548016j 0.00131717-0.00718359j 0.00103311-0.00144434j 0.000418844+0.009333j -0.000228069+0.00151556j -0.0015087+0.00229224j 5.36252e-05-0.00223142j -0.0013465-0.000108373j -0.00319156+0.00197922j -0.000887247+0.0007507j -0.00273421+0.00132885j -0.00293175+0.00861792j 0.00392764-0.00483887j -0.00103573+0.00155331j -0.00281386+0.00504085j -0.0052972+0.00391455j -0.00030787-0.00505107j -0.00208487+0.00180507j 0.00417329-0.00256913j 0.00108072+0.000574933j -0.00332342+0.00506769j 0.00352126+0.00458958j 0.00518418+0.00040029j -0.00164838-0.00390935j -0.00685151-0.0015072j 0.00488056+0.0031094j -0.00210086-0.00309146j -0.00149829-0.00531035j -0.010544-0.00102807j 0.00374064+0.00132951j 0.00569686-0.000971281j -0.0031353+0.000358104j 0.00201421+0.00330534j -0.00811688-5.66276e-05j -0.00298195-0.00016879j 0.00642383+0.00337968j -0.00241866-0.00115044j -0.00549567-0.000689351j 0.00891828-0.00171433j 0.000825764-0.000951246j -0.00256164+0.00036747j -0.00106509-0.00270162j -0.000502924-0.00248161j 0.000440246-0.00341346j -0.00339984-0.00111584j 0.00214083-0.001943j 0.00169663-0.000909459j 0.00387089-0.00174887j -0.00493185-0.00118925j 0.00913402-0.000691966j -0.00673463-0.000293402j 0.00171578+0.000576287j 0.00141403+0.00260769j 0.00409959+0.00218985j 0.00285885+0.00188967j -0.00381084+0.000622038j -0.00574899-0.00242499j -0.00299677-0.00164376j 0.00224709-5.3021e-05j 0.00672996+0.00324758j -0.000152956+4.86971e-05j -0.000885141-0.00203552j -0.00267765-0.00256373j -0.0051481-0.00107725j -0.00497123-0.00233809j -0.00211823-0.00245994j -0.00218782-0.00539621j -0.0051136-0.00073551j 0.000224218+0.00255801j 0.00300212+0.00207116j 0.0055913+0.00177708j 0.000319801+0.0012717j -0.00877023-0.0016016j -0.00153996-0.00719789j -0.00198548-0.00851504j -0.0133765+0.00551355j 
-0.00560868-0.00032951j 0.00288189-0.00163092j -0.00547741+0.0030565j 0.00146475+0.00238589j 0.00743579+0.00130471j 0.000692577+0.00266401j -0.00829931-0.00215126j -0.00466592-0.00394656j -0.000751688-0.00426497j 0.00836547+0.00074258j 3.40193e-06+0.00511546j 0.00157902+0.00316021j -0.0056545+0.00574055j -0.00446291-0.00329179j -0.00630362-0.00642482j 0.00404281-0.00394487j -0.0061656-0.000419756j 0.0039977-0.000932947j 0.00036455-0.00174134j -0.00177062+0.00293434j 0.0013351+0.00107781j -0.000955678+0.000687693j -0.000444146-0.000779121j 0.00569403+0.00402535j 0.00191321-0.00353588j -0.00160021+0.00377553j -0.00234755+0.0049147j 0.0018604+0.00368596j -7.54839e-05-0.00326501j 0.00140484-0.0024184j 0.000257164+0.00371476j -0.000801171+0.00747582j -0.000246729+0.00152483j -0.00180604-0.00141953j 0.00218896+0.00158682j -0.00258274+0.000425894j -0.00027636+0.000360457j -0.00234716-0.00702996j -0.00142252-0.00382916j 0.000533796+0.00153257j 0.00616846+0.0071097j 0.00512584-0.00088483j -0.00418389+0.00152729j 0.000687563-0.00186127j -0.00484753+0.0119225j -0.00512622-0.00433182j -0.0014969+0.000288457j -0.00290269-0.00617572j -0.00553731-0.0035618j -8.30749e-06-0.00863166j 0.00235081+0.00111107j -0.00445225-0.00490466j 0.00085348+0.00435726j -0.000891532-0.00647484j -0.0055383-0.00533263j -0.00146505+0.00501086j -0.00133058-0.00908754j -0.00565023-0.0058542j -0.00318786-0.00685771j -0.000784287+0.00697298j 0.00266388-0.00920559j -6.33481e-05+0.000729813j -1.37232e-05+0.00039778j 0.000551826-0.00230156j -0.000183901-0.00114029j 0.00188942-0.000316767j 0.000969342-0.0022152j 0.00118263-0.00309554j 0.00591104-0.000562929j 0.000738196+0.00746024j 0.00136345+0.00603729j 0.00119305+0.00228681j 0.00068181+0.00269446j -0.00141312+0.000227792j 0.00281572-0.00662445j -1.74566e-05-0.00352745j -0.000155143+0.0006703j -0.000113732-0.00114891j -0.00151458-0.00197691j 0.00419929+2.49406e-05j -0.000611183-0.00322872j -0.00207003+2.40305e-05j 0.00535503-0.00638997j 0.00181149-0.00199706j 0.00244834-0.00262233j -0.00253278-0.00101886j -0.00416156-0.000579894j -4.34245e-05+0.00500189j 0.00408027+0.00157834j 0.00376316-0.00414758j -0.00720692+0.000951242j -5.72655e-06-0.00944286j 0.00370591-0.000556977j 4.24568e-05+0.00123032j 0.00850391-0.00475755j 0.00405844+0.00815464j 0.00151118-0.00334754j -0.000464133-0.00283723j 
-0.000915142+0.000980189j -0.00121406+0.000198106j -0.00716109-0.00534704j 0.00065692+0.00399431j 0.00487689+0.0059307j -0.0020608-0.00344837j -0.000128797+0.00175066j 0.00505978+0.0086194j 6.63733e-05-0.0017396j 0.00240803+0.00212093j -0.0106619-0.00832215j -0.00154806+0.0059818j -0.00920083-0.00637236j 0.00267906+0.00682677j -0.00282924-0.00847973j 0.0022659-0.00576145j -0.00911862-0.0155457j 0.00413016+0.0037939j 0.000749296-0.00633054j 0.00317207+0.00056692j 0.000576709+0.00326373j 0.000659375-0.0051885j -0.000286834-0.0021696j -0.00113432+0.0045548j 0.00342602+0.00408242j 0.000872641+0.000400973j -0.00305808-0.00718059j -0.000444743+0.00736525j -0.000718878-0.00124731j 0.000550588+0.00691343j -0.00134357+0.00407928j -0.00250951+0.000728805j 0.00031674+0.00115244j 0.00091602+0.000374279j -0.00367005-0.000258939j 0.00353675-0.00496046j -0.0018426+0.00625682j 0.00212211+0.00428811j 0.00111545+0.00124083j 0.000423984-0.00377031j -0.00555524+0.00859542j 0.00256772+0.00173738j 0.00756651-0.00767893j 0.005301+0.00335101j 0.00221954+0.00208713j -0.000985907+0.00285384j 0.00108722+0.00740861j 0.00706515-0.000118484j -0.00372374-0.00202376j -0.000923357-0.00081755j 0.000723921-0.0046006j -0.000947464-0.00295526j 0.000132093-0.00625161j 0.00136228-0.00320763j -0.00083618+0.00178046j 0.00408669-0.00274078j 0.00153329+0.00314262j 0.00111341+0.0015458j 0.0018101+0.0044496j -0.00141612-0.00234204j -0.00159273+0.00212494j -0.000760513+0.00285462j 0.00140534-0.00133497j -0.000955041+0.00278204j -0.000809886-0.00176687j 0.00138154+0.0050375j 0.000960419+0.000505714j -0.00232121+0.00385309j 0.000666992+0.00189623j -0.00119155-6.23382e-05j 0.00141492-0.00189654j -0.0015826+4.91852e-05j 0.00216887-0.00184784j -0.0003835+7.54474e-05j -0.000557636+0.00158011j -0.000168651+0.000122608j 0.00237801-0.00275926j 0.000312303+0.000178016j 0.0026206-0.000263997j -0.000924099+0.00291161j -0.000113287+0.000261229j -0.00056161+0.00220757j -0.00154415+0.00254656j 0.000109882+0.00279646j 0.00183871-0.00085764j 0.00142985+0.00249367j -0.000280972-0.000468663j -0.00104465+0.000414382j -1.57356e-06+0.00091517j 0.000732428-0.000417147j 0.00224425-0.00558094j 0.00313074-0.000965846j -0.0013965+0.00201293j 0.00163865-0.00241271j 0.000205873+0.00845816j -0.00619624+0.00338363j 0.00431257-0.00201679j -0.000330576-0.0039401j 
