-0.653325-0.226483j -0.0808497+0.00683867j -0.0123409+0.0814803j -0.0209916+0.00887986j -0.00972793-0.0192116j -0.027103+0.000271356j -0.0226627+0.0440512j 0.0231772+0.0118018j -0.0161127-0.0150469j -0.00208948+0.00570474j 0.00759608-0.0152814j -0.00722207+0.0108774j 0.00260626-0.00754995j -0.0148854+0.00762689j -0.0121693+0.000941713j 0.0103892-0.0218512j 0.0273412-0.000466352j 0.0302691+0.0114654j -0.0243173-0.0072792j 0.0115932+0.0121987j -0.00372026+0.0174299j -0.0371026+0.00232434j 0.0126203+0.0211115j -0.0134147-0.0200062j -0.00122566-0.00474854j -0.00116866+0.00332512j 0.00894745+0.00545522j 0.00829794+0.00533182j 0.01554+0.00998731j -0.0075369+0.00230928j 0.00153352-0.0097871j 0.00633872+0.00746751j 0.00342124+0.00654471j 0.0011962+0.00209811j 0.00509367-0.016514j -0.00166588-0.0117352j 0.0144718-0.00294498j 0.00664087+0.00335272j -0.00858675+0.00582434j 0.00393095+0.00881224j -0.0134398-0.0111583j 0.00513929-0.00153266j -0.00602831+0.00369379j 0.0132088+0.00535082j -0.0160085+0.00910583j 0.000688713+0.00561961j 0.00256345+0.00909736j -0.0189871-0.0170669j 0.000663149+0.00150613j 0.00166603-0.0184918j -0.0133796+0.0174214j -0.00251054+0.00751873j -0.00153872+0.00821655j 0.00816381-0.0113877j 0.00677941+0.0157375j -0.00594157+0.0140243j -0.00490597-0.00380295j 0.00208863-0.0288277j -0.000646168-0.00449665j 0.00275857-0.0039189j -0.000100695-0.00370736j 0.00439748-0.00443054j -0.00174472+0.00174573j -0.00646337+0.00584914j 0.0090867+0.00285541j -0.00270007-0.0113657j 0.000855544+0.000417294j 0.00706215+0.00387463j 0.00442707+0.00256842j 0.00399509-0.000746139j 0.00228714+0.00329629j 0.00189964-0.00289665j 0.0115251+0.00634953j -0.00051976+0.00667207j 0.00586118-0.00525734j -0.00226956-0.000867843j -0.00205252-0.00298528j -0.00441141+0.00116213j -0.00592805-0.00416918j 0.00849453-0.000311683j -0.00545837-0.00112319j 0.00875795-0.00240846j 0.0084472-0.0053479j 0.00102223-0.0048868j -0.00871679-0.000264188j 0.00952935-0.00203936j 9.27018e-05+0.00538161j 0.0100544-0.00273059j 0.00409979-0.00117574j 0.000428298+0.00612698j -0.00337797-0.00773464j 0.00442543-0.0012861j -0.00246539+0.0097846j -0.00186234-0.000248113j -0.0130554+0.000580299j -0.00122219-0.00317844j -0.00819048+0.00312495j 0.00581972-0.00034875j 0.00602481+0.000275955j 0.0054137+0.00956797j 0.000239247+0.00239546j -0.000343147+0.00130085j -0.00329593+0.00491705j -0.00519423-0.0154524j 0.00748123+0.00406605j 0.0119984-0.00463369j -0.000624583+0.00339298j -0.004984+0.00269335j 0.00847365+0.0027805j -0.000587253-0.00982707j 0.00347636+0.0101507j -0.00173966-0.00722606j -0.0161202+0.0127774j 0.00900526-0.0128618j -0.00380027+0.004955j 0.0061102-0.000844439j 0.000446781+0.0025866j 0.00473401-0.00550735j 0.000860447+0.00467053j -0.0098387+0.0113355j -0.0056602-0.00620009j -0.00687608+0.00222454j 0.00508769-0.0218359j 0.00295716-0.00262493j -0.0114799+0.00693612j -6.39278e-05-0.0036374j 0.00156654-0.00283283j 0.0109819-0.0077728j 0.00264689+0.00350106j -0.0176271-0.0108665j 0.00471695+0.00374999j 0.0271144-0.0119647j 0.0178034-0.0136561j -0.0126502-0.00918301j 0.0100157+0.000296418j -0.00156859-0.00514637j 
-0.221146+0.682589j 0.000146118+0.082673j 0.0695608+0.0103232j -0.00683366-0.0053621j 0.0223102-0.0135275j -0.00292341-0.0251171j -0.0456094-0.0131653j -0.0217521+0.0305495j 0.00326415-0.0290224j -0.00106776-0.0069369j 0.0078289-0.00867174j -0.00915032-0.00471011j 0.0130297-0.0171604j -0.00365816-0.00516284j -0.00603185-0.0180872j 0.0339587+0.00189402j 0.00605767-0.0285448j 0.00824431-0.0220434j -0.00230483+0.0394191j -0.0217672+0.0217221j 0.00158675-0.0375469j -0.0177998+0.00508204j -0.0134521+0.0125309j 0.00164795-0.00556513j -0.000956906-0.00427618j 0.00124687-0.00132938j 0.00558123+0.000305727j 0.000485116-0.00549075j -0.000695304+0.00703874j -8.60053e-06+0.0064023j -0.00338213-0.012018j 0.0144999-0.0119656j -0.00909375+0.0053295j 0.00291019+0.000845114j 0.00516146-0.00942396j 0.00860527-0.013524j -0.0208456-0.000732972j 0.00748981-0.00889328j -0.0107501+0.0149718j -0.0165325-0.000404035j -0.00166784+0.00960052j 0.0143634-0.0106544j 0.0124603-0.000396445j -0.0028131-0.0158303j 0.00875926+0.0142999j 0.0189704-0.0077559j -0.0255641+0.0133316j 0.00273167+0.00700668j 0.00718213-0.00715045j 0.0127178-0.0103136j 0.0101828+0.00933562j -0.00223431+0.00183394j -0.0180074+0.0021058j 0.025308-0.00809679j 7.69891e-05-0.000180315j -0.00467148+0.0024905j -0.000391427-0.00287057j 0.00246063-0.00878531j -0.00117694+0.000413963j 0.00149385-0.000937776j 0.0012434-0.000917549j 0.0011873-0.00175392j -0.00146116-0.000355812j -0.0037945+0.00501507j 0.00436696+0.001157j -0.00390504+0.00347198j -0.00228848-0.00668162j 0.00262534-0.00522162j -0.000603023-0.00259627j 0.00325438-0.00180236j -0.00773323-0.0116843j -0.00135871+0.00557989j 0.00172046-0.00524712j 0.000769322+0.00111234j 0.000440333-0.00795563j -0.00507146+0.00358276j -0.00877038+0.00882931j 0.00605066+0.00261503j -0.00767816+0.00591998j 0.0110973+0.0124575j 0.00901402-0.00669271j 0.00181947+0.0013604j -0.000937173-0.00666914j -0.00783334-0.00718384j 0.000763161+0.000780469j 0.00186712-0.00991163j -0.00932486-0.010522j 0.00180385+0.00658888j 0.00667059-0.00833575j 0.0142704-0.00440295j 0.010226-0.00510821j -0.0043436-0.00617323j 0.0068437-0.00472441j -0.001621+0.00197714j -0.0116164+0.0101249j -0.0027489+0.00236478j -0.00451369+0.00360847j 0.00154067-0.0155382j -0.000455275-0.00235244j -0.00290543-0.00531225j -0.000268856+0.00495653j -0.00108323-0.00031096j 0.00440119+0.0117626j 0.0161135-0.00511085j -0.000733968-0.00445941j -0.00906029-0.000421369j 0.000308252+0.00144196j -0.00866978-0.012321j -0.00560553+0.0102139j -0.0116427+0.00387718j 0.00657664-0.00347006j -0.00833856-0.00371208j 0.00183213+0.00890124j 0.0131084-0.00433357j -0.0121418+0.00882254j 0.0070451-0.00791501j 0.0085754-0.00107042j 0.00281465+0.00495011j -0.0123476+0.00116431j -0.00396354-0.00820683j -0.0057877-0.00773266j 0.000208378-0.00722909j -0.0015645-0.00868441j 0.00197433-0.00905408j -0.00483923+0.000853536j -0.00429053-0.00727227j -0.00434028-0.00444603j 0.00346518-0.00662979j 0.00183873+0.00809759j -0.0149556+0.00222164j 0.00543215-0.000151509j 0.010688-0.00880792j 0.0009092-0.00327927j -0.00834992+0.0016308j 0.00159051+0.00164051j 0.00197232-0.00480331j 
0.146665+0.0098553j 0.158545+0.179728j -0.155729+0.208879j -0.164935+0.0634796j -0.0256605-0.0969922j 0.0583238+0.00590186j -0.0105354-3.83643e-05j -0.0119636-0.0805543j 0.0278103-0.106727j 0.0153037-0.0062975j 0.0495584-0.0505325j 0.051202-0.0152165j -0.0120973-0.0136603j 0.0169036+0.0343629j 0.0211192+0.0225873j -0.00161964+0.024519j -0.0126569-0.020454j 0.0120401+0.00896132j -0.0219833+0.019728j 0.013622-0.0229579j -0.0370338+0.00102719j -0.0228181+0.000317027j -0.0233845+0.0113792j 0.000903908-0.0674716j 0.0190429-0.047831j -0.0344643+0.0162921j -0.00113776+0.0180158j 0.00257979-0.00907994j 0.0223585-0.029367j -0.00228491+0.0159339j -0.00665116+0.000378926j -0.0195547+0.0222913j -0.0288763-0.00752127j -0.00804387-0.00805577j 0.0458703-0.0037316j 0.0233588-0.000774201j 0.00873493+0.0185426j -0.00294035-0.00771842j 0.0028433-0.00984241j 0.00315756-0.0124908j 0.0208+0.0133018j 0.00255765-0.00157551j 0.00924942+0.00931457j -0.0179863-0.0021181j -0.0107193+0.00815836j 0.0041967+0.0154696j 0.00802751-0.00988871j -0.00616481+0.0105524j 0.0102247+0.020073j 0.0397581+0.00146893j -0.00727809+0.00240459j -0.0476269-0.00796607j 0.00734106+0.0171685j 0.0167546-0.00897728j 0.00715438-0.01842j -0.00887216+0.0265804j -0.0407204+0.0305606j -0.00331569-0.0563532j -0.0191039-0.0198277j 0.0148586-0.00610853j -0.0156386+0.0196449j 0.0275824-0.0218129j 0.00278045-0.00266173j -0.00467417+0.00526232j -0.0128441+0.0123499j -0.0160609-0.00382683j 0.0123405+0.00483096j 0.00343653+0.0237093j 0.00918899+0.00914322j -0.00304252-0.00879735j 0.00759153-0.0171801j -0.00126763+0.0076686j 0.0156694-0.0121436j 0.00770889-0.00159862j -0.00997851+0.00727578j -0.0060803-0.00327957j 0.00207893-0.00276805j -0.00213562+0.000407753j -0.00566597-0.0119529j 0.00251929+0.0151802j -0.00756722+0.00895991j 0.0136604+0.00979742j 0.0248404+0.00807342j -0.0254145+0.00661329j 0.0111206-0.0057871j -0.000182091+0.00743698j -0.00970252+0.00269778j -0.00276778-0.00377758j 0.0185976-0.000552434j -0.000245871-0.0018085j -0.00783719+0.0116218j -0.00886708-0.00528957j -0.00170185-0.00881653j -0.00923511-0.00539906j -0.00456637+0.00511661j 0.0199225+0.0134623j -0.0018974-0.0237772j -0.00711658-0.00134084j -0.00431662-0.0056641j -0.00655974-0.000845218j -0.0145906+0.00189081j -0.0096776+0.0047879j -0.00742771+0.00157178j -0.0105908+0.00280762j -0.00311963-0.0108828j 0.00523988+0.000677222j -0.00201321+0.00974756j -0.00297087+0.000111369j 0.0123955-0.00763909j 0.00849432-0.0120241j 0.0010343+0.0120677j -0.0230104+0.0181277j -0.0258188+0.0122443j 0.016908-0.0254225j 0.00456918+0.00199236j 0.00999632+0.005343j -0.00677632+0.00421607j -0.00777911+0.00880166j 0.00608866+0.00397011j -0.0208775-0.00462224j 0.0234941-0.0118779j 0.00801034-0.00431698j 0.0293537-0.0203206j -0.0213672-0.0228702j -0.0306844-0.00526697j 0.0219053-0.0387246j 0.00406906+0.00914891j 0.0118352-0.0220611j -0.0317417+0.0801579j -0.0160571-0.0372857j 0.0254634+0.0611634j 0.122846-0.0871397j 0.0993614-0.0748776j -0.0492451-0.0494855j 0.069473-0.0368749j -0.0192244-0.0855989j 
-0.0148169-0.0148763j 0.311023-0.306224j 0.306246+0.318136j -0.0375722+0.128648j 0.0377939-0.0459841j -0.00590234-0.00580648j 0.0272018-0.0494904j -0.0477763+0.0709806j -0.0603263+0.0389935j 0.0414003-0.0263569j -0.0393727+0.0134581j 0.0417408-0.00690778j 0.0294294+0.0118173j -0.0016087-0.0208589j -0.0413036+0.028822j 0.0128092-0.00468163j -0.0368606-0.0233341j 0.0304902-0.0269622j 0.00629944+0.0153018j 0.00288566-0.0122441j 0.00775597+0.0266682j -0.0228032-0.0361107j -0.0272878+0.0568896j -0.0290174+0.0125521j 0.0178547-0.0173524j 0.0233028-0.0205099j 0.0135393-0.0252722j -0.0033973-0.0214945j -0.0366293-0.00360834j -0.000421871+0.0130033j -0.00156597-0.0109034j 0.00640739-0.00355494j -0.014452+0.012119j -0.000583602-0.0011638j 0.00225941-0.00578273j 0.00789037+0.00115865j 0.00948065-0.0109903j -0.0121946+0.00698689j 0.00151841-0.0121566j 0.0161588-0.00349955j 0.0174683-0.00788955j 0.0207105-0.00710728j 0.000780237-0.00997086j 0.00590627-0.0105006j 0.00246008+0.0164335j -0.000759819-0.0113547j 0.00173706-0.00122707j -0.016468-0.00588624j 0.00431153+0.000697168j -0.00644683-0.0252576j 0.00412218-0.00758442j 0.00089626-0.00083602j -0.0215359+0.00939362j -0.0046357-0.0145916j 0.00276087+0.000627248j 0.0374279-0.0145403j -0.00771204-0.00927227j 0.00228254-0.0298847j -0.0115102+0.0303933j -0.00525471+0.00908259j -0.00159827+0.0119166j 0.00576647-0.00796699j -0.00921985+0.00526133j -0.0087055+0.00956211j 0.0053911+0.0146891j -0.0272466+0.0193032j 0.0161128-0.0127938j 0.000232652-0.00475059j -0.000192069-0.00368116j -0.00765167+0.00919154j -0.0115218-0.0179136j -0.0091964-0.00528514j -0.00597642-0.0098861j -0.0161973-0.00176969j 0.00922316+0.00588874j -0.00343472+0.00737777j 0.00877411-0.0110108j 0.0157901-0.00911515j 0.00480298-0.00431111j 0.00972709+0.00361984j -0.00226455-0.00569254j 0.0121279-0.00710202j 0.00677901+0.00768812j 0.000955419-0.00410461j -0.0145622+0.00354178j -0.0039262+0.00159831j 0.00140736-0.00525789j -0.00845494-0.00405975j -0.00871893-0.00871849j -0.0114566-0.0102958j -0.0080979+0.00482595j -0.00622038-0.0040772j 0.00516316-0.00141574j -0.00878968-0.000926021j -0.00272502-0.0036077j -0.000510194-0.00138315j -0.00336112+0.00165382j 0.0148146-0.0113806j 0.00400569-0.00843699j -0.0123062+0.00795253j -0.0141795+0.0203213j 0.0118962+0.0132026j -0.00782269-0.00255537j -0.00498952-0.0116199j -0.00248423+0.00593208j 0.0104307-0.00734431j 0.00494849+0.0146367j -0.00904359+0.00636573j 0.00403719+0.00722691j -0.00193886-0.00525629j 0.00574123+0.00771137j -0.00633964-0.00228422j -0.0106322+0.000420177j 0.00403387+0.00627274j -0.0212296+0.00914072j -0.00809187+0.000308981j -0.00361825+0.00223064j -0.00875281+0.0175921j -0.00289837+0.00364319j -0.00228028-0.00333749j 0.0154448-0.0206285j 0.0205768-0.0390285j -0.0104079-0.00162638j 0.00698811-0.0101664j -0.00639385+0.0136544j -0.0293168+0.00952975j -0.0265709+0.00615533j 0.0107061-0.00774494j 0.0281236+0.0159368j -0.0737635+0.0465015j 0.0533374-0.0456148j 0.02088-0.0641071j -0.0281479-0.023985j -0.0543125+0.0351527j -0.0187949+0.0400316j 0.0289372-0.017912j 
-0.0962933-0.00774198j 0.253543+0.257218j -0.264612+0.248429j -0.0537383-0.0811352j 0.0389189+0.102539j -0.0396645-0.011293j 0.0506149+0.0380939j -0.0611053+0.0105544j -0.0670381+0.00999738j 0.00305685-0.0163607j 0.0416022+0.00229644j 0.004292+0.00772501j 0.0158773-0.0306668j -0.0213433+0.0061751j 0.0323194-0.0117324j -0.00991171+0.0272257j -0.010378-0.021762j -0.0173647+0.00713334j -0.0185964+0.00577769j 0.00331046-0.0184553j -0.0153933+0.0187925j 0.00108816+0.0108013j -0.00150675+0.00882742j 0.0068905-0.0175017j -0.00887961+0.00378034j -0.00410177+0.0113186j 0.0109464+0.00893906j 0.00263031+0.0144363j 0.0189887-0.00338361j -0.00907099+0.000621842j -0.00997208+0.00741446j 0.0024297-0.00277815j -0.0068097+0.0100514j -0.00958574+0.00410972j 0.00206929+0.0190897j 0.00392681+0.000303456j -0.00496361+0.0149723j 0.0279392+0.0106084j -0.00370022+0.00563049j -0.0104332-0.0081646j -0.00542896-0.0200233j -0.00171202+0.00611627j -0.020565+0.00831865j 0.0106413+0.000514213j 0.00830902+0.00899174j -0.00320259-0.0141553j -0.0019645-0.00444109j -0.00296392+0.00801911j 0.00246906-0.0199929j -0.00868516+0.0308918j -0.0298296-0.00298784j 0.00389843+0.00537497j 0.000875693+0.00284387j -0.00676112-0.00458956j 0.00252509+0.00320144j 0.00100062+0.0131211j -0.00774737+0.00284683j 0.0144429+0.00552567j 0.00097998-0.00255496j 0.00207798-0.00474614j -0.00172968-0.00584695j 0.000481364+0.000669177j -0.00863464-0.00529761j -0.00305071-0.00283973j -0.00366071-0.00691814j 0.00202787-0.00544354j 0.000228934+0.00786896j -0.00541716+0.00988167j -0.00267057-0.00254523j 0.0160484+0.00524149j 0.00393965+0.00054838j 0.0241004+0.00332591j 0.0124235-0.00410427j 0.00653136+0.00459102j -0.00751831-0.0027093j -0.00495556-0.00532807j -0.00100357+0.00389117j 0.0066751+0.00681445j -0.00327558-0.00462248j -0.00382857+0.00129203j -0.00733982+0.0120017j -0.00127669-0.000696375j 0.00179897-0.00127574j 0.00137943+0.00444565j 0.00716114-0.0165058j 0.0119895+0.0190797j -0.000382824-0.00667001j 0.00423471-0.00903434j 0.00444066-0.00231208j -0.000494951-0.00606365j 0.0106626+0.00105155j -0.0051275-0.0123369j -4.79795e-06+0.00853614j -0.00455022-0.0173316j 0.00662042+0.00460298j -0.00911984-0.0151939j -0.00574139+0.00295252j -0.000311936-0.00116659j 0.00028232-0.00897845j 0.00326692-0.00252586j -0.00383961+0.00664132j -0.0129509+0.00779362j 0.00516024+0.00070598j -0.00235438+0.00450407j -0.00416244+0.0088479j 0.0013865+0.00624041j -0.000577388+0.0106654j 0.00424985-0.000555945j 0.00998853-0.0275067j -0.00292522+0.0113173j -0.00632456-0.0138101j -0.000723367-0.00985569j 0.000841713+0.00376875j 0.00385788-0.000501536j -0.0131688-0.0055481j 0.00227291-0.00201228j -0.00700074-0.00254562j -0.000264568-0.00887048j -0.00747122+0.00311507j -0.00625158+0.0110427j 0.00498647+0.00915754j -0.00741378+0.0186911j 0.0114835-0.0131899j 0.00114022+0.0175827j -0.00391544-0.00893247j 0.0176091+0.00600233j 0.00639319-0.001171j 0.00201064+0.0131977j -0.0133391-0.00260468j 0.0144084-0.0155766j -0.0100311+0.00992657j 0.00467566+0.0178567j 0.000582029+0.00363941j 0.00559988-0.00796692j -0.00189194-0.00999305j 0.012349+0.00899566j 
-0.0297507+0.00835963j -0.153559-0.158758j 0.18241-0.115776j -0.0396664+0.135909j 0.0452559-0.048222j 0.0121545-0.00618378j -0.00134709+0.0394711j 0.0227877-0.0619636j 0.0431933-0.0687077j 0.0567967+0.0139635j 0.1181-0.0288202j 0.0489301-0.0321225j -0.0645444-0.0274847j 0.0760491+0.0789315j -0.00306142+0.0536668j 0.0149627-0.00359358j -0.0155442+0.0158604j 0.0351276+0.0252216j -0.00314508+0.0107565j 0.0120288+0.00871476j -0.00913056-0.0311795j -0.0276417-0.0121461j -0.0038812-0.0544018j 0.0146084-0.0941812j 0.0338164-0.0594844j -0.059484+0.0183563j -0.0190116+0.0146437j 0.0275291-0.0143348j 0.0788229-0.0373796j 0.00804756-0.00570718j 0.00854183+0.0206238j -0.0136953+0.00419072j -0.0342105-0.0181111j -0.00425261-0.00748612j 0.033049-0.0268089j 0.000185317+0.0159669j -0.022627+0.044443j -0.00328419-0.00251284j 0.0184712+0.00327132j 0.00181466-0.00627767j 0.0153993-0.00465946j 0.0132703+0.0229936j -0.0108439+0.0168401j -0.002932-0.0160439j -0.0219982+0.0157531j 0.0206463+0.0169491j 0.0145907+0.00762527j 0.0195108+0.00927921j 0.0407586+0.043816j 0.0475283+0.0261048j -0.015871-0.0147989j -0.0287433-0.0241059j 0.0287796-0.00801907j 3.66322e-05-0.0214565j 0.0103804-0.0272004j -0.0297154+0.047069j -0.0143131+0.00726914j 0.0171066-0.0326165j -0.00784322-0.0409269j 0.0190696-0.0188739j -0.033927+0.0187785j 0.0349948-0.0287135j 0.0203363+0.00831466j 0.021702+0.0200485j -0.0232318-0.00329911j -0.00920738-0.026175j -0.0014303+0.0118236j 0.0186942+0.0176582j 0.00813635+0.00274929j 0.000710331-0.00501757j 0.0116115-0.00108003j -0.0152385+0.0282961j 0.0157632+0.0154297j 0.0144769+0.0033534j -0.0137111+0.00289396j -0.00650375+0.000924891j 0.0037446+0.0100503j -0.0203414-0.00629062j -0.0134894+0.00490811j -0.00842468+0.0209518j -0.00452362+0.00315026j 0.00170277-0.00308216j 0.0224406-0.0182869j -0.0199265+0.0108985j 0.0133909-0.0190773j -0.00534809+0.0125155j -0.0194492-0.000130787j -0.00972082-0.0197401j 0.00748397+0.0263524j 0.00740027-0.0164565j -0.0120552+0.00592018j -0.00465037-0.0100032j -0.00108916+0.00920096j -0.0127911+0.00433538j -0.0115885-0.00962442j 0.0365971+0.00710082j 0.0145546-0.016787j -0.0131579-0.00793687j 0.0126494-0.0136734j -0.00596933+0.00589435j -0.0043923+0.000889706j 0.0047407+4.68852e-06j -0.0162196+0.00794108j -0.00279716-0.00194558j 0.0057353-0.0172872j -0.00214552+0.00342301j -0.00296683+0.00571546j -0.00912011+0.00661493j 0.00303183+0.00815916j 0.0176004+0.00485388j -0.00348615+0.000947775j -0.0112272+0.0212469j -0.00723567+0.0203809j 0.00921175+0.0112734j 0.0422799-0.00404809j 0.00779028+0.00298113j 0.00140127+0.0199239j -0.0073528-0.00938131j 0.0153916+0.0102542j -0.0153029+0.0156175j 0.00834845+0.0313666j 0.0106369+0.00714869j 0.0165057-0.00557333j -0.0372597-0.0232581j -0.0112319-0.0482522j 0.0146891-0.0474084j 0.00285162+0.00160126j -0.0202549-0.0100166j -0.0504486+0.0917794j 0.0553854-0.0733702j 0.0163688+0.104742j 0.13976-0.0181346j 0.150612-0.052777j -0.0148136-0.0896857j 0.112578-0.11258j -0.071082-0.132014j 
-0.00418916-0.00229636j -0.160077+0.115952j -0.118018-0.159343j 0.09747+0.00197878j -0.00708403-0.180848j 0.00113574-0.00655637j 0.0201988-0.0654875j -0.0693748+0.0233961j -0.0620559-0.0596765j 0.123026-0.129577j -0.0168138-0.0109993j 0.0599427+0.0121878j -0.0265988+0.0797019j -0.0164613-0.0173403j -0.0208016+0.0331938j 0.0103554-0.0271117j 0.0207935+0.00955077j 0.0424062-0.0406281j -0.0190665+0.020218j -0.00160018-0.0165028j -0.0509537-0.00151079j 0.0129567-0.0127086j -0.0476836+0.0997038j -0.0727269+0.0648644j 0.00255247-0.0400663j 0.0361741-0.0182084j 0.0751274-0.0335489j -0.0109828+0.0184822j -0.0387766-0.00962923j 0.00260622-0.0123211j -0.00129698-0.00838865j -0.0191762+0.013644j -0.054377-0.00413266j -0.0375217+0.026125j 0.0387747+0.00528955j 0.025446-0.0141184j 0.0279183-0.00889379j -0.00956898-0.0175806j -0.000387833-0.029538j 0.0143118+0.0124888j 0.0296901-0.0321589j 0.0321963-0.0200009j 0.0118513-0.0082139j 0.0130546-0.0180578j 0.000558742+0.0232937j -0.00965435-0.0227632j -0.00718931-0.000246708j -0.00960939+0.00762887j 0.00372903-0.0142894j 0.0103591-0.0414398j 0.00457328-0.000456649j -0.0157061+0.024151j 0.00868944-0.00221178j 0.0125613-0.0166801j 0.0290234-0.00415238j 0.0518769-0.0207419j -0.0249595+0.0127248j -0.0125367-0.0561828j -0.051809+0.0815092j -0.0202222+0.0092678j -0.0320982+0.00996477j 0.0231444-0.0291178j -0.0228993+0.0201619j -0.0161865+0.0324064j -0.000627444+0.0196958j -0.0357776+0.029009j 0.0181363-0.00722235j -0.0223772+0.0154055j -0.0116565-0.00186243j -0.0152515+0.0240393j -0.0136339-0.020717j -0.019259+0.00612148j -0.015947-0.00733677j -0.0266321+0.00481074j 0.0243883+0.00933465j -0.0101545+0.014928j 0.00548253+0.000385654j 0.0174909-0.0139688j 0.0250427-0.0197828j 0.0379022-0.00533055j 0.000116842+0.0126612j 0.00112541+0.0203543j 0.00682921+0.0140179j -0.00979425-0.0268895j -0.0298468-0.0019482j -0.00382474+0.00912637j 0.00195772+0.012852j -0.00595273-0.00616638j 0.00835415+0.011989j -0.00727568-0.00919871j -0.00861487-0.00801699j 0.000855667-0.00440419j 0.017428-0.0147365j 0.0134586-0.00675459j 0.000329472-0.00282147j -0.00140881+0.00487717j 0.000409074-0.00146598j 0.0293303-0.0171515j -0.00575708-0.0108337j -0.0167141+0.0115925j 0.0036857-0.0065355j -0.0167904+0.0153588j -0.006569-0.00245361j 0.0038357-0.00728919j -0.00270554-0.00477375j 0.025952-0.0048747j -0.0158742+0.0145592j -0.00727632-0.00287216j 0.0167956-0.0012493j 0.0192478-0.00946569j 0.0159586+0.0195399j -0.0190569+0.00127951j -0.0164813-0.0031485j 0.00212978-0.0129701j -0.0146122+0.00257199j 0.0191366+0.0129478j -0.00644377-0.0127798j -0.0110585+0.0161156j 0.00310903+0.0134735j 0.00496058-0.0352349j 0.0571987-0.0426198j 0.0237692-0.0511646j 0.00140368-0.0265315j 0.0101843+0.000638476j -0.0137952+0.00759964j -0.00346637+0.0189142j -0.000930265+0.0320443j 0.00999861-0.00730834j 0.0622693+0.0433521j -0.130668+0.0506995j 0.126094-0.0923071j 0.0525016-0.155137j -0.0198132-0.093298j -0.155842+0.0719893j -0.000893209+0.100656j 0.0700194-0.0640512j 
