-0.00698125+0.0293922j 0.0328325+0.0261465j 0.0578331+0.033743j 0.00908003-0.0363923j 0.0108803-0.00587464j 0.0135854+0.00638102j -0.0575858-0.0389596j -0.0398264+0.010388j 0.0136298+0.0192934j -0.0457513-0.0161108j -0.0297865+0.0423568j 0.0645425+0.00492984j 0.0206749-0.00122171j -0.0162685+0.00774625j 0.0261237-0.00293482j -0.0465409+0.0127672j -0.031959-0.0207128j -0.027787+0.00178462j 0.0302142-0.0111062j 0.0255283+0.038804j 0.00939805-0.0662369j -0.0362568-0.010483j 0.0182113+0.0306341j -0.0633601-0.051103j 0.0294001-0.0432496j 0.00574824+0.0518807j -0.0239072-0.0414573j 0.0378433-0.0583574j 0.04284-0.00422429j 0.104931-0.0616226j -0.0357561-0.0236365j -0.00562001+0.0139055j 0.0151947+0.00165634j 0.0592301+0.0516351j 0.0064471-0.0219422j -0.0313324+0.0163608j 0.0578422-0.0219002j -0.0177324+0.0130802j 0.0408699+0.00667636j 0.00767179-0.00722285j -0.0228405-0.0176943j 0.0253847+0.0251011j -0.0313274-0.00433885j -0.0400325-0.00419732j -0.00931403-0.0157975j 0.0565601+0.0123812j 0.0538918+0.0258073j -0.0444608-0.0269184j -0.00774998-0.0267549j -0.0486617-0.0108573j -0.0110332-0.00124391j -0.012638-0.0102192j 0.0345177+0.00481371j 0.000457417+0.0107804j 0.0141439-0.00515122j 0.00913929-0.012287j 0.00390361+0.0116687j -0.00242352+0.00718116j -0.00972732+0.00141398j -0.0163133-0.0365512j 0.0266705+0.0235199j 0.00748786-0.00450952j 0.0108866+0.022856j 0.0103201+0.000738508j -0.0153137-0.0134254j -0.0012274-0.00778503j -0.0161954-0.0119218j 0.0393802+0.0164028j 0.00908777+0.0244993j -0.00555966+0.00908443j -0.000451271-0.00213586j -0.00515444+0.030853j 0.00865218+0.00163378j 0.0114445+0.0033686j 0.00273124+0.0266577j 0.0104991+0.000618569j 0.0113206+0.00352204j -0.0166152+0.00262731j 0.000425559-0.00402991j 0.0223607-0.00231084j -0.00210905+0.00809954j -0.0292047-0.0212045j -0.00144156-0.00781153j 0.00338743-0.000864879j 0.00146947-0.00531603j 0.00182706-0.00338205j -0.00498723-0.00495784j -0.0291166-0.00736149j 0.0109241-0.0118506j 0.00843029+0.00719591j -0.00234939-0.0162978j -0.00302036+0.00106596j -0.00818752-0.00445993j 0.00566607-0.0177245j -0.0107152-0.0155388j 0.00594598-0.00206043j 0.00604478+0.00038541j -0.00622083-0.00592726j 0.000291331-0.010149j 0.0156218-0.00995045j 0.0158495+0.0063545j -0.00934098+0.00994624j 0.00807335-0.000818752j 0.0123093+0.0004108j 0.000623112-0.00376869j 0.00725663+0.00011514j -0.00702807+0.00321019j -0.0347903-0.0203997j -0.0243423-0.00125998j -0.00668059-0.00553232j -0.00800308+0.00106963j 0.000363258-0.0242576j -0.00228311+0.00307414j -0.0344379-0.00681945j 0.0041271-0.0114683j -0.00172765-0.00971156j 0.00622884+0.00331307j 0.0144674+0.00454977j -0.00112749-0.000981558j 0.0106847-0.000898474j -0.0134724+0.0119405j 0.0308547+0.0145475j 0.00482151-0.0113548j 0.000844345-0.00589443j -0.0170558-0.0257925j 0.00350195-0.0108539j -0.0194023-0.00718107j -0.00329358+0.000962382j -0.00468374-0.00626072j 0.0124462+0.00452863j 0.00769326-0.0051589j 0.0072526-0.00176546j 0.00383701-0.00789664j -0.00194958-0.00404934j -0.00116394-0.00414711j -0.00652282-0.0035333j -0.0107919-0.0136125j -0.00184401-0.0133926j -0.0068756-0.00726737j -0.0053811-0.000148624j 0.00504966+0.000434066j -0.0140559+0.00165119j 0.00963424-0.0068173j -0.00455337+0.00285215j -0.00628462+0.00452439j -0.00530592+0.000538456j 0.025272+0.0132754j -0.018665+0.00329547j -0.00502332-0.00501486j 0.00245529+0.00506622j 0.000332699+0.000652507j 0.00829724-0.00528987j -0.0116372-0.0038327j 0.00383567+0.00100613j 0.0155027+0.0130471j -0.00197725+0.0110767j -0.0132847-0.0107614j 0.00316307-0.0101511j -0.000550184+0.00392805j 0.00614469+0.00284052j -0.00281993+0.0055087j 0.0129762-0.00541748j -0.00805409-0.00326955j 0.00792793+0.0040759j 0.0161107-0.00474476j -0.00579065+0.014762j 0.00306551+0.00690086j -0.00680144+0.00042479j -0.0256521-0.0109325j 0.000319181+0.0235735j 0.00144309-0.00772408j 0.0214755+0.0107162j 0.0187586-0.00834191j -0.00773202+0.00257225j -0.0201052-0.00486783j 0.0130462+0.00121939j 0.0121874-0.0229302j 0.0334974-0.000734146j -0.0106456+0.00501771j -0.00899094-0.0200362j -0.00645211-0.0167962j 0.0272121+0.036845j -0.012212+0.0189735j 0.0364345-0.00622684j 0.0157892-0.0115761j -0.0331765-0.0329554j 0.00658496+0.019411j -0.0316212+0.0269596j -0.023161-0.0432979j 
0.0309344+0.016989j 0.027839-0.0277367j 0.0346668-0.0471994j -0.0448418-0.0106373j 0.000846016-0.021064j 0.00932007-0.00557927j -0.0425464+0.0469534j 0.00924511+0.0450598j 0.0269251-0.0171922j -0.0168941+0.0405117j 0.0525428+0.0260356j 0.00929516-0.0517325j 0.00189556-0.0176902j 0.0123201+0.0123456j 0.00169976-0.0227904j 0.00905731+0.0583909j -0.0290457+0.0211624j -0.00874821+0.0321991j -0.016335-0.0412515j 0.0365276-0.0263049j -0.0645251-0.00323358j -0.0059331+0.0354816j 0.0393266-0.018833j -0.060465+0.0560565j -0.0503624-0.0230769j 0.0593392-0.000354563j -0.0438073+0.0257427j -0.0602836-0.0497083j -0.00432992-0.0274014j -0.0620006-0.101261j -0.028033+0.0393753j 0.0114877+0.0101386j -0.000199052-0.00333471j 0.0467078-0.0635841j -0.0188271+0.00481885j 0.0135868+0.0210001j -0.0316081-0.0581572j 0.0142341+0.0162471j 0.00511444-0.028981j -0.00307827-0.00292606j -0.0318241+0.0159075j 0.0354403-0.0214506j -0.000610971+0.0332352j -0.00323566+0.0328746j -0.0190757+0.0091523j 0.0219179-0.0498444j 0.0342104-0.0401365j -0.0386255+0.0356051j -0.0202647+0.00261746j -0.0143877+0.0424492j 0.00560188+0.0092391j -0.0107213+0.0128394j 0.0117711-0.0284951j 0.0105159-0.00581973j -0.000487782-0.011077j -0.0150727-0.0183861j 0.0148632-0.00346664j 0.0100364+0.00569976j -0.00549344+0.00705286j -0.0443956+0.0109223j 0.0215397-0.0258283j -0.00371727-0.00882189j 0.0272986-0.00604303j 0.00179684-0.00776131j -0.0185343+0.0141152j 0.000332874-0.00101303j -0.0216449+0.0143773j 0.0200491-0.0350151j 0.0276368-0.00878924j 0.0123322+0.00352238j -0.00494524-0.00256125j 0.0347384+0.00393431j 0.00308784-0.006522j 0.00048778-0.0124683j 0.0292779+0.0048943j 0.00213493-0.0115132j 8.28257e-05-0.00989719j 0.000446332+0.0112293j 0.000193751-0.000337313j -0.000363744-0.0093505j 0.0107428+0.00568045j -0.0121048+0.0320016j -0.00813897+0.00275554j 0.00087676-0.00393837j -0.0122556+0.00163493j -0.00596065-0.00317586j -0.00303079+0.00866544j -0.00518961+0.0162893j -0.00856557-0.0146484j 0.0155074-0.00720122j -0.0139435-0.00186475j 0.000677437-0.00188876j -0.0108688+0.00637275j -0.0176056-0.00611729j -0.0162748+0.00680468j -0.00178253-0.00594308j -0.000906442-0.00105168j -0.00405486+0.00351442j -0.0129791+0.00225799j -0.0109186-0.0127761j 0.00791096-0.0117255j 0.0128736+0.012988j -0.00656097-0.00867903j 0.000242535-0.0105044j -0.00678206+0.00367752j -0.00233736-0.0052538j 0.00184269+0.00653545j -0.0167242+0.0254009j 0.00481756+0.0159876j -0.00379698+0.0029592j 0.000631736+0.00891018j -0.0243145-0.00219351j -0.000432887+0.00111765j -0.0105839+0.0314799j -0.00763698+0.00141283j -0.0120596+0.00787717j 0.0124896-0.00789124j 0.00191434-0.0154465j 0.000262445-0.00408232j 0.000419548-0.00387886j 0.00773119+0.011373j 0.0219739-0.0190081j -0.0185506+0.00264279j -0.00774389+0.00515497j -0.027843+0.018937j -0.0173353-0.00399785j -0.00347378+0.0172202j 0.000379461+0.00712501j -0.00611067+0.00215659j 0.00596931-0.0068925j -0.0111497-0.00894934j -0.0103778-0.00823823j -0.00166548+0.00134957j -0.00340824+0.00454098j 0.00109704+0.00531862j -0.00414762+0.00510281j -0.0152181+0.00549102j -0.0146827+0.00253449j 0.0055419+0.0113376j -0.00754926+0.00790974j -0.00957763-0.00401171j 0.0143611+0.0196687j -0.00823148-0.0145878j 0.0076372+0.00511186j 0.014637+0.00264849j -0.00021535+0.00489487j 0.014453-0.0130963j -0.00026097+0.00830861j -0.0014303-0.00227193j 0.00903548-0.00105057j -0.00692717-0.000520516j -0.00948755+0.00049877j -0.00220158+0.000479674j 0.00245012-0.00249602j 0.0110585+0.000929629j 0.01736+0.011406j -0.00536617+0.000529533j -0.00249832+0.00521374j 0.00855191-0.00169635j 0.0199785-0.0171485j 0.0115887+0.00763895j -0.00136293-0.0142941j 1.54947e-05+0.00247873j 0.00385423-0.0118982j 0.000787892-0.00797125j 0.0242804+0.000272575j -0.0177159-0.00136644j 0.00454078+0.00434466j -0.0243846+0.0147524j 0.0104217+0.00244783j 0.00543189+0.00363853j 0.0117301-0.0101269j 0.00223021+0.00140443j -0.00283979+0.000984734j -0.011801+0.0154188j 0.000183558-0.017507j -0.0156336+0.0137011j 0.00690196-0.0352438j -0.0109473-0.0114466j -0.00304292+0.00494193j -0.0205002-0.00115191j -0.00523723-0.0126756j 0.020706-0.0023548j 0.00940524-0.0400163j -0.0263461-0.0132448j -0.0342566+0.0227442j 0.0179934+0.016994j 0.0092978+0.0291404j -0.0377602+0.045555j 
0.00646222-0.0221444j 0.0103685-0.0167468j 0.0337326-0.0194157j 0.00382371+0.0333679j -0.0180865-0.0102743j 0.0267499-0.0051752j -0.0252063+0.0338723j -0.0019351-0.0235986j -0.0120456-0.0458219j -0.017663+0.0134924j -0.0126739-0.0337191j 0.0733178-0.0068502j 0.0422712-0.00866765j 5.90873e-05-0.028229j 0.026605-0.0149105j -0.00948008-0.00472032j -0.0197061+0.00363871j -0.0097059+0.00598262j -0.0241358+0.0159081j -0.0360581-0.0126513j 0.0548493+0.0603033j -0.00617381+0.031351j -0.0267574-0.0435364j -0.0278828+0.0582566j 0.0476872+0.0364849j -0.00811381-0.0686125j 0.0220969+0.0295112j 0.0284303+0.0157969j 0.0539322+0.00388693j 0.0586358-0.0084267j 0.0262728+0.000687831j -0.0429674+0.00323546j 0.018005-0.00282j -0.0964141+0.0258482j 0.0134959+0.0200968j -0.0574431+0.0288035j 0.00444627+0.0196373j -0.041338-0.00602522j 0.00542591+0.00891295j 0.0229264+0.00334573j -0.0136527+0.0105368j 0.015115-0.00344866j -0.0155357+0.000920399j -0.0265113+0.0265355j -0.00621319+0.020369j 0.0299875-0.0236018j 0.0188989-0.0119859j -0.0165577+0.0322869j 0.00270343+0.0228379j -0.0418946+0.0282081j 0.00404327+0.0104196j -0.00968062-0.00749129j 0.00988844-0.0227982j -0.00108505-0.00245955j 0.00313352-0.00242507j -0.0260608+0.00449429j -0.00137385-0.0179948j 0.00407502-0.00969473j 0.00450863+0.00628576j -0.0271364+0.0248468j 0.0140131+0.00398482j -0.00427525-0.00322624j 0.00379314-0.0193599j 0.0163145+0.00126134j 0.000774+0.0201417j -0.0074231-0.000522786j -0.00399588+0.0130379j -0.00145192-0.00608422j -0.00179358-0.0161805j -0.0121685-0.00927203j -0.0040773-0.000599616j -0.0242541-0.0260057j -0.00112774-0.015561j -0.00602465+0.0127582j 0.00732429-0.0211965j 0.0041046+4.67497e-05j 0.0024907+0.00240318j -0.0148983-0.0144968j 0.00884683+0.00548031j 0.0316509+0.0044928j 0.00932202+0.00546279j -0.00829999+0.0145348j -0.00695684-0.00140674j 0.00480843-0.00194896j 0.00769093+0.00439663j 0.00324892+0.00116453j -0.00179936+0.00602015j -0.00706691+0.00219348j -0.00298218+0.0129975j -0.00390774+0.00199234j -0.00319854+0.0115842j 0.00125071-0.0037826j 0.00943723+0.00601064j -0.00677168+0.00455661j 0.000184681+0.00756592j -0.00969761-0.00109303j 0.00347523+0.000301439j -0.00217131-0.00499195j 0.0126604+0.00609987j 0.0120928+0.00698734j 0.0110677+0.00322805j -0.000479312-0.00846128j 0.0164654+0.0037488j -0.0023754+0.00379613j 0.0129104+0.00420976j -0.00175101+0.00326259j 0.0041913-0.00690063j -0.0392177-0.00761753j -0.0195706-0.00239686j -0.0175258+0.000557112j 0.0204678-0.0026826j -0.0164072+0.00624271j -0.00364221+0.00399361j -0.0356788-0.00137308j -0.00456216+0.00731296j 0.00926736+0.013482j 0.00486228-0.00911659j 0.00131171+0.000416403j -0.00262539-0.0011696j 0.0126737+0.00669903j -0.0268921-0.0101565j 0.0161643+0.000452592j 0.00631211+0.0160276j 0.00535232-0.000316578j 0.00298722+0.0197171j -0.0101065+0.0125738j -0.0086816-0.00247703j -0.00256676+6.78112e-05j -0.00902908-0.00314276j 0.0202803+0.00382614j 0.00383082+0.00747634j 0.000588558+0.00474821j -0.0197591-0.000524264j -0.000851574+0.0042287j -0.00132195-0.000548109j -0.01635-0.00680861j -0.00581887+0.0109546j 0.0101942+0.0116374j 0.00184825+0.00191659j -0.00530139+0.00508544j 0.00763808+0.0104185j -0.00947145-0.000715428j 0.00713369+0.0048649j 0.00495811+0.000105548j 0.00120065-0.0116611j -0.0174922-0.00135604j 0.013417+0.00110891j 0.000511431-0.00123601j -0.00395354+0.00328637j 0.0162345+0.00832045j 0.000108494+0.00358204j 0.00514429+0.00913848j 0.00459201+0.000135259j -0.00790819-0.00304855j -0.00207652+0.00344398j -0.0174634-0.00982872j 0.00224654+0.00147958j -0.0115262-0.0136648j -0.000983315+0.0105676j 0.0110558-0.00739444j -0.00221526-0.0103387j 0.0178148-0.00287733j -0.00750189+0.0103494j -0.00300782-0.0055155j 0.0178475-0.0101222j -0.00460978+0.00120119j 0.0178862+0.00604141j -0.00946534+0.00212407j -0.00609816+0.00149875j -0.00364774-0.0154735j -0.00737324+0.00365102j 0.00896883-0.00459219j 0.0130057+0.00348862j -0.00900039-0.0121684j -0.0081462+0.00876569j 0.00750399+0.00327112j 0.0190224+0.0143791j 0.011543-0.00348839j 0.0192929+0.0121211j -0.0379443+0.017088j -0.000792528+0.0093749j -0.000198688-0.00620538j -0.00737939-0.0193853j 0.0298319-0.00703905j 0.0203711+0.0110139j -0.0196824+0.0313923j 0.0422602+0.000436393j -0.0304715-0.037495j -0.0173338+0.017256j 
0.0297976+0.0216646j 0.0179928+0.0207661j 0.0186863+0.0469423j -0.0382966+0.00433331j -0.00644108-0.0265162j 0.0172871+0.0202305j -0.0198127-0.042768j 0.0174249-0.00797036j 0.0162506+0.0177759j -0.00406195-0.0287249j 0.0493913-0.0319081j 0.0194325+0.0763599j 0.00732076+0.0450994j 0.0259708-0.0257744j -0.00537072+0.00894859j 0.0209554-0.0423347j -0.0252646-0.016872j 0.00410703-0.0261659j -0.0482585+0.0576137j -0.0113707-0.00161516j -0.0329506+0.0486556j -0.0173254-0.0209043j 0.0379689-0.0929747j -0.0665615-0.0448077j -0.0063921+0.0287261j 0.0540195+0.03688j -0.0343284-0.0187431j -0.0481979+0.0524569j 0.0189652+0.0584127j -0.0449617+0.0645256j -0.00284244+0.0280078j -0.00221685-0.0448018j -0.00892259+0.0488151j -0.0453003-0.0725931j -0.0169222+0.00728976j -0.0333267-0.0593856j -0.0328534+0.0338987j -0.012597-0.0453955j 0.00214894+0.000587808j 0.00910617+0.00885422j -0.0226756-0.00402947j -0.0031187+0.00356922j -0.00660151-0.0207701j -0.0152973-0.0318622j -0.0117566-0.0142245j 0.035464+0.0303132j 0.0356042+0.0383378j -0.0484737-0.0105978j -0.0328856-0.00607918j 0.00260723-0.0534925j 0.0035369-0.0163242j -0.0149317-0.0201553j 0.0295285+0.0186216j -0.00758067-0.00560373j 0.0166388+0.0113599j -0.0227473-0.0179323j 0.0218317-0.0033019j 0.0115098-0.0029433j -0.0129563+0.0133532j -0.0283825-0.0207344j -0.00534569+0.0120363j -0.0149696-0.00152885j 0.0340492+0.0135261j 0.00925207+0.00961605j -0.0199164-0.0131954j -0.00459328-0.006781j -0.01779-0.00180969j 0.00429993+0.0204462j 0.0142853-0.0027562j 0.00751416-0.000972728j -0.000724255-0.0050616j 0.0309392-0.00407354j 0.00271815-0.000559219j -0.0172472+0.00131887j 0.011656+0.0076346j -0.000792314-0.00186664j -0.0089583+0.000859052j 0.011639-0.0110922j -0.00235004+0.0086583j -0.00588986+0.0234978j 0.00122892+0.00886976j -0.0111504-0.0118292j -0.0121021+0.00194614j 0.00498628+0.00828026j -0.0064228+2.36145e-05j 0.00823071-0.00200884j -0.00756823-0.000240214j -0.003983-0.0139903j -0.0110404+0.000525618j 0.00623678+0.00343137j -0.00992499+0.00119607j -0.00834121-0.00724344j -0.0112443+0.00135435j -0.00567207-0.00916249j -0.00921326-0.0105427j -0.000887968-0.0115847j -0.00606877-0.00356455j -0.00667991-0.00467807j -0.00643761+0.00774837j -0.0141905+0.00975777j -0.00159476+0.00262521j 0.011625-0.0011949j -0.00299512+0.00972896j -0.00408704+0.00784107j -0.00502838-0.000496048j -0.00837055+0.00236427j 0.00544789+0.0104644j -0.00796583-0.0334681j 0.0188642-0.0249572j 0.00561829-0.012676j 0.0121741+0.0175224j -0.00722697-0.0197844j 0.00573699-0.0134136j -0.00301151-0.0348196j -0.0108642-0.0141933j 1.10592e-05+0.00252249j -0.00118048+0.00390484j -0.00742227+0.00580067j 0.00493171-0.00401694j -0.00603089+0.00347051j 0.00680895-0.0108778j 0.00760847+0.0033228j -0.00293852+0.00139335j -0.0128691-0.00110674j -0.0123101-0.00684682j -0.0138916-0.00243192j 0.00124138-0.0182052j 0.00280275-0.0059193j 0.00464009-0.00503937j 0.00166259+0.00205898j -0.0124509+0.0132507j -0.000495537+0.00309308j -0.00373741-0.0036823j 0.00507793-0.00386286j 0.00434434+0.00914391j -0.00797262-0.0116164j -0.00494525+0.00541109j -0.00624299-0.00881143j -0.000729488+0.00203756j 0.00751433-0.00554725j -0.00164494+0.00177602j 0.00501884-0.00275119j -0.00665277+0.0111801j 0.00266994+0.00526938j 0.00260615-0.00452475j 0.000237506-0.0103071j 0.00031997+0.0106721j 0.00201301-0.0018137j 0.000758514+0.000599044j -0.00155597+0.000839499j 0.000705349-0.00334623j -0.00728402-0.000152346j 0.00255559-0.00431357j -0.00128632+0.00618764j -0.000446373-0.00128319j 0.0096215+0.00281812j -0.00154692-0.00728957j -0.00584518+0.000347658j 0.0117706+0.00346062j 0.00820863+0.0199928j -0.00391039-0.00182882j 0.00613556+0.0300669j -0.000617892-0.00911778j -0.00923086+0.000278457j -0.0158595+0.00563366j 0.0165056-0.000619302j 0.000493914-0.00491814j 0.00820564-0.00810137j 0.00133081-0.00965607j 0.0212808+0.00567032j 0.0116117-0.0101784j 0.00541417+0.0184222j 0.000838671+0.00502894j -2.23469e-05+0.0117675j -0.00614574-0.0209411j 0.00678045+0.0226009j -0.0154252+0.0234777j -0.00904601+0.0201034j -0.00461799+0.000662729j 0.00225222-0.0234858j -0.0141921-0.011824j 0.0146611+0.00294309j 0.0277277+0.02547j -0.00842004+0.0342356j -0.0277925+0.0281792j -0.0106922+0.000171185j 0.00628652+0.0262763j 0.0155285-0.00379033j -0.0137231-0.0353238j 
0.0091931-0.0118931j 0.0082353-0.00849616j 0.0113627-0.0114374j 0.00293934+0.0202257j -0.0234779-0.00276887j -0.00145752-0.0153046j 0.000384851+0.0180165j -0.00582939-0.00889089j -0.0243042-0.000317836j 0.00803999+0.00944813j -0.00357647-0.0164368j -0.0036959-0.041138j 0.0128877-0.00775916j -0.0166375-0.0302211j -0.0494933-0.0131559j 0.00765534-0.00541654j -0.0150344+0.041187j 0.0227031+0.00508869j -0.00784483+0.0513924j 0.00815707+0.0455205j 0.0278923-0.0203727j 0.0077175+0.000338831j -0.0300159-0.0411891j 0.0241214+0.0443295j 0.0324616-0.0322394j -0.038585-0.000742987j 0.00552468-0.00852902j -0.0875278+0.0218705j 0.0396056-0.0428679j -0.0690417-0.0386586j -0.0168327+0.0121264j -0.0136371+0.0153726j 0.00791271-0.00822672j 0.0440123+0.0493905j 0.0168309-0.00403991j -0.00264146+0.0583908j -0.0111286+0.00921495j -0.0166655+0.0211609j 0.0156914-0.0255718j 0.00615311-0.0339231j -0.00852388+0.0352371j -6.52456e-06-0.0187487j 0.000306102+0.0100316j -0.000574207+0.0350802j -0.00311468+0.00467358j -0.0146186-0.0409411j 0.0123591-0.0285012j 0.0131299+0.0330766j -0.00366376-0.00629963j 0.0254471+0.0225034j 0.00515036-0.020269j -0.00532046+0.013866j -0.00593603-0.0207804j -0.00312353+0.00953322j 0.00652373-0.021683j -0.0192435+0.0181368j -0.0185159-0.0159015j 0.00328595-0.0131214j 0.00283015+0.0103696j 0.00486138+0.0192437j -0.0050379-0.00472129j -0.0129881+0.00674682j 0.0102692-0.00726245j 0.00810005-0.0150357j 0.0140128-0.00837593j -0.00500743+0.00233532j -0.00156852+0.0152618j 0.00866189-0.000450692j 0.0136125+0.00431415j 0.014527+0.00798444j 0.0025003+0.00670338j 0.00781823+0.00955393j -0.0139556-0.00592737j 0.012199+0.00635704j -0.00629883-0.0122702j -0.000752339-0.0132368j -0.0107514-0.011246j -0.00929324+0.00485751j -0.00290991-0.00236532j -0.00218436-0.0188801j 0.023303-0.00699858j 0.0141788-0.0142814j -0.00255032+0.0181337j -0.0012574-0.0140055j -0.00226347-0.00319253j -0.00717848-0.00225165j -6.37477e-05+0.00538048j 0.00112567+0.0108118j 0.00590602+0.00145648j -0.00233951+0.00684186j -0.00485684+0.00210173j -0.0152248-0.00598486j -0.0006958-0.0033592j -0.00844214+0.00471648j -0.0126691-0.00447561j -0.015987+0.00784742j -0.00685696+0.00645317j -0.0106144-0.00155152j -0.00289091-0.00877612j -0.0142612-0.0129479j 0.00683233-0.00628979j -0.0090238+0.0019128j -0.00402138+0.00582361j 0.0102281+6.40111e-05j -0.0114029-0.0114j -0.00522311+0.00324787j 0.000328031-0.0068222j -0.00657258+0.0140576j -0.00229996-0.0053693j -0.00306821+0.0142974j -0.000836031-0.00515821j -0.0219387+0.00927796j 0.00220642-0.00609597j 0.00503957+0.0148718j -0.0112358+0.00152522j 0.00955157+0.00140842j -0.00422992-0.0059873j 0.00249529+0.0139365j -0.00615858+0.00213907j 0.0101734-0.00963475j 0.00326508+0.0137677j 0.0135796-0.00169718j -0.000817427+0.00475069j -0.0224335-0.00737381j 0.00721683-0.000621116j -0.00112659+0.00774232j -0.0143325+0.00637084j -0.00818234-0.0020711j -0.00762058+0.00123914j 0.00969613-0.0133309j 0.0018059+0.00421596j 0.00295752+0.0043057j -0.00825443+0.00711245j 0.00875413-0.00612837j -0.00810061+5.89807e-06j -0.00149271+0.0090593j 0.0101169+0.0175529j -0.00935209-0.00282896j 0.00245424+0.00864504j -0.00172455+0.00167626j -0.000320575-0.0026602j -0.00221443+0.00546033j 0.00203818-0.00203284j -0.000877735+0.000979831j 0.00495871-0.0079122j -0.0037832+0.00525506j 0.0158887-0.00414062j -0.00180571+0.00353753j -0.00966262-0.00622359j 0.00459316+0.00199942j -0.00879032-0.000761786j 0.00628216-0.00770796j -0.00899305+0.00603146j 0.00199015-0.000187497j 0.00861706+0.00476295j 0.00187157+0.00776042j -0.0198037+0.00105685j -0.0190481-0.00670931j 0.0118318-0.00634107j 0.00154007-0.0132215j -0.00154933-0.00060726j -0.00271811-0.0157445j 0.00861178-0.000905093j -0.000552175+0.00145256j -0.0110614-0.00332472j 0.00934034-0.00393941j 0.0023068-0.00324092j 0.00640483+0.0031395j -0.0143531+0.0021417j -0.00929767-0.00431529j -0.00781114+0.000898321j 0.00750971-0.00936043j 0.00412424-0.00849398j -0.0119312+0.00877303j 0.0121492-0.00479421j 0.0178154+0.000714367j 0.00724191-0.00630508j -0.00856792-0.0202463j -0.00963926-0.00129896j -0.000391613+0.0124862j -0.0181238+0.00686988j -0.00415124+0.0126212j -0.00561557-0.0219993j 0.000608143-0.0160034j -0.0149314+0.0122053j 0.0087647+0.017483j 0.00381615-0.0204338j -0.00273578-0.00878924j -0.0308667+0.00204395j 
