-0.0141988+0.0080289j 0.0152754+0.0141658j -0.0344163-0.0242299j 0.0231975-0.0126063j 0.0137009-0.0258458j 0.0492583+0.0170614j -0.0253675-0.0228406j -0.0148374+0.0140923j -0.0271334+0.0256591j -0.0870916+0.00382898j -0.0204203+0.0115015j 0.101373-0.0358373j 0.0662815+0.00992647j -0.00187143+0.0167422j -0.000490826-0.069066j 0.0415102+0.0432793j 0.0132784+0.0168762j 0.0666193+0.0335319j -0.0698128+0.0940439j -0.0535468-0.0970237j -0.0357266+0.0707767j -0.0407812-0.0159305j 0.0271718-0.00979347j 0.0589098-0.00982348j -0.0351481+0.0048754j 0.0403134-0.0137367j -0.00365898-0.0316893j 0.0020149-0.00396346j 0.0153081-0.00281968j 0.00365771-0.00232199j -0.000634648-0.0120314j -0.0204443-0.00204616j 0.0167755+0.000908695j -0.0216677+0.0222904j -0.014223-0.01435j -0.00111477-0.0330083j -0.000550682+0.0119874j -0.00316845-0.0180896j 0.0267094-0.00802727j 0.0182278-0.00454252j 0.0156732+0.0163582j -0.00956559+0.00866753j 0.0397219+0.0228836j -0.00782246-0.0178526j 0.00773723-0.000279125j -0.0289911-0.0106653j -0.017836+0.0289769j -0.00148717+0.0113869j -0.00686888-0.00720181j -0.00449257-0.0108483j 0.00807358+0.00894519j 0.0115789-0.00194796j -0.009735+0.000233232j -0.00882612+0.00398793j 0.00515351+0.00316319j -0.0156116+0.00425446j 0.00411775+0.00964685j 0.00545277+0.00238891j -0.0132945+0.00200716j -0.00530902+0.00188373j 0.000842114+0.00475659j 0.011353+0.00401229j -0.00462293+0.0066301j 0.00983177+0.00025839j -0.00583552+0.00810861j 0.00345744-4.38919e-06j 0.00569537-0.00419413j -0.00615139-0.0103998j 0.00435848+0.00283006j 0.000202252-0.00725464j 0.0102509+0.00245863j 0.0075708-0.00773012j -0.0097141+0.00683467j 0.00801581+0.0061404j 0.00575376+0.000141163j 0.00712749+0.00687377j 0.0015285+0.00107707j -0.00231327+0.00815374j -0.0120433-0.00859253j -0.0104184+0.0118142j 0.000538064-0.00191642j 0.00196435+0.00242328j -0.00232876+0.0115894j 0.00172358+0.00410924j -6.80015e-05-0.00329925j 0.00813599+0.000241542j 0.0118176-0.000470401j -0.00365097-0.00887278j 0.000583318-0.00300541j 0.0134131+0.0106247j -0.000713917+0.00157146j 0.00548537+0.0119685j 0.0207266-0.00483209j 2.21413e-05+0.00251611j 0.010296+0.00391943j -0.000556881+0.00213201j -5.47392e-05-0.000409049j -0.00346214-0.00131315j 0.010425-0.00335416j -0.00558098+0.0157959j -0.0063356-0.00339601j 0.0107934+0.00737177j 0.0133255-0.000128087j 0.00297046-0.000592277j 0.0034281-0.00805186j 0.00401277+0.0116893j 0.00796575-0.00346844j 0.00393447-0.0034646j -0.0118796+0.0116499j 0.00576081-7.11786e-05j 0.00700658+0.0044148j -0.00685626-0.00204183j 0.0165857-0.00243318j 0.00359988+0.0103858j 0.000143015-0.00857221j -0.0170287-0.00713957j -0.00260647-0.00325766j 0.0113675-0.00962118j 0.00937853-0.00985921j -0.024791-0.00190484j -0.00694303+0.000531014j 0.010156+0.00774353j -0.00156872-0.0123206j 0.0231876+0.00763796j -0.00372611-0.0060122j -0.0130229+0.00795715j -0.00167212+0.000990236j -0.00943582-0.00190073j -0.00228608-0.00113304j -0.00268855-0.00315447j -0.000454833+0.00692913j -0.00460054+0.00284816j 0.0100745-0.00123528j 0.00964871+0.00462193j -0.00223183-0.000439814j -0.000726406-0.0138224j -0.000711606+1.27199e-05j 0.00640448-0.0110903j 0.0111848-0.00300259j -0.00615582-0.00584605j 0.0081581-0.011738j -0.0161089+0.00390901j -0.00962931-0.0059328j 0.00111832+0.0128553j 0.0137906-0.00512962j 0.021767-0.0174517j -7.45799e-05-0.0135342j 0.00456077+0.00229917j -0.00703026+0.000327445j 0.00619496+0.0235895j 0.0231789+0.0160615j -0.0180714-0.0100163j 0.0241919-0.0109797j -0.00751406-0.0135232j -0.0133405-0.00928931j -0.0202615+0.0290486j -0.0207478-0.027705j 
0.00723209+0.0156947j 0.0205325-0.00783573j -0.0234214+0.0178839j -0.0217488-0.0157686j -0.0259041-0.025042j 0.0237747-0.0316415j -0.03025+0.0301418j 0.0202105+0.0147321j 0.0270192+0.039243j -0.0044046+0.0630613j 0.0124719+0.0190074j -0.0312264-0.0887215j 0.0242918-0.0727132j 0.0241698+0.00125373j -0.0828898-0.00809007j 0.0511139-0.00971626j 0.0182184-0.0186166j 0.0488491-0.0565265j 0.103355+0.089143j -0.110357+0.0709393j 0.079066+0.0373473j -0.00728456+0.0314058j -0.00970001-0.0230915j 0.00392578-0.0528896j 0.00262412+0.0248287j 0.00207079-0.0364241j -0.0295269+0.0127988j -0.0048361-0.0169247j -0.00231799-0.0114262j -0.0117092+0.00828293j -0.00126418-0.0150524j -0.00194787+0.0153193j 0.00226616-0.015423j 0.0213996+0.0262994j -0.0154357+0.00564509j -0.0311719-0.00428421j 0.0157572-0.00545086j -0.0194109-0.00930437j -0.00753711-0.0291167j -0.00124646-0.0136686j 0.0234162-0.0186793j 0.0156512+0.0113471j 0.0225218-0.0332933j -0.0205912+0.00537892j -0.00312307-0.0090264j -0.00653152+0.0236652j 0.0268361+0.0209697j 0.00908349+0.00639612j -0.0169523+0.00724356j -0.018371-0.000735194j 0.00704076-0.00842596j -0.00427311-0.0159339j 0.00526215+0.00744257j 0.00508378+0.0162997j 0.00557008-0.0019961j 0.00398182+0.0193334j 0.0132045-0.000170022j 0.00325626+0.00638528j 0.00350725+0.0069105j 0.00068651+0.00195577j 0.00609956-0.0088207j 0.0104383-0.00826802j -0.00833699+0.00594651j 0.000229449-0.00510958j 0.00807096+0.00292391j -0.00533511+0.00847055j 0.000511003-0.00227984j -0.00668834+0.00625729j -0.00157134-0.000180934j -0.0104647+0.00262037j -0.00191513-0.00500336j -0.00685669-0.00721321j 0.00359998+0.000194605j 0.0191958-0.00498773j 0.00276419-0.00212942j 0.0147675-0.00262023j 0.00556549-0.00190129j 0.00665019-0.00115619j -0.00200924+0.0103126j 0.0108461+0.00689675j 0.00556122-0.000784983j 0.0056017+0.000666723j 0.00329442+0.00529354j 0.00941249-0.00196412j -0.0065933+0.00470854j -0.00172283-0.00489029j -0.00469586-0.00972054j -0.00165611+0.000512391j 0.00689565-0.00213518j 0.0080269-0.0150126j 0.00199888+0.00451759j 0.00589277-0.00198195j -0.0114865-0.0114191j 0.00458922-0.00540378j 0.00564647-0.0111254j 0.00650311-0.00274294j -0.00165373-0.000784435j 0.00114476-0.00171701j -0.0010529-0.0162879j 0.0128816+0.00874329j -0.0054273+0.0101838j 0.0132492-0.0110136j -0.00315461-0.00611807j 0.00183883-0.00599951j -0.0133422+0.00172946j 0.0129228-0.00163319j -0.00353416-0.0067878j -0.00324991-0.00848187j 0.016347+0.00509648j -0.00170531-0.00191164j 0.0049825-0.00922887j 0.00144358+0.00197705j -0.000915142-0.0112139j 0.00577874-0.00467797j 0.00263818+0.00252825j -0.000552604+0.0115579j 0.00156135+0.00241928j -0.0145561-0.00581168j -0.00754193-0.0120461j 0.00489022+0.0189468j -0.00975837-0.00127921j -0.000248165-0.00933911j -0.0253057+0.00437008j 0.0143875-0.0103877j -0.00362589+0.00281599j 0.00796386+0.010717j 0.0085974+0.00251847j -0.00713407+0.0051361j 0.00529648-0.00218885j -0.0131286-0.00785373j 0.00484376+0.00173365j 0.00206869-0.00706877j 0.00235304-0.0133111j 0.00898024-0.00555288j 0.00464863+0.00138177j -0.00482413+0.00225482j -0.00331867-0.00148479j 0.00698211+0.00735886j 0.00463778-0.00073069j 0.0256783-0.0106368j -0.0079806-0.00247452j -0.0123876+0.00381481j 0.00780426-0.00610415j 0.0148728-0.00582972j 0.000236554-0.0190871j -0.00245502-0.00469281j 0.000578073+0.0126154j 0.00175313+0.000501021j -0.0177303-0.0182003j -0.0163661-5.81652e-05j -0.0138728+0.00341513j -0.0217701+0.0214299j -0.0194117-0.0211175j -0.0109924-0.0040732j 0.00561048-0.00671932j 0.0183602+0.0245568j -0.0169745+0.0370035j 
-0.00682136-0.00503351j 0.00188071-0.00671404j -0.000148971-0.00478969j -0.0142993+0.00698324j 0.0117045+0.00346143j -0.00852709+0.0014376j 0.000910384-0.0142151j 0.0106578+0.00859089j 0.0156858+0.00928854j 0.0214269-0.0109962j -0.0011465-0.00459173j -0.0116476+0.00931544j -0.00762056-0.00158558j 0.00562395-0.0192396j 0.00472252-0.0276855j -0.00140339-0.014815j 0.00130422+0.0182103j 0.0133962-0.0084029j -0.000531526+0.028729j -0.0432739+0.0370464j -0.0117867+0.0243714j -0.00132792+0.0126878j -0.0117233+0.0101049j 0.0118582-0.000351806j 0.0128718-0.0143869j 0.0114894-0.00757709j 0.00329304-0.0106023j 0.0131089-0.00379643j 0.00380815+0.000291613j 0.0219228-0.0128494j 0.00578548-0.00163691j 0.00761942+0.00123542j -0.0115651-0.00401883j -0.0180694+0.00212315j 0.00877696-0.00168685j -0.0140536-0.00643775j 0.0206397+0.00654308j 0.00358922+0.00203278j 0.0122729-0.00216257j -0.0137216+0.00717387j -0.0101288+0.00131678j 0.00123699-0.00197753j -0.00489205+0.00502398j 0.00870316-0.0048569j 0.0112932+0.00708807j 0.00571989+0.00638582j -0.0104378-0.0031631j 0.00356917+0.0100751j -0.00677865+0.000529502j 0.00663686-0.00185638j 0.00431139-0.00160343j 0.00111351+0.000870396j -0.0162245+0.00297889j 0.00698536-0.00064976j -0.00291754+0.00347137j -0.00127147-0.00212824j -0.00226093+0.00485018j 0.00245326-0.00116168j 0.00561664-0.00718938j -0.000491946-0.00585025j 0.000135235-0.00918519j -0.000281189-0.00229252j 0.00352415+0.00814378j -0.0081353+3.40096e-05j 0.00535804+0.00295668j 0.00725561-0.00171709j 0.00707006-0.000680587j 0.00685514-0.00309953j -0.00118818-0.00075933j 0.00909263-0.00143416j 0.00450024-0.00613896j -0.00406858-0.000907565j -0.000651582-0.00417425j -0.00274616+0.00551342j 0.00569958+0.00117643j -0.00979415+0.000834583j 0.00850653-0.00261488j 0.00045957+0.00367529j 0.00240814+0.00340274j 0.00126307-0.00290123j 0.00056583-0.00381403j -0.00692119-0.00537279j -0.000600693-0.00600437j -0.00585848-0.00420993j 0.00309517+0.00241027j -0.00266656+0.00161046j 0.00022294-0.00662422j -0.0044064+0.00188709j 0.00528853+0.00994056j -0.00863498-0.0046683j 0.00399811+0.00323541j -0.0139901+0.00488455j 0.00221505-0.0016011j -0.00136281+0.00512867j 0.00342717-0.0013499j -0.00983781-0.00768485j -0.00113598+0.0113958j 4.59604e-05-0.00338616j 0.000830662+0.00196501j -0.014794+0.00399904j -0.00163721-0.00658688j 0.00348047-0.00218497j 0.00521347-0.000150984j 0.0023195-0.00258736j 0.000898834-0.00535925j 0.00559731-0.00531432j -0.00075007-0.00139038j -0.00437066+0.000398522j 0.00316159-0.00451779j 0.00245042-0.00789195j -0.00697056-0.000357107j -0.0066634-0.00236565j 2.72176e-05-0.00120621j 0.00226547-0.00111515j -0.00746957+8.72254e-05j -0.00274595-0.00337855j -0.000337397-0.00113765j -0.00421581+0.00107778j 0.00699664+0.00766152j 0.00633843+0.000435599j -0.00343486+0.00775195j 0.000235772-0.0037019j 0.00450302+0.00489668j -0.00832912-0.0053651j 0.00484212-0.00169815j 0.00493902-0.00325947j -0.00441935-0.00441917j -0.00775349+0.0043261j 0.000443849-0.00453466j -0.00454073-0.000493739j -0.00316817+0.00353793j -0.00105701-0.00269919j -0.00489413-0.00187726j 0.00234627+0.00596262j 0.0110095+0.00132184j 0.00489657+0.00250798j 0.00258501+0.0052132j -0.00349421+0.00197778j 0.0061427-0.00476514j -0.00107564-0.00796093j 0.000658643+0.00512659j -0.00517075-0.00454187j 0.0036624-0.00751554j -0.0040864+0.00674355j 0.0102361+0.00477272j -0.00194291-0.00269815j 0.00022814+0.000705052j -0.00544366+0.00425579j 0.00878443+0.00366728j 0.00159416-0.00934385j 0.00389442-0.00551815j 0.00334772+0.000737485j -0.000761445+0.00425115j 0.00294193+0.00605121j 0.0116115+0.000411543j 0.00334693-0.00670209j -0.00105712+0.00479836j 
0.00767095-0.00135547j 0.006389-0.0129632j -0.0149684+0.0241727j 0.0107193+0.0122049j -0.0285003+0.00852247j 0.0246492-0.0472905j 0.000746156+0.0237081j -0.0112298-0.0118074j 0.00350853-0.00039528j -0.0348069+0.0762686j 0.0320642+0.024407j 0.0092438-0.0560313j 0.0106051-0.0660433j -0.00464385-0.011278j -0.0312857+0.0536836j 0.026151-0.0708205j -0.0142435-0.0183613j -0.0356683-0.0853127j 0.0437802-0.0276647j 0.0852746+0.0105921j 0.0323006-0.0208346j -0.0106463+0.0180036j -0.0125163-0.0286731j -0.00982283-0.059238j 0.00694905+0.0481714j -0.00535643-0.0287691j -0.0115885+0.00960942j 0.00349699+0.00432893j 0.0159375-0.00452829j 0.0163892+0.0106184j -0.0104705-0.00694736j -0.0135482+0.00391498j 0.0366018+0.00300069j 0.0107592+0.00514289j -0.0100891+0.00631527j -0.00808203-0.00181019j -0.0311813-0.00327135j -0.0195449+0.0152228j 0.015429+0.0131906j 0.00427042-0.00964802j -0.00178752-0.0210125j 0.0154564-0.00755234j 0.00230337-0.0190019j 0.016197+0.00629214j 0.000887253-0.00932411j -0.0177124+0.00219784j -0.0100207-0.0152337j 0.00576611-0.00165703j 0.00477599+0.00444139j -0.0179688+0.0116452j 0.00316278-0.0107402j -0.000674132-0.000486268j -0.00292246-0.005092j -0.0100833+0.0033887j -0.00052153-0.00285924j -0.000164767+0.00233799j -0.00196304-0.00709787j 0.00510699+0.00457931j -0.0055143+0.0147786j 0.00244344-0.00252505j -0.00365923-0.00439959j -0.00119615-0.0104391j 0.00882684-0.00804898j -0.00836188-0.00951743j 0.0139037+0.00102616j 0.00959034-0.000984938j 0.00240138+0.00337319j -0.00102114+0.000707929j 0.00233052+0.00571771j -0.0072309-0.00286045j 0.00227335-0.00463628j 0.00788332+0.00157009j 0.000746618-0.00551717j 0.00132955-0.0100462j 0.000848459+0.000898273j 0.00307474-0.00431577j -0.00279982-0.0035688j 0.00305893-0.0031193j -0.00912323+0.0114778j -0.00984296-0.0114884j 0.00804048+0.00487625j 0.00516166+0.000789033j -0.0120349-0.00562847j -9.9921e-05-0.00312534j 0.0105295+0.0096406j 0.0147964+0.000304583j 0.00385209-0.00714329j 0.0156204+0.00110621j -0.00441953+0.00568283j -0.00298551-0.00691346j 0.00533249+0.000338795j 0.00175308-0.00762586j 0.00536196-0.00843588j 0.00612204-0.00184419j 0.008413-0.00513349j -0.0122712+7.9286e-05j 0.0082637-0.0021959j -0.010621+0.00108974j -0.00293978-0.00679454j 0.00972755-0.00469704j 0.00600307+0.0115656j 0.000450934-0.016343j 0.0184885-0.00908642j 0.00921043-0.00630382j 0.0128221+0.00876748j -0.0112921-0.0119327j 0.00138902-0.00238372j -0.00260716-0.00343835j -0.00769235-0.000624809j 0.00793001-0.00306162j 0.00506455+0.00113517j 0.00195804+0.00116655j 0.00401339-0.00201338j -0.00188-0.00417659j 0.00289342-0.00438234j -0.00921066-0.00041006j -0.00304196+0.00324358j 0.00741559+0.0101894j 0.00634035+0.0114871j -0.00570661-0.00313849j -0.000291359-0.0011083j -0.00288459-0.0102173j -0.00660401+0.0103158j 0.0144439-0.000325508j -0.00562728+0.00960108j -0.00237004-0.00711434j -0.0053849+0.00519653j 0.0027564+0.00235153j -0.00138937-0.00925542j 0.000106843+0.00161927j 0.00629569-0.000928031j 0.00837696-0.00920663j 0.00494777-0.00235269j -0.00287252-0.00378535j -0.00354958+0.00565935j -0.00263212-0.00190399j 0.000207196+0.00788182j -0.0034077-0.00401487j -0.00183951-0.0144677j -0.00254262+0.014981j -0.000190506+0.00162733j 0.00250475+0.00160938j -0.00224888+0.00720915j -0.00390619-0.0153514j -0.00480354-0.00771982j 0.00444028-0.0100555j -0.00658918+0.0135963j 0.017187-0.00580568j 0.00639488-0.00271003j -0.00165203-0.00190034j 0.00916654-0.00109143j -0.010071+0.02767j 0.00351276-0.0112643j -0.00891882+0.0211352j -0.0338391+0.000339043j -0.0200405-0.00848531j 0.000214665+0.00886341j 
-0.000905278+0.00122627j 0.00157471+0.0215425j -0.00300819-0.0330092j 0.00215289+0.0152937j 0.00416689+0.00064579j 0.00746364+0.0217635j -0.00400146-0.0111098j -0.000834341-0.00639189j -0.0163118-0.00246457j -0.0137159-0.0859704j -0.00152829-0.018814j 0.0394736+0.0766395j 0.0264475+0.026597j 0.00605969-0.0175946j 0.0119132-0.00463055j -0.025119+0.0562355j -0.0122306-0.0166319j 0.0222524+0.0338807j -0.0115975-0.0421916j 0.0853015+0.0630987j -0.0153285-0.0161293j 0.00721373-0.0190003j 0.01169+0.0311365j 0.00135411+0.0503319j -0.0180928-0.0316065j 0.00337122+0.0186837j 0.0130751+0.0121257j 0.00246732-0.0111223j 0.00750453+0.0100136j -0.00228002+0.00289079j 0.00564505-0.0184181j 0.00650747-0.00613611j -0.0181716+0.0114719j 0.00337133+0.00271342j 0.00668685-0.00631862j -0.00166819-0.00280712j 0.0112633-0.00384074j 0.00148272-0.00775924j -0.00283232+0.00546673j 0.00133358-0.000276482j 0.0065934+0.0202739j 0.00945245+0.00396335j 0.00131648+0.0167107j 0.00394775+0.00750753j 0.00557395+0.00381915j 0.00030531-0.0105274j 0.00383427-9.93415e-05j -0.00161894-0.00364733j -0.00425635-0.0111705j 0.00575394-0.0154022j 0.00100676+0.000389069j -0.000940686-0.00518436j 0.00651978-0.00654567j -0.00521689-0.00834927j -0.0104712-0.00251198j -0.0185276-0.00757819j -0.00172538+0.00100361j 0.00439518-0.0132968j -0.00338692-0.00582415j -0.000430084+0.00628938j -0.000632285-0.00260527j 0.0111915+0.00313615j 0.00511203-0.000584713j 0.00383003-0.0054039j 0.0165203+0.00612003j -0.00203595+0.00920535j 0.00193292-3.96315e-05j -0.00285972-0.000202083j -0.0157221+0.00918186j -0.00609338-0.00836173j -0.00123975+0.00486049j -0.0024179-0.00145934j 0.00440325-0.0105521j 0.0109669+0.00573977j -0.000660532+0.00293504j 0.0111836+0.00515213j 0.00896702-0.0015305j 0.0038423+0.000242412j 0.0103143-0.0003317j 0.00032827+0.00433944j 0.001009-0.00378395j 0.000624741-0.00347087j 0.00163876-0.00401536j 0.00970743-0.00148356j -0.0030623-0.00576042j -0.00300311+0.00560399j 0.00292987+0.00601061j -0.0119583+0.00628943j 0.00387944-0.00860579j 0.00579371+0.00435094j -0.0046458-0.00554701j 0.000629555+0.000224039j -0.00228513+0.00858293j 0.000822706+0.00442803j -0.00247091+0.00720051j 0.00701321+3.08798e-05j -0.00777265-0.0068165j 0.00491131-0.0152428j 0.000721578+0.000287556j -0.00490532+0.00687998j -0.00269777+0.00161397j 0.00505491+0.00549634j -0.00456517+0.0112321j -0.0022523+0.00117371j -0.00246555+0.00793643j 0.00613359+0.00170758j 0.000934162-0.0106723j 0.00191276+0.00692013j 0.00616201-0.0010274j 0.000637845+0.00847288j -0.000138397+0.00159007j 0.000631864+0.00908753j -0.00279914+0.00237963j 0.00968507-1.08968e-05j -0.00435075-1.11635e-05j 0.00109966+0.00032875j 0.0026052+0.00348741j 0.00057192-0.00669185j 0.00641476+0.0110965j -0.00765415-0.0047215j 0.0025669+0.00194463j 0.00182486+0.00633519j -0.0021027-0.00325392j 0.000139232+0.00556566j 0.00340391+0.00320621j -0.00648142+0.000753836j 0.00180081+0.00239898j -0.00933811-0.00448103j -0.00550493+0.00307197j 0.00210259+0.00396312j 0.000268798+0.00096426j -0.00640832-0.00124708j 0.00942817+0.00533783j 0.00128172+0.00655548j 0.00115613-0.0185684j 0.00162745+0.000141512j -0.00018865+0.00389823j -0.00619832-0.00415618j -0.00767619-0.000175885j 0.00715087-0.00319611j 0.000486921+0.00115786j -0.000791274-0.00445505j -3.4199e-05-0.00565406j 0.0046257-0.00444245j 0.00826558+0.00150304j 0.000693692+0.0078275j 0.00504404-0.00697578j -0.00483583+0.0225952j -0.0128043-0.00344329j 0.00357774+0.00833295j -0.00201424+0.0056259j -0.00581737+0.00197197j -0.00443551+0.0158396j 0.0103865+0.000710737j 0.00958388-0.0123736j -0.00108183+0.0110564j -0.0125598-0.0272745j 
9.55251e-05+0.00207373j -0.00212596+0.00884893j -0.00534322+0.000262099j 0.00958433+0.00249009j -0.00261976+0.0199807j -0.0050238-0.00259262j 0.00512953-0.00309775j 0.00923678-0.000947616j -0.00477881+0.00226564j 0.00430434-0.00320178j -0.00864445-0.00818601j -0.00651711+0.0207449j 0.00589606+0.0131171j -0.0236896+0.00511754j 0.0204487+0.0128051j -0.00983022-0.0176531j 0.0146138+0.0209759j -0.0803528+0.023933j -0.0441353-0.0419405j -0.0267283-0.0518915j -0.0210547-0.0233614j -0.00967111-0.00743902j -0.000790265+0.0012475j -0.0126198+0.00540987j 0.00968201-0.00551211j -0.00477057+0.00586741j 0.00457393+0.00910988j -0.00354012-0.00529409j -0.00137605-0.00586232j 0.00529573-0.00603155j 0.00583228-0.005335j 0.006425+0.00190042j -0.00887127-0.0113097j 0.00991722-0.00886281j 0.000383354-0.00203934j -0.00502148+0.0028022j 0.00999667+0.0146403j 0.00298453+0.00386516j 0.00622704-0.00647749j -0.0183557-0.00880447j 9.86518e-05+0.0131898j -0.000324787-0.00780199j 0.00462207+0.0084621j 0.00390691-0.0103671j 0.0113207+0.0027318j -0.00760604+0.00394533j 0.00545658-0.00291259j 0.00628366+0.000576824j -0.000873861-0.00168799j -0.00260796+0.00516614j -0.00637392+0.00357212j 0.00462659+0.0113385j -0.00666009+0.00784606j -0.000327643-0.00371786j -0.00656293-0.00245389j 0.010181+0.0039943j -0.0102576+0.0067451j -0.00267476+0.00854837j 0.000625811+0.0045832j -0.00138667-0.0054653j 0.00234862+0.012257j -0.00474409+0.00163282j 0.000376439+0.000859258j 0.0017513+0.00672713j 0.00486496+0.000512466j -0.000512534-0.00947645j 0.0079896+0.0161616j -0.00677462-0.00197681j -0.0116268-0.00179911j 0.00135066+0.00735714j 0.00758755+0.00462907j -0.00273477+0.00194246j 0.0127942+0.0115872j -0.00644382-0.00024062j 0.00421415-0.0060412j -0.00255923+0.00481215j 0.00501993-0.00952478j -0.000210568-0.00679549j -0.00885941-0.00345529j -0.00430265-0.00274712j 0.00358035+0.00339419j 0.000956027+0.0025406j 0.00216339-0.00318724j 0.011654-0.000677724j 0.00207417+0.00514998j -0.00233171-0.00296134j 0.00889361+0.0160634j -0.0107066-0.00971771j -0.000763857+0.00384449j 0.000702859+0.00239242j -0.000736793+0.00384778j 0.00240198-0.00406498j -0.00354411+0.00103253j 0.00430922-0.00601052j -0.00568202-0.00303146j 0.000291705-0.00123912j -0.00284902+0.00371316j -0.00284329+0.00597004j 0.0067704+0.00594139j 0.00162551-0.00215319j -0.000910816-0.00384091j 0.00362389+0.00432538j -0.00894635-0.00521901j -0.00131302+0.00597713j -0.00403042+0.00532004j 0.00228842+0.0020493j -0.0014178-0.00258227j -0.0032651+0.00801147j 0.00758597+0.0010164j -0.00278759+0.00042361j 0.00552214+0.00833511j 0.00232632-0.00180691j -0.00466182+0.000161561j 0.00908668+0.00161933j -0.00408426-0.00897715j -3.12527e-05+0.0052443j -0.000959363-0.00427624j 0.00175555-0.0065772j 0.00474125-0.00238261j -0.00301995-0.000447062j 0.00351875-0.00288116j 0.00426251-0.00840831j -0.00619165-0.0023907j 0.00376489+0.00166095j -0.00322-0.0104438j -0.00160141-0.00492916j -0.00037276+0.0026035j -0.00946642-0.00140079j -0.00195069+0.0114122j -0.00440221-0.00361534j -0.00120394+0.00715816j -0.00900874+0.00025652j -0.000657062-0.00494745j 0.00130004-0.00422551j -0.000136527+0.0119808j 0.000415198+0.00273963j 0.00190809-0.000964797j -0.00111442-0.00817993j -0.000742723-0.00217215j -0.00205753-0.00611951j -0.000900445+0.00426844j 0.000406422+0.00140694j 0.000110645-0.000358137j -0.0019197+0.0018833j 0.00279956+0.00371316j -0.00329582+0.00124834j 0.00427498+0.0169825j 0.00234711-6.57492e-05j -0.0102664+0.00278216j -0.00634037+0.00659898j -0.00420368+0.00784867j -0.00370779+0.00894606j -0.00725183+0.00956452j 0.00954859-0.00121611j 0.0102982+0.0018737j -0.000147833+0.0098429j -0.014423-0.00431426j 
