0.0823509-0.0201395j -0.0220336+0.0505001j -0.0422344-0.0135744j -0.0220607+0.032314j 0.0431488-0.0493383j 0.0211073+0.00642757j 0.0194472-0.0488957j 0.0104499+0.0239595j -0.0131202-0.0303421j -0.0345958+0.033088j -0.00903246+0.00411833j 0.00203542-0.0226352j 0.00810042+0.0222797j 0.0258206-0.0270251j -0.0122126-0.0126186j 0.0351052-0.0171768j -0.00407607+0.0177979j 0.00381487+0.0141696j -0.0299539-0.00843747j -0.00958574-0.0326187j -0.0042284-0.0167634j 0.00979373+0.0108378j 0.0344356-0.0245746j -0.0440824+0.0500976j -0.0130925+0.0155291j 0.0124639-0.00748135j 0.00316871-0.00696972j -0.0219164-0.0247488j -0.0472959+0.033212j 0.0209637-0.0366026j 0.0383322-0.00522826j 0.00449746-0.0307332j -0.0214087+0.0280615j -0.0285659-0.0521984j -0.0345573-0.0293119j -0.0151422+0.0226012j -0.00565132+0.0119862j -0.000987994+0.0345865j -0.0160795+0.014553j -0.0367686+0.0133544j -0.0236124-0.00727931j -0.0163798+0.0366944j -0.0265619+0.00198883j 0.0283141-0.032811j -0.044908+0.0118474j -0.0115508-0.00981428j -0.0138673-0.0142393j -0.0218827+0.0190009j -0.0370507+0.0114595j -0.00509923-0.00244577j -0.00451377-0.00617856j 0.000183752-0.0172109j 0.00536624+0.0104023j -0.0197159+0.0260903j 0.00439753-0.0212426j 0.0108195-0.0175157j -0.0097252+0.0121219j -0.0265545+0.0152406j -0.0193071+0.0225966j -0.00352896-0.0202038j -0.00454405+0.012353j 0.00406252-0.0115487j -0.000750689-0.0142267j -0.000611042-0.00097464j 0.000669388+0.00162234j 0.00331797-0.014372j 0.000930463+0.00924687j 0.00104378+0.00530796j -0.00378813+0.00903219j -8.43618e-05+4.11421e-05j -0.0248702-0.000368198j 0.00287184+0.0207987j 0.0383987-0.0171172j 0.0466992-0.0166492j 0.0163524-0.0077786j -0.00526589+0.000684856j -0.00899443+0.000573678j -0.00568199+0.0125999j 0.00822514-0.00257146j -0.00621594+0.00776801j -0.00811884+0.00768697j 0.017973-0.0071626j -0.011739+0.00335819j 0.0156589-0.000137618j 0.00910284-0.0021137j 0.00300057+0.00804421j -0.0174041+0.00390027j -0.0231032+0.0145383j -0.00115585-0.00892567j -0.00747749-0.0251634j -0.00399118+0.00123547j 0.0186269-0.0141186j 0.0184072-0.0100635j -0.00718265+0.00159535j -0.00230049+0.00769945j -0.0106689+0.0140033j 0.0186061-0.00299835j -0.00542436-0.00384338j 0.00453494-0.0018821j 0.0101547-0.00273721j -0.0012298+0.0108784j -0.00619453+0.00892262j 0.0180796+0.00600812j -0.00101923-0.00396295j -0.00247459+0.00797001j 0.0158596+0.00795472j -0.00605834+0.0139875j 0.00610237-0.00162181j -0.00482023-0.00236128j 0.0086458-0.00121326j 0.00985132-0.00809649j 0.00774082-0.000967345j 0.00523079+0.00342791j 0.0166585-0.000922835j 0.000668199-0.000262895j -0.0100204+0.00145855j -0.00336241-0.00033024j 0.0101112+0.00852645j -0.0215308+0.0151869j 0.00728902-0.00260859j 0.00106634-0.00333488j 0.0127277+0.00884015j -0.0168489+0.0076736j 0.0211275-0.014586j -0.00422283+0.00997803j 2.57302e-05-0.0136704j 0.0113185-0.010593j -0.0378879+0.0117501j -0.0115767+0.0252352j -0.00388279+0.00511396j 0.00460404+0.0321711j -0.0103851+0.0102707j 0.033368+0.00155022j 0.0180162-0.0146332j -0.00558583-0.0558695j 0.0781946-0.0227912j 
0.00843647+0.0675916j -0.0559354-0.0123259j 0.0209245-0.0425299j -0.0362041-0.0306994j 0.038327+0.0332176j -0.0148544+0.0148166j 0.0590819+0.0221005j -0.0309128+0.016745j 0.0256112-0.0262173j -0.0302272-0.0353452j -0.000795813-0.00399528j 0.0197199-0.00259636j -0.0192486+0.0133927j 0.0182835+0.0343616j 0.0152818-0.0127682j 0.00811434+0.0317381j -0.0150119-0.00396096j -0.0217542+0.00607972j 0.0160893-0.032134j 0.0328441-0.0149629j 0.012787-0.00813483j 0.00164719+0.0117482j 0.0163441+0.0277522j -0.0439353-0.0449207j -0.0201739-0.0122587j -0.00435502+0.00831886j 0.00862166-0.0042349j 0.0256602-0.0274968j -0.0373218-0.0367348j 0.0270481+0.0142355j 0.000640526+0.0427466j 0.020467+0.00410855j -0.0328377-0.0130107j 0.0620714-0.039155j 0.0308124-0.0370649j -0.0178637-0.00264895j -0.00485271+0.00044718j -0.0220314+0.00687361j -0.0114006-0.0147301j -0.00994148-0.0366579j 0.0206274-0.0246615j -0.039536-0.00750347j 0.000877526-0.0271845j 0.0234662+0.0154089j 0.00203309-0.0418117j 0.0149898-0.00620238j 0.0187706-0.0194982j -0.0156385-0.0131414j -0.00794794-0.0339145j 0.0104823-0.00525264j 0.0121995-0.0126637j 0.0211459-0.00370017j -0.0147459+0.00594698j -0.0221177-0.0116098j 0.0192681+0.000672307j 0.0121774+0.0102981j -0.0110384-0.0066982j -0.00829878-0.025317j -0.0256338-0.0173352j 0.0208673-0.0115932j -0.0128491+0.000448452j 0.0125148-0.000798897j 0.0103444-0.00407006j 0.00225062+0.00345695j -0.00164243+0.00630741j 0.0146443-0.000784169j -0.0109954+0.00867556j -0.00469199+0.0036348j -0.0167185-0.00495732j -0.00312521+0.00104947j 0.0080404-0.0231477j -0.0204042+0.00420459j 0.0071975+0.0358214j 0.00371564+0.0415209j 0.00605975+0.0142416j -0.00366655-0.00774689j 0.00589968-0.00934541j -0.0063187-0.00300437j -0.00846403+0.00452153j -0.0125841-0.00616594j -0.0138963-0.010632j 0.00106959+0.0177369j 0.00155967-0.00614495j 0.00100572+0.0157393j -0.00445518+0.00875872j -0.0100144+0.003302j 0.00117809-0.0197625j -0.00714405-0.0195877j 0.0112612-0.00260241j 0.0295764-0.00548816j -0.00424982-0.00275589j 0.00978328+0.0153461j 0.011561+0.0136472j 0.00766935-0.00595436j -0.0073001-0.00297228j -0.0190367-0.0078755j 0.00706518+0.0116581j 0.0059527-0.00606416j 0.00363585+0.00559021j -0.00019093+0.00830856j -0.00589143-0.000930726j -0.00660975-0.00597884j -0.0146463+0.0157143j 0.00262568+0.00149523j -0.0100746-7.37867e-05j 0.00084191+0.00960849j -0.0112531-5.37606e-05j -0.000987735+0.00279515j 0.00157356-0.010568j -0.00795247+0.0101637j 0.0031475+5.24288e-05j 0.0018988+0.0129927j 0.00119147-0.00175328j 0.0101772+0.0152902j -0.00864832+0.00434719j -9.92691e-05-0.00393993j -0.00524358-0.00218999j -0.00699557+0.0159666j -0.00769799-0.0206107j -0.00464943-0.00709175j 0.00516336-0.0026822j 0.00680285-0.000637402j -0.0176833-0.0174227j 0.0129236+0.00711311j 0.00796284-0.0109638j 0.00761074+0.0105862j 0.0144923+0.0054628j -0.00294033-0.0113383j -0.00460959-0.00101744j -0.00066094-0.000218681j -0.0275152+0.00437524j -0.00764053-0.0321343j -0.01408+0.0237515j 0.041262+0.0102066j 0.0384614-0.0060006j 0.0194241+0.0782281j 
0.0387167-0.00193697j -0.0569247+0.020527j 0.0132052+0.0181003j 0.0236078-0.0481528j 0.0760789-0.0554989j 0.0193931-0.0516876j -0.00435406+0.0925438j -0.0240569-0.0184534j 0.0506596-0.0102245j -0.00217567+0.00252653j -0.00376926+0.0241013j 0.00292655-0.0113515j 0.00482695+0.030902j 0.00101805-0.00849529j 0.00970907+0.0185733j 0.01183-0.00830365j 0.0124524+0.00649941j 0.00544616-0.00952744j -0.00706006+0.0491736j 0.0168838-0.013174j 0.0178541-0.0141936j -0.0379924-0.00148084j -0.00683516-0.0367316j -0.0363138+0.0112297j 0.00849184-0.0349233j -0.00108799-0.0578756j -0.00673806-0.00945988j 0.0289437+0.00668571j 0.0123918-0.0653429j 0.0121607-0.0236613j -0.0324172-0.0211421j 0.0316816-0.0231644j -0.0289645+0.000323569j 0.0488736-0.0384485j 0.0132296-0.0394138j -0.0115616-0.00320253j -0.042421+0.00144007j -0.0347903+0.0558459j -0.042786-0.000852204j -0.0223125-0.00558375j -0.0221896+0.0427332j -0.0128849-0.025649j -0.00551025-0.00341685j 0.0314637-0.0217229j -0.0270036+0.0796592j -0.0256502+0.0386231j -0.00286844-0.0201371j -0.0143324-0.0065982j -0.0255867-0.0536197j -0.0248193+0.0388576j 0.00660876+0.0242235j 0.016902+0.0167118j 0.00826994-0.0018438j -0.000489297+0.0186615j 0.000632356-0.0123209j -0.00359031-0.0223999j -0.0103996+0.00630381j -0.00711952+0.00442209j 0.0104615-0.0288378j 0.0271739-0.0148021j -0.0179491+0.00313265j -0.00633248+0.0140816j 0.0164601-0.0246004j -0.00380996+0.00683807j -0.00439752-0.0107297j 0.00932495+0.0173267j -0.0189983-0.00246336j -0.0135873+0.000248665j 0.000198982-0.0056788j 0.000325216+0.0125891j -0.0188382+0.0184049j -0.0227625-0.00135596j 0.0317843-0.020862j 0.0423955-0.0235459j -0.00477223+0.00366979j 0.00301359+0.0252879j -0.0041461+0.0139781j -0.0230754+0.0241825j 0.0178977-0.0296592j -0.00577463-0.00542548j -0.00296932-0.0129019j 0.0174383-0.0077741j -0.00792566+0.0134464j 0.00495266+0.00768066j -0.0052005-0.0113636j 0.00246678-0.00597031j 0.00826622-0.00628162j -0.0106688+0.017565j 0.0100877-0.00235273j -0.000778923+0.0241573j -0.00752873-0.00215207j 0.0130727-0.0169555j 0.0155704-0.00109149j -0.0131114+0.0346622j -0.00543309-0.00377792j -0.0102568-0.00886272j 0.0220611+0.0115405j 0.00935378+0.00482302j 0.0053659-0.0100328j -0.00346922-0.0195584j 0.0127789-0.0048362j 0.00369713-0.00316574j 0.0118633+0.00231202j -0.00231307-0.0215679j 0.00171839-0.0213937j 0.00520409-0.00590773j -0.0124522+0.0172008j 0.00684126-0.0070593j 0.0135989-0.0225148j 0.0223643-0.00404169j 0.0204075-0.00481552j 0.0236254-0.0244295j 0.00281339-0.00331167j 0.0161091+0.00111715j 0.00202533-0.0129138j -0.0185692+0.0106764j -0.0119059+0.0108717j 0.000740357+0.0112436j -0.0326624+0.0242988j 0.00284304-1.20155e-06j 0.00108451-0.00732611j 0.00118236+0.0112727j -0.0249298+0.000637779j 0.0108345+0.0111806j -0.00823579+0.0413812j -0.0364672+0.0298764j 0.0114314+0.00232355j -0.0136034+0.0367544j -0.00348198-0.0207321j 0.00210544+0.0379756j -0.029475+0.019043j 0.0416894+0.0162178j -0.0038682+0.00455724j -0.00953719+0.0603071j 0.0576251-0.0278813j 0.0834411-0.0599726j 
-0.0189444-0.0164913j 0.00871181+0.0315663j -0.00700348+0.0100283j -0.0619015-0.00258324j -0.0555369-0.0670557j -0.0561317+0.0220946j 0.0709231+0.00939403j 0.0241932-0.0303908j -0.0196107-0.0726032j 0.021+0.00721223j 0.00589211-0.0196162j 0.00962647-0.0394596j 0.0380006-0.0166979j 0.0175632-0.0381494j 0.0172788-0.0356718j 0.00749492-0.020897j 0.0255825+0.0084021j 0.00123815+0.0133651j 0.0580041+0.0102226j -0.0181003-0.0021514j -0.0311692-0.0143856j 0.0252151+0.0275141j -0.0270053+0.0198477j 0.00334517+0.0375965j -0.0149995-0.0113231j -0.0321166-0.00985515j 0.0255249+0.0273367j -0.00649083-0.00882864j -0.0548882-0.022288j -0.0261598-0.0237842j 0.0011016+0.0334506j -0.00131075-0.0801576j -0.00751678+0.0448193j -0.0137669-0.0419223j -0.019505-0.0102682j 0.0167224-0.0158132j 0.0198047+0.0128287j 0.056443+0.016845j -0.0100652+0.0227046j 0.0142048+0.0184898j 0.0313095+0.0330554j -0.0262894-0.00105148j 0.00706577+0.00658426j -0.0440275+0.00643917j 0.0329138+0.0548562j 0.011777+0.0157615j -0.0136443+0.00382863j 0.00190045-0.0193243j -0.0207552-0.000859009j 0.0416387+0.00367974j 0.0256343+0.00500786j -0.00160782+0.0109612j -0.00629456+0.0127429j 0.00688315+0.00115493j -0.00759964-0.00768613j -0.016232-0.000741607j -0.00113329+0.00846283j 0.0131161-0.000291737j -0.0323679-0.00329748j -0.0197012-0.0150757j 0.00251684+0.00943967j 0.03283+0.0067193j -0.0289943-0.0171995j 0.0114321-0.00569389j 0.00417729+0.00697742j 0.013085-0.00899044j 0.0033091+0.0178158j 0.00556584+0.00922611j -0.0173127-0.000994174j -0.00085311+0.0264225j 0.0144298+0.00326111j 0.00813219+0.0121485j -0.0290456-0.0162296j -0.0323855-0.0232349j 0.0167118-0.00155506j 0.0120766-0.00179826j 0.00222481+0.000526566j 0.0138974+0.028968j -0.0285705-0.0125951j -0.000412713+0.00266222j 0.00414229-0.00993692j -0.008518-0.0158845j -0.000650364+0.0148735j 0.00384062+0.0080093j -0.00476582+0.00737703j -0.00581487-0.00450541j -0.00997829-0.00181188j 0.0231323+0.0029081j -0.00547906-0.00141752j 0.00177166+0.0187848j -0.00116697-0.00613559j -0.0113847-0.0103712j -0.0132575+0.00211371j 0.0134841+0.0170119j -0.000944414+0.00228372j 0.0108738-0.00501101j 0.00676937-0.000527508j -0.00544099+0.00308336j -0.00896094-0.00877465j -0.0106154-0.00446699j 0.0032674-0.0141968j -0.00782866+0.00908548j -0.00145414-0.00135815j -0.0112931-0.0176625j -0.00949687-0.0148291j -0.00160779+0.00858125j 0.023425+0.00411707j -0.00552634-0.00471592j -0.00328943-0.0130409j -0.00730616-0.00873249j -0.00650156-0.00803538j -0.0157501-0.03015j -0.00301852+0.0125027j -0.000403795-0.00110154j -0.0114505+0.00543308j 0.0116759+0.00810364j 0.00101519+0.0129814j 0.008986+0.00293533j 0.0221614+0.0218704j -0.00114566-0.00761431j -0.00217657+0.0152985j 0.0123861+0.0182316j 0.0201592+0.0130277j -0.000830267+0.0108864j 0.0155932+0.00161457j 0.0126783+0.0199849j -0.00492159+0.00964393j 0.00850494+0.0263371j -0.0337948-0.00871467j 0.0325551+0.020236j -0.00206946+0.0298883j -0.0385491+0.0212109j -0.00280575+0.011163j 0.00669796+0.0190332j -0.0169108-0.00891099j -0.0254002-0.0451031j 
0.0422692+0.0303638j -0.0168362+0.00764816j 0.0249343+0.0153324j 0.0162209+0.0453246j -0.0225233+0.0145522j 0.0411714+0.0145791j 0.0098134-0.0081296j -0.084802-0.0379928j -0.0535511+0.021004j -0.00721363-0.00910444j -0.0384098+0.0183811j -0.0546472-0.0310919j -0.014421-0.00986612j -0.0668915-0.0360319j -0.0258341-0.00415622j -0.0234596-0.0236818j 0.028608-0.00706449j 0.0203729-0.00711404j -0.00759236-0.0207356j 0.0147458+0.00497411j 0.0053677+0.0152161j -0.0226031-0.0250886j 0.0128272-0.0314066j -0.0135257+0.0157744j -0.0282309+0.0141116j -0.0133993-0.0252527j 0.047821-0.0424525j 0.000161604+0.0244453j -0.0370819+0.0153749j -0.00903446+0.0259815j 0.0145681-0.0424545j -0.0752066-0.0159558j 0.0174307+0.0186871j -0.00954689-0.0153309j -0.00923492-0.0215234j -0.0375381-0.0267185j -0.0256661-0.0376434j -0.0105265-0.0210977j -0.0206285+0.014064j -0.0085356-0.0175898j 0.0201172-0.00153912j -0.0181612-0.00534476j -0.00300228-0.0260561j 0.0361034+0.0467138j 0.0308779+0.0259958j -0.0356737+0.0203681j -0.0131749+0.00877419j -0.0359416-0.0127344j -0.0288931-0.0303474j -0.0209174-0.015662j 0.0334072-0.0165625j 0.0237276+0.0257291j 0.018148+0.00332265j -0.0117412+0.00565013j -0.00617815-0.0030418j -0.0134946-0.00414049j 0.00113908+0.00220034j -0.0124801-0.0149572j -0.000672458+0.0103144j 0.00486754+0.00595134j -0.000368641-0.000842244j 0.00514864-0.0233469j -0.0124245+0.00928557j -0.0120553-0.0136381j -0.00257798-0.0141721j -0.00415004-0.00309078j -0.00623828-0.0119038j 0.00151821-0.00367612j 0.00380324+0.00574561j 0.0431527+0.0046779j -0.0104117+0.00035975j -0.00665357-0.0105841j 0.0151463+0.0155427j 0.0143317+0.015138j -0.0032754-0.0122787j 0.00702214+0.010312j -0.00398042+0.004251j 0.0160077+0.00394946j -0.00130197+0.0102135j -0.00213565-0.00811356j -0.0105655-0.0145898j -0.00238996-0.0011594j 0.0141149-0.00133603j 0.0137315+0.00548069j -0.000405754+0.00228302j 0.00640567-0.00594722j 0.00371907+0.00814248j -0.0109124-0.00566732j 0.00727801-0.00494138j 0.0128739+0.00836363j -0.00381068+0.00414657j -0.00239631+0.00501045j 0.0124646+0.0150913j 0.00709982+0.0141054j -0.00154059+0.00839234j -0.00851169-0.0134324j 0.0168434+0.0109468j 0.00430384+0.0150807j -0.0109997+0.00157607j -0.0117324-0.010231j -0.00426652-0.00333176j 0.00655123+0.00227549j 0.0141376+0.00624783j -0.0321568+0.000737548j -0.0180262-0.00653241j 0.00414336-0.0112205j -0.00626734-0.00209179j -0.000291366+0.012462j -0.0158089-0.00371986j 0.0100349+0.00975307j 0.0158269+0.0122023j -0.0148483-0.0193114j 0.00316555+0.00473119j 0.0109294+0.0102706j 0.00261973-0.00700875j -0.00528881-0.00779996j 0.00642098+0.0017871j -0.000694777-0.0036625j -0.00851235+0.00444079j 0.0120761+0.00323629j 0.0185472-0.0113709j -0.000982232-0.00276956j -0.000182201-0.025563j 0.0233256+0.0112394j -0.0152313-0.00818652j -0.00398009-0.0152988j 0.02527+0.0250452j 0.00613379+0.0120445j 0.0182064+0.0109281j 0.0333524+0.0196742j 0.00272949+0.00164601j 0.0316823+0.0502132j 0.019002+0.0179269j 0.0343491+0.0150579j 0.00504381-0.0121149j 0.0181507+0.00808444j 
0.052701-0.0805624j 0.0283153+0.0318131j -0.00211371-0.00630378j 0.0106901-0.022771j -0.0184343-0.0165011j -0.0134741-0.0266662j 0.0547754+0.00534498j -0.014687+0.0678501j 0.0106352+0.0153076j 0.00188727+0.0165499j 0.031753+0.035826j -0.0378808+0.0560576j 0.0290891-0.0192113j -0.0136985+0.0578202j 0.00229698+0.00892778j -0.000913702-0.00321021j 0.0150092-0.0456059j -0.00153181-0.0348369j 0.0209794+0.00974363j -0.011797-0.0143816j -0.0102657-0.0153652j -0.0107229+0.0568105j -0.0536019+0.0155128j 0.0272566+0.0522131j 0.0057125+0.0298446j -0.0521875+0.0130802j -0.0378683-0.0296239j 0.027231-0.0133055j -0.0225608+0.0209559j -0.00539018+0.0104123j -0.0422756+0.0192515j -0.0332038+0.0245222j 0.040577+0.0123288j -0.0476406+0.00353636j -0.0533764+0.0197744j -0.0282848+0.0288881j -0.0288154+0.0552005j 0.0208967+0.0179783j 0.00853905+0.0509901j -0.016953+0.0318551j 0.00985161+0.0194693j -0.0294928+0.0154939j -0.0316184+0.0251666j 0.033242-0.0435265j 0.0679128+0.0296273j 0.0386048+0.0598469j -0.0107086+0.031975j -0.0319677+0.0371163j -0.0712729+0.0385375j 0.0165956+0.0363424j -0.00672341-0.0242568j 0.0426854-0.0123572j 0.00450029-0.0190427j 0.0201237+0.00908786j -0.00504623+0.0127601j -0.0131988+0.0188774j -0.00556385+0.00242776j -0.0151341+0.0207828j -0.00157621-0.0198631j -0.017941-0.019965j 0.0129053+0.0140329j -0.0125786+0.00470252j -0.0113483+0.00368411j -0.00741417+0.0109017j -0.0205032+0.0175844j 0.00707976-0.00749637j -0.008507+0.0141897j 0.0172705+0.00154043j -0.00615652-0.0050265j 0.0104106-0.0384016j 0.00349351+0.0214533j -0.00475134+0.0194655j 0.00615012-0.0411446j -0.000400562-0.0419837j -0.015755+0.0142864j 0.00774637-0.0185161j 0.00585402+0.0181483j 0.0135415+0.00591621j 0.00181217-0.0254488j -0.0116925-0.000196065j -0.0231483-0.00247711j -0.0087099-0.0188251j 0.00549207+0.00456064j 0.00860237-0.0128278j 0.00546144-0.00145415j -0.00356402-0.00910684j -0.00666897-0.00805678j 0.0101418+0.00860317j 0.00216923-0.00885734j 0.0061165+0.0105469j 0.00939341-0.0057443j -0.00957788-0.00772847j 0.0163225-1.97273e-05j 0.032692+0.0230724j 0.00931095+0.00645964j -0.00690848-0.0111622j 0.0200546-0.0167132j 0.00961293+0.00777776j 0.000169804+0.000850894j -0.0214376+0.00545666j 0.00372271-0.012404j 0.0079808+0.00259921j 0.0259771-0.0128683j -0.0172171+0.0234837j -0.00518209+0.00186509j 0.00319522-0.0152478j 0.0219936-0.00109836j 0.00432299-0.0030734j -0.0146332-0.00323055j 0.0113985-0.0160377j 0.00457287-0.0285794j -0.0122867-0.00570048j 0.00839102-0.00804488j -0.00519412-0.00581937j -0.0141824+0.000814394j 0.00317393+0.0129497j 0.010079-0.00754031j 0.0194239-0.00207312j 0.0221697+0.0261251j 0.0127529-0.00364181j -0.0164182+0.0052089j -0.0115204+0.0134234j -0.0113276+0.0176789j 0.0156868-0.0229137j 0.00450526+0.0154771j 0.0108264+0.0114327j 0.00482091-0.00658654j 0.022343-0.00895023j -0.0206277-0.010088j 0.0141569-0.044343j -0.0174024-0.019342j 0.022131+0.00560053j 0.0135153+0.00875781j 0.0215957-0.0232162j -0.0405451+0.03026j 0.0210367-0.0720971j 
-0.0331026-0.06648j -0.0310853+0.0124821j 0.0311812+0.0268096j 0.016517+0.0305094j 0.0528856-0.0389129j 0.0491345-0.00395947j -0.0293-0.0585287j -0.00357897-0.0351272j 0.00924118-0.0105356j 0.0581661-0.0395132j -0.00904577+0.00871043j 0.0564596-0.0178095j -0.0743387-0.0509884j 0.00227272-0.0102253j -0.00992154+0.000509375j -0.0154093-0.0664678j -0.0246619-0.0141341j -0.0268898-0.027133j -0.00592122-0.00127326j 0.0250807+0.017134j 0.0157334+0.00232837j 0.00326588+0.0138644j 0.0340547+0.0149204j 0.0597327+0.0570325j 0.0500593-0.0445429j 0.0614465-0.0270498j -0.00773675-0.000900261j 0.00254614+0.0176098j -0.0134329+0.0527225j 0.064964-0.0149306j 0.0195409-0.0275125j 0.00722156-0.0671516j 0.0490142-0.0104612j 0.0503889+0.0325093j 0.0769131+0.0121795j -0.0534484+0.0106037j -0.00331492+0.0410224j -0.0781608+0.0382275j 0.0147991+0.0135944j 0.0382816+0.0101334j 0.00891233+0.0555529j -0.0072077+0.0227054j 0.0251366+0.00849756j 0.0632375-0.0137997j 0.0381621+0.04976j 0.043722+7.53432e-05j 0.076408-0.0115348j -0.0254337+0.00246603j 0.0126005+0.0023894j -0.00493561+0.0230625j -0.0193637+0.0390223j 0.0350513-0.0241289j -0.00682991+0.00596989j -0.0365969+0.0237751j 0.0318252-0.0197179j 0.0359576-0.0246395j -0.0207659+0.0219318j -0.00178138+0.0348898j -0.0117657+0.00908695j 0.010204+0.00550978j 0.00562115-0.00193065j 0.0119957-0.0125719j 0.0376551-0.0117361j -0.0214533-0.0047785j 0.00687318+0.00599372j 0.00976525+0.00483565j -0.00566678+0.00598217j 0.000959438-0.0171489j -0.0047358+0.0146066j 0.00240168+0.00713648j 0.0125568+0.0348929j -0.0134158+0.0129435j -0.00733188-0.0487004j 0.00291957-0.0425449j 0.0204157-0.00708728j -0.0128525-0.0113667j 0.017905+0.0102175j -0.00886262+0.0217012j 0.0181635-0.0131881j -0.00990063+0.000737195j -0.0188817-0.00506826j 0.00842845-0.0134754j 0.00479155+0.0195198j -0.0120213-0.00933581j 0.0115939-0.0163561j -0.00981-0.00591685j 0.00372361+0.0158094j -0.00668106+0.0119253j 0.0174767+0.00474915j 0.0293002+0.00807041j -0.0115079-0.0191911j 0.00509488-0.0155922j 0.012754+0.00146761j 0.00832928+0.0308338j 0.0139043-0.00153746j -0.0275789-0.00962211j -0.00151862+0.0140089j 0.037547+0.0117046j 0.012349-0.00398099j 0.00693763-0.013089j -0.0243778-0.00140564j 0.023851-0.00144927j -0.00439734-0.0186613j 0.0358334-0.0062046j 0.00646688-0.021892j -0.00678412-0.00352903j -0.033815-0.00961715j 0.0222524-0.00292186j 0.0259726-0.0158576j 0.0118035-0.00659951j 0.00233009+0.00348481j 0.00054075-0.0312549j 0.00731638+0.00154733j 0.00476983-0.0133762j 0.00380334-0.00137359j -0.0171901-0.000785121j -0.0131419+0.0155301j -0.0123728-0.0142902j -0.0260919+0.0297518j -0.00988026+0.0104723j 0.0302932+0.0167375j -0.00218018+0.00176336j -0.0247755+0.013076j -0.0221564-0.00690923j -0.033092+0.0144111j 0.0271428+0.00297625j 0.03155-0.0429864j 0.0102707+0.0364289j -0.0152472-0.0143274j -0.0150003+0.00333749j -0.0276316+0.0275416j 0.0385435+0.0399256j 0.00994443-0.0247022j -0.0414404+0.0320535j 0.0862336+0.00543842j 0.017386-0.0818287j 
