0.00171601+0.000843761j -0.00650053-0.00368305j 0.00089407-0.00531322j 0.00310878+0.00698191j 0.00209483-0.00178825j -0.0150189-0.00196818j -0.00222511-0.0117351j -0.00531215+0.00393094j 0.00259162+0.00534503j 0.00139773+1.52252e-05j -0.00770924+0.0125143j -0.00662428+0.0082121j 0.00305683+0.00478126j -0.00231818-0.00822689j -0.00995268+0.00067956j -0.00399973-0.00296465j -0.000590458-0.000332271j -0.00528114-0.011303j -0.0129222-0.0013095j -0.00627519+0.00445091j -0.00763679+0.00574164j 0.00668561+0.0118586j 0.00860698+0.000151938j 0.00373145-0.00328553j 0.00442636+0.00383691j -0.00103397-0.00719365j 0.00447008+6.00975e-05j -0.00335273+0.00689172j 0.00155488-0.00022016j 0.000204269+0.00255872j 0.00459793+0.0146845j -0.00118574-0.00173583j 0.00296591-0.00391335j -0.0137881+0.00504562j -0.0199771+0.00680628j 0.00694084+0.00377065j 0.00551629-0.00358265j 8.47395e-05-0.00438151j 0.0082171+0.000895117j 0.0135981-0.00177873j -0.00285145+0.00501557j 0.00747242-0.00378425j -0.00467859-0.00184894j 0.0128889-0.00278938j -0.000467295-0.00414027j -0.00171759-0.000259044j 0.00639192-0.00350551j -0.00334325-0.00113246j 0.0129747-0.00494824j 0.00159227-0.000707266j -0.00168442-0.00745722j -0.00594616-0.00350605j -0.00579921-0.00317082j -0.00196005-0.000648679j 0.0101912+0.00552301j -0.00509349-0.00380176j 0.00316492+0.00225873j -0.00149033+0.00257334j -0.000384606-0.00645208j -0.0057095-0.000846079j -0.00145299-0.00583492j 0.0060335-0.00172357j 0.00333289+0.0134549j 0.00190841-0.0165184j 0.0100497+0.009108j 0.00596106-0.00235598j 0.00685705+0.0138592j 0.00516783-0.00743589j 8.00771e-05-0.0106775j -0.0126943-0.00595224j -0.00790878-0.0042853j 0.00723799-0.00453381j 0.00448701+0.0130349j 0.00651772-0.0146089j 0.00166887+0.00133336j -1.7097e-06+0.00273323j -0.00252129-0.00177103j 0.0016802+0.00448713j 0.00600428+0.00634085j -0.00459234+0.005482j -0.00676109+0.00491909j 0.00760435-0.00269347j -0.0015019+0.00509467j -0.00317997-0.00882721j 0.00460761-0.00184237j 0.00499333-0.0151014j -0.00803131+0.00576466j 0.00758531+0.00676213j -0.0104652+0.00298767j -0.00359987+0.00180575j -0.00476908+0.022226j 0.00115689-0.00422575j 0.00529019-0.00719671j 0.00381822-0.0077226j -0.00542659+0.00902752j -0.0123184+0.0108407j 0.00750284+0.00191055j -0.000259729+0.00288065j -0.0150231-0.00112639j -0.00109648+0.000818063j 0.00982459-0.00572295j -0.0179444+0.00327927j 0.0137713-0.00398248j 0.00345232+0.000452123j -2.86665e-05-0.000227749j -0.00257506+0.00208493j -0.00552395-0.00108154j -0.00829668+0.00732723j -0.0128827+0.000395693j -0.000392653+0.00184295j 0.00550411-0.00266388j -0.00405844-0.00720525j 0.00106644-0.00561499j -0.000785107+0.00767101j -0.00943529-0.00891171j -0.00214263-0.000477687j 0.00214483+0.0111664j 0.000989995+0.00343496j -0.00445755+0.00858611j 0.00489079+0.010238j 0.00550026+0.00934968j 0.000565516-0.0057528j 0.0297698+0.0121554j 0.00887164+0.012531j -0.00396513-0.00024582j -0.00133627+0.0125665j 0.00527876+0.0117786j -0.00452299+0.00172532j -0.00425163+0.000598401j -0.00653245-0.000553549j -0.00265077+0.00905052j 0.0120364-0.0131048j 0.00569647+0.00585575j -0.00456401+0.0114725j 0.00888127+0.0361648j 0.033802-0.00715837j 
-0.000471315-0.00180149j 0.000761077+0.00599272j -0.00106627-0.00566839j -0.000798882-0.00133911j -0.00220265-0.00208041j 0.00230448+0.0090982j -0.00369034+0.00478003j 0.00820854-0.000770451j -0.00669456-0.0031453j -0.00185258+0.00104328j -0.000515668-0.00340782j 0.00949394+0.00336053j 0.00225595-0.00630359j -0.0054499+0.00799579j 0.00458654-0.00200123j -0.00021407+0.00120038j 0.000511323+0.0007866j 0.0110823+0.000907747j -0.00439227+0.00372436j -0.00216206+0.00270678j 0.00263839-0.00015832j 0.00547662-0.00546541j -0.00498461-0.00403433j -0.012272-0.00338021j -0.000142576-0.00880563j 0.00199967+0.0034949j -0.00245563+0.00140629j 0.00132443-0.00738096j 0.00381968+0.00313128j -0.000653539-0.00114518j 0.00287139-0.00770306j 0.00157345+0.00466126j -0.00449481+0.00873057j -0.00312323+0.000423897j 0.00542993-0.00710679j 0.00818526+0.00103183j -0.00769485-0.00883222j 0.00216515-0.000627396j -0.00226482+0.00135273j 0.000323166+0.0036458j 0.000930719-0.00131747j 0.00322347+0.0026664j 0.00390892-0.000859676j 0.00667921+0.00272995j 0.0104566+0.000703497j 0.00435453+0.00113596j -0.00737731-0.00515188j -0.00790902-0.00434026j -0.00280044+0.00218909j 0.00342114-0.00197773j 0.0194578+0.00469927j 0.00962824-0.00158977j 0.00403598+0.00130525j -0.00298644-0.000477873j -0.00606789-0.00418816j -0.00620596-0.00252666j 0.00710244-0.00904102j 0.0211037-0.00338742j 0.0100941+0.0021263j -0.000598379+0.0016214j -0.00266816-0.00521641j -0.00522113-0.00697938j -0.00203787-0.00142391j -0.00225928-0.00753528j -0.00342341+0.005527j -0.00115735+0.00235101j -0.00248223-0.00836623j -0.00262109+0.00410555j 0.000621223+0.00543049j 0.00183619-0.0029874j -8.94245e-05+0.0123247j 0.0015715+0.0053309j -0.0046218-0.00203071j 0.0138518-0.00101241j 0.0101921-0.000409452j -0.00523421+0.00715212j 0.00444014-0.00211698j -3.28277e-05+0.00206314j -0.000834883+0.00829455j 0.000381417-0.00862731j -0.00520358-0.0114621j 0.00250568+0.00513077j 0.00252936-0.014124j 0.000156124-0.0121899j -0.0042756+0.014329j -0.00503774-0.00650755j 0.00287143-0.0208797j -0.0111376+0.00440388j 0.00563523-0.000900495j -0.00339162-0.0123694j -0.00485936+0.0106123j 0.00142047+0.0046243j 0.000167851-0.00726753j 0.00295328-0.00820453j -0.00172135-0.00119758j 0.00797865-0.00625813j 0.00870959+0.00637558j -0.0266519+0.0127518j 0.00629926-0.00525724j -0.00193295-0.00208573j -0.00442354-0.000320928j -0.0103216+0.00573508j 0.000813805+0.0152227j -0.00153145+0.00541045j -0.00707953+0.00620885j -0.0142117-0.00660315j -0.00228188-0.0025946j 0.00155656-0.00791216j -0.00657372-0.000681306j 0.00394941+0.000406625j 0.00969166+0.00543182j 0.0175232-0.00335608j 0.0139975-0.00283985j -0.0092652-0.00438748j 0.00933683+0.00593614j 0.00297052-0.00569815j -0.00680065-0.00705538j -0.00260676-0.000273863j -0.00293143-0.00265804j -0.0175727-0.000565147j -0.00534604-0.000807717j 0.0074213+0.00578134j 0.00351887+0.0120146j 0.0130967-0.0183833j 0.000139789+0.035281j 0.0127085+0.0133184j -0.00663226+0.01086j 3.04848e-05-0.00236708j -0.00038444+0.001016j 0.00105934+0.000455925j -0.00190474+0.00558058j -0.0143536-0.00824105j 0.029743+0.0120982j 0.0125001+0.00218706j 0.0172402-0.00716014j 0.000769436-0.0294075j 
0.0010644+0.000488242j -0.00521214+0.00131177j -3.00515e-05-0.0061026j 0.00360619-0.00123289j 0.00832104+0.000960652j -0.0137172-0.000142677j -0.0114332-0.0329579j -0.0201558-0.000787421j 0.00797335-0.00167444j -0.000198543-0.00222294j -0.0185041+0.0268496j 0.00556086+4.59014e-05j 0.00313915+0.0117173j 0.00124896-0.00222742j -0.0213227+0.0158464j -0.004261+0.00757348j -0.00340677-0.00357984j -0.0280578-0.0174241j 0.00376284+0.00322277j 0.0150077-0.00334949j -0.00703617+0.0111402j 0.0192986+0.0246266j 0.014905+0.0221883j 0.0159571+0.00975105j -0.0112466+0.00743249j 0.00650058-0.0124526j 0.000125-0.00168055j 0.000532751+0.0162501j 0.00497581-0.00207766j 0.00550147+0.00435784j -0.0174065+0.0361202j -0.0207381+0.0195937j 0.00135656-0.0071776j -0.00608078+0.00118201j -0.0172396+0.00312931j -0.000312673-0.0150907j -0.00162069+0.00177564j 0.00629724-0.0063216j -3.66234e-05+0.00492627j 0.0118818+0.00163372j 0.0128842-7.68262e-05j -0.00929697-0.00450219j -0.0102478-0.00270249j 0.0112133-0.00333754j -0.0231686-0.00608481j -0.00631345-0.00040405j 0.0120041+0.003123j 0.00363606+0.00144593j 0.0352507+0.00268702j 0.00107231-0.00268041j -0.0170409-0.00166053j -0.0262301-0.0034181j -0.00492247-0.00439489j 0.00541847-0.000438747j 0.011071+0.00131287j -0.00791621+0.000558154j 0.00205015-0.00198992j -0.00717766-0.00508063j 0.00742597+0.00138307j -0.00423024-0.00390026j -0.00714553+0.00239433j -0.00423391-0.00417408j -0.00452924+0.00611597j -0.00381534+0.0105739j -0.00944756+0.00270604j -0.00927238-0.014754j -0.00577331-0.0107105j 0.0136422-0.0205136j -0.00976648-0.0169559j -0.00841298-0.0226935j -0.00931368-0.0203526j 0.00500013-0.00653041j 0.0113243+0.0253697j -0.00250918-0.00719643j -0.00830786-0.00909068j 0.00109402-0.0216482j -0.00818165-0.00514517j 0.0017356-0.00487446j 0.00313914+0.0137834j -0.0115752+0.0107429j -0.00232872+0.0100153j 0.00859373-0.0123093j -0.0176691+0.0277641j 0.00917184-0.0170963j 0.00572615-0.016493j 0.0100053-0.020551j -0.00459918+0.0221262j -0.00528257+0.000302536j -0.0228385-0.00244955j 0.00289604+0.00546079j 0.0105933-0.0116014j 0.00949324-0.0114413j -0.00262669-0.00492649j -0.000359872-0.00405089j 0.000294743+0.0102948j -0.00914541-0.00199743j 0.00458962+0.000949066j 0.000170158+0.00226335j 0.00607263-0.00532618j 0.0015837-0.00161725j 0.0031099-0.0049805j 0.00284495+0.000306123j 0.00283167-9.66887e-05j -0.018174+0.0100172j 0.00626487-0.00166573j 0.00855838-0.00603749j -0.00151574-0.00517405j -0.0261177+0.0100142j -0.0124212-0.00184467j -0.00451825+0.00140326j -0.00433849+0.00469794j -0.0184775-0.00884781j 0.000549477+0.00192787j -0.00668723-0.00247742j -0.0304584-0.0190622j 0.00913171+0.0134714j -0.00128019+5.16983e-07j -0.00364206-0.00974468j -0.00881317+0.000571254j 0.00569559+0.00452667j 0.00383627+0.00431953j 0.00340153+0.00109628j -0.00777576-0.00484251j 0.00386993+0.0101161j -0.00964744+0.00895399j 0.00214642-0.00453328j -0.00616156-0.00323576j -0.00195658+0.00114111j -0.00390846-0.000518944j -0.000192477-0.00341511j 0.00115992+0.000617944j -0.00415788+0.0023718j 0.00381354+0.00391191j 0.00849319+0.00147224j -4.98288e-05-0.0157647j -0.0129403-0.00289568j 
-0.000936197-0.00279892j 0.00367616+0.00923866j -0.00269451-0.00407614j 0.006237-0.00881665j -0.00454492-0.00849274j 0.00685971+0.0213124j -0.0157585+0.00743916j 0.00810899+0.00615368j -0.000737652-0.00856414j 0.00211845+0.000458149j -0.00360088+0.00948596j 0.0249499-0.00506888j 0.0170007+0.00147651j -0.000561582+0.013646j -0.00725571-0.0125116j -0.00208985-0.00125356j 0.00244663+0.00181931j 0.0129148-0.0135186j -0.00392043+0.00806658j 0.0166731+0.00965872j -0.00534043-0.00152635j -0.0121477-0.00476982j -0.00145898-0.00736781j -0.00714739+0.00683254j -0.000523926-0.00402589j -0.00672353-0.00125j 0.00731462+0.00219253j -0.00729222-0.00480047j -0.00136323-0.000569586j -0.00345715-0.000216335j 0.0109326-0.00605513j -0.00366625-0.00016492j 0.00336079+0.0134553j 0.0107304-0.00165136j -0.00746074+0.00704585j -0.00279108-0.00499484j -0.000789248+0.0133545j -0.00139994+0.00566777j -0.0174875-0.00197041j -0.0193491-0.00889092j 0.00404528-0.00477016j -0.0176906-0.00798264j 0.00920038-0.000430447j -0.00946317-0.00629289j -0.00366806-0.00399882j -0.00160852-0.000984798j -0.0120151+0.00393286j 9.85533e-05+0.00099186j 0.00230027-0.00635853j -0.00270331-0.00247055j -0.00242095-0.003162j -0.00608883-0.00162261j 0.00665079-0.0105849j 0.00667547-0.00336191j -0.0168867+0.00882508j 0.00552309-0.00099308j -0.00124966-0.00178779j -0.012771-0.000601157j -0.00775862+0.0143842j 0.0071631+0.00310635j -0.0015803+0.00831062j -0.0210593-0.00645181j -0.0054504-0.02399j -0.00269098+0.0230414j -0.0172632-0.0220054j -0.0119935+0.00237079j 0.000250933-0.0269681j 0.00839866-0.00693971j 6.48775e-05+0.00583152j 0.00862279-0.000548699j -0.00673586-0.0153231j -0.00377511+0.00631418j -0.00120361+0.00118746j 0.00388004+0.0171407j 0.00747537+0.00879715j 0.00108106-0.00295179j 0.00772956+0.00126059j -0.00339676-0.00192485j 0.00811982-0.00274541j 0.00396146-0.00426028j 0.00461677-0.00181085j -0.00657559-0.00638321j -0.00426107-0.00391048j 0.00333012+0.00387091j -0.0248209-0.00204986j 0.00562632+0.00840229j -4.45142e-06-0.00772744j 0.02211-0.00795783j 0.00565135-0.00536151j 0.00603711-0.0110086j 0.0282335-0.028589j 0.00132279+0.00834314j -0.0131442+0.00538611j -0.00874753+0.00740524j -0.00687775+0.0109204j -0.00491834+0.0214173j -0.000666696+0.000896638j 0.0137475-0.0257846j -0.00549174-0.00895668j 0.00959092-0.0027593j 0.0189333+0.00582662j 0.0166616-0.0168343j -0.0149489+0.00605013j -0.00318254-0.00120624j -0.00642084-0.00903796j 0.0128145-0.0107731j 0.00673879-0.00251413j 0.0149633-0.002674j 0.00730151-0.000177112j -0.00814554+0.00585482j -0.0101642+0.00218911j -0.0132515-0.00966494j -0.00597424-0.0100421j 0.0128659+0.0087295j 0.000259723+0.00332469j 0.00010935-0.00612308j 0.00510624+0.00968477j 0.000602087+0.000212405j -0.0174005+0.00721115j -0.0227125-0.00231137j 0.00681613+0.00818105j -0.0172252-0.0107057j -0.0209223-0.0218055j -0.0178454+0.0191765j -0.0212727-0.0203701j 0.00215908-0.0349483j -0.0103479-0.0169007j -0.00166212-0.00141885j -0.00112956-0.00375787j -0.00021951-0.00108008j -0.0042428-0.00116671j 0.00947863+0.00247269j -0.0138317+0.0127569j 0.0151712+0.000966502j -0.0203131-0.0225138j -0.0133765+0.0177668j 
-0.000281024-0.0035742j -0.00657296+0.0107705j -0.0101424-0.0102658j -0.00897313+0.0206791j 0.00307343-0.0129434j -0.00724841+0.000192836j 0.00215818+0.00927041j 0.00897057+0.0066601j 0.0186586+0.00294292j 0.00675359+0.00322743j 0.00896395+0.0101691j -0.00514061-0.0143177j 0.0176819+0.00237687j 0.0134602-0.0188044j 0.000841939-0.000212696j 0.00432135-0.00179177j 0.000588699+0.0047088j -7.78078e-05-0.00345888j -0.00838522+0.00302219j 0.0146595+0.0086125j 0.00248704+0.00153997j -0.0161092-0.0042407j -0.0117039+0.00648903j -0.00427739+0.00813203j 0.00110543-0.0233155j 0.00388707+0.00376928j -0.00920021+0.00296015j 0.00582796-0.00622197j -0.00410884-0.0238998j 0.0021097-0.00782731j -0.00533124-0.0124386j -0.00866822+0.00283813j -0.00946456+0.00234378j -0.00238704+0.00357056j 0.024448-0.00990726j 0.00331059-0.00341383j -0.00983994-0.000744083j 0.00980193-0.0038383j 0.0148463+0.000567727j 0.0337835+0.0156332j 0.00637513-0.000966849j 0.000194123+0.00271264j -0.0124448-0.000873316j 0.00230025+0.00581726j -0.0161846-0.000897339j 0.0296969+0.00557257j -0.0115635-0.000905748j 0.00270474+0.00136414j -0.0153682+0.000937284j 0.00240486-0.00344753j -0.00314255+0.00295845j 0.0127471+0.000397155j 0.00795859-0.00162085j -0.0231656-0.00502467j -0.00807132-0.00409577j 0.0259164+0.00622715j -0.0093269-0.00112642j -0.0306285-0.00336334j -0.00957746-0.0133388j -0.011498-0.0039841j -0.0027246+0.00762308j 0.0222287-0.00486468j -0.000400455+0.0234803j -0.000234955+0.0129961j -0.000782947+0.00491326j -0.00230798-0.0194166j -0.00238103+0.0161684j -0.0105572+0.0309569j -0.00704641-0.00958873j -0.00312844-0.0159769j 0.0169792+0.0405086j 0.00543901-0.00241732j -0.00289952-0.0173458j 0.00516714-0.0116171j -0.0155275+0.00383406j -0.00818077-0.0139734j -0.00393482-0.00119697j 0.00941151-0.0087018j 0.0107803-0.040959j -0.0054086+0.000831904j -0.0103794+0.00407157j 0.0164793-0.0217991j -0.00242378+0.0312689j -0.000535957+0.0332924j 0.00249533-0.0218966j 0.0069159+0.00828454j 0.00512619+0.017801j 0.00066804-0.0056657j 0.0129141-0.0133416j 0.00985187-0.0125924j -0.0162029+0.0259755j -0.0327295+0.0254376j -0.0248015+0.0138166j -0.00238438+0.0136761j -0.0147176-0.0264053j -0.0241459+0.0141304j 0.0104947-0.00364414j 0.0133529+0.00264633j -0.000787897-0.00489653j 0.00184019+0.0027062j 0.00447909+0.00778978j -0.000414662+0.00241226j 0.0236222-0.0104247j -0.0179858+0.00771051j 0.0167412+0.00146322j -0.0169591+0.0072354j -0.0196811+0.00205815j 0.0141427+0.00706999j 0.0100503-0.0250722j 0.0016674+0.00984779j 0.0133869+0.00543758j -0.0155418-0.0137954j -0.0200891+0.00753554j 0.0210279-0.00443696j 0.00348629+0.0053906j 0.00209521+0.000603296j -0.0154951+0.006944j 0.0408417+0.0275469j 0.0140559+0.0353445j 0.0203519-0.00263548j -0.00472008+0.0019873j -0.0185607-0.00719921j -0.00711039-0.00474648j 0.0069934+0.0245483j -0.00596744-0.00260121j -0.00919566+0.00644613j -0.00113319+0.00264915j -0.014591+0.00445822j -0.00975271-0.00271336j -0.010129-0.0119852j 0.00602121+0.00443514j 0.00852623+0.0029484j -0.00333979-0.00492592j -0.00147912-0.000650942j 0.0043206+0.00985366j 0.00866974+0.0003807j 
0.000141208+0.00265648j 0.00778217-0.013158j 0.0150775+0.00789667j 0.00766538-0.0220415j 0.00240006+0.000222123j 0.00443715+0.00755771j -0.0219771-0.00923708j -0.0108662+0.0107625j -0.00725405-0.00616365j -0.00256484+0.0011447j -0.00526568+0.00957491j -0.00312981+0.00536824j 0.00838465+0.00928149j -0.0053402-0.0104818j 0.00046955+0.00800746j 0.00179211+0.00373195j 0.00029438+0.00178876j -0.0050935-0.000715773j -0.0140712+0.00827919j 0.0278512+0.0195545j -0.00295794+0.011503j -0.00767255-0.00221749j -0.00900215+0.0123756j -0.0081165+0.00958925j 0.000635703-0.0349506j 0.00450517+0.00205764j -0.00366556+0.00555453j -0.000889016-0.0102663j 0.00554387-0.0255731j 0.000817991-0.00990561j -0.00917791-0.00798402j -0.0137451+0.0159594j -0.00612879+0.0100139j -0.00129683-0.0146221j 0.0285497-0.0128831j -0.00475838-0.00114997j 0.0158334+0.00142j 0.00502429-0.00398182j 0.0130861+0.00333176j 0.0312411+0.0116775j 0.0202788+9.06285e-05j -0.0276969+0.00299997j 0.00296311-0.00562308j 0.00630684+0.00289193j -0.0190414-0.0047346j 0.0120504+0.00258925j -0.004497+0.00465208j 4.20782e-06-0.000528987j 0.0086486+0.000860098j 0.00900365-0.00700152j 0.023833+0.0128332j -0.00102132-0.0043221j 0.0244724-0.00607256j 6.65213e-05-0.00699363j -0.0329567-0.00788331j -0.00612696-0.00189432j -0.018349+0.00677476j 0.0156291+0.00835635j -0.0041298-0.005288j -0.00884873-0.00248899j 0.00278389+0.0132936j 0.0132834-0.00402256j -0.00281749+0.0190917j 0.00169723+0.0293796j 0.000206244+0.00730859j -0.0154098-0.0188168j -0.0234803-0.0171397j 0.00499628+0.00907607j -0.00718829-0.00956146j -0.00349881-0.0105508j -0.0036018+0.0123685j 0.00288539-0.0230817j -0.00253478-0.0125977j 0.0133411+0.00482838j 0.0138055+0.00514994j 0.00447794-0.0315756j 0.00331265-0.00190004j -0.0176189+0.00654838j -0.00643721+0.000488575j -0.00142647-0.0162138j 0.0167927-0.0138342j -0.00570236+0.00841371j -0.00898979-0.00535051j 0.00582942-0.0218992j 0.0138419-0.0130807j 0.0145836-0.0450746j 0.00208887-0.0269765j -0.0037632+0.00978698j -0.00374152-0.0179473j 0.00273777+0.00512757j -0.00353952-0.0132482j -0.026239+0.0216854j -0.0174166+0.0254033j -0.00110878+0.00802922j 0.00262952-0.0186103j 0.026831+0.00435762j 0.000778314-0.0019479j -0.00667268+0.00939674j 0.00513281+0.00235839j -0.00133137+0.00141494j -0.00734883+0.0101924j -0.00929745-0.00682856j 0.0121524-0.00303842j -0.0247018+0.00682143j -0.0223367-0.00754045j 0.018685-0.0178002j -0.0180867+0.00131411j 0.00684572-0.0234233j -0.00432606+0.0239834j -0.0064789-0.00770433j -0.00776959+0.00799106j 0.0183608+0.00650759j 0.00646428-0.00214545j 0.0045032+0.0013427j -0.0140063-0.0175994j 0.02711-0.000149893j -0.00652088-0.0148617j 0.0161347+0.0256195j 0.0192127+0.000331349j -0.031367-0.0156983j -0.00982392-0.00958739j -0.00500511+0.00199026j -0.00572136+0.000725019j -0.00438593-0.030563j 0.0255373+0.00297936j 0.00214797+0.00446653j 0.00587893+0.00160082j 0.0157269-0.00951878j 0.0132044+0.00096022j 0.0148813+0.0104409j -0.00396172-0.00423591j -0.00473196-0.00177492j -0.000603148-0.0051823j -0.00253209-0.0075235j 0.00135821+0.0036229j 0.00458999+0.000315481j 
-0.00126002-0.00772947j -0.00712352+0.0198218j -0.021988-0.00780515j 0.00150544-0.00500695j 0.000707119-0.0161531j -0.0027847-0.0073114j -0.00896853-0.00574012j 0.00460383+0.000985732j -0.000610207-0.000984464j 0.014056+0.000715656j -0.00652852-0.000467558j -0.000817066+0.0144046j -0.00863531+0.00119387j -0.0107438+0.00847865j 0.00028965+0.00122643j -0.00393869+0.00355974j 0.000184515-0.000927816j 0.00122248-0.00138528j -0.00084206-0.00607809j 0.00191801+0.0084124j -0.00579028+0.0093063j 0.0118215-0.00087893j 0.00287904+0.00151631j -0.00828453-0.00402685j -0.00101679-0.00851496j -0.00122331+0.000454875j 0.00513808+0.00100493j -0.00332475-0.00269865j 0.00978528-0.00130811j 0.00146281-0.00221358j 0.000963288+0.00328901j 0.00108018+0.0106831j 0.002353+0.00227552j -0.0120536-0.0187792j 0.0085858-0.00530377j 0.000952505+0.0134081j 0.00648716-0.0167295j 0.00688971-0.00352013j -0.00347294+0.0043618j 0.00947586+4.64036e-07j -0.0131733-0.00140513j 0.0015006-0.0039527j 0.014532+0.00133241j 0.0260328+0.0131475j 0.0160721-0.00214953j 0.00350778+0.00467409j 0.00353191+0.00256203j -0.00580266-0.0112495j 0.0104852-0.00884575j 0.00145074-0.0116509j 0.0239591+0.0064166j 0.000110913-0.00648204j 0.015608-0.015757j -0.00502749-0.0023588j -0.00196582-0.0023599j -0.0266167-0.0109316j 0.00618305-0.00557271j 0.03068+0.00789489j 0.0170809+0.00510942j 0.0016487-0.00962908j -0.00598431-0.00780663j 0.000517761-0.00148609j -0.00467373+0.00382485j 0.0131213-0.0187781j 0.00704809+0.0138967j 0.0105019+0.00798021j -0.0073143+0.00619833j 0.00279581-0.006922j -0.00256332-0.00402792j -0.00458213-0.0159147j -0.00251782+0.0133528j 0.0058081+0.0118943j 0.00226657+0.0175655j 0.00791221-0.0100955j 0.0118863+0.000469695j 0.00047362+0.0132718j 0.0150094-0.00845632j 0.0249758+0.00741322j 0.00787583+0.0221191j -0.00856232-0.0114449j -0.0144303-0.00906168j 0.00808907+0.00715279j 0.00805369-0.0253595j 0.00685276-0.0297507j -0.0079449+0.0227414j 0.0120766-0.023009j 0.00514758-0.0406761j -0.00111957+0.0145583j -0.00596457+0.00590407j -0.0124388+0.00337314j -0.0212922+0.00999665j 0.00966768-0.00268036j 0.00455892+0.000467689j 0.00630308-0.0135774j 0.00300906+0.00128944j 0.0201033-0.0112698j -0.000481672-0.0098265j -0.0360309+0.024833j 0.00267118+0.0102272j -0.00268921-0.00105787j 0.00739703-0.0167636j -0.0229919+0.0160236j -0.000524711+0.00273486j -0.00225199-0.00630741j 0.0042857+0.0185824j -0.00978251-0.00265827j -0.000795266-0.00203674j -0.00315364+0.0154772j -0.0145782-0.0224028j 0.00206373+0.013084j 0.0124052-0.00443344j 0.0112705-0.0135919j 0.0217569-0.00760506j -0.0186781-0.000476383j 0.00686568-0.00136371j 0.00907738-0.00173835j -0.0219838+0.00636971j -0.00299196-0.00466326j -0.0166506-8.67269e-05j -0.0113294-0.0161863j -0.00254614+0.0117729j 0.0171886-0.00523361j 0.0383135+0.0209899j 0.0198792-0.00849019j 0.0178098+0.0373809j 0.00250234+0.0224029j 0.00712162+0.00457018j -0.021102+0.00826299j -0.0133551+0.00158942j -0.0155818-0.0137162j 0.0149549+0.0112959j -0.00802249-0.0151851j -0.00261711-0.00257628j 0.00843029+0.0060548j 0.00991473-0.00365594j -0.00549683-0.0036748j 
