0.00580488+0.000132064j -0.00578915-0.000346888j 0.00301464+0.0019889j -0.00598197-0.00407453j -0.00187872+0.00154815j -0.00342182+0.00530149j 0.00396973+0.00355419j -0.00607705-0.00350779j -0.00187822-0.00278331j -0.000182894-0.000117654j 0.00152312+0.00120221j -0.00681818-0.00218487j 0.000325404-0.00250374j -0.00148583+0.0066318j -0.00203672-0.00150516j 0.0038041+0.00576678j 0.00482085-0.000139255j 0.00015045+0.000351143j -0.00950288+0.00782894j 0.00112229+0.000927335j -0.000807856-0.00518012j 0.000236138+0.00111762j -0.00265747+0.000479272j -0.00250398+0.00408787j 0.00521263+0.00127979j -0.00186378-0.000188394j 0.000467787+0.00310213j 0.00155735-0.00411346j 0.000565659-0.00138282j 0.00129267-0.00282542j 0.00474226-0.00892149j -0.00152919+0.00527921j -0.0017491+0.00131303j -0.00568283+0.00037288j -0.00294424+0.0028352j 0.00341823-0.00303462j 0.00758811+3.73746e-05j 0.000202044-0.00251771j -0.0011215+0.000138951j 0.00272881-0.000170516j -0.00117621+0.00139605j 0.00352585+0.00176301j -0.000363589+0.00183579j -0.000760609+0.000528726j -4.67285e-05+0.00378325j -0.000333822+0.000173805j 0.00230632+0.0014599j 0.00169485+0.00425562j -0.000344127-0.000328944j 0.000669307+0.00158462j -0.00144916-0.00313273j 0.0024891+0.00359947j -0.00404051+0.00404239j 0.00269208+0.00246869j 0.00131264+0.00113324j 0.0026956+0.00463436j 0.00238793-0.00732611j 0.00279305+0.0019307j -0.00654866-0.00278355j -0.00460222+0.00595277j 0.000336325+0.00497789j 0.00224256+0.00169568j -0.000356594-0.0020311j 0.000347365+0.00270308j 0.00221904+0.000102656j 0.0018671-0.00109097j 0.00324931-0.000637229j -0.00155306+0.00156148j 0.00271695-0.000127019j 0.00159518-0.00158845j -0.00159517+0.00367215j -0.00154511+8.59493e-05j 0.000252754-0.00297362j 0.00238212-0.000232168j 0.000568126+0.000431147j -0.00097316+0.000245298j 0.000725383+0.000387851j -0.00379071+0.000411523j 0.00208503-0.000767991j 0.000888915+0.00136077j 0.00289635-0.000917635j -0.00207007-0.00177292j 0.00437462-3.47636e-05j -0.0029037-0.00453905j -0.000519748+0.00460931j -0.00146452+0.000217946j -0.00316805-0.00273053j 0.000112708-0.000943006j -0.00372273+0.00552308j 0.00447784+0.00397043j -0.00313121-0.00488937j -0.0052026-0.00585655j 0.0024418+0.00440502j 0.00273151-0.00186889j 0.00121556+0.00688015j -0.00231601+0.00594383j 0.00324763-0.00769914j -0.00445946+0.00126453j -0.00441557-0.00260789j 0.000461478+0.00102104j 0.0077454+0.00205479j -0.011816+0.0030999j -0.00350858+0.000134853j 0.00396345+0.00137701j -0.006552+0.00222551j 0.00567351+0.00197003j -5.33503e-05+0.000382669j -0.000737958-0.000244878j 0.00243408+0.00200776j 8.62807e-05-0.000232164j -0.00162713-0.00034299j 0.000572654-0.00203089j -0.00196572-0.000458589j 0.00296984+0.000509357j -0.00102458-0.000113208j -0.00190475+0.000852083j 0.00910745-0.00105035j -0.00357228+0.000260338j 0.00618849-0.00155959j -0.00761974+0.00517712j 0.00519433-0.00730093j -0.00289997+0.00431185j 0.000761328-0.00291626j 0.0043271-0.0150857j -0.00784407+0.00786638j -0.0088875-0.00598007j -0.00427198+0.000753422j 0.000244798+0.000389615j -0.00034304+0.000989035j -0.0021888+0.00160609j -0.00455679+0.0020187j 0.00610275-0.000957691j -0.00263917-0.00876095j -0.0135211-0.011759j -0.00209484-0.0235651j 0.0235654-0.00372034j 
-0.000910361+0.000122258j 0.00273858+0.00559884j 0.00120936-0.00225593j -0.00205646+0.00446557j -0.00503922-0.0046821j 0.0072072+0.00640277j -0.00233488-0.00135078j -0.000298103+0.000460986j 0.00200455-0.00217598j 0.000891842-0.000425174j -0.0019735+0.00562347j -0.00519253+0.00916994j 0.000251335-0.00523193j 0.00710655-0.00436956j 0.00145214-0.00259516j 0.000537064+0.00160882j 0.000395319+0.00671253j -0.000216646+0.000754219j 0.00339044+0.0066354j -0.0026912+0.00295594j -0.00748309+0.00244587j -0.00290156-0.000291478j -0.00110863-0.00308111j 0.00138872-0.00127194j -0.00261836-0.00303263j 0.000479341+0.00037658j -0.00162385-9.3646e-05j 0.00092388-0.000439112j 2.40973e-05+0.00112051j 0.00117751-0.000215964j 0.00359885+0.000791046j 0.0015282-0.000272417j 0.00180881+0.000142998j -0.00248594+0.0055359j -0.00447276+0.00517116j -0.00544714+0.00144278j 0.0043954-0.00252009j 0.000563789-0.00205967j 0.00285222-0.00324286j -0.00349759+0.000851816j -0.00196956+0.00315814j -0.00116466+0.000264415j -0.00256288+0.000310744j -0.00155951-0.00486154j -0.00101492-0.00213094j -0.0015564-0.000366795j 0.00464929-0.00512562j 0.00142372-0.00215588j -0.00169607-0.000449818j -0.00283731-0.000181266j 0.00206483+0.00156549j -0.00508989+0.000513272j -0.00277583-0.00273969j -0.00304566+0.00336999j -0.00313423-0.00300744j -0.00274553-0.000708182j -0.00388684-0.00391802j -0.00899564+0.00382808j -0.00251913+0.00477643j -0.000109668+0.00365229j -0.000148562+0.00352041j 0.00331987-0.0016584j 0.00110221-0.0041009j 0.00343211-0.000639731j -0.00120082+0.00139365j -0.00222606-0.000813745j 0.000407384-0.00387198j -0.00144498-0.00365473j 0.000606768-0.000701877j 0.000625134+0.00142191j -0.00230391+0.0023042j 0.00155272+0.00306656j 0.00455032+0.00365302j 0.000813037-9.29328e-05j -0.00233963-0.000807121j -0.000544753-3.08418e-05j -0.00171906-0.000380992j -0.0036066-0.00234237j 0.00188706+0.00120284j -0.00188774+0.00081262j 0.00436689+0.00261072j -0.00113881-0.00207625j 0.00109545+0.00391679j 0.000860687-0.00269994j 0.000534577-0.00598957j 0.00522438-0.00368627j -0.00423865+0.000159061j 0.000168684-1.71118e-05j -0.00184827-0.0021612j -0.00212374+0.00060687j -0.000862649+0.0107509j 0.000558286+0.000683706j 0.00278997-0.00768421j 0.00510381-0.00400453j 0.00122401+0.00544663j -0.00539401+0.00370152j -0.00134082-0.0039677j 0.0127944-0.00434598j -0.00121347+0.0013106j 0.00217638-0.00149921j 0.00276221-0.000927534j 0.00852191-0.00386561j 0.00189979-0.000215079j 0.00300612-8.78049e-05j 0.000749418-0.00323191j 0.00501693-0.00115722j -0.000707833+0.00092438j 0.00318112-0.00294468j -0.000483268+0.00269712j -0.00205928+0.000539613j -5.44187e-05-0.00135849j -0.00408483+4.41503e-05j -0.00250993-0.00167193j -0.000567528-0.000350169j 0.000970512-0.000980808j -0.000315725-0.00109504j -0.00251822+0.0011835j -0.00173431-0.00459421j 0.00070035+0.00721186j -0.00251291-0.00260199j 0.00748375+0.00607312j -0.00210602-0.00216108j -0.00866521-0.0054891j -0.00242599+0.00575215j 0.0131528+0.0112288j -5.9553e-08+0.00715854j 0.001501+0.00385578j -0.000899077-0.000175229j 0.000394864+0.00143335j -0.00133497+0.0014001j 0.00162288+0.00478744j 0.0101031-0.0118744j -0.0132444+0.00408741j 0.000973952+0.00332315j -0.0243969-0.000264835j -0.00327219-0.0274641j 
-0.00137587+0.00154067j 0.00395356+0.000615324j 0.000703637-0.0028676j -0.0110846+0.0151949j -0.0172929-0.0122243j -0.00347136+0.00481421j -0.000518466-5.24605e-06j -0.00200468+0.00976664j 8.72434e-05-0.00400416j 0.000960387-0.000989841j -0.00305076+0.0141262j -0.00506018-0.00219289j 0.00265526-0.000252626j 0.0081344-0.00261748j -0.00483041-0.0029825j 0.00495329+0.00250277j 0.0129895+0.00691817j 0.00275781-3.46008e-05j -0.00279333-0.00278622j -0.00481617+0.000111841j 0.00322071+0.00368541j 0.00423225-0.00940328j -0.0117638-0.00833237j 0.00559342+0.00652299j 0.00125727-0.00132633j -0.00160607-0.00188387j -0.00258856+0.00553508j 0.00331276-0.00903008j -0.00203994+0.000146578j 0.00375993-0.00875378j -0.000780969+0.0118358j 0.0014907+0.00980391j 0.00967572-0.00821334j -0.00190362+0.00893053j -0.0129289+0.00510394j -0.00376445-0.00186397j 0.00114234+0.00999167j -0.0106934-0.0148063j 0.00923581-0.00207562j 0.0052024-0.0165518j 0.00385536+0.0124719j 0.0002878-0.00590892j -0.0102541+0.0104834j -0.00911895-0.0131892j 0.00417412+0.00316092j -0.00268011+0.000457342j -0.00275179-0.00876394j -0.00179581+0.0103167j -0.0020036-0.00182702j 0.00645196-0.00173361j -0.0143917+0.00269919j -4.362e-05+0.00119294j -0.0213661+0.00288085j 0.00762285+0.00433813j -0.00579046-0.017413j 0.0154328-0.000431721j -0.00284118-0.0111747j -0.0183847+0.0238596j -0.00444153+0.00129225j 0.00453938-0.000864684j -0.00116478+0.000130575j -0.00540394+0.00232017j -0.00125403+0.00266352j -0.000301783-0.00212016j 0.0011103-0.00336141j 0.00230058+0.000179392j 0.000380786+0.00797532j -0.00186085-0.000572779j -0.00741697-0.00580176j -0.00607068-0.00220934j 0.00265886-0.00730727j -0.00203274-0.000616366j 0.000797447-0.0068112j 0.00588282-1.73171e-05j 0.00928951-0.00218416j 0.00357693-0.00239233j 0.00146311+0.00257425j -0.0211391-0.00635332j 0.00407833+0.00659367j -0.000724234+0.00485876j 0.01279+0.00508201j -0.0103486-0.0254105j -0.00180592+0.00932354j -0.0158197-0.00652465j 0.0109887+0.00947288j -0.0137244-0.00219291j -0.0101531+0.00529267j -0.000239244+0.00659508j -0.00621545+0.0130095j -0.00117263-0.00883359j 0.0119121+0.00880309j -0.00303338-0.00109268j -0.00663546-0.000718045j 0.00415633-0.00384092j -0.00403702+0.0141868j -0.0249344+0.0294767j 0.00644795-0.0044231j 0.00449573+0.00735033j -0.0121664+0.000728829j 0.00379702+0.00155786j 0.00775577+0.00601692j 0.00271789-0.000238334j -0.00234866-0.000949095j 0.0036202+0.000209031j 0.00205153+0.00117864j 0.00707464+0.00178996j -0.00112128+0.00123581j 0.00773007-0.000419723j -0.0105824+0.00128167j -0.00391132+0.00110401j 0.00171403-0.00106211j -0.00415108-0.0044215j -0.00207831+0.00500318j 0.00399807+0.00344477j -0.00120309-0.00208811j -0.00373489+0.00020511j 0.0166439+0.00292679j -0.0046862-0.00627772j 0.00897426+0.0136539j -0.00784778-0.000948214j -0.00314229-0.00471772j -0.00121154-0.00144246j -0.00305176+0.00721465j -0.0201066-0.0160524j 0.000410857+0.00253181j -0.00873081+0.00512239j -0.00800104+0.00228749j 0.000464171+0.00100284j 0.000589864+0.0035002j -0.00100198+0.000113675j -0.000667465+0.00159519j 0.00190949-0.00384261j 0.0099025-0.00442771j -0.00287518+0.00904896j -0.000778494-0.00560379j 0.0033412+0.00611937j 
0.00629903-0.00408886j 0.00259759+0.00510158j 0.00135778+0.00255856j -0.00208806-0.0152228j 0.014617+0.00392219j -0.00444638+0.011416j -8.79129e-05+0.0108627j -0.00375798+0.00883571j 0.0028925-0.00748356j -0.00108272+1.39721e-05j -0.00265021+0.00376034j -0.0111534+0.00160716j -0.00231908-0.00179332j -0.00442764-0.00355538j -0.00726056-0.00465308j 0.0140131+0.00777476j 0.00514856+0.00113255j -0.00186347+0.00062175j -0.00385331-0.0076792j 0.00931146-0.00233431j -0.00857993-0.0194491j -0.00367056-0.00762757j -0.00272802+0.00453444j -0.00998954+0.00183623j 0.00925529-0.00692766j -0.00631128+0.00437252j 0.00370154-0.00411233j -0.000182938+0.00199943j 0.00640669-0.00389909j 0.00174652-0.000433291j 0.0070048-0.0138927j -0.00662+0.00461209j -0.00929557+0.00617482j -0.00208694+0.00300206j -0.00324616+5.13777e-05j -0.00344843+0.00793015j -0.00094158+0.00139702j 0.00339849+0.0082889j -0.0100109+0.00958225j 0.00804261+0.000745341j -0.00305491-0.00690721j 0.00745477-0.00111086j 0.0102209-0.00385917j 0.00646271+0.00972085j -0.000570698-0.00305396j 0.000682152-0.000230224j -0.000396147-0.00587213j 0.00301359-0.00541349j 0.00479008-0.00203843j 0.00350535+0.00475057j -0.00713789-0.00789994j 0.0120405+0.00498111j 0.0094878+9.15712e-05j 0.00645314+0.00546288j 0.00873046+0.0106068j -0.00196398+0.0105134j -0.00435248+0.00348335j 0.00637488-0.00727747j 0.00144966+0.00345012j 0.0098627-0.000519421j 0.00774689-0.00708519j -0.0042523-0.00545135j -0.0099532-0.00718668j 0.00585608+0.00322329j 0.00508307+0.00167615j -0.0104496+0.00105044j -0.00298297-0.0105641j 0.0013142-0.00102696j 0.00709489+0.0137382j 0.00871975+0.00311681j -0.0082784-0.00108524j -0.00949908-0.0209777j -0.00868239-0.00766862j -0.002215-0.00480265j -0.00734696+0.00965841j -0.00338456+0.00754988j 0.00133081+0.00576368j 0.00424148+0.00333374j -0.000457014-0.00944876j 0.00454635+0.00284397j -0.00897658-0.0103305j -0.00926789-0.00559497j 0.0117756-0.00818186j 0.00546196-0.010301j -0.00669207+0.0101828j 0.00725168+0.0060289j 0.0111417-0.019085j 0.00621333-0.0106471j -0.0038244+0.005367j 0.00386248-0.00387125j 0.00270485-0.0155092j -0.000965124+0.00471418j -0.00677686+0.00499139j -0.013855+0.0085486j -0.00607053+0.00496382j -0.0153324+0.0174893j -0.000589187+0.00591475j -0.00925198+0.00622455j -0.010635+0.00139298j 0.000113507+0.000477133j 0.00515356+0.000649388j -0.00857054+0.00218183j -0.00237313+0.000269876j 0.00320629+0.00153398j -0.0175197+0.00147773j 0.0022583+0.00189674j 0.000569628-0.00152122j -0.00573994-0.00251241j 0.00957597+0.00715693j 0.00171417+0.00270426j -0.00323816-0.000429412j 0.00235841+0.003294j -0.00946954+0.00250405j -0.00228216-0.00146399j 0.000298749+0.00169345j 0.00224429+0.00188658j 0.0150881+0.00308627j 0.00281876+0.00035356j 0.00108692-0.00166513j 0.00611991-0.00492333j -0.0113601-0.0024791j 0.00968656+0.00598869j -0.0017547-0.000957842j -0.00578906-0.0175486j -0.0134812-0.00313842j -0.00805264-0.0105181j -0.00398877-0.00479776j 0.00172892+0.000452479j -0.000449437-0.00025509j 0.00199443+0.00213687j -0.00413701+4.66913e-07j 0.0112786+0.00475689j -0.000457504+0.0031326j 0.00126601-8.09291e-05j 0.00472026-0.00441377j -0.00358282+0.00196966j 
0.00483567-0.00307248j -0.000259893-0.00144241j 0.00178095-0.00147633j -0.00547404+0.00855915j -0.0106236-0.00457726j -0.0056628+0.0080098j 0.00537651+0.0284247j -0.00212463-0.00219702j 0.00644263+0.00164543j 0.000570065+0.00183944j 0.0003314-0.0330999j -0.00931457+0.00496914j 0.000127195+0.000500224j -0.0256328+0.00477645j -0.0136342-0.000936229j 0.00182688+0.00462469j -0.0288711-0.000798711j -0.00346492+0.00141506j 0.0114388+0.00105229j -0.0124854-0.00167813j -0.00192113+0.00264252j -0.00301468-0.0207443j -0.000567356-0.0145445j 0.000718696-0.00587687j 0.0119147-0.00720466j -0.00992051-0.0128216j 0.006419+0.00503707j 0.00156893-0.0026432j 0.00620825+0.00418746j 0.00449061+0.00365849j 0.00583566-0.0243586j -0.016169-0.00709825j 0.0124173-0.00885664j 0.0100118-0.00318696j 0.0166989-0.00991539j -0.00127462-0.00185397j 0.00519611+0.00561721j -0.00117487-0.00852099j 0.00363959-0.00477127j -0.00102162-0.0081753j 0.00361892-0.0047169j 0.00859431-0.00139923j -0.00548656-0.00402515j -0.0254759+0.00249771j 0.0037829+0.000439853j -0.0047482-0.000266467j 0.00655063+0.00313472j -0.00658935+0.007091j 0.00142392-0.0028721j 0.00309541+0.00425393j -0.0135264-0.00242808j 0.000568562+0.0128777j 0.016109+0.0101062j -0.0065421+0.00391999j -0.00319836-0.0175306j -0.00145945-0.009828j 0.00759102+0.00985271j -0.00290731+0.00708793j -0.00204908+0.00578314j 0.00301636+0.000620462j -0.00521919-0.00690693j -0.00697713+0.00575426j -0.00162565-0.00249422j -0.000490119+0.00570255j -0.0010866-0.00773112j 0.0016114+0.00305084j -0.00726726+0.0117094j -0.00225678+0.00153046j -0.00420707-0.0118003j -0.00457887-0.00670809j 0.0018768+0.00170749j 0.00162405+0.00596821j 0.00251278+0.0029342j 0.00388129-0.000386731j 0.0139754-0.00582343j 0.00375857-0.00218401j 0.00172729-0.00127372j -0.00661828-0.000725249j 0.00369926+0.00171407j 0.0034513+0.000368445j 0.00678721+0.000716928j -0.00515257-0.00426251j 0.000442511+0.0003158j -0.00495671-0.000797711j 0.00257588-0.000126893j -0.00237374-0.00480109j -0.00943521+0.00495676j -0.0024992+0.00122123j 0.00294794+0.00275599j -0.00124444-0.00296556j -0.0025347+0.00811855j -0.000440146+0.00112051j 0.00288638-0.00502246j 0.00299301-0.00261449j -0.00130302+0.00103327j -0.000388775+0.00293486j 0.00242104+0.00026919j -0.00150897+4.78265e-05j 0.000215583+0.000919738j -0.00106069-8.53097e-06j -0.00332078+0.000985826j -0.000585074-0.00192885j -0.000508438-0.00173136j 0.000576219+0.00146728j 0.0129489+0.00579088j 0.0011534+0.000295729j -3.89421e-05+0.000428328j 0.00279338-0.000410657j -0.00439515+0.00326317j -0.00132604-0.00243411j 0.0012187+0.000703191j -0.00177592-0.00131856j -0.00110841+0.000793741j 0.000318693+8.82908e-05j 0.000158774+0.00148637j -0.00097544-5.86791e-05j 0.00071112-0.00539773j -0.00153404+0.00129036j 0.00105846-0.00168235j -0.000167586+0.0008519j 0.000187116+0.00195772j -0.000704679-0.00177558j -0.00368368-0.000129193j -0.00172808+0.00167278j 0.00531303+0.00197181j -0.00198165+0.00213483j -0.000370381-0.00193462j 0.000465649-0.000163021j 0.000424514+0.000831928j -0.000221688+0.000672222j 0.000524007-0.000508053j 0.00088628-0.000424251j 0.000568134+0.00207134j -0.00124289+0.00155784j 4.05109e-06+0.000889221j -0.000372548-7.27405e-05j 
0.00288981-0.0013597j -0.00249849-0.00184385j 0.00260111+0.00622166j 0.0039945-0.0169465j 0.0170816+0.00836118j -0.000933794-0.0114511j 0.00253804-0.010864j 0.00237168-0.0178381j -0.00117798+0.00470072j -0.000542146-0.00111425j -0.00267448-0.011162j 0.00834397+0.00102904j -0.00461923+0.00433329j 0.00195196+0.00935401j 0.00613914+0.00120798j -0.0186464-0.000629718j -0.0101133-0.000888418j 0.00446067+0.000784765j -0.000500183+0.00712067j -0.013004-0.0047273j -0.0133088+0.00242347j 0.00690982-0.0126973j -0.0135976-0.00220617j 0.0133602+0.0121766j 0.000918511-0.00659042j -0.000769388-0.00152601j -0.00130961+0.0075497j 0.000692174-0.0141229j -0.00604919+0.00161532j -0.00225623-0.00996539j 0.00543658+0.00745402j 0.00673124+0.0121008j 0.0079465-0.00624742j -0.00762128+0.0134114j -0.00990752+0.00966311j -1.9606e-05-0.00482112j 0.0106975+0.00767047j -0.0105471-0.0164406j 0.0160495-0.00122894j 0.00309038-0.0276611j 0.00565074+0.0165555j 0.00406646-0.00360362j -0.00839931+0.0114528j -0.0101083-0.0182778j 0.0074082+0.000222653j -0.0018735-0.00126468j 0.00368565-0.00645805j 0.00635165+0.0106383j 0.00411764-0.00286358j 0.00786743-0.00558243j -0.0194091+0.00380734j -0.000961067+0.000519207j -0.0207516+0.0101071j 0.00798735+0.00161547j -0.00468882-0.015081j 0.0196247-0.00540766j -0.00308346-0.016094j -0.0185556+0.0208483j -0.0105584+0.001063j 0.00876136+0.000553845j -0.013631-0.0045308j -0.000140807+0.0149836j -0.000380365-0.00429126j 0.00719242+0.0151584j 0.00141118-0.0109129j 0.00345182+0.006784j 0.00019075+0.011384j -0.00127759+0.00613056j 0.00342611+0.00275202j -0.00669975+0.00492359j -0.00462819-0.0040752j -0.00488355-0.0060192j -0.00439187-0.00536219j 0.00132895-0.00898596j 0.0233601-0.00662433j 0.00578508-0.00100328j 0.00764625-0.00462108j -0.0192456-0.00125141j 0.0102699+0.000363343j 0.00403926-0.00742965j 0.0195767+0.0155448j 0.00212349+0.02162j -0.00604196-0.0145624j -0.000326127-0.000891847j -0.0104099+0.0123696j -0.00478138-0.0101262j 0.00345784-0.00215945j 0.00986332-0.00580277j 0.00321885-0.00569739j 0.00323042-0.00162942j 0.00593623-0.0101785j 0.00122224+0.00407194j -0.00480801-0.00303492j -0.00134486+0.00471684j 0.00713674-0.000791536j 0.0168022-0.00924643j -3.9251e-05+0.00420478j -0.00962996-0.00245647j -0.00274741+0.00566712j -0.00440704-0.00136456j 0.00193357-0.00187251j -0.010549-0.00360797j -0.00290446-0.00639815j 0.00246584-0.000640136j 0.0095958+0.00480686j 0.00262642+0.00177882j 0.00122088-0.000760143j -0.00679361-0.00173267j 0.0136778+0.00445836j 0.00547568-0.000838098j -0.0046543+0.00232038j -0.004057+0.00317773j -0.000585478+0.001909j 0.00124306-0.000523879j 0.000172793-0.00032879j 0.00240252-0.00140346j -0.00634587-0.0039179j 0.00886629-0.00171368j -0.015135-0.00264215j 0.00545346+0.000671852j -0.00140512-0.000835292j 0.0018405+0.0019241j 0.00119645+0.0046852j 0.00193193-0.00532893j -0.00751102-0.00675366j -0.00498724-0.00335748j 0.00140965-0.00356381j 0.00209854+0.00159638j -0.000903867+0.0010705j 0.00147997+0.000865636j -7.94913e-05-0.000651361j 0.00209095+0.00042525j 0.00137997+3.29514e-05j 0.00553284+0.00259044j 0.00152827-0.00285134j -0.00372686+0.0013182j 
0.00898111-0.00309442j 0.00660337+0.00810894j 0.00171396+0.0047235j -0.00802323-0.0232588j 0.0222485-0.000617451j 0.0149766+0.00956285j 0.00773722+0.00126382j 0.00570805+0.0165212j -0.00153727-0.00759678j -0.000833777-0.00130278j 0.00401164+0.00267192j -0.0130013+0.0201547j 0.00328094-0.0034616j 0.00187804+0.00287134j -0.0104171+0.00511051j 0.0121039-0.00452487j 0.0066822-0.00364469j 0.000221196+0.000791064j 0.00979696+0.00229175j -0.00960654+0.0120878j 0.0121938+0.0169223j -0.00638616-0.00606446j -0.00160908-0.0136073j 0.00303232-0.00758479j -0.00265098-0.0023153j 0.000792045-0.00640453j -0.00134365+0.00159312j 0.000959286-0.000218053j -0.000857223+0.00400658j 0.00191038-0.000130198j -0.00817636+0.00415766j -0.0027597-0.00444288j 0.0101168-0.00538983j 0.0104819-0.00268261j 0.00533928-0.00876159j -0.00632982-0.00644035j -0.000987291+0.00205302j -0.012828-0.0146451j 0.0123453-0.0136106j -0.00673243-0.00539221j -0.000305599+0.00303061j -0.00216143-0.0117342j -0.0170817+0.00430381j -0.0175872-0.00911503j -0.00121523-0.00242013j 0.00105503+0.00225265j 0.000767199-0.00254358j 0.00118451+0.00804507j 0.000131171-0.0031369j -0.00275918-0.00341476j -0.000909856+0.00830356j -0.00549263+0.000658168j -0.00385467+0.00135526j -0.0047143-0.00173677j -0.0104097-0.0149683j 0.00285965-0.0120683j 0.00474723+0.000783104j -0.0107864+0.0156674j 0.0031628-0.00252875j -0.00379027+0.00568957j 0.0112552+0.0137131j 0.0095396-0.00772392j 0.0181591+0.00711323j -0.00947435-0.00994401j 0.000220227-0.0014163j 3.96152e-05-0.00361542j 0.00258901-0.0278322j 0.000850833-0.00762035j 0.0122451+0.0116861j 0.00242366+0.0159771j -0.00382996-0.00448835j -0.00822734+0.0103849j -0.00252337-0.0060523j -0.00327172+0.000831447j -0.0141981+0.0163493j -0.00233995-0.00218285j -0.00333701+0.00647224j -0.0209324+0.0161801j 0.00348284+0.00799854j -0.00338625+0.00566336j 0.00937417+0.0123246j -0.00204101+0.00542055j -0.00688988+0.0032519j -0.00389642+0.00911514j 0.00275373-0.00719275j 0.00151236-0.000470776j 0.0145267-0.0111977j 0.00655592+0.00676714j 0.00324743-0.00386394j -0.00090939+0.0080205j 0.0034292-0.00224236j -0.00231192-0.000752202j 0.000233212+0.00245043j 0.0207475-0.00507193j 0.00386574-0.00427413j 0.00433504-0.00503026j -0.00438065-0.000263306j 0.00547823-0.0029047j 0.00356996+0.000219224j -0.00148325+0.000606738j -0.00459926+0.000621354j 0.0119936+0.00147353j 0.00396739-0.000243595j -0.00178538+0.000234882j -0.0243007-0.00811418j -0.00257436+0.0022578j -0.00305806-0.000971799j -0.00555009-0.000121391j 0.00461859+0.00108911j 0.00700324+0.00277155j -0.00157757-0.00107915j 0.0035136+0.00229543j 0.00901289+0.00352317j 0.0106087+0.00313533j -0.00480488-0.00137769j -0.00886992-0.00302503j -0.00813706-0.0079634j -0.00122302-0.00327971j -0.000723655+0.00109361j 0.003455-0.000270549j 0.001234+0.00162342j -0.00267194-0.00675815j -0.00251488-0.00326246j -4.14774e-05-0.000699867j 0.0018248+0.00125343j -0.000636246+0.00196779j 0.000456939-0.00198181j 0.00171934+0.000104004j -3.71776e-06+0.00154208j 0.00133384+0.000431547j 0.000819951-1.36865e-07j -0.000675525-0.00016366j 0.00213665+0.00161925j -0.00210886+0.00130009j 0.00140354+0.000474559j 0.000331233+0.0028844j 
