0.026862+0.0569461j 0.0427534-0.00918601j 0.0830465+0.00377661j 0.0378666-0.0808531j 0.0288076+0.00647321j 0.0144598+0.0129183j -0.00402671-0.0086599j -0.00538674-0.00263659j 0.000352993-0.00327392j -0.0198507-0.0351111j -0.000790894+0.00583964j -0.00496081+0.0225274j -0.000213108+0.00758937j -0.0535908+0.0822755j 0.000292484-0.0269366j -0.0537593+0.00984214j 0.219201-0.00928854j -0.0234743+0.222814j -0.0178698-0.0214994j -0.12971-0.0279462j -0.00588362+0.0836593j 0.00644085-0.0423576j 0.123253+0.0124447j 0.0205549-0.0320736j -0.000854759-0.0182963j -0.136361-0.0935422j -0.104053-0.071354j 0.0670225+0.0759639j -0.0186107-0.0286652j -0.0123352+0.0221186j 0.0524585+0.0527522j 0.0221759-0.0135306j -0.0404113-0.0636718j -0.0432916-0.161842j 0.0186247+0.0125689j -0.0586838-0.185237j 0.0952807-0.0109525j 0.077092+0.146403j -0.0266368+0.00592564j 0.00505707-0.0431338j 0.0452294+0.00655132j 0.0262157-0.125185j 0.0295686+0.136308j -0.0359763-0.119606j 0.0451276-0.0479425j -0.0159627-0.0618047j -0.00931905+0.0639749j 0.0296849-0.0540043j 0.0177934+0.0280082j -0.0769498+0.118106j 0.216287-0.36322j 0.278072-0.0516332j 0.0284183+0.0256419j 0.0408726-0.0165261j 0.0612897+0.0929712j 0.0729532+0.0200171j -0.0644337-0.019652j 0.0254657-0.00265953j 0.0437344-0.0192332j 0.068514+0.00395645j 0.101118+0.118853j -0.0500982-0.0379641j -0.00773455+0.0155909j -0.00854255+0.00986962j 0.0169841+0.0312827j 0.0234713+0.00848606j 0.00456843+0.00274742j 0.0196591+0.0110079j -0.0287208-0.0237511j 0.0489141+0.0037412j 0.071042+0.0614476j -0.0773525-0.0291374j 0.00300732+0.00556597j -0.147797-0.0586744j -0.176714-0.0407691j -0.0226445-0.00535159j -0.119341-0.0318836j 0.00708902-0.00666627j -0.0407527-0.00241312j 0.024853+0.00356022j 0.048873+0.00277255j -0.0654928-0.00208733j -0.0153249+0.0216571j -0.0697941+0.00598199j 0.018384+0.000126432j -0.0116079-0.0027452j 0.0495085-0.00938114j -0.026344+0.00946187j 0.0346706+3.98903e-05j 0.043974+0.0098905j -0.00276302-0.00742163j 0.0517552-0.0477161j -0.0346649+0.00898167j 0.0607494+0.00457097j -0.0472298-0.024266j 0.00087098+0.00266845j -0.00277507-0.0185182j 0.0400156-0.00178286j -0.00160653+0.00175222j 0.0049261+0.0136543j 0.0137028+0.0145121j 0.0084744-0.00589191j -0.0352156-0.0325268j -0.0171228+0.00876437j -0.00621933+0.0253226j 0.0046165-0.000232354j 0.0041923+0.0156335j -0.00824888-0.0151703j -0.00864008-0.0158136j 0.000970905+0.0092888j -0.0202448-0.0139763j -0.0121244-0.0169398j 0.0189588+0.000553462j -0.0144179-0.0246867j 0.00511277-0.00222674j 0.0121712+0.00837741j -0.00237403+0.00767043j -0.0259893-0.00922484j 0.0127058+0.00631549j -0.00539219+0.00403047j -0.0131537+0.0275302j -0.0130597-0.0477516j -0.00422628+0.0029838j -0.00769517-0.00740804j 0.0127328+0.0165851j -0.0172166+0.00618319j -0.015836-0.0150491j -0.00691797+0.0171993j -0.00576591+0.0263343j -0.00309143+0.0137385j -0.00642844+0.00168471j -0.0336518+0.00704385j -0.00983751+0.0208017j 0.00300234-0.00212531j 0.00463401+0.0239804j 0.00798855+0.00816704j 0.0231248-0.0100753j -0.0175041-0.0113732j -0.00536845+0.00922976j -0.00680136+0.0114648j 0.00787071-0.000738572j 0.0180977+0.0126023j 0.0055376-0.00139285j 0.00297403-0.00397922j 0.00526289-0.0045329j -0.00594404-0.00768918j -0.00360051+0.00640818j -0.000828694+0.00423638j -0.0014841-0.00456841j 0.0193468+0.00268309j -0.00425935+0.00713251j -0.00703865+0.0017363j 0.00143346-0.0141247j 0.0106299+0.00909065j 0.0135403+0.000137987j -0.0168618+0.000649105j -0.00413782+0.00352339j 0.00809698-0.00805295j -0.00629469+0.00625313j -0.00213699-0.000614177j -0.000257779-0.00156495j 0.00316177-0.00915188j -0.0141991+0.0200968j -0.00944772+0.0223439j -0.00926219+0.00745487j 0.0110357+0.0179335j -0.000398981+0.00624056j 0.00941942+0.0190025j -0.0203547-0.0122246j -0.00199049+0.00569879j -0.0102533+0.00807428j -0.00371173+0.0253532j 0.00954582-0.0086552j 0.00632804-0.00434273j -0.0253714+0.0244257j -0.00168351+0.00185322j -0.00151628-0.00246333j 0.0280703-0.0139885j -0.0185508+0.00896371j 0.0170803-0.00735586j -0.0110672+0.0117476j 0.00310141+0.000719453j 0.00928948-0.000239871j 0.026226+0.0364491j -0.000202561+0.019092j 0.0125528-0.00301514j -0.0169302+0.00409403j -0.0196586+0.0194888j -0.0174209-0.0182214j 
-0.0246847-0.0220078j -0.0143919+0.00438722j -0.060904-0.0117335j -0.0167628+0.0628724j 0.027984-0.0169635j 0.0134231-0.00861548j -0.00730516-0.00430798j -0.000332205-0.00133826j 0.00228423-0.00519143j -0.0219386-0.00630134j 0.0601292-0.0283802j -0.00623363-0.0755223j 0.0248998+0.0145528j -0.00923491+0.010433j -0.0146874-0.0178008j 0.0469386+0.00488304j -0.025048+0.0406388j -0.0368342-0.0409148j -0.0280303+0.0421039j -0.0370229-0.0357612j -0.00207571+0.015562j -0.0143342+0.0462596j 0.00808385-0.00347819j -0.00121604+0.00202462j 0.00243503+0.0170652j 0.00481141+0.0192227j -0.00756653-0.0311712j 0.00237055-0.0046941j 0.00360566-0.014072j 0.0496917-0.00864177j -0.0780743-0.0428026j -0.0171997+0.0628688j 0.0619875-0.0465974j -0.0177802-0.065029j 0.0190187+0.0314421j 0.0325228-0.0537139j -0.00846084+0.0332358j 0.0190429-0.033996j 0.0255067-0.00678726j -0.0300772+0.000427218j 0.012272-0.0144508j 0.0374537-0.0306199j -0.0177369+0.0284005j 0.00860007+0.00656476j 0.00754575-0.0513686j -0.0400149-0.0229316j 0.0157793-0.0181792j 0.0217939+0.0382932j 0.0126866-0.0204652j -0.0354277-0.000741423j 0.0078931-0.0718283j 0.0564077-0.0102613j -0.0392157-0.000662268j -0.0512266-0.0294727j 0.0919151-0.037963j 0.148176-0.0624521j -0.0411158+0.0740759j 0.0264519-0.0149413j 0.0230121-0.172999j 0.0186451+0.0497116j 0.0567501+0.125332j -0.0120144+0.0149009j 0.0410932+0.0263666j -0.0253357+0.0154452j 0.0122261+0.0447176j 0.0103965-0.0268767j -0.0120871+0.0262703j 0.0386985+0.0590823j 0.0150483-0.0166711j 0.0679655-0.00285106j 0.00194999+0.0287148j -0.0446012-0.0098058j -0.040952-0.0289905j -0.0878364-0.0183653j -0.0192732+0.00613985j 0.0182841-0.00135871j 0.0760395+0.034342j 0.0374152-0.00337105j -0.00416382+0.0200734j -0.0370815+0.0121524j 0.0637726+0.0748593j -0.0059985-0.0162598j -0.036689-0.0764133j 0.0382453+0.0444574j 0.036084+0.0413689j -0.0294853-0.0535661j 0.0176173+0.00527753j 0.00630591-0.0282673j -0.0323931-0.00467358j 0.0334599+0.0396686j -0.176009-0.0345275j -0.0835685+0.029116j 0.0952562+0.012556j -0.0225426-0.0622637j 0.0480809-0.0439046j 0.00477338+0.0351223j 0.00494911-0.074862j -0.142896-0.0150098j 0.0364343-0.0295262j -0.0153583-0.0450156j -0.0451264+0.0264838j 0.00610775-0.0545161j -0.000236975+0.0691502j -0.024371-0.00639221j 0.0356921+0.00118847j 0.0349498+0.0063461j -0.0230225-0.0562937j -0.00432387+0.0227279j -0.00655073-0.0654948j 0.0195563-0.0329437j 0.0416332-0.0484929j -0.00255326+0.0327225j 0.00503707-0.100528j -0.0852943+0.203243j -0.00982394-0.0301506j 0.0357177-0.0762107j -0.00616504-0.0330612j -0.0131517+0.0576891j 0.00538428-0.0342256j -0.00150697+0.0578716j -0.109263-0.028139j 0.0640398+0.220319j 0.0883024-0.040392j 0.0549351-0.0101673j -0.0411173-0.108139j 0.0354196+0.0328765j -0.0539763-0.0217613j -0.0111521-0.0286851j 0.067245-0.0248539j 0.03302-0.0076525j -0.0318498-0.0146287j 0.0337864-0.0212132j 0.105701+0.00574423j 0.0344316+0.0132511j 0.00564316-0.0501778j -0.0741727+0.00045241j -0.0986806-0.0181997j -0.0155093+0.000635566j -0.0504977-0.0327589j 0.0245482+0.0286391j -0.0402056+0.00288707j -0.0530285-0.00340738j -0.00808476-0.0128859j 0.0120508-0.00893257j -0.015122+0.000591739j -0.00241883-0.00175543j -0.000219575-0.0209332j -0.00912776-0.00547577j 0.0411093-0.00891913j -0.0776366-0.0185311j -0.00359744+0.00310403j 0.00206117+0.0075496j 0.0122533+0.0217023j -0.103622-0.0207676j -0.05358-0.00877062j -0.0111372-0.0469524j 0.0619637+0.0298437j -0.0880265-0.0166331j 0.0196009+0.016465j 0.0203134+0.0492367j 0.0256442+0.000196336j -0.00830188+0.00791302j 0.0585805-0.0701862j -0.0375659-0.104668j 0.00181291-0.00603836j -0.0606505-0.0192997j -0.0337235+0.0692383j -0.101857+0.031094j 0.0710215+0.0304381j 0.0328381-0.016459j 0.0434171-0.0292737j 0.0889804-0.0994648j 0.0416126+0.0592975j 0.0163873+0.059892j 0.041376-0.053152j -0.022144+0.0391478j 0.00621322-0.00400689j -0.0953208+0.0976668j 0.0473802-0.0460103j -0.0350414+0.0391191j 0.056797-0.0319465j -0.00963862+0.00487376j -0.0420971+0.0586809j -0.155947-0.0906086j 0.0064933-0.0183218j -0.0472327+0.066778j 0.0114191-0.033026j 0.0614551-0.0966994j 0.0954397+0.0545763j 
-0.0551178+0.049089j 0.0150929+0.0426226j -0.0153461+0.113516j 0.107734+0.0299073j -0.0266614-0.00266532j -0.0160245+0.00633032j -0.00119402+0.0108072j -0.00803919+0.0109757j -0.00287062+0.000749707j 0.0181261+0.0385795j -0.0317807-0.0501659j -0.0881582+0.0337429j -0.0270633+0.0644553j 0.0174757+0.0176496j -0.0173086+0.0171471j -0.0204279-0.0299107j 0.0390598-0.0664576j 0.0571742+0.0391467j -0.0346337-0.0460448j 0.100074+0.0173499j -0.000860643+0.00126965j -0.0188574-0.0301529j 0.0474772+0.0151001j -0.00887224-0.00747365j -0.0114748-0.0283302j -0.0307701-0.00844574j -0.00454247+0.024518j 0.0125824+0.0029205j -0.0119262+0.0169754j -0.0823805+0.0646084j 0.0391493+0.0157312j -0.0542162-0.0707295j -0.0353409+0.00236002j 0.0110931+0.0277921j 0.0220214-0.0133624j 0.0289681+0.0404884j 0.019378+0.116972j 0.0841214-0.0250504j 0.0444031+0.0851965j 0.0429542-0.0137139j -0.000501699+0.00196624j -0.019339-0.00471905j -0.0590025-0.0501977j 0.00489783-0.0118612j -0.0474397-0.0351116j -0.00137259-0.0269167j -0.0116361+0.00790664j -0.0617866-0.00585068j -0.0221963+0.0277875j -0.0209845-0.00750062j -0.0204894+0.0180773j -0.00978806+0.00504302j -0.0343409-0.0407626j -0.112276-0.0115344j -0.045971+0.156734j 0.0511075-0.0323547j 0.0146174+0.0599877j 0.0454283+0.0602966j 0.0639429-0.069863j -0.037857-0.146005j 0.0173541+0.0105975j 0.0690361+0.0672719j -0.0653205+0.0703056j 0.0123915-0.0329173j -0.0131184-0.0498506j -0.0325856-0.0340909j -0.0332865-0.00156417j -0.0654994-0.0489257j 0.0249638+0.00105042j -0.0377077-0.104636j 0.0453197+0.0317676j 0.0206838+0.0577351j 0.0114532-0.0507794j -0.00230353-0.046007j 0.00695215-0.0587973j 0.00109047-0.0611156j -0.0644047+0.118149j 0.0249876-0.00849533j -0.0781197-0.072077j 0.124417-0.155529j 0.0747951-0.0331393j 0.155192+0.00132448j -0.0449411-0.0168159j 0.022337-0.0142304j 0.0860561-0.128727j 0.0557415+0.120924j -0.158153+0.0836591j -0.00704631-0.0128745j 0.0613209+0.0363243j 0.0226751+0.163955j -0.0158917+0.0280107j 0.0713013+0.00295216j -0.0675438+0.00118988j 0.0301156-0.014057j 0.0229723-0.00530519j -0.0509105-0.033893j 0.0468297+0.0488916j -0.120513+0.006858j 0.0272646+0.0491249j 0.0062393+0.0263021j 0.022726+0.0206047j 0.00176204+0.103923j 0.0433433-0.0317101j 0.0195367-0.0835985j 0.013294-0.00689951j 0.00136074+0.0831869j 0.0052282-0.0250462j 0.0263745-0.0247238j -0.0189179+0.00559098j 0.0269274+0.0520754j 0.0873307-0.0671798j 0.0111465-0.052202j -0.0638359-0.122036j 0.0348278+0.061056j 0.177809-0.000762084j 0.0245413-0.0166608j -0.0837096-0.0696489j -0.0541972-0.0649427j 0.0455722+0.0402162j -0.0670908-0.0128468j -0.0380653-0.0320705j -0.0599136+0.0209345j -0.0767261+0.0100998j -0.00940559+0.0235744j -0.0994269-0.0158114j -0.0401994+0.0289318j 0.00990067+0.019994j -0.00971876-0.000708786j -0.00185017+0.0165229j 0.130732-0.00131538j 0.00644598+0.0231205j 0.0732469-0.0213055j -0.015947-0.00617806j 0.0281157+0.14415j 0.0795907-0.0745868j -0.128857-0.0754844j 0.0193419-0.0167749j -0.0495847+0.00242014j 0.0648262-0.0390261j -0.0577538+0.0223435j 0.032837+0.0179077j 0.0494283-0.00881035j 0.04036+0.0206607j -0.0079961-0.0226428j 0.014499+0.0157348j -0.00627501-0.0132711j -0.0084185+0.00496083j -0.00554517-0.0121262j 0.00776472+0.0172062j 0.0313135-0.0170313j -0.0136157+0.0176891j -0.0390376+0.0165922j -0.0164114+0.0101963j -0.0522021+0.0253109j -0.0315956+0.00636126j 0.0318524+0.0118975j 0.0286316-0.0147138j -0.0169362+0.0186621j 0.00246336-0.00529363j -0.013345+0.0125283j 0.0154084+0.02531j 0.011907+0.0255183j 0.00836619+0.0458318j -0.00122184+0.0107962j -0.00963342-0.022724j -0.0184472+0.00686838j -0.00521176-0.0499536j 0.0126402+0.0724164j 0.0230948-0.00435666j -0.0315042+0.0485175j -0.0429975+0.00433815j 0.0417384+0.0198962j 0.0219737+0.0194027j -0.0253904-0.0239603j -0.0282148-0.0322661j 0.000254039+0.024761j 0.00386133-0.00494112j 0.0228036+0.0117457j -0.0173327-0.00467601j 0.000629483+0.00691573j -0.0467232+0.0190728j -0.0328031+0.0188534j 0.0226707-0.0117178j -0.0324548+0.0313643j -0.0534236-0.00237812j -0.0195363+0.0118299j 0.0113949-0.0706088j -0.0970339-0.0360243j 0.0416808-0.0922799j 
0.0137683-0.0309962j -0.0429374-0.0134621j -0.012373+0.0269849j 0.0172307-0.00046771j -0.000222083-0.00442599j 0.0143614+0.00865431j 0.0193199+0.0294743j 0.00896398-0.0212732j -0.0208447+0.017901j 0.00411695+0.00541074j -0.00163565-0.0106133j -0.0131831-0.00728637j -0.00450834+0.00868475j 0.00224073-0.000931949j -0.00101402+0.00291322j 0.00660864-0.00402611j -0.0100441-0.00954925j 0.0131933-0.0138882j -0.00437511+7.92626e-05j 0.0137633+0.00428569j 0.00112642-0.0035379j -0.00112934+0.00366506j 0.000699387+0.000152893j 0.00357255-0.00121117j -0.0010997-0.00189249j 0.00270849+0.00934762j 0.00134249+0.00142653j -0.00986461-0.00576856j 0.00116962+0.001659j -0.00104816+0.00602258j -0.000925211-0.0128934j -0.0239934+0.00769121j -0.00497145+0.0209737j -0.0285224+0.0341727j -0.0367805+0.0207692j -0.0401651+0.043835j 0.122068-0.109689j -0.166417+0.129537j 0.0226623-0.00188242j 0.0120443+0.00098406j 0.00563212+0.00721812j -0.0442539-0.0354358j 0.0883475+0.0396258j -0.0817697-0.0703069j 0.133326+0.100861j 0.172591+0.141082j -0.0293962-0.0176506j 0.00733754+0.00996926j -0.0181011+0.0127969j -0.000613319+0.00514162j -0.0214546+0.0380788j -0.0231904+0.00368905j 0.00378763-0.00330462j -0.000657511+0.0524038j -0.0262858+0.0236034j -0.020504-0.0544264j -0.0244729+0.0193705j -0.00644137+0.0412358j 0.00690446+0.0191748j -0.0139515+0.00431892j -0.0294513-0.0258556j -0.0631919+0.0277528j -0.0253308+0.0387542j -0.00408701+0.0887896j -0.0568182-0.0209286j 0.227258+0.257177j -0.104172-0.0417409j -0.0191268+0.226789j 0.0448142+0.101253j 0.0132521-0.144693j 0.0409623+0.235236j -0.00821833-0.00302579j -0.0566712+0.112165j 0.0420494-0.110868j -0.0882702+0.184167j -0.107818+0.18349j 0.156478-0.0571604j -0.111379+0.0104065j 0.00108364-0.00686408j 0.17063-0.0996039j -0.00800065+0.0751251j -0.0894158+0.0621524j -0.125648+0.150282j -0.0676276+0.0277474j -0.00297862-0.00254793j 0.0189285+0.0164218j -0.083484+0.0170609j 0.0293275-0.0225156j 0.0186436-0.0224429j 0.0403441+0.0533818j -0.0603215+0.0024525j -0.00177269+0.0478939j 0.00317188-0.0175747j -0.0363738-0.0429908j 0.0267832+0.0150408j -0.049736-0.0242684j 0.0334258+0.00469476j -0.00594139-0.0640465j 0.00955172+0.00803251j -0.00871887+0.00280965j 0.0118008+0.00195173j -0.0120371+0.00991333j 0.00263213-0.0282059j 0.00765219-0.00206645j 0.0300357+0.0135068j 0.00313971+0.028564j 0.0275621-0.00630638j -0.0760377+0.0104025j 0.0834051+0.00348359j -0.293895-0.0392857j -0.130355-0.044651j -0.0503698-0.0125828j 0.00905429+0.00952446j -0.0186683+0.0414527j 0.0579411-0.0123482j 0.0398819-0.00880602j 0.0114912+0.0118333j -0.00377883-0.00863069j 0.0230453+0.0183596j 0.0128481-0.00905001j -0.00870524-0.00110946j -0.0276584-0.00468484j 0.000226116+0.00473742j -0.012564-0.00405994j -0.0465947-0.0326442j 0.00629609+0.0154294j -0.0318237-0.024242j -0.00230537-0.0196972j -0.00891217-0.0118504j 0.0209251-0.00375119j 0.000109827+0.00183842j 0.0088232+0.00605383j 0.00677767-0.00710175j 0.0109596+0.00862982j 0.0119956-0.00711816j -0.0206221+0.00848918j -0.00411187-0.0107717j -0.00022583+0.0124999j -0.0115581-0.00365012j 0.00554846+0.00981233j 0.00248068-0.00461041j 0.00578541+0.000470929j 0.00242843-0.00734612j -0.00731168+0.000623734j 0.00238705+0.0012988j -0.00670056+0.00490642j -0.000110393-0.00283442j -0.000867241+0.00300947j 0.00284444-0.00217399j -0.00432862+0.00723556j -0.00155549-0.00780712j 0.00230698-0.00102076j 0.0028879-0.0023497j -0.00419316-0.00294144j -0.00302725-0.00124799j -0.000117143+0.00254831j 0.0045264-0.00310909j -0.007786+0.0004784j 0.00579561+0.00705399j -0.00234112+0.0045357j 0.00525864+0.00209108j -0.00337214+0.00133201j 0.00398584+0.00560261j -0.00650723+0.0045512j 0.00595985+0.00816538j -0.00125291+0.00505733j 0.00018082-0.000701612j 0.00159124+0.00688514j -0.000421695+0.000478802j 0.010321-0.00532971j 0.00360504-0.00409897j 0.00430294-0.0132793j 0.00842784+0.0025126j 0.00368802-0.00265794j 0.00224695+0.00329108j 0.000923933+0.00510075j 0.000382873-0.000203965j -0.00328145-0.000562268j 0.00437844+0.00155947j -0.00153928-0.00237676j -0.00167777+0.00240865j -0.00437748+0.000659615j -0.00058297-0.00032802j 0.000434478-0.00193767j -0.0028727-1.48428e-05j -0.00118168+0.000898293j 0.00231355-0.0062569j -0.00535605-0.00677148j 0.00714095-0.0054493j 
-0.0490647-0.037295j -0.028839+0.0256178j -0.0975525+0.0280778j 0.00857835+0.110557j 0.0121588+0.0287339j -0.018058+0.00413494j 0.00300903+0.00149071j 0.0104806-0.0175222j 0.0125146-0.0162444j -0.00484377+0.00619731j 0.0328896-0.071169j -0.0826669-0.0161746j 0.00583253+0.0756387j 0.000653157+0.00678081j 0.0292126+0.0209318j -0.00123242-0.0348654j -0.0281657-0.0276166j 0.0253574-0.0412577j -0.0537391+0.00480487j 0.0743991+0.000259779j -0.0108429-0.0024009j -0.0281978+0.0125127j 0.0408883+0.00928647j -0.0100041+6.92161e-05j -0.0266752-0.000216254j -0.0131873+0.0210443j 0.014967+0.0109191j 0.00589519-0.0154613j 0.0149956-0.00929213j -0.0309281+0.0421062j -0.0470655-0.0645852j -0.086368+0.0200323j 0.0356552-0.0290003j -0.0187011+0.0258792j 0.00592449+0.0424428j 0.015748+0.0448603j 0.0750116-0.00487594j 0.008938+0.0665467j 0.0694173+0.0654693j 0.0314813-0.00672973j 0.01607-0.00747324j -0.0121141-0.0352423j -0.0293391+0.00151147j -0.0260302-0.0358328j 0.0161331-0.0052754j 0.0293548+0.0365285j 0.00510385-0.023219j -0.0422772+0.0252404j 0.00468695-0.00645129j -0.0146624-0.0175763j -0.00937885-0.0542245j 0.0192301+0.0150281j 0.0192671-0.0419796j 0.136662+0.0101242j 0.0211472-0.00836537j -0.0665919-0.0382675j 0.0419922-0.226661j 0.0497948+0.0186844j 0.0036593-0.00477799j -0.030819-0.122492j 0.0372541+0.0629084j -0.062646-0.0127671j -0.0178624+0.0529143j -0.0249457-0.0625747j 0.0809216+0.00744028j -0.0221556-0.0179785j 0.00726813-0.0352225j 0.0301404-0.0459229j 0.0155759+0.0922993j -0.010717-0.0171606j -0.0498743-0.0342523j 0.0174644+0.0514055j -0.015476-0.000802148j -0.0623724-0.0524217j 0.0149411-0.0280327j 0.000401706-0.00521879j -0.042056+0.0729495j 0.044752+0.00188989j -0.131379-0.050108j 0.12874-0.0966179j 0.0219647-0.0442275j 0.112638-0.0329976j 0.00894503+0.0471014j -0.0307157-0.00565298j 0.155784-0.0918045j 0.0534648+0.133503j -0.049141+0.0967925j 0.0370218+0.0629366j -0.0628076+0.118882j 0.00106574+0.0201499j 0.0963033+0.00931284j -0.0956822-0.0187148j 0.0689052+0.0344815j 0.0215943+0.088724j 0.00233816+0.0134261j 0.0516352+0.0432853j 0.00698866-0.118208j 0.0856781+0.0467676j -0.025108-0.0533593j -0.0433454-0.0222875j -0.0318695+0.0171813j 0.0509924+0.0639597j -0.0111191+0.0775156j -0.00352704+0.14894j -0.077605+0.0388636j 0.0201263-0.0721138j -0.0508935+0.0257831j 0.0617757+0.0446488j 0.0342888-0.0921878j -0.026452-0.105755j -0.0356943+0.10044j 0.0162034+0.0734607j 0.099194+0.123235j 0.122121+0.0166654j 0.00351748+0.093037j -0.00483388+0.0330789j 0.0205495+0.0321979j -0.0707191+0.0102321j -0.0253095-0.0484847j -0.0910026+0.0429503j -0.0244571+0.0171062j 0.0640987+0.00595455j -0.0532106+0.00395811j 0.0430733+0.000516858j 0.151086+0.0369933j -0.151046-0.0139588j -0.039976-0.0619685j -0.0264475-0.00559784j -0.00337145+0.0238393j 0.0582406-0.00404486j 0.0199025-0.0483923j -0.0957029+0.0176632j -0.0400419+0.00471067j 0.114338-0.0702073j -0.0532246+0.153281j 0.124713+0.0961242j -0.0323854-0.0259291j 0.0514714-0.00176134j -0.0536482+0.0593619j 0.0714739+0.00326008j 0.00560643+0.0141789j 0.0226147+0.046856j -0.0319786-0.0248685j 0.0288359+0.0173161j -0.0117061-0.0052349j 0.00313942+0.00306698j 0.0284551-0.0338115j -0.0110494-0.00178651j 0.027236-0.0183268j -0.122321+0.0156144j 0.0261253-0.0159711j 0.00701438-0.0290028j 0.0242457+0.000991828j 0.0269917-0.0324291j 0.0230058-0.0108263j -0.037527-0.0177937j -0.0157342-0.000639532j 0.00665905-0.0136588j 0.00231788+0.0179238j 0.0113893-0.00818461j 0.0036094+0.0205712j -0.0100776-0.0157279j 0.0172965+0.0167529j 0.0288531-0.0459815j -0.00549935+0.0234688j 0.0129681-0.01207j -0.0130728-0.0125539j 0.00207813-0.0137999j -0.0247218-0.00202484j 0.0578946-0.028301j 0.0413613-0.0191456j -0.0223528-0.036048j 0.0148208+0.0170672j 0.01336-0.0215905j -0.00402044+0.00545952j -0.00332118-0.0294375j 0.00868486-0.00283231j -0.0337068+0.00269887j 0.0255981-0.00685284j -0.0125676+0.00172009j -0.00420207+0.00233081j -0.01329-0.000205935j -0.0226561-0.00652319j 0.00183109-0.0286791j -0.0182426+0.00386502j -0.0122414-0.0160232j 0.0181865-0.0405466j 0.00159278-0.0488968j 0.0470642+0.00275317j 
