-0.116989-3.91201e-16j -0.23247+6.66742e-16j -0.422626-7.98249e-16j 0.0708171+1.70052e-15j -0.244203-1.60016e-14j 0.00873035-1.07724e-14j -0.599801+3.59894e-14j 0.362701+1.06565e-12j -0.0589756-2.59987e-14j 0.0600104-1.14854e-14j -0.10515+6.48356e-15j 0.408995+1.48993e-14j -0.163057+4.75481e-16j 0.0427773+1.03823e-16j 0.0262246-2.92296e-16j -0.0142231+2.52181e-16j 0.0222893+1.67843e-14j 0.0115465+3.9576e-16j -0.00522229+5.94047e-16j 0.0069869+5.12431e-17j 0.0284373-1.23979e-16j -0.0378257+3.00786e-16j -0.00402943-7.04845e-16j 0.0103196+6.31446e-17j 0.00675613+4.76149e-16j -0.00732835+2.2565e-16j -0.0134652+8.14215e-18j 0.00705868+2.86962e-16j 0.00259356-5.549e-17j 0.00136671+9.39319e-16j -0.0354222+2.61893e-14j 0.0415477+7.35661e-15j -0.00824635+8.77794e-16j 0.018483-2.1462e-15j 0.01488-1.23183e-16j 0.000628678+2.63972e-16j 0.000394687+1.27326e-16j 0.000776662+2.20666e-16j -0.000470291+9.60252e-17j 0.0155388-4.78996e-15j -0.00559592+1.99822e-15j -0.019408-3.70146e-16j -0.00572696+3.67587e-17j 0.00423697+5.53769e-16j 0.00891502-1.18244e-15j -0.00589064+6.01922e-16j 0.00208715-1.50077e-16j 0.00317796+1.72422e-16j 0.00190927-5.00768e-16j 0.00190496+7.00068e-16j -0.00274248-2.8647e-16j -0.00843925-1.67192e-16j 0.001284-9.77649e-17j 0.0055899+1.52346e-15j 0.00421217-1.83145e-16j 0.0127643-2.20094e-16j 0.0121132+7.39006e-17j -0.00129043+3.88185e-16j 0.00186928+3.9354e-16j -0.00308347-8.90275e-16j -0.0018145+2.86959e-17j 0.0125767-7.46814e-17j 0.00146017+4.38438e-16j 0.00268904-3.13363e-16j -0.00840766-1.45375e-16j -0.011533+4.23434e-16j -0.00830833-8.87238e-16j -0.00559807+1.42641e-15j -0.00858527+4.92837e-17j 0.00318554-6.11219e-18j -0.00119782+5.68533e-14j 0.00334942-9.75751e-17j 0.00288883-2.32255e-16j -0.0133481-2.20953e-16j -0.0116037-2.80349e-16j -0.00906136-2.57148e-16j 0.00372275+1.31563e-16j 0.0259037-9.59156e-17j -0.00581853+3.58194e-17j -0.00110917-2.15849e-16j -0.00125872-5.91813e-17j -0.0107086-8.77657e-16j 0.000724143-1.00452e-16j -0.00301173-4.38425e-16j -0.00336371-1.56884e-17j -0.0104606-3.65035e-16j 0.0119175+6.3575e-17j -0.00376765-4.49975e-16j -0.00168253+2.06657e-16j -0.00409563+2.08533e-16j -0.00215793+1.25786e-16j -0.00222428+3.20678e-17j -0.00921757+3.38663e-18j 0.00474885+3.6753e-16j 0.00578958+1.43079e-16j 0.00437807+8.06948e-16j -0.00940591-5.46587e-16j 0.0039814+4.05233e-15j -5.51188e-05-1.13339e-15j 4.75083e-05+1.01902e-17j 0.00120264-4.48786e-16j -0.000666267+4.16449e-16j -0.00728201+9.61656e-16j 0.00697759-8.82494e-16j -0.00230019-5.0548e-16j -0.00134843-1.8887e-17j -0.000141448+5.01294e-16j -0.00501772+6.91601e-16j -0.00804597+7.71917e-15j 0.00544801+4.00694e-16j -0.0015837+2.10686e-15j 0.00143673+7.4346e-16j 0.00701507-1.73087e-16j -5.90764e-05+6.82342e-16j 0.00438224+6.945e-16j 0.00598594+7.50603e-16j -0.00757565+2.42627e-16j -0.00232496-5.5029e-16j 0.000400306-6.70597e-16j -0.000446295-7.17487e-16j -0.00256619-2.15039e-17j 0.00857594-3.39269e-16j 0.000873254+1.30637e-16j -0.00456364+2.29383e-16j -0.00398473+3.4506e-15j 0.00956925+6.32884e-16j -0.00875993+8.5274e-16j -0.000146001+1.97202e-16j 0.00301372-1.40384e-16j -0.00596499+1.62176e-16j 0.00557614+1.93606e-16j 0.000396503+9.7904e-16j 0.00280931-8.54815e-17j -0.00265178+3.80642e-18j 0.0015865+7.86158e-17j 0.00291727+4.7284e-17j -0.000741758-1.15806e-16j 0.000702323+2.72903e-17j -0.00131693+1.45635e-15j -0.00799763+9.01392e-17j 0.00771813-9.19928e-17j 0.00256458-1.28148e-16j -0.00482293+9.48685e-17j 0.00523515-6.3537e-17j -0.00287393+1.36115e-16j -0.0133965+1.07013e-16j -0.00576692+1.21165e-16j -0.00555455+1.17746e-15j 0.00839839-2.93814e-16j 0.00461061-2.21997e-16j 0.0242382-5.47483e-17j -0.00570485-1.36585e-15j 0.000498548+9.63648e-17j 0.00596009-7.06899e-16j 0.00814772+1.19376e-16j -0.0125943-2.44015e-16j -0.0103857-3.63227e-15j -0.0232763+2.24065e-17j 0.0186108+1.25063e-16j 0.0177858+1.32736e-16j 
0.0638934-5.13106e-17j -0.177964+4.2547e-17j 0.334423-1.5091e-16j -0.299046-4.83084e-16j -0.468282-2.2896e-14j -0.633439+6.19305e-14j 0.388586-3.00537e-14j 0.126962+3.5979e-13j 0.388343-1.98935e-14j -0.366906+1.04847e-14j -0.166345+2.11104e-14j 0.130996+9.07363e-15j -0.307058+2.77477e-15j -0.0781393+4.72241e-17j 0.0370244-1.66243e-16j 0.00231339-3.42317e-16j 0.000475869+2.188e-16j 0.0276302-2.24753e-16j -0.0168097+7.37284e-17j 0.00495586-1.79112e-16j 0.00741363+1.57217e-16j -0.00853677-2.53661e-17j 0.0120664+9.98651e-16j 0.0146382+3.9356e-16j -0.0163424-1.30749e-16j -0.000855466+9.19831e-17j -0.0219394-3.35076e-16j -0.00174502+3.54214e-17j -0.00289274+5.01553e-16j 0.0233773-6.08297e-16j -0.0300914+3.40931e-14j 0.000943229+1.0647e-14j 0.0228436-9.98688e-16j 0.013975-1.29248e-15j 0.0071805+2.34675e-16j 0.0180242-2.23794e-16j 0.0135811-1.19005e-16j -0.000442388-2.69259e-17j 0.00496297+3.11977e-16j 0.00153628-7.22228e-16j 0.00160931+7.57324e-16j -0.00778893-5.31381e-16j -0.0100242+1.66738e-16j 0.0035646+2.2149e-16j -0.00101116-9.31977e-18j 0.00106609-1.50163e-16j 0.00197197+3.05292e-16j -0.000992682-4.2528e-16j 0.00435784-2.62003e-16j 0.00597755+1.24421e-15j 0.000165691-4.307e-16j 0.00119635+1.17942e-16j -0.00578566+2.57832e-15j 0.0110278+3.25099e-15j -0.00073399+7.61696e-16j -0.00652009+3.27229e-15j 0.00700045-3.09188e-15j 0.00146549-5.24694e-17j -0.00422274-3.30683e-16j 0.00546122+1.06681e-15j 0.00725767-1.72648e-16j 0.00108007+1.54124e-16j 0.00585586-4.68711e-16j -0.000251173+7.47568e-16j -0.00675168-5.72557e-17j -0.00898044+4.54406e-16j -0.00475318-1.09134e-15j -0.0109121+4.2386e-15j 0.00119547-5.51599e-16j 0.00789797+7.21003e-17j 0.0041818-1.97451e-13j 0.00456486-2.79835e-16j 0.00514616-1.62848e-16j 0.00124163-2.42067e-16j -0.0101727+2.38721e-16j -0.00501426+5.52262e-18j 0.0183087+1.49926e-16j 0.01307-1.20592e-16j 0.00431312-1.56247e-16j 0.00602959-6.93779e-17j 0.0049291-2.68982e-17j 0.00226351+7.24079e-17j 0.000285523-3.79739e-17j -0.014848-2.29816e-17j 0.0043296+1.85108e-16j -0.000434882-5.39241e-16j 0.00871521+8.27061e-17j -0.00263983-4.04474e-16j 0.0107702+3.12094e-17j -0.00142417-1.07188e-16j -0.00230657+1.95073e-16j -0.00109398-7.73637e-17j 0.000583772-1.81986e-16j 0.00456078-6.43787e-17j 0.00192745-3.39504e-17j 0.00399125-6.75479e-17j -0.00014239-4.70269e-16j -0.000476271-1.19769e-15j 0.00269204+5.33594e-16j -3.46558e-05-5.88217e-17j -0.00381413-1.63229e-16j -0.0050063+5.79218e-16j -0.00481382+1.17213e-16j 0.00144701-1.25986e-16j -0.00398825-1.20188e-16j -0.00256672-2.27213e-16j 0.00147762+1.66506e-16j 0.000692847-3.8801e-16j -0.0032185+2.85635e-15j 0.00842173-2.55926e-16j 0.00198252-3.35999e-15j 0.00244535-4.84253e-16j 0.00738018+1.39074e-16j -0.000447494-1.5711e-16j -0.00304194-1.23125e-16j 0.00023431+2.81322e-16j 0.0047139+1.51557e-16j -0.00145833-3.69519e-17j -0.00150506-7.3396e-17j 0.000354594-8.37152e-16j -0.00268892-3.04011e-16j 0.00518896-5.20276e-16j -0.00396556-1.79221e-16j -0.00506834+4.58294e-16j -0.00592537+5.5939e-15j 0.000818058+3.9797e-16j -0.00122284+2.92371e-16j -0.00218892+3.42085e-17j 0.00138848-2.19366e-16j -0.00170838+2.43606e-17j -0.00468486-1.45451e-15j -0.0106613-5.43914e-15j -0.00254675-6.28263e-16j -0.00287039-4.96701e-16j -0.00552892+1.35493e-16j 0.0039112-1.3715e-16j -0.00432859+3.26197e-17j 0.00324481-7.64125e-17j 0.00340712-2.66132e-15j 0.00220187-2.82307e-16j 0.0055465-9.87857e-17j 0.00617564+1.76449e-17j -0.00169877-5.08004e-17j 0.00898163+5.79461e-16j 0.00289639+6.13595e-16j -0.00464649-1.82281e-16j -0.00242329-3.72639e-18j -0.00916871+1.7528e-15j -0.00788661+1.01955e-16j 0.00351232+1.31515e-16j 0.00780462-1.07978e-16j -0.0162645-4.14921e-15j -0.00900983-2.1555e-16j 0.00322134-3.10142e-16j 0.0149075+2.95662e-17j -0.0105963-2.60132e-16j 0.0107034+3.78351e-15j -0.00980743-1.15865e-18j 0.0241256-1.45056e-17j 0.00152354+5.08611e-17j 
0.0617184+8.34101e-17j -0.051036-1.71242e-16j 0.191367-5.38188e-16j 0.274542-5.44648e-16j -0.127276+1.67435e-15j 0.149718-1.96534e-14j -0.650193+2.65679e-14j -0.584133-1.69613e-12j -0.434958+6.0189e-14j -0.0141892-6.92339e-15j 0.405108-7.40174e-15j -0.175374-5.00587e-16j -0.426513-6.19002e-15j -0.0566422+7.56662e-17j -0.0271539+1.27138e-16j 0.0125563-5.00838e-16j -0.0198274-1.4328e-14j 0.0204906-8.26399e-16j -0.0111767+1.08863e-16j 0.0056148-6.66081e-17j 0.00252493+2.75808e-16j 0.00217815+1.30105e-16j 0.0043105+6.70246e-16j 0.00257963+2.98379e-16j -0.0120161-3.10608e-16j -0.00437961+1.85782e-16j -0.00686183-1.19788e-17j -0.0124471-1.62316e-16j 0.002971-1.12356e-16j 0.0143341-5.59676e-16j -0.00805038+1.25711e-14j -0.00870987+4.1035e-15j 0.00956642-3.76497e-16j 0.00083984+1.69021e-17j -0.00574526+1.8654e-16j 0.0118576-1.06942e-16j 0.00643035-3.04722e-17j 0.0158723-4.341e-16j 0.0150447-5.82776e-17j 0.00211251-2.87712e-16j 0.00421084+6.01238e-16j -0.00219042-1.45113e-16j -0.00147761+6.12198e-17j 0.00935699+1.36187e-15j 0.00039646+1.96692e-16j -0.000422322+3.40006e-16j 0.0011638+1.24747e-16j 0.00263819-2.00142e-16j 0.00670266-5.5499e-16j 0.00298819+9.31016e-16j -0.00189554-4.549e-16j -0.000472144-2.65077e-16j 0.000186904+2.0449e-16j 0.00456411+1.13827e-15j -0.00486734+5.99865e-16j -0.00130005-3.49052e-16j -0.00263583+2.68852e-16j 0.000411785-3.19408e-16j 5.40329e-06-2.59119e-16j 0.00266062+4.51025e-16j 0.00168536+4.13398e-17j 0.00258632+1.23427e-17j 0.000154603+2.2338e-16j 0.00303138-8.8469e-16j 0.00396023-1.4132e-16j -0.00300605+4.09118e-16j 0.00267246-3.17352e-16j -0.00537798+2.82531e-15j 0.00999554-6.64443e-16j 0.00582855+1.3205e-16j 0.00602128-2.84467e-13j 0.00185183-3.99539e-17j 0.00203639-2.47145e-16j 0.00305579-1.83618e-17j -0.00239784+4.09286e-16j -0.00284532+3.59417e-17j 0.010066+6.80022e-17j -0.000350102-7.77019e-17j 0.00149074-1.8694e-16j 0.00418937+3.13966e-16j 0.00341017+1.10174e-16j 0.00859957+1.44654e-16j -0.00193582-6.54299e-16j -0.0097809+9.05649e-17j -0.00102513-5.33201e-17j 0.00092632+2.17481e-16j 0.00244083-3.0566e-16j 0.00696242+1.01451e-16j 0.00641559+1.49339e-17j -0.000891382+4.69283e-17j -0.00223681+1.24303e-16j 0.00171285-5.32545e-17j -0.00607953-3.14835e-16j -0.00279324+7.83965e-17j -0.00453079-1.59774e-16j -0.00170254-3.46762e-16j 0.00430889+4.91697e-16j -0.00404138-5.74224e-15j 0.00810691+1.73236e-15j -8.81826e-05-1.04996e-17j -0.000235972-1.93598e-16j -0.000827781+1.5608e-16j -0.00439924+2.73088e-16j 0.00739595-1.45847e-15j -0.00151117-7.38812e-16j -0.00402575-1.65231e-17j 0.000644134-6.66307e-18j -0.000563665-1.69106e-16j -0.0039377+3.54316e-15j 0.0031368+4.12565e-16j 0.000520537-6.13616e-16j -0.0016601+1.51208e-16j 0.00288528+9.6192e-18j -0.00112982-5.96585e-16j -0.00384219-4.87175e-16j -0.00345682+1.33715e-16j 0.00446088-1.69884e-16j -0.00367718-5.19637e-16j -0.00175551-9.31662e-17j 0.00120939+1.37497e-15j 0.00326843+9.15382e-16j 0.00203939-8.57999e-17j -0.00132207-3.06102e-18j -0.00461038-3.15412e-17j -0.0026976+3.01961e-15j 0.00102825+3.81474e-16j -0.00356528+2.10517e-16j 0.00510768-8.57398e-17j 0.000439836-6.29128e-17j -0.00411025+8.35673e-17j -0.00019256-4.71088e-16j -0.00430462-2.10339e-15j -0.000701368-5.08915e-16j -0.0018334-4.54878e-17j 0.00113664-9.61796e-18j -0.000932019+5.81867e-18j 0.0050145+7.1222e-17j 0.00383181-3.7255e-17j -0.00195562+1.089e-15j 0.00403403-2.84828e-17j 0.0030384-3.17134e-17j -0.00263462+2.42094e-16j 0.00500828-1.36006e-16j 0.00671632+4.31082e-16j 0.00520152+5.9659e-16j 0.00301519-1.64304e-16j -0.00733658+1.21788e-16j -0.00235381+4.70698e-16j -0.00678156+6.44146e-17j 0.00548338+1.75823e-16j -0.00365787-1.0978e-18j -0.00584282-1.47824e-15j -0.00527877-2.02528e-16j -0.00494056+7.80634e-16j 0.0138484-7.80501e-18j -0.00118965-6.19511e-17j 0.00779352+2.67432e-15j 0.00440904-2.46752e-17j 0.0124224+3.3012e-17j -0.00716176-2.91641e-17j 
-0.166554-6.35208e-16j -0.271658+4.37623e-16j -0.00918766+1.97501e-16j 0.0330643-4.57478e-17j 0.0672374+3.02914e-15j 0.0345027-2.68287e-15j 0.0380266-2.93866e-15j 0.0154379+4.48408e-14j 0.0101307-7.25389e-16j -0.120194+3.65022e-16j 0.0979276-3.67898e-15j -0.145161-3.90611e-15j 0.0945923+6.86153e-17j -0.20826-7.04771e-16j 0.0920997-9.73625e-17j 0.400743-1.60907e-15j -0.0381718-2.53491e-14j -0.110761-1.33578e-15j 0.307065-6.37127e-15j -0.1648+3.74961e-15j 0.291835-2.85038e-15j -0.0880972-2.71164e-15j 0.0695306+9.81533e-15j -0.077458-6.32177e-15j 0.237308+3.73284e-15j -0.364543-4.30861e-16j -0.177003-1.36241e-15j 0.0954097-5.18558e-16j 0.000748294+1.28139e-16j 0.0122528+1.51057e-15j -0.0627614+3.2089e-14j 0.116483+8.65352e-15j -0.0365386+1.5596e-15j 0.0883014-1.00267e-14j 0.0229757-6.37032e-16j 0.0204786+5.55808e-16j -0.00394752+8.82413e-16j 0.00272895+3.29193e-16j 0.0138732-1.78025e-16j 0.059098-1.6706e-14j -0.0295564+3.22452e-15j -0.02211+2.14754e-15j 0.0321336-5.52976e-16j -0.00370024+4.00414e-17j 0.0327513-4.72383e-15j -0.0297836+3.00197e-15j 0.0186405-4.79383e-16j 0.0113757+1.3112e-15j 0.00209438-1.00826e-15j 0.00567276+1.25088e-15j 0.00425476+1.85024e-15j -0.0475616-1.19409e-15j 0.0212146-6.43004e-15j 0.00462322+1.78651e-15j -0.00432834-5.21513e-16j 0.0498363+8.3887e-16j 0.0540331-2.12587e-15j 0.0145641-1.82078e-15j -0.0358526+3.56153e-15j -0.0381203-3.53372e-15j 0.0349962-4.16545e-16j 0.0283136+1.04741e-15j -0.00692274+2.14607e-15j 0.00612891-2.43771e-15j -0.0170219-2.53736e-17j -0.0488913+2.80869e-15j -0.00897356-2.11832e-15j -0.018029+7.05621e-15j -0.00158247-8.3518e-16j -0.0313424+2.24572e-16j -0.0136848+6.47604e-13j 0.0400685-1.45738e-15j -0.00302375-3.40167e-16j -0.0510962-2.16524e-16j -0.0405434-1.69787e-16j 0.00969814-3.53303e-16j -0.0025684-3.11851e-16j 0.0269456-4.00014e-17j -0.0281839+7.90817e-17j 0.0255403-5.12174e-16j -0.00258586+1.20198e-15j -0.0646739-4.16632e-15j -0.0092833-4.51829e-15j -0.0263227-1.2455e-15j -0.0157291-1.85956e-16j -0.0185066-1.64339e-15j 0.0364218+6.78993e-16j -0.0121005-1.47208e-15j -0.0115126+7.05168e-16j -0.0340478+3.00468e-15j -0.0188655+1.40696e-15j -0.00823964-6.4761e-16j -0.0348873+8.62749e-17j 0.00535588+1.18977e-15j 0.0154746+5.85703e-17j 0.0160935-1.21875e-16j -0.00894311-2.85601e-15j -0.00682905-8.02654e-15j 0.00741453+2.29106e-15j 0.00821268+1.84775e-16j 0.00546399-3.64034e-16j 0.00358358+9.49824e-17j -0.0138404+3.13322e-15j 0.0136029-2.44919e-15j 0.0195204-1.88984e-15j 0.0114341+8.13868e-17j -0.00314107+8.50146e-17j -0.00883638+1.61965e-15j -0.008193+7.50673e-15j 0.0158735+2.08586e-16j 0.00191159-6.15116e-15j 0.0137348-2.87864e-15j 0.0150397+9.84976e-16j 0.00206963+3.90185e-16j -0.000515391+6.22269e-16j 0.0161289+5.25052e-16j -0.0180445+2.20637e-16j 0.0023126-3.02288e-16j -0.00684008-1.42718e-15j -0.00841319-6.53016e-15j -0.00619671-3.21344e-15j 0.00701261+1.96617e-18j 0.00726416-9.65999e-17j -0.00498749+1.25418e-17j -0.00327789+3.99597e-15j 0.0028198+8.84122e-16j -0.0274974+2.16845e-15j 0.00716121+7.98662e-16j 0.00798496+5.19603e-17j 0.000846701+3.98893e-16j 0.0143777+5.57936e-16j 0.00235793+3.4256e-15j -0.00162374+2.82811e-16j 0.000751379-1.25804e-16j -0.0149708+3.91559e-16j 0.0206205-2.15554e-16j 0.0236131-2.26484e-16j 0.0036379-1.80541e-16j -0.00456026+4.1559e-15j -0.00722137+3.0615e-16j 0.00555541-1.2823e-16j -7.12711e-05-1.90695e-16j -0.0155052+5.65538e-16j 0.0114697+3.63896e-16j -0.00515215+2.84981e-16j -0.0363366+2.06734e-16j -0.00473168+3.00233e-16j 0.00825198-1.53402e-15j 0.0171821-4.46035e-16j 0.0442318+1.75954e-16j 0.0404937+3.54148e-17j -0.00749466-1.24721e-15j 0.00152876-1.2107e-16j -0.00198405+3.39597e-16j 0.0316622+8.17206e-17j 0.0078114-1.74262e-16j -0.065181-2.29145e-14j -0.0795067-2.622e-17j 0.0672837+2.17435e-16j 0.0868083+4.25591e-16j 
0.164951+2.32812e-16j -0.170259+4.20548e-16j 0.057955+1.53382e-15j 0.0300343-1.5498e-16j -0.00336005-4.86254e-16j 0.034569-2.95023e-15j 0.0611594-1.008e-15j 0.0199581+6.09687e-14j -0.0360261-1.5364e-15j 0.0482325-3.41947e-15j 0.0852105-1.06056e-15j 0.0588084+6.97169e-15j 0.0481758+4.93609e-16j 0.404445+1.85265e-15j -0.26152+1.23475e-17j 0.354276+3.9589e-17j -0.346884-2.59021e-13j -0.251404-4.68691e-15j -0.620188+1.09738e-14j -0.10681+3.21856e-15j 0.20546-1.05481e-15j -0.0762818+1.18585e-15j -0.0386239-6.14636e-15j 0.143002+4.14473e-15j 0.119264-2.10546e-15j 0.115538+3.63651e-16j -0.270023-3.05786e-15j -0.121184-2.19544e-15j -0.12747+1.2901e-15j 0.130624-2.29096e-15j -0.0571292+7.2249e-14j -0.017568+2.30184e-14j 0.0924686-3.97259e-15j 0.0234685-3.47088e-15j -0.00847185-1.52714e-16j 0.0225806-4.18466e-16j 0.0207242-1.22867e-16j 0.0283129-8.41223e-16j -0.0145836-2.97198e-16j 0.0298836-8.43829e-15j -0.025466+2.95752e-15j -0.00777336+2.41661e-15j -0.0481802+7.66839e-16j 0.0176364+8.40986e-16j -0.0218348+1.09045e-15j -0.000852528-1.27025e-15j 0.00130208+2.29635e-15j -0.025906-1.70873e-15j 0.0147535-1.21945e-15j 0.0030347+9.50601e-16j -0.00232733-1.95705e-15j 0.0286399+2.99874e-15j -0.0247564+1.0037e-14j 0.046984+1.59585e-14j 0.0215253+2.67012e-15j -0.0305405+1.32213e-14j 0.0255158-1.2407e-14j 0.0320847-6.14326e-15j 0.0110447-1.64877e-15j 0.0152768+1.42949e-15j 0.0241091+5.80553e-16j -0.0117002-1.82768e-16j 0.000244847-7.77665e-16j -0.00305245+1.27865e-15j -0.0295664-7.45883e-16j -0.038084+1.94427e-15j -0.00231019-2.5473e-16j 0.000571504+3.1153e-16j 0.00362158-1.58453e-15j 0.00450381+1.71465e-16j 0.035353-1.66978e-12j 0.0138758+1.95536e-16j -0.00381114+1.36446e-15j 0.0269582-1.86079e-15j -0.0619063+1.6682e-15j 0.0133892-2.09505e-17j 0.0235792+7.45107e-17j 0.0289661-2.05728e-16j 0.0205228-6.91154e-16j 0.0247486-1.45632e-16j 0.000152593-4.10374e-16j 0.0203276+2.03266e-15j 0.0191636+6.99655e-15j -0.0319493+2.79534e-16j -0.0162395-8.43667e-16j 0.000426744-2.07664e-16j 0.0108142-2.54892e-16j -0.00312952-3.04032e-16j 0.0181961+5.62293e-16j 0.0128071-1.76671e-15j 0.0114554-5.5438e-16j 0.0140878-8.04324e-16j -0.00702041-5.12856e-16j 0.0129517+4.05205e-17j 0.00781276+1.4851e-16j -0.000849916-1.1906e-15j 0.0109546+4.03054e-16j 0.00117022+2.70804e-15j -0.00472459-4.72762e-16j -0.00608656-3.97778e-16j -0.00239693-1.51757e-16j -0.00847217+1.05675e-15j -0.00752962-1.35648e-16j 0.00412781-9.37489e-16j -0.00862932+7.20547e-17j -0.00497928-3.50045e-16j -0.00339284+9.0186e-16j 0.00483426-8.4604e-16j -0.00702607+6.93911e-15j 0.00978099+2.39765e-17j 0.00302626-7.83373e-15j 0.0158329-3.31484e-15j 0.0207323+5.07628e-16j -0.00372845-4.37642e-16j -0.000791186-2.29902e-16j -0.00309562+2.19817e-16j 0.0172446+3.05923e-18j 0.00236445-4.67497e-16j -0.00866414-2.18246e-15j -0.0227824-1.27488e-14j 0.00264547-5.82808e-15j 0.00757706-8.37917e-16j 0.000137303-1.26148e-15j -0.0220985+8.15709e-16j -0.0192032+1.95426e-14j -0.0130996+1.58623e-15j 0.0128428+7.72889e-17j -0.00129227+1.50608e-19j 0.01384-3.96328e-16j -0.0047589+3.38216e-16j 0.00250147-2.95549e-15j -0.0263227-1.11132e-14j 0.000504693-2.0629e-15j -0.00854069-8.67011e-16j 0.00112912-1.14721e-16j 0.0275592-3.84949e-16j -0.0163974-5.57448e-16j 0.015034+1.54044e-16j -0.0137033+9.47257e-15j 0.00196313+7.65267e-16j -0.00356632+1.05778e-16j 0.0263185-4.14701e-17j -0.0154586+3.09342e-16j 0.0188603+1.30934e-15j 0.00206985+1.05505e-15j -0.0196158-3.40414e-16j 0.00852405+1.10412e-16j 0.00186134-7.1158e-16j -0.00876401+2.65632e-16j -0.011373-1.36839e-16j -0.000424538-2.37731e-16j -0.0514703-1.25814e-14j -0.0271311-5.06441e-16j 0.0186882-2.22509e-15j 0.017303-3.57159e-17j 0.00129879-1.38916e-16j 0.0452794+1.61322e-14j -0.0221648-5.7143e-17j 0.0965289+3.80894e-16j -0.0190374+9.99236e-17j 
