6.06124e-15+0.00439228j -8.08726e-15-0.00590276j -6.62488e-15-0.00482543j -1.3649e-14-0.0088768j 4.50422e-14+0.0326529j -2.0124e-14-0.0146368j -9.54507e-15-0.00698325j -9.284e-15-0.00664646j 5.17581e-14+0.0397947j 5.66923e-14+0.0407702j -6.08939e-14-0.0439517j 3.02485e-14+0.0218871j 4.7327e-14+0.0343535j -3.36139e-14-0.0246807j -2.1701e-14-0.0158546j 6.92631e-15+0.00480627j 5.27541e-15+0.00340539j -9.46059e-15-0.00597447j -4.24236e-15-0.00294511j 9.32843e-15+0.00691407j 1.13986e-14+0.00831001j 3.30607e-15+0.0026813j 5.24802e-14+0.0383878j 8.92493e-15+0.00603073j -2.4222e-13-0.177524j -1.19525e-13-0.0865877j 2.30201e-13+0.161625j 6.53345e-14+0.0467378j 2.93176e-13+0.221933j 3.38954e-14+0.0220118j -3.32748e-13-0.246786j -1.00984e-13-0.0743977j 1.55827e-13+0.113861j 5.21547e-14+0.037625j -1.87103e-14-0.0138949j -5.62419e-13-0.11134j -2.02838e-13-0.144524j -3.46197e-14-0.0305734j -7.45965e-14-0.0360673j -1.69257e-14+0.00493055j -9.7045e-14-0.0495892j -9.65809e-14-0.0727358j 9.25727e-14+0.0650446j 8.84901e-14+0.0805947j 6.27745e-14+0.0510024j -1.04318e-14-0.0113679j 6.99223e-14+0.0497512j -6.73663e-14-0.0626135j -1.40243e-14-0.00570812j -8.77037e-14-0.0661211j 5.84594e-14+0.0417045j -4.32645e-14-0.0310663j 1.03753e-14+0.00844925j 1.80892e-14+0.0139112j -7.25997e-15-0.00529976j 1.52884e-15+0.000894221j -7.2164e-15-0.00578322j -1.63761e-13-0.119303j 6.36049e-14+0.0453322j -4.73994e-14-0.03436j 2.39058e-14+0.0174654j -6.04354e-14-0.0456051j -1.61771e-13-0.120584j 2.71388e-13+0.200163j -5.25769e-14-0.0391449j 3.30604e-14+0.0259348j 8.67497e-14+0.0641326j -2.12939e-14-0.0165171j -1.25809e-14-0.00622415j -1.19651e-14-0.00833499j -3.84317e-14-0.0267461j 5.62647e-14+0.0396502j 2.00928e-14+0.0140206j -2.98315e-14-0.0206558j -2.21316e-13-0.10815j -3.41204e-14-0.0231851j -1.02678e-14-0.00773099j 9.50026e-15+0.00479137j -4.10368e-14-0.0287636j 2.7288e-14+0.0186811j 1.01135e-14+0.00648296j 6.07599e-15+0.00144376j -5.306e-14-0.0318777j -1.68031e-14-0.0123279j 7.35641e-15+0.00609688j 4.2414e-14+0.0235081j -3.38151e-14-0.0240726j 2.5537e-15-0.000899882j -5.76582e-14-0.0291102j 3.75718e-14+0.00376776j -3.85125e-15+0.000782392j -2.43943e-14-0.0339189j 1.50091e-14-0.0104412j 1.50954e-14+0.0132336j -4.37175e-15-0.00452557j -4.01403e-14-0.0388828j 2.61083e-14+0.0227315j 1.82109e-14+0.0204167j -3.4027e-14-0.0250704j 4.05006e-14+0.0293847j -3.41267e-14-0.0241308j 3.47762e-14+0.0290898j 8.46848e-15+0.00889926j 1.65738e-14+0.0225015j 4.94824e-14+0.0352027j 4.02755e-14+0.0258399j -1.00713e-14-0.00777838j 1.4805e-14+0.0106784j 1.87455e-14+0.013367j 7.56685e-15+0.00531523j 5.31533e-14+0.0383247j -4.91197e-14-0.0364741j 2.96473e-14+0.0217092j 3.29299e-14+0.0236496j 8.50177e-14+0.0621021j 6.16291e-14+0.0449729j -5.92609e-14-0.0428239j -3.21233e-14-0.02577j -5.50436e-14-0.0413229j 2.43669e-14+0.0173211j -5.05933e-14-0.0368115j 7.58892e-14+0.0553938j 9.9242e-14+0.0724489j -9.59294e-14-0.0694747j 3.33411e-14+0.0242969j 1.4975e-14+0.0109085j -5.53714e-14-0.040187j 5.36719e-14+0.0392068j -3.45358e-14-0.0252281j 3.94413e-14+0.0285931j 
-3.64833e-16+0.0149294j -1.70271e-16+0.0104633j -6.38331e-17+0.00268825j -3.48833e-15-0.0468963j 7.80486e-16-0.0185702j -7.54678e-17+0.00618199j -1.12366e-16+0.00287166j -3.01392e-16-0.00306514j -4.61792e-15+0.0318508j 1.62872e-15-0.0411601j 7.40221e-18+0.00497721j -3.40235e-16-0.0258399j 3.87772e-17+0.0148453j -1.30466e-16-0.0238794j 1.31451e-16-0.00337702j 4.23901e-16+0.00191315j 4.45381e-16+0.00776327j -3.02856e-15-0.0123176j -5.46208e-16-0.0159937j 1.68659e-16-0.00959646j 1.65144e-16-0.00180569j -1.546e-16+0.0049564j 4.28958e-16-0.00125102j -3.67205e-16+0.0208324j -1.83972e-16+0.0220142j 1.34319e-15-0.196762j -1.17229e-15-0.0803868j 2.76262e-16+0.0427494j -5.01098e-16+0.014761j 1.89033e-14+0.378492j 1.7424e-15-0.000398068j -1.00145e-15-0.0987924j 3.71074e-15-0.156994j 2.8858e-17-0.0732161j -3.97026e-15-0.017604j 6.2374e-14+0.0162088j 2.58333e-16+0.0697741j 1.62078e-15-0.000138844j 2.24091e-15+0.0270034j 1.41818e-14+0.0543901j 1.7581e-14-0.0300569j 3.1941e-15+0.00307289j -3.25383e-16+0.0203861j -3.49791e-15+0.0178947j -2.54276e-15+0.0415153j -4.57454e-15-0.0790139j -6.68825e-15+0.0431394j 1.03027e-14-0.0293508j 4.28307e-15+0.0302793j -1.44753e-15+0.0195845j -7.73305e-16+0.0897576j -2.48954e-15+0.00195385j 2.49982e-16-0.0483708j 5.39816e-16-0.00739028j 2.6457e-17-0.00118973j -1.88481e-16-0.000140251j -3.82396e-16-0.00175279j -6.91257e-16+0.0383453j -1.08929e-15+0.118971j -4.75141e-15+0.0625022j -1.70396e-15+0.0198055j -5.34478e-16+0.141865j -9.2311e-16-0.0224689j -1.48974e-15+0.00061273j -1.14162e-15-0.203115j 5.48893e-15+0.00497634j -1.9064e-16-0.0521739j -9.24279e-16-0.0509306j 5.87943e-15+0.00681247j -4.8819e-16-0.0170306j -1.22073e-15-0.0225425j 1.50572e-15-0.00340693j 1.25807e-15-0.0157913j -2.78211e-15+0.0156421j -8.09877e-15-0.0162772j -4.55819e-16+0.10863j 7.12237e-16-0.0466991j 2.70341e-15+0.0167157j -1.30721e-15-0.00834209j 1.59802e-15+0.0632314j 9.8957e-16-0.0038948j -6.1829e-15-0.0114568j 1.26778e-15-0.00067902j 1.31337e-15-0.0336411j 5.58578e-16+0.0119097j -9.22581e-15-0.0179726j 1.35246e-16+0.0822765j 2.06779e-15+0.0199183j -5.07288e-15-0.0180261j 4.54394e-15-0.003127j 1.51073e-15+0.0322058j 4.66605e-15-0.000438638j -8.54144e-15+0.00297353j -9.70846e-16+0.00393254j -1.30733e-15+0.0168289j -2.59803e-15-0.00190729j 3.2492e-15-0.0310041j 2.39112e-15+0.00200815j 3.74126e-16-4.5936e-05j -5.95246e-16-0.0194929j -6.54793e-16+0.00867095j 5.24373e-16+0.00501957j 3.23258e-15-0.0256267j 4.20668e-14-0.063625j -1.32824e-15+0.00324984j -6.46634e-15-0.0384902j -4.20879e-16-0.0177647j -2.56865e-16-0.023479j -1.28209e-15+0.0143717j 4.85837e-16+0.00246804j 6.90343e-17-0.0194773j -1.85705e-16+0.0154282j -4.32018e-16-0.00868912j 2.16713e-16+0.00766574j 3.80024e-16+0.00286463j 1.68894e-16-0.00620283j 1.19547e-15+0.0128905j -2.94749e-15+0.0187952j -7.36387e-16+0.00227038j 1.8877e-16+0.0282702j 3.18185e-17-0.0552081j 3.93471e-16-0.0529575j 2.58455e-17+0.00699063j -6.83015e-16-0.0581141j -7.60921e-17+0.0284578j 1.87688e-16-0.00808466j -6.90355e-17-0.0739512j 1.02554e-16-0.0451188j -9.79557e-17+0.0271041j 1.58723e-16+0.0247924j 
2.33122e-17-0.014315j 2.02742e-16+0.00547523j 1.38284e-16+0.0042436j 2.39997e-15+0.0209822j -7.002e-16-0.0161657j 1.99903e-16+0.0026016j 1.30619e-16+0.00212234j 3.94361e-17+0.000324518j 1.08023e-15-0.00899938j -3.09076e-16+0.0101257j -1.64447e-16-0.0102797j 1.00238e-15+0.0374043j 2.71739e-16+0.00647114j -8.00933e-16-0.0396814j 3.07751e-16-0.010406j -1.01565e-15-0.00468533j 2.75379e-16-0.0024835j -4.00647e-15-0.0175783j -7.798e-16-0.011803j 6.5828e-17-0.0126176j 2.34588e-16-0.00697281j -2.96114e-16+0.000704432j 6.28829e-16+0.0271388j 6.81832e-16-0.00698037j -4.2893e-16-0.0461935j -3.28818e-16+0.0798631j 4.81456e-15+0.0895551j 4.04514e-15+0.242336j 5.74852e-15+0.0206735j -3.69913e-15-0.0513149j 4.55855e-15+0.619497j -4.15352e-15+0.412044j -3.34101e-15-0.0263769j 8.4261e-15+0.183281j 2.37553e-15-0.0230781j -5.75687e-13-0.153925j -1.03051e-14-0.215186j 1.43882e-14-0.0100875j -7.73357e-15+0.091512j 2.29623e-14+0.225701j 2.20577e-14-0.199487j 1.12189e-14-0.06216j 4.28051e-15+0.133973j -1.68215e-14+0.0956412j -8.99682e-15+0.11694j -2.70356e-15-0.0570878j -7.39253e-15+0.0580401j 2.46437e-14-0.0635369j 1.96014e-14+0.0961786j -2.88891e-15-0.0129638j 1.97635e-15+0.153479j -9.03063e-16+0.0367969j -2.08493e-16-0.0857126j 1.49193e-15-0.0315146j -1.11697e-15-0.00801226j 7.34027e-16+0.0108185j 8.16544e-16+0.00302646j -9.63138e-17-0.00125588j -1.52664e-16+0.0168422j 2.66458e-16+0.00815394j -4.08969e-17-0.00614419j -2.03561e-16+0.000734117j 4.14009e-16-0.000847431j 2.08659e-16+0.0167646j 1.45335e-16-0.00351778j 2.48725e-16-0.00709288j -3.35696e-16-0.00361812j -1.50484e-16-0.0171603j -6.84484e-15-0.0106299j 2.49275e-16-0.00143031j -1.2961e-15-0.0118524j 4.03646e-15+0.0443325j -1.26027e-16-0.0112465j -1.36621e-15+0.00847802j 2.36341e-14+0.033937j 9.44742e-16+0.00358072j -2.82863e-17+0.00596395j 1.26907e-15+0.01114j -4.16065e-16-0.0137955j -5.27352e-16+0.0154852j -5.03451e-16-0.00571501j 5.51012e-16+0.00332382j 2.61136e-16+0.000625879j -2.00059e-16-0.00648023j -3.32003e-16+0.00606441j 7.41327e-17-0.00213667j -1.80815e-16-0.0120157j 2.5318e-15+0.00955578j -6.55519e-15-0.0147377j 1.0341e-14-0.00242344j -1.50562e-15-0.00176806j 7.62128e-15-0.0122453j -9.85705e-15+0.00499635j 5.72376e-17+0.00313145j -2.6709e-16+0.00755143j 5.97406e-15-0.0224933j -1.48025e-15+0.00275649j -2.5091e-15+0.00615123j 1.78748e-16-0.0107287j 1.42272e-15+0.0179244j 9.91456e-16-0.00423941j 2.4469e-16+0.00058418j 7.99263e-16-0.00481269j 3.78455e-15-0.00468968j 2.42657e-16+0.000319123j 8.62693e-16+0.0129578j -2.77057e-16-0.0247806j -6.20033e-16-0.00890748j -3.75236e-16+0.00783631j -3.93586e-16-0.00859004j 9.03537e-16+0.0213069j -3.4545e-16+0.0116734j 5.39505e-16+0.0026381j -5.49784e-16-0.00942812j 7.42757e-16+0.0287056j 6.84235e-16+0.0377426j -3.05552e-16-0.0106651j 5.16558e-16-0.00941819j 3.65519e-16+0.00966739j 3.05581e-17+0.00121973j 2.28361e-17-0.0130101j 6.83175e-17-0.00681895j -3.37419e-16+0.00522179j -1.82113e-15-0.0666922j 2.42812e-16+0.0180958j -2.53138e-16-0.0216367j -8.04684e-16-0.0457401j -3.82803e-16-0.0171239j 2.04103e-16+0.0100412j 2.66073e-16+0.0142799j 
9.23054e-17+0.00101214j -2.56966e-17+0.00868871j -4.47275e-17-0.00277013j -1.12879e-16-0.00227696j 1.84409e-17-0.00938994j -1.26938e-16-0.00953884j 1.34791e-16-0.0012153j -3.58465e-16-0.0074669j 3.51274e-16-0.00650109j -1.48595e-16-0.0102335j -8.66134e-18-0.00121756j -3.78776e-16-0.014046j 1.69097e-16-0.0214729j 2.27734e-17+0.00357633j 2.44074e-16-0.00164735j 4.9924e-16+0.00713174j 1.96619e-16+0.00564309j 3.12833e-15+0.0176195j 1.30908e-16+0.00258479j 6.37107e-17+0.0086346j -1.13439e-17+0.00848253j -3.68322e-16+0.0064861j 2.53307e-16-0.0122516j 4.24632e-16-0.00161777j -1.57881e-15+0.0575647j -4.02872e-16-0.0347394j -2.25414e-15-0.109187j -4.74719e-16+0.0254167j 4.64843e-15-0.0463412j 5.02663e-15+0.167586j -8.67362e-15+0.188231j 5.37391e-15-0.0527335j 1.1525e-15-0.556811j -2.91112e-15-0.30507j 8.19597e-15-0.101932j -1.29827e-12-0.345728j -2.66875e-14-0.389381j 1.54827e-16-0.0707404j -1.37187e-14-0.150468j -6.24919e-14-0.258821j -7.2565e-14+0.141736j -3.10731e-15-0.0388662j 1.73456e-15-0.0880956j -3.75324e-14+0.0396512j 4.39445e-15-0.0663867j 7.63237e-15+0.0212218j 2.52761e-15+0.0384022j -3.97063e-15-0.0111813j -3.49747e-14-0.136222j 8.38138e-15-0.0156009j 1.02542e-15-0.117942j 6.08116e-16-0.0731425j -3.43545e-15+0.0698457j -5.2611e-15+0.0663013j 5.98241e-16-0.00142056j -5.11461e-16-0.00331784j -8.90369e-16-0.000767259j 1.42633e-15-0.0381576j 7.42537e-16-0.0282649j 2.32737e-15-0.0280266j 7.30605e-16+0.00148404j 1.95429e-15-0.0512664j 1.16543e-15-0.00946902j -6.18224e-16+0.0103765j -1.76095e-16+0.0344896j -1.78638e-15+0.00879723j -1.21074e-15+0.0228641j 1.00031e-15+0.015368j -1.53466e-15-0.00228936j -6.99453e-16-7.00898e-05j 5.08528e-16+2.97857e-05j -1.06e-15-0.00991771j 4.93326e-16-0.0133518j 1.18445e-15-0.0308874j -7.89161e-15-0.0116418j 9.12969e-16-0.0147007j -2.47342e-16-0.00353079j -1.03195e-15-0.00796827j -3.3074e-16+0.00422029j 2.95714e-16-0.0101676j -4.94991e-16-0.00293896j -6.27694e-17-0.00209448j 3.00898e-16-0.00260969j -2.8728e-16+0.00242637j -4.29197e-16-0.00144546j 6.20667e-15+0.0161819j -2.32211e-16-0.017257j -8.72432e-16-0.00996784j 1.99036e-15+0.00623355j -4.10951e-15+0.000765713j 7.7404e-16-0.00126926j -1.45188e-15+0.00154254j 2.59514e-14-0.0105166j -1.1031e-15+0.00115833j 7.61162e-16-0.00426516j 1.67118e-15-0.00322984j -5.94832e-16+0.00571809j -1.02106e-15+2.22422e-05j 6.2718e-17-0.00244569j -2.00561e-16+0.00526103j -7.38509e-16-0.00492466j -2.3541e-15+0.006168j -2.73603e-15+0.0119168j -1.46829e-14+0.0218177j 5.38002e-16+0.00678615j 2.84038e-15+0.0126544j 4.94975e-16+0.015748j 3.70498e-16+0.0125637j 7.2709e-16-0.00426141j 9.47047e-17+0.00471362j -5.51145e-16-0.00194436j 6.08471e-16-0.0193242j -5.85809e-16-0.000426737j 2.69136e-16+0.0106954j -6.78672e-16+0.00718762j 8.84995e-17-0.0126535j 4.55228e-16-7.68149e-05j 5.19596e-16+0.00245013j 7.39708e-16-0.02207j 1.06157e-16+0.000390952j 4.86177e-16-0.00624061j -2.99416e-16+0.0106673j -2.21104e-16+0.0195376j 6.5883e-16+0.0321523j 5.53721e-17-0.0154267j -2.97336e-16+0.0264887j 1.877e-16+0.0218794j -2.87201e-16+0.0296687j 1.50701e-16-0.0170188j -1.90496e-16-0.000586523j 
-5.08998e-15+0.00712968j -4.55483e-15+0.00660646j -1.85412e-15+0.00231091j 4.84388e-15-0.00764126j 6.80085e-15-0.00955333j -5.26082e-16+0.000508439j -2.25395e-15+0.00286792j -8.11129e-16+0.000562331j -2.01358e-15+0.00222957j 4.18701e-15-0.00574987j 2.42807e-15-0.00386034j 8.99648e-15-0.0133588j -9.35886e-15+0.0132552j 7.71979e-15-0.0115659j -5.24271e-15+0.0071341j 6.29574e-15-0.011167j 1.43922e-14-0.0202845j 1.80415e-15-0.00310082j -8.4422e-16+0.00187715j -1.0512e-15+0.00139849j -2.1269e-16+0.0010706j 6.09028e-16-0.000596099j -6.92154e-15+0.00968357j -2.18488e-15+0.0032613j 2.33036e-14-0.0329178j 7.15707e-14-0.103776j -6.03307e-15+0.0114399j -1.76899e-14+0.0281768j -5.16627e-14+0.0673886j -2.01408e-13+0.309407j 1.22774e-13-0.159903j -8.43996e-14+0.0933343j -9.40277e-14+0.11897j 2.20772e-13-0.309833j -2.70315e-13+0.397954j 1.57733e-13+0.0552787j 2.6675e-13-0.40633j 5.11819e-14-0.0588236j -1.75715e-13+0.354828j -1.5708e-13+0.304968j 2.6508e-13-0.201165j -2.62158e-14+0.048269j 3.14427e-14-0.0669698j 2.13191e-13-0.196418j 9.16982e-14-0.117433j -1.11224e-13+0.168763j 9.43239e-14-0.121372j -8.0859e-15+0.0147723j -2.32494e-14+0.0521951j 3.23051e-14-0.0422012j 5.5138e-14-0.0804904j -3.9435e-15+0.00644716j -2.35246e-14+0.0303571j -1.20192e-15+0.00246371j -6.15281e-16+0.00168165j -4.07584e-15+0.00635549j -4.16672e-15+0.00632473j -1.68233e-14+0.0242296j 3.2782e-14-0.0484621j 6.81459e-15-0.00838714j 1.31885e-14-0.01876j 1.93197e-14-0.0296254j -3.23733e-14+0.0460128j 2.37648e-14-0.0334836j -2.77131e-14+0.0415089j 1.66138e-15-0.00239305j 7.02979e-15-0.00798965j -1.73115e-14+0.0237665j -2.27503e-15+0.0194951j -6.85565e-15+0.0104046j -1.16845e-14+0.0174868j -7.40295e-15+0.00927669j 8.24552e-15-0.0124502j -9.87426e-15+0.0137837j -2.65475e-16+0.00695361j 7.4366e-15-0.0113007j -1.54425e-15+0.00248276j 3.70307e-15-0.00513449j 1.43347e-15-0.000761459j 1.16568e-14-0.017761j -2.33642e-16-0.00117446j 4.25987e-15-0.00718871j 6.84938e-16+0.00390065j -1.50565e-14+0.0169404j 6.06504e-15-0.00801936j 4.01321e-15-0.00723196j 1.34655e-15-0.00215194j 2.43666e-15-0.00266744j 1.33329e-15-0.00546119j 7.52275e-15+0.00145636j -2.25909e-15+2.50974e-05j 1.7526e-14-0.0134407j 2.79184e-14-0.00865556j -3.22539e-15+0.0021149j -3.99721e-15+0.00467632j 9.49917e-15-0.00812414j -1.02601e-14+0.0113169j -2.86389e-15+0.00134217j -1.77706e-15+0.00216142j -5.65747e-16+0.000749327j -2.25314e-15+0.00283962j 7.60961e-15-0.00888116j 1.57472e-15-0.00120487j 9.58313e-15-0.00685536j 1.62676e-14-0.0221946j -8.02354e-16+0.000933425j 4.76699e-15-0.00655303j 3.77195e-15-0.0052476j 4.75918e-15-0.00732472j 2.54168e-15-0.00364541j -7.60641e-15+0.0105663j -3.23668e-15+0.00404205j 1.59415e-15-0.00187419j 8.22722e-15-0.0117862j 1.59682e-14-0.0215106j -1.16481e-14+0.0159224j -6.04284e-15+0.00804697j 1.0855e-15-0.000995503j -8.75613e-15+0.011423j 1.64892e-15-0.00294469j -1.41635e-14+0.0200817j -9.08232e-15+0.0126207j 3.22765e-15-0.00473021j -6.87767e-15+0.0106916j 5.90619e-15-0.00878072j 1.06751e-15-0.00110159j -1.26433e-14+0.0183375j -4.83251e-15+0.00718639j 1.89067e-15-0.00284488j 5.7766e-15-0.00821689j 
2.61532e-16+0.00223999j 2.47359e-16+0.00486726j 2.94867e-17+0.0004466j -2.45467e-16-0.00103089j -3.5736e-16-0.00549136j 7.01415e-16+0.00839421j -5.73732e-16-0.005407j 1.62597e-17-0.000202922j 4.32093e-17-0.00236471j -2.66092e-16-0.00398914j 4.47318e-16+0.00692511j -9.93553e-16-0.0114674j 2.86753e-16-0.00266988j -2.00119e-16+0.00271577j -2.18319e-16-0.00405532j -1.34851e-15-0.00771906j -6.63369e-16-0.00379937j -9.94693e-16-0.00211889j -2.72545e-16-0.00350591j -2.5049e-17+0.00337577j 1.42477e-16+0.00154822j -4.35522e-17+0.00039903j 3.24304e-16-0.000268118j 2.34614e-16+0.00361878j -1.03774e-16+0.0214414j -3.24676e-15-0.0422211j -3.29866e-15-0.0500239j 5.4889e-16+6.32835e-05j 3.35541e-15-0.0208701j 2.24698e-14+0.188565j -3.79895e-16+0.0921883j -5.75261e-15-0.0363509j 9.1829e-15-0.00900695j -9.84839e-15-0.0664391j -1.4036e-14-0.292718j 1.89048e-12+0.500996j 6.5795e-15-0.0995014j 4.25804e-14-0.102628j -3.25762e-13-0.611323j 3.80353e-14+0.289742j -1.72122e-13-0.254774j -9.87466e-15-0.079083j -1.41808e-15+0.0512132j -1.03247e-15-0.0481967j 1.73213e-14-0.0943722j 9.39896e-15+0.0897015j -1.38979e-15-0.0840617j 6.8124e-15-0.0421732j -6.91341e-15+0.0008989j 1.96933e-16-0.0782025j 1.20166e-15-0.0388598j 9.51504e-16-0.013505j -2.07009e-15+0.0338736j -2.9311e-15+0.0138935j 4.70636e-16-0.00131068j -1.24351e-16-0.00028208j 3.38819e-16+0.00467083j -8.2304e-16-0.0210954j -1.45667e-15-0.0278827j 6.5475e-16-0.0216418j 3.30527e-16-0.0048792j -2.54437e-15-0.0464388j 3.88834e-16+0.000761979j -1.73736e-16+0.0101877j 1.88295e-15+0.0280012j -1.04248e-15-0.000422973j 1.13668e-15+0.0159498j 1.45953e-15+0.0115371j 1.19308e-15+0.000521555j 1.02325e-15+0.0179525j 1.36709e-15+0.0136477j 4.35447e-16+0.00716277j -3.9218e-16-0.00109571j 1.2644e-15-0.00559989j -5.93817e-15-0.00779016j -1.0063e-15-0.014865j -4.1766e-16+0.00427396j 9.41765e-16+0.00655937j -6.92017e-17+0.00473036j -6.7442e-16-0.00428268j -3.66002e-16-0.00867892j 1.93964e-15+0.00024221j -1.1371e-15-0.00234753j 4.81591e-16+0.00863033j -1.19648e-16-0.00302292j 1.3963e-15+0.00352282j 4.57376e-17-0.00284418j -1.05995e-16+0.00057652j 6.20695e-16+0.00273117j 1.97211e-15-0.000469605j -2.9319e-15-0.0146879j 1.45878e-15-0.00653192j 3.96864e-15-0.001192j 4.30246e-17+0.000809526j -1.28269e-16-0.00154382j 5.40915e-16+0.00310684j -6.21029e-16+0.0126614j -1.45078e-15+0.00277186j -3.1472e-16+0.00220161j -3.58679e-16-0.00428955j -5.8936e-16-0.0134388j 4.94224e-16+0.00721174j -6.47919e-16+9.50684e-05j 2.02972e-15-0.00319405j -1.00658e-16-0.00105759j 8.9286e-17+0.00350002j -7.02923e-16-0.00287122j -3.36586e-16-0.0039083j -5.78414e-16-0.0062765j 5.23494e-17-0.000182205j 9.42018e-16+0.00786841j 8.01205e-18-0.00326956j 7.48029e-16+0.00692096j -6.10072e-16-0.00238177j -5.86386e-16-0.00780266j 6.34297e-16+0.00676363j 1.84771e-16+0.00292678j 4.39795e-16-0.00146963j 5.95405e-16+0.0020211j -3.41743e-16-0.00201539j 1.00874e-15+0.0082999j 9.23169e-16+0.0153494j -1.50965e-16+0.00762268j -1.00241e-17+0.00211635j 8.70333e-17-0.00218352j -3.82692e-16+0.00240563j 3.26517e-16+0.0073808j 2.03461e-17+0.0101959j -1.01354e-17-0.00596906j -2.38337e-16-0.0020889j 
5.92916e-16+0.00168105j -2.05836e-15-0.00604312j -2.36662e-15-0.00561068j -3.58796e-16-0.000716263j 3.75602e-15+0.0105773j -2.65496e-15-0.00665371j -2.13376e-15-0.00543679j -1.63573e-15-0.00355408j 1.57803e-15+0.00534343j 3.84064e-15+0.0104207j -5.37376e-15-0.0143054j 9.12981e-15+0.0237356j 5.49981e-15+0.0158225j -1.45954e-15-0.00521155j -3.31568e-15-0.00861257j 7.65482e-16+0.00120294j 3.85307e-15+0.0110193j 3.01251e-15+0.0037955j -9.99686e-16-0.0040772j 3.14743e-17-0.00153729j 2.08625e-15+0.0026973j 7.69205e-17+0.000181381j 2.41652e-15+0.00671022j -2.6414e-15-0.00793041j -2.90379e-14-0.0803747j 1.32938e-14+0.0388739j 5.46505e-14+0.126866j 6.97766e-15+0.0185695j 5.6643e-14+0.171902j -1.00424e-13-0.238729j -6.46291e-14-0.182943j -2.88214e-15-0.00669632j 2.77552e-14+0.09889j 1.68374e-14+0.0667831j -4.64313e-14-0.125158j -5.96207e-13-0.142497j -1.95042e-13-0.458947j 8.29046e-14+0.226667j -1.7565e-13-0.293436j 3.1335e-13+0.251302j 2.13485e-13+0.18662j 1.02131e-13+0.350509j -7.22216e-14-0.233033j -3.40241e-14-0.0597349j 1.25613e-14-0.0215892j -6.92122e-14-0.180149j 2.13038e-15+0.0582309j 8.32905e-15+0.160312j -4.32151e-15-0.0348261j 6.09173e-14+0.162872j 1.2988e-14+0.0589719j 9.39232e-15+0.0444229j -2.34785e-14-0.068379j -1.51284e-15-0.0190787j 1.72362e-15+0.00452528j 2.96736e-15+0.00736516j -2.01411e-15-0.00789788j 2.9288e-14+0.0781218j 1.16058e-14+0.0320156j 1.65582e-14+0.0500127j -4.6416e-15-0.00950231j 3.69156e-14+0.0958212j 1.2866e-14+0.0406992j -2.10214e-14-0.0530351j -1.4358e-14-0.0342086j 5.34229e-16-0.00622524j -1.60785e-14-0.0431286j -8.66875e-15-0.0200468j -7.18105e-16-0.00146714j -9.37582e-15-0.0234149j 1.26605e-15+0.00170958j -6.92619e-16-0.00407928j 1.04997e-15+0.00207089j 4.2378e-15+0.0106141j 2.30679e-14+0.0211913j 1.55752e-14+0.0375637j -1.6073e-15-0.00220362j 3.24467e-15+0.0113379j 5.20631e-15+0.0122815j 6.55019e-16+0.00137222j 2.32155e-15+0.00598579j -3.6873e-15-0.00427588j 4.69392e-15+0.00618966j -2.93549e-15-0.010765j -7.82654e-16-0.00257543j -6.33079e-15-0.00649979j 5.28856e-15+0.011963j 1.81093e-15+0.00672404j 6.51243e-15+0.00695363j -9.73274e-15-0.000409726j 4.17951e-15+0.00406625j -2.64609e-15+0.0148797j -1.00299e-14+0.00451085j -1.14361e-15-0.00397604j 4.72429e-15+0.0148097j -2.29539e-15-0.00435664j -2.61362e-15-0.0136832j 2.18249e-16-0.00907611j -2.67389e-17-0.000613856j -1.42938e-15-0.00333627j 1.38458e-16-0.000299929j -2.33325e-16-0.00480605j 1.24156e-16+0.000475694j 2.967e-15-0.00968661j 1.43012e-15+0.0031968j -8.81671e-16+0.000215348j 2.82809e-16-0.00048439j -1.23727e-15-0.00292387j 1.63989e-15+0.00449474j -1.41946e-15-0.00441192j -6.17363e-15-0.0150757j 3.68375e-15+0.0127672j -2.22834e-15-0.00658759j -1.24988e-15-0.00438567j 9.28228e-16+0.00506934j -4.85959e-15-0.0142968j 2.52704e-15+0.00619761j 6.82044e-16+0.00267939j 1.97293e-15+0.00448065j -3.35045e-16-0.00121927j -1.52201e-15-0.00554617j -1.01217e-14-0.0268478j -6.29324e-15-0.0179419j 1.11564e-15+0.00187275j 4.05825e-16+0.0026396j -1.46175e-15-0.00515078j -2.30547e-15-0.00747302j -6.82762e-15-0.0194898j 3.99571e-15+0.0112995j 4.98283e-17+0.000349151j 
