7.53623e-15-0.0046081j -2.00431e-15+0.0735958j -5.80264e-16+0.0121661j 3.36097e-16-0.00320563j -1.39669e-15-0.00203644j -1.01202e-16+0.00119636j 2.01058e-15-0.00393952j -2.61572e-16+0.00240067j -2.989e-16-0.000887534j -1.00665e-16+0.0059839j -2.04094e-15+0.0174022j 1.40856e-15-0.000816031j 2.87625e-15+0.0120333j -4.5381e-16+0.0171796j 6.32697e-16-0.0111761j 3.37059e-16-0.0109159j 8.39977e-17+0.00317211j 3.79018e-16-0.00666479j 5.20957e-16-0.00336056j 2.35967e-16+0.00194895j 1.03865e-16-0.0040244j -4.72949e-16+0.0160929j -6.51654e-16-0.00205838j -9.34589e-16-0.00900779j 1.09523e-14-0.0385827j 1.44995e-15+0.00904453j 1.5597e-15-0.0263036j -7.61346e-16+0.00411494j 7.21563e-16-0.0242942j -1.2938e-15+0.0167981j 1.76019e-15-0.0666048j 6.11471e-15-0.0503421j 2.23913e-16+0.00193064j -4.25041e-16+0.012376j -1.36274e-15+0.0342269j -1.81867e-15+0.0225462j -3.34766e-16+0.00789708j 6.23088e-16-0.00607802j -3.81621e-16-0.00245567j 2.42533e-17-0.0030894j -2.23655e-15+0.0142571j 2.10416e-15+0.0223494j -7.98698e-16-0.00413911j -2.85257e-16-0.00116134j -9.04021e-16-0.0141625j 3.33954e-15+0.0108152j -1.07776e-15-0.00201464j -7.68033e-17-0.00649188j -2.14079e-15+0.0110576j 2.57801e-15-0.00941714j -2.52524e-16-0.00285686j -1.10143e-15+0.00654321j -1.16401e-15+0.00782348j -1.70729e-14+0.00912539j 9.48419e-16-0.00604759j 6.33501e-16+0.0208031j 5.04011e-15-0.0152689j -1.75874e-15+0.00373977j -2.44224e-15-0.0100262j 3.90266e-15+0.0174721j 1.83768e-15+0.000629185j -3.7832e-15+0.0165824j -3.26384e-15+0.0298625j -3.63842e-16+0.000328847j 2.80096e-15+0.0277047j -2.2312e-16+0.00750756j -8.41141e-15+0.0335359j 1.07134e-14-0.0613077j -2.03271e-15+0.00193401j 5.77972e-16+0.00461999j -1.29604e-15-0.00943178j 6.67666e-17-0.00493509j 3.02062e-15-0.010505j -1.0416e-14-0.0889138j -2.77026e-15+0.0891437j 8.45778e-15+0.0858266j -1.72361e-14+0.642972j 1.21715e-16+0.259178j -4.49018e-15+0.0904776j -5.04941e-15+0.166048j -3.95915e-16-0.048901j 9.47321e-16+0.0183648j -1.99989e-15+0.0199963j 7.34838e-16+0.0105663j 2.61518e-15-0.0349222j 2.18954e-15-0.0161433j 3.67931e-15+0.0119989j 1.00701e-15-0.0814161j 1.36334e-15-0.010236j 1.20975e-15-0.0267164j 1.18792e-15-0.0266562j 6.73922e-16-0.0123271j 3.0092e-16+0.0102911j 7.24291e-16-0.00525573j -2.15575e-15+0.0131035j -4.07885e-15+0.00966021j 6.16537e-15-0.0182621j -1.54845e-16-0.00720935j -2.3615e-16-0.00576589j 1.36996e-14+0.0160204j 2.25793e-15-0.0171421j -1.48239e-15-0.000904708j -7.61451e-15+0.0337672j 8.67956e-16+0.0155067j 3.25035e-16-0.0170323j 5.27242e-16-0.0126079j -1.59029e-15-0.0137208j 2.69171e-15-0.00727145j 3.79538e-15-0.025088j -1.52753e-15-0.000471839j -5.40432e-16+0.00145073j 1.95472e-16+0.000123631j 2.5766e-16-0.00784046j 1.77901e-15+0.0142127j 1.72504e-15+0.00892165j -2.56414e-16+0.00371941j 5.66464e-15-0.00675791j 5.41011e-16-0.00526741j 2.37819e-15-0.0156216j -2.15462e-15+0.00367126j -1.94694e-15+0.00363196j -1.29337e-15+0.0140116j -3.56896e-15+0.00669728j 7.77357e-15+0.0189465j -1.76511e-15+0.01877j -1.68984e-16+0.0247829j 4.6009e-16-0.00371215j 4.88085e-16+0.0185082j -5.27358e-16-0.00690719j -1.75788e-15+0.0275245j -1.09887e-16+0.00906051j 2.53143e-16-0.00430585j -7.49226e-16-0.00687241j -4.56678e-17+0.00472631j 5.57458e-16-0.00285735j 9.58154e-16-0.0178419j -5.88667e-16+0.0229852j 7.97029e-16-0.0127323j 1.74991e-15-0.0227282j 2.39594e-15-0.0162533j -2.86003e-16+0.0177868j 1.08218e-15-0.0322317j -5.4024e-17+0.00907774j -1.85878e-16+0.000128106j -1.96154e-16-0.00189249j -2.40607e-16-0.000596657j 8.316e-16-0.0229625j -7.38363e-17-0.0175704j -1.45936e-15+0.0348824j 1.46072e-15-0.0162223j 1.10463e-15-0.00340496j -3.34894e-17-0.00945557j -8.65887e-16+0.0295495j 3.01285e-16+0.00200708j 4.3072e-16-0.00799443j -4.41794e-16+0.0149068j -3.68422e-18-0.0121694j -7.75187e-16+0.0202872j -5.15088e-16+0.0147464j 1.60101e-16+0.00267043j 
1.03908e-13-0.07511j -9.8002e-16-0.0078563j -1.75257e-16-0.00233656j 6.61854e-17-0.0050148j -1.5382e-15-0.00252956j -1.25131e-16-0.00104708j 8.33009e-16-0.00175854j -4.29245e-16-0.001815j 2.68468e-16-0.0019423j -5.23923e-17-0.00927847j -7.02302e-16+0.00306378j 1.25427e-16-0.0201345j -2.49991e-15-0.0043773j -2.15948e-16-0.00487728j 3.11787e-16-0.0162928j 2.42903e-16+0.00207187j -1.16234e-16-0.00158975j 4.58996e-16-0.0086806j -1.93307e-16-0.000539114j -7.31493e-17-0.00101775j -3.01081e-16+0.00526117j 3.94783e-16-0.0098235j -8.50667e-16-0.00887734j 2.07182e-16+0.0123094j 6.4818e-15-0.0143424j 2.17258e-15-0.0448759j 5.02484e-16-0.00570959j -3.85885e-16+0.0166632j 5.46452e-16+0.00999824j -1.47046e-15+0.0164273j 4.55253e-15-0.0510645j -1.23444e-14+0.0646079j -1.94761e-16+0.00989385j 1.09452e-16-0.0107071j -8.60159e-16+0.0224399j 1.10867e-16-0.000727587j 3.12163e-16-0.0332952j -2.68787e-18-0.00275845j 2.57898e-16+0.00767558j -1.62268e-15-0.00702861j -1.94599e-15-0.0135014j 4.1278e-15+0.0215029j -2.10161e-15+0.0157319j 9.30643e-16-0.0131949j 8.55773e-17-0.0065195j -6.04135e-16-0.00633592j 6.98781e-16-0.00013507j 8.31026e-16+0.0181382j -2.29982e-16+0.0016986j 1.17388e-15-0.00701652j 1.0142e-15+0.0136728j -1.24713e-15+0.00360096j 2.80488e-15-0.0088662j -3.98605e-14+0.023152j 2.35633e-15-0.00937402j 1.16334e-15-0.0198347j 6.40449e-15-0.00249745j -2.63419e-15+0.00953376j 8.08327e-16+0.00272722j -2.01467e-15-0.00454024j -2.91723e-15-0.0106372j 4.55953e-15-0.034021j -2.46082e-16+0.0199801j 1.8747e-15+0.0118284j -1.46198e-15-0.00248184j -6.60841e-16-0.0112313j -2.50925e-15+0.0597105j 2.58553e-15+0.0329049j -7.46583e-16+0.0113649j 4.99301e-16-0.0148812j -5.4636e-16+0.00233148j 3.87822e-16+0.010126j -1.39374e-16-0.0794959j -3.7708e-15-0.0365212j -1.56264e-15-0.035345j -1.58846e-14-0.226394j -7.02056e-15+0.250625j -4.91415e-15-0.601966j 1.15168e-14+0.220724j -4.41491e-15-0.068591j -1.11021e-15-0.0696839j 3.40235e-16-0.00262591j -3.81137e-15+0.0356822j -1.46802e-16-0.0240626j 9.27155e-16-0.0288507j 9.03764e-16+0.0039081j 2.19251e-15+0.0156831j 1.46145e-15+0.0286218j -2.64024e-15-0.0725859j 2.28129e-15-0.0398489j -1.61435e-16+0.0171013j -5.13096e-17-0.00914703j 3.99037e-16+0.00315023j 4.07425e-16-0.00328219j -1.26161e-15+0.0135487j 9.0214e-16-0.0110834j -1.41398e-15+0.00110167j 2.39149e-16+0.00382213j -6.68464e-16+0.0427094j 3.23411e-15+0.00285858j 2.22827e-15-0.012817j 2.87976e-15+0.01532j -4.11496e-16-0.00764209j -1.56041e-16-0.00576809j -7.90127e-16-0.00997905j 4.58367e-17+0.0124242j 3.75535e-16+0.00554167j -3.9272e-16-0.0076651j 9.29928e-16+0.0049391j 8.7832e-15+0.00940345j -6.17517e-16+0.0266868j -2.80667e-15-0.0056824j -7.90453e-16-0.00431426j -2.23952e-15-0.00796714j -2.1538e-15-0.0106031j 1.87641e-15-0.0164626j 6.33327e-17-0.000533778j 1.54937e-16-0.00406133j -5.17058e-16+0.010994j 1.58877e-16-0.00200203j -9.15569e-16+0.00628149j 9.55238e-16-0.0132952j -2.76903e-15+0.0136677j 3.6671e-15+0.0130099j -7.1332e-16+0.00613877j 5.26391e-17-0.00269709j -1.75436e-16+0.00229055j -1.52835e-16-0.00196317j -1.55816e-15+0.00924777j -3.71067e-16-0.00495644j 1.11544e-16+0.0235366j -3.25431e-16-0.0164343j -1.59273e-15-0.00209937j -4.12317e-16+5.28778e-05j 6.06559e-17+0.00688821j -3.43631e-16+0.00614475j -4.60757e-16+0.0100515j 6.41505e-16-0.0187035j -8.49419e-17-0.0176326j -1.46078e-15+0.0232998j -1.16714e-16-0.0143908j 5.83526e-16-0.0193474j -8.42158e-16+0.00926445j 6.0916e-15+0.0207584j 9.27307e-16+0.00277444j -4.23273e-16+0.0214583j 2.07017e-16-0.00576347j -6.78476e-16+0.0371749j -1.2252e-15+0.0246321j 6.37899e-16+0.00282916j 8.07252e-16-0.0363546j -2.84882e-17+0.0162929j -4.43287e-16-0.0036674j 1.36217e-16-0.0187903j 2.98818e-16-0.0133969j -1.83185e-16-0.00404397j -2.18026e-17+0.0221641j -3.93635e-16+0.00660738j -2.73944e-16+0.00318242j 4.43242e-17-0.0142826j 
2.30211e-14-0.016863j 1.37524e-16+0.0136958j 1.42586e-16-0.000844565j 2.23164e-16+0.021636j 1.30861e-15+0.00235265j 2.16177e-16+0.00197328j 2.34934e-15-0.00631062j 3.18549e-16+0.0105343j -4.65222e-16-0.00775211j 4.51663e-16-0.00533979j -4.59992e-16+0.00485378j 8.63865e-16+0.00597613j 3.42223e-15+0.0107242j -4.90638e-17-0.00304837j 1.41564e-16+0.0367556j -4.08308e-17+0.000594111j -2.2812e-16-0.0121377j -2.24157e-16+0.0226282j -1.20692e-17+0.00210802j -3.00383e-16+0.00668907j 3.33184e-16+0.00376674j 6.91479e-16+0.000520849j -2.87926e-15-0.0170659j 5.79201e-16+0.0110181j 6.09625e-16-0.00174266j 6.43582e-18+0.000525609j -1.78559e-16-0.0141681j 1.21239e-16-0.00118774j -3.56962e-16+0.0216169j 6.41928e-16-0.0221391j 1.03973e-15+0.0198231j -4.58101e-15+0.0338813j -1.504e-15-0.0517996j 1.28811e-16-0.0225968j -6.3234e-16-0.0861118j 1.05588e-15-0.0489062j 4.88567e-16+0.048005j -1.27771e-16+0.00156181j -1.73912e-16-0.0354991j 7.52358e-16-0.000604556j 2.08834e-15+0.0195857j -4.82244e-15-0.0174777j 1.19291e-15+0.00243919j -2.16235e-16+0.0127481j 1.37591e-15+0.0154515j -1.87888e-15-0.000871893j 7.51417e-16+0.00598823j -1.0417e-15+0.00897562j -1.56736e-15+0.00427179j 1.07876e-15-0.00269858j -1.85225e-16-0.0113048j 4.82047e-17-0.0129366j -1.96683e-15+0.00481012j 1.76291e-14-0.0107112j -8.99205e-16-0.00389908j -2.24444e-15+0.0047318j -7.40572e-15+0.00773014j 1.91173e-15-0.0081689j -2.09876e-16+0.00643462j 7.31859e-16+0.00973582j 1.41776e-15-0.00161751j -1.91444e-15+0.0100925j 4.63451e-17-1.56021e-05j -3.17046e-16+0.00568539j -5.44982e-16-0.00697613j -3.03325e-17-0.00120407j -1.80977e-15-0.00432885j 1.6764e-15-0.0321117j -1.98009e-16-0.0166765j 2.15329e-16+0.00206753j -8.10696e-16-0.0118158j 6.11737e-17-0.0145451j -2.32709e-16-0.0324387j 3.9207e-15+0.0214842j 8.97819e-16+0.0159209j -1.74699e-16-0.00564241j 1.15071e-15+0.0598917j -1.32756e-15-0.0215141j 8.65159e-15+0.200254j -7.58299e-16+0.239232j -1.46469e-14-0.200398j 2.95829e-15+0.0468684j -7.58828e-15+0.0667752j -6.4555e-16+0.221803j -5.46275e-15+0.253424j -1.58809e-14+0.0214628j -5.17477e-14-0.170721j 9.106e-15+0.39016j 1.72976e-14+0.371512j -4.8999e-15+0.287939j -9.54273e-16+0.176283j 3.49756e-15+0.0790188j 1.80075e-14+0.0583807j -1.30203e-15+0.136259j -9.30348e-16+0.0322488j 8.15348e-15-0.101953j -1.1948e-14+0.014611j -3.60845e-15+0.00451019j 1.2653e-15-0.150033j -1.61819e-14-0.0145982j -7.73409e-15+0.0690884j -5.49863e-15-0.0176943j 9.84033e-15-0.0389534j -3.08869e-15-0.0224039j 1.9286e-15+0.0190878j 2.77752e-15+0.0146302j -9.7593e-17+0.0146252j -5.55084e-15+0.0117424j -9.14177e-15+0.0599119j -2.69698e-14-0.0285179j 1.69582e-15-0.00567743j 6.53876e-15-0.0145118j -7.34557e-17-0.032945j -2.73705e-15+0.0445097j 5.37117e-15+0.00352797j -1.83306e-15+0.000904326j -4.10623e-14+0.0587627j -5.19133e-15+0.0278094j 1.67568e-15+0.0313226j -4.36358e-15+0.0851523j -1.50158e-15-0.0255665j 1.88109e-15-0.0036494j 6.81337e-15-0.0217914j -1.85954e-14-0.044544j 7.54249e-16-0.0158975j 5.9888e-16-0.0374842j 1.03165e-15+0.0169885j -2.58234e-15-0.0166901j 5.08297e-16+0.0051657j 5.33143e-16-0.040876j 8.99747e-17-0.00162537j 2.57498e-15+0.00852818j 6.90256e-15+0.038532j -3.67089e-17-0.0334976j 5.99277e-16-0.0326939j 4.65477e-16+0.00351585j -1.59238e-15-0.0733461j -7.11969e-17+0.00776114j -3.112e-17+0.0173524j -3.37746e-16+0.00150331j 4.46345e-16+0.00471389j 1.23229e-17+0.0617355j -1.05506e-15+0.00363191j -5.82261e-15-0.0218509j -5.57485e-16+0.0244907j 3.8746e-17-0.0241141j -1.80635e-16-0.0103672j 4.12448e-16-0.0236392j 4.53976e-16-0.0299472j -4.73535e-16-0.0128796j -3.12568e-16+0.0487813j 2.11472e-17-0.00531446j 5.50359e-18-0.0132511j 1.09026e-16+0.0072271j 1.87234e-16+0.0165196j 1.12716e-16+0.00851366j -1.03222e-16-0.0028288j -6.34702e-17-0.0175004j -3.2621e-17-0.00371045j 1.19721e-16+0.00956606j 
-3.26059e-15+0.00235133j -2.13824e-17+0.0117023j 7.94989e-16-0.0445969j -1.11307e-16+0.0186194j -1.52395e-15-0.00162932j 3.0469e-16+0.00135189j -3.55812e-16-0.00024682j 2.92464e-16+0.00251863j 1.30031e-16-0.00173455j 3.43458e-16-0.00730436j 9.25706e-16-0.00938735j -5.91142e-16+0.00724781j -1.65636e-15-0.00800109j 3.65778e-17-0.0397434j -4.01281e-17+0.0133939j -3.80725e-17+0.00511623j 7.42957e-17-0.000623648j -1.54322e-16+0.00569084j 6.70083e-17+0.00288937j -1.38068e-16+0.00338987j 2.44105e-16-0.00215396j 7.74633e-17+0.00118589j -1.43347e-16-0.00199599j -2.50277e-16-0.0055574j 2.14036e-15-0.00912784j 3.10152e-16+0.00109156j -1.62807e-17+0.0024476j 4.02006e-17-0.0071163j -2.01015e-17-0.00339654j -3.91403e-16+0.0130438j 7.72932e-16-0.0348119j -2.91064e-15+0.0090779j 4.05232e-16+0.0143884j 8.99593e-17-0.010598j 1.9033e-16-0.00696409j 2.07873e-15-0.0398957j 7.97009e-16-0.0603566j -3.81539e-16+0.0158568j 3.86647e-16+0.0326245j -6.82853e-16+0.00134594j -5.05849e-16-0.00943714j 1.90657e-15+0.00711104j -1.10609e-15+0.00710383j 1.98583e-17-0.00108342j 3.90697e-16+0.000310862j -4.10715e-16-0.000809104j 2.91323e-17+0.00288768j 1.40008e-15-0.00398931j 3.94285e-15-0.012451j -1.59771e-15+0.0085337j 1.20693e-16+0.0216425j 2.5555e-16+0.0183351j 3.39421e-15-0.00991234j -1.1383e-14+0.00577155j 6.92719e-16-0.0151398j 1.37827e-15-0.00218957j 4.39638e-15-0.00447195j -2.4458e-15+0.00685389j 5.46809e-16-0.0120201j -4.4439e-16-0.0142053j -1.81247e-15+0.00718558j 3.45596e-15-0.0210357j 8.71239e-16-0.00867074j 1.42959e-16+0.0104119j -1.01414e-15-0.0114751j 1.60351e-16+0.0100172j 2.14595e-15-0.0245356j -3.10539e-15+0.0108961j 7.57305e-16-0.0122818j -9.57226e-16+0.0235281j 1.18953e-15+0.0114564j -1.70568e-16-0.0146682j 3.20524e-16-0.00550564j -2.0778e-15-0.0119968j -3.42667e-16-0.0279287j 2.78082e-15+0.0266765j 2.89398e-18+0.040411j 9.38743e-16+0.106349j -6.11837e-15-0.126665j -8.10642e-16+0.232754j 8.61386e-15+0.107814j 2.14515e-15-0.0269432j -5.00789e-15+0.0335538j -1.45426e-15-0.150015j 1.79814e-15-0.0853367j -3.29644e-15+0.0402847j -7.73405e-15+0.0565188j 3.73805e-15+0.64226j -2.7965e-14-0.460366j 8.12371e-15-0.0634691j 2.96476e-15+0.159082j -2.20119e-15+0.036649j -4.35066e-16-0.0108094j -1.30093e-16-0.0600926j 1.11735e-15-0.0515153j -1.28052e-15+0.0494969j 8.10866e-15-0.0179713j 9.70004e-16+0.0125847j -2.63924e-15+0.0388857j 1.50741e-14+0.013458j 4.74039e-15-0.0184754j 1.02078e-14+0.0367826j 6.04334e-15-0.0522653j -3.14111e-15-0.0661708j -4.17607e-15+0.0297841j -1.89384e-15+0.0872972j 5.0912e-15+0.0440102j -2.53357e-15-0.0177531j -1.56997e-15+0.0253041j 3.41383e-14+0.0396063j -4.40739e-15+0.0307203j -1.16659e-14+0.0140288j 2.04047e-15+0.0276048j -3.47931e-15-0.0312488j -2.39129e-15-0.0192183j 3.84495e-15-0.024102j 1.21757e-14-0.0153887j 3.27089e-15-0.00301669j -2.50884e-15+0.00501577j 2.83099e-15-0.0212586j 5.78324e-16+0.00855325j 1.48856e-15-0.020494j 3.4657e-15+0.0305829j -1.01899e-14-0.00918349j -6.77663e-16-0.0166773j 7.28229e-17+0.00860329j -9.35278e-16-0.0184311j -2.0271e-15-0.0155158j -2.63165e-15+0.0158002j -7.07886e-16-0.00487533j -1.82801e-16-0.0191102j -5.98866e-16+0.00445553j -1.55645e-15-0.00320401j 4.28456e-16+0.00494419j 7.3694e-17+0.0123606j -2.38748e-15+0.0291199j -4.41145e-16+0.0426042j -1.83341e-16-0.00471451j -3.37228e-16+0.00219186j -2.39589e-15+0.0176413j 8.20999e-17-0.011334j 7.51053e-17-0.017437j 3.46877e-16-0.0141518j 2.38453e-15+0.00855269j 9.8481e-17-0.0127614j 8.76881e-17+0.0377441j -3.14012e-16+0.0304344j 1.54409e-16-0.00270451j 3.58003e-16+0.00429047j -1.13753e-15+0.0426794j 3.34609e-16-0.0372325j 9.02328e-17+0.00951846j 1.148e-16-0.0350456j 3.79204e-17-0.0291465j -8.64853e-17+0.0103889j -2.63428e-18-0.0175091j -2.06961e-17+0.0212646j 4.10969e-17-0.00423925j 1.64329e-17-0.00984396j -3.87645e-17-0.00350579j 
3.08136e-15-0.00217782j 4.87378e-16-0.0108003j -1.8011e-16+0.0119587j -6.19898e-17+0.0185104j -7.29328e-15-0.0106047j 6.60286e-16-0.00430951j -1.94374e-15+0.00503512j 7.03652e-16+0.00677902j 2.05051e-16-0.00305403j 4.81682e-16-0.00640039j 3.32995e-16-0.00415724j 3.39465e-16+0.00563011j 1.41686e-15+0.00446983j -2.24835e-16+0.015641j -3.64094e-16+0.0216703j 8.69738e-16-0.0137258j 3.33329e-17+0.00102108j 3.15216e-16-0.00150575j -2.83142e-16+0.00636133j 4.50478e-16-0.003862j 1.17441e-16+0.00175905j 2.66183e-16-0.00770362j 2.25782e-16+0.000407462j 2.29456e-16-0.000516377j -2.6545e-15+0.0095553j -2.13161e-16-0.00110097j 1.24033e-16-0.00277145j -1.26841e-16-0.00113586j 2.6264e-17-0.00957861j -4.65193e-16+0.0142708j 8.61306e-17-0.00775048j -1.44173e-15+0.00552j 3.65873e-16+0.0153329j -1.04089e-15+0.0280959j -3.5445e-16+0.0348755j -1.01774e-15+0.0313286j -8.1056e-16-0.00619774j -3.45089e-16+0.0329829j -8.43273e-16+0.0480688j 4.52695e-17+0.0173698j -6.75352e-16-0.000434482j -1.13717e-15+0.000181001j -6.49251e-16+0.0082733j -6.84543e-16+0.0106951j 5.91676e-16+0.00615743j -2.48528e-16+0.00365363j -2.63873e-17+0.0101325j 2.23906e-15-0.0151474j 3.81964e-15-0.0120997j -3.25734e-15+0.0123247j -2.17333e-16+0.0137438j 3.83815e-16+0.012456j 8.92693e-16-0.00371637j -6.66373e-15+0.00366737j 6.10785e-16-0.00567199j 1.00131e-15+0.0105217j 4.48766e-15-0.00968158j -2.24341e-15+0.00556406j 3.70862e-16-0.0125672j 1.49827e-16-0.00595921j -1.05964e-15+0.00315897j 2.78577e-15-0.0171402j 5.89121e-16+0.000450013j -8.3756e-17+0.0148549j -1.59163e-15+0.000696883j 3.56003e-16-0.00483717j 5.44201e-16-0.00884774j -1.09676e-15+0.000150301j -7.90861e-18-0.0114928j 6.43667e-16-0.00951658j -4.46359e-17-0.0121495j 5.32336e-17-0.00271804j -3.98725e-17+0.0186656j -5.94112e-16-2.99306e-05j -9.31192e-17-0.020513j 9.1256e-16+0.00934995j 1.25417e-15+0.0887886j 3.60859e-15-0.0566219j -1.21725e-15-0.0333035j 1.54219e-15-0.0724204j 5.46712e-16+0.00953882j -1.49769e-15+0.0760008j -4.46209e-15+0.0847784j 3.00193e-16-0.152677j 3.46555e-16-0.00897276j -1.72387e-14+0.0352713j -4.73772e-14-0.230092j 3.68537e-15+0.097904j 1.24051e-14+0.322095j -5.38822e-15+0.18013j 3.53094e-16-0.172278j -1.2336e-15+0.0417353j -7.38001e-14-0.371897j 1.31774e-14-0.385939j 2.0066e-14-0.271995j -5.5209e-14+0.415891j 8.73034e-14-0.168857j -2.19427e-15-0.0581743j 1.07924e-14+0.01119j 2.80748e-14+0.031941j 1.25865e-14-0.112233j 1.41868e-14+0.0570659j -3.79098e-15-0.049832j -4.3166e-15-0.00938033j -6.22089e-15+0.0624669j -1.13407e-15+0.114322j 4.68098e-15+0.0625492j 4.80278e-15-0.0513435j 1.48347e-14-0.0204098j 5.70819e-14+0.0620796j -6.63053e-15+0.0127101j -1.60046e-14+0.0331733j 7.65604e-15+0.0467097j 1.16086e-17-0.0508987j -9.67935e-15-0.000774265j -2.21429e-16-0.00329439j 5.18896e-14-0.0710168j 6.81901e-15-0.0281773j 2.68835e-15-0.029236j 1.38465e-15-0.0459678j -1.52096e-15+0.00680161j -4.25738e-15-0.0146805j 6.02817e-15+0.00924944j -1.34551e-14-0.0162771j -1.85625e-15-0.0229406j 6.2784e-16+0.0314474j -5.0371e-16+0.000561797j -1.92619e-15-0.0320441j 1.73715e-16+0.0100953j -2.09209e-15+0.0262493j -1.57446e-15-0.0641531j 6.2849e-16+0.0132782j 1.66306e-15-0.00931949j 1.27372e-16+0.00816517j 3.41779e-17+0.00260557j -1.02697e-15+0.0356447j -5.94796e-16+0.0518902j -1.66996e-15+0.0157742j 4.60815e-16+0.0167743j 3.03026e-15-0.011667j -6.39308e-16+0.00164376j 4.60974e-16-0.0412791j 9.79615e-16-0.0243293j -8.45529e-15-0.0279664j -1.34367e-15-0.0379541j 1.35633e-15+0.0146613j 3.42442e-16+0.0103988j 8.61881e-16-0.0269742j -8.648e-17+0.0185668j -8.74723e-16+0.0330114j -4.75557e-16-0.0151545j 9.45235e-16-0.0178737j -6.07761e-16-0.0158391j -6.47506e-18-0.014799j -1.64725e-17+0.0118552j -3.48871e-16-0.00373614j 3.09499e-16+0.00391122j -1.53543e-16-0.000967893j -1.5197e-16-0.00310789j -1.33308e-16+0.00428893j 
