0.184638-4.26739e-18j 0.298238+3.05349e-15j 0.283779+5.32113e-15j -0.058445-4.5689e-15j 0.285518-2.14679e-15j -0.1391-8.28827e-15j 0.241991+4.46691e-15j -0.267048+8.34793e-16j 0.0817024-1.7812e-14j 0.311442-2.13617e-16j 0.176653-4.80883e-15j 0.046089-1.27925e-15j -0.171477+2.42292e-14j -0.0308528-1.00674e-14j -0.0873642+5.46363e-13j -0.151443+2.9827e-15j -0.171463-2.81424e-15j -0.0724809+8.55201e-15j 0.356501+8.12681e-15j -0.0670366+1.05448e-14j 0.0282492-3.52543e-15j -0.279218+4.96267e-15j 0.132995+1.4975e-14j -0.17506-3.68342e-14j -0.0130943-2.51297e-15j -0.0337593-8.24262e-16j -0.0178391-7.47535e-16j -0.0753429+2.56791e-15j -0.01278+1.03901e-16j 0.0122712-4.07653e-15j 0.0244624+6.64342e-16j -0.080379-1.4065e-16j -0.0131152-2.27765e-15j -0.0122819+2.12863e-17j 0.0107+3.83975e-16j 0.0142987+8.95747e-16j -0.0174687-2.56015e-16j -0.0335185+2.68906e-14j -0.0459668-2.2702e-15j -0.0543922+9.41747e-16j -0.00305602-6.06178e-16j -0.0289922+4.77033e-16j -0.0240491-3.20209e-16j 0.0106423+6.05163e-15j -0.0112741-9.1226e-15j 0.0617534+1.93634e-15j -0.00532602+6.8413e-16j -0.000278868+5.47079e-15j -0.0140328-1.17654e-14j -0.0140244+7.57467e-17j -0.00593515+4.22787e-16j 0.0121331+1.65035e-16j -0.0436687-1.9564e-15j -0.0487421+2.90992e-16j -0.0433907+2.66853e-16j -0.0531769+2.29691e-16j 0.00482713-9.12651e-16j 0.0468873+1.00877e-15j 0.0187844+6.16064e-15j -0.0330073+2.87355e-15j 0.0153772-1.42501e-15j -0.0399295-7.23833e-15j 0.0223579+1.65228e-16j 0.0221348+6.60719e-16j 0.0434278-8.9558e-16j -0.0107238-4.47022e-16j -0.00935508+8.12492e-16j 0.0104372+2.33675e-15j -0.0246937+1.73235e-15j 0.018165-1.26824e-15j 6.61497e-06-3.60588e-17j -0.0137115-8.59843e-16j -0.00224267-4.84889e-15j -0.00789145+7.73131e-15j -0.0110851-1.2524e-15j 0.00704284+2.55022e-15j 0.0152475+2.9224e-14j 0.00241372-4.10973e-15j 0.00596661+1.79885e-15j 0.0094963+1.13814e-15j -0.0109242-3.17156e-16j 0.0127875+1.19148e-15j -0.00277755-2.46489e-15j 0.00896529+8.82279e-16j 0.000140229-6.62899e-17j 0.0130775-1.17284e-15j -0.00362808-4.53618e-16j -0.0173202-1.70902e-15j 0.0114692-9.8435e-16j -0.0155767-1.39118e-14j -0.00996531-1.44909e-15j 0.00183319-6.36717e-16j -0.00729786+1.94089e-15j 0.0194879+2.0996e-15j -0.00912737-3.79912e-16j 0.00768875-3.0272e-15j 0.0085024+1.37936e-15j -0.00558787-2.24609e-15j -0.0167853-3.75677e-17j -0.0151876+6.55889e-16j -0.000676664-9.34604e-16j 0.0122495+2.23621e-15j 0.0161391+2.24424e-16j 0.0126727+7.76547e-16j 0.00857546+6.3742e-15j 0.00180907+8.66153e-16j 0.0015699-4.98028e-16j 0.0131795-1.89428e-15j -0.00273454+7.95498e-15j -0.00180239+6.06321e-16j 0.0025972+3.40478e-16j -0.00253254+2.40785e-16j 0.00320669-4.01683e-16j -0.00682775+1.12137e-16j 0.0107565+8.94107e-17j -0.00153966-1.51891e-16j -0.0299291-1.52253e-16j -0.0149001-8.47548e-16j -0.00292826-5.26193e-17j 0.0159107+6.19944e-16j -0.0115061-4.51267e-17j -0.0228953+7.7301e-18j -0.00782453-4.18568e-16j 0.00339262+7.85247e-16j -0.000294633+3.07586e-16j 0.0252316+3.43409e-16j -0.00380299+2.70919e-16j 0.0420775+4.77448e-16j -0.0138703-8.39259e-16j 0.0234666+4.70602e-16j -0.0139059+7.89386e-16j -0.0262502+6.5877e-16j -0.0762098-6.68572e-16j -0.0200613+4.87226e-16j -0.0158141+1.5803e-15j -0.0735684-4.73583e-15j 
-0.216693-3.17613e-14j 0.193081+2.04116e-14j -0.303415-1.14677e-14j 0.34219+7.70542e-15j 0.421936+1.29834e-14j 0.252765+2.18258e-14j 0.0879431-7.70538e-16j 0.485347-6.99773e-15j 0.103962+3.84821e-14j 0.384954-2.63249e-15j 0.116492-3.58226e-15j -0.263109-2.7496e-15j 0.241483-3.8422e-14j -0.0743886+8.44457e-15j 0.0439342-2.79508e-13j 0.210183+2.32257e-15j -0.118457+5.7442e-16j -0.138793-1.21243e-14j -0.0925757-1.32649e-14j 0.0345344-8.14369e-15j 0.22549+6.92448e-15j -0.062975+1.73608e-15j 0.17789+2.87481e-15j 0.106646+1.18376e-14j 0.163753+6.38563e-15j 0.0539641+1.20261e-15j 0.0418738+1.48942e-15j -0.0156061+2.13078e-15j 0.00886711+3.07007e-16j 0.00454112-1.61816e-15j -0.0285837-1.07753e-15j -0.0106792+2.23377e-15j -0.0651094-2.63969e-14j 0.0160085+1.10679e-15j -0.0118783+4.25036e-16j -0.0341113-3.9582e-15j 0.0422456+1.10535e-15j -0.0252526+2.01409e-14j 0.00582644+3.02832e-15j 0.0356157-2.90586e-16j -0.043552+2.17305e-15j -0.0305367-1.04996e-15j -0.0156822+4.0763e-17j -0.0142312-7.54801e-15j 0.0198243+1.19469e-14j 0.0239642+1.64353e-15j 0.0343587+9.14828e-15j -0.00953649+8.48491e-16j -0.00855687-2.17245e-15j -0.00145609-7.58894e-17j -0.0109885+6.72194e-16j -0.00449648-7.36315e-16j 0.0394666+4.47253e-15j -0.031871-2.09125e-15j 0.0223672+2.39549e-15j -0.0307193-1.10984e-15j 0.0602527+1.68695e-15j 0.0207525-3.21106e-16j 0.014473+5.43128e-15j 0.0151119-2.96929e-15j -0.0291076+1.87359e-15j 0.00406698+2.69697e-15j 0.0409853+1.08932e-15j -0.00308303-6.93175e-16j -0.0102933-1.28463e-15j -0.00486533-4.02277e-16j -0.0177421-1.09002e-15j -0.0115336-2.27797e-15j -0.0136425+1.16507e-15j 0.00733234-4.09814e-16j -0.00232927-6.6447e-16j 0.0170113+1.22271e-15j -0.00480682-1.10602e-14j 0.00459179-4.19269e-15j 0.00112166-2.34681e-17j 0.00547378+2.19892e-15j 0.00369179+4.74797e-15j 0.0080954+5.7486e-16j -0.0092311-2.57563e-15j -0.00914522-3.79475e-16j -0.0223053-1.16366e-15j -0.0018532-7.55466e-16j -0.0022337+5.21081e-16j -0.000237039-3.92818e-16j 0.00578518-6.41756e-18j 0.000146411+8.86353e-17j 0.00145453-5.2181e-16j 0.0124837+2.07785e-15j 0.00397225+5.31734e-16j 0.00607962+7.46319e-15j 0.00841245+4.81874e-16j 0.0231538+1.5041e-15j -0.0114416-1.25387e-15j -0.00538403-1.55975e-15j -0.00235667+5.37346e-16j 0.000876895-8.37693e-16j 0.0101145+6.05474e-16j 0.0034156+4.24172e-16j 0.00228318+1.0761e-15j -0.00129522+8.49017e-16j -0.0083029-1.22037e-15j 0.00937339+3.36314e-15j 0.0166956+2.51068e-15j 0.00149641-8.66433e-17j 0.00448526+1.9668e-15j -0.0164551-6.17313e-16j 0.004688+5.09143e-16j 0.0179219-1.72367e-15j -0.00293317+8.34364e-15j 0.00276432+5.96543e-16j -0.00214139+1.24649e-15j -0.0142004+1.84676e-15j 0.00499288+4.93042e-17j -0.000407003-1.65995e-16j 0.0113326+5.7796e-16j 0.0103062+2.4644e-15j -0.0123043-8.35696e-17j -0.0169662-1.33463e-15j 0.0035993+4.24448e-16j -0.0219878-1.50592e-15j -0.0209589-2.16797e-15j 0.0261828+1.17911e-15j 0.0189624+9.54939e-16j -0.0306832-1.33775e-15j -0.0175754-1.10473e-15j 0.00205532-5.70701e-16j -0.0198909-9.47903e-16j -0.00479329-8.61631e-16j 0.0278317+1.86054e-15j -0.0176041-1.1974e-15j -0.0339521-3.53606e-16j -0.000155132+9.89488e-16j -0.000362417+1.24451e-15j -0.0429832-1.14279e-15j 0.064727+5.37722e-15j -0.0344187-4.89618e-15j 
-0.0603817-6.72935e-15j 0.0992342+6.91507e-15j -0.151812+1.67993e-15j -0.348857+4.31631e-16j -0.167541+7.98088e-16j 0.196263+7.31938e-15j 0.431891+3.05301e-15j 0.0636567-3.48322e-14j -0.435361+2.26144e-14j -0.10142-8.88228e-15j -0.47767+6.0058e-15j 0.213188-3.1861e-15j 0.113637+4.17881e-15j 0.271781+7.83088e-15j -0.0557963+3.39358e-13j 0.410442-8.09044e-16j -0.100061-4.22914e-15j -0.0618017+3.54519e-15j 0.139934+7.15407e-15j 0.0815709+2.54924e-15j -0.00784653-1.84218e-15j -0.148746+2.05662e-15j 0.16432+1.54869e-15j 0.0414292-6.10504e-15j -0.0255218-1.43769e-15j 0.196499-4.37816e-16j 0.0142276-1.83719e-17j -0.0311447-1.79342e-17j -0.00337876-1.31306e-16j 0.0440258-1.36291e-14j 0.00375517+1.10568e-15j 0.00174963+1.38535e-16j -0.0206188-7.40937e-15j 0.0153737-2.67282e-16j -0.00619966+1.17067e-15j 0.0100785+5.08772e-16j -0.000882764-2.28053e-16j 0.00118912-1.02554e-15j -0.0160827+1.58345e-17j 0.00374839-9.29525e-16j 0.00236945+5.32912e-16j -0.00769009+7.0067e-16j -0.0122196+9.63132e-16j 0.0125901+7.15344e-15j 0.0297738+1.74156e-14j 0.0204272+5.3386e-16j 0.0235124+5.46107e-15j -0.0144268+1.46666e-15j -0.0129215-5.10064e-15j -0.00610706-4.47199e-16j -0.0118984+5.97414e-16j -0.0083371-3.78688e-16j -0.00323813-7.40753e-16j -0.0127051+4.25387e-16j 0.00471037-4.33697e-16j -0.0231419-1.69099e-16j 0.0330948-5.56535e-18j -0.000632117+1.88079e-16j -0.00812006-2.15313e-15j -0.0257583-1.31289e-16j -0.0343863+2.15363e-18j 0.0117681+2.43317e-15j 0.0254489+3.29262e-17j 0.0185677-7.53182e-17j -0.000514641+9.08132e-17j 0.00612326+2.65461e-16j -0.00777926-1.27218e-16j 0.00140482+5.16574e-16j -0.0106467+6.21834e-16j 0.0112596-8.09882e-16j 0.0126798-6.88733e-16j 0.00940637-1.31012e-16j -0.00365411-8.06131e-15j 0.00123126-1.329e-15j -0.00342176-4.94242e-16j 0.00615939+2.07036e-15j 0.0135747+2.7029e-14j 0.00110386-3.52048e-15j 0.00323604+1.17337e-15j 0.00424509+4.7179e-16j -0.00140785-2.91269e-16j -0.00163227-1.67673e-15j 0.00924383+2.47035e-15j -0.00051906+2.38443e-16j 0.00979842+7.63412e-16j 0.00655513-1.4786e-16j 0.00263057+3.23193e-16j -0.00435786-3.30337e-16j 0.00525123+3.56617e-16j -0.00296919-1.88719e-15j -0.00468029-6.42238e-16j 0.00687321-2.79337e-16j 0.0050569+1.23683e-16j 0.0012694-3.8189e-16j -0.00110126-4.46163e-16j 0.000840944+3.86582e-17j -0.0028154-7.40383e-16j 0.00475417+1.41531e-15j -0.00821426-7.75975e-17j -0.00117346+4.89284e-16j 0.00867355+1.1685e-17j 0.0109148-4.27016e-16j -0.00200355+1.42636e-15j 0.00498095-5.51622e-16j -0.00682319-3.93734e-15j -0.00351386-2.62179e-16j 0.00177138+8.11383e-16j -0.00102407-2.80164e-15j -0.00886307+1.01591e-14j 0.00854512+3.49286e-16j -0.00578654+1.17915e-15j -0.0107348+1.55222e-15j 7.87491e-05-2.98446e-16j 0.00372838-3.2539e-16j 0.00474569+5.15163e-16j 0.0109082+1.53208e-15j -0.0128494-3.9375e-17j -0.0162589-9.84666e-16j 0.00443376+6.99128e-16j -0.00806721-1.97058e-16j -0.00180294-1.48336e-16j 0.00869691-4.71739e-16j 0.0103969-1.08339e-16j 0.00600603+3.88884e-18j -0.00240564+6.35666e-17j 0.00765368+9.84131e-17j 0.00290547+2.51547e-16j -0.00129722+1.0315e-16j 0.0180541+3.30509e-16j 0.0158103+1.6095e-17j -0.0309151+6.19281e-16j 0.00251736+2.93143e-16j -0.0149619-3.67714e-16j -0.00916096+2.47832e-16j 0.0400887+1.56551e-15j -0.0210624-2.97617e-15j 
-0.0175438-2.61332e-15j 0.039368+2.94997e-15j -0.0408132-2.45689e-16j 0.0741033+3.78303e-15j -0.236547-9.22605e-15j -0.373512-3.1146e-14j -0.125787-6.56634e-15j -0.289653-1.90539e-14j -0.286037-9.5837e-15j 0.182281-6.8564e-16j 0.374209-7.35339e-15j 0.190725+1.04625e-14j 0.250027-2.00635e-15j 0.0665267+1.04436e-14j -0.462349+2.83657e-12j -0.0185603+1.86591e-15j 0.366961+5.50916e-15j 0.168647-6.85082e-16j -0.0717104-8.92558e-15j -0.378031-1.04632e-14j 0.17347+7.60545e-15j 0.00121901+4.58793e-15j 0.0853554+6.31851e-16j 0.0184773-4.92656e-16j 0.0646589+2.2253e-15j -0.00378302-1.60993e-15j 0.0674036+2.74443e-15j 0.0393728+9.44827e-17j 0.0431934+6.54114e-16j -0.0197506+5.03531e-15j -0.0152769-2.73757e-16j -0.0148635-1.05479e-15j -0.00484318-4.6006e-16j 0.0239927+3.70358e-16j 0.00449348+5.55441e-16j -0.00216921-1.01056e-17j -0.00907299+5.52538e-16j 0.00283095-2.70628e-15j -0.00286311+6.7656e-16j -0.00519593+3.65018e-17j -0.0145824+6.51692e-17j -0.00237898-1.16291e-15j -0.0133388-7.68855e-16j 0.00297558+2.13726e-15j -0.0137266-8.82253e-15j 0.00739947+1.24314e-15j 0.0136509+3.32847e-15j 0.00684275-1.23987e-15j 0.00944499+7.26861e-15j 0.0124121+7.27326e-16j 0.0155528+7.20485e-16j -0.00325656-2.02872e-16j 0.0057391+4.84068e-16j -0.00416332-5.75903e-16j 0.00478468+3.84436e-16j -0.00882782-3.02881e-16j 0.00815358-4.95504e-17j 0.00909498+3.27411e-16j 0.00719802+3.03102e-15j 0.0159727-1.69532e-15j -0.00881461+1.45365e-15j 0.00819386+2.14163e-15j 0.00902258-5.69699e-17j -0.00875276-2.78283e-16j 0.0123586+1.9687e-16j 0.0108595+1.15924e-15j -0.0210657-1.10877e-15j -0.010015-2.12852e-15j 0.0102381+4.04328e-16j -0.00935132-7.86647e-16j -0.00168864-1.59875e-16j 0.000903123-1.89074e-17j -0.0107508-2.36239e-14j -0.00138379+1.77595e-15j -0.00371364-9.06071e-16j 0.00847828+4.2777e-15j -0.00311614-7.15958e-15j 0.000307274+1.00134e-15j -0.0044935-1.83245e-15j 0.00416476+8.4813e-16j -0.00486526-8.10861e-16j -0.0050206-5.31113e-16j 0.00275138+1.27591e-15j -0.00952456-1.41703e-15j 0.00220532-1.28007e-16j 0.00768976-4.33799e-16j -0.000379622+6.18466e-16j -0.00934096-1.10594e-15j 0.00335901-7.93374e-17j -0.0052983-4.43518e-15j -0.00474037-4.14709e-16j 0.000496651+3.98288e-16j -0.00735315+2.16161e-16j 0.00624665+2.74328e-16j -0.00121369-3.43113e-16j -0.0013635+4.30884e-17j 0.00259415+9.02533e-16j -0.00294417-1.47189e-15j 0.00230987+1.80271e-16j 7.72941e-05+8.54386e-16j 0.00718283+1.8992e-17j 0.012167+2.17466e-15j 0.00747746+2.19038e-15j 0.00125517-5.42029e-16j 0.00428303+2.62483e-15j 0.000166023+4.39236e-16j 0.00197345+5.03268e-16j -0.00209211-6.94138e-16j -0.00251685+2.7213e-15j -0.00081795+3.08473e-16j -0.000821323-5.13952e-16j 0.00513006-2.91591e-16j 0.00377905+2.50738e-16j -0.00394813+2.88968e-16j -0.00029963+7.92342e-17j 0.00116803+1.81847e-16j 0.00509917+2.64762e-16j 0.0109994+1.45787e-15j -0.00241742-2.11684e-16j -0.0116126-5.89766e-16j -0.00378538-7.9127e-16j 0.000216619+3.01887e-16j -0.0145251-5.03327e-16j -0.00938424+8.35228e-17j -0.0101837-4.67352e-16j 0.00123034-8.74717e-17j 0.00496805+3.96057e-16j 0.00327075+2.15055e-16j -0.0130658-1.08817e-15j -0.014216-6.7499e-16j -0.00831215+1.30437e-16j -0.00268792-4.13269e-18j 0.00528417+3.42934e-16j -0.012961-2.21568e-16j 0.0127618+6.88907e-16j -0.00966088-1.31629e-15j 
0.0612032+5.13102e-15j -0.0385648-4.41462e-15j 0.0357594-2.00828e-17j 0.20863+5.78625e-16j -0.111324-3.78716e-15j -0.155203-1.72774e-14j 0.159961-4.71927e-15j 0.139201-1.10636e-15j 0.0497574-2.09853e-15j -0.146112+2.97808e-15j -0.479235+5.08322e-15j 0.473974+9.23142e-15j 0.239014-1.61347e-14j 0.0224425+7.74614e-15j -0.0504708+3.07074e-13j 0.0598508+4.72898e-15j -0.612117-6.40976e-15j 0.0224106+2.90714e-15j 0.0222852-1.71069e-15j -0.405254-6.40617e-15j 0.0190285+7.56729e-16j 0.220376-5.05842e-16j -0.139786+3.71061e-15j -0.132065-1.05094e-14j 0.0529319+1.6949e-15j -0.116733-6.87203e-16j 0.0331102+1.48123e-15j 0.0123258+8.74074e-16j -0.0282309+7.02244e-16j -0.0273343+6.91459e-15j 0.0179041+4.913e-16j -0.0305984-1.16128e-15j 0.0174595+6.74655e-15j 0.00103016+7.02319e-16j 0.0117416-3.69344e-16j -0.00216062-3.29038e-16j -0.0122077-6.53488e-17j -0.0135658+1.10092e-14j 0.0117875-1.11211e-15j -0.00357666+5.03456e-16j 0.00342463-5.65162e-16j 0.00223619+2.27442e-16j 0.00565322-1.20911e-16j 0.00477561+1.9061e-15j -0.00330556-1.47561e-15j -0.00401845-4.6385e-16j -0.0188876-3.57191e-15j 0.0112334-1.91029e-16j 0.00823891+2.51915e-15j 0.0183453+1.02893e-15j 0.0140032+9.87636e-16j 0.0135296+4.20906e-16j 0.00195505+1.93418e-16j 0.010397+3.54771e-16j -0.0149505-7.84527e-17j 0.00825778+3.56032e-16j -0.0217414+4.3739e-16j 0.00677598+7.3353e-16j 0.00351526+8.3562e-16j 0.0203323-6.14266e-16j 0.0141648+1.10869e-15j -0.0137567-2.00609e-15j -0.0088168-2.29608e-16j -0.000796427-1.16217e-16j 0.0181752-3.68702e-16j 0.00703266+8.68516e-16j 0.00838893-1.14336e-16j -0.0043252-4.38689e-16j 0.0109599-1.0926e-15j 0.00213557-3.07196e-16j -0.0248025-2.57539e-16j -0.0136905-2.18744e-16j 0.00503897+1.18393e-14j -0.0129868+1.31935e-14j 0.00110902-7.4355e-17j -0.00409105-1.50583e-15j -0.0107684-1.91875e-14j -0.00381854+1.91519e-15j 0.00757554+1.1786e-15j -0.00487886-8.98848e-16j 0.00406544+2.6792e-16j 0.00582595+5.28752e-16j -0.00034753-1.14489e-15j -0.00358467-7.63956e-16j -0.0044573-2.53036e-16j 0.000104749-2.54608e-18j -0.00567966-4.94591e-16j -0.0017358-5.51188e-16j 0.000169573+4.01667e-16j 0.00544614+5.65927e-15j 0.00760166+1.68761e-16j -0.00362037+1.12398e-17j -0.000765268-5.08194e-16j -0.00306858-2.82109e-16j 0.00289803-1.14869e-16j -0.00540168+1.46886e-15j -5.29295e-05-1.33085e-16j 0.00118418+3.8562e-16j 0.00139314+2.3348e-16j -0.00138809-2.46969e-16j -0.00225121+1.59776e-16j -0.00294304+5.29935e-17j -0.00314115-8.00214e-17j -0.00862516-2.50798e-16j 0.00220901+9.08344e-16j 0.0079963+2.57249e-16j 0.00113805+1.75987e-16j 0.0042716-1.24315e-16j 0.00141254-6.57374e-16j 0.00596971-1.40032e-16j 0.00285654-8.70219e-16j 0.00985641-2.01621e-15j -0.00737858-2.1088e-16j 0.00142543-6.81162e-16j -5.61341e-05-6.39719e-17j 0.00327468+6.20101e-16j 7.46851e-05+1.81812e-16j 0.0142092+1.25613e-15j -0.00719383-7.41332e-16j 0.00503285-1.07373e-16j -0.0116835-7.0531e-16j -0.00223882+1.0603e-16j -0.00626678-3.85935e-16j 0.000391778-1.65008e-16j -0.00562441-6.56309e-16j -0.00279664-1.00297e-16j 0.00997354+5.77551e-16j 0.0103205+8.50856e-17j -0.0149424-8.761e-16j -0.0126175-5.41097e-16j 0.0228453-1.55733e-16j -0.0123814-2.38998e-16j 0.0108804+2.81186e-16j 0.00157989-1.81452e-16j -0.0333686-7.22628e-16j 0.00132157+1.49973e-15j 
0.07231+3.98444e-15j 0.00384318-3.59614e-15j 0.0656457+1.66744e-15j 0.205311-3.74061e-15j -0.0469171+1.76264e-15j 0.127428+1.14431e-14j 0.0878486+4.60819e-16j 0.403947-2.0356e-14j -0.0106185+3.47434e-14j 0.0530133-1.36364e-14j 0.0997948+2.37003e-15j -0.0701481-5.02278e-15j -0.18228+3.79156e-14j -0.0405327+3.59917e-15j -0.357115+2.19747e-12j -0.206108-8.46011e-15j 0.258306+1.26749e-14j -0.603259-5.00594e-14j -0.207876-2.55838e-14j 0.382239-1.28797e-14j 0.322242-7.05185e-15j -0.0901785+9.81849e-16j -0.0896201+2.18672e-14j -0.340623-4.70217e-14j 0.050868-5.77213e-16j -0.141324+5.44747e-16j 0.00524752-4.46108e-16j -0.0621505+3.8578e-15j -0.0400255+2.28838e-16j -0.0331491+1.09644e-14j 0.00669569-4.78305e-16j 0.0108309+1.39795e-16j 0.00472417+2.16181e-15j -0.00882365-2.33946e-16j 0.0131962-1.61824e-15j 0.00431247+2.18808e-16j -0.000578332+9.86047e-16j -0.0139442+1.17167e-14j 0.0188423-1.44052e-15j -0.0102251+1.13664e-15j 0.00647458+9.85635e-17j -0.0032611+2.09946e-16j 0.00720141-2.32658e-16j -0.00095987-3.68572e-16j -0.00890605-5.7366e-15j 0.00978552+1.84462e-16j -0.0160817-2.35751e-15j -0.0017455+3.15137e-15j -0.00875882-6.80241e-15j -0.00530318-1.91896e-16j 0.00363627+2.54982e-17j 0.00279262-1.89735e-16j 0.00669291-1.07658e-15j -0.00031056-4.42687e-16j -0.0282705+2.9075e-16j -0.0094179+4.41205e-16j -0.0192296-5.92419e-16j 0.014077+3.33626e-16j 0.00798804+2.19845e-15j 0.00999486+2.08637e-17j 0.0225503+2.12507e-16j -0.0265789-4.64201e-15j -0.00224973-9.66216e-17j 0.00604296+4.57027e-16j 0.0166365-8.9099e-16j -0.0062135-4.38852e-16j 0.0202826+4.66954e-16j -0.0106455-9.04548e-16j 0.00766576-6.44106e-16j 0.0166058-5.27265e-16j -0.00984426+1.49126e-16j -0.0063938+3.65588e-16j -0.00717744-1.57518e-14j -3.31656e-05+7.3597e-16j 0.00661399+6.60585e-16j -0.00808706-3.57596e-15j 0.0036691+8.93943e-15j -0.00681823-1.29479e-15j -0.0011248+7.3367e-16j 0.00383312+1.81034e-16j 0.00565424+1.27103e-16j 0.00341175+7.53218e-16j 0.00215123-6.00764e-16j 0.00270554+5.335e-17j -0.0100507-2.02277e-16j 0.0017486+1.1656e-15j 0.000962072+2.49808e-16j 0.00174605+1.01148e-16j 0.00179479+1.34416e-15j 0.0111621+1.24959e-14j 0.00583441+8.55738e-17j -0.00611325+4.78885e-16j -0.00358847+7.16465e-16j -0.00611666-4.40116e-16j -0.00846171+1.0834e-15j 0.00674782-1.4951e-15j -0.00102267-8.5492e-16j 0.00405249+9.83104e-16j 0.00795478+9.36181e-17j -0.00224595-1.17082e-15j -0.00416563-7.32067e-17j -0.0109017-1.11674e-15j -0.00737697-2.08474e-15j -0.000936315+7.48828e-16j 0.00861909+5.02692e-15j 0.00404274+1.68231e-16j 0.00286242+4.54392e-16j -0.00121629+8.24442e-16j 0.00324674-4.0167e-15j -0.00286632-4.37234e-16j 0.00576088-4.87048e-16j 0.00280525-1.13511e-15j -0.0100903-1.63502e-16j 0.00273075-2.40955e-16j -0.0054502-2.49394e-16j -0.00485677-4.52224e-16j 0.0051653-2.90268e-16j -0.00200149-3.47515e-18j -0.00441658-8.17612e-16j 0.00852987+2.26825e-16j -0.00495222+1.73138e-16j -0.00539938+5.53262e-16j 0.00690318+3.9433e-16j -0.00999449+3.02335e-16j -0.00613833+6.30272e-17j 0.00672998+4.30489e-17j -0.0110502-4.08063e-16j 0.00301848-5.83795e-17j 0.00137188+9.80143e-17j -0.00452492-7.3739e-17j 0.0196129+2.46423e-16j -0.0223451+1.60966e-16j -0.00946051-2.15506e-16j -0.0118483+1.18292e-16j -0.0356794+3.71969e-18j -0.0183088+3.892e-16j 
