4.04818e-15-0.00298633j 2.10733e-15-0.0587237j -1.24414e-15+0.0164987j -1.29352e-15-0.00781801j 2.23364e-16+0.00684073j 2.51896e-16+0.0298697j 9.23155e-15-0.085518j 1.57298e-15-0.0246724j 4.68838e-16+0.0022762j -4.3827e-16-0.0150342j -1.57935e-16+0.00611512j -2.3609e-16-0.00014002j -2.90149e-16+0.00342715j 1.81572e-16+0.00312669j 2.79501e-15-0.053077j 3.47562e-16+0.086517j -7.40139e-15+0.0771197j 7.13336e-16-0.0265231j -1.38938e-15+0.0262889j -6.17429e-16+0.02436j -9.99549e-16+0.00722549j -4.08612e-16-0.00511147j 2.2888e-15+0.0117957j -4.57139e-15+0.00577401j 3.65589e-16+0.000247417j 9.3124e-16-0.00351666j 1.39489e-15+0.0124595j -1.55644e-15+0.00502853j -9.31006e-16+0.00124802j 3.69763e-16-0.000990885j -8.61983e-16+0.0205019j -1.3759e-15+0.0149453j -2.92064e-16+0.00751493j 1.73023e-15+0.00288611j -5.96176e-15+0.0177421j -1.62491e-15+0.0468477j 2.10701e-14-0.228085j -1.54763e-14+0.0312744j -1.25807e-14+0.0690056j -3.63191e-15+0.055068j 3.45274e-15+0.25596j 2.91017e-14-0.279835j -2.20132e-14-0.133096j 1.29445e-15+0.0914523j 2.22351e-13+0.637262j 1.26921e-14-0.030565j 2.16513e-15-0.0309253j 1.15345e-16+0.0413499j -3.11403e-14+0.0164642j -3.4282e-15+0.0491111j 7.28494e-15-0.131691j -3.41808e-15-0.0126945j 5.23614e-16+0.0609188j -2.60393e-15+0.00242327j 8.94952e-15+0.0372272j 2.03281e-15-0.00992165j 5.57256e-16-0.0283538j -4.1859e-15+0.0794428j -2.17174e-15+0.0448838j 2.20768e-15-0.0211573j 2.35454e-16+0.0402963j -1.25864e-15-0.0236411j 4.1701e-15-0.00146436j 9.57267e-19-0.0286416j -2.84052e-15-0.0193443j -3.49837e-17+0.0555057j -2.13285e-15+0.0142394j 1.63476e-15-0.002187j 2.74253e-15-0.00575973j 4.3041e-15-0.0467745j -3.94571e-16-0.0183572j -1.37352e-15-0.0338464j 2.13746e-16-0.0217085j -1.1602e-15-0.0258908j -7.81705e-17-0.018609j 1.72666e-15+0.00679014j -1.92038e-15+0.0160253j 5.0843e-16-0.0184426j -1.24659e-15+0.0193739j 1.54422e-15+0.00239472j -6.64957e-16-0.0126126j 2.24046e-16-0.0348077j 3.94408e-15-0.0402552j 2.19186e-15-0.0380075j 1.77562e-15-0.0158026j -4.86084e-15+0.0404081j 5.44992e-15-0.117611j -2.22238e-15-0.0322849j -9.73606e-15+0.0892196j -1.64372e-18+0.0316298j -8.10311e-15+0.0510145j -1.38501e-15+0.03042j -7.54748e-16+0.0058313j 4.07588e-15-0.0143138j -7.47387e-16-0.0329126j -4.37215e-15+0.0412387j -1.46521e-15+0.0348529j 4.32063e-15-0.0571178j 7.52309e-15-0.0730357j -4.56722e-15-0.0189064j 1.98046e-14-0.0270333j -2.03431e-15+0.0370904j 2.28e-15-0.00974182j 1.41442e-15+0.0309156j -1.22841e-15+0.0123162j -6.26349e-16-0.00163642j -2.34074e-16+0.00238343j 1.40628e-15-0.00313417j -1.75655e-15+0.00617031j -1.01751e-16-0.0070309j -4.96529e-16-0.00129218j -2.6571e-16-0.00117474j 1.84404e-15-0.0047116j -1.31821e-15+0.0137329j -3.3515e-16-0.0177704j 7.88183e-16-0.0234657j 4.59103e-15+0.0112729j 9.37705e-16+0.0100971j 4.35138e-15-0.0265411j -1.58473e-14+0.0163561j 1.08963e-15-0.0254687j 1.04116e-14+0.00899915j -5.87166e-15-0.02349j 1.23935e-15-0.0107977j -1.13496e-14+0.0137365j 4.05326e-15-0.0129874j 2.18126e-15-0.00310101j -2.30894e-15+0.00802046j -6.1571e-16+0.000635632j -3.98018e-16-0.00686966j 1.45454e-15-0.00499988j -1.33723e-15-0.00957806j 2.43997e-16-0.00376254j -4.03365e-15-0.00605755j 1.4174e-15+0.0176423j -5.15048e-15-0.00479335j -3.22731e-15+0.000396187j -5.79078e-16+0.00771403j -3.33771e-15+0.00571827j -1.55681e-15+0.0145562j -1.71646e-15-0.00893259j -4.64235e-16-0.00402501j -2.30767e-16-0.00640247j -1.29587e-15-0.00465784j 3.79333e-17-0.00907276j -2.15027e-17-0.000888175j 2.23196e-16-0.0159575j 4.80736e-15-0.00641341j 4.6267e-14-0.0122734j 4.59714e-15-0.00537922j -1.03682e-15+0.0131199j 1.2341e-14-0.00837522j 2.79228e-15-0.0150624j 8.82168e-16-0.0108958j -1.10103e-15+0.0260279j -3.43617e-16-0.00673827j -1.76216e-15+0.011149j 2.3762e-16-0.0066104j 2.2511e-16+0.00961237j 1.98249e-15-0.0169719j 2.21463e-14+0.0346566j 1.00321e-15-0.00307197j 4.19457e-15+0.0109044j 1.28988e-15+0.00784405j -7.03848e-16+0.0166107j 2.38386e-16+0.0036735j 1.52472e-15-0.00314155j -5.32099e-16+0.0106571j -1.91395e-15+0.016044j -9.60989e-16-0.0396539j -2.34717e-15+0.0225439j 2.05334e-15-0.0310724j 5.62836e-17+0.020281j 4.49497e-16-0.0113073j 4.43992e-16-0.00817613j -5.60808e-16+0.00588751j 1.329e-15-0.0207519j -1.71663e-15+0.0285491j 9.61168e-16+0.00598006j -2.04836e-15+0.0484552j -2.0823e-15+0.011323j -1.87482e-15+0.0428693j -9.04294e-16-0.0146562j 3.40986e-16+0.00188641j 5.68547e-16-0.0103044j 1.61337e-15+0.00168585j 2.30108e-15-0.0365406j 1.60949e-15-0.0225371j -2.53393e-16-0.0106155j 
-1.58353e-15+0.0823729j -3.37005e-15+0.00611275j 5.03301e-16-0.00241071j -3.46924e-16+0.00102224j -1.05528e-16+0.00553333j -1.04209e-15+0.0741107j -4.49261e-15+0.029094j -9.64601e-16+0.00151257j 3.95607e-16-0.00602207j -4.10774e-16-0.00736181j 1.24456e-16+0.0066092j 3.07875e-18-0.00510147j 2.05993e-16-0.00584661j -1.43176e-15+0.0129144j -1.82798e-15-0.00490898j 4.63793e-15+0.0633326j 3.90787e-15-0.069222j 1.31993e-15-0.0485334j 7.53544e-16+0.000236198j 8.77265e-16+0.0230641j -9.14731e-16-0.00224679j 1.00253e-15-0.034268j 3.65627e-15+0.014637j -7.97223e-15+0.00673586j -9.54544e-16+0.0153301j 1.15965e-16+0.00783095j 1.60754e-15-0.00465185j -1.26802e-16-0.00646799j -9.82546e-16-0.0170851j 1.17724e-15+0.0192263j 1.1974e-15-0.00499053j -4.45925e-16-0.00885727j 9.2359e-17+0.0148787j -4.44843e-15+0.00932867j 6.12447e-15-0.0457861j 2.24728e-15+0.0389517j -1.49734e-15-0.0392499j -1.24154e-14+0.0917725j 6.5153e-15-0.20003j 2.94868e-15+0.000607068j 1.42255e-14+0.11467j -1.50803e-14+0.288537j -2.01364e-14-0.463202j 3.36019e-14-0.422268j 2.86861e-14+0.0520803j -7.89754e-15+0.345655j 9.12517e-16+0.0216462j -3.1194e-15-0.05057j -1.50742e-14+0.0117167j 4.68994e-15-0.0565142j -7.94055e-15+0.0140173j 4.74158e-15-0.0336061j -2.27017e-16+0.0764974j 8.01755e-15-0.0370365j 4.43416e-15+0.00479181j -4.12191e-15+0.0174262j -2.03909e-15+0.0186784j 3.21196e-15+0.0134251j 5.82313e-15-0.012425j -6.73824e-15+0.0313822j -1.55726e-15+0.0271896j 2.51729e-15-0.00905435j 1.79855e-15+0.00856784j -1.269e-15-0.0266021j -1.43427e-15+0.0176175j -2.75054e-15+0.0722542j 2.29237e-15+0.0354241j -4.44735e-16-0.0102894j -8.22027e-15+0.0253786j -3.18944e-15+0.0276122j 8.35841e-16-0.00915776j -5.88388e-16+0.0111232j -1.10539e-15-0.0663873j 3.11078e-15-0.0203411j -1.54567e-15+0.0319708j -4.24118e-16+0.0231692j -1.42891e-16-0.0169733j -1.03709e-15+0.0014218j 6.80345e-16-0.0037901j -3.50176e-16+0.0125437j 3.05166e-16-0.0140465j -1.60599e-15-0.0401338j -1.28291e-15+0.0589096j -8.87843e-16-0.0176144j -1.09686e-15+0.0127719j 4.29284e-15-0.0887022j -1.98349e-15-0.0246172j -5.05617e-15-0.017163j -9.18092e-15+0.0913607j 6.12472e-15-0.0745487j 3.881e-15-0.074228j 6.5891e-16-0.011588j 4.00522e-16-0.00350148j 1.13135e-15-0.00365943j -3.88595e-15-0.0229265j 2.10764e-15-0.0415937j 3.45021e-15-0.0286806j 8.4897e-15-0.0768344j -5.09697e-15+0.023095j 7.8982e-15+0.0404222j -2.51949e-14+0.0470473j 2.95696e-15+0.0330759j -3.19176e-15+0.047078j 3.23184e-16+0.0255578j 2.62925e-16+0.0178679j -1.0133e-15+0.00207426j 4.01229e-16-0.00216525j 5.86228e-16+0.00111419j -4.64014e-15+0.0146876j 1.903e-15-0.0173075j 2.64807e-17-0.0239001j -1.76639e-15+0.00584536j 6.47638e-16-0.00861086j -1.05925e-15+0.0307669j -1.25824e-16-0.0263871j -1.14852e-15+0.0279727j 4.23919e-16+0.00686086j 2.35475e-15+0.00182779j -1.53582e-15+0.0187287j 3.53555e-15-0.00245194j -2.63922e-15+0.00759291j 6.00633e-16+1.22226e-05j -8.16484e-16+0.00455887j 4.34228e-16+0.00469721j 9.82947e-15-0.0194414j -4.19125e-15+0.00970349j -9.87963e-16+0.00955109j 3.09516e-15-0.000915177j -1.04272e-15-0.0104773j 1.63083e-15-0.00235322j 4.11687e-16+0.0151341j 3.13157e-16+0.0108161j 5.10185e-16+0.00731546j 1.60499e-15-0.000874002j -4.78332e-16-0.0280287j -4.56765e-16-0.00539978j 9.82518e-15-0.00579867j -1.21083e-15-0.0267656j -1.22531e-14+0.0125442j -9.30074e-16+0.0212341j 2.00679e-15-0.0141503j 2.16745e-15+0.0106165j 1.94392e-15+0.00675207j -5.18988e-15-0.0111015j -1.50201e-15-0.00566727j -5.1227e-16+0.00260524j -4.34791e-16+0.0010073j -8.5483e-15+0.0143599j -1.77463e-14+0.00448877j -1.25958e-15+0.00488036j 3.03211e-16-0.00484071j 1.57801e-15+0.000121798j -3.52752e-16-0.00632954j -1.83244e-15+0.0156262j 1.20005e-15-0.00635822j 8.42491e-16-0.00916663j 1.8354e-15-0.0156074j 7.31241e-16+0.00561201j 1.32874e-15-0.000273375j -1.50732e-15+0.0158736j -5.08659e-16-0.00344878j 2.63138e-16+0.00729757j -5.66816e-15-0.0178976j -2.01917e-15+0.00444201j 7.8932e-16-0.007485j -2.66119e-15-0.00856033j 7.10383e-17-0.0048527j 6.04448e-16+0.00693359j 1.50412e-15-0.0194828j -1.28679e-15+0.00323616j 8.09496e-16+0.00101574j -9.11483e-16-0.00732428j -3.32429e-17+0.0257397j -2.89112e-16-0.00838949j -4.07217e-16-0.0027381j 5.9998e-16-0.00816811j -8.76042e-16-0.00045077j 2.28381e-15-0.0174381j -3.39642e-16+0.0171462j 6.44995e-16+0.0240791j 1.63901e-15-0.0342321j 1.25739e-15+0.014642j 6.81527e-16-0.045212j 5.12761e-16+0.0103555j -3.46111e-16+0.000595123j -1.18421e-15+0.0438378j -1.63659e-15+0.00634949j -1.1146e-15+0.00863072j 2.12231e-16-0.0216837j 
-1.97093e-16-0.0114203j 6.15058e-16+0.0213428j -1.49554e-16+0.000801523j 1.91504e-16+0.00113594j -9.88504e-17+0.00249327j 2.68067e-16-0.00721723j -7.33587e-17+0.000784915j 7.30203e-16-0.0137014j 4.50436e-16-0.00544308j -3.98755e-16-0.0163975j -2.9351e-16+0.00578716j -1.52082e-16-0.00493674j -3.68502e-16-0.0253008j -2.42569e-16+0.00175692j 2.61111e-16-0.019781j 2.47457e-15+0.0677272j -6.18761e-16+0.0359238j -5.61399e-16+0.0371463j -8.32797e-16+0.0286494j -1.48466e-16+0.0667404j -8.71349e-16-0.0146491j -1.70172e-17-0.0313329j 1.89687e-15+0.0027584j -6.85645e-15+0.00748757j -1.42059e-15+0.00178558j -3.68686e-16+0.0043517j 1.83013e-16+0.00153944j 9.11715e-17+0.000810317j -1.2937e-15-0.0114731j 1.60333e-15+0.00793045j -2.12165e-16-0.00861207j -5.84102e-16-0.00941716j -3.7475e-16+0.00517989j -1.92438e-15+0.000322701j 3.25254e-15-0.0292912j 1.89588e-16-0.0173039j 2.73333e-15-0.0922736j -3.17199e-15-0.00255946j 1.89819e-16+0.0474431j -2.11901e-15-0.11096j 1.48357e-14+0.257208j 8.77251e-16+0.0331793j 6.01243e-15+0.0827913j -1.33442e-14+0.0165705j -1.56069e-13-0.408179j 6.39023e-16-0.0712262j -5.78614e-15-0.180669j -2.14038e-14+0.163078j -4.14065e-13+0.231888j -2.89797e-15+0.17111j 2.09607e-15-0.505559j -9.83273e-15-0.0388567j -4.65255e-15+0.437163j 1.1908e-14-0.036229j 2.27422e-14+0.0707232j -6.74375e-15-0.0128478j 4.16082e-15+0.00339061j -4.10067e-15+0.0469385j 1.02283e-14+0.047409j -1.09972e-14+0.038164j -5.59241e-15+0.0891668j 4.83272e-15-0.0727585j 4.01033e-15-0.058236j -6.53067e-15-0.117974j -4.53505e-15-0.0229445j 5.62578e-17+0.106914j -5.72344e-15+0.0186136j 9.09511e-16-0.0232997j -4.36513e-15+0.0282778j -6.98406e-16-0.00268115j 1.23321e-15-0.0321746j 1.20496e-15+8.09879e-05j -1.95105e-16-0.0741829j 2.56549e-15-0.0125518j -1.87811e-15+0.0429141j -8.44242e-16+0.0124629j -7.23849e-16-0.0330687j 2.4117e-15-0.00847437j -5.6334e-16+0.0151449j 6.15808e-16+0.00832067j 2.16732e-16-0.0136786j -1.1251e-15-0.0195634j 8.74702e-16+0.0145643j 4.59314e-16-0.00241373j 2.18302e-16+0.0408632j -1.12199e-15+0.00380645j 8.00159e-16-0.0278552j -1.28881e-15-0.00486448j -2.66165e-15+0.0231315j 9.25371e-16-0.000665189j -3.94637e-16+0.00450608j -1.92822e-17+0.0284656j -1.17477e-15-0.00501049j 5.43498e-15-0.0452942j -1.79553e-15-0.0285582j -2.31626e-16+0.00949561j 1.60499e-16+0.0280168j 6.1658e-16-0.00295713j -1.4134e-15+0.0408681j 1.75487e-15+0.00719832j 3.40996e-15-0.00451825j 5.22206e-16+0.0141788j -2.79189e-16-0.00126355j 1.40492e-15+0.00500924j -9.44026e-16+0.00907616j -4.12602e-16-0.0103084j -7.51682e-16-0.00577788j 1.55212e-15-0.00279518j -1.34384e-16+0.00198119j 5.04729e-16-0.00194369j -1.89597e-15-0.0115448j -9.92204e-16-0.00731268j 7.61203e-16+0.00435848j 4.17284e-16-5.65107e-05j -5.33508e-16-0.00195814j -1.40032e-15-0.0151729j 2.70538e-15+0.0094166j -3.56018e-15-0.00683322j 8.40025e-16-0.0151257j -8.02298e-15+0.00752617j 2.08078e-16-0.0177393j 6.84893e-15+0.00396862j -3.07488e-15-0.018481j -2.13941e-16-0.0111495j -9.37634e-15+0.0197698j 3.76334e-15-0.0129897j 2.48885e-15+0.00169477j -3.08931e-15+0.00136528j 8.28113e-16-0.00045143j -3.20465e-15-0.0128842j -9.77146e-16-0.00440226j -9.40142e-16-0.00442696j 1.38524e-15-0.000670026j -1.84214e-15-0.00467214j 6.76252e-17-0.00336572j 8.62057e-16+0.000681378j 2.3943e-16+0.000108438j -1.08851e-15+0.00124475j -3.52363e-15+0.00225006j -1.01207e-16+0.0180804j -2.30781e-16-0.0137055j 2.22508e-16+0.00350928j 1.64458e-16-0.00294956j -4.89455e-15-0.0128313j -9.63586e-16-0.0224045j -1.64473e-16-0.00136873j -2.7134e-16-0.0215022j -2.97007e-16+0.00205461j 9.74801e-14-0.0263198j 4.34387e-15+0.00299662j 8.31879e-17+0.00210038j -7.29747e-15+0.0106835j -2.04673e-15-0.0153683j 9.56992e-16-0.00936681j 1.29361e-15+0.0207602j -1.81043e-16+0.00859296j -5.93631e-16+0.0020483j 6.44025e-17-0.00570603j 1.51404e-15+0.0112051j 6.36442e-16-0.00290537j 1.09849e-14+0.0159018j 7.14166e-16-0.0207971j -3.94909e-15-0.0129736j -7.80951e-16+0.00756967j -8.41792e-17+0.0249193j -1.58758e-15-0.00146162j 3.57033e-15-0.0145847j -5.03813e-16+0.00379256j -6.67949e-16+0.0100831j -1.20695e-15-0.0254593j -7.40902e-16+0.0248534j 2.55696e-16-0.0122657j -5.49709e-17+0.0252523j 1.69368e-16-0.0142042j 5.12548e-16+0.00117596j 4.64811e-16+0.00251894j -3.75069e-17+0.0103586j 6.4159e-16+0.0316041j 7.73757e-16+0.0057442j -1.48175e-18+0.0369132j 8.09116e-17-0.0233943j -2.07974e-16+0.0186876j -3.52326e-16-0.0417093j 1.10818e-16-0.00106915j 3.00846e-16+0.00684042j 9.56078e-18+0.0229762j 1.14752e-16-0.0131117j 1.35258e-16-0.00204768j 9.85429e-17-0.0114349j 
-2.26963e-16+0.00197847j 1.86613e-16-0.000962552j 2.10081e-16-0.0165255j 3.3377e-16+0.00228273j 2.11357e-17-0.00682292j -2.79149e-16+0.00706239j 1.1882e-16-0.000770911j -8.05451e-16+0.0348223j -1.05095e-15+0.00292291j -3.97477e-16+0.00543537j 9.35192e-17-0.00346066j -1.21361e-16-0.000170517j -4.16428e-16-0.0121537j 8.77475e-17-0.00176477j -4.68355e-16+0.015046j 1.18862e-15+0.0276371j -5.68595e-17+0.0142079j 1.27932e-15-0.0219969j -4.63272e-16-0.00487873j 5.5453e-16+0.0164153j 2.73182e-17-0.0243071j -1.18903e-16-0.0375847j 1.15814e-15-0.000366999j -8.93126e-16+0.000455415j -8.64771e-16-0.00143723j 4.11305e-16+7.46845e-06j -3.09406e-16+0.00491824j -1.66767e-16+0.00559392j -1.74365e-15-0.015296j 1.9791e-15+0.0118477j -1.79413e-16-0.0143051j -1.85867e-16-0.0122066j -8.7513e-17-0.00678696j 2.69419e-16+0.00268289j 6.20843e-16-0.00353993j 1.79409e-16-0.0126043j 2.71112e-15-0.0533494j -5.83396e-15+0.0181328j 1.28602e-15-0.00437714j -2.04354e-15-0.00891366j 5.37882e-15+0.0735043j -1.19331e-15+0.111924j 2.14488e-15+0.0928228j -1.76591e-16+0.147833j 3.45125e-14+0.0949616j 2.09926e-16-0.281504j -1.98037e-16-0.214041j -2.45724e-14-0.295149j -1.25442e-13+0.081126j -2.40224e-15-0.538398j -1.57591e-14+0.371209j 1.56883e-14-0.0708419j -1.5021e-15+0.400789j 6.16092e-15-0.054614j 1.48952e-14+0.0800593j -6.89155e-15-0.00348084j 4.55435e-17+0.0758115j 1.52086e-14-0.11262j 1.24258e-14-0.0204213j -2.71104e-14+0.0796155j -1.03064e-14+0.0691488j 1.16012e-14-0.0649181j -1.96107e-15-0.0822829j -1.45736e-15-0.114415j -2.40689e-15+0.011657j -4.95084e-16+0.0659674j -1.19259e-14-0.0146313j -3.92029e-15-0.000687528j -5.66023e-15+0.0303725j 7.4677e-16+0.0137582j 2.53133e-15-0.0226473j 5.42787e-15+0.0346715j -3.58138e-15-0.0796964j 5.12026e-15+0.0191227j -9.22286e-16+0.0618064j 4.38876e-16-0.0172752j -8.23838e-16-0.0437285j -8.16006e-16+0.0224806j 1.19352e-15+0.00366625j 1.51079e-16+0.00868348j -1.89886e-15-0.00251929j 4.93051e-17-0.00952847j 2.49447e-16+0.0259575j -3.39308e-16+0.0156248j -2.93474e-16+0.0276466j 8.79692e-16-0.014786j 5.67582e-18-0.0009777j -2.81763e-16-0.0107219j -1.58217e-15+0.0200005j 3.75213e-16-0.020055j 1.57951e-16-0.0250795j 1.64899e-16+0.0106605j -1.71735e-16-0.024544j 2.10357e-15-0.0211959j -5.61214e-16-0.0138687j -2.36168e-16-0.0238288j 2.63728e-16+0.0106289j -1.51243e-15+0.0134728j -1.8558e-16+0.0056338j 6.79881e-15+0.0303675j 1.83883e-15+0.000183496j -8.58639e-16+0.0119413j -2.14569e-16-0.0109363j 7.61008e-16+0.00477431j -1.4217e-15+0.0101756j -1.28964e-15-0.00666541j 3.73715e-18-0.00816923j -3.78751e-16+0.00838319j 7.14432e-16-0.00465382j 3.55224e-16-0.00558443j -1.25378e-15-0.0216027j -1.35666e-15+0.000493718j 5.73323e-16+0.00133854j -1.28696e-16+0.0200887j 1.76952e-17-0.0137643j 5.36384e-17+0.0139588j 5.08611e-17+0.00205574j -7.92221e-16-0.00643509j -5.91384e-16+0.015994j 1.3433e-15+0.000119379j -4.01473e-16+0.0102167j -4.85724e-16-0.000420796j 1.34238e-15+0.00485864j -6.85472e-17+0.000763606j 2.95906e-15-0.00273264j -7.54446e-16+0.00208803j -1.08136e-16+0.00383612j 4.72916e-16-0.0017563j 2.93164e-16-0.00754875j -1.50188e-15-0.00986674j -2.51215e-15+0.0109016j 4.79214e-15+0.0146145j -9.5696e-17+0.00763931j -1.40385e-15-0.00394176j -6.10288e-16-0.0127158j -3.89567e-16-0.00167921j 6.20737e-15-0.00417608j -1.06298e-15-0.0150888j -7.32693e-15+0.00706979j -4.02949e-16+0.0127423j 1.56367e-15-0.0106508j 1.10905e-15+0.00458782j 1.30954e-15+0.00478052j -3.12295e-15-0.00632018j -7.02198e-16-0.0101746j -3.99495e-16+0.00195394j -5.84596e-16-0.00370864j -2.86574e-15+0.00650221j 8.18764e-15-0.00259326j -1.99738e-15+0.0109018j 1.95215e-16-0.00220749j -9.46822e-15+0.00939444j -3.32766e-15+0.00357935j -2.65975e-16+0.0118909j 4.26512e-16-0.000399192j 1.22479e-15+0.001908j 1.43503e-15-0.0120748j 3.22859e-16-0.00170909j -1.67359e-16-0.0060592j -1.06593e-15+0.016879j -3.47398e-15-0.00602005j 3.23614e-16-0.0139704j -6.97543e-15-0.0198537j -2.0524e-15+0.00145058j -1.59637e-16+0.0122679j -4.71721e-16-0.00262202j -2.85229e-16-0.000129961j -2.43831e-16-0.00273898j -6.80196e-17+0.000803349j 5.3786e-16+0.00578751j 5.84832e-16+0.00855332j -2.22067e-16+0.00623753j 2.2343e-16+0.00905354j -1.95155e-16-0.00530679j -1.79699e-17+0.00926294j 1.04983e-17+0.00479239j -8.55292e-17+0.0130859j 1.50415e-16+0.0185577j 5.81991e-16-0.000862175j 3.89253e-16+0.0125987j -9.25926e-17-0.0190222j 1.77985e-16-0.00995866j 2.16325e-17-0.0393586j 3.02259e-16+0.00618225j -2.00617e-16+0.018452j -8.47988e-17+0.0236995j -3.05844e-16+0.00895193j -1.57794e-16+0.00942297j -1.24125e-17-0.00567326j 
