9.2266e-17-8.21079e-05j -2.49397e-16-0.00286388j 2.34095e-16-0.00568557j -6.13421e-16-0.0103534j 6.34517e-16+0.0522575j -1.11371e-15+0.0417132j 8.18579e-16-0.0271636j -1.57946e-15+0.000643542j -9.59842e-17-0.0052955j 3.91003e-15+0.0833014j -2.54807e-15-0.155139j -8.56275e-15+0.367973j 1.15247e-14-0.0919098j -8.52389e-14+0.29101j -3.81044e-15+0.127004j 9.82698e-15-0.122478j -4.01743e-15-0.0628539j -5.38682e-14-0.541649j 1.64772e-14-0.231095j -3.05816e-15+0.10983j 1.67105e-14+0.229813j -5.37581e-14+0.271019j -4.36884e-15+0.0155761j -2.87796e-15+0.0470494j -6.43662e-16-0.00731671j 3.76061e-16-0.0124212j -3.20799e-16+0.0426775j 9.36927e-16-0.00207254j 1.17517e-16-0.00590094j -3.63912e-16+0.00917385j 2.37531e-14+0.0658792j 8.46901e-16+0.0373952j -3.33251e-14-0.0379251j 2.17952e-15+0.0211818j -2.85086e-15+0.0662264j -5.31569e-16-0.0547792j 1.80465e-15-0.00859354j 3.3764e-16+0.00536149j -1.65442e-15+0.0480489j -1.03135e-15+0.00964262j -3.55848e-14-0.0246969j 2.30395e-15-0.0257573j -3.53925e-15-0.00970848j -1.2076e-15+0.0206771j -2.03852e-15+0.00216406j 1.09967e-14+0.0374552j 6.75012e-16+0.00151319j 3.54909e-15+0.017229j 1.95647e-15-0.0392011j -2.61771e-16+0.0241262j -2.3157e-16-0.0610462j -1.25459e-15+0.00977043j 1.60749e-15+0.0103081j 6.58437e-16+0.0385399j 2.44014e-15+0.00897297j 1.80036e-15-0.0777213j -4.85912e-16+0.0719328j -8.90121e-16+0.033611j 5.2769e-16+0.00460711j -8.33644e-17-0.00159075j 2.19248e-15+0.0230294j -1.77512e-15-0.00204637j 4.97718e-16-0.00826789j -1.11936e-15+0.0353062j -4.74427e-16-0.0273332j -7.67316e-17-0.00413854j 3.48839e-15+0.0495131j -4.17587e-15-0.0111577j -1.7317e-15+0.0458669j -3.96697e-16+0.0105015j 1.17249e-15-0.018366j 1.58233e-15+0.00887297j -1.99234e-16-0.0131625j -1.96114e-16-0.00703332j 7.00068e-16+0.000569071j 1.14498e-15+0.0215668j -1.80718e-16-0.0214923j -2.00135e-14+0.0313696j 1.10194e-14+0.0206821j 1.28649e-15-0.00040673j 1.30129e-15-0.0297936j -1.22701e-15-0.00497799j 9.76462e-16+0.00303878j -1.67165e-15-0.00368764j -2.30863e-15-0.0133451j -1.11298e-15-0.00238618j 5.55639e-16+0.0147966j 2.40998e-15-0.010321j 7.3744e-17+0.000162122j -6.5024e-15+0.00921518j 1.4467e-16-0.0068606j -1.44794e-15-0.00643715j 7.20593e-16-0.00867047j -1.6464e-16+0.00838664j -3.75085e-14-0.00977035j 4.10422e-15+0.0147863j 1.07119e-15+0.00122507j -2.43939e-15+0.0350332j -9.34947e-15-0.0163943j 9.40532e-17-0.0232952j 1.29665e-15-0.0154786j 1.06882e-14+0.00922975j 5.74061e-15-0.0226986j 1.98524e-15-0.000346852j 7.30099e-17-7.91639e-05j 4.65266e-15+0.0179316j -8.08582e-15-0.0223928j 6.53463e-16-0.0215231j -6.21793e-16-0.020586j 4.85355e-17+0.00263485j -4.99219e-15-0.00248125j 1.01515e-16-0.0144074j 7.25238e-16-0.0170563j -1.28532e-16+0.0115106j 4.63328e-16+0.00248185j -3.13454e-17-0.00893292j -2.19143e-15+0.0126767j -1.03886e-15-0.00195942j 2.20624e-17+0.02158j -1.32679e-16-0.00162144j -2.23268e-14+0.0186209j -1.36412e-15+0.0288883j -4.92391e-16+0.0180958j 4.88058e-16-0.0238803j 9.34453e-16-0.0212559j -6.89874e-15+0.0173195j 2.72492e-16+0.037162j -5.10062e-16+0.0112475j 3.95489e-16-0.0254543j 4.12801e-16-0.0191984j 4.50192e-16-0.0295166j -1.74403e-16-0.00241908j -7.38344e-16+0.0721248j -1.02912e-17+0.0448671j -2.85714e-16-0.0124366j 4.27753e-16-0.0481097j 
-2.22792e-16+0.00822803j 5.80841e-16-0.0234602j -5.76471e-16+0.00596394j 1.48574e-15-0.046511j 8.38168e-16-0.014862j 7.13061e-16-0.00591183j 6.72384e-16-0.0231441j -9.42741e-16+0.00205078j 5.22072e-16-0.0139396j -3.89541e-16+0.0535716j -3.62763e-15+0.0696392j 7.11064e-15+0.0392966j -9.52426e-15+0.345447j -3.38777e-14+0.109363j -1.12549e-14+0.338503j 7.26991e-15+0.671248j -5.92671e-14+0.125323j 8.30321e-15+0.141711j -7.80415e-15+0.0766305j -6.27146e-16+0.0557626j 4.92267e-15+0.172554j -5.38732e-14+0.279549j 5.9925e-16-0.111705j -1.97053e-15+0.109368j -8.03346e-16+0.000392044j -2.37161e-16+0.00981946j 1.21267e-15-0.00416003j -1.55165e-15+0.0364943j 9.0747e-16-0.0137689j -1.47707e-17-0.00247258j 1.01827e-14+0.0270436j 1.22021e-15-0.0268616j -2.93775e-14-0.0341015j 3.46724e-15+0.0540266j 1.17299e-15-0.0280733j -1.06727e-15+0.0324932j -2.42628e-15+0.0232294j 5.55597e-16-0.00638006j -1.54132e-15+0.0242949j -2.53724e-16+0.0163976j -2.08399e-14-0.0146274j 3.64528e-15-0.0175144j -3.87709e-15-0.0171673j 5.56128e-15-0.0703454j -3.11027e-15-0.00405552j 5.23662e-15+0.0176745j 1.78712e-16+0.00823382j 1.66968e-15+0.00110031j -1.17402e-15+0.0249627j 1.72581e-16-0.00657824j -5.90044e-16+0.0270485j 5.50192e-16+0.0216711j -1.05697e-16+0.0101828j 1.60093e-15-0.0148258j 1.26291e-15-0.00548677j -6.64666e-16-0.0019571j -2.95288e-16+0.0346761j -1.03245e-15+0.0437416j -4.07612e-16+0.0109828j 2.96124e-16-0.00394318j 9.41266e-16-0.00452098j 4.94078e-16-0.0138158j 1.27271e-15-0.0346284j 3.43409e-16-0.00182338j -3.59319e-16-0.00517845j 2.25724e-16-0.0083434j 4.75586e-16-0.0303415j 1.28075e-15-0.0100406j -1.86064e-16+0.0207645j 4.06166e-16+0.00697391j -1.24412e-15+0.0134873j 2.23299e-15+0.0320362j -1.79319e-15-0.0112978j 1.87819e-15+0.0102712j -1.71566e-15+0.00904123j 3.95731e-16-0.00976379j -6.26278e-16-0.00761992j 7.77812e-15-0.000457804j -2.28087e-15+0.0148149j 1.69888e-15+0.017132j 5.1445e-16-0.00913988j -1.2109e-15+0.00487333j 4.93057e-16+0.0310343j -3.50937e-15-0.0417765j -2.44759e-15-0.00546851j -7.66324e-16-0.0166568j 1.86469e-15-0.00549984j -1.60206e-15+0.0169691j 2.86742e-15-0.00937501j 2.21725e-15-0.00298379j 5.33296e-16-0.00691823j -7.61109e-16+0.00253015j -5.59917e-16+0.00542898j 1.21691e-16+0.000731973j -8.08877e-15-0.00208682j 4.52879e-16+0.00222812j 7.39174e-17-0.00363591j 9.76007e-16-0.00814005j -1.58929e-15+0.000918896j -9.00704e-16+0.0209432j 1.16525e-15+0.00344648j 1.00154e-14+0.00686168j -2.18492e-15+0.0101474j -8.16618e-16-0.00380879j -1.14614e-17-0.00386062j 1.28826e-15+0.00544021j 1.59391e-15+0.00596929j -7.7782e-16+0.00591935j -2.59229e-16-0.00520115j -4.37835e-16+0.00188353j -1.57523e-14-0.0101662j -8.67747e-16+0.00316108j -2.50905e-16-0.00128011j -1.15228e-17+0.0174486j 1.55682e-16+0.0158074j 7.24304e-16-0.00191835j 8.9788e-16-0.00625422j -1.00918e-14+0.0234805j -1.98736e-15+0.0262019j 7.99168e-16-0.014447j -8.83839e-15+0.00744358j 4.61302e-16-0.0067721j -1.99442e-16+0.0103028j 4.43706e-16-0.0115845j -1.21861e-16+0.0078674j 1.50027e-14-0.0284129j -8.61728e-16+0.012541j 9.79354e-16-0.029462j -8.17196e-16+0.0142646j -8.85953e-16+0.0199146j -8.57882e-16+0.0112163j 3.18976e-17-0.00224731j 9.65655e-16+0.00393774j -4.16527e-16+0.0407474j 8.39113e-16-0.0383284j -5.46029e-16-0.003156j 
-3.238e-17+0.0017709j 1.31195e-16+0.000893169j 4.53122e-16-0.00661099j 2.04848e-16+0.0055865j -3.4631e-17+0.00275411j 8.2906e-17-0.0126798j -1.4886e-16+0.00616392j -6.52977e-16+0.00107323j -6.34566e-17+0.0125574j 6.6734e-17-0.0110603j -5.34271e-17+0.0042242j 3.60469e-15-0.0535672j -2.16237e-15+0.080123j -2.03474e-14+0.0576254j 2.19265e-14-0.329563j 4.98309e-15+0.541506j -2.02395e-14+0.101703j -4.39268e-14-0.530359j -5.67934e-15-0.113584j -1.20241e-14-0.0334992j 2.1802e-14-0.358292j 4.26443e-14-0.316093j 1.86041e-14+0.134821j 2.22596e-15-0.140096j -1.11043e-16-0.00954079j -1.64166e-16-0.00546604j -2.48175e-16+0.00473098j -2.64572e-16-0.011467j -7.13537e-16+0.0230527j 6.16707e-16-0.00396295j -4.76427e-15-0.0118944j 4.26589e-17-0.0018035j 1.1063e-14+0.0120632j -1.00288e-15-0.0111293j 4.02776e-16-0.00688563j -1.4376e-15-0.0183182j 9.11465e-17-0.00601689j -3.85858e-17-0.000717118j 5.07859e-16-0.0018305j -2.10311e-16+0.0083672j 5.4331e-15+0.00340972j -3.06182e-16+0.00346633j 1.95356e-15+0.0035331j -1.25535e-17+0.00917702j 1.193e-15+0.0055956j -1.99346e-15-0.00791389j -4.10461e-16-0.00373956j -1.41123e-15-0.00465654j 8.25517e-17-0.00980345j 1.66096e-15-0.00528115j 2.85109e-16-0.0110415j -8.67461e-16-0.00710973j -1.17681e-15+0.000116952j 1.85086e-16+0.00148347j -8.66031e-16+0.0069833j -9.4511e-16+0.00714056j -4.97293e-17-0.0197481j 3.56079e-16-0.0293244j 2.18478e-16-0.00728039j 1.73399e-16+0.00250832j -3.82419e-16+0.00175042j 9.88564e-17+0.00403954j 1.13498e-16+0.00808853j 2.25581e-16-0.00077804j 2.46477e-16+0.00729707j -1.34995e-16+0.00373116j 1.67643e-16+0.00283973j -2.87391e-17+0.000273027j 7.40382e-17-0.0039379j -3.0045e-16-0.00186615j 4.1406e-16-0.0025541j -1.28353e-15-0.00815049j 5.1437e-16+0.00924192j -6.68207e-16-0.000150187j 2.61738e-16-0.00344413j 9.06453e-17+0.00553496j -2.40827e-17+0.00643229j 4.64013e-15-0.00450954j -2.54282e-15+0.000408654j -9.17835e-16-0.00648758j 2.45019e-16-0.00876762j -2.48489e-16-0.00405869j -8.41892e-16-0.00437841j 1.00421e-15+0.0119539j 3.66044e-16+0.000707816j 3.37197e-16+0.00103018j 4.6271e-16+0.00492431j 5.14609e-16-0.00457852j 3.33325e-16-0.000637671j 9.95265e-16-0.00259153j -2.45609e-16-0.00375282j 4.36192e-16+0.00325775j 6.36634e-16-0.00161125j -3.44002e-16-0.000463836j 9.16325e-16+6.74754e-05j -9.17405e-17-0.00726419j -1.77645e-16+0.0011741j -1.49966e-16-0.000319303j 2.28608e-15+0.00234319j -4.62401e-16+0.00087727j -4.99364e-16+0.00134299j -2.73651e-15-0.00195889j 1.47514e-15-0.00583498j 7.69738e-16+0.000980008j 3.89407e-16+0.00639262j 6.62174e-16+0.00405092j 6.62131e-17+0.0012494j -8.82469e-17+0.00335209j 2.99183e-16+0.00750134j 8.30233e-17-0.00181755j 6.78355e-15+0.00348167j 3.03762e-16+0.00355758j 3.03178e-17-0.00325354j 1.33922e-16-0.00659721j -2.5505e-16-0.000918968j -2.01128e-16+0.00121245j 1.11339e-15-0.00175451j 3.76328e-15-0.00983343j 4.54115e-16-0.00649717j -4.46394e-17+0.00740168j 7.29654e-15-0.00611066j 2.12839e-16-0.0050528j 4.01813e-16-0.00877667j -5.0336e-16+0.000507393j -1.94593e-16-0.000411035j -7.23196e-15+0.0147924j 3.23688e-16-0.00247816j 1.57869e-16+0.00581891j -1.2416e-16-0.00591044j -2.14195e-16-0.00605017j -1.31059e-16-0.00618706j 3.1039e-17-0.00599282j 1.82584e-16-0.00755265j -1.64889e-16-0.0202917j 2.48788e-16+0.0173382j -4.02512e-17+0.00382338j 
-2.87213e-16-0.000250337j 1.16418e-15-0.00341804j 1.56183e-15-0.00512796j 1.27718e-15-0.00463503j -1.22873e-15+0.00486193j -1.08031e-15+0.00436245j 8.1021e-16-0.00168131j -2.98334e-15+0.00614559j 1.45812e-15-0.00524753j -1.57327e-15+0.00538135j 6.5775e-16-0.00104863j -7.50291e-15+0.0208622j 7.67008e-16-0.0140818j 6.60411e-15-0.016846j 2.39978e-14-0.0437088j 4.5617e-14-0.0139762j -6.86963e-14-0.446858j 3.78291e-14-0.183305j -1.1372e-13+0.626284j -1.15767e-14+0.198012j 1.14805e-13-0.443607j -1.22387e-13+0.335599j 4.35092e-14-0.107344j -3.35191e-14+0.0809656j -7.02531e-16+0.00159264j -4.41694e-16+0.00213963j 1.1252e-15-0.00196707j -1.3158e-15+0.00554386j 2.07486e-15-0.00711878j 2.0143e-16+0.000708777j 1.29248e-15+0.00821596j 2.76164e-15-0.0067835j 2.45249e-15+0.00480062j -7.42385e-16+0.00721657j -1.32441e-15+0.00656469j -2.39818e-15+0.00418435j -4.64849e-15+0.0176788j 1.19265e-15-0.00567369j -5.30922e-16+0.000336107j 2.82078e-16+0.000716993j -4.57289e-16+0.000494641j 1.93972e-15-0.00475458j 1.30778e-15-0.0093686j 8.86311e-16-0.0029413j 1.81917e-15-0.00655901j 9.85389e-16-0.00336574j -1.95576e-16+0.00430009j 1.90209e-16+0.00103171j -1.03344e-15+0.00479362j 1.6632e-15-0.00356907j 1.7954e-15-0.00738105j -1.24557e-15+0.00479095j -2.04552e-15+0.00812037j 2.27636e-15-0.0110658j 7.23713e-16-0.00208369j -1.92861e-15+0.00518411j -1.20607e-15+0.00799026j -3.88584e-15+0.013473j -1.08726e-15+0.00346416j 2.2711e-17-0.000956815j 1.41867e-16-0.000625401j 4.1779e-16-0.00180926j 7.60634e-16-0.00433047j 1.08106e-16+0.000350218j 9.18085e-16-0.00270179j 3.23443e-16-0.000891104j 3.44808e-16-0.00199065j 7.72205e-16-0.00156075j -5.09883e-17-6.17433e-05j -1.63047e-15+0.00480529j 1.3569e-16-0.000633691j -6.57426e-16+0.00586157j 1.48446e-16-0.00291955j -1.06998e-16+0.00264185j -1.45791e-15+0.00444922j -3.23933e-16+0.00143503j 3.11104e-16-0.00266435j 4.75184e-15-0.00317399j -2.11588e-15+0.00191541j -5.12264e-16+0.00376979j 3.21907e-16-0.00069601j 4.16827e-16-0.000787682j -2.76639e-15+0.0101209j -9.07001e-16+0.00219316j -1.40579e-16-0.00621325j 8.72693e-16-0.00492585j 7.54409e-16-0.00412865j -4.158e-16+0.000128206j 3.87093e-16-0.000556011j 4.35064e-15-0.00501867j -3.82862e-16+0.00144559j -8.44563e-16+0.00392507j 1.69379e-15-0.00619622j -2.11051e-16+0.000682977j 1.0244e-14+0.0028533j -1.60098e-16-0.000819481j 2.74892e-16-3.51656e-05j 4.79605e-16-0.0013995j -3.04996e-16+0.000433428j -9.38248e-16+0.00296539j -3.65895e-16+0.001654j 1.69399e-15+0.00120728j 2.70679e-15-0.00410546j 7.11387e-16-0.00124874j 9.1167e-16-0.00341478j -4.49592e-16+0.00690312j -4.1295e-16+0.00116696j -2.51933e-16+0.00146544j -1.98833e-16+0.000308937j -1.01316e-15+0.00241337j -1.64796e-14-0.0124622j -1.60505e-15+0.0021331j 6.35487e-16-0.00178308j 5.61909e-16-0.00304056j 1.41428e-16-0.000828117j 5.6539e-16-0.00173712j 1.46414e-15-0.00355436j -2.30412e-15+0.00333376j -1.11702e-15+0.00434148j 1.96497e-15-0.00598998j -5.20541e-15+0.0036223j -3.10521e-16+0.00125718j 1.20149e-18+0.000224025j -1.04867e-15+0.00330206j 1.10458e-15-0.00237088j 1.07591e-15-0.0018029j -1.40161e-15+0.00558106j 8.12843e-16-0.00424717j -1.42002e-15+0.005521j -1.27518e-15+0.00471946j -1.06699e-15+0.00373857j -4.08476e-16+0.000548985j 6.65087e-18+0.00127075j -1.93355e-15+0.00888563j 2.10018e-15-0.0085987j 6.35982e-17-0.00149239j 
6.47384e-17-0.00478451j -2.28212e-16+0.00515176j -3.73032e-17-0.00533842j -4.80088e-16+0.0046889j 5.87987e-16+0.00335034j 4.59878e-16-0.00444168j -5.2888e-16+0.00556106j 1.53841e-15-0.00590872j -3.74038e-16+0.0138338j 5.53911e-16-0.00393009j -9.79645e-16+0.000673117j 3.06099e-15-0.0328511j -1.62673e-15+0.0143876j 1.13331e-14-0.0375263j 4.33126e-15-0.0980902j -7.67436e-15+0.0314123j -5.48608e-16+0.0676624j 3.42663e-15+0.168337j 3.44345e-14-0.00392951j -2.30096e-14+0.742162j -1.96549e-14+0.0838721j -1.13192e-14+0.101421j -1.39331e-14+0.551013j 9.92378e-15-0.274315j 1.83553e-15-0.00847832j -5.97244e-16-0.00374845j -4.23772e-16+0.00828586j 1.96254e-16-0.00230724j -1.0086e-15+0.0147631j 2.49557e-16-0.000750923j 1.49468e-15+0.00281448j -1.13094e-15+0.00393596j 4.1049e-15+0.00361169j -1.47303e-16-0.00152322j 6.34726e-16-0.00431364j -7.0196e-17-0.0131827j 1.29836e-15-0.00801444j -5.36108e-16+0.00233879j 1.9617e-16+0.00162365j -9.80726e-16+0.00321209j -1.37719e-14-0.0092453j -3.79402e-16+0.0082678j -4.52653e-16+0.000611193j -1.93304e-16+0.00531356j 2.4755e-16+0.00511738j 4.59277e-16+0.00420565j -3.40576e-16+0.00256829j -1.10467e-15-0.0114623j 2.39265e-16-0.00759913j 7.64562e-16-0.00296353j -2.2409e-16-0.00267475j 4.30553e-17-0.00123825j -4.00827e-16+0.00639451j -5.07893e-16+0.00167333j -1.13548e-15+0.0124474j -3.46028e-16-0.00919548j 3.44855e-16+0.00518662j 1.6386e-15-0.0232278j 2.53493e-16-0.00693945j 9.92278e-17+0.00122661j -9.033e-17+0.00333613j -3.02226e-16+0.00137587j -2.20851e-16+0.00259988j 1.66224e-16+0.00199892j -2.47797e-16+0.00225677j -5.5436e-17+0.00209922j 2.84519e-16+0.0040692j -4.66716e-16-0.000404176j -1.52611e-16+0.00264326j 3.24106e-16-0.00134024j 1.65437e-16-0.00144883j -2.7667e-16-0.00364511j 1.37907e-16+0.00249103j -4.14999e-16-0.00168739j 5.79356e-16-0.00299697j 3.23205e-16+0.00281738j -9.78292e-17+0.00123146j 1.86809e-16+0.00071156j -3.01531e-16+0.00242406j -6.68964e-16-0.00778416j 4.56725e-16-0.00741081j -6.69897e-16+0.00261291j 4.39301e-16-0.00460101j 5.67875e-16+0.00359615j 1.06183e-16+0.00209905j -3.73538e-16-0.00351549j 1.61468e-16+0.00411029j 1.04635e-15-0.00471005j 1.96963e-15-0.00591529j 2.43784e-15-0.00384941j -3.20157e-16-0.0016879j 3.15019e-16-0.00251705j -1.54364e-16-0.00289391j -1.03853e-16+0.00197338j -4.19681e-16-0.000367672j 2.57961e-16-0.0050171j -1.62221e-16+0.00468055j -7.49959e-16+0.00179337j -1.40864e-15-0.00241626j 6.70643e-17-0.00277492j 3.58011e-16-0.00182019j 2.83452e-15+0.00198743j 6.81852e-16-0.000978934j 4.31881e-16-0.0060191j -1.40499e-16+0.000971704j 8.61159e-16+0.00224441j -9.19073e-16-0.00231068j -9.92309e-18+0.00325183j 2.21162e-16+0.00394443j 3.90389e-16+0.000703463j 5.81075e-15+0.00395158j 4.60988e-16-0.000837105j -1.81772e-16-0.0039042j -1.55058e-17-0.00879648j -2.77714e-16+0.00161672j -2.43584e-16-0.00209073j 8.40311e-16-0.000892918j 2.91451e-15-0.00820355j 5.06157e-16+0.00448116j -6.2218e-16+0.00831404j 3.17541e-15-0.0022853j 3.23244e-16-0.00116126j 3.54071e-16-0.00622362j -1.43763e-17-0.00664319j -5.31826e-16+0.00485409j -4.91898e-15+0.0100814j 5.62057e-16+0.00450362j -7.42521e-17-0.00134401j 3.96411e-16-0.0051552j 2.21381e-16-0.00655029j 2.72465e-16-0.00822265j 2.31086e-16-0.0105199j 1.55212e-16+0.00398348j 5.18224e-16-0.00704904j -4.99169e-16+0.0105401j -1.25041e-16-0.0051823j 
-7.41635e-18+0.00153039j 1.17437e-16+0.00135719j 1.0933e-16-0.00455364j 4.42782e-16+0.0148387j 7.27676e-16+0.0225657j -7.57554e-17-0.0107582j 1.63282e-16+0.000794168j -1.59097e-15+0.00872767j -3.60646e-16+0.00538865j 3.78165e-16-0.0115996j -1.10018e-15-0.0412367j 1.90995e-15-0.0837782j -1.08015e-15+0.0723009j 3.57975e-14-0.123174j 3.07255e-15-0.0037028j 9.0589e-15+0.146847j -9.40678e-15+0.0341687j 3.36464e-14+0.289246j -6.46303e-15+0.128137j 2.78091e-15-0.0701907j -6.7076e-15-0.0938108j 2.17591e-14-0.0927019j 2.91463e-16-0.0481188j 1.76689e-15+0.0140825j -4.05047e-16-0.161841j -1.78589e-15-0.0682116j -1.07472e-15+0.273515j -1.15183e-15-0.0699018j -4.4294e-15+0.149706j 2.17098e-15+0.0892373j -8.1072e-15-0.0182836j 5.38033e-16+0.152598j -9.54218e-15-0.0126792j -5.6906e-15-0.00901466j -1.42101e-16+0.186152j -7.93882e-15-0.209706j 9.14656e-15-0.0436293j -1.33156e-15+0.0274096j -2.19001e-15+0.0624441j -4.50626e-15-0.00865873j -8.13985e-14-0.0555087j 5.16076e-15-0.0641669j -1.37606e-15-0.00586044j -2.8337e-16+0.108599j -1.17237e-15+0.021985j 1.24813e-14+0.0507306j 3.71297e-15-0.000192816j 6.65588e-15+0.0416441j 2.07902e-15-0.0935466j 3.70677e-15+0.0242845j -2.91247e-15-0.124134j -4.67029e-15-0.0024272j 1.71674e-16+0.0095578j 1.67471e-15+0.0787886j 2.05544e-15+0.0141567j 5.74129e-16-0.105191j -1.70713e-15+0.0664579j -9.56118e-16-0.00129358j 8.71312e-16-0.00652988j -7.44818e-17+0.0100528j 4.30507e-15+0.0628626j -2.87032e-15+0.0231053j 7.39017e-16+0.0337511j 2.65714e-16+0.0717366j 1.44598e-15-0.00109169j 6.22512e-16-0.0308776j 1.06783e-14+0.125712j -8.09816e-15-0.0100787j -2.90702e-15+0.0529518j -2.57259e-15+0.0192606j 2.64043e-15-0.0844843j -1.25648e-15-0.0255186j 7.49329e-16+0.0132585j -2.26382e-15-0.000264942j 2.48612e-15-0.0337369j 2.62574e-15+0.0474764j -3.38579e-16-0.0344523j -3.81757e-14+0.0498776j 2.10367e-14+0.0147851j 3.64451e-16+0.00557531j 3.32808e-15-0.0669861j -3.74564e-15-0.00525563j -3.27334e-16-0.025341j 3.6691e-15+0.0261358j -5.60642e-16-0.0132971j -1.08565e-17+0.00751005j -5.84656e-16+0.0229575j 4.6652e-15-0.0225826j -1.29985e-15+0.00296504j -1.61087e-14+0.025483j 8.11769e-16+0.00194538j -2.55105e-15-0.0127248j 9.3095e-16-0.0197436j -7.67576e-17+0.0110645j -1.88693e-14-0.00456557j 4.76602e-15+0.0227055j 2.23819e-15+8.0731e-06j -2.53645e-15+0.0403378j -1.71935e-14-0.0274847j -2.70053e-16-0.0562366j -9.7989e-16-0.0190908j -4.07785e-15-0.000348889j 9.45285e-15-0.0449466j 4.64264e-15+0.00519979j 1.19639e-15+0.0133344j 8.62461e-15+0.0296701j -1.54874e-14-0.0382661j 1.9918e-15-0.058844j -1.04624e-15-0.00399179j -5.90342e-16+0.00829908j 4.86979e-15+0.00428445j 3.98319e-16-0.026246j 8.38296e-16+0.00229502j -6.59825e-16-0.0118977j -2.68873e-16+0.00798791j -1.27228e-15-0.0306086j -2.82789e-15+0.0227695j 3.71566e-15-0.0170959j 6.31611e-16+0.000616059j -7.52975e-17-0.00128644j -8.40627e-15+0.00638965j -2.46627e-16+0.0707705j -7.46318e-17-0.0145094j 1.05195e-15-0.0215159j 8.97695e-16-0.0619767j -1.70284e-14+0.0403199j 2.58633e-16+0.0301234j 9.40741e-16+0.0568806j -1.21076e-17-0.0738535j -2.43535e-16-0.0474292j 9.44647e-17-0.049898j 1.98208e-16-0.000403631j 8.60971e-17+0.0869507j -7.05641e-16+0.0221772j 7.12659e-16+0.0156238j -5.11012e-17-0.0626967j 
