-0.980178-0j -0.225168-1.58098j -0.169489-1.77264j -2.0378+1.11343j 0.0924845-1.93981j -0.0878221-0.0672788j 0.164239-0.05876j 1.10728+1.69918j -2.09875+0.150874j 1.28913+1.70235j -2.23906+0.71506j -1.88416+0.327458j -0.263637-1.28308j 0.285777+0.926985j -0.251266+2.03011j 0.449293-0.697293j -1.62906+0.340288j -0.988566-0.33643j -0.81447-0.840979j -1.26533-1.24543j 0.194672+0.906474j -0.62091+0.427518j -2.15395+1.47074j -0.591214-1.75604j 1.45314-0.717026j 0.619634+2.4164j 0.0820881-1.98839j 1.3625+0.0854171j 1.92029-0.244824j -0.962223-0.722568j 2.57641+0.0965541j 0.562176-0.430071j 0.115782+1.49526j 1.38337+0.74266j -0.00589562+1.4987j -0.260666+0.945493j 0.545304-1.93219j 0.621468+0.954998j -0.753748+0.313126j -0.617901+0.746982j -1.25089-0.794987j -2.10607+0.873311j 0.168598-0.266147j 1.02969+0.394199j 0.588641-0.688187j -0.44546+0.670127j -1.22208-1.06511j -0.902022-0.936361j -0.161456-1.95343j -0.733144-0.660044j 0.754932-0.13386j 0.586421+0.304859j 0.867542-1.47458j 1.41186-1.32217j -1.30471+0.391626j 0.326765-1.01148j -0.950835-0.712421j 1.79462+1.49267j 1.00019-1.16585j 0.901635-0.641056j -1.52729-1.32851j -0.675551-1.05793j -1.27516+1.47895j 0.192+0.433057j -1.17155+2.15044j 1.42094-0.598103j -0.834249-0.95762j -0.519671-1.09604j 0.733135-0.290959j -0.912477-1.03633j -0.808724+0.888799j -1.1606+0.202488j 1.83442+0.711386j 1.83893+1.24527j 0.129296-0.713682j -1.48195+0.17918j 0.795501-1.24149j -0.901575-0.610916j 0.637736-0.580023j -0.0456936+0.105763j -0.131919+1.66527j 0.16553+1.15351j 0.801618+1.15415j 0.712635-0.604288j 0.188401+1.08133j -0.616763+1.03483j 0.971505-1.73241j -0.400744-0.0462359j 1.22225-0.0427413j -0.741073-1.19305j 0.307016+0.870074j 1.22351+0.733508j -0.552728-0.311827j -0.202346+0.302607j 0.664915-0.638272j -0.940552-0.381005j 1.09525+1.1668j -1.75629+0.643921j 1.63227-0.50382j 0.674644+0.165586j -0.877916-0.623649j 0.478849-0.133587j 0.0457656+0.697303j 0.983311-1.18167j 0.611325-0.607749j 0.689438-0.578809j -0.833935+0.336156j -0.115673+1.2142j -0.792058-1.04507j -1.04517-0.884614j -0.59412-0.766407j 0.408016-0.444836j -0.114557-1.29634j -0.145059+1.71864j -1.03186-0.593798j 0.188479+0.648141j 0.574716+0.419415j 0.778078+0.0709251j 0.718463+0.881599j 0.153139-0.867068j 1.87402-0.581266j -1.17385+1.16679j -0.610189+1.08837j 1.00557-0.302932j -0.551773-0.667429j -1.16256+1.31247j 0.281495+0.490005j 0.627528-0.604841j 0.198879+0.957813j -1.3494-1.49569j 1.25869+0.523531j -1.59523-1.48906j -0.051903+0.35j 1.53105-1.5625j -0.882871+0.819002j -0.813084-0.928296j 
-0.225168+1.58098j 0.954534+2.22045e-15j -0.976666-2.85872j -0.95287-0.746793j 0.568251-1.41741j -1.16478+0.882769j -1.48712-0.660575j 0.830495+1.14028j -0.833454+1.17026j -1.09547+0.859952j -1.32878-0.277815j -0.0488174+1.00166j 1.46955+0.221786j -1.52755+1.60591j 0.441902+0.739433j -0.0579533+0.0972577j -1.00189-0.806783j 0.934779+0.582355j -0.0722998-0.174291j -1.67278-0.790379j -0.738248+2.03929j -0.582378+0.417636j -0.39007+1.04644j -1.40579+0.852344j 0.263808+1.32761j -0.789314+0.450919j -0.360527+0.223519j 0.959887-0.497001j 0.271788+1.74626j 0.237136+2.28791j 1.01908+0.0982446j 1.47259+0.839956j -0.713229-0.214813j -1.57719+0.188498j -1.15244+0.160218j 0.49053-0.94269j 0.0744373-1.10809j -0.272899+0.829399j -0.934343+0.65756j 0.565658+0.684025j 1.12803-0.450806j -1.83434-0.599183j -0.189142-0.248666j -0.498687-0.653116j 0.312019-1.0505j 0.155391+0.226264j -0.551572+0.149957j -1.72385-0.666258j 0.327143-0.634821j 0.307363-2.53823j 0.275412+0.174075j 1.39023-0.0232627j -0.443415+0.161887j 0.566933-1.57239j -0.698418-0.371766j 0.838604-0.338058j 0.126488+0.534251j 0.541819-0.826625j -1.82221-0.662873j 0.833926+0.637746j 0.754965-0.869418j -0.368646-0.080006j 0.204875+0.204163j -1.90415-1.07737j -0.76336+0.298329j -0.659395-1.04822j -1.07853+0.346963j 1.4886-1.34164j 0.416074+0.224319j 0.176706-0.509415j 1.11309-1.69015j 1.19968-0.876991j 1.10875+0.29337j 0.426934-0.177625j 0.952896+0.623113j -1.08476-1.3036j -0.771131+0.476851j -0.590585+0.173623j -0.397503+0.445075j -0.84977-0.652413j -0.695812-0.445426j 0.191039-0.934287j -0.856261+0.125455j 0.143249-0.240541j -1.03811+1.08988j -0.414011+1.26291j -0.826507+0.0281275j -1.19815+0.683139j 0.77134+0.0179169j -0.396116-1.17341j -0.280659-0.703741j 0.0715726-0.51228j 0.368191-0.763998j -0.119131+0.176315j -0.321826-1.1233j 0.237118+0.633437j -0.194609+0.486537j -2.36716-0.31335j -0.0330249+0.758185j -0.00272761-0.517821j 0.0147223+0.892927j -0.349207+0.177084j -0.781477+0.473016j -0.0451622-0.94419j 0.298888-1.48945j -0.150769+0.56831j -0.535006-0.613599j -0.172633+0.124756j -1.76743-0.729087j -0.90556+0.267179j 0.227955-1.99981j -0.0704537-0.457153j 0.00059757+0.0838368j 0.1906+0.581628j 0.130857-0.769589j -0.370203-0.48651j 1.92582+0.102396j 0.854242+0.29389j -0.713857+1.04719j -0.159757-0.0889095j 0.599333-0.81807j -0.504041+1.56514j 0.666238+0.136005j 0.447099+0.178901j -0.14204-0.742041j -1.42362+0.446748j -0.268426-0.984482j -0.69351-0.0232871j 0.20099+0.683276j -0.938194+0.526406j 0.124619-0.202963j -0.0631605+0.312238j 0.942966+1.1522j -1.66373-0.127705j 0.777795+0.297243j -0.46472+1.95177j 
-0.169489+1.77264j -0.976666+2.85872j 0.894958+3.33067e-15j 0.94742+0.499147j -0.170032+1.14145j -1.43391+1.33467j -1.79906-0.787367j -0.454368-1.08895j 0.382638-1.04345j 1.54878+0.0328983j 0.53596+0.583649j 1.18805+0.645217j 1.93062+0.857652j -0.452975-1.54347j 1.22548-1.03357j 0.199495-0.983431j 0.0171852-1.2903j 0.28279+0.0486j -0.73275-0.143537j 0.294789+1.3952j -2.2737+0.691563j 0.280481+0.99329j 0.570887-0.385338j 1.2762+0.0555762j 1.09435-1.88588j 0.94585+0.244246j -0.481252-0.549454j -1.43579-0.730418j 0.575229+0.769209j -0.162819+0.987161j -0.687332-1.24011j -1.39744+0.424885j -0.0494821-0.214991j -0.556993+0.26662j -0.990962-2.33545j 0.265905+0.560746j -1.88946+1.08149j -0.10524-0.847516j -0.376529+0.117925j 0.221918+1.10284j 1.58422-0.514955j 0.424656-0.589456j 0.724755-0.10382j -0.122842-1.19967j 0.520901+0.874172j 0.0788083+0.947418j -0.975086+0.0236679j -0.00168105+1.41213j 1.65218-0.73734j 0.601731-0.234018j 0.0719321+0.31195j -0.771254+0.755284j -0.772778-0.393196j -1.2706-0.271304j -1.08531-2.16597j -0.531099-0.270042j -0.342136+0.842245j -0.555241+0.22607j 0.36028+1.05572j -0.0726308-1.75278j -1.75785-0.0828818j -1.48216-0.490203j -0.0730784-0.668863j -0.0527551+0.454251j 0.600249+0.795592j 0.824942-1.00092j 1.0704+1.39086j 0.948231-0.535866j -0.80388+1.19045j 0.428007+0.226721j -0.0996472+0.427233j 0.166788-0.714652j -0.891871-1.43401j 0.583801-0.694663j 1.12773+0.999949j 0.151252-0.374189j -0.359387+0.337758j 0.79927-0.408737j -1.55579+1.14756j 0.835526+0.399716j -0.396966-0.228049j -0.37984-0.480436j 0.222492-0.417217j 0.0666259+1.2963j -0.790683-1.64996j 1.57487-0.784266j -1.47608+0.102102j 0.18303+0.0810678j 0.441924+0.759995j 0.197686-0.178517j -0.76797-0.827528j -0.383812-0.957322j 0.378604+1.09863j 0.29568+0.548556j -0.115899-0.930529j -0.0174056+0.141265j -1.76026+0.374371j 1.2476-0.95537j 0.184281+0.379414j -0.0618299-0.983917j -0.0679963+1.43668j 0.0744217-0.928253j 0.0190107+0.773808j 0.191077-0.652254j 0.45365+0.0499755j 0.419707+0.782271j 1.19342-0.213766j 0.0832395-0.988972j -0.157998+1.09242j -0.893456-0.264329j 1.07071+0.470523j 0.114502-0.385449j 0.114328-0.165017j -1.44781-0.0382638j -0.859493-0.604965j -0.312347+0.781576j 0.282563+0.614588j 0.362021+0.242827j -0.747347+0.790969j -0.607616+0.594923j -0.794955+1.07702j 0.888932+0.476585j 0.265969+0.659831j 0.638289+0.989798j -1.57347-1.72606j -0.027984-0.607669j 0.106937+0.457634j 1.10091+0.147672j -1.46591-0.283825j 0.19377+0.431167j 1.52108-1.37788j 0.961977-0.656253j 0.340618-0.546499j -0.0346264+0.130942j -0.59379-0.683876j 0.831702-0.641933j 
-2.0378-1.11343j -0.95287+0.746793j 0.94742-0.499147j 0.0290212+2.77556e-15j 0.048039+1.09036j 0.174156+0.224492j 0.250043+0.0638222j -0.739431-0.291541j -3.72575-0.747496j 0.518718+0.0911428j 0.370893-0.633484j 0.650343-0.279876j -0.287663-0.762836j 0.564448-0.730835j -0.676887-0.29214j 0.649603+1.51346j 0.54122-0.224262j -1.04835-0.868982j -2.26775-0.485267j 0.974244+0.480115j 0.402827-1.21122j -1.51799+1.83054j -1.17631+0.372956j 0.186013-2.33934j 0.312536-0.525945j -0.206731+0.122936j 0.0699314+0.798931j -0.692112+0.709031j 0.656411-0.233323j 0.299475-0.477654j -0.0672835+0.193179j 1.08866-1.32604j -0.363304+0.927115j 0.492719-0.504902j 0.446654-1.30161j -0.142014+0.64922j 0.499746+0.487499j -0.240566-0.544236j 1.23385-0.182349j 0.136916-0.654746j -0.525033-0.493432j 0.427434-0.0321121j -1.93648+0.0376444j 0.889073+0.703413j -0.940689+0.0796174j -1.17528+1.27814j -0.0437207-0.469932j 0.982684-0.167724j 1.11842-0.64275j -0.0940869+1.49828j 0.754405-0.742616j -0.0949557-1.06384j 0.439308-0.375193j 0.0441562-0.149848j -1.19339-0.990299j -0.982154-0.208732j -1.25333-1.11304j 0.920782+0.688281j 0.765114-1.20402j -0.2237-0.400128j -0.118845-0.0200417j 0.578343+0.527297j -0.422205-0.550146j -0.0042035+1.02712j 0.216511+0.169626j 0.0946094+0.43295j 0.593991-0.444066j -0.515994-0.697836j -0.343024-0.796944j -0.692946-0.789488j -0.171213+0.599981j 1.15418+0.630718j -0.262497+0.32739j -0.403748+0.42404j -0.0787139-0.627421j 0.0773437+0.0874585j 0.446704+0.573508j -0.676902+1.38244j -0.232968+1.47319j 0.0995813+0.661366j 0.144895-0.715837j -0.605864-0.315118j 0.62973-0.447451j -0.496197+0.544675j 0.969425+0.508379j -0.460385-0.692558j 0.506059-0.54942j 0.94724+0.102177j -0.831173-0.340688j -0.595029+0.151713j -0.529187+0.140632j 1.50206+1.28627j 0.246352+0.193427j -0.10933-0.197514j 0.583618+0.222991j 0.441221-0.0347143j -0.048636-0.0900793j 1.10722-0.318448j -0.573833+1.19551j 0.26651-1.64704j -0.837715-0.858775j 0.342583-0.488726j 0.210121-0.426495j 0.90025+0.0946122j -0.473775+0.253695j 1.06941-0.345354j -1.58198+0.284036j -0.673155-0.0815062j 1.13918-0.517801j -0.144776-0.196022j 0.294596+1.55414j -0.56744-0.54441j 0.13836-0.0893251j -0.678503-0.529023j 0.660613-0.610359j 0.192024+1.04786j -0.351137-0.182843j -0.337982-0.286131j 0.851577+0.0970349j 0.319055-0.122258j 0.457319-0.0240258j -0.472028-0.0443039j -0.126256+0.199817j 1.17777+1.03308j -0.30473+0.479921j 1.09-0.0524728j -0.114177+1.71461j 0.202943+0.0775656j -0.0143806+1.21796j -0.991211-1.28951j 1.43702-0.3421j 0.199828-0.162712j 0.446638-0.237838j 0.789443-1.59066j -0.211362+0.718804j -1.60719+0.135639j 
0.0924845+1.93981j 0.568251+1.41741j -0.170032-1.14145j 0.048039-1.09036j 0.137074-1.06581e-14j 0.0186723+0.207108j 0.181646+0.547654j 3.25025+1.94158j -0.802828-0.17362j -0.895158+0.367861j 0.615217-0.569934j -0.666073-0.166845j 0.590454-0.710971j -0.0959143-0.763178j -0.0628086+1.14875j -1.09311-2.53495j 0.716581-0.602267j -0.402138-0.0727533j -2.63751-0.290719j -1.16921-0.789471j -0.353943+0.296565j 1.05082-0.807457j -1.70978+1.09814j -0.0565298+0.233628j 0.309642+0.479947j -0.840958-0.158028j 0.342034-0.695308j -0.794162-0.261501j 0.463834-0.0730241j -1.31257+0.187005j 0.592662+0.311044j -1.70846+0.703095j -0.966004+0.139775j -0.118904-0.98631j -0.825191+1.09592j 0.268757+0.594869j -0.210954-0.563459j -1.18265-1.5642j 0.700245+0.61999j -0.541533+0.732802j -1.36236-0.185563j -0.526669-0.736793j -0.98193-1.20159j 0.0733662-0.520981j -0.454963+0.304042j -1.8557-0.402572j -0.666439-0.0668432j -0.898371-0.191605j 0.44528-0.850551j 0.30411-0.582509j 0.848627+0.650578j -0.652284+0.714431j -0.0652362-0.771741j 0.403249-0.68494j 0.1729+1.05854j -0.512408-1.59649j 0.135592+0.862232j 1.06568+0.573425j -0.222932+0.13466j 0.24301+0.235093j 0.22072-0.292602j -0.109816-0.845846j 0.0228924-0.736859j 0.513258-0.621731j -0.706181+0.273303j 0.6501-0.42598j 0.349899+0.818084j -0.102756+0.596308j -0.412265+0.860593j -0.141114-0.950025j 1.15158+1.04674j -0.777942-1.06063j 0.061061+0.435428j 0.57976+0.073497j 0.5728-0.219989j 0.747464+0.203861j 0.0614912+1.17438j -1.45139+0.467296j 1.15183-1.23294j 0.435323-0.714997j -0.771856-0.153517j -0.210547+0.0440867j -0.0957844-0.637899j 0.113954+1.02004j -1.21342-0.0515343j 0.0407396+0.226911j -0.146277-0.462917j 0.10644+1.76479j -0.28594-0.828755j 0.461137+0.0965826j 0.953399+0.541996j 0.333725+1.85489j 0.288731+0.17918j 0.51393-0.0892657j -0.323745-0.61571j 0.0221125+0.808485j -0.107877+0.41366j 0.26623-0.718094j 0.566173-0.238106j 1.29086-0.375852j -0.125803+0.57458j 0.569474+0.202437j -0.0817558-0.0746602j 1.7404+1.51736j -0.520141-0.370114j -0.305034-0.348893j 0.063036-0.635849j 0.330688-0.157472j -1.13094-0.16046j -0.457172+0.0707353j 0.587268-0.49998j 0.034727-1.97996j 0.503401-1.23124j 0.114067+0.592341j -0.189825-0.242225j -0.330948-0.336409j -0.177992+0.154097j 0.495634-0.560292j 0.130546-0.460092j 1.53141-0.316175j 0.388096-0.29178j -0.477282+0.860014j 0.466557+0.125353j 0.294168-0.93347j -0.352431-1.4474j 0.687214+0.865966j 0.306107-0.377506j 0.199124-0.204251j 0.372266-0.466961j 0.246545-0.34767j 0.226492-0.43456j -1.76522+0.0934487j 1.28903-0.437983j -0.302143-0.263491j -0.431097+0.991801j 0.450967-0.176475j 
-0.0878221+0.0672788j -1.16478-0.882769j -1.43391-1.33467j 0.174156-0.224492j 0.0186723-0.207108j 0.164473+4.41869e-14j -0.36974-2.45034j 0.508993+0.555733j -0.463965+0.0761418j 0.016032-0.450826j -0.637997-0.789071j -1.34088-0.308237j -0.372281+1.18165j -1.26191+1.818j -0.175292-0.659019j -0.70061+0.736274j 0.158448+1.31895j 1.16142+1.13819j -1.68326-2.38765j -0.876561-0.590628j 1.47477+0.604598j -2.59279+0.13518j 0.318276-0.338225j 0.117939+1.11372j -1.16226-0.501092j -0.37165+0.545026j -0.0839124-0.988595j 1.5331+1.33351j -0.618782+0.42968j -0.149616-0.0727059j 0.163168+0.305245j 0.949638+0.340614j 0.689628-1.30784j -0.132235+0.536145j -0.30406+0.0726803j 0.491391-0.660628j 0.818938-1.06767j 0.143061-1.0699j -0.345633+0.0461489j 0.50307-0.777111j -0.100487+0.17371j -0.310549-0.110907j -1.50178-1.71799j -1.08844-0.549526j -0.805586-0.711186j -0.360825-0.146756j 0.0241258-0.666556j -1.049-0.619831j 0.0898988-0.186871j 0.0723117-0.293592j 1.47869-0.566928j 1.17667-1.1099j 1.08842-0.537667j -0.45741-0.186846j 0.314628+0.216046j 0.665022+0.905416j -0.953205-1.17606j -0.197404-1.18064j -0.974232+0.793647j -0.77099+0.791838j -0.0325019-0.0663758j -0.418324-0.241562j -1.59843+0.94163j 0.534468-0.61153j 0.189106-0.526766j 0.398725-0.400987j -0.686998-1.1887j -0.28405-0.0924085j 1.04595+0.438791j 0.805242+0.288803j -0.104243-0.154632j 0.948269-0.279163j 0.872918+0.294171j 0.661991-0.197432j -0.506207+0.363639j -0.238345+0.18604j 0.0642785+0.110163j 0.540459-0.680937j 0.116457+0.304912j -1.13818+0.445608j 1.26989+0.391378j -1.10701-0.486156j -0.564638-0.651547j -0.964861-0.34721j -0.761155+0.448554j -0.926689+1.34328j 0.102838+0.170734j -0.173104-0.793967j 0.0594399-0.916737j -0.0515366-0.568141j -0.199369+0.460853j 0.446164+0.394319j -0.28106+0.0285443j 0.708365-1.01768j -0.33576+0.44402j 0.311114+0.526706j -0.432655-0.0965965j -0.30719+0.128246j 0.0375677-0.0841735j 1.50048-0.953183j 0.524425+0.396148j -1.16597+0.332134j -0.296071-0.996327j 0.0620949+0.187751j -0.577569-0.447401j 0.789998+0.361274j -1.33108-1.03257j 0.527615+0.550488j -1.12017-0.720213j 0.538325-0.191187j -0.465062-0.723222j 0.201189-1.30721j -0.619547+0.669376j -0.25272-0.639341j 1.19338-0.369905j 0.849291-0.480041j 0.832041-0.552446j 0.469639-0.60603j 0.475764+0.376511j 0.970568+0.0791842j 0.0554077-1.02468j 0.124089+0.535144j -0.833064-0.510832j -1.24516+0.729115j 0.381004+0.158537j -0.798121+0.53445j 0.247486+1.34807j -0.490446+0.159883j 0.706522-0.124614j -0.646663+0.956922j 0.866574+0.832384j 0.715437+0.234508j -0.278082-0.758345j -0.159842-0.596038j 1.21411-0.941832j 1.45414+0.384343j 
0.164239+0.05876j -1.48712+0.660575j -1.79906+0.787367j 0.250043-0.0638222j 0.181646-0.547654j -0.36974+2.45034j -0.203233+7.54952e-15j 0.10386-0.0247614j 0.281402+0.200675j 0.197128+1.36133j -1.79445+0.0555847j 1.83396-0.868979j -1.03607+1.26552j 0.972809+0.440627j 0.469363-1.07207j 1.34574-2.41671j -0.0885723+1.38766j -0.686415-1.53046j -1.34252-2.11866j 0.771254+0.407251j -0.737153-0.118891j 0.994168+0.0547996j 1.1551-0.721446j -0.413453-0.268144j 1.18955+0.209592j -0.0196581+2.2836j -0.001305+0.740769j 0.338648+0.632521j -0.751001+0.415491j 1.74047-0.389774j 0.327938-0.40258j -1.31739-0.722848j 0.903444+0.272958j -0.321288+0.399048j 0.205656+0.439363j -0.733776-0.250224j -0.79832+0.334252j 0.423043-1.74492j -0.258865-0.152664j -1.2204+0.612779j 0.0877355+0.180493j -0.417387+0.199827j 0.619375-1.3286j 0.454691+0.863157j -0.816989+0.0405812j -0.0114383-0.169692j -0.792582-0.824148j 0.635719+1.27423j 0.0475491+0.211715j -0.233602-0.1711j 1.12433+0.700637j -1.09587+0.107403j 0.480226-0.71628j -0.804523+0.240413j -0.0322682-0.170672j -0.846548+1.33218j 0.168883+0.96946j -0.632079-0.752103j 0.526404-0.455137j 1.19756-0.232177j -0.837156-0.677982j 0.174875+0.465178j -1.53849+0.629565j -1.04252-0.168075j 0.255748+1.17665j -0.496124+0.448597j 1.03478-0.901178j 0.282404+0.35472j -0.913578-1.14065j 0.376481+0.309282j 0.0633068-0.494614j -1.10042-0.710239j 0.780097-0.357859j -0.419762+0.133363j -1.14189+0.941375j -0.194896+0.289497j -0.170668-0.390867j 0.687173+0.641136j 0.776158-0.280456j 1.73425+0.496285j 0.0728982+1.2337j -0.586287-0.654158j 0.269959+0.288853j -0.296194+0.580467j -0.0310849-0.451767j 0.976609-0.206503j 0.116021+0.199195j 0.00314341-0.17397j -0.820769+1.21055j 0.0517048+0.678319j -0.224656+0.96585j 0.305912+0.383125j -0.325177+1.00052j 2.0227+0.512326j 0.677432-0.143872j -0.702946+0.308742j -0.684143+0.114338j 0.178387+0.391916j 0.171136+0.29658j 0.926298+0.654852j 0.0442046-0.539388j -0.860484-0.833172j -0.694131-0.157349j -0.649171+0.150681j -0.14627-0.332009j -0.293969-0.577097j 0.427431-0.749087j 0.247663-0.235915j 0.368444+1.29567j -0.206419-0.839946j -0.211759+0.522683j 1.49345-1.28394j -1.13661+0.292792j -0.430165+0.561989j -0.560785-0.237386j -1.03603-0.479181j -0.386616-0.0902701j 0.769607+0.452305j 0.188561-0.267858j 1.29393+0.653631j -0.547525-0.234403j 0.906895+0.00609537j -0.253155-0.000653646j 0.758723+0.120208j 0.338733-0.347789j 0.505504-0.512914j -0.57962+0.69709j 0.693714-1.05764j -0.310583-0.18006j -0.3835-0.22037j -0.525239-0.527433j 0.512404+0.145919j -1.62566-0.998533j -0.54324+0.398123j 0.119527-0.179858j -0.835516-0.206405j 
1.10728-1.69918j 0.830495-1.14028j -0.454368+1.08895j -0.739431+0.291541j 3.25025-1.94158j 0.508993-0.555733j 0.10386+0.0247614j -0.0390018-8.99281e-15j 0.363712+1.46875j 0.465849-0.799325j -2.21859-0.523j -0.220572+0.39267j 0.888222-0.538833j 0.848041+0.343207j -2.4584+1.38457j -0.42703+0.650822j 1.39968-0.538414j -0.161738-2.33206j -0.50226-0.106197j 0.190303-0.600642j 0.413669-0.971515j -0.78297+0.101934j 0.344885+0.75332j -0.802614+0.14067j -0.411204-0.77624j -0.364556+0.623718j -0.150724+1.03139j 0.225523+1.42118j 1.03246+0.681787j -1.0256+0.296984j 0.409351+0.209322j -0.235476-0.148873j -1.01999+1.27218j 1.03109+0.000421105j 0.533523+1.03033j 0.313207+0.400655j 1.28889-0.569542j -0.581285+0.113614j -1.25628+1.37888j 0.15238-0.69535j 1.04505-0.465758j 0.0222584+0.479595j 0.342907+1.25397j 0.514276+0.642888j 0.413472+0.691584j 0.409592-1.81933j -0.20323-0.229003j 0.259778-0.683522j -0.362984+0.811175j -1.46671-0.809321j 0.898111-0.812786j -1.28585+0.436825j 0.641534-0.401423j 0.313956-0.337587j 0.865729-0.000563529j -0.621075+0.176951j -0.777272-0.628543j 0.639048-0.307015j -0.468286-0.374019j -0.909497-0.15188j 0.0214651-0.157428j -0.128945+0.225351j -1.74597-0.733525j -0.907162+0.521972j 0.435115-0.0621551j -0.0540395+0.369663j 0.425208-1.13995j 0.798754+0.669306j -0.399724-0.0173187j 0.127947-0.586909j -0.18834+0.614951j 0.296487-0.736407j 0.544512+0.905212j -0.133057-0.24206j 1.03041-0.0649306j -0.131157-0.0797427j -0.585577+0.316339j -1.76675+0.023158j 0.0112787-0.740133j 0.119148-0.1997j -0.390732-0.0739848j 0.516358+2.1288j 0.440307+1.23441j -0.518076-1.05578j 0.142042+0.416644j -1.43237+0.148922j 0.626922-0.0254023j -0.920583+0.983734j -0.409602+0.0470401j 0.252014-0.486456j -0.225492+0.0986371j 1.07406-1.63761j 0.362223+0.0480003j -1.23204-0.0446286j -0.186421+0.697566j -0.830376-0.502134j 0.181785-0.35906j 0.590156+0.735749j 1.20212+0.333188j -0.659825+0.561322j 0.29592-0.923034j 0.109821+0.896747j -0.42556+0.888543j -0.0259208-1.05015j 0.564221-0.132052j -0.297924-0.818226j -0.0703503-1.31545j 0.689607-0.506439j 0.308208-0.594934j 0.405706-0.356259j -0.627434+0.333289j -0.46363+0.138086j 0.341797+0.637898j 1.76677+0.298926j -1.07094-1.16653j -0.343604-0.491919j 0.349026+0.357936j 0.471483-0.670156j 0.0448447-0.228315j 0.199865+0.949925j -0.763171+0.237538j -0.844923+0.207128j -0.765395-0.191259j 0.444884-1.37085j 0.536153+0.133658j 0.344252+0.331455j -0.536646+0.785384j -0.0682511-0.299764j -0.669127-1.42569j -0.507526-0.324189j 0.619071+0.807645j -0.154656+0.408188j 0.187043-0.411078j 0.179005-0.859245j 0.418886-0.00914325j -0.0537697+0.455935j 
-2.09875-0.150874j -0.833454-1.17026j 0.382638+1.04345j -3.72575+0.747496j -0.802828+0.17362j -0.463965-0.0761418j 0.281402-0.200675j 0.363712-1.46875j 0.00547142+5.83561e-15j 1.48853+1.95785j -0.677352+0.153012j -2.47896-1.23225j 2.00893+0.146423j 0.656635-1.32382j -0.0663617+0.408074j 0.130814-0.671521j 1.2182-0.0865584j -0.561041+1.4306j -0.48376-0.952845j -0.621898+0.681912j -0.0869743+0.489658j 0.429684-0.284853j 0.657652+0.675841j 0.337882-0.229376j 0.625621+0.608034j -0.653283+1.01846j 0.416033-1.96084j -0.837951+0.422764j 1.46378-0.516718j -0.569352-1.01064j 1.34557+0.0492702j 0.588667+0.382095j -0.147382-0.22265j 1.52474+0.541706j 0.279656-1.88844j -0.215869+0.217764j -1.13961-0.62881j -0.453634+0.719081j -1.19836-0.460655j -0.802357+0.711936j 0.846808-0.640188j 1.11207+0.509155j -0.44033+0.221963j 0.0151126-0.593878j 0.46506+0.244408j 1.44219-0.453531j -0.637682-0.350566j -0.874448+0.374417j 0.164462+0.770297j 0.480533+1.15818j 1.00723+0.427063j 1.06538+0.22024j 0.276009-0.546197j -0.416354-0.374088j -0.478771-0.0763601j -0.740441-0.382373j 0.342895+0.650088j 0.268728-0.316926j 0.254651+0.320713j 0.990027+0.987545j 0.120608-0.785587j 0.297222-0.130415j -1.09476-0.555256j 1.62532-0.120494j -0.615691+0.796141j 0.490384+0.491688j 1.20279+0.798629j -0.0168081-1.7962j -0.0536357+0.462046j 0.226227+0.402633j 0.255274+0.438909j -1.28279+1.11306j 0.885207-0.0932682j 0.330456+0.65431j 1.40048+0.220292j -0.752531+0.0927999j -0.845194+0.0801027j -0.242566-1.03588j -0.885181+0.643054j -0.577731+0.103653j 0.549712+0.386171j -0.202893+1.81332j -0.284614-0.320885j 0.0767682+0.722076j 0.842087-1.33533j 0.940403+0.835837j 0.317964-0.367063j -0.44729-0.146459j 1.54017-0.142611j -0.621708+0.00697775j -0.399751-0.483482j 0.987142+0.171326j 0.735155+0.0641505j -0.499652-1.71182j 0.910978-0.563245j -0.458189-1.15452j -0.630548-0.654385j 0.553188+0.29117j -0.498403-0.735594j -0.480877-0.311203j -0.736604+0.22121j -0.540639+0.350683j 0.20062+0.488281j 0.766226-1.66101j -0.568786+0.50228j 0.487986-0.0918078j 0.904398-0.47719j -0.472969+0.105229j -0.750897+0.117479j -0.0932119-0.667485j 0.493904+0.18588j -0.412742-0.177934j 0.240542+1.25269j -0.181472+0.172155j -0.495614+1.19295j 0.373782+0.738521j -0.162543-0.392424j 0.643571+0.812165j 0.0451047-0.320959j 0.183428+1.42951j -0.027401-0.0243027j 0.0726673+0.524653j 0.360629-0.164912j -1.11573+0.493423j 0.219637-0.623134j 0.193437+0.490293j -0.270438-0.103005j 0.620678-0.790318j -0.0073159+1.04772j 0.134176-0.0485864j 0.136562-0.666639j -0.344423-0.00536931j 0.0717161-0.663485j -0.419427+0.266456j -0.0530719+0.321435j 0.10716-0.256622j 
