-0.138544+2.4078e-15j -0.91837+0.000623132j -0.0111844-0.000168056j 0.127777-0.00666353j 0.0968013-0.00237422j 0.0750195-0.00661908j -0.0201779+0.00189639j -0.10385-0.000611123j -0.00186648-0.000457116j 0.00206302+0.000380347j 0.00729591+0.000135643j 0.0319991+0.0031621j -0.00891928-0.00139663j -0.0226102+0.00706809j 0.0388121+9.89968e-05j -0.0419213-0.00103808j -0.0443956-0.00595816j 0.0234123+0.000435638j 0.0141444+0.0184651j 0.017838+0.000306779j -0.0253731-0.00637382j 0.00941653-0.00817269j -0.000155712+0.00490692j 0.00557769-0.00407407j -8.55217e-05-0.00901435j 0.00314389-0.00194681j -0.0126277+0.0035732j 0.001965-0.00010749j 0.00831532-0.0282718j -0.000900572+0.0144449j -0.0015847+0.00349973j 0.0144943-0.0257143j 0.00595031+0.0136782j 0.000250828-0.00997108j 0.0175053-0.00609524j -0.0124834+0.000215126j -0.0160972-0.0245715j 0.00817112-0.0244137j -0.00117831+0.0295868j -0.0305325+0.0027887j 0.0150418+0.00484022j 0.0176383-0.0174215j -0.00858264+0.0211493j 0.00432791+0.00529697j -0.00657108-0.00901606j -0.00387651+0.0163969j -0.0228535+0.00970292j 0.00885336-0.00120387j -0.00504663-0.0042473j -0.00623211+0.0156009j -0.00196158-0.0185442j -0.00593148+0.0162654j 0.00674993+0.0277057j 0.0027074-0.00496454j -0.0337913-0.021603j -0.00523981+0.0255257j 0.0234083+0.0139921j 0.00316415-0.0461191j -0.0041614+0.0257895j 0.000634549-0.00735867j 0.0107422+0.010805j 0.00461862+0.0122528j 0.00887916+0.0118485j -0.00823437-0.0103745j 0.00694437+0.00121787j -0.002232-0.00737596j 0.006375+0.0102933j 0.00509166-0.0138212j -0.00186049-0.0237823j 0.0155218+0.00448317j -0.0089417-0.00226396j 0.0115271+0.00287848j -0.00012873+0.00484285j 0.00780837-0.00322931j -0.00655552+0.0049331j -0.00964405+0.00533863j -0.00247889-0.00923971j -0.00581373+0.000533697j -0.00197884+0.0114912j 0.00759127-0.00812543j -0.00136676-0.0154794j -0.01483-0.000148532j 0.00633784-0.0145128j -0.00901019-0.00614106j -0.000176925+0.00771502j 0.0316032-0.00560262j -0.0133436+0.00165553j -0.00634795-0.0109028j 0.00209832-0.0104656j 0.000694824+0.00176829j -0.00177255-0.000819727j -0.0151385-0.0119673j 0.000477305-0.00675757j -0.0162194+0.00668628j 0.0145109-0.0164776j -0.00915703+0.00229395j -0.0248215-0.00575299j 0.0146585+0.00140242j -0.0231235+0.00513971j 0.0085505-0.0121072j 0.00622568+0.00810921j -0.00719524+0.00283251j -7.22888e-05-0.00867965j -0.00107387-0.00633407j 0.00178776-0.00435362j -1.40476e-05+0.00107615j 0.000489311+0.00172912j 0.00225935+0.000749043j -0.000774688-0.00373234j -0.00240641+0.00443038j 0.00513727+0.00212413j 0.00016509-0.000799641j -0.0022018+0.00547993j 0.00289699+3.60877e-05j 0.0039138-0.00553748j 0.000570213-0.00650894j 0.00122142+0.00264705j -0.00104663+0.00391801j -0.00275726+0.00727277j 0.000928222+0.0032919j 0.00376558-0.00266209j -0.00417643+0.00499003j 0.00562697-0.00216239j -0.00822017+0.00262746j -0.00261269-0.00262869j -0.000915823+0.0102365j 0.00341305-0.000631861j -0.00810339+0.0079338j 0.0046571-0.0105021j -0.0057538-0.000985134j 0.00155731-0.0100704j -0.00315614-0.0157375j 0.00616332-0.00391516j 0.00591317-0.0034381j -0.00640207+0.0226505j 0.0149379+0.00320998j 0.0134751+0.00641168j 0.0134146-0.00498553j -0.00185381-0.00149261j 7.63546e-05+0.00946858j -0.000918762-0.00754979j 0.000727196-0.00399872j 0.000527396-0.00263082j 0.000684713-0.000207318j 0.00326531-0.00504977j 0.00289022+0.00586646j 0.00481856-0.00372212j -0.0027255-0.00722156j 0.00230735+0.00735597j -0.00404971+0.00411227j -0.00443385+0.0147163j 0.00747668-0.00456258j -0.00544642+0.00355288j -0.0247634-0.0122974j 0.0053694-0.00327315j 0.00637581+0.0146888j 0.0160205+0.00114106j 
-0.91837-0.000623132j 0.168289+5.30045e-15j 0.268646-0.00696398j 0.124737+0.00796727j 0.0270497-0.00889894j -0.00227623+0.0029468j -0.0333732-0.000948226j 0.0456777+0.00267825j -0.0202601+0.000155081j -0.00910899+0.00303814j -0.00235731+0.000307009j 0.00449237-0.00290701j -0.0436529-0.00625207j 0.0323473-0.00240442j -0.0304463+0.00390868j 0.00475396-0.00101044j -0.0226682+0.00919932j -0.0687307+0.000467498j -0.00418985-0.0218655j -0.0221138+0.0195174j 0.0249097-0.00504165j 0.0232458-0.00185193j -0.0496662-0.00459997j 0.02101+0.00600417j 0.0135311+0.00753353j 0.0229032+0.00373222j -0.0163093-0.00378084j 0.0225645+0.0175631j 0.0105285+0.00282356j -0.00513255-0.0113406j 0.02066-0.000591573j 0.000975442+0.0312789j 0.0102461-0.0027997j -0.00435805-0.0013305j 0.00261061-0.018264j -0.00694301-0.0017088j -0.00846471-0.0198678j 0.0113828-0.0323126j -0.00310547+0.001656j -0.034891+0.0249618j 0.00693533+0.0166707j 0.00207091-0.0117935j -0.016322+0.00193995j 0.00676605+0.0283253j -0.00595845+0.00338622j -0.0291488+0.00287251j -0.00146777-0.0130662j 0.00607859+0.00162823j 0.00218237-0.0039473j -0.00869538+0.00774485j -0.00937291-0.00486345j -0.000125838+0.0180251j -0.00181647-7.78415e-05j 0.00253151+0.000726129j -0.0210641-0.0292837j -0.00972252+0.0131045j 0.0143469+0.00669919j 0.00765647-0.0165677j 0.0147036-0.00377801j -0.0110653-0.00247287j 0.00392379+0.00597016j 0.00733826-0.0140717j 0.00144943+0.00314676j -0.00408989-0.00827696j -0.000171669+0.00226825j -0.00605148-0.00392084j 0.0059444+0.00958102j 0.00561848-0.00780098j 0.0238525-0.0212194j 0.026648+0.000400111j -0.0195782-0.00332799j 0.00617491+4.34463e-05j 0.00550526+0.000120089j 0.0106348-0.00105057j -0.0164303-0.00171561j -0.0281018+6.01683e-05j -0.0222489-0.00883284j -0.00624878-5.66433e-05j 0.00399706+0.00548211j 0.00433095+0.00352119j 0.00510583-0.00992835j -0.00696523+0.00389126j 0.0074564-0.0117479j 0.00419435-0.00170243j 0.00365237+0.000169943j -0.00428367+0.00252114j 0.00362808+0.000152399j -0.000502115-0.0120389j -0.00130473-0.00169812j 0.00365728+0.00114154j 0.00625336-0.00226454j 0.000643235+0.00577682j 0.000397265+0.00362006j -0.00542371-0.00127635j 0.00254079-0.00652046j -0.00183101+0.00660954j -0.000411513-0.0082991j 0.00309613+0.00786286j -0.00281601-0.00639395j 0.00527428-0.000643869j -0.000438451-0.000562976j -0.00445108-0.00172337j 0.00185125+0.00378895j -0.00194248-0.00167006j -0.00180089-0.000778341j 0.00099984+2.7753e-05j 0.00160762+0.00212485j -0.00093+1.59964e-05j 0.00210573-0.00533356j -0.000469619+0.00178973j -0.000509533+0.00491485j 0.00159132-0.00209045j -0.000742923+0.000321519j -0.000209547-0.0030433j 0.00188222+0.000274686j -0.00147993+0.000715853j -0.000417445+0.00289005j -0.000555068+0.00060398j -0.00348327+0.00577881j 0.00111092+0.00363896j 0.00124281+0.000903558j -0.00332668+0.000582983j 0.00057434-0.000445184j -0.00540218-0.00256985j -0.00237403-0.00205504j -0.00123591+0.00714514j 0.00013069+0.000147787j -0.0041685-0.00528993j 0.00162407-0.00130997j 0.00181324-0.00198133j 0.00463724-0.00148802j 0.00300713-0.00631833j 2.84196e-05-0.00514457j 0.0024131+0.0014024j -0.00262695+0.00466263j 0.00125975+0.00436471j 6.99442e-05+0.00932228j 0.0037309+0.000271977j -0.00139228+1.21573e-05j -0.00605002-0.00148512j 0.00457137-0.00021176j 0.000975648-0.00197474j -0.00101241-0.000587013j 0.000312626-0.000213086j 0.00349605-0.0018254j -0.000863605+0.00271547j 0.000199607-0.000144342j 0.00324422-0.00306998j -0.000278445+0.00250916j -0.00125749+0.00519794j -0.00426223-0.00065483j -0.00174806-0.000131169j 0.00165661-0.00501312j -0.000501013-0.00804744j 0.00295058+0.000536192j -0.00785235-0.000452275j 0.00409843+0.00430465j 
-0.0111844+0.000168056j 0.268646+0.00696398j -0.0874567+7.16441e-16j -0.0858626-0.00501038j 0.12186-0.00237227j 0.0807561-0.00171453j 0.0137235+0.00238339j 0.0056097+0.00493832j 0.0214919+0.00386639j -0.00677254+0.00352324j -0.0108081-0.00119551j 0.0133057+0.00185693j -0.142723+0.00496446j 0.154824+0.00491969j 0.0344034+0.000747507j 0.13861-0.00124339j 0.0250825+0.00183713j 0.137873+0.000575794j 0.033979+0.00410427j 0.0138369-0.00441237j -0.000485454+0.0018565j 0.0315576-0.0261203j -0.0113039+0.0413784j 0.00262049-0.00379818j 0.0125808-0.016717j 0.0199647-0.0112966j -0.015616+0.019228j 0.0121313-0.00436265j -0.037849-0.0331375j -0.0387684+0.00376681j 0.00640051+0.0137106j 0.00477655-0.0143311j 0.0343769+0.00253005j 0.00120884+0.0086918j 0.0180717-0.00581704j 0.00467083-0.034688j -0.0330444+0.00692314j 0.0331752-0.0159895j -0.00710129-0.00668271j 0.0312644-0.0141099j -0.0034094-0.00446808j -0.01461-0.00404667j 0.00469086+0.00630037j -0.00293608-0.0208538j -0.00255394-0.0199697j -0.0121252+0.015383j 0.00288873+0.00718908j -0.0129061+0.00169714j 0.00115997+0.00145872j 0.0170312+0.00661815j 0.0128005-0.00720475j 0.00239451-0.0192535j 0.0142767+0.0201996j -0.0419579+0.00391628j -0.00366176-0.00306009j 0.0031375+0.021162j 0.00524765-0.0326965j 0.00508278-0.0581407j -0.0728987+0.0810912j -0.0044454+0.0566508j 0.0991126+0.108485j 0.0610853-0.0232321j 0.0500582-0.00327012j -0.0685075+0.0157754j 0.0511564+0.00382976j -0.0178849+0.01179j 0.00863555+0.00359222j 0.00263297-0.0374578j -0.0671614-0.00519179j 0.00102075+0.0110349j -0.00666721+0.00799268j -0.00591776+0.0118252j 0.00246735+0.00580805j 3.48913e-05-0.014364j 0.00405065+0.0131044j 0.0103418+0.000334989j 0.00070543-0.0145594j -0.00499634-0.00440799j 0.00432078+0.0141445j -0.00181331-0.0200907j -0.0106372-0.000858971j -0.00401827-0.0233459j 0.00894134+0.00104758j 0.012692-0.00420679j 0.0206972+0.0235037j -0.0075764-0.0271709j -0.00540671-0.002039j -0.0144217-0.00587474j -0.0182109-0.0149286j -0.00494798-0.0136931j -0.0275692-0.00060465j 0.00112425-0.046502j 0.0191302-0.0222331j -0.0227628+0.0347888j 0.0134572-0.0309252j -0.00189971-0.056568j -0.0196588-0.0181447j 0.0381203+0.00174044j -0.0814997+0.0708102j -0.0139574-0.0547432j 0.0270606+0.0474031j 0.00168782+0.0266921j -0.00747574-0.059167j -0.00174431-0.00847428j -0.00296858-0.0185352j -0.0155043+0.0179478j 0.00220162+0.00888289j 0.00133377-0.00109797j 0.00675171+0.0022248j -0.00242947+0.0142376j 0.0231637-0.00212392j -0.00491691+0.00700844j -0.00326046+0.00505929j 0.00910301+0.0148434j 0.0110871-0.0278117j -0.00422194-0.0143102j 0.00757708+0.00826447j 0.00163891+0.011072j -0.00721116+0.00500258j -0.000778285-0.00635889j 0.00511759-0.0225842j -0.00825256+0.0275897j 0.0100227-3.14267e-05j -0.0178062+0.0190918j 0.0106242+0.00136278j 0.00299183+0.0290353j 0.00209361+0.000436058j -0.0124211+0.0443944j 0.000996985-0.0340723j -0.0196657-0.00674863j -0.0172641-0.0496808j -0.0157164-0.0217351j 0.0325047+0.0170257j 0.0240734-0.0302506j -0.00917131+0.101987j 0.0437147-0.000168854j 0.0464142-0.010405j 0.0310655-0.0134764j 0.00267539-0.00758654j 0.0355342+0.0332733j -0.0337214-0.0268916j -0.000152975-0.0106275j 0.00965903-0.0127133j 0.00260578-0.000558582j -0.00188993-0.0169047j 0.0106836+0.0113798j 0.0234099-0.0173323j -0.0308853-0.014344j 0.0135816+0.0303273j -0.0196372+0.0010283j 0.0101626+0.0630429j 0.0494648-0.021965j -0.0375814+0.053916j -0.121627-0.0195261j 0.0117308-0.0192445j 0.0836169+0.0712937j 0.062312-0.0105091j 
0.127777+0.00666353j 0.124737-0.00796727j -0.0858626+0.00501038j 0.096661-1.94983e-15j 0.0473041+0.00373331j 0.00860411+0.00610734j -0.0230174-0.00131181j -0.017326-0.00296751j -0.158537-0.00240001j 0.00552183-0.00237696j 0.0315082-0.00128127j -0.0675924+0.00337218j -0.0201682-0.00299739j -0.196247+0.00652763j -0.318434+0.00906037j -0.0749517-0.00111472j -0.0876276-0.00625689j 0.0290365+0.0072767j -0.00453744+0.00862792j 0.0142445-0.0135183j 0.0260347-0.0264322j 0.0108468+0.0285797j -0.0128905-0.00538471j 0.0129997+0.00659989j 0.0338016+0.0018898j 0.0484723+0.0131816j -0.00775978-0.0148839j 0.00205612+0.0367058j 0.0616243-0.0587953j 0.0422243-0.00625843j -0.0315319+0.0510192j 0.0735446+0.0253845j -0.0475485-0.00640383j -0.0350072+0.00542336j 0.0233444+0.0141983j 0.0586457+0.0185372j -0.0180295-0.00240432j 0.0470594-0.00967907j -0.0151727-0.000623676j 0.0489853-0.000449111j -0.00188185-0.000569859j -0.002017-0.0132321j -0.0156368-0.0104829j 0.0118182-0.0285488j 0.00682721-0.0211297j -0.0237253+0.00832229j 0.0134913-0.0319276j -0.0120381+0.00527951j -0.000123928-0.00196084j 0.0157531+0.0435042j -0.010104+0.00874078j 0.00237824-0.0140502j -0.00440904+0.0331156j 0.00291054-0.023193j 0.0207514-0.0226121j 0.00542564+0.0360159j 0.00458498+0.0368131j 0.0466318-0.0388801j -0.0114108-0.089254j -0.0760796+0.0337173j -0.00646901+0.0679316j -0.0508735-0.0346831j 0.00108501+0.0225387j -0.0240292-0.0105136j -0.0103776+0.0131914j 0.0048336-0.00828461j -0.0155795-0.00528169j 0.013081-0.0296079j 0.00826566-0.0262182j -0.018155+0.0274015j 0.0062398-0.0149572j 0.0126524+0.0100617j 0.00681914-0.0037267j -0.0087476+0.000765519j -0.00937468+0.00377975j 0.000548358+0.00710056j 0.0094592-0.00384026j 0.00286769-0.00417101j -0.0105919+0.00996467j 0.00905357-0.00682325j 0.00818052-0.00537826j 0.00691498-0.00960346j -0.000579739-0.00641184j 0.00381937-0.011572j -0.0141437+0.0132594j -0.000721585-0.00854342j -0.00312224+0.00173724j 0.00791249-0.0187082j 0.00760877-0.0065943j -0.0178795+0.00731839j 0.0220198-0.00240494j -0.00611614+0.014857j -0.0141333+0.0543273j -0.019554-0.0095384j 0.0264333-0.00393757j 0.0241745+0.0411153j 0.030062-0.0599867j 0.039699+0.122608j -0.0374011-0.0176439j 0.024546+0.0226706j 0.0108546+0.00721433j -0.039263+0.00314653j -0.00244778+0.027701j -0.0160664+0.000881604j 0.0158975+0.0330194j -4.2782e-05-0.00691566j 0.00452289+0.00484483j 0.00384286-0.0191309j -0.00200752+0.00479062j -0.00545752+0.0073105j -0.00395665+0.0252206j 0.000489539-0.0034462j 2.2841e-05+0.0171172j 0.0177084-0.0186969j 0.00915303+0.0191447j 0.000514021-0.00675042j -0.00214821+0.0333222j 0.00549116-0.00776741j 0.00222616+0.0119024j 0.00308554+0.00254461j 0.0071027+0.00269423j -0.0298548+0.00747912j 0.023532-0.0198174j -0.0290699-0.013223j 0.00614279+0.0302413j 0.00508206+0.0256832j 0.0059265+0.0103081j -0.0548476-0.0126812j -0.0198462+0.0212085j -0.00380355-0.0220551j -0.00323186-0.00131773j 0.0113328-0.0358779j 0.00919396-0.0278334j 0.00816211-0.00679741j -0.0169352+0.0462717j 0.0317106+0.0404317j 0.0262669+0.0923854j 0.0533464-0.0226409j -0.0248608+0.00515441j -0.0577492-0.0157266j 0.044992-0.00754809j 0.00755749-0.013975j -0.00384603-0.0100214j -0.00328354-0.00258193j 0.0292125-0.0254878j -0.0310538+0.0278654j -0.00357654+0.00358312j 0.022794-0.0164554j -0.0066486+0.0348389j -0.0134478+0.0537359j -0.0438033-0.0185959j -0.00581865-0.00417928j 0.0222025-0.0381536j -0.0371579-0.0779556j 0.0426806-0.00189199j -0.0800213+0.000756798j 0.0716112+0.0462736j 
0.0968013+0.00237422j 0.0270497+0.00889894j 0.12186+0.00237227j 0.0473041-0.00373331j -0.19754+1.61156e-15j -0.163784+0.0023633j -0.0230531-0.000111926j -0.0175973-0.0011625j -0.0295951+0.00162823j -0.0464417-0.000622146j 0.000564677-0.000160104j 0.120666-0.000558087j 0.107094+0.000356722j -0.375837+0.0082571j -0.103715+0.0101394j -0.153109+0.00247748j -0.0145641-0.00780429j -0.199001-0.000612263j -0.0330171+0.00238696j -0.0518603+0.00545676j -0.0135197+0.00765709j -0.0412709-0.0106287j 0.0268606+0.00589392j -0.0122562-0.0100516j 0.000250689+0.00112153j 0.0216067-0.00543014j 0.00478969+0.0162853j -0.0214256-0.00876315j -0.00230286+0.0257068j 0.0923141+0.000131821j 0.00341258-0.0242945j -0.0288875+0.00555081j -0.0524618-0.00275151j -0.047093-0.00137139j -0.0202997+0.020991j 0.017546+0.0168861j 0.0079106-0.00554014j -0.0307195+0.00726933j 0.0221516+0.0097821j 0.000657446-0.00131327j -0.00916988+0.00965463j 0.0482392-0.00758104j 0.00113909-0.0214889j 0.00467823+0.0199298j 0.0126493+0.0253187j 0.0030253+0.00170667j 0.0116081+0.0035178j 0.000960242-0.00805749j 6.47592e-05-0.015095j -0.0304316-0.00036395j 0.0168812+0.035328j -0.0262129+0.0220533j -0.00875949-0.0178649j 0.0317755-0.00468567j 0.013309+0.0138539j -0.000821329-0.000801893j -0.00462334-0.00462336j -0.0207009-0.0351736j -0.0135344+0.0528427j -0.00826358+2.00014e-05j 0.0137111+0.0501764j 0.0194159-0.0188643j 0.0403899-0.00458074j -0.0288882-0.0126982j -0.000573858+0.00250451j -0.026253-0.000150031j -0.0032263+0.00943722j 0.0014866+0.00955805j -0.0219919-0.00937541j -0.0212725-0.00762593j 0.0176107-0.00073001j -0.00772457+0.00392243j -0.000377193+0.00110301j 0.00706644+0.0195321j -0.00172507+0.0033408j -0.00105341-0.0122435j -0.0089202-0.00140883j -0.000591645+0.00427769j 0.0111377-0.00818962j 0.0050949+0.00799055j -0.0013655+0.000714418j 0.00140086+0.0185746j -0.0300383+0.00016468j -0.0043605+0.0100334j -0.0100091-0.0139674j -0.00650885+0.0273108j -0.0026528+0.0122274j 0.0108738+0.00436753j 0.00275499+0.0120324j 0.00306935+0.012753j 0.0157902-0.016927j -0.0134523-0.0103087j 0.00708404-0.0112831j 0.00148849+0.0261448j 0.00209207+0.00172358j 0.0100529+0.0674335j -0.00920726+0.0217727j 0.005575+0.010795j -0.00710072+0.00675662j 0.00277296+0.0138494j 0.00166165+0.0165157j -0.0197374-0.0209382j -0.00883138+0.00453752j 0.00546939-0.00419055j -0.00673769+0.0101962j -0.00291001-0.000742429j 0.000965177+0.00963927j -0.00408695+0.000860858j -0.00691072+0.0024735j 0.00655547-0.00044277j -0.0090466-0.0230115j 0.00649853-0.00149444j -0.00287325+0.00214448j -0.0086842-0.0122575j -0.00623287+0.00941512j 0.00999577+0.0169053j 0.00202661-0.00237322j 0.00622615+0.00480255j 0.00356216-0.00251576j -0.000394091+0.00735315j -0.00988067-0.00175327j -0.000792553-0.0278603j -0.00414079+0.00548068j -0.00723195+0.00462527j -0.0050473+0.000255684j -0.00235108+0.0193314j 0.00272239-0.0213064j -0.00454213-0.012439j 0.00108812-0.02639j -0.00263567-0.0247472j 0.00299669-0.0431682j -0.0273509-0.00430032j 0.00911138-0.0138216j 0.0204899-0.0124237j -0.00514293+0.0242153j -0.00293621-0.0278053j -0.0123006+0.0212316j -0.00133724-0.00712777j -0.00120634+0.00569354j -0.0073198-0.0075078j 0.00656819-0.00133288j -0.000819408+0.0012637j -0.00488811+0.0066314j 0.00362736+0.00326265j 0.00972619+0.00118238j 0.0115467-0.00537261j -0.00325729-0.000779407j 0.00158862-0.00344992j 0.00803104-0.00993391j -0.0156556+0.026534j 0.00893241+0.00531168j -0.0205876+0.0065299j 0.00581358-0.0308583j 0.00631626-0.00633082j 0.00279358+0.00638531j -0.019821-0.0274026j -0.00697035+0.0119586j 
0.0750195+0.00661908j -0.00227623-0.0029468j 0.0807561+0.00171453j 0.00860411-0.00610734j -0.163784-0.0023633j 0.13359-4.19846e-15j -0.0511224+0.000621293j 0.130085-0.00374231j -0.0975827+0.00133079j 0.31437+0.00189536j 0.0473098-0.000493908j -0.00452597+0.000206044j 0.320586-0.000624027j 0.27435-0.00148453j 0.123673-0.00290598j -0.0365632+0.00618945j 0.0316213-0.000284351j -0.105316+0.0023338j 0.0472401-0.00471006j -0.0238296-0.0156528j -0.0237623+0.0109007j -0.0523872+0.0114079j -0.00739812-0.0214713j -0.00970129+0.0044061j -0.00660985-0.00046307j -0.0300911+0.00648244j 0.012161-0.00214354j 0.0393101+0.0271549j -0.0111651-0.018346j -0.112569-0.00278508j -0.0328746+0.0407j 0.0434775+0.00680419j -0.0530701+0.00555621j -0.00939595+0.00657614j -0.0274024-0.00214524j -0.0111109+0.0210304j 0.0166205+0.00848066j -0.0195251-0.00739009j -0.0279375+0.00980409j 0.00613514-0.00867387j -0.0185079+0.00605653j 0.0435763-0.00861688j 0.00656967-0.0169647j 0.0211482+0.0128516j 0.0225266+0.0275125j 0.00344852-0.00376687j -0.0102138-0.00992787j 0.0262779+0.00290468j 0.00842928+0.00709275j -0.0276207-0.0131258j -0.0107375-0.0024676j -0.018689+0.0306614j 0.00846792-0.0028775j 0.00570352-0.0133225j 0.0374934+0.0238321j 0.000880873+0.0132906j 0.00835763+0.00187983j -0.0075593-0.0219694j -0.00861034+0.0162283j -0.0032468+0.0207452j 0.000167043+0.00351576j 0.0154617-0.0137705j 0.030985-0.0232907j -0.0153838+0.0235404j -0.00177863-0.0164514j 0.0108399+0.00318513j -0.0134447+0.00500973j 0.00455275+0.00610455j -0.00835913-0.00427548j -0.0181728-0.00115401j 0.00449937+0.00693291j 0.014641-0.0113583j 0.0031258-0.00793245j 0.000905369+0.0054402j -0.00885366-0.0162306j -0.00166853+0.00118732j 0.00970152-0.0148662j 0.00280312+0.00308381j 0.00635192+0.00474749j 0.00120976+0.0109814j 0.00110131-0.00299434j 0.0056545+0.00447683j -0.000599419-0.0144834j -0.0019306-0.0212165j 0.000629409-0.0126427j -0.00308062+0.00770831j 0.00179335-0.0092469j 0.00954881-0.0165928j -0.00524999+0.0213806j -0.00330762+0.0129919j 0.012089+0.0226893j -0.0130637+0.00318481j 0.000845299-0.00819987j 0.0135953+0.0266267j -0.00183276-0.00573361j 0.00291362+0.00226495j -0.0154053+0.0324635j 0.00872941-0.000805333j -0.00560818+0.0131561j 0.00106073+0.0117041j 0.0118565-0.00593184j -0.0143747+0.00281395j -0.00535233+0.00760271j 0.0117226-0.00166042j -0.00671653+0.00158188j -0.00203729+0.00536341j 0.00688458+0.00586279j 0.00588888+0.0016048j -0.0075362-0.00573853j 0.004502+0.00921722j -0.00254388+0.00791518j -0.00929908+0.00858668j 0.00906056+0.00277901j -0.000780772-0.00190957j -0.0094924+0.00492798j -0.0133196-0.0179871j -0.00312014+0.0340328j -0.0138004-0.000512217j -0.00554222+0.0201601j 0.00488846+0.00877616j 0.00367595-0.00309128j -0.000120465+0.0264956j 0.00186486-0.0156795j 0.00688989-0.0135381j -0.002681+0.0370085j 0.0145137+0.0148581j -0.0122723+0.0222475j -0.0059597-0.00722648j 0.00177853+0.00806244j 0.00652257+0.00767089j 0.0170367+0.000865238j 0.00970585-0.0139477j -0.0112382-0.00678671j 0.0162512+0.0292965j 0.00867167-0.00397417j -0.0015396-0.00276813j 0.00204091-0.00807613j -0.00195244-0.00107088j 0.00182411+0.000481439j 0.0118538-0.00438433j -0.00925867+0.00817195j -0.000484306-0.00164452j -6.85833e-05-0.00467415j -0.000916162+0.00162255j 0.00602996-0.00909103j 0.00989094-0.00199982j -0.00234596+0.007568j 0.00258614-0.0109715j 0.00361531+0.00528951j -0.0082648+0.000578471j -0.0052768-0.0103265j -0.00921215-0.00851673j -0.00162433-0.0139548j -0.00177496+0.00383137j -0.00401664+0.0047574j 0.00531523-0.00989729j -0.0101218-0.00653025j 
