0.0186889-0.0876875j -0.0109715-0.103977j -0.0149634-0.0136937j 0.0208752-0.0759773j -0.00845412+0.00355902j -0.0381467+0.0935327j 0.04206-0.0378404j 0.0181813-0.00970325j -0.0244716+0.00806023j -0.00809667+0.0362111j 0.00222757+0.000202664j 0.0486063-0.0240118j -0.025237+0.0181991j -0.000294775-0.00136612j 0.0181461-0.0401609j -0.00545769-0.0151048j -0.00473199-0.0298317j 0.0246293-0.0109125j 0.0139138-0.0149444j -0.0125408+0.0284795j 0.0107054+0.0114722j 0.030122-0.0137644j 0.0242871+0.00234159j 0.0191661-0.0333649j 0.0144361-0.0405398j 0.0208751-0.0407971j 0.00085067-0.0100658j -0.0406439+0.0360367j 0.0190787-0.0019044j -0.0265614+0.00108582j -0.00472682+0.00396412j -0.0164892+0.035269j 0.0408279-0.0173199j -0.0182821+0.0260549j 0.0219241-0.0142494j 0.0232517+0.00651632j -0.0365663-0.00243703j -0.00803102-0.0408561j -0.0179171-0.00683326j 0.00423328-0.0236355j -0.0186071-0.0273304j 0.0231454-0.014423j 0.0111588-0.0233441j -0.0175874+0.0342591j 0.0486493-0.0199939j -0.0252996+0.0119982j 0.0175149-0.00189278j 0.0274296-0.0146363j 0.0206374-0.0308342j -0.0292298+0.0218991j -0.0118264+0.0133894j 0.0325369-0.0196019j -0.0575788+0.0872195j 0.0222833-0.0248184j -0.0287386-0.000335398j 0.0175282+0.0121388j -0.0123518+0.0128084j 0.0226531-0.0122145j -0.000944747+0.00455224j -0.00327139+0.0537533j 0.00655336-0.0243288j -0.00623549+0.0226168j -0.0152364-0.022762j 0.0218006-0.0181845j 0.0345755-0.0140536j 0.00970818-0.0058474j 0.0893483-0.0351096j -0.096506+0.0414045j -0.00431047+0.005157j -0.0069703+0.00302732j 0.0425099+0.0186245j 0.0515056-0.0513841j 0.0338991-0.0600893j 0.0264084-0.0498041j -0.0323763-0.0520855j 0.0177788+0.0168391j 0.0216283+0.0193254j -0.011396+0.0102362j -0.0172496-0.0501004j -0.00262194+0.00847413j -0.0159867-0.00139016j 0.00340703+0.0298497j 0.0073158-0.0164608j 0.0309717-0.0218005j 0.0116672+0.0284525j 0.0203995-0.015971j 0.0107821+0.0203115j 0.0369356-0.053501j -0.0563665+0.0351857j -0.0297336-0.0114895j -0.0485116+0.0125407j 0.00398567-0.0112426j -0.123687+0.0811951j 0.00353367+0.0474715j -0.0557666+0.0373915j 0.0429896-0.0595922j -0.0154934+0.0266297j -0.0210966-0.00529719j 0.0405672-0.0147804j 0.03299+0.0396011j -0.0243775-0.02871j -0.0128767-0.000558297j -0.0341106-0.00178077j -0.0314035+0.0289162j -0.0649702+0.0546368j -0.00143241-0.0352423j -0.0201957-0.00505918j -0.00918989-0.00130729j 0.0278959+0.0134942j -0.0229064+0.00375613j 0.0183914+0.0113464j -0.0322198+0.0121492j -0.0491451+0.0196496j 0.0577529-0.0534585j 0.0136987-0.0266218j -0.0348572+0.00785425j 0.0302731+0.00576683j 0.0202392-0.00825782j 0.0491748-0.0299123j 0.0149829+0.00925623j -0.0132426+0.00255733j 0.0188732+0.000474649j -0.0203325+0.0220983j 0.00863445+0.0167636j 0.0865207-0.138368j 0.0835171-0.0237083j -0.0415708+0.0891754j -0.113525+0.0232756j 0.2187-0.263862j 0.129027+0.02392j 
0.029862+0.0962081j 0.0192672-0.0759906j 0.0479671-0.110935j 0.0148765+0.00640412j -0.0212892+0.00319705j -0.0134614+0.00572993j -0.0332581+0.0917848j 0.00811407+0.0227663j 0.0288195-0.0451563j -0.00232298-0.0168867j 0.0102078+0.00647808j 0.00501691+0.000753067j -0.019158+0.0232974j -0.00476126-0.0182759j 0.049127-0.0408875j 0.0164343-0.0232532j 0.0373373-0.0323193j 0.0305576+0.00472562j 0.00439314+0.0162743j -0.000738502-0.00668309j -0.0246478+0.0150765j 0.00162125-0.00829524j -0.0157701+0.0043629j 0.0166488-0.00291791j 0.0227766+0.0264884j -0.0196248-0.00259505j 0.00394513-0.0302701j -0.000112389-0.0139698j 0.00701189-0.00331202j 0.00295859-0.0406874j -0.0215852-0.0226402j -0.000209569+0.00153099j 0.00814756-0.0202456j 0.0090284-0.0408854j 0.0387724-0.0199235j -0.0127751+0.0126787j 0.0606434-0.0425663j 0.0203774-0.00607972j 0.0119328-0.0272104j 0.0175135-0.0165743j 0.0242049-0.0406553j 0.0187144-0.0253638j 0.0480528-0.0138096j -0.0231347-0.0099404j 0.0233808+0.0136824j 0.0203001-0.0260057j -0.0215624+0.0137825j 0.0275024-0.000382696j 0.00754256-0.00130423j -0.0346724+0.0351286j -0.0248778+0.0159679j 0.0221793+0.0241637j -0.0320988-0.0378833j 0.0308799-0.00512572j 0.054352-0.0207132j -0.0202036+0.0413721j -0.0190192+0.0100023j 0.0348007+0.000204468j -0.0213257-0.0278885j -0.0668717+0.0359273j 0.0105997-0.00095864j -0.0255884-0.0132664j 0.0097627-0.00798068j 0.0240266+0.000674777j 0.0122791+0.0104838j -0.0191036+0.0210608j -0.0372949+0.0671785j 0.042029-0.0966125j 0.00133714+0.015692j -0.0142944-0.00263804j -0.0361958+0.0546878j 0.00748999+0.0287202j 0.0757386-0.0268109j 0.0356417+0.0157661j 0.0314248-0.0425141j 0.010105+0.00921938j -0.0298677+0.0207861j 0.0423681-0.0477534j 0.110275-0.0758497j 0.0294535-0.00229467j -0.00952825+0.00341091j -0.042821+0.0356226j 0.0227875-0.0125495j -0.00197957+0.0346823j -0.0406516+0.0228586j -0.00952733+0.0349369j -0.0178083+0.0133876j 0.0531518-0.0153757j 0.00323986-0.0455381j 0.0312909-0.016242j -0.0013481-0.0281096j 0.0158937-0.0183933j -0.029537-0.0454725j -0.0651973+0.0312554j 0.00674022-0.0324667j 0.0501765-0.00386106j -0.0537561+0.00370757j 0.0202103-0.0215072j -0.0181573+0.00832597j -0.0836658+0.0651696j 0.0715314-0.0612082j -0.000788416-0.0116539j 0.0421427-0.0469383j -0.0350983+0.00727616j -0.0267436-0.0053161j 0.0622006-0.0249901j -0.0128777-0.00428268j 0.00233942-0.00832717j -0.0139975+0.00310796j 0.00586491+0.000740693j -0.0163417+0.0076571j -0.00520761-0.00582222j -0.0184434-0.020145j 0.0257604+0.0495885j 0.0206201-0.0150919j 0.0456902-0.0303905j -0.000250299+0.0212135j -0.000645493+0.00231711j -0.027468+0.00935446j -0.0410685+0.0277655j -0.0213261+0.0264996j -0.0204225+0.0238126j 0.0458636-0.0483176j 0.0182514-0.0297431j 0.110619-0.0291303j -0.0551012+0.102993j -0.063157+0.0240894j 0.0864392-0.159625j 0.151785+0.0168451j -0.215833+0.240598j 
0.00749007+0.0101595j 0.0827944+0.0673456j 0.0174255+0.0396952j 0.0172218+0.0364914j -0.00846517+0.0488482j -0.0270483-0.0140548j -0.00185032-0.00600117j 0.0133737+0.0108999j -0.00724497-0.0172852j 0.0371005-0.0459597j -0.00697784-0.0110573j 0.00128442-0.000440933j 0.00422846-0.00194744j 0.0146631-0.00315377j -0.00837572+0.026501j 0.0160336+0.0375714j 0.00476995+0.0142512j -0.0154263-0.0137396j -0.0114728+0.0014868j 0.0135446-0.0248192j 0.0390402+0.00706822j 0.0110037+0.00825423j 0.00133735-0.0277756j 0.00938546+0.0292642j -0.0128744+0.0233284j 0.0337673-0.00112263j 0.0244071+0.00704543j -0.0245099-0.00314397j 0.0240102-0.0181118j -0.00288992+0.0062847j 0.0314519-0.0207393j -0.0118986-0.0346475j 0.0452844-0.0146869j -0.0316482+0.00442055j -0.0172438-0.0180293j 0.015898-0.0111499j -0.0327719-0.00178465j -0.0386661+0.0048576j 0.0368944-0.00671447j 0.0101932+0.00364376j 0.0395105-0.00597316j 0.025863-0.023471j -0.0136157-0.0102915j -0.0381333-0.0040331j 0.00366418-0.0224136j -0.0111507+0.0289114j 0.00845127+0.010109j -0.0314354-0.00115215j 0.0220894-0.00624363j 0.00100222+0.00523078j -0.0114906-0.0100074j 0.00213858-0.0185659j -0.0157611-0.00888313j -0.0135787+0.00708537j -0.0593682-0.0161727j 0.00555841-0.0473465j -0.00581253+0.0120965j -0.00862066-0.0290402j 0.0133151+0.0246828j 0.0189965-0.0128112j -0.00650022+0.000172224j 0.0283949+0.0473473j -0.0204357+0.0247375j 0.0171536-0.000733982j 0.00762038-0.0015166j 0.0268703-0.0136405j 0.0356145-0.00802817j -0.0134334+0.0339931j -0.00108569+0.00352953j 0.0196881+0.0480658j 0.0310741-0.059616j 0.00149899+0.0087573j -0.00362399-0.00199083j 0.00119409+0.00599424j -0.0057929+0.0173088j -0.0103459+0.00353876j -0.00157858-0.0249142j 0.00198295-0.0367988j -0.00947882+0.0193789j -0.0110359-0.0039992j 0.0264647+0.0065214j 0.0127651-0.0278606j 0.00199244+0.0174712j 0.0346731-0.0192953j -0.0328389+0.00207714j 0.0150902-0.0105166j -0.010329-0.0217053j 0.00717448+0.0194568j -0.00305433+0.0122445j 0.00453441+0.0130935j 0.0193218+0.0174024j 0.00209994+0.00862874j 0.0179146+0.00198034j 0.0254557-0.0198524j -0.00587628-0.0101906j 0.00948949+0.00373048j -0.0081493+0.0210967j 0.0329963+0.00139528j -0.00810822+0.0133939j -0.0121191-0.000671512j 0.0107196-0.0107636j -0.0010179+0.0018208j 0.00291257-0.0116203j -0.00379707-0.0179533j -0.0336684+0.0164476j 0.0329553-0.00208646j -0.0175026+0.0215754j 0.00192034-0.00340218j 0.0180578-0.0011653j 0.0131231-0.00341066j 0.0125211+0.00663661j -0.0382992+0.0116235j -0.0239325+0.0229179j 0.0222329+0.00015509j 0.00223624-0.00235806j 0.0023088-0.000650363j 0.000196414-0.00522376j 0.0416699+0.000353906j -0.0020713+0.0524518j -0.0206367-0.00326201j -0.0364864+0.0120035j 0.0168323-0.0592087j 0.0284544+0.0203621j 0.0175439+0.0227594j -0.0359176-0.00454789j 0.0310556-0.0143304j 0.0668449-0.116635j -0.0160779-0.0632425j 0.0258378-0.00297544j -0.0557881-0.104795j 
-0.0785679-0.0354417j -0.0120833+0.010391j 0.0116316+0.0411326j -0.0305615-0.0939586j -0.0147831-0.00691358j -0.00725122-0.0402012j 0.0102294-0.0471619j -0.0297625-0.0552076j 0.0214196-0.0158263j 0.0453143-0.0279561j 0.0157897-0.0334142j -0.0105904+0.0148772j -0.0260637+0.03667j -0.00405564-0.00496078j 0.0464838-0.0464092j -0.0115746+0.0093166j 0.00626262-0.00935168j 0.0235188+0.00619648j -0.00859878-0.0032995j 0.0368227-0.00368159j 0.00396635+0.0138498j 0.0270374-0.0028095j 0.0285241+0.0215591j -0.0187303-0.00312785j -0.035019-0.00245039j 0.016678-0.0163458j -0.0253543+0.0538064j -0.00478075+0.00890597j 0.0122984+0.0186982j -0.0415336+0.0378785j 0.0330802-0.0149428j -0.015275+0.0149655j 0.0261714-0.0305382j 0.0302134-0.0361899j 0.0289864+0.00255499j 0.0313265-0.00720633j 0.00481865-0.00208993j -0.00914428-0.0119624j -0.0327464+0.021585j 0.00215868-0.00368966j -0.0221444+0.0124888j -0.0268413+0.0413111j -0.000666039+0.0198488j 0.0467999+0.00180109j 0.0625075-0.00183464j -0.0351434+0.0140426j -0.0143642+0.0380127j 0.0510372-0.0106331j 0.00680678+0.0091873j -0.0446434+0.00259362j 0.00231224-0.00613478j -0.0207871-0.00434589j -0.00281805+0.0566359j -0.00279246+0.00472623j 0.0320493-0.0859384j -0.0137946+0.02741j -0.017359+0.00233056j 0.0156794-0.029688j 0.0171787+0.00816082j -0.0251407+0.048141j -0.0102821+0.00474067j -0.0339413+0.0115219j -0.016734-0.0181363j -0.0381407+0.00994353j 0.0173162-0.00829782j 0.0194266-0.0390554j 0.0213133-0.0495112j -0.0287238+0.0393683j -0.0467594-0.0177232j -0.0476718-0.00100834j 0.0537009+0.043849j -0.0454422+0.027355j 0.0503284-0.0586579j -0.0314082-0.013918j 0.0818833-0.0352694j -0.0205014-0.00216806j 0.0217534-0.0171644j 0.0284834+0.000921894j 0.0356994-0.0334338j 0.00609491+0.0101177j -0.0317495+0.0317568j 0.0129728+0.0226663j -0.0366327+0.0280491j 0.0382-0.034336j -0.0316907-0.0115863j 0.0223279-0.0134612j 0.0163732-0.0114457j -0.029521+0.0476283j -0.0263516+0.0297469j 0.0221742-0.0200455j 0.0178011-0.0153033j -0.0105245+0.0177599j 0.022492-0.0413631j -0.0175145-0.0273416j 0.00928781-0.0280332j 0.0375313+0.00521973j -0.0220326+0.000799197j 0.0217798-0.0250559j -0.00631724+0.0403445j -0.060352+0.0235363j 0.0486996-0.0215506j 0.00436535+0.0243363j 0.0466568-0.0233347j 0.0190333-0.0137841j -0.0268934+0.00154755j 0.03484-0.0240919j -0.00498116+0.0118878j 0.00850708-0.0174115j -0.0203877+0.0287572j 0.0112044-0.0145409j -0.0302991+0.0132995j 0.00706713-0.00104964j -0.00968414-0.0109808j -0.0283986+0.00997112j 0.00723563-0.00602559j 0.00584115+0.0202411j -0.0310065+0.0210676j 0.0128841-0.0340832j 0.00468779+0.0040099j -0.0381022+0.0285014j 0.0240345-0.012182j -0.0645876+0.0257036j -0.0279773+0.0396227j -0.0590461+0.113581j 0.0704154-0.0600251j 0.021024+0.0661902j 0.114201-0.0749049j -0.00970504+0.0351561j -0.0297181-0.0666723j -0.0601747+0.0322051j 
-0.00904259+0.0166386j 0.00594553-0.0141462j 0.0493474+0.0308413j -0.0453699+0.027448j -0.00762123+0.105437j 0.00473058+0.00460439j -0.0285552-0.0656292j -0.0372318+0.0631873j -0.0223944-0.0166765j 0.00320125-0.0770154j 0.00889863-0.00350965j -0.0303334+0.018836j 0.0364551-0.0415997j 0.0171451+0.0112404j -0.0106508+0.0256473j 0.0295523-0.0109443j 0.000681463-0.0379238j 0.0011236-0.0154474j -0.0303131-0.0128636j -0.00277697-0.0377756j 0.00326743+0.00713758j 0.0116964-0.0159141j 0.0165456-0.0383662j -0.031139+0.0112246j 0.0244838+0.0289302j -0.0137733-0.0299005j 0.0552454-0.0382234j 0.0288828+0.0020556j 0.0355915-0.0610843j 0.0127725+0.0288508j -0.00628169+0.00851448j 0.0338575+0.00379006j -0.00990588-0.00436712j -0.0311557+0.0282372j 0.0119169-0.0285621j -0.025727-0.00851344j 0.0476366+0.0139072j 0.017288-0.0109734j 0.0636993-0.0688272j 0.000672194+0.0101497j 0.0154512-0.0262072j -0.0316029+0.0651936j -0.00734619+0.00270301j -0.0353633+0.0453097j 0.00153279-0.00583132j 0.00373584+0.00473032j 0.0107012+0.0118948j -0.0421796+0.0417762j 0.0349728-0.0339361j 0.031+0.00646089j -0.00540994-0.0277246j 0.0320424-0.028266j 0.0502649-0.0024774j 0.0181272+0.0328153j -0.0649482+0.0474438j 0.0549074-0.064831j 0.00811111+0.0328723j -0.0150005+0.0170526j -0.0344748+0.0485411j 0.0344855-0.00647103j 0.00167608-0.00979923j -0.0043788+0.0607641j 0.00523602+0.0298025j 0.0214218+0.00580244j 0.0095061-0.00853862j -0.0430433-0.0191762j -0.100827+0.0411358j 0.0162728+0.0158494j -0.0410166+0.0639247j 0.0213682+0.0146791j 0.0933899-0.108485j -0.0206893+0.00512289j -0.050925+0.0426332j -0.0216467-0.00152139j -0.00817827-0.059649j 0.0147417+0.0253382j -0.0610094+0.00238559j -0.012392+0.00907851j 0.0186714+0.0122921j 0.027451-0.00926186j 0.0576376-0.0332324j 0.025912-0.0292827j 0.0277075+0.00269231j -0.0204422-0.0527903j -0.0826832+0.10703j -0.0161114-0.0218811j -0.0396055+0.0324943j 0.0921236-0.035023j 0.0190914+0.0144374j -0.00617867+0.00100261j -0.002628-0.0169741j 0.0190144+0.00381822j -0.03822-0.00793139j -0.0736883+0.0164341j -0.052975+0.0333349j 0.0366161-0.0553543j -0.00794447+0.0128216j 0.0212583-0.0492668j 0.0387437-0.0308425j -0.00492284+0.0517214j 0.00373478-0.0299589j 0.0242702-0.018852j -0.0179439-0.0229927j -0.00118022-0.029839j -0.0102134+0.0509329j 0.0399838-0.0687966j 0.00735543-0.0194046j -0.0277496+0.00685834j 0.0115987+0.0337322j 0.0370522-0.0453425j 0.0131321+0.0329205j -0.0177315+0.00057686j -0.0207725+0.0297278j 0.0633196-0.0506932j 0.0241498-0.011217j 0.0401511-0.0260018j 0.00138674+0.0603282j -0.0237647-0.0234215j -0.0234174+0.0335422j -0.00245865+0.0448207j -0.015911+0.0304552j 0.0330897-0.00910787j -0.011076+0.0630088j 0.0963712-0.0718775j -0.0731741+0.0275608j 0.130237-0.122308j -0.039482-0.0674235j 0.0879521-0.058085j 0.0373741-0.0775722j -0.0294962+0.0340883j 
-0.045665-0.0514708j 0.0147098-0.0304576j 0.0372005-0.0256974j 0.0180719+0.0644075j 0.0158089-0.0069448j -0.0165951+0.0182976j -0.0350195+0.0082542j 0.00434211+0.0117618j 0.0020871+0.0471747j -0.0358887+0.0493078j -0.0111892+0.00834762j 0.0205454-0.0217666j -0.0262981-0.044312j 0.02581+0.0472422j 0.0278715+0.030735j 0.0254683-0.0440297j 0.0141344-0.0025618j 0.0243069-0.00708949j -0.0180644+0.0492244j 0.00418736+0.0283656j -0.00505587-0.0263658j 0.0139017+0.00905423j -0.0270353+0.015043j 0.0115353-0.0158209j 0.0235958-0.0377891j -0.0364932+0.0795844j 0.0189672-0.0298618j 0.0106714-0.0152311j -0.0018853+0.0113301j 0.0246077-0.00344614j 0.00289808+0.0381623j 0.0316516-0.0251391j 0.0121892+0.0373479j 0.0452353+0.0104726j -0.00642806-0.0232235j -0.0187301+0.0194168j 0.0353468-0.0108423j -0.0106638-0.00592313j -0.0378581-0.00190927j -0.0200793-0.0282253j -0.0616244+0.0200802j 0.0329852-0.0130244j 0.0223162+0.000301519j -0.0132155+0.0305752j 0.043995-0.0249489j 0.0439862-0.022906j 0.0407507-0.0322999j 0.0602646+0.0134311j 0.0063113+0.000123274j 0.0107804-0.0268408j -0.0144141+0.0326534j 0.00970193-0.0283819j -0.0308048-0.0377811j 0.029323-0.0320951j 0.0159955+0.0525147j -0.0346793-0.0275915j 0.038133-0.00685365j -0.0177353+0.0248427j -0.000949063+0.0568744j -0.0186609+0.0104181j 0.0114797-0.0133874j 0.0427599-0.0306027j 0.0125658-0.0290609j 0.0352561-0.039229j -0.0121657+0.00889629j -0.0148007+0.0509504j 0.0107756+0.0606621j 0.0626796-0.050098j 0.0881892-0.0407003j 0.0272776-0.00465496j -0.0963046+0.0335116j 0.0286266-0.0465281j -0.0120085+0.0266546j 0.0225669-0.0208133j -0.0609187+0.0326798j 0.047819-0.0322174j -0.0119679+0.0528228j 0.00176925+0.0642066j 0.0318783+0.0138553j 0.0227036-0.0417937j -0.030157-0.0229287j -0.0417332+0.0196711j 0.0192822-0.0536436j -0.0341052+0.0163108j 0.065784+0.000907488j -0.0287085+0.00292974j -0.0051578+0.0291508j 0.0253984-0.0163284j 0.0189631-0.0269582j -0.00482511-0.0383434j -0.0441759-0.0221922j 0.0186384-0.0236954j -0.0781233+0.0397661j -0.0431328+0.0487356j -0.00320035+0.0293617j -0.0113243-0.01409j 0.0107464-0.0111229j -0.0586314+0.0246246j 0.0202844-0.0225623j 0.0347692-0.0244382j -0.0335787+0.0285493j -0.00602386-0.0173111j -0.0349501+0.0436101j -0.0613929+0.0110557j 0.0357251-0.0292055j -0.0350949-0.00203001j 0.00383477-0.0185956j -0.00877884+0.0113569j -0.00652955+0.00569618j -0.0325521-0.0235317j 0.0199403-0.0095071j 0.00091437-0.0129371j -0.00259928+0.0333462j 0.0349903-0.078681j 0.0109097+0.00123889j -0.0218044-0.00252065j 0.0550201-0.0556417j -0.0311227+0.0408712j 0.0467875-0.0185903j 0.018484-0.0109816j 0.0448039-0.0224498j -0.00940756-0.0772082j 0.0565333-0.0407279j -0.0295803+0.00329113j -0.0397425+0.10756j -0.0752691+0.0133751j -0.124859+0.107732j -0.0274199-0.0137958j 0.000735646-0.0739294j 0.00301753-0.0262j 
-0.0406174+0.0450657j -0.0490384-0.020236j 0.0123215-0.0102781j -0.0285492-0.0161589j -0.0160866-0.0386519j 0.0720572+0.0114931j -0.000340925-0.00449443j -0.0399752+0.0413208j 0.0393913-0.0433681j -0.0487164+0.0149294j 0.0551497+0.0392195j 0.0312102+0.0298931j 0.0536283+0.0210309j 0.0156606+0.0148403j -0.0226078-0.0201718j 0.0318415+0.0465898j -0.0477071-0.00465965j 0.0247319+0.0350615j -0.0141343-0.0135109j 0.0659484-0.0181915j -0.0290497-0.0168882j 0.0511509+0.00121553j 0.00426197+0.0388009j 0.00736408+0.00115806j 0.052339+0.0416448j -0.0294372+0.0363983j 0.00835382+0.0103501j 0.0109481-0.0297691j -0.0365417+0.00537143j 0.0135237-0.0237168j -0.0340354+0.00516858j 0.00851722+0.00491694j -0.00739982-0.0203976j 0.0340386-0.038387j 0.0636897+0.0297183j 0.0170385+0.0160846j 0.0356238+0.00361206j 0.039627+0.000490528j 0.0024135+0.00683075j -0.024819-0.00826351j -0.0704642+0.00796618j -0.0557594+0.0170784j 0.00652346-0.00961277j -0.00773829-0.0220446j 0.019002+0.082681j 0.0315355-0.00724552j 0.0125735-0.0329597j -0.0636799+0.00743223j 0.0164685+0.0171073j -0.0101857-0.0322317j 0.000158442+0.00113668j 0.0432389+0.0517519j 0.0381509-0.0498697j 0.0432331+0.0254081j -0.011336+0.0325433j 0.0137778+0.0160748j -0.00472824-0.027205j -0.00786569+0.0145892j -0.0235253-0.0512479j 0.0229305+0.0205863j 0.0100449-0.00388211j 0.0410221-0.0282237j 0.044203-0.0350582j 0.00818957+0.026933j 0.0152433+0.00627241j -0.0405009+0.042523j -0.0576009+0.0155526j 0.00695016-0.0156103j -0.0689631+0.0515445j 0.0316889-0.0462319j -0.0117562+0.0353413j 0.00966587-0.00355115j -0.0535637+0.0538221j -0.0105684+0.0256337j -0.00895613-0.0222881j 0.014251+0.0355158j -0.0179486-0.0271281j -0.0218388-0.0214609j 0.00633349+0.0214804j -0.0133974+0.0373051j 0.0354048-0.0143359j -0.00312392+0.0106677j 0.026583-0.02468j -0.0176197+0.0560245j -0.00276419-0.0106926j -0.0372949+0.0266773j 0.0109792+0.00827767j 0.034189-0.0671421j 0.0473504-0.0106346j -0.0165023+0.0437584j 0.0236508+0.0461271j 0.0171666-0.0059249j 0.0446917+0.0409143j -0.0258639+0.038214j 0.0169642-0.00647568j -0.0181922+0.022336j -0.0215132-0.0317819j 0.0314592+0.0231055j 0.00664168-0.0182854j 0.011644-0.0402414j -0.00986026+0.0186551j -0.00845391-0.01525j -0.0290745+0.0177655j -0.0311628+0.015974j 0.0118862+0.0026346j 0.00994301+0.0210984j 0.0160074-0.0402036j -0.00415082-0.00063622j 0.00767007-0.00714029j 0.024349+0.0482656j 0.0172798+0.000180065j -0.00228073-0.00556139j 0.0210219-0.0396079j 0.0448861+0.0419108j -0.0122111+0.040754j -0.00372989+0.0237065j 0.00589727+0.0293157j -0.00136432-0.0116449j 0.0195688-0.0585297j 0.0310556-0.036221j -0.0117661+0.0162225j 0.0429581+0.0111169j -0.0300737+0.0478517j -0.0126436-0.0577358j -0.0662384+0.0250112j -0.0361499+0.0372936j -0.0109715+0.036794j 0.0527063-0.0280684j -0.0517365+0.0846158j 0.0203646+0.0683231j 
0.0503379-0.0336698j -0.00336509+0.0343105j 0.00787804+0.0151167j 0.00921008+0.0177343j -0.0754052-0.0139753j -0.038133-0.0102511j -0.036265-0.0168606j 0.0235146+0.00299355j -0.0492202+0.0546326j 0.0773821+0.0815757j -0.0276844-0.0484576j -0.0146708+0.0241578j -0.0441113-0.0713956j 0.0260051+0.0222131j -0.0129077-0.0140713j -0.0494667-0.0375998j 0.0227655+0.0367444j -0.00179516-0.012413j 0.0178922-0.0538457j -0.0787747-0.0175027j 0.0113382+0.0171493j -0.0312914+0.00916745j -0.0102926+0.0146992j -0.0045253+0.0322264j -0.0214887-0.0455599j -0.0236961-0.0170186j 0.0231593-0.0246392j 0.0128706+0.0137101j 0.0232694+0.0102227j 0.0234186-0.00756208j -0.0377523-0.00883391j 0.0249063-0.0133725j -0.00967915+0.0409821j -0.0340354+0.049093j -0.0428555-0.0311126j 0.0065494-0.00149354j -0.0280393+0.00969713j -0.0184396-0.0315794j 0.0340011-0.0225954j 0.0348335+0.00660434j 0.0933564-0.00644095j 0.0302521+0.019555j 0.014785-0.00221804j -0.00743158-0.0127816j -0.0670729-0.0398605j -0.0391847+0.0140235j 0.0157543+0.0164899j -0.00102917-0.00260993j 0.00302076-0.0108574j 0.0133803+0.0279145j 0.0494655+0.00160652j 0.00278177-0.0265601j -0.000966901+0.00950118j -0.0548387-0.0296617j 0.031119+0.0305202j 0.0544592-0.011355j -0.0255076+0.00697265j 0.0258955+0.00653066j -0.0375596+0.0130531j -0.00754537-0.0458508j -0.0262442+0.00220152j -0.0402356+0.0101467j -0.0273678+0.00219223j 0.0375013+0.00886426j -0.0379715+0.00201398j 0.00149281+0.00374429j -0.0708743+0.0298502j 0.0618941+0.0124958j 0.0871297+0.00622875j -0.0237989-0.0084125j -0.00968973-0.0549103j 0.0229545-0.0392014j 0.0456803+0.0103582j 0.0491778+0.00487073j -0.0272004-0.00503497j 0.0255349-0.0178654j -0.0298131+0.0277689j 0.0149028+0.0722556j -0.0142938+0.0319146j 0.0349834-0.00762543j -0.0220182-0.0134615j -0.00580352-0.0333101j 0.0290127+0.0198984j 0.0193955+0.0178007j -0.0020851-0.00507618j 0.0277793-0.00165742j -0.0242219-0.00600217j -0.0388425+0.0192169j -0.0055201-0.0135629j 0.051047-0.016016j 0.0188487-0.06042j -0.0198496+0.000683668j 0.00986439-0.07287j 0.0113827-0.0106693j 0.00836235+0.0054111j 0.0127514+0.000688848j 0.00363623+0.000269647j -0.00490872-0.0249377j 0.00421739-0.00752431j -0.0228528+0.00557417j 0.0290274+0.0303084j -0.00428551+0.00691226j 0.0121861+0.00663334j 0.0416424-0.0142976j -0.0228738-0.0295811j 0.0035113-0.0202697j -0.0184423+0.00382605j -0.00558854+0.0120197j -0.00248571-0.0238525j -0.0104787-0.0115016j 0.000812075-0.0212031j 0.0094152+0.0309319j -0.00912357+0.0214127j -0.030392-0.0304866j 0.00358882-0.0265449j 0.0146555-0.0180301j 0.0247322-0.0036687j -0.0607092+0.0614661j -0.0309859+0.00251968j -0.0105369-0.0084532j -0.0356692-0.00894481j 0.0135886-0.0850157j 0.0869874+0.0234363j -0.00715871+0.0465976j -0.0196597+0.0503668j 0.00231026-0.0241393j 0.0587693-0.0225944j -0.0169569-0.0999525j 0.0191867-0.0392455j -0.084585-0.0729257j 
