0.0149282-0.0247903j -0.00694834-0.10875j 0.0207033-0.0606655j -0.0186763+0.0676961j -0.0154706+0.00298452j -0.0194175+0.0552964j -0.0230525+0.0358132j 0.0143134+0.0148461j 0.0114906-0.00109166j 0.00929329+0.00120196j 0.012862-0.0441367j -0.0574459+0.0747881j 0.0175304-0.0116871j 0.00556334-0.0314822j -0.019212+0.0248849j 0.0141441-0.00764954j 0.0234685-0.0276728j 0.0121439+0.00695307j 0.0144679-0.0215554j 0.00557001-0.0113935j -0.0108452+0.00109609j -0.00822853+0.00284258j 0.00983012-0.0261448j 0.00647103+0.015351j -0.0160936+0.0186468j 0.0156102-0.0193969j -0.0101325+0.0120738j 0.00185489+0.011744j 0.0106038-0.00558288j 0.00786551+0.0199693j -0.00925282+0.0175132j 0.00548346+0.0236649j 0.0131221-0.00147325j -0.00601651-0.00814659j 0.0337628-0.00235967j -0.0387435+0.0308613j 0.00117902-0.00230674j -0.0277917+0.0116792j 0.00495227-0.00103156j 0.0090804-0.00821915j 0.0215997-0.0132792j -0.0216039+0.00895944j -0.000205869+0.01497j 0.0113353+0.0148918j -0.00368421+0.024237j 0.0303781-0.0154614j 0.00785972-0.00962177j 0.0206811-0.0161964j -0.00437226+0.0195116j 0.0147056-0.0255868j 0.0144218+0.0103242j -0.00867658+0.00382996j -0.0103412+0.0224299j 0.00612712-0.00173797j -0.0212487+0.0180956j -0.0205795+0.00785645j 0.00527529+0.00941717j 0.00860042+0.00741005j -0.00528139-0.0086755j 0.0209062-0.00654072j 0.04334-0.0240288j 0.0136266+0.00620817j -0.0218904+0.0059602j -0.00710953+0.00770669j -0.0119777-0.00275444j 0.00308863+3.6058e-05j -0.0188578+0.00976962j -0.0128436-0.00446186j -0.0270202-0.0010481j -0.0287958+0.00939018j -0.00671114-0.00441476j -0.0138952-0.00711542j -0.0289659+0.0251576j -0.00596729+0.0132822j 0.0011785-0.0156591j 0.00421946+0.000467672j 0.0414751-0.0115876j -0.0227377-0.00360121j 0.0287512+0.00310496j 0.037385+4.10548e-05j -0.00836268+0.0184151j 0.0231262-0.0249353j -0.0237734+0.00689762j 0.0284319-0.0651471j -0.00530394+0.00850258j -0.0138779+0.00599383j 0.00974734+0.00339962j 0.00186777-0.0104928j 0.0116626+0.0331609j 0.0259503+0.00227865j 0.0172613+0.0274612j -0.0100623-0.0317866j 0.0174085-0.0280681j -0.00867201+0.0290778j -0.0185169+0.0257955j -0.0221375+0.0495451j 0.0324288-0.0102284j -0.0275691+0.00952733j 0.0368341-0.0190874j 0.0342582-0.00505911j -0.0307126+0.0142325j 0.0435565-0.00542507j 0.0251308+0.00239946j -0.00604238-0.00216302j 0.0138915-0.0188225j -0.0317867+0.00813879j 0.094624-0.0669336j 0.00420976+0.00342942j 0.0351716-0.0398726j 0.00918747-0.0107999j 0.016064+0.0112334j -0.0339994+0.0498433j 0.0227439-0.0217247j 0.0200344-0.00111006j 0.0236949+0.0285944j 0.0121877+0.0268987j 0.017406-0.00233758j -0.0317194+0.0232848j -0.0226726-0.00466476j -0.00731932+0.027423j 0.00287198-0.0361027j -0.0462109+0.0455419j -0.0154963+0.0278114j 0.0168062-0.0274971j 0.0537838+0.0242399j -0.0404588+0.0373062j 0.0778539-0.0348357j 0.0292823-0.00426573j -0.000499656+0.00483555j -0.028031+0.0342363j -0.0225773-0.0117566j -0.0314354+0.014864j -0.0231193+0.0240032j -0.0147663+0.0294383j -0.00385906+0.00908976j 0.00201488+0.0128442j -0.00571917-0.0159573j -0.0132742+0.0639646j 0.0206016-0.0194937j -0.00538022+0.0103374j -0.0410553+0.0360466j 0.0500009-0.0641462j -0.0657781+0.0403341j 0.0244062-0.0434318j 0.0219949-0.0276072j 0.014167-0.00800266j -0.0883211+0.0396974j 0.0717485-0.0791188j -0.000725008+0.00997968j -0.00318815+0.0119399j 0.00298936+0.00560846j -0.0136887+0.0248757j 0.018701+0.00275209j 0.00369356+0.00791515j -0.0284676-0.00144618j 3.52808e-05-0.0344082j 0.0747404-0.016174j 0.0544225-0.00959761j -0.0153099+0.00692373j -0.020348-0.0142155j 0.00262287-0.00102241j -0.00951239+0.00483034j 0.0112251-0.00789361j -0.00863134+0.0109685j -0.0380556+0.0291648j 0.00846278-0.021111j -0.00093259+0.0180635j 0.00584407-0.0109536j 0.0334733-0.000103207j 0.00548051-0.0428221j -0.0314113+0.0300958j -0.0828803+0.0244529j -0.0211813+0.00777604j 0.0180074-0.0322062j 0.00473262+0.0102611j -0.0273708-0.00921909j 0.00510296-0.00875733j -0.0353466+0.0234097j -0.0670542+0.0435355j 0.00190254+0.00771744j 0.0147601-0.00919187j -0.016576+0.0233532j 0.00344997-0.0208179j -0.122022+0.155635j 0.0368593+0.022609j -0.0376089+0.112585j 0.137559-0.0262248j 0.222069-0.268483j 0.121617+0.018428j 
-0.0180426-0.107119j -0.00697224+0.0165296j -0.0322019+0.071505j -0.0086363+0.0464933j 0.00274537+0.00921397j -0.0230569+0.0406176j 0.0216569-0.0529662j 0.0388527-0.0729526j 0.0190144-0.0185382j 0.0146955-0.00925841j -0.021058-0.00414151j -0.0095643+0.0113056j -0.0276424+0.0120473j 0.00902107+0.00620854j -0.00257153+0.0109326j 0.022062-0.0405804j -0.00415384+0.0140682j -0.0118063+0.000654824j 0.0343413-0.0164473j -0.0273285+0.0124572j 0.0106133-0.00544844j -0.0169917+0.0122039j 0.00775706-0.00407044j -0.0302611+0.0250243j 0.0213694-0.000625832j 6.14798e-06-0.0266959j 0.00115891+0.00912639j 0.022136-0.0116328j 0.0339017-0.037897j 0.00885784+0.0176704j 0.0229593-0.0189502j 0.0223215-0.0116651j 0.00713314-0.0417544j -0.00808652+0.0179249j 0.0105714-0.0066281j 0.00613872+0.0298212j 0.00452809-0.0114492j -0.0058233+0.00420167j 0.0199932+0.000543374j -0.00950702+0.00604538j -0.018546+0.00328554j 0.0351823-0.027423j 0.00913964-0.0313503j 0.0144456-0.0185352j 0.0108516-0.010176j -0.0125152+0.0123692j 0.0045677+0.0187286j -0.0057921-0.0301592j -0.0156495+0.0181144j -0.0331165+0.0207793j 0.019558+0.00700532j 0.00144658+9.09111e-05j -0.0306038+0.0209425j 0.0174576-0.0074761j -0.00190588-0.00531698j 0.00623278-0.0114217j 0.0190166-0.0198935j 0.00730365-0.00876374j -0.016029+0.00952508j -0.00468258+0.00155351j 0.0147514-0.0094249j -0.00510842+0.000100152j -0.0207259+0.019416j -0.00674458+0.0201002j 0.00999841+0.00546586j 0.0155219-0.0203285j 0.00249369-0.00963471j -0.00711229+0.0124986j 0.0144287+0.0320048j -0.000940072+0.0208931j -0.0306998+0.00879161j -0.00543976+0.00655442j 0.00775828+0.0163922j -0.00920531+0.000558007j 0.0144078-0.0333758j -0.0291703+0.0204243j 0.00342981-0.0257711j -0.00817884+0.0218812j 0.0285646-0.0284316j 0.0299174-0.03684j 0.0321089+0.0011912j -0.0199998+0.00121773j 0.0401763+0.0106007j -0.0480642+0.00858051j 0.0338624-0.00928365j -0.00709061-0.00881433j 0.0357452-0.0246394j -0.0201256+0.0169953j 0.0317484-0.0246022j 0.0293538+0.00749664j 0.0495777-0.037083j -0.0650891+0.0247305j 0.00540466-0.029355j 0.0276693-0.0241849j 0.013989-0.0109504j 0.00842353+0.0135001j 0.0155582-0.0123712j -0.0134431+0.0111684j 0.0137952-0.0312765j 0.0298025-0.039489j 0.00715174+0.0556582j 0.00863414-0.0488322j 0.0181901-0.0209759j 0.0124566-0.0118347j -0.00247497-0.0169241j 0.00754561+0.00646518j -0.0416436-0.0373139j -0.0149918+0.00894152j -0.0519268+0.0098503j -0.0122448-0.00406164j 0.0203809-0.014641j 0.0304763-0.0105803j -0.00221339-0.020821j 0.0226257-0.0229313j 0.045851-0.0486332j 0.0364009-0.0271331j -0.0131652-0.00273498j 0.000774534-0.00209907j -0.0157873+0.0284595j -0.00368686-0.00969796j -0.0221012+0.00993254j -0.0379025+0.0357476j 0.0170702-0.011239j -0.0154775-0.0125189j 0.083026-0.081989j 0.00361416+0.00976229j 0.0363012-0.0622582j 0.0180247-0.0229167j 0.0185367-0.0168099j 0.0342514+0.00775223j -0.010651+0.0189518j -0.00282508+0.00780822j -0.0245281+0.0241338j 0.0234372-0.00559915j 0.00448206-0.00949724j 0.0351312-0.0091018j 0.012021+0.000126731j 0.109957-0.0435744j 0.00658092-0.0207099j 0.0315554-0.00922977j 0.0523893-0.00196173j -0.0630189+0.00858652j 0.0295139+0.026429j -0.035004+0.00638107j -0.0387287+0.0133043j -0.0131124-0.00163696j -0.035874+0.0602493j -0.0555008-0.0114624j 0.0161093+0.00847594j -0.00951327+0.0122997j 0.0199651-0.0102099j 0.046778-0.0248748j 0.0164828-0.00342631j 0.00876271-0.0125513j -0.0336574+0.0175466j -0.0704754+0.0340962j 0.0441276-0.0559841j 0.0216776-0.0490944j -0.0177673+0.0248306j -0.044339+0.02731j 0.000646143-0.00960636j -0.00995584+0.0115164j -0.00916531+0.000899553j 0.00670886-0.00298375j 0.036887-0.00679301j -0.0398531+0.0111412j 0.0761518-0.0300777j -0.0418112+0.0368338j 0.0502262-0.0509653j -0.0262991+0.0315299j 0.00832157-0.0038033j 0.000290735+0.0353406j 0.0208774-0.0126223j -0.0384298-0.0210816j 0.0104081-0.0149423j -0.0294402+0.0128921j 0.0232111-0.0177556j 0.0124604+0.00494895j -0.0192475-0.00729941j 0.0223484-0.0137313j 0.034506-0.0142918j -0.0664187+0.0613562j 0.0298348-0.0373455j 0.0861572+0.0168192j 0.0771402-0.0789592j 0.099924-0.0554315j 0.0964172-0.18414j -0.138785-0.0143435j 0.221702-0.247759j 
0.0360623+0.0259701j -0.0743845-0.0448543j -0.0408231-0.037254j 0.00633927+0.0116195j 0.00648192-0.0408836j -0.00421116+0.00529553j 0.0384162+0.0144863j -0.013077+0.0188085j 0.0190561-0.0295162j 0.0360227+0.0281499j 0.0193075-0.0237136j 0.0152353+0.0292856j -0.0220162-0.00475389j -0.00403335-0.00194942j -0.0317056-0.00635448j -0.0128535-0.00146483j -0.0163695+0.00840618j -0.0103174-0.0117666j -0.0167271-0.0132244j 0.015508-0.0276638j -0.0190978+0.0108878j 0.00153398+0.00651499j -0.00255159-0.0209286j 0.00182481+0.0262416j -0.0104122-0.0124637j 0.0120268+0.0135396j -0.00386886+0.00346208j -0.0246033-0.000779848j -0.00743609+0.0206287j -0.00236156+0.00846301j -0.00273561+0.00321543j -0.0170596+0.0291788j 0.01108+0.015156j -0.0212456-0.00550197j -0.0219505-0.0167457j -0.00530077+0.00271855j 0.0189861+0.00697675j 0.0192525-0.0126252j -0.0201522-0.0027852j 0.010476+0.00285504j -0.00608103-0.00584692j 0.00113197-0.00202895j 0.0360173-0.0147066j 0.012874+0.00567733j 0.0152926+0.0167777j -0.0200903+0.00961514j -0.0156618-0.00677163j 0.0308445-0.00703645j 0.00964541+0.0348098j -0.0119155-0.011449j -0.00290857+0.0162393j -0.0169801-0.0128485j -0.00277607+0.00889951j -0.0185163+0.0181032j 0.040893+0.01235j 0.0186368+0.00480187j 0.0132494+0.0155583j 0.00534492+0.00457245j 0.00312601+0.0235694j 0.0115033-0.00543983j -0.0478422+0.00870405j -0.0166751-0.00204811j -0.0110316+0.0125546j 0.0231397-0.0130617j -0.00980808-0.0123182j -0.000182901-0.0226161j -0.00429039+0.00491317j -0.00288081+0.00176894j -0.0342623-0.0221401j -0.019263-0.0120691j -0.00115908+0.000483671j -0.00706569-0.00126225j 0.0387815-0.0120252j -0.030699+0.0378795j 0.0214321-0.0267659j -0.000391021+0.0103049j 0.0191422+0.0202649j 0.0184798-0.00352462j -0.00243049+0.00372555j 0.00828682-0.0165364j -0.0313052-0.0044196j -0.011652+0.0016466j -0.0259626-0.0313073j 0.0101008-0.0126696j 0.0116405-0.0100614j 0.0231235-0.00143684j -0.0207605+0.00550367j -0.0177243+0.000181991j -0.0431288+0.0513587j -0.0158124-0.00128098j -0.0161741+0.031741j 0.0259214-0.0164941j -0.0107971+0.00969018j -0.0140673+0.000362148j 0.00807908-0.00284982j 0.0108405+0.010696j 0.00226535-0.014153j -0.00851127-0.00441137j -1.44403e-05-0.00454846j 0.0216835-0.00431869j 0.0204987-0.0340624j 0.0061167+0.010183j -0.000478775-0.016412j -0.0238504+0.0216488j 0.006641+0.00190895j 0.00370998-0.00390506j -0.0204781+0.0115026j 0.00492052+0.0161022j 0.0350402+0.0135768j 0.000413229+0.0124674j 0.0159869-0.0024468j 0.0155104+0.027553j -0.00424708+0.0137165j 0.0106095+0.0386787j -0.0113434-0.00978354j -0.0109701+0.0154765j -0.00491894-0.00804509j -0.0104067+0.00455188j 0.016112-0.023865j -0.0161407+0.0167609j -0.00290454-0.00093285j -0.00921014-0.0129056j 0.00397299+0.0402431j 0.00825688-0.0158215j -0.0279066+0.0550283j 0.0043051+0.0241106j -0.000407033-0.00102581j 0.0201229-0.0118639j -3.32513e-05+0.00615429j 0.00333092-0.0181025j -0.0336831-0.0155355j -0.00468433-0.00333778j -0.0014689+0.0102723j -0.00975981+0.0229953j -0.00039599-0.00836122j -0.0190045+0.00227504j -0.0245341+0.00223978j 0.0154102+0.0105191j -0.0334259-0.0113588j -0.00488069-0.00288544j -0.00677708-0.0113099j -0.00272219-0.0118809j 0.00744482-0.00988339j -0.00535024-0.0136701j 0.00393083-0.00683608j 0.0111453+0.0121927j -0.0050468-0.00322536j -0.00759126+0.000376358j 0.0164557+0.00614948j 0.00763175+0.0131447j 0.0109249+0.00356965j -0.00947133+0.0153537j 0.0156017+0.0024649j -0.0076227+0.00695302j -0.00644437+0.0201488j -0.0115805-0.00585182j 0.0263956-0.0031977j 0.0059289+0.00367665j -0.011498+0.0110957j -0.0108601-0.00914488j 0.0179417+0.0144205j -0.00519424-0.00767973j -0.0198035+0.00521014j 0.00828742+0.0118438j 0.0420876-0.0158153j -0.0147836+0.0165179j -0.00063225+0.000399461j 0.0124145+0.00405126j -0.0326305+0.00864704j -0.0168638-0.0275754j -0.0345966+0.0150823j 0.0164145-0.0361154j -0.00126248-0.0249653j -0.028756+0.00457269j 0.00135173+0.0252793j -0.0149626+0.0145818j -0.0274206+0.0125061j 0.0403924-0.00353454j 0.0164433+0.0421024j -0.00478645+0.0688956j 0.0571708-0.0511686j -0.0571979-0.0508457j 0.0406326+0.0267379j -0.0423741-0.00136484j -0.0155017-0.00737313j -0.0733038+0.106558j -0.0110329-0.0878156j -0.0178413-0.00174766j 0.0930091+0.113277j 
0.0714108+0.0319827j 0.0444431+0.0102305j -0.00673893-0.0257923j -0.0386027-0.0797937j 0.00754687+0.0133745j 0.00352533+0.0317974j -0.0152531+0.0125266j 0.0392165+0.0503535j 0.0336174-0.00842883j -0.00118121-0.00288802j -0.00750112+0.0531129j 0.010561-0.0314739j 0.0172619+0.00671764j 0.0128724-0.0112146j -0.0112625+0.029455j -0.0195995+0.0423496j -0.0050345-0.00725341j -0.0232945+0.0119514j 0.0371692-0.0237404j -0.00497069+0.0096973j -0.00363182+0.0299003j -0.0367875+0.0205858j 0.0487184-0.00738472j 0.00611378-0.00346419j -0.00793191-0.0126295j 0.0198912+0.0258145j -0.0120933-0.00212373j -0.0264604-0.00542189j 0.0177297+0.000307653j -0.0110287-0.01617j -0.025154+0.00806043j -0.0174535+0.0174263j 0.0157361+0.00361987j 0.019016-0.0252083j -0.0241818+0.00591932j -0.029784-0.0169297j -0.0111016+0.015095j -0.0114785-0.0114814j -0.0135941+0.0061284j -0.00544835-0.0175773j -0.00797861+0.00536133j 0.0142372-0.00083718j 0.0187542+0.0182205j 0.0049797+0.00882733j 0.00175047-0.00451026j -0.028384+0.0149516j 0.00237342-0.0201509j -0.0233994+0.0101219j -0.0368709+0.0247236j -0.0161927+0.0201957j -0.0115269+0.0145285j 0.027837-0.0120878j -0.0485017+0.0421046j -0.00812161-0.0222684j -0.00675238+0.0074187j 0.0153423+0.00202898j -0.00274727-0.0238058j -0.00578284-0.00429354j 0.031186+0.00451782j -0.0294035-0.00572497j 0.00132916-0.0308882j -0.00514696-0.00745281j 0.0226806+0.00894017j 0.0066578-0.0144946j 0.0108409-0.00222618j -0.00649139-0.00921799j 0.0140898+0.0141511j 0.0100589-0.00486407j 0.0167002-0.00761393j -0.000824878+0.00821127j -0.013243+0.0200858j 0.0373668+0.00349481j 0.00319949-0.0336541j -0.0152465-0.00582834j 0.0455196+0.00602748j 0.0235058-0.00578365j -0.0324393-0.00702566j -0.0399788+0.0107757j 0.00453113-0.00748859j -0.0303416-0.00185665j 0.0238007+0.00452065j 0.000264008+0.0427025j 0.0108868+0.0080489j -0.0101137+0.0442326j -0.00469086-0.0193567j -0.00237513-0.00105227j 0.00499689-0.00193502j -0.0416446+0.022437j 0.00513473-0.0202715j 0.0149216-0.050109j -0.00720408+0.0155533j 0.00862302+0.0159099j -0.00624351+0.0330131j 0.0083001+0.0139883j -0.00453362+0.0272142j -0.00531273-0.0475129j -0.0054565-0.0275722j 0.00716727+0.0144909j -0.037519-0.0162649j 0.0066779-0.0281729j 0.00896722-0.0578596j -0.0248705+0.0232307j -0.0118547-0.01449j 0.00496667+0.00330807j -0.0126281+0.0163254j 0.0311908+0.00527811j -0.027586+0.0500231j 0.0079176-0.00922561j -0.00562487+0.027809j -0.0122648+0.00749564j -0.0341982+0.0163432j 0.00486456-0.0107427j 0.0136409+0.0207429j -0.00456862+0.0345685j 0.0164583-0.0442322j -0.0248361-0.0109134j 0.0116435-0.00181641j 0.0121723-0.0353997j -0.000797632-0.0136948j 0.0303717+0.00544695j 0.00314104+0.0128738j 0.0245666+0.00645892j -0.0536001+0.0176145j 0.0197533-0.00315412j -0.00666425-0.00779062j -0.00180126-0.00211774j 0.00824388+0.000162336j -0.000667053+0.00197553j 0.00510896-0.00545221j -0.0157982+0.00222356j -0.00906551-0.00868175j -0.0186341+0.00475937j 0.0274706-0.0160773j -0.0158718+0.00812959j -0.0116304+0.0134432j 0.00507472-0.000151664j -0.0402259+0.0146176j 0.00111619-0.000394832j -0.0640999+0.0496443j -0.0131112+0.0135939j -0.00727427+0.00328002j -0.0073217+0.0237462j -0.0139138-0.0110338j -0.0124816+0.00401599j -0.0112245+0.0334246j 0.0127679-0.00591559j -0.0110184+0.00492862j -0.0235592+0.0110749j 0.0182973-0.0170137j 0.00034846-0.00841002j 0.0192856-0.00881892j -0.0127074-0.00214897j 0.00968637-0.0181553j 0.00631907+0.00923048j -0.00380031+0.00865697j -0.0121883+0.0161176j 0.0278302-0.0187282j 0.0474126-0.0116356j 0.00958876+0.0156449j -0.00892598-0.00710214j -0.00446303-0.00497455j -0.0140319-0.000647842j 0.0057037+0.00589645j 0.0168838-0.0107381j 0.00994723-0.0263487j -0.0247155+0.0297334j 0.0275247-0.0153395j -0.0160724-0.0265325j 0.0281426-0.00215356j -0.0102861+0.00701154j -0.0252881+0.0382192j -0.0226913+0.0182446j 0.00767352-0.0121097j -0.00465334+0.0196451j 0.0171274+0.00605813j -0.0408506+0.0285954j -0.0184006+0.0505521j 0.0163242-0.0519843j -0.0254532-0.0276948j 0.0790155-0.0412644j -0.031869-0.0133629j 0.0210952-0.0370372j -0.0563853+0.118684j 0.0451898-0.0202622j -0.0213056-0.072484j -0.0822108+0.08627j -0.0225347+0.0275305j 0.0626816+0.110928j 0.0348384-0.00703787j 
-0.00605282-0.0238764j 0.000394738+0.00273287j -0.026459-0.0288332j -0.0307851+0.0151535j -0.00218843-0.0856376j -0.0106647-0.0017949j -0.0201763+0.0423783j 0.0214987-0.0202519j 0.0271552-0.0794888j 0.0216545-0.0111607j 0.011562-0.0351344j -0.0226472-0.0137754j 0.00943317+0.0192161j 0.00925729+0.0587475j 0.00880361-0.0343057j 0.0195272+0.000697407j -0.00900329+0.019919j 0.00596622-0.00177691j -0.0117992-0.000999685j 0.0123363-0.0380195j -0.0100236+0.0299339j 0.0152073-0.0186044j 0.0283041-0.0553517j 0.0231819-0.0160263j -0.0202815+0.0301658j 0.0103522-0.00145467j -0.000552728+0.00682253j -0.0209135+0.0291371j 0.00021138+0.0327084j 0.000919453-0.0244726j 0.0108992+0.0217133j 0.00677032+0.00203414j -0.0039985+0.0026349j -0.0192625+0.0168565j 0.0148543+0.0182762j 0.0126122-0.0124519j -0.00333847-0.00195859j -0.0353986+0.0115503j 0.0237475-0.0147436j 0.0262126-0.0394546j 0.00214466-0.0025404j 0.0312732-0.0298793j 0.0327354-0.0136845j 0.0324662-0.0364499j 0.00959236-0.0150139j 0.0221633-0.0160696j 0.0147437-0.0202369j -0.00103399+0.00618189j 0.0105169+0.0121134j 0.05512-0.00805036j 0.0250229-0.0328334j 0.00390262+0.00337185j 0.00992429-0.0104197j -0.0124687-0.0100919j 0.00600726-0.00399994j -0.0364587+0.0205404j 0.00909472-0.0065141j 0.022735-0.00413144j -0.0171306+0.0153545j 0.0235554+0.000385844j 0.0164782-0.00688251j -0.0033234+0.0128052j 0.00337315-0.00588426j 0.0128348-0.0133747j -0.00824533-0.0156516j -0.0514682+0.0290325j -0.0049684+0.0147865j -0.0214206+0.0260482j -0.023908-0.0308396j -0.0416351+0.0154983j -0.017177+0.0184862j 0.0407962-0.0260538j -0.0151585+0.00698382j -0.0168816+0.0261483j 0.0017706-0.0421949j -0.0169055-0.0145041j -0.0213185+0.0272191j 0.0268237+0.00174438j -0.0101543-0.00768934j 0.0132374+0.0126517j 0.0155068+0.0189138j 0.0366196-0.0109186j 0.00891445+0.0152098j 0.0133914-0.031483j -0.000502402-0.0147123j -0.00410054-0.0261523j -0.00807169+0.0217356j -0.0448097+0.0539436j -0.00258794+0.037844j -0.000768252-0.00915702j -0.00399772+0.00610188j 0.0229796-0.0487693j 0.0222649+0.0124968j -0.00303522+0.00802419j 0.0139809-0.0331855j -0.0166423-0.0198853j 0.0131144-0.00359208j -0.0302129+0.0161811j -0.0902303+0.0744287j 0.00632813-0.0167699j 0.0126637-0.0433609j 0.0303381-0.020168j 0.0139513-0.00841687j -0.0354589+0.0562017j -0.0252152+0.0178368j 0.00958945-0.00998069j 0.0407524-0.0122301j 0.0296232+0.00706176j 0.108368-0.0943665j -0.00207873+0.00623315j 0.0596087-0.000760256j -0.0172621+0.0353551j 0.0253197-0.0259033j 0.0776523+0.0099337j -0.0962323-0.00168034j -0.0129345+0.0256485j -0.00910481-0.0398265j -0.0907667+0.0537685j -0.0255457+0.00761512j 0.00559822-0.0204652j 0.00851737+0.0126047j 0.0295517-0.0944451j 0.0358645+0.007723j -0.0531006-0.00837156j -0.00194831+0.0434538j -0.0175694+0.0439409j -0.008211-0.00840472j 0.0276534-0.0305968j -0.0242327+0.0136464j 0.0627356-0.0451612j -0.0896669+0.0692999j -0.0286852+0.0386729j -0.0591342+0.0271967j 0.0394428+0.00442337j -0.00184425+0.00108376j 0.0337444-0.0191864j -0.0250046+0.0656956j 0.081088-0.0556468j 0.070504+0.00991501j 0.0618018-0.0272945j 0.0463588-0.0227875j 0.00555505+0.00773183j 0.0193747-0.0133503j -0.0329196+0.0307928j 0.0693297-0.0463935j -0.0214793+0.00656853j 0.0239363-0.0176265j -0.0490313+0.0921223j -0.000414364-0.0162267j 0.00896001-0.00997176j -0.0207302+0.00828092j 0.0223103-0.0132487j -0.030681+0.0153265j 0.0119206+0.00501585j 0.00755718+0.0141875j -0.0220283+0.017867j -0.0310111+0.0028253j -0.031947-0.0164648j 0.0489256-0.0270429j 0.00843593-0.0149218j 0.0221627-0.0274762j -0.00792127-0.00948914j 0.000985586-0.0161556j 0.016221-0.0373283j 0.0039902-0.021893j 0.0392303-0.00272989j 0.0173046-0.005198j -0.0290111+0.0170752j -0.017923-0.0156904j -0.019163+0.0341972j 0.0326045-0.0324801j -0.00339197+0.011735j 0.0201806+0.0107889j -0.0979272+0.0812057j 0.0201034-0.0376049j -0.0372163+0.092383j 0.0134209+0.0458717j -0.000577453-0.0262854j -0.00742188-0.0103932j -0.040408-0.0304733j 0.00495528-0.029842j 0.0184851-0.0620319j 0.100919-0.0915521j -0.0415697-0.0166572j -0.197207+0.167963j 0.0469146+0.0635497j 0.0588452-0.0592989j -0.0264648+0.0541981j 0.0182106-0.0092713j 
