-0.00984144-0.130327j 0.0219762+0.00273588j 0.0388814-0.0954307j 0.0250819+0.0186086j -0.00143745+0.0143768j -0.00750714+0.015908j -0.00996187-0.000149385j 0.0178225-0.0168048j -0.0452893+0.0480811j -0.0350392+0.0695592j -0.0113561+0.0251157j -0.0279738+0.059754j -0.0401946+0.0222734j 0.0182166-0.0286704j -0.0241879-0.00861474j -0.0254889+0.0338531j 0.00529602+0.015075j -0.00218599-0.0132038j 0.0230754-0.0101023j -0.00297516+0.0207852j -0.000509304+0.00593105j 0.00686128-0.0155545j -0.00597572+0.0152411j -0.00123747-0.00932779j 0.0106079-0.00214459j -0.0146533+0.000719943j -0.0204252-0.0184256j 0.018502+0.0152614j 0.00431018-0.0062925j -0.0270934-0.0122098j 0.00234032+0.0138067j -0.0430081+0.0375248j 0.0120016+0.0133119j -0.0155061+0.00990385j -0.00451411-0.00919235j -0.0263135+0.0334064j -0.0171629+0.0139044j -0.00875019+0.000835632j 0.0145877-0.010922j 0.0174934-0.00583309j 0.0121598-0.00369043j -0.0171282+0.00350095j -0.0234653+0.005197j 0.022246-0.026264j -0.00188018+0.0219949j -0.00523453-0.0139277j 0.00657709-0.0211272j -0.0159702+0.00381856j 0.00161597+0.0122279j -0.0101316-0.0391908j 0.0128852+0.00233601j 0.00667801+0.0274695j -0.0155525-0.00739602j -0.0105718+0.0243185j 0.0122765+0.0270302j 0.00546167-0.0167939j -0.00349326+0.0248991j -0.0188535-0.0158379j -0.0320501-0.0201074j -0.0166554+0.00771681j -0.0276249+0.0188911j -0.0119778+0.0043594j -0.026141-0.0115325j -0.0333212+0.029726j 0.0620302-0.0299286j 0.0184572-0.028512j 0.0367742-0.043702j 0.0182434-0.0120028j 0.0107246-0.0111099j 0.0390776-0.0205252j 0.0278623-0.00560338j 0.0425189-0.0186018j -0.0341905+0.00343837j 0.0269647-0.021571j 0.0154781+0.00175648j -0.0102266-0.0100892j -0.0113284+0.0208111j -0.014646+0.00412906j 0.00618075-0.0142245j 0.00334501+0.00678192j -0.0200115+0.015878j -0.0180452-0.00466985j 0.0096508+0.0031153j 0.0102511-0.00515841j 0.0164658-0.00362094j -0.0271875+0.00625412j 0.0128042-0.0143773j 0.0156607+0.0260774j 0.0113874-0.0181564j -0.00802811+0.0342504j 0.00684239+0.0146058j -0.0410482+0.00121441j 0.0120562+0.0208532j -0.013188-0.0114101j 0.0237137-0.013585j 0.0141887+0.00427128j 0.00280706-0.00768476j 0.00807685-0.00700212j 0.0321015-0.01678j 0.0300257+0.0156119j 0.0165556+0.000909939j 0.0301214+0.0287285j -0.00632059-0.013399j 0.00601925-0.0111215j 0.00449967-0.00255122j -0.00672518+0.0146346j -0.0501699+0.0825017j -0.0357303+0.0489653j 0.00906135+0.0357045j -0.00673683+0.0118611j 0.0166684-0.0475644j -0.0338049+0.0463633j -0.00682495-0.020253j -0.0196374+0.065637j -0.0329795+0.00401518j -0.0288458+0.0545334j 0.00849484-0.0210185j 0.0475108-0.011069j -0.0266101-0.0015885j -0.0040753+0.0121494j -0.0592918+0.052564j -0.0439174+0.0137039j -0.0146153+0.0118355j 0.0557216-0.0231372j -0.0129964+0.0339184j -0.0499216+0.00756431j 0.0103997-0.0401343j -0.0590219+0.0520656j -0.00649537-0.0166167j 0.0107721+0.0311976j -0.011891+0.0272935j 0.0119933-0.0260429j -0.0825052+0.0525643j -0.031837+0.0279239j -0.0029199+0.0287124j 0.0327471-0.0203086j 0.00855923-0.000367938j -0.0303878+0.0169112j 0.0395766-0.0381465j 0.015413-0.0213401j -0.0292133-0.0159236j 0.0588996-0.0275849j -0.00316766+0.00642459j 0.00412035-0.00287162j -0.00332636-0.00429408j 0.0486078-0.00543389j 0.0347169+0.00190194j -0.00246772-0.0186154j -0.0659009+0.0287228j -0.0141442+0.0454948j 0.0132879+0.00510541j 0.0186511-0.00139063j -0.0287457+0.0326023j 0.00956188+0.00104771j 0.0156142-0.000654737j 0.0177298-0.0358768j -0.0145856-0.00323548j 0.0103198-0.0233514j -0.0015187+0.00470466j 0.00649491-0.0230042j -0.044825+0.020521j -0.0144259-0.0245319j -0.033713-0.00465677j -0.0208543+0.0315206j -0.0204925+0.0280182j -0.0145348+0.00998041j 0.0091704-0.0193739j 0.0220188-0.0236343j 0.00674242+0.0114241j -0.0368122+0.0105343j 0.0380518-0.046527j -0.0132957+0.0239035j 0.0336772-0.00653563j -0.0191877+0.0108978j 0.0242742-0.0258052j -0.0604171+0.0344699j -0.0106607+0.0258607j 0.0121224+0.00554591j -0.0391479+0.0129669j 0.0409343-0.0213712j 0.00905212-0.0324514j 0.0443574-0.00976719j -0.00164666-0.00410789j -0.0286123+0.0173552j -0.00439712-0.0122794j -0.0338435+0.0154947j -0.0203247-0.00180628j -0.0121192+0.00296861j 0.0209644-0.0392074j 0.0487837-0.045037j -0.0261158+0.114474j -0.113245+0.0742702j -0.057569+0.0900662j -0.0917076+0.0108767j 0.174601-0.264136j -0.173247+0.053786j 
-0.039146+0.00758843j -0.00524844-0.135312j 0.00309402-0.0446521j 0.038665-0.102153j 0.0341969-0.0675514j -0.0114798-0.0169967j -0.00991843+0.000857523j 0.00101925+0.0127236j 0.000465253-0.000130912j 0.0159428+0.0203532j 0.0117409-0.00304556j -0.00162607+0.0153286j 0.00484013+0.0166943j 0.0143787-0.0338409j 0.0207866-0.0101461j 0.0329757-0.0242218j 0.0339122-0.0192424j 0.000744931+0.00626273j 0.0265274-0.036734j 0.0211068-0.0246167j -0.0108859+0.00930587j -0.005967+0.0101718j 0.0207245-0.00272512j 5.6017e-05-0.00797625j -0.0331959+0.00125353j 0.0135714-0.0282144j -0.0217918-0.0111034j 0.0284221-0.0593959j -0.0102916+0.0185986j -0.0299428+0.0418933j -0.0174854+1.37208e-05j 0.0158731-0.00641433j 0.0277612-0.00931722j 0.00266539+0.0156033j -0.00770889-0.00688533j 0.0441648-0.0115766j 0.00361529-0.00897582j 0.00189024-0.00234933j 0.0214188-0.0310666j 0.00239727-0.0131114j 0.0149252+0.00215798j -0.00723944+0.0162011j -0.034464+0.0402298j -0.00109322-0.0406921j -0.0045246+0.00813437j -0.0213276+0.0164512j -0.0349367+0.0355337j -0.00446976+0.0482234j 0.0153883-0.00415939j -0.0278927-3.66538e-05j 0.00352789+0.00292709j -0.0131213+0.00388248j 0.00402512-0.0183681j 0.0200623-0.0153431j -0.017418-0.0055066j -0.0162088+0.0033809j 0.0520265+0.00967884j -0.0274266-0.00170579j -0.0278231+0.0270629j -0.0105668-0.00199133j -0.0112179-0.00143709j -0.0452658-0.00144162j 0.00156407+0.00115111j 0.0398061-0.0025374j -0.0107904-0.0202232j -0.0093731+0.0165081j -0.017312+0.00761264j -0.00836364-0.0105817j 0.00168373-0.00454624j -0.027913+0.00159366j 0.00408882-0.0122477j 0.012636-0.0393086j -0.0127971+0.0132178j -0.0241692-0.019069j 0.00630986-0.0142887j -0.0216675-0.00700578j -0.0124039+0.014785j -0.0205945+0.0073698j -0.00352819+0.000904456j -0.00464567-0.00318581j 0.00809613-0.00529419j -0.0169483+0.0165009j -0.00497575-0.0142713j -0.0255984-0.00939646j -0.0178222-0.00863534j 0.00774544+0.0222918j -0.0226912+0.00991335j 0.048823-0.020105j -0.0385269-0.000626537j 0.0320891+0.00803325j 0.012877+0.00899916j -0.0287709+0.0375194j 0.0442804-0.0175781j -0.0356545+0.0465041j -0.0018008-0.0239324j 0.032952-0.0121109j -0.031631-8.88615e-05j 0.00980063-0.012158j 0.00215008-0.00813016j 0.00257785-0.0227617j -0.0165379-0.00761835j 0.0186517-0.0160656j -0.00654719+0.00853964j 0.00649613+0.00212415j 0.0101163-0.00231175j -0.0244826+0.0319054j 0.0209477+0.0259384j 0.012291+0.0418402j 0.0359396-0.0545146j 0.0462377-0.024687j -0.0158565+0.00105219j 0.0442552-0.0189242j -0.0555624+0.042833j 0.053667-0.0436899j -0.0242579+0.0406019j 0.0492407-0.0251921j -0.0202994+0.0133928j 0.0414891-0.0701894j -0.0146638+0.0135666j 0.00811829-0.0121307j 0.0318755-0.000697748j 0.00617702+0.0172541j -0.00609397+0.00722233j 0.0303792-0.0649358j 0.0373705-0.0109866j -0.0432414+0.0647303j -0.0591154+0.0370931j 0.0299323+0.0492408j -0.0265221+0.0316844j 0.0480539-0.0505981j 0.019445-0.00278142j -0.0445393+0.00932661j -0.000777557+0.055245j 0.000645854+0.0236876j 0.0496532-0.02053j -0.00711706-0.0135691j 0.013281-0.0197503j -0.0108617+0.0176421j -0.020033-0.00834035j -0.0226759+0.00326155j -0.0370608+0.0461547j 0.0208251-0.045425j -0.0054081+0.0115269j -0.0246506+0.0117335j -0.0150714+0.0222215j 0.0246101-0.042378j 0.0297893-0.0279416j -0.0364918+0.0273508j -0.0186924+0.0485425j 0.0562732-0.0229878j 0.0187668-0.0235146j 0.00193646-0.0144143j 0.0189642+0.00858128j -0.00232502-0.00129921j 0.023186-0.0245024j -0.0263407+0.0160833j -0.00110915+0.0120584j -0.0311965+0.00728945j 0.01962-0.0154946j -0.0335967+0.0198132j 0.0135065+0.020999j -0.044367+0.0231535j -0.0346165+0.0413327j 0.0260968+0.00592649j 0.0572638-0.0144059j 0.0162057-0.00281882j -0.00924084-0.0106985j -0.0113322-0.0111493j 0.010559-0.0061868j -0.00840004+0.0222821j -0.0417207+0.00855763j 0.0159872+0.0127435j 0.0363815-0.0244895j -0.0333855+0.0421461j -0.00256967-0.0157625j -0.00508048+0.0223359j 0.00906805-0.000817298j 0.0169395+0.000626921j 0.0133093+0.0197966j -0.014582+0.0204919j -0.0311612-0.00918051j 0.0272698-0.0423765j 0.0100589+0.00412733j 0.0176149-0.01282j 0.0161535-0.0211419j -0.0470306+0.0224491j -0.0212023+0.0140058j -0.0485623+0.0485324j 0.0114739-0.0213017j -0.0624159+0.028689j 0.113762-0.0695873j -0.0203832+0.106342j 0.0406616+0.0036594j -0.0855711+0.143445j -0.195551+0.0542419j -0.169943+0.25021j 
-0.0590668-0.0589628j 0.0685696+0.050815j -0.0043845-0.0186266j 0.000603864+0.0735069j 0.0343693-0.0257651j 0.00356324+0.0498823j 0.0301181-0.00300063j -0.00911935-0.00196894j 0.020329-0.00845019j -0.00659024+0.0302154j -0.00771296+0.00338719j -0.00563159+0.012547j 0.0274771+0.0298447j -0.0110017+0.0143159j 0.0169979-0.0350275j -0.0187192+0.017468j -0.036626+0.0125073j -0.00458686-0.000363307j -0.0178957+0.0371002j -0.00492813+0.0255486j 0.00338239-0.020489j -0.000149153-0.00418084j 0.0221966-0.0153868j -0.00833105+0.0185769j 0.00523264+0.0256457j -0.00848859+0.0123728j 0.0460869+0.00675531j 0.0228736+0.0124751j -0.00209261+0.0161679j -0.021288-0.00586802j -0.000704818-0.0173541j -0.00676865+0.00241521j 0.00130089+0.0218309j -0.00155119+0.016055j 0.00150421-0.00215184j 0.0044477+0.0186551j 0.00167173-0.00189306j 0.00570926+0.0135561j -0.00419441+0.00607472j 0.0233905+0.00372679j -0.0328454-0.00669536j -0.0040865+0.00522968j -0.0282534+0.0139086j -0.00244772-0.00523527j 0.000657456+0.0387199j -0.0305968+0.00868361j -0.033653+0.0204441j -0.0322307-0.0110875j -0.00665211-0.0181949j 0.0259896-0.0266453j 0.00336488-0.0207007j 0.0441493-0.0159627j 0.0111253+0.00451975j 0.028284-0.00749125j 0.0175573+0.0137307j -0.00434607+0.0140776j -0.0325807-0.0403032j 0.0168385+0.00426021j -0.000863831+0.00806453j 0.039936-0.001104j -0.00736548-0.00436827j 0.00683666+0.0131844j 0.00520521-0.0309592j -0.0114533-0.0248699j -0.0443286+0.0325766j -0.000295525+0.00537232j -0.00885609+0.028633j -0.0160598+0.0130398j -0.0117242-0.00277614j -0.00800621+0.0296002j -0.0267614+0.00720469j -0.0119449-0.00984659j 0.0235538-0.0128258j 0.0267288+0.0120475j -0.0231618+0.00534468j -0.00381593+0.00855022j 0.00276965+0.00979718j 0.0274252-0.00303402j -0.0144457-0.00815932j 0.00441177+0.001449j -0.012501+0.00104834j -0.00992197+0.0157654j -0.00207459+0.0113218j 0.0275692+0.00616478j 0.0459383-0.0119717j -0.00156997+0.0126648j 0.0189445-0.00980016j -0.00685939-0.00553596j 0.0144428+0.0200322j 0.00562379-0.00751112j -0.00697495+0.00174887j 0.0319202-0.00284908j -0.011422+0.00279415j 0.010393+0.0150826j -0.000274188+0.00856039j -0.0232616-0.00595678j 0.00809337+0.0255511j -0.0221332-0.0210277j 0.000127409+0.0130356j -0.000493582+0.0116719j -0.00111805+0.0156135j -0.0284176+0.00927619j -0.005293-0.0045007j -0.0242772+0.00443392j 0.00549842-0.00938324j 0.0266553+0.00405745j 0.0320667-0.0178847j -1.67719e-05-0.0332028j 0.00952858+0.0550664j -0.00163148+0.0036907j 0.00197194-0.00943473j 0.012344+0.00801852j -0.0382498+0.00531883j -0.000282344+0.0223747j 0.00352787-0.0199048j 0.0286696+0.0575372j -0.00214582-0.00474866j -0.00810163+0.0425494j 0.00147469-0.0125892j -0.0079176+0.0330233j -0.0239693+0.0403236j -0.00810453-0.0191863j -0.0289661+0.0130849j -0.018472+0.0263401j 0.0297687-0.00371817j -0.0146751-0.0121704j 0.0175845-0.0235126j 0.0111848-0.0380807j -0.000659504+0.00275902j -0.00382996+0.0210499j -0.00561753-0.00460483j 0.0136523-0.013162j -0.0361306+0.00587666j 0.0089325-0.0167351j 0.00731464+0.0132281j 0.0250581-0.0377362j 0.009511-0.00216834j -0.0037601+0.00509737j 0.0227425-0.0147282j -0.0200994+0.0227884j -1.98386e-05-0.0170088j -0.00239092+0.00536017j -0.00164619+0.00168031j -0.00398851+0.00866254j -0.0216495+0.012001j 0.014246-0.0112396j 0.0118212-0.0157443j 0.00045948+0.0103128j -0.021164+0.0100132j 0.0206366-0.00259144j -0.00546626+0.0082361j 0.0125249+0.00633053j 0.00827259+0.0281651j -0.00587607-0.00190407j -0.0162443+0.0196219j 0.00180375-0.00382545j 0.00286354-0.00112912j 0.00983627-0.00434124j -0.0193295-0.00285757j -0.0180705+0.0225703j 0.0190023-0.0146307j -0.0303434+0.00897903j -0.0154779-0.000564214j -0.00160095+0.008525j 0.0233271-0.0256572j 0.0174583-0.014113j 0.0194426+0.00768068j -0.00898505-0.00885j -0.0306822+0.0161149j 0.0209156-0.012025j 0.00232846-0.0115549j -0.00518572+0.00774503j 0.00778067-0.0132145j -0.0209157+0.0133666j -0.0280445+0.00843059j -0.00576188-0.00172219j -0.0158291+0.00662188j 0.0351662-0.0143991j -0.00572455-0.0146j -0.0368065+0.0193258j -0.0323111+0.0067236j -0.00983119+0.010368j -0.0212818+0.0145987j 0.0346051+0.0235893j 0.0278132+0.00469162j -0.0329432+0.0264208j -0.0174058+0.0819888j -0.00680795-0.0218338j 0.0351691+0.0194283j -0.0188216-0.0508574j -0.0501841-0.0115679j 0.0529311-0.0311886j -0.0863657+0.136349j -0.00528228+0.0470393j -0.0337246-0.00731409j -0.0876654-0.104194j 
-0.0589037+0.00590356j -0.0138151-0.0429115j -0.0152972-0.078657j 0.0614744+0.0561503j -0.0235553-0.061142j 0.0254165-0.076082j -0.0667702+0.00047411j 0.0702609-0.00623438j -0.0344219+0.0316691j -0.00357675+0.0593991j -0.0305443+0.0276568j 0.0394871-0.0212325j -0.00180852+0.0107312j -0.000744863+0.100716j -0.00388231+0.0191546j 0.0407708-0.0467283j 0.012343+0.0212832j -0.0315067+0.0202679j 0.0177057-0.0145571j -0.000759013-0.0131689j -0.00757111+0.0164951j 0.0271564-0.0168765j -0.00488868+0.0280489j 0.019266-0.0253204j 0.0614036-0.033036j -0.00865855+0.0254408j -0.0142391-0.0114408j -0.00641396+0.0141891j 0.0173361-0.00263299j -0.0228433-0.0345879j -0.0263196+0.0267742j -0.0254125+0.00110716j 0.0307437-0.0128702j -0.027002+0.0387238j -0.0271859+0.0311967j -0.00412011-0.00983448j -0.00696066+0.0117894j 0.0173855-0.0130677j -0.0207732+0.0124268j -0.0151688-1.51546e-05j 0.00946606-0.000696521j -0.00270686+0.0158951j -0.0235995+0.0311834j 0.000877345+0.00073976j 0.0155724+0.000636375j -0.00675347+0.0494647j 0.0301877-0.000440651j -0.0175274+0.0329249j -0.0235174+0.00557158j 0.0131722-0.0456101j 0.00851543-0.0457645j 0.0484923-0.0152299j -0.018566+0.00797748j -0.00894026-0.0301986j 0.0286966+0.0180481j -0.00690186-0.0237428j -0.0304335+0.0319109j -0.00961572-0.00557457j -0.0180038-0.00999791j 0.0372034-0.0123932j -0.0150532+0.0112614j -0.048365+0.0193655j -0.0436121+0.0135439j 0.0136-0.00153316j -0.00234847+0.0199183j 0.000641015-0.00268188j 0.0402349-0.0189313j 0.00705085-0.0259781j 0.0030904+0.0180148j 0.0117349+0.0130579j -0.0141584+0.0294314j 0.00860982+0.00899821j -0.0233037-0.0253047j 0.00303608-0.00176069j 0.0227631-0.0101519j -0.0155447+0.00893846j -0.0029728+0.00729725j 0.00859039-0.0134026j -0.00960723-0.007633j 0.0213672-0.0192033j -0.0146183+0.00285176j 0.00589509+0.00455844j 0.00625216+0.00150288j 0.0131657-0.0335478j -0.00455248-0.0129285j 0.00707975+0.0125069j -0.0114535-0.00969905j -0.00730421+0.000700214j 0.0239084-0.00309597j 0.00467979+0.00524309j 0.00422521+0.00700365j 0.0172482-0.00215911j 0.0266356-0.0253689j 0.0643367-0.0270218j -0.0307775+0.00682853j -0.0222933+0.000513699j -0.0170229-0.0027741j -0.0626345+0.0211397j 0.0507061-0.00669589j -0.00584309+0.00347277j -0.00362842+0.0174638j 0.0229442+0.00121425j 0.0335355-0.0311481j 0.0373435+0.033571j 0.031078-0.0160999j 0.0261466-0.0164521j -0.033473+0.0342305j -0.0123435-0.00727649j 0.00465761-0.00955748j 0.024479+0.00760396j 0.0438697-0.102561j 0.00865502-0.0416956j 0.000212687+0.046374j -0.0446778+0.0668377j 0.011309+0.0288715j 0.0388058-0.0199614j -0.00287209+0.0258473j 0.0164853+0.0445746j 0.0202822-0.0701901j 0.0800158-0.0600431j 0.0947679-0.0316234j -0.00565324+0.0025653j -0.0148898+0.047362j 0.00626573+0.0468289j -0.0238487+0.0240552j 0.0019344+0.034325j -0.0092866-0.0140011j -0.0221824+0.0232691j 0.0416685-0.0122536j 0.00609996-0.0120899j -0.0133863-0.00026261j -0.044882+0.0337909j 0.0315553+0.0063891j -0.0450806+0.0586539j 0.0120717+0.0109338j -0.069098+0.035401j -0.0224926+0.023794j 0.0102982-0.0338762j 0.0125096-0.0346753j 0.0474228-0.0198755j 0.00326888-0.0277005j -0.00148714+0.01309j 0.0145079-0.00533679j 0.00788008-0.0107197j 0.0457058-0.0142958j -0.0353128+0.0353763j -0.0314733+0.000169108j 0.00569644-0.0191076j 0.0286764-0.0145993j -0.015218+0.0161551j -0.0138345+0.0160275j 0.00504254-0.0140064j 0.0610771-0.0447412j 0.00612184+0.000695858j 0.0380954-0.00592345j 0.0244938+0.00159501j 0.0100306-0.00508354j -0.00644233-0.00947601j 0.00205787+0.0339899j 0.0372584-0.0129008j 0.0108598-0.0266845j 0.032478-0.00539243j 0.00426708+0.00613625j 0.0247772-0.0221296j -0.026266+0.0103321j 0.00693443-0.0117481j 0.0143699+0.0096793j -0.0315585+0.0230638j 0.0111368-0.00501007j 0.0059918+0.00737809j 0.012353-0.00763377j 0.0150601-0.00720215j -0.0213842-0.00219605j 0.0205455-0.00614877j -0.0163074+0.0191143j 0.00375255-0.0128246j 0.00657506-0.00787171j 0.0166024+0.00821655j 0.0183362-0.0385265j -0.00584106-0.000201868j -0.0159809+0.0532795j -0.0311941+0.00411843j 0.0693275-0.0557527j -0.0244812+0.0501056j 0.0267214-0.0364217j 0.029975+0.000419189j -0.0174349+0.0305393j -0.00581059+0.00888073j 0.0545049-0.0340236j -0.0573646+0.100613j -0.118814+0.141007j -0.0308145-0.0644699j 0.13179-0.0567801j -0.0543015+0.104836j -0.042575-0.0285751j 0.0367124-0.0394702j 
0.0269625-0.00775456j 0.0134276-0.0214525j 0.0764668+0.0205612j -0.00455084+0.08353j 0.0184107-0.0614958j 0.0318018+0.0857265j 0.00869944-0.0615352j 0.0563872+0.0167183j -0.0199882-0.0679618j -0.0542741+0.0108226j -0.0192735-0.0326436j 0.00341044+0.00343846j -0.00415644+0.000169126j -0.0308116+0.0680376j -0.049017+0.0104624j 0.00108869+0.0579687j -0.0324639+0.0237151j -0.0148864+0.0252504j 0.0116972+0.0111597j -0.0261932+0.0255735j -0.0132442+0.00398094j 0.0121692+0.000346531j -0.00356735-0.0108319j 0.000875816-0.00726327j -0.0197068+0.0461253j -0.0087814+0.0285388j 0.0147901-0.018178j 0.0269536-0.00884915j 0.0111315+0.0222453j 0.0135074+0.0062191j 0.00255128-0.0196893j 0.0221144-0.0350127j 0.000781011+0.0110711j -0.0317839+0.0218698j -0.0412156-0.00509305j -0.00502608-0.0295447j -0.0306551-0.0166475j -0.00728263+0.018554j -0.0343476+0.0354963j 0.016881-0.0182251j -0.00714731+0.0155642j -0.0275866+0.0174268j -0.0366732+0.00912727j 0.00102225+0.0261945j -0.0392041+0.0342466j -0.0388021+0.0494217j 0.00130107+0.00700094j -0.0027628+0.00457775j -0.0101068-0.0307297j 0.0438593-0.012914j 0.013547-0.0218523j -0.0295822+0.0133819j -0.012734-0.0265349j 0.0398955-0.0193587j -0.0104786+0.0307102j -0.00309115-0.00220711j 0.0127868-0.0441789j -0.00777878+0.000696364j -0.0250056+0.0178396j -0.00804622+0.00256703j 0.0111983-0.0304305j -0.0403868+0.0213188j -0.0256768-0.0101537j 0.000252771+0.0256268j -0.010154+0.0240647j -0.0191144+0.00737463j -0.00603761-0.00487092j -0.00970563-0.0194433j -0.0102162+0.0163267j -0.0223185-0.00795938j -0.0189404+0.00815746j 0.0157138+0.0108868j 0.00845002+0.00428568j -0.00604542-0.0382903j -0.006523-0.00327902j -0.0253994+0.00827485j -0.00828967+0.00868206j -0.0246138-0.00903978j 0.00776419+0.00941993j 0.00118529+0.00187033j -0.0328117+0.0119716j -0.0336692+0.0243691j -0.0122747+0.000928364j 0.015225-0.0198139j 0.0322657-0.0489099j -0.0272009+0.0288683j 0.0323319-0.0319376j 0.023075-0.0267285j -0.00753626+0.0135178j 0.039622-0.0040581j 0.023329-0.0067187j -0.0319861+0.0262802j 0.0230452-0.00467917j -0.012894+0.0291277j -0.00933924-0.00170523j -0.0153183+0.00837585j -0.011662-0.00377049j 0.00791891-0.00929749j 0.0157363-0.00537114j 0.00331039-0.0366983j -0.0127817+0.013954j -0.0261308-0.0106714j -0.00231538+0.0252042j -0.0243204+0.0385229j 0.021747+0.00191133j 0.00834599-0.0458968j -0.00618696-0.0580259j 0.0100525-0.0300791j -0.00561161+0.0115344j -0.0273005+0.0491375j 0.0341007+0.00529057j 0.0718929-0.0257797j -0.0527217+0.0651236j -0.0533147+0.0126805j -0.0315629+0.0138066j 0.0455189-0.0296891j -0.0387685+0.0347203j -0.0537835+0.0692834j 0.0613261-0.0211531j 0.0203548+0.0200038j -0.0163406+0.0493276j -0.0139961+0.00166238j -0.0553234+0.0386733j -0.0546499+0.0615666j -0.00794094-0.0172216j -0.0439545+0.0331222j 0.00589777-0.02618j -0.0189712-0.0168493j -0.0158933+0.0236777j 0.0106221+0.000931487j -0.00181225-0.0281045j -0.0204522-0.0182803j -0.0357645+0.0333432j -0.0486251-0.00462459j -0.00124789-0.00221819j -0.0152144-0.0436625j 0.000557813-0.00153091j 0.0236304-0.0162979j 0.0382368-0.0200418j -0.00329767+0.0393451j 0.0187262-0.000918177j 0.00691727+0.00958217j 0.000397002+0.0187417j 0.0111309-0.0104261j -0.00652351+0.041821j -0.00709938-0.0150639j 0.0303527-0.0186944j 0.00914257+0.0018654j -0.00508275+0.029428j 0.0108217-0.0116595j -0.014845+0.0148993j 0.0207734-0.0173856j 0.0307535+0.00162563j -0.00790422+0.0185088j -0.00220931+0.0282299j 0.0068231+0.0244191j 0.00997855+0.00278641j 0.0111762-0.0144444j -0.0415494+0.0247322j -0.0257373+0.026933j 0.0168105-0.00602384j -0.0247277+0.0504116j -0.0258273+0.0186022j 0.0292403+0.0327634j 0.00616747-0.0149317j 0.0144636-0.00705692j -0.00996642+0.0299065j -0.0361283+0.033599j 6.43304e-05-0.00240067j 0.00560805-0.011989j 0.00819784+0.003861j 0.0175879-0.0104947j -0.00320007+0.000880886j -0.00683861+0.00361673j -0.0301727+0.00293632j -0.01872+0.00297516j -0.00876336-0.000830371j 0.0194699-0.0267132j -0.00511938+0.0344091j 0.00159255+0.0199862j -0.056777+0.0701143j 0.02428-0.0295104j 0.00156728+0.0809704j -0.033581-0.00211999j 0.00439028+0.0105072j -0.00532084+0.0154485j -0.0310938+0.0433857j -0.00494573+0.0180494j -0.0252019+0.0664041j -0.0683743+0.0286504j -0.0775347+0.0254847j 0.105811-0.11395j -0.0340314+0.101637j -0.107482+0.048753j -0.00791919+0.072955j -0.0157245+0.0442545j 
