-0.105471+0.00180099j -0.0360307-0.100842j 0.103492-0.021342j -0.0917973+0.0552836j -0.0139458-0.0310352j -0.0612067-0.0339909j 0.0456489+0.0815226j 0.0661634-0.0103173j -0.014819-0.0300907j 0.0104455-0.045296j 0.0260754-0.01418j 0.00251945-0.00624961j 0.0179119-0.0183345j 0.0887969+0.00486617j 0.0547176-0.00821337j 0.0267709-0.0252326j -0.0742535+0.0809796j 0.000602256-0.0314237j -0.0449779+0.0126948j 0.00587775-0.00933953j 0.0344255+0.019274j -0.0123428-0.0177046j -0.0462115+0.0248745j -0.0100441+0.022296j -0.011873+0.0242794j 0.0116163-0.00442437j -0.0153201-0.00675622j -0.0266733-0.00757361j -0.0404263-0.0185202j -0.0123011+0.0107193j -0.0269137-0.0161998j -0.0403156-0.0412433j 0.00360978-0.00352432j -0.0162029+0.00537939j -0.0228687+0.00492596j 0.0224245+0.0545618j 0.0217008+0.0304622j -0.0184928-0.0234614j 0.0369319+0.0244988j 0.0240501-0.0291489j -0.0276043-0.00184947j 0.0362238-0.0274585j -0.0523249-0.0349799j 0.0316449+0.0101048j 0.0034763-0.016428j 0.0324345-0.00101856j 0.020449+0.00690097j -0.00113181+0.0194808j 0.044862-0.00609756j -0.00579505+0.00859063j 0.0178182+0.0160988j 0.0107588+0.00628057j 0.0589459-0.0560456j -0.0221333+0.0382202j -0.00901152-0.0325136j 0.0218896+0.0109951j 0.00214679-0.0408176j 0.0170622-0.0466207j -0.0201379-0.0314165j -0.0373311-0.0143541j -0.020811+0.0325796j -0.0194645+0.0607011j 0.0255648+0.0138587j -0.0213024+0.0296837j 0.0332117-0.0047067j 0.00403159+0.00573573j -0.0270585+0.0105145j -0.0385993+0.0379817j 0.0154789-0.0043683j -0.000706675-0.0750528j -0.00156945+0.00979538j 0.00484308-0.0512256j 0.021327-0.0587069j -0.0183339+0.0196708j -0.00422876-0.0416434j 0.0633543-0.0419241j -0.0361471-0.0142826j 0.0345136-0.0589198j -0.100179+0.0320068j 0.0538993-0.00483624j -0.0364623-0.0352059j 0.01615-0.0163797j -0.000823644-0.0139276j -0.00249229+0.0777736j -0.0110013-0.0418538j -0.0477307+0.0615856j 0.0224811-0.0155705j -0.0154228-0.0346356j 0.0211412-0.0160855j 0.00351259-0.0207105j 0.0099411+0.0526315j -0.0633563-0.020511j -0.00920217-0.0299553j -0.00331789+0.023804j 0.00475823+0.0120138j 0.0120508-0.0112989j 0.0100115+0.0142339j -0.0195316-0.00515582j -0.00658909+0.000932447j 0.00707378-0.00224648j 0.0727228-0.0268478j 0.00974939-0.0035112j 0.00399792-0.000631036j -0.0111196-0.0230597j 0.0408264-0.00935223j -0.0195782-0.00594215j 0.00470046-0.00031612j -0.0269863-0.00981669j -0.00715533-0.0260051j 0.0383213-0.0400429j -0.00948265+0.0150865j -0.0228708-0.011301j 0.0103436-0.00531283j -0.0273567+0.00523651j -0.00288941+0.0165417j -0.00770862-0.0158873j -0.0220139-0.000735812j -0.0464191+0.00167068j 0.0201989-0.0191253j 0.0168216+0.00644388j -0.0257119+0.045635j -0.0269898+0.0230834j 0.0066954-0.0144405j 0.0208681-0.00534131j 0.0111527+0.00188306j 0.0335321+0.00722417j -0.0134635+0.00651511j 0.00358858-0.02477j 0.0382928+0.0126036j 0.0794457-0.0273149j 0.0174773-0.0767856j 0.0677393-0.0341464j -0.0747227+0.0518165j 0.0163685-0.104783j -0.112621+0.217181j -0.162319+0.0169905j 
0.0151537+0.136572j -0.0722702+0.0313941j 0.0203246+0.0280771j 0.0268743+0.0864958j 0.0151426-0.0456438j -0.0683969+0.0152915j 0.0597166-0.0724301j -0.01357+0.0601024j -0.00799011+0.0184595j -0.0300693-0.00510066j -0.0390327-0.00775235j -0.000952385-0.0217379j 0.0142545+0.00567681j -0.0259282-0.00173816j 0.0193864+0.028772j -0.0579594-0.0283324j 0.0259599+0.0458115j -0.0219825-0.0283097j 0.00334905+0.0483602j 0.0119016-0.0357715j 0.00957116-0.0254115j -0.0157054+0.0037243j 0.00366874+0.0258549j 0.0087125-0.0108954j 0.018653+0.0193646j -0.0216164-0.0136886j -0.0209275+0.00136134j -0.0213789+0.0374877j -0.0251277+0.0264614j 0.0135464+0.0183996j -0.0505122-0.0114634j -0.0312578+0.00829448j -0.0268692+0.00225068j 0.0326339+0.0177963j -0.0148913+0.0147269j 0.0388131+0.0102999j -0.0498443-0.0261244j -0.0277024-0.0247396j 0.0272441-0.0348648j -0.0442111+0.020392j -0.0436608+0.0689659j 0.00287826-0.0625121j -0.0406908+0.0441718j -0.00595094-0.0249266j -0.00185081-0.0151051j -0.021304-0.0610353j 0.0143362-0.0373157j 0.0187018-0.00297998j 0.00803027-0.0307029j 0.0184711+0.0198339j 0.0112291-0.00688125j 0.0103774-0.00678813j -0.0274214-0.00671585j 0.0341497+0.0309569j -0.0442181+0.0128917j 0.0122944-0.0144162j -0.0276434+0.01369j -0.0149663-0.0161881j -0.0427831+0.0205847j -0.0330324+0.0467495j 0.0153944+0.00417271j 0.0527696-0.00313991j 0.0325157-0.0456507j 0.0215937+0.0233202j -0.0124827-0.0201508j 0.0257039-0.0502439j -0.00349457+0.0270946j 0.00795736-0.0140064j -0.0060547-0.0210552j -0.0457434-0.0139177j 0.00183084-0.0302586j -0.0437933+0.0334183j -0.0619281+0.0169341j 0.0100514+0.0273683j -0.0518901+0.018689j -0.00911115-0.0687643j -0.0341603+0.0455247j -0.0313389-0.00769287j 0.0151535+0.108316j 0.0160148-0.0799284j -0.0385608+0.0566041j -0.00964129-0.0193977j -0.0141268+0.00270619j 0.0740028-0.0236114j -0.0369069+0.00937891j 0.0625468+0.0332429j -0.0223773-0.0187484j -0.0319435+0.0276169j -5.01387e-05-0.030111j -0.0234809-0.00369446j 0.0630528-0.0279247j -0.0298637+0.0626193j -0.0213845+0.00541763j 0.0173619+0.0129837j 0.0206667-0.00969461j -0.0221907-0.0127511j 0.0276946-0.0154563j -0.0176128+0.00894738j -0.000144969+0.00523552j -0.0127154-0.00356432j -0.0182511-0.05256j -0.00219115-0.0158408j 0.00147452+0.00198332j -0.0254092+0.00654764j 0.00187181-0.0238928j -0.00676696+0.00829215j -0.00197617-0.0039884j -0.0180309+0.0280559j -0.0138265-0.000699263j -0.0404165-0.0131347j 0.0070262-0.00313411j -0.0173675+0.0328401j -0.0142689+0.00681452j -0.00177991+0.0170926j 0.014828-0.00963933j -0.0201447-0.00451082j -0.0212236+0.00453544j -0.0042877+0.0277988j -0.00171533-0.011041j 0.00381334-0.000317535j 0.0486624+0.0100951j 0.0226469+0.00903866j -0.0408591+0.0188824j -0.00245079-0.00615723j 0.00411086+0.00130617j 0.00912129-0.0211837j -0.0218221+0.00198558j -0.00439917+0.00281916j 0.0490586-0.0632461j 0.0116944-0.0269237j -0.0616856+0.0163133j -0.000263159-0.0707028j -0.0293395+0.111272j -0.102113+0.0834324j 0.14299+0.00979994j -0.10746+0.240042j 
-0.00285867+0.00752158j -0.00225433+0.00252597j 0.17047-0.0130719j 0.0424474-0.0138842j 0.0161019+0.00733658j -0.000924888-0.00486827j -0.00978422-0.00154484j 0.0218314+0.000543998j -0.0128398+0.0245802j -0.0150031-0.0041035j -0.0207078+0.0135508j 0.0299133+0.0557007j 0.0323338+0.0194066j -0.0165638-0.000793455j -0.0216729+0.0136985j -0.00891078-0.00328418j -0.00419099-0.0119961j 0.00254665+5.59155e-05j 0.00415423+0.00681524j -0.0129009-0.0120692j 0.00309721-0.00254844j 0.00654574-0.00594974j 0.014855+0.0387448j 0.0130081-0.00772276j -0.00966336+0.0031816j -0.00751762+0.00280418j 0.00913155+0.00922478j 0.00469969-0.047765j 0.0125469-0.0188865j 0.00283316+0.0208995j 0.000872839-0.0122921j 0.0094879+0.0114594j 0.00340514-0.00906218j -0.00841526+0.00319386j 0.00938125+0.00687347j 0.0141423-0.0187018j 0.00251858-0.0105056j 0.00405691+0.00392421j -0.00777659-0.000858661j 0.00444903+0.00580429j 0.0103161+0.00812741j -0.000457023+0.00877761j 0.0104226-0.00318419j -0.00962757-0.00152025j 0.00579413+0.00845703j -0.0115082+0.012932j 0.00763945-0.00590758j -0.00250446+0.00754935j -0.00675253-0.00238113j 0.00216192+0.00479564j -0.00885785-0.0168233j -0.000493674-0.00975562j -0.0149494+0.00353557j 0.00893504+0.0107333j 0.00591276+0.0129054j -0.00391034+0.00417473j 0.0166021-0.0204369j 0.0122248-0.000438064j 0.00453239-0.000147627j 0.00923822+0.00596614j -0.0161257+0.0121539j -0.00158119+0.0146048j 0.013362+0.0126173j -0.00239257+0.0059108j 0.00336509+0.00557339j -0.00485608-0.00988812j 0.0110087-0.0348197j -0.0117245-0.0144251j 0.0253755-0.00446864j -0.00689826-0.000713116j 0.00688506-0.0120477j -0.00178167+0.00144956j -0.00811071-0.000301234j 0.00470823+0.00429834j -0.0106982+0.00183821j -0.00506074-0.00047616j -0.00490385+0.000844245j -0.0109466+0.0023952j 0.00195266-0.0050654j -0.00877532-1.07258e-05j 0.00025581+0.0109819j 0.0105797-0.0194779j 0.00290315-0.00144188j 0.00792214-0.00812554j -0.00465209+0.00121794j 0.00683828-0.0073456j -0.00805673+0.0104549j -0.00818533+0.00156735j 0.00343019+0.0140514j 0.00044744-0.00427611j 0.00115618-0.00915832j 0.00546251+0.00282054j 0.00335959+0.00473694j -0.0117968-0.00978249j 0.00273194+0.012365j 0.00594877+0.0055039j 0.00681077-0.00836507j 0.00151345-0.0133684j 0.00330544+0.000612782j -0.00895607+0.00366921j -0.00707336+0.008402j 0.00847084-0.00617434j 0.00356675+0.011208j 0.00692195+0.000431258j -0.0104665+0.00690535j 0.00924784-0.00475927j -0.00287444-0.00153254j 0.00493073+6.46193e-06j 0.0191033+0.000208375j 0.0129339-0.00121361j -0.00777829+0.00313176j 0.00671089+0.00427836j -7.48142e-05-0.000935032j 0.00870884-0.00291889j -0.00400024+0.00236291j -0.00248216+0.00263069j 3.07659e-07-0.00181854j 0.00474884-0.00616031j -0.00821806-0.00202316j 0.00289258+0.00271463j 0.0128907-0.00815013j -0.00302546+0.0205805j 0.013109-0.00368673j 0.00306466-0.00967457j -0.001186-0.00758902j -0.000829426+0.00240807j 0.0076243+0.00843154j 0.00608362-0.00700973j 0.00362488+0.0120442j -0.0185968+0.0191954j 0.0212654-0.0157379j 0.00656472+0.021235j 0.0135456+0.00835305j -0.0149062+0.0255253j 0.0105155-0.00690655j 0.00867309-0.0141441j 
0.0577389-0.0607987j 0.0105991+0.029942j -0.271794+0.0299451j -0.0140158-0.00688628j 0.0748526+0.0319078j -0.0545111+0.0306648j -0.000345406+0.0226566j -0.0756863+0.0283664j -0.0390374-0.0485233j 0.0213212-0.0271675j -0.0138456+0.0372052j 0.00856563-0.0269856j 0.0867294-0.0320947j 0.0229535+0.0113058j 0.0471096+0.0182547j -0.0168241+0.0130707j -0.000702982-0.00558197j 0.0224252-0.0143607j 0.0227389+0.0225449j 0.0102278-0.0228561j -0.0162506-0.0337548j -0.0205928-0.00348182j 0.00787563+0.0432986j -0.0435192-0.0485815j 0.0410615+0.0233706j 0.0208833-0.0118133j -0.0267505-0.00870229j -0.0592683+0.0233754j -0.00222522-0.00373097j 0.0187374-0.0574352j 0.0177297+0.0263249j -0.0120727+0.0129189j 0.00105979+0.0184936j 0.0527591+0.00229496j -0.0541097-0.0218076j 0.0102917+0.0276947j -0.0376513+0.00497861j -0.0134153-0.0555138j -0.0176726-0.00780675j 0.00398864+0.0261049j -0.0476203+0.00390932j -0.00152173+0.013751j -0.0171335+0.0120337j 0.000215759-0.00487229j 0.00420144+0.00675148j -0.0065768-0.0293068j 0.0107246-0.0340038j 0.00407867-0.0237597j 0.0384567+0.00467108j 0.00218357+0.0293539j -0.00785037-0.0191412j 0.00495079+0.00646937j -0.0263931+0.0285414j 0.0272079-0.0227727j -0.0125975+0.010132j 0.0293656-0.0319186j -0.0572191+0.0214539j 0.00707405-0.0434116j -0.0121977+0.0287113j 0.0428802-0.025527j 0.0135183+0.00993668j 0.0504925-0.00966084j -0.0230812-0.0295168j -0.0112388+0.0550298j 0.00771684-0.033231j -0.0218789+0.0479874j -0.0546613+0.0726746j -0.00538701+0.0316406j -0.0322529-0.0120197j -0.0158734+0.0157923j -0.0716826+0.0712981j 0.0177451-0.0196128j -0.00269787+0.0374069j 0.00803262+0.0163137j 0.0127075+0.0215729j -0.014918+0.0378112j 0.01072+0.0186472j 0.0143174-0.0074293j -0.00354228+0.025347j -0.00127927-0.0095928j 0.0227091-0.0285608j -0.0561915+0.00562598j -0.0179638+0.00265014j -0.0222616-0.00187436j -0.0165283+0.0165247j -0.0448108+0.00256572j 0.0312772-0.00405694j 0.0162291+0.0120987j -0.00279309-0.02063j 0.0147845-0.0192838j 0.0022492-0.0127826j 0.00463552-0.0121137j -3.34149e-05-0.0178261j -0.00671674+0.0379788j 0.00180879-0.00832846j 0.011552+0.0153883j 0.0089288-0.00486057j -0.0214563+0.0125447j 0.0145388-0.00627209j 0.00292257+0.00305416j 0.0328978-0.00403248j -0.0102802-0.0211323j 0.00158636+0.00752095j -0.0325544-0.0164429j 0.0232357-0.00312851j -0.0356305+5.59101e-05j -0.0214547+0.00721486j -0.0106494+0.0151147j -0.0169825-0.00866115j -0.0149541-0.00464848j -0.00904125-0.00296692j -0.0279033+0.00233572j -0.00751135+0.01913j -0.00304427-0.00805664j -0.00402692+0.0148532j -0.000652025+0.00561535j -0.0206836-0.000310686j -0.00745258-0.00509613j 0.00554991-0.0123891j 0.0188509+0.00607426j 0.000119486+0.00207966j 0.0159606-0.0170253j 0.000467704-0.0248753j -0.01337+0.0235939j -0.000277342+0.0293202j 0.0208179+0.0143644j -0.00343397-0.000780291j -0.0206576+0.000740003j 0.00190236-0.00680401j 0.0422257+0.0270017j -0.0819219+0.0461776j 0.0799759-0.141989j 0.0445998-0.0503534j 0.0535018-0.0213296j 0.0042007-0.0186838j 0.00927789+0.0334874j 
-0.00714333-0.0199361j 0.0336451-0.0237772j -0.338763+0.323219j -0.0335579+0.112023j -0.0598513+0.0178007j 0.137791+0.0503865j 0.00527669-0.0458419j -0.0588435-0.0264341j 0.000462057-0.00514053j -0.063931-0.021347j 0.0285827-0.00542309j -0.054691+0.0409925j -0.0430565-0.0709237j 0.0182119-0.00519272j -0.00159659-0.0418609j 0.0558613-0.0227146j -0.025977+0.000314613j -0.0285484-0.0373804j 0.013835+0.00455382j 0.00786511-0.0232578j -0.0389377+0.0198465j 0.0036603+0.0382685j 0.00734763-0.0184999j -0.0153475+0.00599463j -0.00634618-0.0449454j 0.00405052-0.0155163j 0.0172559+0.038181j 0.03847+0.0159203j -0.0172618+0.00348671j -0.0631603+0.0082414j 0.00937987+0.00677511j 0.01016+0.0156004j 0.0129138-0.021491j -0.0168496+0.00303739j 0.012601+0.0591331j -0.0205212+0.00798452j 0.0159778+0.030627j -0.0413292+0.0177034j 0.0214026-0.00842729j 0.00902893-0.032803j -0.0188504+0.014533j -0.00224927+0.0202425j -0.027592-0.0119492j 0.0306404-0.00878448j 0.0214867-0.0045393j -0.00529721+0.0369824j -0.00743986+0.00676437j -0.0210845-0.00644602j -0.00743692-0.00259413j 0.00893799+0.00844125j 0.00813218+0.0225752j 0.0131698+0.00451055j 0.0363714+0.0184299j -0.0289665+0.00349787j 0.0127022-0.0230012j -0.00309367+0.0101425j 0.0204584+0.0132715j -0.0323995+0.0196347j -0.00374211-0.00426191j -0.0356563-0.0114899j -0.0120418+0.00844011j -0.00225817-0.0104138j -0.019282+0.0451767j 0.0127277-0.0144458j 0.00490702+0.0266314j 0.00708981+0.00261684j 0.0336064-0.0200215j 0.0116756-0.0122622j 0.00545982+0.0148772j 0.00264786+0.00308827j 0.0454082+0.0181598j -0.0114912+0.0140435j 0.043264-0.016166j 0.00658276-0.00948463j 0.0200398-0.0318159j 0.0185185+0.00269356j 0.0186611-0.00966087j -0.0199496+0.00318431j 0.00142865-0.0122949j 0.00394931+0.00416157j -0.015902-0.00971843j 0.0192873+0.0466299j 0.011133+0.0136438j -0.00435616+0.0143689j 0.0247984-0.00972863j -0.012142+0.0197714j 0.0139094-0.0256713j 0.0110979-0.023728j -0.0229852+0.0157721j -0.00168169-0.0114137j -0.0131742+0.0200207j -0.0158205-0.00658887j -0.0116961-0.0028446j 0.0262148-0.00672428j -0.00484451+0.00526801j 0.00922613+0.00248038j -0.00708684-0.00186373j 0.00749548+0.0138881j -0.0119756-0.0088717j -0.0107525+0.00622799j 0.0141536-0.0238967j -0.00723501+0.0247928j 0.00257352+0.000200501j 0.0146315+0.0127531j -0.000934542-0.0167731j 0.00745547+0.029219j 0.0140923+0.0118175j 0.0151503-0.0119877j -0.0246983+0.0121985j 0.0123553+0.00131137j 0.00692115+0.00187152j -0.00496347+0.0108453j 0.0144427+0.00483174j -0.00545068-0.000938476j 0.00781541-0.00326929j -0.0208539+0.00256209j 0.000475497-0.00123575j -0.0167689+0.0246556j -0.00150547-0.00822719j -0.00832932+2.00334e-05j -0.00701696+0.0229755j -0.0175944-0.000199638j 0.0098392+0.0059369j -0.0118299+0.0021142j 0.0189082-0.0145092j 0.0111742-0.0293492j 0.015535-0.0191374j -0.0200862+0.0196951j 0.00382783-0.0311112j 0.0166682-0.0418756j -0.00219606+0.0319057j -0.0769634+0.0500958j -0.0463854+0.00228946j 0.0205824-0.0606329j -0.0287828+0.0311989j -0.0119574-0.0027599j 
-0.0255141+0.0365342j 0.0214294-0.0278844j -0.273294-0.477639j -0.0374335-0.103826j -0.0434756-0.131088j 0.0843029-0.0659813j -0.00639005-0.0295363j -0.0534067+0.014625j -0.0155+0.0173621j -0.0220495+8.07338e-05j 0.0022452+0.0212853j -0.00535326-0.0330246j -0.0558621-0.0128959j 0.0108623-0.0254807j -0.0507015-0.0390696j 0.0373508-0.0249783j -0.00206114+0.0103788j 0.00423651-0.00745532j 0.0231859+0.0440625j 0.0166541+0.0112854j -0.0223484-0.0151244j 0.0258556+0.00740649j 0.0181817-0.0256827j 0.00345749-0.000689559j -0.0013389-0.0563231j 0.00479194-0.0106964j 0.00137155+0.0252564j 0.0166209+0.0401646j -0.0322023+0.0253952j -0.0289505+0.0207429j -0.00630029+0.00362345j 0.000269006-0.012971j 0.011857+0.00474882j -0.00241927+0.00120546j 0.0176341+0.0206758j 0.00331781-0.0198643j -0.00188613+0.0138183j -0.0164268-0.0109466j 0.00860446-0.0267683j -0.0066221-0.0258956j -0.0225102-0.0073478j -0.00987016+0.0026763j 0.000830378+0.00883529j 0.00997093-0.00474856j 0.00640471-0.0117887j -0.0060716+0.017444j 0.00203505-0.00483295j -0.0245356+0.00252934j 0.0299311-0.0215892j -0.00528805+0.00324139j 0.0155198+0.0115574j -0.00211385-0.0177764j -0.00156731+0.00833471j 0.00403944-0.00734485j 0.00634057+0.00201601j -0.00805737-0.00442843j -0.00641892+0.044144j -0.0359441+0.00138879j -0.00466333+0.00563574j -0.0370173+0.00719566j 0.0220049+0.00408904j -0.0149875-0.0296889j -0.0234378+0.0259113j 0.0454232-0.0277145j -0.0229586+0.0203753j 0.0264783-0.0109506j 0.0387089+0.0168309j 0.0412386-0.000932588j -0.0154678+0.02822j 0.0126674-0.00674853j 0.0538275+0.0128421j -0.0222387+0.000573226j -0.000753191-0.0148023j 0.00778685-0.0195147j -0.00773506-0.017417j 0.0349982-0.0125951j 0.00237165-0.00317486j 0.00198807-0.00162801j 0.00131199+0.0176104j 0.0126556+0.00468938j -0.0205474+0.00491041j 0.00353238+0.0318579j -0.00825019+0.0159439j 0.0128694+0.0270959j 0.0110932-0.0064185j 0.0169213+0.0315371j 0.00367659-0.0164473j 0.00309777-0.019913j -0.0159642-0.000458779j 0.000398743+0.00548666j 0.00591215+0.00820952j -0.0118145+0.00718047j -0.0168726+0.00183053j 0.019072-0.0134981j -0.0044804+1.94404e-05j 0.000936109-0.0138687j -0.00395278-0.00107008j 0.0110539+0.00527012j -0.00834826-0.00893195j 0.011525+0.0146502j 0.00453278-0.0196166j -0.00497326+0.0204784j -0.00296071+0.003933j -0.00347087+0.0233428j -0.00156715-0.016001j -0.00990315+0.00909229j 0.00656564+0.00512127j 0.0128979+0.00490614j -0.0193362+0.0112559j -0.0095643+0.00264993j 0.00875729+0.0116955j -0.000551322+0.0152701j 0.00635763-0.00877466j 0.0100588+0.0121445j 0.0125303+3.97545e-05j -0.00472518+0.00115338j 0.00269726+0.0118605j -0.00183285+0.0126845j 0.00588332-0.0142424j 6.46488e-05-0.0156954j 0.00982058+0.00843799j -9.75721e-05+0.0104284j -0.00393856+0.0173797j -0.0223388+0.032432j 0.00985997-0.0150108j 0.00909108-0.0210379j 0.0032331+0.00279416j -0.0260443+0.0105189j 0.0103986-0.0276146j 0.0167662-0.0626509j -0.0128277+0.0290254j -0.0799218+0.030195j -0.0624297+0.0227949j -0.0107797-0.0400281j -0.00389439-0.0016283j -0.0349863+0.0384671j 
0.0135924+0.0337148j 0.00321812+0.0530844j 0.0855494-0.288444j -0.057993-0.0749635j -0.0793512-0.0459684j -0.0196712-0.0109662j -0.000643515-0.0356495j 0.0907396+0.0348038j 0.0228803+0.0139009j -0.0423711-0.00729855j 0.0480185-0.0181053j -0.0485714+0.00523551j -0.0324781-0.0250261j 0.0344178-0.0494724j 0.0405632+0.0201482j 0.0339089+0.0232808j -0.0441988-0.0243314j -0.0297472-0.00198732j -0.00985271-0.00558568j -0.0096887+0.0397138j 0.0262004-0.00171877j -0.00519296+0.0143762j -0.0359907+0.00904107j 0.0020188+0.00833319j -0.0189428-0.00649028j -0.0115397+0.0303766j -0.00838413+0.0169225j 0.0154935-0.0295796j 0.0362244+0.00494414j 0.00247898-0.00240064j -0.0201286+0.0103068j -0.0215336-0.00919999j 0.0061056+0.022831j 0.0116787+0.0174942j -0.00907265+0.0310207j 0.0078128+0.0106126j 0.0111051+0.0110994j -0.0195038-0.0273704j 0.0177806+0.0313409j 0.0103393-0.0292437j -0.0152855-0.000524602j -0.00311528-0.0265886j -0.0253338-0.00836719j -0.0118929+0.019433j 0.0126062+0.00368953j 0.00568022-0.0166224j -0.00248811-0.0072492j -0.0102585-0.00548022j 0.0241162-0.00372149j 0.00860539+0.0189355j -0.00485903+0.0145769j -0.0042475+0.00593419j 0.0222837-0.0310077j -0.0152026+0.0242939j -0.00972446-0.0260301j -0.00224188+0.00927015j -0.00582023-0.0357481j 0.0130975-0.020852j -0.00836949-0.0182313j -0.00680434+0.00143045j -0.0104802+0.000936616j -0.0412406+0.0397194j 0.03403-0.00541605j -0.0386065+0.0376754j 0.0279916+0.01454j -0.0274386-0.0215864j 0.00593535-0.0498319j -0.0681898-0.0252725j 0.0272436-0.0346642j -0.0118731+0.0177275j -0.0039732-0.0286946j 0.0222322+0.0182894j 0.0175565+0.0085908j -0.0123722+0.00803326j 0.00941584+0.0174512j -0.0203702-0.00777612j 0.00626572+0.00606445j -0.00611371-0.00838896j 0.0183604-0.0142346j -0.00976607+0.00983914j 0.00392255+0.0116725j 0.0274416-0.00367463j 0.015672-0.00245597j -0.0131132-0.00173784j 0.000454465+0.00818075j -0.014372-0.00515111j -0.0130571+0.0231272j -0.00829363+0.0165763j 0.000134631+0.00608817j 0.00107805+0.010332j -0.0128471+0.00913107j -0.00751066+0.00689494j -0.00640772+0.00982996j -0.00109497-0.0132567j 0.00173227+0.0033312j 0.0123735-0.00399619j -0.00640045-0.00408878j 0.00937455-0.0149906j -0.00838038+0.00872544j -0.00172105-0.0027684j 0.00423077+0.0158675j 0.0104851-0.00299029j -0.0041399+0.00290788j 0.0177286-0.00169899j 0.000583737+0.00657115j 0.0187812-0.0168845j 0.0113884-0.0131006j -0.00871716-0.00670582j 0.000351987+0.00506758j 0.0251252+0.00214698j -0.00541198+0.000611271j 0.00206735-0.00388352j 0.0081627+0.00285419j -0.00452501+0.00102166j -0.0149595+0.00775938j 0.00450247-0.00075079j -0.00564949-0.00778308j 0.00455992-0.00563359j -0.00906429+0.0123714j -0.00729695+6.14625e-05j -0.00613638-0.0141398j -0.00855067-0.00827367j -0.0076091+0.0221567j 0.0467828-0.01763j 0.0178707-0.00804606j 0.00699472-0.0124233j 0.0113784-0.0100835j 0.0127047-0.0192566j -0.0094692-0.00765425j -0.0323896+0.0433645j 0.0317017-0.0261296j 0.0473152+0.00720853j 0.0269607+0.0023611j -0.00414047+0.0145555j -0.0061069+0.0232542j 0.0358952+0.0220034j 
