-0.00277099+0.00271394j -0.00388506-0.00276164j 0.000487144+0.00495212j -0.00586538-0.0357789j 0.00164764-0.00125991j -0.000564769-0.00946404j -0.00109396-0.00558738j -0.000399916+0.0186096j 0.00166462-0.0170038j -0.00511406+0.0274967j -0.00361252+0.0154485j 0.00942577-0.0195549j 0.00994942+0.000347661j -0.00585626+0.00463882j -0.0112955+0.00480233j 0.0151295-0.00475427j -0.0174475+0.00594154j 0.0214738-0.00516916j 0.0133334-0.00398442j 0.00702657-0.000223466j -0.0135962+0.0015696j 0.0173982-0.000804152j 0.00367735-0.000346164j 0.00961748-0.000276689j -0.0163134-0.00130542j 0.00820814-0.00175336j -0.0248348-0.00647199j 0.00079976+0.00910656j -0.000902799+0.00207693j -0.00309317-0.00358879j -0.00111485-0.00258542j -0.00278904+0.00197766j -0.00567823-0.0092619j -0.00137166-0.00526277j -0.00493459-0.000107418j 0.00437387-0.00346481j -0.000449213+0.00957102j 0.00864975+0.00971972j 0.0137384-0.00299564j -0.000620334+0.00901343j 0.00392743+0.000448011j 0.00339067-0.00492949j -0.000681753+0.00690271j 0.00426642+0.00123812j 0.0118667-0.00105309j 0.00556384-0.00225618j 0.00896625+0.00212572j -0.00133952+0.00845135j -0.00362161+0.00153422j -0.000514783+0.00183449j 0.00434747+0.00169494j 0.00730198-0.00687511j 0.000534932+0.00305395j 0.0001039-0.00673559j -0.0150061-0.0049028j -0.00292903+0.00577898j -0.0016562-0.00292857j -0.00376618-0.00710802j -0.0108593-0.00157143j -0.000183674-0.00306381j 0.00784306-0.00274013j -0.00835059+0.000859262j 0.0073712+0.0103511j -0.00396973+0.00644543j -0.000988324+0.00805399j -0.00209997+0.00820111j -0.0015195-0.00201521j -0.00678417+0.00181278j 0.000397895+0.00207172j 0.00483953+0.00717563j -0.00536647+0.00914944j -0.00459897-0.00512787j 0.00228706-0.0065747j -0.00320933-0.0011687j -0.00119615-0.00191503j -0.00238882+0.00419516j -0.00216832+0.00142008j -0.00462976+4.09291e-05j 0.000838226+0.00101643j -7.1046e-05-0.00575992j 0.00521974-0.00218951j 0.00125256-0.00247433j 0.00387816-3.85019e-05j 0.00179419+0.00495903j -0.00576397-0.00245418j -0.00160318-0.00643759j 0.00265385-0.00206112j 0.00767178+0.00325j -0.000783049+0.00304331j -0.00198892-0.00797906j -0.00414294+0.00642445j -0.00294842+0.0039831j -0.000725625-0.00288344j -0.00381813-0.00308734j -0.0055094-0.000213254j 0.00376821-0.00804932j 0.00214003+0.00207878j -0.00420305+0.00314797j 0.00979496+0.000485582j 0.00285889-0.00133875j 0.000752723+0.00037245j -0.00142394+0.0023696j 0.000751045-0.00200243j -0.000893886+0.0105533j -0.00064095+0.00304772j -0.00750895-0.00565691j -0.00552264-0.00200334j 0.00455447-0.0037314j -0.00489501+0.000631028j 0.000169982+0.000555145j -9.58884e-05+0.00213088j 0.00143316-0.00184671j -0.00469499-0.000766573j 0.00664835-0.00233068j -0.00197325-9.01545e-05j -0.00127005-0.00171172j -0.00496925-0.00391226j -0.00394189-0.000304546j -1.35344e-05+0.00265564j 0.00488759+0.000250868j -0.00302359+3.32898e-05j -0.00363595-0.00256682j -0.00920626+0.00172726j 0.00431729-0.00417181j -0.00143342+0.00459964j -0.00331741+0.000806567j -0.00274743-0.0088082j 0.00275519+0.00669186j -0.00432247-0.00143344j 0.00193583-0.00462834j -0.00731901+0.00513132j -0.00454778-1.5713e-05j -0.00337382-0.00191088j 0.00574358+0.00591746j -0.00196322+0.00447505j -0.0015398+0.00203862j 0.00189315+0.00462668j -0.0039556-0.00863565j 0.0033015+0.00156968j 0.00608416-0.00410692j 0.0033305-0.000375393j 0.00217066-0.00614593j -0.00191215+0.00650357j -0.00436031+0.00324039j 0.0052494+0.00592726j -0.00161611+0.00398858j -0.00106313-0.000945327j -0.00439954-0.00386232j -0.00592342+0.00189249j -0.00417733+0.00133607j -0.00132065-0.0055023j -0.00368068+0.00173763j -0.000576721-0.000703412j 0.000320018-0.00409886j -0.00198561+0.0028284j -0.000614617+0.00265935j 0.00474911+0.000859332j -4.13837e-05+0.00347419j 0.00254863-0.000228664j -0.000161497-0.00190471j 
0.00488464-0.0027092j 0.00554492-0.00634871j -0.0166934+0.00728652j 0.0100169-0.00475236j -0.0224108+0.0036235j 0.0135692-0.000797548j 0.0285643+0.00112516j 0.0130533+0.00462552j -0.0211875-0.00416617j 0.00590691+0.00186561j -0.00765083-0.00610798j -0.0421222-0.00494811j -0.0251116-0.0361311j 0.00206933-0.0078266j -0.00197481+0.00293893j 0.000287607+0.00100063j 0.00010005-0.000847677j -0.000120015+0.00264501j 1.47233e-07+0.00116247j -0.000269371+0.000415395j -0.00197711+0.000984032j 0.000485119-0.000974734j 0.00111437+0.000198808j -0.000282065+0.0010525j 0.000765343+0.00269426j 0.00303617+0.00637419j -0.000803662-0.0019247j -0.00325769-0.00634649j -0.00101955-0.000264938j -0.00546511+0.0068763j 6.77124e-05+0.010298j -0.000408706+0.00197056j -0.00747512+0.00411058j -0.00312452+0.000865796j 0.00264397-0.00646775j 0.00457151-0.00531862j -0.00505154-0.0104201j 0.00739092-0.000606519j 0.000333595+0.00479867j 0.00204918-0.00843741j -0.00998514-0.00254188j 0.00597152+0.00322122j -0.00193008+0.0104512j -0.00483525+0.00601433j 0.0112779-0.00645439j 0.00334938-0.00407789j 0.00399717+0.00494972j -0.00555343-0.0100385j -0.0034265-0.00639988j 6.82989e-05-0.00555292j -0.00323023-0.00907247j -0.00550304+0.000176534j 0.00478397-0.00125985j 0.00070211-0.00814005j -0.00197101-0.00203503j 0.00770189-0.00779345j 0.00656317-0.00653266j -0.000481822+0.00807468j -0.010817-0.000672587j -0.00681169-0.00767014j 0.00388531+0.000946026j 0.00439372-0.00176636j -0.00283358-0.00639702j -0.0035812+0.000677656j 0.00356125+0.0033139j 0.00479354+0.000969005j -0.00491266+0.0149137j 0.00472734+0.00941438j -0.0103678+0.00601051j 0.00103126-0.00424239j -0.0162192-0.000454995j -0.0093595-0.0134866j -0.00350879-0.00308991j 0.00128327+0.00854922j 0.00360327-0.00427579j 0.00181348+0.00140053j -0.00382421-0.00521672j 0.00119812-0.0037793j 0.000564518-0.00101433j -0.000911877+0.00196759j -0.00464378-0.0067098j -0.00108442+0.000995627j 0.00124832+0.00339538j 0.000783745-0.00376863j 0.00134879-0.00580007j -0.00160211-0.00653766j -0.00365925-0.00624045j -0.000272717+0.00180692j -0.000958753-0.00174131j 0.00415129+0.0088028j -0.00100359-0.00426484j 0.00175866+0.00298962j -0.00133618-0.00153728j -0.000669721-0.00602434j -0.00241409-0.00443636j -0.000280207-0.00189085j 0.000567569+0.00587403j -0.00201386+0.00026142j -0.00231811-0.0097379j -0.00108551+0.00176832j 0.000640637+0.000850961j 0.00162989+0.00292549j 0.000723095+0.00937542j -0.00111924-0.00111154j -0.000620524-0.000268357j -0.00268374-0.00252722j -0.00166604+0.00178247j 0.00255594+0.00277427j -0.0019578-0.005529j -0.000195054+0.00427914j 0.000310063-0.00139262j 0.00153879-0.00919096j 0.000221718-0.0101514j 0.000193741+0.0029117j -0.00143552-0.000596014j 0.00124609-0.00344269j -0.000700684-0.00158044j 0.000422872-0.00187959j -0.000193151+0.00232314j -0.0022353-0.0101669j 0.000710809+0.00310385j -0.00224705+0.00583443j -0.0011377+0.00205222j 0.00122979-0.00119699j -0.000478572+0.0019427j -0.000811489-0.00318139j 0.000433837+0.00798319j -0.00122689+0.0044894j -0.000198897-0.000954444j -0.00172976+0.0035364j 0.00121631-0.000248254j -0.00113079-0.00397746j -0.000977054+0.00530036j 0.00179513+0.00064385j -0.001435+0.010415j 0.00144493-0.00133264j -0.000414719+0.000936117j -0.000406929-0.00211415j 0.000215849-0.0105152j -0.00214779+0.00336295j 0.0011544-0.011957j 0.000362201+0.00143137j 0.00017453-0.00179519j 0.00179404+0.00320101j -0.00386177+0.00447413j 0.00152665-0.00529844j 0.00209593-0.00363868j 0.000530797+0.00788979j 0.00361016-0.00201539j -0.000550075+0.000624887j 0.00209151-0.0100926j 0.00140829-0.00352797j 0.0013693+0.00223984j -0.00146741+0.00500019j -0.00268591-0.000623009j -0.000672372+0.00992807j -0.00223444+0.00359876j 0.00112249-0.00636846j -0.00117087+0.00112697j 0.00018324+0.00458734j 
-0.0294243-0.00192448j -0.00386611+0.036325j -0.00535955-0.031957j -0.00632896-0.0252658j -0.00538378-0.013899j 0.00577792-0.0100034j 0.0109935-0.0150785j 0.00476807-0.0174016j 0.00135552+0.0122834j -0.0286029-0.0356893j 0.0485274+0.0385073j 0.0761909-0.0056543j -0.0400703+0.0908009j 0.0220237+0.012657j 0.00857045-0.00978121j -0.0206853+0.00594907j -0.0103632+0.00419746j -0.00236314-0.0163853j 0.00858493-0.000327661j -0.00956564-0.00635106j 0.013034-0.00351332j 0.00520442+0.00352054j -0.0148559-0.0136057j 0.0101331+0.00405873j -0.000944121-0.0078497j -0.0168419-0.010735j -0.0159028+0.00449419j 0.00253546+0.025103j -0.014969-0.0047596j 0.0033585-0.0192933j -0.00600751+0.00550177j 0.00444029+0.00340957j -0.000116994-0.00472351j 0.0100587+0.00180194j 0.00281587+0.00956604j 0.00523952+0.00461412j -0.00282343-0.00759679j -0.00195813+0.00172067j -0.00460915-0.000352315j 0.00523819-0.000524557j 0.00202905-0.0095209j 0.00156524-0.00400856j -0.0099297-0.00273979j 0.000135842+0.00301744j -0.000608672-0.00102881j 5.068e-05+0.00211471j -0.000194077+0.00479918j 0.00693487-0.0029659j -0.00658245+0.00206097j -0.00170712-0.00363024j 0.00184247-0.00804236j 0.000672782-0.00751071j 0.00672831-0.00359708j 0.00346987-0.000789252j 0.00281728-0.00249234j -0.00362588+0.0011387j 0.00413987+0.000878287j 0.000898689+0.000263093j -0.00201645+0.000924625j -0.00281264-0.000568086j -0.000991076-0.00510896j -9.46502e-05+0.00488368j 0.00342992+0.000729063j -0.0070243-0.00571842j 0.000198741+0.00313837j -0.00479613-0.00720541j 0.00362093-4.28998e-05j -0.00110999-0.00331637j 0.00468742+0.00253768j 0.00202351+0.000131263j -0.00177112-0.004729j -0.00555607+0.0130837j 0.0023058+0.0035995j 0.000123829-0.00473202j -0.00874688-0.00175255j -0.000171356+0.00581669j 0.003641-0.00789128j 0.00200569+0.00543425j 0.000588556-0.000397015j 0.00281078+0.00230454j -0.00060669+0.000845527j -0.00138015-0.00646539j 0.00298922-0.00374196j -0.00494458+0.00117901j -0.00174052+0.000436826j -0.00332596-0.00102662j 0.00405646+0.00353902j 0.000801609-0.00521067j 0.00426171-0.004002j 0.00262244-0.000474396j -8.23258e-05-0.000729811j -0.00458176+0.000453342j -0.000980841+0.000464571j 0.000789338+0.0034833j 0.000943279-0.00210738j 0.00186627+0.00365342j 0.00377503+0.00297027j 0.00601238-0.000827928j 0.00311521-0.00168887j 0.00324634+0.000339576j -0.000590549+0.00267513j -0.00263114+0.000819358j 0.00244349-0.00051148j 0.000224326+0.00611981j -0.00303661+0.000572496j -0.000811573-0.00258161j 0.00344357+0.00195069j -0.00199635+0.000816878j 0.000498453-0.00524114j 0.000656802+0.00702172j -0.000727097-0.00300737j 0.000796932-0.00301145j 0.0016857+0.000497341j 0.00397779+0.000399726j 0.00393454-0.0010081j -0.00437648+0.00298257j 0.00187994-0.00304322j -0.00330316-0.000226423j 0.00050749-0.00243114j -0.00328493-0.00410574j -0.0016002-0.00094454j 0.00300663+0.00575819j 0.00027719+0.00138004j -0.00583833+0.000519348j -0.00356845-0.0018872j -0.000211598+0.000892772j -0.00292811-0.00158587j 0.000619746+0.00298168j 0.00304454+0.00190254j -0.00106245+0.00266006j -0.00199019+0.000687809j -0.00125365-0.000706296j 0.00463177-0.00150618j -0.00340354-0.00248826j -0.000577538-0.000840263j 0.00289915+0.00474954j -0.0046025+0.0011875j -0.000874226+0.00465667j -0.00187586-0.0049003j 0.00213332+0.00227809j -0.000906563+0.00572169j 0.00351142-0.00119725j 8.87397e-05-0.00181275j -0.00342248+0.00595283j 0.005149+0.00580847j -0.0022258+0.00298098j -0.00580556-0.00251421j -0.0023772+0.00312725j 0.00025691+0.00374739j 0.00230666+0.000516416j 0.00356495+0.00283838j 0.000399375-0.00696796j -0.00741443+0.00410039j 0.003108+0.00531971j 0.0046547-0.000271925j 0.000261263-0.00849322j 0.0022436-0.000261799j 0.000135123-0.00105867j 0.00898076+0.014521j -0.0134092+0.0195119j 
0.00390453-0.0222126j -0.0140139-0.00463381j 0.0173423-0.00238349j 0.00584167-0.0115096j 0.0150471-0.00375238j 0.01054+0.0163732j 0.00854659+0.0057671j 0.00478786+0.00108025j -0.000672014-0.0150928j 0.014734-0.0331618j -0.0215807+0.00674648j -0.0083856+0.0596614j -0.0674746-0.0172966j -0.010975+0.000236062j 0.0131174+0.00482529j 0.00399782+0.00241567j 0.00422202+0.0111786j -0.0080696+0.0041111j -0.00206891-0.00787604j 0.0157591+0.00845844j 0.00420582-0.00721864j 0.0117745-0.00991058j -0.00666763+0.00923738j -0.00815052-0.0124573j -0.00543792+0.00428801j 0.0149827+0.00492727j -0.00522181-0.0193898j 0.00383737-0.0118969j 0.00591656+0.000116473j 0.00695851+0.00774519j 0.0028227+0.00207301j 0.00117621+0.0106126j 0.000550863+0.00616873j 0.00666061-0.00562681j 0.00189476+0.00582939j 0.00552172+0.00203019j -0.0052311-0.00038877j 0.00841575-0.00343733j 0.00698303-0.00267723j 0.00127909-0.00552613j -0.000299309-0.00521267j -0.00759728+0.0018716j -0.00381324+0.00621588j -0.000384507-0.00319459j -0.00210269+0.00361969j 0.00330616+0.00595217j 0.00210986-0.0022594j -0.00253091-0.00613486j 0.00194775+0.00812313j -0.00587881+0.00676448j 0.00403982-0.00146023j -0.00586005-0.000755057j -0.00336557-0.0025728j 0.00475506+0.0011854j -0.00467695-0.00493645j -0.00363455+0.000999084j 0.00424273+0.00165974j -0.00284023+0.00229655j 0.00102565+0.0009365j 0.00355129+0.006148j -0.00596929+0.00472795j 0.00991309+0.00597116j -0.000856655-0.00515823j 0.0046716-0.000235489j 0.000711295+0.00969693j -0.0118588+0.00575462j 0.00224057-0.00500609j -0.00567515+0.000883077j 0.00506351-0.00325908j 0.00233086+0.0048919j -0.00200639+0.00640541j 0.00839042+0.00627396j -0.00205066+0.0014653j 0.000773098+0.000865717j 0.00302366-0.00339905j -0.000489802+0.00120215j 0.0027805+0.00408758j -0.00507057+0.000996623j -0.00075471+0.00356624j 0.00111125+0.00383581j -0.00128156+0.00155793j 0.00490409+0.00201475j 0.00166492+0.00207093j -0.0060025-0.00446757j -0.000916561+0.00226264j -0.0011484-0.000416348j -0.00387573+0.00280015j 0.00208821-0.00184071j -0.000548091+0.0019773j 0.000971117+0.00274457j -0.00339218+0.000650632j 0.000160776-0.00516815j 0.000780962-0.00117792j -0.00340608+0.00379111j -0.000672326-0.0015977j -0.00154084-0.00488378j 0.000154764+0.00576372j -4.23604e-05+0.0043962j 0.00303191-0.000808596j -0.00408822+0.00129505j -0.00683322+0.000724548j -0.00081889-0.00284461j -0.00177484+0.00183958j -0.00491633-0.000601425j -0.00292112+0.000833806j 0.000552302-0.00237448j -0.00310731+0.00446967j -0.00233806-0.00181019j 0.00578752+0.00115831j -0.00292763-0.00275318j 0.000110884+0.0012632j 0.00310521+0.0031193j -0.00349612+0.00386753j 0.00438554+0.00258477j -9.52956e-06-0.00107633j 0.000820347-0.00595242j 0.00412704+0.00425764j 0.00545668-0.00243096j -0.00218225+0.000806748j 0.000962603-0.00302589j -0.000603075-0.00135983j -0.0068161+0.00119875j 0.000655069+0.00413086j -0.00507153-0.000441368j -0.000586931-0.00551656j -0.0029419+0.000447555j 0.000600009-0.000565692j -0.00557136+0.000737968j -0.00349461-0.00311421j -0.000428276+0.000193792j -0.000614656+0.000672992j 0.00185731-0.00229426j 0.000598931+0.00521642j -0.000975994-0.00469596j 0.00100659-0.00452492j -0.00557067-0.00215059j -0.000553212+0.00241549j 0.000687339-0.00379088j -0.00156986-0.00388554j 0.00089295+0.00257864j -0.00121042+0.0029545j 0.00165039-0.000120652j 0.00308989+0.00416617j 0.000527541-0.000373642j 0.00464042-0.000890582j -0.000356631+0.0030031j -0.00137934-0.00321222j 0.00229403-0.000399217j 0.00225334-0.00316518j -0.00223221+0.00225878j -0.000740099-0.00244799j -0.00254047-0.00341687j 0.00197536-0.000739872j -0.00153867-0.00431324j 0.00191152+0.00332357j 0.00886209-0.00126902j -0.00169897+0.00664644j 0.00224852+0.00540582j -0.00390759+0.010479j -0.00323651-0.00776697j 
-0.00330676-0.00699106j 0.00012954+0.00481334j 0.00543993-0.00744471j 0.0174452+0.00287345j 0.0166278-0.00675805j -0.00945372-0.0128424j -0.00506203-0.00193682j 0.0247239-0.00355852j 0.00470403+0.0203652j 0.00153651+0.0102451j 0.00268218+0.0273538j 0.00683995-0.00665912j -0.0233725-0.00890629j -0.0043585-0.000947089j -0.00952955+0.000191311j 0.00298875+0.0100469j 0.00152646+0.00864801j 0.0149519+0.00737032j -0.0020567-0.00832532j -0.0137076+0.000740903j -0.00734405-0.0118896j -0.00592268-0.00700658j 0.00132078+0.0120754j 0.0116894+0.00434004j 0.00942871+0.00756545j -0.00322274-0.00273563j 0.00725461+0.00530749j 0.00636399-0.0181046j -0.00612198+0.00796544j -0.00470968-0.0060504j -0.00188989-0.000236667j 0.00441114+0.00596184j 0.000370192-0.00888641j 0.000822745-0.00497307j 0.00503316-0.00299727j 0.000318175-0.00978956j 0.00306611+0.00361221j -0.000937925-0.00335919j -0.00702279+0.0022125j 0.00135052-0.00222504j -0.00817007-0.00538025j 0.00435686-0.00328271j -0.00201958+0.0051752j 0.00885631+0.00296054j -0.00203146+0.0046057j -0.000697326-0.00929841j 0.00544806+0.00425306j 0.0015305-0.00236622j 0.00413369+0.00192324j 0.00440481+0.000434764j -0.00948353+0.000505312j -0.00150124+0.00485851j 0.000450101-0.00853611j -0.0023078-0.00836287j -0.00249212-0.000484985j 0.00397468+0.00769708j 0.00323132-0.0070992j 0.00864407-0.000987378j 0.000935903-0.00047675j -0.000857659-0.0026253j 0.00718109-0.00168535j 0.00566994-0.00676623j 0.00625765+0.000751827j -0.00455689+0.000593813j 0.00457715-0.000728808j -0.00432345-0.00267464j 0.000420555-0.00849033j -0.00669368-0.00261859j 0.0060761-0.00839476j 0.00831005+0.0013348j 0.00301677-0.00323058j 0.00906761+0.00328766j -0.0026849+0.00207935j -0.00217064-0.00149375j -0.000304012-0.00060561j 0.0052017-4.99839e-05j 0.00145305-0.000597358j -0.000752548-0.00328948j 0.00311348+0.00117247j -0.00342799+0.000500485j -0.00169437+0.000310452j -0.00121289-0.0036834j 0.00508881+0.00142396j 0.00311507+0.00118448j -0.00183624-0.00307258j 0.00213784-0.00465318j -0.000940647+0.00209357j -0.000488715+0.00447581j 0.0029892-0.00140478j -0.000800315+0.00569163j -0.000585102+0.000855149j 0.00474089+0.000394376j 0.00148895-0.000881087j -0.00437914-0.00042542j 0.00655426+0.00127051j -0.00272274+0.00118285j -0.000734409-0.00479977j -0.000226983+0.00468401j 0.00123664+0.00422465j 0.00257834+0.00132728j 0.0014398-0.00256127j -0.00214716+0.00186801j 0.00418111-0.000779998j 0.00118713+2.35307e-05j -0.00129613-0.00419434j 0.0034944-0.00278326j -0.00423091+0.00214218j 0.00431013-8.80137e-05j -0.00222138+0.00324563j -0.00335535+0.000696618j 0.0046503-0.000632917j 0.000136391+0.000350468j -0.000655858-0.000441213j -0.00265615+0.00421373j 0.00678246+0.00903076j -0.00101447+0.00148731j -0.00161388+0.000909881j 0.000576887+0.00137294j 0.00166585-0.00345363j 0.00291998-0.00195785j 0.00331637-0.00103981j -0.00207058+0.000105922j 0.000899407-0.00255091j 0.000908658-0.00451229j 0.00101957+0.00189662j -0.00715254-0.00061726j 0.00194053-0.00372933j 0.000455383-0.00264877j 0.00287827-0.00247848j 0.00252989+0.00323965j -0.00199856-0.00223993j 0.00164469+0.00278239j 0.00211742+0.00111856j 0.0055473-0.00238127j 0.00094839+0.00501733j 0.00148326-0.000395334j 0.00085709-0.00457613j -0.00393341+0.00214416j 0.00151817+0.000912674j -0.00304051+0.00138773j 0.000203106-0.000502613j 0.00635061+0.00585921j 0.000531679+0.00235433j -0.00484893-0.00282782j -0.000558547-0.000505793j 0.000144643-0.00250734j 0.00225554-0.00779903j -0.00371427+0.00464292j -0.00141226+0.00175957j -0.00300173-0.00291673j -0.00130883+0.00701452j 0.00219535-0.000590968j -0.000689836-0.00402807j 0.0025301-0.000963074j -0.0023887-0.000767166j 0.00402511+0.00219032j 0.00465308-0.0021518j -0.00118097-0.000986299j 0.00175389+0.00315065j -0.000379868-0.00114478j 
0.000313034+0.00460622j 0.00118918-0.0046583j -0.00932665+0.00420326j 0.0103607-0.0115144j -0.00217959+9.81231e-05j -0.0213834+0.0119324j 0.000115351+0.00388037j -0.00795341-0.00898361j 0.0238962-0.00390606j 0.0239506-0.0043842j 0.0230395-0.00745076j -0.0209713-0.00334248j 1.96964e-05-0.00233289j 0.0040571-0.00117228j -0.00391449-0.0125941j -0.00109808-0.00152462j -0.000844531-0.00198206j -0.00347654+0.0191249j 0.00360755+0.000503893j 0.00380573-0.0206774j 0.00435225-0.00918975j 0.000415374-0.00775302j -0.00231336+0.00195964j -0.0107828+0.0175791j -0.00611168+0.00854436j 0.00465381-0.00953988j -0.00738468+0.0128175j 0.00231474+0.000718667j -0.00057382-0.00533111j 0.0053307-0.00438435j -0.000168409-0.00578183j -0.00142207-0.00252714j 0.00646709+0.000288517j -0.000886858+0.00181349j 0.00372682+0.00229565j 0.00487535+0.000202284j -0.00339343+0.00868654j 0.00059366-0.0038256j -0.0037956-0.00763806j -0.00163966+0.00134151j 0.00359695-0.00499291j 0.00419322+0.00810099j 0.00271364-0.000807746j -0.00540755+0.00821439j -0.000774307-0.000694589j 0.0106445-0.00279277j -0.00454713+0.00282799j -0.000999396+0.00448124j 0.00109307-0.000560309j 0.00519494+0.00452756j -1.16017e-05-0.011099j -0.00251374+0.00282664j 0.00484667+0.0032822j 0.00644123-0.00274761j -0.00162578+0.00106296j -0.00587849+0.00402192j 0.00686763-0.000201347j 0.00125844+0.00723613j 0.000103565+0.000604948j 0.00706096-0.00181431j 0.00368394+0.00711761j 0.0055863-0.0026151j -0.0056429+0.00471946j -0.0025321-0.0095616j 0.00988643-0.0018991j 0.0107071+0.00536794j 0.00394748+0.0019563j 0.00645308-0.00260981j 0.00625746+0.00427866j 0.000803773+0.00384712j 0.0067446+0.00283368j -0.000848033+0.00212498j 0.0034591-0.00147986j -0.0014516+0.00118388j 0.000456875+0.000563678j -0.00593486-0.00201424j -0.00350511-0.000511242j -0.00239441-0.000508832j -0.00172666-0.00374953j -0.00235888+0.00264249j -0.000675581-0.00108001j -0.00174224+0.00366415j 0.00390972-0.00392074j 0.00196909-0.00731795j -0.00690194+0.000275551j -0.00429861-0.00285365j 0.000709594-0.00172326j 0.00533982+0.000630411j -0.00223867-0.00301635j 0.00262909+0.00043741j 0.000408337-0.00330774j 0.00386305-0.00337719j -0.00179347+8.64184e-05j -0.00182117+0.00194649j 0.00168514-0.00615119j 0.0045217+0.0016324j -0.00691064-0.000963367j 3.86118e-05-0.000858074j 0.00330744-0.000245868j 0.000283512-0.00545604j -0.00224133-0.00490307j 0.0039669+0.00179897j -0.00264533-0.00381738j 0.00228963-0.00323383j -0.00325554-0.000845473j -0.00200922-0.00192425j -0.000473146+0.000482183j 0.00166711-0.00563832j 0.001099+0.00449119j 0.00351441+0.000762027j -0.00155539-0.0021283j -0.00273055+0.00086559j -0.00167853-0.00361651j 0.00128579+0.00447722j 0.00592167-0.00613955j 0.0060353+0.00251012j -0.00223579+0.00332234j 0.00187785+0.0018397j -0.00309502-0.00214336j -0.000468839+0.000168061j -0.000224652-0.00333312j 1.80006e-05-0.00210301j -0.00462985-0.00169044j -0.00178001-0.00276997j 0.00554356-0.00103431j 0.00183426+0.00418802j -0.00180132+0.000490406j -0.000853483-0.00499191j -0.00137066-0.00603559j 0.00258165-0.0024177j -0.00148664+0.00257641j 0.00348571-0.000957742j -0.0024748-0.00110744j 0.00106731-0.00391834j 0.00656144+0.00119885j -0.000954314-0.00470555j -0.00269768-0.00167261j 0.00441096+0.00395912j 0.00370936-0.00250536j 0.00037861+0.00139813j 0.00126549-0.00254905j 0.00312462-0.00388203j 0.000162929+0.000499716j -0.00112983+0.0049083j 0.000718251+0.00339701j -0.00374399-0.00174806j -0.00389325+0.00129864j 0.00332644+0.00255232j 0.00170291+0.00322135j -0.00203368+0.00438127j 0.00579896-0.000331703j 0.000695733-0.00239059j -0.000206363+0.0038064j -0.000878972-0.00423007j -0.000907388+0.00216912j -0.00112209-0.000990125j -0.00311037-0.00329152j -0.000220223+0.0037547j -0.000417789-0.00229499j -0.000428874-0.000125041j 
