0.00736001-0.00649647j -0.012578+0.0100449j -0.0207564+0.00993161j 0.00805535-0.00571291j 0.00157331+0.00230271j -0.00424408+0.00188255j -0.0135436+0.00309887j -0.0156351+0.00743347j 0.000695468-0.00590622j -0.000678108-0.00441425j -0.00697004+0.00723112j 0.0175319-0.00500209j -0.00312829+0.00769133j -0.0109604-0.00947701j -0.000197651+0.000548068j 0.0122758-0.000945192j 0.00991689+0.00966956j -0.00146742+0.00291494j -0.000287652-0.0128248j 0.011635-0.00124449j 0.0169211+0.00707395j 0.0147366-0.00227953j 0.010673+0.0172978j 0.00424719+0.00617517j 0.00940706-0.0171977j -0.00487866+0.00306207j 0.00518438+0.00278032j 0.00672541+0.00339444j 0.0137533-0.00172902j -0.00766417-0.0116888j -0.00140344+0.00885889j 0.00398865-0.00258732j -0.0134586-0.00233933j -0.0030986-0.00536158j 0.000482368+0.0139548j -0.00282963+0.0110394j 0.00163132-0.00213848j 0.0118796-0.0123125j 0.00886287-0.00367991j -0.0179977-0.00241201j -0.00315153-0.00382038j 0.0169613+0.00357397j 0.00392733+0.0114573j -0.00173898+0.0226898j -0.00504331-0.00962729j -0.0102227+0.00179033j -0.00475266+0.00446209j 0.00288671+0.0135329j -0.0103848+0.00336101j 0.00154621+0.00127268j -0.00209924+0.00692906j -0.00208949+0.00347587j 0.00010939+0.00974717j 0.00114047+0.00119176j 0.00422068-0.0158827j -0.00719171-0.00419888j -0.000775267+0.0144054j -0.00170655+0.0019677j 0.00485183+0.00856841j 0.000320708+0.00791995j -0.00308457-0.00419713j -0.00728333-0.00119598j -0.013037+0.000441002j 0.00547016+0.00926092j -0.00137259-0.00157569j 0.00208299-0.00447379j -0.00123741+0.00555722j 0.0155163+0.00654115j 0.000500324+0.000217376j 0.0180817+0.00488921j 0.0110074+0.000880551j 0.0109988+0.0163344j 0.00410013+0.00027603j -0.0146902-0.00694332j 0.00495667+0.00244892j 0.000422794+0.0111865j 0.000211601-0.00119884j -0.00296368-0.00628165j -0.00487153-0.00954355j 0.000450596+0.0106368j 0.00126939-0.00412427j -0.00608913+0.0115319j -0.0144304+0.00769728j -0.0185886-0.00319016j -0.00761149+0.00442651j -0.012341+0.0115845j 0.00878956+0.00517285j -0.00451441-0.00530604j -0.00335776+0.00256464j -0.00251693+0.00787189j -0.00260377+0.00136844j 0.00383847-0.0032117j 0.0014681-0.00415234j -0.00397193+0.00905757j -0.00107987-0.00196502j 0.00647487-0.00774472j -0.00181846-0.00631684j 0.0148408-0.0105866j -0.00143147+0.00552093j -0.000882303+0.0102367j -0.00467477-0.00981503j -0.0100057-0.0109999j 0.0083988-0.0144871j 0.00111243-0.00892742j -0.00685438+0.000759319j -0.0169519+0.00451998j -0.0121774+0.00383553j 0.0102683+0.016498j -0.00196259+0.00630344j 0.0198991-0.00751093j -0.00343632+0.00129413j 0.00207047+0.0147403j 0.011926-0.0217266j -0.0111059+0.0238653j 0.0190623-0.0198592j -0.0191013-0.0162825j 0.0154199-0.00534215j 0.0329569+0.0185176j 0.00994245+0.00425784j 0.0115378+0.0185367j -0.0025358+0.00436189j -0.0113772+0.0120227j 0.00269778-0.0293095j -0.0211703+0.00606935j 0.000849675+0.00521808j -0.0128979-0.0155897j -0.0422489-0.0212153j 0.0307778-0.0110684j 0.0140359+0.0331541j 0.00912572+0.040434j 0.0656722+0.0115529j -0.00534243+0.00997002j -0.0593244+0.052326j -0.00381898+0.0336674j 0.00593522-0.0244442j 0.0226469+0.0103704j 0.0545928+0.00644927j 0.0330909-0.0293889j -0.0348192+0.0137853j -0.0373577-0.00564168j 0.00987281-0.0695003j -0.0126722-0.0253777j -0.0133328+0.0188597j 0.150412+0.0529517j 0.278579+0.0255996j 0.0346886+0.0417428j 0.0117124+0.00992346j -0.0654582-0.00934858j 0.00434295+0.0551775j -0.0454578-0.0182986j -0.0352731+0.0231696j 0.00390142-0.313242j 0.12815-0.0795852j 0.0120637+0.139247j -0.0767893+0.0562883j 0.0515374-0.242742j 0.270954+0.0431431j 
-0.0121432+0.0102765j -0.00871365+0.00705032j -0.00733223+0.00368112j -0.0208001+0.00666041j -0.00385797+0.000939097j 0.00665448-0.00491514j -0.00704506-0.00435449j 0.00925093-0.00415314j 0.0224849-0.00774624j -0.00719658-0.00277202j 0.00887457-0.0117147j 0.00465954+0.0130057j 0.00507768+0.0090867j -0.00309766+0.0035366j -0.00383371-0.00205849j 0.0119385+0.00167762j -0.0108706+0.00200529j 0.0100979-0.0119493j 0.00657583-0.00583205j -0.0043309+0.00772338j 0.0133324+0.00321858j -0.00422001+0.0268293j -0.00111238-0.00280916j -0.00745782+0.00700894j 0.00320743-0.00814027j -0.00400989-0.0038984j 0.00186083+0.0180394j -0.0164259+0.00515806j -0.00917688+0.0164518j 0.00731578-0.00187371j -0.0150207-0.00216851j -0.00143315-0.00332444j 0.00419255-0.00544853j -0.00305424-0.00416388j -0.0065077-0.00997194j -0.00912466-0.00787258j -0.00668846+0.00591076j 0.00684492-0.00284947j -0.0162578-0.00624995j -0.00740576+0.0142822j 0.0044658+0.00388202j 0.00150682+0.00813443j -0.000644032-0.00113626j -0.0189552+0.0091663j 0.000148354+0.00944576j -0.00422564-0.00583361j -0.00414555+0.00529881j 0.0059281+0.00266071j 0.003163-0.00280298j -0.00607413+0.00589222j -0.0068985-0.00242192j 0.0109323+0.0194259j 0.0167203+0.0132792j 0.0126494-0.00218605j -0.000307799+0.00784201j 0.000354697+0.00507397j 0.00167227+0.0111347j 0.00208243+0.00241723j 7.11967e-05+0.00804705j 0.00209059+0.0088219j 0.0157763-0.00777908j 0.000763449+0.00813628j -0.00162573+0.0113072j 0.00168574+0.000992031j 0.00351142-0.0118003j 0.0109029-0.00143822j 0.00200217+0.00177602j -0.00419664+0.00429781j 0.00952646-0.00745012j 0.0122603-0.0112499j -0.000634505-0.00721063j 0.00696254+0.000126519j 0.00202648+0.00449704j -0.00619102+0.00959251j 0.00903971-0.000813406j 6.30011e-05+0.00745714j -0.00465647-0.00299601j -0.00805517+0.00415407j 0.002755+0.00147623j 0.00801881+0.00124116j -0.00609934-0.00207411j 0.00962663-0.00153494j 0.00550685+0.00524249j -0.00220049+0.0104292j 0.00448579-0.00513905j 0.0125606+0.00152607j 0.00712575-0.00621506j 0.00853945+0.00595377j -0.0116384-0.00332759j 0.00664415+0.0202582j 0.0081351+0.00732659j 0.00698831-0.0051323j -0.00772541-0.0100638j 0.00134374-0.00821723j -0.0110108+0.00559564j -0.00232365-0.00376305j -0.00203221+0.00688705j -0.00586475+0.00716355j 0.0109173+0.0153086j 0.00734437-0.00639601j -0.00533164+0.0108248j 0.00953452+0.00899666j 0.00439457-0.00903423j 0.00805235+0.0117595j -0.0321023+0.0037601j 0.0137764-0.00378937j 0.00581629+0.00924667j 0.00887475-0.00463627j -0.00574461-0.0131928j -0.00948046+0.00813929j -0.0161983-0.00310266j 0.0047861-0.00566432j 0.0191873-0.00717348j -0.00353645+0.00320146j 0.00420586+0.005395j 0.00345073-0.00841491j -0.024555-0.00807787j 0.0211237-0.00334384j -0.0215827-0.00352978j 0.00268202-0.00341069j -0.0216526-0.0263202j -0.00567994+0.00224714j 0.02036-0.0103688j -0.017239+0.0118771j -0.0207899-0.021106j 0.010499+0.00148556j -0.00953983+0.00508486j 0.0607484+0.0100573j -0.0330109-0.0433876j 0.00574298-0.00136621j -0.041787+0.0598803j 0.0312912+0.0352416j -0.0231177+0.00190939j -0.0149749-0.040418j 0.034163-0.0385287j -0.0468691+0.0336772j -0.0110321+0.0321319j -0.00753582+0.0283943j -0.0487867+0.00199532j 0.033133-0.031592j -0.00629354-0.0189856j -0.00448248+0.0559169j 0.0451357+0.028703j -0.263135-0.030762j 0.159212+0.0602861j -0.0565603+0.0116869j 0.067702+0.00745235j 0.0570515+0.02791j -0.0557392+0.0136756j -0.0144281-0.0312759j -0.000283781-0.0606859j -0.0952727+0.0598029j 0.00773449-0.339402j 0.10895-0.0757661j 0.0142987+0.0446717j -0.273269-0.0424086j 0.0529528-0.2383j 
0.0164635-0.00750026j 0.0104823-0.00527033j 0.0127669-0.00868j 0.0140486+0.0130413j 0.00182586-1.0631e-05j -0.000517515-0.00562963j -0.00186486+0.0177508j -0.0027174-0.00855538j -0.0216142-0.00732659j 0.0219744+0.00804542j 0.00621975-0.00571345j -0.0313592-0.010816j -0.0034848-0.00929706j 0.00831373-0.0044998j 0.00573275+0.00988768j -0.0134921-0.0091868j 0.0147592-0.00653824j -0.015028+0.00527798j 0.00481412+0.00251115j 0.0300233-0.0123698j -0.0236573-0.0249123j -0.0238806-0.0143132j -0.0151055+0.00580118j 0.0266377-0.00281804j -0.00986023+0.00697139j 0.0206465+0.00622469j -0.000857474-0.0249346j -0.000127843-0.0034434j 0.0115571-0.00831403j -0.0098613+0.00253745j 0.00324205-0.00425895j 0.00857587-0.000872367j 0.00792963+0.0158448j 0.0373335+0.00606097j 0.000964684-0.00331351j 0.0316946+0.0020035j 0.00921962-0.00803558j -0.00336854+0.0122703j 0.0120309+0.00368685j 0.0088201-0.0114568j -0.0114486+0.00136857j -0.0115012-0.0262216j -0.00399308-0.010195j -0.000181794+0.00751875j 0.0249753-0.00771901j 0.0187437-0.00703831j 0.0163272+0.0015674j -0.00577871-0.00256978j 0.00145564-0.0167034j -0.0135822-0.00220968j -0.00359903-0.017839j -0.0109777-0.00875975j -0.03133-0.00820354j -0.00900597-0.0018067j 0.0203372+0.00901156j 0.0105011+0.00900994j -0.0188519-0.0256907j -0.0030567+0.0010569j -0.0180233-0.0184092j -0.00890437-0.00330296j -0.0167267+0.00990894j 0.00037593-0.0119045j -0.00441595-0.00324447j -0.0265702+0.0108319j 0.00862676+0.0157223j 0.00120852+0.0163961j 0.00123939-0.00822523j -0.00822246-0.0208698j -0.00865176+0.0102744j -0.0166884+0.000652645j 0.0089193+0.0222372j -0.035187-0.00796081j -0.00607613+0.00496543j 0.00601069+0.0114353j -0.0164474+0.0140965j -0.0206914-0.0108314j 0.0183083+0.00202485j 0.0019485+0.016052j 0.00385757+0.00408859j -0.0159587+0.00713452j -0.000940885+0.00355083j -0.00551856+0.00309689j 0.00832194+0.00356822j -0.00183202-0.000891445j -0.00488072+0.0119558j -0.0126154-0.00706814j -8.62664e-05+0.00936244j 0.0116497+0.00735287j 0.00716189+0.00885731j -0.0179197-0.0253595j 0.00798901+0.00855974j 0.01052-0.00205229j -0.00368221+0.00875097j -0.0177804+0.00941488j -0.00958645-0.00189554j -0.0183314-0.00686751j 0.0282807+0.00184842j 0.00013909-0.00398368j -0.0200177-0.0196723j -0.000781336+0.0134584j -0.00196272-0.0218307j 0.0167028+0.00826186j -0.0301036+0.0159828j 0.00106469-0.0176744j -0.0076201-0.0244044j -0.0312824+0.00175068j 0.00526718-0.0119134j -0.0329921+0.00715434j -0.0459999-0.000682152j -0.0118683-0.00703807j 0.00268344+0.0300534j -0.0159487+0.0266192j 0.0208081+0.0185131j -0.0159466+0.0118462j -0.0212467+0.00385668j 0.00169753-0.0166003j 0.0128622-0.0089646j -0.0495104-0.0250081j -0.0125104-0.00880197j -0.0196057-0.00735796j 0.0045052-0.0298911j 0.0334526-0.0094813j -0.035032-0.00180024j -0.0571274-0.0168601j 0.0494549+0.0159062j 0.10149+0.0194664j -0.0394455+0.0283324j 0.0668207-0.00277118j -0.091605+0.0514008j -0.114763-0.0215309j -0.0841433+0.0318055j 0.068913+0.0654072j 0.0704142+0.0571827j 0.0511911+0.0335305j -0.144795-0.0597249j 0.0644628+0.0340744j -0.0964932-0.00133815j 0.0096605-0.0221883j 0.0461282+0.0184152j 0.0167759+0.00861384j -0.0277302-0.0346175j 0.0152979+0.0229507j -0.0574454-0.0145406j -0.052667+0.0383685j 0.0635608-0.0292051j 0.0233253-0.10317j -0.0698416+0.183906j -0.0368671-0.24341j 0.046596-0.0763901j 0.0985015-0.130603j -0.0712615+0.029044j -0.0525859+0.0684112j -0.0019402-0.082372j -0.0507463+0.222081j -0.270193-0.0615136j 0.0281182-0.0137818j 0.0318137+0.0248161j 
0.010672-0.00421105j -0.0152868+0.00589073j -0.0129504-0.0082758j 0.00171657+0.000368805j 0.00727166-0.000910739j 0.00415191-0.00203605j -0.0137683-0.00271844j -0.0315972+0.00231873j 0.00161271-0.0033933j 0.0154248+0.00135825j 0.0142874+0.00799145j -0.0156804-0.00953493j 0.00456969+0.012673j 0.00153916-0.00961609j 0.0157462-0.00377891j 0.0158405+0.00552595j 0.00292873+0.0192554j -0.0190204+0.00914274j 0.0170307-0.00197776j 0.0107572+0.0279558j 0.00706641+0.0121947j 0.0119177-0.0168463j 0.000888655+0.0122034j 0.0169552+0.0155879j 0.00506953-0.014619j -0.00675715+0.0141644j 0.0143648-0.0114825j 0.000956096-0.00354244j 0.00478329+0.00322376j -0.0148646-0.0104369j -0.00171688+0.00202648j 0.0132938+0.0119932j 0.00404347-0.012574j 0.00314178+0.0142569j 0.00187322+0.0189924j 0.0155447+0.00518633j -0.00782485-0.006459j -0.00145841-0.00722603j -0.00238789-0.0072001j 0.00306158-0.00690411j -0.0236386-0.0039068j 0.00935439-0.00422843j -0.00715501+0.016288j -0.00224051+0.0151223j 0.00257369-0.029471j 0.0144377-0.0132572j 0.000924586+0.00675354j 0.00314933+0.0173264j -0.000277918+0.00174545j -0.0140362+0.0157453j 0.0110335-0.0161216j -0.0185661-0.000997459j -0.0205046-0.00252413j -0.00310385-0.0108872j -0.00229038-0.0184155j -0.025926-0.000981774j -0.00280331-0.00635796j -0.00271799+0.0148433j -0.00714409-0.0117001j -0.000660522+0.0010181j -0.00759227+0.0089481j -0.00901236-0.00281009j -0.0307946-0.0116425j 0.0143441+0.00154594j 0.00448605+0.00323726j 0.0103205+0.0113473j -0.000168882-0.0037225j -0.0118997+0.00235604j -0.00265945-0.00826654j 0.00324503-0.00219625j 0.0181663-0.00488754j -0.00747456-0.00980511j 0.00208001+0.00790679j -1.70836e-05+0.0116302j 0.0247742+0.00430571j -0.0129483-0.00813263j 0.0106525+0.00158911j 0.0212549-0.00248449j 0.0176649-0.00754151j -0.011011-0.00487599j -0.00128523-0.0139266j -0.00783831+0.00834673j 0.0261844+0.0121645j -0.0164538+0.0148275j 0.0199751-0.0153703j -0.00923557+0.0130541j -0.00492318+0.00513982j -0.0132214+0.0185407j 0.00673062-0.00526993j -0.00234086+0.00116378j -0.018758+0.00543852j 0.00750545-0.00217808j -0.000495543-0.0272898j 0.023645+0.0152507j 0.0140725+0.0131334j -0.0176795-0.002945j 0.0118622+0.0037809j -0.00548666-0.0178051j 0.0027393-0.0129657j 0.0125171-0.00240726j 0.00932376+0.0027128j 0.0116739+0.0222959j -0.0204555-0.00535976j -0.0294232+0.00692305j 0.0218767-0.00755722j -0.0167461-0.026616j -0.00249997+0.0222805j 0.0181358-0.0294676j 0.0447154+0.0134411j -0.000300402-0.0144825j 0.0257586-0.031986j 0.0181509-0.0228699j -0.0375747+0.0108728j -0.0288033+0.000847106j -0.020858-0.0202444j -0.0262892-0.0270306j 0.0480281-0.0115779j -0.0436428+0.00545937j 0.0142889+0.00280381j -0.00804542+0.0107827j 0.0591981+0.00849114j -0.0241898+0.082105j -0.0250697-0.00997356j 0.016521-0.0164751j 0.00694906+0.00790446j 0.0364826+0.00799432j 0.0330248-0.0500067j 0.0281859+0.0160966j -0.0161639-0.0211653j 0.0776285+0.0259778j -0.0674437-0.03772j -0.138998+0.0208434j -0.181636-0.0787292j -0.000917153-0.00989191j -0.00764173-0.0772662j 0.149574+0.0636738j 0.0111029+0.0502371j -0.0205821-0.0509064j 0.0173273-0.00217938j -0.0215144-0.0375634j 0.0317379+0.0239309j 0.0221066+0.0820675j -0.0337607-0.0482447j -0.0642968+0.0738749j -0.0530587-0.0207j 0.0661412-0.00357407j -0.00932111+0.227178j -0.114423+0.246445j 0.00228144-0.0201823j -0.0102363-0.0679964j -0.0385992+0.101339j 0.0602404+0.0855615j -0.0572801-0.00225158j 0.300713+0.0435156j -0.0731387+0.194075j -0.0520192-0.0275976j 0.0171496-0.0316504j 
0.00697451-0.00540316j 0.0116362+0.00369886j 0.00764009+0.00223407j 0.0120125-0.00164859j -0.00252678+0.00437318j -0.00724393+0.000652583j 0.00969003+0.00374228j -0.00219648+0.00261956j -0.0144183-0.0080198j 0.0110809-0.00177305j -0.00734743+0.00778333j 0.00149599-0.0103151j -0.00101243-0.0129116j -0.0123994-0.006505j 0.0124778-0.0013035j -0.0014965-0.010005j -0.000879039+0.00894566j -0.00684799+0.00508427j -0.0147895-0.00190772j 0.0042343-0.00383353j -0.00282584-0.00193681j 0.00636038-0.0126199j 0.00109218+0.0107552j 0.0114599-0.00260939j -0.00719915+0.00537067j -0.00045625+0.000432442j 0.0108974-0.0046348j 0.014036+0.00808659j 0.0199074-0.0162857j -0.00309359-0.00957364j 0.00976325+0.00416145j -0.00918166+0.00364214j 0.000500839+0.00239574j -0.00653155+0.00520502j 0.00537123+0.0163742j -0.00218064-0.0026325j 0.00200234-0.00316311j -0.0112174+0.00136584j 0.00286811+0.00976459j -0.00080396-0.012398j 0.00352546-0.0077241j -0.000413491+0.0152575j 0.011315+0.0149361j 0.00553763+0.0101696j 0.00111216-0.0146365j -0.0136616+0.00170871j -0.0121205+0.00312516j 0.00172468+0.00313588j -0.0121116+0.00257802j 0.0155345-0.00467219j 0.00742531+0.00644861j 0.011417-0.0155093j 0.0129834-0.00863856j 0.00145334+0.00693725j -0.00120746-0.0192228j -0.00102351-0.01841j 0.0171293-0.0070326j 0.00338554-0.00463932j 0.00996261-0.00752839j 0.0280228-0.00478282j -0.0109979-0.000265132j 0.0144196-0.0178735j -0.0213487-0.0134443j 0.00681952+0.00330593j -0.00695713+0.0168314j -0.0155402+0.000602386j 0.0154955+0.000626363j 0.00748404+0.00328175j 0.0209462-0.0018048j 0.00764354+0.0218212j -0.0105691+0.0131247j 0.0113615+0.0149219j 0.00415762-0.00896515j -0.0102385-0.0211895j 0.0125399+0.008895j 0.0187967-0.00142395j 0.00144197-0.00717387j 0.0101153-0.00894329j -9.73568e-06-0.0137764j -0.00833115+0.0110544j 0.00546346-0.00805919j -0.00590705+0.00749445j -0.00707701-0.0061437j 0.00115142-0.0116835j -0.00421769-0.00275584j -0.00789285-0.00671046j -0.0115755+0.0217483j -0.00252415-0.00373212j -0.0244979+0.0114405j -0.00946352-0.0200352j -0.0148423+0.00980962j -0.0162036+0.0150878j -0.0155896+0.0175642j -0.0145217+0.0141279j -0.00219963+0.00965274j 0.0125925+0.00117976j 0.0113337-0.00717625j -0.0180073-0.00232206j 0.00396147-0.0330711j -0.0132923+0.00953487j 0.0230745-0.0288978j 0.0246287-0.0146188j -0.0201574-0.00230664j 0.00587119+0.00859688j -0.0112397-0.022496j 0.00362154-0.00525215j 0.000146561-0.0240839j 0.0195697+0.0116741j 0.0023792-0.00628713j -0.0180188+0.010899j -0.00315191+0.00789633j 0.0176822+0.0351639j -0.0139678-0.00672606j 0.04863-0.0220926j -0.00360959-0.0246508j -0.0314825+0.00188349j 0.0020673+0.0541446j -0.0163299+0.025606j -0.00435106-0.0114735j 0.0138034+0.0318624j -0.03911+0.0438963j 0.0561684-0.0188957j -0.032432-0.0162017j 0.010565-0.00591235j -0.0282228+0.0428524j 0.00298922-0.0103577j 0.0151142+0.0182106j -0.0118683-0.0627991j 0.0150301+0.0581884j 0.0625711+0.00266764j 0.0486199-0.0538633j 0.0087814-0.0186344j 0.00971049+0.052966j -0.00245218+0.0267358j -0.0388026+0.00935182j 0.0588123-0.0347785j -9.57892e-05-0.0215596j -0.0127847-0.0542119j 0.000679507+0.0100858j 0.0285654+0.0429201j -0.0543407-0.0338588j 0.0704307-0.0759766j 0.0535462+0.000468926j -0.154289-0.100875j -0.0855847+0.33025j -0.027803+0.0500889j 0.0412549+0.0659403j 0.045585+0.0390945j 0.0299465-0.0423369j 0.0326447-0.045882j 0.00834053-0.0242492j 0.179965+0.10098j 0.336572+0.0116865j -0.0411795-0.0679662j -0.0405975-0.045358j 0.138091-0.127069j 0.060191+0.180587j 
0.0128942+0.0037412j -0.0055883+0.00516025j -0.0108162+0.00379345j 0.0166694+0.00324482j -0.00301153+0.00102032j -0.00157637-0.00561737j -0.00424543-0.00480309j -0.00801847-0.00459936j -0.0118262-0.00829837j 0.000780159-0.00345034j -0.00481001-0.00702151j 0.0152966+0.00762853j 0.0099769+0.00585802j -0.00445026-0.019536j -0.000685028-0.0021756j -0.00319078+0.00369091j 0.00026372+0.0134909j -0.0100343+0.000728769j -0.00961589-0.00715646j -0.00542888+0.00325082j 0.0141312+0.00541402j 0.00978757+0.0109581j -0.00785632+0.0262658j 0.000353799+0.00810893j 0.00398038-0.00592301j -0.00258953-0.000998986j 0.000724412+0.011434j -0.00184579+0.00749883j 0.0111101-0.00145071j -0.000158761+0.000348742j -0.00884128+0.00842304j -0.000420611+0.000426693j -0.00403772+0.000809767j -0.0149849-0.00325319j -0.0101923+0.00765757j -0.0205407+0.0150577j 0.00183811-0.00266801j 0.00566994-0.000981924j -0.00405242-0.00970902j -0.00555292+0.003449j 0.00524655+0.00257688j 0.00843385-0.00023361j -0.0145192+0.0113838j -0.0192352+0.01222j 0.00731616-0.007818j -0.0130314-0.000262693j -0.00731427+0.00140279j -0.00633668+0.0182298j -0.0053299-0.00214008j 0.00951851-0.00658435j -0.0144295+0.00757728j 0.00669902+0.00405866j 0.00852398+0.0179715j -0.00235597+0.00381801j 0.0174234-0.00703711j 0.00860237+0.0001792j 0.0045698+0.0133827j 0.00658622+0.00707897j -0.00209574+0.0152371j 0.00535025+0.0105281j -0.00988894+0.00311991j -0.00745538-0.00414022j 0.00273644-0.00191754j 0.00836434+0.0123691j 0.000306282+0.00225117j 0.00280147+0.00584492j -0.0055483+0.0096482j -0.00135649-0.000637746j -0.0075281+0.00658108j -0.00559824+0.00852321j 0.00253641-0.00926419j -0.00757976+0.00852329j 0.0161432+0.000107704j 0.00367198-0.00539606j 0.00391083+0.0106044j -0.00376227+0.0138928j -0.00917112-0.00719844j -0.0300968-0.00465988j 0.000462122-0.00403481j 0.0146804+0.00546116j -0.00164911-0.00103618j -0.0178022+0.00706002j -0.00696727+0.0149133j -0.00357739+0.00225156j -0.00551641+0.00781088j 0.00670616+0.0154293j -0.00819034-0.010244j 0.00212428+0.0185075j 0.00936142-0.0189316j -0.00384668+0.0139838j -0.0145095+0.00565692j 0.0183916-0.0015775j 0.00314407-0.0220224j -0.023375+0.00499148j -0.0431324+0.00814186j -0.0236757-0.0102372j 0.0236084-0.00813923j 0.0344705-0.0068604j 0.00425276+0.0298172j -0.0207486-0.00063612j 0.0143479+0.00813643j -0.01441+0.0127032j -0.0110337-0.0180233j 0.0118254+0.0116769j 0.0225955-0.028491j -0.0173312-0.0066856j 0.00899331-0.00524752j -0.0363977+0.0303651j -0.0013429+0.0132102j -4.6415e-05-0.0188838j -0.0272318-0.00436729j -0.0523148+0.0476785j 0.00975411-0.00622864j 0.00879301+0.0344638j 0.0163867+0.00260681j 0.0201944-0.0544669j -0.0206492+0.0283846j -0.0301462+0.0116874j 0.010901+0.0179632j -0.0351085+0.0105154j -0.00969062-0.0434684j 0.0376629+0.0302117j 0.0313914-0.0335762j 0.00919818-0.0245152j -0.0536032+0.0150412j 0.00781173+0.0176675j -0.00137554-0.0367884j 0.00187446-0.0129838j -0.0478203+0.0477338j -0.035649-0.00789558j 0.051757+0.0872034j 0.00757221+0.0315759j -0.0137186+0.0560692j -0.0538088+0.00415669j -0.0250026-0.0552512j 0.0132419+0.0166153j 0.0212267-0.0149193j 0.0287546-0.0276118j 0.0510771+0.0592506j 0.0117945-0.0273306j 0.0761915-0.0879281j 0.0510095+0.023733j -0.000990781+0.0554497j 0.0870236-0.322081j -0.150953-0.113705j -0.0412428+0.00127461j -0.048712+0.0414436j 0.00858232+0.0416955j 0.0410556-0.0568065j -0.00627813+0.050116j -0.0381803-0.00480067j -0.323744-0.00452174j 0.18772+0.117617j 0.108807+0.0491375j 0.0137031-0.0489583j -0.0588067-0.176688j 0.142982-0.127399j 
