-0.0782516+0.0356665j -0.0556946+0.0616386j 0.0957011-0.00360393j -0.0431275-0.0201847j 0.0450112-0.0142716j 0.0336439-0.00209338j -0.0179939+0.00201086j 0.00467412+0.00735477j 0.0164198+0.0510646j -0.0219767+0.0227758j 0.0026278+0.0207563j -0.0563673+0.0012293j -0.00416718+0.000433765j 0.0156845+0.0178276j 0.01605+0.0181652j -0.00361703+0.0320695j -0.0279536-0.0278806j -0.0417688+0.00103903j -0.0027435-0.00971565j 0.000157005-0.011336j -0.0053491+0.0145377j -0.0146231+0.00889305j 0.0134354-0.00463273j -0.00455025+0.00586161j -0.00975425-0.00277417j 0.00224539-0.0138876j -0.023827-0.00456854j -0.0167967+0.00382936j 0.0122577-0.0133172j 0.00158935+0.00214334j 0.00755237+0.0200193j 0.00128022+0.00270286j -0.0151212+0.00900718j 0.00941674-0.00537102j 0.000753075-0.00870976j 0.0217706+0.00440891j -0.00395255-0.00366282j 0.00069014-0.0027016j -0.00306265-0.00288773j -0.00438177-0.00513218j -0.00128609-0.0146954j 0.00486534-0.00358342j 0.00869826+0.013363j 0.00776021+0.00240555j 0.000767103+0.00573513j -0.0117834-0.000771326j 0.000327807+0.00220262j -0.00175988+0.0127674j 0.00433486+0.00988618j -0.0101519+0.00518532j 0.004248-0.0043173j 0.00253038-0.00648915j 0.00432168-0.0120681j -0.00520914-0.00306689j 0.00703938-0.00393865j -0.00108992-0.00236393j 0.00438158+0.00691357j -0.00292277-0.00480638j 0.00979696+0.000635289j -0.00158994-0.00331692j 0.00754568+0.00499322j -0.00506439+0.00795593j -0.00827541+0.00205951j 0.0125836-0.00762735j 0.017928-0.011433j -0.00368238-0.00260409j 0.00287746+0.00303646j 0.00180965-0.00803923j 0.00345904-0.0110627j 0.0115736-0.0102336j 0.00417694+0.00754466j 0.00842039-0.00387469j 0.0122454-0.00863395j 0.0232736-0.0120642j -0.00633996-0.00424044j 0.00552963+0.00677154j 0.00731159+0.00744819j -0.00633142+0.0021443j 0.00112709+0.0125176j -0.0051354-0.0168963j -0.00825329+0.00938298j 0.0276861+0.000683221j 0.0049152+0.00410266j 0.0296453-0.00959736j -0.0174312-0.0111979j 0.00870369+0.0111556j -0.00299842+0.0099337j 0.000531307+0.00995178j -0.0071393+0.00346066j -0.00719119-0.00440803j 0.0028775+0.0222889j 0.0132014+0.00649311j -0.0118513-0.000368191j 0.0106235+0.0177745j 0.00730186-0.000568459j -0.0597684-0.0545666j -0.0372502+0.0636554j 0.00856011+0.0581491j 0.0525537-0.0191392j -0.0732192-0.0823588j -0.026015-0.018452j -0.0144784-0.0221133j -0.0262194+0.0322548j -0.0264946+0.00106817j -0.046474+0.0479301j 0.0615058+0.0850537j 0.0757529-0.073656j -0.060402+0.045003j 0.00547666-0.0523459j -0.00652136+0.0111299j 0.0158902-0.00927456j -0.0909986+0.154034j 0.0305048+0.0507283j 0.130814-0.125065j 
0.0369947-0.0592156j -0.0833837+0.0598718j 0.0187551-0.00810971j 0.059261+0.0297879j 0.00825681-0.0292613j -0.0455361+0.00581836j -0.0224084-0.0200112j -0.0193638-0.0383783j 0.0471594-0.00063077j -0.00300589+0.023367j -0.0311562-0.00262842j 0.0222546+0.0550861j 0.000922586-0.00779846j 0.0127479-0.0253882j 0.0289697-0.00410685j 0.0129462-0.00746084j -0.0206197+0.0135104j 0.0185462+0.00855421j -0.0221768-0.00291137j -0.00111004+0.00114116j 0.0244908+0.0066695j -0.00248162-0.00470682j -0.00862107-0.00660474j -0.0130611+0.00103355j 0.0116312+0.00994309j 0.0163398-0.0150951j 0.00637474+0.0146917j 8.39962e-05+0.00330167j 0.00453395-0.00806815j -0.00656796+0.0120007j 0.00405227+8.31928e-05j -0.00737421+0.00131622j 0.00397519+0.0244257j -0.0199878+0.0102986j -0.0100092-0.0125344j -0.0204982-0.0159298j -0.00898922+0.0108127j 0.0040081+0.00304278j -0.00508034-0.00350924j 0.00431665+0.00963311j -0.00856317-0.00821681j -0.0114089+0.00564808j -0.00090477-0.00408743j -0.0028683+7.23046e-05j 0.00485771-0.00298956j 8.15581e-05+0.00742816j 0.00703386-0.00252816j -0.0087459+0.00133087j 0.00107405-0.00185759j 0.0112744+0.00864629j 0.00162862-0.00738618j -0.00985543+0.00783029j -0.00932342+0.0047995j 0.00400853-0.000896843j -0.00590709-0.00520013j -0.0005292+0.00832882j 0.010529-0.00641148j 0.00912136+0.00498041j -0.000210874-0.00776414j 0.00220731-0.00994888j 0.00283901-0.00261708j -0.00315894+0.00807422j 0.00458315-0.00280616j -0.0122956-0.0052288j -0.0194954-0.0147415j -0.0102886-0.00163774j 0.00243865-0.0170561j -0.00437314+0.00256694j -0.0056677+0.019813j -0.0033556-0.0174485j 0.00143415-0.00576542j -0.00418803-0.0159283j -0.00139477-0.0147227j -0.0113915-0.0111146j -0.00321456+0.00340875j 0.00895526-0.00528053j 0.0105523-0.0208629j 0.000210709+0.0117388j 0.0290734+0.00672925j 0.00649464-0.0233207j 0.0158046+0.0114804j 0.00460471-0.0132718j 0.00293426-0.00524522j -0.0107772-0.00683383j 0.00415937-0.00476937j 0.0106744-0.0195624j 0.0187844-0.00888297j -0.0112617-0.0295955j 0.00117998+0.00904997j 0.0057836+0.0137624j 0.0122713+0.00215595j 0.000232567-0.0161756j 0.00505397+0.0118133j 0.0348389+0.0192867j -0.0424177+0.00611635j -0.0424424+0.0246963j 0.0737209+0.0776394j 0.0489647-0.0106382j -0.0126603-0.0165144j -0.0273453+0.0794968j -0.0174841+0.0179898j -0.00664184+0.000780467j 0.0406477+0.0763807j 0.00256193-0.0219366j 0.0036086+0.0711725j 0.0988064-0.109434j -0.0515404-0.0709235j -0.0303844+0.0230414j -0.0384008+0.0265841j 0.0192137-0.047998j 0.0664705-0.0945069j 0.0875709+0.0331942j 0.104109-0.07849j -0.0803431-0.0824292j 
0.000850388-0.106272j -0.0136489+0.0508731j -0.0207877-0.044318j 0.00121256+0.00924676j 0.0257697-0.0397716j 0.0321769+0.0356506j 0.051344+0.0273088j -0.0458298-0.0128918j 0.0450128-0.0216219j 0.014031+0.0450215j 0.0251761+0.00111918j -0.0441076-0.000513118j 0.00499448+0.0103199j 0.052819-0.0164355j -0.000298016-0.0243292j 0.00587626+0.0184404j -0.00630432-0.0240468j 0.00966313+0.0333163j -0.0231621+0.0222626j -0.00840072+0.0345523j 0.00330614+0.0118982j 0.00229415+0.00614999j 0.00649822+0.0123486j 0.00291688+0.00400548j 0.00166344-0.00339861j 0.00503395-0.00171543j -0.0109033+0.00387316j -0.0381835+0.00569993j 9.91637e-05+0.0227762j -0.00668655-0.033088j 0.00380103-0.00497725j 0.00167814-0.0151738j -0.000677756+0.00310526j 0.0134875+0.00520067j 0.0149721+0.0121164j -0.0020078-0.0112702j 0.00088347-0.000636587j 0.0203202+0.00381569j -0.0107154+0.00872226j 0.00689766-0.00421847j -0.0157896-0.0130331j -0.00618234-0.00858385j 0.00677879+0.00538086j 0.00862823+0.00418283j 0.0127779-0.00682064j -0.00394391-0.0136987j -0.0053639+0.00473402j -0.0179774-0.00535041j 0.0158234+0.00225077j -0.00812649+0.0130746j 0.00533386+6.92045e-05j -0.000369393-0.00885178j 0.0043944-0.0312071j -0.00632377+0.00397j -0.00627388-0.00269642j 0.0207112-0.00314906j 0.00149032-0.00789757j 0.0105688+0.00265885j 0.0013338+0.00585127j -0.00669184-0.00764229j 0.00500827-0.00331594j -0.0150831-0.00687276j -0.00580795+0.0132227j -0.0113803-0.00795273j 0.0112547-0.00346614j 0.0058125+0.00183497j 0.00739497+0.0102288j 0.0115608-0.0199158j 0.0327341-0.00485059j 0.0162942-0.00125352j 0.00756268+0.00468844j -0.00148558-0.00632049j 0.0199255+0.00467128j 0.0200211-0.0100572j 5.46795e-05+0.00926547j -0.00333985-0.0218866j -0.0161527+0.008292j 0.00385905+0.0164764j 0.0264702+0.01904j 0.00183913+0.0184755j 0.0103517-0.0310004j 0.00650108-0.0160307j 0.0191689-0.0160772j 0.0281902-0.0179064j 0.026359+0.0383621j 0.0117538+0.0250396j -0.0631679+0.0236282j -0.0402375+0.013625j -0.0175212-0.025215j 0.0194018+0.0548758j 0.00625749+0.0261243j -0.0458139-0.0387916j 0.0230866+0.0288167j 0.0184138+0.0279478j -0.0295378+0.0413484j -0.0223568+0.00586551j 0.0118289-0.0572343j 0.0550297-0.00861752j -0.0105547+0.0692528j -0.073937+0.00606106j -0.00221174-0.0111459j 0.0141923-0.00967955j 0.0537944+0.0115569j 0.0508307-0.0123056j 0.0377678+0.0484752j -0.088804-0.0290127j 0.0251365-0.0383241j 0.126863-0.0594063j -0.0144443+0.00143974j -0.0454161+0.0208953j -0.0664257+0.00440049j -0.126224+0.0474821j -0.256771-0.186505j 0.0756299-0.180018j 
-0.0181618-0.0185589j 0.0218457-0.0638248j -0.0478691+0.0174356j -0.0231158+0.00647454j 0.0685946-0.0215283j 0.0156177+0.0528023j 0.0336973+0.0152234j -0.0197607+0.0197604j -0.00934002-0.0209032j -0.0368659-0.00495504j 0.00869061-0.0197695j 0.00287538-0.0345177j 0.026649-0.0372738j 0.0214766-0.0143661j -0.0496599-0.0135561j -0.0034726-0.0202601j 0.0105547-0.0130168j 0.0189197-0.0111107j 0.00632304+0.0146558j 6.30755e-05-0.000587072j 0.00885115-0.00730206j 0.00791568+0.00421548j -0.0291886+0.00682857j 0.00103978-0.00595692j 0.0151604-0.00270572j 0.00497512-0.00866324j 0.00527905+0.00640322j -0.00588798+0.0319075j 0.0124951+0.00258614j -0.00905431+0.014317j 0.0114955+0.0235772j 0.00726208+0.0168142j 0.011515+0.0083798j 0.00525916+0.00602867j 0.00877993-0.0187318j -0.0130558-0.00263591j -0.00531155+0.00503047j 0.014007-0.00565159j 0.00035742-0.00176063j -0.0202104-0.0160091j 0.00145107+0.0136277j -0.00578914+0.0121002j 0.0214768-0.000382181j 0.000779382+0.0139111j -0.0081248-0.0162024j 0.00741884+0.00205682j -0.0203512+0.0039714j 0.000226832+0.0005703j 0.00813692-0.00180468j 0.00268629+0.00450646j -0.00540418+0.00668564j -0.0118251+0.000376823j -0.0103028-0.00317531j -0.00962864+0.00728834j -0.00323623-0.00634667j 0.0226534-0.00668783j -0.0123154-0.00546128j 0.0128431-0.00393279j 0.0101456+0.00799985j -0.004925-0.000915518j 0.00416307+0.0125319j -0.0143579+0.0127151j 0.00831594+0.00568722j -0.0056872-0.00050604j 0.00416647-0.00939618j -0.0100858-0.0130138j 0.00148192-0.0177151j -0.0113977-0.0116988j -0.00844686-0.020133j -0.0146171-0.00924326j 0.0086683-0.0125402j -0.0181034+0.00291689j -0.00329976+0.00764868j -0.0235817+0.000783338j 0.013966+0.00926868j -0.0104699-0.00770296j 0.00118041+0.0241574j 0.0115263+0.0121738j 0.0478036-0.0316932j 0.011335+0.000511666j -0.00856238-0.017218j 0.00162435+0.0298662j 0.00917555-0.0118791j 0.00504814-0.00850142j 0.016549+0.000155619j 0.0357329-0.0210394j 0.00677999+0.0378829j 0.00675527+0.0383248j 0.0089761-0.00409611j 0.0425509-0.0161984j 0.0116733-0.0102726j -0.00162164+0.0850154j 0.0308286-0.0474059j 0.00507762-0.0169308j 0.029555-0.000617924j 0.0661145+0.00978142j 0.0413692-0.041355j -0.0213405+0.00946331j 0.110063+0.0135027j 0.0128151+0.123485j -0.00666385+0.053849j -0.0178781+0.00427731j -0.00212762-0.0532365j -0.0139323+0.0265079j -0.0194227+0.0491918j -0.0398751-0.00656311j -0.0240279+0.0390741j -0.0312525-0.0889264j 0.0444553-0.00187085j -0.0423+0.0583775j 0.0662011+0.0188804j 0.0950484+0.113691j 0.0104044-0.0981687j 0.110915+0.0794638j 
0.0208012+0.0124402j 0.00862477-0.0387233j -0.0172698+0.0371411j 0.0930321-0.05762j -0.0261943-0.00222664j 0.0311517-0.0389333j -0.0713323+0.001636j -0.0357233-0.00079807j -0.0191416-0.00639731j 0.00223929-0.00949973j -0.0301647+0.00409154j 0.0109444-0.0260439j -0.0149084+0.00477011j 0.0253519-0.0207248j -0.0194095-0.025894j 0.0199943-0.00455901j 0.0384333+0.00396013j -0.0115303-0.00557861j -0.0129646+0.00749979j -0.0125358-0.0254394j 0.0241974-8.91199e-05j -0.00392873-0.0399987j 0.000793625-0.0220778j 0.0273556+0.018459j 0.0316942-0.01619j 0.00902333+0.000156083j 0.0199489+0.0131297j -0.00938354-0.026043j 0.00166968+0.028446j 0.0071757-0.0299469j -0.0125288-0.0070305j -0.0131963-0.0157698j -0.0114691-0.0174463j 0.0202218+0.0176626j -0.00689727-0.00885433j 0.0027689+0.00359483j -0.00620071+0.0119685j -0.00384633+0.020777j -0.0180524-0.00194131j 0.00763937-0.011311j -0.00229054-4.27885e-05j 0.0132658+0.00108177j -0.0149489+0.000252966j -0.010885-0.0040477j 0.0134405-0.00534277j 0.00465176+0.0106967j 0.0104084-0.0087072j -0.0109203+0.0018464j -0.00708087-0.00821118j -0.00856314-0.000113968j -0.00160867+0.00194517j 0.0110979-0.00505975j 0.0110233+0.0116007j 0.00247836-0.00254455j -0.00587833-0.000589889j -1.19775e-06+0.0235168j -0.000795958-0.00630106j -0.00159082+0.00818083j -0.00156175+0.00871885j 0.00653803-0.00685945j -0.00108338+0.00306583j 0.0110381-0.00906161j -0.00271089-0.0015197j -0.0137353+0.0112853j -0.00160985+0.00491515j 0.010539+0.00335665j -0.00383409+0.0037292j -0.00581401+0.00750357j 0.00684239-0.000849969j -0.000248553-0.0109213j 0.0103793-0.00849954j 0.00351506-0.000978575j 0.00059733-0.0170382j 0.00800804+0.00193891j -0.0212448-0.00722551j -0.000524143-0.0256139j -0.0291857-0.0268089j 0.0149017+0.0265128j -0.00561948-0.0135926j 0.018237-0.0129348j 0.00123393-0.01606j -0.0197681+0.0300123j 0.0113466-0.00378628j -0.0113143+0.00432066j -0.00377501-0.0242323j 0.0194909+0.0446933j 0.0109309-0.0222654j 0.00254184+0.00750419j 0.0249647+0.0515457j 0.0377846+0.0101469j 0.0250914+0.0363856j -0.02672-0.00120189j -0.0251285+0.0556779j 0.0405627-0.0408001j -0.00781944-0.0650939j -0.0613316+0.0390922j 0.0643107+0.0241619j -0.10619+0.0222543j -0.00226044+0.0684683j -0.0271015-0.00482157j -0.0360666+0.0204288j 0.00959112-0.0242178j 0.0393769-0.0444759j 0.0188431+0.0189388j -0.0458601-0.044321j 0.110883-0.0689771j -0.0344137-0.100765j -0.036133-0.0178413j -0.0561681+0.0902578j -0.0487817-0.0501058j 0.0716138+0.051214j -0.0176191+0.0213913j 0.157607+0.109121j -0.0443797+0.0727926j 
0.0318032+0.0436507j 0.000782888+0.0292542j -0.00624302+0.0349322j 0.0289182-0.00834482j 0.021314-0.0177276j -0.0366191-0.0255923j 0.0342634+0.00413894j 0.0391973-0.0143405j 0.033774+0.0395574j -0.0541471-0.0241567j -0.0584633-0.0283671j -0.0284775-0.0186472j 0.0331686+0.0243669j -0.0124669+0.0102197j -0.0348226-0.0148195j 0.0215498-0.0167888j -0.0172394-0.0259612j -0.00831187+0.0164048j -0.0171363+0.0017204j 0.0399129-0.0231851j -0.0263329-0.00529937j -0.0332599+0.00735577j -0.0132973-0.00884693j -0.0365829-0.0160258j 0.0042438-0.00441712j 0.0234315+0.00535737j -0.00211985-0.0154375j 0.00471357-0.0217706j 0.0102774+0.0134729j -0.0068409-0.0218956j -0.0137648-0.00384222j 0.0280884+0.00479965j -0.0192158-0.00782867j -0.00212977-0.0172667j 0.00950903+0.0240676j 0.00572885+0.0182439j 0.0127358+0.000806217j 0.0121479+0.00365653j 0.0133717+0.00751188j -0.00704941-0.00531477j 0.0269786-0.00948155j -0.00615927-0.0170558j 0.0062828+0.0179616j -0.00652466+0.00586522j -0.00144117+0.00118859j 0.01132-0.0149255j -0.00222734+0.000193669j 0.0029984+0.000533867j -0.00146415+0.0225616j -0.018588+0.0128186j 0.00279143-0.0027241j -0.00839071-0.0129887j 0.012087-0.0105005j 0.00993261+0.00377j -0.00662821-0.00188466j 0.0106087-0.0109997j -0.0106367+0.0158083j -0.00775089-0.00771593j 0.00539185+0.00318863j 0.010565-0.0138411j -0.00963166-0.0109893j -0.0065024-0.0153064j 0.00228934+0.0137304j 0.00270038+0.0012693j 0.00806327+0.00591667j 0.00610993-0.00812172j 0.0135241+0.0185433j 0.0139977-0.0123731j -0.0287599-0.00916737j 0.00339493+0.01184j -0.0125068+0.00978591j 0.010012-0.00366864j -0.0193091+0.0204543j 0.000209212+0.00781487j -0.00919743+0.00689636j -0.00707205+0.0171681j 0.000940323+0.0147579j 0.000591638+0.00108102j -0.0136533+0.00572527j -0.0247062-0.0170822j -0.021584-0.029081j 0.0130784+0.075665j 0.000658494+0.00127216j 0.00943818+0.0553247j -0.0194571-0.00270957j 0.0412709+0.0264019j -0.00363956-0.0377007j 0.0177793-0.0272897j 0.0263487-0.0202862j -0.0193538-0.0112746j 0.0221647-0.0165443j -0.00522269+0.00765001j 0.00734062+0.0639005j -0.0595693-0.00312177j -0.0967671+0.00221163j 0.0466791+0.0157493j 0.0152017-0.0367012j 0.00527528+0.0929451j -0.0537796-0.0478998j -0.0219842+0.0428217j -0.0203684+0.014202j 0.0394383+0.00208461j 0.039767+0.0346425j 0.10699-0.0268739j -0.0991739+0.0534366j -0.0341341-0.0198216j -0.131466+0.0546333j 0.0892733+0.0238324j 0.0587389+0.0340829j -0.041803+0.0231259j 0.0787582-0.0568393j -0.026647-0.117998j -0.0409159+0.125632j -0.245381-0.167664j 
-0.0036416-0.0657946j 0.0288134+0.035516j -0.02803-0.0456245j -0.00630621+0.0205443j -0.0237635+0.00145022j -0.00512887-0.0477616j 0.0516202-0.0308788j -0.0196652-0.0251845j 0.0442099+0.00721306j 0.00637507-0.0102407j 0.0149948+0.00537973j -0.022835+0.0286132j 0.00947903+0.0685717j -0.0300822+0.0048872j 0.0110543-0.0261471j 0.00406979+0.0105768j -0.000468566+0.00858183j 0.00667616+0.0243076j -0.0363135-0.00595707j -0.00979593-0.0280929j -0.0605783+0.0066011j -0.0014767+0.0338008j -0.00251066-0.0154571j -0.00330267+0.024262j -0.00671822+0.0267752j 0.0112126+0.00495833j -0.00592695-0.0270612j 0.00871097-0.00449262j -0.0042476-0.0149265j 0.00862263-0.0098057j -0.0110848+0.00977081j 0.0258454+0.0195397j -0.00866669+0.0354025j -0.0347841+0.0154685j 0.0112766-0.0186144j 0.0130277-0.00148305j 0.0143426+0.0145675j -0.00191968+0.0117916j 0.0297903-0.00289574j 0.00730591+0.0160931j 0.00296759+0.00354383j -0.00795191-0.0141562j 0.0136542-0.00096511j -0.0141987-0.00250151j 0.0116801+0.0203869j -0.00562319+0.0315467j -0.00685644+0.00353729j -0.00852958-0.022309j 0.0120365-0.0126506j 0.0102552+0.0126534j -0.00849168-0.0122641j -0.00159356-0.00863528j 0.0110964-0.000735951j 0.00401472-0.0192465j 0.0066159-0.00169207j -0.00388521+0.0409135j 0.0119915+0.0162611j 0.0099898+0.021401j 0.0137062+0.00817221j -0.00583164-0.0109037j -0.0220859+0.00335881j 0.00165745-0.0318869j 0.00787624+0.0159547j 0.0298489-0.0103786j 0.00649386-0.00647215j -0.00769654-0.0252461j -0.00665725-0.0160598j 0.00617877+0.00699271j -0.00893039+0.0428302j 0.0320147-0.0187988j -0.000613185+0.00325468j 0.00251984-0.000719736j -0.00388046+0.0296529j 0.0188014+0.00976384j -0.00968861+0.00403035j 0.0113734+0.0205691j -0.0264546-0.00658286j 0.0166175-0.00590289j 0.0359669+0.0281219j -0.0164364+0.0413158j -0.0491567-0.0371276j -0.0286536+0.0121294j -0.0185012-0.0278267j 0.000278028-0.00644275j 0.00185194-0.014011j -0.00955909-0.00783692j -0.0304206-0.0147483j -0.0145014-0.0313642j -0.00781366-0.0338552j -0.0500273+0.0232691j -0.00973074+0.0522294j -0.0140698-0.0211599j 0.0256744+0.034707j 0.00896527+0.0333329j 0.02108+0.0298462j 0.0279264+0.0171619j 0.0309903+0.0449406j -0.0165524-0.0135193j 0.027484+0.0450554j 0.00103052-0.0216267j -0.00874707-0.0100186j 0.0160516-0.0347121j -0.00568659+0.0248471j -0.0317697-0.0718372j -0.0218854+0.0285954j -0.00371916+0.0165896j -0.0362855+0.0658251j -0.016955-0.00821586j 0.0477264-0.0978298j -0.0626477-0.107268j 0.171017+0.199817j 0.134385-0.0444814j -0.0749032-0.0739935j 0.019465-0.0102917j 
0.0363194-0.0270018j 0.0194896-0.0530319j -0.0335509+0.0551657j 0.0113219-0.0243952j -0.0245668+0.0204602j -0.0441051+0.0160492j 0.00454946+0.0194475j 0.0572874-0.0388589j 0.0182997-0.0292398j -0.0368342-0.0166294j -0.0180919+0.0488271j 0.00683991-0.0444385j -0.0272391+0.013277j -0.0172408-0.018956j 0.0259518-0.0559828j 0.0227354-0.0156648j -0.0311172+0.0385981j -0.00488305-0.0168055j -0.0519448+0.034756j -0.0223711-0.00288538j 0.00338899-0.0287755j -0.0232916+0.0237488j -0.0247494+0.0471059j 0.00914403-0.0450901j 0.00612256-0.0198469j 0.00442288-0.00364289j -0.00809517-0.0257421j -0.00132635-0.00608482j -0.00332921-0.00388707j 0.0226167-0.00476024j 0.0297034-0.0141587j 0.0101562-0.0150425j 0.0101399-0.00954571j -0.0307153-0.0123471j -0.0400224+0.00647102j 0.00392851-0.00111686j 0.00801976+0.00936687j 0.0180635+0.00498077j 0.00217628-0.0250523j 0.00828711-0.0139464j -0.00262208-0.00248126j -0.0109112-0.0126742j 0.000934425+0.0108452j -0.00954649+0.0146378j 0.0127055+0.0104137j 0.00994617-0.0274947j 0.00293125+0.000832737j -0.0115299+0.00585149j 0.0302755+0.0140374j 0.0157816-0.0028325j -0.0236776+0.00313899j -0.00171995-0.0216808j 0.00795127+0.00555885j 0.0129237-0.00862839j 0.00453385-0.00501504j 0.0024644-0.00479923j -0.0011203+0.0156696j -0.00168048-0.00280009j -0.0117932-0.0169972j -0.00421042-0.0203335j -0.0129567+0.0122762j 0.0065623-0.0310287j -0.000252258-0.0170194j 0.0110775-0.0142706j -0.0105615+0.00785109j -0.00900602+0.0073574j -0.0122114+0.0173967j -0.0255692+0.00266873j -0.0097988+0.00348035j -0.0138486-0.0284787j 0.0125971+0.0081998j -0.0109429+0.00843195j -0.0109145-0.0090765j -0.0140232-0.0122762j 0.00805414-0.0176918j 0.0201104-0.036372j 0.0124521-0.00208153j 0.00266454+0.0649001j 0.026825-0.0220416j 0.0134668+0.0129736j -0.0335822+0.0523298j 0.0117102+0.0200305j -0.0126153-0.00735307j -0.00545942-0.0366621j -0.00742044+0.0432795j 0.0708605-0.0253809j 0.0454025-0.0380878j -0.0246383+0.00992683j 0.0516901-0.0519157j -0.00741006-0.0122276j 0.0859704-0.0511173j -0.0285566-0.00156003j -0.0526706+0.0487971j -0.0236993+0.0201399j 0.027675+0.0240702j 0.015344-0.0426864j 0.00919625-0.0698523j 0.107342+0.00460935j -0.0199024+0.0650072j -0.0678136-0.0294967j -0.00729357-0.00279024j -0.0388686+0.00675047j -0.0117967-0.0622612j 0.00511469+0.0212553j 0.0812752-0.0777343j -0.00142962+0.0516572j 0.0364956+0.0385671j 0.00155946-0.0201216j -0.0488434+0.0700946j 0.107647+0.0741011j 0.0471914+0.123439j 0.174935-0.140071j -0.0236169-0.0328905j -0.07912+0.0547888j 
0.0204349-0.0116686j -0.00740828-0.0156885j 0.00666573-0.0069806j -0.023763+0.0372694j -0.023163+0.0769481j -0.0108976+0.027738j 0.0108204-0.0121284j 0.0502847-0.0434019j 0.00742232-0.0224356j 0.0223396-0.00392443j -0.0195618+0.0243606j -0.00215956-0.0143185j 0.00966-0.01679j 0.0225392+0.0258264j 0.0542981+0.00197255j -0.000357023+0.00258365j -0.0327004+0.0188209j -0.0204246-0.04021j 0.0084304+0.0252525j 0.000949701+0.000378779j -0.000631636-0.000358154j -0.00594228+0.0161395j -0.00471071+0.051735j -0.0391592-0.0276326j 0.00178148+0.00424919j -0.0105901+0.00923693j -0.0209838-0.0285949j 0.00542814-0.0101352j -0.00660992+0.00418271j -0.0115592+0.000192872j -0.00479605+0.00829269j 0.0178645+0.0165931j -0.00604792-0.0402767j -0.032329+0.00443045j -0.00520632+0.0110951j 0.0260467+0.0360099j 0.0119372+0.0138802j 0.00476488-0.0145462j 0.0108898-0.00344554j -0.00757056-0.00266135j -0.00288646-0.0224096j -0.0153182+0.00784115j 0.0120896+0.0116773j -0.0129425+0.00824232j -0.00571059+0.0209729j -0.00864673-0.034851j 0.00190041+0.000508174j 0.016786-0.0232626j 0.0097609-0.00395087j 0.0144315+0.0211235j -0.0183375-0.0102315j -0.012582+0.0153498j -0.00578355+0.0167507j 0.00997123+0.0041161j -0.00940848-0.039359j -0.00776562-0.00422503j 0.013356-0.0106509j -0.00481576-0.0098635j -0.0155681+0.0200348j -0.0124396-0.0141851j -0.0069583-0.0107455j -0.00694585+0.0202208j 0.00138482+0.0100905j -0.00673178-0.0164432j 0.00448966-0.00945541j -0.0313877+0.0136918j 0.028562+0.00310485j -0.0204514+0.00759518j -0.027889-0.00866117j 0.0203789+0.00412186j 0.00738359+0.0410328j -0.010183+0.000851386j -0.0164286+0.0363426j -0.0228701+0.0361782j 0.0434636-0.0607824j 0.00907161-0.0264332j 0.0374921-0.0280609j 0.0467277+0.0381096j -0.0309547+0.0123885j -0.0258774-0.0369006j -0.0209798-0.0064703j -0.0161897-0.0123583j 0.0292694-0.0204377j 0.0343451+0.00230971j -0.0257677+0.00711585j -0.00337082-0.0478425j 0.0148702+0.00346569j 0.0144177+0.00418586j 0.0230078+0.00823334j -0.00625465+0.00312349j 0.0152592-0.0789972j 0.0665513+0.0189071j -0.0524709-0.00404197j -0.00329045-0.0270901j -0.02912+0.0130403j -0.0389961-0.0061917j 0.0284174-0.0106282j -0.081857-0.0594241j -0.0189119-0.0410101j 0.00834435+0.0141263j 0.0428143+0.0118901j 0.0178566+0.0296081j 0.0145631-0.0579382j -0.00394178-0.00987335j -0.0783083-0.110902j 0.0141213+0.0670576j -0.0817746+0.00984209j -0.014313-0.0469513j -0.0672283-0.183954j -0.166862-0.0183438j -0.0189627+0.00280353j 0.0917065-0.0400616j 0.017744-0.00118798j -0.0247884+0.0850985j 
