0.0469498-0.0882556j -0.115005+0.0966281j -0.031862+0.0658994j 0.111323-0.000771433j 0.0652801-0.028862j -0.0189736+0.0502951j -0.0601522+0.0406011j -0.0360777+0.00438625j 0.024331-0.0160965j 0.0883081+0.0256955j -0.0302315-0.0237206j -0.00300239-0.0318229j 0.0533147-0.0212337j 0.00186309-0.0111159j 0.0566817-0.040465j -0.0105611+0.011947j 0.0158673-0.021291j -0.0182667+0.0224891j -0.0542719-0.00807493j -0.0307126+0.0242977j 0.000696389+0.00865607j -0.0446578-0.00713289j 0.0213331+0.0221427j -0.0447629+0.00982511j 0.00280249+0.00998972j 0.0644407+0.000931177j -0.0118687+0.00667313j -0.0205942-0.0442163j 0.0333088+0.00987441j 0.00670818-0.00364747j 0.00665152-0.0195872j -0.0461039-0.000409096j -0.00370767-0.0214498j -0.00664615+0.0122745j 0.0149245+0.0147653j 0.0101404-0.0132686j -0.0195116-0.0103119j 0.0272296-0.00990279j -0.012877-0.0130727j 0.0232165-0.0206808j -0.00594441+0.00597347j -0.0301943+0.00579512j -0.0212287-0.00604166j -0.0028102+0.0107897j 0.016337-0.00958001j -0.0161249+0.00852415j 0.000597971+0.00453602j -0.000719613+0.00446052j -0.0132417+0.00768963j -0.00912539+0.00993086j 0.00278796+0.00587313j -0.0440859+0.0058019j 0.00962253-0.014474j 0.00736343-0.00360942j -0.00418218-0.0158198j 0.0244282+0.00656792j 0.00749562+0.0146001j 0.0147293-0.00523178j 0.0141826+0.00255315j -0.00968827+0.00416539j 0.0056724+0.00161087j -0.0151888-0.0372798j -0.00419219+0.00938145j 0.00604325-0.0020538j 0.000278156-0.00321279j -0.00815972-0.00152376j -0.0133129+0.0127944j 0.012499-0.0101779j 0.0144855+0.00409688j -0.0166445-0.00553377j 0.0236049-0.0016941j 0.00572896+0.000706996j 0.0129331+0.0030415j -0.00318711+0.00124142j 0.00676963-0.00174566j -0.00784903-0.00863908j -0.0120879-0.00290132j 0.0082839-0.00775969j 0.000700535+0.00564417j 0.00514881+0.000893837j 0.017993+0.00851938j -0.00253956+0.00771009j 0.00419615+0.00803927j 0.0170458-0.0124077j -0.00328191+0.00219574j 0.00176309-0.00720868j 0.00946666+0.000754173j 0.0116368+0.00274689j -0.028895-0.00229958j 0.00365017-0.00514516j -0.00353692+0.00807529j -0.00720608-0.0177919j 0.00815265-0.00909633j -0.0150447+0.00536608j -0.00615138+0.00542063j 0.00137443-0.00468298j 0.00144121+0.000660781j -0.00319958+0.00857405j 0.00680622+0.0142911j 0.00973784-0.00465456j 0.00392744-0.00262286j 0.00837091+0.0055535j -0.0153768+0.00160825j -0.0079561+0.00179801j 0.0064556-0.0183327j 0.00435641+0.00326229j -0.00119901+0.00567324j 0.00577868-0.00895973j 0.0065378+0.000216801j -0.00552306-0.000929645j 0.000805104-0.00279754j 0.019259+0.00744732j 0.00309577+0.000745924j -0.000351977-0.00238603j -0.00727376+0.00243875j -0.0116906-0.00825778j -0.00591927-0.00281864j 0.000640367-0.000795488j 0.00438942+0.000108943j 0.00678761-0.00592824j 0.00443586+0.006433j 0.0044946+0.00992421j -0.00383504-0.00562354j 0.00952005-0.00541361j -0.0131886+0.0144647j -0.0126601-0.00866846j -0.0123499+0.00432363j 0.00379735-0.00293812j -0.000338309-0.0175738j -0.00951122+0.0108636j 0.00876333+0.0107597j -0.0133339+0.000102847j 0.00717657+0.0037811j -0.00894133-0.00128153j -0.0322015+0.00312961j 0.0335367-0.0155188j 0.0180551+0.00901603j 0.0148128-0.00151079j -0.00289682-0.0033549j -0.00766914+0.0101158j -0.0218311-0.00697742j 0.018212+0.0182512j -0.0239494+0.0101241j -0.0149402+0.012352j -0.00310537+0.0255471j 0.0211542-0.00846871j -0.0170889+0.0151142j -0.0170246-0.0223742j 0.00120579-0.00261702j -0.034332+0.0160589j 0.0118962-0.0116399j 0.00234048-0.00845199j -0.00382537+0.0317326j 0.00985131+0.00567665j 0.00697442-0.0196309j -0.0300875-0.0116305j -0.0222481-0.025737j -0.00702276+0.00631224j 0.0129285-0.00298092j 0.024583-0.0128643j -0.0186519-0.0302492j -0.0241517-0.0104589j -0.0283862+0.0420804j -0.0112981-0.00741374j -0.0149789+0.0114185j -0.0118327+0.0201617j 0.0111535-0.0338693j -0.0569865-0.0206991j 0.0154629-0.0127651j -0.0868311+0.0157141j 0.0351326+0.00220365j -0.0399251-0.0184509j -0.0651359-0.0626682j 0.0228798+0.0329503j 0.0309081-0.0390296j 0.120152+0.119242j 0.0787457-0.0161925j -0.0234431+0.0391285j -0.0733991-0.0966442j 0.0227597-0.10048j 0.0771406-0.0118713j 0.0862337+0.134495j 0.00193283+0.00696378j -0.157311-0.00370932j -0.0261708-0.0606468j 0.0911777-0.0644037j 0.0980309-0.232639j -0.081508+0.143433j 0.123126-0.0545521j -0.124424-0.0375692j -0.0117231+0.00985874j 0.0222246-0.176706j 0.0558811-0.100521j 0.17475-0.177539j -0.0406723-0.128729j -0.206501+0.0835737j 
-0.0724668+0.109383j -0.0439599+0.061317j 0.121845-0.0358057j 0.0578066-0.0707598j 0.0438025+0.0386076j -0.0270056-0.0278914j 0.104689+0.00129244j -0.00457496+0.0479032j 0.0125666+0.017093j 0.0568271+0.0262707j -0.0338994+0.0239544j -0.0654003+0.0277711j 0.0107841-0.0401875j -0.0219717+0.0238699j 0.0177712+0.0176201j 0.00168561-0.0104745j 0.0135298-0.0130952j 0.0255591+0.0357484j 0.0277158+0.0484648j 0.0370492-0.00148897j 0.0337319-0.00672266j 0.00984807+0.000334611j 0.0145984-0.00101466j 0.0361629+0.00699821j -0.0448194+0.0139768j 0.0147003-0.0386034j -0.0326777-0.0146322j 0.0141133+0.00785181j -0.00370816+0.0355864j 0.000631006-0.00781985j -0.0194021-0.00316702j -0.0189476+0.00731259j -0.00443838+0.00709709j 0.018292+0.00900738j -0.0117818-0.0135043j 0.00219669-0.00278732j -0.00260025+0.00757983j -0.0197135+0.00582627j -0.000467019-0.00450084j -0.0451381+0.00377488j 0.0220442-0.00161177j 0.0164043+0.01096j -0.0325786-0.0161591j -0.0206633+0.0101416j 0.00770243-1.56877e-05j 0.0196232+0.0123951j -0.00725427-0.00204294j 0.0235626-0.00493412j 0.00977558-0.00724901j 0.00538373+0.0245531j -0.0041735-0.0061108j -0.0503236+0.000843263j -0.0215937-0.0108658j -0.0164821+0.0117839j -0.0137359+0.0172648j 0.00986001+0.00478849j 0.0134833+0.00532349j -0.000141458+0.00617872j 0.00729811-0.0035179j 0.00434728-0.000453407j -0.00494445-0.0240272j -0.0155282+0.00941116j 0.00515023-0.00412318j -0.000531903-0.0237677j -0.00222883+0.000244393j -0.0132868+0.0111728j -0.0129646-0.000942452j 0.00958156-0.00775685j -0.00522082+0.0140257j 0.00540687-0.00487645j 0.0104902+0.010744j -0.00544752-0.00530461j 0.0151429-0.00282465j -0.0176589+0.0111063j 0.00889662-0.0119886j -0.00648569+0.00379829j -0.0310163-0.00682555j 0.00999089+0.00572924j -0.00403538+0.00823628j 0.0166764-0.00404696j -0.00335181+0.00638058j 0.00117626+0.012452j 0.00341721-0.0115017j 5.66792e-05+0.00362323j -0.0225997-0.015766j -0.0113739-0.0116093j 0.012717+0.00347578j -0.0170029+0.0024564j -0.0066179-0.00952659j -0.00438739-0.00582886j -0.0100824+0.00117108j -0.00316262+0.00891358j -0.00125789-0.00217348j -0.0105772+0.00950658j 0.00230613-0.0046612j -0.00399013-0.00457528j 0.0014721-0.0127223j 0.00118964+0.00164217j -0.00385527+0.000217737j -0.00581807+0.00118564j -0.00191407+0.000510084j -0.00186611-0.00116238j -0.00759917+0.0122084j -0.00218542-0.00318946j 0.0248058+0.0166263j -0.0146569+0.000528341j -0.00442026-0.000670089j -0.0152946-0.00608854j -0.0123756-0.00544723j -0.000858182+0.0100015j 0.00669925+0.00777447j -0.00266843-0.0139565j -0.00182294-0.0172777j -0.0139001-0.0173041j -0.0128182+0.00307199j -0.00187789-0.00680856j -0.0156666+0.0066467j -0.0147938+0.000345205j -0.0137104+0.00837671j 0.000226416-0.0112055j 0.00646834+0.008446j -0.0126823+0.00226818j 0.0135141+0.00146801j -0.0057009-0.00183549j -0.0196224+0.00469449j 0.0235115+0.00693694j 0.0329629+0.00327618j 0.0154456+0.00232728j 0.0181192-0.0106581j -0.015099-0.00061954j 0.0182175+0.0130296j -0.00719611+0.00452604j 0.0109255+0.00611682j -0.0144045+0.00253938j -0.0217738-0.0287642j -0.00228748+0.0101995j -0.000560629+0.013392j 0.0321085+0.000743419j -0.00214134-0.00145429j -0.0150672+0.00179263j 0.00641842-0.0021057j -0.00803287-0.00964422j -0.0089194-0.00636193j 0.00563379-0.0166037j 0.00980114-0.000601664j -0.0052058+0.0182708j 0.0196154+0.00121756j -0.0155953-0.00278307j 0.00904812+0.0128848j -0.00560002+2.82263e-05j 0.00509136-0.016049j 0.0073001-0.00326216j 0.00192391+0.0275197j 0.00587872+0.0332045j -0.00618049-0.0117085j 0.0180366-0.0213845j 0.0347479-0.0120253j -0.0108006-0.0110666j 0.019791-0.0448117j -0.0533229-0.0357119j 0.00479872-0.00617285j 0.0495876+0.0198839j -0.00107607-0.0315857j -0.0158919-0.023177j -0.0294883-0.0395908j -0.0167988-0.000367957j 0.0170155-0.0402656j 0.0266197-0.0270386j 0.089884+0.0359969j -0.0563295-0.100976j 0.0452648+0.0408173j 0.02296-0.0231127j 0.0367119+0.0333799j 0.0324523+0.0869753j 0.00708158-0.0316666j -0.111652+0.0475818j -0.0136615+0.0548639j -0.0620061+0.0360547j 0.0385252-0.076228j -0.0419607+0.10875j 0.0633838+0.103476j -0.109291+0.133502j -0.0255799+0.0665306j 0.110687-0.19422j 0.0577489+0.0203431j 0.0345689-0.0549149j 0.265096+0.0915745j -0.0572104-0.0630133j 0.0101567+0.0742552j -0.0898325+0.00851662j 0.108522-0.127243j 0.0789763-0.0934453j 0.0939789-0.0954987j -0.00785893+0.122498j 0.177688+0.0400359j -0.145976-0.177744j 
0.0292143-0.0665208j -0.0215226+0.0850425j -0.0132687-0.00389965j -0.0264962-0.0084425j 0.0088093-0.00337404j 0.0724572-0.0068965j -0.0301845-0.0331194j 0.00739117+0.0612704j -0.0913174+0.0109112j -0.0359785+0.000741459j -0.0413606+0.0177339j -0.0071905+0.0231892j -0.029877-0.0436614j -0.0114747+0.023575j -0.0623737-0.0226326j -0.00240786-0.0270675j -0.00349218+0.0230114j -0.00588064+2.10582e-05j 0.0244849-0.0346189j 0.0137279+0.034928j 0.0449532-0.0430039j -0.00101862-0.0637722j -0.0590143+0.00176085j -0.0166447+0.00585575j 0.00268716+0.00286351j 0.0132343-0.0562503j -0.0016439+0.0381525j -0.0398158-0.0575478j -0.0571911+0.054569j 0.0202647-0.0400236j -0.0521163-0.0115066j 0.0110149+0.0341164j -0.0183696-0.0344225j -0.00825819-0.0342217j 0.0185853+0.0208225j 0.000979989+0.00256899j -0.0114315-0.00442898j -0.0225081+0.0135826j -0.0355646+0.010961j -0.0598171+0.00592017j -0.0112231-0.0104501j 0.0175525-0.0086246j -0.00871071+0.0042108j 0.047618+0.00230773j -0.0230218-0.019236j -0.00129285-0.00212756j 0.0168249+0.00348002j 0.0115561-0.0168845j 0.0211039+0.0290355j -1.96092e-05-0.00808186j -0.00553031+0.0138909j 0.0121446-0.00594974j -0.00537059+0.0151872j -0.0222873+0.00749193j -0.0453878+0.015359j -0.0287892-0.00528192j 0.00178675+0.0333817j -0.0429563+0.003372j -0.00972936+0.0216233j -0.00200484-0.0144091j 0.0153024-0.00573709j -0.0202456+0.00738748j 0.0198744-0.0192449j 0.0103489-0.00118588j 0.0327855-0.0136162j -0.0361859+0.0164335j 0.00976494+0.0159208j -0.000366882-0.00844796j 0.00751673-0.00609522j 0.0123479-0.0189277j -0.00404334-0.0180518j -0.00149916+0.00294313j 0.00609683-0.00121735j -0.0289552+0.0139041j 0.0074019-0.0161762j 0.00417132+0.00346406j 0.0216341+0.0270984j -0.0288009-0.012759j -0.00511643+0.00438197j 0.00898545-0.00550361j -0.00371487+0.000681207j -0.0242473+0.0187103j 0.0158482+0.000560081j -0.01543-0.0147322j 0.009206+0.0249998j -0.00643554+0.0216341j 0.00273504-0.019065j -0.0120902+0.0182183j 0.0126116+0.0183698j -0.00336332+0.0158481j 0.00990277+0.0102342j 0.00465607-0.0072582j -0.0102148+0.0154622j -0.0225108+0.00782463j 0.0120961-0.00886599j -0.00553044+0.00984363j 0.0118514+0.0120334j 0.000546024-0.00256535j -0.025998-0.0135214j 0.00939389+0.00398135j -0.00115928-0.0103276j -0.0170229+0.0153193j -0.0169529+0.0150676j 0.00236591+0.000796957j -0.0118169-0.0152351j 0.00220601+0.00133696j 0.00801596-0.00731167j -0.0180993+0.0321901j 0.00171288+0.0126402j 0.00498623+0.00678627j -0.0139809+0.00341225j -0.00513965+0.0102971j -0.0110887+0.0136194j 0.00417243+0.0222541j 0.0105596+0.00116731j -0.00605557+0.023305j -0.0209417+0.00978508j -0.00135103+0.0144607j 0.00909328+0.0103115j -0.0121072+0.0208268j -0.00753308-0.00832816j 0.00898525+0.00830491j 0.000218538-0.0116077j -0.0308076+0.0160983j -0.00452566-0.0122777j 0.0100125+5.84273e-05j 0.0107634-0.0143983j -0.0358647-0.0276092j -0.0148426-0.00470466j -0.00809529-0.00335221j -0.000594165-0.0106457j 0.00090187+0.0173204j 0.0205753-0.00255321j 0.0149699+0.0106855j -0.0144438+0.0195435j -0.0213661-0.00339444j -0.0148359-0.00195187j -0.0182237-0.0303421j -0.0116092+0.0239756j -0.0209848+0.0288982j 0.00429217-0.0241177j -0.00447228-0.0249251j 0.0368148+0.0145666j 0.0263282-0.00331732j 0.023538+0.012248j -0.0221084-0.0017152j 0.0207267-0.00497752j -0.0198696-0.0019795j -0.0392845+0.03683j 0.00568562-0.010604j 0.0131715+0.0101214j 0.00439831-0.0190374j -0.0283683-0.033018j -0.0273494-0.0267942j -0.0391664+0.00456499j 0.0172574+0.00453787j -0.0352337+0.014925j -0.0122787-0.0134837j -0.00044466-0.0563731j -0.0327452+0.0537648j -0.00587899+0.0136022j -0.0960336-0.0445958j 0.0441611+0.030989j 0.0599715+0.00323878j -0.072767+0.0749607j -0.0226871-0.0203622j -0.00322262+0.0536508j 0.0409971+0.036635j 0.0156951-0.0641204j -0.0309344+0.0492194j 0.0302435+0.0247001j 0.125529+0.176995j 0.0311415-0.0761444j 0.0887548+0.0788346j 0.0107507+0.0451379j 0.00374266-0.111691j 0.0275937-0.00975108j -0.110975-0.00428165j -0.0693834+0.0625262j 0.27097-0.0755921j 0.051383+0.0166231j 0.0394389+0.131751j 0.0366103+0.0187337j 0.0353857-0.126632j -0.0560355+0.0279008j 0.0408587-0.0423197j -0.0485798-0.00733394j -0.0455735-0.00949478j -0.101852-0.0306752j 0.195091-0.157783j 0.0102694-0.0333122j 0.122481-0.128887j -0.0278985-0.0630353j -0.192514+0.140336j -0.182177-0.258083j 0.139728-0.0961824j 
0.00537848-0.0684179j 0.0542194-0.0754318j -0.0237536+0.00336319j -0.0211717+0.0119205j -0.0765036+0.0423663j 0.052254-0.0176158j 0.0290614+0.00219747j -0.020159+0.0419127j 0.00972472-0.0158909j -0.0308812-0.04212j 0.000323708+0.0144948j -0.0271257-0.0251601j 0.0132262-0.0179902j -0.00146347+0.00826479j -0.0315619-0.0109819j 0.00179906-0.0406746j -0.0255324+0.00827797j -0.0460939-0.010945j 0.0342407+0.0626737j -0.0558964+0.0126466j 0.046644+0.0498387j 0.0571248-0.0120501j -0.00106918+0.0345406j 0.00806453+0.0363312j -0.0254079-0.0939034j 0.0545346-0.0179094j 0.000720953+0.00108825j 0.0433651+0.016759j -0.057101+0.00125024j -0.00898876-0.0479085j -0.00221015-0.0266731j -0.0115402+0.0389395j 0.0136949-0.0114947j -3.40597e-05-0.00338933j 0.0131156+0.00579995j 0.0102025+0.022462j -0.00195344+0.0133929j -0.0326257-0.0214315j 0.0170548+0.0415731j 0.0293791+0.0244958j -0.00703278+0.00901235j 0.00202177+0.0190592j 0.00689903-0.00967487j 0.00282204-0.0546012j 0.00212041+0.0106719j 0.0022764+0.0308482j -0.015886-0.00884735j 0.000476329-0.0135817j -0.0559103-0.0165913j -0.0216572-0.0274811j 0.0013644+0.00309528j 0.0172826+0.00304003j 0.000652442-0.0330453j 0.0139415+0.0158653j 0.00329012-0.00798608j -0.00325171+0.00821475j -0.0206788+0.0494332j 0.00724791-0.013261j -0.00110958+0.0266312j 0.0266136+0.000274706j 0.0294952+0.02486j -0.0133531-0.00334724j 0.0304866-0.00549252j 0.000876087+0.0233143j 0.034171-0.00243896j 0.0053915+0.0127462j -0.00519806+0.000691189j -0.0106324-0.014373j 0.000856854-0.0493354j 0.0207561-0.001172j 0.00486534-0.00886366j -0.00745087-0.0108273j -0.0254284-0.0101039j 0.000953516+0.00661878j 0.0181802-0.0264993j -0.00119463-0.000198823j -0.0101285-0.036704j -0.0153646+0.00903134j -0.0147491+0.00317366j -0.00260267-0.00228374j 0.00807423-0.00128289j -0.00989714+0.0105068j -0.00684853-0.000591544j -0.00502609-0.00873389j -0.00134547-0.0224427j -0.0123232-0.0115757j -0.00886292+0.00658904j 0.0146517+0.00739342j 0.00836012+0.0123304j -0.00307942-0.00948263j 0.00845869-0.00317036j -0.0118464-0.00363359j 0.00125804+0.00424743j 0.000834612+0.00192423j 0.00272274+0.00818618j 0.00118238+0.00194942j -0.00751979-0.0056586j 0.00526329+0.00218908j -0.00134428+0.00766916j 0.00810851-0.0126446j 0.0122906-0.00267594j -0.00947999+0.0120866j -0.0037991+0.00688705j -0.0173809+0.00953722j -0.00595315+0.024467j 0.00270147-0.0113594j -0.000829686-0.0217519j -0.0121463-0.0143773j 0.0149971-0.00706166j -0.019232+0.00576342j -0.0057746+0.00510391j 0.013423+0.00409844j 0.0126017-0.000436337j -0.00688961+0.00537703j -0.000119403-0.0144031j -0.02761+0.00997672j -0.0018994+0.00627854j 0.00861322-0.0029259j -0.0184157+0.00259661j -0.0187541+0.020761j -0.0187524-0.0037196j -0.00728156-0.0088013j 0.00626055-0.0186248j -0.00163502-0.0155842j -0.0211374-0.00328j 0.00833153-6.26015e-07j -0.00451358+0.006956j 0.00756389+0.0327234j -0.00439787+0.0192102j -0.0148849-0.00602411j 0.0204706+0.00852562j -0.0130115-0.00649887j 0.0197653-0.0122976j -0.0176694+9.44475e-05j 0.021586+0.0244504j 0.0394477-0.00808226j 3.76154e-05-0.00417646j 0.036439+0.0241178j 0.00906739+0.0239255j -0.0226192+0.00562296j 0.0300663-0.00346471j -0.0224118+0.00944261j -0.0303755+0.0138221j -0.0171835-0.000632049j -0.021823+0.00629483j -0.0123757+0.00330741j -0.0290618+0.0273442j -0.0372315+0.00595064j -0.00125073+0.0180911j 0.0148164+0.0112476j -0.00936376+0.00382429j -0.00895221+0.0252931j 0.0267292-0.00447012j -0.0165625+0.00728907j -0.0122393+0.0769075j 0.000357589+0.0268936j -0.0250568+0.0670227j -0.0299053+0.0159603j 0.0231473-0.0101912j 0.0179379-0.0192954j -0.0827892-0.0398614j -0.0537548+0.0556978j -0.0268053-0.0734675j -0.0295905-0.0855607j 0.0175445+0.0193777j -0.00749362-0.00836852j 0.062535+0.0320203j -0.00855916-0.0216512j -0.0408904+0.042067j -0.0795103+0.0107993j 0.0335181-0.0200442j 0.112533+0.0177945j -0.169516+0.045965j 0.168696-0.043393j -0.023785+0.126827j -0.081361+0.023318j -0.0437571+0.0960578j 0.0650901+0.0641132j 0.148506-0.0251088j -0.182633-0.197946j 0.0336729-0.0157911j 0.0158513-0.0637609j -0.0483126+0.0358125j -0.0104829-0.0517249j 0.00650393+0.0949843j -0.0348661-0.0153575j 0.0415902-0.159492j -0.0151541+0.00318521j -0.037329-0.0265438j 0.00599251-0.180721j -0.0155661-0.00636309j -0.0777869-0.0630438j 0.0741554+0.043821j 0.173508+0.249798j 0.112223-0.0404645j 0.128361+0.181732j 
0.00863454+0.0700342j 0.03777+0.021271j -0.0053934-0.049469j 0.00456162-0.0735791j -0.0603653+0.0835483j 0.103453-0.0413911j -0.0188708-0.0369055j -0.0140523+0.0662746j -0.000135277-0.0196267j -0.0313138+0.0332553j -0.0743444-0.0165869j -0.00672991+0.0281911j 0.00550138+0.00102865j -0.0219548+0.0439668j -0.044082+0.00767888j 0.0201517-0.0510095j -0.0247049+0.0168903j -0.0330754-0.035286j -0.0862318+0.0119339j -0.0159215+0.0158578j -0.00573097-0.0122778j 0.0268312-0.0299409j -0.00758499-0.014827j 0.0399724-0.0383573j 0.0132905+0.0360139j 0.0182711+0.00323621j 0.00852474+0.014214j 0.00994116-0.00757119j -0.0231902+0.0262028j -0.00342002-0.00788271j 0.00556839-0.00580484j 0.00478135-0.00266379j 0.00485589-0.0431946j 0.0363895+0.00542463j 0.011848+0.0147784j -0.0466222+0.0405478j 0.0289921-0.0275215j 0.00603522-0.00621201j -0.00304068-0.0109082j -0.0149403+0.0275205j 0.00758551-0.018279j -0.0257422-0.0142332j 0.0505368-0.0244949j 0.00263027+0.00885925j -0.000551334+0.0132043j 0.00184896+0.0026168j 0.0430685-0.0106009j -0.00215203-0.0101973j 0.0403856+0.014668j 0.0157973+0.00845612j -0.00998842+0.0316491j 0.0379844+0.0176443j -0.0069848+0.0101067j -0.00358198-0.0091319j -0.0168691+0.0165691j 0.0209713-0.0048739j -0.0100038-0.0167209j -0.00442518+0.0389145j -0.0244726-0.0154082j 0.0118822+0.00877175j 0.00933117+0.000879351j -0.00631324+0.0147763j 0.0156585-0.0220589j 0.000582429-0.00342817j -0.008057-0.0124264j -0.00904769+0.0145225j 0.0210757-0.0270396j 0.00702977+0.0120028j 0.00534173-0.00137006j -0.010612+0.00788688j -0.0262294-0.00806625j 0.00891048+0.00902896j -0.010951-0.0117838j 0.017934-0.0168596j -0.0157882+0.00464925j 0.00224815-0.0116972j 0.0204296+0.0032332j 0.00820483+0.0191019j 0.001512-0.00664706j 0.00638574-0.0086394j -0.0110627-0.0133971j 0.0110449-0.0237866j -0.0128693+0.0225539j -0.00368924+0.00686647j -0.00236641+0.0227631j -0.00758269+0.0205289j 0.00471364-0.00760457j -0.00560861+0.00950325j 0.0079916+0.00511361j -0.00723028+0.0131998j -0.000904654-0.00801303j 0.0141556-0.00817227j 0.00306425-0.00124046j 0.0163792-0.0152824j 0.00912084+0.00788947j -0.000392405-0.0062573j -0.01052+0.00590949j -0.0127281-0.00617543j -0.0183226-0.0073355j 0.0123481+0.0074956j -0.0102355-0.00399339j 0.0116289-0.00636074j 0.00724986-0.0405947j -0.00113889-0.0105601j 0.000666214-0.00862034j 0.0142865+0.0158175j -0.00202361-0.0155432j -0.00437171-0.000983345j -0.000337339+0.00224891j -0.00462774-0.0221532j 0.00347442+0.00459391j -0.009968+0.0139765j -0.00594838+0.0221306j -0.0119094+0.007559j 0.0131363+0.00645814j 0.0353382-0.00414323j 0.0269339+0.00315738j 0.00965363+0.00924237j 0.000104633-0.0153025j -0.00952727-0.0108043j 0.0290686-0.0208717j 0.0149015-0.00501763j 0.00672768+0.0141874j 0.0133666+0.0034609j -0.0017862-0.0236317j -0.0122246-0.000351874j -0.0288559-0.000578606j -0.00379677-0.00475137j -0.0188012+0.00212436j -0.00700769-0.0118514j 0.0187819-0.0159354j 0.00385632-0.0101557j 0.00251919-0.0011488j -0.0210892-0.0282413j 0.00454254-0.0106763j -0.0183697+0.00657357j -0.0127907-0.0129921j -0.0111316+0.0123065j -0.0555661-0.00693848j 0.012754-0.0248235j 0.00359032+0.018061j -0.0145071-0.0148082j -0.0178038-0.012306j 0.023525+0.0340107j 0.0354706-0.046136j -0.0231009-0.00839742j 0.0415611-0.0164603j 0.0112683-0.000532557j 0.0325852+0.00132939j -0.0282155-0.0412594j 0.0327705+0.0302018j -0.00363085+0.0221007j -0.00289704-0.0232744j 0.0136243-0.0511455j -0.0397691-0.0187595j -0.0073865-0.0102475j 0.0640169+0.0091931j -0.0268787+0.000780541j -0.0291346+0.0964008j -0.0923318+0.0215719j -0.0557887-0.108859j 0.0200725-0.024606j -0.0978096-0.0464592j 0.087544-0.00262636j 0.0329312+0.0373734j 0.0489272+0.046226j -0.111346-0.0885369j -0.0694126-0.023393j -0.0369594+0.0187698j 0.00517141+0.189649j -0.0211484-0.0990632j -0.0399644-0.00550514j -0.0136593+0.0638677j -0.0300467+0.123874j -0.103763+0.00859875j 0.0192557+0.0563438j -0.0934864+0.0040995j -0.19093-0.00770485j 0.188149-0.0734275j 0.0421597+0.0939288j 0.0597495-0.0056407j 0.0751371+0.00393055j 0.0488053+0.121816j -0.148873-0.0129313j -0.0756272+0.0481249j 0.0545758-0.0151486j -0.0252406+0.0883445j 0.101676-0.0319868j 0.23023-0.0859457j 0.0581217+0.0721864j -0.017035+0.108086j -0.204943+0.0244013j 0.0302752+0.0623025j 0.0623572-0.00523259j -0.281569+0.00605225j -0.153496-0.317398j 
