-0.103023-0j -0.0735567-0j -0.010617-0j 0.0408135-0j -0.0428811-0j 0.00721488-0j 0.00060124-0j -0.00758038-0j -0.000631698-0j -0.0299917-0j 0.0356894-0j -0.00499861-0j -0.0216491-0j -0.00306101-0j -0.000624826-0j 0.00594824-0j 0.00364254-0j -3.68183e-05-0j -0.00360819-0j 0.00074353-0j -0.00220956-0j -0.000451024-0j 4.38129e-05-0j -2.65768e-05-0j -0.0232169-0j -0.0270863-0j -0.0037466-0j 0.0484885-0j 0.0227916-0j -0.00305909-0j -0.00977597-0j -0.000441542-0j -0.00437104-0j -0.000382386-0j 0.00782479-0j -0.00356894-0j 0.00367797-0j -4.50646e-05-0j 0.00638892-0j -0.000515132-0j -0.00157759-0j -2.05691e-06-0j -0.000446117-0j 0.000922161-0j 0.00300305-0j 0.000798614-0j -5.25754e-05-0j 0.000433453-0j -0.0012881-0j 0.000375381-0j 9.41176e-05-0j -0.000185921-0j -2.39973e-06-0j 4.29586e-06-0j -0.000161012-0j 4.42391e-05-0j -1.89755e-05-0j 2.01923e-06-0j -8.66108e-07-0j -0.0189446-0j -0.0214002-0j -0.0029954-0j 0.016803-0j -0.0176542-0j -0.00236807-0j 0.0446943-0j -0.00157871-0j -0.00338366-0j -0.000341802-0j 0.0121291-0j -0.00402985-0j -0.000394679-0j 0.00265679-0j -0.00267502-0j -0.00013954-0j -0.00279138-0j -3.28899e-05-0j -0.00178335-0j -0.000386106-0j -3.4885e-05-0j 0.00706679-0j 0.00210038-0j 0.00191777-0j -2.90708e-06-0j 0.00140025-0j -0.000445837-0j 0.000303163-0j -0.00220678-0j -1.08341e-07-0j -0.000637175-0j -0.00147119-0j 0.00558679-0j -0.000157627-0j -0.000318521-0j -3.71531e-05-0j 0.00372453-0j 0.000350063-0j 0.000806384-0j 0.00151613-0j -3.94068e-05-0j 0.000123766-0j 0.00101076-0j -0.000367797-0j 2.91719e-05-0j 0.000218835-0j -0.000503731-0j -3.2839e-06-0j 3.09415e-05-0j 0.000931132-0j -0.000130036-0j -0.000335821-0j -3.06497e-05-0j -1.22384e-07-0j -7.27074e-05-0j 0.000329205-0j 0.000252689-0j 7.75943e-05-0j 2.57846e-06-0j -3.25089e-05-0j 8.23012e-05-0j 8.9339e-05-0j -2.70908e-06-0j 9.60934e-08-0j -8.39552e-05-0j 2.10574e-05-0j 2.23348e-05-0j 6.85843e-06-0j -2.96827e-05-0j -1.00961e-07-0j -6.99627e-06-0j 2.55599e-07-0j 1.86123e-06-0j -7.42066e-06-0j 6.93639e-08-0j -6.18389e-07-0j -2.3046e-08-0j 
0.10409-0j -0.071377-0j -0.0103024-0j 0.0428811-0j -0.0432915-0j 0.00758038-0j 0.000631698-0j -0.00765293-0j -0.000637745-0j 0.0303025-0j -0.0360131-0j 0.00505041-0j 0.0193273-0j 0.00309273-0j 0.000631302-0j -0.00600218-0j -0.00367557-0j 3.71998e-05-0j 0.00322122-0j -0.000750272-0j 0.00197259-0j 0.000402652-0j -4.42102e-05-0j 2.37265e-05-0j 0.0234575-0j -0.0262837-0j 0.00378543-0j 0.0167588-0j -0.0239274-0j 0.00309079-0j 0.0463049-0j 0.000446117-0j -0.00424151-0j 0.000386349-0j 0.00270444-0j -0.00346318-0j -0.00386127-0j 4.55316e-05-0j 0.00220817-0j -0.000499867-0j 0.00747242-0j 2.07823e-06-0j -0.000432898-0j 0.000318722-0j -0.00315271-0j 0.000276021-0j -5.10175e-05-0j -0.000455055-0j 0.00610121-0j -0.000394089-0j 3.25294e-05-0j 0.000880633-0j -2.32862e-06-0j 1.48476e-06-0j 0.000762651-0j -4.64438e-05-0j 8.98793e-05-0j -2.11986e-06-0j 4.10241e-06-0j 0.0191409-0j -0.020766-0j 0.00302644-0j 0.0176542-0j -0.0178232-0j 0.00239261-0j -0.014836-0j 0.00159507-0j -0.0032834-0j 0.000345344-0j 0.0112601-0j 0.042402-0j 0.000398769-0j 0.00279138-0j -0.00259576-0j 0.000140986-0j -0.0028181-0j 3.32307e-05-0j -0.0017305-0j -0.000374665-0j 3.52465e-05-0j -0.00234577-0j 0.00220678-0j 0.00178038-0j 2.93721e-06-0j 0.00147119-0j -0.000432626-0j 0.000318521-0j -0.0022279-0j 1.09463e-07-0j 0.00670435-0j -0.00148527-0j -0.0018545-0j -0.000152956-0j -0.00032157-0j -3.60522e-05-0j -0.00123633-0j 0.000367797-0j -0.000267674-0j 0.00140751-0j -3.82391e-05-0j 0.000130036-0j 0.000938342-0j -0.000371317-0j 3.06497e-05-0j 0.000203157-0j 0.00530025-0j -3.18659e-06-0j 3.25089e-05-0j -0.000309083-0j -0.00013128-0j 0.0035335-0j -3.09431e-05-0j -1.18757e-07-0j 0.000765025-0j -0.000109277-0j 0.000234586-0j -2.57569e-05-0j 2.70908e-06-0j -3.28201e-05-0j -2.73193e-05-0j 8.29385e-05-0j -2.73501e-06-0j 1.00961e-07-0j 0.000883375-0j 1.95488e-05-0j 2.07346e-05-0j -2.27661e-06-0j 0.00031232-0j -1.01928e-07-0j 7.36146e-05-0j -8.48443e-08-0j 1.72789e-06-0j 7.80801e-05-0j 6.43945e-08-0j 6.50667e-06-0j 2.42489e-07-0j 
-0.57065-0j 0.00866329-0j -0.118867-0j 0.00499861-0j 0.00505041-0j -0.0415576-0j -0.0105367-0j -0.0419883-0j -0.0106459-0j -0.00686798-0j 0.00437104-0j 0.0538337-0j 0.00254977-0j -0.000700961-0j 0.0136015-0j -0.0342618-0j 0.000446117-0j 0.00161139-0j -0.019986-0j -0.00865651-0j 0.000260235-0j -0.00504963-0j -0.00102555-0j -0.000598235-0j 0.00273441-0j -0.00620267-0j -0.0207527-0j 0.00195356-0j 0.00279138-0j 0.000360291-0j 0.00115139-0j -0.00494347-0j 0.0470749-0j -0.00211807-0j -0.0148265-0j -0.000817274-0j -0.0211851-0j -0.000759465-0j 0.000257404-0j 0.0112136-0j -0.0087384-0j -5.79359e-05-0j 0.00480457-0j -0.00353178-0j 0.000367797-0j -0.00151322-0j 0.00172275-0j -0.00504646-0j 0.000151708-0j -0.00216219-0j -0.000542588-0j -0.00208156-0j 0.00013142-0j -4.13914e-05-0j -0.000891859-0j -0.000775287-0j -0.00031979-0j -5.91429e-05-0j -2.43952e-05-0j 0.00223124-0j 0.00252045-0j -0.0165918-0j -0.00400129-0j -0.00404276-0j 0.000278905-0j 0.0018007-0j 0.000185936-0j -0.0187424-0j -0.00382679-0j 0.0014855-0j 0.000474624-0j -0.00218616-0j 0.0297541-0j 0.000315056-0j 1.64346e-05-0j 0.0300624-0j -0.000554286-0j 0.000210038-0j -0.00432282-0j -0.00039057-0j -0.0133902-0j -0.000500162-0j -0.0110464-0j -6.54374e-05-0j -0.000333441-0j -0.00246953-0j 0.00686261-0j -0.000505345-0j -3.66444e-06-0j -0.00352936-0j -0.000336897-0j 0.000225087-0j 1.85649e-05-0j 0.00693372-0j -0.000626133-0j 0.000150058-0j 0.00392045-0j -0.00308837-0j 0.000185687-0j -0.000441196-0j -2.94723e-05-0j 0.000123792-0j 0.00396108-0j 0.000994005-0j -0.00254778-0j 5.9328e-05-0j -7.39194e-05-0j 0.000700412-0j -0.00176431-0j -2.97777e-05-0j 3.9552e-05-0j 0.00100431-0j -4.13943e-06-0j -0.000814027-0j 1.32634e-05-0j -0.00145548-0j -0.000447331-0j 0.000117349-0j 0.00070767-0j -0.000315205-0j 1.09417e-05-0j 0.000118565-0j 6.57147e-06-0j -0.000465034-0j -0.000369029-0j -0.000260031-0j -5.28106e-05-0j 3.49594e-06-0j 6.63957e-06-0j -0.000117907-0j -2.95735e-06-0j -4.35665e-05-0j -8.30812e-05-0j -2.43969e-06-0j -1.39197e-05-0j -7.79492e-07-0j 
0.706143-0j -0.000212181-0j 0.00291129-0j 0.00594824-0j 0.00600218-0j -0.0494527-0j -0.0125384-0j -0.0499011-0j -0.0126521-0j -0.00437104-0j 0.000102949-0j 0.0342618-0j 0.00612302-0j -0.000446117-0j 0.00865651-0j -0.000806954-0j 1.05072e-05-0j 0.00102555-0j -0.0479944-0j -0.000203883-0j 0.000624928-0j -0.0121262-0j -2.41543e-05-0j -0.0014366-0j -0.00338366-0j -7.81329e-05-0j 0.0256802-0j 0.00706679-0j -0.00319019-0j -0.000445837-0j 0.0041615-0j 0.00611723-0j 0.000592987-0j 0.00262097-0j -0.0536331-0j -1.02949e-05-0j 0.0242118-0j 0.00093979-0j 0.000931132-0j 0.000141254-0j -0.0315836-0j 7.16921e-05-0j 6.05215e-05-0j -0.0127759-0j -0.000420345-0j -0.00547391-0j 2.17009e-05-0j 0.00576746-0j 0.000548326-0j 0.00247111-0j -0.00196275-0j -0.00752346-0j 1.65546e-06-0j -0.000149729-0j -0.00322348-0j 0.000886054-0j -0.00115583-0j 6.75928e-05-0j -8.81727e-05-0j -0.00276102-0j -6.17307e-05-0j 0.0205312-0j 0.0024489-0j 0.00247111-0j -0.000345127-0j 0.000128925-0j -0.000230085-0j 0.000459037-0j 0.00473541-0j -0.00343046-0j 0.00229115-0j 0.00270523-0j -0.0182103-0j -7.71634e-06-0j -2.03368e-05-0j -0.0183755-0j 0.000685894-0j -5.14423e-06-0j 0.000105874-0j 0.000483306-0j -0.0009587-0j 0.000306113-0j 0.0255093-0j 8.09746e-05-0j 0.000204075-0j 6.04835e-05-0j -0.00420011-0j 0.000308889-0j 4.53452e-06-0j -0.0170373-0j 0.000205926-0j 1.61156e-05-0j -4.5469e-07-0j -0.00423819-0j 1.53352e-05-0j 1.07437e-05-0j -0.00239942-0j -0.000221118-0j -0.000428807-0j 1.08057e-05-0j 1.80379e-05-0j -0.000285872-0j -0.00242118-0j -0.000608359-0j 0.00588357-0j 0.000286393-0j 1.81043e-06-0j -0.000428671-0j -0.00012632-0j 1.82014e-05-0j 0.000190929-0j -0.000613876-0j 1.01383e-07-0j -0.00392954-0j 9.49621e-07-0j 0.00336115-0j -3.20276e-05-0j -7.1821e-05-0j -0.000432559-0j -2.25678e-05-0j -2.52677e-05-0j -7.24723e-05-0j -4.02192e-06-0j -0.00224486-0j 0.000852198-0j 0.00060049-0j -3.78109e-06-0j 1.68759e-05-0j -4.05839e-06-0j -0.000569169-0j -2.11738e-07-0j 0.000100608-0j -0.000401057-0j 5.63397e-06-0j -6.71944e-05-0j -3.76283e-06-0j 
-0.411917-0j -0.0121357-0j 0.166511-0j 0.00360819-0j 0.00322122-0j -0.0299979-0j -0.00760578-0j -0.0267807-0j -0.00679008-0j 0.00254977-0j -0.00612302-0j -0.019986-0j 0.00703432-0j 0.000260235-0j -0.00504963-0j 0.0479944-0j -0.000624928-0j -0.000598235-0j -0.0551375-0j 0.0121262-0j 0.000717937-0j -0.0139309-0j 0.0014366-0j -0.00165041-0j 0.0019738-0j -0.00446881-0j -0.0149801-0j 0.00141015-0j 0.00178038-0j 0.000260072-0j 0.00101695-0j -0.00356838-0j 0.0339159-0j -0.0015289-0j -0.0107023-0j -0.000588818-0j -0.0135121-0j -0.000548211-0j 0.000185804-0j 0.00807904-0j -0.00771807-0j -4.18204e-05-0j 0.00346152-0j -0.00254938-0j 0.000234586-0j -0.0010923-0j 0.00124118-0j -0.0032187-0j 0.000133994-0j -0.00137907-0j -0.000391661-0j -0.00183851-0j 9.46838e-05-0j -2.98779e-05-0j -0.000787722-0j -0.000494488-0j -0.00028245-0j -3.77221e-05-0j -2.15467e-05-0j 0.00161059-0j -0.00353069-0j -0.0119766-0j 0.0014855-0j 0.00132618-0j 0.000201324-0j -0.00252244-0j 0.000134216-0j 0.0262546-0j -0.00276232-0j 0.0040982-0j -0.0043038-0j -0.00157805-0j -0.0110464-0j -0.000441336-0j 1.18631e-05-0j -0.00986166-0j -0.000400105-0j -0.000294224-0j 0.00605547-0j -0.000281928-0j 0.0187572-0j 0.000185687-0j -0.0304747-0j -4.72352e-05-0j 0.000123792-0j 0.00345935-0j -0.00254778-0j 0.000165773-0j -2.64513e-06-0j 0.0320036-0j 0.000110515-0j -0.000315306-0j -2.6006e-05-0j -0.00227453-0j 0.000877097-0j -0.000210204-0j -0.00145548-0j 0.00432624-0j 0.000512275-0j 0.000618034-0j 1.09417e-05-0j 0.000341517-0j -0.00129939-0j -0.000369029-0j -0.00702881-0j -0.000537975-0j 0.000103547-0j -0.000260031-0j 0.00247148-0j 9.76826e-06-0j -0.00035865-0j -0.000329452-0j 5.79857e-06-0j 0.00738144-0j -1.85796e-05-0j -0.0040154-0j 0.000626628-0j -4.35665e-05-0j -0.000232144-0j 0.000441545-0j 3.01861e-05-0j -3.88941e-05-0j -2.43969e-06-0j 0.00421684-0j -0.00101808-0j -0.000717375-0j 7.39779e-05-0j -3.17005e-05-0j -2.17804e-06-0j 0.00106915-0j 4.1427e-06-0j -0.000120191-0j 0.000753365-0j -6.73062e-06-0j 0.000126221-0j 7.06829e-06-0j 
0.00742568-0j -0.504314-0j 0.000765253-0j 0.00305909-0j 0.00309079-0j -0.051439-0j 4.50646e-05-0j -0.051972-0j 4.55316e-05-0j 0.00216174-0j 0.00267502-0j 0.000360291-0j 0.00156043-0j -0.042194-0j -0.00428389-0j 0.000445837-0j -0.0522124-0j 2.65379e-06-0j 0.000260072-0j -0.00530104-0j -0.0304572-0j -0.00309227-0j 3.2839e-06-0j 1.91561e-06-0j -0.00490018-0j 0.00195233-0j -0.000790763-0j 0.00119555-0j 0.00170829-0j 0.0614152-0j 0.000704634-0j -9.31923e-05-0j 0.000315056-0j 0.0154345-0j 0.000192932-0j -0.0244691-0j 0.000275674-0j 0.000904731-0j -0.0149842-0j 3.71297e-05-0j 0.00011371-0j -4.34134e-07-0j -0.00614943-0j 2.27372e-05-0j -0.0214104-0j -0.00376574-0j -0.000360464-0j 3.24885e-05-0j -0.00883136-0j -0.00538075-0j -0.000220738-0j 1.34008e-05-0j 1.72968e-07-0j 1.05921e-07-0j -0.00221945-0j -0.000315406-0j -0.000130098-0j 1.51347e-07-0j 6.24274e-08-0j 0.00136549-0j -0.00451675-0j 0.000215903-0j 0.00125943-0j 0.00127249-0j -0.0162358-0j 0.001102-0j 0.000113791-0j -0.00071416-0j 2.46364e-05-0j 0.000909107-0j 0.000290464-0j -0.00270597-0j 0.000199134-0j 0.0537045-0j -0.00289023-0j 0.000201198-0j 2.37064e-06-0j -0.000376396-0j -8.1492e-05-0j -0.000480866-0j 0.000174242-0j -0.0149748-0j 0.000143742-0j -1.99313e-05-0j 0.000104953-0j 0.00895076-0j 2.2723e-05-0j -0.01513-0j 7.80899e-09-0j 4.59264e-05-0j 0.00010604-0j -0.0131029-0j 0.00956025-0j 2.29584e-05-0j -7.84158e-06-0j 9.18337e-05-0j -0.0024958-0j 1.98826e-05-0j -0.0108094-0j 0.0015906-0j -0.00266575-0j 7.57589e-05-0j -0.00252166-0j 2.18652e-06-0j 1.64023e-05-0j -0.00345365-0j 6.59285e-05-0j -0.000443518-0j -0.00218382-0j -0.00269337-0j 2.42053e-05-0j 2.20918e-06-0j -2.58305e-08-0j 5.24061e-06-0j -0.00233253-0j -0.00180156-0j 1.9132e-06-0j -1.83833e-05-0j -0.000448114-0j -0.000388078-0j -0.00192424-0j -1.85738e-05-0j 7.20247e-09-0j -0.000575608-0j 1.57831e-06-0j -0.000320148-0j -1.60854e-05-0j -0.000614803-0j 7.27711e-09-0j 5.04278e-07-0j 6.30216e-09-0j -1.32698e-05-0j -0.000102289-0j 5.19902e-09-0j -4.23975e-06-0j 1.66111e-09-0j 
0.101886-0j -0.000765253-0j -0.488505-0j -0.000441542-0j -0.000446117-0j 0.00741986-0j -0.0881636-0j 0.00749676-0j -0.0890772-0j -0.000312021-0j -0.000386106-0j 0.00494347-0j -0.000225229-0j -3.18455e-05-0j -0.0287493-0j 0.00611723-0j -3.94068e-05-0j -0.0104569-0j 0.00356838-0j -0.0355754-0j -2.29873e-05-0j -0.0207523-0j -0.0129397-0j -0.00754816-0j 0.00070728-0j -0.000281795-0j -0.0108499-0j -0.000172563-0j -0.000246571-0j 9.31923e-05-0j -0.000101705-0j 0.05949-0j 0.00432282-0j -0.00110736-0j 0.00264717-0j -3.71297e-05-0j 0.00378247-0j 0.0186079-0j -2.27372e-05-0j -0.0237021-0j 0.00156019-0j 0.00286105-0j 0.000441196-0j -0.0145145-0j -3.24885e-05-0j 0.000270176-0j -0.00741378-0j -0.0207393-0j -1.34008e-05-0j 0.000386046-0j -0.00453999-0j -0.00855453-0j -0.0011399-0j -0.000698046-0j 0.000159236-0j -0.00648706-0j -0.00267577-0j -0.000997416-0j -0.000411413-0j -0.000197092-0j 0.000651936-0j 0.00296236-0j -0.000181784-0j -0.000183667-0j -2.46364e-05-0j -0.000159061-0j -1.64243e-05-0j -0.00979884-0j -0.0157269-0j -0.000131218-0j -4.19249e-05-0j 0.000390325-0j 0.00273227-0j 8.1492e-05-0j -1.45172e-06-0j 0.00276059-0j -0.00463788-0j 5.4328e-05-0j 0.0520211-0j -0.00160512-0j 0.00239074-0j -2.2723e-05-0j 0.00197226-0j -0.000825649-0j -1.51486e-05-0j -0.00129111-0j -0.0145054-0j -2.29584e-05-0j -7.73567e-05-0j 0.000630146-0j -1.53056e-05-0j -1.98826e-05-0j 4.80196e-06-0j -0.0146557-0j 0.0153411-0j -1.32551e-05-0j 0.000360009-0j -0.0126922-0j -1.64023e-05-0j 0.00530938-0j -1.33896e-06-0j -1.09349e-05-0j 0.000363739-0j -0.00427766-0j -0.0104705-0j -5.24061e-06-0j 0.00273107-0j -0.00148045-0j 0.000315007-0j -1.35284e-06-0j -3.49374e-06-0j -0.00432199-0j 0.000255879-0j -0.00334539-0j -1.17159e-06-0j 0.000259868-0j -0.00374295-0j -0.000761522-0j -0.00149579-0j -0.00129539-0j -9.66514e-07-0j -0.000769413-0j -7.13485e-05-0j 8.30291e-05-0j -0.00308778-0j -0.00106864-0j -0.000666332-0j -3.08806e-07-0j -7.20879e-05-0j -0.00098656-0j -6.24299e-05-0j -0.000549695-0j -0.000341437-0j -5.15021e-05-0j -0.00017563-0j -1.64552e-05-0j 
-0.00866329-0j 0.0116452-0j -1.76706e-05-0j -0.00356894-0j 0.00346318-0j 0.0600121-0j -5.25754e-05-0j -0.0582338-0j 5.10175e-05-0j 0.00490364-0j -6.17695e-05-0j 0.000817274-0j 0.00353291-0j -0.0957117-0j -0.00971746-0j -1.02949e-05-0j 0.00120565-0j 6.01979e-06-0j 0.000588818-0j 0.000122408-0j -0.068957-0j -0.00700109-0j -7.58292e-08-0j 4.33705e-06-0j -0.00195233-0j 8.76533e-05-0j -0.000315056-0j -0.00139481-0j 0.00191411-0j 0.0244691-0j 0.00240114-0j -3.71297e-05-0j 1.4145e-05-0j 0.00614943-0j -0.000225087-0j -0.00109858-0j 0.000308889-0j 0.000360464-0j 0.0174816-0j 1.667e-06-0j 0.000387482-0j -1.72968e-07-0j -0.000276089-0j -2.65268e-05-0j -0.0239901-0j 0.00439336-0j -1.61836e-05-0j 3.64029e-05-0j -0.030094-0j -0.00602904-0j 0.000257528-0j 4.56652e-05-0j 7.7657e-09-0j -1.23574e-07-0j -0.00756306-0j -0.000353407-0j -0.000443327-0j 1.69582e-07-0j 2.1273e-07-0j -0.00159307-0j -3.56179e-05-0j -0.000251887-0j 0.00285687-0j -0.00277221-0j 0.0189418-0j -2.54466e-05-0j -0.000132756-0j -5.63168e-06-0j -2.87425e-05-0j 0.00205827-0j 0.00132196-0j 0.00315696-0j 0.00045171-0j 0.0004235-0j 0.00337193-0j -0.000438325-0j -2.76575e-06-0j -2.96816e-06-0j -6.42624e-07-0j 0.000561011-0j -4.02347e-06-0j -0.0339684-0j 0.000325442-0j 2.32532e-05-0j 0.000238072-0j 7.05833e-05-0j 5.15441e-05-0j 0.0329618-0j -9.11049e-09-0j 0.000209021-0j -0.000231018-0j 0.000302563-0j 7.53896e-05-0j -5.00168e-05-0j -6.18366e-08-0j -2.12055e-06-0j -0.0056614-0j -4.59113e-07-0j -0.0244731-0j 1.25431e-05-0j -0.00604691-0j 0.000171523-0j 0.00549364-0j 4.95984e-06-0j 3.71358e-05-0j -0.0157183-0j 5.19895e-07-0j -0.00100606-0j 5.04271e-05-0j 0.00586772-0j 0.000110164-0j -4.81287e-06-0j -2.03692e-10-0j 2.38511e-05-0j 5.38609e-05-0j -0.00407884-0j -4.41782e-08-0j -4.17001e-05-0j 0.000976252-0j 8.9612e-06-0j -0.00435659-0j 4.04645e-05-0j 1.63379e-08-0j -0.00261971-0j 3.57339e-06-0j -0.000724834-0j 3.71431e-07-0j -0.0027981-0j -1.58538e-08-0j 2.29508e-06-0j -1.45525e-10-0j -3.00435e-05-0j -0.000465538-0j 1.17709e-08-0j -1.9296e-05-0j 7.56007e-09-0j 
-0.00530516-0j 0.360299-0j -0.000546723-0j 0.00638892-0j -0.00220817-0j -0.10743-0j 9.41176e-05-0j 0.0371306-0j -3.25294e-05-0j -0.00154442-0j 0.00558679-0j -0.000257404-0j -0.00111482-0j 0.0301448-0j 0.00306056-0j 0.000931132-0j -0.109046-0j -1.89596e-06-0j -0.000185804-0j -0.0110712-0j 0.0217597-0j 0.00220923-0j 6.85843e-06-0j -1.36858e-06-0j -0.00119555-0j -0.00139481-0j -0.000192932-0j -0.000725623-0j 0.00356777-0j 0.0149842-0j -0.000503415-0j -2.27372e-05-0j -0.000225087-0j 0.00376574-0j -0.000117097-0j 0.0174816-0j 0.000575746-0j 0.000220738-0j 0.00909442-0j -2.65268e-05-0j -8.12382e-05-0j -1.05921e-07-0j 0.00439336-0j -1.38e-05-0j -0.0447158-0j 0.00228556-0j 0.000257528-0j 6.78524e-05-0j 0.00630943-0j -0.0112377-0j 0.000133973-0j -9.57402e-06-0j -1.23574e-07-0j -6.4287e-08-0j 0.00158565-0j -0.000658726-0j 9.29466e-05-0j 3.16089e-07-0j -4.46003e-08-0j -0.000975553-0j -0.001102-0j -0.000154249-0j 0.00263033-0j -0.000909107-0j 0.0115994-0j -0.000668844-0j -8.12961e-05-0j -0.000174242-0j -1.76011e-05-0j 0.00189867-0j -0.000207518-0j 0.00193324-0j 0.000415892-0j 0.0131029-0j 0.00206488-0j -0.000143742-0j -1.69367e-06-0j -9.18337e-05-0j -1.98826e-05-0j 0.000343547-0j -0.000105754-0j -0.0312749-0j 0.000300207-0j 1.42396e-05-0j 0.000219194-0j 0.00218382-0j 4.74569e-05-0j 0.0108094-0j -5.57901e-09-0j -3.28114e-05-0j -7.57589e-05-0j 0.00795262-0j 0.00233253-0j -1.64023e-05-0j -1.9132e-06-0j -5.5737e-05-0j -0.00521248-0j -1.20674e-05-0j -0.0225754-0j 0.000388078-0j -0.00556742-0j 0.000158223-0j 0.00180156-0j 4.56655e-06-0j 3.42562e-05-0j 0.0024674-0j 1.60854e-05-0j -0.000926288-0j 0.00132544-0j 0.00192424-0j -1.72931e-05-0j -1.57831e-06-0j -6.30216e-09-0j -3.74407e-06-0j 0.00141569-0j -0.00376257-0j -1.16119e-06-0j -3.83935e-05-0j 0.000320148-0j 0.000235538-0j -0.00401877-0j 1.32698e-05-0j 1.50424e-08-0j 0.000411234-0j 3.29631e-06-0j -0.00066863-0j 9.76276e-06-0j 0.000439236-0j -5.19902e-09-0j -3.60274e-07-0j -3.825e-09-0j -2.77139e-05-0j 7.30787e-05-0j 1.08582e-08-0j 3.02902e-06-0j -1.18676e-09-0j 
-0.118867-0j 1.76706e-05-0j 0.0112802-0j 0.000515132-0j -0.000499867-0j -0.00865651-0j 0.102858-0j 0.0084-0j -0.0998096-0j -0.00070778-0j 8.91566e-06-0j 0.0112136-0j -0.000509931-0j -7.22375e-05-0j -0.0652142-0j -0.000141254-0j 9.09951e-07-0j -0.0237201-0j 0.00807904-0j 0.00082148-0j -5.20446e-05-0j -0.0469845-0j 0.000298794-0j -0.0170895-0j 0.000281795-0j -1.26517e-05-0j -0.00432282-0j 0.000201324-0j -0.000276278-0j 3.71297e-05-0j -0.000346574-0j 0.0237021-0j 0.00019408-0j -0.000441196-0j -0.00308837-0j -1.667e-06-0j 0.00423819-0j 0.00741378-0j 2.65268e-05-0j -0.00106415-0j 0.00531655-0j 0.0011399-0j 1.98082e-05-0j 0.0169336-0j -3.64029e-05-0j -0.000315205-0j -0.000332854-0j -0.0232381-0j -4.56652e-05-0j 0.000432559-0j 0.00529666-0j -0.0291507-0j -5.11779e-05-0j 0.000814386-0j 0.000542618-0j -0.00726865-0j -0.00911806-0j -0.00111759-0j -0.00140195-0j 0.00022994-0j 5.141e-06-0j -0.00345608-0j -0.000412353-0j 0.000400134-0j 2.87425e-05-0j 3.6729e-06-0j 1.91617e-05-0j -7.7271e-05-0j 0.018348-0j -0.000297086-0j -0.000190809-0j -0.000455379-0j 0.00619782-0j 6.42624e-07-0j 1.69367e-06-0j -0.00601416-0j 0.00541086-0j 4.28416e-07-0j 0.000410224-0j 0.00187264-0j -5.52051e-05-0j -5.15441e-05-0j 0.00446531-0j 0.000963257-0j -3.43628e-05-0j -1.01813e-05-0j -0.0329036-0j 5.00168e-05-0j 9.02495e-05-0j 0.00286793-0j 3.33445e-05-0j 4.59113e-07-0j 3.7867e-08-0j 0.0319286-0j 0.000120976-0j 3.06075e-07-0j 0.000816634-0j 0.000293078-0j -3.71358e-05-0j 4.18684e-05-0j -3.03727e-06-0j -2.47572e-05-0j -0.000792435-0j -0.00970333-0j -0.0237059-0j -2.38511e-05-0j 2.15365e-05-0j -0.00335821-0j -7.27391e-06-0j 2.94727e-06-0j -1.59008e-05-0j 0.0094158-0j 2.0178e-06-0j -0.0152256-0j 2.70535e-08-0j 0.000588356-0j 8.64293e-05-0j -0.00172742-0j 0.0032587-0j 2.99122e-05-0j -2.18825e-06-0j 0.00167623-0j -0.000161845-0j 0.000377883-0j -0.00699091-0j -0.00241947-0j 1.53864e-05-0j -1.40544e-06-0j 0.000157049-0j -0.00449004-0j 1.44158e-06-0j -0.00124454-0j -0.00155395-0j -0.000116604-0j -0.000799331-0j -7.48909e-05-0j 
