-0.000175221+0.0167502j -0.0489804-0.0319021j -0.0438391+0.000840664j -0.00990285+0.057092j -0.0365704-0.0258872j -0.0392205+0.0166301j -0.0383542-0.0611415j 0.00596241-0.0166423j -0.0337734-0.000736645j 0.0286572-0.0106556j -0.0136196-0.0155972j -0.0405779+0.00899699j -0.00218-0.0295182j -0.0193979-0.00496091j -0.00885142+0.0251086j -0.0391639-0.00179899j -0.0105187-0.00641639j 0.035733-0.0194176j -0.0203079+0.0132583j -0.0166866-0.0052165j 0.000689605+0.00102688j -0.00708281+0.00693608j 0.0130741-0.014354j -0.000257295+0.0056697j 0.00870551+0.0121359j -0.018767+0.007549j -0.0030774+0.00265078j 0.00061696+0.0155216j 0.00228463+0.000169016j 0.0226799+0.00237396j 0.00308462+0.0149298j -0.00170724-0.00393214j -0.0119891-0.0243062j -0.0263987+0.00378519j -0.0272225+0.021299j -0.0107099+0.00573094j 0.00328394-0.000837235j 0.0196929-0.000830257j -0.00850544+0.00472738j 0.00454647-0.00399684j -0.00132476+0.00699586j 0.00111837-0.00922138j 0.00395176-0.00680246j -0.00241366+0.00784383j -0.0057372+0.00653866j -0.00510614-0.0147347j -0.00721091-0.0139702j 0.00313562-0.0125053j 0.0177346-0.00900994j 0.00116299+0.00409989j 0.00831512+0.00648559j -0.00531175-0.0078997j 0.00264464+0.0122284j -0.00206888+0.0139375j 0.0110928-0.000912966j -0.0050229+0.00822961j 0.00850861-0.00780116j -0.00478465-0.0025336j 0.00639402-0.00107843j -0.00260501+0.010776j -0.00603853-0.00401417j -0.0185722+0.0013195j -0.000776787-0.00168115j 0.00185261-0.000374344j -0.00989763+0.0083295j -0.00122457+0.00958229j -0.00354542+0.00498013j 0.0106683-0.00657425j 0.0159648+0.014183j 0.00450086+0.00194221j 0.00266668+0.000402203j 0.00629355-0.00613345j -0.00689405-0.0131591j -0.00153054+0.00144805j 0.0105353+0.00912915j 0.00518249-0.00676537j -1.97789e-05-0.00510626j 0.00751101+0.00979585j 0.00812321+0.0061792j 0.00123855-0.00929465j -0.0139131-0.00634947j -0.00250945-0.00906101j -0.00277774+0.00255666j 0.00554212+0.00507617j -0.0109385+0.0127794j -0.00166836-0.00152995j -0.00396407-0.00121564j 0.013754-0.0157543j -0.00693407+2.83536e-09j -0.00622161+0.0149998j 0.000995051+0.00566734j -0.00873998+0.0196827j -0.0288695-0.00806267j -0.00153698+0.00550523j -0.00506638-0.00121954j -0.0128102+0.0103017j 0.0295145-0.0130171j 0.00411119-0.00345461j -0.0162422-0.000667572j 0.00294406-0.00833431j -0.0135235+0.000672864j -0.0165889+0.000299699j -0.017637-0.00511905j -0.00466808-0.00346234j -0.00251106-0.0332331j -0.0043151+0.00295586j -0.0168848-0.00533774j -0.0126176+0.0179183j -0.0292543+0.0168854j 0.0125793-0.0112887j 0.0186726-0.0135026j -0.00784008-0.0183129j -0.00378213-0.00576708j -0.0174657+0.0360977j 0.0174455-0.0408051j -0.00658018-0.0441113j -0.0140287+0.0410446j 0.0350618+0.0229964j -0.0636328-0.0417698j -0.00605094+0.031792j 0.00318653+0.0335521j -0.0617951+0.0316372j -0.0197521-0.0421476j -0.131048-0.0757056j 0.00664238-0.0556741j -0.0747874+0.0432884j -0.103401+0.00533161j 0.0775822+0.063856j -0.0403489-0.0334275j 0.0409516+0.090139j -0.0016616+0.0299117j 0.0684221+0.0170628j 0.157876+0.0520856j 0.059146+0.0931149j 0.0928923-0.0931143j -0.127558-0.0995887j 
-0.0468341-0.0294542j 0.0155445-0.00892568j 0.00334739-0.0463749j -0.0205358-0.0195833j 0.0329159+0.00484277j -0.0173393+0.000137538j -0.0123586-0.0183562j 0.0148447-0.0259897j 0.0295349-0.0110793j -0.034747-0.0227233j 0.0323349+0.0189439j -0.0313995+0.00162036j -0.026267+0.000960559j 0.00377285-0.0358227j 0.00595815+0.0131875j -0.0210289+0.0136716j 0.0123892+0.0340049j -0.0244181-0.0126389j 0.0231024+0.00839073j -0.0189568-0.0247182j -0.00216698+0.00569125j 0.00912387+0.0244473j 0.0109798+0.00417783j 0.00471783+0.0141787j -0.00578971+0.00680373j -0.00559322-0.0108716j 0.00698693+0.00513101j -0.0170996-0.020935j 0.00497313-0.0110164j 0.0276226-0.0229467j -0.0186547-0.00192203j -0.0157018-0.00643764j 0.00730971+0.00397252j -0.00591544+0.0127213j -0.0044909-0.000336548j 0.0206262+0.0217743j 0.00741115+0.0124314j -0.0072261-0.00163467j 0.00259849-0.00186656j -0.0163993-0.00619417j 0.00504486-0.00100965j -0.00839894-0.000517949j 0.0115828-0.00224106j 0.00227236-0.00431442j 0.00179361+0.00523231j 0.00308072+0.00166039j -0.000171952-0.00835452j 0.0165957-0.0072338j -0.000994304-0.0201679j -0.00902679+0.0024623j -0.00672307-0.0034945j 0.00807686-0.00287528j -0.0154087-0.00664186j -0.00699094-0.00128985j 0.0138504-0.00702948j -0.00561483+0.00560194j 0.0137719-0.00315762j 0.000902243+0.00102378j 0.00208417+0.00593333j -0.00390492+0.00750577j 0.000354916-0.000574534j 0.0201199-0.00922879j 0.00116052+0.00530368j 0.00139182+0.000700239j 0.00306793+0.00843687j -0.0104121+0.0119141j 0.00214487+0.000387972j -0.000832583+0.00464406j -0.00564892+0.0100083j -0.00738079-0.00990361j 0.0097706-0.00936368j -0.00503955+0.00573701j -0.000486297-0.00886898j -0.0092845+0.00805001j -0.00644965-0.00368616j 0.0068572-0.0142164j 0.00666991+0.00594671j -0.00397429-0.0004713j 0.00119272-0.00978073j 0.00151056-0.00787973j 0.0064849+0.00901158j -0.0052931-0.00286701j 0.00248206+0.00543846j 0.00766127+0.000130696j -0.0102058-0.0131092j 0.0121989+0.00439929j 0.00513528-0.00611854j -0.0032526-0.00154689j -0.000166444-0.00938446j 0.0018467-0.00803029j -0.00373502+8.26428e-05j 0.0120178+0.0103803j -0.00726088+0.0114313j -0.000192333-0.0120342j 4.05521e-05+0.0235819j -0.0099985+0.0234332j 0.0102737-0.0202156j 0.000548239-0.0104591j -0.0035207+0.000121896j 0.00657141-0.0130592j 0.00352075+0.00109012j -1.22855e-05-0.00982479j 0.0242684+0.0033635j 0.000581477-0.00246689j 0.00312727-0.0140093j 0.00195713+0.00766353j -0.0521165+0.00126292j 0.0149428-0.0589816j -0.000808022-0.0304572j 0.00753852-0.0290266j 0.0194946-0.0568434j -0.0164931+0.0370931j -0.00629808-0.0141048j 0.00830821-0.00600751j -0.00347247+0.0163347j -0.0148607-0.00263384j 0.00361067+0.0217169j -0.0165575+0.00289104j 0.00815062+0.0431559j -0.0150098+0.00311097j 0.0629647-0.00536104j 0.0302745+0.0368397j -0.054093-0.0376216j -0.0956386+0.0611571j -0.12878-0.0197494j 0.123253+0.0549829j 0.0130852+0.0779919j 0.0243185-0.0709545j -0.0484655-0.0533462j 0.0123948-0.0233268j 0.113928+0.0312277j -0.00541014-0.0271803j -0.0551951-0.0951862j 0.110896+0.0457112j -0.124078-0.079522j -0.118801+0.0897394j 
0.0432706+0.0533014j 0.0169329+0.00222231j -0.000267445+0.0463007j 0.0254408+0.0196878j -0.0220131-0.0467423j 0.0173968-0.0232076j -0.00579338+0.0212355j 0.00585718+0.00280637j -0.00225788-0.0334986j 0.00249397+0.0342195j 0.0124616-0.0230455j 0.0306496-0.0156431j 0.0342766+0.0253647j -0.0356685+0.0240837j -0.0161703+0.0386048j 0.00864361-0.0132091j 0.00510573-0.0346651j 0.0158377+0.0244868j -0.00168936-0.0131748j 0.0027913+0.0255136j -0.0137198-0.0277948j -0.0119304-0.0106658j 0.000284688+0.0158167j -0.0222002+0.0257515j 0.00429628-0.00591347j -0.00382291-0.0192985j -0.0224547+0.00299267j -0.00587986-0.00950504j 0.00899586+0.0153574j 0.013176+0.011153j -0.00179623+0.0104903j 0.000836463+0.0112513j 0.0123339-0.0172392j -0.000249519-0.00121525j 0.00507677+0.0333045j 0.015237+0.00433729j -0.00221073-0.00627431j -0.00664566-0.0168796j -0.00244362-0.00275415j 0.0126328+0.0306316j -0.00694777+0.00532082j 0.00384139-0.00115527j 0.0103131-0.00608326j -0.0032437-0.00223622j -0.00699928-0.000681735j 0.00473844-0.000918915j -0.0079434-0.0121769j 0.00905691-0.00418859j 0.0116225-0.0166167j -0.00956359-0.0217918j -1.98753e-05-0.00443654j -0.00610837-0.00382741j 4.61946e-05-0.0191847j 0.00119629-0.00615781j -0.00519953-0.00776272j -0.00726217-0.0127102j -0.0121705-0.00961085j 0.0107966+0.00222462j -0.00592305+0.00076196j -0.00595112-0.0192627j 0.0139777-0.00716408j 0.0169501+9.72454e-05j -0.00433555+0.00565215j 0.000747439+0.0112482j -0.00510375+0.00154666j -0.0053748-0.00812474j -0.0114385-0.00671017j -0.0117263+0.00460979j 0.00388453+0.0131281j -0.00152551-0.00366299j 0.00266187-0.00374627j -0.00643577-0.0155892j 0.00219857+0.000768684j -0.0060944-0.0165414j -0.00373266+0.00952988j -0.002741-0.0257621j 0.00575898-0.0153559j -0.00326573-0.00102298j 0.0067556+0.00498322j 0.00114482+0.0062734j -0.0034835-0.0214096j -7.84421e-05+0.0106628j 0.0053059-0.0145897j 0.0101921-0.0020317j 0.000438327-0.00135357j -0.000571584+0.0112085j -0.0122912-0.00253233j 0.00754611+0.00365256j 0.0192253-0.00461576j -0.0146553-0.00711047j -0.0154907+0.0278747j -0.0186243-0.0157177j 0.0136964+0.0089021j -0.0027291-0.00278387j 0.0123237+0.00659275j -0.00946046+0.016509j 0.00138176+0.0069381j -0.00861199+0.00149562j 0.0042353-0.00334121j -0.00924277-0.0244919j -0.025408-0.00681536j -0.0300523+0.0393929j -0.0248594-0.033087j 0.0195952-0.0389839j 0.0182483-0.00414926j 0.020241-0.011406j 0.045968+0.0406538j 0.0430227+0.0207568j 0.0129642-0.0444567j 0.0233591+0.0241893j 0.0342556-0.0115042j -0.0358638+0.0295896j 0.00878468-0.0449592j 0.0303057-0.0446249j 0.0035522+0.0128105j -0.0176029-0.033983j 0.00671054+0.0414551j 0.0304999+0.0647432j -0.0483002-0.109166j 0.0245467+0.0787891j -0.0328019-0.0264014j 0.0798372-0.0483063j -0.0115663+0.0243104j 0.0073093-0.0388818j -0.0277109-0.00154544j 0.10534-0.00622316j 0.0213521-0.0649105j -0.0681127+0.039197j 0.0390324+0.022427j 0.0870413+0.0943184j -0.0248321-0.0531199j 0.0161876+0.0365791j -0.0103642-0.0358664j 0.0490099+0.0880861j -0.152378+0.0872532j 0.0445443-0.208395j 
-0.0319488+0.0147237j 0.0293137+0.0432359j 0.0348445+0.0179354j 0.0069784-0.0412846j 0.0384643-0.0177548j 0.00451684-0.00470497j -0.00701944+0.0731848j 0.0326144-0.0309676j 0.0339752+0.00115034j -0.038768+0.00758639j 0.0207913+0.000684984j 0.00483942+0.00223215j -0.0140031+0.0341894j 0.0290448-0.0119775j -0.00849072+0.0270684j 0.00427701+0.0140025j 0.0091494-0.00536595j -0.00973333+0.00979404j 0.00619476-0.0266713j -0.00583556+0.0105695j 0.00625751-0.0325438j 0.00769837-0.000751604j -0.00828131+0.0116457j 0.000862918-0.0185029j -0.0138061+0.0133202j 0.00145813-0.0136309j -0.00527179+0.00588562j 0.00770644-0.029786j 0.0183973-0.0188848j 0.0276314+0.00435918j -0.023367+0.0193365j -0.0138403+0.0018081j -0.00603169+0.0245958j -0.0016757+0.00454599j 0.0086042-0.000968639j 0.00674847+0.0136405j -0.00743178+0.000740342j 0.00419673-0.0121208j 0.0137793-0.00603342j -0.00205641-0.00124556j -0.00173114-0.000934029j -0.00187611+0.00628165j -0.00354559+0.0145353j 0.00739874-0.00659902j 0.00422875-0.00827363j -0.000578495+0.00722651j -0.00491092-0.0120872j 0.00333253-0.00645925j -0.00566622+0.00528849j -0.0159815-0.013169j 0.00651246+0.00494133j 0.000956974-0.0119886j -0.0113643+0.00180262j 0.0120802-0.00138212j 0.0130277-0.005946j 0.0054384+0.00217887j 0.0221325-0.00914643j -0.00531075-0.000282514j -0.00617253+0.00368469j 0.0106062-0.00150794j 0.000465916-0.0117894j 0.00789749+0.000401626j -0.00454007+0.0109685j -0.00088472+0.00201943j -0.00394067+0.000463919j 0.00345216-0.00940544j 0.00291475-0.00204983j 0.00895735+0.00239641j -0.000118882+0.00864463j -0.00750055+0.00397167j -0.00271332+0.0102051j 0.0133536+0.00432061j -0.00448808+0.00478869j 0.0050164-0.0174172j -0.0130935-0.00434559j 0.0203518+0.000543829j 0.00297956+0.00649408j 0.0130834-0.00766097j -0.00688041+0.00135158j -0.00432226+0.00900346j 0.0284794-0.0107825j 0.00417072+0.00468722j 0.0140322-0.00300732j 0.00596802-0.00263278j -0.0150758+0.00607641j -0.00727761+0.00653962j -0.0142163-0.00923025j -0.0100319+0.000857563j 0.00147208+0.000337197j 0.0200817-0.0253209j -0.0288661-0.0137176j 0.0314294-0.00264568j 0.00832036-0.0231963j -0.00236022-0.00367509j 0.0173952+0.0244863j -0.000604518-0.00510506j -0.00366841+0.0210462j -0.000705699-0.00478432j 0.000922014+0.00540376j 0.0184671-0.0192974j 0.0109004-0.0016962j -0.0139018-0.0087813j 0.00420693-0.0165491j 0.00296373-0.0175992j -0.0139927+0.00407249j -0.0105729+0.00136515j -0.00967061+0.0625859j 0.0118018+0.0334085j -0.0140739-0.00304722j -0.00206908+0.0285878j 0.050747-0.00671809j 0.00640812-0.0642432j 0.00501347-0.0265577j 0.00452584+0.0770201j 0.02349-0.0616595j 0.00712008+0.0147948j -0.026327+0.0234411j -0.0596348-0.0255216j 0.103741-0.0232874j 0.0062637+0.0271942j 0.0358316-0.0562545j 0.0126991-0.0139038j 0.0533696+0.0406417j -0.0579696+0.016642j -0.0574567+0.0280947j -0.0128434-0.028532j -0.0254689-0.022393j 0.0431098+0.00421416j 0.00460413+0.0796404j -0.0317706-0.051383j 0.0537505-0.00567718j -0.031694+0.0222362j 0.0123027+0.0245566j -0.131463+0.0690098j -0.0805085+0.244387j -0.130349+0.0530277j 
-0.0461944-0.0295133j 0.0312996-0.0141008j 0.0344787-0.0176326j 0.0106667-0.00416315j 0.0314891+0.0199448j 0.0312444+0.00197806j -0.0131323+0.0240576j -0.0370211-0.00654334j 0.024323+0.00278004j -0.0483382+0.00167713j -0.00855218-0.0059006j -0.00300286+0.0333384j -0.0366486+0.0116091j 0.0166979+0.0406906j 0.0317583-0.0051639j 0.0376679-0.015117j 0.0245943-0.00693221j -0.0310478+0.0241184j 0.0122611-0.0247294j -0.0129432-0.0132445j -0.00560934+0.0351908j 0.0335084+0.0232954j 0.00948796-0.0208827j 0.0191499+0.0231841j 0.00748471-0.0173294j 0.0138155+0.00381246j 0.00724706-0.0309188j -0.0156937+0.023698j 0.00551298+0.0245166j -0.00136439+0.0213538j -0.0128855+0.018073j -0.00625184+0.00140413j -0.0110692-0.020553j 0.0303466-0.0222054j 0.0307691+0.0275768j 0.00864359-0.0164988j 0.00669398-0.000830515j -0.0350456-0.00273204j 0.0101999+0.00138264j -0.000614041+0.0125372j 0.00426425-0.00476689j -0.014037-0.017373j -0.000806126-0.00521177j 0.00171713-0.00476224j -0.00458493-0.00211035j 0.00674864-0.0136012j 0.0148592-0.00283123j -0.012944-0.00268911j -0.0136674-0.00240058j 0.0267306+0.00467169j -0.0163038+0.00326871j 0.00838395+0.00438139j 0.0160518+0.013253j -0.0141947-0.00434759j -0.022347-0.0083524j 0.00919805-0.00687237j -0.00700974-0.0118646j -0.000620997+0.00158276j -0.00195211+0.00949915j 3.15249e-05-0.00892532j -0.0132491+0.00240879j 0.00076143-0.0131335j -0.00836265+0.000182395j -0.000612259+0.00314255j 0.00119659+0.00227317j 0.00821729+0.00965086j -0.00124192-0.00826143j 0.00391895+0.016026j 0.000146718+0.00558323j -0.00820605+0.012724j -0.0107315-0.00534626j 0.0121008-0.0116898j 0.00629059-0.0170217j 0.000147911+0.0138614j -0.0025521+0.0100571j -0.007879-0.0252456j -0.0162126-0.00239734j 0.00101766+0.0134002j -0.01131+0.0234301j 0.00621525+0.00304944j 0.0170623-0.0130574j -0.0107025-0.00493689j -0.00287482-0.00367674j -0.0204509+0.000613392j 0.00585012-0.0121414j 0.0179132+0.00133101j 0.0192283-0.0115978j -0.00621679-0.0041576j -0.0150539-0.00826965j 0.0237013+5.28183e-05j 0.00241844+0.00153538j 0.0301342-0.00748703j -0.0177721+0.00414303j -0.00972743-0.0156834j 0.00145948-0.031992j 0.0536889-0.00720435j -0.0183637-0.00229218j -0.00218361-0.000619596j 0.0282362+0.00924836j -0.0242397+0.0355014j 0.0252132+0.00136553j 0.00146239+0.0252039j 0.0484354-9.83308e-05j -0.00577904+0.00425947j 0.00756057-0.0177208j -0.0215722+0.00260562j 0.00788106+0.029061j -0.0129153-0.0369517j 0.0484306+0.000810485j -0.0304351-0.0313754j -0.0652181-0.0370682j 0.0137601+0.027725j 0.0127005+0.0414734j 0.00688252-0.0153507j -0.0133855-0.0203849j 0.0335072-0.0419061j -0.0215747+0.0316475j -0.0303812+0.0603329j 0.102663+0.0184432j -0.019528+0.00653924j 0.0407065+0.0233151j 0.0158268+0.0136151j 0.00368163-0.0672645j -0.0219764-0.111303j 0.0233854-0.0873529j -0.0602173+0.0345685j 0.036287+0.0675196j 0.0453381+0.10413j -0.0675845-0.0378549j -0.0418884+0.0289779j 0.11751-0.0503134j -0.0304312-0.0089925j 0.0169377+0.0334138j -0.0982133+0.05244j -0.0344859-0.130724j 0.147654-0.17065j 
-0.023668-0.00565805j -0.0297832-0.0495259j 0.00451861-0.000777382j 0.00943528+0.0270777j 0.00903697+0.0439083j 0.00966049-0.00167691j -0.01749-0.00937901j -0.0165105+0.0192841j 0.00375077-0.00762484j 0.00436601+0.00813963j -0.0106802-0.00507457j -0.000144714+0.0163497j -0.0336991-0.0338037j 0.0303722+0.0226679j -0.0141141-0.0178357j -0.000565659-0.0034522j 0.0106347-0.0163588j -0.0350269+0.00233164j 0.00249786+0.0271622j -0.00731145-0.0048241j 0.0250513-0.0238157j 0.00131243+0.02198j 0.00550088+0.0152043j -0.015916-0.00189013j -0.00134715+0.00734769j 0.0373825+0.0106159j 0.00546362+0.0196954j 0.00297146-0.000431956j -0.0128314+0.00270965j -0.0049692-0.0202862j -0.00739344+0.0111707j 0.0097618-0.00557788j 0.00359208-0.0240798j 0.00350251+0.0233732j 0.00191479+0.0102694j -0.000144969-0.00045818j -0.00542095+0.0130465j -0.00683561+0.00207128j 0.00328925-0.0270804j -0.0171308-0.0140252j 0.0133844+0.0133525j 0.016957-0.00576734j 0.00409989-0.0164534j 0.00343197-0.00552217j 0.011464-0.00422502j 0.00284334+0.00815681j -0.00707823+0.0171185j -0.0194668-0.00282549j 0.0129808-0.022544j 0.0239936-0.00504741j -0.000974402-0.0224422j 0.00389806+0.0101861j 0.0263678-0.0140077j 0.0106261-0.0143089j 0.010223+0.0109419j -0.000377112-0.0101139j 0.00396093+0.00453335j -0.0066368-0.0174059j -0.00417417+0.00546295j 0.00259786-0.00797757j -0.0205585-0.00894968j -0.0155662-0.019007j -0.00949115+0.00316888j -0.000509129-0.0181884j -0.00431861+0.0123198j 0.0194736-0.0100431j 0.00724387-0.0103739j 0.00290664-0.0128321j 0.0112799-0.00675378j 0.00231871-0.0156198j -0.0123416-0.00230886j 0.00204204+0.00311367j -0.000148936-0.00347817j 0.0109919+0.00142164j 0.00226826+0.00440634j -0.00211506-0.0195704j -0.00342482+0.0122521j 0.00345228-0.0232222j 8.58806e-05-0.020576j -0.0110244+0.0061126j 0.0155717+3.85539e-05j -0.0110878+0.012147j 0.0152946-0.00574908j -0.00529051-0.00145325j 0.00853311-0.0114038j -0.00440536+0.000550109j 0.00505859-0.00336046j -0.013363-0.0227099j -0.00367192-0.0116999j -0.0072185+0.020049j -0.0181485-0.00232951j -0.00670105-0.0274017j -0.0021835+0.00430715j 0.0145541+0.0100709j 0.0406866-0.0392272j -0.0102698-0.00241785j 0.0179555-0.0363252j 0.0127754+0.00710894j -0.00873386+0.0175553j -0.0100335-0.018987j -0.00743097+0.00526996j -0.0181623+0.0200876j 0.020807+0.0396533j -0.00381035+0.00301852j 0.0503503+0.0398576j -0.0270131-0.00136582j -0.0611503-0.0363947j 0.0298994+0.00780395j 0.0431262+0.0576434j 0.0197787-0.0163476j -0.00845352-0.0227176j -0.0479198-0.00359046j -0.0257281+0.00075737j 0.00134002-0.0151385j 0.000318804-0.0843538j -0.0265034-0.0663434j 0.0297005-0.00900325j 0.0122369-0.0593042j -0.0268378+0.059184j 0.0347891+0.0237279j 0.0645721+0.070808j -0.000512621-0.0148043j -0.0115467+0.0300377j 0.0603901-0.0438045j 0.088605+0.105315j -0.0305804-0.100537j 0.0040826-0.0566034j 0.0402911+0.112385j 0.0151251+0.0394177j 0.035438-0.0095783j -0.0201569+0.0586211j 0.0640304-0.122688j 0.0295239+0.0433665j 0.0247775-0.16843j -0.109874+0.109953j -0.00206058-0.124482j 
-0.0532733-0.0284661j -0.0179584+0.0195592j 0.0236769-0.000815296j -0.0217314-0.00994679j 0.0337033+0.0147278j -0.0130631+0.0211205j -0.00554937+0.0304443j 0.000150432-0.0445086j -0.0143283+0.0385352j -0.00105428-0.0156j -0.0128515+0.0019798j -0.037404+0.0154296j -0.0305282-0.0155773j 0.0460396+0.00446309j -0.00348346+0.0462756j -0.0122698-0.00180473j -0.00533183+0.0184926j -0.00557128-0.026761j 0.00289648-0.00432608j -0.026921+0.00260404j 0.0168002-0.00318348j 0.0171416-0.00592361j 0.00911404+0.00778957j 0.0350097-0.0128006j -0.0179488+0.0137468j -0.00223876+0.00288621j 0.00990579+0.0168847j -0.000998637-0.000379536j 0.0194913-0.0257977j 0.0142953+4.3562e-05j -0.0359495+0.0125117j -0.0178983-0.00252909j -0.0214263+0.00300704j -0.00922598+0.015021j -0.0110426-0.0032662j -0.00458615+0.0213256j 0.00608919-0.00942118j 0.00468796+3.60872e-05j 0.00761487-0.000311559j -0.0107631-0.0147429j 0.0125717+0.0062652j -0.0121573-0.00266802j 0.00227731+0.00559336j 0.0138164+0.00852678j 0.00641528+0.0100274j -0.00185853-0.012685j 0.000467507-0.0119655j 0.00144331+0.000154354j -0.00804973-0.00218414j -0.00419252-0.0102292j -0.0105568+0.00537606j 0.0113642-0.0033241j -0.00152711+0.00445499j 0.00391667+0.0190597j 0.00182412+0.00645065j 0.00392085+0.0151885j 0.0190313-0.00366361j -0.00776133-0.00442196j -0.00277106-0.0170056j 0.00203565+0.00759967j -0.00569603+0.00488933j -0.00964703+0.0140441j 0.000616668+0.00855968j -0.00195496+0.00125802j 0.00411447+0.00306183j 0.000159752-0.00637806j 0.00679497+0.00226695j -0.00258229-0.00645672j -0.00269972-0.00485645j -0.0106408-0.00717335j 0.00407931+0.0118071j 0.00487722-0.0112989j 0.00976231-0.00720682j 0.00678634+0.00216332j -0.00709269-0.00853219j 0.00422906-0.00208126j 0.016361+0.00594899j -0.0125175+0.00631628j -0.0118031+0.0192264j -0.0083006-0.017126j 0.00449078+0.000601108j -0.00973765-0.00356583j 0.0323431+0.00998787j 0.00127038+0.0048983j -0.0151988+0.00810929j -0.0130123+0.00806621j -0.0191438+0.00151026j -0.00303514-0.0190506j -0.00687504+0.00491935j 0.0386003+0.0161184j -0.00821061-0.0134786j 0.00992215-0.00469437j 0.0246473+0.028664j 0.0121916+0.000506492j 0.00143905+0.00326758j -0.0129803+0.011038j 0.0270252-0.0287169j 0.0160507-0.00121687j -0.029579-0.00920283j 0.0150995-0.0127179j 0.0333876-0.00305063j 0.027877-0.0232536j 0.0275355-0.0207028j -0.0193088+0.0177582j 0.0382895-0.00434818j -0.0184272-0.0364908j -0.0690302-0.0331694j -0.0253894+0.0480311j 0.00949454+0.0100634j 0.000849927+0.0247047j -0.0454191+0.0324167j -0.000245495-0.00483131j -0.0325114-0.0258941j -0.0232653+0.0248282j 0.0134317+0.0145363j -0.00736554+0.0618869j 0.0174741-0.0120652j 0.0433742-0.0112702j -0.0506293+0.0100546j -0.00331283-0.000194111j 0.039621+0.0148436j -0.0133378-0.0194653j 0.000939651-0.0237078j 0.0862758-0.00348013j 0.0323771-0.00420436j -0.00779604+0.0547729j 0.00563915-0.0277219j -0.0300936+0.00608921j -0.0158797+0.047322j -0.0161015-0.00431663j 0.025019-0.0240001j 0.0797971-0.0044183j -0.175496+0.0554783j -0.057637+0.177127j -0.0195323+0.0130964j -0.0485284+0.0385383j 
