-0.103023-0j -0.01487-0j -0.00168109-0j -0.000297178-0j -2.47648e-05-0j -0.0519797-0j 0.0504395-0j -0.00866329-0j -0.00530516-0j 0.00840658-0j -0.00108291-0j 0.00514796-0j 0.00105082-0j -6.38112e-05-0j 6.19203e-05-0j -0.0379368-0j -0.000929146-0j 0.0531425-0j -0.00612202-0j -0.00499861-0j -0.00014994-0j -0.000721487-0j 0.00857583-0j -0.000624826-0j -0.000122426-0j -7.36365e-05-0j -1.76706e-05-0j 0.00700213-0j -1.53032e-05-0j 0.00101067-0j -3.36103e-06-0j 0.000875267-0j -1.8035e-06-0j 0.000103151-0j -8.23182e-08-0j 4.70818e-06-0j -0.0299728-0j -0.000692109-0j -0.0214136-0j -0.00473912-0j 0.0293861-0j 0.036863-0j -0.0037466-0j -0.000109432-0j -0.00249774-0j -0.000540776-0j -0.00338579-0j 0.00464635-0j -0.000624434-0j -8.65137e-05-0j 0.00582855-0j -5.76758e-05-0j -0.000220771-0j -0.0026767-0j -1.24872e-05-0j -5.20362e-05-0j -0.00178447-0j -0.000386349-0j 0.00367326-0j -5.51927e-05-0j -1.44189e-05-0j 0.00244884-0j -4.59939e-06-0j 0.000530189-0j 0.00460788-0j -0.000446117-0j -5.09787e-06-0j -1.20158e-06-0j 0.00307192-0j -1.71409e-07-0j 0.00066509-0j -0.000157726-0j -3.71764e-05-0j 0.00061221-0j -1.27447e-06-0j -3.94316e-05-0j 0.000216449-0j 0.000767979-0j 5.10175e-05-0j -1.06206e-07-0j -3.28596e-06-0j 5.41122e-05-0j 0.000271522-0j 6.39983e-05-0j -3.95805e-09-0j 4.50935e-06-0j 6.78804e-05-0j -1.22461e-07-0j 5.6567e-06-0j 1.68054e-07-0j 2.10813e-07-0j -0.0248043-0j -0.000554573-0j -0.00386705-0j -0.0228778-0j 0.0221998-0j -0.000396206-0j 0.0320475-0j -0.0029954-0j -8.64593e-05-0j 0.0205831-0j -0.000432349-0j -0.00273441-0j -0.0035667-0j 0.00346101-0j -0.000483381-0j -6.69711e-05-0j -6.17695e-05-0j -0.000322254-0j -4.02817e-05-0j -9.66645e-06-0j 0.00499628-0j -6.1136e-05-0j -0.00276275-0j -0.00027908-0j 0.00320895-0j -0.000398769-0j 0.00268088-0j -5.6967e-05-0j -0.00252203-0j -1.08074e-05-0j -2.84835e-05-0j -4.78465e-05-0j -3.35681e-06-0j 0.000386952-0j 0.0024473-0j -7.20494e-06-0j -9.00618e-07-0j -6.90604e-06-0j -4.11124e-06-0j 0.0038701-0j -0.000445837-0j -6.23966e-06-0j -4.36776e-05-0j -2.65379e-07-0j 0.000558601-0j 0.00248565-0j -0.000297225-0j 0.000432626-0j -3.71531e-05-0j 0.00353291-0j -1.27367e-06-0j 0.000358772-0j -8.35866e-09-0j -0.000257404-0j 0.000288417-0j -6.36833e-07-0j -7.72119e-06-0j 3.60522e-05-0j 0.00226907-0j -7.50515e-08-0j 0.000249777-0j -5.14746e-06-0j -5.25424e-05-0j 0.000624535-0j -6.43433e-07-0j -9.19189e-08-0j -2.62712e-05-0j -4.45783e-06-0j 0.000416357-0j -3.09609e-06-0j 5.09854e-05-0j 0.000401119-0j 5.20446e-05-0j -5.93334e-09-0j 0.000360576-0j -3.79192e-06-0j 2.54927e-05-0j -9.09951e-07-0j 3.00435e-06-0j 0.000267413-0j -1.86883e-10-0j 3.34266e-05-0j -4.54975e-07-0j -5.36194e-08-0j 7.36022e-05-0j 3.67956e-06-0j 0.000231586-0j -2.44767e-07-0j 3.68011e-05-0j -6.56701e-08-0j 4.33705e-06-0j 2.37514e-07-0j 4.72724e-05-0j -7.70945e-09-0j 2.36362e-05-0j 5.31178e-06-0j -4.23898e-09-0j 7.481e-09-0j 2.78555e-06-0j -1.33515e-10-0j 3.42874e-07-0j 3.41159e-06-0j 1.07995e-08-0j 2.20217e-07-0j 6.93619e-09-0j 
0.0105081-0j -0.144179-0j 0.00866329-0j -0.0720252-0j -0.0182615-0j -0.00509849-0j 0.00535677-0j 0.0399638-0j -0.000520362-0j -0.0419883-0j 0.0100972-0j 0.000546723-0j -0.0106087-0j 0.00119622-0j -0.00125682-0j 0.00386948-0j -0.00460459-0j 0.00279314-0j -0.0293672-0j 0.000509848-0j 0.0349464-0j -0.00699551-0j -0.0211984-0j -0.00299728-0j -0.000606708-0j -0.00107472-0j 0.00832451-0j 0.000368028-0j 0.0035667-0j -0.00504963-0j -8.19853e-05-0j -0.00216355-0j 0.00127889-0j -0.000775774-0j 9.75607e-05-0j -5.91801e-05-0j 0.00305717-0j 0.0035667-0j -0.0063849-0j -0.0227335-0j -0.00300117-0j 0.00128729-0j 0.000382146-0j -0.0265224-0j 0.000254764-0j -0.00524334-0j 0.0474789-0j 0.022317-0j -0.0029954-0j 0.000445837-0j -0.00957244-0j 0.000297225-0j 2.25182e-05-0j -0.000798113-0j -0.00611723-0j -0.000759465-0j -0.000532075-0j 0.0109507-0j -0.000375146-0j -0.000535146-0j -0.00349463-0j -0.000250097-0j -8.96602e-05-0j 0.00514729-0j 0.000160911-0j 0.0062559-0j 2.62712e-05-0j -0.000886042-0j 0.000107274-0j -5.0209e-06-0j -0.00220783-0j -4.70292e-05-0j 0.00158614-0j 0.00294053-0j -0.000624337-0j 0.00111765-0j -2.21057e-05-0j -0.00126128-0j 0.000745553-0j -0.000104604-0j 0.000187255-0j 0.000525343-0j 9.48178e-06-0j -0.00031979-0j -5.85771e-06-0j 8.80177e-05-0j -0.000225335-0j 1.04862e-05-0j -3.77534e-05-0j 4.92892e-06-0j -2.11416e-06-0j 0.00252999-0j 0.00285792-0j -0.0185501-0j -0.00224399-0j 0.00235767-0j -0.00596878-0j -0.0016198-0j 0.000305525-0j -0.0209546-0j 0.000538173-0j -0.00419204-0j 0.000278905-0j 0.0164532-0j -0.0172867-0j -0.00231877-0j 0.000345127-0j 0.0437638-0j -0.00154585-0j -0.000587909-0j -0.00473541-0j 0.0118765-0j 0.000315056-0j -0.000270987-0j 2.84656e-05-0j -0.00394595-0j 0.00371816-0j 0.000284715-0j -0.000552349-0j -0.000247376-0j -0.00261933-0j -0.000136635-0j -0.000720798-0j -6.54374e-05-0j -0.00390651-0j 0.000259908-0j -0.00174622-0j -0.000664114-0j 0.00988992-0j -6.00032e-05-0j -0.000195609-0j 0.00205665-0j 3.21553e-05-0j -0.000657996-0j -6.47337e-06-0j 0.00268391-0j 6.49906e-05-0j 0.0013711-0j -0.00216083-0j 0.00052145-0j -0.000178566-0j -0.000623945-0j -0.000891721-0j -2.8579e-07-0j -2.52478e-05-0j -0.00144056-0j -0.000154345-0j 0.00547047-0j -0.000547866-0j 5.9328e-05-0j -7.39194e-05-0j 2.65268e-05-0j 0.00364698-0j 0.00048991-0j 0.00148457-0j 0.001387-0j -6.77809e-05-0j 0.000121189-0j -6.71564e-05-0j 0.000989711-0j 5.80402e-05-0j -0.000514728-0j -0.000493244-0j 0.000376403-0j -7.31245e-06-0j -1.82248e-05-0j 5.32203e-05-0j -0.000127328-0j 0.00130311-0j -6.09804e-05-0j -0.000328829-0j -3.22834e-07-0j -0.000125059-0j 0.000322351-0j 0.000154381-0j 0.000353636-0j -5.59164e-05-0j 6.05514e-06-0j 5.7416e-06-0j 8.74789e-05-0j 0.000141561-0j 4.18956e-05-0j -6.03246e-06-0j -0.000117495-0j 2.53483e-07-0j -2.90647e-05-0j 3.84164e-05-0j 1.52721e-05-0j -2.66324e-07-0j -1.39197e-05-0j 6.74239e-07-0j 4.1445e-06-0j -1.27638e-05-0j 1.82974e-07-0j -1.377e-06-0j -6.07926e-08-0j 
-0.010617-0j 0.145673-0j 0.00840658-0j -0.0698909-0j -0.0177204-0j -0.00535677-0j 0.00540804-0j 0.0419883-0j -0.000546723-0j -0.0423902-0j 0.0106087-0j 0.000551956-0j -0.0107102-0j 0.00125682-0j -0.00126885-0j -0.00390958-0j 0.00464635-0j -0.00249358-0j 0.0296716-0j -0.000515132-0j -0.0352633-0j 0.00706801-0j 0.0189249-0j 0.00302834-0j 0.00061221-0j 0.00108586-0j -0.0084-0j -0.000328558-0j -0.00359904-0j 0.00450807-0j 8.28349e-05-0j 0.00193152-0j -0.00129049-0j 0.000692574-0j -9.84454e-05-0j 5.28332e-05-0j -0.00308885-0j 0.00346101-0j -0.00220678-0j 0.0229691-0j 0.00315073-0j -0.00609738-0j -0.000386106-0j -0.0257365-0j -0.000257404-0j 0.00529768-0j 0.0164099-0j -0.0234292-0j 0.00302644-0j 0.000432626-0j 0.0453408-0j 0.000288417-0j -2.27515e-05-0j -0.000275848-0j -0.00593596-0j 0.000767335-0j -0.000183898-0j 0.00378484-0j 0.000393841-0j 0.000540692-0j -0.00339108-0j 0.000262561-0j 9.05893e-05-0j -0.00540381-0j -0.000762172-0j 0.00216219-0j 2.54927e-05-0j -0.000859787-0j -0.000508115-0j 5.07293e-06-0j 0.0104576-0j -1.62545e-05-0j 0.000548211-0j -0.00308707-0j -0.000605837-0j 0.000386289-0j 2.32073e-05-0j 0.00597418-0j -0.000782708-0j -0.000101504-0j 6.47201e-05-0j -0.000551524-0j -4.49114e-05-0j 0.00151472-0j -5.68414e-06-0j -9.24041e-05-0j 0.00106732-0j 3.62428e-06-0j 0.000178823-0j -5.17456e-06-0j 1.00139e-05-0j -0.0025562-0j 0.00277324-0j 0.0187424-0j -0.00235767-0j 0.00238023-0j 0.0019813-0j -0.00150375-0j -0.000308691-0j -0.0203337-0j -0.00566265-0j 0.00423548-0j -0.000281795-0j 0.0172867-0j -0.0174521-0j 0.0023428-0j 0.0003349-0j -0.0145271-0j 0.00156187-0j 0.000594002-0j -0.00459509-0j 0.0110257-0j 0.000305721-0j -0.000284715-0j -2.87606e-05-0j 0.0415192-0j 0.00390651-0j 0.00028744-0j 0.000558073-0j -0.000259908-0j -0.00254171-0j 0.000138051-0j 0.000239264-0j 6.61155e-05-0j -0.0039439-0j 0.000262396-0j -0.00169447-0j -0.000644435-0j -0.00328289-0j 6.06251e-05-0j -0.000181595-0j 0.00216083-0j 3.12025e-05-0j 0.000218417-0j 6.54045e-06-0j 0.00249163-0j -0.00068383-0j 0.00144056-0j -0.00218152-0j 0.000547866-0j -0.000165773-0j -0.000605456-0j 0.00938268-0j 2.88751e-07-0j -2.65268e-05-0j -0.00145434-0j -0.000149772-0j -0.00181589-0j -0.00055311-0j -0.000624248-0j -7.1729e-05-0j 2.67807e-05-0j -0.00121059-0j 0.000514728-0j 0.00137821-0j -0.000460407-0j -6.57724e-05-0j 0.000127328-0j 2.22921e-05-0j 0.000918806-0j 6.09804e-05-0j -0.000519655-0j 0.0051899-0j 0.000349436-0j -7.09576e-06-0j -1.69191e-05-0j 5.59164e-05-0j -0.000128547-0j -0.000432559-0j -6.15641e-05-0j 0.00345993-0j -3.13268e-07-0j 0.00131587-0j -0.000107002-0j -5.12457e-05-0j 0.0003283-0j -5.64516e-05-0j -6.37121e-05-0j 6.03246e-06-0j 8.12117e-05-0j -4.69901e-05-0j 3.88941e-05-0j -6.0902e-06-0j 0.00123628-0j 2.66324e-07-0j 0.000305818-0j 3.56642e-05-0j -5.06946e-06-0j -2.68873e-07-0j 0.000146463-0j -2.23809e-07-0j 3.84758e-06-0j 0.0001343-0j 1.69865e-07-0j 1.44888e-05-0j 6.39658e-07-0j 
-0.576721-0j 0.000875125-0j 0.00499861-0j -0.0840523-0j 7.36365e-05-0j 0.00305909-0j 0.00309079-0j 0.000509848-0j -0.0597088-0j 0.000515132-0j -0.00606214-0j -0.0603276-0j -0.00612496-0j 3.75539e-06-0j 3.7943e-06-0j -0.00434097-0j 0.00276275-0j 0.0016116-0j -0.00070052-0j 0.0544064-0j 0.000445837-0j -8.25571e-05-0j 0.000260072-0j 0.0136731-0j -0.0346263-0j 0.000801483-0j 5.25424e-05-0j -0.0201987-0j -0.00870207-0j 3.06497e-05-0j -3.8459e-07-0j -0.00507621-0j -0.000510093-0j -0.000297554-0j 2.44767e-07-0j 1.42781e-07-0j 0.00176395-0j -0.00400129-0j 0.00126023-0j 0.000278905-0j 0.0018007-0j 0.00074275-0j -0.0209735-0j -0.00063266-0j 0.000146996-0j 3.18255e-05-0j 0.000199259-0j 0.000284715-0j -0.00349558-0j 0.0475757-0j 0.000117439-0j -0.000333441-0j -0.00373361-0j -0.0149842-0j -7.21921e-05-0j 3.06241e-06-0j 0.000105019-0j 2.27372e-05-0j -0.0214104-0j -0.000621186-0j 0.00792929-0j 0.000150058-0j -2.57474e-05-0j 3.24885e-05-0j -0.00883136-0j -0.00249737-0j 0.00846923-0j -6.94669e-06-0j 6.18958e-05-0j 1.00877e-08-0j 1.34008e-05-0j -0.00266742-0j 2.18789e-06-0j -0.00356841-0j 0.00140908-0j -0.000443797-0j -0.00381139-0j -0.00147189-0j 3.12621e-06-0j 5.84047e-05-0j -1.83948e-05-0j -0.000634127-0j -0.00157212-0j 1.2895e-06-0j -2.28827e-08-0j -2.62838e-05-0j -0.000261564-0j 7.207e-09-0j -1.08415e-05-0j 1.02979e-08-0j 4.24765e-09-0j 0.00145977-0j 0.00164899-0j 0.000227582-0j -0.00261782-0j -0.00264494-0j 0.00117809-0j 0.000971877-0j -0.0167683-0j 0.000257081-0j 0.000310519-0j 2.54444e-05-0j 0.000160925-0j -0.000408124-0j -0.000412353-0j -0.00270597-0j -0.0189418-0j 0.000183667-0j 1.89651e-05-0j 2.37064e-06-0j 2.87425e-05-0j 0.000151518-0j 0.000181784-0j 0.0300706-0j -0.00314101-0j 4.84107e-05-0j -4.56296e-05-0j 0.0303823-0j -0.000318901-0j -0.000288587-0j -0.00305671-0j -0.000481704-0j -0.0135327-0j 1.97554e-07-0j -4.61025e-05-0j -0.000291578-0j 2.14234e-05-0j 2.67793e-06-0j 2.05346e-05-0j -4.62714e-05-0j -0.0111639-0j 0.00485263-0j -0.00354814-0j 0.000129872-0j -1.48559e-06-0j 1.69402e-05-0j -0.00356691-0j -3.40103e-05-0j 0.00490292-0j -4.25129e-06-0j 0.000107139-0j -0.000360237-0j 5.41248e-06-0j 4.9192e-10-0j 0.00563279-0j -3.43628e-05-0j -0.000544143-0j -0.00218382-0j -4.29535e-06-0j 3.42315e-05-0j 2.2316e-07-0j 0.00569116-0j 1.53056e-05-0j 0.000571888-0j -0.00180156-0j 1.9132e-06-0j -5.22691e-05-0j 0.000863844-0j -0.00253492-0j 1.26265e-05-0j -3.54274e-07-0j 0.000577814-0j -0.000575608-0j 1.57831e-06-0j -1.67816e-06-0j -0.0020912-0j 8.29788e-05-0j 0.000872796-0j -0.000257366-0j -3.57945e-07-0j 4.03422e-06-0j 5.55683e-10-0j 5.04278e-07-0j -0.000388755-0j 1.59434e-07-0j -0.000212316-0j 8.38387e-05-0j -0.000668148-0j 2.66412e-06-0j -0.000320706-0j -3.73428e-05-0j 1.31526e-07-0j 2.69173e-06-0j -6.7836e-05-0j -8.82164e-10-0j -0.000102467-0j -3.08063e-05-0j -1.19893e-06-0j -8.91305e-10-0j 4.20232e-08-0j 3.96999e-10-0j -9.89069e-07-0j -9.84275e-06-0j 3.27507e-10-0j -3.16012e-07-0j 1.0464e-10-0j 
-0.000875125-0j -0.558643-0j -0.000721487-0j 0.0121242-0j -0.144061-0j -0.000441542-0j -0.000446117-0j 0.00699551-0j -4.50646e-05-0j 0.00706801-0j -0.0406832-0j -4.55316e-05-0j -0.0411048-0j -0.0147975-0j -0.0149509-0j 0.000626565-0j -0.000398769-0j -0.000232615-0j -0.00961169-0j 8.25571e-05-0j 0.00611723-0j 0.052701-0j 0.00356838-0j -0.000980989-0j -5.25424e-05-0j 0.0164844-0j -0.0335409-0j -3.06497e-05-0j 0.000624337-0j -0.0195655-0j 0.00253455-0j 0.000364197-0j -0.0104913-0j -0.0061199-0j -0.00161308-0j -0.000940963-0j -0.000254604-0j 0.000577537-0j -0.000181898-0j 0.00382679-0j -0.000259908-0j -0.000107207-0j -3.18255e-05-0j -0.00868059-0j -2.1217e-05-0j -0.0203161-0j 0.00273399-0j 0.00390651-0j 0.000504224-0j 7.21921e-05-0j 0.00161135-0j 4.81281e-05-0j -1.87534e-06-0j -2.27372e-05-0j 0.0460844-0j -0.00599124-0j -1.51582e-05-0j -0.0145145-0j -3.24885e-05-0j -0.0020735-0j -0.00114377-0j -2.1659e-05-0j -0.00106658-0j -0.0207393-0j -1.34008e-05-0j 0.000360235-0j 4.25396e-06-0j 0.0135904-0j -8.93389e-06-0j -9.99299e-05-0j -0.00855453-0j -1.3398e-06-0j -0.00428035-0j 0.000514728-0j 0.00470347-0j -0.00148138-0j -1.9144e-06-0j 0.000212315-0j -0.00611606-0j 0.0024194-0j -0.000762-0j -0.0021167-0j -7.89652e-07-0j -0.00252274-0j 0.000226678-0j -0.0010888-0j -0.000873093-0j -7.13933e-05-0j -0.000449107-0j -0.000102012-0j -4.20777e-05-0j -0.0002107-0j -0.000238011-0j 0.0031226-0j 0.000377849-0j 0.000381765-0j -0.000170043-0j -0.000140278-0j -2.54444e-05-0j 0.00352735-0j -4.48196e-05-0j -0.0162426-0j -2.32275e-05-0j -0.00559978-0j -0.00565781-0j 0.000390325-0j -2.87425e-05-0j 0.00252006-0j 0.000260216-0j -0.00463788-0j -0.018348-0j 0.00207894-0j -2.62382e-05-0j 4.56296e-05-0j -2.37064e-06-0j 0.000664232-0j 0.029128-0j 4.61025e-05-0j -0.00214016-0j 4.1654e-05-0j 0.000440919-0j 2.30001e-05-0j -2.05346e-05-0j -0.000778429-0j 0.0294299-0j 4.20856e-05-0j 0.000293946-0j -0.00523904-0j -0.0131085-0j -0.000473352-0j -1.69402e-05-0j -0.000699972-0j -2.67793e-06-0j -1.87455e-05-0j -0.000102926-0j -0.0108139-0j -5.41248e-06-0j -0.000466648-0j -0.000707226-0j 0.00831714-0j -1.54642e-05-0j -0.00241756-0j -0.0034551-0j -6.83174e-06-0j 4.25129e-06-0j -0.000471484-0j 2.59814e-05-0j 0.000315007-0j 0.00840333-0j -4.9409e-06-0j -0.00087933-0j 4.29535e-06-0j 0.000210005-0j 0.00383796-0j 0.000259868-0j -0.00374295-0j -0.000534707-0j -4.12462e-05-0j -1.9132e-06-0j 0.000173245-0j 0.00139596-0j 0.00387773-0j 8.30291e-05-0j -0.00308778-0j -0.000116268-0j -1.57831e-06-0j 0.000848864-0j -4.16737e-05-0j -0.00172719-0j 0.00141043-0j 5.53527e-05-0j -7.71727e-06-0j -0.00098656-0j 1.8562e-05-0j -0.000628223-0j -0.00142486-0j 0.000857661-0j -5.04278e-07-0j 0.000184579-0j 1.53129e-05-0j -0.000382013-0j -0.000518258-0j 0.000186492-0j -0.000455249-0j 1.22514e-05-0j 4.89253e-06-0j -0.000315145-0j -8.30658e-05-0j 1.23784e-05-0j -0.000165586-0j -5.51349e-06-0j -6.85258e-05-0j -0.00010069-0j -4.54839e-06-0j -2.18943e-05-0j -1.45323e-06-0j 
0.713656-0j -0.00108291-0j -0.000122426-0j 0.0020586-0j -1.8035e-06-0j 0.00364025-0j 0.00367326-0j 0.000606708-0j -0.0710522-0j 0.00061221-0j -0.00721381-0j -0.0716965-0j -0.00727923-0j 4.46883e-06-0j 4.50935e-06-0j -0.00276275-0j 6.507e-05-0j 0.0038701-0j -0.000445837-0j 0.0346263-0j 1.05006e-05-0j -5.25424e-05-0j 0.000624535-0j 0.00870207-0j -0.000815539-0j 0.000510093-0j 1.23751e-06-0j -0.048505-0j -0.000204956-0j 7.36022e-05-0j -2.44767e-07-0j -0.01219-0j -1.2014e-05-0j -0.000714546-0j 5.76491e-09-0j 3.42874e-07-0j -0.00218277-0j -5.04029e-05-0j 0.00455873-0j -0.000345127-0j -0.00205797-0j 0.00268455-0j 0.0259534-0j -7.9694e-06-0j -0.000181898-0j -3.9382e-05-0j 0.000720798-0j -0.000325393-0j 0.00432556-0j 0.000599295-0j 0.000424465-0j -4.20024e-06-0j 0.00462011-0j -0.0542037-0j -9.09379e-07-0j -3.78954e-06-0j 0.000379894-0j 8.22495e-05-0j 0.0244694-0j 0.000768678-0j 9.98825e-05-0j -0.000171497-0j 3.18608e-05-0j -3.71302e-05-0j -0.0319196-0j -0.00903395-0j 0.000106684-0j -8.75051e-08-0j 0.000223713-0j -1.24829e-08-0j 4.84352e-05-0j -0.00964911-0j 7.91446e-06-0j 0.00407824-0j 1.77497e-05-0j -0.00160539-0j 0.00435594-0j -0.00531993-0j -3.57286e-06-0j 7.35704e-07-0j -6.65413e-05-0j 0.000724727-0j -0.00568218-0j 4.66068e-06-0j -2.88245e-10-0j 3.0039e-05-0j -0.000945382-0j 2.60705e-08-0j -3.9185e-05-0j -1.17691e-08-0j 1.53525e-08-0j -0.00180637-0j -4.03869e-05-0j -0.000281618-0j 0.00160218-0j 0.0016167-0j 8.43481e-05-0j -0.00224435-0j 0.0207497-0j -6.29641e-06-0j 0.00149897-0j -3.14858e-05-0j -0.000199134-0j 0.000249783-0j 0.000252048-0j 0.00334846-0j 0.000463921-0j 1.31501e-05-0j -2.34682e-05-0j -2.93352e-06-0j -7.0396e-07-0j -0.0003499-0j -4.45223e-06-0j -0.0184041-0j 0.0038868-0j 0.000233692-0j 2.79266e-05-0j -0.018571-0j 0.00039462-0j 0.000176623-0j 7.48649e-05-0j 0.000596079-0j -0.000968899-0j -2.4446e-07-0j 2.81798e-05-0j 0.000178225-0j -5.24701e-07-0j -6.55876e-08-0j 1.47022e-06-0j 5.72579e-05-0j 0.0257807-0j -0.00296994-0j 8.69009e-05-0j 9.2985e-06-0j 1.83833e-06-0j -3.912e-05-0j -0.0172185-0j 2.08153e-05-0j -0.00299688-0j 2.60191e-06-0j -0.000247417-0j 8.82291e-06-0j 2.61276e-05-0j -6.0872e-10-0j -0.00344742-0j 2.1004e-05-0j 1.33271e-05-0j -0.000156355-0j 2.6255e-06-0j 0.000165245-0j -5.46563e-09-0j -0.00347868-0j 1.09584e-06-0j -0.000350011-0j 0.00416034-0j 1.3698e-07-0j 1.28017e-06-0j -0.000528696-0j -0.000181493-0j -2.91583e-05-0j 2.16826e-07-0j -0.000353185-0j -0.00277862-0j -3.64479e-06-0j 4.11013e-08-0j 0.0048292-0j -5.07853e-05-0j -0.000533491-0j -1.84267e-05-0j 2.18792e-07-0j 1.94744e-05-0j -1.36097e-11-0j 2.4343e-06-0j -2.78337e-05-0j 1.1415e-08-0j 0.000490301-0j -5.12458e-05-0j -0.00322534-0j -1.63052e-06-0j 0.000740606-0j -2.67364e-06-0j -3.03733e-07-0j -1.6453e-06-0j -0.000327464-0j 5.39909e-10-0j -0.000494638-0j 7.11408e-05-0j -8.58401e-08-0j 5.44805e-10-0j 2.02858e-07-0j 2.8424e-11-0j 2.28405e-06-0j -4.75138e-05-0j -7.56312e-10-0j -1.52548e-06-0j 5.05128e-10-0j 
0.00108291-0j 0.691285-0j 1.76706e-05-0j -0.000296945-0j 0.00352833-0j -0.000525425-0j -0.000530189-0j 0.00832451-0j -5.36259e-05-0j 0.0084-0j -0.0484121-0j -5.41122e-05-0j -0.0488511-0j -0.0176087-0j -0.0177684-0j 0.000398769-0j -9.39204e-06-0j -0.000558601-0j -0.00611723-0j 5.25424e-05-0j 0.000144077-0j 0.0335409-0j 0.00856911-0j -0.000624337-0j -1.23751e-06-0j 0.0104913-0j -0.000789974-0j -7.36022e-05-0j 1.47048e-05-0j -0.0469845-0j 0.00161308-0j 0.000874581-0j -0.000247096-0j -0.0146963-0j -3.79922e-05-0j -0.00225963-0j 0.000315056-0j 7.27504e-06-0j -0.000657996-0j -0.00473541-0j 0.000297042-0j -0.000387482-0j 3.9382e-05-0j -0.000109346-0j 2.62547e-05-0j 0.0251398-0j 0.00988992-0j -0.00446465-0j -0.000623945-0j 9.09379e-07-0j 0.00582399-0j 6.06253e-07-0j 2.32061e-06-0j -8.22495e-05-0j 0.00058051-0j 0.00741378-0j -5.4833e-05-0j -0.0525046-0j 3.71302e-05-0j 0.00256582-0j -1.44077e-05-0j 2.47535e-05-0j 0.00131982-0j 0.0237024-0j -4.84352e-05-0j 0.00130311-0j 5.35857e-08-0j 0.000171193-0j -3.22901e-05-0j 0.000123657-0j -0.030919-0j -4.8466e-06-0j -0.0154837-0j -0.000588269-0j 5.9248e-05-0j -0.00535873-0j 2.18792e-06-0j 0.000767378-0j 0.00698987-0j 3.04763e-05-0j -0.00275645-0j 0.00241911-0j -2.85407e-06-0j -0.00911806-0j 2.85539e-06-0j 0.00124436-0j -0.00315566-0j -0.000258258-0j -0.00162323-0j 0.000116586-0j -0.000152083-0j 0.000260728-0j 5.82934e-06-0j -0.00386402-0j -0.000231254-0j -0.000233351-0j -1.21746e-05-0j 0.000323944-0j 3.14858e-05-0j -8.63916e-05-0j -0.000216357-0j 0.0200992-0j 2.87425e-05-0j 0.00342722-0j 0.0034583-0j -0.000483002-0j 7.0396e-07-0j 0.000180429-0j -0.000322001-0j 0.00573908-0j 0.000449378-0j -0.0048009-0j 6.42624e-07-0j -2.79266e-05-0j 2.93352e-06-0j 0.00320644-0j -0.0178272-0j -2.81798e-05-0j 0.00264831-0j -2.54934e-05-0j -1.0799e-05-0j -2.84612e-05-0j -1.47022e-06-0j 0.000963257-0j -0.0179888-0j -2.57246e-05-0j -7.1993e-06-0j 0.000128314-0j -0.000938528-0j 0.000585743-0j 3.912e-05-0j 0.000428402-0j 6.55876e-08-0j -1.34212e-06-0j 0.000127365-0j 0.0249726-0j -2.61276e-05-0j 0.000285601-0j 0.000432287-0j -0.00509032-0j 3.57115e-05-0j 5.92108e-05-0j -0.0166788-0j 8.45385e-06-0j -2.60191e-06-0j 0.000288191-0j -6.36334e-07-0j 2.25536e-05-0j -0.00513648-0j -2.38511e-05-0j 2.15365e-05-0j -2.6255e-06-0j 1.50358e-05-0j -0.00234893-0j -0.000600112-0j -0.000267985-0j 1.3096e-05-0j 2.52438e-05-0j -1.3698e-07-0j -0.000400075-0j -0.000854368-0j -0.00237024-0j 0.000400805-0j 0.0071306-0j 2.84762e-06-0j 3.64479e-06-0j -0.000519529-0j 2.54728e-05-0j -0.000123662-0j -0.000862116-0j 0.000267203-0j 1.89011e-07-0j -0.00476241-0j 1.32899e-06-0j -4.4979e-05-0j 0.00329042-0j -0.00052424-0j -2.4343e-06-0j -0.000112967-0j -3.5362e-05-0j -2.73511e-05-0j 0.00119681-0j -0.000113992-0j -0.00219762-0j -7.4982e-06-0j 2.36177e-05-0j 0.000727764-0j -5.94727e-06-0j -7.5662e-06-0j -0.000799331-0j -3.9475e-07-0j 0.000158246-0j -0.000486061-0j 1.05036e-05-0j -0.00010569-0j -7.01518e-06-0j 
