0.0358059+0.0935574j -0.0117449+0.0879263j -0.00304514-0.0367947j 0.0420929-0.0902021j 0.0134892-0.0442972j -0.0117873-0.023852j 0.00510816+0.00111034j 0.0132226+0.0105526j 0.00707496-0.0374536j -0.0454679+0.0211907j 0.00846881-0.0578779j -0.047399+0.0403718j 0.0156307-0.0231513j 0.0461759-0.0762328j 0.00489388-0.0229972j -0.0400104+0.0377546j 0.0211396+0.0167408j 0.00797042+0.0174691j -0.0138281-0.0213248j -0.00404181+0.0165319j -0.00407396+0.0113957j -0.000900559+0.0108148j 0.00317384-0.0240435j 0.0704143-0.0736228j 0.0179901-0.0575648j 0.00268324-0.0117871j 0.0184675-0.0122897j -0.113959+0.0604738j -0.0548946+0.142402j -0.066644+0.00326917j -0.0453103+0.0282985j -0.0288294+0.0296178j 0.0283833-0.00370713j -0.0133251+0.00206239j -0.000944727+0.0232125j 0.0111717-0.0218071j -0.0172132+0.0209612j -0.00972873+0.0425874j 0.00789875-0.00221439j 0.0114543+0.0261591j -0.0142539+0.0243372j 0.0923912-0.0905223j -0.0378291+0.00427041j -0.0393155+0.040383j 0.00383297+0.0202153j 0.0172614-0.0375917j 0.0507581-0.0700575j 0.0310143-0.000153262j 0.0193409-0.0194075j 0.00367752+0.010938j -0.00203446-0.00507952j 0.0218776-0.0176354j -0.0264825+0.0261444j -0.00713611-0.00639629j -0.0421011+0.0425993j -0.0213819+0.0344905j -0.0184004+0.00760865j -0.0341502+0.0313545j -0.0269129+0.0186404j -0.036116+0.017178j -0.0186157-0.00185986j 0.0113166+0.00201237j -0.0406148+0.010679j -0.00384571-0.00169814j -0.0134081+0.013764j -0.0335689+0.0150619j -0.00637884-0.0384469j -0.0113748+0.0156712j -0.0329753+0.0104267j -0.0362036-0.0235242j -0.0825121-0.00548657j -0.0194378+0.0191644j 0.0481553-0.0355598j 0.00935527-0.0405826j -0.121249+0.0582636j -0.0564081+0.0751945j 0.0148278-0.00527992j -0.0649369+0.0289562j -0.0238822+0.00509417j -0.0732984+0.154169j 0.0654968-0.0137497j 0.0094892-0.0119635j 0.0349978-0.0249242j 0.00376905-0.0323298j -0.030103-0.00103647j -0.0227776+0.0635572j 0.00466276-0.00589074j 0.0161713-0.00671751j 0.0287808-0.0454503j -0.034405-0.0225287j 0.00064959+0.0100329j -0.0311993+0.00795975j 0.0212817+0.00329639j -0.0877813+0.0221949j -0.0184832-0.0133799j -0.0163824-0.00016794j -0.0189813-0.00761956j 0.0412293-0.0123573j -0.017878+0.0154121j 0.0171997-0.0133538j 0.0220483+0.00926586j 0.0447149-0.0518395j -0.0102646+0.00234647j -0.00442759-0.00169605j 0.0288309-0.0189697j -0.0765113+0.0255254j 0.0346571-0.019989j -0.0888332+0.0562779j -0.0484106+0.00696725j -0.0162245+0.0106378j -0.00321006+0.00725509j 0.0396509-0.0286323j 0.0105472+0.00496966j -0.0229439+0.0312537j 0.039869-0.0517392j -0.0156262-0.00633123j 0.037184-0.032837j 0.0187478-0.0356925j -0.0311434+0.00445683j 0.0364671-0.0264476j 0.0244882-0.0269042j -0.01431+0.0239731j 0.0407652-0.0448554j -0.0168295+0.0124763j 0.00217822-6.91064e-05j -0.000467379-0.00070079j -0.00670185+0.00186582j 0.0259489-0.0179386j -0.000523027-0.0023764j 0.00147749-0.00269475j 0.0247988-0.0156677j 0.0142977+0.000817205j 0.00805642-0.00670371j -0.00667185-0.00493272j 0.0155933-0.014736j -0.00600227+0.00997021j 0.0098496-0.00216089j -0.0117847-0.003131j -0.000772478-0.00538441j -0.0129536+0.0158201j 0.00243817-0.00861274j -0.00996626-0.00725536j 0.0301812-0.036505j -0.00684562-0.0147753j 0.000368374-0.0307526j 0.0335552-0.0166226j 0.00442771-0.00551374j -0.00772341+0.00809568j 0.00498938+0.000652117j -0.03278+0.0178458j 0.0559652-0.0399837j -0.0560491+0.0254731j 0.0365083-0.0860855j -0.0765351+0.167844j -0.127837+0.0276509j -0.147075+0.176054j 0.0785096+0.0145157j 
-0.0121611+0.0950185j -0.0179886-0.0957777j 0.0236665-0.0440015j 0.00631618+0.0431642j -0.0173195+0.0683887j 0.0172804-0.0652309j -0.00445614-0.0256928j -0.0272135+0.0482984j 0.0186735-0.00993623j 0.0317093-0.085056j 0.0667173-0.041951j 0.0108294-0.0421547j 0.0252432-0.0595685j 0.0381241-0.0129716j 0.055061-0.0855465j 0.0241651-0.0480258j -0.0152533+0.0332141j 0.0148705+0.0192747j 0.0306189-0.0239535j -0.031169+0.0237572j 0.00629864-0.00738007j -0.00730295+0.0050055j -0.00280475-0.00834645j 0.0408609-0.00107679j 0.0224819-0.0170342j -0.0211541-0.0149258j 0.0423656-0.00659286j 0.0467859-0.0761036j -0.063737+0.00713683j 0.0342455-0.0665988j 0.0405855-0.0317177j 0.0016312-0.0228041j -0.0488265+0.0451568j 0.0266171-0.012703j 0.0386951-0.0197225j -0.0136353+0.0261334j -0.0614381+0.0265787j -0.0329087+0.0257346j -0.00372107-0.017358j -0.0631916+0.0648346j -0.0470119+0.017674j 0.0258652+0.0642372j 0.0157819-0.0233584j -0.0408488+0.0419954j -0.0352268+0.0539058j -0.00199353+0.0518572j 0.0252789+0.0209323j -0.0432222+0.0543592j 0.011635-0.00819245j -0.0317718+0.042042j 0.0016328-0.00927014j -0.00771981+0.0174523j -0.0109135-0.00198791j -0.026202+0.00347363j -0.012329-0.0263376j 1.35912e-05-0.0135783j 0.0528703-0.0483818j -0.00619743-0.00225797j 0.0574335-0.0655226j 0.0113294-0.0116241j 0.00905222-0.0193242j -0.020183+0.0372424j -0.0226795+0.0105903j -0.0202507+0.0039568j -0.002991-0.00913988j 0.00466579+0.00321076j 0.0339659-0.0319738j 0.0121489+0.0289651j 0.000488811-0.0374624j 0.0754293-0.114617j 0.114415-0.098482j -0.0287399+0.0103849j 0.0475703-0.0116051j 0.0935575-0.0503755j -0.00261232-0.0704435j -0.112955+0.0144957j -0.0430305+0.00875367j -0.0426636-0.00781773j 0.0299559-0.0436366j -0.155785+0.0595067j -0.0187453+0.0222261j -0.0010497+0.00658449j 0.00387522+0.00622708j 0.0443276-0.0493049j 0.0322515-0.0166549j -0.0636446+0.0312089j 0.0210526-0.0246929j -0.00218478+0.00303257j 0.0685614-0.041034j 0.0447591-0.0432122j -0.00247067+0.000608976j 0.0311064-0.0103082j -0.0159542-0.0167306j 0.0197768-0.0390683j 0.0213641-0.0268148j 0.00739469-0.00931393j 0.0151349-0.0196101j -0.0226448+0.0284301j 0.0274625-0.0171904j 0.0312026-0.00795914j -0.0333141+0.00145334j 0.0095411-0.00363916j 0.0278209-0.0262054j 0.00107364+0.00501235j 0.00484638+0.0157807j 0.0441874-0.0473322j 0.00577235+0.00597311j 0.0317185-0.0160243j 0.0417892-0.0531887j 0.0108387-0.0119577j -0.00584434-0.00639931j 0.0171581+0.00653652j 0.0235517-0.00344889j -0.0453894+0.0131267j 0.0256819+0.0174965j 0.0320587-0.00777266j -0.011673+0.0123066j 0.00919248+0.0264056j 0.0321254-0.0282099j -0.00559633+0.00128254j 0.0223786-0.00339575j -0.0228469+0.0190055j 0.0098771+0.00308132j -0.0104458-0.0161091j 0.00439406-0.0016746j -0.00737617-0.000163529j 0.00149768-0.00592338j 0.00438596+0.0256807j 0.0084115-0.00343973j -0.00409842+0.00528514j 0.00270246+0.0117001j 5.05623e-05+0.013414j 0.0117085-0.00459711j 0.00393599-0.00200876j 0.00763117-0.0217271j 0.00709967+0.00258717j 0.00676793+0.00117265j 0.0119755-0.016464j -0.00767333+0.00279417j -0.007783+0.000544633j -0.00448265+0.00274168j 0.00967961-0.0513527j -0.0145414+0.028501j -0.000868492-0.00555124j 0.0358982-0.0338209j -0.0195484+0.0196714j 0.00775801+0.00168198j -0.0451803+0.0152847j 0.0145076+0.017794j 0.00875033-0.0241065j -0.0362916+0.0690336j 0.0156-0.0408908j 0.0886117-0.0300086j -0.122217+0.0320372j 0.0825371-0.170194j -0.0753064-0.0125075j -0.150809+0.161389j 
0.0641191+0.0428696j -0.0551017-0.0248873j -0.0368923-0.0472186j 0.01139+0.00861367j 0.0477011-0.0153375j -0.0305438-0.0795344j -0.0527908-0.0458558j 0.0107044+0.0175785j 0.0220647-0.00115405j -0.0302916-0.024419j 0.0502369-0.0467978j -0.00730308+0.00751587j 0.00328993-0.0249543j 0.000134306+0.0366576j 0.0307397-0.0569907j 0.0194048-0.028667j 0.00760287+0.0150559j -0.07185+0.00505745j -0.0189663-0.0251758j -0.0187476+0.0497171j -0.022569+0.0570598j -0.0154623-0.0200013j -0.0123518-0.0595597j -0.0338292+0.0196765j 0.0355173-0.0944813j -0.0186369-0.00273668j 0.0176104-0.0264194j -0.0252111+0.0168229j -0.0220151-0.00754844j -0.0446522-0.0895344j 0.0207391+0.00327199j -0.00911783-0.00823508j -0.0071899+0.0207903j 0.0221544+0.00339197j -0.00227492+0.00460562j -0.0129946-0.00178974j -0.0569872+0.0151706j 0.0040683+0.0251231j 0.0014508-0.00151697j -0.0193267-0.00375484j 0.00903676-0.0231539j 0.0218237+0.0238687j -0.0143405+0.00239305j 0.0311285-0.00986396j 0.00886322-0.0212968j -0.0187211+0.0173901j -0.00143289+0.00667367j 0.0154702-0.0161736j -0.00991689+0.0310641j -0.0098524+0.0234085j 0.00731325-0.00538723j 0.00678312-0.0221229j -0.00740421+0.000272859j -0.00582881+0.00868839j 0.0145259-0.000579297j -0.00751631+0.00741073j 0.00289689-0.0312595j 0.00514269+0.0217081j 0.0242366-0.0189409j 0.0431995-0.00010302j 0.00485965-0.00158063j -0.00183951+0.00644636j 0.0110043+0.0368278j 0.0233705+0.000762364j 0.00696875+0.015349j -0.00585666+0.00968609j -0.0144291-0.0203664j -0.0382165+0.0166259j 0.0268695-0.0376149j 0.0493572-0.0430746j 0.0143783-0.0278509j 0.0207658+0.0175091j -0.01027+0.00821349j -0.0136914-0.000850277j 0.0128567-0.0449934j 0.00642978-0.0137532j -0.00629625-0.0138089j 0.0417737-0.0416452j 0.00786712-0.0197289j 0.016871-0.0343651j 0.00154976+0.0154411j 0.00744411-0.00264309j 0.00416603+0.0182424j -0.0048769-0.00769945j -0.0194988+0.00186193j 0.00755611+0.0133394j -0.00350577-0.00800594j 0.00346099-0.00354984j 0.00318733-0.0136677j -0.00319389-0.0120901j -0.00141918-0.00946579j 0.0182825+0.0260784j -0.00870444-0.0103018j -0.0252165+0.00352502j -0.00134966+0.00952671j -0.00643396+0.0134273j -0.00641344-0.00964148j -0.000143161+0.00614942j 0.00186677+0.00486263j -0.00366462+0.00880993j -0.00877203-0.0276589j 0.0109128-0.0299688j 0.0172704-0.00623106j -0.013507+0.00939598j -0.00402409+0.0315417j 0.0101275-0.00505774j 0.0053385+0.0203549j 0.0306454+0.0288953j 0.00414238+0.00247562j -0.000238343+0.00128369j 0.000197026-0.00084403j 0.00390796+0.0223904j -0.0037914-0.00529176j 0.0150659+0.00943518j -0.019251+0.0135321j -0.0113443-0.00899731j 0.0125593+0.00884132j -0.00430939+0.0175044j -0.00302387+0.0105731j -0.0104103+0.00551694j 0.0059139+0.00870803j -0.00143296-0.0101359j -0.00278-0.00696437j -0.0106322-0.00495029j 0.00533899-0.00636064j -0.00386294-0.0064884j 0.00161997-0.00825162j -0.0171201+0.0136681j 0.00662078+0.0140837j -0.000397907-0.00688024j -0.0006052-0.00625647j -0.0108376+0.00702946j -0.011803+0.0104655j -0.00810042-0.00704772j 0.0261176-0.0189097j -0.00938722+0.012971j -0.00127049-0.011414j 0.00572367-0.0170794j 0.0204063-0.0313714j 0.0292781-0.00454458j 0.0161795-0.0102714j 0.0129892-0.0312455j 0.00785408-0.0206945j 0.000461901+0.00756238j 0.0161738-0.00621995j -0.0234125+0.0202055j -0.00117819+0.00106319j 0.0240961+0.0299878j -0.00806014-0.00125203j -0.00694009-0.0487181j 0.00768292+0.0395062j -0.00820548-0.0423139j 0.0100454+0.012021j -0.00514657+0.0147944j 0.0239078+0.0201894j 0.000485579-0.0689375j 0.0466441+0.0500047j 
0.0680203+0.00741779j 0.0362528+0.018821j -0.0521887+0.0204069j 0.0159085-0.0361097j -0.00472557-0.0443079j -0.04779-0.00605964j 0.0608056+0.0268844j 0.0495306-0.0776067j 0.00983842-0.0829923j 0.010864+0.0804043j -0.020411-0.0513425j -0.0170711+0.00791258j -0.00230245-0.0175312j -0.0120985-0.0522725j -0.000790887+0.0345831j 0.0355716+0.0343315j 0.0341006+0.0344744j 0.0354639-0.0719955j 0.000383148-0.0537233j -0.00775275-0.023098j 0.0509147-0.0484341j 0.0250528-0.00843758j 0.085372-0.0271871j 0.0121225-0.0038458j 0.0768291-0.076609j -0.0451439-0.00302119j -0.0129675-0.0730756j -0.0274845+0.0323961j 0.0193688+0.100352j -0.0295569-0.000765525j -0.026442+0.0149124j 0.00262697+0.0356267j -0.0173379+0.0384675j 0.00935377-0.0123749j -0.0116598+0.0140763j 0.0221561-0.0168705j 0.00375507-0.0315389j 0.011185+0.00898074j 0.010404+0.0169377j 0.0170627-0.00694427j -0.0147147-0.0121355j 0.00476716+0.0155965j 0.0140032-0.0326896j 0.0336175-0.00527154j 0.0065732+0.0343746j -0.0091103-0.0108802j 0.00250098+0.0115128j -0.00998018+0.0283153j -0.0160502-0.00594527j -0.0113938-0.00195486j 0.00865431+0.0154433j 0.00447245-0.00629778j -0.00395384+0.00526359j -0.00136845-0.0100512j -0.0191282+0.0133502j -0.00250864+0.0150764j 0.0529021-0.0017582j -0.00356697-0.00320836j 0.0398317+0.00124461j 0.0135241+0.00891714j 0.0155315-0.0071389j 0.00167477+0.0154545j -0.0117035-0.0147775j -0.0224814+0.00704028j -0.0253346-0.00149542j -0.018852-0.0137192j 0.0158512-0.043806j 0.0351931-0.0223162j 0.00029922+0.0408413j 0.0167452+0.0119709j 0.0497392-0.0341502j -0.0177472+0.00481512j -0.00099097+0.00211685j 0.0173284-0.0217011j 0.0346589-0.0142621j 0.00936144+0.0350547j -0.0391601+0.0334216j 0.0199917-0.00984557j -0.00621914+0.0116984j -0.036828+0.0426806j 0.00901283+0.0120893j 0.0157824+0.00495218j -0.0103694+0.00933864j 0.00377157-0.0225269j 0.0154463-0.0335373j 0.00401623+0.0230662j 0.00353831+0.00276534j -0.00440131+0.0109081j 0.0253901+0.000790088j 0.0134039-0.0168089j 0.00244534-0.000721127j -0.015004+0.000896816j 0.0219729-0.00035019j -0.0144818-0.0268207j -0.00973684-0.00827205j -0.0125738-0.00793971j 0.0117285-0.00438424j -0.00126791+0.000661238j -0.00666362+0.00503339j -0.00767078+0.00516368j 0.00932649+0.0145787j 0.0111605-0.00348727j 0.010506+0.010713j -0.0263941+0.000425469j 0.000273652-0.00215013j -0.0048861-0.0261805j -0.0114652+0.00103012j -0.02387-0.000614626j 0.0137076-0.0148638j 0.0101156+0.00231576j -0.00388378-0.00123816j -0.0156718-0.0158011j -0.0119096+0.0169954j -0.00831271-0.0156625j -0.00759459-0.0153917j 0.0130088-0.00911862j -0.0186734-0.00867488j -0.0142206-0.0131543j 0.000878231+0.00202163j 0.00338725-0.0144445j -0.000444582+0.00187701j -0.001293+0.000639956j 0.00593418-0.0166946j -0.0120279-0.0255559j 0.0145098+0.0127927j -0.00313384-0.00513539j -0.00741798+0.00179606j 0.0171908-0.0132103j -0.00511246+0.0184242j -0.00185716-0.0170192j 0.000303777-0.0182674j 0.00499797+0.00337056j -0.0210463-0.0127228j 0.0167987+0.00595862j 0.00172049+0.00293537j 0.0029626-0.0111682j -0.0156866+0.0181068j 0.00563443-0.00896494j 0.00837743-0.01588j 0.00671133+0.00252782j 0.0196213-0.0163763j -0.00504196-0.014596j -0.00266262+0.00192803j -0.0209342+0.00765106j -0.00247024+0.00464962j -0.00253456-0.0299053j 0.000960179-0.00632442j 0.00181928+0.0370149j 0.0127716+0.0219846j 0.0200024+0.00942547j 0.0521243-0.037652j -0.0019493-0.0388879j -0.0140322-0.0279784j -0.0231467+0.0174249j 0.010087-0.00351586j 0.028966+0.0408178j 0.000631605+0.0604392j 
-0.00721353+0.0212789j -0.0256692+0.00025616j 0.0974516-0.00388096j -0.0335604+0.041844j 0.0279566+0.0967667j 0.0922397-0.0456864j -0.146665+0.0831951j -0.0576925+0.0999137j -0.0909303+0.189774j 0.0965848+0.0962066j -0.155479-0.00686621j -0.02245-0.114509j -0.0286857+0.0514464j 0.0227117-0.0248744j 0.00387101-0.049065j -0.0324032+0.0463473j 0.0268978-0.0181176j 0.0350845+0.0167705j -0.0289899+0.192596j 0.092464+0.0889397j -0.0105923+0.00311742j -0.0740882+0.183477j -0.00398256+0.169969j -0.00493858-0.0872995j 0.0381851+0.0759962j -0.00386542+0.0112681j 0.0264041+0.0524748j -0.00227809-0.0634017j 0.0131999+0.00614432j 0.0253682+0.0177014j -0.0164801+0.0246524j -0.0153643+0.0122709j -0.00320277+0.0231616j -0.0174199+0.00134475j 0.0183933+0.00259354j -0.019624+0.00386907j -0.0442717-0.00223774j -0.00567557-0.00746852j 0.00205208-0.00520212j 0.00176653-0.0158487j -0.00704853+0.0234135j 0.0284012+0.000618569j -0.0236108+0.006515j -0.00223534+0.00347822j 0.0335616-0.0347577j 0.00892591-0.0344817j 0.00653319-0.00754268j -0.000828465+0.000823813j 0.000817133-0.000356311j -0.0197244+0.00658106j 0.00977376+0.00661617j 0.0151001-0.019682j -0.0189685-0.0186707j 0.00977495-0.00897556j -0.0104773+0.027564j -0.00553351+0.0234715j 0.0111595+0.00997024j -0.00593803-0.00334754j 0.0100515+0.0332295j -0.00926167+0.0206578j -0.0181512+0.00368961j 0.00600435-0.00257816j -0.015378-0.00454052j 0.0129686-0.00454963j -0.0308756+0.0113456j -0.0261075-0.00294109j -0.0302722+0.0343085j -0.00132161-0.0172153j -0.00506642+0.0283199j 0.024108-0.00201344j -0.00404555+0.00481268j -0.00588483-0.00561354j 0.0154255-0.00561593j -0.017314+0.00380498j 0.0151422-0.0157785j -0.0307044+0.0148043j 0.0195194-0.0166719j -0.0247755+0.0526164j -0.00467032+0.00314876j 0.00123945+0.0370795j 0.00596752+0.00255186j -0.00542015+0.00636334j -0.00376787-0.000973945j -0.00298858-0.013362j 0.00429568-0.00704219j -0.00650086+0.00477278j -0.00352179+0.00287139j 0.0136823+0.00662257j 0.017589-0.0104232j -0.0222816+0.00977106j 0.0100697-0.00580027j 0.0082812+0.000146052j -0.0088393+0.0134683j -0.0344025+0.021733j -0.00886081+0.00174686j -0.0138138+0.0184896j 0.0138398+0.0100732j -0.00263537+0.00412413j 0.0156836+0.00468348j -0.00599072-0.000816815j 0.0100829+0.0155463j 0.0188899-0.00239273j 0.00514102+0.00623632j 0.0138011-0.00281399j 0.00381595+0.00037681j -0.00501938+0.00130208j 0.0111737-0.0115068j 0.00918466-0.0103715j -0.0164008+0.000734713j -0.00998716+0.00744046j -0.00399859-0.00861207j 0.000954761-0.0117095j -0.00315129+0.0194525j -0.0125498+0.0102033j 0.00803954-0.0242175j 0.010216-0.00467359j 0.0110899-0.012103j -0.0114966+0.00863857j 0.00374476-0.0110515j -0.000743093-0.0161569j -0.000696258-0.0179296j 0.00377197-0.00366036j -0.000478171-0.00163842j -0.0156065-0.00763662j 0.000814291+0.00680813j 0.00394078+0.00155772j 0.0071764-0.00178585j -0.000464497-0.00367837j 0.00654727+0.00239627j 0.0112586-0.00931813j -0.0078864+0.00881022j 0.00870227+0.000384274j -0.000185116-0.00623275j 0.00278437+0.00640937j 0.00520222+0.0049716j -0.00707135-0.00953147j 0.00334574+0.0106094j 0.00454757+0.00468728j -0.00344295+0.00414837j 0.00406818-0.0134216j 0.0174832+0.0210933j -0.00843597+0.0117585j 0.00112108-0.00134816j -0.00111783-0.00682101j 0.00271052+0.00718165j -0.0020668-0.0166722j 0.00247982+0.011371j 0.00313647+0.0122433j 0.0134742+0.00369077j 0.0113668-0.0226448j 0.000430232+0.0108679j 0.00101319+0.0139444j -0.0185047+0.00587546j -0.0237786+0.0325059j -0.0209506+0.0223615j -0.0160533+0.0328333j 0.0106569-0.0075775j 
-0.0226082-0.0573026j -0.0152427+0.0214048j -0.0869913-0.0581344j 0.0814937-0.000526931j 0.109628-0.00305525j -9.80564e-05-0.0168358j -0.0411184+0.0698357j 0.119603+0.0641117j 0.128972-0.0517884j 0.149103+0.309063j -0.0433773-0.25907j -0.053904-0.0145308j 0.070953-0.0499636j 0.0333582-0.0415458j -0.00550161-0.00491973j -0.0174374-0.000198902j 0.0189846-0.06005j 0.0538232-0.089896j 0.0587653+0.0615857j 0.0522889+0.020095j 0.0326078-0.191006j 0.0466821+0.0279272j 0.0991585-0.00440341j -0.0564979+0.0916391j 0.0575344-0.0125343j 0.011556+0.0332933j 0.0438988-0.0691104j -0.0717203+0.0474265j -0.0411256+0.0222805j 0.022528+0.0333376j 0.00100514-0.000927591j 0.00920803+0.00787408j -0.0111165-0.0254364j 0.00516538-0.00468942j -0.00280547-0.0232102j 0.00871505+0.00298181j 0.0103775+0.0291508j 0.00815865-0.00559865j 0.000645037+0.0019775j -0.00665657+0.00191731j 0.027454-0.0134639j -0.0103575-0.00257029j 0.0121913-0.0135013j -0.0130103-0.00339601j -0.0163059+0.00940419j -0.0131715+0.00995921j 0.00290963+0.0262738j -0.0200705+0.00676987j -3.35044e-05-0.019436j 0.000326934-0.0330397j -0.0159018+0.0198168j -0.00252242-0.00694165j -0.00619542+0.00820902j -0.00333467-0.00724763j 0.0245137+0.00528557j -0.00976521+0.0109155j -0.010492+0.0208739j -0.00457047-0.0105986j 0.0109525-0.0301071j -0.0288863-0.00133658j 0.012158+0.0055786j -0.0175205+0.00999848j -0.00487552+0.00258008j -0.0222142+0.0215127j 0.0118896+0.010713j -0.0165478+0.0152706j 0.02873-0.015054j 0.00526+0.00198975j -0.0135141+0.0191089j -0.0174379+0.0365077j -0.0115957+0.0172917j -0.0155597+0.00107262j -0.00834834+0.00746665j 0.0166988-0.000684227j -0.0139984+0.0382454j 0.0209203+0.0253344j -0.027063-0.0018451j 0.0345219-0.0116627j -0.00616376+0.0149395j 0.0110124-0.0427803j -0.00902942-0.00498303j 0.00611438+0.00520146j -0.00973138-0.00280616j 0.00314707+0.0162851j 0.00531878-0.0127037j -0.00449078-0.00553064j -0.00568441+0.016724j -0.00295641-0.0052274j -0.00363689+0.0121185j -0.00468817+0.0167267j -0.00977188-0.00443913j 0.00231291+0.00471118j 0.0124806-0.000674064j 0.0298096+0.00111833j -0.00162729+0.000618387j 0.00116193+0.00450955j 0.0125145+0.0146031j -0.0153023-0.00475201j 0.00347132-0.00384171j -0.000827575-0.00711282j 0.0132346+0.0194554j -0.00601875+0.0164591j -0.00400869-0.0241577j -0.00584804-0.00228937j -0.0183145+0.00433016j 0.00156254-0.00132859j -0.00182159-0.0116672j -0.00518024-0.0313069j 0.00120325-0.00441141j 0.00279854-0.00745216j 0.00123133+0.0104477j -0.00421333-0.0225392j 0.0088717-0.0109044j 0.00448391+0.00275274j -0.00651524+0.00735844j 0.00922828-0.0148379j -0.0123372-0.0146933j 0.00292993+0.00621051j -0.0182644+0.0185468j 0.0013926+0.020388j -0.0067394+0.00284083j 0.00490664-0.000173819j 0.00287888-0.011697j 0.0081554-0.00619706j 0.00540257+0.000925773j 0.0052781+0.00813414j -0.00217374+0.00615916j 0.0081001-0.00732793j 0.00225765-0.00334803j -0.000864115-0.000623325j 0.00539405-0.0023686j -0.00364475-0.0161803j -0.00190675-0.0175175j -0.0179311+0.000190794j 0.0127693-0.011383j 0.00244842+0.00632025j 0.00589-0.0115803j -0.0116416+0.00818048j 0.0113978+0.0183817j -0.0156646-0.00154597j 0.0166071-0.00906139j -0.00895713+0.0141584j 0.00263293+0.00875957j 0.00164224+0.00378056j -0.00618218-0.000769403j 0.00609793+0.00279295j 0.00642582+0.000806203j -0.00936739+0.00305491j 0.00382707-0.0115362j -0.00473945+0.0406139j 0.00343007-0.0166908j 0.0222898-0.0126416j 0.00320275-0.00893461j 0.0153238-0.0265542j 4.83028e-05+0.0121939j 0.0225248+0.00247467j -0.0251582-0.0313212j 
