-0.0045329-0.00746667j 0.0204716+0.0267031j 0.0533371+0.067673j -0.034087+0.0471617j -0.00670856+0.0702948j 0.0696708-0.0305513j 0.0310796-0.0789394j -0.0164654+0.00799713j -0.0231246-0.029975j -0.00553267+0.00430702j -0.000761664+0.010751j -0.0184906-0.000282362j -0.011927+0.00318461j 0.00466387-0.00127074j -0.0110838-0.0100607j -0.012047-0.0156114j 0.00349484-0.00319827j -0.011771+0.0224418j -0.00168749-0.0260121j -0.0356253-0.00315585j 0.00848311+0.0163256j 0.0219435-0.0162696j 0.00829492-0.00779186j -0.030684-0.0117673j -0.00135155+0.000477384j 0.00292687-0.0260537j -0.0152808+0.0110874j -0.00888173-0.005368j 0.000690406+0.0108053j -0.00227744+0.00948767j -0.000904187+0.0126319j 0.00253707+0.0160583j 0.000204462-0.0065861j 0.00403268+0.00119088j 0.0106778-0.00727378j -0.00287836+0.00690218j 0.00302879-0.00205606j -0.00100181+0.00572116j 0.00415935-0.00189998j 0.00237393+0.00651487j -0.00906021-0.00281484j 0.00850142-0.00441438j 0.00380241-0.00306143j 0.00025837-0.00277094j 0.00302453+0.00317613j -0.00189408-0.0106222j -0.00470824+0.000370327j 0.0124003+0.00167127j -0.00334532+0.00165633j -0.00671045+0.0189119j -0.0145195-0.0105537j -0.00406521+0.0203018j -0.00701546-0.00594859j -0.00576652-0.0107383j -0.0155465+0.0112259j -0.00948885+0.0101736j -0.0168868-0.000551132j 0.00550892-0.00424452j -0.00781634+0.00043675j -0.00927925-0.00143517j 0.00535494+0.00673642j -0.00343185-0.00197862j -0.0125973+0.00230212j -6.40988e-06-0.00249752j -0.000810568+0.00432595j 0.00846937-0.00357793j -0.00380778-0.000786763j -0.00681355+0.00362238j -0.00351747+0.00488736j -0.00899027-0.00475127j -0.020753-0.00851158j -0.00918116-0.00413685j -0.00798329+0.000273718j -0.00172306-0.00540745j 0.00438175-0.00574704j -0.00450328-0.00674363j -0.0140911+0.00486417j 0.00584354-0.00138331j -0.0022639+0.00230666j 0.00235965+0.00261343j -0.00300024+0.00612244j -0.00402049+0.00128388j -0.00299297-0.00530659j -0.00120723-0.0012538j 0.000351042-0.00140063j 0.00435826+0.0016582j 0.00129287+0.00112085j 0.000492805+0.000285885j 0.00421208+0.000269215j 0.000608901+0.000472739j -0.00167245+0.00224643j -0.000580531-0.000903415j 0.00550986-0.00637616j 0.0023134-0.000349898j -0.00543483-0.00511755j 0.00423433-0.00414258j 0.00978661+0.000109207j 0.0037631-0.00283105j 0.00176947-0.00221375j 0.00520606+0.003604j -0.00764477+0.0029238j 0.00978775+0.00111353j 0.00401458-0.00662793j -0.00532679+0.00512945j 0.00707966-0.00376191j 0.00347479+0.00354425j -0.0068465-0.00687204j 0.0029384-0.00243834j -0.00154292-0.00659703j -0.01329-0.00146041j -0.00236201-0.000731007j 0.00239829-0.00988049j -0.0197841-0.00805515j -0.00876276+0.0157006j 
-0.126703+0.0184723j -0.0238723-0.00550335j 0.0831247-0.0251042j -0.0569777-0.0140399j 0.00377679-0.0203282j 0.111671-0.00226346j 0.0756923+0.00441347j -0.213734+0.030265j -0.0336549-0.000136593j 0.0448145+0.00316878j -0.029897-0.00165876j -0.0733119-0.00592332j -0.0853399-0.00976401j 0.0636028-0.00851746j -0.0905294-0.012106j 0.021265+0.00730926j 0.0105895-0.00671634j 0.0297297+0.0231043j -0.0226795-6.30028e-05j -0.0499633-0.0244266j -0.00832064+0.00414971j 0.0218451+0.0117975j 0.028626+0.00810216j 0.0300524-0.0146569j 0.0158089+0.009378j 0.00336672-0.0358833j -0.0288433-0.00415174j -0.0114948-0.00750523j -0.0288391-0.0198693j -0.0456816-0.0279904j 0.0167563+0.011827j 0.0252911+0.0117512j 0.00467693-0.0114064j 0.000843879-0.00463844j 0.0284352-0.021749j -0.0104815-0.00470899j 0.0093042+0.00400224j -0.00914766+0.00401736j -0.00754773-0.00391975j 0.0120803+0.0205714j -0.0329867-0.00994342j 0.0136422-0.00412033j -0.0153245+0.0131739j -0.00910722+0.0260374j 0.00588246+0.0144436j -0.0175851-0.00517673j -0.0331778-0.0142085j 0.0571449+0.0222885j -0.0193019+0.0441404j -0.0199639+0.0169191j -0.0686175-0.0254986j -0.0140871-0.00283805j -0.0505809-0.0276323j -0.0164817-0.0156689j 0.00469311+0.00831614j -0.0238196-0.00883922j -0.0141074-0.00645634j -0.00264076+0.00281696j -0.0194937+0.00940562j -0.0109213-0.0159191j -0.00253203+0.0322093j -0.0153816+0.00538064j 0.00665183+0.00204948j -0.0113117+0.0116442j 0.0114676+0.0167791j 0.00966887-0.0117531j -0.0148881-0.0158768j -0.0283431-0.0160619j 0.0029269+0.0284431j 0.00932531-0.0102906j -0.00923843-0.0207121j 0.00138678-0.00112894j -0.0125771+0.00523975j 0.0188025-0.0137962j 0.00351044-0.0011041j -0.00450629-0.00214276j -0.0159031+0.00680449j 0.0148076+0.0108195j 0.00386958-0.00517705j -0.0212707+0.00430507j 0.017834+0.020783j -0.00505451+0.00726244j 0.01032-0.0103947j -0.00801504-0.0025375j 0.00112448+0.000425434j 0.00831839+0.0115616j 0.00132832-0.00169879j 0.0107798-0.00588427j 0.00644234+0.00409704j -0.00834005+0.00358186j -0.00303458+0.00140446j -0.00376443-0.00466932j 0.0144948-0.00956129j 0.00433701-0.00816446j -0.01025-0.00605904j 0.0191321+0.0059671j 0.0142354-0.00109277j 0.00132305+0.00097463j -0.000398232-0.0123902j 0.00141575+0.0135576j -0.0280079+0.000596222j 0.0348994+0.025057j 0.0171417-0.0109876j -0.0232858+0.0108176j 0.0265065-0.0190987j 0.00506139+0.00958938j -0.00826356-0.0184516j 0.014332+0.000133894j 0.0125303-0.029481j -0.0276349-0.00522242j 0.00741981-0.00261422j 0.0210271-0.0154709j -0.0597459-0.0437337j -0.0521252+0.046892j 
-0.0455639+0.0228435j 0.0558214-0.00722602j -0.05751-0.0203115j -0.0075037+0.0199671j -0.0335582-0.00391671j -0.026021-0.0423122j -0.167341+0.00212538j -0.000367284+0.0649994j -0.0379695+0.00159953j -0.0611514+0.0138881j -0.0593622+0.00113196j -0.0561294+0.00481169j -0.0722478-0.0103063j 0.0880939-0.000916012j 0.0171463-0.0196068j 0.062178-0.0111618j 0.0293563+0.0203374j 0.0347187-0.00862129j 0.0336137+0.0146832j 0.019145+0.0150436j 0.00910475-0.0150781j 0.0046975+0.00746968j -0.00267988+0.00625927j -0.00271065-0.00682937j 0.0179477-0.0172158j 0.0183218+0.00695361j 0.0120632+0.000990443j 0.0347668-0.00812813j 0.0357077+6.01818e-05j -0.00537072-0.00760558j -0.0350437-0.0173483j -0.00972678+0.00741835j 0.0269196+0.023039j 0.00895476-0.00755279j 0.0281413+0.0160209j 0.017831-0.0107007j -0.00684346-0.0280407j -0.0163588-0.00922183j -0.00321605+0.0136018j -0.0347664+0.0142862j 0.00431968+0.00698532j 0.00791157+0.0079161j -0.0251908-0.0100928j -0.0143885-0.020827j -0.000364681+0.0177295j 0.00139471-0.0276526j -0.0214967-0.0348816j 0.0126869+0.0312164j -0.0764598-0.00764072j -0.0302371-0.00789885j 0.00308434-0.0347108j -0.011542-0.0305832j -0.0118505-0.0258634j 0.00501508-0.00784303j 0.0162885-0.000143926j -0.00610501-0.00370396j -0.0111188+0.01017j -0.0127569-0.00807176j -0.0289279+0.00309488j 0.0141033+0.00971937j -0.0541975-0.025258j -0.00319174+0.00934205j 0.00363585-0.0244588j -0.0066573-0.00623319j -0.0184416+0.00337745j -0.000570462+0.00511776j 0.0204009+0.00126776j -0.0130151-0.000860364j 0.000532043-0.00983834j -0.0102433+0.00739223j 0.00815974-0.00978245j -0.00855192+0.00781621j 0.0018568-0.00626153j 0.0186502+0.0185746j 0.027156-0.00221514j 0.00110814-0.00300092j -0.00565736-0.00182044j -0.00995367+0.00566517j -0.00321055-0.00537701j -0.0103066+8.40609e-06j -0.0101933+0.00947514j -0.0173583+0.0104428j 0.0166812-0.00500289j 0.0103048-0.00418646j 0.00211945-0.00330807j -0.0096089+0.00464179j -0.0088542-0.000480087j 0.00458439+0.000893764j -0.0011443+0.00811542j -0.00455218-0.000596768j -0.00354338-0.00175483j 0.000993898-0.00874467j 0.0141013+0.00774377j -0.000260918+0.000406647j 0.00423365-0.00833688j -0.00475927+0.0142274j 0.0129547+0.00561015j -0.00957381-0.0109145j 0.0150145-0.00286751j -0.0170517-0.00198756j 0.0185793-0.0307647j 0.00372097+0.026952j 0.0092947+0.0145983j -0.0195656+0.00133626j 0.026379-0.000649103j -0.0153675+0.00568097j 0.023374-0.00802418j 0.00441692+0.0106664j 0.0295993+0.004894j 0.0128206-0.0228523j 0.0095321+0.0190507j 0.0169438+0.0188045j 0.0314585-0.0569208j -0.0686618-0.0235882j 
0.00866235+0.00258858j -0.00159493-0.00404878j -0.00329006-0.0384427j 0.00504981-0.0529864j 0.00334487+0.0735474j -0.0119731+0.0118637j 0.00202794-0.0158543j 0.0115879+0.0192284j -0.00173873+0.00117556j -0.015617+0.00640228j -0.0024041-0.00636475j 0.00253906-0.0128052j -0.00929578+0.00492732j -0.00307823+0.000730504j 0.00483414-0.0041217j -0.00661521-0.000523508j -0.00062158+0.00478944j -0.00526593-0.00298802j -0.0360692+0.00871185j -0.012931+0.0046787j -0.0677695+0.00482748j 0.0517797-0.00218004j -0.0598825+0.0020271j 0.00405814+0.00288486j 0.00972092-0.000494835j -0.0103761+0.000694702j 0.0178484+0.00839232j 0.00406919+0.00352355j 0.0171483+0.0123575j 0.0107477+0.00743274j -0.00878773-0.00928113j -0.00852511-0.0145841j 0.0110805-0.0157618j 0.00137591-0.000132236j -0.000251015+0.0018848j -0.0124438-0.00290804j 0.0049671+0.00940325j 0.0401013+0.000340106j -0.0124878-0.00717097j -0.0101708+0.0275086j -0.00617848-0.0186933j 0.0105454+0.00872436j 0.00695642-0.00141989j 0.0109034+0.00631243j 0.000735674-0.00707981j 0.0030498+0.00458245j -0.00431851-0.003578j 0.00648144-0.000182561j -0.00236274-0.00171799j -0.00228335+0.00340876j 0.00430851+0.00488029j 0.00295798-0.00327617j 0.00488259-0.00451581j 0.00199416-0.00572538j 0.00294084-0.00304485j 0.00849829+0.00841882j 0.00105307+0.00203579j 0.00212205+0.0146317j 0.00381409+0.0131477j -0.00747564-0.0162934j -0.00410511-0.0152978j -0.00175566+0.000250843j 7.09514e-05+0.00219426j -0.00213521-0.0098102j -0.00397144+0.00262799j -0.00485112-0.00215149j -0.000118611-0.00629256j 0.00121884-0.0101486j 0.00121308-0.0145561j -0.00171518-0.00939966j 0.00152846+0.0156936j 0.000312202-0.0142461j 0.000282145-0.00449117j 0.00259561-0.00430021j 0.000317193+0.000989281j -0.00213275-0.00400438j -0.00399155+0.00469258j 0.00338493-0.00150624j -0.00132255+0.00177286j -0.0144019+0.00367729j -0.0083129+0.00833783j 0.00036658+0.00466655j -0.00636689+0.000558372j -0.0115423+0.00137128j 0.0204383-0.00226934j 0.000509916-0.00587448j -0.00302552+0.000659834j 0.00201083+0.000723994j 0.0056074+0.000294527j 0.00665212+0.00191505j -0.0187269-0.00415949j 0.013362+0.000919722j -0.00450556-0.00588422j -0.0116563+0.000646837j -0.00227105-0.0052392j -0.00461101+0.00194465j 0.00441967-0.000465575j 0.000498907-0.00195321j 0.00847886+0.00223157j 0.00253465-0.00610537j -0.00350017-0.00188873j -0.000832079-0.000582465j -0.00681089-0.00276085j 0.00107488-0.00123264j 0.00471841+0.00165378j 0.00082092-0.000595983j -0.00196448+0.0007892j -0.00330596-0.00307775j 0.00405694+0.00103576j -0.0016456+0.00271683j 0.00291294+0.00269488j -0.00687528+0.00139889j 0.00354543-0.000522816j -7.9884e-05-0.0025557j 
0.0626889+0.0227712j -0.0468275+0.00635344j 0.0538384-0.0143369j 0.0069853+0.0223799j 0.049405-0.0113026j -0.0734352-0.0311946j 0.0967562-0.00524034j 0.0314958+0.0428794j 0.0021491+0.00459752j -0.0446628+0.00346008j -0.00380212-0.00123445j -0.00488465+0.00305333j -0.0205755-0.000127042j -0.0327791-0.00175577j -0.0118389-0.0171415j -0.0250065+0.00122582j -0.0143618+0.0139896j -0.0219198-0.0170852j -0.0107028-0.00312524j 0.0156958+0.0160445j -0.00444697-0.00334846j -0.0171484-0.00501489j 0.00889756-0.00180795j -0.011396+0.00798474j -0.0110111-0.000474598j 0.0167113+0.00323002j 0.00374704+0.00858289j -0.00172903+0.00027412j -0.0162534+0.0124885j -0.00226472-0.00281385j 0.034589-0.00467681j -0.000419722+0.00484498j -0.00274959-0.0133123j 0.00783843+0.0122576j -0.00101935-0.00583391j 0.00617928+0.00923259j -0.00206513+0.00341389j -0.00861746-0.00523408j -0.00436528-0.012697j 0.0110295-0.0227757j -0.0156754-0.032067j 0.00740863+0.00434784j 0.0108993+0.0163967j -0.0200326+0.0151528j -0.0171323-0.0147379j 0.0171903-0.00508994j 0.0168132+0.0161405j 0.0117232+0.00248669j 0.00776784+0.0113882j 0.017434+0.0207322j 0.0065656-0.00148788j 0.0047139-0.00653911j 0.0223256+0.0212371j 0.000255649+0.0070477j -0.00427067-0.0108918j 0.00667623+0.00244836j 0.000522634-0.00217609j -0.00453783-0.00616733j -0.00371122-0.0071758j -0.00890269-0.0122046j 0.0046167+0.0222847j -0.00207985+0.0107539j 0.00387177+0.0251636j 0.0105651-0.00998686j 0.00180837-0.00194521j 0.00139502-0.00184276j -0.00728348+0.00832781j -0.00696644+0.0046612j 0.00881921-0.00734157j -0.00132381-0.000181315j 0.00160879+0.00281206j -0.0044135+0.00381163j 0.00958522-0.00547728j -0.00102902+0.000910724j 0.00521608+0.006468j 0.00120264-0.00803299j 0.00662162+0.00809333j 0.00408599-0.00659583j 0.00767489+0.000798349j 0.00259598-0.00330482j -0.00727555+0.012226j 0.00160367-0.0034917j -0.000151534-0.000959585j -0.00340759-0.00196185j -0.00653833+0.00298524j -2.79099e-05-2.91214e-06j 0.01042+0.000682515j -0.00343525+0.00340209j -0.000179696-0.00529391j 0.000523125+0.0108127j 0.00324358+0.00309081j -0.00303099-0.00107071j 0.000751334-0.00758476j -0.00470503+0.00399785j 0.00528881-0.00658624j -0.0132872-0.00628758j 0.000570809+0.000623668j -0.0103059+0.000982041j -0.00182055-0.00673853j -0.00532247+0.00409314j 0.001375-0.00145631j 0.00287686+0.000944243j -0.00659643-0.00711015j 0.000810705-6.45373e-05j -0.00304429-0.00224043j 0.00310517-0.000308485j -0.00681776-0.000738109j 0.00291257-0.00297655j -0.00189931-0.00071886j -0.00221076+0.00450425j 0.000330718+0.00383028j -0.0076215+0.00225921j 0.00201264+0.00451964j 0.0050576-0.00468567j 
-0.0693571-0.0136716j 0.0566018-0.0131379j 0.00261768+0.00527509j -0.0170127+0.0146673j 0.0319374+0.001889j -0.110117+0.0224315j -0.0745038-0.00201391j -0.0318189+0.00449841j -0.116828+0.00612262j -0.0767859+0.0144412j -0.0784517-0.0031427j -0.0697037-0.00551263j -0.0988653-0.00664499j 0.119752+0.0099756j 0.0630265-0.0147126j 0.125638-0.00288594j 0.0759621+0.00429773j 0.0284544-0.00686183j 0.0369656+0.0233741j 0.026728+0.012282j -0.0221363-0.0141106j 0.0204254+0.0151857j 0.00432137+0.0132536j 0.00110484+0.00199699j 0.03343+0.00895963j 0.0189368+0.00367228j -0.0068701+0.000316726j 0.0628349-0.00117253j 0.019278+0.0182252j -0.012575-0.012249j -0.0438893-0.0140603j 0.0163773+0.00926178j 0.0108588-0.0012856j 0.0298299+0.00699677j 0.0247843+0.00749255j 0.00152544+0.00578851j -0.0520145-0.00621157j -0.0267427-0.0116145j -0.012613-0.00498276j -0.0371729-0.0163138j -0.0198387-0.0318468j 0.0260893+0.0131452j -0.0338429+0.00071552j -0.0288903-0.018365j -0.0324428-0.00664798j 0.0201725-0.00043108j 0.01688-0.0151416j 0.00278888+0.0547264j -0.109114+0.0061799j -0.050514-0.0233088j -0.0218348-0.0577061j -0.0328655-0.0143993j -0.0464231-0.0496938j 0.0205904+0.0136564j 0.0145816-0.00716453j -0.00453426-0.00413456j -0.00837222+0.00247828j -0.0232892-0.00375409j -0.0458519-0.0213575j 0.00673752-0.00401536j -0.0678822-0.00895444j -0.0129676-0.0120437j 0.00658897+0.0127572j -0.0188302-0.0113407j -0.0164279+0.00415955j 0.00279088+0.00307879j 0.0312512-0.000403006j -0.0324895-0.00694833j -0.00459993-0.0113982j -0.0168005-0.00173141j 0.0051818-0.0128402j -0.00337863+0.00139889j -0.00384775-0.0124723j 0.0119758+0.0116974j 0.0184704+0.00446331j -0.000530718-0.0193721j -0.00353742+0.00430882j -0.0250744+0.00721821j -0.0133657-0.0157069j -0.0162255-0.000592332j -0.00377069+0.00977839j -0.00502046-0.00360529j 0.0164763-0.00302387j -0.00513652+0.00367391j -0.0013485+0.00128316j -0.00808655+0.00478437j -0.0170884-0.00247609j 0.00355584+0.00438081j 0.00595131+0.00831652j 0.0054084+0.00860561j -0.000364393-0.00257989j 0.00901401-0.00101591j 0.024399+0.0164416j -0.00419251+0.0115085j 0.0128798-0.0094453j 0.0162375+0.0189437j 0.0197104+0.0103305j -0.00874127-0.00151658j 0.0155414+0.0111563j -0.0119115+0.00286366j 0.0218975-0.0239218j -0.0111461+0.0353374j 0.0184936+0.0067095j -0.0297556-0.00552756j 0.0467504+0.00201928j -0.0197325-0.00219552j 0.0297142+0.00382638j 0.00498734+0.00681227j 0.0467516+0.0060775j 0.0123047-0.0169365j 0.00432868+0.0318048j 0.0199815+0.0248923j 0.0378884-0.0741547j -0.092902-0.0324573j 
0.0935315-0.017048j 0.0765765-0.0151533j -0.0343951-0.0111395j 0.0514779-0.00299869j 0.0352489-0.00262543j -0.113483-0.0138547j -0.160822+0.0492776j 0.0743846+0.000744902j 0.0372065+0.00814548j -0.0497638-0.00350047j 0.0256328+0.000308709j 0.07458+0.00769866j 0.12202+0.0100067j -0.00896951+0.0113162j 0.198111+0.0244605j 0.00665865-0.0201274j -0.0409808+0.0215737j 0.00525228+0.00814642j 0.028835+0.0309558j 0.0757168+0.00465042j 0.0143067-0.00548441j -0.0212778+0.0121426j -0.0474774+0.00293459j 0.000396755+0.0124948j 0.0161695-0.0358546j -0.00401177+0.00849821j 0.0406946-0.0154009j 0.00938566-0.000488407j 0.0217552+0.0332555j 0.0484777+0.00943038j -0.00485529-0.0096211j -0.0418807-0.0128437j -0.0166008-0.0121659j 0.0188435+0.00631326j -0.00996284+0.0118376j 0.00187925-0.0020206j -0.0150595+0.00739902j 0.00337745-0.0108078j 0.000463144+0.0128339j -0.0348379-0.0329338j 0.030369-0.022202j 0.00185564+0.00960316j -0.0251607-0.0048191j -0.0173798-0.00850297j -0.0137874+0.000754709j 0.050273+0.0188798j 0.0583503-0.00114737j -0.0996959+0.0113531j -0.0166062-0.0630891j 0.0300606-0.036563j 0.129497+0.00673381j 0.0354207-0.00549689j 0.098041+0.0280691j 0.0353993+0.0346201j 0.0219977+0.0118286j 0.0257098-0.00706089j 0.0126846-0.00369185j -0.00477152-0.00267713j 0.0132143-0.00521875j 0.0112513+0.0140903j -0.00547404-0.0156867j 0.0166572-0.000533255j 0.00874444+0.00478253j 0.0218446-0.00465931j -0.0181554+0.0110777j -0.00876066-0.00863951j 0.0485073+0.0238548j 0.0243267-0.0223279j -0.00598383-0.00835066j -0.0223124-0.0116396j 0.0378951-0.00614941j -0.00906594-0.00540258j 0.0186118+0.00122031j -0.0210748+0.00457547j 0.00646644-0.00390226j 0.0119823+0.0198412j 0.0171437+0.00841223j -0.0176297-0.000487212j -0.00724254-0.00680307j 0.03052-0.0097311j -0.0445377-0.0173255j 0.00651488-0.017515j -0.00120712+0.00567886j 0.00948443+0.0021529j 0.00037729-0.00330811j -0.0191358-0.00611996j -0.00420299+0.00422645j -0.0059209+0.00357739j -0.0133903+0.000910307j 0.00647733-0.00960695j 0.00149366-0.00721131j 0.0115892+0.00337438j -0.00498498+0.00851646j -0.00961604+0.0156424j 0.0142316+0.0176774j -0.0339633+0.00759476j -0.0232906+0.0119431j -0.00693418-0.0156114j 0.0190016+0.0149245j -0.0223946-0.00462377j 0.0364193-0.0145114j -0.0578015+0.00592444j -0.0255358+0.020376j 0.0234998-0.021918j -0.0250561+0.0273611j -0.014758-0.0129223j 0.0220855+0.0252306j -0.0143796+0.0104825j 0.005462+0.0333912j 0.0444053-0.0106851j -0.00372847+0.0151659j -0.0143572+0.025262j 0.115825+0.047773j 0.0355608-0.0739938j 
-0.0654601+0.0110678j -0.0299545+0.00314295j 0.100176-0.00771237j -0.0373125+0.00493686j 0.0750521+0.000282263j -0.0302085+0.00408196j -0.0870594-0.0125313j -0.0443285+0.00673432j 0.0520434-0.00612295j 0.0914527-0.00277184j 0.0038166-0.00412514j -0.0259459-0.0014586j 0.00857867-0.0060078j 0.0184269-0.00633349j -0.0478807-0.00302996j -0.0257477+0.0162123j 0.0316633-0.00753054j 0.000426733+0.00155093j 0.00297276-0.00304081j -0.00899345+0.00059835j 0.000779961-0.000886668j 0.0223003+0.00471621j 0.00882982+0.00162692j 0.0262171-0.00564952j -0.015008+0.0101469j 0.0223927+0.00237845j 0.00816307-0.00976789j -0.0268179-0.00936518j -0.00707664-0.00164684j -0.01604-0.0104298j 0.0285288+0.0111781j 0.029225-0.0042427j -0.00183116-0.00839386j 0.000779617+0.0110047j 0.0117996-0.018928j -0.012394-0.00352932j -0.00937396+0.00453304j -0.00764736-0.0218613j 0.0267402+0.0212448j -0.0128185+0.0144329j 0.00306645-0.00249082j 0.00592354-0.0355126j 0.000629284-0.0126728j 0.00450431+0.00141716j 0.0342848+0.0208785j -0.0300636-0.0075749j -0.0107538+0.0177398j 0.0379587+0.00202187j 0.0096928+0.0230522j -0.0279538-0.0118018j -0.0398468+0.00372676j -0.0192873-0.00405257j -0.0136169+0.00560474j -0.0141682-0.0121782j -0.00695982-0.00500347j -0.0166062-0.00244348j 0.000123627+0.00284956j 0.00713762+0.00583411j -0.00259286+0.00514658j -0.0001534-0.0061851j 0.00739002+0.0118179j -0.00353567+0.00232543j 0.00880908+0.000890339j -0.00586288+0.00775589j -0.000938198+0.00559063j 0.00641057+0.00859293j -0.00330737-0.00124678j -0.00748052-0.000757327j -0.00775606+0.000406551j 0.00571088+0.00414932j -0.00659664-0.00670716j 0.00545364+0.00461843j -0.0102934-0.00530056j 0.00986637-0.00523885j -0.00273681+0.00997857j 0.0107814+0.0186921j -0.00504198+0.00763475j 0.0124864+0.00528498j 0.00453717+0.00147793j -0.00917418-0.0103923j 0.0111579-0.00540301j -0.00163328+0.00407964j 0.00479511-0.0174655j -0.000644968-0.00264973j -0.000180394-0.0119283j 0.00215874+0.00508191j -0.00277965-0.00478058j 0.00409717+0.00740922j 0.00242193-0.00283241j -0.0019257+0.00804002j -0.000756213-0.00927534j 0.000863604-0.0112289j 0.00532985-0.00730072j -0.00693312+0.00946274j -0.0103829+0.000438669j 0.0144013+0.00455419j 0.00163838-0.0129137j 0.00225263+0.0167795j 0.000359397+0.00627552j 0.00115844+0.00636654j -0.0185427+0.0184864j 0.0164216+0.00725958j 0.0117407+0.0184291j 0.00153817+0.0466101j -0.00150321-0.0160871j -0.00105713+0.0088949j -0.0120164+0.00614572j 0.00763875+0.0199956j -0.00165638+0.00622563j 0.00188363-0.0367812j 0.00723521-0.0124141j 0.0181594-0.0172908j -0.0366216-0.0127588j -0.0105112+0.0231972j 
0.0215122-0.00406092j -0.0188343+0.00153362j -0.0163514+0.0061124j -0.0823712+0.00936556j -0.101677+0.000261771j -0.0434171+0.00148869j -0.0237733+0.00463287j 0.0239092-0.00411569j 0.00188152-5.10226e-06j -0.00819252-0.000625527j 0.00279987-0.00120949j -0.00646163-0.00212709j 0.0229775+0.00685803j 0.00132097+0.00372493j 0.0431208+0.00395352j 0.000593874-0.00239846j -0.0136011+0.00244406j -0.0162678+0.00118859j -0.00673326+0.00590889j -0.00941233+0.00173109j -0.00649379-0.00300496j -0.00225931+2.60311e-05j -0.000302207-3.43928e-05j -0.0144303+0.00828104j -0.00281638-0.00343573j 0.00177189+0.00439543j -0.0174934+0.000803947j 0.00244601+0.00931945j -0.00535033+0.00349405j -0.0148307-0.000566135j -0.0068235+0.00175538j 0.00899403-0.000716692j 0.0045908-0.0257629j -0.0085793-0.0131025j -0.00775542+0.00837295j 0.0119331+0.0240829j -0.00508803+0.00189491j -0.00056432-0.0339404j -0.00228723-0.00250908j -0.0235381+0.00713347j 0.0222535+0.0166071j -0.016213+0.010894j 0.00089967+0.0115491j -0.0110817-0.00581073j -0.0188823-0.00893385j 0.00208994-0.0016483j 0.00306113-0.0045676j -0.0171323-0.00490387j 0.000257158-0.012366j 0.0103828+0.00233782j 0.012081-0.00331363j 0.00875303+0.00735672j 0.023021+0.00822123j 0.0160043+0.0101296j 0.000300378+0.00111106j 0.00839161-0.00234321j -0.00387312-0.00192545j -0.00143581-0.004835j 0.00627164-0.00249877j -0.00263333+0.00317567j 0.00840211+0.00499901j 0.00172577-0.00181734j 0.00307598+0.00171762j 0.00443257-0.00222817j 0.00408962+0.00935006j -0.000290924+0.00413774j 0.000779783-0.00519033j 0.00401415+0.000735491j 0.0079405+0.00559822j -0.00295841-0.00141926j 0.00384596+0.000705656j -0.00343612-0.0021986j 0.00447534+0.0039853j -0.001836+0.00456247j -0.00128852-0.00645775j -0.00239193-0.00747141j -0.00500332-0.0217327j -0.00393983-0.00595108j -0.00143192+0.00470378j 0.00528572+0.0110874j -0.00714109+0.00887734j 0.000682121-0.00785771j 0.000195844+0.0193209j 0.000286762+0.00444168j 0.00293748+0.0125924j -0.00114556-0.00282125j -0.00290445+0.000968892j -0.00387572-0.0107678j -0.000361589+0.00326885j 0.00154893-0.0065849j 0.00155258+0.0121985j 0.00353599+0.00944429j -0.000995826+0.00126101j -0.00183712-0.0192278j 0.00458566-0.0038814j -0.00583611-0.00255319j -0.00386006+0.0145523j -3.22909e-05-0.0025282j 0.000895309-0.00676746j -0.00186814-0.000923743j 0.00566253+0.00574997j -0.00593088+0.00400052j -0.00659246+0.0291789j 0.0024938+0.0437269j -0.00444004-0.00379693j 0.0027325+0.00201125j 0.00827578+0.0134105j -0.00517736+0.0336667j -0.00197328+0.0295703j -0.00130997-0.0108571j -0.00381144+0.0159813j -0.00367702-0.0077961j 0.0153378+0.0106781j 0.00779587-0.00546595j 
