-0.0533063-0.00721996j -0.00610382+0.173553j 0.00855697+0.00606076j -0.0362971+0.0418255j -0.00690636-0.0230159j -0.00539819+0.0355154j 0.0192271+0.0652557j -0.00618939-0.0249369j -1.10002e-05-0.0272209j -0.0101767+0.051084j 0.0314874-0.12067j 0.0773067-0.078178j 0.0330514-0.0937338j -0.0153387+0.00544975j 0.0491292-0.0215947j 0.0110597-0.0253311j -0.0114033+0.00150944j 0.00473073-0.0315642j -0.0259965+0.052749j -0.070898+0.0487862j 0.0340563+0.00714479j -0.0074964-0.0139838j -0.0327989+0.0397034j 0.0506975-0.0517545j -0.00644098+0.0330325j -0.00393039+0.00180027j 0.0110434-0.025585j 0.0248986-0.0116294j -0.0267054-0.00944356j -0.020414+0.00989651j 0.0148776+0.0253282j 0.00738476-0.0627966j 0.0242976+0.0202107j 0.014398-0.0643923j 0.0350291-0.0548141j -0.0168774+0.0215047j 0.014579+0.0219043j 0.0163257-0.00665729j 0.0027664+0.0120651j -0.0472232+0.0302515j -0.00285688+0.000937681j -0.00500397-0.0136115j -0.0347539-0.0116812j 0.0180044-0.00672995j -0.00148381+0.0126366j -0.0161516-0.00162068j -0.00964147+0.00834484j 0.0505557-0.0451275j 0.00931924+0.0233021j -0.00990621+0.0240572j -0.027399-0.00730757j -0.033399+0.0272248j 0.0811899-0.0353851j 0.0730959-0.0661886j 0.0448698-0.0295422j -0.0516338+0.0320019j -0.0174696-0.0474285j -0.037402+0.0416797j -0.0255367+0.064454j -0.0181956+0.0309439j -0.0306099+0.00105569j -0.00150171-0.0160259j 0.0359954+0.0128886j -0.0192053+0.0269292j 0.0199735+0.00544084j 0.0145728-0.0115881j -0.0186043-0.0125497j 0.00486062-0.0216183j -0.0177316+0.00292055j -0.0203854+0.0278243j -0.0371711+0.0025266j -0.00948771+0.0143834j -0.01645+0.0118422j 0.00583395+0.0351725j 0.023567-0.0421846j -0.039373+0.0572398j 0.053641-0.0591151j 0.0529734-0.0160641j 0.0139207-0.0239659j 0.0461031-0.0672579j 0.00971157-0.00488302j 0.0468914-0.00954944j 0.00446689+0.0213946j 0.00866346-0.0189787j 0.0149099-0.0267964j -0.109809+0.0844983j -0.0840989+0.0651053j -0.117905+0.0464398j 0.0639158-0.0127234j -0.00645632-0.0147468j 0.0236786-0.0184673j -0.00553052+0.0335104j 0.0195901-0.0241246j -0.0127279+0.0145689j -0.0585782+0.066055j -0.0320439-0.00467454j 0.00776649+0.0428729j -0.0197801+0.00892608j -0.0195795-0.0213282j 0.00110283-0.0011133j 0.0523923-0.00267767j 0.0437106+0.0163755j -0.00388719+0.0416339j 0.00927031+0.00224847j -0.00303941-0.00371247j -0.000124226-0.000546459j -0.0123412+0.00170609j -0.0384151+0.0395453j -0.0151148+0.0517838j 0.0113851-0.0140251j -6.43863e-05+0.00584322j -0.00567242-0.0121361j 0.000507849+0.0138502j -0.00310434-2.03622e-05j -0.0220032+0.00501098j 8.91132e-05+0.0053932j 0.0131307-0.0231257j -0.0275898+0.0306169j -0.016901+0.00147223j -0.0257555+0.0273859j 0.0264424+0.00334619j 0.015484-0.0412461j 0.0018641-0.0130169j 0.0231917-0.0283396j -0.00875862+0.000525065j 0.00950553-0.032244j 0.043876-0.0408569j 0.0070147-0.013926j 0.0252213-0.0115563j -0.0236704+0.00880502j -0.0190566+0.0121078j 0.010771-0.0137975j 0.00143893+0.00462609j -0.00778266-0.0120888j -0.0150256+0.0192039j 0.0179966+0.00864673j 0.0237848-0.00506521j 0.00356964+0.00133105j -0.00966636+0.00830152j 0.0148881-0.00503436j -0.0265905+0.00719625j 0.0243548-0.0183083j -0.00898788-0.0075047j 0.0292059-0.00574983j -0.0233742+0.00996309j -0.0058485+0.00290863j -0.00269502+0.000623854j -0.00115371+0.000206195j 0.014483-0.011229j -0.0227777+0.0251739j -0.00466058+0.00608141j -0.002867+0.00827528j 0.00109248+0.00462668j 0.00710602-0.000136293j 0.00892788+0.0109623j 0.000673037+0.00682402j -0.0176176+0.0148594j -0.00925607-0.0079494j -0.00892455-0.00334365j 0.0135968-0.00851887j -0.00345799-0.0121773j 0.00317032-0.0110184j 0.00439557+0.00296678j 0.0241431-0.0195003j -0.0112749-0.00659423j 0.00272716-0.0117695j -0.00456322+0.0160229j 0.0118289-0.00987642j 0.020499-0.0135264j -0.0084092+0.0215693j 0.00335513-0.00833805j 0.0115149+0.011897j 0.022029-0.00837693j -0.00620211+0.0126107j 0.00127717+0.00909639j 0.0236846-0.0139261j 0.0180251-0.0175605j -0.0137666+0.0168802j 0.0291307-0.0286195j 0.00557097-0.00150312j -0.0215835+0.0209729j -0.0472285+0.0577042j -0.0328256+0.0179674j 0.0826862-0.0755792j -0.0494798+0.11813j 0.0352816-0.0940246j 0.111632-0.0160049j -0.176101+0.185006j -0.0412956-0.0637037j 
-0.00692732-0.166262j -0.0502221-0.0265789j -0.00561015+0.0259626j -0.0207356-0.0412064j 0.0559101-0.0858234j 0.00902289-0.0379721j -0.0413679+0.0350728j 0.0102072-0.0208826j 0.0101352-0.0167978j -0.0274418+0.0212001j 0.082807-0.0502145j 0.0273603+0.0768787j 0.0415831-0.0112995j 0.0126381-0.0113627j -0.0512186+0.0500809j -0.018266+0.0333329j -0.0224323+0.00416448j -0.00239999+0.0266299j -0.00287494-0.0349517j 0.0244954-0.0733462j -0.063329+0.0986362j -0.00553573+0.00754204j 0.00708804-0.0322158j 0.0171281+0.000655858j -0.0232113+0.0169019j -0.00162628+0.00474375j 0.0191063-0.00670341j -0.016836+0.0236474j 0.0670824-0.0598739j -0.0236186+0.00391583j -0.0492488+0.0736073j 0.0702795-0.0262179j -0.0313503+0.0415343j 0.0647464-0.0331371j 0.0288608-0.0119417j -0.0467297+0.0209642j -2.73936e-05+0.0106534j -0.0152704+0.00560134j -0.000487084-0.00388898j -0.0270568+0.0295975j 0.00148566+0.0138857j -0.000650088-0.00936087j 0.0151976-0.0293093j 0.010404+0.00484337j -0.0245607+0.0200979j -0.00140082-0.0156089j -0.00198132+0.00558591j 0.0280627-0.0184283j -0.0229115+0.0171995j -0.0160934+0.0279309j 0.006585-0.0102802j -0.000572857-0.0340008j -0.0631471+0.0981017j 0.0313251+0.0180094j -0.010025+0.000720062j -0.0408282-0.0214998j 0.0994415-0.075628j 0.0318613-0.0324079j -0.0725054-0.00174823j -0.0300425+0.0216362j 0.0381962-0.0740424j 0.00332618+0.0111468j -0.0728221+0.0538861j -0.0149124-0.00551684j 0.00823879+0.0110201j -0.000238537-0.00457496j 0.0149-0.0262793j 0.0279523-0.0108364j -0.00142959-0.0163552j -0.00267315-0.00564993j 0.0505276-0.0321345j -0.0459433+0.0227172j -0.00137109-0.00344125j -0.00172588+0.0016731j 0.0163679+0.0164561j -0.00648683+0.0161741j 0.0549696-0.0179276j 0.0241173+0.00876041j -0.0133051+0.0137561j 0.0427845+0.00214376j 0.00324466+0.0139179j -0.0261964+0.0356547j -0.0250885+0.00270471j 0.00497242-0.00111106j 0.043801-0.023612j -0.0578921-0.0290502j -0.00789689-0.0539083j 0.0483214-0.0814678j -0.00871003+0.00574071j 0.0248132-0.0180735j 0.0113885+0.0158431j -0.00593442+0.017254j 0.00575269+0.0037413j 0.00669634-0.0174796j -0.0127814-0.0371139j 0.0234882-0.0161405j -0.0464832+0.0424933j 0.0150232-0.0237841j 0.0439912-0.0350421j -0.00152899-0.00291265j -0.0198448+0.0463317j -0.0915092+0.0880475j -0.047403+0.0282709j 0.00578985+0.00797125j 0.0202938-0.0171116j 0.00761046+0.000340388j 0.0221968-0.0185233j -0.0328675-0.00474777j -0.06008+0.0215486j -0.00390214-0.0049402j 0.0027423-0.00197439j 0.00954825-0.00568105j -0.0357032+0.0109988j -0.0139786+0.0146945j 0.0472807-0.0413931j -0.027191+0.0126853j 0.109553-0.0450729j -0.0508442+0.00904844j 0.0276257-0.00950693j -0.0341864-0.0101221j -0.0303626+0.0301584j 0.0325254-0.00513667j 0.0167819-0.0112958j 0.00687524+0.0186265j 0.00417407-0.0141512j 0.0157576+0.00440855j -0.00168303+0.0066292j 0.00521178+0.0151641j -0.00679733+0.00734969j -0.0117893-0.0111192j 0.0142356-0.00305224j -0.0046192+0.00117616j 0.00635579+0.00731761j 0.0256459-0.0119682j -0.0380004+0.00769304j -0.00723027+0.0152497j 0.00204351+0.00310863j -0.0120147+0.00437515j 0.00516431-0.00721021j -0.0162508+0.0147192j 0.016658-0.0205548j -0.00756701+0.0184434j 0.00911169-0.0102489j -0.00960213+0.016745j 0.00637916-0.0171467j 0.00126467-0.00819553j 0.00671116-0.0124565j 7.59158e-06-0.000172791j 0.0038228-0.00146332j 0.000549289-0.0098545j -0.00473217-0.00262422j -0.00965905+0.00404038j -0.00155823+0.00805203j -0.00185064+0.00972725j -0.0244821+0.0211073j -0.0134121+0.0126873j -0.0018423-0.0205006j 0.0236457-0.0235435j 0.0207709-0.0104502j 0.00469648+0.0213194j 0.0171805+0.0122321j 0.00723371-0.0130699j 0.0275763-0.0275293j -0.0274812+0.0444123j 0.0086069-0.0216896j 0.00765022+0.0272916j 0.00479115-0.0048846j 0.0046047-0.0101473j 0.00289815+0.020943j -0.00998253-0.00147697j -0.00155192-0.0211593j -0.0391263+0.0319766j -0.0212812+0.0348743j -0.009487+0.00147012j -0.0260161+0.0158595j 0.000878728-0.000296179j 0.00987488+0.00813711j -0.00847055-0.0173156j 0.0244079+0.00716194j -0.00872537+0.00667202j -0.022648+0.0167863j 0.0123131-0.0379892j -0.0122803-0.0350009j 0.0208991+0.030482j -0.11973+0.0545475j 0.0734983-0.0305485j -0.0939345+0.156403j -0.0569054-0.0536282j 0.179495-0.160397j 
-0.0195035-0.0116465j -0.0111352-0.0352801j 0.114874+0.0161497j -0.130702-0.0378793j 0.0105518-0.00523922j -0.0579585-0.162731j -0.0393212-0.260356j -0.0402389-0.184634j 0.135349+0.0545432j 0.0951633-0.264782j 0.0111061+0.0380123j -0.0333412-0.000635914j -0.00472957-0.0662108j -0.0155358+0.0280741j 0.0144897+0.022883j -0.0128488+0.000652696j -0.0184296-0.0350347j -0.0148471-0.000695102j -0.0112455+0.029678j -0.0155659+0.0124484j 0.00708332-0.0271068j 0.00363417-0.00431007j -0.0197909+0.00980944j 0.0173343+0.00398941j 0.0153568-0.0256162j -0.0216057+0.0120688j 0.0179408-0.00209266j 0.00674399+0.00756488j 0.019901+0.0118307j 0.0214339-0.000373103j -0.00797886+0.0026588j -0.0262898-0.0135939j 0.000209133-0.0156947j 0.00838558-0.00141382j -0.0119216+0.000895315j -0.00669566+0.00689022j -0.0093289-0.00756079j -0.00236641+0.000364546j -0.010486-0.00333994j -0.00769841+0.00701698j -0.00887771+0.00290591j -0.0313072+0.000562636j 0.00222203-0.00328771j 0.00391522-0.0108593j 0.00228193-0.0258043j 0.00741112+0.00480466j -0.0244891-0.0103747j -0.02058-0.00194879j -0.00709393-0.019053j 0.00287226+0.00431888j -0.00776485+0.0166187j -0.0157114-0.0104942j 0.0175979-0.00616593j 0.00425294-0.00550563j 0.0138181-0.00126888j -0.0112546-0.000789561j -0.0184532+0.00337114j -0.0198504+0.00827305j 0.0014741+0.0038008j 0.0056194-0.00270522j -0.00419659+0.0203217j -0.00325638+0.00124687j 0.009043-0.0129474j -0.00681662+0.00568397j 0.00984994-0.000865892j 0.00338837+0.00467695j -0.00166686+0.0111801j -0.00806955-0.0115469j 0.000932053+0.00509747j -0.00838738-0.00884442j -0.00721767+0.00237437j 0.0100503-0.00234827j -0.0112492-0.00397513j 0.000525632+0.00309278j 0.0123863-0.00149565j 0.000296394+0.00923718j -0.0170861+0.0242793j 0.00124569-0.0203707j -0.0155272+0.00385648j 0.00932868-0.00920098j -0.00204549+0.00353009j 0.00974446-0.00764371j 0.00305861-0.00460005j -0.0117223+0.0299006j 0.00851908+0.0293686j -0.00973734+0.0247795j -0.018763+0.029231j -0.0287484+0.0291231j 0.0180424+0.00788223j 0.00219389-0.00712905j 0.00363931-0.000861411j -0.00397776+0.0048729j -0.000161879+0.0131912j 0.0022738+0.0166705j -0.0161893-0.00597323j -0.00612944+0.00340722j 0.00549484+0.00127238j -0.00851861+0.00240332j 8.12314e-05+0.00222507j 0.00459749-0.00308306j 0.010024-0.00854802j 0.0153185-0.00255812j 0.00328935-0.0171255j 0.00588405-0.00957093j -0.00196489-0.00409506j 0.00114903-0.00299815j -0.00138227-0.00729392j -0.0107553-0.00209031j 0.00131337+0.00400986j -0.000746547+0.0068293j -0.00143818-0.00300415j 0.0030924+0.00679864j 0.00492122+0.00414672j -0.00177117-0.00732219j -0.00776195+0.00991079j 0.00217358+0.000772631j -0.00988237-0.0109249j 0.00390217-0.00214415j -0.013059-0.00174548j -0.00467033+0.00977986j 0.0023898-0.00663478j 0.004426-0.00233194j -0.00656187+0.0017213j 0.00618324-0.000375707j -0.00933936+0.0107726j -0.00297026+0.0040512j 0.012851-0.0108992j 0.000773933-0.00110543j 0.00762955-0.00601834j 0.00169857+0.00706041j -0.0113637+0.00208j -0.00528491+0.000110549j -0.00357163+0.000400883j -0.00191571-0.00412561j -0.00136926+0.00811446j 0.00985759-0.000536909j 0.00323507-0.0108199j -0.00738877+0.00354779j -0.00111641-0.00110869j -0.00634107-0.00722403j -0.00760478+0.00465794j 0.00137888-0.00292806j -0.0038099-0.00670161j 0.00468165-0.0017694j -0.0145387+0.0153126j -0.0125152-0.00807771j -0.00503942-0.001896j 0.00484452+0.00674562j 8.47345e-06+0.00995295j -0.00741765-0.0165937j 0.00527832-0.0135803j 0.006604-0.0105622j 0.0116721+0.000753331j -0.00921022+0.00572902j -0.00414755-0.0103841j -0.00193579+0.00321526j -0.00872087+0.00303183j 0.00815813+0.00608758j -0.00186349-0.0134283j 0.00201946+0.0018322j 0.00159337-0.00982389j -0.000318481+0.00219143j 0.00244861-0.00423527j 0.0159809-0.0037738j 0.000255155-9.99154e-05j 0.00442368-0.00656992j 0.00665007+0.00231006j -0.0100194+0.0154777j -0.00205293-0.00420892j 0.00120476+0.000302723j -0.0042664+0.00657907j -0.00222474-0.00790253j 0.00166945-0.00790981j -0.00866865+0.000132375j 0.00550977+0.00280706j 0.00542445+0.00140393j 0.00614137+0.00321161j 0.00392332+0.00128848j -0.00517673-0.00536799j 0.00206637-0.0127012j -0.0042761+0.00135436j 0.004349+0.00514228j -0.00492106+0.0104512j 0.00896997-0.0231433j 0.00593827-0.0128083j -0.00364465+0.00186738j 0.0245779-0.00503454j -0.0237115+0.0289774j -0.0107546+0.0261959j 
0.0667815+0.0197092j -0.0085454-0.0297606j -0.0185981-0.0115743j 0.081881-0.00121895j 0.0342329-0.00329171j -0.0162345+0.0635612j 0.0277438+0.0848236j 0.0784523+0.146981j -0.0209017+0.0266811j -0.0690204+0.0856423j -0.0569935+0.087482j 0.0136602+0.0426309j 0.0130716+0.106261j -0.0115576-0.00502967j 0.0198391-0.018086j -0.00485556+0.0777245j 0.0120143-0.0682222j -0.0226898+0.00177324j 0.0317732-0.0123124j 0.00617506+0.0279531j 0.00680357-0.0179329j -0.0289128+0.004154j -0.0233449-0.00717989j 0.0390935+0.0194208j 0.0220897-0.0121842j -0.0151927+0.0243978j -0.00759763+0.0103211j -0.00538179+0.0482644j -0.00248364+0.0132601j -0.00728441+0.0180449j -0.0122556-0.0237469j 0.0137132+0.0108702j -0.0250251-0.0176456j -0.00376206-0.00787651j -0.0219003-0.011666j 0.0101431+0.0175502j 0.00171427+0.00713165j 0.00334958-0.00159344j -0.0101783-0.0162827j -0.00307401+0.0214988j -0.00854817+0.00917789j 0.0028599+3.65001e-05j -0.00363129+0.0111947j -0.0238887-0.0149j 0.00590516+0.0173458j 0.00642559-0.00548099j 0.0156672+0.00679509j -0.0309646+0.0351796j 0.0318105-0.0354235j -0.00255853+0.0178088j -0.0353386+0.0254188j -0.0478224-0.00334505j 0.00217027+0.00593869j -0.00086754-0.0032177j 0.00564946-0.00102097j -0.00642524+0.0202986j -0.0268456+0.00590467j -0.0293499+0.00136991j 0.021015+0.00750433j 0.00767707+0.00750542j 0.00525149+0.0452076j 0.00175229+0.00271979j 0.00592316-0.0262297j -0.00350769+0.0113783j 0.0261272+0.000820578j 0.0119558+0.00159866j -0.0113191+0.000679478j -0.0051005+0.00811778j 0.00728875+0.00303949j 0.014494+0.00745287j 0.000591345-0.0133803j -0.000594332+0.0116438j 0.00160936-7.78612e-05j -0.0149682-0.00482845j 0.0052584+0.000698254j 0.0120985-0.0277448j -0.010932-0.00981867j -0.00241857-0.00507696j -0.028093+0.0177259j -0.00338705+0.0146019j -0.00355388-0.00552288j 0.00673587-0.00125954j 0.0111213-0.0188505j -0.0370269+0.0213767j 0.0235098-0.000495552j -0.00776366+0.00423199j -0.0267382+0.0216376j -0.0184915+0.0145623j 0.00954022+0.024138j 0.0132291-0.00296362j 0.00548805-0.00997502j 0.000381754+0.00272045j -0.00807893+0.00452997j 0.00924981+0.00512171j -0.0175323+0.0147986j -0.0108003+0.00104434j -0.00799636-0.0152671j 0.00572225-0.00456215j 0.00815673+0.00403401j 0.00627585-0.00619021j 0.00637552-0.0276575j 0.00531429+0.0100333j -0.0118503-0.00268099j -0.00214503-0.00521327j -0.00236687-0.00841238j -0.00594087-0.00555861j 0.00352642-0.00972269j -0.0230073+0.000595517j -0.00387612-0.00949019j -0.000772425-0.00692097j 0.00345786-0.00625263j -0.00403691+0.0143742j 0.0133961+0.0098184j 0.00206741+0.00308929j -0.00923168+0.00504696j 0.00764083+0.000752668j -0.0134374-0.0167958j -0.00341527+0.00652095j -0.0122713-0.00235769j 0.00467627+0.0122936j -0.00409704-0.00798727j -0.00136287+0.00128608j -0.00226217+0.00781014j 0.0047856+0.010792j -0.00937897-0.00254097j 0.000429104-0.00152004j 0.0149869-0.00606503j -0.00194216+0.0117563j 0.00160334-0.0139678j -0.0012677+0.00632853j -0.00535533+0.00504039j 0.00791166-0.00617281j -0.00574507+0.00910424j 0.00121097-0.0160153j -0.016107+0.0161623j 0.00806158-0.00476832j 0.0171374-0.00787284j -0.0104749+0.00182483j 0.00140621-0.00325277j 0.00421628+0.00576791j -0.00945794-0.00107375j 0.00625904-0.00246954j -0.00961669+0.00834241j -0.0031673+0.00164429j -0.00258159+0.00426082j -0.000524481+0.00714441j -0.0114347-0.0148667j -0.00413179-0.0102543j -0.0157642+0.00924799j 0.00386529-0.0166804j -0.0014495-0.000863729j 0.00761613-0.0138633j -0.00633317+0.000750186j 0.00321669-0.00862705j -0.0104591-0.00179593j 0.00443238-0.0147699j -0.00773751+0.00339336j 0.0156598+0.00116652j -0.00072172-0.00481983j 0.00646312-0.0084899j 0.0101607-0.020332j 0.00757651+0.00444194j 0.00122314-0.00413551j 0.0113786-0.00700813j -0.00905386+0.00427835j 0.019194-0.0169394j 0.0131952-0.00488423j 0.0103223+0.0260438j -0.00645306-0.0164491j -0.00266008-0.0140207j -0.0172594-0.00642043j -0.000750423-0.0109228j -0.000188941-0.00700026j -0.000739056-0.0032989j -0.000705646-0.00156075j 0.00608523+0.00200437j 0.00182765-0.000260825j -0.00601239-0.00155919j -0.00334315+0.00507443j -0.00135299-0.0324648j -0.0123259+0.00470972j 0.0101122+0.030304j -0.0145961+0.0338769j -0.002593-0.0146129j 0.00640802-0.0228594j -0.0236684+0.0215427j 0.0174478+0.0245327j -0.0158302+0.0364813j 0.0267487+0.0463144j 
0.0510968+0.0210722j 0.0626478+0.0186258j 0.0154013-0.114875j 0.0174327+0.134349j -0.0538158+0.0692179j 0.0868453-0.0333053j 0.0663353-0.095853j -0.0764731+0.000201701j 0.0656741+0.00155654j 0.0959851-0.0899586j -0.00765975-0.033172j -0.0408738+0.00384006j 0.0349579-0.124832j -0.0174774+0.0114069j 0.0605113+0.03242j 0.0301825-0.0480098j -0.00634974+0.0173164j 0.0061097+0.00331664j 0.020054+0.0157029j -0.019477-0.0180813j -0.0178889-0.00976684j -0.0263979-0.0139596j -0.0128503+0.0306287j -0.0260111-0.0229067j 0.0233608-0.00884958j 0.012538-0.0191561j -0.0217562-0.00852066j -0.0174062-0.00886646j 0.012919+0.0166419j 0.00662022+0.00854053j -0.0249443+0.0124111j 0.0237034-0.0391462j 0.00264332-0.00605683j -0.0063232-0.0218532j 0.00543051-0.0328699j 0.00896501-0.0109057j 0.0331755+0.00353282j 0.0243671-0.0172533j 0.00362062+0.00567243j 0.0128379-0.00401008j -0.0263975-0.00291182j 0.016555+0.0117518j -0.00832939-0.0106918j 0.0129025+0.00205024j 0.0171584+0.0081031j -0.0104561+0.0125427j -0.0184363+0.0053933j -0.00717744+0.00824057j -0.0109363-0.000784727j 0.0161527+0.0133052j 0.0103998+0.00818979j -0.00919284+0.0286513j -0.0174667+0.0136121j 0.0182075-0.00395727j 0.00658272+0.000943085j 0.0201449+0.0102533j -0.00658359-0.0210389j -0.00771782-0.00382657j 0.00152069+0.012503j -0.0391178+0.0425873j 0.000987845+0.0129132j -0.018941-0.0145097j -0.0186925+0.0110626j -0.00331262+0.0166697j 0.0171928-0.0127864j 0.00386679-0.00580961j -0.00311499-0.00384656j -0.0126743-0.0140081j 0.00420785-0.0161085j 0.00408716+0.00690108j 0.0273986-0.0225868j -0.0191607+0.0277296j 0.000618903-0.00956341j 0.00750965+0.00887781j -0.0031426-0.036202j -0.0251918+0.00824776j 0.0116431+0.0120671j 0.0219451+0.00889227j 0.0160842-0.0017018j 0.025429-0.0135782j -0.00323556-0.0170334j 0.00228856+0.0372352j -0.0157066-0.00653065j 0.000951799+0.0151666j 0.0100562-0.0127058j -0.0441268+0.0252172j -0.01138-0.00262264j 0.017064-0.0337367j -0.0129754+0.0350278j 0.0235787-0.010963j 0.00420793-0.0168148j -0.0231055-0.00279365j -2.55124e-06+0.0015215j 0.00107739-0.00108884j 0.0220346+0.0146347j 0.000634884-0.00294014j -0.00517132+0.0122358j -0.00270054-0.00313191j 0.0115354-0.0280118j -0.00109619+0.00461315j -0.0159918+0.0175821j -0.0276259+0.0290395j -0.0147391+0.0140308j -0.00826979+0.00702853j 0.00144048+0.00552314j 0.00210954-0.00726817j 0.00779998-0.00432085j -0.0193861-0.00472635j -0.00585161+0.0266653j 0.0184136-0.00770345j 0.00384067+0.00358743j 0.00508538+0.000601241j -0.000337581-0.000386943j 0.00293748+0.00161994j 0.00596474-0.00216308j -0.00496083+0.000795171j 0.0188401-0.0241885j -0.0154914+0.0017883j 0.00987368+0.00817081j -0.00990458+0.00803468j -0.00305679+0.00547108j -0.0106736-0.00720059j 0.000263916+0.0150908j -0.000367629-0.00332249j -0.00330555+0.00397468j 0.00848046-0.00793733j 0.000200948+0.000659304j 0.0206183+0.0026546j -0.018452+0.0119715j -0.00360633-0.0116741j 0.00639991+0.00692611j -0.00347024-0.00891992j 0.00903494+0.00511186j 0.0149288-0.00756381j -0.00785318+0.0070453j -0.0132074-0.00971949j -0.00442238+0.00370884j -0.00490075-0.00673199j -0.00353849-0.00543704j -0.00267186-0.00693459j 0.00432004-0.00103509j 0.00680525-0.00705002j 0.0156618+0.00717126j -0.000228834-0.00707527j -0.00181989+0.00915987j -0.00025112+0.00106479j 0.000278223+0.0032556j -0.000527432+0.00478848j -0.0072871-0.00472064j 0.0136332+0.00164675j 0.00271987+0.00518478j -0.00590786+0.00124498j -0.0013956+0.0101879j -0.0083297-0.00100438j -0.00725766+0.00513986j -0.0154856+0.00997161j 0.00770254-0.00402502j -0.000129734-0.0120964j 0.00279209+0.00744253j 0.00618638+0.00204906j -0.00120171-0.00824708j 0.0137522-0.00599297j 0.0195148+0.00816413j -0.00298511-0.00607602j 0.00450421-0.00269374j 0.010972-0.030804j -0.00281871-0.00880453j -0.0121238-0.00301394j 0.00833805+0.0106608j -0.0214354+0.0227643j -0.0237115+0.00319834j -0.00930224+0.0114785j 0.0109217-0.0133345j -0.00653962-0.00410731j 0.00863743-0.000401307j -0.0062417-0.00285653j 0.0136558-0.00204456j -0.0126585+0.0207258j 0.00919255-0.00478878j -0.0149668-0.00095998j 0.00544437+0.0114323j -0.0190002+0.0301308j 0.00181358-1.13369e-05j 0.0256198+0.00830105j 0.00276191+0.0217728j 0.0100821+0.00221782j -0.0204628+0.0262368j 0.00559844+0.0363647j 0.0393204-0.0559876j 
