-0.076706-0.0363392j -0.0268984+0.174836j -0.00298789+0.0522041j 0.00256733-0.0279594j -0.0325095-0.0307482j 0.0270016-0.111342j 0.0329488-0.120368j -0.043607+0.026124j 0.0109911-0.0438581j -0.100908+0.166107j -0.0400179-0.00632983j -0.0652709+0.0448151j 0.0761859-0.0211161j 0.0707469+0.0179388j -0.0540826+0.127429j -0.00724099-0.0623415j -0.0282164-0.0656517j 0.00118208-0.0240507j 0.0289851-0.0378036j -0.0247139+0.0253808j 0.0242228+0.0147389j 0.0457162+0.0107809j -0.10015+0.09048j -0.0164337+0.00158303j -0.0347038+0.0779252j -0.0513844+0.0285581j 0.0442128-0.0438751j -0.0057396+0.0410693j -0.00432053-0.0142927j -0.0520359+0.0484775j 0.00140645-0.0205752j -0.0355656+0.0269484j 0.00504848-0.0110678j 0.0146606-0.0274542j 0.0343336+0.0107688j -0.0105968+0.0014606j -0.00452228-0.020376j 0.0133482+0.00383692j 0.027435-0.0296495j 0.0161618+0.0196469j -0.01964-0.00575931j 0.0114798+0.00861571j 0.00780395-0.00712453j 0.0204828-0.0524731j -0.0372461+0.103631j 0.0737741-0.0817753j 0.0297969-0.0372294j 0.113744-0.0769749j -0.04916-0.0572912j -0.12246+0.051436j -0.139957+0.100107j -0.0443388+0.0372795j 0.0706714-0.0676552j -0.00630167+0.0525554j -0.0164022+0.0307258j 0.038511-0.0378538j 0.000362295-0.00520437j -0.00335686+0.0135953j 0.0318603+0.0358547j 0.0173802-0.00648241j -0.0445245-0.0363338j 0.0184508+0.00598634j 0.00422099+0.00525339j -0.0144326+0.0173326j 0.0202521-0.0128307j -0.0254133+0.0185119j -0.0149417+0.0291465j -0.0394759+0.0277376j -0.00539222-0.000976688j -0.00809691+0.0292773j -0.0215536+0.0431726j -0.00183259+0.0169257j -0.0287775+0.0119593j -0.0414684+0.0133131j 0.00431357-0.00494783j -0.00690629+0.00466221j 0.0312246-0.0331606j -0.0227847+0.0496028j 0.0187886-0.00498777j -0.0308929+0.0235j -0.0216106+0.04135j -0.0223228+0.00445537j 0.0133784-0.000595746j 0.00596998+0.00823936j -0.000323154+0.00192162j -0.00926115+0.0125123j 0.0104688-0.00291689j -0.0114925-0.00849065j 0.0185541-0.00756335j 0.00983416-0.00375866j 0.00476253+0.00330006j 0.00347165+0.00614574j 0.0346619-0.00690036j 0.00284469-0.01103j -0.0072197+0.0213929j -0.0386758+0.0457543j -0.0157503-0.00850063j -0.0137675+0.0163976j -0.00229301-0.0128555j -0.00671157+0.016721j -0.0290687+0.043622j -0.0422092+0.0346479j 0.0391732-0.0345928j -0.0137443-0.00838973j -0.00848034-0.0119947j 0.015788-0.0321442j -0.0288863+0.0652971j -0.0167602+0.0144764j -0.00981607-0.0467092j -0.0463769+0.0738681j 0.0256043-0.0714457j -0.0931967+0.0316688j 0.127885-0.147344j -0.0588164-0.0282635j 
-0.0228211+0.193315j 0.0433016+0.0696459j 0.05701-0.00410433j 0.00542646-0.0276332j -0.0153466+0.0322755j -0.085444+0.0170314j -0.0854606+0.0369609j -0.0157504+0.0571332j -0.014653-0.042237j 0.0242804+0.0534358j -0.0490513+0.0853533j -0.0358213+0.056074j 0.00642699-0.0543841j 0.130342-0.138807j 0.0978774+0.00827411j -0.0632647+0.0703542j -0.0863584+0.0920859j -0.0184971+0.0113658j -0.0836014+0.0577955j 0.0648879-0.0431969j -0.0210934+0.0372716j 0.0226022-0.0451723j 0.003851+0.0154532j -0.0226481+0.0401396j 0.023313+0.0407771j -0.0176259+0.0685387j -0.0207972+0.0188988j 0.0523581-0.018143j -0.0539544+0.065818j 0.0117949+0.00302265j -0.0566198+0.0526679j 0.0028566-0.0080385j -0.0127592+0.0199784j -0.00721498-0.00356709j 0.0327056-0.0391509j 0.0036931+0.0242536j -0.035296+0.0343415j 0.033959-0.0273077j 0.00863589-0.015426j 0.0646046-0.019436j -0.00265506+0.0217544j 0.0117417-0.0138438j 0.0336903-0.0181407j -0.0285616+0.023445j 0.0292845-0.0147142j -0.043767+0.00614735j 0.00134613-0.0189398j -0.051241-0.0353566j -0.125615+0.0930997j -0.0474901+0.0768217j 0.0569876+0.0529342j 0.0069372+0.0435784j -0.0121819-0.0275182j 0.0307231+0.0142147j 0.00981147-0.00080616j 0.00498475-0.021225j 0.00678616-0.00535197j 0.0106759+0.000920347j 0.0500611-0.0456766j 0.0543274-0.035532j -0.105722+0.0945405j 0.0148579-0.00781572j 0.0168888-0.00836464j 0.00100803+0.000928717j -0.0375978+0.0267097j 0.000314679+0.00177645j 0.131443-0.0558336j -0.0604176+0.0447247j -0.0412389+0.0259985j 0.0395147-0.0213259j 0.0529992-0.007961j 0.0144984-0.00393444j 0.0100761+0.0267465j -0.0189391+0.0433574j 0.0141412-0.0149724j -0.0426739+0.0125835j 0.00462183+0.00233956j 0.0324494+0.0138335j 0.00345992-0.0146109j 0.00239516+0.0090736j 0.029708+0.0117192j -0.0021183+0.0169497j 0.0116539-0.0189378j 0.00793526-0.00431951j 0.00156759+0.00125991j 0.0226114-0.0153752j 0.0156413-0.0173211j -0.00671685+0.0109979j -0.0078658-0.0105235j 0.0182626-0.0329519j -0.000224784+0.00436881j 0.0145104-0.0118701j 0.0267382-0.0373901j -0.0116999-0.00942267j 0.0200327+0.00915594j 0.000659802+0.0462894j -0.00649864-0.000968831j 0.0133642+0.00555692j -0.0306574+0.0195702j 0.025565-0.0464106j 0.0416981+0.0186235j 0.00351475+0.0336414j -0.00754623+0.00445901j -0.0182625+0.0145319j -0.00791196+0.00336504j -0.0356105+0.0176419j 0.0717756-0.0319338j -0.00514846+0.0148205j -0.048461+0.0489336j 0.0712646-0.0154291j -0.0492469+0.0306289j -0.0677546+0.119334j -0.0742875-0.0130221j -0.13644+0.124688j 
-0.011391+0.0466931j -0.0311463+0.00611355j 0.0258006+0.0382405j 0.0215801-0.0420203j -0.128395-0.127092j 0.00661198-0.0415151j 0.0621391-0.156105j 0.0160624+0.122671j 0.010717-0.0697713j -0.00841947+0.0216423j -0.00654982-0.0448363j 0.144712+0.0163301j -0.0337232+0.113203j -0.0237176+0.0312152j 0.00407038-0.0498439j 0.0253891-0.067447j -0.00974263+0.0419702j 0.0119563-0.00365547j -0.00110323+0.0241962j -0.00617732+0.00715519j -0.0172769+0.00363291j -0.0182395-0.00971736j 0.0182743+0.0172089j -0.00102805+0.0115269j 0.0106305-0.0216671j 0.0144-0.0171067j -0.0102275+0.00372764j 0.0157253-0.0180061j -0.00276734-0.00769191j 0.0145504-0.0200192j 0.00671493+0.00302683j 0.00941611+0.000411417j 0.00458322-0.000368889j 0.00941469+0.0136052j -0.0120849-0.0118242j 0.0160769+0.00383065j 0.0095821-0.0121825j -0.0220512-0.00888494j -0.0165846+0.00672585j 0.0190569-0.00978539j 0.0134101+0.00971937j 0.017272+0.0136796j -0.0146755-0.00587657j 0.00722351+0.0346417j 0.00354414-0.00575318j -0.0479696+0.0272816j -0.0195249+0.017939j -0.00259758+0.032979j 0.0104668+0.0126198j 0.0605214-0.01171j 0.04855-0.030465j 0.022018-0.018583j -0.0353595+0.0433597j -0.00337003-0.0170436j -0.00708148-0.0100136j -0.00431399+0.00385942j 0.00719703-0.00121099j 0.00644234+0.00461448j -0.0112102-0.00526274j -0.0123111-0.00588383j 0.00814205+0.00773671j -0.0106842-0.00189381j 0.0095712-0.00900613j 0.00829164-0.0066285j -0.00142531-0.00469742j -0.00379825+0.0187167j -0.00121631-0.0120525j 0.0141512-0.00537253j 0.00604356+0.00857626j -0.00323654-0.0127075j 0.0111459-0.00852562j 0.00852851-0.00366116j 0.0077693-0.0163848j 0.0172356+0.00209937j 0.00312677-0.00646524j -0.0062727+0.0124643j -0.00799965+0.00750211j 0.00216096-0.00215989j -0.00222647+0.0133941j 0.0168477-0.00952085j 0.00967357-0.00580205j 0.0095759-0.0191603j -0.00767824-0.0117724j 0.00707914-0.00252331j -0.0103537-0.0104488j -0.00316026-0.000449315j 0.00289696+0.00194285j -0.0014984-0.019635j 0.00189726-0.00497543j -8.74056e-05+0.0223297j 0.00622253+0.00699639j -0.00137781-0.00486422j 0.00373666-0.0208563j -0.00659733+0.00972479j -0.00410104-0.00367861j 0.00343823-0.000693695j 0.00778666+0.00408097j 0.00474414-0.00597234j 0.0026396+0.00654263j -0.0112553+0.0081455j 0.0205447-0.0209776j 0.0149819-0.0230584j -0.0119536+0.0221156j -0.0125105-0.00376462j 0.0213945-0.0225248j -0.000450205+0.0149972j 0.00218546-0.00312684j 0.0213868+0.00594725j 0.00432816+0.0015377j 0.01506-0.0133876j -0.00304354+0.0152755j 0.0302417-0.0020018j -0.04078+0.0508939j 0.0117822-0.00572918j 
0.0522217-0.0553182j 0.040652+0.108037j 0.186483-0.0601941j -0.0130468-0.148468j -0.158137+0.00731006j 0.0348052+0.0346051j -0.0145126-0.213002j 0.0958523-0.0695778j -0.0208936-0.137871j 0.0451558+0.0388285j -0.0225132-0.0485607j -0.128299-0.00471728j -0.0315571+0.165226j -0.0260112+0.020569j 0.0028771-0.0130214j -0.0371067-0.0929776j 0.0363597+0.0461434j 0.00563422-0.0236798j 0.0309808+0.0152666j 0.0110935+0.00778577j -0.0140647+0.00386262j 0.000293801+0.0360321j -0.00456844+0.00195682j 0.017721-0.0136655j 0.00403289-0.00756001j 0.00507696-0.0399699j -0.0235726-0.00608422j 0.00712522+0.00218045j 0.0315134-0.0123634j -7.73362e-05-0.000193141j 0.00336008-0.0182087j 0.0186272+0.0150467j 0.0507329-0.0230198j 0.0052653-0.0211594j -0.0127299+0.0190153j 0.0279344+0.00944466j -0.00229344-0.011297j 0.00238672+0.00224897j -0.0109141+0.00313412j -0.00240058+0.0222871j -0.00135042-0.0204924j -0.00771595+0.0135792j -0.00813418+0.00708601j 0.0146707-0.0102021j -0.0129817-0.00881285j 0.0131531+0.0180136j -0.0223043+0.00824762j -0.00922622+0.0156818j 0.0164846-0.0319929j 0.0520607-0.0337545j 0.0237789-0.019656j -0.0125849-0.00752823j 0.00111487+0.0348493j 0.000903561-0.0016947j 0.00948755+0.00608242j -0.000465883+0.00783487j 0.00746206+0.0110265j -0.000105471-0.00312556j -0.0124848+0.0147197j -0.00766892+0.00376786j 0.02959-0.0185934j -0.00947147+0.00207435j -0.00155572-0.00954406j 0.00660341+0.00172966j 0.0235514+0.00762775j 0.0020521+0.0117794j -0.015299+0.0100314j 0.0154289-0.0136644j 0.00407935-0.00781586j 0.000115835+0.00815067j -0.015168+0.0103798j -0.00648231-0.00971974j 0.011023-0.0201414j 0.0183653-0.00882746j -0.000242152+0.000142982j 0.0038714+0.00280265j -0.00904316+0.00165792j 0.000595507-0.0116405j 0.00160067-0.00546479j 0.00955287-0.00721173j 0.00908495+0.00746165j -0.00140196-0.00772499j 0.002343+0.00878518j 0.00869453+0.0140922j -0.00198123+0.0262851j -0.00377968+0.00930499j -0.0115367+0.00789752j -0.0126574-0.00377824j -0.00489207-0.0103939j -0.00531883+0.00745814j 0.0173446-0.0108307j 0.00341918+0.0116047j -0.010442+0.00860421j 0.00183691+0.00378618j -0.00346672-0.0236614j -0.00156698-0.010836j -6.01067e-05-0.00385417j -0.00600357+0.000978756j 0.00450113-0.000821504j 0.000680422-0.00122713j -0.00172644-0.00969925j 0.0112392-0.000643968j -0.00210817+0.0147808j 0.0168617-0.0109644j -0.000638788-0.022665j 0.00135826-0.00305567j 0.00393375+0.0135631j -0.0128335-0.000578648j 0.0151056-0.0236191j -0.00183265-0.00613968j 0.0111172+0.00226462j 0.0279758-0.0264253j -0.0143097+0.0133295j 0.0349805-0.0390036j 
-0.0670805-0.105317j -0.0226364-0.0350938j 0.0317914-0.0501823j -0.0294382+0.0193611j 0.0640789+0.0329661j -0.00503923+0.0677653j -0.112126+0.123643j 0.0314233-0.0913241j 0.00266563+0.071428j 0.0686677-0.067297j -0.00723352-0.0154351j -0.0385047+0.0176707j 0.00707434-0.019215j 0.046299-0.0255305j -0.0581362-0.0482752j -0.0178376+0.0247427j -0.00683739-0.0721431j -0.000484821-0.0075933j -0.0222017+0.0307761j -0.0313265+0.0208682j 0.0511858-0.0900914j -0.00963868+0.0966193j 0.0950311+0.0253371j -0.00286536-0.0219604j -0.000355904-0.0114817j -0.00748069-0.0152285j -0.0156109-0.013086j 0.00334019-0.00647165j -0.0183809+0.00906373j -0.00870748-0.0171583j -0.0354403+0.016744j -0.00104991-0.0182971j -0.0199324-0.0150146j 0.0123447+0.0109259j -0.025396-0.00265989j 0.0235846-0.0158991j -0.0151573+0.0142158j 0.00271418+0.000192849j -0.00167109-0.00687716j 0.0144785-0.0324454j 0.0226368-0.0276889j 0.00920491-0.00478508j 0.0268183-0.0208742j 0.00827912+0.0148049j -0.00738791+0.0354478j -0.0383481-0.0227127j -0.0406155+0.0234382j -0.0344074+0.0153528j -0.0385246+0.0112318j -0.00864719+0.0114403j 0.0100508-0.0375975j 0.00502074-0.00404179j -0.00219974+0.035671j 0.00805499-0.0336834j 0.0109499-0.00310059j 0.00476609+0.00289066j 0.00639847+0.00762784j 0.0147345-0.00763656j 0.0135613+0.0126429j -0.0126893-0.0121361j -0.0179434+0.00825992j -0.0099538-0.00432138j -0.00436752+0.00503021j -0.0118157+0.00514538j -0.0159944-0.000312159j 0.0152801+0.00122022j -0.0231189-0.0111073j 0.00711607-0.019216j 0.0163433-0.00088663j -0.00672384-0.0159237j 0.0133182-0.0112833j 0.0217251+0.0178865j -0.0215835-0.00476322j 0.0266145+0.0152204j 0.00346187-0.00704052j 0.0130592+0.00531968j 0.00293273+0.00262824j 0.00817979-0.0174199j -0.0163709-0.0131339j 0.000429561-0.0148466j 0.00381048-0.0214878j 0.0128639+0.0034004j -0.0019538+0.001411j -0.00202404-0.00297146j 0.00502428+0.0102128j -0.00750085-0.00269594j 0.00737873-0.000941737j -0.00607772-0.00775236j 0.00289819+0.0091642j 0.000846678+0.00782444j -0.0062634-0.0221401j 0.0071648+0.00967656j -0.0024728-0.0108572j -0.00527238+0.00378011j -0.00594377-0.0119379j 0.00293464-0.0102076j 0.0158784-0.00404347j 0.00661794-0.0131492j -0.0125497+0.0300142j -0.00753301+0.0192088j 0.0160582+0.00153579j 0.0030843-0.0483843j -0.00436688-0.00450746j 0.000447921-0.00941952j -0.0249602+0.00487792j -0.00940886+0.0012967j 0.00391382-0.000845142j 0.00219305-0.0110125j -0.0112875+0.00782589j -0.014941+0.0229806j -0.0090851+0.0034985j 0.0131657+0.00932875j 0.00821827+0.0496872j -0.0283354-0.00519898j 
-0.0186361+0.0210377j -0.0261184-0.0310458j -0.0380171+0.0629669j -0.115502+0.0728867j 0.0389478-0.00757969j -0.0169408-0.0864194j 0.101602+0.0850984j -0.00172816+0.0222846j 0.0199373-0.05823j -0.00367105-0.0148238j -0.0274613-0.00672496j 0.124616+0.014888j -0.0478567-0.157445j -0.0692397+0.0548554j 0.0332093+0.111958j 0.0197592-0.0350117j 0.0501649-0.0347947j 0.00947356+0.0123636j 0.043095-0.0626841j 0.0482124-0.022514j -0.0267847+0.0555441j 0.048721-0.0455123j -0.0808789-0.0460654j -0.0315294+0.0201202j -0.0327625+0.0581323j -0.0232321+0.0384326j -0.0105057+0.0480532j -0.01379+0.0475058j 0.0215942+0.0101419j 0.0212837-0.010223j 0.038883-0.0202369j 0.0163971-0.011328j 0.0172754+0.00184301j 0.00788672-0.00528385j -0.0181531+0.0100603j -0.0100617+0.018005j -0.0161364+0.00866929j -0.016638-0.00369181j 0.043624-0.0126054j 0.0394457-0.0110557j 0.0198874+0.0206216j -0.00909166-0.00705543j -0.0272349+0.0129573j 0.0253918-0.0438988j -0.0362691+0.0227059j 0.021696-0.0261759j -0.0516172-0.00962879j 0.0190156-0.00685191j 0.0431685-0.0550891j -0.00630436-0.00206567j 0.00559456+0.0125877j -0.012703+0.0254527j -0.0218352-0.0119757j 0.00950872-0.0012996j 0.00254116-0.0101023j 0.00896398+0.00876499j -0.00755489-0.0114077j 0.000941032-0.00283152j 0.00130293+0.031026j 0.000678697-0.0103074j 0.00812135-0.00576425j -0.00260187+0.0192359j -0.00972337-0.0095948j 0.0255878+0.0126417j 1.05745e-05+0.0250396j 0.00552748-0.0152937j -0.0379402-0.00412136j 0.0265491+0.0245105j -0.00239875+0.0120452j -0.00482088+0.0335067j -0.0244054-0.0040953j -0.0153065+0.0169174j -0.000137389-0.00345592j 0.0253933-0.02j 0.0112866+0.00475888j -0.00345741+0.00811577j -0.012455+0.00722647j -0.0200066-0.00258382j 0.0111651+0.00728618j 0.0117949+0.00880441j 0.0204119+0.0114584j -0.00559797+0.000178623j 0.0127206+0.00157j -0.00864326-0.00667828j 0.00715691-0.00398794j -0.00831266-0.00407506j -0.0123556+0.00399799j 0.000121164+0.00692035j 0.0106843+0.00199441j -0.00517883-0.000882316j -0.0100166-0.000531271j 0.00630125+0.00327188j 0.00180262+0.0128225j -0.000482003+0.0038525j 0.00325264-0.000100307j -0.00501174-0.00734407j -0.00540301+0.000345333j -0.0225117-0.00655775j -0.00357847-0.0116592j -0.0111056-0.0233859j -0.0105693+0.015932j 0.00524479-0.00951345j 0.0136341-0.00638747j 0.0101532-0.0180212j 0.0140943-0.0259114j 0.00993388-0.00707168j -0.00167319+0.0220434j 0.00349001-0.00612738j 0.000621804-0.0087265j -0.00456326+0.0124753j 0.0416552-0.00961395j 0.0062059+0.0146487j 0.0029384-0.0306899j 0.0105795-0.0310213j 
0.0326928-0.00703597j -0.0631687+0.0680274j 0.0923118+0.107276j 0.0581628+0.112775j -0.0214767-0.0794795j 0.0142409+0.0699458j -0.0445287-0.206977j 0.0444079-0.0736194j 0.0542799-0.167069j 0.012209-0.103582j -0.0109016-0.11217j 0.0103484-0.0239384j -0.0629087-0.0129046j 0.140989+0.00208439j 0.0728759+0.0541467j 0.0303394-0.041782j -0.000466834+0.0865834j 0.00448702-0.0250265j -0.0309022-0.00185785j 0.0359625+0.00395803j -0.0552604-0.0757238j 0.0160378-0.0990935j -0.0669669-0.0541137j -0.00245252+0.0198814j -0.0197493+0.0132389j -0.00207504-0.00793635j 0.00854495+0.0408005j 0.0166171+0.01976j -0.00636799+0.0465113j -0.0136287-0.00572403j -0.0102145+0.0157955j -0.0192595+0.0223523j -0.0149227-0.000702729j -0.0184658-0.00643638j 0.0216263-0.00561434j -0.00556982+0.0237466j -0.0137163+0.00884334j 0.00737742-0.0253712j -0.00319609-0.00827199j 0.0540099-0.00126876j -0.00162026+0.0159733j -0.000986099-0.00514733j -0.0082931+0.0378665j -0.0195823-0.00739032j -0.0113811-0.0415467j 0.00388807+0.0156634j 0.0118314+0.011277j -0.0181054+0.0206658j -0.0190597+0.0238646j -0.0278437+0.0525171j -0.0117663+0.0260239j 0.0190227-0.0110143j -0.018788+0.0184457j 0.0149298-0.0101424j 0.00109619+0.0031436j -0.00775925+0.0153135j -0.00692286-0.00794982j -0.00439922+0.00700451j 0.0036737-0.0238608j 0.0243857-0.00811528j -0.0238276+0.0376418j 0.016836-0.00182771j -0.00580844-0.00294937j 0.00531946+0.000753606j -0.0077361-0.00940456j -0.00721706+0.016104j 0.0109139+0.00871029j -0.00984729-2.05634e-05j -0.0114209+0.00725942j -0.00394+0.0204599j 0.0050036+0.00780825j -0.00505124+0.0118426j 0.00455547+0.00548259j -0.0140976+0.00432958j 0.00852466+0.00533813j -0.0162507+0.00408956j 0.00471063+0.00421547j 0.0064128+0.00862247j -0.00160187-0.00421879j -0.00350123+0.00178823j 0.00430145-0.000988206j 0.000380494+0.0164321j 0.00294654-0.0039522j -0.0069431+0.0159318j 0.00164916+0.0104113j -0.0155534+0.00306528j -0.005443-0.00119445j -0.00273496+0.00832251j 0.00313757+0.0047063j -0.000504827-0.0192204j 0.0157445+0.0161839j 0.011889-0.0315214j 0.0122286-0.0108289j -0.0147896-0.00592543j 0.00681277+0.0163317j 0.00165814-0.00652557j 0.0203341+0.00499115j -0.00856247+0.00189947j -0.0121648-0.00597619j 0.00637345+0.0108196j 0.00911169+0.00595214j 0.0189379-0.0065002j -0.009808+0.0149143j 0.0108073+0.00286235j -0.000461226-0.00575695j -0.0068484-0.00959189j 0.00738208-0.00292346j 0.00247082+0.00300754j -0.0195209+0.0342975j 0.0129379+0.00127442j -0.00644097+0.00820127j -0.0176981+0.025745j -0.0145837+0.00495664j -0.0203163+0.0409021j 
0.0900958+0.0705613j -0.0667357-0.0189676j 0.0501613+0.116889j 0.0468209-0.0608462j -0.109562-0.0706393j -0.0639282-0.0493082j -0.194495+0.100425j 0.176414+0.16497j 0.0512084-0.00965916j 0.0530989-0.114593j -0.0165964-0.114225j 0.1976+0.108191j 0.042127-0.0799404j 0.103207-0.0174007j -0.00982955+0.0880564j -0.00271798-0.0095813j 0.036513-0.0170798j -0.00333218+0.0149664j -0.0476082-0.0489065j 0.0550993+0.0364404j -0.0629919-0.117212j 0.00280946-0.0943478j 0.116827-0.0980576j 0.00154432+0.00202753j -0.0260504-0.0395539j -0.000292652-0.0345032j 0.0110784+0.0388488j -0.0223463+0.00485943j 0.0103721-0.0147959j -0.0400992+0.0334928j 0.0132067-0.0255925j -0.0282694-0.00101611j -0.00395118+0.0111234j -0.00727339+0.00774446j 0.0203454-0.00374553j 0.0133887-0.005569j -0.0481206-0.00370922j 0.00598276-0.00739966j 0.00161061+0.0257682j 0.0186709+0.0161856j -0.0252014+0.0195522j -0.00220878-0.00879363j 0.0386784-0.0183588j 0.00897-0.00189268j 0.00159581-0.0209589j 0.0583874-0.0229513j 0.0287074-0.0329749j 0.00279626-0.0331959j 0.00686843+0.0228099j 0.00232421-0.025611j -0.0182815+0.00495661j -0.042541+0.031639j 0.0211982-0.0288245j 0.0116459+0.0273659j -0.00487611-0.0202765j -0.00256868+0.0122226j 0.00278168-0.00488933j 0.00196686-0.0057188j -0.024542-0.00827181j -0.00577813+0.0287003j 0.0155877-0.0135953j 0.00138851-0.00429618j -0.00125446-0.0132997j -0.00422497-0.0091972j -0.019596+0.010161j 0.00915942-0.0106515j -0.0191278+0.0253035j 0.00819299-0.00673267j -0.00360444-0.00569131j -0.00365384+0.00616551j 0.00214101+0.00258882j -0.0084192+0.00118902j 0.00117888+0.0160103j 0.00752637+0.00193195j -0.0117559+0.00394873j 0.0104963-0.00178968j 0.00360267-0.00412622j -0.00973832-0.00403538j -0.000105928-0.0047108j -0.0193159+0.0119701j -0.0104908+0.00475644j -0.003998+0.000694212j 0.011883-0.0149918j 0.000630478-0.0079913j -0.0145138-0.00819918j 0.00126643+0.00193809j 0.0161419-0.000200591j -0.000664882+0.00316693j -0.000382936-0.00758463j 0.00393541-0.00351279j -0.00636873-0.00342078j -0.0102354-0.00181199j -0.0171698-0.0121028j 0.00204241+0.000675335j -0.0106146-0.00489018j -0.00997864+0.00973606j 0.00237821+0.000153072j 0.00362504+0.0135936j -0.0140267+0.00934363j 0.0242577-0.0219592j -0.0119915+0.0110304j 0.0165241+0.0266277j 0.000417499-0.0118076j -0.00614747+0.0126376j 0.00170201+0.0156793j 0.0177246-0.00908022j -0.00415393+0.00201784j 0.00165764-0.00130943j -0.00801564+0.00427034j -0.0178215+0.0146174j -0.00448758+0.00802091j 0.00204066-0.0247541j 0.0205548-0.0373188j 0.0412917+0.00754925j 
0.0821473-0.0500602j 0.0052102+0.0355995j 0.25297-0.0095542j -0.199524+0.111519j -0.171701-0.152932j -0.0345709+0.0433927j 0.110529-0.0139001j 0.280963-0.182213j 0.0724983-0.0589657j -0.0869583+0.0633514j 0.0145976-0.0248493j 0.285668-0.102879j -0.00745491-0.00203976j -0.130009+0.0357634j -0.0613131+0.04986j 0.0448189-0.0203036j -0.0611649+0.0284217j 0.0277406-0.0256567j -0.0207881+0.0190276j 0.0375271-0.0363823j -0.016445+0.0933836j -0.0289763+0.012732j -0.0259208+0.0710995j -0.0137449-0.0145512j 0.0158656+0.0605835j 0.000934181+0.0282834j 0.0125301-0.0181687j 0.0149166+0.00309434j -0.0113731-0.00360154j 0.0159906-0.0302108j -0.0185326+0.0293153j 0.0198478-0.00787106j -0.0170793+0.0053598j 0.026002-0.00396464j -0.00483021+0.0247757j 0.00506484-0.00666982j -0.00090079+0.0162944j -0.00287246+0.0140132j 0.0128895+0.00354374j 0.00507318-0.0184799j -0.00932701-0.00895033j -0.0222199-0.0168279j -0.0263625+0.0130474j 0.00173386-0.0339709j -0.0237848+0.043309j -0.0112759-0.0446623j -0.025627+0.0268212j -0.0192567+0.0214698j 0.00933295-0.0127879j -0.0550286+0.0287199j -0.0289397+0.023603j 0.0110683+0.0132728j 0.00525182-0.0158308j 0.00747803-0.0125779j -0.00697596+0.0096054j -0.0126419+0.00175225j -0.016147+0.00979408j -0.0127079-0.0052406j 0.00614962+0.0171846j -0.00431329-0.0122264j -0.0208987+0.00646902j -0.021806+0.00653863j -0.0195197+0.00259404j -0.0273412+0.00488654j -0.0155592+0.00907518j 0.00951009-0.00892849j 0.0187768+0.00975499j -0.00130624-0.0077546j 0.003738+0.00441817j 0.00187374-0.00131357j -0.0133065+0.0118432j -0.0130524+0.00356873j -0.00768857+0.00514863j 0.00869103+0.00576823j -0.00880648+0.00654397j 0.00765409-0.00768864j -0.00648623+0.00518583j -0.00628791+0.0126547j -0.0159083+0.007188j 0.00837491+0.00361086j 0.00231276-0.00146944j -0.00091125+0.00438643j -0.00792985+0.00510817j 0.0133428+0.00271273j -0.0141904-0.00612206j 0.000582973-0.00233135j -0.00417364+0.00580884j -0.00198901+0.00535398j -0.0131824+0.00277566j 0.00957923-0.00824974j -0.00583852+0.0193803j -0.0121941+0.00354618j -0.00405425+0.00883391j 0.00121796-0.00892174j 0.00233211+0.00044623j 0.0183511+0.00204873j -0.00846379-0.00162535j 0.0033149-0.000860502j 0.00609507-0.00022239j -0.0104079+0.0109954j 0.0131216+0.00573517j 0.0176705-0.0140629j -0.00525657-0.00546293j 0.0123455-0.00257015j 0.012353-0.0125926j 0.00326765-0.0214641j -0.012912+0.0113886j 0.00884507-0.0148547j -0.0105239-0.00523871j -0.00143031+0.0172673j 0.00952872-0.00516952j -0.0117312+0.021571j 0.013726-0.0216373j -0.0123548-0.00147109j 
