-0.0880374-0.0788673j -0.0464792-0.0788935j -0.0223248-0.151813j 0.143406+0.00896027j -0.0218269-0.037939j -0.00607774+0.0798359j 0.0550573+0.0656734j -0.0634374-0.0660951j -0.125483+0.105823j 0.0205552-0.00972762j -0.0482331-0.0701597j 0.080181-0.0122529j 0.0678627+0.0390984j 0.0224429+0.00133601j -0.0582446-0.0640208j -0.0342897+0.00106161j -0.00144264+0.0833608j 0.0931553+0.0921532j 0.0680636+0.0148251j 0.0281145-0.00446653j -0.0219162-0.0308957j -0.0104864-0.00628443j 0.0463701+0.00929368j 0.00698709-0.00014379j -0.0185034-0.0532541j -0.0280242-0.00660523j 0.00449076-0.0125177j -0.00251498-0.0178476j -0.017521+0.0111722j -0.027215-0.0443563j -0.0109106+0.0578651j -0.034197-0.0166847j -0.0535282-0.0288132j -0.00657038-0.0719192j 0.0267963+0.0371233j -0.00533066-0.0249941j -0.0107997+0.0529996j -0.0217468+0.000949218j -0.00574218+0.0104108j -0.00141993+0.0280138j 0.00457756-0.00710596j -0.023461-0.0336574j 0.000782504-0.0202196j -0.00956486+0.00658928j 0.00994115+0.0445493j -0.00908777-0.0170779j -0.00801293+0.0173413j -0.0516011-0.0580975j 0.0200855-0.00229675j -0.00708104-0.00843997j -0.0250413+0.0489081j -0.00924144-0.0228276j 0.0318394+0.0172988j -0.00572094+0.0137991j -0.00831099+0.0227424j -0.00436002+0.0574898j -0.0484074+0.0229492j 0.00758764-0.00550127j 0.0170034-0.00682299j 0.00492404+0.0353104j -0.0156556-0.0141366j -0.00778699-0.00981858j 0.0385327-0.00288734j 0.0310295+0.0248027j -0.0123067-0.00552384j -0.00600715+0.0297284j -0.0204559-0.022398j 0.0344807+0.05223j 0.0139358+0.0186049j -0.00341301+0.019689j -0.00545999+0.0310434j 0.0300114+0.0194729j -0.0230214+0.00284156j 0.0158695+0.0429529j -0.0272863+0.0256174j 0.0207513-0.0198575j -0.0105661+0.00663623j -0.00534933+0.0677601j 0.0192552+0.00178275j -2.91513e-05-0.0166853j 0.00918454+0.0104558j 0.0189912-0.0251264j 0.0162124-0.0191696j -0.0183835+0.00428763j 0.0147394-0.0106439j -0.00243219-0.0199669j 0.00936709+0.00638546j -0.00231898+0.00617096j -0.025338-0.0338244j -0.00255274-0.00244661j -0.00589559-0.00436128j -0.0190817+0.00257279j -0.029373-0.0204044j 0.0250942+0.0384599j -0.0137816-0.0174738j 0.0234182-0.00141356j -0.00715378+0.0140625j 0.011179+0.0149869j -0.00692445-0.00813891j -0.0184332+0.000937933j -0.00820611-0.00725709j 0.0010232-0.00450309j -0.0250371+0.00505005j -0.013603-0.0116261j -0.00311897-0.0326562j 0.00930942-0.000102019j -0.00625366-0.0295633j -0.00135902-0.000147489j 0.014605-0.0109113j -0.00981104-0.0296849j 0.00272575-0.0101182j 0.0112547-0.0254108j -0.00137964-0.0234204j 0.0235298-0.0305274j -0.0073353-0.0179463j 0.0084171+0.028081j -0.0106855-0.0146671j 0.0105311+0.00686968j -0.00791891-0.000376913j -0.00369753+0.0157616j -0.00914088+0.0076202j -0.0152148-0.0367731j 0.0162888-0.0170215j -0.0154161+0.00896882j -0.0111639-0.00792142j -0.00508433+0.0217085j 0.00163339+0.0138617j -0.0159925+0.0136603j 0.0286329+0.000473162j -0.0147029-0.0101589j -0.0111241+0.00159317j 0.00806743-0.00622458j -0.00361768+0.00781249j -0.013616+0.00417275j 0.0156294-0.00348174j 0.00726594-0.0305104j -0.00449441-0.00768932j 0.00249542+0.0216488j 0.00711275+0.0190841j -0.00768642-0.0619534j -0.0335483-0.0124958j -0.00415665-0.00641455j 0.0028874+0.0615601j 0.00399595+0.000400961j -0.0121337+0.0177393j -0.00316757-0.00450919j 0.0151889-0.0339118j -0.0162172+0.0335057j -0.0316468+0.0493249j 0.0235504-0.0157526j -0.0160253+0.0121352j -0.00348206+0.0377129j 0.0513631-0.0376975j 0.0328697-0.0409756j 0.0350705+0.00647836j 0.000874331+0.0276499j 0.053955+0.030485j 0.0172345+0.00499557j -0.0527725+0.0124022j 0.0201129+0.00987805j 0.00616608+0.00142169j -0.0168553+0.0489217j -0.0111798+0.00703797j -0.00790905-0.00940825j 0.050641+0.0245708j -0.00361763-0.020853j -0.0654247-0.0684876j -0.00991138-0.0362432j 0.043951+0.0175238j 0.0359659-0.00246191j -0.00560209-0.0482054j 0.0682584-0.035608j 0.122808-0.0387963j -0.0788417-0.00505332j 0.0793334+0.0641593j -0.0455257-0.00111816j -0.0109343+0.0372914j 0.0443209+0.0390852j 0.0607685-0.0477734j -0.000373485-0.00920966j 0.0804293-0.0258042j 0.0754504+0.00522386j -0.0775905-0.0862116j -0.00628105+0.0943783j 0.0317012+0.00320476j 0.0431641-0.14973j -0.151065-0.0838965j 0.0609912+0.123964j -0.028179-0.00235514j -0.0398735+0.0572745j -0.0475006+0.026731j -0.127996+0.0579501j 0.109467+0.0681933j 0.110172+0.17053j -0.120608+0.047799j -0.0487921-0.186921j 
-0.06327-0.0215733j 0.0654867+0.0957803j 0.100486-0.120884j 0.111692+0.108704j 0.051698+0.00552176j 0.0238987+0.11343j 0.0568636-0.0623047j -0.0588683+0.070418j -0.0569393-0.0479054j 0.0117602+0.00338892j -0.0215836-0.0396894j 0.0569919-0.0672082j 0.0501851-0.0338003j 0.00291458+0.0129614j 0.0777489+0.0277294j 0.0815386+0.0665166j -0.00440056+0.0114079j 0.00828968-0.133726j -0.050652+0.0147975j -0.0252865-0.009264j -0.056801+0.0118121j -0.0370886+0.00528741j -0.00660073-0.0193191j -0.00400525+0.0360491j 0.00976362-0.0885154j -0.0233604+0.0131455j -0.0368899+0.128492j -0.0182205-0.0174718j -0.0415887+0.0670054j 0.0252408+0.0888813j 0.0407328-0.0207892j -0.0157761+0.0157422j -0.0443939+0.00583257j -0.0346764+0.0189388j 0.00762396+0.0698054j -0.0264142+0.0471546j 0.0288562-0.0130247j -0.0239895+0.00433172j 0.0261654+0.00964024j -0.0115912-0.0211638j -0.0234357+0.0140352j 0.00761297-0.0426409j 0.0157617+0.00535244j -0.0251521+0.0358218j -0.0128245-0.00170526j -0.0513255-0.037445j 0.0213109-0.0153729j -0.0495717+0.0873021j 0.00611832+0.00606297j 0.00941575-0.0258889j 0.0118256-0.0202308j -0.0123879+0.0313658j 0.0383867-0.0567118j 0.0084272-0.0179733j -0.0156566-0.0218029j -0.0318222-0.061312j 0.00613581-0.0470262j -0.0216982-0.021147j 0.00708119-0.0104726j -0.0223806-0.0142329j 0.0177477+0.0144108j 0.0212908+0.0270091j -0.00417606-0.0402103j 0.0122886-0.0444204j -0.0119914-0.00257764j -0.00909348-0.0144998j -0.000380989-0.0116111j 0.0284938-0.0233159j 0.010215+0.0120988j 0.00796045+0.00702351j -0.0297584+0.0183167j 0.0297359-0.0166328j -0.0149605+0.00940354j 0.0188673-0.0393009j 0.00577505+0.00889057j -0.0427254+0.0310394j -0.0247566-0.000497401j 0.0115702+0.0123274j 0.0191135-0.0245982j -0.0145336+0.00964845j 0.0152521-0.0181062j -0.0208529-0.00584281j -0.0126674-0.0054836j -0.0182045+0.0163988j -0.00875915-0.0203032j -0.0107877+0.0258516j -0.0214303-0.00238572j -0.0238766-0.0156002j 0.00238897+0.0196989j -0.00176205-0.00494701j -0.00647503-0.0111007j 0.015784-0.00184296j 0.00653942+0.0247571j -0.0121659-0.0412655j 0.000521795-0.0222881j -0.00686983+0.0162387j 0.000667281-0.0145957j -0.0228548+0.00568443j 0.0187494-0.0130035j -0.0223743-0.00020352j -0.0139061+0.00381179j 0.00549887-0.0140712j -0.00814738+0.0225912j -0.0435313+0.0400041j -0.00622354-0.0120619j -0.0157229+0.00638926j -0.032075+0.00515506j -0.00685283+0.00413126j -0.00354661-0.0179997j -0.0224155+0.0092637j -0.0291357-0.000255644j -0.0074188-0.0300404j -0.0201539+0.0256559j -0.0199268-0.0307086j 0.00392234+0.0384152j -0.0144091+0.011585j 0.00772079+0.00581812j -0.0157484+0.012917j 0.016433-0.0292697j 0.00304322+0.00192191j 0.0204675-0.00795991j 0.0169928-0.022443j -0.00559929+0.00547262j 0.00201554-0.0267516j -0.0124762+0.0248714j -0.0256402+0.00177714j -0.00235621+0.000185887j 0.00359593+0.0282327j 0.010877-0.0273974j -0.000192605+0.0263714j -0.00735587-0.0118859j -0.0080602-0.0258688j -0.0150768-0.00443307j 0.00176781-0.0095264j -0.00491161+0.00862607j -0.00884378-0.00938755j 0.00970831-0.0186636j -0.0313127-0.0129815j -0.0271934+0.0135616j -0.0206061+0.0424821j 0.0128573-0.0202323j -0.00473466+0.0134902j -0.022207+0.0149868j 0.00891729-0.00695591j -0.0201634-0.0105216j 0.00983611+0.0106876j -0.0376885+0.0217659j 0.0417429-0.021403j 0.0670088-0.00323552j -0.0583691-0.0383196j -0.0287089-0.010788j 0.0229222-0.00163536j -0.0100499-0.00915777j -0.0434746-0.0203027j -0.00452476+0.00724142j 0.0527515+0.0818237j 0.0798466+0.00150306j 0.0340925+0.0128383j 0.00697011+0.0345181j 0.00935991-0.0162309j -0.0025716+0.0308824j 0.00474897+0.0368688j -0.0176173+0.0362799j -0.016984+0.00902902j 0.033961-0.0530645j -0.0024055-0.0309738j -0.0853099+0.0869045j -0.0105861+0.0246398j 0.00521515-0.0336961j 0.0043208-0.0640851j 0.0159435+0.00124154j -0.00832523-0.000484759j -0.0469869-0.0719737j -0.0146879+0.0533827j -0.00887239-0.12284j -0.0112669-0.0126986j -0.0240472+0.0658907j 0.06305-0.108267j 0.0228589+0.0525061j -0.0602037+0.0192765j -0.0660188-0.0687355j -0.0732624-0.0531238j -0.0908239-0.00157596j 0.134297+0.0145726j -0.107809-0.0996884j -0.0613113-0.0686973j -0.0373357+0.134154j 0.0864937-0.0153086j -0.0897544+0.0984991j 0.0436708-0.0301921j -0.118955-0.0729168j 0.0873426+0.00177395j -0.0662006-0.138603j 0.0581147+0.0425273j -0.0564698+0.150553j -0.157852+0.158986j 
-0.0523876-0.0149417j -0.0129707-0.0170401j -0.131236+0.0837885j -0.40535-0.0319201j -0.00345923+0.182724j 0.00420718-0.657627j -0.51272+0.00329602j -0.0987069-0.00949987j -0.0123032-0.0817247j -0.110657-0.0200489j -0.0133304-0.00238745j 0.0198145-0.0311534j 0.0552364-0.00809489j 0.068334-0.0129486j 0.00445206+0.00315364j 0.0238689+0.0239902j -0.00239677-0.0262302j 0.018425+0.0109362j -0.0126603+0.0129216j -0.022779+0.0380271j -0.00449631+0.023074j 0.0102036-0.0289378j 0.0086836-0.0153523j -0.0404753+0.0056915j -0.0206022-0.045204j -0.0300067-0.00128323j 0.0036535+0.0353246j -0.00962164+0.00209882j -0.0579913+0.0341587j -0.00988602+0.022815j 0.00403847+0.00966813j -0.024795-0.0419267j 0.00727361-0.00628746j -0.0216929-0.0233216j 0.0129873+0.00542472j 0.00735714+0.0163491j -0.00166534+0.00992399j 0.00208737-0.0295376j 0.0303236+0.0140959j -0.000202361-0.0146594j 0.00420331+0.011896j 0.00328897+0.00297073j 0.0227375-0.0310623j -0.00632016+0.00200875j -0.00587777+0.00413579j -0.0154994-0.0019094j 0.0116207-0.00596753j -0.0223874+0.00714554j 0.0187294+0.0119622j 0.0139789+0.00767953j -0.00193745+0.00539407j -0.0173894+0.0198084j 0.00382231-0.00678789j -0.00396445+0.0069159j 0.0373361-0.0131035j -0.0124508-0.00978274j -0.0170132+0.00546927j -0.016106-0.00436408j 0.0183966-1.01791e-05j 0.00690157+0.000102002j 0.00788182+0.000534139j 0.0117951+0.00977981j -0.000338213-0.00370518j -0.00593354+0.00875926j -0.0131008-0.00455745j -0.0148812+0.0102223j -0.0287707-0.00264099j -0.000884982+0.0115892j -0.000690462+0.0117261j -0.00400598+0.00689573j 0.00398927+0.00415639j 0.016491+0.0026262j -0.0180591+0.00225354j -0.00142515+0.00368325j 0.00401174-0.00185743j -0.012728-0.00479397j 0.00297+0.0126815j 0.00280302+0.0206876j 0.0106748+0.0139801j 0.000104224-0.00198205j 0.00309209-0.00998087j -0.0119871-0.00232011j -0.00114711+0.016621j -0.0102184+0.00459832j 0.00614042+0.000998504j -0.0138518+0.00340013j 0.00467412-0.00913615j 0.00960031-0.00744337j -0.00238735+0.00685629j 0.0078661+0.00157037j -0.00799312-0.000715474j -0.00459858+0.00338095j 0.00651868-0.00534469j 0.00575917-0.00878247j -0.00718965-0.0133271j -0.000437144+0.00963211j 0.00385321-0.000426277j -0.00508188+0.0089128j -0.000686809+0.00126524j -0.00772879-0.00814591j -0.00527921+0.025886j -0.000332973+0.00163023j 0.0056332-0.00384224j -0.0127263+0.00570635j -0.00590788-0.0162112j -0.0115156+0.000588629j -0.00936504+0.00772706j 0.00338416+0.000903409j -0.00396379+0.00239505j -0.00991695-0.0117176j -0.0122622+0.0067768j -0.000958724-0.0134113j -0.00425506-0.0037658j 0.00421928-0.00593965j 9.66182e-05-0.00922008j 0.00864058+0.00319049j 0.0069952-0.00859848j 0.0013856-0.007961j -0.00166244-0.0230133j 0.00573867-0.0095445j -0.00444098-0.00830838j 0.00332455-0.0149595j 0.0162447-0.00563086j 0.00464858-0.0186165j 0.00157491+0.00174751j -0.00410351-0.00421325j 0.00917169-0.000150094j 0.00103074+0.0161072j 0.0122496-0.0020253j 0.00914673+0.0171928j 0.0112835-0.000163821j -0.0110919+0.00312786j 0.00817118-0.00143774j -0.0211255-0.00348224j 0.00372919-0.00209629j -0.00992774-0.0119072j 0.00866213-0.00813303j -0.00950666+0.0105757j 0.00065079+0.00500683j -0.00107285-0.00279484j -9.31006e-05-0.0109266j -0.00616489-0.00262884j -0.00162737+0.0143151j -0.00973082-0.00608964j 0.00939413+0.00293951j 0.00430508+0.00660097j 0.00442709+0.0112217j 0.0144461-0.00857723j -0.00375919+0.0148366j -0.0195403-0.0116968j 0.00263478+0.00392676j 0.00980715+0.0100385j 0.0201608-0.0215179j -0.0121512-0.00891007j 0.0207118-0.00363093j 0.00115985+0.0234888j 0.0330916+0.00131411j -0.00881946-0.019021j -0.0144449+0.00115909j 0.0109266+0.0171816j -0.0143872+0.00291438j -0.00769749+0.0266569j 0.00218407+0.0130372j -0.0166741+0.00150224j 0.00774937+0.00168275j -0.00596715-0.00624068j -0.0272984+0.0136141j -0.00368869-0.00398173j 0.0119167+0.00112007j 0.0042884+0.00435222j 0.0214094-0.0138293j 0.00810548+0.00303134j 0.0207369-0.0148249j -0.0298822+0.0153504j 0.0174694-0.022716j -0.0151026-0.000552842j -0.00388566-0.00405211j 0.00868213-0.0114751j 0.0117307-0.0215496j -0.0346279+0.00826125j 0.00534166-0.0176189j -0.00604823-0.0106228j -0.0165741-0.0324533j 0.0551857+0.0140222j -0.00387028-0.0300383j 0.0113305-0.0375693j -0.0273402-0.00639743j 0.0282212+0.0216665j -0.0184847+0.0174794j -0.0120308+0.0374138j -0.0171965-0.0194167j 0.0128302+0.000738661j 0.020752-0.0267632j 0.0515665+0.0376154j -0.0235521+0.0222766j -0.0568071-0.0100362j 
-0.018466-0.0492069j 0.0527587+0.00596429j -0.251166-0.0925446j 0.098452-0.114498j -0.257001+0.027278j -0.0999134-0.0527171j -0.048848+0.0687066j -0.0534453+0.091499j 0.18741+0.269637j 0.0883081-0.0876573j -0.158267+0.307823j 0.0264373+0.137984j -0.0251892-0.0097835j 0.0422481+0.0307231j 0.00648226+0.0521898j -0.0339796+0.0164685j -0.0161325+0.0875942j -0.0314644+0.0470719j 0.0121406-0.060671j -0.00817558-0.00368913j -0.00240312+0.0151094j 0.0445739-0.0487737j -0.0170317+0.00794822j 0.0312787-0.00517971j -0.0390459-0.0192352j 0.0194155+0.0120475j -0.0388923-0.0697613j -0.0118646-0.0468732j -0.00804594-0.0284401j -0.0167987+0.0283755j 0.0208011+0.0158879j -0.00487402+0.0131017j -0.00488345+0.0378082j 0.030621-0.0278545j -0.0108029-0.00937889j 0.00825515+0.00685851j -0.00216723+0.0143728j 0.00735904-0.00124221j -0.0377235+0.0179146j 0.00943875-0.0128797j 0.00506205-0.00375037j 0.00644617-0.00914183j -0.00372649+0.0116806j -0.00762701-0.0157495j 0.016797+0.0153438j -0.0108256+0.00973331j 0.00913356-0.0102873j -6.93457e-05+0.0278181j 0.000140806-0.00852662j -0.0200528+0.00395083j 0.00850884-0.0140567j 0.00643551-0.0193148j -0.00037022-0.0044423j 0.00639529-0.0216398j 0.00402642+0.00112603j 0.00361086+0.00553245j 0.0186713-0.0203046j -0.0122301-0.00416271j -0.0052912+0.00706341j 0.00810395-0.0263865j 0.00637812-0.0036641j 0.0131493+0.00847215j 0.0209631-0.0334595j -0.0238653+0.0045736j 0.00552349-0.0110725j -0.00361945-0.00238752j 0.00452406-0.00844069j 0.00595399-0.0374369j -0.00207359+0.00713503j -0.0119634+0.0100591j -0.00107461+0.00588908j -0.0201346+0.00488471j -0.00770203+0.0096099j 0.016286-0.0175112j -0.00412958+0.0240376j -0.0107293-0.0168351j 0.00426233-0.0169114j -0.0063541-0.00711798j -0.0104763+0.0122778j -0.0184376+0.000534702j -0.0175559+0.0116285j -0.00445458-0.0011679j -0.016323+0.0130824j 0.0118002-0.00200644j -0.00589384+0.00190027j 0.00513417-0.0092327j -0.0105323+2.00085e-05j -0.00848807-0.00264019j 0.0231969-0.00413976j -0.00232624+0.0115011j 0.0105643-0.00655188j -0.00224086+0.014192j 0.00443951+0.00899676j -0.00295476-0.00171j 0.0308204-0.00337441j -0.00128275+0.00993267j -0.0112071-0.00766099j 0.0144764-0.0137683j -0.00220714+0.0115178j 0.00732186+0.00383419j -0.00384469-0.0170645j 0.00754779+0.0127023j -0.00376523+0.0287945j -0.000379793-0.00655802j 0.00216875-0.00812872j -0.00386931+0.00449633j 0.00510075-0.00439357j -0.00495194-0.0117505j -0.0110462+0.00883294j -0.00854027+0.00234951j -0.0132215-0.00450069j -0.00804365-0.00747729j 0.0013736+0.00238402j -0.00512264-0.00727356j -0.00811038+0.024873j -0.0076813-0.00292903j 0.00936658-0.00330722j 0.011339+0.00773661j 0.00266998+0.00459606j 0.00472097-0.0106361j 0.0102112+0.00515184j 0.0160888+0.00575774j -0.0111168+0.00812523j 0.00705136-0.0104152j -0.00229834-0.00768823j 0.00515979+0.00342414j -0.00206837+0.0110288j 0.00150866+0.00454601j -0.00127197-0.00698245j 0.013377-0.00292906j -0.00738702+0.00502911j 0.00754493+0.00358695j -0.010878+0.0104828j -0.00849455-0.00272601j 0.00480565-0.00518769j -0.0173392+0.0139966j -0.00596902+0.00602785j -0.0142847-0.00830544j -0.00584075-0.0080654j -0.0172016+0.0301898j 0.00525456+0.00299921j -0.000359598+0.00956028j -0.001389+0.00358986j -0.00546007+0.0113376j -0.0109179-0.000718503j 0.0116063-0.0134712j -0.00473391-0.0164851j -0.00986041+0.0178752j 0.0239632-0.0186097j 0.00372552-0.00623572j 0.00973064-0.00452446j -0.00493388+0.00267802j -0.00444677-0.00433865j 0.00871949-0.0163355j -0.0114765-0.00822561j -0.000336576+0.0131477j 0.00752361-0.00744753j -0.00166358+0.00405545j 0.00940317-0.0131058j -0.000582292-0.00213955j -0.00708302+0.0156782j -0.0157832+0.0135317j 0.00702194-0.00218985j 0.00484715+0.00533755j -0.00969278+0.00598073j 0.0053986-0.0120127j -0.00885246+0.0337085j -0.0123101+0.0159004j -0.00310671+0.00141132j 0.0201071-0.0188431j -0.0109491-0.00654059j -0.0230253-0.00220607j -0.0342357-0.0108963j 0.00316128+0.00542761j -0.0166944-0.0156657j 0.0382824-0.011797j 0.00955808-0.00252j 0.0106288-0.0167895j 0.00363598+0.0138897j -0.019961+0.0123246j -0.0180856-0.00883558j -0.0206252-0.0145966j 0.00107264+0.0145518j -0.00707443+0.0312497j -0.0272127+0.00866653j -0.0407491-0.00506847j 0.0128581+0.0483426j 0.0291058-0.0340287j -0.00679794+0.0291085j -0.00104471-0.0200839j -0.00320745-0.0170552j -0.000798194+0.048835j -0.0329822-0.00822308j 0.0262353-0.0320672j 0.0185238+0.0449615j 0.00668388+0.0153634j 
0.052821+0.013131j 0.020399+0.068645j 0.0549194-0.200016j -0.0184464+0.116036j -0.0214899-0.228639j 0.0174336-0.229992j -0.139167-0.038707j -0.0549159-0.0136765j -0.274923+0.157879j 0.0931299+0.104257j -0.280958-0.139472j -0.0757639+0.0305414j 0.0267261-0.0300552j -0.0036274+0.0213994j -0.0867001+0.0251715j -0.0307705-0.0185483j -0.0579079-0.02818j -0.00105372-0.0183528j 0.094763+0.016457j 0.00633142-0.0149442j -0.0433127-0.0171083j -0.0381715+0.0362768j 0.0285843-0.025168j -0.0353157+0.014964j 0.0394716-0.0198672j -0.0278483+0.031421j -0.0461716-0.028698j -0.0573481+0.000627675j 0.0631581-0.0250747j -0.0310511-0.0171145j 0.00254208+0.00854096j 0.0206304+0.0116391j 0.0299539-0.0115567j 0.0150033+0.0313759j -0.00722275-0.0202609j 0.0042779+0.0117857j 0.00421592+0.0164785j 0.0312332+0.00239193j -0.0338248-0.0298582j 0.0187954+0.01224j -0.00661245-0.0138814j 0.0131367+0.0115304j -0.038836-0.0311265j -0.00923294-0.00744476j 0.00209779-0.00166766j -0.00377005+0.00410756j -0.0267525-0.00765555j 0.0137977-0.00682723j -0.0102071-0.0381922j -0.0284373-0.0313197j 0.0175726-0.000245112j 0.00115337-0.00338094j 0.00687616-0.00426876j -0.00378671-0.0196251j 0.00493897+0.000467607j 0.00715583+0.0115255j 0.0103516-0.0183478j 0.003074-0.00740154j -0.0278664+0.0068466j -0.0170487-0.0183029j -0.0144773-0.00393999j -0.0144477+0.0141795j -0.0381047+0.0078968j -0.0161954-0.021667j -0.0102938+0.0215163j 0.0297697+0.00797668j 0.0220298-0.0197171j -0.012379-0.0128299j -0.0147273-0.0198032j -0.000775988-0.00491432j -0.0212455-0.0230376j 0.00880854-0.00960527j 0.00629253-0.00186521j -0.01243-0.0181941j 0.00589683-0.00223864j 0.038384+0.0163916j 0.00883605+0.00249732j -0.00422631-0.0206817j -0.0094242+0.00155289j 0.0143973-0.0127479j -0.00710892+0.00223361j 0.00459683-0.0012657j 0.00743673+0.00451752j -0.00261229-0.00462582j 0.000566427-0.00748j 0.00738142-0.0151771j -0.00590034+0.00519296j 0.00156552-0.00475067j -0.0140049-0.00153209j 0.00504044+0.00243707j 0.0179791+0.0058451j -0.00499333-0.00330751j 0.00777447-0.00141238j -0.0116299+0.00908272j -0.00493905+0.0188339j 0.00513237-0.00136412j 0.00915219-0.0206224j 0.0148801-0.00593234j -0.0193014-0.000565696j -0.000887083+0.0224318j -0.000835514-0.000756637j -0.00809335+0.00332986j -0.0171785+0.00353889j 0.00400134-0.00186795j -0.00492026-0.00144429j -0.00759733+0.00958605j 0.0160317+0.00343439j 0.0116501-0.00449237j 0.0110242+0.0130448j 0.0115824+0.0290609j 0.000241775+0.00332118j 0.00826558+0.00621846j 0.0118478+0.00617423j 0.0038882+0.0104578j -0.0191832+0.0122493j -0.0169684-0.022705j -0.00235959+0.00524149j 0.000179288+0.00235323j 0.023784+0.0201357j -0.00415699-0.000896851j -0.000118785+0.00145682j 0.00714983+0.0326357j -0.00612058-0.00597207j 0.0117851+0.0103642j 0.00436966-0.00769185j 0.00386616+0.00308159j 0.00199321-0.0103378j -6.98546e-05-0.0107231j -0.0190608+4.88224e-05j -3.18439e-05-0.0136526j 0.00590225+0.0104572j 0.00406801+0.00616589j 0.00872079-0.000182691j 0.00834643-0.00445691j -0.00326799-0.0102863j 0.00678205+0.0192913j 0.00150792+0.00319811j 0.01894-0.0225121j -0.00843415-0.0303697j -0.00478166+0.0202421j 0.00229163-0.00489425j 0.0173633+0.00100928j 0.00825738-0.0167282j 0.0276877+0.00692367j -0.0239345-0.000994851j -0.0077695-0.0022318j -0.0177673-0.0124324j -0.0106761+0.016652j -0.0134415-0.0187953j 0.00257597+0.00199468j -0.00250427-0.0147156j -0.0172392-0.0160278j -0.0232875+0.0120393j 0.00873271+0.0114712j -0.00745966-0.00464886j 0.0365904-0.0251339j -0.0450316+0.037126j -0.0207894+0.00432909j 0.0086441-0.0135738j -0.0289633-0.0129758j 0.0303144+0.00216456j 0.0111877-0.0255646j -0.00277396+0.00375488j 0.0114356-0.0089954j -0.0172746+0.00957804j -4.95163e-05-0.00396718j 0.0191274-0.00146674j -0.000640506+5.25772e-05j -0.0153224-0.0156972j 0.0105339-0.0266246j -0.0199262-0.00139087j -0.0265403+0.00655836j -0.0342543-0.000516459j 0.0461356-0.00632098j -0.0178642+0.0111161j 0.022162-0.0228437j -0.00351874-0.00104661j -0.00706077+0.00404503j 0.00335272+0.0190158j 0.00602687+0.00615108j -0.00178479+0.01204j 0.00740386+0.0061183j 0.02271+0.0418471j -0.030644-0.038528j -0.00180937+0.00860247j -0.0282555+0.050584j 0.0474415+0.0401443j -0.0321464-0.0305246j 0.00711966-0.0105387j -0.000392225-0.086634j -0.00210021+0.00757805j -0.0168785-0.0214805j -0.0272041+0.0213497j -0.105246-0.0551917j 0.00149917+0.00894101j 0.0658196+0.0639363j 
