0.0447381-0.0253247j -0.0271915+0.0440294j -0.0288603+0.0409773j 0.0286396-0.0025473j -0.0210875+0.0458097j -0.000715578-0.0591961j -0.0417554-0.0146201j 0.0538039+0.0160537j -0.0489978-0.00228011j 0.020829-0.0122764j -0.0161361+0.0233349j 0.0440538-0.0268651j 0.00169066-0.0188199j 0.0127711-0.00367014j -0.00431994+0.0190783j 0.0279703-0.00506881j -0.0103566-0.0339482j 0.0363098+0.0436995j -0.0221739+0.0314392j 0.0125027-0.0102519j 0.014172-0.0453223j -0.014719-0.0193343j 0.00266446+0.00549068j 0.0130027+0.0119974j 0.0107645+0.00728067j 0.0131376+0.014402j -0.00275107-0.000347998j -0.0103647+0.0122798j -0.0111371+0.0123616j -0.00946016+0.00174592j -0.000997896+0.0219858j -0.0310931+0.0263881j 0.00410533-0.00113927j -0.0103225-0.0167332j 0.00651866+0.0116873j 0.0014982+0.000475309j -0.000633134+0.00220148j -0.0145869+0.00213472j 0.00769215+0.00105788j -0.00425513-0.0018722j 8.49644e-05-0.00404898j -0.000836692-0.000612763j -0.020915-0.00212558j -0.000777675+0.0040785j -0.00375205-0.00384586j 0.0149226+0.00708102j 0.00824462+0.0110876j -0.00505811-0.0043538j -0.0121467-0.00854926j -0.011452+0.00873434j -0.00983066+0.00813756j -0.00311868+0.0137213j 0.00645277-0.00138464j 0.00211952+0.00520113j 0.00200144-0.0165143j -0.0123203-0.00140605j 0.017466-0.00719275j -0.0102795-0.00303032j -0.0240355+0.00473131j -0.00882849-0.0177845j -0.000451455+0.0117411j 0.0108237+0.00825184j -0.0115412+0.00295182j -0.00999593-0.000135624j -0.00421257-6.01425e-05j 0.00660495-0.00279571j -0.0115901+0.00311032j 0.000434738+0.0147829j 0.000812265+0.00507874j -0.00822337-0.00490032j 0.00507506+0.000876208j 0.0130591+0.00249838j 0.0189398+0.0092586j -0.0114551+0.00543871j -0.00155074+0.00704571j 0.0189311+0.0117796j 0.0122027-0.0124911j -0.0135577-0.00755543j 0.00461114+0.00295761j 0.0104157+0.000857908j 0.0106042-0.00230765j -0.00390005+0.00952883j 0.00856535+0.00389957j 0.0181765+0.0134773j -0.00924289+0.00566976j -0.0294492+0.000353128j 0.0363393+0.010015j 0.0264188+0.00994914j 0.0138024+0.0143144j 0.0040478-0.00426564j -0.00278781+0.00291957j 0.00493777-0.0116537j 0.0122084+0.00138085j -0.00249057-0.00828035j -0.0140629+0.00114585j 0.0168178+0.00219011j -0.00457612+0.00329726j -0.0064457-0.00682942j -0.000835247-0.0168152j -0.0213348+5.20206e-05j -0.00863138+0.017811j -0.00820771-0.000799236j 0.032379+0.0214165j -0.00643515-0.0143707j 0.0114303+0.010179j -0.00233958+0.0120894j -0.011347-0.0160146j 0.0194579-0.0283997j 0.0295087+0.00239121j -0.0340415+0.0227741j -0.0327719-0.0352274j 0.00223059-0.00915146j 0.0343788-0.0337747j -0.00537686-0.00854787j 0.0394992-0.031456j 0.00482236-0.0342516j 0.00473175-0.0102012j 0.00210398-0.0155336j 0.00511056-0.0278919j -0.0116054+0.0153642j 0.0139941+0.0261822j -0.089995+0.0125013j 0.0605133+0.019779j 0.0478362-0.0358777j 0.0365468-0.0891718j -0.0597189-0.0545768j -0.0250976+0.0468807j 0.110081+0.0362614j -0.00839304+0.11553j 0.117586-0.00906149j 
-0.0481837-0.0214321j -0.0225923-0.0301951j 0.0189564-0.00888784j -0.0121393-0.00198203j 0.0321824-0.0265009j 0.0421709+0.0366141j 0.0209425-0.0121814j -0.0182553-0.0342336j 0.00808901+0.0378819j 0.0231917+0.00286712j 0.00767519-0.00262095j -0.0354286+0.0184528j 0.0172107+0.00838763j 0.0041308-0.00669609j 0.0144815+0.0165097j -0.0266013+0.00942115j -0.0188051-0.0146392j 0.000318086+0.00112757j -0.0205962+0.0236751j -0.0106354+0.00452172j -0.0147142+0.00720265j -0.0246113+0.0415056j -0.0174409+0.0173235j 0.0129286+0.0042663j 0.00139487+0.0026568j -0.00792478+0.004519j -0.00154147+0.0105551j -0.0187637-0.00200262j -0.0165391-0.00965693j 0.00426594+0.00442437j 0.00623068-0.00249123j -0.0211164+0.00343824j 0.00443391-0.0272352j 0.0127795-0.00284475j 0.00196908+0.0119205j -0.00654055+0.000450375j 0.00738585+0.00865908j -0.0024713+0.0233036j 0.010438-5.02252e-05j -0.00232247-0.00269634j -0.00121383+0.0112447j -0.00924665-0.0100631j -0.00873195-0.00558287j -0.0128372-0.000631887j -0.00436325+0.00735353j 0.00925858+0.00451022j -0.00205471+0.00825201j 0.00685888-0.00576409j 0.00915487+0.00137752j -0.00785873+0.0194621j 0.0014745-0.0108827j -0.0150982+0.00875931j 0.0120701+0.0171294j 0.0118904+0.00379525j 0.00351505+0.00374174j -0.0202817+0.0125288j 0.0250108-0.00903487j -0.00262185-0.00423732j -0.0100398+0.0076087j 0.000364037+0.0115942j -0.0084987-0.00109593j 0.0221133-0.00437963j -0.0205733-0.00722582j -0.0130504-0.0032109j -0.0129965-0.0118124j 0.00185859+0.00484176j -0.0011853+0.00851698j -0.0126588+0.00167164j 0.00799291+0.000430761j -0.0013336-0.0047452j 0.000307371+0.00692536j 0.00287941-0.00332295j -0.0099262-0.00436869j -0.0115584+0.000998012j 0.0148759+0.00873385j -6.54392e-05-0.0132483j 0.0151566-0.00335259j -0.00944192-0.014835j 0.0103324+0.00291068j 0.00482691-0.0182745j 0.00504829-0.00390706j -0.00629611+0.0210743j 0.00377663+0.00541149j 0.00701154+0.00423531j -0.00887055+0.0228528j -0.0252704-0.005939j 0.0251367+0.00198677j 0.0112636+0.00827367j 0.0286565+0.0172786j -0.000202812-0.0167788j -0.00150043-0.00929115j 0.00312371-0.00540289j 0.0139733+0.0055635j -0.00716685-0.0114509j -0.010918+0.0191763j 0.0084574+0.00698049j 0.020281+0.0128627j 0.0061509-0.0418784j -0.0103359-0.0104091j -0.0122403+0.0195734j -0.0335498+0.0221129j 0.0178017-0.0229466j 0.0284371-0.00779521j -0.00462247-0.00987528j 0.0082198+0.0170451j 0.013675+8.20533e-05j -0.00578724+0.00303345j 0.0165392+0.0104761j 0.0317511+0.0235837j -0.0392267-0.0198049j -0.0318737-0.0116814j 0.0132653+0.00377868j 0.0140636+0.0151609j 0.0108781-0.00211072j -0.0131467-0.057523j 0.0122588-0.0138362j -0.00344692+0.0175913j 0.000995193+0.00436973j 0.0216532+0.0453089j -0.00617626+0.0136938j 0.00168582-0.00128085j 0.00260506-0.0423992j -0.0209834-0.00626886j -0.0384192+0.00372215j -0.0381797+0.105104j 0.0490242+0.0830025j 0.00398264-0.0309306j -0.062018+0.00297146j -0.011563-0.0821546j -0.127434-0.0162366j 
-0.0415507+0.0117775j 0.0119474-0.0421667j 0.0551066-0.0127307j 0.00323497-0.0144708j 0.033659-0.0219746j 0.0246157+0.0382241j 0.0201658+0.0294645j -0.020677+0.0170868j 0.0411376+0.0326051j 0.0141429-0.0115379j -0.0105322+0.0024551j 0.00354825+0.00514485j 0.0164091-0.00662993j -0.000635983+0.00386354j -0.00047362-0.0120392j -0.0116421-0.0228325j 0.0114981+0.0153002j -0.0192854+0.00581769j -0.0145424-0.0105608j -0.019182+0.00988334j 0.00431099+0.00309922j 0.0106827-0.00250805j 0.00177604+0.00180844j -0.0242242-0.0143615j 0.00921176+0.000318939j 0.0181774-0.0046302j -0.00123105-0.025561j -0.00316619+0.0185274j 0.0151566+0.00591658j 0.0228557-0.00525261j -0.0104769-0.00465188j 0.0148685+0.00343541j -0.0103206+0.0109682j -0.0143951-0.0089759j 0.0116421-0.0134846j 0.00355421-0.00412939j -0.0168919-0.00903526j -0.00155837+0.00824716j 0.0147651-0.00212501j -0.000346834+0.000399338j 0.00159247-0.0177588j 0.00425574+0.0112673j -0.00143947-0.0126934j 0.00315949+0.00879292j -3.90013e-05+0.00769674j 0.000809756-0.00541181j 0.0055787-0.00491547j -0.00194895+0.00070722j 0.00520433-0.0162809j 0.00854518-0.00609318j 0.00306805-0.00395614j -0.00115676-0.00931036j 0.0223282-0.0183198j -0.0078821-0.0120059j 0.00893712-0.00902712j 0.00331027-0.0028599j -0.012775+0.00522069j -0.00635913+0.00640905j 0.0237458-0.0170895j 0.00199405-0.0156658j 0.00802297+0.00120617j -0.0168841+0.00369573j 0.000667917-0.00614398j 0.00552848-0.00556527j 0.00181518+0.00221631j -0.0146154+0.0174753j 0.0106544+0.00431109j 0.0169161+0.00673154j -0.00563664-0.0023869j -0.000785726-4.67457e-05j -0.00367541+0.00614401j 0.00679526+0.00682266j 0.0203711+0.0171158j 0.00287219-0.00893808j -0.011469+2.56821e-05j -0.00118625+0.00135819j -0.00442095-0.0028666j -0.013665+0.00653769j -0.0126342-0.0138034j 0.00163594+0.000115838j -0.0113284-0.0278456j -0.00339267+0.00803816j -0.00780673-0.00768198j 0.00339228-0.000277764j -0.0016115-0.00950273j 0.0064986-1.35552e-05j -0.00689236-0.00633035j -0.00549612-0.000916264j 0.00588143-0.00203054j 0.00579874+0.0196275j 0.011801+0.0105278j -0.00133657+0.0181564j -0.000296148+0.00650182j -0.0213481-0.0197995j -0.0122344-0.0170762j -0.000219618-0.00341678j -0.00132188-0.00357476j -0.0219909+0.0325496j -0.000537507+0.0152592j 0.00723976-8.266e-06j 0.0120428+0.00382873j 0.00890053-0.0150449j -0.0190286+0.0307947j -0.00112233+0.00387161j -0.00111549+0.0102525j 0.0211428-0.00446607j -0.00181081-0.00147917j -0.025712-0.0157506j 0.0187624-0.010113j 0.00616332-0.00919814j -0.0382788+0.0357056j -0.00536079+0.00464248j -0.0098694+0.0276226j -0.0163658+0.0526545j -0.0163252-0.0141371j -0.00150218-0.0117577j 0.013165-0.0118414j 0.0450877-0.0437294j 0.0593853-0.0126323j -0.0236388+8.66491e-07j 0.005555+0.0329324j -0.0168125-0.0104902j 0.0235188+0.052386j -0.11498-0.00910155j -0.0312059+0.0441206j 0.0385527+0.0576964j -0.0211764+0.047767j 0.0514947-0.00370379j 0.00958564-0.024433j 0.00766489-0.00725346j 
0.00453603-0.00345591j 0.00586472+0.0076463j -0.0260216+0.0353386j 0.0188974-0.00695858j 0.00646828-0.0222523j 0.0391863-0.00524567j 0.0357095-0.0278864j 0.0162554+0.0176694j -0.0626019+0.0426284j 0.0220072-0.0371892j 0.00291557+0.0244915j -0.0176447-0.0194698j 0.0287999-0.0129883j -0.0308961-0.0336886j 4.99086e-05+0.0308891j 0.0282657-0.00442725j -0.0190936+0.0144291j -0.0121901-0.00129332j -0.0138759-0.0238283j -0.000683791+0.01789j 0.00906364+0.0110488j -0.0091868+0.0105401j -0.00338638-0.00127434j 0.00750258-0.022103j -0.0140202-0.0350954j 0.0275423+0.0109955j 0.000437042-0.0162436j -0.0082695+0.0133701j -0.000105459-0.0128152j 0.0151657+0.0199026j -0.0320721-0.0159067j -0.000507849-0.022951j 0.00643878+0.0133163j -0.0129286+0.0285615j 0.00604488-0.00603194j -0.00536894-0.00406538j 0.00674242-0.00849407j -0.00826386+0.0141852j -0.00260827-0.0114228j -0.0051076+0.0167131j 0.00525676-0.00773116j 0.0174317+0.00827858j -0.0105251-0.00807078j -0.00948622+0.00350474j -0.00468455+0.0120187j 0.00324464-0.00516941j 0.00435215-0.0177162j -0.0119996+0.00066817j 0.00607799+0.00667521j -0.00577923-0.00393966j -0.0131962-0.000504445j 0.00416341-0.0163529j 0.0226443-0.0065971j -0.0221601-0.00108073j -0.00572854+0.00655349j 0.0225067-0.016592j -0.0129297+0.00840947j -0.00742863+0.00515859j 0.0145157+0.00720059j 0.0117555-0.00387226j 0.00385973+0.00248741j 0.0169307-0.00117838j 0.00106205+0.00373786j 0.00198929-0.00796628j -0.000251616+0.00058674j 0.00143289-0.00352538j -0.000752529+0.0108902j -0.012555-0.00977j 0.0125599-0.00253294j 0.0125+0.00737902j 0.00355763-0.00527011j 0.0011774+0.0017339j -0.00111842-0.0275044j 0.000179595+0.00170588j 0.0198673-0.00603447j 0.0205822-0.0040129j -0.00541668+0.0124324j 0.00231458+0.0155801j -0.00337417-0.00257735j -0.0106853+0.0207955j -0.00267506-0.00592434j -0.00448462-0.022975j 0.0158936-0.00705941j -0.00355479-0.0113613j -0.0156519-0.0180253j 0.0271424-0.00479059j -0.0155336-0.0224458j -0.0178923-0.0112747j -0.0358022-0.00804558j 0.0385468+0.020161j 4.93984e-05-0.00135177j 0.0154543+0.0174062j -0.00659504+0.00133754j -0.0085594+0.00695783j -0.0259794-0.0127469j -0.0126043+0.00536532j -0.0100852+0.0185274j -0.00131037+0.009751j 0.0182429+0.0288377j -0.0173891-0.00393117j -0.00227435-0.0486427j 0.0080894+0.0148561j -0.0303671+0.00601666j 0.023782+0.0107988j -0.0335616-0.0175256j 0.0157334-0.00034411j 0.0264375+0.0109671j 0.037614-0.0221795j 0.0151438-0.017741j 0.0162817+8.92645e-05j 0.00385869+0.0237959j -0.0040599-0.00336002j -0.0212895+0.00876847j -0.0114496-0.0376636j 0.0266262+0.0494439j 0.0235254-0.0352874j 0.0527245-0.0299865j 0.0143762+0.0268093j -0.034625-0.013819j 0.0493276+0.036925j 0.0380847+0.0197216j -0.0554519-0.028701j -0.0471934-0.0752855j -0.0273719-0.0274957j -0.0599725+0.0219782j -7.9052e-05+0.0661584j -0.0549179-0.0399791j -0.0761792+0.0618952j -0.0110807-0.0146431j -0.0333729+0.0434699j 
0.0392606-0.0370709j 0.0292115+0.0104884j -0.0164074+0.0267574j 0.00786708-0.00183458j 0.0411312+0.0543737j -0.0651074-0.00840471j -0.0145317+0.0141182j 0.0123635+0.00882812j -0.012575-0.0264342j 0.00397495+0.0114238j 0.000438117-0.0175639j -0.0148953-0.0336239j 0.00213802+0.005983j 0.00618189-0.00528848j -0.0117393-0.0028184j -0.00510806-0.018249j 0.0353769+0.0168954j -0.00908309+0.00815078j 0.0133435-0.0250029j 0.00935275+0.00282419j 0.00406784-0.0027259j -0.0137067-0.0269717j -0.0171259-0.000448187j -0.0166003+0.0185238j 0.00910713-0.00412247j 0.0106775-0.0160284j -0.0219886-0.0108856j -0.00100048-0.0148067j 0.013383-0.0171053j -0.00421768-0.00595697j -0.000811635+0.0106712j 0.0124886-0.0172332j -0.00247315+0.00806532j 0.00159878+0.0112081j -0.00376158-0.0184391j -0.0157131-0.01282j -0.00178094-0.00786888j -0.0139028+0.0004307j 0.00224341-0.00960408j 0.0198849+0.00690872j -0.0137695-0.0105671j 0.0134435+0.00643961j 0.0151509-0.00687846j -0.000327895-0.00392326j 0.000485412+0.00365107j -0.0193923+0.00756949j 0.00580597-0.00467486j -0.00239559+0.00407537j 0.00198248+0.00360544j 0.00138116-0.008036j 0.0210869+0.0255178j -0.00239732-0.010182j -0.00399692-0.00313649j -0.014884-0.00223256j -0.0130018-0.00622876j -0.00933842-0.0126355j -0.00089819+0.0195988j 0.00980712+0.00518491j -0.00431729-0.0170942j -0.00116958-0.00360173j 0.00478127-0.00715309j -0.00136568+0.0150583j -0.00163062-0.0141614j 0.00511807-0.00647966j 0.0172458-0.0132928j -0.0114556+0.00905001j 0.00576942-0.00458894j 0.00598999-0.0044952j 0.0012503-0.00537483j -0.00144617-0.00760062j -0.0101309-0.00770465j 0.000592796+0.00746238j 0.0195946+0.0021148j -0.00604536-0.005091j -0.00628633+0.00329011j 0.00215404+0.00227939j 0.00488241+0.00442616j 0.0249426+0.00391868j -0.00955773+0.000859544j 0.00248766+0.00771078j -0.0110387-0.00232255j -0.000716815+0.0166056j -0.0124442-0.00277414j -0.00540335-0.0230899j -0.017717+0.000821754j 0.0180347-0.0177259j -0.00613587+0.0143982j 0.00348976-0.00332111j -0.0276576-0.00612201j -0.00189874+0.014539j 0.000426478-0.00548925j 0.0312764+0.00182118j 0.0218281-0.000514356j -0.0107011+0.00427422j -0.00760951-0.00369402j -0.00614276-0.0120137j -0.0068631-0.000218322j 0.0304646+0.0213439j -0.0071449+0.000799432j 0.0145847-0.0148584j 0.00971928+0.00134603j 0.0183415+0.0196615j -0.0161622+0.00820673j -0.0154234+0.00275306j -0.00707309+0.00972494j 0.013633+0.00111537j -0.00232382-0.00482065j -0.00351656+0.0105362j -0.0272083-0.015732j 0.0234075+0.0144539j -0.0039832+0.00886221j -0.0220174-0.00302937j -0.0267575-0.0203493j -0.0384441+0.000976905j -0.0175558+0.0193095j 0.0347522+0.04255j 0.0236655+0.0203687j -0.0196616+0.0292019j -0.0171321+0.0417542j 0.0129413-0.0276416j -0.0339482-0.0140583j 0.0414093+0.0304597j -0.0298075-0.0112372j 0.0344217-0.0386808j 0.0282298-0.0414812j -0.0656447+0.00846359j -0.0119978-0.0148275j -0.0241512+0.0196741j -0.0194808-0.00297654j 0.00520202-0.0128304j 
-0.0165207+0.0073486j 0.00119908-0.00431519j -0.00547973+0.012658j -0.0214625-0.0168082j -0.00120929+0.0107886j -0.0118035+0.00352325j -0.0403683-0.000386425j -0.0123781-0.00921612j 0.0156593-0.0115495j -0.0193779+0.0106311j 0.00589403+0.000934063j 0.00423692+0.0230125j -0.000675198+0.0154364j 0.0353526+0.0329002j 0.00408682-0.0338468j 0.00518486-0.0198557j 0.0292202-0.0307961j 0.0153276-0.0167063j 0.00274442+0.0123032j 0.00879748-0.0106101j 0.0327384+0.0019083j 0.0112987-0.00361747j -0.00260472-0.0264553j 0.00223839+0.00995576j -0.00146299+0.0101258j 0.0110683-0.00547375j 0.00351259-0.00533137j -0.000255259+0.0192015j 0.00904505+0.00299572j -0.000149691-0.0139357j -0.0120385-0.00639928j 0.0236549-0.0172045j 0.00251187-0.00218828j 0.0120836+0.00342137j -0.00133917+0.0074875j -0.00784306+0.00330746j 0.00475338+0.00374286j -0.00857105-0.00462241j 0.00990921+0.00346843j -0.00888052+0.0101322j -0.0139364-0.0295407j -0.00456066+0.0110244j 0.00196306-0.000373507j -0.0120482+0.00547591j 0.0108786-0.00647409j 0.0110845-0.0149233j 0.00988679+0.00576739j 0.000656609+4.14436e-05j -0.00578588-0.00492445j -0.0142727-0.00273464j -0.0235595+0.0099901j 0.0115054+0.00803172j -0.00675777+0.00409516j 0.00309408-0.00849709j -0.0139015-0.00373304j 0.00372444-0.0167791j -0.0103183+0.00485467j -8.38053e-05+0.00881707j 0.0130902-0.00010471j 0.00991184+0.0134154j 0.0152965-0.00505804j -0.017857-0.016003j 0.00928553-0.00349045j -0.00641247-0.0141486j 0.014781+0.015419j -0.0050545-0.00666943j 0.0120425+0.0168991j -0.0166825+0.00445592j 0.013131+0.00221915j 0.0116513-0.0122729j 0.0132951+0.00253998j 0.00249282+0.0159819j 0.0186383+0.011384j -0.00831779-0.00183044j 0.00189948-0.00600526j -0.00606139-0.00668765j -0.00298532-0.000188232j -0.01333+0.0208379j -0.0126431-0.0289122j -0.02999+0.0150238j -0.0126781-0.0117057j 0.00576852-0.00501023j 0.00891438-0.00431556j -0.0106923-0.00562419j -0.0201742-0.023226j 0.0118353-0.0188459j -0.0189573-0.000714847j -0.0156156+0.00641595j 0.00118033-0.0254389j 0.0111858+0.0246862j -0.00532625+0.00390477j 0.00264998+0.00300101j 0.00798619-0.021984j -0.015616+0.0307712j 0.0124609-0.0277404j 0.00785366+0.000266656j -0.0210946+0.0407447j -0.038554+0.0144512j -0.000836134+0.0275041j 0.0138419+0.0169821j 0.0383445-0.0310583j -0.0198149+0.0107356j -0.014366+0.00482021j -0.00180131-0.00569665j -0.00506905-0.000619519j 0.00180045-0.0224476j 0.0295219-0.0112774j -0.00220107+0.0117459j -0.0259776+0.000938421j 0.0461394+0.0106157j 0.0224473+0.0291963j -0.0115405-0.00577162j 0.000374536+0.0541137j 0.0219639-0.0198781j -0.000315925+0.0111552j -0.0386746+0.0382785j -0.0448163-0.0143479j 0.0260423-0.0349225j 0.0208898-0.0106218j -0.0329607-0.0226601j -0.0226321-0.0391531j 0.0547703+0.00731417j -0.0281591+0.0428861j 0.0496242+0.018318j 0.0557846-0.0507234j -0.000598469-0.082658j 0.0467255+0.0541995j 0.0520116-0.000387434j 0.0345073+0.0283081j 0.0226583-0.0127384j 
0.0516058-0.00142429j -0.006351+0.0439384j -0.0925651+0.0156344j -0.00316399+0.0307078j -0.0226233-0.00793439j -0.0148325-0.0290524j 0.0358109-0.0469359j 0.0240031-0.0515132j -0.0444168-0.00496627j -0.00128328-0.0207393j 0.0218634-0.00308561j -0.0371057-0.0156011j 0.0190578+0.0246349j -0.0241552-0.0296129j -0.00910292+0.0187038j 0.0145811+0.0392078j -0.00983022-0.00344886j 0.0185159-0.0315925j 0.0185758-0.0107635j 0.0334496-0.00238871j 0.000669305+0.00281688j -0.0176303+0.00693419j 0.00142004-0.00409059j 0.0154666+0.00913296j 0.00439806-0.00928588j -0.00292822+0.00703603j -0.00418137+0.00970869j -0.0225258-0.00972198j -0.00922047-0.011765j -0.033801+0.0144194j 0.00884093-0.00126931j -0.0229786-0.0252137j 0.0058453+0.0159452j 0.00254525+0.0106739j -0.0153842-0.0080952j -0.0226512+0.00269832j 0.0100861+0.00711749j -0.0187414-0.0130505j -0.00836718-0.00493007j 0.0103225-0.000921613j 0.00626113+0.0209589j -0.00755835-0.0015041j 0.000159433+0.0109515j -0.0100794-0.0068101j 0.00239005-0.00490974j 0.00145446+0.0149628j -0.00155505-0.0107877j -0.00464817+0.00133605j 0.0123975+0.0119305j -0.0205769-0.00645072j -0.00676226-3.93552e-05j -0.00812558-0.00684007j -0.00282389+0.00688328j -0.0214331+0.0151937j -0.0276664+0.0212032j 0.0116822+0.000726322j 0.00555556-0.00649273j 0.00230562-0.0121807j -0.0275637+0.0158015j -0.00166519+0.0149318j 0.000183923-0.00258458j 0.024067-0.0193757j 0.00199396+0.00766504j -0.0162911-0.00706796j 0.0142074+0.00691542j 0.0122481-0.0270772j 0.00743741+0.0051034j -0.0114224-0.00353097j -0.015232-0.00769318j 0.00766988+0.00312116j -0.00200156-0.00555572j -0.0142663-0.013447j 0.0115869-0.0136538j -0.013266+0.00490356j -0.00560009-0.000178091j 0.00832997-0.00403789j 0.00148039+0.00638649j 0.0154063-0.000679749j -0.00204711-0.00573339j -0.0165824+0.0217996j 0.00148252+0.000468851j 0.0036616-0.0120364j 0.00396801-0.00205073j -0.0122965-0.0127258j -0.0114557-0.0162614j 0.0153025-0.0113077j -0.00837761+0.00172095j -0.0259268-0.00829035j -0.0320743+0.00591921j -0.00452343+0.00682667j 0.00130753-0.0045563j 0.00717318-0.00502325j -0.00991098-0.00763436j -0.00315604+0.0176848j -0.0310702-0.00658786j -0.0158163+0.0216864j -0.0143355+0.0168975j 0.024977-0.0274058j 0.0163391+0.0184907j -0.0150628-0.0283518j 0.0182549-0.012041j -0.00337224+4.90431e-06j -0.0422383+0.00401284j 0.0317333+0.00205681j -0.00159617+0.00711653j -0.025211-0.0169498j 0.00364318-0.00549761j 0.0185587+0.016805j 0.000488872-0.00339431j 0.0291204+0.000665886j -0.00598207-0.0346806j 0.0220635+0.0230986j 0.014088-0.0694085j -0.0211766-0.0596894j -0.00566934-0.00738283j -0.00769217-0.0227695j -0.029126+0.00947394j -0.026367+0.0316737j -0.0540155+0.0109011j 0.0490806+0.027031j 0.016097-0.00869133j 0.00275745+0.0244899j -0.00285495-0.0682673j 0.0349868+0.0492164j -0.0217757+0.0110448j 0.0189078-0.0109457j -0.00599485-0.0344975j -0.0599916+0.000199755j 0.00166294-0.0302371j -0.0518982+0.0164027j 
0.0102454+0.0012675j -0.00802655+0.0159218j 0.00564716-0.0276601j -0.0249228+0.000757861j -0.0136584+0.0315169j -0.0465559-0.0252119j -0.0464915+0.0192562j -0.00976555-0.019393j 0.0502952-0.0293943j -0.0113846+0.025118j 0.0198086-0.0148824j 0.0121583+0.0237025j -0.014213-0.00186635j 0.0428884+0.0352508j 0.00239215-0.0141808j -0.0168909+0.017351j 0.00737958-0.0172422j 0.0223582+0.00532047j 0.0132986+0.0147369j 0.00678503-0.00332461j -0.0100874-0.0116992j 0.000999378+0.00725061j -0.0113234+0.0107442j -0.00318455+0.00650392j 0.024793+0.0303802j -0.00525585-0.016499j 0.00743556+0.00759552j -0.00111335-0.0205106j -0.00835747+0.0033757j -0.0174386-0.0139759j 0.0191925+0.0105199j -0.00981201+0.0131878j 0.000493698-0.00130681j 0.00122629-0.00759216j -0.00301792+0.0131633j 0.0111971+0.000563106j 0.00547079+0.00434724j 0.00275127-0.00370491j -0.0116977+0.0113852j 0.0160029-0.0112001j -0.00283234+0.0275368j -0.0210281-0.00715918j 0.00853003+0.000311122j 0.00861939+0.00192563j 0.00348744-0.00052006j -0.0072875+0.003554j -0.00527565+0.0090032j 0.0124702+0.00457339j 0.00768314+0.00842605j 0.00973161-0.000979081j 0.0119213-0.0107339j -0.0227251+0.0067285j -0.0148405+0.0024562j 0.0112305+0.0087502j -0.000458875+0.0137508j 0.00510752+0.00713379j 0.00494638-0.00866726j 0.0119686-0.00970453j -0.0271615-0.0023249j -0.00496191+0.0145988j -0.0139236-0.0082952j 0.000364527-0.00249892j 0.00609142-0.0118549j -0.00803052+0.00272724j -0.00161667+0.00510575j 0.0193645-0.0137508j -0.00355096+0.00670842j -0.00123257+0.00164969j -0.0243019+0.010592j 0.00398124+0.0216241j -0.00433834-0.00386329j -0.0151073-0.0214194j -0.013893-0.0184323j 0.0102293+0.0034845j -0.00298514+0.00983486j -0.014278-0.00698779j 0.00393778+0.00977164j -0.00702775+0.00680301j 0.0135875+0.018932j 0.0023335+0.00405362j 0.00444086+0.0125806j 0.0095272-0.00435567j 0.0134417+0.0215375j -0.00400376+0.0164408j 0.0393449+0.0110919j -0.00947446+0.00585859j -0.000493726+0.0094008j 0.00162656-0.00904417j -0.0090755+0.00479835j -0.0216583-0.0268807j -0.00669722+0.00155143j -0.0147638-0.0102477j -0.010286-0.0113678j 0.0278421+0.0191739j 0.0196434+0.0113497j -0.00428689-0.0136257j 0.0197566+0.00663953j 0.0128498-0.0108106j 0.0213156-0.0298193j 0.00966226-0.00383188j -0.0337318-0.00417784j -0.00944561+0.00687673j 0.0111965-0.0178586j 0.0076635-0.00560506j -0.00715457+0.0143791j -0.0173715-0.0154444j 0.00213551-0.0147236j -0.0233641+0.0118941j 0.0115119-0.0123363j 0.0158473+0.00275266j 0.0267063-0.012756j -0.01921-0.00321107j 0.014233+0.0257847j 0.0292687-0.0404715j -0.00628756-0.00200177j -0.0142944+0.0318691j -0.0312774+0.00747549j -0.0368073+0.00365047j -0.0688959+0.0239828j 0.0189038-0.00378431j -0.0040788-0.0796734j 0.0323959+0.0383899j -0.0936325+0.00927927j 0.0680434-0.0069815j 0.0217615-0.0082628j -0.0336598-0.0228108j -0.0132532-0.00634187j -0.0179221+0.0280831j -0.0029441+0.0135665j -0.0146794-0.00155409j 
