-0.0042767+0.0018221j 0.0052774-0.0037925j 0.00555472-0.00308239j -0.00477308+0.00392469j 0.00245288-0.00327842j 0.000125202+0.00043744j -0.000278983-0.00145273j -0.00322028+0.0010124j 0.00549213-0.00638522j 0.00142944-0.000487199j 0.00209605+0.00127035j -0.000152171-0.000684268j -0.000960061+0.00171172j -0.00626059+0.00275916j -0.00286921+0.00362351j 0.000750266-0.00138239j 0.000419123-0.00196739j -0.000502722+0.0011481j 0.00438918+0.00561616j -0.000768981-0.00085556j -0.0137796-0.000867152j 0.000906165-0.000249405j 0.00449302+0.00127687j -0.00509359+0.000417362j 0.000226176+0.00298693j -0.00802878+0.000248205j 0.00347956+0.00355366j -0.0036364-0.0018478j -0.00546502+0.00176813j 0.0014065-0.00391875j 0.00204203+0.00367375j 0.00267258-0.00147148j 0.00171462-0.00516123j -0.00856762+0.000385703j 0.00964635-0.0053489j -0.00419009-0.0038544j -0.000318277-0.00480548j 0.00247187+0.00356576j 0.0111812-0.00323804j -0.00164529-0.00424451j -0.00570864-0.000621635j -0.000490583-0.00479367j -0.000993673-0.00114857j -0.000665947+0.000914858j 0.0039653-0.00291245j 0.00233978-0.00320164j -0.00303978+0.0041642j 0.00646168+0.00390139j 0.00812015+0.00881283j -0.00693012-0.00858079j 0.00909207-0.00412898j -0.00359738-0.0039552j 0.00777453-0.00287541j 0.000227387-0.00311312j 0.00949859+0.00826237j 0.0044766-0.00579259j -0.00184783-0.00298248j -0.000621885+0.00647806j 0.00855533+0.000493168j 0.00386975+0.000840004j 0.000847771-0.00312732j 0.00143961+0.00136768j -0.000745736-0.00291532j -0.000999693+0.00923447j -0.00854094-0.000769836j -0.0014828-0.00140766j 0.00936496+0.00492524j 0.00151729-0.00617987j -0.0027374+0.00104246j 0.00579342-0.00174303j -0.0125244-0.00106113j -0.00893063-0.00839627j -0.00377611+0.00454441j -0.00579637-0.0100021j 0.0133095+0.00810952j -0.00239401+8.52898e-05j -0.00948575+0.0115015j -0.0128162+0.00549958j -0.00648185-0.00913426j 0.00646981+0.00817508j 0.00993268-0.00177765j -0.00276615-0.00392243j -0.00445142-0.00725298j 0.00550591-0.0015763j -0.00331224-0.004106j -0.0245042-0.0113882j 0.0103394+0.00950852j 0.00193085-0.00604038j -0.00256028-0.0179239j 0.00136205-0.014648j 0.0135611-0.00786317j -0.0101484+0.00280354j 0.0227152+0.00157258j 0.00483266+0.00785068j 0.000448527+0.0140088j -0.0064046-0.00543172j 0.0112458+0.00912511j -0.0037906+0.00497781j -0.00793814+0.0134157j -0.00202082+0.00240582j -0.0205362+0.00690544j 0.000857608-0.00508348j 2.41708e-05-0.00337655j 0.0012264+0.00997155j 0.0013011-0.0165172j 0.000370194-0.00367278j 0.0114336+0.00329006j -0.00113491+0.000151555j 0.00607043+0.00810997j 0.000759658-0.00592377j -0.00818792-0.00891982j 0.00222808-0.00776307j -0.00495689-0.011737j 0.00425943+0.0155344j -0.00828881-0.012417j -0.00181738+0.00692724j 0.0108022+0.0160286j 0.00958327+0.00704868j 0.00280855-0.0252471j 0.0072039+0.00569366j -0.000876258-0.00718182j 0.00399604+0.0124091j -0.011328+0.00504547j 0.00262887+0.0113696j 0.000378865-0.00386899j -0.0168198+0.00390443j -0.0082145+0.00962485j -0.021398+0.000555321j -0.0011193-0.00491815j 0.107675-0.0215992j -0.104018-0.0624873j -0.149132+0.0661068j 0.0211138+0.00184072j 0.0101899+0.0130736j 0.0522023-0.0978433j -0.0635063-0.177652j 
-0.00510414+0.00367461j -0.00441336+0.00210481j -0.00239154+0.00290655j -0.00545685+0.00181125j -0.00253098+0.0012488j 0.00122545-0.00378196j 0.00277155-0.00185343j 0.00233075-0.00304305j 0.00552064-0.000648869j -0.00331859+0.00115142j 0.00227225-0.00158035j 0.000845274+0.0011705j -0.000410794+0.000908712j 0.00243885-0.000267749j -0.00862313+0.00312275j 0.00206445-0.00313939j 0.0043863+0.00022814j 0.00353386-0.00492819j 0.00115274+0.00116198j -0.0109413-0.00229193j 0.0064249-0.00225259j -0.00361174+0.000288558j -0.00148012+0.000176487j -0.00579226+4.09259e-05j -0.00542022-0.00105533j 3.27402e-05-0.00333098j -0.00418956+0.00284649j 0.00242224-0.00239957j -0.00343151-0.00169223j 0.00670074+0.00532923j -0.00300797+0.00246177j -0.00406719+0.00443324j 0.00618076+0.00119998j -0.00141396-0.000517816j 0.00335422+0.00390649j 0.00713336-0.00128802j 0.00579106-0.00264192j -0.0046357-0.00107787j 0.00351826+0.00820822j 0.00625867-0.000923741j 0.00306951-0.00239364j 0.00518691+0.00198911j -0.00152561-0.0034827j 0.00170194-0.00132976j 0.00753398+0.0051717j 0.00321384+0.00199071j -0.0078466-0.00100668j -0.00141203+0.00309443j -0.00794346+0.00286005j 0.00717935-0.000467096j 0.00805955+0.00623974j -0.00119054-0.00253013j 0.00426139+0.00544152j 0.00421268+0.00171257j -0.00989023+0.00562964j 0.00959409+0.00323894j 0.00480896-0.000269393j -0.00465836+0.00151557j 0.00499488+0.0047466j 0.000650517+0.00332093j 0.00322154+0.00234364j 0.000578242+0.00285854j 0.00603152+0.00349492j -0.0152069-0.00280066j -0.00303812-0.00794525j 0.00342012+0.000781032j 0.000787661+0.00787042j 0.00676114+0.000262277j -0.00122438+0.00179865j 0.00255965+0.00253631j -0.00542529-0.00913904j 0.00797626-0.00785985j -0.00664088-0.00764892j 0.0099925-0.00229879j -0.00753494+0.0126853j 0.00322698-0.00152748j -0.0161358-0.00823857j -0.011869-0.00997764j 0.00799357-0.00404924j -0.0099369+0.00411873j 0.00659017+0.00903828j 0.00478059+0.00194317j 0.0110253-0.00293974j -0.00107958+0.00854559j 0.00203368-0.00214787j 0.0112321-0.0186944j -0.0071039+0.00884354j 0.00405845+0.00247048j 0.0225723+0.00164304j 0.018263+0.00074502j 0.00595223+0.015589j -0.00539731-0.0120394j 0.00106759+0.0220634j -0.00799542+0.00159309j -0.0085625+0.00359055j 0.00783076-0.00621108j -0.00505864+0.0133779j -0.000724356+0.00215161j -0.010867-0.0113992j -0.00368769-0.00165066j -0.00925057-0.0253796j 0.000899927-0.0047488j -0.000394533+0.0092097j -0.00677349-0.00112736j 0.0158261+0.00277629j 0.00418444-0.00606986j 0.000537528+0.00832727j 0.00335897+0.0107315j -0.0132866+0.00144722j 0.000671539-0.00426952j -0.000207218-0.00907684j -0.00241783-0.00316031j 0.00108757+0.00708235j 0.00846459+0.0174371j 0.00454533+0.00828426j -0.00932569-0.0239514j -0.00514527-0.00413826j 0.0103649-0.0122011j -0.00304645+0.00304907j -0.000876819-0.00466566j -0.0041369-0.00853056j 0.00763224-0.00338256j 0.00951903+0.0183532j -0.00202008-0.00271963j 0.0219103-0.00650703j 0.00549058-0.00734211j 0.0038571+0.0038485j 0.0123617+0.00166865j 0.0488795-0.00465705j 0.0375078+0.0306604j 0.176755-0.0662845j -0.0999674-0.0549867j 0.00356735+0.0214279j -0.0187874+0.00772396j -0.0620791-0.17653j -0.05214+0.0975048j 
-0.00688871+0.00298889j 0.00101303-0.000713576j 0.00167843+0.00328534j -0.000864844-0.00275983j 0.00516509-0.000744607j 0.00115335-0.00436339j -0.00401127+0.00304102j -0.00191732-0.00150431j 0.00384177+0.00387262j 0.00089402+0.00267302j -0.0012621-0.00188205j -0.00525358+0.00276204j 0.00341551-0.00741472j -0.00483314+0.00368197j -0.00272154-0.00082076j -0.00150732+0.000513188j 0.00788293+0.00581751j -0.000237939-0.00491806j 0.00576546-0.00241038j -0.00155927+0.00515805j 0.00442539+0.00226361j 0.0035374+0.00111738j 0.0079469-0.0026738j -0.00477923+0.00298715j -0.000741156-0.00452889j 0.000678573+0.00704339j -0.00576972-0.000490545j 0.000971223-0.000795847j -0.0017307-0.00156308j 0.0145304+0.00407294j 0.00148272+0.00886396j 0.00333007+0.00651306j 0.00372007-0.00268591j -0.0053624-0.00139039j 0.00214942+7.88696e-05j 4.07816e-05+0.00352649j -0.00397548-0.00556013j -0.00107107-0.00138204j 0.00783312+0.00453088j -0.00416725+0.000570427j 0.00708716-0.00231559j 0.00613786+0.00358799j 0.000530792-0.00141381j -0.00231046-0.00921161j 0.00379003-0.00662895j 0.00255725+0.000138046j -0.00310089+0.00273969j -0.00135375-0.00176013j -0.00415396-0.00109456j 0.0145821+0.00163762j 0.000269629-0.0063382j -0.000204962+0.00337537j -0.00536821-0.00484945j -0.000775947+0.00171813j -0.0113209+0.00328481j -0.00324135-0.00445006j 0.00104864-0.00333795j -0.00612428+0.00153532j 0.0117709+4.04346e-06j -0.00653563-0.00133875j -0.00522967-0.00220128j -0.000315817+0.00357014j -0.00801979-0.00762302j 0.000172367+0.000219472j 0.00582752+0.00204538j -0.00139345+0.00141549j 0.00367452+0.0015039j 0.0121094+0.000446264j -0.0026144+0.00312591j 0.00704218-0.0037134j 0.00757731+0.00242133j -0.00039377-0.0016106j -0.00104282-0.0041191j -0.0110945-0.00476087j -0.0125517+0.0180625j -0.0168343-0.00279085j 0.00547439+0.00919247j -0.0239573+0.0136084j -0.00826609-0.00357504j 0.00587206-0.000298367j -0.00997069-0.00239667j 0.00236987+0.0124873j -0.00170265-0.00701695j -0.0112119+0.00774774j -0.0156317-0.0028815j -0.00380296-0.0107482j 0.000846181-0.00357078j 3.51932e-05-0.000422836j -0.0080786-0.0143928j -0.00803281-0.0240342j -0.00759227-0.00852345j -0.00266518+0.00933334j 0.00251405-0.000734042j -0.0100242-0.0021879j 0.00700368+0.00252255j -0.00979326-0.012119j 0.0265243+0.0130179j 0.000268141+0.0044261j 0.0106286-0.0172087j 0.00602571+0.00540219j -0.00868942-0.00569764j -0.0149508-0.00620314j 0.0146624-0.00283755j 0.0166519+0.00585408j -0.00225582-0.0150425j -0.0122053+0.00342357j -0.007103-0.0157382j 0.0188788+0.00143599j 0.00271734-0.00492591j -0.013673+0.0130263j 0.00223729+0.00260794j -0.0170288+0.0139337j 0.00779299+0.00244402j 0.015614+0.00805345j 0.0133766+0.0273393j -0.0253151+0.000182798j -0.0149787+0.0177202j -0.00197093-0.00227875j 0.00300505+0.0111129j -0.0144055-0.00199605j -0.0226943-0.00659389j 0.00628874-0.000764652j 0.0142257-0.00544767j -0.0428132-0.0159506j 0.103113+0.0159434j 0.165885-0.0668596j 0.00954378-0.039983j 0.0362694+0.0111314j -0.00700127-0.00397988j -0.0150946+0.0226103j 0.00762216-0.00975085j 0.0294878-0.0036833j 0.0520122-0.0651574j -0.0748395-0.184677j 0.0100101+0.00301691j 0.013536+0.0652484j 
-0.000898676+0.00127842j -0.00899271+0.00351432j -0.00396061-0.000270843j -0.000821763-0.00183078j -0.00153795+0.00231503j 0.00474742+0.000504743j -0.00146464+0.00275979j 0.00769025-0.00235172j 0.000126278+0.00267396j 0.00429875-0.00212831j 0.00019172+0.00266553j -0.00184594+0.00271627j 0.00909519-0.00334376j 0.0039296-0.00477585j -0.0035126-0.00176483j 0.00737289+0.00198266j 0.00613478-0.000608595j -0.00205042-0.00172224j -0.00471527-0.00258416j -0.000418324+0.00248717j 0.0105423-0.00582023j 0.000384379-0.00326809j -0.0045779+0.00143363j 0.00171965-0.000113694j -0.00291229-0.00274052j -0.00259031-0.001035j -0.000153406-0.00777607j 0.00469087+0.00253097j 0.00133326-0.00334516j 0.000643576+0.00396507j -0.0162884-0.00112548j -0.00150916+0.00252357j -0.00136564+0.0059051j -0.00137226-0.00815205j -0.00198657+0.0111094j -0.00091948+0.000627257j -0.00666683-0.00176218j -0.002041-0.000936338j -0.00819943+0.00387648j -0.000103358+0.00111708j 0.00177135-0.000852887j -0.00330269+0.00676919j 0.00092733+0.00290168j 0.00159031-0.00114855j -0.0019748-0.00201968j -0.00100945+0.0044499j 0.00134507-0.00190186j -0.00256601+0.00258989j -0.00330402-0.00369163j 0.00569708+0.0101132j 0.00106768+0.00648168j 0.00989639+0.00338278j 0.00552529-0.0026641j -0.00884785-0.00152013j -0.000795182-0.0106714j -0.00133828-0.00112916j 0.00220305+0.00472223j -0.00495591-0.0104701j -0.00440768+0.0100792j -0.00175332+0.000472418j 0.00751922-0.00625371j -0.00980689-0.00648816j 0.0129281-0.0123964j 0.00843213+0.00462768j -0.00191537+0.00522914j -0.00613274-0.00196374j -0.00510736+0.000139785j -0.00302002+0.0123598j -0.00108683-0.00309097j -5.82749e-05+0.0104807j 0.00767985+0.00458817j -0.00396675+0.00548053j -0.00154837+0.00138572j 0.00269647-0.00525265j -0.0196931-0.0208584j -0.00193234-0.0166512j -0.00349775+0.00341955j -0.018162-0.0270862j -0.00419995-0.00496506j 0.00575157+0.00341429j 0.000827956-0.009909j -0.012789+0.00158233j 0.000915388-0.00710271j 0.000286029-0.0200461j 0.0126102-0.0177313j 0.00721491-0.00923773j 0.00967913+0.000329429j 0.00832247+0.0111415j 0.00890226-0.0119365j 0.0232441+0.00134986j 0.0186996-0.00589002j -0.0120836-0.00502264j 0.00964405+9.67719e-05j -0.00273048-0.00859386j -0.0096185-0.0126882j -0.00341099-0.00988161j -0.00282445+0.00989238j -0.0099116-0.00754829j 0.0019213+0.00594387j -0.00221793-0.000516147j -0.00480208-0.00804836j 0.0148669+0.00370179j 0.00947125+0.016687j -0.012223+0.0127768j 0.00877261+0.00938919j -0.00191011-0.00708234j -0.00124196+0.0132089j 0.0114157-0.011691j 0.0124648+0.00395973j 0.00497518-0.00599175j 0.0034641+0.0109058j 0.00143199-0.0128013j 0.0149213+0.0020121j -0.0192092+0.0138865j 0.00560779+0.000554016j 0.00129176+0.0035707j -0.0172855-0.00244415j -0.0376517+0.00300135j 0.00938765+0.00620691j 0.0144278+0.00504589j 0.0338465+0.00593244j 0.00706929-0.00613253j -0.0181878+0.000345721j 0.0505645-0.00225957j -0.131731+0.0529228j 0.098543+0.041141j 0.0515335-0.0289571j -0.0323383+0.0221373j -0.008693+0.000476207j -0.0455974+0.0215836j -0.0383704+0.00603598j -0.00405828-0.00182298j -0.0543876-0.162021j -0.0489759+0.0588918j 0.00561257+0.0610761j -0.00450999-0.00798587j 
0.00827053-0.00230536j 0.00387531+0.000106136j 0.0013968-0.00178119j 0.000836153+0.00263143j -0.00575568+0.00173046j -0.00482076+0.00404816j 0.00512233-0.00141093j -0.00535834+0.0012791j -0.00704537+0.00157072j -0.00253495+0.00123434j -0.000776886+0.00242868j 0.00605776-0.00117891j -0.00832697+0.00148082j 0.00550489+0.000685881j 0.0109873-0.00271348j -0.00387666+0.00199463j -0.012166+0.00590783j 0.00110657-0.000986511j 0.00172826-0.00160884j -0.00123615+2.661e-05j -0.00414299+0.00158547j 0.000692215-0.000520824j -0.00251563-0.00092244j 0.00525473-0.00200364j 0.00631702-0.00470001j 0.00398875+0.00738235j 0.00266206-0.000566426j -0.00246302+0.00201586j 0.00415594-0.00320077j -0.00603322+0.00288721j 0.00157739-0.00551324j -0.00467309+0.00211115j -0.00686669-0.00274403j 0.00394609-0.00214662j -0.00555772-0.00231647j -0.000819261-0.0058964j 0.00706976-0.00639467j 0.00509957-0.00020432j -0.00646502-0.00478708j 0.00345275+0.00411238j 0.00050339+0.000479313j -0.00452781-0.00189564j -0.00178195-0.00405282j 0.00546466+0.002018j 0.00184025-0.0125575j -9.27118e-05-0.00334j 0.00579981+0.00579544j -0.00197872-0.00695127j -0.000865291-0.000692954j -0.00659352+0.00309187j -0.00777377-0.00327033j -0.000401194+0.0137535j -0.0034112+0.00848759j 0.00507333-0.0165017j 0.000680866+0.00707752j -0.000954397-0.00358621j 0.000483935-0.00552911j 0.0108857+0.00361923j -0.0128708-0.0112315j 0.00648298+0.00150183j -0.00527366-0.00505312j -0.000830762-0.00930158j -0.00787902+0.016198j 0.00116572+0.00980569j 0.00382847-0.00996722j -0.00677232-0.0192235j 0.00248253-0.0115185j -0.00403938-0.00685885j 0.00598542-0.00871967j 0.00860278+0.00379713j 0.00328878+0.0128187j -0.0119418-0.0176171j 0.0215717+0.000164922j -0.00549845+0.00323782j -0.00249628+0.00321196j 0.0139415+0.00232401j 0.0076004+0.00451129j 0.00689644-0.00782632j 0.00498921-0.00838513j -0.00315276+0.0128109j 0.00318505+0.0141656j -0.0130966-0.0202076j 0.00883072+0.000238798j -0.00443184+0.0227077j -0.000128725+0.0158386j 0.0189182-0.00279661j -0.00455786+0.0140906j -0.0146002-0.00547491j 0.0046109-0.0168506j 0.00448917+0.00863662j 0.00287151-0.00217754j -0.00660445-0.00162993j 0.00110444+0.0155181j 0.0104293+0.00175228j 0.0113303+0.00371135j 0.0111982-0.0205911j -0.00514391+0.0104736j 0.00169602-0.0159826j 0.0129589+0.00327136j 0.00187044+0.0105334j -0.00441351+0.00804217j -0.00190845+0.000650691j -0.0146534+0.00468918j 0.0140265-0.0106876j -0.0080657-0.00601597j 0.00151843+0.00564383j -0.01262-0.0111842j -0.00334459+0.0110285j -0.00238118+0.0109985j 0.0071244-0.00408594j -0.00377593-0.00522412j 0.0131378+0.00564924j -0.0153436+0.004689j -0.00405982-0.01176j 0.00754912+0.0143797j 0.0195962-0.0117368j 0.0239914+0.00526594j 0.0624545-0.00590927j 0.0296281-0.0214726j -0.0902335-0.0111559j -0.117567+0.0389562j 0.0356956+0.0133941j 0.00413841+0.000416631j -0.0560329+0.0272954j 0.00538448-0.0254827j 0.0312008-0.00218716j 0.0712775-0.0115492j 0.00267977+0.00688875j -0.0314595-0.012841j 0.0393179+0.134822j -0.0149052+0.0313081j 0.0173443+0.0916192j -0.0188329+0.011282j -0.00589879-0.0719885j 0.00919479-0.00424885j 0.0172567-0.0100376j 
-0.000253543+0.00289974j -0.0069001+7.51193e-05j -0.00409261-0.000211897j -0.00567097+0.00219571j -0.00794213+0.0068955j 0.00141814-0.00299613j 0.0125623-0.00118329j 0.00733403-0.00485825j -0.00438823+0.00399293j -0.00533067+0.0039616j 0.00454504-0.00235931j 0.00466899-0.00247058j -0.00729027+0.000617032j 0.00809122+0.000481085j -0.00301153-0.00477194j 0.00559158-0.0054493j 0.00200039+0.00331754j 0.00782434-0.00605233j -0.00268691+0.00338281j -0.00972348+0.01073j 0.00237795+0.00856525j -0.00613473-0.00453322j -0.00919946-0.00362667j -0.00126843-0.00451811j -0.00219051+0.00266266j -0.000186619+0.00181055j -0.00332508+0.00305948j 0.00918804-0.00128103j -0.00388113+0.00110707j -0.00214395+0.000401665j -0.000220136+0.00987256j -0.00198677+0.00963381j -0.00260559-0.00358909j -0.0067505-0.00140111j 0.00460346+0.000242241j 0.00569122-0.00870221j -0.00244458-0.013525j -0.0170812-0.0134194j -0.00822477-0.00237385j 0.0158633-0.00369783j -0.0081299-0.00142062j -3.80238e-05-0.00170763j -0.00473647-0.00096751j -0.004568-0.0012841j -0.00649815+0.000778103j 0.00888166+0.0096079j 0.00220381+0.000686172j -0.00988106-0.00406881j -0.0101046+0.00298493j 0.0144441+0.00597653j 0.00104541-0.000158666j 0.0125568+0.002864j 0.00704892-0.00192426j -0.00905036-0.0174281j -0.00568564-0.00664434j 0.00518452-0.00325939j 0.00184232-0.00723436j 0.00260939+0.00215348j -0.0105055+0.00767056j 0.0134815-0.00421434j -0.0171692-0.00599737j -0.0130691-0.00273934j 0.00803797+0.00795044j -0.0164328+0.00638836j -0.0109136-0.00838454j -0.0125845+0.00679678j -0.0199943-0.0110779j -0.0011898-0.0101194j -0.0120877+0.00966808j 0.00145878-0.0071507j 0.00299965-0.00210052j 0.00458341+0.00333483j -0.00426841-0.0109896j 0.0213203+0.00418878j 0.00110345-0.00288743j 0.00674976-0.00352847j 0.00487751+0.0135562j 0.000416456+0.0273588j 0.00520152+0.00174144j -0.00777202+0.00346723j 0.0216254-0.00339784j -0.00445481+0.00690749j -0.0029184-0.0145643j 0.0145535+0.00878003j 0.0132198-0.0084867j 0.000952607+0.00234074j -0.0021762+0.00168386j 0.00269165-0.0243385j -0.00225719-0.00961408j -0.002671-0.0211058j -0.00210526-0.021202j 0.0111502+0.00829463j 0.00620444-0.0161385j -0.000912171+0.00538658j -0.00532412+0.0172662j -0.00405274+0.00422975j -0.00150772-0.0132703j -0.00869072+0.00628406j -0.0105047+0.0114777j 0.00205323+0.00239484j -0.00109642-0.00229738j 0.0176558-0.0271635j -0.00451881+0.0133918j -0.000367974-0.00735303j 0.00931293-0.00752442j 0.00228321-0.00110449j -0.0100563+0.00708107j 0.00308612-0.00349953j 0.00375974-0.000144365j 0.0282263-0.0191425j 0.0123693-0.0155661j 0.0130084-0.00963156j -0.015729-0.00406893j -0.0772574+0.0167705j 0.019344-0.006999j 0.0439535-0.0241091j -0.0530789-0.0127078j 0.036861+0.0157661j -0.0960608+0.0250624j -0.0590219+0.037869j 0.0174492+0.0408882j 0.0547182+0.00908049j -0.00116151-0.0111005j 0.0075026+0.00629253j 0.0111666+0.0167063j -0.00527673-0.00834946j -0.00704782+0.0182599j 0.0342972-0.0555007j -0.0538795-0.139923j -0.0349619+0.0149319j 0.0132196+0.0477176j -0.0122967-0.0270608j -0.0223208-0.00857529j 0.00430119-0.0168188j -0.0236378+0.00544691j 0.00864715+0.00762259j 
0.00322095+0.0010716j -0.00383293+0.00350727j -0.00499463+0.0015167j 0.00826893-0.00254255j 0.000640712+0.00475017j 0.00316512+0.00482499j -0.00253181+0.0015241j -0.00399522+0.000758435j -0.00970428+0.00506841j -0.00598571+0.00377038j 0.00284811+0.00519804j -0.00496833+0.00540133j 0.00441871-0.00219812j 0.00375284-0.00630143j 0.00851181-0.000595094j -0.00447762+0.00148664j -0.00682514+0.00146074j -0.00194959-0.0101601j 0.00201405-0.00882573j -0.00669038+0.00305607j 0.00625835-0.0156817j -0.00316081-0.00633502j 0.00257648-0.00124373j 0.0108108-0.0044786j 0.00113988+0.00055855j -0.00129847-0.00690878j -0.00663864-0.00142643j 0.00348457+0.00368102j 0.00907915-0.00950508j 0.000454949-0.00303296j -0.00709994-0.00447376j -0.00504693+0.00664583j 0.00729856+0.00438954j 0.00690252-0.00347944j -0.00983795+0.0147182j -0.00222176-0.00203862j 0.0099217+0.00293671j 0.00362644-0.0109394j -0.00756994+0.00553397j -0.00174538+0.0128003j 0.00461971-0.00590593j 0.00412063+0.00545539j 0.00592187+0.00451629j 0.00455804+0.000257644j -0.000901241+0.000160494j -0.0031149+0.012963j 0.00261023-0.00801732j -0.000973823-0.00688604j -0.00209082-0.00247472j 0.00309629+0.00546879j -0.00843722+0.00352281j 0.0035253+0.00860286j -0.00692161+0.00434905j 0.0158452+0.0135919j 0.013557-0.00135207j 0.000738761+0.00496947j 0.000109321-0.00669948j 0.00206332+0.00161192j -0.0157825+0.00279589j 0.000825709+0.00823366j 0.00360178-0.0243678j -0.00226198-0.0108522j -0.00867484-0.0169128j -0.00028409-0.012399j 0.016854-0.00278526j -0.00536267-0.0094158j 0.00675997-0.0110731j 0.00606582+0.00447453j -0.0197691-0.0296527j -0.00685201+0.00143608j 0.00877863-0.00555554j 0.0107506+0.00933596j 0.00685393-0.00437772j 0.00517924-0.00153293j 0.00730123+0.0128922j -0.00500561-0.0104985j 0.00186628+0.00722631j 0.00120689-0.0120068j -0.00291647-0.0016748j -0.00855241+0.00154205j -0.00707565+0.00880898j 0.0119866-0.00865812j 0.00237917-0.0130817j -0.00929773+0.00486711j 0.00342186-0.0046099j -0.013123-0.0203054j -0.00301737-0.00189249j 0.0248164+0.0190518j -0.0239349-0.00615129j 0.00348959-0.013546j -0.00993952+0.011499j 0.00248824+0.0162284j -0.0037044+0.000683789j -0.0104215+0.00507115j -0.0177166+0.00170851j -0.0231289+0.00504025j -0.00121061+0.0186938j 0.00425663+0.0021383j -0.0167881+0.00996106j -0.00234308-0.0016634j 0.00516172+0.0021636j 0.0111134-0.00921521j 0.00627147+0.00377934j -0.010767+0.00801536j -0.00715453+0.00748682j 0.015936-0.000110639j 0.00448423+0.00157001j -0.0289021+0.00974566j -0.0200848+0.00725773j 0.0200594-0.0038105j -0.0289965-0.0015016j 0.0363479-0.00612533j -0.0150387+0.0160956j 0.0325747-0.00125084j -0.00418441+0.000505066j 0.0691884+0.00235507j 0.0730264-0.046299j -0.0908155+0.0188245j -0.0493807-0.0260849j -0.0209388-0.0119577j -0.0407057+0.00565557j -0.0259557+0.032642j 0.0257856+0.0211861j 0.0416533-0.0310595j -0.0137134+0.00920644j -0.00228775+0.0171399j -0.0289267-0.0189843j -0.0517522-0.125325j -0.0388172+0.0492331j -0.00153281+0.0157309j 0.00739436+0.0194489j 0.0118043+0.0355137j 0.00655424-0.0270931j 0.0266946+0.0503348j 0.00365048+0.011618j 0.0157835-0.00399167j 
