-0.0038893+0.112322j 0.0458382+0.0341875j -0.124352+0.0562569j 0.0617294+0.000966812j -0.0690657+0.0679383j -0.0450822-0.0865808j -0.0725249+0.114262j -0.0777108+0.0566009j 0.0523278+0.0851098j -0.0221434-0.039628j -0.0697129+0.0423029j -0.0632576-0.0775061j 0.0907907-0.0477671j 0.0137813-0.025109j 0.0612004+0.0917131j -0.0704298-0.0302568j -0.000246607+0.0391676j 0.0520866+0.0688911j -0.0455096+0.0654144j 0.0686391-0.00846537j 0.035363-0.116016j 0.0586869-0.0936978j -0.139311+0.17778j -0.105999+0.107928j 0.119226-0.133131j 0.018182+0.0262556j -0.0286746+0.0225095j -0.0371389-0.0164939j -0.0258656-0.00178252j -0.00103901-0.00201505j -0.0247294+0.051914j -0.00760942-0.0046525j -0.00928619+0.00770237j -0.00497042+0.0307524j 0.000605532+0.0158164j -0.0167584+0.0167874j 0.0197362-0.0843139j 0.0206746-0.0296798j 0.0216146-0.00336429j 0.0115909+0.0624066j -0.0203344-0.0138844j -0.0561301+0.0173961j -0.00136994-0.00483063j 0.053829-0.0342683j 0.019092-0.0199181j -0.00465155+0.0136464j -0.0365779+0.0217823j 0.00131707+0.0137401j -0.0284851+0.0166586j -0.00896547+0.0165694j -0.0211612+0.0170353j -0.0124027+0.0319946j -0.02695-0.00858334j -0.0107489+0.00903635j -0.0330644+0.0593111j -0.00598514-0.00176576j 0.00900432-0.0107649j 0.00145044-0.00827363j -0.0117276+0.0162023j -0.0574967+0.0409759j -0.0540472+0.0435316j -0.0519509+0.0458993j -0.0539392+0.0193158j 0.0363038+0.0119533j 0.0088786-0.0123788j 0.0173387-0.00542418j 0.0236245-0.0661093j 0.0318251-0.00733234j -0.0363634+0.00157872j 0.0427359+0.00518644j -0.0562563+0.0434869j -0.0479452+0.00511923j 0.0842326-0.000736309j -0.00767497+0.0440214j 0.039181-0.0236201j 0.0318286+0.0102573j 0.0167601-0.03999j 0.00184307+0.0419915j 0.00908242+0.00709906j 0.0163848-0.0291283j 0.021263-0.0246379j -0.0371678+0.0450612j -0.00704269-0.0109754j -0.010143-0.0165006j -0.0205336+0.00677347j 0.00450597-0.00849471j -0.022689+0.00166345j -0.0129403-0.00351395j -0.0418316-0.00675401j 0.0179158+0.00557012j 0.00471824+0.0035238j -0.0143739+0.00184343j -0.0100927-0.00358276j 0.0120993-0.00930537j -0.0057841+0.0239562j -0.00781805+0.00117986j -0.00874506-0.00647497j 0.00628968+0.0147754j -0.011208+0.00406282j -0.00454013+0.0168572j 0.00470274-0.00367278j -0.00231804+0.00367745j 0.0243236-0.00454254j -0.00294816+0.00214607j 0.0085483-0.0163124j -0.0129047+0.000281292j -0.00526812+0.00844699j 0.0110764-0.0232525j -0.0154532+0.0215963j 0.014712-0.0151941j -0.0216356+0.0269859j 0.00784834-0.000644887j -0.00270384+0.0260677j 0.0103152-0.0034711j -0.0136134+0.00864256j -0.00867539+0.0201497j -0.0481452+0.0506964j -0.00933148+0.00308482j 0.0242424+0.00401394j 0.00478025+0.00119134j 0.0168486+0.00125846j 0.012912-0.0148419j 0.0145651-0.00667939j -0.00155386-0.019377j 0.00463781+0.0115631j 0.00801324-0.0163515j 0.00135096-0.000237926j 0.000866657+0.00834093j -0.00487866-0.00790312j -0.00425647-0.00183305j 0.0040667+0.00472015j -0.00136745+0.00124725j -0.00998691+0.0166918j 0.00218307-0.0323807j -0.00159001-0.0284348j -0.006712-0.00110287j 0.00923957-0.022096j -0.00857945-0.00808513j 0.0195346-0.00496676j -0.00487023-0.018151j -0.0162329+0.0252512j 0.00304013-0.0198343j 0.0016267+0.022762j -0.0036683+0.00480267j -0.0125769+0.00489434j 0.0126235+0.0173047j -0.0222389-0.0324437j 0.00982496-0.00984729j 0.0559955-0.0254757j -0.00230666+0.0072976j 0.00377101+0.0609895j -0.00978473-0.00712107j 0.0370478-0.0456447j -0.0382354+0.0308998j 0.0269764-0.000640247j 0.0111566+0.0127188j -0.0317674-0.0481904j 
0.103359-0.0232149j 0.0787209-0.107972j -0.0546021+0.0889405j 0.0696362-0.0308731j 0.152749-0.122997j 0.129652-0.00183183j 0.0720159+0.039071j 0.133888+0.0422158j 0.0240123-0.000871219j -0.00551447+0.152159j -0.116017+0.210728j -0.00939332-0.0373198j -0.078852+0.0574565j 0.067604-0.0957392j 0.0555248+0.0160499j -0.0656899+0.0955017j 0.0317704-0.0677951j 0.0449805+0.0986234j -0.0517565-0.0628745j -0.0243167-0.00494131j -0.00763766+0.00128005j -0.00310748-0.0361452j 0.090263-0.0254331j 0.0351995+0.0582371j -0.0104843-0.0146051j 0.0488723+0.0579213j -0.0321318+0.0498755j -0.0424199+0.0127473j 0.0113739+0.0307036j 0.0480607+0.0300757j -0.0619996+0.040176j 0.0115355-0.0083268j 0.00480862+0.0107726j -0.0529596+0.0430329j -0.0905508+0.0666638j -0.0044155+0.0302664j -0.104695+0.0437214j 0.00273666-0.0318601j 0.0131495-0.015322j 0.0537441-0.0469684j 0.022158-0.0129643j -0.0163646+0.040307j -0.0290281+0.0182102j -0.055973+0.0364212j -0.00575752+0.00263502j 0.0347346-0.0500238j 0.0278131+0.0196815j 0.00695942+0.021622j 0.0046906+0.000500301j 0.0283953-0.035088j 0.0147322-0.0131497j -0.00531511+0.00807322j -0.00957454-0.00787262j 0.00321206+0.0130304j 0.0764748-0.0445087j -0.0347597+0.00742342j 0.0189082-0.00479608j -0.0312065-0.00247186j -0.0355279+0.0243084j 0.00483829-0.00318198j 0.019269+0.00196963j 0.00914714+0.0110044j 0.0212582+0.0217674j 0.0335751-0.0253338j 0.0116941+0.0150145j 0.0134197-0.0142095j -0.0694568+0.0253535j -0.0159657-0.0112053j -0.0165165+0.0245196j 0.0315247-0.016788j 0.0376946+0.00294874j -0.0325187+0.0616065j 0.0627114-0.0745956j 0.000111256-0.00478961j -0.023719+0.012176j 0.0779344-0.0382165j 0.0167126-0.0568024j 0.0404341-0.0428392j 0.038083-0.0311304j -0.0523887+0.0279852j -0.0157526+0.00971082j 0.0252392+0.00905597j -0.0413937+0.019188j -0.0154654-0.0174329j 0.010713+0.0272652j -0.00921803+0.0284477j 0.000410544+0.0100103j 0.0118586-0.0142951j -0.0026664+0.0378204j 0.016069-0.0224959j -0.00319439-0.0143121j 0.0140747+0.00952227j -0.00308513+0.00801435j 0.0125415+0.00886964j 0.0290341-0.00310754j 0.0024561+0.0103675j 0.00543427-0.0108409j -0.00803336-0.00100038j -0.00827921+0.0131634j -0.00787091-0.0126899j 0.0170202-0.0287863j 0.0138845-0.014773j 0.0166823-0.0365397j 0.00683925+0.00860603j -0.0123434+0.00572585j -0.00214764+0.00483148j 0.00839671+0.0129854j -0.0390349+0.00264474j 0.0193347-0.0299977j 0.0289706-0.0155914j 0.00777007-0.00936335j -0.00753377+0.0197329j 0.00463793-0.00470512j 0.00832445-0.0112244j 0.00463801+0.00822213j 0.029647-0.00895875j 0.00666808+0.0332386j -0.0235096+0.021102j 0.00927922-0.0182029j 0.0151978-0.0117647j 0.0112124-0.0342065j -0.00719558+0.00932429j 0.00815711-0.0132131j -0.0293605+0.00978738j 0.0230056-0.00675755j -0.00528461-0.000527181j 0.000434864+0.00395891j 0.00533342-0.0170222j -0.00809192+0.0220194j -0.00217594+0.0064839j 0.00155769-0.0109044j 0.00693646-0.0117322j -0.000657297+0.0100193j -0.0175634+0.00991244j -0.0166003+0.00912942j -0.00905923+0.0102246j -0.00721031-0.00232052j -0.0187746+0.00894135j -0.000407429-0.0114989j -0.00982018-0.0011468j 0.02632-0.0189879j -0.00822134+0.000945461j 0.0149519+0.00677853j 0.0334544-0.0145716j -0.0233346+0.0286492j 0.0457433-0.0285181j -0.028292+0.00795775j 0.0190992+0.00902432j 0.00619148-0.0742832j 0.00215026+0.00463786j 0.0217639-0.0163614j -0.0146199+0.0258706j -0.0296575+0.0287121j 0.00836766+0.0287306j 0.0467547-0.0612538j -0.0459255-0.0381142j -0.0167996-0.0201556j 
-0.0614185+0.0190478j -0.0469195+0.0539086j -0.00552433-0.0611611j -0.0610156-0.104366j 0.146984-0.142829j 0.188698+0.217058j 0.117351+0.0644119j 0.234312-0.0642615j -0.152142-0.123518j 0.0306848+0.0315896j -0.0188865+0.12033j 0.0584229-0.035157j 0.0555793-0.0418415j -0.0602652+0.0715112j 0.058689+0.0071253j -0.0725236-0.135844j -0.0356068-0.029983j 0.0240718+0.122551j 0.043392-0.180653j -0.0151762+0.0433162j -0.0689737+0.0862817j -0.0023698-0.0366601j -0.0512046-0.0101417j -0.0484335-0.00799661j -0.000309932-0.0188307j 0.00280376-0.0610542j 0.0133065-0.0159225j 0.0161518-0.00933083j -0.0345822-0.022952j -0.0290127-0.0277494j 0.0100059+0.00523196j -0.00412794+0.00358907j -0.0061568-0.00367079j 0.0208357-0.000315666j 0.0313416-0.00403803j -0.00526441-0.0324583j 0.054135-0.0536297j 0.0190529-0.022015j 0.00139652+0.00546631j -0.0224285+0.0729211j -0.0292869-0.00125374j -0.018993+0.00822026j 0.0174114-0.00146132j 0.0637505-0.0452427j 0.00116439-0.0342433j 0.0206674+0.0365311j -0.00910478-0.000508449j 0.00326229+0.00042418j -0.0105054+0.0210363j -0.0150982+0.0222729j -0.00155411+0.0106537j -0.0206873-0.00119036j 0.0171569-0.00517466j -0.00801019+0.00947211j -0.0615427+0.0409206j -0.0333124-0.00287503j -0.00485993-0.0200207j 0.00965051-6.19499e-05j -0.000873518-0.0175268j -0.0349134+0.0208077j 0.00026158+0.0321127j -0.0367443+0.00603252j -0.0184547+0.0169985j 0.0185824+0.0246145j -0.00173153-0.0130929j -0.000229809-0.00905394j 0.0591714-0.0357002j 0.00310113+0.00303392j 0.0132665+0.00548857j 0.00925005+0.0293133j -0.0463447+0.0243417j 0.0258223-0.0399035j 0.0133464+0.0362418j -0.0057279+0.0462481j 0.0204043-0.0314166j -0.032069+0.0275036j -0.00849311+0.00591953j -0.00709958+0.0488848j -0.00763261+0.0237543j 0.0530337-0.0116769j 0.0182263-0.000660517j -0.0205127+0.0146385j 0.0243199-0.00144442j 8.62439e-06+0.00277756j -0.0192071-0.0151924j 0.00405957-0.0204913j -0.0156877-0.011389j -0.0114781+0.0167417j -0.0182785-0.0277997j 0.0175707+0.0256227j 0.00286247-0.0052586j -0.0215677-0.00112975j 0.00242501+0.00118753j -0.0255246+0.00899702j -0.00751637+0.000638895j -0.000708534-0.0186107j 0.00460394-0.0162606j 0.016811+0.0220998j 0.0153245-0.0184453j -0.00364714-0.0140404j 0.00219528+0.00970157j -0.00106867-0.0125564j 0.00795741+0.00888053j 0.000949977+0.00588695j 0.0139424+0.00118669j -0.00272587-0.00169433j 0.000794083-0.0200687j 0.029981-0.00930726j -0.0160266+0.0134054j -0.00600705-0.00282911j -0.00437948+0.0102636j -0.00232718-0.0138276j -0.00750256-0.000537377j 0.00463912-0.00429614j -0.0128042-0.00706003j -0.0150937+0.00854453j -0.0267266+0.0146357j 0.0034701-0.0118897j 0.0117177+0.0153977j -0.00633738-0.00633798j 0.00769109+0.01915j 0.00294075-0.0199925j 0.000450053+0.00793074j 0.0155292-0.0193626j -0.00639031+0.0124414j 0.00434733-0.00375058j -0.00181746+0.0167884j -0.00608154+0.0178883j -0.000253928-0.0188813j -0.00248013+0.00825396j -0.00606816+0.00857432j -0.011121+0.0115396j -0.00250173+0.0099478j 0.0103032-0.029563j 0.00790161+8.07135e-05j 0.000890908-0.00367377j 0.00338016-0.0171192j 0.00859041-0.0109386j 0.000989529-0.00271594j 0.00544787-0.000565887j -0.00454948+0.00445861j 0.00778212+0.000410757j -0.0102673+0.014671j -0.0148208+0.0067525j 0.0160508-0.0119757j -0.0212479+0.0195314j 0.00252945-0.0307118j -0.0176075-0.0157799j 0.0244933+0.0361277j -0.000409176-0.00111941j 0.00115513+0.0525833j 0.00439333-0.0210182j 0.0357368-0.0400903j -0.0243789-0.000857947j -0.0171215+0.0380498j 0.0413269+0.039956j -0.0165494-0.0197065j 
-0.120683+0.0323021j 0.0156715-0.0850879j 0.144326+0.0749129j -0.0849827+0.00656498j -0.0804847+0.149149j 0.0442739+0.198457j -0.0654642-0.0273775j -0.0411737-0.0516133j -0.108953+0.0354128j -0.0820397-0.000675761j 0.0590514-0.0211291j -0.0685684+0.0986027j -0.0384383+0.0153931j 0.0235982-0.0407462j 0.0262406-0.0781274j -0.0678704+0.0567312j 0.0619579+0.0246103j -0.0445143-0.203029j 0.150577-0.0341519j -0.0457976+0.0607043j -0.0510007+0.167672j 0.0349692+0.0712917j 0.0381041+0.0220898j 0.0142604+0.101773j 0.0446519-0.033581j 0.00789244-0.0152595j -0.0292066-0.0730316j -0.00279016+0.0393034j 0.0438021+0.0313912j -0.0362595+0.0221495j -0.0301768+0.0474173j 0.0275902+0.00461357j -0.0027927+0.00377911j -0.00970876+0.0426556j -0.0102673+0.0751126j -0.0338393+0.00699955j -0.0338548-0.0737427j 0.00422853-0.0355418j 0.0155245-0.00505136j 0.0453982+0.0390883j -0.0268386-0.0151973j -0.0213163+0.0268908j 0.00293582-0.0174191j 0.0282656-0.000726341j 0.00585997-0.00139493j 0.0288403-0.0271933j -0.0333492+0.045395j 4.7434e-05+0.0118043j -0.0225738+0.0133749j 0.00504537-0.000283136j -0.0121134-0.00886487j 0.00264153+0.00763723j -0.00189249-0.00630407j 0.00462703+0.00912174j 0.0120711+0.00440265j -0.00223744+0.0204924j -0.0101118+0.0154446j 0.00631824-0.03391j -0.00949037+0.00692984j -0.0418213+0.039696j -0.0399881+0.00502085j -0.0149433+0.0436683j -0.00713431+0.0227966j 0.0303478-0.00503523j 0.0160968-0.00476299j 0.0157786-0.0120961j -0.0159286-0.0218773j -0.0150272+0.0159841j 0.00897816+0.020324j 0.0469735-0.00740795j -0.0298037+0.0618871j -0.0488335+0.0309362j 0.0801111-0.0256523j -0.0166449+0.0196593j 0.00684481-0.0202719j 0.0518853-0.0157936j -0.000782047-0.060407j 0.0276121-0.0118513j 0.0191632-0.0149117j -0.00952084-0.00051372j 0.00177865-0.0175376j -0.00183076+0.0266321j -0.0185226+0.00500729j -0.0230158-0.025293j -0.0138202+0.0227967j -0.00624888+0.00895531j -0.0101088+0.00811937j -0.00747431-0.012134j -0.0402003+0.0203545j 0.00976132-0.00165618j 0.00982878-5.67569e-05j -0.015347+0.0157743j 0.00614985-0.00228204j 0.0144105+0.00240398j 0.0183891+0.0149358j -0.00526659+0.00359841j 0.00416256-0.00117789j 0.00679448+0.0111707j -0.0207432+0.0118315j -0.011874+0.0075518j 0.00991991-0.0195514j 0.0150802-0.000548376j 0.0142793-0.0288733j -0.0079147+0.00391177j 0.00858646-0.00859138j 0.00357975+0.00545252j -0.0123741+0.0129497j -0.00997216-0.0145859j -0.00624103-0.00494756j 0.0291744-0.0213245j -0.00785056-0.00815574j -0.00145591-0.00227698j -0.00425228+0.00155461j 0.00927228-0.0120639j -0.0059454+0.00234322j 0.000750885+0.00493048j -0.0221052+0.053917j -0.0121156+0.00423595j 0.0230047+0.0026757j -0.00241815+0.00723342j 0.0185844-0.0185867j 0.00507712-0.00896479j 0.019565-0.0110073j -0.014441-0.00800313j 0.00680363+0.0160601j -0.00829632-0.00819839j 0.0114615-0.00584682j 0.0104429+3.27168e-06j -0.00756298-0.00543055j 0.00596969-0.0002361j 0.00369509-0.00906597j -0.00245033+0.0227053j 0.00278066+0.00968094j -0.0118987-0.0132758j 0.00313115-0.00680238j -0.0032759+0.0102309j -0.0056133-0.0118739j 0.00405724-0.00119143j -0.00463062-0.016527j -0.00565975-0.00267754j 0.0057449+0.0132501j -0.00173068+0.000612599j 0.00133002+0.0289518j 0.0223542-9.5192e-05j -0.0139345+0.0206168j 0.0294263-0.000852294j -0.0299625-0.0390921j -0.00513367-0.00363729j 0.0398217-0.0542961j 0.000265178-0.00888241j 0.0319691+0.00966769j -0.013787+0.00578284j 0.0116527-0.0339929j -0.0313958+0.0442572j 0.0362205-0.0313502j -0.00453808-0.00629167j -0.0520185-0.0407562j 
-0.00262544-0.0501277j 0.00013968+0.0996247j 0.00419983+0.00179254j 0.0342307-0.0795953j 0.0949194-0.1304j 0.0050656-0.0438238j 0.00983889-0.122598j 0.0738408+0.0666115j -0.0334129+0.00974264j -0.0399601+0.135515j -0.0445446-0.0439113j 0.0333565+0.103219j -0.00200271+0.0636737j -0.00915325-0.0225419j 0.0577808+0.00995398j 0.129244+0.0678827j -0.0567311-0.0462327j -0.0801956-0.0405935j 0.0543291-0.100814j -0.0743732+0.108486j 0.0182137+0.0302476j -0.0103418-0.0226864j -0.131346+0.235068j -0.0509426-0.013284j 0.134777+0.129648j -0.0272468+0.097796j 0.0061839-0.0844089j 0.0101863-0.0649192j 0.0114919+0.045209j 0.0234801+0.0187668j 0.0371947+0.0371935j -0.00204371-0.0208028j -0.0138671-0.0018139j 0.0227053-0.0129795j 0.0920726-0.0796781j 0.0190915-0.00118753j 0.0570009-0.00471586j 0.0341737-0.0265133j -0.00167314+0.0187278j -0.013016-0.0472187j 0.00703784+0.0249214j -0.00335176+0.01559j 0.0228567-0.0296439j 0.0152793+0.0545849j 0.00818393+0.0401021j -0.0177186+0.00197838j 0.00811055-0.0158426j -0.0220415+0.0372946j 0.000426383-0.00597024j -0.0167883+0.0168733j 0.0138689-0.012129j 0.00447962+0.0262264j 0.0076426+0.00311984j 0.00209555+0.00943669j 0.00713475+0.0370024j -0.00145049+0.00532872j 0.0105252+0.0229208j 0.00719632-0.00782611j 0.0219375+0.00521508j -0.0320706+0.0366721j -0.0359711+0.0519623j -0.0167648+0.0426511j 0.0233001-0.0203722j -0.00758244-0.0490364j 0.0145991-0.00821484j 0.0154609-0.00205687j 0.00985459-0.00543267j 0.0141274-0.00238396j -0.0107915-0.0199944j -0.0126696+0.0384133j 0.00251907-0.0284956j 0.0197236-0.00308386j -0.0350302+0.0501603j -0.00271426-0.041022j 0.0527299-0.0250057j -0.0147461+0.00157306j -0.0106703-0.00233522j -0.0257096-0.0380431j -0.0140049+0.00243734j -0.0130415-0.00266964j 0.00480486-0.00966968j -0.0269265+0.00201339j 0.0137464-0.0158098j -0.00822484-0.0188211j 0.00151179+0.0158954j 0.0130433+0.0196004j -0.00997464+0.00408357j -0.0231788-0.00160773j 0.0112324+0.00019832j -0.00344093-0.00817208j 0.00171654-0.00633964j -0.00287611+0.00109253j 0.00743313-0.0066163j 0.0037643+0.0243414j -0.0116277+0.00880092j 0.00467526+0.00507559j 0.0128554+0.0159758j -0.0301527-0.0109895j 0.018779-0.00701062j -0.00630851-0.0065174j -0.0180156+0.0186609j -0.00454767-0.00719122j -0.00656517-0.0091381j -0.0135297+0.0131422j 0.0346939-0.0529058j -0.002864+0.0245549j 0.0189916+0.0241812j 0.0059274+0.0131944j -0.0314967+0.00725991j 0.0190612-0.001456j -0.0251864-0.0061852j 0.0223154-0.0091178j 0.0134519+0.0208324j -0.0216119+0.00597485j -0.0111731+0.0220713j 0.00828351+0.000472508j -0.0092867-0.0388907j -0.0178198-0.00376151j 0.00356254-0.0126178j -0.006738+5.56758e-05j -0.0154674+0.00866355j 0.0120244+0.0231349j 0.00753421-0.0105481j 0.0106333-0.00712573j -0.00155281+0.00826892j 0.00417958+0.00296254j -0.00119437-0.00293916j 0.00680535-0.00615148j -0.00140824+0.00465071j 0.00174661+0.00496226j 0.00496894-0.00412145j 0.00725174-0.0129964j -0.0031515+0.00351805j 0.00776134+0.00075876j -0.00528632-0.000276297j -0.00978735-6.73082e-05j 0.00531514-0.00141254j -0.00152427+0.0161611j 0.00735032+0.00302015j 0.00737427-0.019233j 0.00447764-0.000360834j -0.00427181-0.00690732j -0.0157332-0.0111785j 0.00443949-0.00879609j -0.0168879+0.015113j -0.00491436+0.0380681j 0.00514184+0.0123267j -0.009535+0.0309681j -0.0145061-0.013989j -0.00478587-0.00137039j -0.0202722-0.0375113j 0.00471202-0.00773108j 0.000553958+0.0161341j -0.00812662+0.0155098j 0.0105753-0.0229852j -0.0281463-0.0265387j 0.0138019-0.00160587j 
-0.014569+0.0130507j -0.0410183+0.0437223j 0.0531413+0.0142221j 0.0258614+0.0175421j -0.06147+0.0667664j -0.077907+0.0389856j 0.0339271-0.0822277j -0.0858235-0.0421124j -0.0985714-0.0145215j 0.0933235-0.114844j 0.081399+0.0446755j 0.0559004-0.125958j 0.00845433+0.00634961j -0.076761-0.0463214j 0.107654-0.0476226j -0.0242285+0.00372299j 0.0666748-0.0277137j 0.0389949-0.0379324j 0.00583849+0.0623305j -0.081541+0.0304711j 0.0473685+0.0509413j 0.0942792-0.0616927j -0.077098+0.0183823j 0.0543668+0.123498j -0.0145553-0.109249j 0.023315+0.04131j 0.0556592+0.0208257j 0.0121864-0.00978124j 0.0242647+0.0159963j 0.0362978+0.00566147j 0.00575487+0.0340276j -0.0183938+0.00375181j 0.00883227-0.00769558j 0.0286086+0.00136716j 0.0218901+0.016435j 0.00534136-0.000305479j 0.0312606-0.0305258j 0.0422152-0.0222969j -0.0204468+0.0224871j -0.0286188+0.0363683j 0.0332979-0.0493344j 0.00913801-0.0251612j -0.00148401-0.00505717j 0.0060639-0.0144922j 0.0012501-0.0239609j -0.00854878+0.00533644j -0.00773884-0.00610089j 0.0103356+0.0165852j 0.00119693-0.0036039j -0.0252069-0.00910389j 0.00886396-0.0137652j 0.00493571+0.00173063j -0.0161753-0.043483j 0.000490486+0.0198383j -0.0451007+0.0119194j -0.00914595+0.0121027j 0.00310991-0.0132241j 0.00379782-0.0297061j 0.0122425+0.00300918j -0.00247753+0.0272004j -0.0137083+0.00867785j -0.0064337+0.00181596j 0.00463154+0.0201271j 0.010222-0.00660355j -0.00832397+0.00573014j -0.0240892+0.000835543j 0.0156104-0.0238119j -0.00741854+0.0181865j 0.0155565-0.00368858j 0.00624541-0.00332752j -0.0137815+0.0179673j 0.00353931+0.014309j -0.00171424-0.0258198j 0.00413241+0.0101669j -0.00150406-0.00617203j 0.021566-0.00095426j 0.0108181-0.0266539j -0.0093023-0.00311133j -0.0131253+0.00354133j 0.0274945-0.0169335j 0.000656926-0.0153816j -0.00525731+0.0133512j -0.021203-0.00869157j -0.0132479-0.00526524j 0.0216768-0.00870504j 0.0039186-0.007921j -0.0130567+0.0194377j 0.00410444-0.00570215j -0.00641942+0.00650802j -0.00568907-0.00627991j -0.00929725+0.0083307j -0.00267648-0.0102107j 0.00511712-0.0107316j -0.00942569-0.00896937j -0.0108452+0.00529159j 0.0164343+0.0086754j 0.000171261+0.00226696j 0.016891+0.00437675j 0.00922519-0.0208384j 0.00580035-0.0126419j -0.0125832+0.0325349j -0.00297358+0.00231216j -0.00441221+0.016762j -0.00111483+0.00871789j -0.00524659-0.0264147j 0.00148956+0.0169071j -0.000857725+0.00474879j -0.00754881-0.00403226j -0.00545356-0.00295979j -0.00332214+0.00327741j 0.00112901+0.0163852j 0.00566722-0.0210048j -0.00103571+0.00208517j -0.0182733+0.00686217j 0.00208967+0.00163022j -0.0041018-0.0113728j -0.00868907+0.0128669j -0.00812675+0.00759713j -0.00342959-0.0111066j 0.00431397+0.00174388j 0.000784045-0.00800131j 0.00588328+0.0101064j 0.00519918+0.00354213j 0.0120796+0.00491837j 0.00143756+0.0101734j -0.00200122-0.00636366j 0.00809583-0.00686123j -0.00817976-0.00045464j 0.00980704+0.00659004j -0.00168096-0.0027103j 0.00212964-0.00153336j -0.00113205-0.00513714j -0.00163018+0.0110744j 0.010849-0.0171739j 0.000156775+0.00578952j 0.00194179-0.00223857j 0.00823428-0.018243j -0.0069997+0.00197724j -0.00251029-0.00749517j 0.00707609-0.0158595j -0.00537093-0.000932468j -0.00353892-0.000834987j -0.00526472+0.0192161j -0.00504407+0.001417j 0.0198678-0.011271j 0.000463585+0.0105299j 0.0210642+0.0123206j 0.000780081-0.00109748j -0.000210042-0.0130562j -0.00911459-0.00238713j 0.0128618+0.006612j 0.00546126+0.00675563j 0.0232382-0.0081209j 0.00247756+0.00951104j -0.0063839-0.0132151j -0.0073977-0.00965912j 0.00771951-0.0124309j 
