0.00469982+0.00275577j -0.00324669+0.045862j 0.00252351-0.0176494j -0.0399003+0.00235797j 0.0457181+0.00445612j 0.0148472+0.0628757j -0.0419815+0.040663j -0.0145172+0.0281909j 0.0269051-0.0229241j 0.0189031-0.0120893j 0.00557818-0.0324411j 0.017808+0.0298061j 0.0172418+0.00578399j 0.0436329+0.00751062j 0.0104527+0.0204927j 0.00273196-0.00493003j 0.0276256-0.00716198j 0.0094193-0.0035445j 0.0348343+0.011637j 0.0313696-0.020379j 0.00471895+0.00844049j -0.0219096-0.040948j 0.0218371-0.0265596j 0.00453063-0.0134706j 0.0283053-0.0193902j 0.008144+0.00926822j -0.0295865-0.00648603j -0.0106573+0.0203452j -0.0151876-0.0172267j -0.0165524-0.00907704j 0.0120147-0.0208869j -0.00199669-0.0257533j 0.0537201+0.0246823j 0.0189596+0.00187083j 0.0175232+0.00169815j 0.00915328+0.00725608j 0.00180552-0.00754171j 0.0111568+0.0218258j 0.0241608-0.00246141j 0.00531004-0.0137121j 0.0140763-0.00452462j 0.0204368-0.026552j -0.0257061+0.00791368j -0.0283656-0.00297049j -0.00295387-0.007865j 0.0155647+0.00162772j -0.00654656+0.0111169j -0.0214909-0.0151564j -0.00929502+0.0010681j 0.00467187+0.00290392j 0.0186958+0.000121425j -0.0155006-0.0155227j 0.00631349+0.0131317j 0.00687012-0.00213231j -0.00316543+0.00642301j -0.0105739+0.0204545j -0.0202613+0.00690232j -0.00245063-0.00555129j -0.0175673+0.00927243j -0.00481584+0.0017556j 0.00409032+0.00883287j -0.0106178-0.0105194j -0.00797912+0.00468319j 0.00222942+0.00036175j -0.00122415-0.00780535j -0.00135378-0.00562422j 0.00742891+0.00931065j 0.0168377+0.002468j 0.0088982-0.0139905j 0.00835184-0.0123876j 2.6573e-05+0.00446756j 0.00441593+0.00936003j -0.00353669+0.00628311j 0.0134721+0.0094677j -0.00227245-0.00645977j 0.0193351+0.0198081j 0.00431416+0.00631047j 0.013225-0.00217573j -0.00596388+0.00122548j -0.00440842-0.00581472j -0.0113003+0.00313269j 0.0147851+0.00666169j 0.00657013-0.0049503j 0.0256629-0.00990561j -0.0105699-0.00556091j -0.010364+0.00865525j 0.0109769-0.0148386j -0.00953124-0.00240745j -0.00383094+0.00804734j 0.00802326+3.85145e-05j -0.00135429+0.00760439j -0.0235016+0.0164057j 0.00250615+0.0117804j -0.00489805-0.00389733j 0.00995749-0.00612803j -0.00154724+0.0013989j -0.00865888+0.00150076j -0.00173935-0.00250483j -0.00323959+0.00325465j 0.0091863-0.00300683j 0.0188482-0.00763422j 0.00395027+0.00281015j 0.00713308+0.00745332j 0.0040515+0.00299036j -0.0121913+0.00677531j 0.0134726+0.00853536j 0.0125399-0.00888206j 0.00179218+0.0111465j 0.00432711+0.00204575j 0.00368022-0.00485355j -0.00947869+0.0061511j 0.00435762-0.00537731j 0.00639625+0.00112039j 0.0174644-0.0194247j 0.00706949-0.00558561j 0.00678008+0.0130306j 0.0108349+0.00229307j 0.0233872-0.000121068j -0.00909462-0.0109536j 0.0269403-0.0269851j 0.00361862-0.0047982j 0.007214-0.004177j -0.00171291+0.00631912j 0.001243-0.000136465j 0.00270129-0.00292975j 0.0103443-0.00195106j 0.0113217-0.00330574j 0.0279637+0.00422597j 0.0252906+0.00491833j -0.01042+0.0144242j 0.0241465-0.0170563j 0.0052247+0.0015009j -0.0106739+0.0117241j 0.0117003-0.0129567j -0.00754909-0.00297795j 0.00321824-0.0199677j 0.00891607-0.00340981j 0.011553+0.00543706j 0.00880698+0.00649306j 0.00493969+0.0165477j 0.0252942-0.0143847j 0.0172195-0.00137733j 0.022348+0.00431039j 0.010784-0.00223239j -0.018412+0.00534779j -0.00813726+0.0154173j 0.0180316-0.00710133j -0.0252429+0.0150141j -0.00198534-0.0024065j 0.0105794-0.0108592j -0.00485728+0.00692521j 0.00248298+0.000529852j -0.000176944+0.00951149j 0.0240402+0.00103455j -0.0172884+0.0050255j -0.0120615+0.0140197j 0.0066817-0.016784j 0.0114464-0.00117527j -0.0105801-0.00163401j 0.001438-0.0388387j 0.0320151-0.00639573j 0.0182449+0.00531053j 0.00514921+0.0199452j -0.0117319+0.00956583j -0.028113-0.00867902j -0.0190078-0.002894j -0.0317126+0.0296214j 0.0344777+0.00609004j -0.0020047+0.0074533j 0.0307366+0.0204367j 0.0227013+0.0264045j 0.0225698+0.0342015j 0.00520578+0.0295662j -0.0259531-0.000420525j 8.55607e-05+0.0244519j -0.0269278+0.00151257j 0.0199405-0.000969813j 0.0308745-0.0180989j 0.0259414+0.0224591j -0.0236755+0.0134621j -0.0205663+0.0573085j -0.018183-0.0179939j -0.0415583-0.0547838j -0.0492117-0.000633893j -0.0211979-0.0462742j -0.0293092+0.026149j 0.0259623-0.0192323j 0.0741211-0.0310231j -0.0280107-0.0474212j 0.0028913+0.0272423j -0.00520288+0.000670818j -0.0293249+0.0179059j 0.0496808-0.0573809j -0.000835025-0.0179297j 0.0330669-0.0560072j -0.0617829-0.033276j 0.0139845-0.0276453j 0.0439127-0.0969243j 0.0325602-0.00446415j -0.051041+0.00375775j -0.0558081+0.0408292j 0.0805474+0.0135456j 0.0657418+0.00105743j 0.0426913+0.0922304j 0.00294413-0.154445j 0.13334-0.143391j -0.141398-0.0364976j 0.160585-0.0251327j 0.0943228+0.0181707j -0.269602-0.0209451j 
-0.0496543+0.00517875j -0.00118688+0.02203j -0.0193822+0.00861282j -0.0455977+0.0320537j 0.0450493-0.00570027j 0.0154376-0.0232051j -0.0172317+0.025951j 0.0281669-0.00425939j -0.0342481-0.0133821j 0.0285957-0.00288367j -0.0227906-0.00888876j 0.0108276-0.00685311j 0.0160501-0.0262124j -0.0105129-0.0166633j -0.0147562+0.0256995j -0.0133997+0.00423642j -0.00907205-0.00984155j 0.00844695+0.00126644j 0.00735457+0.013251j -0.0275876-0.049907j -0.0115484-0.0135736j 0.0139276-0.018932j 0.0121755+0.0230961j 0.0143555+0.0186288j 0.00375322-0.02236j -0.0118499+0.00276647j -0.0188168+0.0301878j 0.0124125-0.0203364j 0.0270703-0.00216037j 0.00177187-0.0239773j 0.0285012-0.000159352j -0.00631359-0.0091939j 0.0115636-0.0124611j 0.0143973+0.00140268j 0.00785264+0.00734788j -0.010262-0.0247977j 0.00067645+0.0174856j -0.014385+7.2594e-05j 0.0141684+0.0145307j 0.0060144+0.00486766j 0.0129356+0.00062809j 0.00687505-0.00305306j -0.00103877+0.0081128j -0.00198707-0.0219202j 0.0176072+0.00568499j -0.00302261-0.00028758j -0.014778-0.0232404j -0.0116609-0.0323379j -0.00327667-0.00461983j 0.0030226+0.00563352j -0.00459964+0.00704438j -0.00315063+0.0155574j -0.0152633-0.00124368j -0.00784818-0.00478949j 0.000563562-0.0153024j -0.00499949-0.0185106j -0.00998076-0.00522449j 0.00264669-0.0128744j 0.00453879-0.0062983j 0.000441799+0.0121928j -0.00282864+0.00231757j 0.00308679-0.00548712j -0.00187398+0.0013046j 0.00147265+0.00327369j -0.01374-0.0124266j 0.002443+0.0207079j -0.00521057-0.00881824j 0.0226223-0.0147441j -0.00637687-0.00253194j 0.0177335+0.0005973j 0.00568209-0.0117716j 0.00086041+0.00743865j -0.00168038+0.00558392j 0.0195043+0.00675604j 0.00015774+0.000407671j -0.00315288+0.00324754j -0.00334784-0.00620232j -0.00203407+0.00122094j 0.00217403-0.000320604j -0.00181567-0.00067834j 0.0151696-0.0221796j -0.00698401-0.0141725j 0.0082054+0.00602482j 0.0132091-0.00084923j 0.00612817-0.012559j 0.000841166-0.00267728j -0.00752256+0.00392235j 0.0126717+0.00367313j -0.0050666-0.0131578j -0.00222336+0.000319412j 0.000365794+0.00100683j 0.00111573-0.00327897j 0.00639307-0.00323732j 0.00641476+0.00021723j 0.00212627+0.00333905j 0.0111934+0.00243115j -0.00887725+0.00292779j -0.000625683-0.0138571j -0.01395-0.00166104j 0.000914712-0.00629419j -0.0281977-0.00370469j -0.0031238+0.0162181j -0.0103449-0.0205572j 0.00412951-0.00489854j -0.00338307-0.000205568j -0.00631329-0.00599759j 0.00337185+0.00453769j 0.00494498-0.000113739j -0.00416641-0.0121174j -0.0167664+0.00049744j -0.00442176-0.00939079j -0.0106329+0.0197797j -0.00734999-0.0103688j -0.000970835-0.00444178j 0.00120118+0.00850146j -0.013225-0.0138287j -0.0029947-0.00171176j 0.00812248-0.00970548j 0.0110467-0.00849482j -0.00848864-0.00579514j -0.0128594+0.0057278j 0.000435249-0.010488j -0.00171407+0.000706506j -0.00664351+0.0100282j 0.0117937+0.00753955j -0.00966304+0.0113669j -0.0208643+0.0129981j 0.00954378-0.00486326j -0.00286111+0.000780895j 0.00482166-0.00986513j -0.00930326+0.0175621j 0.01091+0.0109191j 0.00474297-0.0120068j 0.0157808-0.00354795j -0.00230729-0.0044321j -0.0229+0.00512927j -0.00948727-0.0154434j -0.0145549+0.01725j -0.0167908-0.00650379j -0.0136158+0.00918915j -0.00557723+0.0219407j 0.00136689+0.0143498j -0.0180779+0.0321708j -0.00645594+0.00755389j -0.00776462-0.0124657j -0.0197009-0.0188409j -0.0180053+0.00216634j -0.0112022-0.0231564j 0.0354917-0.00520357j -0.0177441+0.0111294j 0.00463805-0.00118775j 0.0304985+0.0174805j -0.0306786+0.00218447j 0.037957+0.00147046j -0.000592068-0.0129656j -0.0159383+0.00489749j 0.0268372+0.0248246j 0.0130452+0.00901232j 0.0218824+0.00300556j 6.61615e-06+0.0165758j 0.033983+0.0299846j -0.0137414+0.0200745j -0.0204668-0.000230437j -0.0131985-0.0349118j 0.0206859-0.0102022j -0.0297791-0.0131831j -0.0570887-0.014409j 0.00389948+0.0245668j -0.0294004+0.00378134j 0.00187862+0.00728229j -0.0217978+0.00307033j -0.0184226+0.0176644j -0.013101-0.0141085j -0.0300276-0.0432472j -0.00778756-0.00174781j 0.0233174-0.00964281j 0.00123166+0.0274106j -0.00433272+0.0423541j -0.000231575+0.0252888j -0.0321385-0.0443873j -0.0562043-0.00637294j 0.022113-0.0487935j 0.0607714-0.0457197j 0.00201763-0.0425474j 0.0399867-0.0388415j -0.037975-0.0558075j -0.00235978+0.0236041j 0.00776627+0.0331043j 0.0160053-0.0135905j -0.0307424-0.00660627j -0.0346835+0.0437702j 0.00707612-0.0307303j 0.0159023+0.027854j 0.0165476+0.00142272j -0.0120934+0.0380589j -0.0206261-0.0771335j 0.0395477+0.0262051j 0.011914-0.000988086j -0.13839+0.0365667j 0.0724826-0.0396147j -0.0549913-0.0187898j 0.0084926+0.0204214j -0.0251393-0.0820932j 0.0421947+0.01782j -0.112876+0.11125j 0.00965567-0.180306j -0.130033+0.0177263j -0.194404-0.0515869j 0.0408831-0.227774j -0.00225664+0.105421j 
0.0545343-0.00895622j 0.00222467+0.0078419j 0.0386124-0.01772j 0.0149787-0.0387306j -0.0294899+0.0109828j 0.00108431+0.0345766j -0.00333681-0.0246468j -0.0205338+0.00971459j 0.0205048+0.0226672j -0.0244454-0.00045025j -0.00255856+0.000354136j 0.0201844+0.0106186j -0.0231788+0.0418239j 0.0108614+0.0019474j -0.00303629-0.031856j 0.0093227-0.0002451j -0.0224144+0.00534814j -0.00443325-0.00997074j -0.00131347-0.0212695j -0.00140715+0.0511784j 0.00213685-0.00237989j -0.00377077+0.0102235j -0.0207457+0.000582436j -0.00953113-0.0364374j -0.00267843-0.00389578j 0.00949078+0.00830178j 0.0119979+0.00855278j 0.0269823+0.0148309j -0.0347052-0.00535161j 0.0219698+0.03231j -0.0288921-0.0161718j -0.0224516+0.0118559j -0.0406281+0.00727278j -0.0154727-0.00610724j -0.00711118-0.00543951j -0.00678935-0.00991323j -0.0108449-0.00296242j -0.00731303+0.013834j -0.0200738+0.00391771j 0.00204175-0.00310869j -0.00830613+0.00156317j -0.0131371-0.0158723j 0.0210472+0.00426346j 0.0197419+0.0199408j 0.0136207+0.0162117j 0.013187-0.0200674j 0.00626979+0.013998j -0.0102551+0.0311117j -0.00117408+0.00429672j -0.0103959-0.0018077j -0.00164297+0.00558069j -0.012439+0.015642j 0.00818114+0.0106627j 0.00715456+0.0042914j 0.00528749+0.0234847j 0.00531121-0.00401117j 0.00857511+0.00442125j 0.0109537+0.00809175j 0.00267601-0.0024521j 0.00224796+0.0145818j 0.0061675+0.00662007j 0.00460259+0.00309264j -0.00448365+0.00751963j -0.017991-0.0205499j 0.021755-0.00308189j -0.0217592-0.00461182j 0.0174451+0.00325544j 0.00142362-0.012182j 0.0143007-0.0099346j 0.00313303+0.00340887j -0.00614274+0.0109524j -0.0229201-0.00496984j -0.0105003+0.0214072j -0.0148053+0.00847696j -0.006671+0.0134381j 0.0221711-0.00807915j 0.0123976-8.58541e-05j -0.022744-0.0144522j -0.00366852-0.0109216j -0.00858821-0.0227414j -0.00326134+0.0156359j -0.000139725-0.00353451j 0.00913497-0.0079681j -0.0177696-0.0155673j 0.000741654+0.00921019j 0.00646922+0.0120368j 0.0106263-0.00662461j 0.00218529+0.0146678j 0.00162023-0.00638691j -0.000230741+0.00433064j -0.00104772+0.000651654j 0.0241327-0.00529761j 0.00245237+0.00466443j 0.00527253-0.00205053j 0.0144819+0.00497128j -0.0045751-0.00535669j 0.00459359+0.00499633j 0.00574266-0.000939923j 0.00184404-0.00162821j -0.00261207+0.00658334j -0.0107825+0.00110169j 0.000521792+0.00823512j -0.0012243+0.000676239j -0.000110614-0.00731734j 0.00436287-0.00111326j -0.0210041-0.00756753j -0.0109518-0.00879349j 0.00529662+0.013742j 0.00484189+0.00294681j -0.000842952+0.00722895j 0.0180131-0.017152j 0.0156209-0.00895378j -0.0221629+0.0146383j -0.00942589+0.00346037j -0.00879178+0.00694368j 0.00686174-0.0163861j -0.0209315-0.0072169j -0.00327497+0.00312317j 0.00970804-0.00852715j -0.011722+0.0193242j -0.0148161-0.00139861j -0.0184809-0.0129409j 0.0210496-0.0105777j -0.0170955+0.00202848j -0.0030497+0.00751342j -0.00399164+7.28056e-05j -0.0237559-0.0153991j -0.00954238+0.0182979j 0.00675694+0.007928j 0.00110983-0.00969107j -0.0221142-0.0153108j 0.00354143-0.00105307j 0.00776082+0.00294136j -0.000981309-0.010994j -0.00416698+0.0208723j 0.00645653+0.000686431j 0.0138254-0.000117696j -0.0152561+0.000459864j -0.00153433+0.00967882j 0.00801853+0.00670486j -0.0085866-0.00609149j -0.0212189-0.00469111j -0.0263144+0.0014865j -0.00476+0.0185599j 0.0105748+0.0221592j -0.00736836+0.0120712j 0.0200184-0.0153424j -0.0135353+0.00732372j -0.00720491+0.000829719j -0.0306671-0.00703009j 0.00255107-0.0116963j 0.00627979-0.00379484j -0.0136906-0.0164172j -0.000629384-0.018378j 0.00277784+0.0188288j -0.0397874+0.00361634j -0.00364471-0.0341393j -0.0233361+0.00876919j -0.00332113+0.00995953j 0.00831802-0.0420626j 0.0688408-4.85662e-05j 0.0315443+0.0104583j 0.0476624+0.0218306j 0.00256409+0.0267094j -0.00765321-0.0147197j -0.000896499-0.018958j -0.0128056+0.0195189j 0.00785866-0.00330703j 0.0187638+0.0351658j -0.00824828-0.0217242j 0.000221409-0.0259811j 0.0407241-0.0023696j -0.0235352+0.0340185j -0.0358921+0.0445051j -0.0453787+0.043028j 0.0097864+0.0686154j 0.00351606+0.0180211j 0.00673982+0.00671748j 0.0149048-0.0255876j -0.0481775+0.0351783j 0.04485-0.00400526j 0.00938496-0.0254177j 0.0240691-0.0457541j 0.00967475-0.0364001j -0.056104+0.0186826j -0.0257605+0.0364107j -0.0369408+0.0269632j -0.0267998-0.0124767j -0.000642684+0.00444907j -0.00115673-0.0164726j 0.0892842+0.029056j 0.0572809-0.071432j 0.0261236+0.015212j 0.0416585+0.00868699j 0.0264827+0.0514127j 0.0166336-0.0649345j -0.0493065-0.0898212j -0.0781406-0.0153513j -0.121474-0.020759j 0.0534872+0.00197851j 0.0301584+0.040731j 0.0861361-0.0529732j 0.0690579-0.0218234j -0.25109-0.0134216j 0.0761196-0.07468j 0.0451435-0.0861484j 0.0293493-0.105876j -0.163511-0.0299421j -0.00590836+0.0298223j 0.0191141-0.0292058j 
0.021963+0.000803022j 0.00716776-0.0262253j -0.00588911+0.0207016j 0.0180442+0.0089017j -0.0122508+0.00188371j -0.0360008+0.0175181j 0.0219403-0.0247217j -0.00892237-0.00916025j -0.0159401-0.0312429j 0.0368295+0.00382228j 0.0247811+0.0116503j -0.0152024-0.0124316j 0.0287262-0.0259934j -0.0231207+0.032458j 0.0363133+0.0283013j -0.0114806+0.00543648j 0.0302653+0.00912219j 0.0102234-0.0185515j 0.0136113+0.00704949j 0.00403672-0.0130428j -0.025035+0.0188007j 0.0328932+0.0138558j 0.0417793-0.0126238j -0.0157043+0.00595663j -0.015344+0.0219053j 0.016707-0.034314j 0.0193545-0.0144659j -0.0190081+0.00148563j -0.0128146+0.0184161j -0.0104711+0.000596542j -0.0160371+0.016982j 0.020739-0.0213596j 0.0063497-0.0127675j -0.00831533+0.0191793j -0.00411621+0.00464605j 0.0149654+0.0196128j 0.00389676+9.79535e-05j 0.00500652-0.0165753j -0.00344477-0.0441454j -0.0260754-0.00257905j 0.0147729-0.0133584j -0.00714007+0.00615209j 0.0229265+0.00296576j -0.000797036+0.00112922j -0.013388-0.0114203j -0.02342+0.00453689j -0.00370677+0.00126443j 0.0136402+0.00959142j 0.0215046+0.00524375j 0.00914942+0.000485169j -0.0073989+0.0119416j 0.0257494-0.00646613j 0.0103388-0.017245j 0.0011205-0.0183251j 0.0117611+0.00223123j 0.00128497-0.012022j 0.00308782-0.00371417j 0.0045087-0.00105039j -0.0178648-0.00950985j 0.00771525+0.00822659j -0.000297224-0.00357052j -0.0032663+0.00089385j 0.0035217+0.00878524j -0.00357914+0.00529659j 0.00197952+0.0119306j 0.00916457-0.00912413j -0.0209731+0.00298939j -0.0256923+0.0240139j -0.00775158+0.00117296j -0.00454441+0.00423435j 0.00378056+0.00946298j -0.0169677-0.0136003j 0.00728606+0.00740699j 0.00551926-0.00542367j 0.00794617+0.00816121j 0.00505049-0.00384938j -0.0157874+0.00614365j 0.0204883-0.0175916j -0.0202917-0.00318269j -0.0121941-0.00976832j 0.0120303-0.0065194j -4.91735e-06-0.0258016j -0.00641599+0.00992325j -0.0223999+0.0112408j 0.0133541-0.0180035j 0.0151149-0.00642223j -0.0137351+0.00362902j 0.0239796-0.0164979j -0.00205412+0.0155029j 0.00874458+0.00776284j 0.00459217+0.00603909j -0.013737-0.00806279j -0.00325944-0.0116569j 0.00889498+0.01804j -0.00977301-0.013411j -0.0168711+0.00211026j 0.012163-1.42177e-05j -0.00787061+0.00171728j 0.00292581+0.016261j -0.00288245-0.000552121j -0.000898059-0.00304094j 0.0218371+0.00507725j 0.00349761+0.00337516j -0.00995688-0.00202484j 0.0152888-0.000177348j 0.00586958+0.0142772j 0.0131022-0.0066871j -0.0198605-0.00218724j 0.00470737+0.00105599j 0.00706719+0.00488429j -0.00779915-0.00430604j -0.00319915+0.00546183j 0.0109763+0.00814323j -0.00949932+0.00827473j 0.0226628+0.000786717j -0.0365666-0.0224232j -0.0201188-0.00139947j -0.00389124-0.0218046j 0.00524197+0.00937041j -0.00311228+0.00555431j -0.00349637+0.0181221j 0.00501411+0.00739981j -0.0220816-0.00116714j 0.000547114+0.0162556j -0.00269306+0.0287316j -0.00990252+0.00259672j 0.00802377-0.0106733j -0.0124166-0.00924711j -0.0128072+0.0155073j -0.0145641-0.0126544j 0.0183594-0.0055698j -0.0164157+0.0137573j 0.0205455-0.00184651j -0.00211605+0.00126003j 0.0181679+0.0317429j -0.00353947-0.00996665j -0.000578381-0.0327037j -0.00961764+0.00686863j -0.000502436-0.0269899j 0.00261501-0.00828056j -0.024774-0.0311917j -0.024067+0.0153798j 0.0237835-0.0030686j 0.043844+0.00765949j 0.0164815+0.0147783j 0.0181033+0.0194192j 5.54126e-05+0.019516j 0.0115499-0.00705628j 0.017649+0.00320543j -0.00435253-0.00362119j -0.0351675-0.0341172j -0.0147767-0.00354401j -0.000964765+0.0200384j 0.0148846-0.00613641j -0.00390213-0.00862874j -0.0191955-0.00472613j -0.0100321+0.00852351j -0.00496913+0.00458752j 0.0115224+0.0443373j -0.0477782+0.0089696j 0.00925297+0.0209279j -0.0284779-0.0365364j 0.0205252-0.0205443j -0.0287582-0.00498553j -0.0111007+0.00236319j 0.028232+0.0251367j 0.00289439-0.0365825j 0.00274394-0.0158582j 0.00566116-0.0324758j -0.0281223+0.0283697j -0.0482859+0.0187995j 0.00650442-0.0430399j 0.0314937-0.00244858j -0.0270097+0.0398357j 0.0215816+0.0218881j 0.0786717-0.0104867j 0.0035839-0.00150846j -0.0413531+0.00530056j -0.00538672+0.00987207j 0.0127429-0.000729941j -0.00306347-0.020806j -0.0120059-0.00768699j 0.00257732+0.0347526j -0.0155637+0.00993332j 0.0605726+0.0140034j 0.0496459-0.0413485j -0.0286095-0.0166837j -0.0708862+0.00798495j -0.0152117-0.00363133j 0.0590523-0.0343213j 0.0232918-0.0177519j -0.00910061-0.0297711j 0.0256283+0.0279795j 0.0168252-0.0667202j 0.0567187-0.0195965j 0.0247479+0.0388864j 0.138275-0.0947733j 0.0188581-0.0504764j 0.0598569-0.0998995j 0.0728447+0.121674j -0.123473-0.0555482j 0.0915517-0.0258768j -0.125291-0.0609098j -0.0598264-0.062817j 0.0842459+0.0699288j -0.0209061-0.0489054j -0.0864486+0.0553902j 0.0282881+0.104429j -0.00437548-0.00541086j 0.042294-0.00603713j 
0.0299061+0.000908716j -0.00719957-0.0353295j 0.0352203-0.0108988j 0.0563805-0.0168763j -0.0620672-0.0248438j -0.0115304-0.022005j 0.0369919-0.0115856j 0.0183911-0.0156569j -0.000311999+0.00778817j -0.0486229+0.0119657j -0.0219506+0.00958092j -0.0010814+0.0255396j -0.0167747-0.00446785j -0.0255295-0.0555499j -0.0117126-0.0150945j 0.0170432-0.0333821j -0.0145528+0.0276423j -0.0233179-0.0123051j 0.00139277-0.0199346j 0.00819776-0.0238304j 0.0157398-0.0256439j -0.0259177+0.0493769j -0.029601-0.00868158j -0.00386254-0.014102j -0.0125087+0.00200548j -0.0158785+0.000100047j -0.0139032-0.0145058j 0.00648389-0.0135738j -0.00226185+0.00957791j -0.00387026+0.000258719j 0.000429135+0.01932j 0.0430615+0.036555j 0.0211713+0.0219333j 0.00761387+0.00805181j -0.0114104+0.00549701j 0.00248909-0.0158058j -0.00227615+0.0110818j -0.0131893-0.0090254j -0.022845-0.00725792j -0.0148493+0.011404j -0.0118849+0.00802618j 0.0144135+0.0415833j 0.00204778-0.0211531j -0.00413597-0.0188665j 0.0134775+0.00399004j 0.00587524-0.0110908j 0.0150419+0.00134396j 0.00476243+0.00422821j 0.0119302-0.00658718j 0.0060366+0.00316095j -0.0336719+0.00027154j 0.00266136+0.00729306j 0.00956321-0.0127586j -0.002941+0.00372756j 0.0128786-0.00280239j -0.00348781+0.0108312j 0.0112183-0.00575277j 0.00322122-0.00531804j 0.00983491+0.00498895j -0.0203075-0.017153j 0.00616566+0.000627188j -0.0109681+0.00398869j 0.0101914-0.0099329j 0.00428198-0.00335712j 0.00777491-0.0111501j -0.000782389+0.014574j 0.0025777+0.000507289j 0.00786422-0.0014311j 0.0120907+0.0107814j -0.0049545+0.00210942j 0.0188974+0.0101415j 0.00204904+0.0106911j 0.0089248+0.0082263j -0.00536436+0.00745875j -0.000637445+0.00620376j -0.00996776+0.0046451j 0.00319167+0.00832729j -0.0139305+0.00371249j 0.00782335-0.00951552j 0.00361487-0.0132485j 0.00628486-0.00628173j 0.000654043-0.00775733j 0.0147354-0.000757326j -0.0117785+0.0116321j -0.0125405+0.00745627j -0.00640986-0.0121561j 0.00500005+0.00103598j -0.00547392-0.00899758j -0.00761838-0.0163926j -0.00673877-0.00401041j -0.00145884+0.0145677j 0.0127871-0.0112863j -0.00788009-0.0177645j 0.00654479-0.0149701j 0.0127662-0.0110421j 0.00454454+0.00238032j -0.000694704-0.00582307j -0.00797954+0.00696655j 0.00523542-0.0186554j 0.018207-0.0106098j -0.0108383-0.0204553j 0.00249225-0.00657185j 0.0105418-0.00343008j -0.0139267+0.00508546j 0.00474338-0.00480527j -0.0104728-0.0159916j 0.000846421-0.00328245j -0.00465199-0.014105j 0.00725733-0.00443962j -0.00482777-0.00285912j -0.0197272+0.00783426j -0.000470898-0.00173189j 0.00770788-0.00306578j -0.0202526+0.00628517j -0.0141681+0.0107434j -0.000614235+0.000920303j 0.000918784+0.00832789j 0.000385847-0.00301507j -0.0237792-0.00287644j 0.00549271-0.0151836j 0.0106954-0.00654153j -0.0270221+0.0204952j 0.0065505-0.00597518j 0.0181238+0.0061592j -0.00722268+0.002196j 0.000336127+0.0156288j -0.00078038-0.0292649j 0.00262219-0.000139871j 0.0334294-0.00641574j 0.0130353+0.00636926j -0.0304776-0.0216047j 0.0130349+0.015888j 0.00106561-0.0142131j -0.0151487-0.0193978j 0.017806-0.0385698j -0.00653621+0.00427893j -0.0204333-0.00962863j 0.0134352+0.0190026j -0.0151457+0.00375226j 0.00275297+0.00557699j -0.0152677+0.026709j 0.00954819-0.00828123j 0.00792917-0.0343135j 0.000929388-0.00494903j 0.0104476-0.0171123j -0.0237843+0.0102726j 0.0341788-0.0408297j -0.00493819-0.00567226j 0.0215353+0.0138633j 0.0044085-0.00309416j -0.0171363-0.0195276j -0.00662917+0.0240778j -0.0159465-0.0104348j -0.0238998+0.00185454j -0.00113603+0.00338151j -0.0307378-0.00700459j -0.0541341-0.0184182j 0.00849247+0.0176301j -0.0175349+0.00133385j 0.03477-0.0294818j 0.0082491-0.00860828j 0.0132558+0.0176614j 0.0321832+0.0143397j 0.0111485-0.0212922j -0.0108088-0.0175516j 0.0221025-0.0314013j -0.0492822-0.00705068j 0.0208094-0.016817j 0.00190131-0.0211613j 0.0151133-0.0107097j -0.00396914-0.00327927j 0.0305221+0.00422815j 0.0327552+0.00506313j -0.028998+0.0242027j 0.00883593+0.0383972j 0.00964664-0.0100453j -0.00195274+0.00884298j 0.0373505+0.010812j -0.0134968+0.0431407j 0.0466694-0.00449218j -0.0247813+0.0233038j 0.00456925-0.0306216j 0.00758385-0.0432416j -0.0267014-0.0242645j -0.0109527-0.0369862j -0.0341136+0.00544367j -0.0662233+0.0209761j 0.0724426+0.0222365j 0.0584152-0.0441528j -0.09063+0.0306241j 0.0610366+0.00325065j 0.0272252-0.119545j 0.022109-0.0493426j -0.0206062-0.0188305j -0.0664884+0.0352168j -0.0317693+0.144469j -0.016026-0.0509529j 0.135061+0.048248j -0.012924+0.00297256j -0.034089+0.0177094j 0.124889+0.000360803j 0.147922+0.160155j -0.016649+0.0284804j -0.0363512-0.0239046j -0.00899509-0.10129j -0.0212824-0.111664j 0.0844375+0.064065j 0.0462434-0.0782963j -0.0154127-0.0390526j 0.00916164+0.0623839j 
