-0.0316464+0.0441288j 0.0278542-0.0395726j 0.0154866+0.0363654j 0.0339435-0.00158451j 0.0155713+0.0268791j 0.0232174+0.0511989j 0.0245561-0.0219757j -0.0637292+0.00282665j -0.0157484+0.0107043j 0.0207929-0.0686754j 0.00222665-0.0139111j -0.0145629-0.0664583j -0.0294477+0.00241508j -0.00658407+0.0274319j 0.0188501+0.0233249j 0.00988674+0.0428861j 0.019627+0.0460275j -0.0510439-0.0343148j 0.000218061-0.0305245j -0.00479544+0.0210855j -0.0236809+0.00660581j -0.00690244+0.00381792j 0.0389453+0.00751482j 0.0181458-0.0165936j 0.0164456+0.00648673j 0.0103231+0.0496005j 0.011609-0.0104195j 0.0168135-0.0319955j -0.0152281+0.019457j -0.0130034-0.000311158j -0.0138219-0.00303524j 0.0216305+0.00406398j -0.00402173+0.0185444j -0.0267549-0.0125999j -0.0167339+0.00722671j -0.0267854+0.00314799j -0.00834677-0.00690377j 0.012201-0.0129426j 0.00768383-0.00755081j -0.00678158+0.001241j -0.00715272-0.0123434j -0.0183896+0.0167289j -0.00837273-0.00173718j -0.0026725+0.00763526j 0.0135052-0.0008163j 0.00316246-0.00895089j 0.0279634+0.00510146j -0.0196105-0.00485431j 0.00316723+0.00431815j 0.0102481-0.00151014j -0.011824+0.0206138j 0.012631+0.00793096j -0.00907459+0.00542146j 0.000520958-0.00643693j 0.0140187-0.0113166j 0.00137712+0.00701324j -0.0215346+0.0207864j -0.00700345+0.0194362j 0.00247527-0.00831626j -0.010666+0.00342122j -0.00695399-0.0122557j -0.000612977+0.00437402j -0.00220641-0.00166515j -0.00260629-0.00106774j -0.0120838-0.00899585j -0.00943114-0.00235864j -0.00442322+0.00220352j 0.00638318-0.00854222j 0.0134374+0.00168352j 0.00866876-0.0128895j -0.00112295+0.00116313j 0.0057791+0.00600061j 0.00252919+0.00816299j -0.00785911+0.00446267j 0.00735765+0.000329468j 0.00214843+0.00640656j -0.00604686-0.00357149j 0.0023895+0.0120751j -0.00144953+0.017335j -0.00436198+0.00153145j 0.00544103+0.0194236j -0.00911783+0.0142996j -0.0110681+0.000734466j 0.00381988-0.00376415j -0.0197367-0.00138268j -0.00477233-0.00561432j -0.000133905+0.015314j -0.00427455+0.00525365j 0.0107853-0.0105049j 0.00879422-0.000107413j -0.00488132-0.000397499j 0.00322049-0.00053492j 0.0103963-0.00876969j -0.0119678-0.000781815j 0.0132165-0.00622488j -0.0182765+0.0182063j -0.011225-0.00703744j 0.00998625-0.0065302j -0.0131466+0.0111508j -0.00534768-0.019793j 0.00651934-0.000961651j 0.00456306+0.00610704j 0.00169635+0.0133856j 0.00322086-3.66957e-05j -0.0101718-0.0123748j -0.00437398+0.0110172j 0.000535473-0.0171526j 0.00695642-0.0249204j 0.00259327-0.000144222j 6.04791e-06+0.00825704j 0.00183366+0.00459359j 0.0118974+0.005792j -0.00649141-0.0284281j 0.00319871+0.00154978j -0.0117319-0.00783569j 0.00819332+0.023595j -0.00960618+0.0209542j 0.000401331-0.0142417j 0.00350744-0.00965549j 0.0101416+0.00451983j -0.00576008-0.0155072j 0.00456339+0.0245965j 0.00108427+0.026941j -0.00231732-0.015472j 0.00266627+0.0105134j -0.00648747-0.00113608j -0.00199228-0.0282726j -0.0266885+0.0107788j 0.000171372-0.0304283j -0.00154363-0.0181558j -0.00804811+0.0106546j 0.0093378+0.0133226j -0.00266293-0.0646016j 0.0136608+0.023446j -0.00909398+0.00295754j -0.0178266-0.00498606j 0.0228943+0.022298j -0.001174+0.0363396j -0.0104401-0.0168303j 0.0201657-0.00464881j 0.023267-0.0233543j -0.0121353-0.0401614j 0.0162023-0.00198041j 0.0336381+0.0175437j -0.0141274+0.0191399j -0.0183564+0.00144898j -0.0252654-0.00603376j 0.00207715-0.00298123j 0.0279176+0.0247677j -0.000908933-0.0217809j -0.00861019+0.027633j -0.0465042+0.0223334j 0.0235509-0.0246017j 0.0333093+0.0132415j 0.00360329-0.027268j -0.0285076+0.0100633j -0.0347119-0.0834757j -0.00843636+0.0083917j 0.0385754+0.0111052j -0.0480398-0.0660203j -0.0227991+0.0142082j -0.0558791+0.0136992j -0.013515-0.0310496j -0.0155892+0.0290242j -0.0328528+0.0154743j -0.0282965+0.0386699j 0.0444596+0.00318368j 0.00788278+0.000737429j -0.0558908-0.0027048j -0.0596304+0.0312601j -0.00917126-0.0303108j 0.0110054+0.0272319j -0.0409495+0.0282296j -0.00717859+0.0206506j 0.00438037+0.0234823j 0.00720505+0.0126029j -0.0046337+0.0159426j 0.0221375-0.0465672j -0.0532032-0.00729251j 0.0538632-0.0552216j 0.0803546-0.0283305j 0.14154+0.023259j -0.0621471+0.0183282j 0.0516953-0.138781j 0.0584134+0.0377556j 0.0464919-0.129599j -0.174558-0.0232902j 0.0481237-0.202981j -0.188964+0.04898j 
-0.0189214+0.0370699j -0.0257324+0.0548403j 0.0355445+0.013276j -0.0122268-0.0151577j 0.013618+0.0331044j -0.00964576-0.057754j -0.0488667-0.0303207j -0.00110768+0.0434j -0.013239+0.0346114j -0.0149615+0.000395573j 0.00735444-0.00733414j -0.0148705-0.0252197j -0.0182238+0.0123683j 0.00506992-0.0193101j 0.0215632-0.00979513j 0.000741492+0.0154907j -0.00617686-0.00404603j 0.0212715+0.0260911j -0.0521905+0.00232089j -0.0211652-0.0187075j 0.00260524-0.0235182j -0.0203357+0.0103094j 0.0046224-0.0145673j -0.00480213+0.0165887j 0.0159595+0.00795344j -0.0100367+0.00370117j 0.00452713-0.0154088j 0.00570533+0.0130135j -0.0144339+0.013911j 0.0117452-0.0254975j -0.00422844+0.0314954j -0.0213028+0.00392289j -0.0239571+0.0376754j -0.00615743+0.0210697j -0.00389628+0.00972202j -0.000290901-0.00205933j 0.00786303-0.025435j 0.0129434-0.0184901j 0.00479489+0.0188287j -0.0147657+0.00895607j 0.001336-0.000381111j -0.0216971+0.0134158j 0.00967579+6.36306e-05j 0.00707126+0.0109445j -0.0147707-0.0182356j 0.00721257-0.00278035j 0.000449017+0.007826j -0.00124524+0.0117241j -0.0183922-0.0223811j -0.0121393-0.00546178j -0.00517424-0.0102762j -0.00691483+0.0220496j 0.0131038+0.0223385j 0.0094375-0.00858812j 0.00292497+0.00488692j 0.0146865-0.000932587j 0.0016841-0.015486j -0.0108087-0.0195778j 0.0101538-0.0132135j 0.00710119-0.00562114j 0.00773769+0.0128755j -0.0089965+0.00899636j -0.00119928-0.00286483j -0.00822872-0.0159219j 0.0147939-0.00235147j 0.00813272+0.0132551j -0.0033183+0.00160698j 0.00572091+0.0117914j -0.0119887+0.0156681j 0.00614928-0.0108511j 0.00560265-0.00436859j -0.00790699-0.0052301j 0.00603569+0.00794024j 0.00748177-0.00603898j 0.00882787+0.0348041j 0.00834695+0.0179902j 0.0107975+0.0031386j -0.00478722+0.00498639j -0.00416658+0.000326048j 0.00247758-0.0247366j 0.00626395-0.000911154j -0.00133485-0.00203175j -0.00255022+0.00472222j -0.000425317-0.00779468j -0.0109393-0.0257466j 0.00419248-0.00857298j -0.0173094-0.0108129j -0.00942694+0.013898j 0.00644233+0.0139849j 0.000929329-0.00302056j 0.00367072+0.00492497j 0.00512575+0.0279816j 0.0121368+0.00481952j -0.0033477-0.0167927j -0.00215263+0.013394j -0.00168998-0.0022047j 0.00612839-0.000366903j -0.0033867+0.00216777j -0.00259597+0.00313459j 0.0124057-0.0258825j 0.0014612-0.00884993j -0.0151531+0.00334879j -0.0121156+0.0155136j -0.00434161+0.0104573j 0.00760645-0.00864699j -0.00361079+0.00857034j 0.00328023-0.0198811j 0.0210332+0.0182844j 0.00546416+0.00686975j -0.00441685+0.00362337j -0.00161713+0.00866632j 0.000919533+0.00416456j 0.0239381-0.00952194j 0.0132597+0.00878257j 0.00620601-0.0150201j -0.0193608+0.00528968j -0.00504778+0.00274958j 0.00497918-0.00869202j -0.0108741+0.0121753j -0.0262164+0.0345419j -0.00328287-0.0108164j -0.0119181+0.00582184j 0.0131261-0.0047808j 0.00999049+0.0190189j -0.0106618+0.00181703j -0.00719797-0.00416826j 0.0390514+0.00933824j -0.021693-0.0224599j 0.014488+0.0161927j 0.0134659-0.0117043j 0.000680869-0.0082258j -0.0247183-0.0120952j 0.0429675-0.0115581j -0.0232811+0.0283044j 0.0151396-0.0171995j -0.00356434-0.00447558j -0.0169201+0.0111319j -0.0359084+0.01017j 0.00934681-0.000960998j 0.0317583+0.0116158j 0.0159332+0.00128164j 0.0311703-0.00898907j -0.00806325+0.0201764j -0.00162349+0.0306015j -0.0103837-0.0212225j 0.00100633-0.0103542j -0.0165647-0.0094661j -0.0444334+0.00931715j -0.0229509+0.0119022j 0.00938127-0.00351729j -0.0256906-0.00640398j -0.0383728-0.058722j 0.00377232+0.0429461j -0.00853507-0.0292872j 0.0231358+4.73086e-07j -0.0444217-0.0377338j 0.0653415-0.0216771j -0.00155487+0.0294598j 0.00257895+0.0646019j 0.0538651-0.0785401j -0.0140885-0.0302821j -0.0541559-0.0837058j 0.0138238+0.019073j 0.0180389+0.00431378j 0.0198342-0.0779491j -0.00262571+0.00135435j 0.0186223+0.0303353j -0.00163545+0.0113701j 0.0198279-0.0639578j -0.00448017-0.035558j 0.0170657-0.0164509j -0.00291253-0.00331381j -0.0294581-0.0125882j 0.0340316-0.0687245j 0.0126404-0.0178696j -0.0110929+0.0374708j 0.00766659-0.00937681j -0.0786503+0.0310699j -0.0222871-0.0222995j -0.0476736-0.00389396j -0.0185164+0.0284884j 0.0412511-0.0396915j 0.00563719+0.0902525j -0.193538-0.0293008j 0.0691117-0.057417j -0.105143-0.00380251j -0.0310475+0.121471j -0.155777+0.0468126j -0.0612931+0.220292j 
-0.0142424+0.0460119j 0.00337384-0.0345176j -0.0111639+0.0126259j 0.00531706+0.0178435j 0.0169981+0.0140518j 0.0537395+0.0201823j 0.0138381+0.0127259j -0.0184955+0.0173622j -0.0293585-0.0328451j -0.0253996-0.0137107j -0.00244485-0.0164564j -0.0134404-0.0490532j -0.016068+0.0157451j 0.00800621-0.00868627j -0.00630223+0.00451481j 0.000633146+0.0131826j -0.0147915+0.0111892j 0.0135518-0.00982315j -0.007961-0.00960939j 0.0137803-0.0393111j -0.00782761+0.0107995j -0.0110939-0.0209102j -0.0117796-0.0279543j 0.00745772-0.00407095j 0.0158651-0.0162487j 0.0280521-0.0141934j -0.0280145-0.00821536j -0.0139107+0.000649832j 0.00123509+0.0223566j -0.0418774-0.0304283j 0.0127772-0.0188648j -0.00385001+0.000727145j 0.0175275+0.00846044j -0.00653803+0.0153237j 0.0228541-0.0275777j 0.00914273-0.00915033j 0.010853-0.0432383j -0.00826015+0.028697j 0.0134498-0.00815408j -0.0283636-0.0147998j -0.0221648+0.00102576j -0.0146574+0.00745874j 0.0137678+0.00594141j 0.00871+0.0132399j 0.00491865+0.0260353j 0.00165731-0.00347391j 0.00744205+0.0135521j -0.0233023-0.000677038j -0.00128003+0.0172148j 0.00126148+0.0113552j 0.00603569-0.00468296j 0.0304174-0.0107543j 0.0197105+0.00799575j -0.00629192+0.0229603j 0.0122873+0.00719247j 0.0249886-8.93065e-05j -0.00677866-0.00389983j -0.017255+0.00751756j 0.000119501-0.0163545j -0.00382493-0.0188028j 0.00245054-0.0043357j -0.00359678+0.0102117j -0.00951713-0.0178242j -0.0202018-0.00358213j 0.00266929-0.0140061j -0.0104626-0.0166007j 0.00359108-0.0266069j -0.00175388+0.00110449j -0.000437873-0.0101378j -0.00940377-0.00392059j -0.010805+0.0124979j 0.0179973-0.00816592j 0.0297448-0.0192503j 0.00890712-0.014799j 0.0291952-0.0103561j 0.0100211-0.00904693j 0.00483593-0.00800188j 0.00799825-0.00634746j 0.00976652-0.00478703j 0.00735954-0.0105691j 0.0278124-0.0159652j 0.0118757-0.01706j -0.00181162-0.00416809j 0.00329877-0.00635735j -0.0086033-0.00385256j -0.0179393+0.00725189j -0.0167973+0.00855227j 0.0386113+0.0164613j 0.00656231-0.00519691j 0.00367166-0.0133648j 0.0129644-0.00424324j 0.00699279-0.0137154j 0.00744405-0.0032283j 0.000751298+0.00174496j 0.0282667+0.00478496j -0.0186314-0.00559705j -0.0134356-0.0122245j 0.00590264+0.0145811j -0.0048191-0.00650854j -0.00944659+0.00403995j 0.00350905+0.0148541j 0.00113605+0.00697704j -0.00557948+0.0115678j 0.00642612-0.00968468j -0.00283591+0.0045228j 0.0124189-0.00931435j -0.00549423+0.0183894j 0.000595973+0.00756037j 0.0140904-0.00282065j -0.0049916-0.0067096j 0.0120285-0.00183973j 0.00832113-0.0161868j -0.0238639+0.00788785j 0.00126714-0.00418623j -0.0302783-0.000601001j 0.0147224+0.000710066j -0.012029+0.0128137j 0.00196982+0.0245721j -0.000782199+0.0142314j 0.0118787+0.00708478j -0.00977695+0.0134671j 0.0174043-0.00903237j 0.00434727-0.016453j 0.0277089-0.00696583j 0.0247207+0.0176573j 0.00936062+0.00498287j -0.0280492+0.0197029j -0.0133466-0.0256763j -0.0134161-0.00508253j -0.00585154-0.0157184j -0.0166314-0.0119815j 0.0292325+0.00400328j 0.00420055-0.0299491j 0.0269898-0.00148505j -0.0144968-0.00357929j -0.0300655-0.0282174j -0.00121178-0.00251239j -0.000733351-0.0173534j -1.51707e-05+0.0132782j 0.0115217-0.0371345j -0.00413374-0.0025187j -0.017127-0.0276924j 0.000973511+0.00603117j 0.0291088+0.0497847j -0.0367816-0.00434405j 0.00581047+0.0160038j -0.0251038-0.0385919j 0.0163202+0.0113874j -0.0321989-0.0342838j 0.0146854-0.0327881j 0.0242476-0.0417403j -0.0198887-0.00827647j 0.0106077+0.0341918j -0.00659221+0.0212924j 0.0377586+0.00449597j -0.0283912+0.0524151j -0.00821987+0.023504j 0.0296695+0.0046067j 0.01721-0.0097087j -0.0253052+0.00641062j -0.00488901+0.0377825j -0.0290885+0.0769244j -0.0130846+0.0210777j 0.00458726-0.013754j -0.0319259-0.0532337j -0.0182544+0.00487396j -0.0217787-0.0324204j 0.00753591+0.0029518j 0.0760719-0.045176j 0.0588318-0.0521495j 0.0371324-0.0516728j -0.0669208-0.00800652j -0.101821+0.0246387j -0.018611+0.0334569j -0.0195141+0.0547799j 0.0262757-0.0452632j 0.00416361-0.0875156j -0.0600814-0.0188196j -0.00419812-0.00903433j -0.0284924+0.115003j -0.055485-0.00898771j -0.0496481-0.0860061j -0.185673-0.00434108j 0.0644596-0.109133j 0.119731+0.0235676j -0.0198345+0.100637j 0.0569178-0.00896791j 0.043726-0.0561828j -2.52039e-05-0.00328663j 
-0.00493112+0.0167908j -0.00140158+0.00445082j 0.000375075+0.0401804j 0.0071652-0.0204206j 0.032289-0.0230802j -0.0353366+0.0185768j -0.00303698+0.0243091j -0.0345807+0.00028878j -0.0214424+0.0727864j -0.0198057-0.0456496j -0.0235457+0.0118507j -0.00171195+0.0178496j 0.0343662+0.0295267j -0.0134573+0.0414497j -0.0127786-0.0109948j 0.00344733+0.0377288j -0.0376727-0.00371204j -0.0345766-0.0088583j -0.0180577+0.017857j -0.0401458-0.00433142j -0.00877102+0.0103497j 0.000748495+0.00913895j -0.031976-0.00438201j -0.0398135-0.0257515j 0.0156101-0.0191451j -0.0142784+0.0419452j 0.0143712-0.0198903j 0.0166755+0.0268915j 0.0177918-0.0198191j 0.026553-0.00622813j 3.66517e-05-0.00442692j -0.0146097+0.0123286j 0.00291607+0.00793116j 0.00329396-0.0193438j -0.0225013+0.000271898j -0.00344137+0.0142952j 0.00919214-0.000483008j 0.0155866-0.0332696j -0.0157638+0.00786264j 0.0197078-0.0126389j -0.0106323-0.0344238j -0.0212359+0.0104825j 0.0245984-0.0105404j 0.00949755-0.00806754j -0.0248814+0.01299j 0.00967035-0.0196425j 0.00165324+0.00255608j 0.0116482+0.00603587j -0.0142945+0.0123387j -0.0104923+0.0156832j 0.00819582-0.0184228j -0.010775+0.0162978j 0.0160235+0.00462335j 0.00218075-0.0245677j -0.0164509+0.0131408j -0.00217399-0.0353188j -0.0100776-0.0279463j 0.018533+0.0156553j 0.0210825-0.00627571j 0.00898054-0.00597597j 0.00266725+0.00297944j -0.0113285+0.0071271j 0.0123785+0.00701465j -0.0138899+0.0187858j -0.00199451-0.0287913j 0.00134521-0.0172338j -0.0143696+0.0133146j 0.00353674+0.00615004j -0.00509521+0.0104362j 0.0120779-0.00948443j 0.00256311+0.00482738j -0.00178742+0.00112825j 0.00758378+0.0278088j 0.00353238-0.0302792j 0.00297294-0.0259024j 0.0092612+0.00525981j 0.0221244+0.0146836j 0.00177271-0.00395448j -0.00742753-0.00571045j 0.00543499+0.00157068j 0.00266908-0.00854315j -0.000955544+0.00374565j -0.00984863-0.0123346j -0.00186376+0.00943136j -0.000116053+0.00900323j 0.00202524+0.013441j -0.0136324-0.00370537j -0.00566948+0.00778193j -0.00268135+0.0104821j -0.00443759+0.00336849j -0.00831171+0.00258343j 0.00346555+0.0138093j 0.0182534-0.00206528j -0.00735623-0.00485955j -0.000883828+0.012307j 0.00167684+0.00499129j 0.0051798+0.00170613j -0.0011132-0.0118257j -0.000686067+0.00410694j 0.0122474-0.000903029j -0.00532639-0.00626893j -0.0167168+0.0034453j -0.00500878+0.006657j 9.43059e-05+0.00373325j -0.00187166+0.00265418j 0.0231927+0.0150746j 0.00396245+0.0158086j -0.0108315+0.02482j -0.00887533+0.000140721j -0.0115559-0.025175j -0.00548983-0.0117794j -0.00512635-0.00275303j -0.0149358-0.0126699j 0.00338815-0.00606074j 0.00963826-0.0171992j 0.0103225-0.0113256j -0.0273584-0.0198894j -0.0174134-0.00701951j -0.00657349+0.0137191j 0.00633031+0.0399151j 0.0171971+0.0250168j 0.0266218+0.0186769j 0.00254577-0.025631j 0.0114253+0.0227626j -0.00803776+0.0185495j -0.0264006-0.00998873j -0.01707-0.00603409j -0.00992128+0.0217312j -0.0143561+0.00805544j 0.0200582+0.00169949j 0.0400534-0.026415j -0.00870754+0.0318364j 0.0136073+0.0265046j 0.0294443+0.00310367j 0.00137299+4.44643e-05j 0.0106892-0.00821491j 0.0498667+0.00534909j -0.000411108+0.0035337j -0.029148+0.000560536j 0.0094968+0.0501647j 0.027674+0.0253985j -0.0114132-0.0220864j -0.0238796+0.0390146j -0.0776711-0.0111394j -0.000336706+0.0305524j 0.0243238-0.0121514j -0.00238532-0.0511014j -0.0172282-0.00950514j 0.015095+0.00400631j 0.056612+0.00987561j -0.0310889+0.01157j 0.00709399-0.0262731j -0.0558401+0.0458144j 0.00149224-0.042302j 0.00332516+0.0117298j 0.00576606-0.0249154j 0.0297378+0.126791j 0.0166027+0.0109825j -0.00245889-0.00269017j -0.00703567+0.0773684j 0.0158498-0.0121611j 0.0237743-0.0354137j -0.00301562+0.0112063j 0.00557211+0.0308578j -0.0354813+0.0486265j 0.00396046+0.0317419j -0.036737+0.00928509j -0.0136696+0.0543074j -0.0375818+0.000706282j 0.00664974+0.0146547j 0.00327971-0.00733846j -0.0906357-0.051618j -0.0549076-0.0396743j 0.025874+0.0962592j -0.0059859+0.0374754j -0.0102437-0.0605575j -0.146405+0.0631795j -0.0501783+0.016126j 0.000405593+0.044393j -0.0136571-0.0100529j 0.123441+0.0369825j -0.0957439-0.0615816j -0.00178005+0.0803212j -0.0844583+0.0223583j 0.0524649-0.165531j 0.115139+0.0101859j 0.0854564-0.105358j 0.0129641-0.00630555j 0.00521545-0.0287266j 
-0.0152279-0.040961j 0.00690807-0.0493349j -0.0704981+0.0125324j 3.07965e-05+0.0156422j -0.0519736-0.0110745j -0.0127119+0.0384709j 0.0370709+0.0270049j -0.0450954-0.0167114j -0.0289266+0.0204008j -0.0249175-0.015829j -0.0305113-0.0162092j 0.0159743+0.0176256j 0.0184077-0.0139091j 0.00162121-0.00653477j -0.015122-0.018482j -0.00649955-0.0290019j 0.0263442+0.0108651j -0.040788+0.00386552j 0.0279433-0.0086541j -0.00826496+0.0152179j -0.026748+0.0294964j -0.0116376+0.0136529j -0.0119547+0.00622195j 0.00709934-0.0076447j -0.000512307-0.000267951j -0.0113552-0.0158132j -0.0265712+0.0127645j -0.0335444-0.0209276j 0.0255315+0.00967696j -0.0412615+0.00760515j 0.0161787-0.0239277j 0.0128372-0.0483334j -0.00911106+0.0104263j 0.00306963+0.0192341j -0.0198475+0.00187125j -0.00779985-0.00378635j -0.0138348+0.0129522j 0.0203985-0.00830358j 0.0107577+0.00214584j 0.050842+0.00201745j 0.00136019+2.47182e-05j 0.0073542+0.00856495j 0.00201255-0.0251953j -0.00800078-0.0109233j 0.0251036-0.0133249j 0.0139878-0.0121775j -0.0029502-0.011598j -0.00453712+0.0236152j -0.00368031+0.00272124j 0.00956054-0.0123455j -0.0039008-0.0144293j -0.0198796-0.0217285j -6.26169e-05+0.0126908j -0.00968117+0.0138287j 0.00653969-0.011797j -0.000720138+0.00672914j -0.00128895+0.00328686j -0.00336009+0.0137042j 0.0110111-0.00808412j -0.00753924+0.00484402j -0.00878401-0.0139002j -0.0166226-0.00750522j -0.000558181-0.0163695j 0.00134764+0.00726206j 0.00430374+0.00903247j -0.00456458+0.00555798j -0.0277743-0.00631847j -0.0082634-0.0171996j 0.00384134-0.018641j -0.00240549+0.000665003j -0.00471641-0.00193125j 0.00622325-0.00950289j -0.00639544-0.0203844j -0.000274372+0.00454474j 0.00441879-0.0180247j -0.01271+0.00778441j -0.00211625+0.000780121j 0.00237145-0.00246275j -0.00913389-0.0078474j 0.00803708-0.00026272j 0.00337015-0.00399706j 0.00758648-0.00396186j 0.000371706-0.00141895j 0.00330517-0.0167089j -0.00272915-0.0019369j 0.00628241+0.00954732j -0.00267302+0.0114952j 0.004536-0.0356728j -0.0122768+0.00046433j -0.00961034-0.00754969j 0.00205202-0.014686j -0.0106623-0.0118118j 0.00252635+0.000739337j -0.000246465-0.00220729j 0.0137652-0.00862381j 0.000919258+0.0265547j -0.00617137-0.00204487j 0.0301066+0.012392j -0.0124995+0.0118j 0.0149354+0.0210914j 0.0208176+0.0101221j 0.017109+3.39598e-05j -0.000190081+0.00674965j -0.0174184-0.00493011j 0.000609701+0.00573686j 0.0073522-0.00607702j 0.0211122+0.0117663j -0.0176764+0.0103071j 0.00649424-0.00302384j -0.0142289+0.000273417j 0.00081427-0.00591703j -0.039702-0.0291317j -0.00269691+0.00310763j -0.000298429-0.00906347j 0.00506422+0.0225708j 0.00615699+0.014168j 0.00358449+0.0255842j -0.00518085+0.00664753j 0.0139552+0.00362524j 0.0223369-0.00424656j 0.0041671+0.00271252j 0.0127102-0.0119292j -0.0135491-0.0275732j -0.0266265-0.023101j -0.00068946+0.0257936j 0.0175573+0.00994382j -0.00754493+0.0154577j 0.0108839-0.0113412j -0.00516692+0.00839887j -0.0115736-0.00489462j 0.00835406-0.0202959j -0.0176375-0.0279204j -0.0221195+0.0139506j 0.000763769-0.0125343j -0.0158491+0.0188957j -0.011388-0.0154471j 0.000890708-0.0121512j 0.0098494+0.0221751j -0.031309+0.00868773j -0.0304594+0.00177977j -0.0101383+0.0149062j 0.000657396+0.0136753j -0.00256888+0.0069159j -0.0214163+0.000479227j 0.0165421+0.0345614j 0.042865-0.027174j 0.0114657-0.0227116j 0.0123146-0.0497205j -0.0351416+0.047846j -0.0470255-0.000603868j -0.0211457-0.039475j -0.00542324+0.0209484j 0.0328424-0.00178519j 0.0622476-0.0205325j 0.0129883-0.0376221j 0.0594844+0.0222979j 0.0196025+0.0373488j 0.0127207-0.0331009j -0.029659+0.0375126j -0.0182747+0.0497663j 0.0146695+0.0176225j 0.029419-0.00380386j -0.0265314+0.0538343j -0.00674285+0.0571503j 0.0402505-0.000583508j 0.0112562+0.00745105j -0.0379388+0.0301991j -0.0294479+0.00361992j -0.0319164-0.00673131j -0.0224644-0.0343998j -0.00452854-0.0207274j -0.0447103-0.000613163j -0.0725285+0.0679574j -0.0438499+0.0248623j -0.0581534+0.0352332j -0.0197629+0.0142868j 0.113385+0.0604156j 0.0346371-0.0994488j 0.00260741+0.0570511j -0.11303-0.0982969j 0.127863+0.00529276j 0.0248021-0.100374j -0.00670221-0.0799337j 0.00387833+0.0592642j -0.0576711+0.0611532j -0.022094+0.0290238j 0.0150378+0.0162623j -0.0311495+0.0282542j 0.039981-0.0429095j 
