-0.0177866+0.0219381j -0.0223946+0.06624j 0.0250161+0.0272515j 0.0698213+0.0356412j -0.0041269+0.020575j -0.0191153+0.000976153j 0.000875176+0.0143142j 0.0305796+0.0798167j 0.01376+0.0592571j 0.00722554+0.0253218j -0.00717328-0.0175647j 0.0173919+0.0124996j 0.0192859+0.0301085j 0.013342-0.0317045j 0.027851-0.0459255j 0.00618855+0.0522433j -0.0163245-0.00426781j 0.00936349-0.0561121j -0.0115048-0.00206638j -0.0254467+0.0173716j 0.0187376-0.00486174j -0.0403125+0.0414418j -0.0180008+0.0338604j -0.012091-0.0365983j 0.0553904+0.00645484j -0.0130272-0.0364006j 0.0358646-0.00959092j 0.00234761+0.0218031j -0.00161278-0.00935572j -0.0120097+0.051794j -0.00430485+0.0115724j 0.0011679+0.0115987j -0.00159015+0.00298417j -0.00133572-0.00203364j 0.0134143+0.000658329j -0.0285438+0.0166271j -0.0093636-0.00677013j 0.00930268+0.00168002j 0.0124703-0.0128399j -0.0121942+0.00661729j 0.0176694-0.0210903j -0.0218322+0.0075884j 0.000933983+0.0108722j 0.000597368+0.0416383j 0.00754626-0.0250934j -0.0187542-0.00146975j -0.00562805+0.0299701j -0.0110153+0.010349j -0.00123433-0.00993455j -0.0106014-0.00660675j 0.0151725+0.0117317j -0.0058414-0.0143214j -0.00764419+0.0154447j -0.0214096-0.0101739j -0.0169999+0.00530721j -0.0168954-0.00874231j 0.00959981-0.0081252j -0.0102914+0.0181878j 0.000189665+0.0199178j -0.0029426-0.0281825j 0.026726-0.00358173j 0.01458+0.00538597j -0.00369794+0.0185213j 0.00291221+0.00186908j 0.000445868+0.0129894j -0.0211794-0.00910322j -0.0206461+0.00384086j 0.0148075-0.00195551j 0.0029482+0.0112933j 0.00163954+0.0155587j 0.00383248-0.0253045j -0.00196834+0.00808105j -0.0129924-0.00854811j 0.0175473-0.0223854j 0.00363416-0.00267729j 0.0177056-0.00518095j 0.0243168+0.00526641j -0.00509796+0.0476258j -0.00271229+0.00915668j 0.0180824-0.0102744j 0.00611182+0.0193622j -0.000269697+0.015808j 0.00148202+0.0293004j -0.00436983+0.00725816j -0.0191331-0.0066052j -0.00696692+0.00940405j 0.0270693-0.00246692j 0.0157382+0.0148802j -0.0157431+0.0189848j -0.0082673+0.0159029j -0.0200003-2.25967e-05j -0.0233697-0.0255781j -0.00092156-0.0040728j 0.00825519-0.00241135j -0.0184571+0.0282882j -0.00213888-0.0201332j -0.0157511+0.0262404j 0.0245637-0.0602804j -0.0100841-0.0141602j -0.0559568+0.00173068j 0.00539298-0.0106163j 0.0204953+0.0178476j -0.0199804+0.0101315j 0.0342924-0.00852186j 0.0107841-0.0175228j 0.0798171-0.0484656j 0.0273648+0.00574j -0.00259805+0.0267381j -0.0266609+0.0160583j -0.0142826-0.0334175j -0.0008223-0.00900962j -0.0254191+0.110671j 0.0262773+0.0434388j 0.00670991+0.0593033j -0.0779417-0.0192426j -0.0178257+0.0688091j -0.045408-0.0888754j 0.0273894+0.0241801j 0.0114287+0.0350009j 0.025249-0.00812978j 0.0255728-0.0282578j 0.0156782-0.0425844j 0.0957826-0.0665063j 0.0397148-0.0428239j -0.0107618-0.0125868j 0.0104329-0.000502911j -0.0226028-0.0521707j -0.0430129+0.0671919j 0.0243249+0.000962276j 0.119841+0.00336244j 0.0344257-0.0138761j -0.0826181+0.0186539j 0.0706001-0.139883j 0.109798-0.0245088j -0.128861+0.253999j 0.172456-0.0742391j 
-0.0214051+0.0749634j 0.0152346-0.0186224j 0.0661063+0.0146167j -0.0117356-0.0315715j 0.00112465+0.0325199j -0.00334313-0.00374772j 0.0106266+0.0219076j 0.0337874+0.0360311j -0.0246825-0.0843583j 0.00172189+0.0279223j 0.0211502-0.0098983j 0.00344518-0.00235243j 0.00312013+0.0115147j 0.00785117+0.043193j 0.0179201-0.0786625j 0.0119854+0.0227632j -0.0101469+0.0423152j -1.35515e-05-0.00455758j 0.00159474-0.0369735j 0.0063246-0.018324j -0.0382303-0.0180789j 0.0258751+0.010419j 0.0228451+0.0183044j -0.0354838+0.0126225j 0.0129709-0.0419329j -0.0194607+0.0163559j 0.00282925-0.0111914j 0.000225967+0.00158875j 0.00516497+0.0102697j 0.00985134+0.0089452j -0.00493729-0.0306517j 0.00823877+0.0249731j -0.0108105+0.00721465j 0.0217188+0.0483439j 0.0136935+0.0101631j -0.00658625+0.0192793j -0.00358451+0.0191767j -0.00303241-0.00665214j -0.0214489-0.00151365j 0.0193691-0.00775925j -0.0127455-0.000792217j 0.0126358+0.0148193j 0.00325577-0.00404043j 0.0135076-0.0117712j -0.00531805+0.0182169j -0.00531075+0.0203252j 0.0132688-0.00419619j -0.00101689-0.00821673j 0.00287826+0.0344072j -0.00414782-0.0208089j -0.00701305-0.00492713j -0.00171924+0.00116576j 0.0123991+0.00768513j 0.00039622+0.00284552j -0.00560861+0.00542217j 0.0099629+0.00285118j -0.00299808-0.00272352j -0.0107485-0.00195275j 0.00858578+0.00449876j -0.0286201+0.0134765j 0.0082212-0.0299587j 0.00545084-0.0119855j 0.016948-0.0145374j -0.0015867-0.0114139j -0.000699498-0.00420778j 0.0158279+0.0306896j -0.0184528+0.0265985j 0.00147217-0.0101504j 0.0171599+0.00777714j 0.013912-0.0191623j 0.00311287+0.00326665j -0.00254728+0.00890348j -0.0120151+0.0252552j -0.0258732-0.0134774j 0.00582747-0.00516266j 0.00624855-0.0293069j 0.0187493-0.022681j 0.0103266+0.00991607j 0.00649711+0.00470463j -0.00107059+0.00242679j -0.0064384-0.00585499j 0.0167104+0.00153053j 0.0104334-0.0031566j 0.0155608-0.00299761j -0.0243206+0.0243463j -0.0132448+0.00326926j 0.00351543-0.0184934j -0.00109142+0.00415995j 0.0439483-0.00193231j -0.002146-0.0228231j -0.0462806+0.0596955j -0.0205314-0.00386625j -0.0198976+0.00100836j 0.00318387+0.000360936j 0.0329073+0.00738735j -0.00831781+0.0148435j 0.0112861-0.0315467j -0.0344305+0.00815588j -0.0108776-0.00494048j 0.00566886+0.065055j -0.0172598+0.0117982j 0.00171291-3.35094e-05j 0.0346906+0.00855411j 0.00432757-0.0483539j -0.0188477-0.00826601j 0.00730417-0.085396j -0.0193361-0.00892928j 0.0145321-0.00197104j 0.0493871+0.00571563j -0.0454615+0.0106062j -0.0036872+0.0182478j 0.112382+0.0161272j 0.0494114-0.012693j 0.0416068+0.00265984j 0.00168134+0.0605467j 0.0452492+0.0215959j -0.0789387+0.0743305j -0.00413229-0.0314731j 0.0161388-0.083833j 0.00559249-0.060026j 0.0281544-0.0557891j 0.0135568-0.0518795j -0.062719-0.0274041j 0.00857813+0.0291227j 0.0116129-0.0127101j -0.0102949-0.00222966j 0.0366309+0.0315253j -0.0886383+0.0510886j -0.0967923+0.0502492j 0.00503588+0.0897917j 0.0195356-0.0159666j 0.0339178-0.0751344j 0.153156-0.0175499j -0.054846+0.0968323j -0.167899+0.0780673j -0.132968+0.257472j 
0.00477622-0.0475384j -0.00270666+0.0598109j -0.0178035-0.0103105j 0.0300566+0.00939797j 0.0268236-0.013579j 0.0219757-0.0019869j 0.0479416+0.015943j -0.0385411-0.0235483j 0.0460743+0.0120036j 0.0147775+0.0195842j -0.0083792-0.0107724j -0.0194553-0.0326064j -0.00244052+0.0244917j -0.0377764-0.0600436j 0.0261535+0.0235675j -0.0124629-0.0104126j 0.00261157+0.000824717j -0.0245111+0.00312557j 0.00581262-0.041639j -0.0302906+0.0149788j 0.0427087+0.0165507j 0.0140321-0.0243822j -0.0293951-7.3955e-05j 0.020651-0.00970473j -0.0087459+0.0209362j 0.0211743-0.0171683j 0.00214677+0.0211467j -0.0419327-0.0208262j -0.00889732-0.0293762j 4.85771e-05-0.0158872j 0.0135219-0.00661514j -0.00235349+0.0192996j -0.00855953+0.00737148j 0.00426728-8.19087e-06j -0.000548156-0.0329514j -0.0182781-0.00479824j -0.00408988-0.0195346j -0.000543839-0.0115749j -0.0116374-0.0139995j -0.00374792+0.0328005j 0.00871967-0.0131289j -0.00105162+0.0009731j 0.00398658+0.00310649j -0.0262489-0.00309551j 0.00397101-0.0253415j 0.0043774-0.0168523j -0.0114224-0.00201219j 0.00957611+0.0182862j 0.00181694-0.0260109j 0.00644258+0.0234519j -0.0208382-0.0239765j 0.0183102+0.0082974j 0.0069032+0.00345129j 0.0271624+0.0210306j 0.00745716+0.0133469j 0.0156857+0.0145788j -0.0055141-0.00489946j -0.00572519+0.0209883j -0.00543704-0.00906274j -0.0037368-0.0155327j -0.00580614+0.0110384j 0.000193475+0.0202223j -0.0027218+0.00558074j 0.0123631+0.00834075j 0.00266114-0.0104995j 0.00932517-0.0400118j 0.000912301-0.00103007j 0.00533716-0.0170885j -0.0293169-0.0223394j -0.00627831+0.00466981j 0.0163707-0.0261843j -0.00131313+0.00627663j -0.000564439-0.0142643j -0.00553679-0.00515908j -0.00402997+0.00353245j 0.00239203+0.00898266j -0.0408529-0.00320324j -0.0063789+0.0363728j 0.004489+0.00585047j -0.0187069+0.00143218j -0.0094944-0.00119448j 0.000572868+0.007583j 0.00755859-0.000785657j 0.0195073+0.0313536j -0.0137043+0.0126319j 0.0109164+0.0240018j -0.0126521+0.00303778j -0.0191643-0.0233666j 0.0255317+0.00123854j -0.0211695+0.0142263j -0.0304932+0.0147393j 0.0234+0.0312565j -0.00508844+0.0208466j -0.0372041+0.0250115j 0.0405629-0.00153051j -0.0293898+0.00984396j 0.00515701+0.0435303j -0.0197835-0.0177529j 0.0254568+0.0224421j -0.0199022-0.0132022j 0.00322415+0.0293903j -0.0283729-0.038988j -0.003641-0.0308614j 0.0438432+0.0531036j -0.0215213-0.000438639j 0.0820869+0.0172569j 0.0139228-0.00288512j -0.0196526+0.00919699j 0.0124928+0.00576043j -0.0280706+0.0535766j -0.0335229+0.0476349j 0.0519114+0.00122545j -0.0502087+0.0189749j -0.0339465+0.0725693j 0.00879845+0.0588431j 0.0244972+0.0361661j -0.0577147-0.010757j 0.00268376-0.0157819j 0.0312155-0.0626048j -0.0297898+0.0335154j 0.0333529-0.00182971j -0.0250922+0.0932867j -0.0566846-0.0465688j 0.0330513-0.0226199j 0.00399011-0.0418835j -0.00228523+0.0711397j 0.0320193-0.0613176j 0.0830953-0.091682j -0.0945286-0.0607548j 0.079433+0.00913972j 0.0739723+0.000207153j -0.0148064-0.0526321j -0.024817-0.0334448j 0.0543829+0.0536889j -0.0468848+0.0747299j 0.0351188-0.0525816j 
0.00432807-0.0464184j -0.00367728-0.0560235j -0.0316008+0.00525363j 0.000649071-0.0168672j -0.0488272+0.0319719j -0.0152918-0.00420266j -0.0575044-0.0317648j -0.00345148-0.0218211j 0.00418658+0.0384501j 0.0276992-0.00379897j 0.0252863+0.0328968j 0.016845+0.00542985j 0.0127316-0.00843072j 0.0216989+0.0147919j -0.00584548+0.0292966j -0.00981203-0.0429901j -0.0107243-0.0609037j -0.010895-0.0177038j 0.0224699-0.00767226j 0.0268512-0.00400774j -0.0223055+0.00132466j -0.0174818-0.0069661j -0.00106041-0.0226753j 0.0127123+0.00775706j -0.0184176+0.00957899j 0.0215257+0.0152477j -0.0141078-0.0359377j 0.031957-0.00986334j 0.0207988+0.0187525j -0.0292239-0.0275053j -0.00838434+0.0283294j -0.00863381-0.0760538j -0.00670691-0.0417251j -0.0134579-0.0147674j 0.0254174+0.0082813j -0.00601695+0.01946j 0.0206671-0.00869026j -0.0140731+0.00844595j 0.0333751+0.0147697j -0.0039603-0.0210443j 0.0246089-0.00300859j -0.00339213-0.0158801j 0.0192358-0.0190625j -0.0130648+0.0105895j 0.0318031+0.00331959j -0.00126113+0.0220246j -0.00373951-0.0131052j -0.00212805-0.00216333j -0.0152999-0.00646092j 0.00955161+0.00852384j 0.0253713-0.019439j -0.000669281+0.0221354j -0.0107489-0.00864301j -0.019028-0.00154501j 0.00994102+0.00436596j -0.0249722+0.0281857j -0.0133219-0.00717364j -0.00848767+0.0110009j -0.0100432+0.00153236j 0.0148711-0.00249329j -0.00490521-0.0464009j -0.0267318-0.0112401j 0.00805387-0.00175964j -0.00275028-0.000962099j -0.00284256+0.011252j 0.00542585+0.0249121j 0.00122073+0.00552423j 0.000474878-0.0086017j 0.00884711-0.0189825j 0.0100885+0.0217573j 0.0205987+0.0214548j -0.0110426-0.0110766j 0.00542639-0.0217125j 0.00940168-0.00353333j 0.00746575-0.00208224j -0.00839445-0.000636726j -0.0318167-0.00477069j -0.0075811-0.0140612j -0.0152946+0.00299822j -0.00507253-0.00560053j -0.00447262-0.0200951j -0.0144655-0.00542855j 0.00800932-0.0129286j -0.0229462-0.029931j -0.0116528+0.00761254j -0.0310164-0.014218j -0.00966368-0.00153487j 0.04215+0.0101783j -0.030484+0.0509394j -0.0206246+0.00620131j -0.0224391-0.0111377j -0.000387705+0.0136793j 0.0205913+0.0195296j -0.0273114-0.0755073j 0.0106073-0.00978103j -0.026999-0.0289593j -0.0252697+0.00980169j -0.00139893+0.019312j 0.0170738+0.0322776j 0.0275297-0.00100242j -0.000407682+0.0226726j 0.0195964+0.00983624j 0.0017068-0.0137119j -0.0592047+0.0399953j 0.0510489-0.051041j -0.0252155+0.07778j -0.0319163+0.0296085j -0.051642+0.0231676j -0.0251959-0.00392088j 0.00308267-0.0403789j -0.0374844-0.00216667j -0.00916676-0.00230114j -0.0263943-0.0518599j -0.0558045-0.0631686j -0.0374697-0.000704773j -0.0462781+0.0495334j -0.028982+0.0196432j -0.0485783+0.0239519j 0.0157208-0.0233082j -0.0324015+0.0458177j 0.0346922+0.00272857j -0.016857-0.0503738j -0.0187497-0.000988117j -0.0529138-0.00127859j 0.0189912-0.0464086j 0.0836414+0.00219372j -0.157853+0.0228667j -0.0599024-0.137899j -0.044565+0.135017j -0.0104193-0.0205538j 0.0949508-0.142915j -0.0867414+0.00261853j -0.0735623-0.042791j -0.0824001-0.000518217j 0.0260495-0.062582j 0.031869-0.0492896j 
-0.00137977-0.000196071j 0.0124086+0.000122646j 0.000634112-0.0117637j -0.0286101+0.00931703j 0.0119228+0.00599264j -0.00560279+0.0495327j 0.037519-0.0107427j -0.0161065-0.00968918j 0.00379633-0.0353456j -0.0370006-0.0198852j 0.0270888+0.0295081j 0.0250876+0.0162823j 0.00657104+0.00286954j -0.0169202-0.01104j 0.00837113+0.0296668j 0.00641374+0.0137407j 0.00232639-0.00153405j -0.014457-0.0190768j -0.00111775+0.00767936j -0.00395986-0.0539823j -0.0099181-0.0456714j 0.0330942-0.0634593j 0.00967938-0.00151723j 0.0117703+0.0174619j 0.00188127+0.0402673j -0.00913096-0.000325718j -0.0122823+0.035436j -0.00492383-0.0101065j -6.59037e-05+0.0397026j 0.0143361+0.000918511j -0.00335211-0.000631686j 0.0189369-0.00772235j 0.00792348+0.00228081j 0.0124502+0.0116623j -0.0245937+0.0367129j -0.0116496+0.010312j -0.0115481-0.0130409j -0.00759967-0.024177j -0.00472196-0.00727344j 0.0281327+0.0289476j 0.0101733-0.00065492j 0.0107047-0.0362792j -0.000697694+0.00370166j -0.0121519-0.0210001j -0.0255804+0.0427395j -0.0175993-0.0233589j -0.00770783-0.00264158j -0.0296131-0.012928j 0.00136826+0.0109385j 0.00488289+0.0339293j -0.021819+0.023666j -0.0194235-9.96315e-05j -0.0169084-0.00603597j 0.0211841+0.014921j 0.00760849+0.00339522j 0.00144874-0.00682446j 0.00851192-0.00970901j -0.0159024-0.00810425j 0.000488419-0.00512087j -0.000353307+0.0339895j 0.0123014-0.0132759j 0.00348037+0.00676691j -0.00348963-0.00688788j -0.0034682+0.0231736j 0.00921155+0.0192452j -0.00823272+0.0409671j -0.026501-0.00475107j -0.000793916+0.0142387j -7.84519e-05+0.0326251j 0.0326949-0.00864803j -0.00327426+0.0258869j -0.0451003+0.0387708j 0.0065461+0.00739082j 0.00439182+0.00760139j 0.015042+0.0114588j -0.019782+0.0173575j -0.000133829-0.00460583j -0.0349524-0.000251663j -0.0150206-0.00185667j 0.0156001-0.0209874j -0.00542608+0.0332637j 0.0108433+0.012003j -0.000591381+0.0306374j 0.0106227-0.0199638j -0.00430973+0.00521447j -0.00660403-0.0360293j -0.0437421-0.0248128j -0.000133587+0.0274678j -0.00883639-0.0323184j 0.00642543-0.00871427j 0.0065141+0.0415557j 0.0572208-0.0200988j -0.0170681+0.0674157j 0.0202387-0.0463822j 0.0278891-0.0125026j 0.0271288-0.027269j 0.00518378-0.0329688j -0.0179773+0.00128407j -0.0036227-0.0185606j -0.039036+0.0424963j 0.0259415-0.0863901j -0.08838+0.035167j 0.0376825-0.0293753j -0.0616989-0.00399807j 0.0072199+0.0232926j -0.034733-0.0573775j -0.00564962-0.0284575j -0.00992669-0.0132505j -0.0429616+0.00624836j -0.0201853+0.0309692j -0.0131976+0.0628997j 0.0722824+0.0253087j 0.0282286-0.0127005j 0.00307682+0.00959121j 0.0381383+0.0270797j -0.032076-0.00651131j -0.0156685+0.0649898j -0.00127641-0.0274741j -0.091764+0.0276215j 0.05556-0.0165279j 0.0566977-0.0509354j -0.0577634+0.00831207j -0.0324732-0.0626477j -0.00706548+0.0153358j -0.0315302-0.0759309j 0.0924466-0.0632399j 0.084579+0.0327813j 0.0382066-0.00107665j -0.0529548-0.0787314j -0.119166+0.121298j -0.0405263-0.0556369j -0.085045+0.146064j 0.058066+0.0482568j -0.0129693+0.0335838j -0.0113839+0.0116173j -0.021333+0.0418409j 
0.010816+0.0173906j 0.00644714+0.0356373j 0.00612563+0.0128728j -0.00587743+0.0236106j -0.00514815+0.0303279j 0.013369-0.0213184j 0.0155766-0.0253167j 0.0363801+0.0083257j 0.0244841+0.0201486j -0.0107369+0.00207525j 0.0395097+0.0211925j 0.00241956+0.0182555j -0.0367596-0.0426133j -0.00764912-0.010534j 0.00355665+0.0367705j 0.0105092+0.0273262j -0.00491943-0.0218637j -0.00703721-0.0392883j -0.0397068-0.00532294j -0.000783302+0.0645238j 0.0265467-0.0222626j 0.0132715-0.0112927j 0.00297281-0.0115002j 0.00732095-0.0179051j 0.00983972+0.0146721j 0.00597472+0.0431133j 0.0213132+0.0151752j -0.00666042-0.00122005j -0.0212897-0.00461215j -0.00323422-0.0019519j -0.000958995-0.0418666j 0.005981-0.00811961j 0.00214951+0.000261625j -0.0380804+0.0533534j -0.0193145+0.00257349j -0.00134319+0.0239409j 0.00615487-0.0258118j -0.0131795+0.00717035j 0.0163865+0.00524383j -0.000318631+0.000123026j 0.00529326-0.0329726j -0.027879-0.00501672j 0.0080506+0.0157864j 0.000783477-0.0107075j -0.0100788+0.0339576j -0.0121983-0.0235899j 0.00864097-0.00326172j 0.000304361+0.0249555j 0.00260954+0.0137063j 0.0184465-0.0238067j 0.0149829-0.00791644j -0.008907+0.0094205j -0.00236781-0.0166154j 0.0259223-0.0161538j 0.0192091+0.0098554j -0.0196256+0.0147067j -0.00106074-0.0204291j 0.00137632+0.0106292j 0.000603122+0.0140631j 0.0112968-0.021309j -0.0186107-0.0295678j 0.0168321+0.0193948j 0.00806677-0.0369431j -0.00162411+0.0041179j 0.030035-0.00589484j 0.0153259+0.0207487j 0.0153472-0.0253098j 0.0235145+0.0206936j 0.0092409+0.0432976j -0.0179533-0.0195991j -0.00431618-0.0093016j 0.0187651-0.0148714j 0.0247316-0.00886525j 0.0103802-0.0119598j -0.00722523-0.0306189j 0.000334977-0.00686529j -0.023126+0.00804432j -0.00631595+0.00772152j -0.0131025-0.0187239j -0.0110283-0.00299346j 0.0135989+0.013619j 0.00727095-0.0081119j 0.0166691+0.00544542j -0.00565162-0.0172944j 0.0261726+0.00845272j -0.0297415+0.00843322j -0.0341363+0.0511752j -0.0190306-0.0206675j -0.0405147+0.0577467j -0.003312+0.0373939j 0.000271482-0.00752617j 0.0289018-0.0466856j 0.0104843-0.00376149j -0.0284702-0.0144015j 0.0226285-0.0704731j -0.0261124+0.0135813j 0.00227028+0.0171702j -0.0133458+0.0491926j -0.0440922+0.0049891j 0.0348589+0.0595994j -0.0396577+0.0318105j -0.0092418+0.0495849j -0.0221067-0.00474204j -0.0366697+0.0374878j 0.0484984+0.000305061j -0.012146-0.00200197j -0.00518877-0.0290696j 0.0268779+0.0114496j -0.0302364+0.0315566j 0.0361681+0.0421182j 0.0731846+0.00449327j -0.0123683-0.0333333j 0.013466-0.0137887j 0.0210578-0.0145338j 0.0770129-0.0569708j 0.0357001-0.0306488j -0.000195357+0.0329833j -0.0187949+0.0393714j -0.00492904-0.0202271j -0.0387313-0.0215866j 0.0621441+0.0265434j -0.0178303+0.0191903j -0.0205682+0.0394898j 0.0572379-0.0906327j 0.125798-0.0266659j 0.0184665+0.028656j 0.00449347+0.0807214j 0.0680328+0.0744625j 0.0961736-0.0998264j -0.0797288-0.0600865j 0.0960436-0.149306j 0.0373621-0.0553601j 0.0228005+0.0560361j -0.00270682-0.0389122j -8.28191e-05-0.00434211j -0.0263749+0.0335337j 
-0.00179994+0.0273224j -0.0096651-0.0604635j -0.0366258+0.00126786j -0.0673598-0.0136959j 5.37655e-05-0.000574049j 0.0127312+0.0014826j -0.00376948-0.023136j -0.0534051-0.00135476j -0.00489537-0.0553545j -0.0135177-0.00801766j 0.0128711-0.000633917j 0.00930659+0.0470364j -0.0321391-0.0502046j 0.0665068+0.00446372j -0.0205024+0.0209317j -0.0222088+0.0388238j 0.0572745+0.00164158j -0.00105261-0.0188986j -0.00519909+0.0155518j 0.0383132+0.021225j -0.00840872+0.0105292j 0.0283368-0.0250877j 0.0452447+0.0152673j 0.0314592+0.053015j -0.0240192-0.0318905j -0.00958826+0.0160666j -0.0405454+0.0173358j -0.00452739+0.0378099j 0.033899+0.0143964j -0.00404176+0.00501127j -0.00407906+0.00197953j 0.0140128-0.00779117j 0.019085+0.0351378j 0.01918-0.022614j 0.0035312+0.0228912j 0.0144118+0.0510385j 0.0176577+0.0226891j -0.0216212-0.0165885j -0.0130242+0.00150478j -0.0182151+0.0491644j 0.00796572-0.015127j -0.00179288+0.0209021j 0.0119814+0.0148381j -0.00219811-0.0672904j -0.00482473+0.0147226j -0.0152958-0.00292628j -0.0136751+0.0415594j 0.000109134-0.00242767j 4.176e-05+0.0256423j -0.0286934+0.0367289j -0.0130527+0.0158151j 0.0247826+0.0118952j 0.0135188+0.0170231j -0.00379129+0.0118377j 0.00232226+0.000891297j -0.000279201+0.0384998j -0.0166019+0.00759203j 0.0114982-0.0327526j -0.0142824-0.0257992j 0.0111443-0.00978105j -0.0108675-0.0130412j 0.00985754-0.0192993j -0.0135047+0.0192729j 0.00527467+0.0216356j -0.0155624-0.00451152j -0.0161726+0.000627202j -0.00206327+0.00987342j 0.0017815-0.00628797j 0.0167875+0.0312437j -0.0110588-0.00623216j 0.00622871+0.00260469j -0.0100361+0.0205789j 0.00351974+0.0213324j -0.016976-0.015081j -0.0289763+0.0146606j 0.0250629-0.0359974j 0.0174379-0.00116254j 0.0332739-0.0398408j -0.00910089-0.0196925j 0.0119269+0.00526796j 0.0109426+0.00422236j 0.00602099-0.00573439j -0.0189676-0.0366967j -0.0260704-0.0198219j -0.00966273-0.037662j 0.010231+0.0039065j 0.0029377+0.0297517j -0.0319391+0.00282662j -0.00221047-0.00957869j 0.0315584+0.0161635j 0.0433446-0.0522445j -0.0329154-0.000691281j -0.00534303-0.00285385j -0.0225369-0.015714j -0.0104521+0.00889973j -0.0095745-0.00670388j 0.00379034+0.0140149j -0.0117167+0.0608624j -0.0147602+0.00194197j 0.0703314-0.0138332j -0.00739067+0.0217796j 0.0252653+0.0224448j -0.0383986-0.0205138j 0.0102564+0.00426571j 0.0107118+0.0308637j -0.0407051-0.0225835j -0.0210626-0.0103616j -0.0534728+0.0562527j -0.0179899+0.0524104j -0.00023048+0.00582533j 0.00108412+0.0503832j -0.0154231+0.0254326j -0.104255-0.0376621j -0.00334986-0.0571176j 0.119023-0.0221159j 0.0357054+0.033517j 0.094058-0.0275611j -0.0423863-0.0161896j -0.00778629-0.00476396j 0.0101909-0.0731567j 0.0458216-0.0482887j 0.0149417-0.061396j 0.0895812-0.00981611j -0.0512892-0.0770157j 0.0269677+0.0620137j -0.0267949-0.0100849j -0.00295359+0.108321j -0.0638793+0.0671061j 0.0732032+0.0660386j -0.0370998-0.0744868j -0.0042392-0.0468122j 0.0122603+0.0305321j -0.0641401+0.0406381j -0.0468867-0.0283644j 0.048517-0.0478642j 0.00817839+0.029256j 
