-0.0175986+0.0365182j 0.0075891+0.0242234j 0.0106266+0.00432242j -0.0357601+0.000739492j -0.00585024-0.00285807j -0.00431725+0.0587995j 0.0051605-0.019346j 0.00541222-0.035246j -0.00729252-0.0267082j 0.0139731+0.00885133j 0.0105432-0.0178915j 0.0246179+0.0160767j -0.00219929+0.0191513j -0.0195114-0.0595039j -0.0193749-0.0171422j -0.000500554+0.0281725j -0.000993902+0.00878899j 0.00707384+0.0088069j 0.00954663+0.02371j 0.0113066-0.0120112j 0.00952015+0.0208069j -0.00328572-0.0226698j 0.00342329+0.00773647j 0.0161888+0.0174123j -0.00637391-0.00328228j 0.0105209+0.00805976j -0.0169099-0.0171105j 0.0151825+0.0461046j -0.0114488-0.00907289j 0.00650855+0.00329316j 0.0181014+0.0172395j -0.0110426-0.00621739j 0.0326779+0.0211131j -0.00508256+0.00101569j 0.0011352-0.000749917j -0.0134316-0.0234224j -0.00551101+0.0135703j 0.0276432+0.0215171j 0.000707962-0.000278814j 0.00326487+0.0177265j 0.00242204-0.00227968j -0.0202096-0.0206671j 0.00117248-0.0122938j 0.0102537-0.017857j -0.00719548+0.00226798j 0.00746536-0.0047252j 0.0103161+0.0169894j -0.00621266-0.0116078j 0.0281468+0.0202055j -0.00208667+0.00784318j -0.0169016-0.0208051j 0.0130701-0.010477j 0.0072033-0.000269165j -0.00977061-0.012941j 0.00642758-0.0150685j 0.00757111+0.0107947j 0.0108712-0.000550074j -0.00568801-0.000414362j 0.000467582+0.0121795j 0.0203729+0.000316127j 0.00014703+0.011282j 0.00290164-0.00761221j -0.00853903+0.011545j 0.0124073+0.00443895j 0.00711966+0.00415526j 0.00387853-0.000115519j -0.00834767-0.00561271j -0.00842755+0.00312672j 0.000193884-3.38197e-05j -0.0054035-0.00645228j -0.00294204+0.000235265j -0.0135338-0.00315549j -0.00307304+0.00569334j -0.0109777-0.00240996j 0.00245975-0.000171339j -5.17504e-05+0.00244592j -0.00491889-0.00113974j 0.000474226-0.00756826j -0.00734759+0.00153205j -0.00011378-0.00184869j -0.00344913+0.0133669j -0.00351505+0.00876191j -0.00139306+0.0129378j -0.00464088+0.00779954j -0.00394417+0.014926j 0.0148955+0.00609996j 0.00718938+0.00745347j -0.00608238+0.00486277j -0.0115109+0.00121766j -0.0088439-0.00862074j -0.00510556+0.00167069j 0.00910622+0.000262428j 0.00345935-0.000681543j -0.00567057-0.00612952j -0.00452085-0.00128707j -0.00250892-0.00369265j 0.00336181+0.00265981j -0.00179359+0.00133624j -0.00954528-0.00964981j -0.000369656-0.00554314j -0.00400959+0.00885393j 0.0176309+0.00666118j -0.00773098+0.00303245j 0.00331493+0.00274201j 0.00445482-0.00714577j 0.0143728+0.00781745j -0.00545115-0.000465596j -0.00770279+0.00899097j -0.00623333-0.000653543j -0.0202602-0.00839361j -0.00503138-0.00221088j -0.00737481+0.0144855j 0.00607153+0.00319476j 0.0111599+0.0104089j 0.014841+0.00111538j -0.00453492-0.0182503j 0.00923906+0.00726329j 0.000871443+0.0179862j 0.0132263-0.0226905j -0.00183095+0.0150005j 0.0137118+0.00289485j 0.00456809-0.011136j -0.00182401-0.028572j -0.0153969+0.00243449j 0.00131978+0.00723144j 0.00751638+0.014137j 0.00845524+0.00911501j -0.00404714+0.0125759j 0.00493652+0.00982229j 0.00544883+0.00273227j -0.0130555+0.00254902j 0.000148636+0.0393149j -0.0249556+0.0227131j -0.00219927-0.000446732j 0.00599885+0.00878162j 0.00151656+0.00454054j 0.00769924+0.00440391j -0.0110909+0.00526319j 0.00630708+0.0103653j -0.0256041-0.0269753j -0.0041917-0.0313934j 0.00349736+0.00284117j -0.0243987+0.00331673j -0.00412667-0.0103542j -0.0200574+0.0204583j 0.0080668-0.0253797j 0.0104458+0.00637558j -0.0230029-0.0492655j -0.00163175-0.0358944j 0.00500641-0.0371614j -0.0156844-0.00702567j 0.0477453+0.00362548j -0.0176755+0.0193368j -0.0150436+0.019996j -0.0228881-0.0279215j 0.00846524-0.0308077j 0.0147012-0.000641037j 0.00293886+0.010293j 0.0147183-0.0219629j -0.0051127-0.0207331j 0.0190157+0.00637882j -0.0604822+0.0347863j 0.0451831-0.0124701j -0.00333727+0.00258354j 0.0394908-0.0109951j -0.00130114-0.0396409j -0.00676762+0.0373632j -0.024897-0.0222998j -0.0172298+0.0342597j -0.0343952+0.0237471j -0.0179494-0.0245222j 0.0637129-0.016587j 0.022695+0.0375356j 0.0267344-0.0328944j -0.102362-0.0305693j 0.0449933+0.025636j 0.00890737+0.00328634j -0.0043764+0.0114386j 0.0211591+0.00240392j -0.0216463-0.00670533j -0.0114251+0.0211003j -0.0233631-0.0167029j -0.00988254-0.0173909j 0.0483659+0.089161j -0.0365022+0.0782346j -0.0603636+0.00928102j 0.00120758-0.0418022j 0.00759326-0.0520298j 0.0210777-0.121663j -0.0359414+0.042632j -0.0452178-0.143347j -0.0564932+0.0202442j -0.0363649+0.251871j -0.0439587-0.139818j -0.0163211-0.0681379j -0.013246+0.329489j 
0.00989031+0.0260503j 0.0180473-0.0442588j -0.0286302+0.01336j 0.00162024-0.0430377j 0.0154115+0.0338307j -0.0152997-0.028264j 0.0229488+0.0461669j 0.00848602-0.0163726j -0.00470435+0.0158705j 0.00342609-0.00278783j 0.0116071+0.000462817j -0.0116811-0.000885045j -0.00889677-0.0156698j 0.0123521+0.0137102j 0.0213948+0.0367971j -2.36236e-06+0.0206385j -0.00971468-0.00484908j -0.00784701+0.00252005j -0.0195863-0.00150077j 0.00616355+0.00521891j -0.00170513+0.00150625j 0.0100011-0.00874279j 0.017761-0.0139791j -0.00794375-0.02523j -0.000858379+0.00237162j 0.00756059+2.66093e-05j 0.00530814-0.0272246j 0.00847646+0.0234599j 0.00323418-0.0141451j -0.0154025+0.0115675j -0.0159966-0.0148586j 0.00367461+0.019935j -0.00315222-0.00542222j -0.00282603+0.00848946j -0.015037+0.0104851j -0.0258067-0.00842218j 0.00212852+0.0107132j 0.000726984+0.00812113j -0.00391252-0.00126342j -0.0113058+0.000612655j -0.00782303-0.00384011j -0.00777202-0.017136j -0.0083139-0.00965532j -0.00511826-0.0155091j 0.0101965+0.00947274j 0.00129706-0.000653753j 0.0101776+0.0137423j 0.011563+0.00875113j 0.00445723-0.0177048j 0.000469141+0.0167908j -0.00153205-0.0146446j -0.0168707-0.00784941j 0.0107898+0.0161188j 0.0165034+0.00697842j -0.0164332+0.00855142j -0.000148378+0.0138587j -0.0137981-0.00623986j -0.00112109-0.00552347j 0.00156902+0.00555309j 0.00507351+0.00229759j 0.0128488+0.0129336j -0.0072495+0.00012424j 0.00823222+0.0101557j -0.00190324+0.0102576j 0.00104932+0.00825013j -0.00235175-0.0204184j -0.00364776-0.0129909j -0.00647936-0.000803843j -0.00551862-0.00421749j 0.00248231+0.00025356j 0.00331472-0.0103736j 0.00246908-0.00632803j -0.00627604+0.00455375j 0.00835583-0.00876928j -0.000901998-0.00226929j 0.00254459-0.00501385j -0.00699536-0.00706199j 0.000361097+0.00701604j -0.00443052-0.00624777j -0.00957532-0.00356793j 0.0100464-0.000407195j 0.00308756-0.0134303j -0.00832167-0.00838982j 0.000903138-0.0149378j 0.0106032-0.00356596j 0.00515332+0.014384j -0.00779809-0.019297j 0.00230739-0.00260092j -0.0110578-0.000746795j -0.00519835-0.00831988j 0.00777517-0.000862319j 0.010643+0.0219999j -0.000363229-0.0043468j 0.0046212-0.00346619j 0.00601853-0.00889083j -0.00855313-0.00253648j -0.00645801-0.0116493j 0.004002+0.00232488j -0.00665129+0.0103576j -0.0171112-0.0108518j 0.000921869-0.00357436j 0.0088368+0.0128662j -0.0121994-0.018473j -0.00842015+0.00751459j -0.0119014-0.0003061j -0.00115936-0.00979813j -0.00793228+0.000343852j 0.00500008+0.0156718j -0.000294953+0.0259815j -0.00181447-0.00634112j 0.0122645+0.00633954j 0.0116652-0.000457592j -0.00546911-0.00588177j 0.00669887-0.00892259j -0.00817905+0.00373478j -0.00580417+0.00459524j 0.0112196+0.000193633j 0.015941+0.0218189j 0.0198948+0.00924395j 0.0107124+0.00234287j -0.0150117+0.00475114j 0.00633491-0.0170968j -0.0128593-0.0174697j -7.50451e-05-0.00469308j 0.0104223+0.0038458j 0.0119683+0.00262482j 0.00882797+0.00873387j -0.0048598+0.0127268j -0.000633716+0.0141969j -0.0148767+0.00424606j -0.00785723+0.0219286j 0.0271133-0.00567573j 0.0158777+0.0160028j -0.00299516+0.00436721j 0.000921535-0.00854217j -0.00468008-0.00427429j -0.00359616-0.00613616j -0.0160029+0.014587j 0.00985608+0.00526539j -0.00266176+0.0143254j 0.010984+0.0629413j 0.0155291+0.0308323j 0.0217535+0.0390777j -0.00817556-0.0396658j 0.0318411+0.0351363j -0.0201533-0.0241694j 0.035979-0.00508323j -0.0251269+0.0219236j -0.00151016+0.0138888j 0.0242953-0.0191113j -0.0241527+0.00664159j -0.00590626-0.0294564j 0.0136951-0.0208114j -0.00948026+0.0229212j -0.0166035+0.0157407j -0.0144364-0.0175089j -0.00724603+0.00616462j 0.00500956-0.0142335j -0.016202-0.0113753j -0.0183038+0.000986169j 0.00283832-0.00746912j 0.0386642+0.0149038j -0.0175827-0.0380611j -0.00706469+0.0195693j 0.0437001-0.0508119j -0.0403075+0.033771j 0.0323248+0.00588581j -0.0450713+0.0445783j 0.00672485+0.000889182j -0.0279784+0.0247717j -0.0296629+0.0266976j -0.0499304-0.0200819j 0.0301969-0.00906566j -0.0848688-0.0201336j -0.027914+0.0283026j 0.0231035+0.00781042j 0.0694105+0.0389292j -0.0138544+0.0229096j -0.033868-0.0157786j -0.00737621+0.0136749j 0.0293028+0.0410056j -0.0324874-0.0146247j 0.0133631+0.0165809j 0.0406496+0.012111j 0.044198+0.0289062j 0.0150671+0.116688j -0.0329634+0.0691297j 0.0513101-0.0502218j 0.0115606+0.00703872j 0.0147197-0.0947045j 0.0464959-0.153256j -0.00866059-0.119688j -0.0687714-0.190633j 0.0359819-0.190313j 0.0116173-0.317325j -0.0195579-0.0482862j 
0.00658966+0.0527728j 0.0211015-0.0367248j -0.0251153+0.0303682j -0.01007-0.0562613j 0.0385318+0.0257888j -0.0178393-0.0220981j 0.0170742+0.0474489j -0.00333782-0.00745481j -0.00350096+0.00742987j -0.000370048+0.000533573j 0.02194+0.00259305j -0.00686196-0.0255159j -0.00869709-0.0149399j 0.0155439+0.0282774j 0.0291294+0.0477861j 0.0130714-0.00739247j -0.00342909-0.0285824j -0.0183788-0.0157031j -0.0261269-0.00914962j 0.00583271-0.0211701j -0.0187497-0.022459j 0.0158144+0.0175186j 0.00230781-0.0117461j -0.0121034-0.0202757j -0.0139375-0.00775728j -0.00192419+0.00161701j -0.000515359-0.0114796j 0.0132687-0.00252825j 0.0148848+0.00528198j 0.00455027-0.00859183j -0.030591-0.0358186j -0.00401403-0.00380861j -0.0152254-0.0303205j -0.0118605+0.00922914j -0.0129282+0.00138785j -0.0324194-0.00566866j -0.0116317+0.0124285j -0.00565588-0.00747566j 5.38909e-05-0.00656502j -0.015403+0.00386896j -0.00323358-0.0221435j 0.0125663+0.0104955j -0.0245609-0.0114607j 0.00609607-0.00947002j -0.001107+0.00633518j -0.00296461-0.00192721j 0.00214228-0.00991391j 0.0231017+0.00495677j 0.00111468-0.0176008j -0.00904909-0.0152559j -0.00693099+0.00912377j 0.000438003+0.0050321j 0.00687669-0.00490283j 0.0342544-0.0121016j -0.00874267-0.00999348j -0.00168976+0.00598029j -0.0111835-0.0197093j -0.00149124+0.0322582j 0.00400258+0.0139242j -0.00686127-0.00670562j -0.00295516-0.0114385j 0.00421744+0.00617909j 0.0172488-0.0167727j 0.00691252-0.0071616j 0.00594578-0.00726263j 0.00843065-0.00588312j -0.00419296-0.00302835j -0.00516052+0.00331757j 0.00558235-7.12308e-06j 0.00522348+0.0100426j 0.00404237-0.0229224j -0.00133686-0.0132731j -0.00765091+0.00951072j 0.00891579-0.0124652j -0.000921543-0.00197891j -0.000348591-0.00750228j 0.0106447+0.00126234j 0.00915121+0.00216281j 0.00560489-0.00398638j -0.0120116-0.00194888j 0.0149986-0.00517589j 0.00666832-0.00216176j 0.00547413-0.00252781j -0.00443594-0.0138612j 0.027084+0.0130261j -0.00770416-7.71533e-05j -0.00363968-0.0243719j 0.00337845+0.000667897j 0.000837699+0.0171218j 0.00988966+0.00239164j 0.0132626-0.0118676j 0.00330651+0.0142519j -0.00899421+0.00117344j 0.00901779+0.0183295j 0.00533127+0.00455944j 0.00441335+0.0184853j 0.00275078+0.00133509j 0.0155339+0.00155245j 0.011405+0.0160236j 0.000588403+0.00910438j 0.00837725-0.0146278j -0.015056+0.00813645j -0.000847393+0.0123641j -0.00429092-0.00403982j -0.00973403+0.0256331j -0.00456648-0.0207996j 0.00750822+0.000260304j -0.0180967-0.0101476j -0.00194199+0.0049846j 0.030077+0.00689119j 0.00951882-0.0135688j -0.00909944-0.0147485j 0.0102318-0.0108347j 0.0172818-0.0156027j -0.0100746+0.00759402j 0.0147689+0.0162961j 0.00968147-0.0157376j -0.0130206-0.0219689j -0.00969765+0.00522304j 0.0147814-0.020002j -0.0102417-0.00581759j 0.000581081-0.0105416j -0.0145041+0.0107129j 0.00555904+0.0182287j 0.00866369+0.0181945j -0.0119778+0.00911189j -0.000718648-0.0131857j -0.0042339+0.0336167j -0.0178113+0.00905568j -0.0133277+0.00964563j 0.00360569-0.012734j 0.0192843+0.012338j 0.00635956-0.0309968j 0.00216556+0.0101031j 0.0234381-0.036951j 0.000428012-0.0182133j -0.00934173-0.0180541j 0.00211735-0.0080908j 0.0239606-0.0317518j -0.018007-0.0371622j -0.0218435-0.00904065j -0.0053336-0.0158847j 0.0151381-0.00982512j 0.0117565+0.0257559j 0.00934492-0.0021513j -0.0571485+0.00246803j 0.00648847+0.00457066j -0.0407171-0.0596507j -0.022491-0.000579699j 0.0245225-0.0570552j 0.0219723-0.033452j 0.044977+0.00425754j 0.0192333-0.0166127j -0.0361264-0.00893566j 0.0315401-0.0243748j -0.0109474+0.0145674j -0.0235374-0.0129785j 0.0365267-0.00385196j -0.0320408-0.0482409j -0.00380634+0.0190469j -0.0205268-0.0144956j 0.0590171+0.0590988j -0.00141448-0.0103436j 0.0459556-0.00188698j 0.0451808+0.0066521j 0.00252178-0.0136588j -0.0419625-0.0100409j 0.0507683-0.00716133j -0.0562767+0.0330204j -0.0402656+0.0033025j 0.000160753+0.00596528j 0.0187004-0.0390589j 0.0108059+0.00452523j 0.0186978-0.0128455j -0.0431437-0.00756638j 0.0155273+0.0250038j -0.0270907-0.010825j 0.0595392-0.128747j 0.0189066-0.0264465j 0.00890183-0.0418776j -0.0493791-0.0548738j -0.00737773-0.0841922j 0.0338176-0.0557115j 0.0318073-0.137885j 0.0645828-0.0123595j 0.00406975-0.0551827j -0.0628615-0.043319j 0.035297+0.0395394j -0.00459929-0.0782659j -0.0094182-0.228363j -0.00584534-0.132091j -0.0210913-0.138586j -0.0603806+0.119712j -0.00013278+0.251546j 0.0207272-0.0150348j 0.0119405-0.0385081j 
0.0130515-0.0456907j -0.00569006-0.0344744j -0.0152828-0.0352255j 0.0395689+0.0321185j -0.0267988+0.00486501j -0.0135233-0.0115075j 0.0024206-0.0180259j 0.0139191-0.0135516j 0.0229984+0.0263963j -0.00979856+0.000431367j -0.0146806+0.0184658j -0.0323966+0.0386663j 0.0040143+0.0207672j 0.00182422+0.00878332j -0.029561-0.0319689j -0.0153429+0.0253438j -0.00357987+0.0178007j 0.0139668-0.00557268j 0.0149956-0.0224288j 0.00921132+0.0364878j 0.00827192+0.0198196j -0.00352747-0.00385806j 0.0187696-0.014393j -0.0158019-0.0132296j 0.0135449+0.0200195j -0.00599447-0.0159595j 0.0279232+0.0172367j -0.0217014+0.00838198j 0.00583132+0.00475827j -0.0305031+0.0193504j 0.0174746+0.0348752j 0.0132853+0.0282685j -0.00652203+0.00381441j 0.00698889+0.00504786j -0.013617-0.00115839j 0.00031684+0.0161527j 0.0104415-0.0140591j -0.00378427-0.00968233j 0.0142215+0.00360669j 0.00432703-0.0178961j -0.0062255+0.0137626j -0.00325575-0.00322963j 0.0152267+0.0152655j -0.0120053-0.00139461j 0.0353393-0.00289336j 0.00230406-0.000217516j -3.40634e-06-0.00329872j -0.00668079+0.0169755j -0.0143438-0.00978525j 0.0049242+0.0190003j 0.0111865-2.00379e-05j -0.0198013+0.00284007j -0.00491877+0.00510104j -0.0116145+0.0183919j -0.0144239+0.00773855j 0.000709448+0.0116633j -0.0108925+0.029042j 0.00539607-0.000875621j -0.00775357-0.0302687j -0.0126723-0.00410422j 0.027106+0.00332442j -0.000679621+0.00635194j -0.00552669+0.0249368j -0.00483824-0.0115027j -0.00799078-0.00158865j -0.00404461+0.00991974j 0.00180793+0.0210743j -0.00794408-0.00674324j -0.00497135-0.00645555j 0.00808298+0.00114874j -0.00533497+0.0195073j 0.000276265+0.0084591j 0.00517213+0.0076749j -0.00354538-0.00404461j -0.017051+0.0048589j 0.000858544+0.00252591j -0.0131705-0.00961329j -0.00903271+0.0060698j -0.00670405-0.00616551j 0.00635606-0.00294501j 0.000984192-0.00862044j 0.00422538-0.0185195j -0.00382399-0.00432236j 0.00330085+0.000565992j -0.014283-0.00925337j 0.00634699+0.00509573j -0.00247987-0.0103748j 0.0106323-0.00472869j -0.00239291-0.00593308j -0.0122023-0.0028288j -0.0153238-0.00420243j -0.00123171+0.00776066j 4.05908e-05-0.00205266j -0.00818939-0.0154374j 0.00308332+0.00716891j 0.0021976-0.00435962j -0.0124976-0.000511146j -0.00877081+0.00311813j -0.00021957+0.00573855j 0.00648994-0.0188216j -0.0034967+0.00351479j -0.00610787+0.00195726j 0.0237937-0.00775479j -0.0221716-0.00294713j 0.0209106+0.00174754j 0.00605433+0.0195033j 0.000567417-0.0050494j 0.0162908+0.00214166j -0.0117344+0.00727782j 0.00756395-0.00173714j 0.00776091-0.0015147j 0.00201386-0.0230486j -0.018601-0.00160254j -0.000813264-0.00548646j 0.0127311+0.00897449j 0.0262668-0.0136631j -0.0142611-0.0186415j -0.0203057-0.00597078j 0.00966344+0.00748422j -0.00342136-0.00511311j -0.0178744+0.00203797j -0.0186958+0.0104204j 0.0155749+0.0449811j 0.0190258-0.00175316j -0.0112996-0.00234385j 0.00580678-0.0144895j -0.0158774+0.0209433j 0.0178553+0.021077j 0.00938619+0.0023018j 0.0108263-0.00951358j -0.0041937-0.00143718j 0.00683605-0.0280836j 0.0112789-0.00353258j 0.0354313-0.00340091j -0.0202586-0.0247193j -0.0105878-0.0100904j 0.0116153+0.0111545j 0.000722157+0.00184802j -0.0155361+0.00141516j -0.0175679+0.039576j 0.0164959+0.0135789j 0.00811003+0.0371237j 0.0388776+0.0226759j -0.00333497-0.0344678j 0.0248037-0.0152007j 0.0505661-0.021369j 0.0365394-0.0377721j 0.00550035-0.00841157j 0.0171117+0.0232207j -0.0200771-0.068303j -0.00929044-0.0279688j -0.0391872-0.0194818j 0.0498043-0.0375081j 0.0546966+0.00611379j 0.00922382+0.00927057j 0.0376821+0.0277698j -0.00239844+0.0188551j 0.00756359+0.00887911j -0.0360158+0.0365639j -0.0469407+0.0077905j -0.0215256-0.0215729j 0.0530415-0.017357j -0.0235385-0.0267792j -0.0227929-0.0127255j 0.0297493-0.0521726j -0.00226345-7.21773e-06j -0.00677734+0.0159251j -0.029103-0.0332706j 0.0303031+0.000687706j -0.0517959+0.0975009j -0.00293137+0.0417748j -0.0200203-0.0208122j -0.0033711-0.0264998j -0.0235622-0.0240937j 0.037607+0.0456113j 0.0326237-0.0123758j 0.0175821-0.0246999j -0.064876-0.0227471j -0.0320713+0.00639438j 0.0447105-0.0166206j 0.0464878-0.108726j -0.026038+0.0706005j 0.00980534+0.122696j 0.0245444+0.152704j 0.0999817+0.108316j 0.106393-0.0398803j 0.0116148-0.0664479j 0.0054505+0.0458596j -0.0316137+0.0892204j 0.0771245-0.125546j 0.114816+0.0805988j 0.0266793-0.0166011j -0.0351629+0.0944918j 0.0742904-0.0703685j -0.0220394-0.0202834j 0.0283837-0.0349994j 
0.00689234+0.0103304j -0.00510198-0.00813859j 0.00127195+0.0356965j 0.022893-0.0236999j 0.0146642+0.0158074j 0.0178748-0.00804188j -0.0226968+0.00356217j -0.0104375-0.0081969j 0.0101913+0.00973937j -0.0105672-0.00911176j -0.0294386+0.00534313j 0.00302293-0.0420432j -0.0103768-0.0224626j 0.00584625-0.00366903j 0.0114916+0.0119949j -0.0120584+0.00247161j -0.0017635-0.00121888j -0.00566499+0.00391275j 0.0112214-0.00094102j -0.0327183-0.0155942j -0.0365648-0.0212615j 0.0105393-0.00565478j -0.0136228-0.0133859j -0.00150944-0.012036j -0.0142772-0.00197378j 0.00142163-0.00104555j -0.00136508-0.00122349j -0.00874441+0.00490854j -0.00585051+0.0259651j -0.0164371+0.0173438j -0.0102117-0.0122626j -0.0118045+0.00819017j -0.00647637+0.00766576j -0.0160425+0.00053347j 0.00692304+0.0198633j -0.0155832+0.0108578j 0.00148683-0.00530975j -0.0271142-0.0165626j 0.0140959-0.0100201j 0.00526404-0.0063583j -0.0119378+0.0019208j -0.000411677+0.0130746j 0.00845861-0.00929962j -0.00782649+0.0150741j -0.00991758-0.00745588j -0.00642339+0.018198j -0.0114325-0.00589596j 0.00175996+0.0015761j -0.0117635-0.000430952j 0.00266319+0.00347714j 0.0209322-0.0243264j -0.0065969+0.0087716j -0.0127924-0.022418j -0.00673151+0.0222451j -0.00079064+0.00241722j 0.00475386-0.000519355j -0.0118309+0.0178782j 0.0201198-0.00344082j 0.00346321-0.00385852j -0.00953005-0.0192035j -0.00511149-0.0063243j -0.0115279+0.00835718j 0.000972703+0.0160679j -0.0213945-0.00218628j -0.0200117-0.00995284j -0.0149601+0.0300004j 0.0180866+0.00404284j 0.00878191-0.0188936j 0.000526067+0.0106022j 0.0111161-0.0074652j -0.00654184-0.00563031j 0.0151015-0.0177067j 0.00498753+0.00951509j 0.0103849-0.00337072j 0.00711115-0.0112795j 0.00352668+0.026197j 0.0052027+0.0117964j -0.00348235+0.00168513j 0.0182378+0.00125529j -0.014075-0.0030844j 0.0156912+0.00206337j -0.00292599-0.0173249j -0.00506414-0.00738053j 0.0110834-0.0082479j 0.00959597+0.00251412j 0.000728403+0.00665549j 0.00585447+0.0142344j 0.00534962+0.00412775j -0.00262716+0.004018j -0.000563839+0.0129298j 0.00301932+0.00159204j -0.00192771-0.00983035j 0.00394003+0.00114245j 0.000714787-0.0304126j 0.0144703+0.0262749j 0.0131892+0.0211468j 0.00203546+0.0148234j 0.00940766+0.0176244j -0.00274622+0.000215277j -0.000988473-0.0285405j -0.00338018+0.0244595j -0.000351029+0.00464395j 0.0105093-0.0132478j 0.0204988+0.00300562j 0.0017449-0.0222664j 0.00590074+0.0191069j 0.00122247-0.0101072j -0.00354922-0.0138426j 0.0127601-0.0476447j -0.00204639+0.0469744j -0.00484655+0.0146311j 0.00221433+0.0176493j 0.00615389-0.0145762j -0.0112551-0.00229998j -0.00372745-0.0184414j -0.0254481+0.0214738j -0.0190414+0.0316599j -0.00742881+0.000746835j -0.0255196+0.0491689j -0.0090239+0.00344164j -0.00919982-0.00311852j 0.0284773-0.0196287j 0.000477511-0.00779457j 0.0192831+0.00847417j -0.00306792+0.00812648j -0.00654732+0.0216365j 0.0195469-0.0357943j 0.0251399-0.00230164j 0.0154047+0.00457835j 0.00161458+0.00222762j 0.0095985-0.0046761j -0.00742662+0.03237j 0.0138714-0.032558j -0.00903292+0.00057417j -0.0129594-0.00731533j 0.0112419-0.0155576j -0.0204076-0.00598267j 0.0405189+0.009168j -0.00352855+0.00482823j 0.0206297-0.0271342j -0.0377198-0.00487088j -0.0292986-0.0104083j -0.0106826-0.00736758j 0.0122329+0.0297909j -0.00340735-0.0274697j -0.0157328+0.0390073j -0.0650257-0.0172532j 0.0184645+0.00938237j -0.0191553-0.019803j -0.0121322+0.00365558j 0.0207142+0.0229317j -0.0242886+0.0268643j 0.00912032+0.00474294j 0.0169828-0.0124531j 0.0208006+0.0494391j -0.00795619+0.0252209j -0.0137586-0.0321495j -0.0122149+0.016561j 0.00178072-0.00556498j 0.0242581+0.0333944j -0.00128912+0.00112339j 0.00675794-0.00285042j -0.0142364+0.0512496j 0.00639727-0.020946j -0.0459807-0.0298262j 0.00582268+0.0260624j -0.00446718-0.00295476j 0.057183+0.0803011j 0.010456+0.0144885j 0.0315119+0.0451923j 0.0150157+0.0357157j 0.0150402+0.0839366j -0.0238956+0.0336494j 0.0663531+0.0574964j 0.0161978-0.0147361j -0.0195666+0.0133565j -0.0334405-0.0312679j 0.0266873-0.012806j 0.042717+0.0151598j 0.0349005-0.0350876j -0.00116601+0.112574j 0.0498354-0.10682j 0.100746-0.0382702j -0.186176-0.00794271j 0.0583655+0.0155013j 0.158421+0.0182155j 0.0584315+0.00526898j -0.0702209+0.111152j -0.0460308-0.0109392j 0.00101237+0.0614756j 0.00750358-0.131742j 0.129928+0.0569422j 0.126609+0.0613512j 0.0694441+0.0155226j 0.00833519+0.0476221j -0.0324867-0.0416842j 
