0.0065425-0.0179995j 0.000455338-0.0497364j 0.018911-0.00459206j -0.0140923+0.0337606j 0.013326-0.0208801j -0.00866289-0.0732288j 0.0166142+0.0404769j -0.00525606-0.0398377j 0.00409694+0.00300981j 7.16294e-05+0.0214908j -0.00251705-0.023168j 0.0108968-0.0144428j -0.00113113+0.00842132j -0.0184383-0.0425436j -0.0190605+0.00441619j 0.0112379+0.0371145j 0.00846797+0.0202563j 0.0200949-0.000745296j 0.00231185-0.000313595j 0.0205802+0.0263625j 0.0067252+0.0115632j -0.00416329-0.0172346j -0.00677269-0.0101367j 0.000102994-0.00881077j -0.00726002-0.0045098j 0.00648709+0.0161259j -0.00470987+0.00665208j 0.013192+0.00143081j -0.0131513-0.0141706j -0.0120582-0.000874469j -0.0125414+0.00427642j 0.0103237+0.0147457j 0.0167876+0.0124695j -0.00895262-0.01797j -0.00913853+0.00779601j -0.00479257-0.00894946j -0.00356331-0.00796461j -0.00532689+0.0102006j -0.00270421+0.00171778j 0.0076555+0.00406645j 0.0174241-0.00307135j 0.0124239-0.00887608j 0.0093035+0.00813391j -0.000806149-0.0048302j 0.00450831+0.0176858j 0.00416513-0.00172435j 0.00646585-0.00941345j -0.00155814+0.00757041j -0.00688224-0.0019339j 0.000695411-0.00398448j 0.00106674-0.0064488j -0.00589281-0.0039476j 0.00993451-0.00332796j -0.00283446+0.00512705j -0.00795033+0.0020371j 0.00241618+0.00383626j 0.000858746+0.00249944j 0.012296+0.00378058j -0.00841261-0.00284595j -0.00350089+0.00968202j 0.00358232+0.0115704j -0.00822527-0.00579899j -0.0150193-0.0103152j -0.0085202-0.000427788j 0.00831288-0.00139248j 0.0017475+0.00294178j 0.00137261+0.0139485j -0.00931015-0.00134214j -0.00136951-0.0061705j 0.0145741-0.000196099j -0.0116655-0.00698707j 0.0143719-0.00493002j 0.00965925+0.00189464j -0.00393914-0.0165362j 0.00218697+0.00244365j 0.0118238+0.0185121j 0.00852205-0.00268516j -0.00447805-0.00941886j -0.0075116+0.00523586j 0.0035679-0.00153085j -0.0117476+0.0034623j 0.00801582-0.0103228j 0.00577495+0.00679291j 0.0133535-0.0164916j 0.00347004-0.000115443j 0.00630948-0.00883434j 0.00216895-0.0139551j 0.00377169+0.00597818j -0.00626792+0.00717845j -0.00992427-0.0110119j 0.0142138-0.0163133j 0.00575438+6.6311e-05j 0.0069103-0.011775j -0.00547928+0.0119905j 0.00863838-0.0147198j -0.0172181-0.0100105j -0.0144151+0.027722j 0.0075781+0.00366018j 0.0119597+0.0136277j -0.00130907+0.00161441j -0.00448447-0.00916924j 0.00390417-0.00149843j -0.0213192+0.0120667j -0.0136301-0.009401j 0.0258427-0.0148789j 0.0105373-0.0174463j -0.0275542-0.00216367j 0.0259549-0.0143826j -0.0100624-0.0174278j -0.000281021-0.0349316j -0.00443782+0.00202043j -0.0153438-0.0106895j 6.36548e-05-0.00208394j -0.0070456-0.0139575j -0.0580172+0.00191584j 0.0410881+0.0276344j 0.0184684+0.0100916j -0.0102526+0.0144631j 0.00688667-0.00581853j 0.0146494+0.0314199j -0.0219938-0.00236693j 0.00635492-0.00770149j -0.0114559+0.00569522j -0.00729137-0.032403j -0.0044275+0.024796j 0.00843563+0.0123763j -0.00704988-0.0506746j 0.0124061-0.022223j 0.0095321-0.0697823j -0.0258827+0.0567809j -0.0334253-0.0471873j -0.00629286+0.0451184j 0.0378134-0.140541j 0.0268433+0.0764077j -0.0274822+0.0184875j -0.00178344-0.185112j 
0.00485263+0.0573122j 0.00814358-0.032173j 0.0149447-0.0202579j 0.019552+0.0633094j -0.00297284-0.0126428j -0.0175062-0.00170302j 0.0175695+0.0445473j 0.000502701+0.0262228j 0.0165348+0.00366213j 0.00650754+0.0322009j -0.0130496+0.0122185j -0.00515662-0.00558889j 0.0135889+0.00551741j 0.00680734+0.0128502j -0.0043106-0.015253j 0.0171719+0.00183458j 0.0043478+0.0118677j 0.0142474-0.00528869j -0.00645809+0.0107276j 0.00932343-0.00122983j 0.00258125+0.00893198j -0.00854428+0.0116462j 0.0032598+0.0248718j 0.00249122-0.000872181j -0.0145996+0.0220865j -0.0070727-0.0101456j -0.00101226-0.000865443j -0.00126956-0.0249536j -0.00222988-0.000723498j 0.0102796+0.00143756j -0.01074-0.0163415j -0.0158512+0.00162358j 0.00189489-0.00637779j 0.00283549+0.000526577j -0.00860064+0.000630569j -0.0137211+0.00781838j 0.0065651-0.00780003j -0.0156581-0.0178397j 0.00820017+0.00543044j -0.0133388-0.0148138j 0.0129208+0.0170056j 0.00634665-0.00216487j 0.00464592+0.0132353j 0.000832212+0.0127696j 0.00299995-0.0208097j -0.00330643+0.000769263j 0.005412+0.00389729j 0.00551253+0.0127832j 0.00319239-0.00627168j 0.000814581-0.012163j -0.00223592-0.00143086j -0.00294508-0.0036221j 0.00241025-0.00455651j 0.000985489-0.00587826j 0.00451007+0.0026227j -0.0111491-0.00441316j 0.00702388-0.00140011j -0.00372335-0.00942689j 0.00136662-0.0026468j -0.0141875+0.00177961j 0.000467019+0.00494153j -0.00454735-0.00199977j 3.76953e-05-0.00086341j -0.0133359-0.0167199j 0.0093416-0.00321131j -0.000492664-0.00660778j -0.00412074-0.00123937j 0.00816268-0.00230432j -0.00381132-0.0165782j 0.0047936+0.00621195j -0.0128345-0.00163105j -0.00865757-0.0151832j 0.00155968-0.00120824j 0.00543056+0.0120296j -0.00447942+0.00383756j -0.00881314+0.00305527j -0.00271494+0.00584157j -0.00130866-0.0051335j -0.00734758-0.0032853j -0.00149856+0.0106338j -0.00169074-0.00300581j 0.000374146+0.00109375j -0.00866448+0.00801584j 0.0128247-0.00267359j -0.0127725-0.0232542j -0.00131837+0.00462505j -0.00733563-0.0235502j 0.00185298+0.00302612j -0.0146159+0.0129488j 0.00673208-0.0119456j 0.00518124+0.0237951j -0.0122203-0.00944999j 0.0155737+0.0035784j 0.0024413-0.00736084j 0.0199239+0.0116278j 0.00088194-0.0156558j 0.0152052-0.0130061j 0.0014931-0.00087462j -0.00490691+0.0083575j -0.00556403-0.012158j 0.0108029-0.00487769j 0.0113144-0.0105774j -0.00426571-0.000494565j 0.0176424-0.0194597j 0.0190047+0.00936327j 0.013373-6.04999e-05j -0.0153925+0.00450706j -0.0280721+0.0427405j 0.0145122-0.0266913j 0.00232288-0.0085469j -0.00156469+0.00088302j -0.00758793-0.015871j -0.0224275+0.000537838j 0.0328819-0.00290164j -0.0171865-0.000759948j -0.0238873+0.0140388j -0.0290362-0.0198801j -0.0194198-0.0124326j 0.0337694+0.01156j -0.0182705+0.00581157j -9.38548e-06+0.028513j 0.0244004+0.00584663j -0.000418072-0.0278406j 0.0146269+0.0185639j -0.00431126-0.0241696j 0.00918439+0.0466549j 0.000323364+0.00142385j -0.012106+0.0248468j -0.0185596+0.0212635j -0.0132154+0.0458639j -0.0264129+0.120503j 0.015119+0.0460675j -0.0399023-0.0767076j 0.029396-0.0932521j 0.00438434+0.167759j -0.0369065+0.0298301j 
-0.0041717-0.0841243j -0.0093753+0.00503527j -0.0115705+0.0482613j -0.0391477-0.0601626j 0.00271264+0.0212373j 0.0128641-0.0136782j -0.0177941-0.0370556j -0.00984803-0.0139433j -0.0266891-0.0309914j -0.00115779-0.0382752j 0.0211234-0.00228721j 0.00930176-0.0145273j -0.0234016+0.00657303j -0.0032115+0.00707727j 0.0102401-0.00485923j -0.0106737-0.0220564j 0.00308499-0.0250823j -0.0212349-0.0107901j 0.0119301-0.020776j -0.0217617-0.00529151j 0.00205044-0.00809708j 0.015623+0.00535087j -0.0100221-0.0151628j 0.0045471+0.00626031j 0.0276934+0.00194167j 0.00800918+0.00723833j -0.00812048+0.016465j 0.00990633-0.00766218j -0.0114437-0.00296773j -0.000234246+0.00182617j 0.00409522+0.0161925j 0.02005-0.000357796j 0.00607418+0.00336089j -0.00490344+0.0158836j 0.00130713-0.00459577j 0.0116846-0.0096659j -0.0194908-0.00243546j 0.0133488+0.00325707j -0.00567541+0.00317965j 0.00858384-0.00347253j -0.0125319-0.0112216j -0.0144031-0.00077824j 0.00549154+0.000501654j -3.61273e-05-0.0121598j -0.00640262+0.00190818j -0.0022432+0.0102567j -0.0115037+0.000606712j 0.0127721-0.0219473j 0.00624507-0.00241119j -0.00964565-0.00426857j -0.00590697-0.00796783j 0.00129979-9.55896e-05j -0.00966838-0.000429518j 0.00174259+0.000413108j -0.00685994+0.0180131j 0.00676229-0.010975j -0.0157878-0.00161078j 0.00466945-0.0126461j -0.00227353+0.00626997j 0.0034409-0.000803175j -0.00504851+0.00291074j 0.00427677-0.00831152j 0.00636783+0.00247061j 0.00926609+0.00625707j -0.0129905-0.000337262j -0.00217837-0.0193364j -0.00819803-0.0077102j 0.00437426+0.00860067j -0.00083524-0.0149291j -0.00514553-0.0044845j 0.00232576-0.0103675j 0.000334648-0.00267313j 0.00606639+0.00845064j -0.00855044-0.005712j 0.00186984-0.000782126j 0.0190118+0.007072j 0.0121298-0.00818431j -0.00100737+0.0114344j 0.00918352-0.0034256j 0.0109769-0.000917732j -0.00507538+0.00129228j -0.00764186+0.00783688j 0.0189013-0.00269003j -0.0155019+0.0106666j -0.00251003-0.0158466j 0.00136297+0.0177521j -0.0121203-0.00358445j -0.0064412+0.00785816j 0.026562-0.00838073j -0.0089002-0.00575722j -0.0154506+0.00154719j 0.00273007+0.0084891j -0.0219587-0.00569625j 0.0166984-0.00316335j -0.0263897-0.00592632j -0.0169082-0.0342185j -0.00975634+0.0154016j 0.0125218-0.0197856j -0.0120541+0.00599145j -0.0120433+0.0155356j 0.000965305-0.0140462j -0.0124384+0.00340125j 0.0105608+0.0327511j -0.00527155+0.00590328j -0.0325071-0.0142359j 0.0110975-0.0199924j 0.0172298+0.0154857j 0.0165285+0.00485364j 0.0188262-8.94785e-05j 0.0225927-0.0235181j -0.00483927+0.0104683j 0.00138111-0.00220931j 0.00113693+0.0202618j 0.0044993-0.0220525j -0.0261153+0.00811277j 0.00750494+0.00184353j -0.0187478+0.00572777j 0.00672964-0.0339915j 0.0089878-0.0280854j -0.00436988-0.00844953j 0.0240491-0.0463406j -0.0188501+0.0331864j -0.0303265+0.00517853j -0.0419839+0.0197583j 0.0205857-0.00109353j 0.0086988+0.0509283j 0.0046273+0.058979j 0.021491+0.0612752j 0.0066143-0.0640327j 0.00736618-0.085641j -0.00585269-0.0887329j -0.011081+0.0786041j 0.0502278+0.00578475j 0.0184418-0.111761j -0.00283663+0.000353884j -0.0152391+0.00922318j 
0.00110451-0.000755067j 0.00797384-0.0612373j 0.0331832+0.0137023j -0.0286852+0.0262971j 0.0140755-0.00361994j -0.0258295-0.0326231j 0.0230516+0.0305924j -0.0182849+0.00535014j -0.0260807-0.0159358j -0.000466623-0.0110896j 0.00156684-0.0110557j 0.0252213-0.013713j -0.0359219+0.0226436j -0.020226+0.00108714j -0.00255882-0.0209846j 0.00373699-0.0109354j 0.00537504-0.00350148j -0.000756327+0.0103261j 0.0181416-0.0234608j 0.0161708+0.0189929j 0.00358924-0.00194463j -0.00703474+0.00787323j -0.011793-0.00059952j 0.0219368-0.00395575j -0.00877804+0.0131955j 0.0110137+0.00237009j -0.0155167+0.016249j 0.0224412-0.0178178j -0.014265-0.000214504j 0.0130906-0.0261694j -0.0278688+0.00778498j 0.00337752+0.0195193j 0.0111543+0.00818542j -0.00798499+0.0096692j -0.0251532-0.00904224j -0.00525103-0.00313063j -0.000905152-0.00562268j -0.0213157-0.0052342j -0.00544797+0.00356928j 0.0166967+0.0167807j 0.0102787+0.00190437j 0.0105928+0.0135486j 0.00206063+0.016109j 0.00390983+0.00343507j -0.00645432-0.00666404j 0.00936338+0.000643208j 0.0126874+0.00539325j 0.00750172+0.00029862j -0.00583066-0.00936649j -0.00310729-0.0106666j 0.00229504+0.00256123j -0.00191042-0.00540854j -0.000153191-0.00859957j 0.00135986-0.00745314j -0.0102486+0.0053544j 0.00692716-0.0057281j -0.0144078-0.00789101j 0.011389-0.00519732j 0.000199457+3.92833e-05j -0.00736172+0.0190772j 0.00252131+0.0151927j -0.00270973-0.00459313j -0.00224623+0.0119567j -0.00815821-0.0135608j -0.00191287-0.00354875j 0.00578006-0.00541241j -0.00312603+0.00484691j -0.0127119+0.0110514j 0.00542108-0.00372353j 0.00545993-0.00184571j -0.00337534-0.00575564j 0.0120886-0.00640231j -0.00113458-0.0126909j 0.000400767-0.0215506j -0.00200619+0.0092723j -0.0109012+0.00196108j 0.00941535+0.0051594j 0.00132025+0.00689089j -0.0116228-0.00281489j 0.00705596+0.0136022j -0.0163849-0.000401435j -0.00385809-0.00056529j 0.00280292+0.00608422j 0.00642701-0.0154783j -0.000648842-0.0117869j 0.0114222-0.0029345j -0.00389559-0.0188331j -0.0070678+0.0055604j 0.0121233+0.00189222j -0.00761142-0.0228505j 0.0111067-0.0120875j -0.000233318+0.00760755j -0.00215021-0.000761619j -0.00990942+0.00564323j 0.0120025-0.0279822j -0.0306968+0.00399488j -0.028379-0.0141345j 0.0154513+0.0126902j -0.00561135+3.0906e-05j -0.00212946+0.0236591j 0.00648814-0.0270842j 0.0125554+0.0051695j -0.0305304+0.00480182j -0.00897918-0.0147769j 0.0419102-0.0179917j 0.0258733-0.00175548j -0.00531492+0.00853136j 0.00900448+0.0345195j -0.00293885+0.0132738j -0.0033479+0.00657878j -0.0133798+0.00905637j -0.0178291-0.0180289j 0.00478782+0.0339657j -0.00324151-0.0154098j -0.0363843-0.0202436j 0.0236055-0.00248094j 0.0108162+0.00111838j 0.0103488-0.00995471j 0.024732-0.00359585j 0.0194139-0.0204244j -0.0178643-0.0200779j 0.0276691+0.000647701j -0.01685+0.0392379j 0.0116348+0.0498502j -0.0599031-0.0216061j 0.0690071+0.0115595j -0.0347738+0.0409061j 0.0116219-0.0219757j 0.0206471-0.0579015j -0.0636746+0.0395425j -0.0793526-0.002114j 0.00940724-0.00270162j 0.0156077-0.0147548j 0.0599473-0.0183274j 0.0241053+0.0276461j 0.00528239-0.0560885j 
-0.00444845+0.00301605j -0.00519777-0.014041j -0.0106336-0.0272943j -0.00377625+0.0354185j 0.00846195-0.0251967j 0.0100479-0.0256778j -0.0240592+0.0251293j 0.00463017-0.0250152j -0.0185183-0.00243553j 0.00781183+0.0361945j 0.0159526-0.0111688j -0.0134832+0.0105639j 0.000516998-0.0259315j -0.00214852-0.0316469j 0.0108823+0.0206765j 0.00908755+0.022687j 0.0104074+0.0230089j -0.00805822-0.00503587j 0.0156973+0.0186179j -0.0193357+0.00832788j -0.00517166+0.0168126j -0.000268837-0.0275454j 0.0168193+0.00392201j 0.00710864-0.00771368j 0.00468322-0.00184458j 0.00967962+0.0105966j -0.00282806-0.00478354j 0.0079097+0.00732558j 0.00539988-0.00478727j 0.0232744+4.13053e-05j -0.00331513-0.00166349j 0.00544391-0.00322231j 0.00239494-0.000920036j -0.00719542-0.0116514j 0.00713871+0.0260454j 0.000146715-0.00924213j -0.00481242+0.00158261j 0.00321779+0.0100313j 0.00287896-0.00310005j -0.00354791-0.0102905j 0.00305831+0.000576328j -0.011009-0.0115622j -0.00149457-0.019958j -0.0132012+0.00889028j 0.0016761+0.00944382j -0.0040988+0.00180385j -0.00751421-0.00192346j 0.0198391-0.00669766j 0.00286108-0.00357477j -0.00641726+0.00799058j 0.00461501-0.00168395j -0.00312762-0.000692487j -0.000920444+0.000378808j 0.00656175+0.00134607j -0.00778965+0.000202763j -0.00108579+0.00314595j -0.00807076+0.00714186j 0.0144952-0.000226509j -0.00777848-0.000203528j -0.000935751-0.00117046j 0.00345927-0.00191835j 0.00221292-0.00645055j -0.0117059-0.00852452j -0.0114198+0.0162623j -0.00272942+0.00219314j 0.00823648+0.00557806j 0.00364251+0.00201208j -0.0039023-0.00251504j 0.00439498-0.00587726j -0.00196799+0.0124415j 0.00369993+0.00167432j 0.00753318+0.00437388j -0.0146173-0.00062655j -0.0199696+0.026281j -0.0020492-0.00443451j 0.00525886-0.0133639j 0.000645638-0.00686764j 0.00303624-0.00757112j -0.00571136+0.0155039j 0.013838-0.0166901j 0.0107679-0.0115781j -0.00684856-0.00537274j 0.0065343-0.00664961j -0.00145179-0.022754j 0.0122083+0.0121384j -0.0113232-0.00772946j 0.0153655-0.00529806j -0.00375308-0.0139115j 0.00423073-0.00169379j -0.0100152+0.0142261j -0.0169323-0.00861499j -0.00615065-0.0102099j 0.00328212-0.00155201j 0.00465072+0.00656806j -0.0275768+0.0054926j 0.010274+0.0238083j -0.0302287+0.010473j -0.0226499+0.0149157j 0.0235029-9.82153e-05j -0.00503136-0.004232j -0.00301154+0.0177822j 0.00611648-0.00815318j -0.0052114-0.0273447j -0.0247691-0.00105806j -0.0200716-0.00297827j -0.00955414-0.00918236j 0.00290581-0.00998418j 0.00295387-0.0138453j -0.00928313-0.00483476j -0.00412151-0.00713402j -0.00171432+0.00762108j 0.0133477+0.0278397j 0.0287283+0.00526368j -0.0462442-0.00921759j 0.0500354+0.0143328j 0.000934035-0.0104032j 0.020229+0.001235j 0.0466818+0.0201526j -0.00263152+0.019931j -0.0161827-0.0155529j -0.034439+0.0406695j 0.0119675-0.0050753j 0.0110291-0.0178485j -0.0946976-0.000800765j 0.0321868-0.0172104j 0.0340957+0.00512421j -0.0103511-0.0568256j 0.0783378-0.079217j 0.0182919+0.0107496j 0.0235244-0.0148056j 0.0396499+0.0461372j -0.0178573-0.0565893j 0.0649958+0.0237569j -0.0336792+0.0349892j -0.0116811-0.0618972j 0.0112085-0.0131586j 
-0.0129742-0.019557j 0.00525777-0.0350334j 0.00504493+0.0372064j -0.00509319+0.0029254j -0.0183416-0.027093j -0.0195092-0.01144j -0.00273196+0.00591166j -0.00339023+0.00572822j -0.00531105-0.032353j -0.0147746-0.0154164j -0.0151886+0.0059109j 0.00565409-0.0276156j -0.00491621+0.027725j 0.0304683+0.00221188j 0.00709467+0.0267663j -0.0100944-0.0170844j -0.00949672-0.00545211j -0.00987311-0.0123113j -0.00565868-0.00917524j -0.00374233-0.000661597j 0.00651041-0.00469995j 0.00997731-0.0043495j -0.00927885+0.0196405j 0.0148867-0.00312301j 0.0091456+0.0139127j -0.0153387-0.00175436j -0.00652666+0.000566873j -0.00875874-0.00959541j -0.00888375-0.0175213j 0.0118201+0.0212835j -0.009326-0.0240584j -0.00614101+0.00172229j -0.00342831+0.00796607j 0.00475283+0.00478571j -0.01966-0.00423588j -0.00441201+0.00980403j 0.0054781-0.00434011j -0.00926076-0.0107013j 0.0144704+0.00189089j -0.0148654-0.0107492j -0.011375+0.0135881j -0.00764888-0.0123375j 0.0140626+0.00840176j 0.00355624-0.0190192j -0.00535438+0.00636463j -4.64286e-05-0.00749058j -0.00836288-0.00176501j 0.00875241+0.0158815j 0.00305722+0.00856987j -0.00263317-0.0110012j -0.0118314+0.000186069j -0.00239276+0.00400835j -0.00653371+0.00391201j 0.00604006+0.0101164j 0.00356086+0.00329376j 0.00974206+0.00664341j -0.000232163+0.00489042j -0.00882124+0.00225042j 0.0105814+0.00614235j -0.010325-0.000564878j 0.00648694-0.0221333j -0.00654126+0.0128098j 0.0143592-0.00990149j -0.00426374+0.00694301j -0.0111414-0.0128843j -0.000191079-0.00570391j -0.00230873-0.00193759j 0.00547382+0.00618373j -0.000252285-0.00175396j 0.00509581-0.0173078j -0.0106495+0.0105744j -0.0114233+0.0103899j 0.0053075+0.00562008j 0.00276644-0.00324374j 0.00451678-0.00297385j -0.00415496+0.0146897j 0.014163-0.0056224j -0.00226362+0.0038677j -0.00916597-0.00119753j 0.00124355+0.031642j -0.00241908+0.0147448j -0.00807252+0.00610998j -0.00251708+0.00499605j -0.00585831-0.00610647j -0.0165236-0.0154833j -0.0046246+0.0111515j -0.022942-0.0197907j -0.00655864+0.0155761j 0.0176036+0.00200299j 0.0101345-0.0163508j -0.0119714+0.0267686j -0.00703324-0.0195514j -0.0165974+0.0146402j 0.0105477-0.00241485j 0.01051+0.00663085j 0.0130822+0.0192387j 0.00890439-0.00306594j 0.0052476+0.00805575j -0.0129508-0.0293276j 0.00249021-0.0297501j 0.00672224-0.00159714j 0.0152731-0.00898769j -0.00265749+0.0323489j 0.0200828+0.00727127j -0.00443061+0.00780374j 0.0188811-0.00272932j -0.00714517-0.0262594j -0.0622491+0.0222208j 0.0310028+0.00179686j 0.0037708-0.00589249j -0.0175417+0.0136775j 0.00209406-0.0257833j -0.0234044-0.0358608j 0.0353405+0.0192495j 0.0105364-0.0315656j -0.0489965+0.0114996j -0.0423418-0.0205348j 0.00161702-0.0221438j 0.044153+0.020342j -0.03881-0.0160136j 0.00611944-0.0671463j 0.0078514+0.00616849j -0.00911458+0.0502378j 0.000826147+0.0243507j 0.0509134-0.0291785j -0.0363509+0.0187123j 0.0700751-0.0237481j 0.018804+0.0347147j -0.0412037+0.0140041j -0.00619299+0.047606j -0.00543332+0.0272929j 0.0144344-0.0605381j -0.0648194-0.0595216j -0.0553482-0.105468j 0.00201496+0.0463515j 0.0508943+0.0603815j 
-0.00390771+0.084508j 0.0164467-0.0102971j 0.0349202-0.0532252j 0.0260246+0.0442559j 0.0101749-0.0361329j -0.0309324+0.0122512j 0.0264659+0.0281851j 0.00232606+0.00611638j -0.0145871+0.0463401j -0.0171096+0.0103759j -0.0208525+0.0104436j 0.0168388+0.0237539j -0.0164561+0.00826322j -0.0101715-0.00506221j -0.000967041+0.000152487j 0.0113677+0.0197179j -0.00135535+0.0187243j -0.00626666+0.0275043j 0.0162558+0.00707833j 0.0187161-0.00978666j -0.0133399-0.0179468j -0.0179042+0.0154271j 0.0261604+0.0103975j 0.00583847-0.000936015j -0.036778-0.00554825j 0.000937711-0.0112893j 0.000217424-0.0176107j -0.00636778+0.00957414j 0.0203964+0.0167154j 0.0351789-0.0189863j -0.026465-0.00659197j -0.0293909+0.0073871j -0.0119908+0.000146623j -0.00291716-0.00790715j -0.0200845-0.00929526j -0.00232023+0.0190774j 0.0169852+0.00402515j -0.0228719-0.010097j -0.000118685+0.0010615j -0.00972576+0.0282864j 0.0171937+0.0010567j 0.0143589+0.0135313j -0.00109307+0.0124074j -0.00110877+0.0226984j -0.00218578-0.010481j 0.00868492-0.02272j 0.012685-0.00390404j 0.000962011+0.0343605j -0.00776521+0.00365462j 0.00505427+0.00158495j 0.00359099+0.0138211j -0.00354732+0.00142398j 0.00826833-0.00721567j 0.00592186-0.00361798j 0.000384588-0.0217465j -0.0144346+0.00723757j 0.000406855+0.00445696j -0.00791554+0.0102746j -0.00172676-0.00518791j -0.010277+0.00908265j 0.0164711+0.00258632j -0.0034871+0.0162545j -0.011988+0.0078388j -0.0219464-0.0122259j 0.0128814+0.00362236j -0.00297001+0.0145739j 0.0120575+0.0062292j -0.00586023+0.00495065j 0.00698513+0.0137684j 0.019678-0.0037947j -0.0174716+0.00834594j -0.00423022-0.00247175j -0.016322-0.0153143j -0.0124145-0.010689j 0.00425962+0.00632149j -0.00864453+0.000388606j -0.000475972+0.0208048j -0.000226822+0.0011467j -0.0307947-0.0104979j -0.00979242+0.000753083j -0.00487898-0.0118746j 0.0123331-0.01081j -0.00817537+0.0079138j 0.031281-0.0044883j -0.00218657+0.00973892j 0.000617787-0.0133518j 0.0104866+0.000739716j 0.020741-0.00321008j -0.00308737+0.00257447j 0.0153117-0.00798766j -0.00264954-0.0139154j -0.0034191-0.0189621j 0.00630277+0.00727325j -0.00726526+0.00199342j 0.0123664+0.00138947j 0.00688293-0.00778545j 0.00326286-0.0108169j -0.022536-0.0102306j 0.0267777-0.00680843j -0.00598562+0.00929881j -0.00612771-0.000834403j 0.0190571+0.0186945j -0.0201916-0.0149088j -0.0150934+0.00958429j 0.0178481+0.0153654j 0.020099+0.0372221j 0.0165204-0.0304033j -0.0142939+0.0175631j -0.00562657+0.0207715j -0.0208307+0.0132521j 0.0104696+0.00568575j 0.00592036+0.00404505j -0.0129845+0.0137735j -0.0124205+0.001624j -0.00987531-0.000122384j 0.0009134+0.00395823j 0.00233778-0.00720555j 0.0215014-0.0124503j 0.0631239-0.0212247j -0.0173649-0.00446735j -0.0373825+0.0432749j 0.0412638-0.0685459j 0.0356526+0.00114974j 0.0417808-0.0201444j 0.000807252+0.00818102j -0.015377-0.0234405j 0.0356103-0.00170516j -0.000104472-0.0493296j -0.0246365+0.00620677j -0.0334314+0.0196659j 0.0138042+0.0355497j 0.0296897-0.0399061j -0.0062226-0.00551449j 0.0258308-0.0126539j -0.00607761+0.0112208j 0.0255672-0.0168367j 
