0.0175505-0.00418524j -0.0274621+0.0432185j 0.0604433-0.0452706j -0.017839-0.0184047j 0.0213968-0.0606174j -0.000664002+0.032069j -0.0301216+0.0328138j -0.0318164+0.0635586j -0.0223507-0.0674719j 0.076933-0.0411119j 0.00649655+0.0266561j -0.00477357-0.0110185j 0.0256699-0.0117583j 0.0120691-0.0524832j -0.0233032-0.0217364j 0.00664032+0.00100464j -0.00820385+0.00149744j 0.0335043+0.0399322j 0.00290731+0.00753957j 0.00825008+0.00851769j 0.00841894+0.0228415j -0.00603407-0.0321084j 0.00648712+0.0209599j -0.0144913-0.000821905j 0.0110068-0.0161212j -0.00614504+0.0129133j -0.00557701+0.00137445j 0.0208631+0.00910568j -0.0108893-0.00266649j -0.0223151+0.0145064j -0.00483774+0.0108377j -0.0143952+0.00300209j -0.000447525-0.0184078j -0.0235622+0.0147331j -0.013713-0.0138046j 0.0269437-0.0262146j -0.0566969-0.0229613j -0.0195164+0.00414678j 0.0283249-0.00575951j -0.00617581-0.0178771j 0.0179454+0.0152215j 0.00576506+0.0145245j -0.0271975+0.0241075j 0.0347198-0.0468632j -0.0290093-0.00928419j -0.0154171-0.0533762j -0.0101812-0.0298228j 0.0218408-0.00382713j -0.00337559+0.00167319j -0.0209769+0.00416815j -0.00846115+0.0104552j -0.0144879+0.0225341j -0.00124402-0.00179175j 0.0365582-0.00338099j -0.0193994-0.0254883j 0.0221979-0.00742778j 0.00182474+0.0260583j 0.0259831+0.0159751j -9.70234e-05-0.0076205j -0.0126461+0.00938781j -0.0244971+0.00831387j 0.0153057-0.00799878j 0.0457749+0.00268343j 0.00534118+0.0159857j 0.00153124-0.0105819j 0.0158882+0.000960879j 0.0233733-0.00284933j 0.012088+0.00120042j 0.00615095+0.00935576j -0.0505596+0.00481009j 0.00111566+0.00879024j -0.00593545-0.00291584j 0.0247257+0.0137203j 0.0266959-0.0157953j 0.00870069+0.0190996j 0.0106124+0.00835985j 0.00394348+0.00174317j 0.0305238-0.0152482j -0.00171713-0.00430865j 0.0270479-0.00502054j -0.0127139-0.0240659j -0.013711+0.00996187j 0.010313-0.0212123j -0.0624368+0.0205824j 0.00145728-0.0535563j 0.022685-0.0207423j -0.0131879-0.00501835j -0.00909675+0.00757478j 0.016212-0.0223456j 0.00562263+0.00209868j 0.00461624-0.050653j -0.0126152-0.0261687j 0.0199257+0.030762j -0.0169844+0.00441268j 0.0243804-0.0470909j -0.0128438+0.00989959j -0.023255-0.00589765j 0.0101813+0.022893j -0.0194231-0.0509194j -0.0100335-0.0149535j 0.0150586+0.028993j -0.0179945+0.0198042j -0.00244178+0.00206913j -0.00519752+0.0130007j 0.00523085-0.0268691j 0.0529969-0.00727073j -0.0185446+0.00711178j 0.0102796+0.00600962j 0.033209-0.000744061j 0.00767803-0.00425405j -0.019394+0.0107827j 0.0415627-0.00642776j 0.010984-0.00534685j 0.0151912-0.018325j -0.0282983-0.00390323j -0.0399551+0.0228487j 0.00747854-0.0570895j -0.0172302+0.00514762j -0.013632+0.0341561j 0.0152873+0.025519j -0.0350111+0.0212203j -0.036863+0.0314375j -0.0245081+0.01391j 0.0254787-0.0346907j 0.0300571-0.01103j 0.0328817-0.0177193j -0.0285086+0.0247426j 0.089577-0.0560396j -0.0377482+0.0234597j -0.0625424+0.0790298j -0.00269156-0.0418213j 0.0174224+0.00460528j -0.013425+0.00838904j -0.0291458+0.0402779j 0.0217264-0.0558652j -0.027578+0.0356034j 0.0427871-0.00877239j 0.0896498-0.0219929j 0.00182717+0.024563j -0.0028544+0.04755j 0.0056026-0.00203193j 0.00172075-0.0120913j -0.0436741+0.0417016j 0.00339681+0.00650565j 0.00150867+0.0320173j -0.0647254+0.0395277j -0.00417368+0.0163338j 0.00262593-0.00881105j -0.0188267-0.00824541j 0.0216512-0.0244545j -0.0432839+0.0549137j -0.00440636+0.0059423j 0.0368037-0.036729j -0.0133189-0.033028j 0.00294024+0.0202247j -0.01629+0.00443966j -0.0131649+0.056254j -0.0379408+0.0254712j -0.0353818+0.0184437j 0.0155269+0.0025823j -0.0382992-0.0113055j -0.0352786+0.0289125j 0.00984461-0.0052291j 0.0080763-0.0494324j -0.00709211+0.0144779j -0.00985066+0.0108151j -0.00710512-0.0196308j 0.00210031+0.0280623j 0.017856-0.0453378j 0.0241521-0.00136632j -0.0331427+0.0463268j 0.00496591-0.0149173j 0.0183783-0.0262071j 0.00413684+0.00159561j 0.0531143-0.0108381j -0.0187823-0.0265867j -0.00726453+0.0299886j 0.0447891+0.0104702j -0.00151039+0.0238753j 0.00542705+0.00947837j -0.0263985-3.7447e-05j -0.00877882-0.0573468j 0.0194937-0.0668099j 0.00441303-0.0821303j 0.046314+0.0248589j -0.00259752-0.00148995j 0.011627-0.0143587j -0.0887317+0.0156908j -0.0108596+0.0407385j 0.0453274-0.0497876j 0.117383-0.0129565j -0.149643+0.142126j 0.0490308-0.116404j 0.212501-0.0549946j -0.0697234+0.102793j -0.114706-0.144442j 
-0.0333785+0.0488014j -0.00972037-0.0131114j 0.00295642-0.0148877j -0.0559501+0.0220147j 0.0145082+0.0403548j -0.0546062+0.038179j 0.0296805+0.0171369j -0.00982299-0.00501762j 0.0122053-0.0211362j 0.0178639-0.013372j 0.00541967-0.00628464j 0.0378287-0.0381958j 0.0637458-0.0327578j 0.0234355-0.00367692j -0.0418985+0.0270935j -0.0394954+0.0187539j 0.0211529-0.0186709j -0.012228+0.00863573j -0.00573402+0.015182j -0.00697706-0.0541974j 0.0267296+0.0234059j -0.00163971-0.0194567j 0.0419525+0.0131625j 0.0455818-0.00585209j 0.0230025+0.0124358j 0.00323234+0.00111515j 0.0233675-0.00888799j -0.0356481+0.00854767j 0.0150973-0.0103001j -0.00636158-0.0326221j -0.0315305+0.059253j -0.0135769-0.0443269j -0.0282807-0.0204938j 0.032689-0.0112047j -0.00752733+0.0287294j -0.0283142+0.0200559j 0.00656911-0.0220532j -0.0141304+0.0304016j 0.00371874-0.0376181j -0.00945479-0.000731958j -0.0180581+0.0170157j -0.0240875-0.00819065j -0.0273964+0.00112089j 0.00445589+0.0482562j 0.00484904-0.0207849j -0.0151694-0.0186906j 0.00204205+0.00576017j 0.0185609-0.0369666j 0.0126392+0.00364655j 0.00566562-0.000816569j -0.0108939-0.0182819j 0.0268265-0.0116794j -0.0206975+0.0181805j 0.00976914+0.000119181j 0.0323607+0.014156j -0.0420874+0.0156478j -0.00279862-0.00788788j 0.00193994-0.0199172j -0.00922433-0.0146228j 0.00770496+0.00321285j -0.0448547+0.0230027j 0.0388745-0.00699309j -0.0869981-0.00230131j -0.0162257-0.000747757j -0.0263793-5.02594e-05j 0.0431921-0.0158278j 0.00173539+0.0055752j 0.0288245-0.0203511j 0.0179688-0.0216254j -0.0317494-0.0215364j -0.0376414+0.000418374j -0.0195132-0.0130191j 0.0037109+0.0083472j 0.000624+0.017188j -0.0254456-0.00914456j -0.00641666+0.0301051j -0.0253237+0.0212531j -0.0053872-0.00571367j -0.00229204-0.0142043j 0.00710207+0.0152006j -0.00167239-0.00628442j -0.00596347-0.0103348j -0.00106487+0.00306034j 0.0217639-0.0301143j 0.0136227-0.0111831j 0.00119233+0.00242561j 0.0109292-0.00665599j 0.00214825-0.0146692j 0.0281537+0.0031584j 0.0111995+0.0105706j 0.0230399-0.0139682j 0.00532424+0.0268426j -0.00986154-0.00948254j 0.00288964-0.0040614j 0.0308267-0.00378161j 0.00487282-0.0176476j 0.00889641-0.0127144j -0.0410261+0.0152865j 0.00366579-0.0140358j 0.00318678-0.00947838j -0.0038646+0.00432488j -0.000533453-0.00510593j -0.0124356-0.00928861j -0.00465704-0.00386387j -0.0068637-0.0195489j 0.0123408+0.0298817j -0.0165823+0.00231181j 0.00281029+0.0311144j -0.0218071+0.00558328j 0.0339789-0.0312379j 0.0394381-0.00106546j -0.0304251+0.0220348j -0.0106418+0.0136606j -0.0430089+0.039537j -0.0215185+0.0227377j -0.0532175-0.0131363j 0.0278861-0.0526404j 0.00234218+0.0334168j 0.0018631+0.0512837j -0.0197406+0.0431735j 0.0446683-0.0482689j -0.031983+0.0172982j 0.0378129-0.0415656j 0.00636996-0.0339288j 0.0425229+0.0142205j 0.0027879+0.0517551j -0.0366992+0.0089914j -0.0135246+0.0626099j -0.0556626-0.0110399j -0.0631688-0.00876997j 0.00801294-0.00548017j -0.0177012+0.0128164j -0.00148504+0.0214749j 0.0489421-0.0668511j 0.0483248-0.00191973j -0.0334872+0.0444444j 0.0211721+0.0229606j -0.08763+0.0882309j -0.00890366-0.0027215j -0.0930835+0.0629249j -0.00702457+0.0114318j 0.0209656+0.00253094j -0.0454715-0.0105789j -0.00907888+0.00636874j -0.0541826+0.0278085j -0.00963838-0.0397798j -0.0129603-0.00615972j 0.0322296-0.00750042j 0.00279222-0.0162674j 0.000767599+0.0205517j -0.00344494-0.00192216j -0.0284706+0.0408066j -0.00553948+0.0214565j 0.0144737-0.0039524j -0.0280979+0.0289463j 0.00602211-0.0304096j -0.0762636+0.0278229j -0.0161363-0.00740374j 0.00989521-0.0324663j 0.0251618+0.0112635j 0.0217463-0.0227294j -0.024072-0.0148591j -0.0210812+0.0453411j 0.0518065-0.025806j -0.0166772-0.0191876j 0.014374-0.0133334j 0.0271192-0.0256345j -0.0325727+0.0410381j 0.0221534+0.0075046j -0.00911964+0.0111297j 0.0278076-0.0163764j 0.0247529+0.0265083j 0.00281929-0.0183179j -0.00868586-0.0105439j -0.0166363+0.0238012j -0.0443197+0.0194968j 0.00522567+0.0272085j 0.0020222-0.0243934j -0.0281822+0.0107837j 0.0157688-0.00985502j 0.00830614-0.0358805j 0.0385843-0.0506088j 0.0630986+0.00816385j 0.00544348+0.0306547j 0.011593+0.100497j 0.0583663-0.0397489j 0.0168605-0.0202062j 0.018964-0.00410687j 0.0846012-0.0310145j 0.014499-0.0186065j -0.0945755+0.100414j -0.127713-0.0175303j 0.242906-0.0916394j -0.0717537+0.141743j 0.0947603+0.14162j -0.0784941+0.0756421j 
0.00164296-0.0503231j 0.0485931+0.00799957j -0.0551899+0.00209839j 0.0263181-0.0484078j -0.0214598-0.032939j -0.00277806-0.0068939j -0.00978877+0.0475522j 0.0582538-0.0358179j -0.00575874+0.0274306j -0.0218705+0.0447452j -0.00127057-0.061263j 0.0102445-0.00795951j 0.0173502-0.028005j -0.0186399+0.00886474j 0.0230069+0.0256873j -0.0066462-0.0302292j -0.00245671-0.0168715j 0.016152+0.0313204j -0.0031058+0.00354661j 0.0220029-0.0289128j -0.0122835-0.0409632j -0.00244125+0.0178385j 0.0198007+0.012599j 0.0395584+0.00394498j 0.00659682+0.0257173j 0.00397669-0.00421071j 0.0202833+0.00790704j -0.00493953-0.0286572j -0.0197818-0.00886693j 0.021627+0.0133433j -0.02806-0.0128982j 0.00920584-0.0466782j -0.000209118-0.0265154j 0.00952159-0.00326941j 0.0253082+0.0143076j -0.0139586-0.00871575j 0.0457834-0.0200587j -0.00377651+0.00952246j 0.025121-0.075929j -0.0130771-0.0205849j -0.0360813+0.00128253j 0.0338892+0.0238618j 0.023372-0.0508672j -0.0227973-0.00390747j 0.034196-0.0454351j 0.0135195+0.000945643j 0.0110635-0.00509598j -0.0239854-0.0300284j 0.0205235-0.0132887j 0.0256803+0.0277573j 0.0117691-0.0397445j 0.0332938+0.0205877j 0.024512+0.0116175j 0.0118467+0.0122598j 0.00673911+0.0104316j -0.0397459-0.0258783j 0.00413759+0.0158611j -0.0100643-0.00394656j 0.0195065+0.0145202j 0.0306698+0.0198658j -0.0059401+0.0254308j 0.00422905-0.0295318j -0.00716067-0.0270882j -0.00010868-0.0201215j 0.000156457-0.0205346j -0.0315982-0.00595825j -0.00739958-0.00749323j -0.00483478-0.00911611j 0.00398519+0.00763821j 0.0350775+0.0141464j -0.00821357-0.0159406j -0.00361598-0.00439359j -0.0135838+0.00319709j -0.0184433-0.0346855j 0.0530058+0.0117546j 0.0201334-0.015712j -0.0146111+0.00727263j -0.0316776+0.0149859j -0.0253764+0.0164968j -0.0287582+0.0267456j -0.00100586+0.027876j 0.00235455-0.028822j -0.00915457+0.0101096j 0.0505839-0.0183686j -0.0249226+0.0226795j -0.026279+0.0167376j 0.0261421-0.0311041j 0.0167227+0.00362702j -0.0286688-0.013902j -0.0320286+0.0317515j -0.0184366-0.0177492j 0.0190496-0.00180851j -0.00956552+0.0118658j 0.0044742-0.00770093j 0.00984377+0.00713088j -0.0161699+0.00637908j -0.0179191+0.0172493j -0.0187277-0.00986933j 0.00778567+0.0141467j -0.0782288+0.0602112j 0.021911-0.00435507j -0.00592424+0.0279733j -0.00751472+0.0103446j -0.00123867-0.00698431j -0.00560828-0.00816715j 0.0422845-0.00335188j -0.021107+0.0200242j 0.0203513+0.00833575j 0.00799404-0.0138448j -0.00722868+0.0343891j 0.0182491-0.0155687j -0.0354026-0.0217881j -0.0181059+0.00867974j 0.0239538-0.0565098j 0.0204836-0.00669515j 0.000975707-0.0227823j -0.0199212+0.0344072j 0.0415113-0.0143499j 0.0145885+0.0275721j 0.0333007-0.0428849j 0.0221885+0.0183329j -0.00609081-0.0143137j 0.0539459-0.0147775j -0.039742+0.0290449j 0.0316641-0.0430772j -0.0437893+0.0447701j 0.0490412-0.0627774j -0.0190042-0.0333439j -0.0506013+0.0247302j 0.0199547-0.0359197j -0.00681386-0.0371235j 0.0190585-0.0269253j 0.00818057+0.0472587j 0.0104307+0.0523479j -0.0619483+0.029396j -0.0176745+0.0600157j -0.0257419+0.00689564j -0.0359315-0.0753587j -0.000813146+0.0261406j 0.0172211-0.0416447j 0.0118486-0.0257241j -0.0219342-0.00375219j -0.0498635+0.0412576j -0.0493961-0.0053265j -0.0117792-0.0297173j -0.0101402+0.0451825j -0.0124282-0.00576491j 0.00878009-0.0390807j 0.017353-0.0182009j -0.0192158+0.0306518j 0.00210528+0.00598285j -0.028011+0.0195589j -0.00416441+0.0101901j -0.00168411-0.0316297j 0.0314741-0.0326501j -0.00580556-0.000498686j -0.00542813+0.0052046j 0.018875-0.00327781j 0.0339854-0.0111808j 0.00405052+0.0228515j -0.00967695+0.0142934j -0.0103015-0.0332066j -0.0352036+0.0099389j -0.0223087-0.0333567j -0.0445302-0.0293643j 0.00695162+0.0101722j -0.00398501-0.0218443j -0.00416716+0.0218446j -0.0281146+0.0124732j 0.00695808+0.0343259j 0.00692482+0.027141j -0.00164283-0.057483j 0.0020772-0.00645748j 0.0224382-0.00881593j 0.0357614-0.0257183j -0.0241708-0.0204879j 0.0388913-0.0099047j 0.0433404+0.0425082j 0.0211812+0.0251414j 0.0114896-0.0105972j 0.0755569-0.081275j -0.0809334+0.0445867j -0.00187422+0.00457504j -0.0384796-0.0240622j 0.0520736+0.0270161j -0.0508294+0.0408775j -0.0303464+0.0207204j 0.000969456+0.0403829j -0.0125946+0.143801j -0.162264+0.0576069j -0.166411+0.0342653j -0.0488667+0.0886167j -0.0592083+0.117328j 0.10735+0.0410955j 0.0271289+0.0986086j -0.100284-0.0548451j 
-0.0177203-0.0328213j 0.00596053+0.0170672j 0.0194352+0.00813162j -0.0543454-0.0569676j -0.00515995-0.0206414j -0.059058+0.00194489j 0.00389192+0.0358514j 0.0584265-0.0709609j 0.00944462+0.0361058j 0.0567766+0.0788473j 0.000366747-0.165499j 0.0110732+0.00687537j 0.0537362-0.0357303j 0.0307651+7.7691e-06j -0.0157592+0.0769702j -0.0212134-0.0929769j 0.00795456-0.0222789j -0.0305911+0.0420775j -0.0527056+0.0147484j 0.00396614-0.00751004j -0.0575385-0.0273755j 0.00783388+0.0525551j 0.0407527-0.0176951j 0.022881-0.00418893j 0.0210824-0.00998305j -0.00332453+0.0145247j 0.0118688+0.0061089j -0.0111138+0.00087819j 0.016512-0.00725944j 0.0160607-0.0152716j -0.0320974+0.0383992j 0.0112678-0.0576176j -0.00385191+0.00682324j -0.0252026+0.0453447j 0.0102334+0.00549082j -0.00815252+0.0346358j 0.0462869-0.019302j 0.00570128+0.0122747j -0.0204251+0.0397715j -0.016511-0.031009j 0.0147775-0.0208579j -0.00626279-0.0193131j 0.000514902-0.046763j -0.000350571-0.0188461j -0.00369855-0.00939666j 0.0198612-0.00103081j -0.00103815-0.0104199j -0.00555176+0.00885665j 0.00037016+0.00608491j -0.0163702-0.0440973j -0.0212668+0.00707104j -0.00979987-0.00435849j -0.0213146-0.0175452j 0.0397923-0.0490538j -0.0202535-0.00653674j 0.000286524-0.00494124j -0.0158719+0.013056j 0.0205402-0.0100034j -0.00370449-0.0499275j 0.0219709-0.0364108j -0.00479692+0.00759359j -0.00261344+0.0108892j -0.0181928-0.0520381j -0.00910851-0.0090191j -0.0129669-0.0273564j 0.00467984-0.00688251j 0.0135069-0.00717674j -0.0136534-0.0105425j -0.000337311+0.0333896j -0.0123195+0.0108716j 0.01627-0.00197585j -0.0249391-0.0075311j 0.0424494+0.0346313j 0.019167-0.0102736j -0.00772055-0.0272114j 0.0234629+0.0204239j -0.0327511-0.0104316j -0.0033207-0.0113657j -0.0230921+0.00409816j 0.0236443-0.002923j 0.00151071-0.0244047j -0.0343311+0.0225073j -0.0281828-0.0269617j 0.00255997-0.0390144j -0.00499746+0.000123222j -0.00955923+0.00303478j 0.0196806+0.00721683j -0.00076475+0.0105919j -0.000163498-0.00251837j -0.0289307+0.010547j -0.0159496+0.00568352j -0.01908-0.0250635j 0.00712579+0.0069365j -0.00561111-0.0673201j 0.0217365+3.5789e-05j 0.00294131-0.00189117j 0.0357562+0.0156847j -0.00934888+0.0341543j -0.00242372+0.000541383j 0.051748-0.0421103j 0.00412913+0.0185346j -0.00460444-0.0343045j -0.0198046-0.0146203j -0.00568591-0.00223629j 0.00339599+0.0282197j 0.00902729+0.0392703j 0.0186262-0.000682179j 0.0429528-0.00862612j -0.00655251+0.0467834j 0.0265903+0.0322483j -0.000327402+0.00273539j 0.00115134-0.0255843j -0.0120278+0.0354967j -0.00199144+0.00374553j -0.054227-0.0106242j -0.0291816-0.004667j 0.0280288-0.00583765j -0.0415225+0.0261791j 0.00699509-0.0232232j -0.0272174+0.020681j 0.0749724-0.00837557j -0.0374069-0.0172418j -0.00338663+0.0504533j -0.0272035+0.0441122j 0.0213633-1.91648e-05j -0.0241206+0.00251189j 0.057391-0.0714656j -0.0501152+0.0689332j -0.0246022+0.0104616j -0.0219753-0.00691008j -0.0424316+0.00857096j -0.0376942+0.0275041j 0.00394249-0.040669j 0.0307394+0.0523884j 0.0287648+0.00628201j -0.0305918-0.0418245j 0.026207+0.0530725j -0.0129879+0.00293186j -0.0169078+0.0374067j 0.000247461-0.0125495j -0.0114271+0.0186987j 0.000572698+0.00659021j -0.00526171-0.021528j 0.0187941+0.00428976j -0.0374868+0.0250612j -0.0460317+0.00811876j 0.0162784-0.0128165j 0.0226053-0.00545895j -0.00991697-0.023143j 0.0101535-0.0312403j -0.0472228+0.0368467j -0.0404783-0.0196841j 0.019989+0.0156657j 0.00613715-0.0204765j 0.0234624-0.0211346j -0.015678-0.0374182j 0.0109469-0.0163726j -0.0201931-0.0151395j -0.00597108-0.0265708j -0.00627818-0.00157724j -0.0265963-0.0100785j 0.00716158-0.0034044j -0.00275434-0.0340857j 0.00778232+0.0064759j 0.00357985+0.0207021j -0.00404209-0.0353821j -0.0125393+0.00914898j -0.0439413+0.0229648j 0.01805+0.00746395j 0.00755289+0.0318282j -0.00215181-0.0225646j -0.0248308+0.00664505j 0.0585143+0.00421549j 8.52144e-05+0.0205646j -0.0163178-0.0148144j -0.0165473-0.0118395j 0.0518188-0.0591919j 0.00702742+0.0102451j -0.00330854-0.00619524j 0.000767257+0.0100719j 0.0578291+0.00161818j 0.0221994-0.0147719j -0.0820483+0.0814877j -0.0361985-0.0342065j -0.0441832-0.0575108j 0.00545687+0.00106202j 0.0303829-0.019712j 0.0268535-0.152804j 0.17874-0.00812707j -0.0151709+0.0561725j -4.02716e-05+0.0571142j -0.0177467+0.0235327j -0.0224293+0.00151028j 0.0165824-0.00623258j -0.0958338-0.0438734j -0.049138-0.154049j 
0.0608503-0.00906013j -0.0170724+0.0376999j 0.0465474-0.0415365j 0.0204103-0.0205494j 0.0032516-0.0246165j -0.014385-0.021851j -0.0143898+0.0311096j 0.0405973+0.0395588j -0.0159141+0.00191012j 0.0524835+0.0165626j 0.013454-0.00101558j -0.0272126+0.103815j 0.0105483-0.0776408j 0.0517424-0.0418739j 0.0121755+0.00421309j -0.00693477-0.035543j 0.0230385-0.00813626j 0.00384945-0.0479308j -0.0108733-0.0261057j -0.00109179+0.0661227j -0.0209856-0.0482763j -0.00657179-0.00828735j 0.0629446+0.0110454j 0.0282569-0.0204223j 0.0188238-0.00550587j 0.0146261+0.00401446j -0.0124274+0.021619j 0.0331083-0.000288742j 0.000972909-0.00114225j -0.0239451+0.00696268j 0.00388761+0.0225599j 0.0470145-0.0335321j 0.00571227+0.023043j -0.00863684-0.0123521j -0.00806921+0.0139392j -0.0258999+0.0282838j -0.0122595+0.0195927j -0.0213699-0.0189624j -0.0115277-0.0142018j -0.0206935-0.00123219j 0.00938225+0.00765142j -0.00345+0.00590058j 0.0341274-0.00208445j 0.00532715-0.0177649j 0.0558228-0.0208887j 0.0126747-0.00124681j 0.0710792-0.00867596j 0.0547072+0.0295747j 0.0187544-0.0137545j 0.0160126+0.0193035j 0.0287282-0.0142007j -0.0424483+0.0206012j -0.0149546+0.0107107j 0.0470126+0.0177792j 0.0146372-0.0127605j -0.0371106-0.0164536j 0.00458739+0.0181588j 0.037291+0.0102991j 0.0426406+0.00442141j 0.0191072-0.0144857j -0.00484808+0.0531912j 0.0184672+0.0134129j -0.00227418+0.00599135j 0.0113994-0.0196146j 0.0248923-0.00492983j -0.0349935-0.0237412j -0.0314507+0.0186854j -0.0298746-0.0113172j -0.00349568-0.0170906j -0.00798801+0.0547235j -0.00967468+0.0428101j 0.0174633+0.0125632j -0.0557339+0.036392j -0.0228591+0.00811514j 0.0191779+0.0287339j -0.000226262+0.0207101j 0.0110241+0.000772865j -0.00487972+0.000563162j -0.00506713-0.000605843j -0.0250581-0.0132804j 0.010905-0.0220408j 0.0133368-0.0371194j 0.0032113-0.0219074j 0.0203308+0.0073691j 0.00212736-0.04375j 0.00345067+0.00536146j 0.022709-0.0161657j -0.0184273+0.0197897j -0.0267197-0.0238086j -0.0150647+0.00831546j -0.0132587-0.0345166j 0.012134-0.0180428j -0.024432+0.0168746j 0.0415297-0.0154967j -0.0297753+0.0232784j 0.0130491+0.00509649j -0.000240422-0.0161825j 0.0401377-0.0523043j -0.00499479-0.0129331j 0.0163369-0.0601194j -0.0199437+0.0568403j -0.0184498+0.0160347j 0.00611574-0.0149667j -0.0039237-0.006885j -0.00836082-0.0439972j -0.019528+0.0552358j 0.0122853-0.0516405j 0.0177563-0.00100076j -0.0226768+0.0247178j -0.0456185+0.00416026j 0.0463737-0.026668j 0.0393169-0.0492397j -0.00336819-0.0388647j 0.0626066-0.00676271j 0.0256164-0.0126219j 0.0378532-0.031229j -0.00222786-0.0521417j 0.0484053+0.00447829j -0.00375749-0.00715382j 0.00331178+0.082529j 0.019492-0.0227427j -0.0457498+0.0397937j -0.0294722+0.0396805j -0.0125689-0.0158661j -0.0345515+0.0657941j -0.0189979-0.0278272j 0.0261405-0.00468567j 0.00635976-0.0476278j -0.0146433-0.0306353j 0.0362928-0.00482488j 0.0988779-0.0112421j 0.00137904+0.0224205j 0.0344249-0.0409293j -0.061024-0.00779221j -0.0347361-0.0216895j -0.0321852+0.0376925j -0.0257178-0.00134477j 0.0101304-0.0132095j -0.0626824+0.00343841j 0.0164294+0.00306041j -0.0291464+0.0655294j 0.0216822-0.0312455j -0.0188493-0.0431866j -0.0432258+0.0353006j 0.00521236+0.030932j -0.00022909+0.00831066j -0.010307-0.00714331j 0.0443629-0.0361556j 0.0378218+0.00871509j -0.021162-0.000480621j 0.0108124+0.00736746j -0.0251261+0.0569151j -0.0388123+0.029713j 0.0219643+0.0135998j 0.0126519+0.00613624j 0.00767655+0.0023829j -0.0232098-8.13126e-05j 0.0123278+0.0153601j 0.0344671-0.0166823j -0.00343545-0.0125582j 0.0223947-0.0143082j -0.00404086-0.0242279j -0.0106965+0.0335277j 0.0300325-0.0173514j -0.025375-0.0550796j 0.0359478-0.033098j 0.00395137+0.00572472j -0.0341695+0.0346939j 0.0137065-0.0153672j -0.00656397-0.0145889j 0.00368604+0.00952312j 0.0605533-0.0182884j -0.0115924-0.00471098j -0.0256008-0.000898575j -0.024416+0.0276714j 0.01691-0.0156276j -0.0130411+0.0337169j 0.0241776+0.0139171j 0.0298878-0.0292663j 0.00255886+0.00900542j 0.0635389+0.0290083j 0.0747147-0.108128j -0.066544+0.099827j 0.0524042-0.00646863j 0.0828632-0.0124971j -0.061586+0.0298016j 0.103153-0.0790975j -0.0010828+0.036784j -0.07632-0.00558434j 0.0488876-0.16108j -0.0972736+0.0197056j 0.0295839+0.0270262j 0.0359185+0.0223304j 0.0402777+0.0382801j 0.0587176+0.0460181j 0.00582284+0.0557018j 
