0.0664387-0.00839423j -0.0829619+0.0650266j 0.0216467+0.0251225j -0.0949806+0.0101101j 0.0899906+0.0339477j 0.0143311+0.00288231j -0.0113081-0.0525288j -0.0301741+0.0575163j 9.39164e-05+0.00501477j -0.0374279-0.0676404j 0.0226578+0.0188125j 0.0330621+0.0265437j -0.00684834-0.0130808j -0.00137808+0.003016j 0.0305086-0.0047661j -0.00643427+0.0127988j -0.00754883-0.0146407j 0.0455232+0.0182221j -0.0241306+0.038446j 0.022413+0.00255119j 0.021378+0.0177514j 0.0263135-0.0212309j -0.0267668+0.063862j -0.0155326+0.0246274j -0.00829707-0.0120072j 0.0498754+0.00943592j 0.0208331-0.0110166j -0.0235715-0.0151325j 0.0335653-0.0176851j 0.00748523-0.0123456j 0.00541467+0.0244951j -0.0153951-0.00215968j -0.00793688+0.0149269j 0.0176922+0.0329847j 0.0373205-0.00257885j -0.0264278+0.00718553j -0.00365698-0.0114407j -0.00866166+0.0261168j -0.00708766+0.00567471j -0.0181059-0.000470839j 0.0025652-1.61488e-05j -0.00145018-0.0163946j 0.0102144+0.0292847j -0.0239119-0.00291607j -0.0431957+0.0122057j 0.0100647+0.0116433j -0.00460385-0.0117191j 0.03442-0.0337105j 0.00354989+0.00870995j -0.0432656-0.00791557j 0.00202907-0.0092686j -0.00953913+0.0080911j 0.00661254+0.0130726j 0.00765211-0.0455521j 0.00188642-0.0252277j 0.0173814-0.0437479j 0.00261473+0.0143003j -0.0143433+0.0179934j -0.00250246+0.0236355j -0.00240384+0.00639171j -0.067818+0.0107684j -0.0297132-0.0102193j -0.0336239+0.00527391j 0.0111077+0.0108086j -0.0158235-0.00332681j 0.0101186-0.0177867j -0.0294196+0.0174587j -0.0195252+0.00939208j 0.0430356-0.0209309j -0.0141999+0.0219125j 0.00570004-0.00573992j 0.0278558+0.0029057j -0.0321824+0.0244519j 0.0345599-0.0133288j 0.00245585+0.0300012j 0.00639534-0.0111917j 0.0125367+0.000169431j -0.0312768+0.0213269j -0.0178308+0.00806289j 0.0042737-0.00501689j -0.0210886-0.0169509j 0.0159261+0.012202j -0.0168675-0.00862786j 0.0143722-0.0173798j 0.0320802+0.00119333j 0.0353549+0.018644j -0.0290524+0.00543706j 0.00436427-0.00403492j 0.012438+0.00198558j -0.0105642-0.0138735j 0.00742417-0.0249872j 0.000836173-0.00850926j -0.0158999-0.0307138j -0.0489493-0.0132315j 0.0081198-0.0320606j 0.0229346+0.0225257j -0.00640796-0.00168295j 0.0298016-0.0136289j 0.00520812+0.00607298j 0.0497528-0.0324428j -0.00852054+0.020351j 0.0137511+0.00231205j 0.0103046-0.00116432j 0.0320267+0.000184967j -0.0110369-0.00721596j 0.0165147+0.017008j 0.0171271-0.0283072j 0.00709242-0.0084473j -0.00668489+0.00707499j 0.0376082-0.00851367j -0.0571604+0.0351332j 0.00643826-0.0168777j -0.0112212+0.00849411j 0.00674346+0.00984047j 0.018945-0.00777684j 0.0414119-0.00256482j 0.0226271+0.0205655j 0.0451364-0.045439j -0.00153291+0.00453045j 0.0663903+0.000556885j 0.0112471+0.0170965j -0.0579632-0.0299106j -0.0208232+0.050375j 0.121361-0.03918j 0.0782159-0.0049881j 0.0294805-0.0102492j -0.00528574-0.0488084j 0.0490307-0.0757562j 0.00787384-0.0263057j -0.0508119-0.0269351j 0.0265566+0.0204748j -0.0512804+0.0327293j 0.00966553-0.0365591j 0.0115187-0.00746719j -0.0237332-0.00736782j 0.0251922-0.0424145j 0.0444028-0.052954j -0.00650194+0.0340884j 0.0217978-0.0147113j -0.0427361+0.0696886j -0.0338964+0.0185812j 0.0440224-0.0192766j 0.0463913+0.0158461j 0.0605607-0.00695227j 0.0117532-0.0175082j 0.0411959-0.0102783j 0.00231568+0.012934j -0.0450253+0.0480114j -0.0312273-0.0125189j -0.031829+0.0153246j 0.0760425-0.0133358j 0.0188581+0.044734j 0.0335448-0.00829996j -0.0157157-0.0201349j -0.0525739+0.0587876j 0.00318037+0.00562698j 0.0482687-0.0133428j -0.0305958+0.0100705j 0.0184312-0.021648j 0.0353175-0.00471977j 0.0489496+0.00498378j -0.0229523+0.0237041j -0.0238006-0.0236316j 0.0169772-0.0086456j -0.00465577+0.0320863j 0.0358857+0.0122534j -0.0406527-0.00962474j -0.0148689+0.000741284j 0.0383043+0.0113822j -0.0153327+0.0164438j 0.0791609-0.022965j -0.0138577+0.000862525j -0.0224315+0.0268714j 0.00875718+0.00802518j 0.0335041-0.00470561j 0.0266188-0.0768986j -0.0448765+0.026714j -0.00746469+0.000532441j 0.00912989+0.0219361j -0.0279124+0.0182322j 0.00188936-0.0424817j -0.0400113+0.0268063j -0.0371295-0.00837517j -0.0616386-0.0238037j 0.0361494-0.0226225j -0.0188662+0.0576955j 0.0958973+0.0342124j -0.0592064-0.0387551j -0.00985105+0.0722185j 0.0598635-0.101864j -0.0594779+0.178614j 0.181138-0.0931163j -0.103114+0.0780055j 0.0920204+0.0853005j 0.105676-0.0902187j -0.136627-0.154844j 
0.070938-0.114748j 0.0172393+0.000989977j -0.0808359+0.0161255j -0.00333744-0.0192153j 0.0273622-0.0253648j -0.0109994-0.0536361j 0.0591266+0.0166239j -0.0335389+0.0176003j -0.0352143-0.0104717j -0.0245937-0.0405161j 0.0380525-0.0317939j 0.0196374-0.0321023j 0.00459697-0.0447263j -0.00342074-0.0156808j -0.028064+0.0367602j -0.0276416+0.0061177j 0.00544645+0.00802813j 0.00173617-0.0209848j 0.0336393-0.0170588j -0.00229659+0.0176734j -0.000121689+0.00292904j -0.0370598+0.0206101j 0.018993-0.0490964j -0.00560644+0.0074438j -0.014866+0.00580113j 0.0176792-0.0237795j 0.00754313-0.00874327j -0.0133848+0.0331277j 0.0191948-0.00362389j -0.0338127+0.0428479j -0.0101225+0.026997j 0.00217467+0.0242594j -0.00274131-0.00525557j 0.0321027-0.00559874j -0.0130349-0.0291186j -0.0293388-0.00419573j -0.0248711+0.0132608j -0.0250759+0.0087208j -0.044201+0.0511404j -0.0131631-0.0106954j -0.0148804+0.0163035j 0.000889069+0.00802399j 0.0297285-0.0469763j -0.0241185+0.0193717j -0.0239904+0.0457358j 0.0160538-0.050801j 0.0220249+0.0114387j -0.0188537-0.0218265j -0.00279096+0.0143938j -0.0573171+0.0549548j -0.0217775+0.00951688j -0.00762951+0.0113068j 0.00269714-0.0223653j -0.0201614+0.0138777j -0.0354638+0.020799j -0.0251302+0.0304725j -0.0145308-0.020076j -0.00866996+0.00865251j -0.0123819+0.0149938j 0.0180875-0.0237334j -0.0564202+0.0342396j -0.00437666+0.00874106j 0.0477666+0.000535592j -0.0132494-0.00408729j -0.00324975+0.00354417j 0.0235152+0.0127772j 0.0060413+0.0281876j -0.0187253-0.00223556j 0.0117559-0.0073735j -0.00251384-0.0159963j -0.0383492+0.0277998j 0.0184543-0.021236j 0.00157895+0.016778j -0.0235556-0.00688033j 0.0263095-0.0231423j 0.00568701-0.00799298j 0.0253846-0.00269562j -0.00381771+0.0127374j 0.0262944+0.00162809j 0.0309357-0.0141227j -0.0371267+0.0197865j 0.011966-0.00322132j -0.00698281-0.00284484j -0.047986+0.00695673j -0.0164532-0.0148308j 0.0274815-0.0402221j -0.00387787+0.014308j 0.0157877-0.00706023j 0.0103552-0.00443145j -0.0108207-0.00443651j 0.004003-0.017379j -0.0221698+0.00367992j -0.0538551+0.0071746j -0.0516264+0.0533349j -0.00818919-0.0157164j 0.0225215-0.015454j 0.0137932-0.0043535j -0.0452238+0.035907j 0.0236112-0.0117039j -0.0181006-0.0156418j 0.0429074-0.0109205j 0.0364435-0.0484809j 0.00502785-0.00509119j 0.0137293-0.00756746j 0.0345512+0.0242865j 0.0335352-0.0225022j 0.0706353-0.0552159j -0.0175695+0.0295054j 0.00801112-0.0114357j 0.00618467-0.0431263j -0.0150089+0.025407j 0.0138644+0.00122681j 0.0300249-0.0160818j 0.00842412-0.0136399j -0.00912121-0.00955922j 0.0194891-0.0341023j 0.0392585-0.0333674j -0.0729751+0.00534675j -0.00151507+0.0333705j 0.0288112-0.0352131j 0.00680964-0.0172685j -0.00423875+0.0330211j -0.00799969-0.00492859j -0.0277882-0.0413785j 0.0300569-0.0772902j -0.00543255-0.00424175j -0.0576115+0.0245855j -0.0847164-0.0251769j -0.00288049-0.011278j 0.02888-0.0297064j 0.0844899-0.0424808j 0.0112598+0.0185318j -0.0302218+0.0231434j -0.0831572+0.023145j 0.0116015+0.0270984j -0.023971-0.0375194j -0.0329462-0.00840698j -0.0162564-0.0242221j -0.0330215-0.00630804j 0.092021-0.010979j -0.0240406+0.0112996j -0.0121277-0.00820737j 0.0079038-0.00300139j 0.0170782-0.0597823j 0.000395074+0.00917117j -0.000366403-0.0452542j 0.0229901-0.0110487j 0.016394+0.0328079j -0.0599058+0.0320773j -0.0101151+0.0283409j 0.0152499-0.00732716j -0.00445979+0.00984905j -0.000766614-0.00224281j 0.0372242+0.00462413j 0.0454125+0.0122835j 0.00426018-0.0103672j 0.0244012-0.0309815j 0.0226184-0.0086793j -0.0452998+0.0180741j 0.0145714-0.00284541j -0.0137779+0.010155j 0.0233043+0.00885583j 0.0142601-0.00227725j -0.0126293-0.0139033j 0.0547375-0.0385363j 0.0184964-0.0540281j -0.0373278+0.0378273j -0.0266158+0.0127518j 0.0280997-0.0431633j 0.0260865+0.00633217j 0.0159247-0.00742056j -0.0351138+0.0193797j -0.0254397+0.0236867j -0.0450218+0.0516483j 0.014592-0.0167747j 0.0203328-0.00976541j 0.00318961+0.023824j -0.01129-0.00374585j 0.0192725-0.0301556j -0.028845-0.0656859j -0.058483+0.0223142j 0.0801736+0.00322929j -0.0308624+0.0336113j -0.0250661-0.0256049j 0.032067-0.0668145j -0.042331+0.0424132j 0.0265261-0.111233j 0.033709-0.00304188j -0.00870542+0.024533j -0.101385+0.0473332j 0.170185-0.0933508j 0.0729201-0.198468j 0.0118925+0.0948611j 0.156608-0.169942j 0.0525226+0.122492j 0.0614124-0.00336471j 
-0.00979275-0.0415591j 0.00486675-0.0998175j -0.0402966+0.0236798j -0.0163214-0.0559313j 0.0461859+0.00346184j 0.0140901-0.065712j 0.0132083-0.00869556j 0.0309575-0.00436375j 0.0215014-0.00221138j -0.109594-0.0234351j 0.0253585-0.0570253j 0.0472386+0.00670066j 0.0287585+0.00860764j 0.0166256+0.0254494j -0.00514355+0.0395751j -0.0363739+0.0124403j 0.00485139+0.0125241j 0.059791-0.00574016j 0.0239278-0.0436862j 0.0113048+0.0100389j 0.048684+0.0106377j -0.000728319+0.0489649j 0.0262338+0.00260306j 0.00796813+0.00197733j -0.00551478-0.0426382j -0.00369596+0.035414j -0.0016141+0.0137334j -0.00158122-0.0168454j 0.0327281-0.000731895j -0.0174103+0.0136362j 0.0138875+0.031855j -0.0447806-0.0705325j 0.0195348+0.0109905j 0.0398296+0.00966156j -0.0145372+0.0206997j 0.00431663-0.0325756j 0.00704228+0.00173821j 0.0170302+0.00652705j -0.0179483-0.00678849j -0.00364101-0.00176933j 0.016604+0.0134866j -0.00992695-0.0104314j -0.00899654+0.00653858j -0.00421852-0.0209564j 0.0538985-0.031508j -0.0343612-0.00813886j 0.00801835-0.00877841j -0.0180227+0.032446j -0.00520512+0.0446485j 0.0378414+0.00108698j -0.0259261+0.0497458j 0.0210363-0.0231188j -0.0234912+0.0159681j 0.0173253-0.0579071j -0.0165705-0.00183852j -0.00564231+0.00478117j 0.0109003+0.0103511j 0.00221832-0.0136618j 0.00933643+0.0493539j 0.0147258+0.00955814j -0.0346342-0.0153364j -0.0277384-0.021057j 0.0208586+0.0159078j 0.0045597+0.00496484j -0.018659+0.0229117j 0.0102273-0.0104906j 0.0283692-0.0112366j -0.0338283+0.0101985j -0.0169304-0.00966114j 0.0074094+0.00940573j -0.00713907-0.0131143j -0.00404782-0.0225163j 0.0395787-0.0187881j -0.0218111-0.012336j 0.0273121+0.0491128j 0.00389242-0.00378946j -0.0149747+0.0165906j 0.0433991+0.0150533j 0.0294304+0.0302745j 0.019332-0.0241688j -0.0286639+0.00890453j 0.0147374+0.0315215j 0.0293704-0.0171734j -0.0219395+0.0223988j 0.0153658-0.0277685j -0.00747748-0.00230835j 0.0119655-0.0043761j 0.00227549+0.0133995j 0.0146414+0.0103404j -0.0333416+0.00935842j 0.000941833-0.020623j -0.00893448-0.000450862j -0.0162001-0.00618267j 0.000587503+0.0206439j -0.0279086-0.046256j 0.0187077-0.0189847j 0.0169165-0.0153416j -0.0131767+0.0159763j 0.0340016-0.04211j 0.0170372-0.0242074j 0.0115121-0.0603493j -0.032207-0.0318028j -0.0141733+0.0332588j -0.0201035+0.0166996j -0.00292041-0.0243773j -0.0093032-0.0298418j -0.0237788-0.0946149j -0.0273112+0.0254871j 0.00676239-0.0359388j -0.020989-0.00286424j -0.00272263+0.0350284j -0.025127-4.33712e-05j -0.0132623+0.000248774j -0.0323793-0.0157298j -0.00354116+0.00526563j 0.00897656-0.0229412j 0.00414002-0.0512709j -0.0502721+0.039518j -0.0448627+0.0260272j -0.00355693-0.0452174j 0.0153085-0.0204576j -0.0210976-0.0201906j 0.0100843+0.0395853j -0.0307455+0.0325065j -0.0082157+0.00450732j 0.00838391+0.0156533j -0.0749613+0.0266565j -0.0607464+0.0106621j -0.00311545-0.0523838j -0.0375302-0.059204j -0.00722824-0.0108076j 0.0278589-0.0339232j -0.0231053+0.0074983j -0.00323736+0.0384472j -0.0245712-0.0350421j -0.03128-0.0147764j -0.047143+0.00552689j 0.00824643+0.0283094j 0.0116663+0.0140994j 0.110802-0.0381665j 0.00219573-0.0288509j 0.0146183+0.0475984j -0.00244751+0.0686784j -0.00358187+0.0247392j 0.00480104-0.0190211j -0.0266927+0.00602714j -0.00237013+0.0133296j 0.031415-0.0138549j 0.0190619-0.0225428j 0.0511634-0.0354645j -0.00335614+0.0295548j 0.0788443+0.00283458j -0.00224897+0.0358784j -0.06362-0.00553315j 0.0736689-0.0229275j 0.0206959+0.0145352j 0.0644408-0.000641824j 0.0112289-0.0236598j -0.014081-0.00360041j 0.0088039-0.0308416j 0.0674591+0.00498931j 0.0519299-0.0214068j -0.0584478+0.0177228j 0.0482004-0.0171775j -0.0105744+0.0538622j 0.00191902+0.0302519j -0.023019-0.00694122j 0.00761971+0.00955422j -0.00869886+0.0448058j 0.0403026-0.0708111j -0.00244427+0.0158108j 0.0501984-0.00722064j 0.0335748+0.00426158j 0.0140472-0.00380589j -0.0288086+0.0720581j -0.0416363-0.0215364j 0.0422629-0.0994126j 0.00958399+0.0301391j 0.0151398+0.0319784j 0.0156062+0.0891238j -0.0661768+0.0495616j -0.0159272-0.0264181j -0.0391301+0.0221675j -0.0276576-0.0664181j -0.019153+0.0340082j 0.137542-0.029971j -0.0370226+0.122006j -0.0642252-0.144418j 0.0894395+0.0952472j -0.0605846+0.133797j 0.0299461-0.0189056j -0.0516495-0.0596628j 0.145701-0.0913226j 0.0541943+0.139175j 0.046244-0.0664341j -0.121965-0.106851j 
-0.0029894-0.0473813j 0.0436603+0.0112492j -0.0229801-0.0233355j -0.00660194+0.0256833j -0.0730655+0.0817326j -0.0344595-0.0112931j -0.0133657+0.0447169j -0.0462506+0.112725j 0.0215304-0.0249981j 0.0386208-0.0681886j 0.0399054+0.0187031j -0.02177-0.0415049j -0.0441497+0.0149416j -0.0370269-0.00328451j 0.0501879-0.00124977j -0.0180278+0.0116023j 0.0116196-0.0201296j -0.0420241-0.0118153j -0.0104533+0.0710613j -0.0237747+0.0261144j -0.0601588+0.0436641j -0.0163082+0.00645476j 0.0194743+0.0491957j -0.0487264+0.0288338j -0.00168679+0.0191649j -0.00528669-0.0208656j 0.0384163-0.0520217j 0.0101853+0.0204848j -0.0120234+0.0287771j -0.0147218+0.0195324j -0.00448231+0.00275622j 0.0246078-0.00303064j 0.0148544-0.0206317j 0.00749409+0.0261059j 0.016194-0.0159679j 0.0154727+0.00440648j 0.045172-0.0030601j 0.0245013+0.0261399j -0.0185827+0.0120874j 0.00786822-0.0140143j -0.0103022-0.0138681j -0.0188297+0.0129899j 0.00303261-0.0139857j -0.0300483+0.00561818j -0.0258489+0.0368227j -0.000556679-0.00118683j 0.0290718-0.00974914j -0.021033-0.0558455j 0.0172607+0.00718808j 0.0161218+0.00971552j -0.0108931-0.0127993j 0.0208133+0.0112635j 0.0431533-0.0162314j -0.0273729-0.0227677j -0.010687-0.0229815j 0.0363768-0.0693765j 0.00885967+0.0128813j 0.0067363+0.0153077j -0.00398348+0.0280915j -0.00886287-0.0035949j 0.0333062-0.0634484j 0.00274414+0.00740204j -0.0110516+0.0049841j -0.00452701-0.000150572j 0.00310095-0.0156468j 0.0213745+0.025959j 0.0391276+0.00998551j -0.0170287-0.00741769j 0.0259062+0.0049133j 0.0105108-0.00410937j -0.0111608+0.0047584j 0.00876638+0.0165421j 0.0321073+0.00165282j 2.73393e-05-0.0237652j -0.0147965-0.00389447j -0.00550533-0.0135739j 0.0481996-0.0277059j -0.0014128-0.0120002j -0.0312178+0.0132491j -0.0182157+0.012103j 0.0124467-0.00544573j 0.00169507-0.0117887j -0.0354929+0.0186998j 0.00792966-0.000443323j -0.0115452+0.00217179j 0.000406355+0.0115756j 0.0185326+0.0292654j 0.0211503-0.0147985j 0.0186718-0.0100185j 0.0141682-0.0200588j 0.0302217+0.00107939j 0.00580167+0.0145299j 0.0148857-0.0131086j -0.0404066+0.0216122j 0.0376864-0.0257221j -0.0139928+0.00506452j -0.0387831+0.0083655j 0.0522748-0.0198118j -0.0284379+0.0246824j 0.0106348-0.0297051j 0.00435844+0.0206725j -0.0100645-0.00316084j 0.00175404-0.0176246j 0.0379198-0.0374677j 0.0397751-0.00543175j 0.0480087+0.00840628j 0.0709478-0.0211474j 0.0249835-0.0118399j -0.0232317+0.0165477j 0.0318663-0.0318845j 0.00169119+0.00329731j 0.0964112-0.0443909j -0.0250383+0.000919545j -0.0263681-0.0233444j -0.0314312-0.00751874j 0.00386587-0.0158472j -0.0120406-0.0028218j 0.00988587-0.0368866j 0.0365208-0.0185848j 0.0544099-0.0539328j -0.00377275+0.0229816j -0.027058-0.0169936j -0.0704723+0.034131j 0.0137278-0.0297993j 0.0497876-0.046082j -0.0532121+0.0649077j 0.0485394-0.0485901j -0.0819229+0.0303607j 0.0197152-0.0322273j 0.0583461-0.014601j -0.0568986+0.101517j 0.0548694-0.0381731j -0.0603948+0.040534j -0.0227679-0.0409978j 0.00493173+0.00689393j 0.0210939-0.0226041j -0.0214547-0.010044j -0.138168+0.070769j -0.0336376-0.0264503j 0.0267978-0.00788801j 0.0769454-0.0520504j -0.0672737+0.0395964j -0.0806385+0.0579135j -0.0141893+0.0132754j 0.0354978-0.0268433j -0.0481791+0.0191079j -0.00387814+0.0101223j 0.0764924-0.0101019j 0.0424234-0.0405962j -0.0162467+0.000978174j -0.0429866-8.80797e-05j 0.0148857-0.010971j -0.0214631+0.00562883j 0.00287795+0.018231j 0.0317272-0.0216824j -0.00608592+0.0159691j -0.00235044-0.00320189j 0.00558695-0.00506598j -0.00846541-0.0136723j -0.032959+0.00818851j -0.0145361-0.0306541j 0.0112624-0.0218248j 0.00879174-0.00243938j -0.0152896+0.0112307j -0.0289696+0.0499295j 0.0121197+0.016509j 0.0424564-0.0330948j 0.0451881-0.027231j -0.0471907+0.0522954j -0.0362239-0.00478529j -0.0288495-0.00557685j -0.00606713-0.0171146j 0.0235656+0.0107309j 0.0348477-0.0421296j -0.0145846+0.0296515j 0.0391412-0.0176588j 0.0648986-0.0275322j -0.00345569-0.010488j 0.0093446-0.0401459j -0.015637+0.071927j 0.0582816-0.117379j -0.0249326-0.0483146j -0.0922033+0.0469627j 0.00914979+0.00131738j 0.02703+0.0221017j -0.0141707+0.0427117j 0.0272953-0.0807487j 0.0923047-0.0645894j -0.0509198+0.000634761j -0.150751+0.072521j -0.0931884+0.134817j -0.0770711-0.0622612j -0.0119182-0.0670564j -0.0190749+0.0060514j -0.0456429-0.0108099j 0.0493977+0.0344155j 
-0.0465102+0.0687191j 0.0495364+0.00737197j -0.0315947+0.0238363j 0.0157714+0.0606562j -0.0399599+0.0546439j 0.010029-0.00928032j 0.0459411-0.0206527j 0.0542567-0.00533266j 0.0875644-0.0636119j -0.0295512-0.018246j 0.0169099-0.0297998j -0.0327185-0.057493j 0.022195+0.0383865j -0.00664602-0.0019397j 0.0107909-0.0231698j -0.0338378+0.00764915j -0.0278836+0.0575453j 0.0226074+0.00640851j 0.0364624+0.0293423j 0.0109601+0.0117478j 0.00711032+0.00206672j -0.0126176-0.00712509j 0.0243501+0.0241876j -0.029214+0.00463672j -0.00739706+0.0317312j -0.0319232+0.0193548j 0.0235119-0.0681086j 0.0444015-0.0380161j 0.0410289+0.00477728j -0.035136+0.00401691j -0.0189541-0.00882798j 0.020105-0.0604396j -0.0468331+0.000870074j -0.00162886-0.00920023j 0.0116788-0.0386939j 0.0347426-0.0301632j -0.000142377-0.00541398j 0.00385825+0.0193615j -0.00782695+0.0211962j 0.00329794-0.0143284j 0.0154076+0.0111954j -0.0103078-0.0289554j -0.0331057+0.0504972j -0.000587183+0.0003103j 0.0190852-0.0300714j 0.00309448+0.0110251j 0.0495263-0.0296229j -0.0318917-0.00110506j -0.0235308-0.0247984j 0.0101788+0.000151282j -0.0463337+0.0046321j 0.00256751-0.0128805j 0.0112715+0.00738068j -0.052301+0.0450082j 0.0135914-0.00258221j -0.0235828-0.0287837j -0.000216432+0.0258999j 0.0138026-0.00473852j -0.0220398-0.023759j 0.00588618-0.032734j 0.0429375-0.0404623j 0.041774-0.0148099j -0.0457082+0.024979j -0.0121459+0.0467055j 0.000113694-0.00324538j 0.0275563+0.0109072j 0.00676008-0.015882j -0.0293561-0.00524782j 0.00465418+0.0264402j -0.00931921-0.0152781j 0.0364051-0.0174442j 0.00367793+0.0146646j 0.00209317-0.0321175j 0.0105776+0.0160479j -0.0233255+0.000601776j 0.0100185+0.0261987j -0.0191308-0.00665566j 0.0285244-0.00910451j -0.0108971-0.012535j 0.0305466+0.016j 0.0590439-0.00139159j -0.0133991+0.0174246j 0.0445586-0.00851466j -0.0361143+0.0043351j -0.0575929+0.0320828j -0.0304091+0.0219446j 0.0499905+0.00415657j 0.00846853-0.0263465j 0.0440751-0.0138205j -0.0166908+0.00963315j 0.0329349-0.00662047j 0.0192943-0.0284865j 0.0240878-0.00998519j 0.00173409-0.00754356j 0.0335772-0.0132196j 0.0045723-0.0153411j 0.0477498-0.0102904j -0.00973879-0.0558553j 0.0114635+0.0568312j 0.0247384-0.083203j -0.0124948+0.0223801j -0.0389791+0.0346784j -0.00556569+0.00703611j -0.0122662-0.000329111j -0.00100661-0.00896236j 0.0145078-0.0358123j -0.0060199+0.00349808j -0.00397577-0.00694575j 0.00289957+0.00418818j 0.0537928-0.0446503j -0.0193688-0.024407j -0.00830778-0.0548367j -0.012179+0.0128708j -0.072331+0.0560771j 0.00719325+0.00863379j 0.0519133-0.0312857j -0.0800257+0.0305724j -0.0155379-0.044702j 0.0672659-0.0367395j -0.0571956-0.00824276j 0.048699-0.0501351j -0.0307614+0.0527941j -0.041962+0.0327082j 0.00291766-0.0102575j 0.0151713-0.0505923j 0.100349-0.0273525j -0.0463137+0.0370478j 0.0558919-0.0512806j -0.0091014-0.0229159j 0.0806392-0.0436261j 0.103508-0.0208758j -0.0544584-0.00811341j 0.015577+0.00650453j -0.0350448+0.0121067j -0.0567272+0.0147787j -0.0377027+0.0297705j 0.047603-0.0170182j -0.0244824+0.0296677j -0.0387793+0.0381328j -0.0102777+0.0137869j -0.0458692-0.040407j 0.0453146+0.00628164j 0.0321559+0.024265j 0.0525031-0.00692482j 0.0338723+0.00712259j 0.011699+0.0020065j -0.0134296+0.0132254j 0.00621269-0.0251615j -0.0315929+0.00375675j 0.0249646+0.00606427j 0.0102774+0.0018118j -0.000187362-0.0126341j -0.0134365+0.0159892j 0.0109424-0.0321762j 0.0131123+0.00502497j -0.00461384+0.00591253j 0.0360151+0.0096173j 0.00121323+0.00600022j -0.0562884+0.0276148j 0.0348293+0.00327165j 0.00546729+0.0306831j 0.0103209-0.0360965j -0.0356623+0.0139146j 0.0176895+0.0157493j -0.00447433+0.0281916j 0.0073035+0.00799453j 0.0167157-0.0666716j 0.00212197-0.00756357j -0.00531524+0.0104663j 0.0291534+0.0140992j 0.00769217+0.0293703j -0.0159828+0.0173163j -0.0235916+0.00317373j -0.0116886-0.0340713j -0.00921687+0.034525j 0.0357047-0.00922102j -0.0124407-0.0435443j 0.00373203-0.0159725j 0.0428431-0.0539834j 0.0413659+0.0500455j -0.106542+0.0229634j -0.0642207+0.116239j -0.0859279+0.130687j -0.0430823+0.0199268j 0.114681-0.0482078j -0.0549991+0.0175306j -0.0834887+0.0204403j -0.03158+0.0559093j -0.0878978+0.0145139j 0.075614-0.017451j -0.0053162+0.0112155j -0.0217177-0.0181557j 0.0490106-0.0284105j 0.0490087+0.0702499j -0.0287411+0.00794941j 0.060833+0.00392655j 
