3.65814e-17+0.0616415j 7.30102e-16-0.0683607j -7.9668e-15+0.180433j 6.08672e-15-0.207893j 5.9806e-15+0.355914j 2.26516e-14-0.0701705j -7.19093e-15+0.169365j 2.82645e-16-0.0886085j -1.71944e-14+0.00346339j -3.91626e-15-0.247264j -4.73424e-15-0.0178323j -2.85965e-14-0.487791j -6.09562e-14+0.0701602j 3.35197e-13-0.114896j 1.30665e-14-0.0283883j -1.79321e-14+0.0228935j -1.84557e-13+0.184936j 5.83791e-15-0.0742257j 5.1448e-15-0.269076j 2.61751e-14+0.210793j -6.33348e-15+0.0276224j -1.56293e-15+0.178259j -4.25574e-13+0.385589j -9.66383e-14+0.284578j -8.6387e-16-0.0150886j 1.54823e-15+0.0231086j 7.83682e-16+0.0381381j -2.14108e-16+0.0107671j -7.53699e-17+0.0106782j -5.95223e-16+0.00180061j 2.8282e-16-0.00938024j 4.97454e-16-0.0200654j 1.41743e-16-0.00221872j -5.38396e-16+0.00925916j 1.72802e-16+0.00208938j -6.41926e-16-0.00217675j -3.70217e-17+0.000791652j -7.46777e-16+0.00550184j -5.87403e-14-0.00806498j -6.90592e-17-0.00475966j 3.51067e-15+0.00409303j -1.02777e-15+0.00511227j -1.3959e-15-0.000729046j -3.0968e-16+0.00157823j 1.10119e-15+0.00537335j -7.52075e-16-0.00445062j 1.07975e-15-0.000727694j -3.11638e-15-0.0220407j 5.78359e-15+0.00690336j -2.76905e-16+0.00417029j 5.97665e-16-0.0135365j 4.93032e-16-0.0017721j 6.8303e-16+0.0154147j -2.29296e-15+0.0147614j 8.18887e-16+0.0295773j 6.83693e-17-0.00775454j -1.23862e-16+0.0231206j 5.56672e-16-0.00569748j -1.92027e-16-0.0048796j -3.6809e-16-0.00340136j -3.6314e-16+0.00867529j -1.53088e-16+0.00342652j 2.19415e-17-0.000944287j -5.25715e-16-0.00336201j 4.13844e-17-0.00273686j 5.083e-17-0.00831534j -8.52178e-15-0.00133933j -3.49102e-16+0.012751j -1.30095e-16+0.00438573j -2.52437e-16+0.0037858j -9.25823e-17-0.00168935j 4.63827e-16+0.00598902j 2.70092e-16-0.00678546j 1.94671e-16-0.00214753j 1.99476e-16+1.69769e-05j -9.12094e-17-0.00310919j 4.02122e-14-0.00536004j -1.0601e-15+0.00188848j 3.70359e-16-0.00257078j -7.40114e-17+0.00751059j -3.64945e-17+0.00353167j -3.38344e-15-0.00528829j 1.35413e-16+0.00615494j -8.0747e-16+0.000784505j 4.53255e-16-0.00197391j 9.72611e-18-0.00310333j -5.4993e-16-0.00120011j -1.0969e-16+0.00391356j -1.70854e-15+0.00127444j 5.36114e-16-0.00511971j -4.23776e-16+0.00687243j -3.26298e-16-0.00597553j 5.1008e-15+0.00397844j 2.83071e-17+0.00340997j -2.90969e-16-0.00330374j -6.27424e-16-0.00242185j 9.61711e-18-0.00194885j -1.3988e-15+4.6003e-05j 3.73442e-16-0.00716738j -6.33392e-16+0.0022252j -5.77937e-16-0.000100165j -1.02444e-14+0.00237401j -7.14983e-17+0.00701582j 4.95774e-15-0.00281744j 5.12574e-16+0.00241766j -1.56502e-16+0.000357427j -1.06536e-15+0.00670039j 4.14999e-16-0.00787586j 7.38533e-16-0.005911j -4.72431e-16+0.00459129j 6.18724e-16+0.000600207j 6.70648e-16-0.00362702j -9.28795e-17-0.00481338j -1.39265e-16-0.000631249j -1.14683e-17-0.000432813j -2.59981e-17-0.00109055j 1.37457e-16+0.00288783j 1.44947e-16+0.00233407j 1.79392e-16-0.00621941j -2.17901e-16+0.00864993j 6.49712e-17-0.0120593j -9.8785e-17+0.0017998j 2.3317e-17-0.00658919j -1.27518e-16+0.00949756j 3.81839e-16+0.000129582j 3.28331e-16-0.0106234j 3.75501e-16-0.00957871j -9.97834e-17-0.0100645j -2.38503e-16+0.00252102j -2.88689e-16+0.0103026j 5.35507e-15+0.00944338j 3.94038e-16+0.0108802j -6.09511e-17+0.015615j -4.75949e-16-0.00976503j 1.49037e-16+0.0165288j -2.17692e-17+0.0112464j 
5.95052e-16-0.145912j -2.00429e-15+0.138314j 3.41915e-17-0.0668714j -4.74288e-16+0.0163503j 5.2676e-16-0.00517592j -5.91976e-15+0.0206801j -2.51038e-16-0.0210637j -2.14771e-15-0.00930225j -4.33633e-15+0.0413596j 1.32234e-15-0.0355162j -1.07712e-15-0.0266524j -1.06067e-16-0.00605858j 2.06493e-14-0.0126468j 1.13116e-13-0.03784j -3.88588e-15+0.0110572j -2.08812e-15+0.029422j 1.8275e-14-0.0211891j -1.35286e-15+0.0101654j 1.06124e-15+0.00101602j 9.66784e-16-0.00596359j 5.83879e-16-0.0509199j -3.09159e-16-0.0234391j -1.02665e-13+0.0895205j -2.06714e-14+0.0822279j -4.33782e-16+0.0180902j 4.77192e-16+0.0907768j -6.54305e-16+0.170685j 1.2814e-16-0.0218157j -3.4769e-16+0.218447j -4.10963e-16+0.217197j -2.59304e-15+0.0753995j -5.24361e-15-0.156846j -4.03322e-15+0.262093j -4.11727e-15+0.0931791j -7.83237e-15+0.0749132j -5.69666e-16+0.220273j 8.11713e-16+0.124737j -4.11119e-15-0.278427j 8.2818e-13+0.117549j 5.21158e-15-0.173556j 1.46841e-13+0.197112j 2.41279e-14-0.253264j 1.60054e-14+0.0101866j 3.70222e-15-0.161342j -3.57054e-15-0.118863j -1.06311e-15-0.102012j 1.06325e-15+0.0413585j 2.30109e-14+0.0967165j -3.84421e-14-0.0883179j 2.49507e-15-0.127369j -3.83632e-15+0.168854j 5.70955e-16+0.195839j -7.40391e-16-0.0638416j -2.98416e-15+0.0270581j -8.36437e-15-0.331252j 7.3864e-15+0.153343j 1.88444e-15-0.211866j -7.9187e-16-0.00916342j 6.69618e-16+0.0618521j 2.21355e-16-0.000177854j -3.8183e-16+0.0309597j 5.26812e-16-0.0265383j 2.27391e-16-0.0153971j -1.37104e-16-0.00410632j -3.26053e-16-0.00215893j -3.16105e-18-0.00430235j 2.77919e-14+0.00437557j 2.97973e-16-0.0184604j 3.61454e-16-0.0207607j 7.29109e-16-0.0151477j 2.14522e-15+0.0142074j -3.8334e-16-0.0229388j 1.18772e-16+0.0202628j 3.19778e-16+0.0107018j -4.97686e-16-0.0099611j -1.73859e-16-0.00515746j -1.24288e-13+0.0164294j 1.9491e-15-0.00541084j -7.38491e-16+0.0102583j -8.33053e-16+0.0122438j 5.03595e-16-0.0095388j 1.06523e-14+0.015515j -2.14869e-15-0.0135777j 4.57683e-15+0.00979335j -1.04629e-15+0.00199227j -6.19127e-16+0.00638069j -3.20655e-17+0.000985099j -5.69528e-17-0.00621868j 5.98183e-15-0.0181908j -3.90004e-15+0.00312643j 1.35183e-15-0.0163259j -4.8688e-16+0.0116239j -9.0133e-15-0.00621779j 5.08617e-18-0.00605593j 1.05064e-15+0.0261837j 1.30009e-15+0.00578493j -3.2035e-16-0.00376034j 3.59623e-15-0.00162559j -9.97743e-16+0.0161218j 2.15258e-15-0.0076543j 2.08125e-15-0.0142516j 4.72485e-14-0.0103279j -8.46972e-16-0.00299557j 1.37327e-14-0.00670029j 1.13964e-15-0.0109063j 1.23468e-16-0.000217822j 4.17229e-15-0.0295731j -5.53222e-16+0.0020975j -1.64689e-15+0.0137693j 1.00341e-15-0.0227176j -3.81563e-15-0.00835248j -8.24395e-16+0.014283j 8.28809e-16+0.00694227j 1.09845e-16+0.00327721j -3.92844e-16+0.00914634j -3.66428e-16-0.02629j 3.24648e-16-0.0151319j -9.57191e-16-0.0127963j -4.1779e-16-0.000359513j -5.18824e-17+0.00195558j -9.60341e-17+0.0340328j 4.24179e-17-0.0122716j 5.04854e-16+0.0406514j 2.59587e-17+0.00273313j 2.38582e-16+0.00741507j -1.87933e-16+0.00422849j -2.63089e-16-0.00268679j -1.78597e-16+0.0723351j 2.3448e-16-0.0215297j -2.7409e-16-0.021967j -5.97068e-16+0.000973613j -1.5721e-16-0.0169821j -1.19438e-16-0.0603604j 2.30103e-16+0.0116589j -1.27449e-15-0.107719j -3.66147e-16-0.0591469j 
3.64529e-16+0.00257795j -1.6081e-15-0.0736465j -1.26399e-15-0.036965j -9.51015e-16-0.0842608j -2.13117e-17-0.0237306j -1.22488e-14+0.0528615j 8.45298e-16+0.017619j 1.02324e-15+0.0117535j 4.73016e-16-0.0119143j -4.58398e-16+0.007915j 4.99754e-16+0.00953789j -1.20626e-15-0.00303021j -1.45126e-14+0.0111822j 4.63552e-14-0.0165766j 1.27772e-15-0.0115012j -2.39345e-15-0.0214784j -1.51118e-14+0.0175089j 3.08424e-15-0.0166017j -4.22918e-16-0.000550983j -5.71822e-15-0.0394733j 1.8944e-15-0.00538692j -2.18234e-16+0.00753267j -3.52033e-15+0.0168359j -2.11489e-15-0.0607496j 7.94267e-15+0.114759j -1.72644e-15-0.015397j 2.98709e-15+0.142447j 3.91172e-16-0.0923894j -5.68663e-15-0.218356j 3.69011e-15+0.179778j 5.65046e-16+0.147322j 2.08286e-15+0.259029j -3.33342e-15+0.095455j 5.71751e-15+0.295086j -1.26262e-14-0.14209j 1.03108e-14+0.0902048j -2.02827e-14-0.237639j -6.89762e-15+0.146272j 4.02779e-13+0.0583568j 1.28173e-14+0.0596474j 2.84914e-13+0.365015j 4.15237e-15-0.0211287j -1.20018e-13-0.0738813j 3.14758e-14+0.294639j -3.64233e-14-0.170023j 3.29646e-15-0.0158152j -1.1571e-14-0.128515j 3.53454e-14-0.0830204j -5.0338e-14-0.22334j -5.67554e-15+0.117191j 4.05262e-15+0.293598j 6.45317e-15+0.130246j 4.45133e-15+0.181868j 2.45593e-15-0.0118167j 6.43068e-15+0.165077j 2.24114e-15+0.114772j 3.60632e-15+0.106063j -1.19384e-16-0.00515545j -6.76001e-18+0.00571507j 1.73048e-16-0.00470596j -9.60879e-16-0.0236434j 1.39566e-15+0.00309053j 3.95232e-17-0.0483125j -1.27012e-15-0.0437952j 3.86924e-16+0.0208063j -5.69953e-16+0.0118519j -1.24394e-13-0.0200814j 5.08352e-16+0.0140237j 4.00893e-16-0.00248969j -1.02458e-15-0.0076484j -1.49594e-15-0.00529693j 3.44271e-16+0.012412j -3.35454e-16+0.00639247j 5.71232e-16+0.00147978j -1.80305e-16-0.00276454j 4.11604e-16+0.00310118j 7.60347e-14-0.0103616j -1.39181e-15-0.00272661j 3.05777e-16+0.00674592j 5.39862e-16+0.0106373j -9.43378e-17+0.00175879j -4.68908e-15-0.00620937j 5.77102e-16+0.00650595j 3.20078e-16+0.00306761j -1.64277e-16+0.00145707j -3.65969e-16+0.00362864j -1.63239e-15-0.0046814j 2.27797e-17-0.0079852j -1.55185e-15+0.00823408j 2.48425e-15+0.00485144j -8.40084e-17+0.00248112j 7.78452e-16-0.00447558j -8.62923e-15-0.00801899j -1.05221e-15+0.00179099j -8.93735e-16-0.0054341j 1.14985e-15+0.0097918j -3.80464e-16-0.0051449j -1.87389e-15-0.00397083j -9.81793e-16-0.00878545j -1.64216e-15+0.00884436j -9.29297e-16-0.00340288j 1.7967e-14-0.00340564j -5.35269e-16+0.0164606j -1.70809e-14+0.00906686j -7.32527e-16-0.00145234j -1.90034e-16+0.00358137j -5.13019e-16+0.00657651j 8.91517e-16+0.0119194j 5.79951e-16-0.00864844j 5.69184e-16+0.013236j 1.01988e-16+0.00171549j -2.41443e-15+0.0158005j -2.08749e-16-0.0089361j 4.44715e-16-0.00907553j -1.72676e-16+4.41606e-05j 8.77542e-17-0.00436948j 1.57312e-16+0.00180333j 1.17126e-15+0.007475j 5.26859e-16+0.00625095j 8.90891e-16+0.0218497j -4.65149e-16-0.0238783j 4.27371e-16+0.0158602j 3.42989e-16+0.013194j 4.22943e-16+0.0134591j -2.27445e-16-0.00752039j -3.30255e-16-0.0137183j -8.63291e-16+0.0388369j -7.13909e-17+0.00676375j -1.2677e-16-0.00848476j 1.44614e-15+0.0491391j 2.5016e-15+0.00320343j 6.74345e-16+0.0134367j -2.33729e-16-0.0193162j -1.51736e-15-0.0531038j 1.18044e-15+0.0174228j 1.50935e-15+0.0447709j 
1.01143e-15-0.178642j -2.20835e-15+0.148531j -4.49194e-16+0.0164437j 1.51302e-15-0.0368405j 7.5744e-16+0.0412442j -8.59582e-15+0.0334621j -3.22078e-16+0.0261719j -2.11608e-16+0.00193429j -6.38079e-15+0.0515579j 2.1773e-15-0.0693029j -1.28493e-15-0.0285907j -3.57619e-16+0.00340181j -6.79345e-15+0.00853818j 1.07311e-13-0.0362874j 2.68228e-15-0.00914817j -1.40922e-15+0.0354658j 2.1584e-14-0.0241277j -1.70909e-16+0.00454502j -2.62479e-16+0.0246845j -2.58517e-15-0.0165696j -8.73603e-17-0.0134912j 1.96008e-16-0.0160646j -8.5302e-15+0.00945915j -1.00861e-15-0.00510651j 2.51465e-16+0.0112815j -1.38525e-16-0.033617j -3.35912e-16+0.0147196j 6.12841e-16-0.0355109j -1.40811e-16+0.0384746j -1.7044e-16+0.0257868j 1.24274e-16+0.00451641j 5.62587e-18+0.0368368j -6.45047e-16+0.0134997j 1.64048e-15-0.0389079j 6.05517e-16+0.00333617j 1.00736e-15-0.0128739j -7.11295e-16-0.0427418j 1.05564e-15+0.0506725j -1.29805e-13-0.0183422j -9.56102e-16+0.0594634j -2.03528e-14-0.026987j -6.83805e-15+0.0716448j -7.8559e-15-0.00583488j 2.54755e-15+0.0721771j -1.03808e-14-0.0164767j 4.81468e-15+0.124885j -4.59007e-15+0.0362945j 7.31191e-15+0.057051j -9.6543e-15-0.00201242j -1.55179e-15+0.0322295j 3.32103e-15-0.10823j -1.01801e-15-0.0141093j -3.22408e-15+0.0513793j 2.37144e-14-0.152066j 4.12613e-15+0.0940549j -3.11266e-15-0.0908185j -2.2022e-15+0.163997j 8.88945e-17+0.0337726j -6.82387e-16-0.162258j -8.37765e-16+0.0257768j -9.77129e-16-0.015396j 3.33216e-15-0.0616898j 3.91149e-16-0.0380744j 3.64762e-16+0.126739j 2.23864e-15+0.0977153j -4.93093e-15-0.00732225j -5.82185e-13-0.0939994j -6.85829e-16+0.0325671j 6.8118e-15+0.151414j 4.21468e-16+0.0671309j 3.60818e-15-0.0335967j -1.2381e-15+0.0304447j -1.01113e-15+0.139697j -1.01038e-17+0.121011j 3.5256e-15-0.0152957j -5.6574e-15-0.135729j -9.87737e-13+0.133882j 2.35193e-14+0.0666633j 2.50062e-15-0.0670342j -4.92962e-15+0.029047j 3.75523e-15-0.148931j -3.06566e-14-0.0557079j -1.68038e-14-0.0466714j 2.27448e-14+0.0897317j -7.7445e-16+0.0220325j -6.94219e-15+0.0876519j -3.54509e-14-0.0850527j 1.27705e-15+0.0396809j -1.06762e-14-0.0358048j -1.03375e-15-0.0665474j 6.06837e-15+0.00607636j -7.08922e-15+0.03601j 6.65341e-14+0.0625968j -7.72049e-15+0.102893j 7.25502e-15+0.167391j -5.95705e-15-0.0464369j 3.59842e-15-0.0383285j 2.21905e-14-0.0240166j -5.72545e-15+0.101216j 5.5108e-15+0.0141077j 1.5829e-14-0.0639377j 6.29238e-13-0.134921j -1.21375e-14-0.0156296j 1.83358e-13-0.0901528j 2.1542e-14-0.130611j 7.58997e-15-0.0353574j 3.64345e-15-0.0363606j -2.45606e-15-0.0381887j -6.5537e-15+0.0777762j 3.55573e-16-0.0962272j -2.12706e-14-0.0870039j -8.2657e-15+0.0821463j 3.1581e-15+0.0319817j 4.27815e-15+0.0179922j -6.8217e-16-0.0585953j -6.04771e-16-0.194222j -4.153e-16+0.0564411j -8.96667e-15-0.0924071j -3.18164e-15-0.0691337j -8.32325e-16+0.0716584j 1.89668e-16+0.119854j 4.19457e-16+0.00872192j 1.55108e-15+0.0852398j 1.13601e-16+0.0467794j -3.73559e-16+0.0468338j -1.56143e-16+0.0603035j 4.25411e-15-0.0940036j -1.53888e-16+0.193832j 1.03554e-15-0.063602j -8.36929e-16+0.0262886j 5.97497e-14+0.123753j 7.21868e-15-0.0207923j 5.47391e-16-0.0674473j 7.63338e-16-0.0910325j -2.92762e-15-0.271103j -1.22162e-15-0.149907j 
-1.32401e-15+0.0530474j -4.75957e-15+0.134366j -1.20843e-15+0.0516983j -2.43613e-15+0.0584645j -4.47479e-16+0.0134411j 9.24046e-15-0.0318424j -5.17802e-16+0.0132506j -9.44613e-16-0.0144152j -7.77742e-16+0.0204049j 1.03716e-15+0.009279j 9.39027e-17-0.00559104j 8.10177e-16-0.0125292j 1.90447e-14-0.0131554j -1.44509e-15+0.00085098j -4.45188e-15+0.0191962j 6.10882e-16+0.00479066j 4.73489e-15-0.0055835j -1.36769e-15+0.00401013j -1.67585e-16+0.00275792j 2.91138e-15+0.0199941j -1.04476e-15-0.018418j -7.41106e-16+0.0230823j 3.59983e-14-0.0428111j 6.58422e-15+0.0261319j -8.12703e-16-0.113872j -7.28155e-17+0.023053j 1.37521e-15-0.044592j -2.94707e-15+0.0621489j -7.46417e-16+0.0151817j 1.74517e-16-0.00612868j -6.48177e-16+0.00413142j -2.10863e-15+0.0419505j 1.8963e-16-0.0168439j -1.08269e-15+0.0123109j -1.62413e-15+0.0218887j -5.83179e-16-0.00127361j 4.80135e-17-0.00700141j -1.5016e-15+0.0149902j -1.30937e-13-0.0175997j 9.99793e-16+0.00433116j 3.39177e-14+0.0435909j -1.46581e-15+0.017526j -2.06623e-14-0.0135869j 1.8071e-15-0.0216075j -2.79928e-15-0.0411605j -4.76004e-16+0.0100781j 3.10928e-15+0.0280915j -6.82416e-15-0.0790797j 1.68855e-14+0.00237395j -2.87425e-15+0.0580059j -2.63611e-15+0.0761497j -1.54741e-15+0.0860342j -4.63585e-16-0.0505374j 2.13758e-14-0.121716j -3.23551e-15+0.085454j -3.38821e-15+0.135261j -1.74969e-15+0.0761438j 4.23716e-15-0.145919j -8.75675e-16+0.0642302j -5.86912e-16+0.00857813j 1.23804e-15-0.0433213j -1.61213e-15+0.03844j 5.93118e-15-0.151101j 2.20405e-15-0.0668326j -5.5807e-16-0.0535934j 2.6014e-15-0.0563431j 6.23152e-13+0.102239j -8.60643e-16-0.096459j 2.91044e-16+0.0863381j -6.42261e-16+0.0148976j -2.81704e-15-0.0462679j 2.84434e-15-0.0377231j 4.50718e-16+0.0889106j -1.84085e-15-0.0881453j 5.12586e-15+0.0426764j -1.77598e-16-0.14541j 6.50114e-13-0.0847301j -1.74467e-14+0.0571385j 1.29905e-15-0.0956513j 5.64993e-15-0.117155j -8.42231e-15+0.26493j -3.94772e-14-0.0575388j 1.22746e-14+0.128485j -3.0479e-14-0.0810057j 1.64714e-14-0.0533619j 9.3292e-15+0.134842j 7.8938e-14+0.16792j -1.11844e-14+0.0373662j 6.81729e-15-0.143982j -8.62064e-15-0.219861j 1.81291e-14+0.0175357j -1.31804e-14+0.070217j -1.78003e-14-0.0173446j -5.42461e-15+0.0776012j -1.57292e-15+0.0776466j -1.56382e-16+0.0175794j -6.58577e-16+0.0793329j -1.61219e-15+0.0317264j 5.60508e-15-0.00797968j 6.6047e-15-0.0227168j 3.80565e-15-0.0685035j -5.05361e-13+0.10848j 1.6806e-14-0.0322712j 3.59965e-13-0.186373j 1.91835e-14-0.0060179j -4.09845e-15+0.056269j -2.88813e-14+0.12811j -1.1657e-14-0.00545827j -1.07197e-14+0.162737j 2.67252e-15+0.0283152j 2.1123e-14+0.0967252j 2.92483e-14-0.210341j -3.78217e-15+0.0116921j -1.12699e-14+0.126425j 1.61525e-15-0.173377j 2.52513e-15-0.0166613j -2.45211e-16-0.0229105j -6.45043e-15-0.0736066j 2.36341e-16+0.0118693j 4.20277e-15-0.0884831j 4.11732e-15-0.0833317j 2.51962e-15-0.0937935j -9.7549e-17-0.00225262j 2.3013e-15-0.0906145j 1.86613e-15-0.0600492j 1.0851e-15-0.00462233j 2.19724e-15-0.0294759j -6.15908e-16+0.0390187j -3.58113e-15+0.105629j 5.57499e-15-0.18272j 3.92089e-14+0.0934327j 6.36193e-15-0.0815707j -2.71073e-15+0.0847219j -5.44436e-15+0.187815j -1.07243e-15+0.0127544j 4.4384e-15-0.179234j 
7.19381e-16+0.0560858j 1.03475e-15+0.0128001j 1.03189e-15-0.0314454j -3.80061e-16-0.00805357j 1.00307e-15-0.00786004j -1.12783e-14+0.0435224j 4.55453e-17-0.011205j 3.56055e-15+0.0304875j 2.20899e-15-0.0446922j -2.63609e-15+0.0151576j 1.28355e-16+0.0237721j -1.15198e-15-0.00320651j -2.38008e-14+0.0155429j -6.5194e-14+0.0213819j 3.88037e-15-0.0176157j -2.50605e-16-0.0217568j -2.2303e-14+0.0241439j 7.01695e-16-0.00380493j 4.60507e-16-0.0338455j 6.80469e-16+0.00136527j -1.25186e-16+0.0153674j -4.07282e-16+0.0442754j 2.4036e-14-0.0285667j 4.55404e-15+0.0123648j 1.66565e-15+0.0558238j -1.03178e-15+0.00816991j -1.10415e-15+0.0149996j 1.20888e-15-0.0186344j 2.94906e-16-0.0476135j 1.23836e-15+0.00657479j 1.16894e-15-0.00789492j -5.35524e-17-0.0238869j 8.63609e-16-0.0115293j -1.54621e-16-0.00528518j -3.08637e-16-0.00836709j -6.96962e-17-0.0065561j 3.14813e-16+0.00324866j 9.09876e-16-0.0103608j 1.11655e-13+0.0153139j -2.92849e-16-0.00481921j -7.60741e-15-0.0103256j 1.46868e-15-0.0239194j 3.38129e-14+0.0219187j 6.89487e-16+0.0512326j 2.4156e-15+0.00736221j -1.12186e-14-0.142873j 1.45988e-14+0.138378j -3.31221e-14-0.126894j 4.44292e-14+0.0810433j 5.5423e-15-0.0511588j 1.96228e-15-0.0140509j -9.41715e-16+0.11924j -2.66634e-15-0.0318131j 9.89691e-15-0.0714256j -4.29678e-16-0.0267652j 1.04244e-15-0.0376862j 5.02326e-17+0.0119351j 4.85982e-17+0.0443823j -2.28377e-15-0.0403659j 1.86886e-16-0.0450667j -1.77919e-15+0.161776j 2.71712e-15+0.0796556j 1.06048e-15+0.0300216j 2.5882e-15+0.0283086j 8.64501e-15+0.108083j -3.81756e-15-0.107765j -2.91249e-13-0.0464019j 1.53136e-15-0.0146683j 7.24224e-15+0.13359j -4.70244e-16+0.00425688j 3.64378e-15-0.0558849j -3.05644e-15-0.178465j 2.15403e-16-0.0527509j -3.81852e-15-0.0910785j 8.06374e-15+0.0371457j -8.28086e-15-0.0817419j -4.60628e-13+0.0582639j 1.70768e-14-0.0975164j 2.80034e-15+0.190466j -4.52988e-17+0.0691498j 5.513e-15-0.0907866j -1.16407e-13-0.18846j -1.89101e-14-0.0376171j 1.66855e-14+0.0985634j 6.64296e-15-0.235266j 3.54097e-15+0.124708j -1.10897e-14+0.0135207j 5.9763e-15+0.164373j -2.53224e-14+0.0830455j 3.79047e-14-0.0115338j 1.53331e-14-0.22171j -1.30835e-15+0.00271651j -4.19183e-14-0.0294849j -2.90697e-14+0.107357j -2.53478e-15+0.0105767j 8.37115e-15+0.0911028j 2.99017e-15-0.128629j -6.57842e-15+0.0157309j -1.57244e-14-0.0440668j 2.17129e-14-0.255223j 5.06085e-15+0.141509j -5.98128e-14+0.00950309j 3.3048e-15-0.0405203j -7.60871e-14+0.0583915j -9.32046e-15-0.160059j -5.30775e-15+0.0717844j -2.23878e-14+0.119163j -6.12662e-15+0.11162j 5.61122e-16+0.0936357j 4.55374e-15-0.0314374j -6.07274e-15-0.0447583j -8.33895e-15+0.0191742j -5.61684e-15-0.229847j -3.03196e-15-0.0447225j -4.96635e-15+0.0205199j 6.81994e-16+0.0541732j -4.1368e-15-0.141824j -1.37414e-14-0.155187j -7.7995e-16-0.0457367j 1.93565e-15-0.00443778j 1.85249e-15-0.0283227j -1.60397e-16+0.105715j 2.14461e-15+0.0594532j 3.04355e-15+0.0516805j -2.62664e-16-0.0712101j -1.75087e-15+0.190902j -9.57165e-15+0.115948j -8.12708e-16-0.0899869j 6.67474e-16-0.00326667j 1.63172e-16+0.100659j 3.91283e-14+0.102803j 4.19061e-15-0.225035j 2.65793e-15-0.0567056j 8.47942e-16+0.0157111j 1.74565e-15+0.099669j -1.38408e-15+0.0103381j 
