6.85219e-14-0.0497608j -1.58336e-17-0.0298474j 9.92256e-17+0.0463157j -1.60141e-16-0.0254849j 1.6326e-15+0.00199791j 3.92741e-17-0.00748948j -1.28214e-15+0.00526181j 1.14425e-15+0.0185124j -6.10561e-16-0.0105666j 5.1199e-16-0.000981295j -1.20645e-15+0.0125147j 2.1814e-15+0.00567069j 1.14856e-14+0.042215j -6.49355e-16+0.108004j 7.30126e-16-0.190671j 3.94687e-16-0.269579j -5.53006e-16-0.313759j -5.53674e-16+0.38043j 4.87034e-16+0.248458j -6.03375e-15+0.122153j -6.12528e-16+0.246178j 4.28409e-15-0.312586j 8.539e-15-0.0647537j -1.26933e-14-0.184283j 5.96292e-14-0.297501j 1.07342e-14+0.180469j -1.25995e-15+0.46499j 3.15593e-15+0.0344673j -9.48465e-16+0.0453165j 6.73416e-16-0.0412878j -5.91543e-16-0.0434515j -1.07289e-15-0.00414568j 1.08759e-15+0.0482617j 7.63789e-16-0.0177032j -5.86375e-16+0.00272615j 5.38637e-16-0.0124274j 2.48802e-16+0.0143335j 4.52865e-16-0.00921704j 3.71077e-16+0.0057108j 1.03188e-17+0.00459363j 1.15011e-16-0.000632935j -1.06099e-15-0.00397449j -7.63445e-16+0.00794231j -2.91993e-16+2.22538e-05j 2.19059e-16-0.00411847j -2.0272e-16-0.00245387j 2.94497e-16+6.9397e-05j -2.15396e-16-0.000647921j -1.35197e-16+0.00155768j -9.90749e-17-0.00148842j -6.85619e-17-0.000500423j 7.87635e-18-0.0014469j -7.17761e-16+0.000779385j -6.3373e-15+0.00355582j 1.95444e-16-0.00456185j 4.10914e-16+0.00285129j 1.73688e-15-0.00434282j -2.36409e-16-0.00273167j -8.35306e-16-0.00271562j 5.64636e-16+0.00114826j 8.08881e-16+0.00125977j -2.89776e-16+0.00514207j -2.26555e-16-0.00870708j -8.75529e-16+0.005445j 1.04643e-15+0.00570827j -2.76707e-16-0.0101999j 8.0717e-17+0.000857775j 1.23177e-16-0.00297095j -3.95381e-16-0.0151693j -1.67452e-16+0.0291947j 1.0631e-15+0.0312123j 4.96512e-16+0.021914j 1.22559e-16+0.00692587j -2.46776e-16-0.000176078j -2.57257e-16-0.0132235j 2.23773e-17-0.00407568j 4.43023e-17-0.000946562j -1.63175e-16+0.00252317j -7.93129e-17+0.00176534j -8.38414e-17+0.00466858j -1.11638e-16-0.00208064j 7.17544e-17+0.00247274j -3.68644e-16+0.00554132j -4.54715e-17-0.00891298j 2.55201e-16-0.00576331j 2.50035e-16-0.00654829j 4.02012e-16+0.00296087j -4.62418e-17-0.00556555j -2.87393e-16-0.0022212j 1.52261e-17+0.0086528j 1.32656e-16+0.00662354j 1.07116e-16+0.0022117j 8.87222e-16+0.004015j -6.39036e-17+0.00667916j -2.32014e-16+0.00115566j -4.46568e-16+0.00675874j 7.42748e-16-0.000601763j 2.50012e-16+0.000549183j -8.04262e-17-0.0025976j 2.57417e-16+0.000314137j 3.83338e-16-0.00118688j 1.12708e-15+0.00345452j 2.70167e-16-0.00506685j -3.92564e-16-0.00458649j -5.02894e-16-0.00789517j 1.51953e-16+0.00366781j 3.33181e-16+0.000227423j -2.10324e-16+0.00309016j -1.72996e-16-0.00321614j -9.19703e-16-0.0010473j 3.95589e-16-0.0014728j 9.48687e-16-0.00247519j -2.85198e-16-0.0024742j -1.03708e-16-0.00134601j 1.41288e-16+0.000287424j -2.63596e-16+0.0043285j -1.39414e-15+0.0014783j -2.42403e-16+0.00136107j -1.0097e-16+0.00353058j 1.50681e-16+0.000252682j 1.20831e-16+0.000654056j -1.70825e-16+0.00284664j 5.08119e-16+0.00150024j -9.09647e-16-0.00297247j -6.9826e-16+0.004392j -1.53752e-16+0.00182418j 2.00347e-17-0.00896139j 6.65206e-17+0.00628793j 4.55717e-16-0.00334894j 2.56831e-16-0.000583404j 2.79015e-16+0.00266751j -3.92e-17-0.00493884j -4.84224e-16-0.000666463j -1.44021e-16+0.00127754j 1.19419e-16-0.000890221j -6.5867e-17+0.00135087j -1.50358e-17+0.00791526j -1.40788e-16+0.00749173j 4.96371e-18+0.00317393j -5.42378e-17-0.000807663j -7.05031e-17-0.000908213j 1.05759e-16-0.0097183j 5.43876e-16-0.0123373j -4.00283e-16-0.000886655j -1.09077e-16-0.0104962j 1.73321e-16-0.0119802j -4.89667e-17-0.00325736j 4.88691e-17+0.00501989j 1.26844e-17-0.0075895j -9.18339e-17+0.00181279j -7.52954e-17+0.0080645j 1.60384e-16-0.000118215j -1.92747e-16-0.00900871j -2.22047e-17+0.013417j -1.53896e-17-0.00490159j 1.51439e-17+0.00268072j -1.24336e-16+0.015618j 3.8566e-16-0.0135495j 3.62239e-17+0.0109755j -3.40682e-16-0.0124663j 
-1.66555e-13+0.121216j -4.66763e-17+0.0900469j 5.73461e-16-0.0254254j 6.25672e-17+0.0193787j -8.67036e-15-0.0128474j 3.93798e-16+0.000662843j 5.07252e-15-0.0144678j -1.32923e-15-0.00727412j 4.64164e-16-0.0146345j 8.41777e-16-0.0497153j 1.94044e-15-0.0257255j -2.37216e-15-0.0297566j -1.14935e-14-0.0375642j 8.53802e-17-0.0781308j 1.52831e-16+0.081619j -6.43693e-17+0.03112j -3.08187e-16+0.0218802j -3.16171e-16+0.0319165j -2.6216e-16-0.0218236j 3.70085e-16+0.00881045j 5.746e-16+0.0315842j 7.11711e-16-0.0410929j 2.62437e-15-0.00421023j 2.22163e-16+0.00814369j -6.28365e-15+0.0240233j 1.5144e-16-0.0234435j -1.67696e-15+0.110408j 1.50783e-15-0.0608973j -7.73811e-16+0.0919718j 1.2369e-15-0.122186j 2.85631e-15-0.156531j -1.51993e-14+0.0599902j 2.14087e-15+0.140089j -4.93333e-16+0.0170422j 1.65467e-15-0.146662j -6.17927e-15+0.190027j -2.20429e-15+0.0506991j 2.03505e-17-0.11273j 3.0965e-15+0.120209j 8.52465e-15+0.168877j -5.24002e-15-0.150648j 3.33103e-14+0.102825j 4.57322e-16-0.20829j 6.86506e-15-0.176998j -1.24165e-15+0.249179j 4.34563e-16+0.0864885j -1.01894e-14+0.00647056j 4.1786e-15-0.0162801j -3.85942e-15+0.0249205j -1.02501e-14+0.0558129j -3.6958e-17+0.0105941j 6.31905e-15-0.14028j -4.97142e-14+0.133608j 1.49152e-13-0.0835632j -4.02953e-15+0.0281623j -2.37453e-14-0.208184j -9.25157e-14+0.20883j 1.92077e-14-0.0394057j -3.36617e-14-0.228073j 6.02866e-14+0.127197j -1.00549e-14+0.0803077j 2.15559e-14-0.114476j -6.83216e-17+0.0325349j 4.91226e-15-0.122531j 1.00704e-14+0.0570218j 2.99267e-16-0.0961228j -7.76719e-15+0.104617j 8.33545e-15+0.000333749j 4.46539e-15+0.197931j 6.67672e-15-0.0175927j -1.61471e-14-0.361896j 1.29006e-16-0.267471j -9.5381e-16+0.0297122j -4.15022e-15-0.0234421j 7.83006e-16+0.0895407j 1.46874e-17+0.00145661j -5.55065e-16-0.0187111j 4.06684e-16-0.0114836j 1.04851e-15+0.00476772j 6.6468e-16+0.0122924j 2.28255e-15+0.0316769j -7.13573e-16+0.00650585j -8.90672e-16-0.000850575j -6.36061e-16+0.014447j 3.35755e-16+0.00175102j 7.25919e-16-0.00904121j 1.36228e-16+0.00799668j -3.15436e-16+0.0102982j 7.82222e-16+0.00846901j -5.53239e-16-0.016028j 2.21111e-16-0.0121392j 9.00082e-16+0.0212062j -4.11205e-16-0.00355558j 2.15097e-16-0.0114164j 4.99242e-16-0.00522482j -1.61892e-16-0.0157123j 8.99692e-16-0.0104551j -1.04719e-15-0.000830999j 2.16744e-16+0.0060563j -6.80299e-15-0.00680824j -8.62417e-16+0.00593657j -6.52035e-18+0.000923072j -4.60342e-16+0.0136185j -4.55734e-16-0.0100108j 1.54849e-15+0.0204347j -6.03476e-16-0.00509506j -1.15722e-15-0.00328176j -1.6407e-15-0.00244154j -1.60161e-16+0.01625j 1.47674e-14+0.0155822j -7.3913e-16-0.000231955j -3.05586e-15-0.00209221j 1.74872e-16-0.00309775j -8.9917e-16+0.00710294j -1.35753e-15-0.00957354j 8.14717e-16-0.015652j -4.76485e-15+0.00695454j -3.25782e-16-0.000241338j 1.29384e-16-0.0164979j -6.57568e-16-0.00301954j -3.79123e-16+0.00167786j -1.30716e-17-0.0108646j -1.31459e-15-0.00923782j 2.69758e-15+0.00573731j 1.4364e-15-0.00640643j 2.34705e-16-0.00946527j -5.25142e-17+0.0166604j -3.01445e-16-0.00673363j -1.03008e-15+0.00640172j -4.02584e-16-0.00172194j -6.95084e-16-0.00270114j -6.16497e-16+0.024233j 8.06819e-16-0.00762951j 6.58679e-16+0.0102317j 6.27578e-16-0.0148298j 4.03947e-16-0.00827781j 1.56396e-16-0.00630286j 2.59658e-16-0.00584777j -5.18675e-16-0.00894519j 2.10937e-16+0.00317799j -5.52586e-17+0.018046j -7.03537e-16+0.0165605j -1.7896e-15+0.0336714j 9.7211e-15+0.0326908j 1.29524e-15+0.00015378j -1.21517e-16+0.0356554j -7.05914e-17-0.013777j 2.37083e-16-0.00107587j 7.77005e-17+0.00178112j -1.32683e-15+0.0334182j 9.11403e-17+0.00089429j -1.80809e-16+0.00612954j -1.37207e-16+0.0364533j -2.42305e-16-0.0573643j 7.14388e-17-0.0185009j -5.38009e-17+0.0103188j 2.09548e-16-0.0583984j 1.0696e-16+0.0682651j 3.70925e-17-0.0671142j 4.5758e-16+0.0838085j 
7.26501e-14-0.0528718j 9.81159e-17+0.0261782j -3.36602e-16+0.0178934j 5.38812e-16+0.0176778j -1.9258e-16+0.000805503j -2.2822e-16+0.00932234j 4.4311e-15-0.0109952j 4.35583e-16+0.0121492j -9.41188e-16-0.0056293j 3.90772e-16+0.0108944j -1.05303e-15+0.016346j 1.3806e-15+0.0404208j 9.02146e-15+0.0248251j -1.21199e-16+0.0452416j 1.45763e-16+0.00247092j -1.30823e-16-0.0239006j 3.98388e-16+0.00370802j 4.75977e-16+0.00684015j 6.50477e-16-0.000774752j -3.02682e-16+0.00694592j 2.65854e-16-0.00381003j 4.45055e-16+0.0126605j -3.55712e-15-0.0199677j -5.32672e-16+0.0093869j 1.37185e-14-0.052356j 1.30512e-15+0.0118055j 1.43769e-15-0.0804585j -8.02496e-16-0.00774783j 4.45237e-16-0.0432935j -2.73283e-15+0.0726445j 3.67789e-15-0.184584j -1.21767e-14+0.0305179j -1.95601e-15-0.115589j -8.98182e-17+0.041982j -6.48829e-16-0.0573462j -3.1846e-15+0.00759758j -2.44497e-15+0.274634j 1.99629e-15+0.128458j -3.50958e-15+0.0575877j 1.99518e-14+0.0962914j 1.51716e-14+0.237771j -3.82832e-14-0.12715j 1.37484e-14-0.17189j -8.25837e-15-0.0792489j 2.60091e-15+0.0363127j 2.47504e-14+0.0654871j -2.75211e-14-0.183743j 5.12677e-15-0.269899j 4.96237e-14-0.175004j -3.56649e-14+0.154427j -1.27388e-14+0.28713j 1.77365e-14+0.143691j -8.32429e-15-0.012744j 3.41595e-13-0.201057j -1.86616e-14+0.0633866j -1.64892e-15-0.10754j -2.82202e-14+0.0754976j 3.68872e-14-0.22892j 3.3873e-14+0.0582566j -5.83406e-14-0.231443j -5.58712e-15-0.0126627j 1.8923e-15+0.0166017j 3.02722e-15-0.21424j -2.79119e-15+0.0228774j -3.01266e-15-0.077198j 1.44101e-15-0.0622751j 4.79433e-17+0.225131j 1.49195e-15+0.18455j -1.71917e-15+0.213157j -3.98372e-15+0.101195j 6.35413e-15+0.198524j -9.80667e-16+0.051028j 1.55277e-15+0.0370502j -1.30452e-14-0.0853948j -7.38696e-16-0.0142116j -4.16529e-16-0.0111891j -6.66924e-17+0.000708374j -2.84525e-16+0.00116774j -3.58803e-16-0.00857471j 2.25684e-16+0.00894662j 1.55953e-16+0.00248992j -1.007e-16-0.0156818j 1.75452e-15-0.016859j 5.37729e-16+0.00774933j 5.2562e-16+0.00275237j 8.47289e-16+0.0148943j 2.19685e-15+0.00252062j -2.96511e-16-0.0102087j -5.45496e-16-0.000986537j 1.16187e-16+0.00417962j -3.70366e-16-0.00231396j 1.03783e-15+0.00557459j 1.8772e-16+0.00145828j -3.95993e-16+0.0142541j 9.30105e-16-0.00926775j 1.09407e-17+0.000398782j 1.05643e-15-0.0032271j 1.243e-16-0.00452412j 5.5404e-17-0.0107899j 6.73604e-15+0.00665007j 4.49888e-16-0.000442891j 1.63991e-15+0.00507756j 1.08283e-15-0.00995179j 1.83013e-16+0.00311236j 4.09542e-17-0.0036083j -1.14434e-16+0.00487738j -8.71292e-16-0.00851573j -6.95397e-18-0.00417106j 1.12658e-16-0.00234068j 4.03332e-16-0.000789754j -9.86484e-17-0.0031042j 1.84538e-16-0.00382671j -2.96268e-16+0.00172001j 1.36152e-16-0.00396588j -1.12019e-15-0.000997791j -6.59071e-16+0.00961427j 9.10401e-15-0.0137644j 7.6649e-16+0.00920364j 2.34334e-16-0.00200042j -1.60862e-16-0.00825871j -1.98493e-16+0.00384033j -1.82515e-16-0.00134205j 3.93832e-16+0.00777133j -7.97276e-16-0.000955795j -7.3063e-16+0.00379465j -5.41457e-17+0.00321962j 2.95261e-16-0.00840956j -1.07683e-16+0.00780562j -9.53623e-16+0.00667874j 4.44266e-17-0.00159729j -2.56045e-17-0.00426851j -1.7949e-16+0.0028693j -5.65823e-16-0.00476412j -2.23103e-16-0.00626099j -5.4526e-17-0.00131262j -1.96262e-16+0.00422609j 1.33241e-16-0.0135016j -2.25888e-16-0.0126797j 5.15141e-16+0.0193049j 3.6959e-16-0.0113851j 1.6443e-16-0.0224522j -5.40721e-17-0.00209319j 1.4104e-16-0.00735004j 2.94246e-15+0.00893325j 3.48724e-16+0.00460038j -3.45966e-17-0.0193842j 1.10864e-16-0.0152498j 1.34499e-16+0.00213093j 1.41838e-16-0.0177416j 7.14169e-17+0.0023854j 4.53643e-16-0.0294952j -1.10799e-17+0.0184331j 8.07419e-17-0.0301569j -1.40772e-17+0.00343343j -1.72785e-17-0.00209645j -1.22176e-16+0.0579415j -8.76308e-17+0.0270539j -3.18318e-17+0.00267488j -9.80243e-17+0.0425213j -5.46377e-17-0.01074j 
-2.16109e-13+0.157208j 1.10013e-15+0.116905j 6.19909e-17+0.00806544j 2.46603e-16-8.01677e-05j -1.81688e-14-0.0268358j -1.56406e-16-0.000931039j 6.53108e-15-0.0169247j -2.32751e-15-0.01177j 1.4146e-15-0.0164009j 1.46773e-16-0.0728911j 9.31619e-16-0.0259746j -1.49049e-15-0.0596913j -9.58279e-15-0.0238265j 6.22489e-16-0.01116j 8.99669e-16+0.0111031j -3.21949e-16-0.0154181j -7.55206e-16-0.000595174j -1.09539e-16+0.0341596j -4.84007e-16-0.00543671j -1.08727e-15+0.0132315j 8.79871e-16+0.0447965j 3.49731e-15-0.0628262j -4.25069e-15-0.0362432j 2.38102e-15+0.058377j -6.58322e-15+0.0391935j 8.58421e-16-0.0492423j -1.40604e-15+0.0132971j 4.3288e-16-0.0103268j 1.07665e-15+0.0303074j -7.44413e-17-0.00588957j 1.10102e-15-0.0408717j -7.61442e-15+0.0364335j -1.20123e-15-0.00909139j -1.31714e-15+0.0373352j 1.02356e-15-0.0550969j -1.32417e-15+0.0293193j 2.81803e-16-0.0164268j -2.9025e-16-0.00914195j -3.76802e-16-0.00709073j 1.34945e-15+0.0116382j 2.16467e-15+0.00669204j -5.20483e-15-0.0259049j 3.80468e-15-0.0171343j -4.60289e-15+0.054816j 2.08414e-16-0.0530832j -1.15858e-16-0.0119645j 3.68749e-15+0.0196121j -3.58091e-16-0.0102782j 5.86449e-15-0.0289933j 2.87389e-15-0.0240541j -8.82082e-16+0.000378985j -1.7985e-15+0.022233j 1.48245e-14-0.044227j -1.6928e-14+0.00852593j -8.54767e-16-0.0155006j 3.80102e-15+0.0350449j 1.56064e-14-0.0367405j -2.57828e-15+0.00136629j 1.27502e-14+0.0620912j -2.11552e-14-0.0536457j 2.4171e-15-0.00602231j -6.89806e-15+0.0481645j -6.90788e-16+0.00142078j 2.66624e-15+0.0287876j -9.73724e-15-0.0746344j 1.44515e-15-0.0452627j 5.92803e-15-0.0275026j -8.40513e-15+0.0506801j -2.70444e-15-0.113331j -5.61269e-15-0.173839j 1.18104e-14+0.187597j -6.06122e-16+0.063487j 9.98436e-16-0.0949964j 4.35075e-15+0.0210556j -2.25399e-15-0.125286j 7.34497e-16+0.029527j 2.82542e-17+0.0158567j 1.28587e-15+0.0244306j -2.1194e-15-0.0654698j 6.57683e-17-0.0491044j -1.1231e-14-0.151971j -9.8734e-16+0.0695122j 6.56996e-15-0.108082j -2.27988e-15+0.0234901j 1.33047e-15-0.164835j -5.66199e-15-0.003396j -2.56873e-14-0.0985071j 2.18894e-15-0.024149j -2.29075e-15-0.0419959j -5.80772e-16+0.0835488j 4.27696e-15+0.0661938j 4.42903e-15+0.117289j 9.33019e-17-0.0246155j 1.20775e-15-0.110496j 5.05906e-16-0.0191073j 1.0857e-14-0.164873j -1.93172e-14-0.00175935j -2.83264e-15-0.0329522j 3.9202e-16-0.0835956j 1.00565e-14+0.0130998j 1.26387e-15-0.0153173j 2.25025e-14+0.0780126j 5.99192e-15-0.0209379j -7.35497e-15-0.132306j 3.28868e-15-0.0244679j -2.39411e-15-0.0537739j -1.12279e-14-0.0802899j -1.83908e-14+0.0356047j -9.74114e-16+0.0713831j 1.30205e-13+0.123947j -2.87926e-15-0.0316916j -8.37384e-15-0.0613443j 2.00717e-15-0.0568098j -8.55166e-15+0.00665786j -9.28269e-15-0.0735594j 3.14722e-15-0.0973147j -9.90823e-14+0.139518j -9.04337e-15+0.034829j -6.21977e-15-0.144328j -3.12336e-15-0.0795764j -2.97424e-15+0.0556862j -1.89146e-15-0.0526787j -1.10027e-14-0.0529674j 1.74491e-14+0.0121537j -6.98623e-15+0.0795904j 2.24507e-15-0.086864j -3.50575e-16+0.0532767j 2.15408e-15+0.0195117j -4.76819e-15+0.0137491j -4.95805e-15+0.0723939j 7.21223e-16+0.0251886j -6.91651e-15+0.0698398j -1.66435e-14-0.151388j 3.63522e-15+0.0657557j 1.27964e-15-0.0957782j -3.90149e-15+0.0533535j 1.78728e-15+0.0537891j -3.35861e-15-0.0636782j 2.85219e-15+0.127797j -4.85733e-15+0.012089j 1.2369e-15+0.0598747j -5.03999e-15-0.00957734j -3.61538e-15+0.127645j 2.09322e-14+0.0846817j 2.00653e-15-0.0870337j 1.54003e-16+0.139237j 7.6399e-17-0.0798342j 1.17998e-15-0.00806203j -8.23187e-16-0.0662799j -6.18004e-15+0.15857j 1.27173e-16+0.0200384j -9.38923e-16-0.00758627j -5.23618e-16+0.11658j -2.25958e-15-0.0446851j 3.05652e-16-0.164018j 1.03773e-15+0.104725j 1.62807e-15-0.0838214j 1.9882e-15+0.103263j 6.17163e-16-0.159377j 2.64019e-15+0.235865j 
-1.25144e-13+0.0935892j -5.8181e-15-0.0998878j -5.64347e-16-0.0165268j 4.37347e-16+0.00658522j 2.31016e-15+0.00267627j -2.25005e-16+0.00550734j 3.87693e-15-0.0107276j -5.22198e-16+0.00170826j -6.51661e-17-0.00665806j 9.10072e-17-0.0137039j -6.19468e-16+0.00522184j -1.59135e-15-0.0311751j -7.99241e-15-0.0197037j -1.87797e-15-0.0496395j -1.00271e-15-0.0296439j 1.09976e-15+0.020793j -3.97816e-16+0.00238456j -5.43442e-16-0.000105067j 1.66709e-16+0.00319644j -6.04594e-16-0.0107757j -2.28008e-16+0.00181105j -5.56303e-16-0.0250852j 4.07954e-15+0.0127863j 9.86342e-16+0.0141942j -6.57929e-15+0.038237j -1.60655e-15-0.0487466j 2.25093e-15+0.068479j 6.1738e-16+0.00825372j -3.06932e-16-0.0113834j 1.24205e-16-0.0324627j 4.64018e-15+0.122017j 5.23777e-15-0.00840923j 2.3857e-15+0.0424989j -7.37116e-16+0.000324256j -1.40159e-17-0.0224336j -9.21496e-16-0.0074511j 5.0177e-16+0.0106897j 7.89104e-16+0.00554539j 8.56434e-16+0.0115088j -1.02311e-15-0.000877646j -6.88831e-16-0.0222237j 2.41182e-17-0.00961241j 1.59846e-17+0.000169568j 3.72118e-17+0.00184972j 3.33712e-15+0.0130568j -6.85218e-15-0.0287806j 2.39182e-15+0.00014699j 1.98471e-16+0.00049569j 2.64957e-15-0.0225633j -5.87057e-16+0.00369163j 1.23903e-15+0.0264379j 1.04311e-15+0.0157586j 7.04057e-15-0.0288214j 3.73134e-14-0.0219305j -2.40222e-15+0.0176303j -9.01481e-16-0.0224185j -7.18625e-16+0.0108867j 3.12548e-15-0.0256498j 4.6365e-15+0.0105868j -9.37256e-15-0.0345198j -5.38158e-15-0.010302j 2.79962e-15-0.0273166j -1.41029e-15-0.0275346j 3.54053e-16-0.0292189j -6.03625e-15-0.0541922j 2.88444e-15+0.0109224j 1.20638e-14-0.0201114j -8.57176e-15+0.163521j 4.41665e-15+0.0363652j -1.38665e-15+0.00559614j 6.33404e-15+0.069766j 3.2968e-15+0.100159j 9.23516e-15+0.122137j -1.38218e-14-0.0682192j 7.10318e-15+0.127494j 5.43296e-15+0.0543896j -3.74252e-15-0.0559111j 5.36306e-15+0.0569709j -8.84514e-15-0.102882j 4.34898e-15+0.0734539j 3.3696e-15+0.00555964j -7.39728e-17-0.00266311j -5.65877e-16+0.0176329j 2.54605e-15+0.0931549j 3.43107e-15-0.0464251j 1.83378e-14+0.0188261j 5.515e-14+0.198135j -2.63987e-15+0.0784057j -6.25002e-15-0.0783637j 2.34634e-15+0.102689j -7.69569e-15-0.185887j 5.82045e-16+0.0756687j -2.28207e-14-0.0959847j 5.88252e-15+0.0506914j -2.51368e-15+0.0975689j 8.87583e-15-0.0170084j -2.21189e-14+0.0928312j 2.7761e-15-0.174962j 7.53451e-16+0.0550851j -8.07994e-14-0.0819965j -1.24769e-14+0.12705j 1.52867e-14+0.0414047j -2.48142e-16+0.0310758j 9.12036e-15+0.128201j -3.74537e-15-0.0286794j -7.24326e-15-0.0951598j 2.82064e-14+0.227697j 1.06821e-15+0.0658641j -1.20205e-14-0.0325692j -6.50479e-14-0.0506512j 1.14619e-14-0.00771321j 2.76676e-15+0.0363764j -1.91912e-14-0.161766j -2.03592e-14-0.0283207j -3.6553e-14-0.133378j 2.55164e-15-0.0659281j -3.22979e-14+0.055199j -8.89088e-15-0.149335j -1.55724e-14+0.0522689j 2.65588e-14-0.0763181j 2.07698e-14-0.0535878j -2.15639e-15+0.160525j 1.24191e-14+0.0274364j -2.08041e-14-0.00980133j -6.75563e-15-0.0218164j 1.02723e-14+0.101045j 9.35854e-15+0.162618j -7.50216e-15-0.169338j 1.0791e-14-0.10415j 3.45044e-16+0.00498274j 3.12315e-15+0.0573568j -6.16348e-15-0.0484114j -7.01124e-15-0.0259287j 5.34884e-15+0.0569397j -5.1202e-17+0.0549636j -6.23739e-16+0.163937j -3.88235e-15+0.00608003j 2.8485e-15+0.0650351j -4.20433e-15-0.0645787j 2.93325e-16+0.0537982j 6.64718e-15+0.151774j 4.43408e-15+0.0774019j -3.9255e-16-0.0310919j -2.08667e-14-0.0482608j -3.67729e-15-0.0505627j 1.72084e-15+0.049675j -6.38202e-15-0.137145j 3.49313e-15+0.0726073j 7.78006e-15+0.178017j -4.05486e-16+0.0186588j 3.02557e-15+0.0746993j -3.78351e-15-0.0610027j 5.2341e-15+0.13379j 2.77865e-15+0.074665j 2.67711e-15+0.0150448j -1.07663e-14-0.202943j -2.84264e-15-0.0911143j -5.1293e-15-0.109699j -6.66084e-15-0.170279j -2.37403e-15-0.019101j 
