0.0539824+0.0218823j 0.0250272-0.0363733j 0.0827325+0.00354097j -0.00323475+0.0610577j 0.00616568-0.016767j -0.0322722-0.0245206j -0.0519952-0.0070253j 0.0413+0.00288839j 0.0128629-0.0523353j -0.0533184+0.0268766j 0.0378775-0.0563167j -0.0351105+0.00363462j -0.0121597+0.015377j 0.00859731-0.000569724j 0.030182-0.0315785j -0.0180933+0.0332319j -0.0201005+0.00588273j 0.0186696+0.000868639j -0.0203189+0.00865272j -0.0256386-0.0280948j 0.0327702-0.0346814j -0.0339242-0.00647784j -0.0523363-0.0242251j 0.0167132+0.0238234j 0.00359101+0.0151553j 0.0197295-0.00491141j -0.00564813+0.00936049j -0.00201382-0.0239653j 0.0030104-0.010099j -0.0139557-0.0113488j 0.00487196+0.00272583j -0.0225542-0.0196286j 0.00775574-0.00316265j 0.0101528-0.0516886j 0.0188155-0.038741j -0.0172782-0.0143329j -0.00873532-0.0136951j -0.00668548-0.0028601j -0.000882726+0.00997181j 0.0069343-0.0134843j 0.00722793-0.00250278j 0.0286947-0.00616963j -0.00607588+0.0209218j 0.00935074-0.014102j -0.00835252-0.00323685j 0.00542103+0.0132895j 0.0173601+0.00186304j 0.00153076-0.014212j -0.0240173-0.00277219j 0.017918-0.0145552j 0.0155498+0.0144047j 0.0049396+0.00174209j 0.00214039+0.0161703j 0.00458714+0.00162363j 0.00604387-0.00916675j 0.009038-0.0120005j 0.0120316-0.0076977j 0.00239425-0.0149035j -0.0243328+0.0110836j 0.00625329+0.00357678j -0.00803778-0.0237866j 0.0169028-0.00900038j 0.0126287+0.0118364j -0.0118121+0.02575j -0.00462958-0.00376399j -0.0278263-0.0184946j 0.013918-0.000372069j -0.00440282+0.00163314j -9.03976e-05+0.00914416j -0.00279195+0.00224537j -0.0091956+0.00124745j 0.0142397+0.0164866j 0.00337-0.00278167j 0.00361037+0.010181j -0.00264058+0.00599991j 0.00420774+0.00411697j 0.0146021-0.0213219j -0.00497513-0.00828931j -0.00618147+0.0141219j 0.0098523-0.00566353j 0.00445291+0.00784784j 0.00511868-0.0198428j 0.000742851-0.00785222j 0.00805337+0.0123095j 0.00344182-0.00340782j 0.0179748-0.0148177j 0.00483526+0.0143571j -0.00849084-0.0123687j 0.00200103+0.00512664j 0.00176944-0.00466168j 0.0108037+0.00164849j -0.0152784-0.00618471j 0.00177896+0.0132321j 0.00045312-0.0151285j 0.000850519+0.016194j 0.0172275+0.00704156j 0.00717214+0.00234108j -0.0103783+0.00462177j 0.0282853+0.0136396j 0.0112953+0.0174094j -0.0150821-0.000165436j -0.0151966+0.00086985j -0.00256467+0.00191087j -0.0145383-0.010968j -0.0225659+0.0197222j 0.0213513-0.00974681j 0.0119609+0.00493138j 0.0235479+0.0153603j 0.0287086+0.00205915j -0.00905671-0.0366584j 0.0243936+0.0318536j 0.0100284+0.011036j -0.0272362-0.0067378j 0.0297994-0.0140547j -0.029576+0.00340006j 0.0200649+0.0219703j -0.00349898-0.0166382j 0.00739429+0.0207476j 0.00669573-0.0291453j 0.0201858+0.00595871j 0.0120646-0.00340194j -0.026045+0.0104811j -0.00303618-0.0303302j -0.00139386+0.0640697j -0.0002668-0.000843565j 0.00121017-0.0263962j -0.0191221-0.0139032j -0.00958458-0.0117455j -0.028987+0.0119514j -0.0154285-0.00441569j 0.0207862-0.00253474j 0.00305646+0.0208154j -0.00281323-0.0122361j -0.00296293+0.0326529j 0.038017-0.0304179j 0.0177271-0.00494952j -0.0345838-0.0257009j 0.0132224-0.0332943j 0.0552189-0.0296299j -0.0260701-0.0212704j 0.0136598-0.00365958j 0.0305064+0.0242246j -0.00431025-0.0139917j -0.00144426+0.00165001j 0.0153715-0.00590032j 0.0391302+0.037678j -0.0280594-0.0234088j 0.043651+0.0278349j -0.0200591-0.0468762j -0.0576949+0.0117904j 0.0890605-0.097712j -0.021125+0.0241315j 0.00494761+0.00345142j -0.0114691+0.064284j -0.11115+0.0519856j 0.0075368+0.0577621j -0.0633029+0.0162242j 
-0.0200275+0.0202233j 0.0304814+0.0123038j 0.0073413-0.00390614j -0.0217004-0.00259143j 0.00696245-0.00261153j 0.0195813-0.00229439j 0.0191459+0.0907624j 0.0278063+0.0287018j 0.0311985-0.0213222j 0.00378944+0.0212608j 0.00512658-0.00380954j 0.0367378-0.00890576j 0.0179554+0.00958268j -0.000254469+0.0130729j -0.0218999-0.0181563j 0.0313451+0.00329946j 0.0178272-0.0278997j 0.00101309+0.00905234j 0.0516984+0.029475j -0.0169946-0.0169586j 0.0218396-0.0149166j -0.00505681-0.00700395j -0.00273397-0.00901829j 0.0161828+0.00605638j -0.0127725-0.0134448j 0.00283433+0.0190026j -0.0178418+0.0283135j -0.0127034-0.00727713j 0.00774448-0.00854979j 0.00543096-0.0148397j -0.00539085+0.0015401j -0.0402422-0.0132076j -0.00589046+0.0229859j 0.00978202-0.00782506j 0.027389+0.00901548j 0.0064284-0.00297697j 0.000686174-0.00724694j -0.0124169-0.0274431j -0.0152564-0.0122197j -0.0142558+0.0370052j 0.0066224-0.0061085j -0.003167-0.0183452j -0.000198091-0.00415021j -0.02541-0.000690096j -0.00825669+0.00295553j 0.0182911-0.00529428j -0.0117877+0.0352543j 0.00710645+0.00528207j 0.00189982-0.00612512j -0.0159732+0.0122305j -0.00697698-0.000406013j -0.0336393-0.0076683j -0.0141174+0.0136201j 0.0253194+0.00767336j -0.00645514-0.00389443j -0.00152657+0.00421753j -0.0120071+0.00205351j -0.00132503-0.00131631j 0.00925443-0.0239622j 0.00313617+0.0181034j 0.0315775-0.0128463j 0.00308486+0.0154825j -0.00667351+0.0236801j -0.0171147-0.000285427j -0.00763927-0.0152688j 0.00249115-0.0276789j 0.0106334+0.0153512j 0.00307721-0.000436798j -0.000121766+0.0123639j 0.0169962-0.00517295j -0.000603425-0.002593j -0.000313988+0.00657386j 0.00425625+0.00118912j 0.00139708-0.000707388j 0.0168641-0.00319894j -0.00920576-0.00692014j 0.00446712+0.0196389j -0.00680884-0.0125302j -0.00209479+0.00156673j -0.00607021+0.0105625j -0.00129316+0.00999876j 0.00211851-0.0045163j -0.0152046-0.00223155j -0.0151777+0.00355555j 0.00116428+0.0107634j -0.00736947+0.0099184j 0.000298369-0.000497599j -0.00211464-0.0193816j 4.15271e-05-0.00715231j 0.00156459-0.00885138j -0.0210354+0.00843336j -0.0100457-0.0312825j -0.0123698+0.00782384j 0.00275519+0.00947659j -0.000378235-0.0310319j -0.0139488+0.00875036j -0.0231363-0.00774873j 0.00408485-0.0262752j 0.0155962+0.0260575j 0.0101162+0.000390095j -0.00388988+0.00533864j 0.00830803-0.021609j 0.00547047+0.00581347j -0.0350616-0.0134126j -0.0194462-0.0134232j 0.0175999-0.00671389j 0.000283028-0.00125213j 0.0114705+0.0065842j -0.00443302+0.0235951j 0.0131533-0.0038836j 0.00645691+0.0277218j -0.0149726+0.0111169j 0.0113114-0.00646173j 0.000842494-0.0227789j -0.00825272-0.00505937j 0.00206766-0.0153497j -0.00127562+0.00895747j -0.00735017+0.0267486j 0.018311-0.00749834j 0.0133313-0.00295073j 0.000225161-0.0105953j -0.00104516-0.0117605j 0.0209699+0.0266314j -0.00457248-0.0259426j -0.0026541-0.00982805j -0.0497501+0.0191532j 0.0187605-0.0176144j 0.00553979-0.0251456j -0.018039+0.0102785j -0.0301836-0.0206757j 0.0133676-0.0248058j -0.0214547+0.0236494j 0.00123855-0.00377433j -0.00252992-0.0043061j -0.00480213-0.00411294j 0.0126338+0.0184941j 0.0211736+0.0434455j -0.0306006+0.0162497j 0.00145603-0.0379578j 0.0174894-0.000244256j -0.00891958+0.0397972j 0.0228526-0.0222131j 0.0258508+0.0270314j -0.0028482-0.0110382j -0.00533409-0.0157786j 0.0823876-0.0276282j 0.0211945+0.0182198j -0.00729613-0.042006j 0.0330023+0.0308191j 0.0353062-0.014639j -0.059566-0.11991j -0.00734247+0.0097083j 0.0126363+0.00319219j -0.0290178+0.00707236j 0.0624185+0.0196186j -0.0418679-0.0031752j 0.00973736-0.0432782j 
0.0224867+0.0141695j 0.018631-0.0174871j 0.0372724+0.00960326j 0.000614048+0.015916j -0.002532+0.0169117j 0.0208669+0.00345111j -0.0394295-0.00685693j 0.0171775+0.00404046j 0.00450054-0.0195903j 0.0146806+0.0351888j -0.00529145+0.0166086j 0.050837+0.0307078j 0.00386039-0.0080386j 0.0056775+0.00983193j 0.0140155-0.0242447j -0.0219482-0.00370001j 0.000588969-0.00635226j 0.0111967-0.0410126j -0.0488549+0.00332748j -0.0134914+0.00934583j -0.00550764+0.000933429j 0.022657+0.0183098j -0.00663278-0.0095006j 0.0197822-0.0283935j -0.029626-0.0105726j 0.0212687+0.0173939j 0.0214424-0.00108835j -0.00505293-0.0125527j -0.0162812-0.00551513j 0.0127459+0.00982926j 0.0413913-0.00107423j -0.0199925-0.0108007j -0.0152621-0.0212473j -0.00399248-0.0189079j 0.00469899-0.035612j -0.0204741-0.00578669j 0.0327859-0.00255174j 0.00946933-0.0117336j -0.00538921+0.00401876j -0.0115297+0.0100563j -0.00385621-0.00740346j -0.010243-0.0109898j 0.0216023-0.00143165j 0.0156781+0.0263881j -0.0306827-0.0135861j -0.0165534+0.00073676j 0.00310874-0.0114775j 0.0148991-0.0181906j -0.00777715-0.00149162j -0.0108985+0.0108489j -0.01359-0.00722884j -0.00546031+0.0103654j -0.0108812+0.0300234j -0.000344466-0.0149308j -0.00244513+0.00196361j -0.00183586+0.00428071j -0.0133499+0.000774627j 0.011327+0.00084424j -0.00655301-0.0203264j 0.0309931-0.00501224j 0.015624-0.00958538j -0.00548281-0.00137969j -0.00195781+0.0212218j 0.0101015-0.010695j 0.0105358+0.0154891j 0.0105037-0.0108212j 0.00404504+0.00690801j 0.0110737-0.00162732j 0.00238349+0.00161695j -0.0141746+0.00422427j 0.0254066+0.00118753j 0.00924733-0.00168978j 0.0118207-0.00614112j -0.0138568+0.00174212j 0.021031-0.0200371j -0.00491211+0.00757578j 0.00284882+0.0134431j 0.00450554+0.00127525j 0.0023883-0.0153185j 0.0075625+0.0176821j 0.0144409+0.0131679j -0.00589504-0.004728j -0.0193888-0.00455418j -0.00381572+0.000782297j 0.00139632-0.00156979j -0.0120501-0.00209332j 0.00172441-0.00182135j -0.0231729-0.00620457j 0.0017058+0.00288174j -0.00591528-0.000667719j 0.00272447+0.0151117j -0.013519+0.0090866j -0.0102082-0.00691794j -0.00760377-0.0134662j -0.0161887-0.017918j 4.2669e-05+0.00794933j -0.0198691+0.0119879j -0.00943174+0.00888819j 0.0155916+0.0170301j 4.28573e-05+0.00600011j -0.00222881+0.00377321j 0.00115433-0.0269948j 0.010918+0.0150189j -0.0123912+0.00472568j 0.0178556-0.0166626j 0.00362714-0.00612074j 0.0150339-0.0257772j 0.00952288+0.0115022j 0.00154325+0.0107407j 0.0224672+0.006664j 0.00753851+0.0025771j 0.0146113-0.0121226j 0.00564033+0.0158032j 0.00138571+0.0258173j 0.0178115+0.0131066j 0.0125567-0.0256567j 0.00333472+0.00662219j 0.0169469-0.00355746j 0.00594861+0.0230997j -0.0226527+0.00239116j -0.031403+0.0112467j 0.00835525+0.0030208j -0.00517343-0.0124029j 0.00852124+0.0169225j -0.0147858-0.0132685j -0.0114497-0.0130615j -0.00373126+0.00521258j -0.00889029+0.0343763j 0.0120563-0.00235079j 0.00985758+0.0145937j -0.0303619+0.0141775j 0.040577-0.0220878j -0.00316064+0.00453455j 0.00373827+0.00173882j 0.020994+0.0158756j 0.0146628-0.000544346j -0.00498207-0.0321428j -0.0312034-0.0218991j 0.0250354+0.000668792j 0.00501658+0.0191439j 0.0186791+0.0204128j 0.0261078-0.00351049j -0.0944833+0.0355714j -0.0184267-0.00382902j 0.0134063-0.00599628j 0.0537375+0.0274932j -0.0452095-0.0138985j 0.034049-0.0282807j 0.0158379-0.0194142j 0.0614021-0.058886j 0.0120911+0.00300987j -0.0316198+0.0140251j -0.0172062-0.022174j 0.000834803-0.0162095j 0.0348381-0.0497406j 0.0229439+0.0129207j -0.0161371-0.0079344j 
0.0262166-0.00425706j -0.010809-0.0189136j 0.0134725+0.0196671j 0.0109408+0.0116901j 0.0119079+0.013192j 0.00478577-0.0191619j -0.011386-0.0706488j -0.0171821-0.0187341j -0.0177013+0.0028754j -0.00267235-0.00620918j 0.0118465+0.00895126j -0.03836+0.0341013j -0.00552155-0.0138485j 0.0140259-0.00659354j 0.0140427+0.0155757j -0.0224279-0.00312824j -0.00987881+0.00742718j -0.010357-0.00580445j -0.0237185+0.00372745j 0.0195172-0.0290539j 0.000335304+0.00350386j -0.0124531+0.0133884j -0.0158979-0.0147926j 0.00297517-0.0104256j -0.019844-0.0210721j 0.00160535-0.00492563j 0.00561442+0.00420826j -0.0196934+0.0133592j -0.015356-0.00141853j -0.00374114+0.0158441j 0.0163349-0.0157571j 0.012026-0.016908j -0.0165057-0.0248443j 0.000861791-0.0250904j -0.000845981+0.00689398j 0.000438191+0.00279781j -0.00848788-0.00557013j -0.00711106+0.00820234j 0.0178537+0.0176532j -0.00492159-0.00835477j 0.0109616-0.00184132j 0.0213014+0.00784673j 0.0118111-0.00189693j 0.00959346-0.00176644j -0.0166071+0.00684684j 0.00527572+0.0109702j 0.00389267-0.0337429j 0.00242752-0.028555j -0.0135469+0.0162336j 0.0103508-0.000669446j -0.00165872-0.00163815j 0.00731081+0.00636475j 0.0116483-0.00437726j -0.0316513+0.00859673j 0.0095614-0.0108632j 0.00268419-0.0120443j -0.00934648-0.00305888j 0.020485-0.0181833j -0.027206+0.0275542j 0.00609009-0.012018j -0.00989612-0.00798696j -0.00243437+0.000117957j 0.00243163+6.39661e-05j 0.00366498+0.00782978j 0.0174134-0.00069927j -0.0102796+0.00589453j -0.0026892-0.00815023j -0.00777689-0.0127392j -0.00645553-0.00081894j -0.0136592+0.0187349j -0.00323053-0.000826906j -0.00172194-0.00136905j 0.00150846-0.00540801j 0.00744526+0.00503273j 0.0121003+0.00518085j -0.000564263+0.0194512j 0.0109174-0.0140478j -0.00658164+0.00919908j -0.00154922-0.00816927j -0.0115883-0.0145715j 0.00788703+0.000628316j -0.0143207-0.00869771j 0.0341462+0.00857827j 0.00560133+0.0125624j -0.00370896-0.00358271j 0.00960247-0.0123689j 0.0114269+0.00342463j -0.000466731+0.00202476j 0.00128479+0.00845733j 0.00112723+0.00467845j 0.0167002-0.00779767j -0.0053179+0.0348922j -0.00283165+0.00126813j -0.00329119+0.00590566j -0.00496797+0.0186156j 0.0195644+0.0101256j 0.032747+0.0229704j -0.00118377+0.0119889j 0.0110248-0.000819101j 0.010102+0.00689407j 0.00567155-0.00329167j -0.00782273+0.00369717j -0.00593159+0.00615146j 0.00979021-0.00247037j -0.00829787+0.0181981j -0.035961-0.00820928j 0.00165697-0.0100055j -0.00120453-4.31964e-05j 0.00942068-0.0216118j -0.00671085-0.0254573j -0.00261166+0.00515885j -0.0271177+0.0209158j -0.0120954+0.00232945j -0.0134866+0.0038991j -0.0162811+0.00780333j 0.027527+0.00588522j -0.0123126-0.0103931j 0.0138527+0.00141142j -0.00492462-0.0171475j 0.0202429-0.010812j -0.00106221+0.0221051j 0.00701354+4.40372e-05j -0.0233749-0.0121841j -0.0074763+0.0361357j 0.00340812-0.0149479j 0.0319689-0.0374409j -0.0116184-0.0213846j -0.00492921+0.000380453j -0.00994838-0.00663011j 0.0069454+0.00933948j -0.0179206-0.00085802j 0.00437675+0.00646571j 0.0337059+0.00108069j 0.0195086-0.0281957j 0.0222699-0.0207703j 0.0135719+0.0100582j -0.00361763-0.00639988j -0.00390225-0.0523601j -0.005063+0.0319973j -0.0122313-0.0353853j -0.0119839-0.0252373j -0.0092395+0.000736291j -0.0151356-0.0378367j -0.00732481+0.000606864j -0.00810807+0.010557j 0.0199127+0.0489591j -0.0234219-0.0192687j -0.00624304+0.0283864j -0.00613465-0.0172903j 0.00164554+0.0128691j -0.00158414+0.0173004j 0.0119867+0.0399767j -0.0132307+0.0139341j -0.0140711+0.0449555j -0.00864192+0.0107534j 0.0270479+0.0203075j 0.00385193+0.0182064j 
-0.0143059+0.0111616j 0.0173672+0.0047272j -0.0383294-0.0249763j 0.0214301-0.0298333j 0.0194113+0.0147199j 0.0154809-0.00607232j 0.0349555+0.0411054j -0.0177776-0.0170363j -0.00162693-0.012622j 0.0402393-0.0101905j 0.000926265+0.015207j 0.022037+0.0698831j -0.00814377-0.0110752j 0.0125225-0.018496j 0.0348757-0.0118881j -0.00498989-0.0278481j -0.0111027-0.00394878j -0.00359266-0.0023114j -0.00485896+0.00745451j 0.0188336-0.0275504j -0.0397433+0.000240243j 0.00636547+0.00947381j -0.0108508-0.0103555j 0.000955743+0.0136642j -0.041596+0.0125503j -0.00552551+0.014264j 0.0428731-0.00487813j 0.024922+0.0090665j 0.0224272+0.0181642j 0.00489355-0.00863636j 0.0117765-0.00328401j -0.0198139-0.018311j -0.0145297-0.0157098j -0.00380057-0.00897373j -0.0054367+0.0166105j 0.0238032-0.0103358j -0.0124135-0.0198513j 0.00797307+0.0183371j -0.0101238+0.0125874j 0.0112741-0.00295555j -0.000496897+0.0085911j 0.0184845+0.0219329j -0.0110563+0.0145173j -0.00468214-0.00997403j 0.00189754-0.00839758j 0.0223322-0.0197767j -0.0111324-0.00363674j 0.0161933-0.0201056j 0.0148732-0.0253502j -0.00884924+0.0181462j 0.00380971+0.0140317j -0.0151313+0.0118792j -0.00545466-0.0116238j 0.0200639-0.0246954j -0.00419497-0.0076864j 0.00514269+0.0131547j -0.00799232+0.00540049j 0.0052653-0.000484348j -0.00285243-0.00132866j -0.0063298+0.00763689j 0.00823483-0.00659824j 0.0170645+0.0114649j 0.0230518+0.00359414j 0.0176234-0.00414056j 0.0108506-0.00546778j 0.00179284-0.0186399j 0.00994861-0.0121926j -0.0174734+0.00485715j -0.000263668-0.0139113j -0.0148-0.0232409j -0.00619272-0.0156657j -0.00158124+0.00404718j -0.0163964+0.0101613j 0.00306993+0.0109012j 0.0251203-0.00865774j -0.0150015+0.00946931j 0.0130123-0.0120287j 0.00370242+0.00505971j 0.0101715+0.00818276j -0.00631798+0.00318968j 0.0102303-0.0119744j -0.00189771-0.0133979j 0.0371585-0.00120048j 0.0218038+0.00935762j -0.0120192-0.00913596j 0.0155371+0.0211524j 0.00620676-0.0113702j -0.0301889-0.00982175j 0.0152819-0.00593691j 0.00200247-0.00233462j 0.0162945+0.015743j 0.00375112+0.0181622j 0.0132945+0.0108102j 0.0207362+0.0230476j -0.0112618-0.0025097j 0.0173684+0.0108647j 0.0154799+0.00174749j -0.0192366+0.0169396j 0.00811154+0.0132992j 0.00907505+0.00754436j 0.00766554+0.00538388j -0.014162+0.0216795j -0.0136555-0.0109268j -0.026888+0.0115293j -0.0210351+0.00294129j 0.00930424-0.0221649j 0.0111827+0.00757501j -0.0142662+0.0100564j 0.00522586-0.0164478j -0.00440039-0.0401272j -0.00446378+0.019907j -0.00309591-0.00203555j -0.0163924-0.00451442j 0.0251769-0.00671615j -0.0547405+0.00471461j 0.0172588-0.00187578j 0.00997094-0.0283238j 0.0250182-0.00149618j 0.0220306-0.034181j 0.0208915+0.0205426j 0.00656873+0.00852626j 0.0121494-0.0153522j 0.0335214+0.012949j -0.0236387+0.0322068j 0.0160821-0.00491454j -0.00447806-0.0233717j -0.0354191-0.0197333j 0.0033723-0.0161184j -0.0108936-0.00429184j -0.00775095-0.0516644j -0.0208554+0.00210384j -0.024637+0.0156022j 0.006282-0.0301227j -0.0202796+0.0517639j 0.00273092+0.0111933j -0.044743+0.0153879j 0.00250563-0.0194964j -0.0762717-0.0266305j 0.0441907-0.00843233j -0.000335761-0.0258168j 0.0142577-0.00319965j 0.0333134-0.0274973j -0.00743439+0.0172099j 0.00166705-0.0123389j 0.0153468-0.0162814j -0.0101968+0.113489j -0.00390041+0.0595736j -0.0462619+0.0314187j 0.00104333+0.00675552j 0.00364937-0.013922j -0.0253971-0.061199j 0.0341989+0.0080714j -0.0238627+0.0460436j -0.0198542-0.0205376j 0.0520243+0.0361714j -0.00891964+0.0189038j -0.00597669+0.0034569j 
0.00473953-0.00760231j -0.00668276-0.00777077j -0.0350095-0.00662487j 0.00684155-0.0322794j 0.015035-0.00325489j -0.00412392+0.000593501j 0.00392392-0.0213892j -0.00117028-0.0156992j -0.0247463+0.0032911j -0.00105905+5.34799e-05j -0.00626812+0.0195579j -0.00538484+0.0165358j -0.012606-0.00990268j -0.000551486-0.00882159j 0.00808846+0.000640723j -0.0311039-0.0242735j 0.00200653+0.0203553j 0.00592793+0.0247395j -0.0235779+0.00206548j 0.0354973+0.0107042j 0.0213619-0.0216394j 0.020709+0.00556134j 0.00586719+0.0104673j -0.0155857-0.0114247j 0.0078586-0.00244127j 0.002253+0.0180428j 0.035907+0.00247495j 0.00708553-0.0117681j -0.00775658-0.0108425j -0.00553691+0.00436697j 0.0179147+0.00595393j 0.0359191+0.0152171j -0.00125386-0.0211112j -0.0269547+0.00369j 0.00524241-0.00531064j -0.00316931-0.0022404j 0.00677009+0.0223157j -0.012635+0.0242613j 0.0172179+0.00415928j 0.0214126-0.0159663j -0.0210337-0.0274608j 0.00213869+0.0137393j -0.00335666+0.0171446j 0.0163337-0.0221626j -0.00716628+0.00828996j -0.0336164-0.00233554j -0.0109706+0.0127777j -0.00724606+0.00412388j -0.0103652-0.00321583j 0.00726278-0.012638j 0.00891708-0.00148127j 0.0146082+0.0110703j 0.00146189-0.0141896j -0.0197102-0.0177648j 0.0100679+0.0147946j -0.00650463-0.00540673j -0.0136249-0.00630681j -0.00753437-0.00784336j -0.0125562+0.00718142j 0.00483889-0.00684029j -0.0364805+0.000285387j -0.00579252-0.00517617j 0.00869968-0.0336022j 0.00562298+0.00697745j 0.00266485+0.000587406j 0.00733897+0.0112293j 0.00732882-0.0249985j -0.0167798-0.00341777j -0.0059284+0.00636937j -0.0198468+0.00838172j 0.0102957+0.00900177j -0.00227094-0.0135525j -0.00443036+0.0144229j 0.00400811-0.005884j -0.0132046-0.0111928j 0.00905835-0.00467j 0.00634451-0.0112795j -0.00217481-0.0162691j 0.0216897+0.00513481j -0.00867072-0.0218941j -0.00142334-0.0158592j -0.0226852-0.0087257j 0.0170942+0.0121899j 0.0218667-0.0086284j -0.00440581+0.00269268j -0.000150549-0.0021615j 0.000742979-0.0111404j -0.0202608+0.0406926j -0.013503-0.0171293j -0.0108382+0.0119685j 0.00697825-0.0133128j 0.00887637+0.00927196j -0.00528271+5.65147e-05j 0.0176129+0.00521685j 0.00899023+0.0341184j 0.0139567-0.00865904j 0.0134149-0.0044436j 0.00034426+0.00316775j -0.0192917-0.0260839j 0.0142397-0.0224719j -0.0130255+0.000480875j -0.00217277+0.0200532j -0.0033212-0.00258803j 0.0327365+0.0409821j 0.0216213+0.0169063j -0.00673963+0.0148783j -0.011216+0.0131161j -0.00722504-0.0233962j -0.00332911-0.0128796j -0.0216537-0.0100832j 0.00251244+0.0183329j 0.00997255-0.0105387j -0.00408036+0.00739034j -0.0312288+0.00652253j 0.0131679-0.0243167j -0.0107514-0.01117j 0.000297927+0.035029j 0.00523611-0.00990659j -0.0452871+0.00137157j -0.0280971+0.0345531j 0.00310781+0.00278763j -0.000826792+0.00625332j 0.00649602-0.014114j 0.024846-0.0150587j 0.0143743-0.00688085j 0.0309541+0.00719949j -0.0298118+0.021492j 0.0238032+0.022071j 0.025721-0.0438877j 0.0317092-0.000732864j -0.0240613+0.000520079j 0.0107284-0.0223021j 0.0214486+0.015317j 0.011291-0.00257795j -0.00161802+0.0199152j -0.00648159-0.032559j 0.0518778-0.0260643j 0.0523049-0.0405898j 0.0127756-0.00775595j 0.00196515-0.0372165j -0.00184504-0.0196259j 0.00987934+0.0137068j -0.050456+0.0156615j -0.00197199+0.00587501j -0.000731915+0.000435536j -0.0731371+0.0447524j -0.0100144-0.00222415j -0.0355544-0.00262666j -0.0346647-0.0175711j 0.0174384-0.014705j 0.0373132+0.0251888j -0.00698198-0.0325111j 0.0151454+0.0215627j -0.0407937-0.0255821j -0.0122585+0.0016116j 0.0183534-0.00797336j 0.000376305+0.0283994j 
