0.0104164+0.00264846j -0.00143127+0.00939117j -0.00123429+0.00631967j -0.00412706-0.00259773j -0.00186416+0.000370995j 0.0076152+0.000430269j 0.00331282+0.00327394j -0.00215549+0.000416216j -0.00273066+0.00207328j -0.00280712-0.000553129j 0.00393527+0.00404085j 0.0020613-0.00210141j 2.6014e-05-0.00307706j -0.0027763-0.00406356j 0.00271965+0.00487851j 0.00410229-0.00351142j 0.00126755-0.0010564j -0.000205408+0.000631833j -0.00127268-0.00563553j 0.00615276-0.0021337j -0.00514799-0.00285562j 7.98268e-05-0.00351127j -0.000201551-0.00692435j 0.00308204+0.00056748j -0.00230319+0.00168924j -0.000227387+0.00129463j -0.000769823-0.00238574j -0.00559261+6.36365e-05j 0.00393202-0.00492075j -0.00192621-0.00544131j -0.00162522+0.00510461j -0.00214271+0.00440582j -0.00122284+0.00311748j -0.00461722-0.00130026j 0.00351709+0.000202613j -0.00240167-0.00604002j -0.00423596+0.00080404j -0.00433554+0.000143956j 0.00444308+0.000820871j 0.00637333-0.00574816j -0.00052359+0.000720762j 0.00329703+0.00306381j -0.000110367-0.00231967j -0.000829083+0.00129078j -0.00132549-0.00543135j 0.00185181+0.00277097j -0.00579142+0.00434137j -0.00321159-0.000473278j 0.00167165-0.000402999j -0.00334581+0.00522391j -0.00237263-0.00484077j 0.0110922+0.00226375j -0.00114973-0.000602305j -0.00115801+0.000481071j 0.000532842-0.00108132j 0.00235866-0.00435597j 0.00168061+0.00245005j -0.0025165-0.00259996j 7.54249e-05-0.0016172j -0.00444885-0.0018691j 0.00156681-0.000991363j -0.00398018+0.000750891j 0.00107838+0.00480107j 0.00543976+0.00475844j 0.00210681+0.00502412j -0.00334558-0.00503875j -0.00287897-0.00116974j 0.00151914-0.00159j -0.00258042-0.00183601j -0.00278693-0.000920809j -0.000337473+0.000593477j 0.000719763+0.00517403j 0.00251545+0.00173779j -0.0011694-0.00158533j 0.000931237+0.00187804j -0.00216258-0.000573618j -0.00177573-0.00358652j -0.00370057-0.00069492j -0.000608876+0.000468221j 0.00131008+0.00470964j 0.00744754+0.00389489j 0.0019022-0.000531681j -0.00162824+0.000721729j -0.000648903-0.00309814j -0.00542146-0.000621317j -0.00790092+0.00026886j -0.00434774-0.000240742j -0.00180003-0.00415301j 0.00117505+0.00699694j -0.00110663+0.00104943j -0.000197332+0.00259131j 0.00361465-0.00132244j -0.00272087+0.00246438j 0.00272136-0.00139682j -0.000962044+0.00466261j 0.00309887+0.0037443j -0.00302741+0.00260975j -0.000625266-0.00269882j 0.00472078-0.00100872j -0.00214107-0.000882022j -0.0109836+0.00058267j 0.00855592-0.00184926j 0.00221343-0.00158261j -0.00510577-0.00872031j -0.0028253+0.00207253j 0.00111113-0.0044022j 0.00073753+0.00114114j -0.00558395+0.00032674j -0.00285194+0.00297658j -0.00232707+0.00480603j -0.000554761+0.00112845j -0.00220234+0.00424708j -0.00477104+0.00737792j 0.0127721+0.00454569j -0.00205242+0.000182347j -0.00385064+0.00284449j 0.0015487-0.00037843j -0.00271429+0.0026973j -0.00113522-0.000320549j -0.00133375-0.000179917j -0.00926717+0.000480044j -0.00474273+0.00160017j -0.00389009-0.00628969j -0.0130636+0.00139013j -0.000434955+0.00211115j 0.00812927-0.00911844j 0.00304105-0.000182532j 0.00544323-0.00510696j 0.00171953+0.00633901j -0.0140796+0.00281936j -0.00116041+0.00572674j 0.00706919+0.00291311j -0.00195447+0.00528692j -0.00497943-0.00667926j 0.00356901+0.0050478j -0.0069257-0.00640692j 0.012039-0.00684038j -0.010824+0.0113039j -0.0098554+0.00940856j 0.013698+0.00311196j -0.00862928-0.00107073j 0.014056-0.00464712j -0.00563282+0.00467066j 0.00410739-5.59226e-05j -0.00281557-0.00911301j -0.00451922-0.00644563j 0.00367915+0.00088104j -0.00462382-0.00119294j 0.00195699-0.00363047j 0.00846071-0.000886424j 0.00516077-0.00464629j -0.00448884-0.00215347j 0.00693179+0.00443148j 0.000511706-0.0144057j -0.000507666-0.00650233j 0.0106676+0.00840791j -0.00280628+0.00194563j 0.00741372+0.011423j 0.000842322-0.0181119j 0.0166267-0.0152735j 0.00855214-0.0118083j 0.0310291+0.012865j 0.0116115+0.00325006j -0.00857991-0.00460052j -0.00791211+0.016081j -0.00334453+0.00142156j 0.0110197+0.012159j 0.00401094+0.00871426j -0.0150522+0.00571241j -0.00721746+0.00392603j 0.00139254+0.0136965j 0.0016388-0.00531861j 0.00455561+0.0142393j 0.00987075+0.0309566j 0.0176127+0.0127846j 0.0102307+0.0249114j -0.00399163+0.019182j -0.0247731+0.012275j -0.0212118+0.00910189j -0.00813115-0.00505266j 0.00212057-0.0308224j 0.0094918-0.0135221j -0.0194676-0.00228902j 0.00739498+0.00506524j -0.0283234-0.00396377j 0.0121512-0.00042895j 0.0164802+0.00913318j 0.045274+0.0547252j 0.0553307-0.0498479j 
0.00396128-0.0093404j 0.0112404+0.0034182j 0.00669442+0.00424256j -0.00169556+0.00468979j -0.00526795+0.000906505j 0.000337985-0.00385322j 0.00645261+0.00170988j 0.00617019+0.000132561j 0.00356174-0.00131131j -0.00623624-0.00539441j -0.00431555+0.000560541j 0.00277392-0.00592642j -0.000914411+0.00413674j 0.00330368+0.0057942j 4.96376e-07+0.00662365j 0.00379832+0.000931705j -0.00277433-0.00246871j 0.00644551-0.00393099j 0.00516438-0.00443184j -0.00745458+0.00611678j 0.00111686-0.00286083j -0.000718289-0.00410485j 0.00858639+0.00193474j -0.00516622+0.00472136j -0.00170988+0.00396413j -0.00325043-0.00511102j -0.00114871+0.00621181j 0.00271247-0.00222843j 0.00389735+0.00297037j 0.00234771-0.00114813j -0.00127934-0.00111464j 0.00230932-0.00351667j 0.00321058-0.00167309j 0.000361658-0.00629443j -0.00123434-0.00238643j 0.00419346-0.00902544j -0.00350321+0.00204894j -0.0054478+0.00236865j -0.00303051+0.000511505j -0.000426968+0.00586316j -0.00259238+0.00577044j -0.000495066-0.00487518j 0.00403812-0.0017221j 0.00460041+0.00362503j 0.00465671-0.00359613j -0.00687026-0.000765824j -0.00959353+0.00164504j 0.00530534-0.00246839j -0.000720068+6.05017e-05j -0.0001886+9.43988e-05j -0.000706944-0.0051806j -0.00657406+0.00699592j -0.00094878-0.000570428j 0.00163284+0.00218438j -0.00678805-0.000436485j -0.00189867-0.00221277j 0.00138015-0.00294683j 0.00292029+0.000218999j 0.000175878-0.00359989j -0.000590467-0.00377073j 0.00214032+0.00181534j -0.000194564+0.00146734j -0.00165814+0.000697141j -0.00375247+0.000371288j -0.0029324+0.00453689j 0.00602992+0.000358565j 0.00914143+0.00118849j 0.00616654-0.00205604j 0.00501987+0.00128177j -0.00293834+0.00225217j -0.00114629+0.000245353j 0.00366061-0.004473j 0.00320718-0.00023681j -0.00314623+0.00279445j -0.0033664-0.00179654j 0.00469534-0.00504782j -0.000525953-0.00164226j 0.0037953-0.00443778j 0.0017998+0.00174057j -0.00148498+0.00200764j 0.000948626+0.00915088j -0.00433136-0.00305479j -0.00189256-0.00119756j -0.000119441-0.00409428j 0.00266533-0.00585519j 0.00314042-0.00881663j -0.000770198+7.75297e-05j 0.00558849+0.000645557j -0.00231287-0.00404922j 0.0010941-0.00376187j -0.00622104-0.00331681j -0.000822905+0.00615976j -0.00134531-0.00376576j 0.000114933+0.000662736j -0.00381422-0.000895645j -0.00243491+0.00476239j -0.00642412-0.00487141j -0.00120115-0.00258366j 0.00238757+0.00210271j 0.00232937-0.00418559j 0.0034844-0.00830943j 0.00193172+0.00557875j 0.000672179+0.00255843j 0.00504707-0.000504324j -0.00234535-0.00103654j -0.00076463-0.00369903j -0.00256484+0.00166343j -0.00281886-0.00749424j -0.00599122-0.00342728j -0.00289824-0.00395212j 0.00277384-2.58752e-05j -0.00372838-0.00143453j -0.00818341-0.0125266j -0.00576387+0.013551j -0.001303-0.00319974j 0.00113173+0.00344921j -0.000761454+0.00130833j -0.00951424-0.0093991j -0.000750789-0.00335987j 0.000618995+0.000869006j -0.00171351-0.00220899j 0.00519232+0.00132197j -0.00466194-0.00378449j -0.00058249-0.00498839j -0.00244301+0.00349766j -0.00303387-0.000315386j -0.00152083-0.000405123j 0.0058131+0.00986962j -0.00337397+0.00229297j -0.00149933-0.00441547j -0.00685319+0.00673708j -0.00517541+0.000694582j -0.00391864-0.00452553j 0.00226032-0.000977348j 0.00487729-0.000937379j 0.00225065-0.000195268j 0.000118918+0.00893593j -0.00928808+0.00292104j 0.00434782+0.000317166j -0.00010941+0.0098595j -0.00682973-0.00948416j 0.00561766-0.00347236j -0.0254209+0.00511283j -0.00830444-0.00193509j 0.0106678+0.00325225j -0.00743158+0.00763567j -0.00730453+0.00450658j 0.00221787-0.00157463j -0.000754255-0.00845504j 0.00256871+0.00605095j -0.00104495+0.00100749j 0.0100494+0.00462276j -0.00798997-0.00139211j 0.0130326+0.000992676j 0.00436632+0.0048693j -0.00266315+0.00754244j 0.00558836-0.00123374j -0.0178331+0.0187696j 0.0130813-0.00649965j 0.0189379+0.00904944j 0.0176995+0.00952066j -0.0148963+0.0142251j 0.00685409+0.0157778j 0.00914406-0.0138252j -0.0115127-0.00922431j -0.00817534-0.0149704j -0.00749695+0.00554231j 0.00196182+0.00400493j 0.00452311-0.0106056j -0.0175843-0.00293244j -0.0147983+0.00312199j -0.00198216-0.0164124j 0.0011724-0.013505j -0.0186514-0.0135759j 0.0129247+0.0364975j -0.00678116+0.000565953j -0.020172+0.0120367j 0.00240499-0.0272784j -0.00133041-0.011173j 0.00750053-0.0179662j 0.0300882-0.00533782j 0.0189939+0.0152939j 0.008983-0.0183118j 0.0224478-4.83753e-05j -0.00339382+0.00302949j -0.0221185-0.0111718j 0.0103187+0.000769423j 0.0568963-0.0482087j -0.0470993-0.0563606j 
0.00610394-0.0105114j 0.0101442+0.0037815j 0.00257761-0.000443779j -0.00515295+0.00257955j 8.96152e-05+0.0017831j -0.000540454-0.00190439j 0.00684231+0.000356216j 0.00725402+0.00119982j -0.0020033+0.00296421j -0.00652596-0.00507047j -0.00128317+0.00201156j 0.00548717-0.00691115j -0.00311216+0.00698349j 0.00456068+0.007825j 0.00075171+0.00654967j 0.00365655-0.00244499j -0.0048576-0.00141638j 0.00631896-0.00175816j 0.00313438+0.00040422j -0.00906182+0.00453798j -0.00227648+0.000956591j -0.00127433-0.00379228j 0.00732823+0.00604474j -0.00391423+0.0022177j -0.00435145+0.00664194j -0.00557695-0.00467974j 0.00257851+0.00737314j 0.00175021+0.00147332j 0.00318112+0.00325539j 0.00151745-0.000727626j 0.000505571-0.00496165j 0.0017627-0.00510804j 0.000552689+0.00757384j 0.00391677+0.00199433j -0.00473295+0.00355411j 0.00525019-0.00496759j -0.000826067+0.00592736j -0.00193776+0.00133119j -0.00219722-0.00709954j -0.00164791+0.00643233j -0.00430178+0.00261584j -0.00453519-0.00653337j 0.00184637+0.00342779j 0.00661126+0.00305785j 0.00317405-0.000906301j -0.0108097-0.000643919j -0.00407923+0.00110484j 0.0047583-0.000420909j -0.0036805-0.00334071j -0.000484376-0.00708518j -0.00285797+0.00530714j -0.00509882-0.00408273j 0.00333485-0.000494656j 0.00182201-0.00403885j -0.00394558+0.00282751j -0.000911247-0.00378126j 0.0043724+0.000775093j 0.00203364+0.00221996j 0.00245534-0.00472836j 0.000439145-0.003985j -0.00112526+0.0023859j -0.00422258+0.00136955j -0.00189955+0.00330972j -0.00380077-0.00497983j -0.000208748+0.00293487j 0.00841905+0.00305984j 0.00543159-0.00406361j 0.000819079-0.00690463j 0.00198176-0.000910549j 0.000587694+0.000426047j 0.00184497+0.00343978j 0.00436642-0.0134451j 0.00485198-0.00324667j -0.00139727+0.00471765j -0.00331909+0.00170698j 0.00626869-0.00447637j -0.000121623-0.00110504j 0.00041006-0.00681456j -0.00126768+8.51225e-05j 0.00248676+0.00807157j 0.00172561+0.00417552j -0.00515566-0.000558787j 0.00688499+0.00199205j -0.00212455+0.00113573j 0.00322039-0.00409477j -0.0049355-0.0123257j 0.00604214-0.000261642j 0.00087922-0.00534401j 0.00250088+0.00369187j 0.00529793+0.001052j -0.00474418-0.00253585j 0.0028859+0.00596752j -0.00676857+0.00354259j -0.00729456+0.000428242j 0.00158863-0.00198157j 0.00101645+0.00780552j -0.0068734-0.00326939j -0.00384761+0.000483293j 0.0052347+0.00014588j -0.00358318-0.00108855j 0.00581701-0.00993081j 0.000853632+0.00541092j 0.00046308+0.00487097j -0.00352955-0.0141134j -0.00322054-0.00144144j 0.00161443+0.00584439j -0.00403611+0.00524627j 0.000263279-0.00461563j 0.00146059-0.000668489j 0.00329066+0.00711179j -0.00189396-0.00246886j 0.00771936-0.00383592j -0.00489981+0.000940204j -0.00582706+0.00746732j 0.00238674+0.00144765j 0.00520247-0.0023329j -0.00125652+0.0015331j -0.0046636+0.00728308j -0.00823255+0.00624564j 0.0081487+0.00101164j 0.00744288+0.00205571j 0.0137333-0.00211856j -0.00466404+0.000162268j 0.0151806-0.00271185j -0.00185551+0.00632454j -0.00202632+0.00418627j -0.0103773+0.00322554j 0.00309457-0.00464813j -0.0152146-0.00222772j 0.00568994+0.000313118j 0.00472565-0.00363128j -0.00611908-0.00451993j 0.00439705+0.00395964j -0.00179009-0.00349624j -0.00248077-0.00112306j -0.000394609+0.00213706j 0.00348959-0.00155969j -0.00506572-0.00187639j -0.00106391-0.0140585j -0.00033253-0.00659193j 0.00823178+0.000230348j -0.00137013-0.00280169j -0.00326065+0.00595898j 0.00671644+0.00788974j 0.0174111+0.00938694j 0.00253345+0.00608568j 0.00898868-0.00904196j -0.000221617+0.00223043j -0.00599534-0.000429833j 0.000169835+0.000717825j 0.00235807+2.51122e-05j 0.00820875+0.0150841j -0.00258029-0.00592633j 0.00243616+0.00358243j 0.00175502-0.00264586j -0.00181395-0.00624317j -0.0087404+0.00975215j 0.014826-0.00606477j 0.00112509-0.00817595j 0.0182211-0.0129959j 0.0247533-0.0113939j 0.0183148+0.0106409j 0.0169817-0.0191211j -0.0130323-0.0362073j -0.00357713+0.00596324j -0.014757+0.00102844j -0.00956847-0.0143544j -0.00188535+0.00167584j 0.000278824-0.000281561j 0.0134274-0.0230155j -0.00943606-0.0291769j 0.00431897+0.00603568j 0.00191994-0.00954352j -0.00718441-0.0082533j -0.00187229-0.00292009j -0.00130565+0.0102395j 0.0121714-0.0113868j 0.0076252-0.00492107j -0.0149485-0.001746j 0.011948-0.00992742j -0.0224357+0.00724587j -0.0266304+0.0112939j 0.0426136+0.0115684j -0.0671912-0.0350737j 0.0215389+0.0027937j 0.00488709-0.0120103j 0.0284395-0.0745406j 0.00833202+0.0206463j -0.00106193+0.0124492j 
-0.0113386-0.0058844j 0.00453476-0.00799043j -0.00495393-0.0014422j 0.00219698-0.000108339j 0.0118041-0.000362892j -0.000302319+0.00517318j -0.0113907+0.0060411j 0.00805684+0.00349308j -0.00313993-0.00801092j 0.0143623+0.00724583j 0.00729537-0.0087251j 0.00204597+0.00256029j 0.00247694-0.000423366j -0.00614472-0.000716987j -0.00441552-0.00293822j 0.00246117+0.00932054j -0.00216706+0.000539097j -0.0102445-0.00385889j -0.00301511+0.00459954j -0.00347535-0.00915762j -0.00211205+0.00715522j -0.00679703+0.00606434j -0.00710015+0.00315339j -0.000709304-0.00194379j -0.00096843-0.00199072j -0.00267734+0.00385832j -0.00552088-0.00292623j 0.0033052-0.00756488j -0.0086172-0.00473345j 0.00886936-0.00143649j 0.00526813-0.00697577j 0.000818459-0.00472785j -0.0108656+0.00208442j -0.00621185+0.00250224j -0.00793777-0.0071709j -0.00212705+0.0155168j -0.00102956-0.0055911j 0.00840713-0.00011847j 0.00708886+0.0109814j -0.000772472-0.00150443j 0.00355348+0.00234064j -0.00014946+0.000966079j -0.00294591-0.00681802j 0.000736384-0.00274745j -0.0054371+0.00805336j 0.0036424-0.00228617j 0.00516782-0.00243115j -0.00245938+0.00285196j 0.0089008-0.0042543j 0.0110964-0.00403442j 0.0034995+0.0020602j 0.00106844+0.000284894j -0.0013128+0.00295031j 0.00881394-0.0063211j 0.00109811+0.00416744j 0.00542052+0.0023957j -0.00894201-0.000765268j -0.00214976+0.00154629j 0.00097307+0.00407167j 0.00431337+0.00292278j -0.00169099-0.00698647j -0.00242337+0.00067338j 0.00141684-0.00484536j 0.00074946+0.000475219j 0.00275214-0.00807518j 0.00440242+0.00188853j -0.00332022-0.00233462j 0.00125311+0.00419541j -0.00229251-0.000414127j 0.00386296-0.00302081j -0.00595005+0.000887034j -0.00386113+0.00267231j -0.00741059+0.00369791j 0.00294932-0.000610108j 0.00153819-0.000324343j 0.000622998+0.0084069j 0.00043851-0.00080977j 0.00620188+0.00161356j -0.00687711-0.00100098j -0.00978282-0.0025564j -0.00395715+0.00118605j 0.00639149-0.000231043j 0.00189127+0.00493221j 0.00105582+0.00527067j -0.0023029+0.00122633j 0.00292538+0.000804501j 0.00383585+0.00169051j 0.00135843+0.00171282j -0.0113097+0.00450064j -0.00514533+0.00318062j 0.00141356+0.00144384j 0.000175631-0.000212883j -0.00493747-0.0029861j -0.00194182-0.00583647j 0.00360142+0.000353993j -0.00360986+0.00534129j 0.00769524-0.00862817j -0.00443867+0.00157946j 0.000148808+0.00591623j 0.00458956+0.00180301j 0.00261575+0.00522452j -0.00595578-0.00304028j -0.00191217-0.000600994j 0.0170128-0.000441302j -0.000229201-0.00480348j 0.00460626+0.00231553j -0.000136687-0.00561264j 0.0103636+0.00840793j -0.00111495+0.00195283j -0.00250829-0.000753247j -0.00109357-0.00489738j -0.00651892+0.00707787j -0.00335375+0.00227346j 0.0044354-0.000218111j 0.00356304+0.00309444j -0.00861399-0.00393006j 0.00228718+0.00398413j 0.000920967+0.0068444j -0.00501333+0.000904544j 0.00344087+0.00167597j 0.00131473+0.00072123j -0.00713951+0.00052698j 0.0100191-0.00104559j -0.0100957-8.94725e-05j -0.00108788-0.00454125j 0.00159399+0.0121524j 0.0010114-0.0018399j 0.00447155+0.00268832j 0.00818986-0.010747j 0.00440024-0.00398786j 0.000238804-0.00541994j 0.000321637-0.00016633j 0.00496907+0.00288556j 0.010197+0.00501826j -0.00150691+0.00234135j -0.00514372-0.00363037j 0.00497108-0.000599843j 0.0030646-0.00698488j 0.00214982-0.0136099j 0.00318087+0.00196923j 0.00410432+0.00151432j -0.00662108+0.00114407j -0.000162893+1.12823e-05j -0.00631095+0.0135399j -0.00311343-0.00433106j -0.00497051-0.00570158j 0.0067985+0.00711232j -0.00426239-0.00481177j 0.012272-0.00692091j -0.00267596-0.00103808j 0.00570922-0.0027345j -0.0133888-0.00217589j 0.000716579-0.00609157j 0.00253562-0.00260278j -0.00168383+0.00131448j -0.0127651+0.00751273j -0.00447697-0.000782457j -0.00358454+0.0120768j 0.0228637-0.000637625j 0.0148642+0.0148202j 0.0169277+0.029704j -0.024187+0.022798j 0.00499739-0.0137046j 0.0211003+0.0112231j -0.00881402+0.000886927j -0.0107273+0.0162745j -0.000163045+0.00229858j 0.00243781+0.00986349j 0.00755264+0.0010799j 0.00318677+0.0162665j 0.0229544-0.0171335j 0.0065345+0.00285426j 0.0112277+0.014101j -0.00756152-0.00740923j 0.0113679+0.00827255j 0.00390735+0.00419986j -0.00476637+0.00546574j -0.0116311+0.00758619j -0.00797243-0.0011962j -0.00353596+0.016617j -0.0336817-0.00312221j -0.0138987-0.012863j -0.0121475+0.0135465j -0.0385441+0.019749j -0.0508646-0.0270891j -0.0243991+0.0516196j -0.0305725-0.0419344j 0.00787772-0.00351844j -0.00100447-0.0221161j 
0.00237292+0.00589588j -0.00326987-0.00209996j 0.00698164-0.0012648j 5.93539e-05+0.0015263j -0.0111255-0.00129125j 0.0007349-0.00477102j 0.0079065-0.0063012j -0.0104265-0.00307285j 0.00268167+0.00260196j -0.00310432-0.00584546j -0.00637409+0.00345295j 0.00161062+0.00289366j -0.00440355-0.00289527j -0.000420686+0.00134107j 0.00145618-0.00239468j -0.00479171-0.00278879j 0.00601871+0.000333865j 0.00427305+0.00415323j 0.00189971+0.00173369j 0.000814479+0.00673484j 0.000996406-0.00306287j 0.00147453+1.71193e-05j -0.00628109-0.000436853j 0.000839052-0.00041736j -0.00685152-0.00580876j 0.0104781-0.00253124j 0.00256261+0.002565j -0.00143141+0.00556408j 0.0045864+0.00725086j -0.00981484+0.00465985j -0.0012444+0.00615122j 0.000959784+0.00750099j 0.00526316-0.00865498j -0.00472929-0.00421288j 0.00976612+0.00470114j -0.00532913-0.00425959j 0.00394331-0.000184883j -0.0053028-0.000624287j -0.00342956-0.0115178j -0.0057481-0.00105239j -0.00134631-0.00871502j 0.00460074-0.00254826j -0.00378058+0.0052551j -0.000981565+0.000851452j -0.0019905-0.000813519j 0.0062878+0.000841217j 0.00333487+0.00405559j 0.000275831-0.00191018j 0.000580568+0.00236091j 0.000517589+0.00573485j -0.00663689-0.00521129j -0.00176376-0.00489302j -0.000680872+0.0015257j 0.00174955+0.00988531j -0.00172084-0.00383709j -0.00435404-0.00247537j 0.00533426+3.73737e-05j -0.00286103-0.00426303j -0.000360659-0.0028797j -0.00245486+0.00231348j 0.0115967+0.00540927j 0.00791891-0.0088086j -0.000295596+0.00370338j -0.00141803-0.00240881j 0.00470067+0.00299927j -0.00523035+0.00176792j -0.000385992-0.000519542j -0.00616313-0.00415944j -0.000717907+3.01088e-05j 0.00163628+0.00297607j 0.00381289-0.0016947j -0.00188701+4.86074e-05j -0.00106853-0.00420246j 0.00253012-0.00522174j -0.000113564-0.00147815j -0.00985041+0.00177647j 0.00470884+0.00106793j -0.0105356+0.0034849j 0.00700029-0.00213973j 0.0067815-0.00089575j -0.00194521+0.000346099j -0.00688052+0.00165012j -0.00730567-2.1952e-05j -0.00312568-0.00786728j 0.00244939-0.00340041j 0.00467656+0.00242341j -0.00793446+0.00171581j 0.000483621-0.00159722j 0.00125347-0.00854565j 0.000396224-0.00362454j -0.00535948+0.00363365j -0.00669626+0.00172348j -0.00404367+0.00120329j 0.00307056+0.00193701j -0.0027937+0.00507509j -0.0122038-0.00570507j -0.00537922+0.0108228j 0.00303234-0.00733065j -0.00578348+0.000112304j -0.00314958-0.0067608j -0.00391974-0.000900338j 0.00567066-0.000801918j -0.0025632+0.00185307j -0.00298325+0.00986492j 0.00896343+2.31528e-05j -0.0106715+0.0102805j -0.000117188+0.00342249j -0.0137367-0.00445723j -0.000202445-0.000959199j -0.0105324+0.0068848j -0.00110735-0.00144898j 0.00977032-0.0047855j -0.00106688-0.00441329j -0.000250998+0.0136492j -0.00503496-0.00406967j 0.00211354-0.00366146j 0.00603854-0.00143284j -0.0110379-0.00939688j 0.00545145-0.00400523j -0.00374807+0.00657414j -0.0003106-0.00517955j 0.00148699+0.000983832j 0.00528674+0.00511534j 0.0103448+0.00304109j 0.00680192+0.00289345j -0.0129905-0.00340574j -0.0104644-0.00581273j -0.00684274-0.00677842j -0.00588954+0.000705199j -0.0190073+0.00352278j -0.00921965-0.00176381j -0.0056787-0.00166069j -0.00157819+0.0107408j -0.00807685+0.0018228j -0.00229144+0.000865173j -0.00757062-0.00409978j 0.0150593-0.00242053j -0.00340744+0.0143048j -0.00077447-0.00632872j -0.012211-0.00389353j 0.0010799+0.00864034j -0.00316076+1.39749e-05j -0.029073-0.000463268j -0.000468563-0.000543326j 0.0152282+0.00916466j -0.00831527+0.0066952j -0.0130649-0.00570133j 0.0084323+0.00182424j -0.00543891+0.0114314j 0.000351426+0.00087399j 0.00591803+0.021104j 0.000763039+0.0104883j -0.000399789+0.0107851j 0.0107306+0.0132655j 0.0126569-0.00784744j -0.00544242+0.0178938j 0.01881+0.00663306j -0.00215918-0.0182045j 0.0105883+0.0124741j 0.000532636-0.00549936j -0.0146979+0.00395669j 0.00354543-0.00683476j 0.000377066+0.00450549j 0.00226838-0.00462456j -0.00499908-0.00268478j -0.00917419+0.00795912j 0.0114055-0.00480423j 0.000549917+0.010422j -0.00741845+0.00307467j 0.0214861-0.022795j 0.0100945+0.00403984j 0.00299556-0.0018071j -0.0108285-0.00199863j -0.0159304-0.00616867j -0.00967403+0.00393378j 0.00219002+0.0102436j -0.0010572-0.0139279j -0.00668577-0.00425625j -0.0376213-0.0131152j 0.0287029-0.0255801j -0.0155973-0.0292642j -0.0577025+0.00760498j 0.00135151+0.0426443j -0.00557633+0.0219497j 0.0141488+0.0112989j 0.0102129+0.0121727j -0.0151142-0.0202913j 0.00805854+0.0141378j -0.00151479+0.0251143j 
