0.0142328-0.00238756j -0.000727341-0.0166068j -0.00889434+0.0123102j 0.0090041+0.013969j -0.00290039-0.00383507j 0.00982835-0.00324004j -0.0126937+0.0128355j -0.0140048+0.0152467j 0.00680586+0.0118147j 0.013918+0.00390348j -0.0211026+0.00939635j 0.000620796+0.0103551j 0.00387712-0.00533189j -0.01466-0.0120051j -0.00445285+0.00979488j 0.00899147+0.00295364j -0.00569405+0.0109358j 0.00812729-0.00753863j 0.0123463+0.00176296j 0.00796797-0.0147948j -0.00038245+0.0140416j -0.0163223+0.0093259j -0.00875695-0.00407246j 0.00381446-0.00327671j -0.00676013-0.0235794j -0.00503612+0.00289858j -0.0106592-0.00473505j -0.00108463-0.00477883j 0.00965974+0.001078j 0.00777021-0.0169979j 0.0134927+0.00263179j 0.00924737+0.0135532j 0.00369238-0.00707222j -0.00531173-0.00419728j 0.00511596+0.0117227j -0.0117963+0.00254155j 0.0094997+0.00231071j 0.00195848-0.00779423j -0.00855529-0.00584099j 0.00797859-0.00923572j -0.0014981+0.000846003j 0.00322298+0.00557893j -0.00582006-0.0128472j -0.00806839+0.00502698j 0.0073596-0.00304126j 0.000557275+0.0017544j -0.0024912+0.000722233j 0.0012736-0.00622468j -0.0113374+0.00419951j -0.00478769-0.000743414j 0.00741019-0.00931638j 0.00579533-0.0129034j -0.00328384+0.00685635j 0.00357706+0.0143124j -0.00759211+0.00843628j 0.00157597+0.00827654j -0.00385441-0.0104531j -0.0111473-0.00656871j 0.0112605+0.00787123j 0.00368208+6.89346e-05j -9.70407e-05-0.0137931j -0.00159001-0.00425134j 8.85785e-06+0.00357189j 0.0087783+0.002371j -0.00803286-0.00948535j 0.0090081-0.00936332j 0.00618266+0.00648925j 0.000893726-0.00282324j 0.00734132+0.00891498j 0.00120638-0.00652544j 0.00654309-0.00171655j 9.75696e-05+0.0109144j -0.00794861+0.00239986j 0.0132433-0.00298001j 0.0105823+0.00450426j 0.00952247+0.00641586j 0.00129908+0.0122456j -0.000843693-0.00625757j 0.00573024+0.00860839j -0.00264231+0.0138337j -0.00512391+0.00584078j -0.000223615-0.000379339j 0.00603841-0.00194076j -0.00316162-0.00183257j 0.00807931+0.0106103j 0.00890267-0.000375554j 0.000451308+0.00405915j 0.00288349-0.00556788j 0.00275827-0.00567889j -0.00439763+0.00897686j 0.00485934+0.000176868j -0.00561962-0.00586743j 0.00151825-0.00104093j 0.0173492+0.00552056j -0.000240792-0.00704572j -0.00038333-0.00370314j 0.00264216+0.00536987j 0.0103279+0.0121525j -0.00313598-0.00572895j 0.00254601-0.00518636j -0.00616366+0.00177625j -0.000367463-0.000899471j 0.0113024+0.00409817j -0.00750809+0.000813317j 0.000858976-0.00784163j 0.00210078-0.00415748j 0.00252973+0.0037383j 0.00642052-0.0120332j 0.00689576-0.0057485j 0.00375582+0.00210087j -0.000844934+0.00818876j 0.0096968-0.00675816j -0.00730617-0.00804153j 0.00548715+0.00399323j 0.00229461-0.00465814j -0.00270515+0.00411587j 0.000621636+0.00368091j -0.0122616-0.00447659j -0.00745081+0.00497183j -0.00743035-0.0139443j -0.0053521-0.0100173j 0.000845711+0.0134137j 0.00778384-0.00485297j 0.00699323-0.00264815j -0.00763831-0.000243674j 0.00140031-0.00921579j -0.00372809+0.00503753j 0.00360763-0.000459429j 0.000703445-0.00686364j 0.00929598-0.00628128j -0.000442167+0.0010508j -0.00382162-0.0149432j 0.0104311-0.00152454j 0.00502882-0.00350724j 0.0204724+0.0038649j 0.0183682+0.0122466j -0.00445003-0.00681967j -0.0117932+0.00427281j -0.00775279+0.00957976j -0.00739362+0.00344433j 0.00377984-0.0140987j 0.0209164-0.00447043j 0.00669886-0.00143891j -0.0118029-0.00781411j 0.00428251+0.0196506j -0.00708116-0.000282797j 0.0139706+0.00483331j -0.023852+0.000977508j -0.0055277-0.0105565j 0.000195688-0.00471066j 0.00391249-0.0108704j -0.0118484-0.0034527j -0.00302575+6.58468e-05j 0.00032999-0.016159j -0.00482561+0.00701062j -0.00305917-0.00668087j -0.00176179-0.0128292j 0.0147141-0.00697052j 0.0180133-0.0186341j -0.00582715+0.000230623j 0.0269158-0.00417034j -0.0168464+0.0216339j 0.0124534+0.0101698j -0.00307366+0.000404347j 0.00873616+0.00881068j 0.0164291+0.00827259j -0.0106664+0.0134102j 0.0132123+0.00257025j 0.00528983+0.019689j 0.0026617+0.00560045j -0.00254855-0.0053681j -0.0211268+0.0337665j -0.0169625+0.0250731j 0.0104563+0.0237452j 0.031675-0.0117596j 0.013484+0.0376231j 0.00624902-0.00490324j 0.00978877-0.020814j 0.00735314+0.00857634j -0.00306963-0.0111549j -0.0116598-0.0319139j -0.00255098-0.000452476j -0.0362249+0.0341243j -0.0184461-0.0136629j -0.00728723+0.00961453j 0.0115986+0.0267653j 0.00420596+0.0163589j -0.0638704+0.0103033j -0.0649609-0.0273344j -0.0285286+0.0189611j -0.000809888+0.00761411j 0.00602726+0.0455423j -0.00486943-0.0174499j 0.00361116-0.0413799j -0.0510866+0.0798734j -0.0850776-0.0551072j 
-0.00302535+0.01791j 0.0178106-0.00478968j -0.0145549-0.0136726j -0.00822512+0.0190031j -0.0105953+0.015699j 0.00258793+0.00128284j -0.0171599+0.00836569j 0.00927928+0.0130947j 0.00432275-0.000296849j 0.0130067+0.00215781j 0.013069+0.00319035j 0.0132879-0.00133105j 0.0058511-0.0116505j -0.00580513+0.00991374j 0.00787829+0.0179631j 0.0076435+5.84332e-05j 0.00124671-0.00390862j -0.012734-0.0167383j -0.00862312-0.00600501j -0.00275382-0.00366964j 0.0201824-0.00212178j 0.00325695-0.000284622j -0.000779235-0.00119407j -0.00624137+0.000587551j -0.0047499+0.00925332j -0.00266175+0.0136098j -0.00336642-0.00935342j -0.0101384+0.00630214j 0.00485572-0.0111235j -0.0145776-0.00134143j 0.0164208-0.0129682j -0.00451477+0.00118591j -0.0166291-0.00378517j -0.0037759+0.000506867j -0.00434303+0.011399j 0.0161174+0.0149931j 0.0112604-0.00323572j -0.0119395-0.00832433j -0.00260426+0.00517496j -0.0080677+0.00699059j -0.00448107-0.00375647j -0.00179801+0.0164238j -0.00988426-0.00123709j -0.00432375+0.0105132j -0.000328775+0.00184716j -0.00598019+0.00149594j -0.0106484+0.00437493j -0.0018383+0.00882402j 0.00137667-0.00558717j -0.00880328+0.000830477j 0.00149908+0.00573528j 0.0069923+0.00504333j -0.000795548-0.00224771j -0.00402427-0.00342148j 0.00456157-0.00580128j -0.00256372-0.00506998j -0.0119926+0.00339458j -0.00469167+0.00627711j 0.00995863-0.00306689j -0.0037724+0.00328212j 0.00533886-0.00334762j -0.00300974-0.0031224j -0.00171075-0.00540034j 0.00247166+0.012419j -0.000140338+0.000380831j 0.00418792+0.00408494j -0.00104195+0.00666352j -0.0101565+0.00716014j 0.000859962-0.0023878j 0.0123499+0.00112705j 0.0108146+0.003333j -0.00356741-0.00938939j 0.000589821-0.00612352j -0.000950194+0.0021962j -0.00364206+0.00618853j 0.00924442-0.00699691j -0.0081939+0.00453309j 0.00868923-0.00459453j -0.00413546-0.00627935j 0.00630807-0.0118659j -0.00913938+0.00693235j 0.00146863-0.00178451j -0.00141294+0.00471197j 0.0106825+0.00300479j -0.00779794+0.00536095j -0.00705+0.00537607j 0.00475328-0.00240456j -0.00132457+0.00400118j 0.00667048+0.0150292j 0.00617649+0.00479877j -0.00499588-0.00487001j -0.00256919+0.00590057j -0.005873+0.00286726j 0.0107536+0.00231293j -0.00827852+0.00803756j 0.00485462+0.00225505j 0.00330774-0.0136035j -0.00334022+0.00874365j -0.00127961+0.00314677j 0.00498279+0.00795122j 0.00189749+0.0001837j 6.3914e-05-0.00772085j 0.00952679+0.0041113j -0.00814822+0.00389941j -0.000970898-0.0100407j -0.00528436+0.010555j 0.000342517-0.00793602j 0.0104182+0.011284j -0.000933965+0.00862735j 0.00220442-0.00657716j -0.000848057-0.00719j 0.00192156+0.00723065j 0.00628249+0.00120034j -0.00504783+0.00272344j 0.00495532-0.001601j -0.0147184+0.00176943j -0.00554088-0.0140259j -0.00295131+0.0160216j -0.00436837+0.00114508j 0.0150168+0.00560481j 0.0102769+0.0072087j 0.00166664-0.0117815j -0.00295999-0.00602988j -0.00190354-0.00486702j 0.00714337+0.000854441j 0.0145483-0.0109868j -0.000352665+0.00659928j -0.00784547+0.00424518j 0.00775423+0.00296305j 0.0128712-0.00745547j -0.00932046+0.00188813j 0.00271681-0.00781863j 0.00628289+0.00791306j -0.00514447+0.00762365j 0.00733106+0.0105107j -0.00812784+0.0066012j 0.0116072-0.00565004j 0.00501594+0.00548907j 0.00853251+0.00332592j -0.0124919+0.00528757j 0.0138583-0.018181j 0.00760021-0.00199621j -0.000102764+0.0204827j 0.00407082-0.00568079j -0.0115192+0.00683073j -0.00848525-0.0124466j -0.0151028-0.0077294j 0.0125434-0.00547509j 0.00220067-0.00844539j -0.00889627+0.00311391j -0.0171555-0.00843151j 0.00228458-0.00576651j 0.0047046-0.0136639j 0.00518281+0.0115876j -0.000484286-0.0144135j -0.00574608+0.0137648j 0.00546695-0.00385973j 0.00610959+0.00813195j 0.00174484+0.0119487j 0.00913269+0.00197754j 0.00933123-0.0310456j -0.0060621-0.00256577j -0.00306457+0.000923962j -0.00877306-0.0136071j 0.0172687-0.00999493j -0.0143866-0.00575734j 0.0271645+0.0140657j -0.0156996-0.0232156j 0.0198196+0.0131958j 0.0131716-0.0181768j -0.00586399-0.0261474j -0.0020587+0.0201908j 0.0169812-0.0049389j 0.0155897-0.0272259j -0.0117756-0.0343167j 0.0262197-0.00468636j -0.0112534-0.0135793j -0.00964933-0.0141173j 0.0206452-0.031275j 0.0132663-0.00623693j -0.0243443+0.0155929j 0.0145666-0.0164018j 0.0218126+0.0120456j -0.0146411+0.00278904j 0.0386344+0.001795j 0.0382315+0.0142596j 0.0289245-0.0104965j 0.0217439+0.0347414j -0.0458738+0.047192j 0.0568158+0.0230666j 0.00616555-0.0269226j 0.0223675-0.00645259j 0.00657899+0.034068j -0.00183119-0.0349791j -0.080986-0.0560562j 0.052187-0.0761346j 
-0.00452741+0.0244938j 0.022418-0.00193251j -0.0206512-0.0147799j 0.000296141+0.027213j -0.0118687+0.0234209j 0.0170016+0.00368842j -0.0192331+0.0272054j 0.0239187+0.0220451j -0.000368543+0.000654647j 0.0381917-0.00448014j -0.0058721+0.0126314j 0.0249477+0.00254797j -0.000621532-0.0140843j -0.0165575+0.0111157j 0.0132792+0.0197888j 0.0148519+0.0143849j 0.0096347+0.000747894j 0.00962961-0.0227142j 0.0137989-0.000235682j 0.00378529-0.016867j 0.015507+0.00865529j 0.00461675+0.0110854j -0.0224531+0.00792256j 0.00353276+0.00625659j 0.00132302+0.00874364j 0.00206048+0.0174221j -0.0173102-0.0133822j -0.0182481+0.0112719j 0.00135051-0.0100079j -0.000394332-0.00401963j 0.0215896-0.00277108j -0.00504956+0.011552j 0.00138908-0.00450369j 0.00242815-0.0133332j -0.0151132+0.00670223j 0.0162466+0.008589j 0.0136802+0.00252788j 0.00759071-0.00897672j 0.00607092-0.00454877j -0.00428161-0.00204169j -0.00633374+0.000671026j 0.00960478+0.0219484j -0.00287507-0.00550464j -0.00105233+0.0156363j 0.00383991+0.00268759j -0.0019601-0.000601747j -0.00597082+0.00613629j 0.00576514+0.0115206j -0.00457289-0.0125673j -0.0125116+0.00548971j 0.00435934+0.00291772j 0.0039257+0.00850708j 0.0027159-0.00058517j 0.00894818-0.00517588j 0.00345396+0.00538329j -0.00156724-0.00188673j -0.0139569+0.00911424j -0.0041879-0.000634372j 0.0108142+0.0079099j -0.0106849-0.0133429j -0.00639347-0.00249017j 0.00339256-0.00742816j -0.00457139-0.00622352j 0.0162377-0.00044894j 0.00589265+0.0104586j 0.0144879-0.00395503j -0.00846133+0.000787623j -0.00402549+0.00114725j -0.00841833+0.0109719j 0.00401784+0.00942498j 0.00974607-0.0056285j -0.0130388-0.000525029j 0.00372744+0.00762301j -5.90633e-07+0.00504702j -0.00355419+0.00734219j -0.00334612+0.00529366j -0.00428484+0.00670698j -0.00230756+0.00229784j -0.00313706+0.00281043j 0.00524996-0.00371339j -0.0108961+0.00624287j 0.00218222+0.00254613j 0.00719348-0.00271195j -0.0006192-0.00146598j 0.00539866+0.00255817j 0.00587603+0.0106203j 0.00478956-0.0109607j 0.00268894+0.00386332j 0.00137888-0.00618259j -0.00417828+0.00363124j 0.00679059+0.00775307j -0.0113392-0.0104445j 0.00443768+0.00166904j -0.00673105-0.000256704j 0.00720756+0.00724015j -0.00208345-0.00296574j 0.00899478+0.00512336j 0.0106142+0.00713201j 0.0118983-0.0076751j -0.000412429+0.00347589j -0.00450368-0.0118456j 0.00054758-0.000286758j 0.00377833+0.00838196j -0.00245011+0.00623858j -0.0131663-0.0113736j 0.00154659+0.00172832j -0.0107819+0.0102259j -0.00462484+0.0063005j -0.00275251+0.000179909j -0.00477889+0.00262236j -0.00149433+0.0104693j 0.00849646-0.0051401j 0.00500038-0.005812j 0.00180754+0.00758089j -0.00460448-0.00335126j -0.00121167-0.0165042j -0.000825487-0.00222881j 0.00282321+0.00687959j 0.00698524-0.00322933j -0.00135524-0.00450945j -0.00548674-0.00100464j 0.00424955-0.0023809j -0.011214+0.00784892j 0.00199588+0.00586695j -0.00203669-0.00547215j 0.00687677-0.0123308j -0.000355671+0.000332732j 0.0021175+0.0073743j -0.000250819+0.00446794j 0.00531108+0.0229433j -0.00485198+0.00119098j 0.00150355+0.0120477j -0.0180438+0.00804267j -0.0121747-0.0155266j -0.0117239-0.000552059j -0.0182766-0.0177919j 0.00571764+0.00248026j 0.00267678-0.00205475j -0.00191328+0.0235687j 0.0173995+0.00183341j -0.0175907-0.00520902j -0.0173482+0.00249013j 0.00162298-0.00479611j 0.0097936-0.00715843j 0.00945236-0.00408084j 0.00252118+0.00144324j -0.0144705+0.0113968j 0.00312822+0.00290168j -0.0186594-0.00654501j -0.00133287-0.00600489j -0.000171248+0.0117926j -0.00699811+0.00436683j -0.0187527-0.00357839j -0.0239141+0.00457679j -0.00294839-0.0158547j -0.0165792-0.0212129j 0.000979098-0.00301075j -0.00668827+0.0025643j 0.00167188+0.00462004j 0.00555717-0.00464751j 0.0398413-0.0107363j -0.00182796-0.00779846j -0.00611082-0.000898833j -0.0225667+0.0339592j -0.0138548-0.00664674j 0.0118623-0.0336784j -0.00969221-0.0273663j -0.0167229-0.0136823j 0.0164012-0.0112658j -0.00462165-0.0126894j -0.0271687-0.0132615j 0.0136625-0.00614848j 0.0253302-0.0195744j 0.00649407-0.0241433j -0.0383063+0.0115362j 0.0152901-0.0152665j 0.0152133+0.0164152j 0.0169507+0.0177245j 0.00744828+0.00668779j -0.010705+0.00525624j 0.0445746+0.00746643j -0.000866743-0.0296177j -0.00433906+0.0297539j 0.0235655+0.00425957j 0.0137352-0.000392615j -0.00160064-0.0360822j 0.00490246-0.0168274j 0.0110334-0.00721218j -0.00991905-0.00901732j -0.00223904+0.008115j -0.0446299+0.0693456j 0.0240612+0.0883167j 0.00288187+0.0417339j 0.110102+0.0103038j 0.0168852-0.00676334j -0.0233093-0.0165713j 
-0.0252614+0.00914591j 0.00531206+0.0191392j -0.0108828-0.00676415j -0.000425012+0.00406867j -0.0056762+0.0400232j 0.0161126+0.00562082j 0.00702536+0.0172074j 0.033871-0.00931929j -0.0147789+0.00538209j 0.00813026-0.00203468j -0.00336815+0.0123538j 0.00453621-0.00838752j 0.00418064+0.0112258j 0.0162199+0.0240154j 0.00646525+0.000160572j 0.00937671+0.0122374j 0.0169584-0.0122137j -0.00470943+0.003205j -0.0045759+0.00602205j -0.0043814-0.00175879j 0.0102313-0.00196691j 0.0150454-0.00747089j 0.00737255+0.0167358j 0.00874148+0.00689854j 0.0144593+0.0113314j 0.00459202-0.00188491j 0.0130458-0.00640467j -0.0014886+0.0302638j 0.0057358+0.0109744j 0.0244677+0.00761295j -7.16794e-05-0.00506303j -0.00100555+0.00320781j -0.0131619-0.00516264j 0.00261797-0.00479097j -0.00814105-0.0108349j 0.0231874-0.00628781j -0.0106342+0.00566666j -0.00189605+0.012024j 0.0146436+0.00237826j -0.0064949+0.00827907j -0.00744292+0.00817266j -0.00537336+0.00695714j 0.00350949+0.00692534j 0.0102734+0.00218949j 0.00145912+0.00895377j -0.000901223-0.00949011j 0.000694451-0.00769085j 0.0042476+0.0119214j 0.0132229-0.00269125j 0.00417949+0.0011936j 0.0105513-0.00577065j -0.00945073+0.00888355j 0.0102024-0.00835042j 0.0137556-0.00192514j 0.00643426-0.00324686j 0.0100549-0.00671566j 0.00103882-0.00219878j 0.00235219+0.00235373j -0.00765661+0.0127942j -0.000498433-0.00889556j -0.0139184+0.00663703j 0.00592461+0.00401266j 0.00500673+0.00366749j 0.00183814-0.00161199j -0.00139306+0.0178622j 0.000345856-0.000285427j -0.00691829-0.0120709j 0.00755619-0.0035034j -0.0068588-0.00883284j -0.00511067+0.00867985j 0.0027127-0.00165371j -0.00297838-0.0128172j 0.0107774+0.00273954j -0.00212737-0.00248158j -0.00332791-0.0102447j -0.00628729+0.00195575j 0.00127049-0.0084408j -0.00333286+0.00285588j -0.0045327+0.00264209j 0.000483944+0.0023592j 0.00358633-0.010996j 0.0019347+0.00516676j 0.00048121-0.000352118j -0.00442062-0.00457501j -0.00946667-0.00242222j -0.000707287+0.00260306j -0.00205995+0.000900412j 5.21016e-05-0.000150419j -0.00179737-0.00958586j -0.00839403-0.00883696j -0.00374963+0.00752696j 0.00265274-0.0078411j 0.0024334-0.00212696j -0.0142516+0.00503366j 0.00052957-0.00606762j 0.00141612+0.0020106j 0.00819729+0.00779458j -0.00305881-0.00501176j 0.00586115-0.00965527j -0.00436974+0.00907711j -0.003715-0.00851888j 0.00085246+0.00334915j -0.00933454+0.00430852j 0.00455329-0.00820924j -0.00627641+0.00437829j 0.00350179+0.00582814j -0.00578055-0.00328414j -0.0111209-0.0111789j 0.0016722-0.0043979j -0.00729325-0.00369943j -0.00160096+0.00970203j -0.00622236+0.0015897j -0.00201397+0.00579847j -0.00327239+0.00301682j -0.00391267-0.00238701j 0.00492105+0.00329046j -0.0024549+0.00136925j 0.000385078-0.0109209j 0.00237704-0.0139183j -0.00189983+0.00399498j -0.00358983+0.00371683j -0.00328461+0.00743519j -0.00444194-0.00252851j 0.000589036+0.00449285j 0.00550653-0.00139305j 0.00981492+0.000416658j -0.00447187-0.00319749j 0.00147812-0.00513598j -0.00810368-0.00561701j -0.0160502-0.00976197j -0.00197354-0.0124154j -0.0186594-0.00153707j -0.00749476+0.00201367j 0.0041826-0.0145798j -0.00597203-0.00440377j 0.0216315-0.0167073j -0.0136773-0.00751793j 0.00330414-0.00705655j 0.00625777-0.0102843j 0.00607488+0.0160549j -0.00428945-0.000778121j -0.00706111+0.0035006j 0.0237544-0.017504j 0.010843+0.000832546j 0.0142969-0.0105745j 0.0253962+0.0194888j 0.0155681-0.00924707j -0.0183382+0.00237325j 0.0124401-0.00162013j 0.00684496+0.0112667j 0.0094948+0.017966j 0.0083306-0.0057172j 0.000755065+0.00126266j -0.00790428+0.0108772j -0.000169763-0.0155933j -0.00179841-0.00217079j 0.016674+0.000345042j -0.00686188+0.0135723j 0.0125591-0.022048j -0.0116333-0.0127208j 0.000735532-0.00347257j 0.00455634+0.0120975j -0.000294058+0.0237098j -0.00351152+0.0130898j -0.014779+0.0364001j -0.0371151-0.00816243j -0.0298264-0.0151577j -0.0359545+0.026646j -0.00551755+0.00557949j -0.000521675+0.00972687j 0.0100642+0.0331581j 0.00797171-0.0285326j -0.0174491-0.0100549j -0.0317025+0.0180832j -0.0140478+0.0368304j -0.0118821-0.00422186j 0.0158784-0.0170911j -0.0100407-0.00149245j -0.00272378+0.013883j 0.000165679-0.000636644j 0.0228553-0.0236723j -0.0111792+0.000734841j -0.0186144-0.0240239j 0.0194936-0.00999442j -0.000956165-0.0152378j -0.0594937-0.0125488j 0.0133914-0.0177745j -0.0216816-0.0146123j -0.0248607+0.022462j 0.0340166+0.0491257j -0.0117144-0.043935j -0.011627+0.042084j -0.0652946-0.0239866j -0.0322909+0.0283511j 0.0171613-0.00264693j -0.00670853+0.0107963j 
0.0188093-0.0040705j -0.00977621-0.0157037j 0.0101446+0.0244784j 0.0138639-0.0115485j 0.00584695+0.000728701j 0.013807-0.00261456j 0.016349-0.000380184j -0.0118853+0.00283431j -0.00977197+0.0100463j -0.0109694-0.00736523j -0.0198822-0.000904981j 0.000701926+0.00199158j -0.0124121+0.000297445j -0.00358994-0.0161405j -0.012583-0.00497831j -0.00380682+0.00816824j -0.00440546+0.0106155j 0.0177618+0.0114077j 0.0149288+0.017752j 0.00371422-0.00331771j -0.0287603+0.00471074j -0.0124483+0.00465456j -0.00584363-0.00511665j -0.00239347-0.00396125j 0.00470577-0.0200307j 0.000316886-0.0156789j -0.0110977+0.00405268j 0.00274323-0.00931688j 0.00402976+0.00488783j 0.0269862-0.00398399j -0.00210418+0.0224413j -0.00154448+0.0170648j 0.0222567+0.00115733j 0.0076179-0.00608225j 0.0148996-0.00295352j -0.0161004-0.00802361j 0.00148291+0.00864088j 0.0177845+0.010706j 0.0043035-0.00768745j 0.0106977+0.000780263j -0.00220834+0.00565603j 0.00803358-0.00201516j 0.0113221-0.00574978j 0.00163668-0.00927045j 0.00706018-0.00577259j -0.000694973-0.0081599j 0.00775182-0.00706287j 0.0108526-0.0100615j 0.00117742+0.00942749j 0.00909117-0.00827883j 0.000305141-0.0141019j -0.013755-0.00850379j -0.00717341+0.0131673j 0.0101891+0.0234033j -0.0153157+0.0114841j 0.0101412+0.0128719j 0.00544786-0.0116912j 0.00312335-0.00620864j 0.00155821+0.0143213j 0.011175-0.0117897j -0.0111772-0.00184231j 0.00669104+0.00556043j -0.00661731+0.00521665j 0.0178093-0.00311538j 0.00236173-0.00547811j 0.00954511-0.00927654j 0.0029252-0.00674594j 0.0178676+0.00170217j -0.016148+0.00641404j -0.0118718-0.000644755j -0.00268963-0.00395843j -0.00937692+0.0110594j -0.0167811+0.0111548j 0.00446758-0.00310006j 0.0118336-0.00355035j -0.0190402+0.0135369j 0.00929781+0.0020093j -0.0206373-0.00409358j -0.00676147+0.0117069j -0.00839743+0.0251622j 0.0199518-0.00177125j 0.00151979-0.00072867j -0.000839248-0.00493298j -0.0123437-0.005341j 0.0108906+0.01139j 0.0154781+0.00111475j 0.000744628-0.00312876j 0.00841386-0.00862972j 0.0032369-0.0230492j -0.00633573+0.00414665j -0.000196428+0.0166113j -0.00531478-0.00186994j 0.0146997+0.00410673j -0.00249648-0.0109077j 0.0102025-0.00792906j -0.00509036-0.00194222j 0.011999+0.011723j 0.00775611+0.000100615j 0.00730843-0.00222254j -0.00849078-0.0146305j -0.00462076-0.00388529j 0.00884409+0.00675415j -0.0034038-0.0103996j 0.0124178+0.00781799j -0.00972995+0.00129696j 0.00105287-0.00732806j -0.0059413+0.0129366j -0.012511-0.0184713j 0.0160717-0.0131119j -0.00371002-0.00102603j -0.00619358+0.0210611j -0.0011539-0.0120171j 2.09427e-05+0.00399696j -0.00119555+0.0144201j -0.00588774-0.0072599j 0.0177474-0.00324073j -0.00355126+0.0170998j 0.00282265-0.00936065j -0.000155278-0.0029654j -0.0170513-0.0153235j 0.000378314-0.00625162j -0.00221265+0.018533j -0.0109811+0.00529851j -0.00969654+0.00576674j -0.0124582+0.00170678j -0.0133731-0.00582399j -0.00478081-0.000907382j 0.0125367-0.0118412j -0.0124993+0.00276922j -0.016065-0.00041822j 0.0131307-0.0116663j -0.0151242-0.00181103j -0.00885787+0.00445009j 0.0101537-0.0229729j 0.00229368-0.00320578j 0.0220852+0.000980424j -0.0223202+0.0042645j 0.0109243-0.00795143j 0.00368864+0.017353j 0.0354674+0.00847017j -0.0189654+0.0115271j -0.005706+0.00132452j 0.0223922-0.0175886j 0.00376633+0.0120469j 0.0215492+0.00125262j 0.00855527+0.0240973j 0.0171173+0.0142699j -0.0374405+0.00860434j -0.0115758+0.00235791j 0.00971814-0.0054736j 0.0177659+0.0241714j -0.00659109-0.000170959j -0.0006439+0.0170795j -0.0216744-0.0183343j -0.00211719+0.0273593j 0.000219007-0.0129604j -0.00804398-0.0132801j -0.00226504-0.0101446j 0.000138272-0.0300997j -0.0117153-0.00323142j -0.0093726+0.0113565j 0.0126534+0.00951164j -0.00526902-0.0027758j 0.00681725+0.000268375j -0.00615136+0.000779014j 0.0162535+0.0474571j -0.036093-0.00972798j 0.0193043+0.0461992j -0.0145564+0.0149521j -0.014011+0.0213253j 0.01902+0.0470396j -0.00790273+0.00412863j -0.0194697+0.000408458j -0.00618542+0.0316588j 0.00742333+0.0455123j -0.0298198+0.0433726j 0.0174316-0.0147116j 0.0161468-0.0104353j -0.0122803+0.0448265j 0.00178024+0.0231902j 0.01311-0.0141155j 0.0101152+0.0281672j -0.0465793-0.00941328j 0.000435105-0.000587173j -0.0205311+0.0189642j -0.0095251-0.030458j -0.0228925+0.0158753j -0.0569547-0.0220951j -0.0393852-0.0266965j -0.0516663-0.0155648j -0.0471548+0.00877942j -0.0129691+0.0677523j 0.0530429-0.0587658j -0.0280956-0.0151066j 0.0604006+0.035264j -0.0340031+0.0463378j 
