-0.0224126+0.0221299j 0.0237667-0.0357398j 0.0110739-0.0216799j -0.0100796-0.0287182j 0.0384069+0.018445j 0.0350945+0.00770217j 0.00468278+0.0148812j 0.0585424+0.00930632j -0.0179608+0.00813139j 0.00711129+0.0148253j -0.0196875+0.0469602j 0.00277308-0.00768126j -0.00164668-0.00348685j -0.0249434+0.021145j 0.023923+0.0183947j 0.00862944+0.00710891j -0.0197398-0.0285245j 0.0221085-0.00557189j -0.00206556-0.020655j 0.0195843+0.0174203j 0.0171453+0.018834j 0.00146086-0.00462918j -0.00115794+0.0199559j 0.00570968-0.012562j 0.0075204+0.0240429j 0.000781547-0.00224147j -0.0260714-0.00108542j 0.0120058-0.0390287j -0.0261994-0.00246299j -0.00372547-0.0202137j -0.000161998+0.00879421j -0.000869709+0.00495233j 0.0141991-0.00387477j 0.00348874-0.0111611j -0.00919083+0.0170488j -0.0161287+0.0231232j -0.00894401+0.00910358j -0.0014999-0.00652084j -0.00320991+0.00943962j 0.0110806+0.00977611j 0.0128164-0.0107466j 0.0060751+0.00781769j 0.00496196+0.00150071j 0.00164739+0.00516727j -0.0127891-0.00833047j 0.0203484+0.0244677j 0.00206006-0.0151914j -0.00966898+0.00689764j 0.00877854-0.0171578j -0.00646922-0.0103406j -0.00453263+0.00321759j 0.00104741+0.012877j 0.00247857+0.00979829j -0.000904706+0.0063503j 0.022387+0.00573768j -0.00380488+0.00995621j 0.00941307-0.000155122j -0.0061357-0.00278031j -0.00933458-0.00787401j 0.00655996+0.000793083j -0.0136042-0.00408547j -0.00305631-0.00115253j -0.0113036-0.0179761j 0.0193663-0.00720444j -0.00232132-0.00166362j -0.00298404+0.0139026j -0.0105268+0.00301128j -0.0102788+0.0126684j -0.00304656+0.00248434j 0.00217934-0.000507881j 0.00370658+0.00145992j 0.00133195+0.00309374j -0.00316889+5.41931e-05j 0.0105995-0.0114323j 0.000640855+0.00157912j -0.00110567+0.0022739j 0.00477425-0.000537088j -0.00317025-0.000248726j -0.00191589-0.00702983j -0.00489244+0.000546073j -0.00127255+0.00341997j 2.02885e-05-0.000195445j -0.00198629+0.000425167j 0.00424745-0.0100394j 1.77351e-07+0.0018643j 0.000293982+0.0130136j -0.00650922+0.0033473j 0.0021315-0.00944221j 0.0057711-0.016457j -0.00151873-0.0082158j -0.00402773-0.0073433j 0.00320154-0.00928473j 0.0101424-0.00241319j 0.00649857-0.00352829j 0.00605771+0.00320971j 0.00704565-0.000405636j -0.0049126+0.00494043j -0.00601922+0.00454047j -0.00372555+0.00775845j 0.000331958-0.00623878j 0.00725892+0.00424347j -0.0043527-0.00683692j 0.00735806-0.00961882j -0.00475784+0.00267103j -0.0115509+0.00204447j -0.00396214+0.00125988j 0.000230236+0.00211236j -0.00226615+0.00791876j -0.0123956-0.00648451j 0.0123904+0.0192987j -0.00298537-0.00154917j 0.0078179+0.00738138j 0.011331-0.0142509j 0.00766123+0.00191856j -0.0071741+0.0224088j 0.0136321+0.00671972j -0.0045563+0.0116909j 0.00807699+0.00467804j 0.000769815-0.0085155j 0.00257395+0.00765869j 0.0077076-0.00487836j 0.00107151-0.00173142j 0.00342401-0.0040343j 0.00975395+0.000368851j -5.95394e-05+0.00952504j 0.00830972+0.0107013j 0.000321314+0.00726139j 0.0144476+0.0115486j -0.0170348+0.017346j -0.004123-0.00913529j -0.00567519-0.0022495j -0.00120509-0.00204918j -0.00492037-0.00924524j 0.00102614+0.00106074j 0.0160045-0.00778726j 0.000339442-0.00597967j -0.00865656-0.00163188j -0.00443603-0.000761188j -0.000185788-0.0124266j 0.0106404+0.00949725j -0.00176647+0.00304835j -0.00348541-0.00703992j 0.00834352-0.00939272j -0.00296079+0.0207544j 0.00243171+0.00875605j 0.0102208-0.00521529j -0.0126205+0.00158528j 0.00597612-0.0100891j 0.00830846+0.00130822j -0.0135279+0.0213481j 0.00714507+0.0169542j -0.000200536+0.0204955j 0.00021083-0.00239142j -0.00118022-0.0230668j 0.0052705+0.0143938j 0.00199705-0.0206622j 0.00325168+0.00251539j -0.00634156+0.011642j -0.014522+0.00949833j -0.00658845+0.00348447j 0.0021498+0.0107716j 0.000932093-0.00746517j 0.00167319-0.015537j -0.00168198-0.00346892j -0.0210226+0.00816365j -0.000268926-0.00202741j 0.0157443-0.0048531j 0.00547389+0.0187252j 0.00782399-0.000519668j -0.015873-0.0174486j 0.00601312+0.0153999j -0.00133544+0.0324693j -0.00576862-0.0394801j -0.0052984-0.00513816j -0.0294059+0.0130093j 0.021712-0.0106841j -0.000227665-0.0150107j -0.00777933+0.0108123j 0.00232338-0.00137841j -0.00910064-0.00900427j -0.0117917-0.0148136j -0.0149111-0.0295277j -0.0360391-0.013858j 0.0197058-0.00701495j 0.027682-0.0148967j 0.0331863+0.00772102j 0.0247151-0.0216422j 0.0103696-0.0161331j 0.00790619+0.0215057j -0.0193751+0.0299885j 0.0206948+0.00791249j 0.0181564-0.0120428j 0.00849304-0.00102478j -0.0301423-0.00887567j -0.0455271-0.00449408j 0.00814655+0.0137858j -0.0150508+0.00416258j -0.011632-0.0282742j 0.0442098+0.0402152j 0.0137322+0.0333466j -0.033411-0.00793756j -0.0075719-0.00916366j -0.04678+0.0703691j -0.0597-0.0273342j -0.00460209+0.00262397j 0.0347912-0.000204008j -0.0651426+0.0183725j -0.0151832-0.0583064j 0.0864757-0.0876467j -0.0791611+0.10439j 
-0.0437224-0.0245409j 0.0434344+0.0142227j 0.0332906-0.022348j -0.0189519-0.0214353j 0.0205223+0.0228499j 0.0140978+0.00693991j 0.0170427+0.00640529j 0.0087591-0.0207317j 0.0033762+0.00372321j 0.0272019+0.00142244j 0.00511148+0.00989734j 0.00562141+0.0165974j 0.0191524-0.00541028j -0.00209433+0.00444463j 0.00558319-0.0183653j -0.0272991+0.00526673j 0.00160931-0.00246426j 0.00807004-0.0183596j 0.00341383-0.0169924j 0.00781124-0.0150447j -0.00472479-0.0213857j -0.0143199-0.00219975j 0.017687+0.0206858j 0.00578716+0.0197597j 0.0063491-0.0110825j 0.0283603-0.00904784j 0.0284467+0.00521955j -0.0214497+0.00414603j 0.0133845-0.00977068j 0.00138239-0.002942j -0.00545547+0.00978883j -0.00539089-0.00909662j 0.00763231-0.00377705j -0.00665332-0.0165356j -0.0145687+0.0119684j -0.0036602-0.00735996j 0.00771362-0.00604491j 0.0112278-0.00869166j -0.00933054+0.00853947j -0.00360923-0.00447841j 0.0123142+0.003415j -0.0133955+0.00135354j -0.0166658-0.0181222j 0.00853585-0.00604162j -0.0028795+0.030438j -0.0205644+0.00744789j -0.00259815-0.00576727j -0.0128574-0.0196278j -0.000266851+0.0119055j 0.00688551-0.00213838j -0.00145004+0.0154557j 0.00735818+0.00758545j 0.0105246-0.00242588j 0.0020782-0.00992461j -0.00673918+0.00801572j -0.0178259+0.00493768j -0.00201466+0.00832634j 0.00227541+0.0155532j -0.00737944+0.00137198j 0.0144557+0.00201226j 0.0142177-0.00247745j 0.00115229-0.00575926j 0.0155537+0.00262663j 0.0158045-0.0229442j 0.0155728-0.0073792j 0.00868603+0.00371587j -0.00333507-0.000171252j 0.0090865+0.00312353j 0.00733716-0.00624062j -0.00371607+0.00501687j -0.00829951-0.00490123j 0.00195191-0.00258844j 0.0141025-0.000720918j 0.00127834+0.00489616j 0.00113238-0.000463405j -0.00460722+0.0126792j 0.00620124+0.00652263j -0.00651189-0.0085671j -0.00359729+0.00141047j -0.00753341-0.00158969j -0.00429606+0.00695437j -0.0057092+0.00317784j -0.0069969+0.00368029j -0.00735172-0.00203321j -0.00735645-0.00407572j -0.00136905-0.00416047j 0.00629343+0.0138926j 0.0102451-0.00520597j -0.000974763+0.00737242j 0.00577847+0.000681235j 0.00950851-0.00685851j 0.00132289+0.0027475j -0.00425872+0.00374665j -0.00230336-0.00453668j -0.00355241+0.00269298j -0.00634725+0.00693168j 0.00611232-0.00637944j 0.00973349+0.00724127j 0.00309114-0.00388941j -0.00455735-0.00218585j 0.00251472+0.0147369j 0.00297783-0.014235j -0.0135186+0.00224996j -0.00230698-0.0102165j -0.00214073+0.00341113j -0.00141483+0.0118042j -0.00781022+0.005812j -0.00861289+0.00291143j -0.00691369-0.0016104j -0.00501028-0.00456565j 0.000527422-0.00663846j -0.00694912+0.0185703j 0.00989512-0.00365163j -0.0121475+0.00690743j -0.00928692-0.00335049j 0.0119886-0.00109288j 0.00719845-0.0165791j -0.003675-0.00420015j -0.00540098-0.00911952j -0.00761259-0.0179428j 0.0111945+0.00521182j -0.0128725+0.00510339j -0.00148014+0.0109518j 0.00905735+0.00942514j -0.0170809+0.00759052j -0.0021881+0.0055657j -0.00583497-0.00298669j -0.00590146+0.00513188j -0.00187283-0.00488312j 0.0119848+0.00313086j 0.00300406+6.17114e-05j -0.00182893+0.00198233j 0.00573453+0.00835402j -0.0155239+0.0151513j -0.00820606+0.003241j 0.00326174+0.000329588j -0.0040968-0.00963329j 0.0058094-0.00111247j -0.00549817-0.0088828j 0.0122302+0.00129611j 0.00375674+0.000985043j -0.0045932-0.00292121j 0.0243007+0.0209445j 0.00371071-0.0163334j -0.00146118+0.00163924j -0.0128436-0.00375796j -0.00982289+0.00310579j 0.00605821-0.00676783j -0.00316428+0.00108059j -0.0160348-0.0106461j -0.00581889-0.001477j -0.00534027+0.00521593j -0.0170741+0.00265052j 0.00490579+0.00706451j 0.00138769+0.00418174j 0.0109457-0.00314122j 0.0147674+0.00329279j 0.00371971-0.00935017j -0.0207224-0.00585582j -0.0206839-0.00382566j -0.0193802+0.0112002j -0.0013519+0.0151799j -0.0074872+0.0163535j 0.0168666-0.00776834j -0.00630715-0.0069219j -0.023867-0.00855349j 0.00137175+0.0203661j 0.00882895-0.00893126j 0.00302435-0.000626638j -0.0173906+0.011864j 0.0111729-0.0228513j -0.00412433+0.0190702j -0.00801134+0.0171239j 0.0139825+0.0216937j -0.0313039+0.0189573j 0.00179972-0.024633j 0.00907842+0.00111003j -0.0153653-0.00669551j -0.00996024+0.0021662j 0.00306007+0.013042j -0.0194465+0.023225j -0.0178941+0.0400825j -0.00244594+0.0128637j 0.0089212-0.0085458j 0.0114109-0.00719096j -0.0175829+0.00376738j -0.0113277-0.0274303j -0.0168988-0.02855j 0.022248-0.010687j 0.00178867+0.0127997j -0.019297-0.017594j -0.0010429-0.0125202j 0.0206278+0.0402533j -0.0143293-0.00479395j 0.0243465-0.00184205j -0.0332984+0.0241285j -0.00503993-0.00377091j -0.0411684-0.0145241j 0.0111908-0.0503344j 0.0207781-0.0255595j -0.0195841+0.00637567j -0.0146026+0.0404567j 0.0917651+0.0544486j -0.0313257+0.039274j -0.0221863-0.01587j -0.00430184+0.00580186j 0.0121501+0.0680254j -0.075289+0.0377651j 0.07895+0.0689615j -0.0757223-0.068493j 
0.0481192+0.0407358j -0.0500913-0.0314552j -0.0311052+0.0432024j 0.0435697+0.017941j -0.034671-0.0237553j -0.041178-0.00127122j -0.0308168-0.0161848j -0.00865764+0.0389425j -0.00516767-0.00805214j -0.0259454-0.00337971j -0.0167245-0.0177348j 0.0097563+0.00741234j -0.0151264+0.00203592j 0.0196123-0.0152072j -0.020434+0.00156627j 0.0205157-0.00490064j -0.0134694+0.0189123j -0.018302-0.00105129j -0.00880896+0.0144966j -0.0230875+0.0163331j -0.00879571+0.00291844j 0.0190777-8.12294e-05j -0.0117841-0.0217009j 0.00293676-0.0338903j -0.01334+0.0162484j -0.0222019+0.00872466j -0.0171705+0.00217634j -0.00140897-0.00965456j -0.0221517+0.00105903j 0.00766959+0.00204332j 0.00269929+0.00564116j -0.00251139-0.000387826j -0.025684+0.00933386j 0.00781019+0.00939581j 0.00919805-0.0104034j 0.0168132+0.00468843j 0.0069426+0.00109892j -0.0123755+0.00653509j -0.00366189-0.0179976j 0.00172563+0.00961344j 0.00558903+0.0112527j 0.00565405-0.00193677j -0.00404176+0.000729118j -0.0127862-0.010108j -0.00198268+0.0014434j 0.00550475+0.000356181j -0.00490638+0.00201118j 0.0236931+0.0159057j -0.0052199+0.00124379j -0.0051512+0.000867774j -0.00108322+0.00158494j -0.00537469-0.0017896j -0.0010827+0.00224097j -0.00444318+0.0011383j -0.00460825+0.00556782j 0.0129291-0.0193403j 0.00159109+0.00255895j -0.000138216+0.00648081j 0.00869936+0.00231197j 0.0035102+0.00277116j -0.0118614-0.000600251j -0.0133605+0.00268363j -0.0177104-0.000338481j -0.00119835+0.00186528j -0.00204488+0.0209985j 0.0156495+0.00422341j 0.00285657+0.00268866j 0.00428833+0.00121478j 0.00122265+0.0201062j -0.00532896-0.00565787j -0.00596461+0.00338222j -0.000831443+0.0108323j 0.00388716+0.00608237j 0.00799133+0.00498923j -0.00299677+0.00446149j -0.00198923+0.0041289j -0.00851631+0.00717769j -0.00173903+0.0175303j -0.0030353-0.00159982j -0.00385463-0.00023853j 0.00709635+0.00478816j -0.00681446+0.000982738j 0.00495668+0.00133102j 0.00416457+0.0025217j 0.00254348-0.00494062j 0.000689839-0.0063586j -0.00720563-0.00929653j -0.000283861+0.00460393j -0.00430672+0.00380981j 0.0085799+0.000108768j 0.00444005+0.000488235j 0.00233388+0.0015871j 0.0058925-0.00266604j -0.00846878+0.0040805j 0.0021867+0.00789781j -0.0020419+0.0026414j 0.00337124-0.00350912j -0.00582807+0.00666082j -0.0017879+0.00808932j 0.00421794-0.00195336j 9.00716e-05-0.00708444j -0.00392928-0.00462232j 0.00105512+0.00317853j -0.00594759+0.00346296j 0.0170535-0.00750344j -0.000515615-0.000881175j 0.0033662+0.00563661j -0.000565783+0.00688802j -3.39022e-05-0.000757736j -0.0124335+0.00298475j -0.0138313+0.00485861j -0.0011925-0.0111453j -0.00525812+0.00713592j -0.0120956-0.00854619j 0.0154695-0.00136584j 0.000868809-0.0103218j -0.0113654+0.00627806j -0.0133622+0.00806778j -0.0114253+0.00305063j -0.00591434-0.0110268j 0.00592634-0.00134161j -0.00192689-0.00440648j -0.00317605-0.00189534j -0.00345652-0.0153241j 0.0024694+0.00927895j -0.000211603+0.014997j -0.00622264+0.00274386j 0.0130874+0.00649258j -0.0293964+0.0134561j 0.000734763-0.00399639j -0.012414-0.0166022j 0.0113881+0.00911688j -0.00872245+0.00272175j -0.00881752-0.00644097j -0.00282733-0.00167031j -0.0176645-0.0101891j -0.00130357-0.00760082j 0.00126662-0.00366534j -0.00603959-0.000998298j -0.00149474-0.000349467j 0.0206018-0.0121549j -0.0031383+0.0173123j -0.0146191-0.0057213j -0.00399695-0.00572873j -0.00597928-0.00300707j -0.00402909+0.000548318j -0.00841041+0.00102169j -0.00971169-0.00420577j -0.0140285+0.0172993j 0.00545529+0.0138583j 0.0119596+0.0201748j -0.028986+0.0159144j -0.00648406+0.0089107j 0.0207462-0.00263998j -0.00984813-0.00763762j 0.0271222-0.015799j -0.0172346+0.00698119j 0.00294446-0.0163478j -0.00915998+0.00660067j -0.00511004-0.0155833j 0.00604372+0.0015144j 0.00148717+0.00659066j -0.00689862-0.00139698j 0.0234403-0.019949j -0.017661+0.0431975j -0.00589977-0.0150605j -0.00671473+0.00670876j -0.0142551-0.00357471j 0.0072472+0.000469111j 0.0145141+0.00439842j -0.00822724+0.0126459j -0.0257742+0.0122655j 0.019155+0.00291792j -0.00435435-0.000982133j -0.0150405+0.0258659j -0.0196778+0.00890139j -0.0178053+0.015648j 0.0397598-0.0192667j 0.0243209-0.00104949j -0.00479182+0.00601125j -0.0177135-0.0238j 0.00352532-0.00912583j -0.0103968-0.0178508j 0.0207398-0.00286379j -0.0379551+0.00204199j 0.0275439+0.00568478j -0.00371011-0.00536252j 0.0168372+0.00350281j 0.0154704+0.0163011j -0.00950159+0.00867882j -0.0238285+0.0441268j -0.0213869-0.00490057j -0.0402379+0.0156989j 0.000616927-0.0172534j -0.00635421-0.000688644j -0.0151908-0.0150031j -0.0365939+0.0151671j 0.0183826-0.0369124j 0.0106851+0.041327j 0.0299338+0.0242913j 0.00507153-0.0339263j -0.00300806-0.0462906j -0.00849242+0.0286143j -0.0329741+0.0227345j 0.0600989-0.0084862j -0.019106+0.0944951j 0.058115-0.011247j -0.00782504+0.131488j -0.00741191-0.0177172j 0.0341522-0.0190723j 
0.00864911-0.0359935j -0.0158473+0.0350561j -0.0146051-0.0112359j -0.0475687+0.0201569j 0.00530368-0.0131241j 0.0206382-0.00412066j 0.00192666-0.0214035j -0.0303705-0.0279974j 0.0192112+0.00518914j -0.00483638+0.00265036j 0.0157617-0.0403736j -0.0296527-0.0160978j -0.013503+0.0140744j 0.00422962+0.00230426j -0.000942567+0.00532034j 0.0150176-0.00683102j 0.0296488-0.00932481j -0.000288918+0.0221697j 0.00470738+0.0173636j 0.00371127-0.0209447j 0.00110053+0.00443886j -0.00018757+0.00423454j 0.028161-0.00335087j -0.00867493+0.0169346j -0.00624555-0.0172173j -0.00392429+0.0147545j 0.00539808-0.0136793j 0.0255984+0.0188988j 0.0342545-0.00671031j 0.0031374+0.013961j 0.00133478-0.0222626j 0.0102409-0.001019j -0.00059+0.0137438j -0.00716037+0.0117772j 0.0124828-0.00576694j 0.0205922+0.0162508j -0.0049107-0.000996449j 0.00354483+0.00107191j 0.0158873-0.00286955j -0.00577209-0.0176829j -0.00146758+0.00913407j -0.000556061+0.00229366j 0.0100464+0.0261934j -0.00162769+0.0226613j 0.00743986-0.0251159j 0.0103792-0.0237623j 0.00311333+0.00658958j -0.0170389-0.00960855j -0.00150441-0.00461381j 0.00442807+0.0103584j 0.00993666-0.0154517j -0.00992426-0.00910663j 0.00294039+0.00106556j 0.00527144+0.0136649j -0.00102574-0.0250055j 0.00896827-0.00675213j 0.00986935-0.0086641j 0.0016965-0.0111485j -0.00865303+0.000265188j -0.00690961-0.00937278j 0.00781471+0.00862102j 0.0124827+0.00983799j -0.00348702+0.00863971j -0.0269073+0.0234349j -0.00811933-0.00883419j -0.0202758-0.014189j 0.00847304-0.0104306j -0.0103162-0.00279375j -0.00291174-0.0146646j 0.00422737-0.00544705j 0.0121101+0.00940355j -0.0048734+0.00452518j -0.0208011-6.80703e-05j -0.00712367-0.0042328j 0.00975249+0.00315957j 0.0108059-0.000644831j -0.00169931-0.00600946j 0.0134458+0.00555245j 0.00615842+0.0121436j 0.0142311+0.0141083j -0.00497332-0.0124678j 0.0157791-0.00379973j 0.00341102+0.00931275j -0.00129696+0.00854823j 0.0038982+0.00145858j 0.00548972-0.00868209j 0.00310418-0.00673828j -0.00690295-0.00284692j -0.00341688-0.00906306j 0.00398118+0.00493966j 0.000761394+0.0097754j -0.00134732+0.0104158j 0.0066001-0.005685j -0.00277592+0.00779306j -0.00683512-0.00299731j 0.000214883-0.00443799j -0.0137172+0.00860169j 0.0067919-0.00670787j 0.00875766-0.00175468j 0.00157281+0.0128435j -0.00904262-0.0205772j -0.0103689+0.013502j 0.00470637+0.00224383j 0.00216219-0.00035049j -0.00553439+0.00199545j 0.0139632-0.00534721j 0.0107657-0.00589545j 0.00140123-0.0164475j 0.00172677+0.00901575j 0.0113635-0.014154j 0.0215583-0.00672028j -0.00234048-0.0164862j -0.0082362+0.00443805j 0.00384833+0.000301338j -0.00840765-0.0120598j -0.0142058-0.00666994j 0.0102803+0.00533598j 0.0149659+0.00766566j -0.000150391+0.00577325j -0.00102423+0.0089824j -0.0226111+0.00894526j -0.0133906+0.000331791j -0.0135351-0.00361509j -0.0174808+0.00859993j 0.00703263-0.0185876j 0.00693862-0.0101188j 0.0292373+0.00332569j 0.0112946-0.0090417j 0.00900424+0.00169383j -0.00221385+0.00261769j -0.0177159+0.00644236j -0.00181925+0.00250428j 0.0119032+0.0110192j 0.0185477-0.0116542j -0.0145655-0.000842381j 0.00168884+0.00590492j 0.00717229+0.0133811j -0.00280782+0.0110387j 0.00897316+0.0145656j 0.00445223-0.0106974j -0.0086234-0.0112793j 0.00503491+0.00733896j -0.0118708-0.0125203j -0.00166456+0.00405484j 0.00214021-0.0027383j 0.00690928-0.00282702j 0.00444218-0.00407231j -0.00512314+0.00800662j -0.000660657+0.00380565j 0.0093323-0.00598884j 0.00440085-0.00572302j 0.0104671-0.0106013j -0.00204575-0.00886813j -0.0408156+0.0158998j -0.0032665-0.0107631j -0.021091+0.0149665j -0.00768437-0.0120407j -0.0063856+0.0257779j 0.0103597+0.0114286j 0.0148553+0.00557336j 0.0420611-0.00114867j 0.00978954-0.000703549j 0.0022565-0.0112076j -0.0177886+0.00889803j 0.00732039+0.00626486j 0.0275362-0.00134963j 0.0224631-0.0115603j -0.000632436-0.00505519j -0.0143172-0.00766571j 0.00128448+0.00778627j -0.0235356+0.0248425j 0.00543819-0.0189221j -0.00254515+0.017418j 0.00432416-0.000320429j 0.0311061-0.0348911j 0.00510488+0.00690681j -0.00145037+0.0285301j -0.00839035+0.0211899j -0.00594008+0.00595754j -0.0109849-0.013517j 0.0510957+0.0187501j 0.030117+0.0249212j 0.0390138-0.0178698j -0.0317826+0.00989807j 0.00435612-0.00537746j -0.00743717+0.00889073j 0.0304877+0.0271097j 0.000492694+0.0345799j -0.00378952+0.016953j 0.0241553-0.0202568j -0.0107062-0.0163412j 0.0134764+0.0259174j 0.00140178-0.074188j 0.0452162-0.0104832j -0.0090054-0.0394156j 0.023274-0.0279795j 0.00672821-0.000357297j 0.0217951+0.0136007j -0.048819+0.0246604j -0.0265994+0.0108321j 0.0353154+0.013244j 0.00942968-0.00193044j -0.00151516-0.0246385j -0.000555105+0.00538058j -0.0269125-0.0176551j 0.0525217+0.016816j -0.0661836+0.000271975j 0.0458589-0.00132627j -0.0587129+0.0145898j 0.043287-0.0130943j 
0.0154072-0.00642482j -0.00999084+0.0164165j 0.00693652+0.0245581j 0.026325+0.023562j -0.0376106-0.00513052j -0.0257633-0.0133341j -0.00232253-0.00529911j -0.0277145-0.0170432j 0.00829672-0.0103454j 0.00228831-0.0116492j 0.00540155-0.0205549j 0.00695508+0.0183762j 0.0186048-0.000604097j 0.0264514+0.00456508j -0.0205541-0.0238565j -0.0150811-0.00198736j -0.00308258+0.0243629j -0.0230432-0.0174544j 0.00771267+0.0130829j -0.00408023-0.0155246j -0.00066288-0.014088j -0.0126487-0.00937369j -0.00105419-0.00604591j -0.00611876+0.0129411j 0.00397345-0.0181201j -0.000788759-0.00145994j 0.0282451+0.0144932j -0.0230257+0.0210318j 0.0198103+0.00176264j -0.00500448+0.0258008j -0.000342749+0.00296907j 0.00946835-0.000974952j -0.0178186-0.0229634j 0.00681925+0.00505346j 0.00765642-0.0200843j 0.00906567-0.0222926j 0.0171126-0.000980986j 0.00620215+0.00429415j -0.01284-0.0185642j -0.0256366-0.00671284j -0.00209294+0.0179399j -0.017635-0.00715132j -0.00645144-0.0233044j -0.00694292-0.00648748j 0.00119272+0.0161373j -0.0278109-0.0180796j 0.00671483-0.000210548j -0.00255725-0.0118462j -0.0175292+0.0167947j -0.010696+0.0107037j -0.0141344+0.000100151j -0.00656446+0.00542914j 0.0110266+0.00123148j -0.00181793-0.00654513j -0.0200874-0.000362784j 0.00913922-0.00790465j -0.020636+0.00338375j 0.000719883+0.00510611j 0.00150628-0.0150659j -0.0134795+0.00897558j 0.0204392+0.00324221j 0.00361555-0.00383549j 0.00836019+0.00864912j 0.00969998-0.00691395j 0.0118325+0.00110364j -0.0057089-0.00119123j 0.00914745-0.0111001j 0.0240358-0.0064117j 0.0130847+0.00376842j -0.00686968+0.00720838j -0.0133183-0.00554312j -0.0115771-0.0127723j 0.0262109-0.00277523j 0.00324527+0.00642837j 0.0110579-0.00460146j -0.0144973+0.0116551j 0.00410039+0.00895729j -0.00538423+0.00123746j -0.0093746-0.000243769j -0.00653519-0.00520991j -0.0154136+0.00707758j 0.00324569+0.0172228j 0.00579594-0.000905664j -0.00693251+0.0005583j -0.0078802+0.00185074j 0.00345011-0.00468799j 0.0148084-0.000208223j -0.0100679+0.00369894j 0.00417792+0.00282463j -0.00789037+0.00537283j 0.0128041-8.40945e-05j 0.00197232+0.0140349j -0.00771609-0.00405749j -0.0034777-0.00526429j -0.0101857-0.00257737j -0.0123198-0.00613143j 0.017179-0.0083915j 0.0034069-0.00933348j -0.00495095-0.00829646j -0.00138437+0.00203217j -0.0266119+0.0188006j 0.000793862-0.00674257j 0.00270656-0.0110434j -0.000891503-0.0183221j 0.0126019-0.00118004j 0.00308+0.00414642j -0.00925005+0.00391629j -0.0128466+0.00611104j 0.00143972-0.00616543j -0.00839378-0.0100003j -0.000891957-0.0189212j -0.000192128-0.00766401j 0.00663127+0.0103555j -0.00444819+0.00361736j -0.00202777-0.00139972j 0.00494566+0.0103023j -9.17406e-08-0.0267947j -0.0173825+0.000922314j -0.00419543-0.00380786j 0.0017907-0.0238823j 0.00514901+0.0256847j -0.00978282+0.0130954j 0.00401414+0.016104j 0.0207577+0.00630237j -0.0155106+0.00542499j -0.0177382+0.0238546j -0.00584093-0.0299039j -0.0216021-0.00745708j 0.010801-0.0286738j 0.0116214+0.00187365j 0.0151589+0.014309j 0.00426489+0.00113158j 0.0149549+0.00104618j -0.00529706+0.0213419j -0.0188186+0.00955271j -0.0207208+0.000883572j 0.0209392-0.00540203j 0.00108892+0.00607825j -0.00345623-0.0054641j 0.00952541+0.0060031j 0.0235396-0.00710471j -0.000511321+0.0200491j 0.00418831+0.00374126j 0.0164912-0.00999688j -0.00684563-0.0181979j -0.0104964-0.00957581j 0.00780122+0.00406895j -0.00109201-0.00624558j -0.0143755+0.0131006j -0.00742285-0.00410697j -0.00892086-0.0151682j -0.00743688-0.0175192j -0.0212474-0.00453685j 0.0127429-0.000418358j -0.0152843-0.0228641j 0.00552291+0.00971733j -0.00850583-0.0163742j -0.00131162-0.038082j -0.0068822-0.0375898j -0.0184618-0.0125242j -0.0326789+0.00999052j -0.0173967+0.02214j -0.0289331+0.00125618j 0.0222433-0.0145931j 0.0108062-0.00432804j -0.00714296-0.0151235j 0.00391584+0.0265974j 0.0241323-0.0134583j -0.00834209+0.012705j -0.0176361+0.0181366j 0.0165381-0.0287592j -0.00734739-0.0182235j -0.0131451+0.0202378j -0.00986288+0.0165527j 0.00531448+0.0305498j 0.000531738-0.0231006j -0.00684198-0.0143206j -0.0102701-0.00669162j -0.000196714+0.00369562j 0.00395062+0.0227107j -0.0182496+0.0330264j -0.0396389+0.035041j 0.0246272+0.0377208j -0.0387344-0.0304645j -0.00154061+0.0194255j -0.0378772-0.00749438j -0.0561935-0.00217351j -0.0205819-0.0107318j -0.00226683-0.00821821j -0.0142412+0.00235744j -0.0315234+0.0194251j -0.0424983-0.0154085j 0.0122481+0.02409j 0.00622162+0.0417564j 0.0319301+0.00340744j -0.0206489+0.00596783j 0.00894842+0.00257854j 0.00696226-0.0108084j -0.00963449-0.0583434j -0.00757452-0.0255133j -0.0334278+0.00255447j -0.0281664-0.0216817j 0.0378488-0.0293515j 0.0227716-0.00564938j 0.00588271+0.0768468j 0.00823156+0.0298449j 0.0723991+0.0797137j 0.0365934+0.0426019j 0.0124713+0.0728669j -0.00982742-0.0725111j 
