0.00891647+0.061597j -0.0590008+0.0227252j -0.0249901-0.0387381j 0.0229149-0.0391208j -0.0270563+0.0405711j -0.0611458-0.00649329j -0.021964+0.0013572j -0.0325187-0.0414464j 0.0164958-0.0243922j -0.0403745-0.0138075j -0.0399435-0.0147847j 0.0125359-0.0116396j 0.0391303-0.0516599j 0.0258023-0.000142098j 0.0212738+0.0136292j -0.00890172-0.0112674j -0.0437598-0.00312183j 0.0102761+0.00731106j -0.0242465+0.00036266j 0.034311-0.000768599j -0.00996981+0.0281883j -0.00612801+0.00278249j 0.0191132+0.020762j 0.0245137+0.0120977j -0.00388461+0.0177404j 0.00706493-0.015256j -0.00915231+0.00449996j 0.00772849+0.00682703j -0.0550718+0.000244296j 0.0257347-0.0354945j -0.00703421+0.00310279j -0.00170229+0.00564866j 0.0166019+0.0176626j 0.00891874+0.0124698j 0.00838595+0.0173666j -0.0158298+0.0379835j 0.0182007+0.00840756j -0.021896+0.00718208j -0.00378276+0.0119172j -1.40309e-05+0.0115118j 0.00933486+0.0105872j 0.0163562-0.0100307j -0.000242031+0.000875485j 0.00162763-0.0128614j -0.019367-0.00711856j 0.0103905-0.0102903j -0.00519051+0.0403053j -0.00165883+0.00426299j 0.00653185+0.00298251j 0.00798155-0.0119654j -0.0140909+0.000237581j -0.00333519-0.0063888j -0.000537827-0.00400923j 0.00558707-0.00265382j 0.00485507+0.0153508j -0.00194801-0.00318111j -0.00186871-0.00368674j 0.0166997-0.0132406j 0.00465137-0.0116314j 0.0092858-0.0130642j 0.00873356+0.00584564j 0.0124983-0.0188349j 0.0009903+0.00637676j -0.000130594-0.0107349j -0.0146946+0.00367329j 0.00382128-0.0055819j -0.00428245+0.00213205j 0.0106943-0.0057048j 0.00676891+0.00650684j -0.00540004+0.0193661j -0.00183825-0.00537993j -0.00562003-0.0117956j -0.00427056-0.00566257j 0.00268175-0.0101752j -0.0128835+0.000115291j -0.00716571+0.0226847j -0.006753-0.00676356j 0.00525059+0.0262961j -0.00260699-0.00443111j 0.00555079-0.00322592j 0.0113449+0.00769986j 0.00311185-8.20069e-05j 0.00642057+0.00265197j -0.00607256+0.00183328j -0.0049994+0.0121765j 0.00512795-0.00664631j 0.00591727-0.000284407j -0.000917087-0.0147727j -0.0138644-0.0044615j 0.00104636+0.014657j -0.000376584-0.00130863j 0.00354203+0.00219449j -0.00149215+0.0067733j 0.00942866+0.00160682j 0.00154739-0.00270473j -0.00948778+0.00155659j 0.0018151+0.00580562j -0.00317025-0.0147974j -0.00641858+0.0126775j 0.00580788+0.00337652j -0.00177924-0.0124119j -0.00566358+0.00223918j -0.010689-0.00712423j 0.0075587-0.0146366j -0.00389473-0.00987074j 0.0117388+0.0007763j 0.0110548-0.00105623j 0.000885446+0.00551246j -0.00485624-0.00754236j 6.16761e-05-0.00586631j -0.00684224+0.0102573j -0.00361822+0.00165397j 0.00751748-0.0133658j -0.000560806+0.00179807j -0.00791558-0.00242247j 0.00144837-0.00143859j 0.0159273+0.00872474j 0.00360875-0.00155437j -0.0100613+0.00408774j -0.0147226-0.00220104j 0.00372916-0.0103755j 0.00558034-0.00297589j 0.00647156-0.0039786j -0.0329873+0.0268574j 0.0121612+0.000176934j 0.0231666-0.00792154j -0.00538327+0.0223898j -0.0145229-0.0025077j -0.00854268-0.00463019j -0.0140129+0.0315375j 0.000288073-0.0245455j -0.00245924-0.0076244j -0.00875532+0.0115538j -0.000512653-0.00871278j -0.00297292+0.00494432j 0.0187229+0.00070128j 0.00765778-0.0150202j 0.0228952+0.0086766j 0.0247643+0.00692512j -0.00993313+0.00630213j -0.000429887-0.00273128j 0.0084416+0.0245638j -0.00401958-0.000438555j -0.00439888-0.0033076j -0.0113927+0.00470597j -0.00475571+0.032716j 0.0154238-0.00822329j 0.0118164-0.0198696j -0.00751154-0.0197259j -0.00463673-0.0062425j 0.00228641+0.00147346j -0.00546862-0.0282206j 0.0203744+0.021095j -0.0116668-0.0236444j -0.00942952-0.00991971j -0.0134131-0.019039j -0.00638205+0.00412512j 0.00810308+0.0236968j -0.0308149-0.011883j -0.0162982+0.00794507j -0.0219835-0.0344652j -0.00920091-0.0308039j 0.00144656-0.00271217j -0.0108258-0.013619j -0.00841692+0.012726j 0.0214163+0.0391864j 0.0290113-0.0046183j -0.0187107+0.000769501j -0.00813182-0.0205849j -0.0053384+0.000796845j 0.0133074-0.0206622j -0.0102443-0.0461276j -0.0234469-0.00742374j 0.00149183-0.0126409j 0.00909717-0.0399706j 0.0140857-0.00203451j -0.0226759-0.0585879j 0.000435971-0.000609882j 0.00649652-0.0202389j -0.0100089+0.00790697j 0.0169603+0.0196707j 0.0231894+0.00113413j 0.013391+0.000874247j 0.0367039-0.0430767j -0.0269729-0.0111547j 0.0358266-0.0295245j -0.0202875+0.00709773j 0.00883631-0.0195883j -0.0384548-0.0587005j -0.0824147+0.018915j 0.0236254+0.00482294j -0.0369777-0.0558999j 0.0386477-0.0399129j 0.0821214+0.0328876j 0.115254-0.0606674j -0.0734941-0.1125j 
-0.0438612+0.0527412j -0.0458618-0.0420946j -0.0138794+0.00106637j -0.00354435-0.00866718j -0.0153564+0.0309373j -0.0164713-0.0102924j -0.0436402-0.00439983j -0.0117001+0.0435751j 0.00397873+0.00347209j 0.00312019-0.0112192j 0.0221188+0.00349781j -0.0239435-0.00378186j -0.00991387-0.027391j 0.00591225+0.00441343j 0.0238281+0.0213199j 0.00956346+0.00750202j -0.0131702-0.000790981j 0.0026179+0.0134723j 0.0096212+0.0194699j -0.00427691-0.0524518j 0.00920948+0.0116006j 0.00310102+0.0162578j -0.00758093+0.00926391j 0.0254922+0.0192796j -0.00602797+0.0427133j 0.0135133-0.00240759j -0.00433874-0.000946873j -0.0235427-0.0196987j 0.0265217-0.0112347j -0.0109185+0.00467255j -0.0087559-0.00374766j -0.00977235-0.0033319j -0.0143595+0.00484009j -0.0277226+0.00193025j 0.00456432-0.00414197j 0.00417374+0.00443646j -0.011779+0.00121421j 0.0283795+0.00720537j 0.0028081+0.00630616j 0.0175044+0.00373604j -0.0243775+0.0312616j 0.00127758-0.00920054j -0.0218876+0.00827309j 0.0183725+0.00755252j 0.00589679-0.00236537j -0.01175+0.00083708j 0.00180628-0.0037942j 0.017537-0.0140362j 0.00520212+0.0162192j -0.00314765-0.0148346j -0.0100422-0.00546175j 0.023132-0.000274599j 0.012183+0.0059953j -0.00186767-0.0167044j -0.0193501-0.00351985j -0.00375727-0.00476158j -0.0164149+0.00917317j 0.00632663-0.000591022j -0.0177572+0.00109788j 0.00402723+0.0156572j -0.00108562-0.00166762j -0.00139044+0.00222204j -0.00786602-0.0032029j 0.0110788-0.000350388j 0.00518336+0.00171424j -0.0098702-0.0137109j 0.0013085+0.00270103j 0.00382523+0.00914641j -0.0103039+0.00279508j 0.0168355+0.00997951j 0.000628484+0.000445601j -0.00327574-0.00580259j -0.0021833+0.0097651j 0.00445268-0.00939162j 0.0254168-0.00954374j 0.0121193+0.00398408j -0.0159103-0.00657071j -0.0187017-0.00103893j 0.00105785-0.00129567j -0.002867+0.0128305j 0.00176513+0.00673547j -0.0264764+0.00675j 0.00482086+0.00303465j -0.00332694-0.00237567j 0.0102277+0.00456309j 0.003973+0.00962589j -0.0165732-0.0182732j 0.00671074+0.000121479j -0.0170522-0.0146783j -0.00966604+0.00514301j 0.00813265+0.00854117j 0.00771363+0.00273897j 0.00240923-0.00701293j 0.00375412+0.00626975j 0.00141409+0.00665687j -0.0182037-0.018801j -0.0052894+0.00136561j -0.00449279-0.0154897j 0.00131943+0.0114345j 0.00199509-0.00921876j -0.00353235-0.0024951j -0.00113608-0.0108181j -0.00936077-0.00208477j 0.00722926+0.0118109j -0.00216826-0.000301571j -0.00970326+0.0183278j -0.0116372+0.00830115j -0.00179311+0.00206592j -0.00110146-0.00166176j -0.00738033+0.00549013j 0.00435425-0.000590106j 0.00594871-0.0079809j 0.0144692-0.00442983j 0.00337186-0.0123276j -0.0140408-0.00809286j -0.00700323+0.00132881j 0.00139978+0.0136168j -0.00514457+0.00144803j 0.00665994-0.0156034j 0.000557616-0.0246683j -0.00238586+0.0106889j -0.00920934+0.00359087j 0.0017759-0.00337603j -0.00590395-0.0238447j -0.00872875+0.0100808j -0.00845653+0.00402386j -0.000505035-0.00203928j 0.00431788-0.00685146j 0.0152868-0.000399886j -0.0274769-0.000996878j -0.00134123+0.00344098j 0.00775509-0.00331764j -0.000637507-0.00642141j 0.0203617-0.0134015j 0.0115128-0.0101139j -0.00647538-0.000641789j 0.00764968-0.0108384j 0.00161763+0.0131228j -0.000194768+0.0125108j -0.0280977-0.0172554j -0.010079+0.0104805j 0.0175547+0.00615212j 0.00598428+0.00807786j 0.0107841-0.00737369j 0.0116031-0.0220837j 0.0112448-0.0073924j -0.00945493+0.022275j 0.00141736-0.00364322j -0.00408386-0.0124947j 0.00349835+0.00574825j 0.0317676-0.00149369j -0.0284134-0.00746106j 0.000802377+0.0132844j 0.000683528-0.0167762j -0.0169216-0.0135131j -0.00190133+0.0252664j -0.0102356+0.00356405j 0.00366355-0.00945216j -0.00493376+0.0216508j 0.0120737+0.00543013j 0.00191119-0.0291469j -0.0100173+0.0271486j -0.0191635-0.0436561j -0.0209128+0.0237536j -0.0211119+0.00259995j -0.0109647+0.00899994j -0.0367726-0.0160297j 0.0112363-0.00597613j 0.00926571+0.0137812j 0.00515217-0.00227954j 0.0171998-0.00161853j -0.0173007-0.00600218j -0.00246964+0.041839j -0.01231+0.0354277j -0.0209938-0.00322088j -0.00535633-0.0313645j -0.0129953+0.0176879j -0.00632687-0.00364268j 0.0295462-0.00541299j 0.00941742+0.0106837j 0.0273084-0.0298008j 0.00892868-0.010783j 0.0293528+0.0170743j -0.0412371-0.0360186j 0.000331009+0.0283122j -0.04547-0.00657301j -0.00115867-0.00863761j 0.0157523-0.000591228j -0.0937464+0.0564922j -0.00684104+0.0630952j 0.0575103+0.0164731j -0.06653-0.0360581j -0.0350799+0.0292908j -0.0427043-0.0940314j 0.0440918+0.0626228j 0.0842546-0.0380922j 
0.0554105-0.0354238j 0.0319531+0.0538433j 0.0191953-0.0265651j 0.0102607+0.0223164j -0.00524345-0.0403601j 0.0273153+0.00646586j 0.0442597-0.00274722j -0.000100158-0.0455478j -0.00912322+0.0177779j 0.0158301+0.00918443j -0.038126+0.0015621j 0.0274991+0.0169128j 0.0040086+0.0180267j -0.0049134-0.0135449j -0.0286783-0.027658j 0.0139828+0.0191423j 0.0211795-0.0186711j 0.0170376-0.0224462j -0.0156148-0.00227281j 0.00935895+0.0295669j -0.00946961-0.00550677j -0.00885844-0.0296814j -0.00205547+0.0101048j -0.0287489-0.00908396j 0.0260112-0.0128064j -0.0121293+0.0312977j -0.00221805+0.00233723j 0.00997495-0.0209745j -0.00337355+0.00766126j 0.0179339+0.00835043j 0.00330796+0.00255023j 0.00347025+0.0138327j 0.0068155-0.0040675j -0.0108418+0.011515j 0.0017251+0.0150845j 0.00206798-0.0101015j -0.00285655+0.00613465j -0.0008775-0.00655683j 0.00509987-0.0138024j -0.00222269+0.00668032j 0.00464592-0.0198416j -0.00324866-0.000875693j 0.0229432-0.00490634j 0.00118248+0.00380212j -0.00635175+0.0160858j -0.00819714-0.0022549j 0.0187075-0.00261344j -0.0045013+0.00366326j 0.000275732-0.0167916j 0.00335787-0.00317916j -0.000401634-0.00311119j -0.01585-0.00263577j 0.00593587+0.000730706j 0.0068587+0.0125985j 4.23753e-05-0.0158598j 0.00221376+0.00898153j 0.00693966+0.00057512j -0.00436844-0.0166521j 0.00365558+0.00538664j 0.0172019-0.00512827j 0.000387107+0.00609071j 0.00314614+0.00670037j -0.000187744-0.00760258j -0.00432619-0.00594671j 0.00857579+0.0143284j 0.0137667+0.0102713j -0.00105633+0.00334015j -0.00691678-0.00262442j -0.0135664-0.0100608j 0.0154689+0.0121186j 0.000716319-0.00482493j -0.00242375+0.0127447j 5.27911e-05-0.00933941j -0.0105585-0.00145892j -0.00724075-0.0111336j -0.00159377-0.00395551j -0.00436753-0.000315151j 0.00376344+0.0106531j -0.0030984+0.00441773j 0.00368674-0.0142436j 0.00596089-0.0196042j 0.00429223-0.00396042j -0.0014737-0.00502427j -0.00455477+0.00698683j -0.0066175+0.00608645j 0.00127923-0.0053061j 0.00807413+0.00506075j -0.00706196-0.00181382j -0.0101772-0.013403j 0.00787118-0.00209101j -0.000180113-0.000833961j -0.00896283-0.00544689j 0.00792777+0.012147j 0.00157054-0.00370021j -0.00287905+0.0152756j 0.00361838+0.00798691j 0.0160077+0.0221637j 0.00563004+0.000647983j -0.00121598+0.0116394j 0.012648-0.00636438j 0.00494556+0.0117724j 0.00166987+0.0143137j -0.00119437-0.00203358j -0.00596373-0.00981823j 0.00111262+0.00392974j 0.00289482-0.00355j 0.0136144-0.00891242j -0.00938273-0.00281173j 0.00883186+0.00933665j 0.0188281+0.0027539j 0.000506636+0.0110927j 0.00305416-0.00406513j -0.00176973+0.0018181j 0.00406555-0.00710784j -0.000329082-0.00170508j 0.00455175+0.0105388j 0.00969621-0.0137749j -0.00627814-0.00168046j -0.0073522+0.00745645j -0.0111858+0.0185306j -0.0244862-0.0182898j 0.00336446+0.0131088j -0.00439246+0.00332897j -0.0147144+0.00155452j 0.00641354+0.012301j -0.0032712+0.000109316j -0.000850788+0.0143519j -0.0303963-0.0119282j -0.0103534-0.0217599j -0.0180476+0.00910447j 0.0107362+0.00121125j 0.0119671+0.00311122j -0.00773638+0.00336511j 0.0110611+0.000505418j -0.0190253+0.00274328j 0.0196234+0.0168132j 0.0126722+0.00464114j 0.0138458-0.00916351j -0.0048136-0.00246932j -0.00871642+0.0183368j -0.00824141+0.00414456j 0.0137397-0.0114489j -0.00764474+0.00206111j 0.0106916-0.00685421j 0.00647257-0.00129793j -0.00542971+0.00432706j -0.00146496-0.0108319j 0.0237579-0.00641951j -0.0069551-0.0420277j -0.0103886+0.00437772j 0.00523777-0.0224559j 0.00902264+0.0144382j 0.0190984+0.00746391j 0.0262995+0.0160019j 0.00444464+0.00445972j -0.0209805+0.015576j -0.0267707-0.0132542j -0.0220439+0.0103027j -0.00920158+0.0137484j 0.0147758+0.0034064j 0.0100271-0.0215676j -0.0103611+0.000722332j -0.0146375+0.00753696j 0.0213099-0.018327j 0.000275365-0.00968283j -0.0388129-0.014317j 0.0199226+0.0192313j 0.00659713+0.00923154j -0.00703203+0.00197555j 0.00746354+0.0019576j 0.00912863+0.00737575j -0.00401478-0.00796048j -0.0240628+0.0109328j 0.0170728-0.0052043j -0.00885869-0.00899385j 0.00366731-0.00746331j 0.0292264-0.00626332j 0.0151534-0.0326985j -0.0166597+0.0240868j -0.02451-0.0292674j 0.0127264+0.0211062j 0.02503+0.0342606j -0.0420497+0.0354398j 0.062384+0.0124234j -0.021775+0.0153451j 0.0577883-0.00983647j 0.0289438+0.010866j -0.0269706+0.0235806j -0.00176111-0.0517295j 0.0164088+0.0471538j -0.00457591+0.0158329j -0.00927411-0.022585j -0.00466894+0.0645385j -0.105431-0.0217774j -0.0158747-0.0464469j -0.00916661+0.0188383j 
0.00120426-0.0430155j 0.0517468-0.00154024j 0.00471376+0.0440566j -0.0332303+0.00336646j 0.000890475+0.0128947j -0.0107615-0.0113809j -0.00284085-0.0135307j 0.0224249+0.00500012j -0.0152022-0.0107608j 0.00109421+0.00716024j 0.0232552-0.0135096j 0.000646719-0.00825833j 0.00481872+0.00907059j -0.0301423+0.0141434j -0.010678-0.00281197j -0.0453013-0.0177454j 0.0264219+0.0201005j -0.0219776+0.0165121j 0.013333-0.0208484j -0.0262337+0.0170985j 0.00230371-0.00933708j 0.0165767-0.00121811j -0.0195436-0.0184651j -0.0107334-0.0294438j -0.0149562-0.0169968j -0.0263505-0.0089034j 0.0292161-0.0392001j 0.0214902+0.0108592j 0.00529606+0.0129584j -0.0157828+0.0114904j -0.00962877-0.00720801j 0.0111216+0.00408606j -0.0108985-0.0113666j 0.00242831-0.0366114j -0.0239156+0.00199426j 0.00541434+0.00505719j -0.0113471+0.00332943j -0.0030324-0.00806317j 0.00380877-0.0151024j -0.0140278-0.0182213j 0.00448133-0.0195106j -0.00608441+0.0107957j 0.00361143-0.0133519j -0.0121518+0.0135804j -0.00208559+0.00688159j -0.00144891+0.00860689j 0.00216993-0.0306189j -0.011643+0.00382104j -0.00177324-0.00136739j -0.00354756+0.0104035j 0.00407302+0.0066761j 0.00730119+0.00231174j 0.00534894-0.00293413j -0.00969627+0.00199326j -0.00505876+0.0113327j 0.00118119-0.00963597j 0.0159612-0.0132721j -0.0239337-0.00834987j 0.00983536+0.0191085j -0.00416777+0.00646468j -0.0175502+0.00843812j -0.0141532+0.02458j 0.00158429+0.0044946j -0.0069761+0.0118662j 0.00193209-0.00774611j -0.0173007+0.0173048j -0.00281048+0.00649461j -0.0151327+0.0104501j -0.00800351+0.00431732j -0.00961443-0.0137547j -0.00826072+0.000939303j -0.0106232+0.00620197j -0.0158244+0.00677262j -0.0183945+0.00591868j -0.00546524-4.48847e-05j 0.00460821-0.0124524j 0.0133352+0.00925572j 0.00620418-0.0200313j 0.012563+0.00230087j -0.0114149+0.00780201j -0.0131891-0.0187452j 0.00301627-0.00159692j 0.00407705-0.00898703j -0.00389714+0.0133949j 0.00745626-0.00192394j -0.0145166+0.0111118j -0.000367666-0.00626272j -0.0132449+0.0140427j 0.0228112+0.00661881j -0.00156602-0.02085j -0.00446224+0.00724565j 0.000607355+0.00129643j -0.00977774-0.0149349j -0.00278552-0.00255216j 0.00501568-0.00390402j 0.0203469-0.000532603j 0.00468966-0.00925228j -0.00383778+0.0128808j -0.0111869+0.0038864j -0.0100077-0.0285641j -0.00102562-0.000242538j 0.00825547-0.0255606j 0.00376065+0.00324614j -0.0156918+0.0109503j -0.00961624+0.00735382j 0.00552546+0.00763015j -0.00966322+0.00429243j 0.00606107+0.000266256j 0.00149307-0.0111282j -0.00459445-0.0136664j -0.00349422-0.009739j 0.00437515-0.0152952j -0.00897794+0.015745j 0.00144681-0.00390898j 0.00819799-0.00294284j -0.00178783-0.00900039j -0.0171652-0.00709567j -0.0103015-0.00429365j 0.0136373+0.00624094j 0.0234306-0.00947242j 0.0194118-0.00765695j -0.00828985-0.0160974j 0.00615848-0.00174388j 0.0327876-0.00670975j -0.00298925-0.015981j -0.00951808+0.0131491j 0.0179134-0.0106147j 0.0138445+0.00135592j 0.00244079-0.00393447j 0.00021523-0.0249073j -0.000324218-0.00404206j 0.0120077-0.00778937j -0.0182245+0.00787132j -0.00933477+0.0211264j 0.0135144+0.0194435j 0.00218003-0.0146439j -0.0174588+0.0082856j -0.0197539-0.0378203j -0.0126744-0.0131402j 0.0202671-0.017744j -0.00285746+0.00541195j 0.00228044-0.0121694j -0.00452568+0.00472404j -0.00223102+0.000640065j 0.0195126+0.000181477j 0.00365791-0.000305184j -0.00636466+0.00313191j -0.0109422+0.0250021j 0.00437851-0.0184282j 0.016368-0.00709416j 0.00355412+0.0166678j 0.014634+0.00251391j 0.0043127-0.00572778j -0.0109293+0.0198015j 0.00671018-0.0273902j 0.00267953-0.00338216j 0.0101043-0.0047551j -0.0153153-0.0100311j -0.00369389+0.0162281j 0.00628034-0.00251535j 0.00240684+0.0593228j -0.00558054+0.00681958j -0.0242987+0.00394967j 0.0215084+0.0536138j 0.00060959-0.00989385j 0.0148304-0.0131785j -0.0413552-0.00239129j 0.00570112-0.0173038j 0.0313242+0.0135793j 0.00579885-0.0133298j -0.0163026-0.0100201j -0.000202831+0.0189012j 0.020426-0.0217837j 0.000498544+0.0258632j 0.0101561+0.0277455j 0.0109781+0.0238372j 0.0409353+0.0458197j 0.00829749+0.0105713j -0.0301918-0.0266614j 0.033797-0.0182834j -0.0692933-0.0170323j -0.0192575+0.0177719j -0.00128616+0.00629448j -0.0184229+0.0199503j 0.00955129-0.0313717j -0.0193102+0.0492488j 0.0324109-0.0213832j -0.034981+0.00512873j 0.0292868-0.0272814j 0.0350795+0.0068493j 0.0325826-0.0405302j -0.0501742-0.0262436j 0.0213074-0.0145737j 0.00146783+0.064622j -0.0647533+0.0326318j 0.0261425+0.0501772j 
0.00582683-0.0388346j 0.0348429-0.00662425j 0.0541986-0.0165761j 0.0316667+0.0571705j 0.0250378-0.0124675j 0.0321627-0.0117069j 0.00766962+0.0432461j 0.040276-0.00446415j -0.00235125-0.00351747j -0.0128522-0.015959j 0.00723004+0.0112248j -0.00964611+0.0316216j -0.00761502+0.00877806j 0.00484539-0.0137957j 0.00708992+0.0103325j 0.0202491-0.00148681j -0.0047569+0.0155988j -0.0280787-0.00266356j 0.00795589+0.00388365j -0.00926672+0.00553203j -0.0131491-0.00422594j -0.0201263-0.000275272j -0.00236926+0.0061934j -0.000509263+0.0134114j -0.0033182-0.0267714j 0.0145568+0.000329239j -0.0082398+0.0204181j -0.0180777-0.00734587j -0.00955557-0.00698884j -0.00666613-0.00116686j -0.00731556+0.0157254j 0.0118944+0.00272502j 0.00312552+0.000259269j 0.00618987-0.00294605j -0.00501528+0.00452865j 0.0110468+0.00248783j 0.00142546+0.00310477j 0.0080419+0.0016933j 0.00495754-0.00791817j 0.00182168+0.0145643j 0.0229713-0.0162743j 0.00386003+0.0190476j 0.00986998-0.0151779j -0.00328437-0.00788193j 0.0126803-0.00647995j 0.00160699-0.00481209j -0.00417133+0.0258459j -0.0111247+0.0102486j -0.00434949-0.0147491j -0.0242365+0.0268514j -0.00608509+0.00353199j 0.00371085+0.0101807j -0.00645277+0.0168981j 0.00517788+0.0216024j -0.00415458-0.0064567j -1.47499e-05-0.00343916j -0.000849178-0.00332531j 0.0219126+0.00436076j 0.00537279-0.0137593j 0.00546598-0.00431905j -0.0014578-0.00393199j 0.00438577+0.000166608j -0.0031723+0.00354002j -0.00571604-0.00317754j 0.00511007+0.00583039j 0.0150394+0.0110208j 0.00369384+0.00654107j -0.00401678+0.00123235j -0.00172161-0.00519014j 0.00347677+0.00475733j 0.00812134-0.00959091j 0.00705816+0.00188921j 0.00861194-0.0129053j 0.00057282-0.000113184j 0.00940233-0.00424152j 0.0143628-0.00622615j -0.00619581+0.000308865j 0.00493635+0.00837098j 0.0025331+0.0101359j -0.000717438-0.0116582j -0.00557978+0.00470448j -0.00596189-0.00568319j 0.00517888+0.00478391j 0.00146237-0.0067516j 0.00245459-0.0029406j -0.004804-0.00432512j -0.0154635+0.00808246j 0.00403143+0.00808711j 0.00243586-0.019572j -0.0104677+0.00116491j 0.0102261-0.00454137j -0.00348401+0.00265691j -0.011212+0.00232014j -0.000631908+0.00472672j -0.000656255+0.00677959j 0.00674769+0.00480881j 0.00525008-0.000535486j -0.00362759-0.000799978j -0.00677683+0.0143463j 0.00267818+0.00972047j 0.0169679-0.00301404j -0.0100175+0.00834701j -0.000337045+0.00871212j 0.0180558-0.000104608j 0.00767445-0.00100432j 0.00655235+0.00821942j -0.00171172+0.00716267j 0.000475959+0.00812462j -0.00123605-0.00201809j -0.00766166+0.0267729j -0.00753819+0.0165301j -0.0221336+0.00899394j -0.00932177-0.00414832j -0.0111334+0.015631j 0.00853121+0.000688205j -0.00323278+0.0109914j 0.00307966+0.00539107j -0.0111828+0.0139427j -0.0189643-0.0113202j -0.0133041+0.00069518j -0.0135807-0.000251721j -0.00130124+0.0132399j -0.00445307+0.00397106j -0.0293751+0.00565633j 0.0127513+0.00664328j 0.00524137+0.0157222j 0.00763187-0.000676636j -0.0161177+0.015581j 0.00421381-0.0309687j -0.0134468+0.0128233j 0.00226633+0.00788915j 0.0103027+0.00405495j -0.00246503+0.00371772j 0.00868923+0.00792415j 0.00210388-0.000724588j -0.00180735+0.0222914j -0.00699279+0.0269586j -0.0058071+0.00894889j 0.00494895-0.0021556j -0.00824409+0.00754803j -0.0108267+0.0183931j 0.010487+0.00996101j 0.00990387-0.0172602j 0.000337371+0.00460913j 0.0104998+0.00290942j 0.019179+0.00877345j -0.0164102-0.013269j -0.00465495+0.00611762j -0.000368948-0.00868882j 0.017774-0.00509255j 0.00346298-0.00606977j 0.00211701+0.022888j -0.0070475+0.0302533j -0.00471256+0.00159935j -0.00137195-0.0136679j -0.0223678+0.0256753j -0.0147893-0.0136524j 0.000960575-0.00288006j -0.0403176+0.000255548j -0.0100994+0.000164854j -0.00530883-0.018126j 0.00411646-0.0303798j -0.00323711-0.00957343j -0.0467308-0.0229051j -0.0031443-0.0182835j 0.0156382+0.00222367j 0.019438+0.00426424j -0.0078573+0.000856374j -0.00233159+0.00563077j 0.00133922+0.0166516j 0.0247247-0.0166495j -0.0202399-0.00141707j 0.0144659+0.0125481j 0.00543079-0.0117968j -0.00506052-0.0316011j -5.65819e-05+0.00512588j -0.0160169+0.0201954j 0.00491655-0.00561152j 0.0213367-0.0146579j 0.0345436+0.044887j 0.0647145-0.0126301j -0.0234038+0.0343321j 0.00530075+0.0154474j 0.0567304+0.0314469j -0.0499041-0.00291746j -0.0101029-0.0223892j 0.0266937-0.0242161j -0.0277903-0.0798768j -0.0380562+0.0174834j 0.0209636+0.0319041j -0.0694474+0.052735j -0.0278068+0.0888136j 0.0260168+0.0228132j -0.00894957-0.0224162j 0.00985529+0.0229308j 0.0147787+0.0258679j 
