-0.0320703-0.00311873j -0.00765855-0.0346431j -0.0292279+0.00994143j -0.0197333-0.0356047j 0.0206951-0.00297187j 0.0145334-0.0252995j 0.0026094+0.00793913j -0.0391177-0.00744471j 0.00358061-0.0179599j -0.0124402-0.0228161j -0.0170866+0.0202167j 0.00904304-0.00321476j 0.00843551+0.0188184j 0.0100402+0.00855826j -0.00491926+0.0131723j -0.000119783+0.00462093j -0.0127976+0.00292532j -0.00311981-0.0121536j 0.0177049-0.0181079j -0.00962957+0.00868883j -0.0164747+0.00174487j -0.00804837+0.00371845j 0.00541594+0.0102859j -0.000674738-0.00368068j 0.000960831-0.0184273j -0.00350674+0.00820744j 0.011002+0.00653178j 0.00091305-0.010337j 0.000157501-0.00177075j 0.00784159+0.0134864j -0.00505575-0.00347224j -0.00833656+0.00341436j 0.000512821+0.0082968j 0.000106828+0.0138253j -0.0167304-0.00190242j 0.00316032+0.000348811j 0.00222039+0.00469626j 0.000850498+0.00249949j -0.000673518+0.00186019j 0.00208615-0.0182411j -0.00252104+0.00205051j -0.00758658-0.00139593j 0.010247-0.00749458j -0.00513186+4.88009e-05j 0.00354438+0.00170911j 0.00452939+0.0013548j 0.000334124-0.00509421j -0.0076035+0.000194753j 0.00409132-0.000347776j -0.00123063-0.00483412j -0.000873062+0.00670972j 0.00266986+0.00926753j 0.000724258-0.00348229j -0.00568749-0.00584276j -0.00334101+0.00503221j 0.00687711-0.00190712j -0.00949427-0.00821106j 0.00385208-0.00963586j -0.00538348-0.0026498j 0.00467766-0.00188067j 0.00390681-0.00346592j -0.00609244-0.000785254j 0.0028039+0.00290984j -0.00153136-0.0126833j -0.011679-0.00134364j 0.00228428+0.0063304j -0.00321314+0.00644713j 0.00940984-0.00575929j 0.00591269-0.00130494j 0.00859182+0.00403754j 0.000733987+0.00283204j 0.00706253-0.00141611j 0.00385535+0.00313081j -0.0132197-0.00241311j -0.00403003-0.00805076j -0.0025641+0.00413978j -0.00389498-0.00610458j 0.0126576+0.00858354j -0.00951726+0.00440925j 0.00716015-0.00403917j -0.00399418+0.00899536j 0.00209997-0.00212081j -0.00366215-0.00862452j 0.00228455+0.0147169j 0.00125985-0.00339073j 0.00293679-0.00217649j -0.000778755+0.00165363j 0.00117916-0.000283414j -0.0150763-0.014398j -0.0118907-0.000803779j 0.00613338+0.000963575j -0.00803968-0.000461549j 0.000174633-0.00828263j 0.00282027+0.0105575j -0.0012848+0.0122048j 0.00490667+0.00469326j -0.000131722-0.00158971j 0.00224114-0.0145193j -0.00323392-0.00387767j 0.00584401-0.00357986j -0.00785897+0.00752354j 0.0122743+0.0200148j 0.0042349+0.00551882j -0.00826942+0.00123896j 0.00118539+0.00739162j 0.00164479+0.0107262j 0.00133498-0.00394246j 0.00410708+0.00762829j 0.0139001-0.0084295j -5.89959e-05+0.00546935j 0.00929146+0.00353536j -0.0158875-0.0340971j -0.00121235-0.000776231j -0.0243009+0.014577j 0.00379684+0.00504558j -0.000562651+0.0154046j -0.00684821+0.00364082j -0.0106229+0.0104768j 0.00354605-0.00603214j -0.0221637+0.0074597j -0.0278822-0.00523885j -0.0084145-0.0112083j -0.00455534+0.00778009j 0.0207249-0.00897541j -0.0076705+0.0154102j 0.0132247+0.014176j 0.0194642+0.00324768j 0.00678204-0.0138025j -0.028458+0.0288846j 0.0180853+0.0160639j -0.00202335-0.0194988j 0.000801646-0.0285863j 0.0462543-0.0221999j 0.0178703+0.0334185j -0.0588527-0.052595j 0.0479607-0.0448212j 
-0.0238871-0.0352002j 0.0285865-0.0251468j -0.0153477+0.0100543j -0.0203641-0.0170926j 0.00711036-0.00393162j 0.00220215-0.00964156j 0.010852-0.00461612j 0.0110142+0.0169041j -0.00227298-0.00542642j -0.0202109+0.000998799j 0.0057205-0.00386939j 0.000210416+0.00946508j 0.00405291+0.00480338j -0.00587186-0.00591384j -0.00062924+0.00837767j -0.011945+0.00288682j -0.0213227+0.00223483j 0.00359462-0.00140936j -0.0191139-0.00758785j 0.0138059+0.00442613j 7.07253e-05-0.00532855j -0.00728018-0.00382794j 0.0124914-0.00956576j 0.0260216-0.00536051j 0.000412271-0.00338323j 0.00509935-0.0136413j -0.0056377-0.00831839j -0.010683+0.000925036j 0.00936927+0.012649j -0.00150213+0.00871026j -0.00472446-0.0032695j 0.00501913-0.0152932j 0.000902397-0.00529412j -0.000412536-0.007021j -0.0200637+0.00226413j -0.0110197+0.00457663j 0.000913372+0.0003182j -0.00512922-0.00330083j -0.00500004-0.00328891j 0.00897429+0.0037748j 0.0049323+0.00336191j 0.00147487-0.00168358j 0.00790462+0.0089098j -0.00638651-0.00190994j -0.00290337+0.0035979j 0.00180629-0.0093626j -0.00107204-0.000568307j -0.000723954+0.00399082j 0.000699626+0.00115664j -0.00338239+0.00432749j -0.000265015-5.12886e-05j 0.00188654-0.000632812j 0.00922808-0.00598607j 0.000782795-0.00591859j 0.00705077-0.0033902j 0.00247368-0.00222631j -0.00712782+0.00516167j -0.00614198+0.00085355j -0.00843234-0.00674366j 0.00177233-0.000937678j -0.00296235+0.00283983j 0.00621732-0.00363193j -0.00341226-0.00428457j 0.00650525-0.00592727j -0.0124191+0.00454725j 0.00428907+0.0043456j -0.0019252-0.00576886j -0.00116515+0.00442523j -0.00296732+0.0079006j -0.0012662+0.00322924j -4.27253e-05-0.00404256j 0.000365227-0.00162991j -0.00279311-0.000888572j 0.00623948-0.00709197j -0.00138626+0.00856605j 0.00774334-0.000985373j 0.00818345+0.00315906j 0.0110743-0.00835428j -0.00819844-0.00268193j 0.00840488+0.00574838j -0.00612037-0.00763126j 0.00636131-0.00405462j 0.0124392-0.00202224j -0.00450741+0.0102104j 0.00112919+0.00292865j -0.00736829-0.00828256j -0.00243648-0.000362443j -0.00457685+0.00622614j 0.000225867-0.00856926j -0.00308934+0.00351395j 0.00286267+0.00209062j 0.00746945-0.0203733j -0.00121369+0.00852723j -0.00136699-0.00332325j -0.00600493-0.00207113j -0.0010239-0.00695907j -0.00244977-0.00333244j -0.000839448+0.0057865j -0.00200562+0.0086875j 0.00669605-0.0122803j -0.0119093-0.00103656j 0.00597105-0.0124992j 0.0036998-0.00596302j -0.00141362-0.00486791j -0.0123972-0.0185523j -0.00403521+0.0142507j 0.0040811-0.0190902j 0.00356414+0.0128456j 0.00288403-0.016j -0.000883429-0.00198269j 0.00679095-0.0169839j 0.000198161+0.0112848j -0.00243181-0.00547041j -0.000540608-0.00456926j -0.00140638-0.00761907j -0.019766-0.00548949j 0.00869775+0.00896876j -0.000393925+0.0133955j -0.00419506-0.0160798j -0.00892063-0.0105646j 0.00167514-0.00290641j 0.0137448+0.00512578j -0.00838521-0.0130567j 0.00298075-0.0297257j 0.0114979-0.0132861j -0.00794472-0.0184727j 0.0130248-0.00892576j -0.0022112-0.0330792j 0.0417209+0.0193444j 0.0243987-0.0115504j -0.00896203-0.0219018j -0.0100731-0.00522597j -0.0102422-0.033108j 0.0546544-0.0284988j 0.0251576-0.0203708j 0.0324307+0.0409359j 
-0.0226721-0.0493334j 0.0400536-0.0218771j -0.00880006+0.0266929j -0.0383481-0.0107853j 0.0081968-0.00476j -0.000595816-0.0209454j 0.0101939-0.00118797j 0.0179834+0.0204562j -0.0119953-0.00560588j -0.0142527-0.000686958j 0.00949135-0.00943216j -0.013408+0.0043154j 0.00428174+0.000538889j 0.0091339-0.00570033j -0.00140091+0.0120214j -0.0205723+0.00568899j -0.0172437-0.0014902j 0.00113889-0.000669453j -0.0168657+0.00396555j 0.00696517+0.00406159j 0.00316024-0.0145584j -0.00623272-0.0100851j -0.00294687-0.00784639j 0.0257169-0.00954006j 0.00580095-0.0122917j 0.00723044-0.0139911j 0.00775868-0.00847994j -0.00203989+0.0116958j 0.00540226+0.0117409j 0.000151841+0.000772909j -0.00555521-0.00505055j 0.00637236+0.000486444j 0.00757599-0.00755422j -0.00220557-0.00570892j -0.00907074+0.000404159j -0.00367977+0.00913785j -0.00309779+0.0032452j -0.00429339+0.00525247j 0.00114386-0.00405029j 0.00826153-0.00113022j 0.00645326+0.0118571j 0.00489787-0.00447939j 0.00348573+0.00488385j -0.00401624+0.00110599j -0.00387937+0.00359294j 0.00355701-0.0102792j 1.74048e-05+0.00346703j 0.00607729+0.00596393j -0.00109671-0.00176603j -0.00336437-0.00185499j -0.00783867+0.00483777j -0.0017686-0.00103868j -0.00426764-0.00402079j 0.00347209-0.00338146j 0.00217087-0.00278644j -0.00233949+0.00124169j -0.00762489+0.00479036j 0.00354333+0.0031975j 0.00996634-0.00452028j 0.000134284-0.00500629j 0.000631563-0.00380295j -0.00027253+0.0096916j 0.0049326+0.00149545j 0.00519693-0.000906203j 0.00129513+0.0105738j -0.00158397+0.0011783j 0.00193459-0.00282964j -0.00360902+0.000904709j 0.000364401-0.000393702j -0.00209264-0.00303342j -0.0177162-0.000647212j 0.00660677+0.000148544j -0.0108197-0.0078515j -0.0110657-0.00527869j 0.0077008+0.00986664j -0.0027335-0.00515938j -0.00232971+0.00358993j 0.00504651-0.00532263j -0.0123036-0.00247374j 0.0039356+0.00600601j 0.00281171-0.000279827j 0.000561772-0.000679202j -0.00224508+0.00498316j 0.00554001-0.0033264j -0.000191303+0.000551217j 0.00922396-0.0143954j -3.69567e-05-0.00758955j -0.00264348+0.00719977j -0.0027466-0.00244276j -0.000236713+0.00253493j -0.00794369+0.00101275j 0.0116969-0.00431605j -0.00289792+0.013944j 0.00420636-0.000678391j -0.00548582-0.00436384j -0.00070522+0.00473545j -0.00723957+0.00942793j 0.00492515+0.00616603j -0.00578685+0.00811425j 0.00498475-0.00428563j -0.00697642-0.0203963j 0.0196836-0.01104j -0.000712616+0.00192006j -0.00417351+0.0030488j -0.00692455+0.00528172j -0.0018678+0.00951895j 0.00509547-0.0113542j -0.00197539-0.0188631j 0.000137814+0.000836611j 0.0069264-0.0096136j 0.00772666-0.0136996j 0.0192387+0.0156088j 0.00495401+0.00781443j -0.00400516-0.00565671j -0.0108807-0.013539j -0.0153015-0.000158326j 0.00582525+0.0195148j 0.0108491+0.00177098j 0.0104415-0.0127523j -0.0212671+0.0150582j -0.00462289+0.00836532j 0.0054335+0.00329648j 0.00876679+0.0109322j -0.0144338-0.0131022j -0.00264513-0.0138124j -0.0131691-0.0245455j 0.00172117-0.0341566j -0.00343499-0.0183725j 0.0296287-0.0185934j -0.0141136+0.0002299j -0.0290109-0.0114392j -0.0310173-0.00252208j 0.0245186-0.0081513j -0.00121038+0.0551634j 0.0215071-0.0145996j 0.0209512-0.0131409j 
-0.033672-0.00707014j 0.00439363-0.0427857j -0.0385898+0.003254j 0.00218924-0.0389256j 0.0246896+0.00665983j 0.0114343-0.00904175j 0.0055407+0.0225119j -0.0283393+0.00121456j 0.0160503-0.016937j -0.0156765-0.00791632j -0.00876669+0.0229315j 0.0113984-0.000992653j 0.00429672+0.0311831j -0.00554356+0.0123319j -0.00806651+0.0090583j 0.0111453-0.00366192j -0.0201813+0.00463941j -0.00222412-0.020463j 0.00749097-0.0262918j -0.0114526+0.00813269j -0.0148797+0.00965781j -0.00659461-0.00214901j 0.0159985-0.0023333j 0.0113087-0.00394614j 0.00133255-0.00837509j -0.00621289-0.00202958j 0.00179991+0.0125949j -0.00860606-0.0159301j -0.00592376+0.00105254j -0.00553443+0.0216437j 0.00128874-0.00430751j -0.0137083-0.0114298j -0.0022054+0.00794718j -0.0132226+0.0179017j -0.0234685-0.00162123j -0.0136811-0.00601737j -0.00945064+0.00174757j 0.000683819-0.00368226j 0.00373536+0.000543857j 0.0072789-0.0101563j 0.00294633-0.00183652j -0.00984922+0.000462546j 0.017073-0.00397507j 0.00217232+0.000914238j 0.00995866+0.00519348j -0.00392144+5.30161e-05j 0.00574183-0.00528613j -0.00770473-0.00136944j 0.00733177+0.000305263j 0.000339892+0.000389782j -0.0021499+0.00099226j 0.00487223+0.00953153j 0.0014459-0.00887786j -0.0132437-0.0133144j 0.00471149+0.00127358j 0.00222014-0.00583672j -0.00276414-0.0072462j -0.00148996-0.00984269j -0.016361-0.00160216j 0.00308737+0.00169864j 0.00180491-0.00868489j -0.00211016-0.00228231j -0.0114898-0.00612809j 0.00579336-0.0168773j -0.012549-0.00190327j 0.00207597+0.0079755j -0.00140769-0.00102667j 0.00134015-0.000746617j -0.00475641+0.00406528j 0.0103644+0.00587776j 0.00124699-0.00296117j -0.00330662-0.00131683j 0.0160584+0.00683025j 0.00378757-0.00353758j -0.00865802-0.00386474j -0.000363461+0.00869745j -0.00965382+0.00165233j -0.00268759+0.00465279j -0.00357867+0.00351975j 0.0105567-0.000349536j -0.00736492+0.000804492j -0.00215538-0.00551001j -0.000830714-0.00769358j -0.00801531+0.023627j 0.00163264-0.00130191j 0.000156713-0.00124797j 0.00430523+0.00422182j -0.00516614-0.00354788j -0.00746459-0.0106523j -0.00481645+0.00220034j 0.024884-0.000836944j -0.0021913-0.0105363j -0.00436827-0.00562877j -0.00718159+0.00956102j 0.00478718+0.0117832j 0.00253393+0.000691584j 0.00145145-0.0126058j 0.00827551-0.0012626j 0.00841159-0.00460827j -0.00956659-0.00630585j -0.0136224-0.00300309j -0.0048716+0.00982183j 0.00962298-0.0019354j -0.0133585-0.00121251j 0.00235602-0.012695j -0.0104127+0.0158019j 0.00711713-0.00500116j 0.00593174+0.0193748j 0.00991487-0.00758941j -0.00757408+0.00875612j 0.00442441+0.0169271j -0.0286858-0.0230698j -0.0203425+0.000462922j -0.0293134+0.00862898j 0.0107897+0.00231754j 6.93634e-05-0.0128167j -0.0023488+0.0163284j -0.0168526+0.0190161j 0.00763699-0.00823341j -0.0252915-0.0103605j -0.0156302+0.000969128j -0.00725471+0.00457639j -0.0123967-0.0180046j 0.00785506-0.0180012j 0.00246637-0.00655601j 0.0171768-0.00648946j 0.0267634+0.0111182j -0.00810612-0.0131023j 0.00823823+0.0277644j 0.0159082+0.00722201j 0.00264772-0.0107466j -0.0238646+0.0189692j -0.00748838-0.0180833j 0.0514246+0.0216069j -0.0355439-0.0470943j 0.0392123-0.0423123j 
-0.00633352+0.00717932j -0.0177946+0.00113578j 0.0109019+0.0094269j -0.0196402-0.00439484j -0.00038391-0.0209049j 0.000617091-0.00534094j 0.00157486-0.0034263j -0.0108551-0.00965392j 9.2801e-05-0.0059389j -0.00276112-0.0119973j -0.00436354+0.00273375j -0.00681698-0.00422303j 0.00465035-0.00512j 0.0119388+0.00507219j -0.00149552+0.00554271j -0.00378994-0.00572678j -0.000385834-0.00507793j -0.0034568-0.000360491j 0.0124473+0.00621636j -0.00850634-0.0105686j -0.013247-0.00450173j 0.00209096-0.000728664j -0.0101655+0.00281511j -0.00902338+0.00546804j -0.00416041-0.00600003j 0.00075367+0.0105816j 0.00862681+0.0108962j 0.0114567-0.000138205j -0.00348635-0.0123202j 0.00403931-0.00917439j -6.28473e-05+8.45178e-05j -0.00184235+0.00945091j 0.0009662+0.00927076j 0.00639734+0.00463846j -0.00171316-0.00499355j 0.0121231+0.000596202j 0.00346181+0.00460779j 0.00510199-0.000589503j -0.000360466+0.00224072j 0.00456972-0.00263818j -0.00437113+0.00469427j 0.00766207+0.00555442j -0.00404973-0.00814011j 0.00256018-0.00661268j -0.00396801-0.000348108j 0.00445916+0.00680067j -0.00359064+0.0043853j 0.00128481-0.00277575j -0.00662105-0.00169821j 0.00389324-0.0103855j 0.00387766+0.00441451j -0.00310745+0.00226575j -0.00796118+0.00551394j 0.00312674+0.00399058j -0.00487545+0.00615036j -0.00541988+0.00131285j 0.00358411-0.00864989j -0.00151568+0.0083601j 0.00230205+0.00767856j 0.00606759-0.00509869j 0.0013273-0.00205626j -0.00330414+0.00501018j 0.007061+0.00450411j 0.00244273+0.00208309j 0.00813381-0.000545332j -0.00731876-0.00428396j 0.00597076+0.00701828j -0.00175013-0.0144041j 0.00967341-0.00873609j -0.00696757-0.00156417j -0.0099031-0.00432826j 0.00337785-0.00100126j -0.00458847+0.000107035j -0.0183424-0.00267462j 0.00981024-0.0019339j -0.0114411-0.0003822j 0.00344722-0.00741171j -0.00954776+0.000174863j -0.0147055-0.00586228j -0.00966009+0.00506745j 0.0018503+0.00373591j -0.00534052-0.00470151j -0.014366+0.00778774j 0.012895-0.00768561j -0.00693098+0.00221796j 0.00809208-0.00388139j 0.00312807-0.00423338j 0.0056656-0.00247432j -0.00194818-0.00756308j -0.0050492-0.00626906j -0.00584044+0.00366413j -0.00893466+0.0134509j -0.00844738-0.009788j -0.005418+0.00410017j -0.00364499-0.00405559j -0.0016916+0.0104738j -0.0017146+0.0130318j 0.00196685-0.00913975j -0.00783671-0.0065345j -0.00201391-0.00398483j 0.0189546-0.00407993j 0.00398435+0.00778696j -0.00112331+0.00994151j 0.000239239+0.00797958j -0.00350731+0.0272703j -0.0019856-0.0188874j 0.00650965+0.00500125j -6.43773e-05-0.0174304j -0.00689436+0.016746j 0.0132204-0.00685841j -0.0231385+0.00642489j 0.00653631-0.00724081j 0.00614971-0.0117412j 0.00164619-0.017253j 0.00678239-0.00302911j 0.00878416+0.0138992j -0.0300829+0.0042896j -0.00201267-0.0148223j 0.00220366+0.0121682j 0.0175052+0.00102535j -0.0196285-0.0110481j 3.24415e-05-0.0194228j 0.01611+0.00997051j -0.00161291+0.0133115j 0.00109791-0.00231933j -0.00376706+0.0188779j -0.0110855-0.00247842j 0.0218158-0.0103555j -0.0131403-0.0252788j -0.0168249+0.00484456j -0.00595083-0.0110708j 0.0117803+0.0202556j 0.04794+0.0384793j -0.00846436+0.0259408j -0.0261442+0.028628j -0.00702304-0.0260097j 
0.00749131+0.00465355j 0.00579041+0.00503296j 0.000206751-0.0174686j 0.0199531+0.0166132j -0.0173447-1.83188e-05j -0.0205566+0.00670311j 0.0177988-0.00846647j 0.0142503+0.0303731j 0.00597987+0.00766544j -0.00836497+0.0190163j 0.0166767-0.00354539j 0.00351397+0.0048526j 0.00154063+0.00353942j -0.0166628-0.0100036j 0.0127126-0.000745022j 0.00115689+0.000574704j -0.00511728+0.00133397j 0.0111241+0.0124909j -0.0287077-0.00989096j 0.0125428+0.0010564j 0.0240231+0.000479554j -0.00834275-0.00519634j 0.0250508-0.00533909j 0.0128074+0.00337392j -0.00083864+0.0148667j 0.0110518-0.00772819j -0.0195309-0.0163653j -0.0121341+0.00223698j 0.000669091+0.017308j -0.0133159+0.00791808j -0.00547187+0.00486383j 0.00750492-0.0238542j -0.00296233-0.0136443j 0.00659362-0.0162673j 0.00209914-0.00445321j -0.0129704-0.00164412j -0.00213878-0.00449252j -0.00839371-0.004238j 0.000237839-0.00333108j -0.00652071+0.0141737j 0.0138074-0.00349809j 0.00409414-0.00443956j -0.00220673+0.0161969j -0.00590782+0.00291085j -0.0116772-0.00179703j -0.010487-0.00507987j 0.0048144+0.00286129j -0.000733002-0.00143104j 0.00832528+0.00484596j -0.00470292+0.0097665j 3.94429e-06-0.00709297j 0.00165508-0.00795079j 0.0133131-0.00228909j 0.000799623-0.00648642j 0.0105828-0.00199556j 0.00823473+0.00250137j -0.00126568+0.0050321j -0.00350079-0.00688816j -0.00111274-0.0132171j -0.0117325+0.00239295j 0.000417988+0.0117823j 0.0140215-0.00634703j -0.0042647-0.00853618j 0.00700873+0.0065172j -0.00670526+0.00301153j -0.00149017-0.00358578j -0.00719777-0.0118267j 0.00146399+0.00821736j -0.0155791+0.00765979j -0.0100295-0.00599675j 0.00122525-0.00248115j -0.00247681-0.010773j -0.00544612+0.00898606j 0.0150891-0.0100392j -0.003921+0.00809642j 0.0119968-0.0125699j 0.0100491+0.00298076j 0.0163926-0.00629527j 0.00356379-0.0103289j 0.0083664-0.00211873j -0.00453432-0.0161289j 0.00541284-0.00170461j 0.017492-0.0133433j -0.0143592-0.000813349j 0.00151846-0.00138875j -0.013359+0.00259867j -0.00583369+0.00234618j -0.00241654+0.0115297j 0.00218772+0.00676568j 0.00813596+0.00085866j 0.00423378+0.00494491j 0.0134163-0.0370313j 0.00399584-0.00677461j -0.00862977-0.0270648j 0.0017853-0.0131605j -0.00442822-0.0103219j 0.00586594-0.00639175j -0.0148222+0.000636063j 0.00369333+0.00882797j -0.00528768-0.0140542j -0.00971035-0.00050022j 0.0167766-0.0196919j 0.0159068+0.011752j 0.00752989-0.00719297j -0.00348516-0.0233509j -0.00246453+0.00642424j -0.0146894-0.00765886j 0.00825225+0.0148166j -0.000112008-0.0116027j -0.0122523-0.00339733j 0.0207877-0.00313515j -0.00215493+0.0276697j 0.00762609-0.0119117j 0.0152508+0.00460685j -0.00812512+0.000103086j -0.0154935-0.0223098j 0.0038856-0.0143101j 0.00522436+0.0153462j -0.0155024-0.00189392j 0.0032691+0.00301942j 0.0284717-0.0163461j 0.0177571+0.0128612j -0.0139447-0.0137574j 0.00487533-0.0153837j 0.0155686-0.0164542j -0.0117813-0.0359802j 0.0124637-0.0318249j 0.0147073+0.00553003j 0.0233446-0.0174234j -0.00268863+0.000657274j -0.0460777-0.00858629j 0.0179914-0.00176248j -0.0504281-0.030858j 0.0008589-0.0391653j 0.0522597-0.000775172j 0.0190946+0.0545337j 
0.0315035+0.0635588j -0.0512941+0.0351669j 0.0270254-0.0343265j 0.0428088+0.0172929j -0.0268003-0.00295676j 0.0112283+0.021868j -0.0143237-0.0155914j -0.00708341-0.0325086j 0.00167483+0.0171986j 0.0136481-0.00781656j -0.015979+0.0108488j 0.0230037-0.0150069j 0.0046159-0.00872094j -0.00477548-0.000744489j 0.00478013-0.0205207j 0.00955989+0.0156887j 0.0281866+0.0029856j 0.00301264+0.0172961j 0.0130038+0.0063746j 0.00189097-0.0100868j -0.00121589+0.00748417j 0.0151804+0.017719j 1.40447e-05+0.00653122j -0.0355371+0.0184098j -0.0104465+0.00412582j -0.0025818+0.0289817j -0.00844419+0.00575904j 0.00840506-0.00533723j 0.00340235-0.0207771j -0.000824046-0.00610008j 0.00213594+0.00949956j -0.000306679+0.00980845j -0.00315872+0.00836255j 0.0205064+0.00180058j 0.0163598+0.00273852j 0.00627243-0.00330944j 0.0127192-0.00501017j 0.000107016-0.00520034j -0.00454177+0.00705599j -0.0133397+0.0042319j -0.0121869-0.0129154j 0.00442207-0.000867101j -0.0163032-0.0021362j -0.00122824-0.00458233j 4.61645e-05-0.00950983j -0.00300445+0.00942455j 0.00303156-0.00502714j -0.00837742-0.00522441j -0.000177873+0.00768237j 0.00282394+0.00425038j 0.0171724-0.00493615j -0.000847634-0.000543217j 0.00867445+0.014169j 1.523e-05+0.0129083j -0.00566858+0.00356405j 0.00559259+0.00270756j 0.00853207-0.00246104j -0.00799256+0.000811535j -0.00849461+0.00841485j -0.0045573+0.0113948j 0.00319231+0.00804929j 0.00834832-0.0166436j 0.00143664-0.000552825j -0.012571+0.00427416j 0.00211347-0.00936835j -3.74379e-05-0.00950871j 0.00110878-0.00138532j 0.0021595+0.0043448j 0.00795872-0.00939606j -0.00543618-0.0118422j 0.0169031+0.000581646j -0.00465362+0.00185245j 0.00176445+0.0113766j -0.000431407+0.00760392j -0.00244142-0.0122377j 0.00666387+0.00605377j 0.0115354+0.000683735j -0.00259297+0.0038766j 0.0176357+0.0128643j -0.0105381-0.00940838j -0.00945994+0.00277332j 0.00179309-0.00390431j 0.00726856+0.000311312j 0.0127-0.0090281j 0.00211162+0.00145603j -0.0110139+0.0185511j -0.00195513+0.00407961j 0.0153024-0.0050066j 0.00184335+0.00568274j -0.00175421-0.0026184j -0.000340781-0.00942877j -0.0165905+0.00533032j 0.0145219-0.0117946j 0.00182397-0.000924502j -0.00173604+0.00406809j -0.0020848-0.0033861j 0.00684043+0.000934177j -0.0130798-0.0110579j 0.00115918-0.0014153j 0.00874773+0.00140943j 0.0139475+0.0213415j -0.0218651-0.0010427j -0.00291172-0.00697397j 0.0118249+0.00965873j -0.000935364+0.00461721j 0.0115297-0.00990643j -0.0137929+0.00894642j 0.00838085+0.0185909j -0.0100011+0.0131626j 0.00282646-0.00489213j -0.0181637+0.0131713j -0.01248-0.0144051j 0.00264484-0.00968221j 0.00409473+0.0212372j 0.0120447+0.013861j 0.0264685-0.00477109j -0.0139187-0.0272919j -0.017423+0.00912992j -0.0114504+0.0125993j 0.0147549+0.00590018j 0.00390961-0.00036034j -0.00433094+0.00529642j -0.00296249-0.00552829j 0.0126047+0.00646273j 0.00720081+0.0106124j 0.0156923+0.0103191j 0.0184552+0.0235363j -0.00945744+0.00792983j -0.0330998+8.28191e-05j -0.000351708+0.0348903j 0.0348178+0.0252528j 0.0399713-0.00662728j -0.037266+0.04578j -0.0358314-0.0111273j 0.0108447+0.0320725j -0.0346372-0.00148074j 
