-0.0573446-0.0288854j 0.0225073-0.0414823j 0.0478929+0.0319637j -0.0224912+0.0403955j -0.00183444-0.0362825j -0.0377292-0.0321125j 0.0237596+0.0227248j -0.00545179-0.0264202j -0.0291764-0.00965959j -0.0430567+0.0125143j -0.00905641+0.0137978j -0.0198289+0.0206433j -0.011073+0.0150433j 0.00637097+5.90313e-05j 0.0129336-0.0201652j 0.0399898-0.00914027j -0.0165487-0.0123052j 0.0277602-0.0128371j -0.0123668+0.00611712j 0.01035+0.0225933j -0.008847-0.00199421j -0.01108+0.00117472j 0.00537456-0.011336j 0.00446752-0.00977514j 0.0109582+0.000270442j -0.0122466+0.00501297j -0.00461579-0.00112687j 0.00937595-0.00154321j -0.00283338-0.0148111j 0.0028685-0.00590717j -0.00913169-0.00304509j 0.00574964-0.00949385j -0.00323917+0.00743166j 0.0124452-0.00315655j -0.00541725+0.00373303j -0.00317698-0.00168346j 0.00742926-0.00802037j 0.000448677+0.00146386j 0.00687717-0.018218j 0.00168893-0.00992216j 0.012002-0.00540109j 0.00655795+0.00136243j -0.00344414+0.00864585j -0.00173961-0.0121581j 0.0111866-0.000532314j -0.00253444+0.00522671j -0.00994531-0.00383719j 0.0109237-0.0132584j -0.00782346+0.00930816j -0.00209764+0.00482526j 0.0125562+0.00699766j -0.00451882+0.0113693j -0.0070741+0.0118944j 0.0122865+0.0068016j 0.00741837+0.0145257j -0.00191205-0.00348044j 0.0047174+0.0160807j 0.0103833+0.00160117j -0.00875619+0.00495915j 0.0270575+0.0016018j 0.0155587-0.0200862j -0.00197125+0.00637601j -0.0289364-0.00402126j -0.0232369+0.00545975j 0.0202622+0.00166554j -0.00657152-0.00278383j 0.00655186+0.00611978j 0.00354797-0.000658606j -0.0106805+0.00912289j -7.88751e-05+0.00204111j 0.0255655-0.0185735j 0.00077254+0.00315125j 0.00487145-0.00924164j -0.00846884+0.0241673j -0.0173516-0.000889915j -0.00516018-0.00359948j 0.00980474+0.00486349j 0.00678173-0.0162621j 0.0166898+0.010061j 0.00225194+0.00673393j 0.0113903+0.0123174j -0.00464968+0.00346345j 0.00908146-0.011798j 0.0148653+0.0195189j -0.0028024+0.00886963j 0.00547249+0.0103449j -0.000518099-0.0085227j -0.024819+0.0188036j -0.00575185-0.0117254j -0.0110266-0.0115542j -0.00960712+0.0216051j 0.00775914+0.00549616j -0.00786554-0.0108306j 0.0223653-0.00666848j -0.00650201+0.02075j -0.00198735+0.0109009j 0.0145842+0.000855383j -0.00665068-0.00224283j -0.0326096-0.0129845j 0.0187122+0.00109348j 3.65612e-06-0.00440764j 0.000868897+0.00462023j 0.0194235+0.0150448j 0.00258828+0.00596305j 0.0350031+0.0278276j -0.0237471+0.0074057j 0.00824637-0.0328225j -0.0298632+0.0388327j -0.0201535+0.0252873j -0.00591851+0.0197261j 0.0226493+0.0430912j 0.0659546-0.0610928j -0.0252177-0.0645983j -0.0568758+0.0249824j 
0.0206072+0.00422611j -0.00814703+0.0266594j 0.00510909+0.0302353j -0.00946401-0.00555928j -0.00621463+0.0101608j 0.00307442+0.0115571j 0.0546922+0.00872412j -0.00233328-0.0146543j -0.00319881+0.0215287j -0.0220882-0.0155319j -0.00391174-0.0123608j -0.0200034+0.000201578j 0.00328125+0.0029359j -0.000606105-0.00367298j 0.00250889+0.00824237j 0.00493659+0.000411074j -0.00527174+0.00335803j 0.00383754+0.0226176j -0.0385139+0.00920684j -0.00168575+0.00375701j -0.00694655-0.00257102j -0.00229568-0.00278019j -0.00827151+0.00824383j 8.76765e-05+0.00656258j -0.00436603+0.00647443j -0.0127065+0.0028591j 0.0092191-0.00511722j 0.00392292+0.00791403j 0.00820658+0.00472086j 0.0120744-0.00093387j 0.00781446-0.003667j 0.00264034-0.00340122j 0.00893486-0.00066293j -0.00148114-8.63581e-05j -0.00724064-0.000633253j 0.00891522+0.00763697j 0.00290728-0.0127308j -0.00727584+0.0183765j 0.00446594-0.00731436j 0.00835087+0.00724147j -0.00499973-0.00785104j 0.00254012-0.00704269j -0.00534616+0.00549124j -0.00109521+0.00117524j 0.00185687-0.00404906j -0.00013555-0.00297452j 0.00758187+0.0110011j 0.0120123-0.00576952j 0.00465721+0.00221854j 0.00194032-0.0114999j -0.00912249-0.00971626j -0.00418914+0.00222194j -0.0100716+0.00422306j -0.00717545-0.0115569j -0.0181602-0.00259001j 0.00583953+0.0082033j -0.00265433-0.000535171j -0.012902-0.0110392j -0.00226499-0.00618948j 0.0155952-0.00561675j -0.00779851+0.0014932j 0.00552587-0.00819778j 0.00555964+0.00258131j 0.00414285-0.000365429j -0.0064134+0.00206991j -0.00303296+0.0068472j -0.010617+0.0173077j 0.00587771-0.0137321j 0.00918236+0.00616808j -0.0128497-0.00388291j -0.0015757-0.00232083j 0.0120589-0.0268045j -0.0163646+0.00108791j -0.000530052+0.0100072j 0.0234273-0.014588j 0.00211998+0.00475343j 0.000961318+0.00545186j -0.00764144-0.00756584j -0.00330562+0.00226661j 0.00731927+0.0105121j -0.00474383-0.00234668j -0.00644493+0.00346928j -0.000547908-0.00351309j 0.00881287+0.0178619j 0.0144598-0.00368548j -0.0220226-0.0090644j 0.00801028-0.00423617j 0.0107475-0.000834577j 0.00207009-0.00318162j 0.004502-0.00194999j -0.00217517+0.00915157j -0.000383541+0.00489048j -0.0163907+0.00428278j 0.0192581-0.0165533j -0.0111827-0.00780853j 0.0145691-0.00117248j -0.00193458+0.00108317j -0.0123921+0.0219412j 0.00814361+0.000965868j 0.00660649-0.00843364j 0.00160868+0.000452255j 0.00696785+0.00539319j 0.0174818-0.0103675j -0.00669253-0.0186877j 0.0283438-0.00564474j -0.0170216-0.0250545j -0.00722536-0.0318192j -0.0631094+0.024139j -0.00849389-0.0141215j -0.0125064-0.00878072j 0.00359962-0.0118157j 0.0144953-0.0548607j 0.00569213+0.0174058j 0.0375916-0.00473083j 
0.0381922+0.0183235j -0.0100609+0.0337802j -0.018427-0.0367511j 0.00540062-0.0185913j 0.0110227-0.00682317j -0.00391979+0.00690432j -0.0234722-0.0338351j 0.00354276+0.0139333j 0.00782934-0.0132796j -0.00262668-0.01556j 0.00751347+0.0062313j -0.0117207+0.00443385j -0.00279587+0.0139148j -0.0037812-0.0160713j -0.00568987-0.00499072j -0.010193+0.00836578j 0.00802582-0.00962393j -0.00705178+0.0018163j 0.0150861-0.00547611j -0.00345618-0.0171545j 0.0175746+0.00521102j -0.0042235-0.00663259j -0.0264993-0.0125001j 0.00109635-0.007472j -0.0108399-0.00156888j 0.0061142+0.0073381j 0.0131188+0.0121162j -0.00659624-0.0136545j 0.00477698-0.00313863j 0.00653177-0.0102967j 0.0088547+0.0026787j -0.00157185+0.00641076j -0.000683892+0.00875165j -0.00730396+0.00274987j 0.00517652-0.00731079j -0.00439791-0.013366j -0.00154069+0.00224594j -0.0130487+0.00445046j 0.0104395+0.00731238j -0.019287+0.00457074j 0.00117793+0.00239408j -0.0120011-0.0056259j -0.005109-0.00215288j -0.0176583-0.00104921j -0.00208084-0.00247376j 0.00130478-0.00842988j 0.00188838+0.00828852j 0.00601516+0.0151457j 0.00414426-0.0107665j 0.0105431+0.00375517j -0.0108819+0.00692125j 0.00290042+0.00472026j -0.00422503+0.0124837j -0.0104151-0.00462613j -0.00834064-0.0105982j -0.00562842+0.00362845j -0.000912966-0.00776958j 0.00269774+0.0128667j 0.0042727-0.00180169j -0.00572704-0.00306694j 0.00325831+0.00717984j 0.00970324+0.0117666j 0.0109918+0.00522014j 0.0092493+0.00402196j -0.00696026-0.00985107j -0.00654092+0.00512433j -0.015361+0.0111881j 0.00114216-6.15055e-05j 0.00208998-0.000280761j 0.00606901-0.00341929j -0.011795-0.00380713j 0.00929622-0.0146553j 0.0102707+0.0205311j 0.00520563-0.0116375j 0.000160928+0.00228767j 0.00111739-0.00437233j -0.00548297+0.0115521j 0.00264978-0.015067j -0.00292018+0.0011266j -0.00509158+0.00761736j 0.00461864-0.00109349j -0.0204917+0.00269708j -0.00894654-0.00601638j -0.00458151-0.0115379j 0.00932942-0.00807072j 0.0157027+0.0147438j -0.00774934+0.00270114j 0.00189688-0.00780108j -0.00698341-0.00754229j 0.00160164+0.0103101j -0.000663029+0.0027125j 0.00619317-0.00494795j 0.00803139+0.0169364j -0.015495-0.013514j -0.00480798+0.00499733j -0.00632854-0.00615078j 0.00248405+0.0192613j 0.0159782-0.00314172j 0.0370701+0.0121742j 0.0294351-0.0197684j 0.0232259+0.00675177j 0.00386825-0.00749155j -0.0334826-0.0172947j -0.0161359+0.0103839j -0.0233882-0.0135398j 0.0205156+0.000931709j 0.0365313-0.00480521j 0.0309196-0.0200226j 0.031214-0.0280651j -0.0196279-0.0231248j 0.00126879-0.00817212j -0.00159952-0.0249666j 0.0364837+0.0142912j 0.0166443-0.00247336j 
0.00547781+0.0115222j -0.0181749+0.0140324j 0.0119658+0.0156654j -0.0244918+0.000316116j -0.0174288-0.00841622j 0.00408381+0.0230397j -0.00263291-0.0234384j -0.0191989+0.00229682j 0.0165178-0.0175397j 0.0175998-0.00653045j -0.00279731+0.0291744j 0.00835882-0.00986053j 0.000867672+0.0187252j -0.0294934+0.00997476j 0.012332+0.0154811j -0.0228235+0.00609332j -0.012117+0.0139028j -0.0181604+0.00441456j 0.0108676-0.0119376j 0.0154826-0.00723938j 0.0179431+0.01041j 0.00243228-0.00160411j -0.0125972-0.000741234j -0.0191758+0.00403972j -0.00722061+0.00563398j 0.000734791+0.0023408j 0.00845135-0.00583598j 0.0124087-0.00311685j -0.000958699+0.00181718j -0.0151781-0.0148375j -0.0016488-0.000677197j 0.0138813-0.00115501j 0.00683833+0.000983912j -0.00167576+0.0100561j -0.000987698-0.00944972j 0.00959827+0.00379601j -0.0232628+0.0148988j 0.0167138-0.00173943j -0.00968353+0.0209493j 0.00578082-0.00250896j -0.00441785+0.0116235j -0.0147005-0.0028453j 0.00408913+0.0051669j 0.00208117+0.00731777j -0.00264023+0.00585565j -0.0069351-0.00505043j 0.00514016+0.014398j -0.00841954+0.00732336j 0.00622656-0.0156805j 0.0185751-0.00542534j -0.0126756-0.0143678j -0.00294256+0.00163176j 0.013701-0.00560432j -0.016847-0.00755863j -0.0138947-0.0193805j 0.00921527-0.00318392j 0.0149979-0.0171351j -0.0106353-0.0103182j -0.0140798+0.00671585j 0.0209878-0.0188405j -0.0079151+0.0283941j 0.0162342-0.0107121j 0.00908949+0.00506987j 0.00891691-0.00252148j 0.00157821+0.00434382j -0.0129841+0.00291195j -0.00577879-0.0112963j -0.00925343-0.00279633j 0.028076-0.00665823j -0.00724233+0.00499268j -0.010557+0.0294867j -0.00495859-0.00826291j -0.00636901+0.00986263j 0.00238331-0.0208538j -0.0136321-0.00779032j 0.00880405+0.00110357j -0.00754828-0.00555639j 0.00614978+0.022933j -0.0113513-0.0146893j 0.0192207-0.0143909j -0.0114865-0.00625759j 0.0103486+0.0168725j -0.00888553+0.00893533j -0.0115834-0.022157j 0.0103084-0.00383856j -0.0110207-0.0279041j 1.57854e-05+0.0151205j 0.000856524+0.000756021j 0.0145201+0.0295729j 0.0102721+0.0244681j 0.012706-0.027276j 0.00325597-0.00900903j 0.0136568+0.00810111j -0.03736+0.0164082j -0.0310623-0.00576573j -0.0218076-0.00853974j -0.00316356-0.00813253j -0.017279+0.00335671j 0.00730528+0.010133j 0.00319354+0.0101678j 0.00912361+0.00820645j 0.00550551-0.030468j 0.000179117+0.00684813j 0.00854857+0.0337888j -0.0032778-0.0328336j 0.00407198+0.0402558j 0.00765542+0.0215629j -0.00353884-0.0350934j -0.0285191-0.0150953j 0.00788431+0.0450653j 0.0237229-0.0117834j 0.0186588+0.0408311j 0.0108766+0.0374875j 0.0149949-0.0231202j 
-0.0170087+0.016197j -0.0205022-0.0215929j -0.0384402-0.00944605j 0.0114758-0.00605457j -0.000533216-0.0111515j -0.00692586-0.0101236j -0.0427282+0.0285299j 0.0172194+0.011294j -0.013877-0.034097j 0.020937-0.0189696j 0.0179675+0.00865494j 0.00807363-0.0136896j -1.63311e-05+0.00376562j -0.00138887+0.00473481j 0.00402499+0.00204491j -0.00291929-0.00177487j 0.010494+0.000204397j -0.0284014-0.00644157j 0.00795428-0.0229929j -0.000465388-0.00456511j 0.0157529-0.0040887j -0.00906023-0.00324972j -0.00563288-0.00492762j -0.00471673-0.00261102j -0.00505319-0.0125277j 0.00154353-0.000560028j 0.00301996+0.00136282j 0.00045497-0.000459319j -0.00999312+0.000864317j -0.0109375+0.00872656j -0.00514118+0.00463996j 0.00423109-0.000273458j -0.00264975+0.00941814j 0.0054097-0.00603571j -0.00060905-0.00999256j -0.00645787+0.00540971j 0.0127805+0.00571511j -0.0095466-0.0146534j 0.00471348+0.00610932j 0.00240532+0.00569071j 0.00563523-0.00068715j 0.00532047+0.00467473j -0.00285932-0.00656488j 0.0023717-0.00744652j -0.00444803+0.00271852j -0.000690011+0.000184133j -0.0210148-0.0046498j -0.0119598+0.0143666j -0.00796581+0.00486038j 0.0132799+0.00694496j 0.0179613-0.000558332j -0.0054067-0.00360349j 0.00958096-0.0103568j 0.0123691+0.00173621j 0.0185821-0.00721164j 0.000332142-0.00519731j 0.00323165+0.00216441j 0.0221766-0.00661019j 0.00807091+0.00900714j 0.00133239+0.00818471j 0.00362701-0.0077534j 0.00666812+0.00950476j 0.000606976-0.000564624j 0.00108575+0.00493778j 0.00262534-0.0131031j -0.00770636-0.0068401j -0.0113067-0.0193492j -0.00945942+0.0104252j -0.0121691+0.00334748j 0.00786908-0.00940934j -0.00403077-0.00239178j 0.00612022+0.0231338j 0.0161698-0.00736179j -0.00208049+0.00684357j -0.00293471+0.0225387j -0.00130014-0.00527495j 0.00386609+0.00602374j 0.00305186+0.00249227j -0.000967639-0.00403696j -0.00936859+0.00172089j -0.000789222+0.00039262j -0.0015262-0.0106014j 0.00836257+0.00297771j -0.0148018-0.00255692j -0.00450147+0.00181389j 0.0242841-0.00510397j -0.000390711+0.00577725j -0.00729518+0.0158003j 0.00885875+0.00664943j -0.00107955+0.00131829j 0.00389031-0.00734489j 0.0107963+0.0100635j 0.00145938-0.00333183j 0.000328066+0.00965249j 0.00658402-0.00950186j -0.0383835+0.0152546j -0.0175071+0.00496069j -0.0220677-0.0205629j -0.0108232+0.00584147j 0.00393343-0.000563274j 0.00483836-0.000437497j 0.00252254+0.00961943j -0.0133071+0.0217516j 0.0121127+0.00231221j -0.00283858+0.0265677j 0.0201096+0.00951147j 0.00408675-0.00723365j 0.0095579-0.0531931j 0.00264587+0.0124258j 0.00181033-0.0109418j -0.00195393+0.0164975j 0.0251694+0.0168091j -0.0254753-0.0140496j 0.00749435+0.0249301j 
-0.0171183-0.0131164j 0.0152261-0.0165568j 0.00534759-0.0309195j 0.0167733+0.0041063j 0.00772756+0.000679623j -0.00315351-0.0106238j -0.0330912-0.0190207j 0.00451015-0.00731378j 0.0139782-0.0194329j 0.0121271+0.0278863j -0.0108477+0.00637007j 0.0251078+0.0119749j 0.00163968-0.00775682j -0.00929922+0.00703928j -0.00044755-0.00490241j -0.00623769-0.0097184j 0.0102832+0.000616105j 0.0172423-0.0211247j 0.0433866-0.00167509j 0.0106043-0.00968246j 0.00897626-0.0108143j -0.0130275-0.00432157j 0.00675007-0.0114642j -0.00377367-0.0175701j 0.00790554+0.00229496j 0.0107809+0.00371135j -0.00425338+0.0109481j 0.0126661+0.00397578j -0.00448237-0.00534872j -0.0126976-0.0130073j -0.00964097+0.00226771j -0.00724685+0.00897973j -0.00950994+0.00247985j -0.000962463+0.0113715j -0.000976002+0.00223819j -8.19015e-05+0.000438385j -0.00380044+0.0133901j 0.00742679-0.0163161j -0.0117064+0.00398123j -0.0113832+0.00150297j -0.003814+0.00878111j -0.000978409+0.0148144j -0.000686481+0.00499091j -0.0082847+0.00144429j 0.00229989-0.000698415j 0.00155114-0.000904812j 0.000677953-0.028476j -0.0262706-0.00378696j 0.00403106+0.0066586j -0.00713873+0.0141205j 0.0039432+0.00694689j 0.0104947+0.00125732j 0.0159419+0.00436459j 0.000218109+0.00956072j 0.022266+0.0234885j 0.00796424-0.0201144j 0.00117764+0.00808055j 0.0200184+0.0191102j 0.00323748+0.00291009j -0.000235842+0.00185168j 0.00762125-0.00776168j -0.0113264-0.00750726j -0.00613215-0.00465048j -0.0166987-0.0124441j 0.0164922-0.00918428j 0.00616165-0.0164576j -0.00148184-0.020336j -0.0160292+0.0119976j -0.0251187-0.00957j 0.0178241-0.00444268j 0.00356057+0.000484861j -0.0220023+0.0316494j 0.0140894+0.00472206j 0.00325479-0.00712434j -0.0262056-0.000886918j 0.0100288+0.00364592j -0.00935049-0.0172638j 0.000344793-0.000721248j 0.00717647-0.000827371j -0.00369563-0.00377289j 0.00924591+0.00730373j 0.00989459-0.000423406j 0.00119956+0.00784734j 0.00615223-0.027773j -0.0107597+0.00614078j -0.00253022+0.0149533j -0.0154865+0.014986j -0.0121491-0.00598372j -0.00583422+0.0153453j -0.00838762-0.0130944j 0.0123717-0.0190548j 0.0018661-0.00603909j -0.00581476+0.00864035j -0.0167684+0.00707548j -0.00850552-0.00461189j -0.0164965+0.00204609j 0.00756523+0.00248298j 0.0159879-0.033714j -0.00511741-0.00868346j -0.00362484-0.0165516j -0.000142353+0.00413828j 0.00555751-0.0142678j -0.0176115+0.00977197j 0.0127686+0.0329685j -0.0376647-0.0103614j 0.0172171+0.0528197j -0.000708624+0.0147627j 0.0376826-0.0268144j 0.0211904-0.00246033j 0.0248015+0.0101618j -0.00989492-0.00600245j -0.0133793+0.0462742j -0.00678489-0.0267436j -0.0345588+5.58046e-05j 
-0.0267458-0.00789104j -0.00866347-0.0268626j 0.010039+0.0582003j -0.0195821+0.0122079j -0.0301296+0.0279676j 0.0379901+0.0176574j 0.00734258+0.0220168j -0.0261147-0.0167866j 0.0122998+0.0143612j 0.0252806+0.0231615j -0.00991461+0.00382197j 0.031958-0.0115419j 0.0013422-0.0209659j -0.0121013+0.0159783j 0.0164516+0.0216352j -0.010223-0.00311635j -0.0160397+0.0170126j -0.0162499+0.0104906j -0.000493562-0.00157914j 0.0175128+0.0200182j -0.00304916+0.00179238j 0.00133658+0.000838773j 0.0180559+0.0139574j -0.0112878+0.0198761j 0.00322951+0.0137117j -0.00108229-0.02445j -0.0046251-0.0188591j 0.011192+0.0173637j 0.000860825+0.00678165j -0.0265208+0.0220749j -0.0174368+0.00787394j 0.015207-0.00657255j 0.00654465-0.0153795j 0.00464892+0.00557268j -0.00465028+0.00232852j 0.0243209+0.0138063j -0.0110429+0.00215663j 0.0275023-0.00683542j -0.0110958+0.00286663j 0.0250118-0.0130058j -0.0166084+0.0121626j 0.00371138+0.0116145j 0.00079628+0.00233878j 0.0187369+0.0162809j -0.00879844+0.00940598j -0.00721359+0.000255596j 0.00863486-0.00754109j -0.0165944-0.0064074j -0.00332286-0.00211248j 0.00361641-0.00646216j 0.00490368-0.0179002j 0.00211292-0.0129483j 0.0122832-0.0330385j -0.00420093+0.00176009j -0.00238794-0.0109558j 0.013047-0.00012284j 0.00242172-0.013336j -0.00677957-0.0326011j -0.00848576+0.000461373j 0.0167811-0.0014941j -0.0136584+0.00436996j -0.00546766-0.0292238j 0.0104723-0.00453259j 0.00455979+0.0042031j 0.000166842+0.0225065j 0.00709674+0.00214955j 0.00720212-0.0122995j -0.00535752+0.00240557j 0.0117529-0.00572959j 0.000512481+0.00824677j -0.0032382+0.0110182j -0.00290311+0.0247952j -0.0207598-0.0260618j -0.00872048+0.000643194j -0.00790741-0.00628927j 0.00444985+0.00705677j -0.00230629-0.0232835j -0.0278959+0.0276413j -0.00124875-0.0157098j 0.000420327-0.0276916j -0.0136677-0.00886657j 0.0358949+0.00531796j 0.00972352+0.017037j -0.0040516+0.00566116j -0.00872343+0.00145077j -0.0310502-0.0358541j 0.0111897+0.0101346j 0.0148135+0.00994203j 0.0154166+0.0270305j 0.00843588+0.00425156j -0.00852532-0.0219063j -0.0107631+0.0132045j -0.00354424+0.00585698j -0.00756217+0.0128264j -0.0146385-0.00923822j 0.0107484-0.00171934j -0.0167217-0.0263228j -0.0016913+0.00624769j -0.0203836-0.00995816j -0.0104079+0.0177611j -0.018458-0.0271513j 0.00427352-0.0129571j 0.0388297+0.0228996j -0.00755689+0.00162806j 0.0316921-0.0212876j -0.0178624+0.0175654j -0.0115412+0.00628502j 0.0118035-0.00932368j -0.0423619+0.0223395j 0.0378128+0.0468975j -0.031446-0.000511872j 0.0101664+0.0461545j -0.00268682+0.00909778j 0.0186959-0.00276048j 
-0.00886963-0.00612507j 0.011932-0.0211701j -0.019097-0.00964823j 0.0305078-0.0084737j 0.00143557+0.0284997j 0.0137092-0.00392734j 0.0112992+0.0363336j 0.0137935+0.00104772j -0.0259677+0.0369105j 0.010119+0.0186396j -0.000662889-0.0247513j 0.00671722+0.00503941j 0.00868752-0.029226j 0.020731-0.00258416j -0.0100704+0.00198113j 0.00740606-0.00793253j 0.00294676+8.22386e-05j 0.00192128-0.0058694j -0.0127564+0.0120484j -0.013453+0.0141942j -0.0308628-0.00296277j 0.00598802+0.0126986j 0.0249615+0.0252777j 0.00402535+0.0115509j 0.0109993-0.00100282j -0.00106599-0.0134456j -0.0125952-0.0235198j -0.00359088+0.0117328j -0.00449504+0.00839214j 0.000815718+0.0216951j -0.00308149+0.0035561j -0.00355544-0.00626823j -0.000785106-0.0114543j -0.00580736-0.00862896j 0.00330742+0.0110785j 0.00388958+0.0027278j 0.0183683-0.0124455j -0.00327583-0.00661766j -0.00612064-0.00739507j 0.012324+0.00557653j 0.00188502-0.00429408j 0.0155372-0.00340571j -0.000922931-0.0128073j 0.00835679+0.00707513j 0.00178769+0.000408292j -0.00251448+0.0111559j 0.000642883-0.0167454j -0.0120507-0.00798506j -0.00808035+0.0122925j -0.00984984+0.000872301j 0.0139947-0.00807452j 0.00331264-0.0133698j 0.00752632-0.00948284j 0.0158942+0.00815766j 0.00590991+0.0116723j 0.0122128-0.00979968j -0.0107083+0.0108181j 0.000403189-0.0053822j 0.00598955-0.000820454j 0.00526314-0.00446839j -0.00798817-0.00639644j -0.00415957-0.00463801j -0.00305641-0.00401102j 0.00572291-0.00780498j 0.00391821+0.00838762j 0.0259297-0.00302682j 0.0173288-0.0142253j 0.00113694-0.00184468j -0.014581+0.0058793j 0.00107583+0.00797598j -0.00615463-0.011474j -0.000677457+0.00519229j -0.00403851-0.00839345j 0.00349916+0.00930423j -0.00314806+0.00288868j 0.000567627+0.00495856j 0.0122454-0.00938496j 0.000231381+0.0115708j 0.0056293-0.0101228j -0.0150081-0.00196182j 0.00234025-0.0246196j -0.00100918-0.00999578j 0.0121345-0.00333206j 0.0176773+0.00676194j -0.017723-0.0154847j -0.015901+0.00483538j 0.0160415-0.0118794j 0.00724384-0.0114331j -0.00051134+0.000601449j 0.00339885-0.0210116j -0.0201024+0.00579676j 0.00750275-0.00797612j 0.00473179-0.0159469j 0.0165663-0.0133365j 0.0134719-0.0107235j 0.0176251+0.0110824j -0.00785227-0.0184711j -0.0110689-0.00339195j -0.0134443-0.00653893j -0.0345443-0.017722j -0.0230411-0.00887651j 0.000537531+0.0325356j -0.000373192-0.0037961j 0.0073812-0.0249324j -0.0035198-0.0101315j -0.0254976-0.0210372j -0.0150827+0.0117064j -0.020484+0.0200708j -0.00316014+0.021166j -0.00399212-0.00283502j -0.0485504-0.0174863j -0.00333659+0.0327828j -0.001638+0.00542535j -0.0172654+0.0195663j 
0.0351761+0.0232111j -0.0291411+0.0273758j -0.0325544+0.00372056j -0.0036275-0.0227939j -0.0154695+0.0302278j 0.0400957+0.0357334j -0.024066-0.0167338j -0.0224277+0.0124182j 0.0336783-0.010504j 0.0362458+0.0143867j -0.0080442+0.00594095j 0.025075-0.0132504j 0.00305062-0.0155762j -0.0138424-0.000266186j 0.0090732+0.0322024j -0.0323864+0.0104694j -0.00902506+0.0122903j -0.026404+0.0263543j 0.0194044-0.00666899j 0.00149189-0.00680701j 0.014933+0.00735593j 0.00622593-0.00464944j -0.0123805+0.00826651j -0.00987568+0.0092173j -0.013174+0.0110165j 0.00771375-0.0099471j 0.0126492-0.00609804j 0.00264906+0.00850852j 0.00202436+0.0089265j -0.0128379+0.00629254j -0.00174571+0.0106265j 0.0100151+0.00595016j 0.00933983-0.00699928j -0.00699489+0.00274209j 0.00102314-0.0143344j 0.017946+0.0102204j -0.0213377+0.0113366j 0.00620909-0.00186543j -0.00936318+0.0168534j 0.00159771-0.000313775j -0.0154512+0.0159112j -0.009385+0.00641196j -0.000710795-0.00240793j 0.00904682+0.0253729j -0.00695764+0.0105739j 0.00151667-0.0140909j 0.00886866+0.00579204j -0.0128874+0.0145134j 0.00831416-0.0153702j 0.00718249-0.00605468j -0.01877-0.0128992j 0.000725229-0.009742j 0.00330156-0.0192661j -0.0190386-0.00766154j -0.0218512-0.027178j 0.00190926+0.0038017j -0.00856759-0.0262037j -0.015233-0.0183035j -0.00163934+0.0033373j 0.00627415-0.0023149j -0.0219419+0.01899j 0.0090885-0.0156946j 0.0230184+0.00427724j 0.024173-0.000912115j -0.0200994+0.00398005j 0.00275197-0.000892332j -0.0158532-0.0126814j -0.000979459+0.00957782j 0.0157227-0.0157809j 0.00357992+0.00346584j -0.02665+0.0167514j 0.0113422+0.00590286j -0.00840861+0.00569951j -0.00249146-0.0203391j -0.000117377-0.0134416j -0.00504615+0.00291783j -0.00863064-0.00789633j -0.00827763+0.0131335j -0.0162794-0.0153186j -0.013259-0.020976j -0.013413-0.00645486j 0.0139506+0.0118477j -0.0114118+0.0118188j -0.000776525-0.0114585j 0.00169217-0.000204391j -0.0233134-0.0140232j -0.00296197+0.0175039j 0.0255852-0.0151474j 0.00599184+0.0107456j 0.0184073+0.012806j 0.00966742-0.0301006j -0.0108045+0.00450993j 0.00830589+0.00949834j -0.0321145-0.00508846j -0.00876675-0.00500608j 0.00159478-0.018548j -0.0139528+0.00171585j -0.00361448+0.0164927j 0.00402191+0.0170952j 0.00359874-0.00613438j 0.00135576-0.0183235j -0.00320837-0.0107983j -0.00145268+0.000901667j -0.00306959-0.00283891j -0.00050505-0.0126462j 0.0192994+0.0356261j 0.00329574+0.0186477j 0.0223653-0.0314255j -0.00703374-0.00541616j -0.00106532+0.0115883j -0.0225225-0.0430057j -0.0275072+0.0561619j 0.0328394+0.0356752j 0.0667391-0.0273557j 
