-0.0225512+0.0659894j 0.0478577+0.0277464j -0.00635712+0.091347j -0.063444+0.00536223j 0.0258815-0.00674181j -0.00383324+0.04062j 0.00396519-0.0410154j -0.01356+0.0283858j 0.0569896+0.00516484j 0.0270634+0.0667715j -0.00874058+0.00830156j -0.0639658-0.04211j 0.00889509-0.00263659j -0.0189324-0.0215915j 0.00643078+4.792e-05j 0.0367273+0.0232748j -0.0115466-0.0188119j 0.00743511-0.0122989j 0.00722939+0.0251915j -0.0266923+0.0326577j -0.0106484-0.0209539j 0.032198+0.0171938j 0.0186298-0.0235291j 0.0252175-0.027001j 0.0186729-0.0142311j 0.0149095+0.0256198j -0.00843799-0.0143251j -0.0150738-0.0119318j -0.00671104+0.00713617j 0.0141981-0.00323731j 0.00977579-0.025648j 0.0184544-0.0269224j 0.00413768+0.0104073j 0.0292069+0.0104281j -0.01988-0.00338639j 0.0312748-8.52988e-05j -0.00766298-0.0352615j 0.0271827-0.00372539j -0.0239361-0.000747603j 0.0136885+0.00326097j -0.014488-0.0044389j -0.0215824+0.00162125j -0.00609895-0.000820061j -0.0012182+0.0128825j -0.00771231+0.0111028j -0.00573919-0.0100036j -0.0051156+0.00070931j -0.00234116-0.018565j 0.0205986+0.0122058j 0.0141706+0.00962193j 0.00560357+0.0246499j 0.0135411+0.00506666j -0.00942336-0.0101764j -0.00108685+0.00293566j 0.0159498-0.0186265j -0.0038882-0.0105436j -0.0104401-0.000931347j -0.0143753+0.00319171j -0.000969325-0.0146757j 0.00938691+0.0247563j -0.00199372-0.00920822j 0.00369699-0.00579272j 0.00601186-0.0142146j 0.0120247+0.00660058j 0.0052958+0.00948331j 0.0246052-0.00259827j -0.00191317-0.00733548j -0.00654764+0.00205821j 0.0030821+0.00345346j -0.0158925+0.00993952j 0.00886037+0.014912j 0.00441581+0.000743122j -0.00206619+0.0144803j -0.00347165+0.000883615j -0.00825141-0.0235195j 0.00393675+0.000930579j 0.00781768-0.01188j -0.0118281+0.000740151j -0.013941+0.00511147j -0.0363955+0.00480907j 0.0106399+0.0179628j -0.000717036+0.010182j 0.00311131-0.022153j 0.0252951-0.0029779j 0.00786748-0.00683116j 0.00350639+0.0232871j 0.0124151+0.0176166j 0.0110903+0.0223945j -0.00829521+0.0065757j 0.0100614-0.00193239j -0.00345199-0.0121441j 0.00283242-0.0140241j 0.00639427-0.00591855j -0.0131721-0.00349011j 0.0158737+0.0192115j 0.00778288-0.0188342j 0.0213624+0.00106587j -0.00163387-0.0111066j 0.0102056-0.00533087j 0.0095847-0.00955158j 8.47183e-05-0.00265961j 0.0313103-0.0315338j 0.0173903+0.00216931j -0.00561878-0.00322518j 0.00246032+0.01058j 0.0152734-0.012741j -0.00596203+0.0398977j -0.00610681+0.000855996j 0.0185013-0.00780173j 0.0174141-0.0162063j -0.00504308+0.00755895j 0.022853-0.0133118j 0.0233794-0.0139714j 0.0276967+0.000918693j -0.00524483-0.0316519j 0.00408484-0.00780798j 0.0155566-0.0244015j 0.00334751+0.0310061j 0.00348476-0.0434951j -0.0130482-0.00108912j 0.00882735-0.0270626j -0.00559849+0.0049308j 0.0259337-0.00417257j 0.0380092+0.0294072j 0.0127611-0.00885256j -0.0730555+0.00549287j -0.0218091+0.00373263j -0.0279981-0.011222j -0.00694805+0.0208978j -0.01899+0.00494702j -0.0283364-0.0505211j 0.0274266-0.0180233j -0.00436766-0.0016525j -0.0103133+0.0340134j -0.0227573-0.0312239j 0.0093851-0.0145583j -0.0138296-0.00749764j -0.035565-0.013878j -0.0299332+0.0174016j 0.00843963-0.00838392j -0.0395744-0.0290893j 0.0203911+0.0317463j -0.0178965+0.0169082j 0.0157844-0.0224186j 0.0158481-0.018141j -0.0105209-0.0297415j 0.00129646+0.00143056j -0.00681315-0.0135015j -0.0200773+0.026552j -0.0226391+0.041658j -0.0488869+0.0530285j -0.0415665+0.0154386j 0.0264537+0.0437065j -0.0816876-0.0733103j -0.0117042-0.0172124j 0.00458394-0.0137794j -0.0657164-0.0171266j -0.0762555-0.129315j -0.0761677+0.00550252j -0.0223567-0.0809301j 
-0.0267717-0.021478j -0.0188812+0.035402j 0.0212766+0.0167976j -0.00069088-0.0234031j 0.00332932+0.0168996j -0.00562065-0.0146074j -0.0913215+0.0287032j -0.0196603+0.0247898j 0.0278649+0.029741j 0.0167413-0.0180471j -0.0108409-0.0270576j -0.0184936+0.00313504j 0.00253902-0.00986423j 0.00624215+0.0173409j 0.00579852-0.00638129j 0.00806441-0.0278809j 0.018793+0.0180299j 0.00727284-5.87799e-05j 0.0221688-0.0484977j -0.0159988+0.0175523j -0.00570535-0.0221208j 0.0203099+0.0125711j 0.0212971-0.00892722j -0.000393629+0.00172203j -0.0168113+0.000430153j -0.0173216+0.014839j -0.0127711-0.0148583j -0.0121853+0.00506206j -0.000866489+0.000322422j 0.0102+0.00671836j 0.0139472-0.00122171j 0.0103279-0.0382193j -0.0091709-0.00577991j -0.00696243+0.00256382j -0.0192746-0.00902133j -0.00132306+0.0145959j 0.01966-0.0138764j 0.018007+0.0155965j 0.0236612+0.00894441j -0.0293717+0.00538544j -0.00260143-0.00183375j -0.00783941+0.0209129j 0.00203529-0.0237804j -0.00240929+0.00466075j -0.00229218+0.00538172j -0.0049994+0.00786985j 0.00871158+0.0100272j -0.00773652+0.0082049j -0.00401335-0.0115245j -0.0112498-0.00664666j -0.00384589-0.0097002j -0.0120758+0.00165223j 0.0116494+0.00665609j -0.0227452-0.00534682j -0.00341026+0.00645878j 0.0175498-0.00364615j -0.00188317-0.0381459j 0.00585011-0.011989j 0.00813389+0.00608767j -0.00751687-0.00189617j 0.00702798-0.0083322j 0.00671412-0.0118082j 0.00275011-0.00509042j -0.0157356-0.0154501j 0.00243474-0.00301643j 0.0102492-0.0201663j 0.00479888-0.00192012j -0.0105709+0.0108147j -0.0117418-0.02156j -0.015898-0.025503j -0.030131+0.00869624j 0.0100552-0.00343915j -0.0189449+0.0172088j 0.00459916-0.0116306j 0.00693684+0.013j -0.0155418-0.00466594j 0.00369703+0.012509j 0.0113538-0.00542141j -0.00840583+0.00365154j -0.0134481-0.0265867j -0.0076732-0.00739799j -0.00632181+0.0100403j 0.0163543+0.00415161j 0.0062872+0.00442531j 0.00853864-0.0158699j -0.0173583+0.00651779j 0.000266574+0.00472722j -0.0235878-0.00324783j 0.00542889+0.0105149j -0.0197317+0.00977361j 0.0109717-0.00432669j 0.00117294+0.0136342j 0.0121472+0.0254986j -0.00439963-0.00357004j -0.00421001+0.00350164j 0.0226174+0.00874411j -0.0236+0.0173753j -0.00578533+0.0111497j 0.000533379+0.00391154j 0.0432959+0.00769656j 0.00598848-0.0072605j 0.0193423-0.00474586j -0.00128569-0.0153096j -0.0142079-0.0288382j -0.0178023+0.0153514j -0.0189611+0.000675302j -0.0280356+0.0208641j -0.00920031+0.0160916j -0.00601374+0.000164717j -0.00123861+0.00843281j 0.0101027-0.000808813j 0.0262059-0.00619402j 0.00953816-0.000815739j 0.0133725+0.00734941j 0.0119132-0.0243338j 0.0356564+0.0236291j 0.00383419+0.0140875j -0.0319634+0.00190558j -0.0318076+0.00883164j 0.0193781+0.0214541j -0.0143926-0.000178113j 0.0225386-0.0165007j 0.00854761+0.00621277j 0.00906746+0.000209535j -0.00996069-0.000230226j 0.0320812-0.00538588j -0.0122537+0.0077364j -0.00744603+0.0133707j -0.00264856+0.0423196j -0.00668727-0.0231095j 0.0027774+0.0182626j 0.0361106+0.0294181j -0.00843744+0.00777575j 0.00702969+0.034943j 0.00124358-0.010193j 0.0347805+0.0146827j -0.000386465+0.00776086j -0.0258176+0.00134666j 0.0148338-0.00782305j -0.0470096+0.0296381j 0.00240194+0.0254166j 0.0265696+0.00595107j 0.0114516-0.0182535j 0.0213211+0.0101524j -0.0301325-0.0185603j -8.6174e-05-0.0203307j 0.00741504+0.0135644j -0.00855648-0.000433626j 0.031461-0.0405524j 0.0247528+0.0600535j 0.0544001+0.033632j 0.0351659-0.0400805j -0.0211183-0.0354989j -0.113376+0.0532299j -0.010789+0.00215641j -0.00228448-0.0225417j -0.0105759-0.0308848j -0.0479996+0.0799546j -0.00626033-0.0458248j 0.0497823+0.0144433j 
-0.0188363+0.0345527j 0.0270311+0.0190272j -0.0113536+0.0468861j -0.017366-0.00157656j -0.0240324+0.00535819j -0.00386718-0.0191154j 0.00183887-0.0421499j -0.00634322+0.0148685j 0.0169393+0.0117923j 0.0461063-0.033067j 0.0077772-0.0228132j 0.00392195-0.00109722j -0.0187225-0.00416321j 0.0117627-0.00536946j 0.0114611-0.0126422j 0.010615+0.0262435j -0.00495051+0.000105725j -0.0435666-0.00511599j 0.00973974+0.0413621j 0.00288243+0.00542083j 0.00258325-0.0208512j 0.0249511-0.0275146j -0.0163772-0.0233429j -0.00355326+0.027002j -0.00568264+0.0244892j -0.00912458+0.00540804j 0.0168849-0.00232792j -0.00275042+0.0204442j 0.0127065-0.0292046j 0.00464255+0.000724771j -0.00352235-0.0346857j 0.00764104-0.0325777j 0.0294557-0.0149235j 0.0226532+0.00305853j -0.0141665+0.00891815j 0.026132-0.00444814j -0.00667137+0.000722916j 0.0279129+0.0158772j 0.00306202+0.0220194j 0.0110283-0.0163316j -0.0131302+0.017402j 0.0133964-0.0123322j -0.00143305+0.0160294j -0.0161383-0.0163471j -0.000807936+0.0152025j 0.0077837-0.0111416j -0.00764692+0.0278064j 0.00128869+0.0048324j -0.00908616+0.00739613j 0.000129045+0.0206286j 0.00528411+0.0162516j 0.00330491+0.0228387j -0.00814699+0.00163291j -0.0010023+0.0170769j -0.00169339-0.0147555j -0.0116204+0.00776099j -0.0241839-0.0103945j -0.0238732-0.0135517j -0.000226977+0.00911467j -0.00386491+0.0128806j -0.00729478+0.00427966j 0.00539132+0.000641141j -0.00121494+0.00614831j -0.00747361+0.0167709j 0.00397538-0.0178075j 0.00456436-0.00790136j -0.0121654-0.0111169j -0.00156574+0.0123746j -0.00627723-0.00561047j -0.00716356-0.00731271j -0.0140742-0.00417891j -0.0195541+0.000621401j 0.000219406-0.00307061j -0.00825496+7.87549e-05j -0.00509283+0.0100453j -0.00923896+0.0163524j 0.00782105+0.000361441j 0.00507385-0.0137j -0.00477033+0.0362314j -0.00879145+0.000140659j -0.0018338-0.00767118j -0.000417011-0.0019093j 0.000261335-0.0165829j 0.00609844+0.00763452j -0.00156641-0.00627924j -0.0109525+0.0163958j -0.000392921-0.00589679j -0.0306973-0.00938256j 0.0107741-0.0083424j 0.0105053-0.00483898j 0.0201401-0.0168748j -0.000143604-0.00248567j 0.0179348-0.00228038j -0.0100433-0.00813856j -0.00994894-0.011224j 0.00846027+0.000413114j 0.00298756+0.00359243j 0.0133179-0.0162715j -0.0111685+0.00376108j 0.0257208-0.00434881j 0.00758639-0.00478646j -0.0127893-0.00509358j 0.003182-0.0204043j -0.0095006-0.00132994j 0.0087249+0.0183417j -3.05254e-05-0.00110607j -0.028803+0.000855928j 0.0169004+0.0225529j 0.00707209+0.018541j 0.00243688+0.0126729j 0.0162474+0.00967502j 0.0276389-0.00261799j -0.00867702-0.029921j -0.0176403+0.00455584j 0.012385+0.00546451j 0.00458087+0.0196002j -0.0318777-0.0080577j 0.0172519-0.0107224j 0.00446996-0.00190432j 0.00953922-0.00368561j 0.0123292-0.0140446j -0.00340183-0.00211027j -0.0157143+0.0191911j -0.00474691-0.0352098j 0.00598446+0.0269796j -0.0124601+0.00436061j -0.00234536+0.00280759j 0.0113775-0.00454081j 0.00716944+0.0138125j -0.00621041+0.00365757j -0.00495612+0.00350099j -0.0335349-0.00573863j 0.0105775-0.00776622j -0.0010518-0.0295864j 0.0207069-0.0103714j -0.0250643-0.0224973j 0.00247498-0.00697023j 0.0138659+0.0319337j -0.0180082+0.00569654j 0.0303914-0.00313332j -0.0171284+0.00292414j -0.0160962+0.0362664j 0.0281256+0.00993769j 0.0232899-0.0279933j -0.00457181-0.0416636j 0.021483+0.0631122j -0.00610637-0.0353267j -0.00140359-0.00036303j -0.000821343+0.0510347j -0.0484271+0.0347178j -0.000191496+0.059736j -0.0278417-0.027691j -0.0458085-0.0712918j -0.0265553-0.0320809j -0.0134318-0.0485411j -0.0315703+0.00393726j 0.0143588-0.0105138j 0.0533494+0.0295848j -0.0147936+0.0273069j 0.0125914-0.0132364j 
0.0065353-0.00276867j -0.00717253-0.0062085j -0.012376+0.0310764j -0.0197999-0.0283948j 0.0175896-0.032176j 0.0343425+0.00991679j -0.0270347-0.0168274j -0.0184053+0.0391853j 0.00355475+0.0181834j -0.0264048+0.0104685j -0.0742342-0.0120473j -0.00182911+0.0135376j 0.0324208+0.00870352j 0.00616712+0.0319138j 0.00344538-0.0119988j 0.00848577-0.0279282j 0.00284104+0.00229129j -0.0114398-0.00836288j -0.00846549-0.0123906j 0.0345054+0.0192506j -0.0263849-0.00902202j -0.0137868+0.0326585j -0.00752991+0.0238929j -0.00521928-0.0405735j 0.00650105+0.00900987j -0.00458364-0.0218676j 0.00137757-0.0348393j -0.0156388+0.00203809j 0.0105406+0.0054674j 0.0242837-0.01308j 0.00187245+0.0194491j -0.0241334+0.00146164j -0.00823286+0.0141523j -0.0351071+0.00623915j -0.0163598+0.0199749j -0.0135913+0.00333108j -0.00832508-0.000386704j 0.0226946+0.01805j 0.0081332+0.00359903j -0.0225904+0.00124761j -0.00452028+0.0202991j 0.0146778-0.0179139j 0.0102508-0.00340472j 0.0206315-0.00166761j -0.00535588-0.00265239j -0.00394759-0.00411324j 0.00699566-0.0097398j -0.00472832+0.00988189j -0.00332932+0.00197431j -0.0248112-0.0173237j -0.00582315-0.0221945j -0.00260242-0.0114224j 0.0306975-0.0144249j -0.00485387+0.00333514j -0.0157342-0.00490946j -2.69126e-05-0.00242594j 0.0191636-0.00686269j -0.00122981-0.00628074j -0.0198689-0.00524809j 0.00988404+0.00731727j -0.0028961-0.00152894j 0.0150625+0.00108699j 0.00461822+0.0222698j -0.0141328-0.00214843j 0.0165312+0.0166483j 0.0208975-0.0254613j -0.000686132-0.00870253j -0.00441626-0.00719365j 0.00505827+0.00106055j 0.00725508-0.00450086j -0.0234448-0.0120195j 0.000571926-0.0205489j 0.00591071-0.00564107j -0.0125749+0.00792173j -0.0128417+0.00442584j -0.00754922-0.00638627j -0.0047341+0.00395916j 0.0127326-0.00330171j -0.00381441-0.0364563j 0.0145152-0.0038645j 0.00992956+0.00729613j -0.0124778-0.0336125j 0.00330102+0.00963198j -0.00258922+0.00119037j 0.0126267+0.00513643j 4.20416e-05-0.00053056j 0.00722424-0.00803338j -0.0195911+0.00110644j 0.00156939-0.0262713j -0.00297671-0.0174793j 0.0276878-0.011809j -0.00542613+0.0111907j -0.0134648+0.0234627j 0.00345506-0.0108381j 0.00722919-0.00205258j -0.019888+0.0234863j -0.0238504+0.0291886j -0.0220704+0.00603481j 0.0127444+0.00676373j 0.0101188+0.0148951j -0.00142321-0.0134244j 0.00605423+0.0331321j 0.00955285-0.0484267j 0.0131804-0.033172j -0.0206055+0.0108062j -0.00588279-0.0253528j -0.00372427-0.0127848j -0.0243965-0.000775372j -0.0119199+0.0069954j 0.0229977+0.00290868j 0.0218473+0.0142025j -0.0188309-0.00618537j -0.000578287-0.0309414j -0.0339084-0.0145272j 0.00715197+0.0243534j 7.02099e-05+0.000192135j -0.0115629+0.0193781j -0.025437-0.0618115j -0.0201727+0.0226355j 0.031839-0.0234462j 0.0128108+0.0439872j -0.00412639+0.00643498j -0.0248066+0.0311426j -0.00312253-0.0266539j -0.042204-0.00990813j 0.0599542+0.00874306j 0.0357866+0.0159258j 0.0294436+0.00803139j 0.0360934-0.0229425j 0.0312416-0.00612956j 0.00968726+0.0325537j -0.0310689+0.0267749j 0.0201659-0.0281083j 0.0379144+0.0159245j -0.00739217+0.0171491j -0.0210625-0.0192161j 7.37364e-05-0.00333251j 0.0385412+0.00647948j 0.0329208+0.0373621j 0.00595705+0.018231j 0.0453902-0.054237j 0.0187178-0.0408475j 0.0372028-0.00911087j 0.00673197+0.0102104j 0.0129211+0.0192598j 0.0121536+0.00563293j -0.0116621+0.00542543j 0.0159578+0.0142984j -0.0391207-0.0157677j 0.0783118-0.0245863j 0.108627+0.0301561j -0.0171584-0.00581124j -0.00721955+0.0155673j 0.0315987-0.0204703j 0.0511545-0.0373435j -0.0609196-0.0437723j 0.00847154+0.0204678j 0.0417223-0.0377399j 0.0359057-0.0123119j 0.0201737+0.000895602j 
0.0151787+0.0385439j 0.0302115-0.0251857j -0.0549485+0.0241929j -0.0263234-0.00547086j -0.00322045-0.00950512j -0.00704077+0.00581114j 0.0784068-0.0339288j 0.00551624-0.00246727j -0.0164516-0.0219102j -0.00897087+0.0396759j -0.0145556+0.031932j 0.0134261-0.0148347j 0.00926734+0.00881061j 0.0172093+0.00178316j -0.0159082-0.0220802j -0.00302609+0.00654276j -0.00790808-0.00803505j -0.00105794+0.0124602j -0.00486664+0.0141477j -0.00730236-0.0109109j 0.0120142-0.00255673j 0.00606083+0.0206223j -0.0221144+0.00479696j -0.0264037-0.0156628j -0.00110645-0.0074724j -0.00271873+0.00772823j -0.00873595-0.0323554j 0.0100972+0.0210634j 0.0152394-0.00905529j 0.00344376-0.0350642j -0.00653631-0.0138896j -0.000210032+0.0171085j 0.00568043-0.00321015j 0.0235874-0.0089253j 0.00171981-0.0108122j -0.00365906+0.00348658j -0.0192045-0.00807995j -0.00510123-0.0101866j -1.62674e-05+0.0137237j 0.0199311-0.0163611j -0.00211588+0.0118039j 0.0136-0.0131658j 0.000914881+0.00398929j -0.0187218-0.0135744j 0.00139235-0.00149098j -0.00810667-0.0113203j -0.00416835-0.00158096j 0.0050517+0.00393383j 0.0098739+0.00880888j 0.0145709+0.005829j 0.0211582+0.0174558j 0.0224075+0.0114656j 0.0103315+0.0139466j 0.0146807+0.00636764j 0.0037184-0.00544733j -0.0111754-0.00129709j 0.00501489+0.0411073j -0.0145599+0.0179359j -0.0255206-0.00176153j 0.0188206+0.0105118j 0.00239306+0.00422358j 0.00621366+0.0162939j -0.00140943+0.0142389j 0.0129207+0.0150681j 0.0151394+0.011225j 0.0133394+0.0125704j -0.0210907-0.00880518j 0.00349934-0.0056897j -0.00351136+0.0163269j 0.00998721+0.0160233j 0.0213384+0.00836005j -0.0170343-0.00399425j 0.0067815+0.00472633j 0.000303874+0.0192005j -0.0219262-0.0160583j 0.0160924+0.0207273j -0.00575983-6.35755e-05j -0.0193116-0.00651536j 0.0135536-0.00605529j 0.010158+0.00906268j 0.0219738-0.00164524j -0.00963688-0.00293322j -0.0260544-0.00384063j 0.0218261-0.0103117j 0.0106164+0.0116664j 0.0100262-0.00734324j -0.0101566-0.00281969j -4.00543e-05+0.00821859j -0.0183781-0.00273323j 0.00187548-0.00986091j -0.00544991-0.0205703j 0.00262932-0.00486803j -0.0154951-0.0166079j -0.00339682-0.00797265j 0.0119558-0.00226432j -0.0197122+0.0107854j 0.00506138-0.0207528j -0.00231219-0.0200202j -0.0159661-0.0185335j -0.0108961+0.0145622j -0.0057116+9.03029e-05j 0.0022746+0.00136498j 0.00964051+8.71223e-05j -0.00909939+0.00957974j 0.0266559-0.00740288j 0.000176066-0.019407j 0.00244724-0.0219059j 0.00137159-0.0343397j 0.0142485+0.00122217j 0.00732572+0.0116703j -0.00788597-0.0215773j -0.00295845+0.00896149j -0.0024584-0.00575793j -0.00682407-0.000424807j -0.0172961-0.00290609j -0.00887299-0.00120857j -0.00841891-0.0103068j 0.0186942-0.00285836j 0.0118824+0.0307938j 0.00107887-0.00867959j 0.0173994+0.0170658j -0.0175771-0.00199227j -0.0107222-0.012047j 0.0117929-0.0158186j 0.0125926+0.000334714j -0.00848007+0.0359716j 0.0140276+0.000812605j 0.0217972-0.00960389j -0.00763729-0.0371856j -0.00890785-0.00985577j -0.00591532-0.0106771j -0.0239583-0.0124025j 0.0307973-0.0143577j 0.0281794-0.0280647j 0.00157225-0.0208141j -0.0095926-0.00646317j -0.0219104+0.0247747j 0.048487+0.0289033j 0.0222734+0.0239632j -0.0194086-0.012336j -0.0158542-0.0453288j -0.0337125-0.049788j -0.029629+0.0104131j -0.0129694+0.0210982j 0.0295614+0.0192218j -0.0228725+0.0162786j 0.00503361-0.00686617j 0.0148243+0.0227867j -0.0710288+0.0164905j -0.008781+0.000648865j 0.00793731+0.024362j -0.0309796-0.00383159j 0.0211035-0.00659124j 0.0682198-0.00881692j -0.00736128-0.0165309j -0.028443-0.00798042j -0.0507419-0.00389164j 0.0249698-0.0524178j -0.00486856+0.0327199j -0.0188852+0.00710127j 
0.00885709+0.00126677j 0.0056478-0.00917718j 0.0116501-0.0460703j 0.0434326+0.00785134j 0.0039374+0.0111845j -0.0031149+0.00809417j 0.0266984-0.00551164j 0.0134537+0.00821829j -0.00912323-0.0180299j 0.0157404-0.00190428j 0.00419427+0.00400465j 0.0288275+0.00100699j -0.0204059+0.0127303j -0.00326609-0.0133438j 0.0067652+0.000371901j -0.0171047+0.0286311j -0.0104145-0.00648944j 0.0289763-0.00429962j 0.0080468+0.0245299j 0.0114017-0.0437582j -0.0251698-0.0214824j 0.0210336-0.0145796j -0.00584776+0.0234857j -0.00499568-0.00624093j -0.00883847+0.016529j 0.000186393-0.00512144j 0.00789511+0.0261314j -0.00790277+0.00710088j 0.00725385-0.0145988j 0.00515145+0.00697562j 0.0044331-0.019069j -0.0192342+0.0298421j 0.0176683+0.00677696j -0.00883302-0.0211794j 0.0137878+0.00711625j -0.00316902+0.00962783j -0.0235088+0.0129322j -0.0253672-0.0101291j -0.00783528-0.0174468j 0.0164308+0.00243129j -0.0254247+0.0169093j -0.0235106-0.0234599j -0.0171584+0.0246914j 0.00927523+0.000654173j -0.00525155-0.00270797j -0.0150353-0.00492998j -0.00332976-0.00552736j 0.00554158-0.00239723j 0.012077+0.0236202j 0.00134402+0.00201308j 0.000106128-0.00166312j -0.000280467+0.025567j 0.00364188+0.0199031j 0.00416461+0.00803896j 0.0111487-0.0121457j 0.00900172-0.00386809j -0.00921622+0.0161863j -0.000669419+0.00736426j -0.00619072-0.00861706j 0.00272471+0.00581479j -0.0185444-0.000924445j -0.0103179+0.0201921j -0.000290382+0.020431j 0.00718871+0.0216248j -0.00709967-0.0162196j -0.00187057+0.0229962j 0.0129405+0.00133565j 0.0189714-0.00192482j -0.000523364+0.0286845j -0.00801009+0.00681422j 0.0130597-0.0222946j 0.0142962+0.0092014j 0.0105244-0.0195764j -0.00276637+0.0186103j 0.0125432-0.00856259j -0.00772563+0.0143466j -0.0118362-0.0111667j -0.0131118-0.000461141j 0.0415021-0.00168644j 0.00273291+0.0160832j 0.0226439-0.00826461j -0.000227785-0.00963757j -0.00505256-0.0189088j 0.00379246-0.0167199j 0.00362636-0.014981j 0.0259738-0.010897j 0.00355729-0.0111236j 0.0292042-0.00514926j 5.30452e-05-0.00177175j -0.0114136-0.000410369j -0.0161405+0.0234099j 0.00736484+0.000105427j -0.00830824-0.0299649j 0.0259271-0.00220079j 0.0133192-0.0115641j -0.0189736-0.0399181j -0.00291906-0.0249107j -0.000862128-0.0162868j 0.0216021+0.0203857j -0.0467728+0.00372457j 2.41519e-05-0.00392141j -0.0287149-0.0126211j 0.0154113+0.0118577j 0.00420421+0.0131165j -0.0021831-0.0204804j 0.0163758-0.0249375j 0.046814-0.0222632j 0.0179921-0.0238015j -0.0092486-0.0205032j -0.00598149-0.00576538j -0.0148431+0.0147085j -0.0333568+0.0169866j 0.0125176-0.00169726j 0.0278931-0.00777748j -0.0013343+0.0243822j 0.00842448-0.026757j -0.0339867-0.00773094j -0.0109356-0.00609988j 0.0120534+0.00803283j 0.00137545-0.0318756j 0.0123702+0.0199233j -0.0377337+0.0142044j 0.0136515-0.0191558j -0.0319141-0.0128143j -0.00278022-0.0144312j -0.00625258-0.0124706j -0.0140785+0.000302286j 0.0234824+0.0311367j -0.010359-0.0429387j 0.0269394+0.0601705j 0.0449881-0.000712583j -0.0322322-0.01563j -0.00758475+0.00178219j 0.00248814-0.0514862j 0.00824555+0.00803613j -0.0247343+0.0134372j 0.00902093+0.0129383j 0.0151284+0.016951j 0.0285005-0.0355726j 0.0526334+0.016156j -0.0388758-0.0659316j 0.011219+0.00697529j -0.0335206+0.0094126j 0.00361413+0.00230539j 0.00627478-0.0276724j 0.0238772+0.0398643j -0.00982143-0.0138751j 0.00909911+0.0043908j 0.0167225+0.0264185j -0.0525961-0.0525355j -0.0246401-0.0750886j -0.0209219+0.0475458j -0.00533922-0.018896j 0.00769551-0.0392454j 0.0231486+0.00161117j 0.0332531-0.0079801j 0.0353832-0.0458157j 0.0155048-0.0209631j 0.0144829+0.015313j -0.0350537+0.00494334j 
