0.00645749-7.93725e-05j -0.00504384-0.00902067j 0.0096371+0.00273229j -0.00471954+0.00907736j 0.00782207-0.00912645j 0.01288+0.00516305j 0.00264901+0.00343739j 0.00642983-0.00540966j 0.00424062-0.0102031j 0.0170348-0.00342233j -0.00751718-0.00122962j 0.0101449-0.00842752j -0.0055442-0.00592163j 0.00485972-0.00205087j -0.0102713-0.000358486j -0.00263887+0.00073247j -0.000220662+0.00165662j 0.00119644+0.00559975j -0.000847239+0.00722527j -0.00368226+0.0126039j 0.000361655-0.00666977j -0.0118564+0.011968j -0.0029641-0.000204436j 0.00625288-0.0007973j -0.000261237-0.0053045j 0.00343871-0.0028984j -0.00873841+0.00439767j 0.00532542+0.00334982j -0.0101324-4.48414e-05j 0.00295582+0.00220351j 0.000227025+0.00676491j 0.00442707-0.00203109j -0.00754068-0.00146757j -0.00205894+0.0117123j 0.00439664-0.00264811j 0.00232996-0.00151921j -0.0069301-0.0013294j 0.002041+0.00964741j 0.00470272+0.00620987j -0.00270479+0.0116549j 0.0006318+0.00163647j 0.00793377-0.000525326j 0.00735572-0.00597872j -0.00140824+0.00705547j 0.000848919+0.0036571j 0.000422747+0.0069227j 0.00299805+0.00217948j 0.00150379+9.41297e-05j -0.00636661-0.00382827j -0.00382581+0.00564857j 0.00103154-0.00408702j 0.00125295-0.000139868j 0.0155811+0.000691343j -0.015078+0.00505936j 0.00886464-0.00105414j -0.00376812+0.00447094j 0.0076644+0.00345788j -0.00301371+0.00371774j 0.0102876+0.00277594j -0.000613124-0.00242587j 0.00635724-0.00152863j -0.000243263+0.00892944j 0.00246107+0.00120983j -0.00396089-0.0067966j -0.0039622+0.00428626j 0.00729137+0.0010839j -0.00524634-0.00262932j -0.00396165+0.0132828j 0.00705122+0.00170622j -0.0151993+0.0144641j 0.00178271+0.00537533j -0.014262+0.01789j 0.00411448+0.00542478j -0.00293402+0.00798224j -0.00500468+0.00015686j -0.00338987+0.00276924j 0.0056012+0.000579593j 0.0143916-0.0192562j 0.0134877-0.00106518j 0.0120415+0.00772819j 0.00383675-0.00287208j -0.00686861-0.00392545j 0.00310052+0.0126824j -0.00368292-0.014527j 0.00693584+0.00970502j -0.0116506+0.00136564j -0.00529453+0.00716151j -0.0121317-0.00264009j -0.00151528+0.00190081j 0.00465238-0.0061325j -0.00990428+0.0019621j 0.0103861-0.0111363j 0.00227135+0.00689882j -0.00645539+0.00647586j -0.00351945+0.00817142j 0.00212774+0.0130861j -0.000188616+0.00404961j -0.00245548-0.00431659j 0.00408752-0.0116844j 0.00534513-0.00436486j 0.0128407-0.00576184j 0.00239228+0.0040103j 0.00471364+0.00488127j 0.00824317-0.00726611j 0.0159191-0.00984925j -0.00737363+0.000330519j -0.00881404+0.00501258j -0.00653155+0.00100113j -0.00729909+0.00624068j -0.00334281-0.00296091j -0.00255096+0.00426099j -0.0106381-0.00813424j 0.00429143-0.00567875j -0.00036106-0.0100269j -0.00693909+0.000673459j 0.00270622-0.000987263j -0.00407511-0.000533296j -0.00701427+0.0174515j 0.00648207-0.00633076j -0.00230186-0.00579787j 0.00572105+0.00449525j -0.00461574+0.00723208j 0.0080785+0.00294927j -0.00147532+0.00972099j 0.00622282+0.0060494j 0.00348791+0.00358965j -0.00848709+0.0168756j 0.0143035-0.00789784j -0.00121483-0.00342098j 0.0198877+0.00869731j 0.018372-0.00504976j 0.000115571+0.00515859j 0.00204174+0.0177243j -0.00828537+0.0113262j 0.00576586+0.000956906j -0.000403163+6.83056e-06j -0.00604984+0.00140386j -0.0101746-0.00311692j 0.00326562-0.00339461j -0.000314677-0.000577848j -0.00559987-0.0122409j 0.0121043-0.00276321j 0.0112592-0.013538j -0.0123358-0.00902395j -0.0141885+0.0170523j 0.0055698+0.0148933j 0.0102344+0.00108871j -0.000261047-0.0031538j 0.0027392-0.0092783j -0.00412378-0.00265874j -0.00256754+0.00230944j -0.0147921-0.00147906j -0.00895083+0.0152215j 0.00139054-0.0046407j -0.0033064+0.00811634j -0.00337162+0.0235807j -0.0271739+0.00515775j 
-0.00449038-0.00664599j -0.00486455+0.00332702j 0.00324431-0.0112068j 0.0090637+0.00675182j -0.00309762-0.00621974j 0.000280596-0.00957883j 0.00465214-0.00308062j -0.00401931-0.00383869j -0.00671405-0.00267356j -0.00669015-0.0140557j 0.000954816+0.0107133j -0.0101002-0.0114558j -0.00928742+0.001917j 0.0032925-0.0113796j -0.00496854+0.00811915j 0.00294718+0.0049992j -0.00403633-0.00137327j 0.00539001-0.00182846j 0.00598838-0.00092365j 0.0113349+0.00558326j -0.00756861-0.00118966j 0.00943211+0.0115426j -0.0028064+0.00765409j 0.00206914-0.00563325j -0.0043214-0.00300419j -0.00614791-0.00327127j 0.00163247+0.00728225j -0.000273023-0.0124991j 0.00229078+0.00902798j 0.00147238-0.00356144j 0.00557022-0.000720509j 0.00200428-7.65302e-05j -0.000675337+0.00307039j 0.0102583+0.00577377j -0.000607321-0.00554342j 0.000601062-0.00276284j -0.00181835+0.00618583j 0.0126949-0.00310403j 0.00517457-0.00674498j 0.0109263+0.00268846j 0.00577923-0.000652591j -0.00138221-0.00822984j 0.000996419-0.00990128j 0.00682475+0.00081335j 0.0049455-0.000932352j 0.00551654-0.00109462j -0.0038766-0.00459627j 0.00245216-0.00353581j -0.00325366+0.00758349j 0.0061943+0.00141383j -0.00625009-0.00361381j 0.00410594-0.0025157j 0.0032749-0.0153946j 0.00759009+0.0140998j 0.00041131-0.0110501j 0.00444965+0.00691975j 0.0020079-0.00855067j 0.00458998-0.000887414j 0.00173577-0.0123701j -0.0057589-0.000899064j -0.000842345-0.00880291j 0.00941966+0.000112319j 0.00300282+0.00183269j -0.00659159+0.00510031j 0.00867032+0.00526467j -0.00337731-0.00967356j -0.00180419+0.00283983j 0.0111602+0.00692222j 0.000618029-0.00743244j 0.0155285+0.0157808j 0.00751812+0.000216337j 0.0161442+0.0156576j 0.0044182-0.00343481j 0.0105035+0.00373374j 0.00268425+0.00437777j 0.00368901+0.00192865j 0.00247066-0.0058683j -0.0214253-0.0181424j 0.00134429-0.0171237j 0.00695076-0.00976204j -0.00147543-0.00528327j -0.00321863+0.00728148j 0.0120902-0.00555589j -0.0158067+0.00122178j 0.0109754-0.00579379j -0.000615653+0.0151256j 0.00676437+0.00507747j -0.00318569+0.0153338j 0.00360423+0.00315005j -0.00656047-0.00388436j 0.000243951+0.0131678j -0.0132711-0.0107978j 0.00253387-0.00365533j 0.00862239+0.0064307j 0.0101527+0.00398235j 0.0147298-0.00541122j 0.00527547-0.00275169j -0.00682345+0.00409857j -0.0179181-0.00358707j -0.00179794-0.0038081j -0.00838966-0.0146416j 0.00283207-0.00312961j 0.00320926-0.00454855j -0.0113635-0.0112888j -0.00677478-0.0198668j -0.00410293+0.00870551j 0.00691186+0.007305j -0.000711377+0.00169441j 0.00894189+0.00466347j -0.00504341+0.00369615j 0.0107466+0.0038939j -0.00933432+0.0122029j -0.00356623+0.000794472j -0.00702961+0.00182885j -0.00668451+0.00955212j -0.00129557-0.00481105j -0.0059729+0.00499519j 0.0199921+0.00290559j -0.00755056-0.00833818j -0.00605197-0.00154433j 0.00052628-0.00917336j 0.00781706+0.00647493j 0.00420873-0.00403423j 0.0154734+0.00354897j 0.00713174-0.00784788j 0.00750269+0.000763303j 0.0187961+0.00819981j -0.0146691-0.0198689j -0.00123316+0.00472932j -0.000821663-0.0098874j -0.00142343-0.0148991j 0.0100227-0.00354861j 0.0155799+0.00633059j 0.00872689+0.018366j 0.00222864+0.00144689j -0.00203925-0.00117748j 0.00438971+0.00842724j 0.000868906+0.0108252j 0.000885734-0.00934031j -0.00677785+0.0033699j -0.00568446+0.00450821j -0.00204079-0.00775831j -0.000586272-0.002233j -0.00721365+0.0114841j 0.0185107+0.0156053j 0.00940092-0.00841206j -0.00383741-0.00675784j -0.00761895-0.0114905j 0.000302098-0.00277504j -0.00277788-0.00278787j -0.00541618+0.000913192j -0.00278199+0.020333j 0.0228293+0.012895j -0.00640008+0.00973664j 0.00187738+5.46838e-05j 0.0208651-0.00553638j -0.0023192+0.0219917j 
0.00412431-0.00322688j -0.0083441-0.00696732j 0.0089885+0.00163213j 0.00241008+0.00503273j -0.00113788-0.000216493j 0.00331817+0.00416565j 0.00821337-0.00276745j 0.002934+0.00252756j 0.00190051-0.00346074j 0.00376013+0.00663145j -0.00422048+0.000466568j 0.00547318-0.0033277j -0.00130887-0.00544115j 0.00490921+0.00997185j -0.00524505-0.00119319j -0.00319378+0.00391823j -0.00179503+0.00557988j 0.0028967-0.00808905j -0.00440319-0.0056606j 0.00128092-0.01287j -0.00435303-0.00525913j -0.00459802-0.00703157j -0.00364905-0.000825976j 0.00789402+0.00849647j -0.000431757+0.00625297j -0.000949547+0.000651747j -0.00490205-0.00775218j 0.00626339-0.00065614j -0.00266814-0.00319817j 0.00304908+0.00639154j -0.000877669+0.00201654j -0.00362332-0.00841404j -0.00336766-0.00102267j -0.00246912-0.00480954j 0.00630474+0.00721358j 0.000108561+0.00263282j -0.00791542-0.00196486j 0.00672853+0.000238105j 0.00428457+0.008132j -0.0029808+0.00391838j 0.0100108+0.00549501j 0.00521981+0.00704603j 0.00979721+0.00258834j 0.00111026-0.00593281j 0.0026441+0.00203411j -0.00262903-0.00446727j 0.00389725+0.000848827j 0.00466854+0.00519743j -0.00174732-0.00396833j -0.00168796+0.00304265j 0.000920289+0.00583207j 0.00346694+0.00154462j 0.00912082+0.00615923j -0.00646737-0.00495686j 0.00346829+0.00267408j -0.000699741+0.00183951j 0.00472922+0.000253488j 0.0027862+0.00438191j 0.00799422+0.00461977j -0.000171983-0.00306255j 0.00680729+0.00445749j -0.0014135+0.00404166j 0.00232306+0.00723249j -0.00373211-0.000515076j -0.00162651-0.000565318j 0.00929998+0.00356584j -0.00493879-0.000205437j -0.00525853-0.00685682j 0.00183045+0.0010378j -0.00915181+0.000291037j 0.00146436+0.00318464j -0.0108014-0.00252389j 0.00362173+0.00461027j 0.00221277+0.00322463j -0.00383302+0.00840346j 0.000741085+0.0022583j 0.00751006+0.00484955j 0.025085+0.00732022j 0.00613209+0.010181j -0.0102707+0.00864455j 0.00426606+0.0044271j -0.00539306-0.00465679j 0.00683679-0.000406692j -0.000738064-0.0105827j 0.00682943-0.00575865j -0.0142249-0.0141373j -0.00297115+0.00361771j -0.00915466-0.00883307j -0.00128692-0.00851678j 0.00306831+0.00280217j -0.00428284-0.000428456j 0.00801211-0.000334804j 0.00358618+0.00573673j -0.00337705+0.00264615j -0.00208652+0.00694909j 0.0112179+0.00430252j 0.000491128+0.00442169j 0.0028095+0.00373672j 0.000103941+0.00207781j 0.00525109+0.00249016j 0.00493844-0.00144599j 0.00512891+0.00158507j 0.00321651+0.000911647j 0.000337134+0.0137938j 0.021759+0.0103971j -0.00365314+0.00202083j -0.00405859-0.00491247j -0.00814709+0.00357049j 0.00428406+0.00439847j -0.00880206-0.00533142j -0.00283449-0.0138095j -0.0110152+0.00928226j -0.00457808+0.00369413j 0.00505013+0.0159064j -0.00813045-0.000247382j 0.00504295+0.0034111j -0.00794442-0.00398736j -0.0024118-0.00231828j 0.0118497+0.00742113j 0.00367989-0.00174716j 0.00576911+0.00178447j -0.00551563+0.000192206j -0.00122849-0.00351073j 0.0010492+0.00447268j 0.00236371-0.00214235j 0.00141399-0.00271911j -0.00131842+0.00088982j 0.00659185-0.00361484j -0.00472511-0.00768136j -0.00292696+0.00305008j 0.00519277+0.0140549j 0.00884653+0.00739892j -0.00570004-0.00769887j 0.00144163+0.00249585j 0.0087227+0.0101368j -0.00721663-0.00539389j 0.00408626+0.00213374j -0.00513818-0.00531493j 0.00754118+0.000745666j -1.75349e-05+0.0118546j -0.000790856-0.0016649j 0.00582251+0.00415263j 0.00116097+0.0134983j -0.0114291-0.000919412j -0.00640863+0.00428378j 0.0010986-0.00768281j 0.0093757+0.00629643j 0.0094416+0.0151422j -0.00106204-0.00190599j 0.00597513-0.0044381j -0.00671212-0.00802465j -0.000930461-0.00516705j -0.0097692-0.00539279j -0.0191982-0.0168908j 0.008697-0.0239075j 0.00569321+0.0029419j 0.0060219+0.00736857j 
0.00606548-0.000336471j 0.00654333-0.00249072j -0.00596799+0.00516566j -0.000994464+0.00707073j 0.00072286+0.00388119j -0.00998927-0.000815747j 0.00363311+0.00773439j -0.00261123-0.00267148j -0.000237562-0.0053235j -0.00684283+0.00740598j 0.00576213-0.00181837j 0.00107666-0.00115599j 0.0073462-0.0016401j -0.00503175+0.00774181j 0.00493571-0.00605575j -0.00319065-0.000803174j -0.00194062-0.000545269j 0.00582669-0.000399029j 0.0031108+0.00453153j 0.0180799-0.00312049j 0.00187038-0.00415101j 0.0109501+0.001132j -0.00164557-0.00401749j -0.0106351+0.00185175j -0.00818265+0.00130041j -0.00585584-9.42172e-05j 0.00928988-0.00483177j -0.000851382+0.00473347j 0.0035588-0.00427127j -0.00543644+0.00364769j -0.00335553+0.000776778j 0.00844342-0.00181293j -0.00127032-0.00470457j 0.00915319+0.000154758j -0.00481979+0.00300173j -0.00505331+0.00254434j -0.00108965-0.00577168j -0.000862382+0.00266261j -0.00850331+0.00916064j -0.00490039+0.00051472j -0.00636824+0.00270529j -0.00263855+0.00644703j -0.00621556+0.00444007j 0.00412625+0.00485343j 0.00326254+0.00374333j 0.00487653-0.00453769j -0.000101197+0.00371972j -0.00527138+0.00839084j 0.00851836-0.00247402j -0.00376499+0.00187256j -0.00716679+0.00291123j -0.00832763+0.00257508j -0.00938438+0.0116985j 0.00617926-0.00748061j -0.00659974+0.00287174j 0.000780623-0.00462625j 8.32518e-05+0.00508954j -0.00441843+0.00413967j -0.00681661+0.00620834j 0.000740577-0.000657571j -0.00871332+0.00615006j -0.00696959-0.000796222j -0.00808541+0.00330998j 0.00203752-0.00948723j 0.00136115-0.0033817j -0.00495177+0.0131588j -0.000752483-0.00268081j 0.0144977-0.00329884j 0.00124574+0.00581802j 0.00307593-0.00731131j 0.00106928-0.00220171j 0.0129881-0.0110688j -0.00164829+0.00234394j -3.1234e-05+0.000444258j -0.0120449-0.00462715j 0.00277578+0.00128778j -0.0106221+0.00590378j -0.0168305+0.0259476j -0.0161318+0.00608777j -0.0136499-0.0141979j -0.00693285+0.0033969j 0.00768896-0.00801827j 0.00552213+0.00810234j 0.0107792-0.00345052j 0.0125318+0.00818866j 0.0225168-0.0140187j -0.00103278-8.40114e-05j 0.0140336-0.00847852j 0.00817284-0.0032453j -0.00348836+0.00206089j 0.0024208-0.00407704j -0.00148731+0.00676068j -0.00379354+0.00450605j -0.00190327-0.000872115j -0.00072811-0.00462596j 0.00278408+0.0121546j -0.00608616+0.00279833j -0.000158097+5.28156e-06j -0.0093519+0.00457544j 0.00199633+0.00117591j -0.00375158+0.0055859j -0.000498156+3.21561e-05j -0.00287173+0.00389203j -0.0197863+0.00452411j -0.0181644+0.0185479j 0.00293817-0.00446221j 0.00570951-0.00885243j -0.00694817-0.00179731j -0.000976717+0.00906703j -0.00274629-0.00450752j 0.0171562-0.00461143j -0.00918651-0.00737763j -0.00244387-0.00751644j -0.00986086+0.00509913j 0.00687263-0.00484536j -0.0105737+0.00105349j 0.011784-0.00491138j 0.00313326+0.000663567j 4.66872e-05+0.00966403j 0.00245593-0.00209566j -0.00101357+0.0103823j 0.00775001-0.00618947j 0.00168132-0.0029697j 0.00365398-0.001112j 0.00347162+0.00954431j 0.00947371+0.00249533j 0.00452319+0.00437176j -0.0054371+0.00960896j 0.00409178-0.005659j -0.000558457+0.00650637j -0.0163388+0.0069888j -0.00223429+0.00994469j 0.0194965+0.000977909j 0.0102009-0.00437663j -0.00787303+0.00885137j 0.00756943-0.00333894j 0.00884826-0.00272852j 0.0132648-0.00765263j 0.00237442+0.00354315j -0.0100814+0.0116538j -0.00352514-0.0022726j 0.00278106+0.00126382j -0.00160628+0.00557663j 0.000525806-0.00875327j 0.00796678-0.00348841j 0.00716879-0.000102598j -0.0168483+0.00831378j -0.0220197-0.00330047j 0.00120987-0.00132443j 0.00225381-0.00671022j -0.0125803-0.00579221j -0.000882754-0.0048866j 0.00783925-0.00125227j 0.0101226-0.0136106j 0.0177205+0.000760056j 0.0078122+0.011922j -0.000336738-0.00841954j 
-0.00409984-0.00477774j -0.00396354+0.00289556j 0.00203373-0.00263326j 0.00283612+0.00642378j 0.00110111+0.00387116j -0.0100899+0.00174002j 0.00449165+0.00239105j -0.00315779-0.00338879j -0.00217676+0.00385803j -0.00322509-0.00422445j 0.00209008-0.00393408j -0.00218219-0.00263396j -0.000265324-0.0102036j 0.00347269+0.00238242j -0.00265592+0.00248736j -0.00215156-0.00602512j -0.0040961-0.0040931j 0.00549846+0.0012683j 0.00226948-0.000690704j 0.0086614+0.0125342j -0.00823876-0.00725294j 0.00949617+0.00233986j -0.00108756-0.00366949j 0.00157566-0.00378295j 0.00137549-0.000342213j -0.00254694-0.000339623j 0.00109001+0.00599037j -0.00296698-0.00520316j 0.00632277-0.00135799j 0.00180423+0.00566929j -0.00214765+0.00247393j 0.000630876-0.00200861j 0.000175568-0.0057226j 0.00496838+0.00815397j -0.00707206-0.00526598j 0.00110737-0.00160795j -0.00148589-0.00850718j 0.00217759+0.0031435j 0.000599269+0.00919109j -0.000480921+0.00526026j 0.00308614+0.00781613j 0.00207201-0.0038786j 0.00427318-0.0007256j -2.28951e-05-0.000458098j 0.00460308+0.00605698j -1.39375e-05+0.00267042j 0.000898525+0.00359743j 0.00318596+0.00125771j 0.00754158-0.004138j -0.00192042-0.000372429j -0.00686781-0.00221394j 0.00505477-0.000859499j -9.2021e-05-0.000751807j 0.00471484+0.00486257j -0.00482271+0.000345356j -0.00131299+0.000253942j 0.000140346-0.00533661j 0.000552148+0.00295188j -0.0010288+0.0029897j -0.00168118-0.00502211j 0.00113022+0.00411467j -0.00107421+0.00415783j 0.00428581+0.0123582j -0.00100239-0.00267095j 0.00358254+0.00298385j 0.00277255-0.0023315j 0.00434217+0.00395069j 0.00408831+0.00144595j -0.000919256+0.000147791j 0.00924497+0.0165951j 0.00130329+0.00535996j 0.00439288+0.0126051j 0.000699418+0.00353545j 0.0120701+0.0139233j -0.0058064+0.00636025j 0.00412234+0.00547253j -0.0054065-0.00134905j -0.0125819-0.0120086j -0.00415579-0.00881458j -0.00759083-0.00320056j -0.00207139+0.00241357j -0.00300678-0.00468988j 0.015321+0.0125192j -0.00204424-0.0135253j 0.0102669+0.00846004j -0.00360689-0.00178499j 0.00410643+0.00257677j -0.00163182-0.00927825j 0.00111934-0.000834808j -0.00541234-0.00784166j -0.006629-0.00880306j 0.00589314-0.000840508j 0.000362818+0.00487722j -0.00221868-0.00428538j 0.0105351+0.0145865j 0.0138124+0.00680118j 0.00143788+0.00575123j 0.000627905-0.00553542j -0.0157154-0.0109435j 0.00183793+0.000806759j 0.00702808-0.000728611j 0.00617769+0.00576601j -0.000854963-0.00288858j -0.00278032+0.00201279j -0.00272661-0.00410608j -0.00619992+0.00280187j 0.00336438+0.00296801j -0.00108608+0.000580719j 0.00346005+0.00581001j -0.00596607-0.00355567j 0.00983146+0.00429913j -0.0127466-0.00991413j 0.00126191-0.000527787j -0.00246289-0.00804577j -0.000797542-0.000264116j -0.0113766-0.000430702j 0.0098771+0.00412302j 0.0110764+0.0173041j -0.000775297-0.00829386j -0.00489171-0.0100707j 0.000936389-0.000303536j 0.000648914+0.00833019j -0.00621012-0.000124352j -0.00209438+0.00382767j 0.0065699+0.0002267j 0.0108425+0.00119588j 0.00751617+0.0135954j 0.0133686-0.0102608j -0.00362879+0.000429899j -0.000647381-0.000475736j 0.00241813+0.00730578j 0.00106748+0.00021632j -0.00250069-0.00110974j 1.66945e-05-0.00266356j -0.0136298-0.00934716j 0.0173912+0.00963751j -0.00753927-0.00686904j -0.0103743+0.000879724j -0.00306546+0.0126106j -0.00557511-0.0150768j 0.00108072-0.00232651j -0.00707455+0.00666255j -0.0168354-0.0108051j -0.011031-0.00517568j 0.00449582+0.0109998j 0.0130693+0.00418668j -0.00616528-0.00139265j -0.0124801-0.00229468j -0.00732896-0.00458338j 0.00394516+0.00480359j 0.0174243+0.012487j -0.0140128-0.00590722j -0.000157041+0.0240447j -0.00124727-0.00600503j 0.00775089+0.00148965j -0.0115181-0.00641661j 0.0113942+0.00454977j 
0.00206199-0.00165256j -0.00347134+0.00340629j 0.00574507-0.00452768j -0.00760798+0.00318881j 0.000963856+0.00171047j -0.00188149-0.00864482j -0.00215501+0.00157947j 0.0014443-0.00707888j 0.00326505-0.00257642j 0.00470014-0.00526009j 0.00598078+0.00326694j 0.00718856-0.00690935j 0.00213024+0.00764516j -0.00402755-0.00306132j -0.000383689+0.00364621j 0.00225329-0.00172911j 0.00403033-0.00236056j 0.000891597+0.00328901j -0.00619719+0.0113502j -0.0107522+0.0127389j 0.00829656-0.00792709j -0.00157824+0.0126404j -0.00123108+0.000516143j 0.00606183-0.0102702j -0.00154736-0.00365071j 0.00172049-0.00194088j -0.00429113+0.00928639j 0.00287243-0.0084348j 0.00295276+0.00401948j -0.00437029-0.000283202j -0.00226973-0.00218708j 0.00344437+5.67368e-05j 0.00124325-0.00164571j -0.00859521+0.00627526j 0.00268629-0.00530486j -0.000694201-0.00195976j 0.00279367+0.00165973j -0.00469973+0.00385556j -0.00565298+0.00235481j -0.00688695-0.000660248j -0.00306658-0.000970662j 0.00251789-0.00129569j 0.000510959-0.000965756j -0.00396042+0.00286261j -0.0039094+0.00667536j 0.000576638+0.00264746j -0.00230052-0.000962074j -0.00127594+0.00518566j 0.00613964+0.00805405j -0.00205932-0.00119882j 0.00430813-0.0108862j 0.000214927-0.00133796j -0.00436318-0.00891985j -0.00212867+0.0115194j -0.00428671-0.00778207j 0.00295584-0.00547143j 0.00131053-0.00212743j 0.000309748+0.000256127j -0.00473727-0.00941489j 0.00083405+5.01392e-05j -0.00616671-0.00295889j -0.00752552-0.00431712j -0.00860387-0.00406048j 0.00729532+0.00193608j -0.00206054+0.0026014j -0.00602819+0.00309016j -0.00368673+0.00441941j -0.00409107+0.0138377j -0.00103935-0.000629236j -0.0100365+0.0156276j -0.00338224+0.000660263j -0.00731547+0.0155047j -0.00607852-0.000794217j -0.0110813+0.0108274j -0.00207597-0.00879179j -0.00511823+0.00771562j -1.67954e-05-0.0137966j 0.00327538-0.0283792j 0.012698-0.0177849j 0.00518411-0.0138841j -0.00289448-0.00338951j 0.00745019-0.00318967j -0.0137518+0.0204757j 0.0152848+0.00560515j -0.010858+0.0135238j 0.00473282+0.00984121j -0.00866261+0.00186501j 0.0102693+0.00351516j -0.000138372+0.00437839j 0.00883918-0.0104138j 0.0089903-0.0064063j -0.00182166+0.00164237j -0.00496117+0.00306627j 0.00556621+0.00252961j -0.013184+0.00828729j -0.00462695+0.0232559j -0.0036576+0.00572907j 0.0074591-0.00211893j 0.00550274-0.0197238j 0.00337509+0.0034684j 0.00332079+0.00304609j -0.00429266+1.72024e-05j -1.45255e-06-7.85839e-05j -0.0026757-0.0164749j -0.00091416-0.0132884j 0.00315692+0.00125356j -0.00148696+0.0109056j -0.00190777-0.0024851j -0.00797322+0.00738832j 0.00204118-0.00252701j 0.000385474+0.0139161j 0.00919255-0.00838377j 0.000601018-0.00226388j 0.00334821+0.00602463j 0.00369189+0.000984245j 0.00285415-0.00980712j 0.00475717+0.0143914j -0.0139088+0.0131869j 0.0072949-0.00313392j 0.00966327-0.00803664j 0.0035434-0.00131088j -0.00599229+0.0159758j -0.00240236-0.00447885j -0.00470183-0.00276114j -0.00748446+0.00719097j -0.00368978+0.0137159j -0.0182225+0.0195794j 0.00607897-0.00409327j 0.000154718-0.00621645j -0.0105247-0.00766458j -0.0147142-0.00567695j 0.0019204+0.00763403j -0.0189948+0.011649j 0.000654568+0.0156018j 0.0061326-0.0112278j -0.00711024+0.0175047j 0.00733631+0.00570953j 0.000487996+0.01013j 0.0042793+0.0153732j 0.000633188-0.00341614j 0.000680809+0.00694553j -0.0022857+0.00103106j -0.00176909-0.00149281j 0.00789956-0.007947j -0.0155217+0.0151436j -0.00832012+0.00199455j -0.00355052-0.00869056j 0.0110947-0.0219335j -0.000845259-0.00373137j -0.00091139+0.00441771j -0.00556656-0.0147874j 0.0120682-0.000581536j -0.0156979+0.0087145j 0.00371983-0.00763252j -0.00999061+0.0117798j 0.00577594+0.00273066j 0.00457612+0.0123056j 
