-0.145732-0.000973225j 0.984221+2.77029e-05j 0.164168+0.0229206j -0.0276176+0.107797j 0.026979-0.0683314j -0.0170489+0.0622069j 0.00998234-0.0146105j -0.0182014+0.00194112j 0.0244575-0.0271984j -0.0626091-0.0221054j -0.0282553+0.0205653j 0.0218803-0.022791j -0.0291923-0.0100164j -0.00269637+0.0338614j -0.0309882+0.00533927j 0.0103538-0.00453607j -0.00470417+0.00150476j -0.0174719+0.00707196j -0.0106677+0.0178259j 0.000531653+0.00344578j 0.00111366+0.0128544j -0.0229105+0.00789085j 0.00910693+0.015689j 0.00505874-0.0134119j -0.032461-0.00857594j -0.0183446-0.00700147j -0.0188718-0.0142362j -0.00378412-0.00109821j -0.017766+0.00513531j -0.0145019+0.011287j -0.00731318+0.00350033j 0.000107361-0.020944j -0.0133788+0.0283353j -0.00149078+0.00672374j -0.00109817-0.0122616j -0.00412041-0.00946211j -0.00577587+0.0169342j -0.020282+0.00222469j 0.010695-0.0086545j 0.00432192+0.0147955j -0.00250118+0.0036033j -0.000516758-0.00114027j -0.00261864+0.00433228j -0.00576055+0.00117653j -0.000231398+0.000443792j -0.00433071+0.00746506j -0.0144731-0.00134408j -0.00231138+0.000113954j -0.0188729+0.0154466j -0.0061952+0.00407171j 0.0111491-0.00948985j 0.00357369-0.00385122j -0.00154184-0.00141059j -0.00681128-0.00105807j -0.00239291-0.00170443j -0.0119873-0.00809583j -0.00502571+0.00795981j 0.00135847+0.00811205j 0.0217814+0.00416842j -0.00241509-0.0107819j 0.00698109+0.00115042j -0.0140199-0.00543646j 0.00665817+0.0121067j -0.00305623-0.0213496j 0.000728455-0.00625655j -0.00616071-0.0014846j 0.00445536-0.0103249j 0.0150308-0.00203449j -0.00210462+0.00432761j 0.000679684+0.013228j 0.00278607-0.0107016j -0.010369+0.0133048j -0.0149471+0.00394526j -0.00412513+0.0131941j 0.00985404+0.00482562j 0.00996767-0.00553538j -0.00199293-0.00217544j 0.000754645+0.0137487j -0.00190103+0.00388317j 0.0123826-0.0058618j -0.00586396+0.00178819j -0.00207676+0.00895244j 0.00618108-0.000156656j 0.00906424+0.00337231j -0.00109417-0.00872402j 0.00885287-0.010515j 0.00217425-0.0128097j 0.00520584+0.000299688j -0.00635638+0.00148416j -0.00101502+0.00078194j -0.00124315+0.00193298j 0.0015375+0.000394233j -0.000873261+0.00256369j -0.000190438+0.00386352j 0.00355497+0.000247882j 0.00582993-0.00454858j 0.00312263-0.00278078j -0.00293857-0.00211174j 0.0018049+0.00531j 0.00214566-0.00315648j -0.000945206-0.0021686j -0.00402049+0.00362841j -0.00446243-0.0021044j -0.00312535-0.00284689j 0.00265904-0.00752161j -0.00112776+0.000475889j -0.010875+0.00308525j 0.00274251+0.00324687j -0.00594716+0.000623144j -0.00706118+0.00324846j -0.00461654+0.00232985j -0.0039568+0.00156525j 0.0023503-0.00226916j -0.0164758+0.00905185j -0.00181184-0.00291214j -0.00603062+0.00329506j -0.00071255+0.00146875j 0.00138956-0.00166972j -0.00576251+0.00167471j 0.00456306-0.00156915j 0.00231691-0.00455401j 0.00366837-0.00221548j -0.00162316+0.00757857j 0.00699645-0.00395492j -0.000830136-0.00533368j 5.53453e-05+0.00453522j -0.00136989-0.000271527j 0.0064827-0.00209679j 0.00546075+0.00444177j -0.000236423-0.00346915j -0.0100722-0.00548964j 0.00652018+0.00821486j -0.00444505-0.00209736j -0.00483669-0.00373282j -0.0020205-0.00158734j -2.61176e-05-0.00230358j -0.0155997-0.0104766j 0.000270923-0.00269155j -0.00230106+0.00474486j -0.000342144-0.00220619j 0.000686739-0.000480355j 0.00112119+0.00249795j 0.00168927+0.00042989j 0.00119713-3.39699e-05j 0.00936993+0.00719501j 0.0130678-0.00135889j -0.00287821+0.000965214j 0.000524046+0.000700047j -0.00395237+5.20266e-05j 0.00201499-0.000317071j 0.0102862-0.0152477j -0.0025213+4.90483e-05j 0.00010842-0.00276537j -0.00218287-0.00239642j 0.00210635-0.00149073j -0.000651162-0.000735564j -0.00025434-0.0001958j 0.00130982+0.000236246j -0.000871379+0.000171567j -0.000357783-0.000542255j -0.00271145-0.0001139j -0.00105827-0.00161844j 0.000676721-0.00109137j 0.0108733-0.0132257j -0.0124104+0.0016149j -0.00020553+0.00183856j -0.00310498-0.00146809j -0.00573458+0.0035073j -0.00442729+0.0043411j -0.00386861+0.00632244j -0.00714898+0.00445383j -0.000657656+0.0010059j -0.00637994-0.00186418j -0.00526936-0.00216963j -0.00284404+0.0107773j 0.00911747+0.00469509j -0.00118524+0.00684166j -0.00775448+0.000212741j 0.00218072+0.0019391j -0.00385196-0.00105347j 0.00157447+0.00211887j -0.00982892+0.00083709j -0.00024259-0.00161563j -0.00296698+0.00437236j -0.00536196-0.00371178j -0.00485494-0.00447437j -0.0012581+0.00365783j 0.000598873+0.0036012j -0.00310751-0.00712472j 0.00582722-0.00348113j 0.00386889+0.00167862j 0.00405844-0.00156211j -0.00287129-0.00481426j 0.00138847-0.00581977j 0.00304346-0.00207754j -0.00143364+0.00837224j -0.00119487-0.00275495j -0.00942977+0.0105601j -0.00340483+0.00143576j -0.00441094+0.000701177j -0.00572159+0.00690341j 0.0065171-0.00543686j 0.000401928-0.00692885j -0.00316401+0.00127919j 0.00216556-0.0107644j -0.00558915+0.00601768j -0.00189212+0.00741921j -0.0025511+0.00325327j -0.00698098+0.0076934j -0.00499366+0.00782432j 
-0.0149147+0.0427314j 0.00498664+0.00235234j 0.502956-0.0885632j 0.298633-0.378084j 0.315904+0.137566j -0.183185-0.503099j -0.211802+0.0134084j 0.0201946-0.0758302j 0.0145346+0.0218334j -0.0670531-0.000856241j -0.0173011+0.00407448j 0.0477374+0.00343386j 0.0136654+0.0875009j -0.0693643-2.20853e-05j 0.0846792-0.00262763j -0.00596548+0.00695781j -0.0139107-0.0176433j 0.0250492+0.0315926j 0.0462895-0.0089963j -0.0159884-0.0294947j -0.0410583+0.00664654j -0.00978617+0.00810286j 0.022053+0.00812033j -0.00201393+0.0221395j -0.00365436-0.00822172j 0.0131279+0.00487627j 0.00860145-0.0121615j -0.0141574+0.0233309j -0.0188736-0.00471341j 0.00881683+0.00992849j 0.00131366+0.0161534j -0.0121882-0.0027408j -0.0220999+0.00366212j -0.0136607+0.0014637j -0.025203-0.019106j -0.0160116-0.0122044j -0.00135884+0.00610076j 0.0135841-0.0181099j -0.018205+0.00804473j -0.0216464-0.0336194j 0.0143166-0.00582613j -0.00236134+0.00608649j 0.019326-0.0136185j 0.0160423-0.0147524j 0.00106329+0.0113181j -0.00761619-0.00898588j -0.00573706+0.0173491j 0.0104798-0.00109042j 0.0158325+0.00715497j 0.0226468+0.000432279j -0.0250371+0.00700411j -0.0131192+0.00931649j 0.0167458-0.00550391j 0.00762825-0.0136971j 0.00157644+0.0221955j -0.00994846-0.0116044j -0.00736227-0.00749088j -0.0101046+3.58556e-05j -0.00775664-0.0034108j 0.00628406+0.0025398j 0.00239991-0.0114232j -0.0154691-0.00288223j 0.00213415+0.0125322j -0.00123525-0.00541308j 0.00658647-0.011665j 0.00612597+0.00323388j -0.0122592-0.00205701j 0.0109418+0.00101259j -0.0101535+0.00463069j -0.00115479-0.00766844j 0.00102684-0.0136334j -0.0113983-0.00526336j -0.00304402-0.00414335j 0.00587741+0.0153828j 0.00626443+0.00726864j 0.00558434-0.00757419j 0.0109127+0.00280906j 0.00953+4.49633e-05j 0.0139726+0.0134617j -0.00927929+0.00167497j 0.00415284-0.00521317j -0.00208913-0.000369231j -0.00826597-0.00453042j 0.00512937+0.01361j 0.00881212+0.00193222j -0.00538595+0.010094j 0.00442983+0.0173658j -0.0182148+0.000274481j 0.00888133-0.0205762j 0.00428991+0.00191734j 0.00619146-0.00175625j -0.000836536-0.00678503j -0.0001128-0.0101137j 0.00684044-0.00228422j -0.00515378-0.00195028j -0.011912-0.00252679j -0.0062674+0.000224013j -0.00864939+0.0112758j -0.0101657-0.0145022j -0.00397552+0.00846603j 0.0087005+0.00736246j 0.00650651-0.0099391j -0.00276474-0.00346457j 0.0118033-0.00729008j -0.0036759+0.00377648j 0.000737714+0.000309955j 0.00473178+0.00517313j -0.000952557-0.00631469j 0.00816713+0.00877666j -0.0119987+0.00343137j 0.00703438+0.00868877j -0.00964612+0.00963085j -0.00419212-0.00109058j 0.0184372-0.00253992j 0.00071605+0.00842354j 0.00314061-0.00336244j 0.00223925+0.00170168j -0.000921409-0.00670582j -0.000579214-0.00338097j -0.0128694+0.0039602j 0.00295841+0.00616763j 0.000461732+0.00968166j 0.000194879+0.0059088j -0.00697515-0.00235616j -0.000887561+0.00470555j 0.003596+0.00641102j 0.0108819-0.00634891j 0.00449839+0.00536828j 0.00971684+0.00745816j -0.0075496+7.3897e-05j 0.00514472-0.00812852j 0.00189706+0.00416502j 0.00131481+0.000705345j 0.000228461-0.00351776j -0.00547523-0.00308721j -0.000834939+0.00272569j -0.00224262+0.00148018j 0.00614981-0.0049527j -0.0119408-0.00301707j 0.00526436+0.000720377j -0.00545538+0.00271359j 0.000676646+0.00404261j -0.000442379-0.00136241j -0.00187691-0.00329108j 0.00746217-0.00913462j 0.00578589+0.00163864j -0.00294472+0.000920524j 0.000709437-0.0026975j 0.00422723+0.001051j -0.00662497-0.00435907j 0.0033617-0.00752622j 0.00521955+0.00658749j -0.00768387+0.0081135j -0.00104943-0.0040458j 0.0031424+0.00174676j 0.00304529-0.00439736j -0.000122143-0.00698898j -0.00106984+0.00445315j 0.00142389+0.0011902j 0.0038281-0.00187177j -0.00419074-0.00118646j -0.00141788-0.0029615j -0.00245139+5.06361e-05j 0.00431836+0.00429975j -0.0122918+0.00650661j 0.00310088+0.000780894j -0.00940253+0.00342375j -0.00405477-0.00227925j -0.000514956+0.000951858j 0.00294003+0.0114446j -0.00107204+0.000744438j -0.00209882+0.00124344j -0.00554889+0.00435562j 0.000459481+0.00141874j 0.00680165+0.00459522j -0.00641585+0.00267738j 0.00270694+0.0107049j -0.000674845+0.00531137j 0.00232495-0.00151378j -0.000484244+0.00554201j 4.68196e-05-0.00108696j 0.0142504+0.00406257j 0.00326174-0.00342583j 0.00528937-0.00298655j 0.00476608+0.00408431j 0.004545-0.00522349j -0.00827837-0.00915479j -0.00913109+0.00713815j 0.00161816+0.00197985j -0.00754538+0.00495704j 0.0147327+0.0129249j -0.00345884+0.005844j 0.00231941+0.00126956j 0.00180575+0.0102547j 0.00205223+0.00388016j 0.00293628-0.00795876j 0.00633579+0.0121912j 0.00647772-0.012696j -0.00879864+0.00148662j 0.00631997-0.00446882j -0.00242423-0.00448612j -0.00816119+0.00615711j 0.00649696-0.0130029j 0.00140743-0.00676223j -0.000965134+0.0166084j 0.0191481-0.0021527j -0.00952787-0.0163219j 0.00360096+0.00242014j 0.0194606-0.0277459j 0.00561516-0.0189484j 
0.00320059+0.0939922j 0.00760035-0.00277173j -0.369421+0.125347j 0.377707+0.305943j 0.245879-0.550895j -0.255417-0.376954j 0.137474-0.0144717j 0.0357726-0.0578404j 0.0855438-0.0205665j 0.00825873+0.0141339j 0.0423527+0.0700065j -0.0278987+0.00858107j -0.00187798-0.0219647j 0.0314787-0.00477892j 0.0274049-0.00445721j 0.00374433+0.00648391j 0.00868369+0.0106878j -0.0192047-0.0318128j -0.0350852+0.0168066j -0.00295166-0.0184964j -0.0173634-0.0256013j -0.0115766+0.0230594j 0.0344542-0.0391147j -0.0365565+0.012476j 0.0167518-0.0244787j 0.0230025+0.0226912j 0.019014+0.00803338j 0.0108205+0.0271679j 0.00620607-0.00795415j 0.0254342+0.0288716j -0.00147425+0.0395729j -0.00342038-0.0331185j -0.00936853+0.00765546j 0.0149664-0.00945371j -0.0062824-0.0189435j -0.0327434-0.0247212j -0.031984+0.0154433j 0.0135659-0.00353972j 0.00786392+0.0164761j -0.0008637-0.00582694j -0.012877+0.00336371j -0.000890175+0.00320719j -0.0145939+0.0167568j 0.0079626-0.000328079j -0.00375818-0.00936859j 0.00392622-0.00395929j -0.00278061-0.0109812j 0.0107098-0.00843078j -0.0122965+0.00716377j -0.00102951+0.0036035j 0.0206819+0.00369062j -0.00462742+0.0117368j -0.0124907-0.0128916j 0.0192995+0.00997327j -0.00491268+0.00746501j -0.0129445+0.0221296j 0.00294493-0.0133462j 0.00436723-0.0064404j -0.0189341+0.00748012j -0.00887159+0.0103169j 0.00329147+0.000189912j -0.00173601-0.00146907j -0.00768767+0.000313083j 0.00462491+0.00940098j -0.00416451-0.0232347j -0.00152863+0.00656731j -0.0216399-0.00702279j -0.0021322-0.0048426j -0.00518102-0.00747117j -0.0120211-0.00752281j -0.0027353+0.00820359j 0.00815953+0.00106386j -0.00483282+0.0121677j -0.00455403+0.0131549j 0.0108445+0.00912809j 0.00890509-0.010873j -0.00806979-0.00817462j -0.00386179+0.0101162j 0.0116753-0.000645414j 0.000344105-0.00530441j -0.00563689+0.010809j 0.00271505+0.0143475j 0.0219996-0.00254267j -0.00739637+0.00254073j -0.00973015+0.0157061j 0.00548208+0.0070971j 0.00688757-0.00454372j -0.00303426+0.00527708j 0.00302662+0.000469455j -0.00353016-0.00325755j -0.00726208-0.00121464j 0.000154138+0.00424988j -0.00345585+0.00199534j -0.00339699+0.00204863j 0.00587588+0.00355905j 0.011125-0.00576001j 0.00465799-0.00924751j 0.00335676-0.00752256j 0.00281007-0.00512663j -0.00372436+0.00464643j -0.00973542+0.00349306j -0.00611167+0.00707774j -0.00566915+0.00511955j 0.00275817+0.0058813j -2.44394e-06-0.00225103j -0.00245885+0.00197171j 0.00397588-0.00631619j 0.00491779-0.00397243j 0.00836029-0.00947613j 0.00260443+0.0153243j 0.00484989-0.00299874j 0.000890789-0.00146265j 0.00242332+0.0061752j -0.0107785-0.00521466j -0.00918083-0.000912981j -0.00950728+0.00728267j 0.00894628+0.00464155j -0.00207116-0.00243291j -0.00340285+0.000300826j -0.00337808+0.00367518j 0.00655977+0.00148414j -0.00735617-0.00760661j -0.00189558-0.00750826j -0.000621482+0.00134407j 0.00132611+0.00161607j 0.0117183-0.00398382j 0.00702364+0.00465143j -0.00784268+0.0200114j 0.00335936-0.00347777j -0.00553506+0.0109946j 0.0047743+0.00284111j -0.00429591-0.00526097j 0.00630987+0.00344392j 0.000804569+0.000152888j -0.00424189+0.00311339j -0.00208445-0.00641544j 0.00584144-0.000625005j 0.0021891+0.00492198j -0.0016601+0.00374225j 0.00052623+0.000602266j -0.00775284+0.00142062j 0.00142766+0.00761155j -0.00347657+0.00385292j -0.00773601-0.00290217j 0.00799891-0.00966144j -0.00318209-0.00661018j 0.00238083+0.00742983j 0.00209037-0.00460335j 5.41013e-07+0.00924777j 0.00303667-0.0115362j 0.00543706+0.00713497j -0.00496818+0.000273831j 0.00409731+0.0113023j -0.00147608+0.00188225j 0.00595596-0.00360504j 0.00209121-0.00363441j 0.0042183-0.000371739j 0.00244138-0.00299611j 0.00483798-0.00726349j -0.0021667+0.000288867j 0.0148081+0.00125865j 0.00427953-0.00440604j 0.000334737-0.00135886j -0.000332487-0.00377485j -0.0030566-0.00294281j -0.00316349+0.0012121j -0.00547443+0.00147251j -0.00990496+0.000275223j -0.00388098+0.00842669j 0.00398806+0.00462906j 0.000168826-0.00599816j -0.00722303-0.00626308j -0.00326892-0.0110442j 0.000802903+0.00391835j -5.59001e-05-0.00332806j 0.00712728-0.0050303j 0.000365579+0.00408736j -0.000121134+0.00481441j -0.00536748-0.0046314j -0.00225074-0.00150913j -0.00117421+0.00167642j -0.0108223+0.00256947j 0.00296096-0.00299066j -0.0041447+0.00956153j 0.000218389-0.0037836j -0.000834666+0.00147505j -0.00341308+0.000233572j -0.00378025+0.00976432j -0.00782129-0.00584891j -0.000799232-0.00975194j 0.00360965-0.00523983j 0.00176046-0.00884369j -0.00120293+0.00536138j -0.00970978+0.0112343j -0.0139531-0.00314252j -0.00722689-0.00474005j 0.000605189+0.000319799j -0.00918324+0.00883114j 0.00307322+0.00202721j 0.00558531+0.00200347j -0.00429549+0.00925573j -0.00471275+0.00139782j 0.00382505-0.00150752j -0.00270095-0.00622935j -0.00510003+0.00719063j -0.0129197+0.00661883j 0.000992968+0.00705779j -0.00409995+0.0101398j -0.00582137+0.00298771j -0.00860319+0.0133204j 
-0.0050584-0.00112091j 0.0352574-0.0258654j -0.108196-0.0138365j -0.0679922+0.0574648j -0.0477934-0.0596581j 0.00289737+0.0963994j 0.171144-0.0743911j 0.244232+0.0742289j -0.229003-0.0925114j -0.161413-0.156355j -0.0616263+0.0645599j 0.0161652+0.0514023j 0.15544+0.258748j 0.0472014+0.0495831j 0.0571378-0.238571j -0.0985723+0.08366j 0.163706-0.0291873j 0.0439929+0.0857222j -0.0725308+0.026584j -0.0348458-0.04799j 0.0342567+0.00480818j 0.0427372+0.00317295j 0.0202006-0.00277525j -0.00371226+0.00429525j 0.0175214-0.0122317j 0.0329456-0.00781287j -0.074617-0.0267368j -0.0149052-0.0490271j 0.0177272-0.00391981j -0.00460136-0.00468055j -0.0252714+0.00425285j -0.0781283-0.020293j -0.0255489-0.00387589j 0.0706954+0.0245622j -0.00847965-0.0210743j 0.0396084+0.0340412j -0.0378189-0.023225j -0.0495863-0.0343026j -0.0407137-0.0347468j -0.0759668-0.0547865j -0.019227-0.0343592j -0.044259-0.0192958j 0.0247432+0.00448389j 0.0278989+0.000704504j -0.0406087-0.00314976j -0.00840119-0.030116j 0.0197169+0.0146132j -0.00630914+0.0315901j -0.00551176+0.0129271j 0.0115023-0.0102575j 0.000720547+0.00253534j 0.000345766-0.00735044j 0.000291395-0.00730741j -0.00205619-0.0036709j 0.0161458-0.000473691j -0.0135531-0.00583341j -0.0222579-0.0143897j 0.0100152-0.0046388j -0.0128817+0.00420641j 0.0194948+0.0123127j -0.0141389-0.0517902j -0.00128634-0.0058879j 0.0144486+0.00244419j -0.00246584-0.0026477j 0.019035+0.0264199j 0.00303929-0.0165311j -0.000495741-0.00519664j 0.000631914+0.00751329j 0.0129327-0.0158124j -0.00419237-0.000493671j -0.00457592+0.0220809j 0.0152604+0.00405286j -0.00476028+0.0165745j 0.00555081+0.00889056j -0.00812505-0.0127253j -0.00131567+0.00362256j 0.00989839+0.0200609j -0.00614129-0.00589856j 0.00440283+0.00598742j 0.0250249+0.00121824j -0.0321593+0.0045694j 0.0178942+0.00576168j -0.00354909-0.0210506j -0.00157971+0.00304864j -0.0073907-0.0185101j -0.0101668-0.00380818j 0.0107169+0.0101281j -0.0227777-0.00332243j -0.0057592-0.0597808j 0.00148293-0.00433328j 0.00967534+0.00320782j 0.0101224-0.0135705j 0.00521425-0.0284412j -0.00552785+0.0187141j -0.0096316+0.0103377j -0.00975966-0.00176187j -0.00450479-0.00256444j -0.00602636-0.00475j 0.00831441-0.0149425j -0.00912563+0.0102878j 0.0177876+0.00736547j 0.0123294-0.00846735j 0.00213305-0.00390431j 0.000700059-0.00125341j 0.012355-0.000676425j 0.00958906-0.00829898j 0.0287152+0.00330331j -0.00342267-0.00468639j -0.00400798+0.0216638j -0.00416763+0.000863255j -0.00536259+0.00175105j -0.00875436+0.00647813j 0.00358044+0.00318696j -0.0055895+0.00243588j 0.0125313+0.000239819j -0.00890185-0.00184918j 0.00124642-0.000197816j -0.00701776-0.010304j -0.000333698-0.00227699j 0.0100332-0.00407993j 0.00199882+0.00753996j -0.00524435+0.00341493j 0.00575819-0.00101523j 0.0053047+0.00510998j 0.00229162+0.00341258j 0.00452816-0.0012854j -0.0011997-0.00205214j 0.000614855-0.00241563j 0.00733873-0.00526661j -0.00912596-0.00120659j -0.00338622-0.0072857j 0.00519117-0.0107987j -0.000988995-0.00513892j 0.0135422-0.00419324j 0.0100967+0.00899699j 0.00679522+0.00160976j 0.00467695-0.0114201j 0.00392564-0.00217087j 0.00447199-0.00105337j 0.000374182-0.00470321j -0.00794923+0.00522903j 0.0110317+0.00603933j -0.000812905-0.00113524j -0.00239803-0.00537184j 0.00842088-0.00128167j -0.000587745+0.0105571j -0.00181642-0.00378827j -0.00435454-0.00371618j -0.00387609-0.0117095j -0.0114312-0.00222161j -0.0081426-0.00803732j 0.000170945+0.0125204j -0.00151222-0.00345483j 0.00309131-0.00544295j 0.00535464+0.00795105j -0.00994195-0.00946891j 0.000433898-0.00713215j 0.00412545-0.00110819j -0.00213708+0.0100778j -0.00469353-0.0112903j 0.010444+0.00423312j 0.0207859-0.00409391j 0.00353+0.000949467j -0.00508648+0.00488994j -0.00396819+0.0165741j -0.000325709+0.006962j -0.0158362+0.00148887j 0.00138281-0.00239734j 0.00484531-0.0141559j -0.014073-0.0060058j 0.00453772+0.000130204j -0.00847011+0.00136714j 0.000662665+0.00370115j -0.0113+0.00402721j -0.00662528-0.0111618j -0.000581759-0.00633708j 0.00399267+0.000234437j 0.00128517-0.0100838j 0.0084464-0.00188408j -0.0161642-0.00492568j 0.00214064-0.00635223j 0.00411335+0.0205746j -0.00729947-0.0133648j -0.00918677+0.00148497j 0.00945464+0.00996422j 0.000807606-0.0163199j -0.00345255+0.0022139j -0.0138922-0.0123642j -0.00956564+0.0121761j -0.00564985+0.011447j 0.00481983+0.000743094j -0.00138814+0.012637j 0.00639054+0.00257681j -0.00651048+0.0120315j 0.00373612+0.00321493j 0.0305249-0.0269693j -0.00397882+0.0362863j -0.000476184-0.0163957j -0.0177425+0.00435442j 0.00801046-0.0153274j 0.000633136+0.00557861j -0.0181489-0.0135091j -0.00104184-0.0350695j -0.0131442+0.00701269j -0.00390184+0.00720269j 0.0342278-0.0134066j -0.0428567-0.00977069j 0.00664349+0.0345728j 0.0239734-0.0447271j -0.0168799-0.0389192j 
0.032912+0.00448762j 0.0035454+0.0533361j -0.0581997-0.0438499j -0.0011962+0.0282153j 0.0432634-0.0725627j -0.0408934-0.0226071j 0.0576689-0.178525j 0.180741-0.171913j -0.135682+0.000621711j -0.0150006+0.150292j 0.0336232-0.145438j -0.0485551-0.210195j 0.179273-0.188728j -0.273163+0.185512j -0.068991+0.162983j 0.0778704+0.110818j 0.0876287-0.103761j 0.0246851+0.0171231j -0.0106773-0.0359326j 0.0218275-0.019411j -0.0284978+0.025988j -0.0218375-0.0113549j 0.00940593+0.00987106j 0.0434756-0.0183916j 0.0184128+0.0502208j 0.0807903+0.0154509j -0.0144701-0.0419824j -0.017255-0.0183858j -0.00563885+0.031459j 0.0299918+0.00226877j -0.0111729-0.0182198j -0.0228794-0.0414744j 0.00225415-0.0335655j -0.026396+0.0458343j 0.0484129+0.0504493j -0.0650843+0.00672323j -0.0251495-0.0222164j -0.0240688-0.0181875j -0.0513379+4.58227e-05j 0.0350577+0.0155265j -0.00533973+0.0156722j -0.0375187-0.0200216j 0.0230067-0.00566365j 0.00879249-0.0168028j -0.0122385+0.0145116j -0.043335+0.00954098j 0.0200147-0.0102329j 0.0162896+0.0225512j 0.00174154-0.0225683j -0.0055445-0.0138214j -0.011793-0.00615479j 0.0149809+0.0121585j -0.00235828+0.00283333j -0.00622271-0.00543669j -0.00424846+0.0108795j -0.0132339+0.0227234j 0.0107887+0.00556414j -0.0199513-0.0272901j 0.0127516+0.0143646j -0.00956066-0.0116567j 0.00146713+0.0157542j 0.00805946+0.00679647j 0.0193938+0.0123921j -0.0034704+0.0196953j -0.00192446-0.010848j 0.00873588+0.0138094j -0.00961632+0.0128413j 0.00479892-0.0104077j -0.0231047-0.000507201j 0.000390715-0.00351283j 0.0108207-0.00448523j -0.0132931+0.00648024j -0.0141243+0.0214424j -0.010666-0.0220852j 0.00929897-0.00761339j -0.00998008+0.0171555j -0.0221271+0.00301513j -0.00569574-0.000893753j -0.00126168+0.0211559j -0.000172886+0.0175279j 0.0303055-0.0241437j 0.0135201+0.00151937j -0.00339449+0.0232064j 0.0110865+0.0131819j 0.0125625-0.0314364j -0.00790004+0.0102171j -0.0183069+0.0136417j -0.0038161-0.0349803j 0.0058526+0.0173295j -0.00777357+0.00682389j 0.00894074+0.0112399j 0.00772024-0.0118209j -0.00268141-0.0110622j -0.00119048+0.0148662j 0.00642622+0.0076552j -0.00370383+0.0218842j 0.00433217-0.00238434j 0.000778136+0.00173114j -0.00873636+0.00267534j 0.00661646-0.00899929j 0.00500938+0.0129162j 0.01549+0.00198552j 0.00383811+0.00636251j 0.00396507-0.0221043j 0.00500592-0.00862202j 0.0027149+0.00167014j 0.00622886+0.00640489j -0.000691582+0.00179385j 0.0101326+0.0066588j 0.00931988-0.0152213j -0.0119365+0.00383602j -0.00403588-0.0134805j 0.000833952+0.00911776j 0.00406611+0.0029859j 0.00366641+0.00229524j -0.00883775-0.000167407j -0.00243194+0.00438443j -0.00262554+0.00377627j 0.00120665-0.00802833j -0.00223642+0.00109932j 0.00189392+0.010467j 0.00880156+0.00654568j 0.0115076-0.0165511j -0.0017391-0.00484793j -0.00513254-0.00614609j -0.00383526-0.0042272j -0.000358134-0.00154798j 0.00103111-0.0116328j 0.0103503-0.00304858j -0.00102937-0.000444678j 0.00637705-0.00462007j -0.00564239+0.00815194j -0.00412001-0.00299626j 0.0109599+0.00318929j 0.015218+0.00636399j 0.00256592-0.00126892j -0.0113916-0.010983j 0.00130436+0.0179238j 0.0086026+0.0143446j -0.00430516-0.00819702j 0.0114425-0.0140586j -0.0103679-0.00754958j -0.00219623+0.0116034j 0.00285928-0.00555856j -0.0102437-0.0119909j 0.00751093-0.00363365j -0.00322262-0.00249679j 0.0116701+0.000474444j -0.00659545+0.00130548j 0.000955172+0.00658362j -0.00426403+0.00461987j 0.0132351+0.0137297j 0.00510123-0.00566672j -0.00634957+0.0102648j -0.0103818+0.00794921j 6.21003e-05+0.00336274j 0.00171482-0.00921481j -0.00461253-0.00420583j 0.00990856-0.00517892j 0.00617258+0.0141661j -0.0062661+0.00717955j -0.00802085-0.00534608j 0.000235519-0.005716j 0.0030915+0.0068745j 0.0168092+0.000553945j 0.00262542-0.00229755j -0.00900805+0.00185573j -0.00988372+0.00317016j 0.00812483+0.0105502j -0.000822384+0.00598253j -0.00542672-0.00178529j 0.00581388-0.0100924j -0.0106621+0.00435062j 0.00694251-0.00387307j 0.00585784-0.00750212j -0.00143962+0.00353231j -0.00678397-0.00433561j 0.00314484-0.00459392j 0.00447826+0.0191304j 0.00915811-0.0184895j 0.00130146-0.00639801j 0.00892301+0.00271635j -0.00962192+0.00125058j 0.0187094+0.00247835j 0.00216055-0.00108158j 0.00616487-0.0150632j -0.00695463-0.00960265j 0.0125759-0.000437327j 0.000361697-0.00953373j -0.0196448-0.00354885j 0.00484334+0.00444041j 0.00181763+0.01075j -0.0100544-0.013273j 0.0082601-0.0126599j -0.00762597+0.00833913j 0.0163193-0.00368356j -0.00959945-0.00246443j 0.0289669-0.00578947j -0.0152219-0.00367655j 0.0271791-0.0117065j -0.0146849-0.0280034j 0.0161905-0.0166484j -0.005468+0.0162657j 0.0245674+0.00560259j 0.0125139-0.0281208j 0.0205155-0.0114606j -0.00798185-0.0198594j -0.00838611-0.0190335j 0.0104383+0.00848248j 0.0224895-0.0446857j 
