0.0409882+0.0107891j 0.150358+0.0159455j 0.172429+0.00982625j -0.0191379-0.000601128j -0.356231+0.00253011j -0.500346+0.0041228j -0.496671+0.00232874j 0.483908-0.00388023j -0.0021935+0.0249855j -0.145551-0.00399927j 0.113543+0.0436197j -0.00567-0.031446j -0.0291695+0.0042896j 0.0222975-0.0880006j -0.0476367-0.0551759j -0.0320472-0.0755683j -0.0206499+0.00895826j 0.0431382-0.0428953j 0.022222+0.127638j -0.0442768+0.0356914j 0.0326788-0.0965443j -0.0468402+0.0126633j -0.0148959+0.00820615j 0.0076336+0.0035798j 0.0327443-0.0103884j -0.00358851+0.0129364j -0.0211725-0.0053635j -0.0147034+0.0016349j 0.0268622-0.0114265j 0.0177708+0.00181232j -0.00889536-0.0273414j -0.00971414-0.00954914j 0.0411825+0.0115756j 0.00803763+0.0135704j 0.0127966+0.00874525j 0.00512761+0.0242076j -0.0147952+0.0135851j -0.0209567-0.0072646j -0.00922815+0.0047404j 0.00671779-0.0113932j 0.015102-0.00889247j 0.00122026+0.0160343j -0.00885352-0.00196135j -0.0185665+0.0412042j -0.000422901-0.00059769j -0.00770838-0.0116808j 0.0135948-0.0169058j -0.0139599-0.0358582j -0.00103106-0.0106852j -0.0418339+0.0277133j 0.0167617+0.0208785j 0.0227125-0.0223551j -0.0145081+0.00903725j 0.00853132+0.0172115j -0.00883991-0.0234926j -0.00249818+0.00501535j -0.00436101+0.00738282j -0.00749859+0.00371236j 0.00076035+0.00736718j 0.00809572-0.00649988j -0.00684026-0.000629256j -0.0378776+0.00622876j 0.00859074+0.00531503j -0.0203397+0.00785582j 0.00433763+0.00311544j -0.0096902+0.0121867j -0.00898525-0.0122046j -0.00127697-0.00253367j 0.00715129-0.00774788j 0.0191318-0.000622382j 0.00661514-0.00568299j -0.0043631-0.00567601j -0.0143036-0.00800389j -0.00288778+0.00476154j 0.0137224-0.00645181j -0.00291836+0.000840795j -0.00236086-0.00938945j 0.00292931+0.000282622j 0.00821029-0.000352816j -0.0177233-0.00665796j -0.000466809+0.000309684j 0.00385014-0.000681265j -0.0035715-0.00281515j -0.0023154-0.00298727j -0.0192343+0.000526275j 0.000836693-0.00472973j 0.00811702-0.010148j -0.0024268+0.000625364j 0.0101462+0.00254111j 0.00331811-0.00182135j 0.00165738-0.00569855j -0.00183394-0.0144338j 0.00466156+0.00449016j 0.0031042+0.00294093j -0.00415504-0.000758393j 0.00033809-0.0107427j -0.00223567+0.0157161j 0.00330638+0.00778098j -0.000401313+0.00689716j 0.000211099-0.00972552j 0.00435537-0.0103367j 0.000603687-0.0082637j -0.00278933-0.00374595j -0.0142045+0.0149203j 0.0101594-0.00166523j 0.0107412-0.00723553j -0.000575925+0.00159446j -0.0152963+0.00774752j 0.00796614-0.00773462j 0.00959379+0.0260884j 0.00184362-0.000584984j 0.010331+0.00319162j 0.00457194+0.00839313j -0.012118-0.00249053j -0.00672959-0.00397232j -0.0102537+0.00849792j 0.0198706-0.0146688j -0.00305135-0.0035988j 0.0228858-0.0113129j -0.0119862-0.00287648j 0.00826913-0.013125j -0.00621433-0.0202548j -0.0193811-0.0125497j -0.00171588-0.0082918j -0.00309339+0.02649j 0.00199411-0.0170524j 0.0281656-0.0035164j -0.00301222+0.000853928j 0.0180164-0.0436474j 0.0106421-0.0186646j 
0.107152+0.00386767j 0.130372-0.00643659j -0.0454139-0.0138632j -0.330512-0.00132198j -0.386818+0.00152336j -0.20993+0.000742254j -0.15542+0.000269546j -0.764421+0.00176094j -0.132557+0.0156354j -0.122372-0.0297023j 0.0404994+0.0546397j -0.00134488-0.00247192j -0.0140389+0.0542959j 0.013781-0.0646616j 0.0104347-0.0359193j -0.0145044-0.0139095j -0.0167877+0.00586051j 0.0103682-0.0807743j -0.0316996-0.0217678j 0.0275931+0.0812329j -0.0173511+0.0755074j 0.0375877-0.0179548j -0.0181997+0.00301359j -0.00829024+0.0103277j 0.0166391-0.0159885j 0.0367528+0.0113638j -0.0341816+0.00905448j -0.0129001-0.00339562j -0.000212017+0.00150508j -0.00200442+0.00980361j -0.00108472-0.0172162j 0.0102171-0.012683j -0.00315217-0.00794453j 0.0042448+1.43803e-05j 0.00747862-7.15125e-05j 0.00666893+0.00387122j -0.0225151+0.0169321j 0.028697+0.0157492j 4.39214e-05+0.00560291j -0.0208886-0.0108204j 0.0182408-0.0103508j -0.0191003-0.00433567j -0.00916329+0.0336746j 0.00448003-0.0307124j 0.0186887-0.0125718j -0.00295295-0.00427425j -0.0358843-0.016537j -0.0111785+0.0154055j -0.00814586+0.0406025j 0.0063833+0.00125689j -0.00998461-0.0107934j -0.0256764-0.000714901j -0.0119037+0.0180663j 0.00128383+0.0166254j 0.00143475+0.0241521j 0.00327546-0.00259172j -0.00467702+0.0120552j -0.004842+0.00715076j 0.0144417-0.00271921j 0.00551497-0.00691343j -0.0104271-0.000469962j -0.0240063+0.00808045j 0.0128955+0.00612383j 0.01208+8.19648e-06j 0.0157857+0.0047318j 0.00293855+0.00987315j -0.00272439+0.00180499j -0.0142684-0.00140559j 0.0064833-0.00410447j -0.00216638+0.00567416j 0.0165926+0.00139244j -0.00750734-0.00290809j -0.00277159-0.00674912j -0.00381908+0.00347375j 0.00431296-0.00250293j 0.00302082+0.00169816j -0.00502073+0.0100582j 0.00249539-0.0060787j 0.00631501+0.00442226j -0.00680022-0.00540107j 0.0033949+0.00907468j -0.0136498+0.00521664j -0.00960237-0.000893182j -0.0143591+0.00152096j 0.011998+0.00292898j -0.0142725-0.00407875j 0.00390476-0.013943j 0.00475293+0.00268398j -0.00822307-0.0107569j -0.0207401-0.00638666j 0.00866699+0.00737859j 0.00202308+0.0139564j -0.00998419-0.00735828j -0.0111646-0.00938536j 0.00243152+0.00872862j -0.013188+0.00578771j -0.00928141+0.0220935j 0.000281888-0.00958806j -0.00721578+0.00214345j -0.00694013+0.00331936j -0.0227596+0.0116155j 0.00852814-0.00481724j 0.000500229-0.0114967j 0.00998724-0.00871062j 0.000404205-0.0253565j -0.00178144+0.0179111j 0.0034747+0.0121034j 0.0133802-0.00458334j -0.00594536-0.00632569j 0.0109442-0.00442393j 0.00115965+0.0222608j 0.00541128+0.00247961j 0.000221538-0.0148084j 0.00990059-0.00210748j 0.0186891+0.00669336j -0.000372488-0.00551225j 0.00456992+0.0157031j 0.0198556-0.00844354j 0.0134426-0.00659077j 0.0198984-0.00943584j 0.011034+0.00434374j -0.00852185-0.0229607j 0.00306481+0.017056j -0.0111852-0.0113776j 0.0131617-0.0055351j -0.0157719+0.0167466j 0.013482-0.0162128j 0.00653972+0.0123462j -0.00255314+0.000328016j 0.0153518-0.0356747j 
-0.109848+0.0103437j -0.0813922+0.00401287j 0.0285906-0.00679122j 0.453646+0.00289773j 0.222811-0.00286139j 0.217123-0.00147877j -0.738122-0.00120296j -0.299849+0.00129774j 0.151944-0.00412459j 0.0529217+0.030218j -0.0371432-0.040121j 0.00204752-0.0259282j 0.0275887-0.0652414j 0.0312666+0.0779117j -0.0756596+0.00335868j 0.0137634-0.0337514j -0.0293781+0.0410757j 0.0015729+0.0386385j -0.00508355+0.0150261j 0.00341433+0.0277861j 0.00280969+0.00938148j 0.0233381-0.0043868j 0.0102368+0.00212554j 0.00938721-0.00840747j -0.0022772+0.0187685j -0.0379088-0.00522024j 0.0280227-0.00737365j -0.018897+0.00840933j 0.0136382-0.0102861j 0.00552753-0.0148091j 0.00964607-0.0035336j -0.0286371+0.0137951j 5.79342e-05+0.0245454j 9.63555e-05-0.00721833j 0.0379231+0.0243811j -0.00830862-0.0129988j 0.0140107-0.00620203j -0.00460112-0.00746595j -0.0203062+0.02187j -0.0313772-0.0314489j 0.00410159-0.00736554j -0.0276696-0.0357571j -0.0348902+0.0316421j -0.00464142+0.0198758j 0.0176213-0.047523j 0.031846-0.0149798j -0.0213402-0.0175354j -0.0142737+0.00932103j 0.00253406+0.00942791j -0.00372917-0.0309255j -0.0167533+0.00263626j 0.000553967-0.0126866j -0.0037273+0.00615554j -0.0027908+0.00357659j 0.000100841+0.00392213j -0.00465962+0.00640154j 0.000886494-0.00766875j -0.00138633-0.00344195j -0.012589+0.00657177j -0.00600377+0.0061088j 0.0051539+0.00327549j 0.0101894-0.00601343j -0.0134671-0.00532826j -0.0182281+0.00269757j -0.00748239-0.0058555j -0.00216316-0.00295819j -0.00480311-0.00260923j 0.00315583+0.00162721j -0.00705271-0.00129761j -0.0157102-0.00063828j -0.0205567+0.00188689j 0.0113898-0.00210835j -0.00765711+0.013674j -0.0021017+0.00259063j 0.00172691-0.00739459j 0.00283738+0.00214938j 0.00710248-0.01609j 0.0142807-0.00372463j -0.00392416-0.00140392j -0.00158638+0.000610528j -0.0114772-0.0167989j -0.00460105+0.00643283j -0.0033291+0.00824334j -0.0195715-0.00885761j -0.0228841-0.0143793j -0.00457516-0.00949982j -0.00704029+0.0036937j -0.00392431+0.00533553j -0.00286076+0.00581445j 0.00293973+0.000555047j 0.0204885-0.0127302j -0.00592708+0.00879815j 0.00384935-0.00516112j -0.00108817+0.00800765j -0.00629033+0.00617262j 0.00551901+0.00213635j -0.00219358+0.0169814j -0.00340979+0.00192668j -0.0115443-0.0198315j -0.00237024+0.00388178j -0.00491713-0.0112622j 0.00456569-0.00672813j -0.00121285-0.000464549j 0.00114683-0.00938724j -0.0190427+0.00709084j -0.00160069-0.0161643j -0.0105239+0.00687686j -0.00116459+0.00407626j 0.0175092-0.0030621j 0.00513963-0.00264913j 0.00430573+0.00282716j -0.00019782-0.00394585j 0.000940873+0.00893722j 0.00671273-0.0029486j -0.00596417-0.0130701j 0.00378899-0.015142j 0.0011138+0.00798044j -0.0121948+0.0168803j 0.00165236+0.00114058j -0.00432567+0.00520838j -0.00226685-0.013389j 0.00109707+0.00448291j -0.00730493+0.00432098j 0.00554498-0.00132938j -0.0107393+0.0101622j -0.000506191+0.00363612j -0.00671839+0.0116823j -0.0067826+0.00246362j 0.00278713-0.00478004j -0.00566612+0.0139682j 
0.133205+0.00248519j 0.00590887-0.0112789j 0.0257474-0.00817762j -0.492156-0.000825399j -0.195798+0.00257199j 0.717432+0.000823632j -0.293733+0.00156542j 0.242748-0.000761498j -0.166625+0.00127774j -0.0366063-0.0317661j -0.0244145+0.0368267j -0.00535749+0.0320711j 0.0119031+0.0799312j 0.0225386-0.00908689j -0.0464927-0.0350568j 0.0319027+0.00643736j -0.0054129+0.0810254j -0.0253585+0.0194909j 0.0373635-0.00188703j -0.0197763-0.00580265j 0.0168486-0.0173177j -0.0194513+0.00342808j -0.0111789-0.00404324j -0.00730798+0.00787273j -0.0015779-0.0157386j 0.0417553+0.0057626j -0.0274531+0.0140609j 0.0159745-0.0103094j -0.0153358+0.010356j -0.0208652+0.0107634j 0.0223644-0.0122522j -0.0118023+0.0177516j -0.0286711-0.0114708j -0.0101233-0.0387847j 0.062684+0.0223968j -0.000992095-0.0377985j 0.0203031+0.0186578j 0.00245517+0.0140512j -0.0295235+0.0449776j -0.0196432-0.0189958j -0.019646+0.0108352j -0.000968159+0.000136221j -0.0197834+0.0332743j 0.0117125-0.00452653j 0.0109652-0.0219384j 0.00741684+0.0159039j -0.0204252-0.00550034j 0.000703882-0.000725847j -0.0023798-0.00142449j 3.06133e-05+0.00362935j 0.00781212-0.00648704j -0.000444884+0.00364158j 0.00269052-0.0027241j 0.00446568+0.000920675j 0.000194909-0.0026952j 0.00522114-0.00718216j -0.000358019+0.00719878j 0.0015755+0.00304995j 0.0130324-0.00848113j 0.000340606-0.00321941j -0.00571452-0.00354992j -0.00635623+0.00338807j 0.00630567+0.00664549j 0.0220771-0.00476796j 0.00423383+0.00393109j 0.00547547+0.000267505j 0.00966266+0.00916557j -0.0177578-0.00190186j 0.00737968-0.00805182j 0.00124007+0.00479252j -0.0102562+0.0173854j -0.00904758-0.00106472j -0.00289392-0.00327809j -0.0178241+0.00586282j -0.0111098+0.00458368j -0.0171942+0.00977707j 0.0152594+0.00720584j -0.00644169-0.0043714j 6.60053e-05+0.00368763j 0.0104118+0.0149213j -0.0119786-0.0062127j -0.00184419-0.00152873j 0.00626401+0.00261521j -0.00538407-0.00923648j -0.00990513-0.0124114j -0.00221672+0.00682939j -0.0108882+0.00592139j -0.00242612+0.00124543j -0.00438903-0.0241015j 0.00956838+0.00315377j 0.00762836-0.0114994j -0.00246491-0.00242745j 0.00492667+0.00715276j 0.0180512+0.0158791j -0.00201656-0.00991803j 0.00631683-0.00601762j -0.0062801-0.000504264j 0.00151447-0.00465177j -0.000663169+0.00891047j -0.00916239+0.00673166j 0.0237992-0.0154983j 0.00795378-0.0154555j 0.0151556-0.0051297j -0.00847181-0.00323607j -0.00512849+0.021255j 0.00332224-0.00575295j 0.00559676-0.00532186j 0.00256787+0.0129724j -0.00031054+0.00946336j 0.00148922-0.00189953j 0.00416682+0.0114184j -0.00357187+8.08578e-06j 0.00859367+0.00373278j 0.00124127-0.00367347j -0.00289083+0.00200779j -0.000979372+0.0144013j 0.0043811-0.00361472j 0.000176104+0.0048762j -0.00475913+0.000698095j 0.00880745-0.0160159j 0.0100057+0.00095882j -0.0042613+0.000429077j 0.00443372-0.00157117j -0.00437919-0.00179177j 0.0087655-0.0082172j -0.000856899+0.000752989j 0.00422317-0.00945964j 0.00568154-0.000513968j -0.00270648+0.00491147j 0.00430772-0.011637j 
-0.133335+0.0164477j 0.0622174+0.00322054j -0.013037-0.0016927j 0.512141-2.67266e-05j -0.722186-0.00300656j 0.305746+0.000736454j 0.232633-0.00065312j 0.00398427-0.000622758j 0.141726+0.0218811j -0.151136+0.0215236j -0.0569643+0.00508218j -0.0110423-0.120452j -0.000434509-0.0239108j 0.00776385-0.00320074j 0.0363939+0.015672j 0.0103635+0.0236554j 0.0206436-0.0134985j -0.0156776+0.0140514j -0.00172419-0.00483175j 0.00999758-0.00153609j -0.015413+0.00397599j -0.00440065+0.000668069j 0.00946401+0.00999716j 0.0129475+0.00155913j 0.0191396+0.0283394j -0.0327745+0.0190918j -0.0128091+0.00914084j -0.0767431+0.00100582j -0.00791399-0.00155118j -0.0130387-0.0276497j 0.0188723-0.0356001j -0.0360389-0.0114082j -0.00510349+0.0212824j -0.0195928-0.0120352j 0.016507+0.037132j 0.00658936-0.0104686j 0.0036622-0.0272837j 0.01407-0.00202446j -0.023312+0.0186849j 0.00457346+0.00383405j 0.016217-0.0209257j -0.00228603+0.000889245j -0.00407907+0.00182575j 0.00620964-0.00211825j -0.00604753+0.00884222j 0.000984197-0.00778005j 0.00744138-0.00200228j 0.000215967-0.000549136j -0.00163213+0.00177943j -0.00133298-0.00114919j 0.000122102-0.000646793j -0.00297519-0.000747607j 0.000808214+0.00367936j -0.00117173-0.000311246j -0.00181599+0.000103954j -0.00487558+0.0117679j -0.0070882+0.00204015j -0.00862416+0.00551122j -0.00161156+0.00410602j -0.00830756+0.00301721j 0.00212668+0.00983766j -0.00851891-0.00983472j -0.0131428-0.000656751j -0.0181833+0.00954733j 0.014266-0.00244874j -0.0037478+0.0175506j -0.0312388-0.00258104j -0.00989999+0.0144593j -0.00581799-0.00963632j -0.0142455-0.00812262j 0.0305863-0.00201595j -0.0157699+0.00535129j 0.00766483-0.00576713j -0.00801024-0.00258005j -0.00239195-0.0187981j 0.00816953+0.00114106j 0.00891325+0.00251244j 0.0157105+0.00782413j 0.0105903+0.0142321j 0.00521552-0.00988365j -0.00910973+0.0165964j 0.007368+0.0190499j 0.00574078-0.00716265j 0.000445415-0.00287732j 0.027405+0.0159898j -0.00264982-0.0107974j -0.00914413+0.0102054j 0.000593261+0.00934474j -0.000401089-0.0156261j -0.00527018-0.00499326j -0.0159544+0.0137691j 0.00455481-0.00761062j -0.00120337-0.00242208j 0.00075816+0.00744923j -0.011272+0.0245384j -0.0141184+0.00445212j -0.00362556-0.0029787j 0.00448785-0.00276352j -0.00517825+0.00405038j -0.0141564+0.0154454j -0.0109981+0.00463273j 0.00555234+0.00679417j 0.000144803+0.00369311j 0.000238447-0.0133528j -0.00429255-0.00465914j -0.0086963+0.00678174j 0.00259109-0.00516401j -0.00116045+0.00568215j 0.000218481-0.00772215j -0.000440318+0.000766112j -0.00547608+0.00258277j 0.00522456+0.000371895j -0.00350797+0.00336916j -0.00107944+0.00204742j -0.00636474+0.00434097j 0.00237103-0.00866554j 5.37224e-05+0.000495989j 0.00265369-0.00109434j 0.00454991+0.00249098j -0.00435554+0.00592275j -0.000455809-0.00633954j -0.0027642+0.000671823j -0.00534959+0.00590706j 0.00287704-0.00621348j -0.00252597+0.0057473j -0.00323271+0.00278004j 0.0020313+0.00363505j -0.0037548+0.00490314j 0.00201381-0.00691967j -9.79142e-05+0.00111155j 
-0.0246464+0.036267j -0.0444782+0.040483j -0.0264165+0.00483202j 0.022614-0.00330922j 0.0526332-0.000781213j 0.0499338+0.00114463j 0.0477677+0.000871927j -0.0159083-0.00257998j -0.0411055+0.0494578j 0.234821-0.0165774j -0.2323+0.0963397j -0.00361905-0.122686j 0.111253-0.0302018j -0.0503819-0.190858j 0.10194-0.149134j 0.139481-0.161263j 0.117451-7.47199e-05j -0.187209-0.110479j -0.0620938+0.30264j 0.167224+0.255393j -0.214239-0.107585j -0.0700702+0.010652j -0.161068+0.0116381j -0.0392812-0.00224683j 0.101883-0.0122809j -0.0414534+0.0217124j 0.0721692+0.00229883j 0.0722317+0.00505672j -0.0205248-0.0201184j -0.0425205+0.00231646j 0.0761063+0.00414542j -0.0599099-0.0115915j 0.0245966-0.00234633j -0.063374-0.0145831j -0.0365682-0.00886875j -0.0160886-0.0059364j -0.0195384+0.00139974j -0.00463457+0.00203065j -0.00130706-0.000492064j 0.0463677+0.0139574j 0.013431-0.00227029j -0.0842048-0.0214486j 0.0474706+0.00929186j -0.0261829-0.00821851j 0.0475326-0.00111368j 0.0174999+0.0240219j -0.019542+0.0108363j -0.00874127-0.0138096j -0.0623821-0.00940754j -0.0370921+0.029453j 0.112476-0.00507503j -0.0267629-0.00131936j -0.0891822+0.0847987j 0.0190485+0.0145462j -0.00199666-0.0213267j -0.0166318-0.00760372j -0.00779855+0.00725404j -0.0205528-0.00233429j -0.00577552+0.038567j 0.0141541+0.017003j -0.026708-0.0279934j -0.0396732-0.0127598j 0.00304224+0.0309945j -0.0171495-0.0141946j -0.00713867-0.00592034j -0.00395239+0.0121593j 0.0131398-0.0122601j 0.00885186+0.00627484j 0.0109359-0.025606j 0.0208783-0.00650789j -0.0058555-0.0126196j -0.0081868+0.00445947j -0.00503549-0.0116739j -0.0162296+0.00768197j -0.00598777-0.00161528j -0.0126965-0.0172512j 0.000946807-0.0018367j -2.94735e-05+0.00316346j 0.0116736+0.00391284j 0.00902288+0.0226932j -0.00937214-0.0204138j 0.00151295-0.00892177j 0.00627741+0.0142881j 0.0113166+0.027942j -0.00186189+0.00627341j 0.0050929+5.52383e-05j 0.0039756+0.0119379j 0.00491-0.0083984j 0.000395329-0.00117926j -0.00444692-0.0199395j 0.00617816+0.00408199j 0.0060734+0.0106232j -0.0093934+0.00872937j -0.012283+0.00844316j 0.016518+0.0028418j -0.000731993-0.00336192j -0.0214275-0.00345875j 0.0014372-0.00351719j -0.0119384-0.0136374j 0.00537887+0.00318509j -0.00374728-0.000326832j 0.00197633-0.00840931j -0.0102434-0.00502203j 0.00459806-0.00547112j 0.00801885-0.0156692j 0.0276023+0.0146649j 0.0225553-0.00224153j 0.00553837+0.00596905j 0.0223356+0.000696848j -0.00450486+0.0384197j -0.0119696-0.00344704j 0.0575203+0.0325296j 0.00968174+0.011618j -0.0147216-0.0199705j -0.0197737+0.0158351j 0.00260754-0.0181107j 0.00778473-0.00627362j 0.00204981-0.0223419j 0.0943421-0.0208053j -0.028799-0.0154073j -0.0128876-0.0583851j -0.0739472-0.035351j -0.0424799-0.00278547j -0.0277008-0.0331826j -0.00276977+0.00921407j -0.011833-0.0194504j 0.0779462+0.0332601j -0.0381195-0.0248517j 0.0452255-0.109186j -0.0220468-0.0508324j 
-0.0173636+0.000750401j 0.00163086-0.0407224j 0.027272-0.047496j 0.036417+0.000136847j 0.00874201+0.00551377j -0.011424+0.00487737j -0.0190981+0.0031516j 0.0597763-0.0006912j 0.223468+8.555e-05j 0.164396-0.0761055j -0.0345515+0.124843j 0.0434236-0.0123772j 0.0695615+0.174475j -0.0940709-0.10696j -0.00356228-0.0676872j -0.0646239+0.0362649j 0.0431932+0.0807786j 0.0332929-0.170256j 0.145744-0.253585j -0.196928+0.214066j 0.154747+0.333347j -0.35866-0.0906079j -0.0154708+0.0100071j -0.19098+0.0098796j 0.0762478-0.0183582j -0.021722+0.00120097j 0.0354967+0.0290199j -0.0049208+0.0070592j 0.0394612-0.00447486j -0.0291752-0.00149463j 0.00327181+0.0109122j 0.00796006-0.0126983j -0.0214595+0.0110324j 0.000885704-0.00315861j 0.000974312-0.00571948j 0.037004-0.00686137j 0.0100665+0.00347532j 0.047753-0.00941933j 0.0192422-0.00260025j -0.0223319+0.00111823j 0.0141161-0.00442072j 0.0548153+0.0117822j 0.00427537-0.00910651j 0.0260315+0.0023244j 0.00832771-0.0204523j -0.0699794-0.0126401j -0.0504985-0.00488605j -0.137742-0.0216174j 0.0181217-0.00852507j -0.0144319+0.00354016j 0.051846-0.0411031j -0.020609+0.0685506j 0.0666876-0.0115381j -0.0513983+0.0500022j 0.0298903+0.0156879j 0.000501014-0.00864629j -0.0150001-0.00252705j -0.0107832+0.0342418j 0.0370228+0.0292809j 0.0220175-8.07728e-05j -0.0156186+0.00192407j -0.00367421+0.0184285j 0.0120777+0.0108552j 0.00589056-0.025708j 0.0096397+0.0138776j 0.0044118+0.00703051j 0.00262086+0.0114332j 0.00709551-0.0122194j -0.00600129+0.00555417j -0.0211272+0.00308671j -0.00571379-0.00498876j 0.00435312-0.00491622j -0.0159138+0.0061534j 0.00111179+0.00876888j -0.0044927-0.00529894j 0.0159021-0.005525j -0.0116561-0.00186453j 0.0192877-0.00654311j -0.00566036+0.0121331j 0.00185531+0.00574227j -0.0163145+0.0195624j -0.00994614-0.00380914j 0.00417538-0.00388594j 0.00535005-0.00614123j 0.0113427-0.0142686j -0.00356965+0.00559276j -0.00694313-0.00793994j 0.000665869+0.00186359j -0.00331709-0.0101032j 0.0187026-0.00838095j -0.00801096-0.00118233j -0.00439433-0.00152999j -0.0108231-0.0143732j -0.00603921+0.014657j -0.0001923-0.00715211j 0.0068941-0.000115948j -0.0121743-0.00178292j 0.00226915-0.00192008j 0.0109623+0.02517j 0.000230951-0.00940696j -0.00506391+4.15458e-05j -0.00565693+0.0106555j -0.000306878+0.0157087j 0.00520195+0.00934624j 0.00854318-0.00077443j 0.0105979-0.0213197j 0.019747+0.0285545j 0.0094151-0.0081905j -0.00719025-0.0172143j 0.0498865+0.0251672j -0.00567384+0.0195253j -0.00678084-0.00624347j 0.0120561-0.0272392j -0.00971583+0.0168139j 0.00978097+0.0177465j 0.0191972+0.00365535j -0.0022573+0.0076465j 0.0720278-0.00676517j -0.00823544+0.0262673j 0.0137762-0.0689844j 0.096186+0.022292j -0.0327518-0.0289858j 0.0476584+0.0219742j -0.0297653-0.016606j 0.0276702-0.00732748j -0.0408858+0.0186705j 0.0304267+0.00166719j 0.0479259+0.0604383j 0.0151139+0.0434001j 0.0419141-0.0987885j 
-0.0108831-0.0216835j -0.0100119-0.0243723j -0.0156229+0.0603128j 0.00133373+0.00118855j -0.0143923+0.00652319j -0.00549346+0.0062195j -0.0175983+0.00355423j -0.0254708-0.00490597j 0.215627-0.00852947j 0.0974315-0.0712566j -0.0915749+0.125594j 0.0522574+0.0432032j 0.0782228+0.181425j 0.00460755-0.191692j -0.019948-0.0518577j 0.0913748-0.0739901j 0.0547928-0.0161187j -0.0779594-0.295746j 0.147557-0.12413j -0.0463741-0.430664j 0.229742-0.241707j 0.496268+0.093316j 0.0248307+0.0110964j -0.160903+0.0143574j 0.0937779-0.0268623j -0.0362393-0.00142524j 0.0274941+0.0295767j 0.0569036-0.00353603j -0.0118352+0.00108836j -0.0213475+0.000352039j 0.00567425+0.00288505j -0.0202734-0.0148446j -0.0130627+0.0101326j -0.0472015+0.00329809j -0.015228+0.00132039j 0.0240536-0.00351027j 0.00735935-0.0019993j 0.0320503+0.011118j 0.00753362+0.00120479j 0.0135208-0.000547424j 0.024341-0.000579464j 0.00591711-0.0128665j 0.0343204-0.00332116j 0.00607844+0.0015449j 0.0556272-0.0112246j 0.0152899+0.00559052j -0.0286467+0.00467851j 0.0285302+0.000169313j 0.0993544-0.00747074j -0.0299331+0.023958j -0.00194383-0.0287814j -0.0100792-0.0129711j -0.0220521-0.0229392j 0.038851-0.00827203j -0.0494679+0.00028614j -0.000658583-0.0033037j -0.0141396-0.00311611j 0.0022846+0.0296614j 0.0325771+0.020388j 0.0268907-0.00446553j -0.00625297-0.00690772j -0.00472207+0.000683828j 0.00718858+0.00382838j 0.00223845-0.0265418j -0.000332874+0.0190248j -0.00447127+0.00349964j 0.00647118+0.00998611j 0.0115786+0.00868547j -0.00946766+0.000768197j 0.0126997+0.00482983j -0.00122195-0.0140697j -0.0156022-0.0083578j -0.00244927-0.00849082j -0.00344209+0.000889129j -0.00465696-0.00553049j 0.00294167+0.00029253j 0.00886961-0.00581863j 0.0150152-0.00844326j 0.00417678-0.00413662j 0.00979335+0.0096196j -0.0149749-0.00523964j -0.00364467+0.00399784j 0.00510416+0.00170062j 0.0173242+0.00666674j -0.00463469-0.00155456j 0.00398234-0.00627932j -0.00163258-0.00236683j 0.00531774-0.00722214j -0.00732519-0.00214862j -0.00501411-0.00612987j 0.000750993-0.000132035j 0.00545097+0.00185634j -0.00261677-0.0113007j 0.0342643-0.0119352j -0.00530544+0.00547984j -0.00360183+0.00306267j 0.00244869-0.0125588j 0.00340058-0.00928279j -0.0357041+0.00638686j 0.012656-0.00209542j 0.001366+0.00132782j 0.00287717+0.000656132j -0.013549-0.0183447j 0.018417+0.00123147j 0.0163686+0.0216026j 0.0394234-0.00356428j 0.0216785+0.000239352j -0.00544487+0.00999463j -0.0167564-0.00660709j -0.00353602-0.0123197j 0.0188979+0.00422817j -0.0120845+0.016602j -0.0305574-0.00810545j 0.00708128+0.00910873j 0.00481577-0.018981j -0.0101416+0.0195246j -0.00716903+0.0190127j -0.0118636-0.0339495j -0.0041725+0.0055046j 0.010108+0.00857013j 0.00887071+0.0257719j 0.0141336-0.00251118j 0.00993593-0.0106107j -0.0206988-0.031067j 0.0269119-0.0297757j -0.00222048-0.043222j 0.0122365-0.0373827j 0.0033771-0.0273499j 0.0042024+0.00933872j 0.00220839-0.0130501j 
