-0.0611262-2.16824e-15j -0.0251531+1.90798e-15j -0.0615801+3.59494e-17j -0.0219542+7.91863e-17j -0.0186183+1.27159e-16j -0.0171043-6.08071e-16j 0.0181389+1.31981e-16j 0.00423356-1.02317e-15j -0.0154708+6.66427e-16j -0.0282588-4.61657e-16j 0.00569249+7.02392e-17j -0.0091262-3.35695e-16j -0.00529666+7.34451e-16j -0.0125391-2.75968e-16j -0.00969729+6.01502e-14j 0.00705296+2.04651e-16j -0.00902945-1.03771e-16j -0.00593327-6.10335e-16j 0.00081895-4.32725e-16j -0.0110233-9.86642e-17j 0.0131357+4.87873e-17j -0.0167269+2.00129e-16j 0.0295562+1.22614e-15j -0.00358857-2.1887e-15j -0.019791-6.06329e-17j -0.0885312-5.91475e-17j -0.0844768-1.13563e-16j 0.00606172+2.03984e-16j 0.0040204+2.44815e-17j -0.0324901+9.9897e-15j -0.0463796+3.22331e-16j 0.00176377+2.17209e-16j -0.0282647-1.05015e-14j -0.0227222+2.12936e-16j 0.000377244+1.23245e-16j -0.0526546-3.1545e-15j 0.041277-1.24423e-15j -0.0264658+2.03673e-14j -0.00633743+3.11232e-16j 0.005307-6.81541e-16j -0.0222747+1.90275e-15j -0.0112057-1.53064e-16j -0.00512233+5.27157e-16j -0.0264783-1.49481e-14j -0.00261435-2.05597e-15j -0.0228101+1.46009e-15j 0.0217429+2.15472e-15j 0.0147116+1.67691e-15j -0.000965848-3.73007e-15j 0.0247806+7.25546e-16j 0.0311589+1.66461e-16j -0.040506-1.27596e-15j 0.064711+6.25662e-15j -0.0888212-5.34642e-15j 0.00356018+4.69611e-15j -0.120912-1.20872e-15j -0.0744997-8.6279e-16j 0.0562515+1.20147e-15j 0.122086+4.11036e-14j -0.027859+1.87747e-15j 0.0464755-2.36916e-15j -0.192555-3.23784e-14j -0.0853787-4.23976e-16j -0.176994-1.84987e-15j -0.208212+2.42623e-15j -0.113004-6.46576e-15j -0.133673-2.4724e-15j -0.0680504-8.34036e-15j -0.160324+1.50985e-14j 0.0606919-3.25164e-15j -0.0240596-1.97419e-15j -0.176278-2.90526e-15j 0.0958229+2.05326e-13j 0.068403-7.58717e-14j -0.000719137+9.23234e-15j -0.098715-3.03761e-14j -0.0170464-7.68558e-14j 0.16201+2.05551e-14j -0.12695-2.7033e-14j -0.0877638+1.69911e-15j -0.248046-7.01813e-15j 0.14397+2.43703e-14j -0.0829551-3.61674e-14j 0.0633469-1.27312e-15j -0.131681-1.55324e-14j 0.00947141+1.47569e-15j -0.020323+8.32584e-16j -0.0339168-2.28812e-15j -0.0319304-7.64243e-15j -0.0179632-2.89956e-14j -0.0388887+4.32243e-15j 0.0449862-4.16993e-15j -0.0301424-6.90292e-15j 0.0419087+4.70935e-16j 0.0599148-8.35515e-15j -0.0450019+1.10224e-14j 0.17308+2.34281e-14j -0.0556317-2.62175e-14j 0.049539+2.52651e-15j -0.0280824+2.85366e-15j -0.129143-8.85296e-15j 0.0121317+2.33687e-14j 0.1228+2.75639e-15j -0.016854+2.15087e-15j 0.0121655+6.76025e-15j -0.105303+9.83398e-16j -0.147682-2.58191e-14j 0.0129283+1.1761e-14j 0.028289-3.09993e-14j -0.0350981-3.75017e-15j 0.203568-7.56544e-15j -0.00436048-1.54666e-14j 0.128676+5.24214e-15j -0.121183+8.84033e-15j 0.14095-1.59573e-15j -0.210058-2.98913e-14j -0.065939+2.67718e-16j -0.0621835-4.36532e-15j -0.0997323-1.1862e-14j 0.113387+3.5543e-15j 0.0550555+6.61154e-15j -0.225219+3.2888e-15j -0.0097306-1.44072e-15j 0.250222-1.35317e-16j 0.0304078+3.09172e-15j 0.0886154+6.08098e-16j 0.126642+2.13116e-15j 0.0177238+3.12358e-16j -0.0132033-3.85398e-16j 0.183172+5.17821e-16j 0.0276256-1.36114e-16j -0.00825727+8.8178e-17j 0.0629564+2.34859e-16j 0.142235+3.90847e-17j 0.0294911-2.43492e-15j 0.0769284+4.2705e-15j 
-0.0230836-2.16796e-15j 0.01818+1.90843e-15j -0.0188014+2.34991e-16j 0.039203-5.65947e-16j -0.00220263+9.92767e-18j 0.000791325+1.64849e-16j 0.014991-5.37685e-17j 0.00989359-1.71545e-15j -0.0151593+1.56975e-15j 0.00267836-6.44599e-16j 0.0128491-3.34812e-16j 0.00431059-1.9216e-16j -0.00249452+2.60327e-16j -0.00644312-1.94177e-16j 0.000885302-5.00118e-15j -0.0175202+5.90609e-17j -0.00633258-7.0632e-17j -0.000326109+2.30375e-16j 0.0121428+1.2707e-16j -0.00359645+2.51269e-16j 0.00116358+2.12265e-17j -0.0222241+4.26582e-16j -0.013617+2.23886e-16j -0.00959102-3.62085e-16j -0.0242105+5.512e-17j -0.0306212-9.92197e-17j -0.042107-2.87114e-17j 0.0145137-1.15637e-16j 0.0126971-1.80595e-17j 0.0176754-5.32965e-15j -0.00443905+1.51211e-16j -0.004628+1.39814e-16j -0.00687321-2.98207e-15j -0.00682443-6.15756e-17j 0.000502052-2.16858e-16j -0.0155039-8.87734e-16j 0.0129858-3.89901e-16j -0.0102384+8.46832e-15j -0.00652058-5.76179e-17j -0.00267718-2.36037e-16j -0.00785881+1.02354e-15j -0.00690269+7.00307e-18j 0.00110359-2.32572e-16j -0.00957454-7.04956e-15j -0.0230392-1.44905e-14j -0.0422635-1.22803e-15j -0.043783-1.39415e-14j 0.0614702+1.50893e-14j -0.0183976-3.62913e-14j -0.0145797+2.26403e-16j -0.014335-4.60441e-16j -0.0318817-7.75382e-16j 0.000717613+4.37542e-16j -0.00401263-1.17533e-15j -0.008025+1.3042e-15j -0.000774868-9.57282e-17j -0.0862111+2.00439e-16j 0.00559314+3.49146e-16j 0.0415173+1.49698e-14j -0.152805+1.65364e-14j 0.019259-1.36657e-14j 0.0599216+5.31381e-15j -0.0830166+8.57239e-16j 0.00337163-9.18023e-16j -0.149506+4.81345e-15j 0.0491155+4.50065e-15j -0.073186-9.181e-16j 0.133502+1.39665e-14j -0.116361+8.91729e-15j -0.112558+6.89585e-15j 0.0606463-1.37703e-15j 0.164629-5.35165e-16j 0.192297+4.29381e-13j -0.201306+1.97172e-13j -0.162742-2.42638e-14j 0.0828075+3.91614e-14j -0.0437335-1.24206e-13j 0.163141+1.34363e-14j 0.116365+8.89706e-15j 0.111005-4.20664e-15j 0.155779+4.47456e-15j 0.129296+5.70724e-15j 0.0654329-1.96831e-16j -0.0639259-2.11553e-14j 0.0342044+1.23857e-15j -0.221647+8.02883e-15j 0.0813406-5.28752e-15j -0.237309-2.12022e-14j 0.000128425-9.15906e-15j -0.041522-4.70706e-14j -0.0326466+2.51318e-15j 0.172054+9.79113e-15j -0.154875+1.09672e-14j 0.0291085-1.37328e-15j -0.13292+5.39364e-15j 0.068678-2.73008e-14j -0.136766-2.00392e-14j 0.0643565+1.9916e-14j -0.126386-1.08959e-16j -0.0720874-5.24366e-15j 0.161172+8.00018e-15j 0.00458118-2.21177e-14j -0.0872762-5.69818e-15j -0.0153222-7.90989e-15j -0.145993-8.33396e-14j 0.00630801-4.80124e-15j -0.104392-5.60742e-15j -0.242785-1.86169e-14j -0.121411+7.20355e-14j 0.188188-6.30459e-15j 0.133422-1.05121e-14j 0.00530203-2.15406e-14j -0.14983-4.7878e-15j 0.0940846-1.85626e-14j 0.164832+2.43746e-16j 0.0432931+1.37044e-14j 0.197466+9.67563e-16j -0.0497412-2.646e-15j -0.0997639-1.39016e-14j 0.00678851+8.70916e-16j 0.0315133+1.29953e-15j 0.0347171-4.39744e-16j -0.0328693-9.90429e-17j 0.108097-9.17094e-16j -0.174384-4.247e-15j -0.00393883-1.1596e-15j 0.0904505+1.60992e-15j -0.0514833+4.15101e-16j 0.021067+5.22923e-16j 0.0447101-1.22977e-16j -0.0803762+1.39042e-15j -0.0331079+1.90067e-15j 0.071541+9.62129e-17j 0.0287236+6.0217e-18j 0.0340398+8.96864e-17j 0.0176986-1.32533e-16j 
0.00503433+1.55874e-16j 0.00166128-1.86592e-16j 0.00500569-4.83396e-17j 0.00110408-3.19297e-18j 0.00146182-2.19148e-17j 0.00130122+3.37849e-17j -0.0016146+5.02289e-18j -0.00047164+1.08645e-16j 0.00141228-8.71626e-17j 0.00212948+2.8016e-17j -0.000627442+5.76341e-18j 0.000636637+2.38476e-17j 0.000443558-6.40391e-17j 0.00105804+1.49491e-17j 0.000731253-4.54891e-15j -0.000281669-1.58364e-17j 0.000786989+2.09984e-18j 0.00046028+3.96865e-17j -0.000242872+3.43548e-17j 0.000899479-3.73469e-18j -0.00102556+4.33057e-18j 0.00161344-3.66643e-17j -0.00206691-8.19216e-17j 0.000417644+1.69163e-16j 0.00187809-1.34534e-17j 0.00724971-5.52528e-17j 0.00710876-5.19835e-17j -0.000680462-7.17847e-18j -0.000496838+3.51136e-18j 0.00223196-7.04312e-16j 0.00362597-5.6677e-17j -6.67826e-05-1.86098e-17j 0.00227153+8.31358e-16j 0.00184536-3.09421e-17j -3.64003e-05-5.90766e-18j 0.00427167+2.19427e-16j -0.00336098+1.29585e-16j 0.00218332-1.7075e-15j 0.000583133-2.83181e-17j -0.000367685+5.85533e-17j 0.00182633-1.76677e-16j 0.000962494+3.26455e-18j 0.000376837-3.9967e-17j 0.00217444+1.23353e-15j 0.000542221+3.6624e-16j 0.00237746-1.16775e-16j -0.00101996+4.57002e-17j -0.00204053-3.30557e-16j 0.000346871+8.19912e-16j -0.00168606-4.66947e-17j -0.00217929+1.04111e-17j 0.00358192+7.77087e-17j -0.00497794-4.46458e-16j 0.00687752+3.71887e-16j -0.000154319-3.79267e-16j 0.00929285+1.90284e-17j 0.00699672-8.09844e-19j -0.00440086-6.13465e-17j -0.00998699-3.29275e-15j 0.00440373-4.38176e-16j -0.00385302+4.17265e-16j 0.0138925+2.29958e-15j 0.00778445-5.03184e-17j 0.0135363+4.6499e-17j 0.0181989-4.17723e-16j 0.00794623+3.69662e-16j 0.0113459+1.05313e-16j 0.00324456+4.18594e-16j 0.0140317-1.41473e-15j -0.0029902+1.61725e-16j 0.000947807+1.69584e-16j 0.0110908+1.55666e-16j -0.0102062-2.20271e-14j -0.00226647+2.90182e-15j 0.00246774-3.8313e-16j 0.00634993+1.70707e-15j 0.00195682+7.7212e-15j -0.0148545-1.64274e-15j 0.00801982+1.88853e-15j 0.00509129-9.95327e-17j 0.0167311+3.50751e-16j -0.012968-1.83922e-15j 0.00539775+2.74125e-15j -0.00391494+4.37405e-16j 0.00960096+1.09931e-15j 0.00255873-2.72309e-16j 0.000354202+1.8705e-17j 0.00612144+4.19777e-16j 0.00244911+7.02637e-16j 0.00199442+2.90379e-15j 0.00346912-3.99937e-16j -0.00600379+2.38471e-16j 0.00460969+3.16533e-16j -0.00364848+1.62345e-17j -0.00262868+5.71048e-16j 0.0024363-4.55081e-16j -0.0112584-1.42224e-15j 0.00331633+1.69606e-15j -0.00192909-1.87755e-16j 0.00322429-1.73664e-16j 0.00752396+5.14214e-16j -0.000999161-1.45746e-15j -0.00813252-6.89959e-17j 0.00152087-6.14732e-17j 0.00123041+6.93851e-16j 0.00798968-6.83354e-17j 0.0128838+1.9518e-15j 0.00260673-6.69048e-16j -0.000371661+1.30408e-15j -9.55786e-05+3.98514e-16j -0.017604+8.90483e-16j 0.000256117+1.50496e-15j -0.00765618-2.82607e-16j 0.00790746-4.59121e-16j -0.0132631+2.40447e-16j 0.0154826+1.96998e-15j 0.00213427-3.49217e-17j 0.00551067+3.25437e-16j 0.00913452+1.0341e-15j -0.00880436-2.13994e-16j -0.0046933-4.86095e-16j 0.0167735-3.78472e-16j 0.0012342+9.92183e-17j -0.0208099+2.01599e-16j 0.00025099-1.91603e-16j -0.00674385+2.46731e-17j -0.0110621-9.01626e-17j -0.000597299-2.97932e-17j 0.000701202+1.80018e-17j -0.0147234+8.49702e-17j -0.000929057-9.6649e-18j 0.00112464-4.69218e-17j -0.00589317+3.44144e-17j -0.011344+9.10993e-17j -0.0027684+2.10922e-16j -0.0061675-2.74455e-16j 
-0.000290519-7.33052e-17j 0.00048411+2.5665e-17j -0.000195546-2.81005e-17j 0.000931465-1.69468e-17j 1.6815e-05-9.66727e-18j 7.68376e-05-2.5016e-18j 0.000263762+9.65635e-18j 0.000201026-3.01732e-17j -0.000276725+2.18993e-17j 0.000156847-2.57993e-17j 0.000260402-2.67819e-18j 0.000125801-6.77178e-18j -3.59541e-05+1.29398e-19j -9.6843e-05-1.04392e-17j 5.30863e-05-3.2318e-16j -0.000406673+1.16376e-18j -0.000106658-6.61452e-18j 1.35551e-05+4.20288e-18j 0.000261973+6.65476e-18j -4.00389e-05-1.39082e-19j -2.03783e-05+6.89019e-18j -0.000426429-3.171e-18j -0.000399931+1.28132e-17j -0.000196674-3.5848e-18j -0.000459079-1.21821e-17j -0.000359449-5.01294e-17j -0.00062407-4.8294e-17j 0.000295421+2.08709e-18j 0.000262911+3.54895e-18j 0.000498662-1.64005e-16j 6.47408e-05-2.11723e-17j -0.000107077+2.3997e-18j -5.14464e-05-4.33642e-17j -6.96884e-05-1.42798e-17j 9.6354e-06-4.89309e-18j -0.000154719-3.65824e-17j 0.000139433+1.808e-17j -0.000131105+9.91666e-17j -0.000120135-6.49366e-18j -7.68735e-05-6.20788e-19j -9.38067e-05+3.54979e-18j -0.000111511-5.90407e-18j 4.19112e-05-9.22761e-18j -0.000116583-1.16153e-16j -0.000493363-3.13893e-16j -0.000842287-4.98754e-17j -0.00103062-3.08083e-16j 0.00128938+3.4043e-16j -0.000397875-7.81964e-16j -0.000404292+1.21254e-17j -0.000421173+2.2445e-18j -0.000554225-3.74154e-17j -0.000209756+1.94328e-17j 0.000221877-5.09916e-17j -0.000187421+1.25163e-17j 0.000404272-5.69863e-17j -0.00162071-4.29991e-17j -7.39573e-05+3.17804e-17j 0.000480205+2.4962e-16j -0.00323555+3.15644e-16j 0.00025814-2.63982e-16j 0.00197758+1.44497e-16j -0.00151314-3.49902e-17j 0.000690054-9.93695e-17j -0.00253538-2.93789e-17j 0.0014648+7.35485e-17j -0.00113052-8.85324e-17j 0.00314863+3.22188e-16j -0.00197932+4.47376e-17j -0.00266623+1.73004e-16j 0.00140646-2.50199e-17j 0.00420448-6.07438e-17j 0.0038601+8.72738e-15j -0.00462863+4.56509e-15j -0.0035468-5.88179e-16j 0.00214983+9.25219e-16j -0.000894422-2.45658e-15j 0.00299369+3.27025e-16j 0.00298005+2.45217e-16j 0.00272666-1.22405e-16j 0.00426146+2.63909e-17j 0.00231837+1.3086e-16j 0.00171601+9.18732e-17j -0.00161484-4.36453e-16j 0.00120466+2.2448e-17j -0.00486697+1.38503e-16j 0.00184478-1.14891e-16j -0.00505741-5.09612e-16j 0.000114024-1.88688e-16j -0.000842997-9.41103e-16j -0.000576542+1.54698e-17j 0.00359569+2.78016e-16j -0.00327273+2.23318e-16j 0.000488859-6.40864e-18j -0.00310761+1.54325e-16j 0.00165458-6.4458e-16j -0.00358567-4.56481e-16j 0.00159736+5.09018e-16j -0.00292897-7.58466e-18j -0.00147436-1.49735e-16j 0.0039649+1.68554e-16j 5.76543e-05-5.57109e-16j -0.00233119-8.81781e-17j -0.000275461-1.90718e-16j -0.00322639-1.85896e-15j 0.000504374-1.58479e-16j -0.00176231-1.21394e-16j -0.00534002-4.80204e-16j -0.00274644+1.67306e-15j 0.00422651-1.10924e-16j 0.00220077-8.18866e-17j 0.000130823-4.17176e-16j -0.00371591-8.42987e-17j 0.00247404-4.79431e-16j 0.00310392+1.06464e-16j 0.00167589+3.07583e-16j 0.00453629+2.01476e-17j -0.000868222-8.0933e-17j -0.00182839-3.26757e-16j -0.000246906+6.30304e-17j 0.000495512+3.72988e-17j 0.00154166-1.2526e-16j -0.000682965-7.23894e-18j 0.00148593+1.20129e-16j -0.00390913-1.16947e-16j -0.000394576+1.51785e-17j 0.00153154+1.0419e-16j -0.00118456+8.23037e-18j 0.000505449+9.73565e-18j 0.000337056+9.21467e-17j -0.00184918+3.11907e-17j -0.0006933+3.17278e-17j 0.00134097+4.36371e-17j 0.000130999+7.40554e-17j 0.00063966+3.03649e-17j 0.000118031+2.26421e-17j 
-0.000301407-2.84468e-17j 4.45002e-05+1.39951e-17j -0.000276528-7.88033e-18j 0.00018092-4.46732e-18j -6.24064e-05-2.28762e-18j -4.01931e-05-2.93081e-18j 0.000139009+3.22772e-18j 7.13798e-05-1.20929e-17j -0.000133012+8.4657e-18j -5.80574e-05-8.93289e-18j 9.32141e-05-4.70295e-19j 2.2296e-06-3.11906e-18j -2.91268e-05+2.66821e-18j -7.22277e-05-3.94468e-18j -2.01288e-05+1.26536e-16j -8.81147e-05+1.06539e-18j -6.23187e-05-2.24769e-18j -1.75994e-05-1.04099e-18j 7.60885e-05+3.1014e-19j -5.09062e-05-4.24118e-19j 4.16521e-05+2.13227e-18j -0.000179333-2.22664e-19j -5.1303e-06+8.05696e-18j -6.78402e-05-8.90542e-18j -0.000199492-3.68721e-18j -0.000419418-1.44481e-17j -0.000478682-1.41313e-17j 0.000104321+1.34433e-18j 8.78884e-05+1.09908e-18j 2.212e-05-9.84803e-18j -0.000149079-4.86542e-18j -2.35369e-05+1.4533e-18j -0.000116229-5.00282e-17j -0.000101347-3.27991e-18j 4.04958e-06-9.20537e-19j -0.000232962-2.17224e-17j 0.00018769+6.74113e-19j -0.000131985+1.01017e-16j -5.63791e-05-7.1188e-19j -2.33477e-06-2.61887e-18j -0.000106467+7.78807e-18j -7.15169e-05-2.23275e-18j -6.76034e-06-6.878e-19j -0.000127976-8.63726e-17j -0.000147158-9.50666e-17j -0.000317355-8.75156e-18j -0.000209363-7.82266e-17j 0.000412986+1.01169e-16j -0.000114558-2.31767e-16j -2.35593e-05+6.04842e-18j -5.28459e-06+1.29063e-18j -0.000300712-1.51684e-17j 0.000174661+2.8132e-17j -0.000258171-3.37234e-17j -3.94928e-05+2.04213e-17j -0.000322906-2.056e-17j -0.000720962-1.53648e-17j 0.000182085+1.33437e-17j 0.000574064+2.18157e-16j -0.00100369+9.46953e-17j 0.000239565-8.21075e-17j -0.00014188-7.67714e-17j -0.000730141-1.15712e-17j -0.000445243-3.4836e-17j -0.00145822-8.48703e-20j 1.67096e-06-3.00443e-18j -0.000797376-3.40109e-17j 0.000633771+5.98315e-17j -0.00113039+6.64212e-17j -0.000525614+3.66361e-17j 0.000305941-1.41093e-17j 0.000538487-2.77237e-17j 0.001423+3.17687e-15j -0.00104568+1.00103e-15j -0.000992775-1.31066e-16j 0.000244413+1.48651e-16j -0.000311138-9.62889e-16j 0.00141965+1.65905e-16j 0.000374431-2.91826e-17j 0.000444917-2.81724e-17j 0.000295736-1.84021e-17j 0.0011661+1.24819e-16j 0.000180097-1.04848e-16j -0.000222522-1.26334e-16j -0.000138269-5.00043e-17j -0.00132461+4.38287e-17j 0.000441775-2.90576e-17j -0.00153415-1.50793e-16j -8.3245e-05-8.02982e-17j -0.000300085-3.67312e-16j -0.000301113+1.9776e-17j 0.00116596+6.2836e-17j -0.0010223+3.72681e-17j 0.000287518+3.35511e-20j -0.000651639+1.30098e-17j 0.000299732-1.4028e-16j -0.000377253-4.26937e-17j 0.000245447+4.75345e-17j -0.000639161+7.00604e-18j -0.000512817-3.16445e-17j 0.000641474+1.49671e-17j 5.98188e-05-7.12774e-17j -0.000208239-1.44556e-17j -0.000137644-4.55456e-17j -0.000856889-4.94704e-16j -0.000238704-4.09503e-17j -0.00102425-1.27386e-16j -0.00144422-9.18406e-17j -0.000664789+3.55329e-16j 0.00105345-4.44158e-17j 0.00134807-4.9524e-17j 2.08074e-05-1.72214e-16j -0.000573646-4.45028e-18j 0.000253948-1.02204e-16j 0.00137453+2.44474e-17j -0.000289185-2.23341e-17j 0.00102878+6.58949e-18j -0.000466498-3.85188e-17j -0.000869882-1.34297e-16j 0.000339718+3.06874e-17j 0.000336757+3.44004e-17j -0.000381299-2.3636e-17j -0.000225737-7.26363e-18j 0.00131664+3.37452e-17j -0.000981749-2.15739e-17j 0.000209215+6.64121e-18j 0.000883991+3.71492e-17j -0.000266824+3.4248e-18j 9.35245e-05+1.31399e-18j 0.000754256+2.80728e-17j -0.000416686+8.21912e-18j -0.000223313+9.12857e-18j 0.000601264+1.32399e-17j 0.00054919+2.11843e-17j 0.000284865-1.99081e-19j 0.000310203+2.19134e-17j 
0.00180151+5.8971e-17j 0.000731025-5.81796e-17j 0.00181323-6.49726e-18j 0.000629388-2.81265e-18j 0.000546923-5.26096e-18j 0.000501404+1.64453e-17j -0.000537613-2.02477e-18j -0.000127853+3.12432e-17j 0.000459414-2.17509e-17j 0.000827882+1.16208e-17j -0.000171744-1.14813e-18j 0.000266084+9.3111e-18j 0.000156286-2.21231e-17j 0.000370187+7.00737e-18j 0.000284108-1.76319e-15j -0.000200365-5.92947e-18j 0.000267201+2.19057e-18j 0.000174154+1.73396e-17j -2.85326e-05+1.30298e-17j 0.000324667+1.83587e-18j -0.000385722-3.71497e-19j 0.000498885-7.93413e-18j -0.000861873-3.40737e-17j 0.000108822+6.37968e-17j 0.000589497-4.41709e-19j 0.00260814-6.02221e-18j 0.00249348-4.4348e-18j -0.000183192-5.07953e-18j -0.000122642-5.96415e-20j 0.000946419-2.93132e-16j 0.00136204-1.32882e-17j -5.00148e-05-6.40572e-18j 0.000831602+3.06722e-16j 0.000669015-8.19602e-18j -1.12517e-05-3.49139e-18j 0.0015502+8.8292e-17j -0.00121555+4.02399e-17j 0.000780087-6.0291e-16j 0.00018831-9.77945e-18j -0.000154668+2.04267e-17j 0.000656271-5.8156e-17j 0.000331246+3.42078e-18j 0.000149836-1.57512e-17j 0.000780207+4.38729e-16j 8.5243e-05+6.48756e-17j 0.000684759-4.5284e-17j -0.000621487-5.74585e-17j -0.000454352-5.20124e-17j 3.51652e-05+1.22332e-16j -0.000721437-1.97937e-17j -0.000908613-2.62979e-18j 0.00119995+3.36773e-17j -0.00189834-1.78553e-16j 0.00260676+1.5014e-16j -0.000101444-1.38159e-16j 0.00354683+2.59257e-17j 0.00221723+1.70819e-17j -0.00165202-3.07838e-17j -0.00359642-1.20047e-15j 0.00087392-6.74363e-17j -0.00137035+7.87438e-17j 0.0056257+9.34115e-16j 0.00253514+3.19227e-18j 0.00519027+4.072e-17j 0.00616273-9.33247e-17j 0.00329634+1.80353e-16j 0.00394804+6.03826e-17j 0.00194643+2.37592e-16j 0.0047458-4.61895e-16j -0.00173837+9.46395e-17j 0.000683174+5.81161e-17j 0.00510934+7.58379e-17j -0.00288208-6.16944e-15j -0.00193158+2.15228e-15j 8.15578e-05-2.66127e-16j 0.0028647+8.70818e-16j 0.000516247+2.29795e-15j -0.00481261-5.90822e-16j 0.00368041+7.8266e-16j 0.00253301-5.22779e-17j 0.00721772+1.88716e-16j -0.0042709-7.02173e-16j 0.0024089+1.0561e-15j -0.00183432+4.85187e-17j 0.00384971+4.45637e-16j -0.000195462-5.13575e-17j 0.000565885-2.19182e-17j 0.001083+6.60645e-17j 0.000936521+2.25051e-16j 0.000542316+8.65465e-16j 0.0011528-1.31647e-16j -0.00138344+1.26755e-16j 0.000941666+1.91941e-16j -0.00124006-9.2287e-18j -0.00170801+2.44294e-16j 0.00129446-3.14905e-16j -0.00502589-6.6968e-16j 0.00160786+7.58907e-16j -0.0014061-7.3485e-17j 0.000850485-8.58694e-17j 0.0037281+2.50751e-16j -0.000357545-6.76147e-16j -0.00356951-7.13387e-17j 0.000500046-6.18835e-17j -0.000302593-1.7021e-16j 0.00308636-3.52059e-17j 0.00437054+7.44993e-16j -0.000289005-3.43426e-16j -0.000784653+8.8153e-16j 0.000959564+1.14527e-16j -0.00602054+2.45393e-16j 0.00012593+4.61459e-16j -0.00371859-1.45772e-16j 0.00351955-2.59491e-16j -0.00419554+6.21807e-17j 0.00614526+8.56229e-16j 0.00186073-8.21563e-18j 0.00184242+1.22807e-16j 0.00296237+3.42598e-16j -0.00332834-9.5449e-17j -0.00162657-1.89235e-16j 0.00659314-1.13164e-16j 0.000297626+4.06617e-17j -0.00737958+2.6906e-17j -0.000827119-9.13e-17j -0.00259777-1.05153e-17j -0.00374822-5.07307e-17j -0.00050074-9.27325e-18j 0.000379448+1.06228e-17j -0.00538935+4.91913e-19j -0.000780441+3.53933e-18j 0.0002545-4.81627e-18j -0.00187319-7.13767e-20j -0.00418265+1.0834e-17j -0.000877669+7.46111e-17j -0.00226301-1.18674e-16j 
